ticker,UPCO US Equity
2007-07-27,5.303
2007-07-30,5.7554
2007-07-31,0.6803
2007-08-01,4.0541
2007-08-02,1.9481000000000002
2007-08-03,3.1847
2007-08-06,1.8519
2007-08-07,1.8182
2007-08-08,-3.5714
2007-08-09,-1.2346
2007-08-10,-3.125
2007-08-13,1.9355
2007-08-14,-5.0633
2007-08-15,0.8
2007-08-16,-10.7143
2007-08-17,8.1481
2007-08-20,-0.6849
2007-08-21,-1.3793
2007-08-22,0.0
2007-08-23,0.6993
2007-08-24,3.4722
2007-08-27,-0.7383
2007-08-28,-6.0176
2007-08-29,0.7194
2007-08-30,-1.4285999999999999
2007-08-31,-2.1739
2007-09-04,-3.7037
2007-09-05,-9.2308
2007-09-06,-3.3898
2007-09-07,-21.0526
2007-09-10,-11.1111
2007-09-11,-33.75
2007-09-12,-8.4906
2007-09-13,9.2784
2007-09-14,16.9811
2007-09-17,-27.4194
2007-09-18,17.7778
2007-09-19,-3.7736
2007-09-20,5.8824
2007-09-21,-3.7037
2007-09-24,-1.9231
2007-09-25,-1.9607999999999999
2007-09-26,10.0
2007-09-27,5.4545
2007-09-28,18.9655
2007-10-01,13.0435
2007-10-02,14.1026
2007-10-03,6.7416
2007-10-04,1.0526
2007-10-05,1.5625
2007-10-08,-1.5385
2007-10-09,1.0417
2007-10-10,-2.0619
2007-10-11,4.2105
2007-10-12,-8.0808
2007-10-15,-7.6923
2007-10-16,-12.5
2007-10-17,2.0408
2007-10-18,-1.3333
2007-10-19,4.0541
2007-10-22,2.5974
2007-10-23,2.5316
2007-10-24,0.0
2007-10-25,8.642
2007-10-26,1.1364
2007-10-29,6.7416
2007-10-30,2.1053
2007-10-31,-2.0619
2007-11-01,2.1053
2007-11-02,12.3711
2007-11-05,1.8349
2007-11-06,5.4054
2007-11-07,1.7094
2007-11-08,-7.563
2007-11-09,2.7273
2007-11-12,4.4248
2007-11-13,-6.7797
2007-11-14,-9.0909
2007-11-15,-5.0
2007-11-16,-10.526299999999999
2007-11-19,-5.8824
2007-11-20,-10.0
2007-11-21,-2.7778
2007-11-23,12.857099999999999
2007-11-26,1.2658
2007-11-27,-21.25
2007-11-28,-12.6984
2007-11-29,27.2727
2007-11-30,11.4286
2007-12-03,2.5641
2007-12-04,7.5
2007-12-05,10.4651
2007-12-06,-3.1579
2007-12-07,3.2609
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,-2.1053
2007-12-13,-4.3011
2007-12-14,0.0
2007-12-17,-10.1124
2007-12-18,3.75
2007-12-19,4.8193
2007-12-20,-2.2989
2007-12-21,-3.5294
2007-12-24,3.6585
2007-12-26,0.0
2007-12-27,2.3529
2007-12-28,0.0
2007-12-31,3.4483
2008-01-02,-3.3333
2008-01-03,-2.2989
2008-01-04,2.3529
2008-01-07,-2.2989
2008-01-08,-7.0588
2008-01-09,-3.7975
2008-01-10,-7.8947
2008-01-11,1.4285999999999999
2008-01-14,0.0
2008-01-15,-4.9296
2008-01-16,-14.0741
2008-01-17,5.1724
2008-01-18,-9.8361
2008-01-22,-12.7273
2008-01-23,-10.4167
2008-01-24,2.3256
2008-01-25,-4.5455
2008-01-28,2.3810000000000002
2008-01-29,0.5814
2008-01-30,-0.578
2008-01-31,4.6512
2008-02-01,-6.6667
2008-02-04,-4.7619
2008-02-05,17.5
2008-02-06,27.6596
2008-02-07,-8.3333
2008-02-08,0.0
2008-02-11,9.0909
2008-02-12,0.0
2008-02-13,-3.3333
2008-02-14,1.7241
2008-02-15,0.0
2008-02-19,3.3898
2008-02-20,-1.6393
2008-02-21,-3.3333
2008-02-22,-1.7241
2008-02-25,-1.7544
2008-02-26,7.1429
2008-02-27,-0.8333
2008-02-28,-2.521
2008-02-29,-1.7241
2008-03-03,1.7544
2008-03-04,1.7241
2008-03-05,-3.3898
2008-03-06,-3.5088
2008-03-07,-7.2727
2008-03-10,-1.9607999999999999
2008-03-11,-10.0
2008-03-12,6.6667
2008-03-13,6.25
2008-03-14,-9.8039
2008-03-17,-4.3478
2008-03-18,-4.5455
2008-03-19,4.7619
2008-03-20,-4.5455
2008-03-24,-2.3810000000000002
2008-03-25,7.3171
2008-03-26,4.5455
2008-03-27,-10.8696
2008-03-28,4.878
2008-03-31,0.0
2008-04-01,2.3256
2008-04-02,0.0
2008-04-03,2.2727
2008-04-04,6.4444
2008-04-07,-1.8789
2008-04-08,8.5106
2008-04-09,-7.8431
2008-04-10,4.2553
2008-04-11,0.0
2008-04-14,-1.0204
2008-04-15,-7.2165
2008-04-16,4.4444
2008-04-17,4.2553
2008-04-18,4.0816
2008-04-21,-1.9607999999999999
2008-04-22,6.0
2008-04-23,9.434
2008-04-24,-13.7931
2008-04-25,0.0
2008-04-28,14.0
2008-04-29,-12.2807
2008-04-30,-8.0
2008-05-01,0.0
2008-05-02,-4.1304
2008-05-05,-7.0295
2008-05-06,4.878
2008-05-07,0.0
2008-05-08,5.814
2008-05-09,7.6923
2008-05-12,-8.1633
2008-05-13,-6.6667
2008-05-14,3.5714
2008-05-15,1.1494
2008-05-16,-6.8182
2008-05-19,7.3171
2008-05-20,-6.1364
2008-05-21,-10.4116
2008-05-22,2.7027
2008-05-23,-7.8947
2008-05-27,-14.2857
2008-05-28,-3.3333
2008-05-29,-10.3448
2008-05-30,-11.538499999999999
2008-06-02,8.6957
2008-06-03,-4.0
2008-06-04,4.1667
2008-06-05,0.0
2008-06-06,20.0
2008-06-09,6.6667
2008-06-10,-3.125
2008-06-11,-9.6774
2008-06-12,0.0
2008-06-13,-3.5714
2008-06-16,-7.4074
2008-06-17,8.0
2008-06-18,0.0
2008-06-19,-7.4074
2008-06-20,0.0
2008-06-23,-16.0
2008-06-24,9.5238
2008-06-25,65.2174
2008-06-26,-2.6316
2008-06-27,-13.5135
2008-06-30,-9.375
2008-07-01,-10.3448
2008-07-02,15.3846
2008-07-03,-3.3333
2008-07-07,-13.7931
2008-07-08,4.0
2008-07-09,0.0
2008-07-10,-3.8462
2008-07-11,4.0
2008-07-14,-3.8462
2008-07-15,0.0
2008-07-16,-12.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,0.0
2008-07-22,9.0909
2008-07-23,0.0
2008-07-24,-12.5
2008-07-25,-9.5238
2008-07-28,0.0
2008-07-29,-10.526299999999999
2008-07-30,0.0
2008-07-31,47.0588
2008-08-01,-20.0
2008-08-04,-5.0
2008-08-05,5.2632
2008-08-06,0.0
2008-08-07,-5.0
2008-08-08,-5.2632
2008-08-11,-5.5556
2008-08-12,-11.7647
2008-08-13,-6.6667
2008-08-14,14.2857
2008-08-15,25.0
2008-08-18,-45.0
2008-08-19,18.1818
2008-08-20,15.3846
2008-08-21,20.0
2008-08-22,-16.6667
2008-08-25,0.0
2008-08-26,-20.0
2008-08-27,25.0
2008-08-28,6.6667
2008-08-29,-6.25
2008-09-02,0.0
2008-09-03,-20.0
2008-09-04,8.3333
2008-09-05,-7.6923
2008-09-08,0.0
2008-09-09,25.0
2008-09-10,-13.3333
2008-09-11,-7.6923
2008-09-12,0.0
2008-09-15,-8.3333
2008-09-16,-18.1818
2008-09-17,-22.2222
2008-09-18,28.5714
2008-09-19,22.2222
2008-09-22,-9.0909
2008-09-23,0.0
2008-09-24,-20.0
2008-09-25,25.0
2008-09-26,-30.0
2008-09-29,42.8571
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,-10.0
2008-10-03,0.0
2008-10-06,5.5556
2008-10-07,-24.2105
2008-10-08,0.0
2008-10-09,-8.3333
2008-10-10,-22.7273
2008-10-13,7.8431
2008-10-15,36.3636
2008-10-16,-33.3333
2008-10-17,0.0
2008-10-20,20.0
2008-10-21,0.0
2008-10-22,12.5
2008-10-23,-25.9259
2008-10-24,-20.0
2008-10-27,-25.0
2008-10-28,0.0
2008-10-29,66.6667
2008-10-30,8.0
2008-10-31,-7.4074
2008-11-03,-22.0
2008-11-05,15.3846
2008-11-06,-22.2222
2008-11-07,14.2857
2008-11-10,12.5
2008-11-11,-20.0
2008-11-12,-2.7778
2008-11-13,42.8571
2008-11-14,-40.0
2008-11-17,0.0
2008-11-18,33.3333
2008-11-19,0.0
2008-11-20,-25.0
2008-11-21,0.0
2008-11-24,-6.6667
2008-11-25,0.0
2008-11-26,7.1429
2008-11-28,0.0
2008-12-01,0.0
2008-12-02,-16.6667
2008-12-03,-12.0
2008-12-04,-9.0909
2008-12-05,-25.0
2008-12-08,23.3333
2008-12-09,-45.9459
2008-12-10,0.0
2008-12-11,50.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,-20.0
2008-12-19,-8.3333
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,-9.0909
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-09,0.0
2009-01-12,100.0
2009-01-13,-25.0
2009-01-14,-33.3333
2009-01-20,0.0
2009-01-22,0.0
2009-01-26,50.0
2009-01-28,66.6667
2009-01-29,-40.0
2009-01-30,33.3333
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,25.0
2009-02-05,0.0
2009-02-09,20.0
2009-02-10,233.3333
2009-02-11,-70.0
2009-02-12,-26.6667
2009-02-13,127.2727
2009-02-17,0.0
2009-02-18,-40.0
2009-02-19,33.3333
2009-02-20,-37.5
2009-02-23,0.0
2009-02-26,0.0
2009-02-27,20.0
2009-03-02,-33.3333
2009-03-03,0.0
2009-03-04,2.5
2009-03-05,21.9512
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,20.0
2009-03-13,0.0
2009-03-16,33.3333
2009-03-18,0.0
2009-03-20,0.0
2009-03-23,-12.5
2009-03-24,0.0
2009-03-25,17.1429
2009-03-26,-26.8293
2009-03-30,0.0
2009-03-31,33.3333
2009-04-01,-25.0
2009-04-02,0.0
2009-04-03,16.6667
2009-04-06,0.0
2009-04-08,14.2857
2009-04-09,-12.5
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,-28.5714
2009-04-16,20.0
2009-04-20,0.0
2009-04-22,16.6667
2009-04-23,-14.2857
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,16.6667
2009-04-30,-14.2857
2009-05-01,0.0
2009-05-04,16.6667
2009-05-05,0.0
2009-05-06,20.0
2009-05-07,-15.4762
2009-05-11,-15.493
2009-05-12,33.3333
2009-05-13,-25.0
2009-05-14,0.0
2009-05-19,50.0
2009-05-20,-31.1111
2009-05-21,-3.2258
2009-05-22,0.0
2009-05-26,-16.6667
2009-05-27,0.0
2009-05-28,40.0
2009-06-01,0.0
2009-06-02,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-06-10,0.0
2009-06-11,14.2857
2009-06-12,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,-12.5
2009-06-22,0.0
2009-06-24,42.8571
2009-06-25,-35.0
2009-06-26,-1.5385
2009-06-29,0.0
2009-07-01,3.125
2009-07-02,0.0
2009-07-06,-1.5152
2009-07-10,-1.5385
2009-07-13,-18.75
2009-07-14,15.3846
2009-07-15,-29.5833
2009-07-16,18.3432
2009-07-17,0.0
2009-07-21,0.0
2009-07-24,60.0
2009-07-29,-12.5
2009-07-30,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,-14.2857
2009-08-25,0.0
2009-08-28,16.6667
2009-08-31,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,11.4286
2009-09-11,-10.2564
2009-09-15,11.4286
2009-09-16,-10.2564
2009-09-18,14.2857
2009-09-22,-12.5
2009-09-23,0.0
2009-09-24,-14.2857
2009-09-28,16.6667
2009-09-30,0.0
2009-10-01,-13.9286
2009-10-02,-0.4149
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,-16.6667
2009-10-12,28.0
2009-10-14,-21.875
2009-10-15,-16.5
2009-10-16,-4.1916
2009-10-19,0.0
2009-10-21,-50.0
2009-10-22,20.0
2009-10-23,0.0
2009-10-26,66.6667
2009-10-28,-10.0
2009-10-29,-33.3333
2009-10-30,0.0
2009-11-04,-8.3333
2009-11-06,0.0
2009-11-09,36.3636
2009-11-10,-26.6667
2009-11-11,0.0
2009-11-12,0.0
2009-11-16,1.1364
2009-11-17,0.0
2009-11-18,-1.1236
2009-11-19,0.0
2009-11-30,0.0
2009-12-01,-9.0909
2009-12-02,0.0
2009-12-03,50.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,6.6667
2009-12-28,0.0
2009-12-29,-6.25
2009-12-30,0.0
2009-12-31,33.3333
2010-01-04,20.0
2010-01-05,18.75
2010-01-06,5.2632
2010-01-08,20.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-22,2.7778
2010-01-25,-2.7027
2010-01-26,-11.1111
2010-01-27,-6.25
2010-01-29,0.0
2010-02-02,-30.4167
2010-02-03,-4.1916
2010-02-05,-10.0
2010-02-08,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-19,-74.3056
2010-02-22,224.3243
2010-02-23,33.3333
2010-02-24,-17.5
2010-02-26,21.2121
2010-03-01,-50.0
2010-03-02,50.0
2010-03-03,0.0
2010-03-04,-33.3333
2010-03-05,0.0
2010-03-09,50.0
2010-03-12,17.9167
2010-03-15,-3.8869
2010-03-16,-11.7647
2010-03-17,-33.3333
2010-03-18,71.875
2010-03-22,-41.8182
2010-03-23,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-31,0.0
2010-04-05,0.0
2010-04-09,0.0
2010-04-12,50.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,33.3333
2010-04-19,75.0
2010-04-20,-14.2857
2010-04-21,0.0
2010-04-28,33.3333
2010-04-29,100.0
2010-04-30,0.0
2010-05-04,-37.5
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,40.0
2010-05-10,-42.8571
2010-05-12,75.0
2010-05-13,14.2857
2010-05-14,0.0
2010-05-17,-12.5
2010-05-18,0.0
2010-05-19,12.857099999999999
2010-05-20,-11.3924
2010-05-21,0.0
2010-05-24,0.0
2010-05-28,-28.5714
2010-06-01,0.0
2010-06-02,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-14,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-22,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-20.0
2010-06-29,-25.0
2010-07-02,0.0
2010-07-06,0.0
2010-07-12,67.0833
2010-07-14,-0.2494
2010-07-16,0.0
2010-07-19,0.0
2010-07-21,0.0
2010-07-22,-20.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-30,0.0
2010-08-03,-25.0
2010-08-05,33.3333
2010-08-06,0.0
2010-08-09,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-31,0.0
2010-09-07,0.0
2010-09-09,25.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-20,30.0
2010-09-21,-38.4615
2010-09-22,50.0
2010-09-23,16.6667
2010-09-24,0.0
2010-09-28,14.2857
2010-10-01,-12.5
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,14.2857
2010-10-07,-12.5
2010-10-11,0.0
2010-10-12,-14.2857
2010-10-13,33.3333
2010-10-14,0.0
2010-10-15,-12.5
2010-10-18,-14.2857
2010-10-19,0.0
2010-10-20,16.6667
2010-10-21,-7.1429
2010-10-22,0.0
2010-10-26,7.6923
2010-10-27,21.4286
2010-10-28,-9.4118
2010-10-29,16.8831
2010-11-01,8.8889
2010-11-02,22.449
2010-11-03,0.0
2010-11-04,4.1667
2010-11-05,4.0
2010-11-08,15.3846
2010-11-09,0.0
2010-11-10,-6.6667
2010-11-11,7.1429
2010-11-12,-10.0
2010-11-15,-3.7037
2010-11-16,0.0
2010-11-17,-3.8462
2010-11-18,2.4
2010-11-19,-6.25
2010-11-22,-8.3333
2010-11-23,0.0
2010-11-24,9.0909
2010-11-26,0.0
2010-11-29,-8.3333
2010-11-30,0.0
2010-12-01,22.7273
2010-12-02,-7.4074
2010-12-03,4.0
2010-12-06,-3.8462
2010-12-07,4.0
2010-12-08,-26.9231
2010-12-09,-9.473700000000001
2010-12-10,51.1628
2010-12-13,-15.3846
2010-12-14,13.6364
2010-12-15,-4.0
2010-12-16,-4.1667
2010-12-17,22.6087
2010-12-20,2.8369
2010-12-21,0.0
2010-12-22,-3.4483
2010-12-23,3.5714
2010-12-27,0.0
2010-12-28,3.4483
2010-12-29,-4.0
2010-12-30,-6.25
2010-12-31,5.9259
2011-01-03,-1.3986
2011-01-04,-14.0957
2011-01-05,18.0599
2011-01-06,11.8881
2011-01-07,-6.25
2011-01-10,0.0
2011-01-11,-3.3333
2011-01-12,6.8966
2011-01-13,0.0
2011-01-14,3.2258
2011-01-18,3.125
2011-01-19,-3.0303
2011-01-20,-12.4219
2011-01-21,14.0946
2011-01-24,-1.1728
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,-5.0633
2011-01-31,-3.3333
2011-02-01,-17.2414
2011-02-02,0.0
2011-02-03,16.6667
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,-7.1429
2011-02-09,0.0
2011-02-10,-7.6923
2011-02-11,8.3333
2011-02-14,-9.2308
2011-02-15,35.5932
2011-02-16,0.0
2011-02-17,6.25
2011-02-18,-23.5294
2011-02-22,37.6923
2011-02-23,11.7318
2011-02-24,-12.0
2011-02-25,-14.7727
2011-02-28,0.6667
2011-03-01,-0.6623
2011-03-02,12.0
2011-03-03,-4.7619
2011-03-04,5.625
2011-03-07,-2.9586
2011-03-08,-1.2195
2011-03-09,14.8148
2011-03-10,-19.3548
2011-03-11,-6.6667
2011-03-14,0.0
2011-03-15,-6.4286
2011-03-16,-2.2901
2011-03-17,-14.0625
2011-03-18,12.7273
2011-03-21,-14.5161
2011-03-22,-4.717
2011-03-23,13.8614
2011-03-24,13.0435
2011-03-25,7.6923
2011-03-28,7.1429
2011-03-29,-13.3333
2011-03-30,0.0
2011-03-31,-15.3846
2011-04-01,-27.2727
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,5.0
2011-04-07,-2.3810000000000002
2011-04-08,-4.878
2011-04-11,2.5641
2011-04-12,0.0
2011-04-13,-6.25
2011-04-14,-10.6667
2011-04-15,-1.4925
2011-04-18,0.0
2011-04-19,-1.5152
2011-04-20,-15.3846
2011-04-21,5.4545
2011-04-25,-1.7241
2011-04-26,-10.526299999999999
2011-04-27,7.8431
2011-04-28,0.0
2011-04-29,1.8182
2011-05-02,7.1429
2011-05-03,0.0
2011-05-04,-8.3333
2011-05-05,14.5455
2011-05-06,-4.7619
2011-05-09,-6.0417
2011-05-10,-2.439
2011-05-11,-8.8636
2011-05-12,0.0
2011-05-13,-0.2494
2011-05-16,0.0
2011-05-17,20.0
2011-05-18,-16.6667
2011-05-19,0.0
2011-05-20,0.0
2011-05-23,-12.25
2011-05-24,25.3561
2011-05-25,-23.6364
2011-05-26,7.1429
2011-05-27,0.0
2011-05-31,-11.1111
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,25.0
2011-06-07,-20.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,-10.0
2011-06-13,1.3889
2011-06-14,23.2877
2011-06-15,-16.6667
2011-06-16,9.3333
2011-06-17,-2.439
2011-06-20,-6.25
2011-06-21,-9.3333
2011-06-22,17.647100000000002
2011-06-23,-5.0
2011-06-24,5.2632
2011-06-27,0.0
2011-06-28,-20.0
2011-06-30,3.125
2011-07-01,3.0303
2011-07-06,0.0
2011-07-07,-5.8824
2011-07-08,9.375
2011-07-11,-14.2857
2011-07-12,0.0
2011-07-14,-6.6667
2011-07-15,0.0
2011-07-18,-25.0
2011-07-19,14.2857
2011-07-20,12.5
2011-07-21,-11.1111
2011-07-22,0.0
2011-07-25,-12.5
2011-07-26,2.3810000000000002
2011-07-27,2.3256
2011-07-28,-2.2727
2011-07-29,-2.3256
2011-08-01,34.8214
2011-08-02,-11.6998
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,-20.0
2011-08-08,0.0
2011-08-09,30.0
2011-08-10,-13.461500000000001
2011-08-11,11.1111
2011-08-12,-8.0
2011-08-15,21.7391
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,-5.3571
2011-08-19,15.0943
2011-08-23,-1.6393
2011-08-24,-32.7083
2011-08-25,48.6068
2011-08-29,-30.0
2011-08-31,9.5238
2011-09-01,21.7391
2011-09-02,-7.1429
2011-09-07,-17.3077
2011-09-08,0.0
2011-09-12,-2.3256
2011-09-13,14.2857
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,14.5833
2011-09-19,5.4545
2011-09-20,-13.7931
2011-09-21,-24.0
2011-09-22,47.3684
2011-09-23,3.5714
2011-09-26,-31.0345
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-07,20.0
2011-10-10,-29.1667
2011-10-11,17.647100000000002
2011-10-12,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,7.5
2011-10-24,0.0
2011-10-25,-6.9767
2011-10-26,-25.0
2011-10-27,0.0
2011-10-28,33.3333
2011-11-02,20.0
2011-11-03,-16.6667
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,-7.5
2011-11-11,8.1081
2011-11-14,25.0
2011-11-15,-20.0
2011-11-17,0.0
2011-11-18,25.0
2011-11-21,-20.0
2011-11-22,-10.0
2011-11-23,0.0
2011-11-28,11.1111
2011-11-29,0.0
2011-11-30,5.0
2011-12-01,-28.5714
2011-12-05,7.5
2011-12-06,0.3876
2011-12-07,0.7722
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,-8.046
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,-33.3333
2011-12-21,0.0
2011-12-22,10.0
2011-12-23,9.0909
2011-12-27,0.0
2011-12-28,8.3333
2011-12-29,-23.0769
2011-12-30,0.0
2012-01-03,0.0
2012-01-05,0.0
2012-01-06,10.0
2012-01-09,0.0
2012-01-10,9.0909
2012-01-11,0.0
2012-01-12,-16.6667
2012-01-17,90.0
2012-01-18,-5.2632
2012-01-19,-44.4444
2012-01-20,-10.0
2012-01-23,11.1111
2012-01-25,20.0
2012-01-26,-16.6667
2012-01-27,20.0
2012-02-01,8.3333
2012-02-03,23.0769
2012-02-06,12.5
2012-02-07,0.0
2012-02-10,-55.5556
2012-02-15,12.5
2012-02-17,0.0
2012-02-22,66.6667
2012-02-23,-33.3333
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-03-01,-21.875
2012-03-02,-4.0
2012-03-06,1.6667
2012-03-12,31.1475
2012-03-14,-21.25
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-22,0.0
2012-03-26,0.0
2012-03-27,-4.7619
2012-04-02,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,6.6667
2012-04-11,0.0
2012-04-13,-6.25
2012-04-16,20.0
2012-04-18,-11.1111
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,12.5
2012-04-24,-33.3333
2012-04-25,0.0
2012-04-27,16.6667
2012-04-30,-57.1429
2012-05-01,233.3333
2012-05-02,0.0
2012-05-03,-68.125
2012-05-04,9.8039
2012-05-08,14.2857
2012-05-11,25.0
2012-05-15,0.0
2012-05-17,0.0
2012-05-18,0.0
2012-05-22,-27.5
2012-05-30,37.931
2012-06-01,0.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-15,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-29,0.0
2012-07-05,40.0
2012-07-06,-28.5714
2012-07-09,-20.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-17,0.0
2012-07-18,25.0
2012-07-19,-20.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,-40.625
2012-07-27,0.0
2012-07-30,5.2632
2012-07-31,0.0
2012-08-02,100.0
2012-08-07,-50.0
2012-08-09,0.0
2012-08-15,0.0
2012-08-20,0.0
2012-08-21,-5.0
2012-08-22,5.2632
2012-08-27,-5.0
