ticker,MCPH US Equity
2004-09-03,5.2632
2004-09-13,3.875
2004-11-03,5.8965
2005-01-06,-2.3973
2005-01-18,-1.1696
2005-01-19,0.2367
2005-02-04,0.8304
2005-02-11,-0.3529
2005-02-23,1.5348000000000002
2005-03-18,-1.7442
2005-03-29,-1.0651
2005-03-31,-0.9569
2005-04-01,1.4493
2005-04-08,-1.4285999999999999
2005-04-28,-3.3816
2005-05-02,1.25
2005-05-23,0.4963
2005-06-02,1.2346
2005-06-23,-2.439
2005-06-24,0.0
2005-06-29,2.5
2005-06-30,0.0
2005-07-22,7.3171
2005-10-03,-5.6647
2005-10-19,0.0
2005-10-20,0.6053
2005-10-24,0.0
2005-10-25,0.0
2005-11-11,6.4602
2005-12-13,2.2727
2005-12-16,0.0
2006-01-26,-2.2222
2006-03-21,-5.2079
2006-04-12,-2.1687
2006-04-18,3.4483
2006-05-31,1.1249
2006-06-13,0.0
2006-07-24,-1.7751000000000001
2006-08-25,3.0053
2006-11-30,1.7511
2007-01-10,-2.2093
2007-01-16,2.8537
2007-01-29,0.4624
2007-02-22,0.6711
2007-03-09,-2.1839
2007-04-12,-2.8202
2007-05-01,0.3628
2007-05-10,1.5511
2007-05-24,0.2387
2007-06-04,0.0
2007-06-29,0.0
2007-07-16,-3.3333
2007-07-18,-2.7094
2007-07-27,-6.3291
2007-08-01,-5.4054
2007-08-03,6.7318999999999996
2007-08-08,-5.5256
2007-08-15,0.0713
2007-08-20,4.0627
2007-08-22,5.4795
2007-10-17,-0.2597
2007-11-14,-10.9015
2007-11-15,-2.9412000000000003
2007-11-20,-15.1515
2007-11-23,10.7143
2007-11-27,0.0
2007-12-04,-7.9032
2007-12-05,-2.8021000000000003
2007-12-18,-1.982
2007-12-19,-0.7353
2008-01-03,0.0
2008-01-25,14.9259
2008-01-30,-16.2101
2008-02-20,27.1351
2008-02-21,0.0
2008-03-06,0.7634
2008-03-19,0.0
2008-04-01,-15.4545
2008-04-02,-8.4229
2008-04-04,0.1957
2008-04-07,2.7344
2008-04-09,-1.1407
2008-04-11,0.0
2008-04-15,2.8846
2008-04-21,-6.5421
2008-04-22,3.0
2008-05-28,-3.1752
2008-06-02,-0.7692
2008-06-05,-3.06
2008-06-06,-1.0943
2008-07-01,0.0
2008-07-03,-0.4255
2008-07-07,-10.2564
2008-09-18,8.3815
2008-09-24,20.865
2008-09-29,2.9615
2008-10-06,-17.8571
2008-10-07,-2.1739
2008-10-10,0.0
2008-11-13,-2.2222
2008-11-20,0.0
2008-11-24,0.0
2008-11-25,0.0
2009-02-13,-24.2354
2009-02-19,-1.7125
2009-06-18,3.8388999999999998
2009-06-25,7.5758
2009-07-01,12.6761
2009-07-08,0.0
2009-07-15,10.0
2009-07-28,0.0
2009-07-29,0.0
2009-08-07,23.7397
2009-09-30,-34.8148
2009-11-30,11.9403
2010-03-26,44.617
2010-04-01,-10.5225
2010-04-07,-16.0
2010-05-10,33.0952
2010-05-12,4.4007
2010-05-13,-3.4483
2010-05-14,7.1429
2010-05-20,-19.1667
2010-06-08,-1.0309
2010-06-18,4.1667
2010-08-11,-15.3908
2010-08-17,17.8095
2010-08-26,-13.0962
2010-08-27,-13.9535
2010-08-31,0.2703
2010-09-07,2.4259
2010-09-13,-6.5789
2010-09-15,1.4085
2010-09-16,0.0
2010-09-24,-4.1667
2010-09-28,-0.058
2010-09-30,-1.1021
2010-10-01,-0.2933
2010-10-05,-2.9412000000000003
2010-10-08,-0.9091
2010-10-20,0.0
2010-10-29,-0.3058
2010-11-01,-4.908
2010-11-04,-1.6129
2010-11-11,-0.4645
2010-11-15,-6.6667
2010-12-01,-3.5714
2011-01-04,-3.7037
2011-01-10,-7.6923
2011-01-11,0.0
2011-01-12,-8.3333
2011-02-25,2.5878
2011-02-28,3.6036
2011-03-17,0.0
2011-03-25,8.6957
2011-04-13,-7.2
2011-05-04,0.8621
2011-05-20,0.0
2011-06-07,0.2604
2011-07-21,0.0
2011-08-01,-1.2987
2011-08-05,-3.5088
2011-09-16,1.6636
2011-11-11,0.0
2011-11-28,-3.6696999999999997
2012-03-22,0.9615
2012-03-29,4.7619
2012-04-09,-4.0909
2012-05-08,13.7441
2012-06-01,0.8403
2012-09-12,5.3512
2012-10-01,-4.7619
2012-11-15,-9.9167
2012-11-26,8.6957
2012-12-12,-7.6857
2013-01-28,8.2331
2013-01-29,-5.9829
2013-01-30,0.0
2013-02-01,0.0
2013-02-11,0.0
2013-04-05,0.365
2013-04-10,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-06-14,0.8212
2013-06-25,-0.362
2013-06-26,6.1762
2013-07-02,0.0
2013-07-03,0.0
2013-07-09,-2.4808
2013-07-12,-3.5088
2013-07-22,8.6364
2013-08-06,-2.9289
2013-08-07,1.2931
2013-08-28,-2.1277
2013-09-11,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-10-01,-2.2688
2013-10-08,2.6786
2013-10-29,1.7391
2013-11-04,0.4274
2013-11-05,1.2766
2013-11-18,2.9412000000000003
2013-11-27,-3.2653
2013-12-06,1.2658
2013-12-13,0.0
2013-12-16,-0.8333
2013-12-30,3.2884
2013-12-31,-2.0408
2014-01-14,0.0
2014-02-19,4.1667
2014-02-20,0.0
2014-03-31,20.3852
2014-04-04,0.0
2014-05-22,-6.6667
2014-06-10,-1.1461000000000001
2014-06-12,-0.6522
2014-06-17,2.1152
2014-10-08,-2.0714
2014-10-20,-4.9012
2014-10-21,0.0
2014-10-22,-5.6154
2014-10-30,-3.423
2015-01-14,0.0847
2015-01-16,0.0
2015-01-22,0.0
2015-01-27,0.0
2015-02-03,0.0
2015-02-11,0.0
2015-02-18,0.0
2015-02-23,0.0
2015-03-02,0.0846
2015-04-07,0.3393
2015-06-09,0.0
2015-06-10,0.9298
2015-06-18,0.4202
2015-06-23,2.0921
2015-06-26,-1.6393
2015-07-14,-1.5833
2015-08-06,-1.7782
2015-08-19,0.431
2015-08-20,-0.6867
2015-08-21,-0.605
2015-09-16,-1.8325
2015-09-23,-2.2222
2015-09-25,9.0909
2015-09-29,5.0
2015-10-05,-0.6349
2015-10-12,2.6358
2015-10-13,0.0
2015-10-14,1.5564
2015-10-19,3.8314
2015-10-21,40.2214
2015-10-22,-15.7895
2015-10-23,-6.1875
2015-10-26,19.9201
2015-10-27,5.5556
2015-10-28,4.7368
2015-11-09,-4.5226
2015-11-16,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,-0.2632
2015-11-27,-17.3087
2015-12-01,0.2553
2015-12-04,0.0
2015-12-07,0.0
2015-12-14,0.3191
2015-12-16,5.598
2015-12-17,8.4337
2015-12-21,-1.3889
2015-12-23,6.4789
2015-12-28,0.5291
2015-12-29,-0.3684
2015-12-30,0.3698
2015-12-31,-0.2632
2016-01-04,-5.066
2016-01-07,4.5024999999999995
2016-01-08,-8.5106
2016-01-11,0.2907
2016-01-12,6.9565
2016-01-13,-10.5691
2016-01-14,0.0
2016-01-15,-5.0303
2016-01-27,0.5105
2016-02-05,0.9524
2016-02-11,0.0
2016-02-16,10.0629
2016-02-19,-0.0571
2016-03-02,4.5845
2016-03-03,-7.9452
2016-03-22,0.0
2016-04-25,7.1429
2016-05-13,5.5556
2016-07-12,1.4768
2016-07-13,24.2204
2016-07-18,4.1841
2016-08-12,-16.6667
2016-08-15,-8.1446
2016-08-17,7.5551
2016-08-29,9.7561
2016-08-31,-13.3333
2016-09-06,27.9034
2016-10-06,-21.2535
2016-10-24,-3.0612
2016-10-26,-1.3158
2016-11-02,-1.3333
2016-11-07,-0.2703
2016-11-16,0.0
2016-11-17,1.897
2016-11-18,0.266
2016-11-22,0.2653
2016-12-05,-2.7041
2016-12-06,3.5422000000000002
2017-02-10,0.2105
2017-02-13,0.0
2017-02-22,0.0
2017-03-31,2.7368
2017-06-26,-2.3101
2017-07-18,-1.2612
2017-08-03,2.7142
2017-08-04,-4.6632
2017-08-09,-1.087
2017-08-11,0.0
2017-08-18,1.0989
2017-10-18,3.4858000000000002
2017-11-01,5.2632
2017-11-16,0.0
2017-11-17,10.0
2017-12-04,7.9235
2017-12-05,0.0
2017-12-06,9.9156
2017-12-07,-2.1113
2017-12-08,2.3529
2017-12-11,3.4483
2017-12-12,-0.7407
2017-12-13,0.5597
2017-12-15,-2.7829
2017-12-19,-4.5802
2018-01-17,0.0
2018-02-26,5.796
2018-03-01,-0.7902
2018-03-02,-8.3931
2018-03-07,0.2042
2018-03-13,0.2079
2018-03-21,-0.2075
2018-04-02,-0.6809
2018-04-20,0.4762
2018-04-25,-1.25
2018-04-26,2.3207
2018-05-22,-3.2165
2018-06-12,6.7008
2018-06-29,-4.0
2018-09-04,-4.0067
2018-09-06,7.6087
2018-09-10,-7.0667
2018-09-14,-2.1782
2018-09-17,5.5556
2018-09-18,-3.1579
2018-09-19,13.0435
2018-09-20,3.0769
2018-09-27,4.4776
2018-09-28,-5.0
2018-10-01,-1.3158
2018-10-02,-0.9524
2018-10-03,0.9615
2018-10-05,-0.9524
2018-10-09,16.3462
2018-10-10,5.7851
2018-10-11,-5.4688
2018-10-12,-2.4793
2018-10-17,0.8475
2018-10-18,-4.2017
2018-11-26,-5.2632
2018-12-04,-0.7789
2018-12-06,-2.8037
2018-12-17,-3.0385
2019-01-02,-3.9667
2019-01-15,-6.0306
2019-01-25,10.989
2019-01-28,6.9307
2019-01-31,-4.2593
2019-02-01,0.5803
2019-02-11,-3.8462
2019-02-28,-4.0
2019-03-04,-4.1667
2019-03-05,4.5217
2019-03-11,-1.875
2019-03-15,-6.5393
2019-03-18,4.7251
2019-04-04,4.0781
2019-04-08,1.0838
2019-04-17,-1.0309
2019-05-01,-4.2083
2019-05-03,-4.3062000000000005
2019-05-06,-0.6818
2019-05-13,-0.4577
2019-05-14,-2.2989
2019-05-16,2.3529
2019-05-17,5.7471
2019-05-20,-4.3478
2019-05-21,0.0
2019-05-23,0.0
2019-05-28,-2.2727
2019-05-30,2.5581
2019-06-06,8.8142
2019-06-10,-12.2756
2019-06-11,0.238
2019-06-13,3.2763999999999998
2019-06-14,1.1494
2019-06-19,1.1364
2019-06-21,0.0
2019-06-24,5.618
2019-06-26,0.0
2019-06-27,1.9149
2019-06-28,-3.9666
2019-07-05,2.1739
2019-07-09,-2.1277
2019-07-11,-2.1739
2019-07-15,6.4444
2019-07-16,-3.0063
2019-07-17,-3.1425
2019-07-18,-6.6667
2019-08-01,7.619
2019-08-06,-7.0796
2019-08-07,0.0
2019-08-08,4.7619
2019-08-12,0.0
2019-08-15,-5.6818
2019-08-26,1.6867
2019-08-29,-5.1829
2019-08-30,0.4179
2019-09-05,-0.2494
2019-09-12,-2.75
2019-09-19,-0.8638
2019-09-20,-1.4106
2019-09-23,1.2625
2019-09-26,-1.2468
2019-09-30,0.9995
2019-10-04,-0.9896
2019-10-15,-3.4718999999999998
2019-10-25,-1.0899
2019-10-31,-3.3058
2019-11-05,0.0
2019-11-11,0.0
2019-11-13,2.2792
2019-11-15,-5.0139
2019-11-18,0.0
2019-11-22,0.0
2019-12-03,-0.0588
2019-12-26,3.2353
2019-12-27,1.1396
2019-12-30,0.0
2020-01-06,4.2254
2020-01-07,-7.5676
2020-01-08,2.3392
2020-01-16,2.8571
2020-01-17,0.0
2020-01-23,0.0
2020-01-31,-2.7778
2020-02-04,-3.7143
2020-02-14,0.8902
2020-02-21,-0.8824
2020-02-28,-0.8902
2020-03-06,0.2401
2020-03-12,-10.1796
2020-03-23,-7.7333
2020-04-01,-6.0686
2020-04-15,0.7685
2020-04-16,-4.5802
2020-04-27,-2.4
2020-04-29,7.377
2020-05-05,0.0
2020-05-06,-6.4885
2020-05-28,4.0816
2020-05-29,-3.5294
2020-06-01,0.0008
2020-06-15,0.1621
2020-06-23,-0.813
