ticker,ALT US Equity
2006-03-09,3.9402
2006-03-10,0.0
2006-03-13,1.8300999999999998
2006-03-14,16.5597
2006-03-15,-10.2423
2006-03-16,3.0675
2006-03-17,-1.7856999999999998
2006-03-20,-1.8182
2006-03-21,0.0
2006-03-22,-1.2346
2006-03-23,1.875
2006-03-24,-1.8405
2006-03-27,0.625
2006-03-28,3.7252
2006-03-29,-1.7949000000000002
2006-03-30,1.2195
2006-03-31,-1.2048
2006-04-03,-0.6098
2006-04-04,-1.8405
2006-04-05,0.0
2006-04-06,-0.25
2006-04-07,-1.0025
2006-04-10,1.2658
2006-04-11,0.0
2006-04-12,3.75
2006-04-13,-1.2048
2006-04-17,0.4878
2006-04-18,-2.9126
2006-04-19,0.75
2006-04-20,-6.4516
2006-04-21,5.8355
2006-04-24,0.8772
2006-04-25,2.9814
2006-04-26,0.1206
2006-04-27,-0.6024
2006-04-28,0.6061
2006-05-01,-1.4458
2006-05-02,-1.2225
2006-05-03,0.8663
2006-05-04,-4.908
2006-05-05,3.2258
2006-05-08,1.125
2006-05-09,-1.1125
2006-05-10,1.25
2006-05-11,1.2346
2006-05-12,0.6098
2006-05-16,-2.4242
2006-05-17,1.2422
2006-05-18,-1.227
2006-05-19,3.1056
2006-05-22,-1.8072
2006-05-23,-0.3681
2006-05-24,1.601
2006-05-25,1.2121
2006-05-26,-3.5928
2006-05-30,1.8634
2006-05-31,1.8293
2006-06-01,0.0
2006-06-02,-0.5988
2006-06-05,-0.9639
2006-06-06,-2.6764
2006-06-07,-0.625
2006-06-08,0.6289
2006-06-09,-0.25
2006-06-12,0.2506
2006-06-13,0.0
2006-06-14,0.0
2006-06-15,-0.25
2006-06-16,0.2506
2006-06-19,-1.25
2006-06-20,1.2658
2006-06-21,-1.25
2006-06-22,-0.6329
2006-06-23,1.2739
2006-06-26,0.6289
2006-06-27,-1.25
2006-06-28,-0.5063
2006-06-29,0.2545
2006-06-30,0.0
2006-07-05,-1.0152
2006-07-06,2.5641
2006-07-07,-0.125
2006-07-10,-1.7522
2006-07-11,1.1465
2006-07-12,0.5038
2006-07-13,-0.3759
2006-07-14,-1.5093999999999999
2006-07-17,-0.2554
2006-07-18,1.7926
2006-07-19,-2.5157
2006-07-20,-1.4839
2006-07-21,0.1965
2006-07-24,0.0
2006-07-25,2.6144
2006-07-26,-0.6369
2006-07-27,0.8974
2006-07-28,0.0
2006-07-31,0.2541
2006-08-01,-0.3802
2006-08-02,-1.2723
2006-08-03,-0.1289
2006-08-04,0.6452
2006-08-07,-0.641
2006-08-08,1.8065
2006-08-09,-0.507
2006-08-10,-1.2739
2006-08-14,-1.5484
2006-08-15,-1.1796
2006-08-16,-0.5305
2006-08-17,1.2
2006-08-18,-1.4493
2006-08-21,4.0107
2006-08-22,0.8997
2006-08-23,-3.1847
2006-08-24,1.3158
2006-08-25,-1.039
2006-08-28,1.0499
2006-08-29,-0.6494
2006-08-30,-0.5229
2006-08-31,0.7884
2006-09-01,-0.2608
2006-09-05,-1.9607999999999999
2006-09-06,-2.4
2006-09-07,-1.2295
2006-09-08,0.1383
2006-09-11,-0.4144
2006-09-12,-0.5548
2006-09-13,0.4184
2006-09-14,0.3472
2006-09-15,0.346
2006-09-18,-0.2759
2006-09-19,0.9682
2006-09-20,0.0
2006-09-21,-0.9589
2006-09-22,0.9682
2006-09-25,-1.3699
2006-09-26,0.6944
2006-09-27,-0.6897
2006-09-28,0.1389
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,0.1387
2006-10-04,0.4155
2006-10-05,-0.4138
2006-10-06,0.4155
2006-10-09,0.0
2006-10-10,-0.1491
2006-10-12,0.1494
2006-10-13,-0.5517
2006-10-16,0.4161
2006-10-17,-0.4144
2006-10-18,-0.1387
2006-10-19,0.0278
2006-10-20,0.1111
2006-10-23,-0.1387
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.6944
2006-10-30,-0.5517
2006-10-31,0.5548
2006-11-01,0.0
2006-11-02,-0.8276
2006-11-03,-0.8345
2006-11-06,-0.4208
2006-11-07,0.0
2006-11-08,1.4085
2006-11-09,0.5556
2006-11-10,0.0
2006-11-13,-0.5525
2006-11-14,1.3889
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,0.0
2006-11-20,-0.5479
2006-11-21,0.551
2006-11-22,-0.2397
2006-11-27,-0.309
2006-11-28,0.0
2006-11-29,0.551
2006-11-30,0.0
2006-12-01,0.6849
2006-12-04,-0.0136
2006-12-05,-0.6668
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,-0.137
2006-12-11,0.1372
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,1.0959
2006-12-15,-0.4175
2006-12-18,0.6914
2006-12-19,0.2703
2006-12-20,0.2695
2006-12-21,-0.5376
2006-12-22,0.0
2006-12-26,0.1351
2006-12-27,0.4049
2006-12-28,-0.5376
2006-12-29,0.1351
2007-01-03,1.4845
2007-01-04,-0.266
2007-01-05,-0.5333
2007-01-08,-0.8043
2007-01-09,1.6216
2007-01-10,-0.0017
2007-01-11,0.2676
2007-01-12,-1.061
2007-01-16,1.0724
2007-01-17,-1.4588999999999999
2007-01-18,0.2692
2007-01-19,0.1342
2007-01-22,-0.8043
2007-01-23,0.8041
2007-01-24,-0.7976
2007-01-25,-0.1351
2007-01-26,-0.5413
2007-01-29,-0.5442
2007-01-30,1.7784
2007-01-31,-0.5376
2007-02-01,0.6757
2007-02-02,0.0
2007-02-05,0.9396
2007-02-06,-1.8300999999999998
2007-02-07,-0.574
2007-02-08,0.1362
2007-02-09,-0.2721
2007-02-12,-0.4093
2007-02-13,0.6849
2007-02-14,2.7194000000000003
2007-02-15,-0.6606
2007-02-16,-1.3333
2007-02-20,-0.6757
2007-02-21,0.6803
2007-02-22,0.4054
2007-02-23,0.0
2007-02-26,-0.1346
2007-02-27,0.2022
2007-02-28,-0.2017
2007-03-01,0.1348
2007-03-02,0.0
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,0.1346
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,-0.8065
2007-03-15,0.0
2007-03-16,-0.542
2007-03-19,1.0899
2007-03-20,1.0782
2007-03-21,-1.3333
2007-03-22,0.0
2007-03-23,-0.2703
2007-03-26,0.271
2007-03-27,-0.2703
2007-03-28,0.271
2007-03-29,0.0
2007-03-30,-0.1351
2007-04-02,-0.2706
2007-04-03,0.9498
2007-04-04,1.0753
2007-04-05,-0.9309
2007-04-09,-0.1342
2007-04-10,-0.1344
2007-04-11,0.0084
2007-04-12,-0.0084
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,0.4038
2007-04-18,-0.5362
2007-04-19,0.1348
2007-04-20,0.0
2007-04-23,0.1346
2007-04-24,0.8065
2007-04-25,-0.4
2007-04-26,0.1339
2007-04-27,0.9358
2007-04-30,-0.7947
2007-05-01,-0.1335
2007-05-02,0.9358
2007-05-03,-0.1325
2007-05-04,0.1326
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,-0.6623
2007-05-11,0.0
2007-05-14,0.6667
2007-05-15,-0.9272
2007-05-16,0.9358
2007-05-17,-0.3974
2007-05-18,0.3989
2007-05-21,-0.2649
2007-05-22,0.9296
2007-05-23,-0.8964
2007-05-24,-0.0249
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,0.0017
2007-06-01,-0.0017
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,0.9296
2007-06-07,-0.9211
2007-06-08,0.3984
2007-06-11,-0.1323
2007-06-12,0.6623
2007-06-13,-1.9737
2007-06-14,0.2685
2007-06-15,0.6693
2007-06-18,-0.266
2007-06-19,0.1467
2007-06-20,-0.0133
2007-06-21,-0.7989
2007-06-22,0.0
2007-06-25,-1.2081
2007-06-26,-0.1359
2007-06-27,-1.0884
2007-06-28,2.4759
2007-06-29,-2.0134
2007-07-02,-1.0959
2007-07-03,0.277
2007-07-05,-0.5525
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,4.8611
2007-07-12,-1.9868000000000001
2007-07-13,1.3514
2007-07-16,-0.1333
2007-07-17,-0.8011
2007-07-18,0.2692
2007-07-19,-0.6711
2007-07-20,-1.4459
2007-07-23,-1.001
2007-07-24,-2.0776
2007-07-25,1.2730000000000001
2007-07-26,-2.933
2007-07-27,0.4317
2007-07-30,0.1433
2007-07-31,0.7153
2007-08-01,-0.4261
2007-08-02,-1.6886999999999999
2007-08-03,-10.6161
2007-08-07,2.2727
2007-08-08,2.3810000000000002
2007-08-09,-3.1008
2007-08-10,1.6
2007-08-13,-3.9370000000000003
2007-08-15,-3.2787
2007-08-16,-0.1695
2007-08-17,1.0187
2007-08-20,3.3613
2007-08-21,2.2763999999999998
2007-08-22,-2.3847
2007-08-23,0.4886
2007-08-24,0.4862
2007-08-27,0.0
2007-08-28,-6.4516
2007-08-29,-7.5862
2007-08-30,0.0
2007-08-31,-1.1194
2007-09-04,-1.8868
2007-09-05,0.0
2007-09-06,-7.6923
2007-09-07,1.875
2007-09-10,-3.8855
2007-09-11,-11.9149
2007-09-12,-1.4493
2007-09-13,0.7353
2007-09-14,0.0
2007-09-17,7.0803
2007-09-18,2.2495
2007-09-19,3.5556
2007-09-20,1.7167
2007-09-21,7.5949
2007-09-24,-5.6863
2007-09-25,-0.6237
2007-09-26,-0.8368
2007-09-27,5.2743
2007-09-28,1.2024
2007-10-01,-0.7921
2007-10-02,3.7923999999999998
2007-10-03,0.0
2007-10-04,2.8846
2007-10-05,0.0
2007-10-08,-3.3645
2007-10-09,1.4543
2007-10-10,-2.7656
2007-10-11,-1.9632
2007-10-12,1.2
2007-10-15,-1.1858
2007-10-16,-2.4
2007-10-17,0.4098
2007-10-18,-2.449
2007-10-19,-2.0921
2007-10-22,6.8376
2007-10-23,0.0
2007-10-24,1.0
2007-10-25,0.0
2007-10-26,-0.9901
2007-10-29,-1.4
2007-10-30,-2.0284
2007-10-31,-2.8986
2007-11-01,-3.1983
2007-11-02,3.9648
2007-11-05,4.2373
2007-11-06,1.626
2007-11-08,-2.0
2007-11-09,-4.898
2007-11-12,0.6438
2007-11-13,-2.3454
2007-11-14,-6.7686
2007-11-15,-4.6838
2007-11-16,-0.4914
2007-11-19,-0.7377
2007-11-20,-3.4856
2007-11-21,-2.5773
2007-11-23,0.5291
2007-11-26,0.0
2007-11-27,3.9474
2007-11-28,-7.3418
2007-11-29,0.8197
2007-11-30,1.626
2007-12-03,6.4
2007-12-04,0.5013
2007-12-05,-2.4938000000000002
2007-12-06,2.5575
2007-12-07,-0.7481
2007-12-10,1.005
2007-12-11,-0.4975
2007-12-12,-1.5
2007-12-13,-5.3299
2007-12-14,0.8043
2007-12-17,-3.2181
2007-12-18,0.3023
2007-12-19,1.3699
2007-12-20,-1.0811
2007-12-21,6.5574
2007-12-24,-2.5641
2007-12-26,2.6316
2007-12-27,-1.2821
2007-12-28,1.2987
2007-12-31,1.2821
2008-01-02,-2.7848
2008-01-03,-0.5208
2008-01-04,0.7853
2008-01-07,0.5195
2008-01-08,-6.4599
2008-01-09,0.2762
2008-01-10,1.9284
2008-01-11,-4.0541
2008-01-14,-4.2254
2008-01-15,-5.2941
2008-01-16,2.4845
2008-01-17,5.1515
2008-01-18,-3.7464
2008-01-22,-5.9879999999999995
2008-01-23,0.0
2008-01-24,-8.2803
2008-01-25,1.3889
2008-01-28,-8.2235
2008-01-29,-4.4732
2008-01-30,0.7813
2008-01-31,1.7442
2008-02-01,-5.5238
2008-02-04,-0.8065
2008-02-05,5.2846
2008-02-06,-3.4749
2008-02-07,-2.8
2008-02-08,-1.6461000000000001
2008-02-11,5.8577
2008-02-12,0.7905
2008-02-13,21.5686
2008-02-14,3.2258
2008-02-15,-1.5625
2008-02-19,0.3175
2008-02-20,2.2152
2008-02-21,0.3096
2008-02-22,-1.2346
2008-02-26,0.0
2008-02-27,-5.0
2008-02-28,-6.25
2008-02-29,0.0044
2008-03-03,4.5568
2008-03-04,-3.3557
2008-03-05,10.4167
2008-03-06,-4.0881
2008-03-07,0.6557
2008-03-10,-5.5375
2008-03-11,3.7931
2008-03-12,-4.2525
2008-03-13,-1.453
2008-03-14,-3.5254
2008-03-17,-3.7591
2008-03-18,-1.4031
2008-03-19,1.5385
2008-03-20,3.4091
2008-03-24,4.0293
2008-03-25,-0.3521
2008-03-26,2.4735
2008-03-28,0.6897
2008-03-31,6.1644
2008-04-01,-2.5806
2008-04-02,3.3113
2008-04-03,1.5986
2008-04-04,0.0039
2008-04-09,-3.7855
2008-04-10,-1.6393
2008-04-15,1.6667
2008-04-17,-1.6393
2008-04-24,1.6667
2008-04-25,-3.2787
2008-04-28,0.678
2008-04-29,1.0101
2008-04-30,-1.3333
2008-05-01,-0.3378
2008-05-02,-3.3898
2008-05-05,1.7544
2008-05-06,1.0345
2008-05-07,2.3891
2008-05-08,-5.0
2008-05-09,-3.1579
2008-05-12,7.971
2008-05-13,-2.6846
2008-05-14,-3.444
2008-05-15,5.7096
2008-05-16,-7.0946
2008-05-19,-5.4545
2008-05-23,0.0
2008-05-27,-3.0769
2008-05-28,13.0952
2008-05-29,1.7544
2008-05-30,-10.3448
2008-06-03,4.6154
2008-06-05,-3.6765
2008-06-09,4.5802
2008-06-10,-0.365
2008-06-11,1.0989
2008-06-12,0.7246
2008-06-13,-6.9784
2008-06-16,-0.232
2008-06-17,6.2016
2008-06-18,1.8248
2008-06-19,-1.0753
2008-06-23,-9.9275
2008-06-24,-4.6661
2008-06-25,3.3755
2008-06-26,-2.0408
2008-06-30,-1.25
2008-07-03,1.5190000000000001
2008-07-08,-2.7431
2008-07-09,3.4188
2008-07-10,-0.8316
2008-07-11,-7.9119
2008-07-15,-5.4299
2008-07-17,4.7847
2008-07-18,7.3059
2008-07-21,-2.1277
2008-07-22,-10.8696
2008-07-23,-1.9512
2008-07-24,-0.5037
2008-07-25,-2.9939
2008-07-28,3.0928
2008-07-29,10.0
2008-07-30,-1.3125
2008-07-31,1.33
2008-08-01,0.0
2008-08-04,-0.0852
2008-08-05,-3.0992
2008-08-06,2.8169
2008-08-07,-0.3938
2008-08-11,-3.7304
2008-08-12,0.0
2008-08-13,-0.006
2008-08-14,0.0
2008-08-15,0.006
2008-08-18,2.3810000000000002
2008-08-19,0.0
2008-08-20,-2.3256
2008-08-21,4.7619
2008-08-22,1.8182
2008-08-25,-5.8036
2008-08-28,-0.4739
2008-08-29,2.3810000000000002
2008-09-02,-2.7907
2008-09-03,11.9617
2008-09-04,2.1368
2008-09-05,-7.5314
2008-09-08,7.6923
2008-09-09,-5.042
2008-09-10,-4.8673
2008-09-11,3.2558
2008-09-12,0.4505
2008-09-15,0.0
2008-09-16,-4.0359
2008-09-17,-3.7382999999999997
2008-09-18,-1.9417
2008-09-19,1.4851
2008-09-22,-0.4878
2008-09-23,0.4902
2008-09-24,-13.6585
2008-09-25,0.565
2008-09-26,4.4944
2008-09-29,-1.0753
2008-09-30,-3.2609
2008-10-01,19.1011
2008-10-02,-1.8868
2008-10-03,0.9615
2008-10-06,0.0
2008-10-07,-9.5238
2008-10-08,7.3618
2008-10-09,-11.2691
2008-10-10,-1.768
2008-10-13,-2.6997
2008-10-14,-13.2948
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,-5.3333
2008-10-21,5.6338
2008-10-22,-24.0
2008-10-23,-2.6316
2008-10-24,5.4054
2008-10-27,0.8547
2008-10-28,5.9322
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,-4.0
2008-11-03,-1.6667
2008-11-04,5.9322
2008-11-05,-16.0
2008-11-06,14.2857
2008-11-07,-0.0156
2008-11-10,-12.4863
2008-11-11,0.9524
2008-11-12,3.7736
2008-11-13,-22.7273
2008-11-14,11.7647
2008-11-17,-7.6316
2008-11-18,-3.1339
2008-11-19,11.7647
2008-11-20,-3.1579
2008-11-21,0.0
2008-11-24,-2.1739
2008-11-25,12.2222
2008-11-26,-1.9802
2008-11-28,-1.0101
2008-12-01,9.1837
2008-12-02,42.0561
2008-12-03,-2.6316
2008-12-04,-5.4054
2008-12-05,-3.5714
2008-12-08,-1.4815
2008-12-09,-10.526299999999999
2008-12-10,-3.3613
2008-12-11,21.7391
2008-12-12,2.1429
2008-12-15,4.8951
2008-12-16,-0.6667
2008-12-17,0.6711
2008-12-18,16.6667
2008-12-19,14.2857
2008-12-22,2.5
2008-12-23,-4.878
2008-12-24,0.0
2008-12-26,8.2051
2008-12-29,6.6350999999999996
2008-12-30,1.7778
2008-12-31,0.4367
2009-01-02,4.3424
2009-01-05,0.0104
2009-01-06,0.4114
2009-01-07,-2.4896
2009-01-08,-6.8085
2009-01-09,1.3699
2009-01-12,-5.4054
2009-01-13,5.7143
2009-01-14,-4.5777
2009-01-15,5.3638
2009-01-16,3.4946
2009-01-20,3.4632
2009-01-21,2.9289
2009-01-22,-3.252
2009-01-23,-0.8403
2009-01-26,0.4237
2009-01-27,3.3755
2009-01-28,2.0408
2009-01-29,-6.8
2009-01-30,0.853
2009-02-02,-2.1225
2009-02-03,-2.1739
2009-02-04,-0.4444
2009-02-05,-1.7856999999999998
2009-02-06,4.5455
2009-02-09,2.1739
2009-02-10,-0.4255
2009-02-11,2.9915000000000003
2009-02-12,-4.5643
2009-02-13,4.3478
2009-02-17,-4.2083
2009-02-18,-0.8264
2009-02-19,-1.3158
2009-02-20,-8.8833
2009-02-23,-8.3044
2009-02-24,3.7302999999999997
2009-02-25,-2.5641
2009-02-26,-1.5789
2009-02-27,-3.7433
2009-03-02,-17.7778
2009-03-03,25.0
2009-03-04,4.8649000000000004
2009-03-05,0.0
2009-03-06,13.9175
2009-03-09,14.4796
2009-03-10,2.752
2009-03-11,0.3991
2009-03-12,0.3831
2009-03-13,1.9083999999999999
2009-03-16,13.8577
2009-03-17,-0.9868
2009-03-18,2.6578
2009-03-19,5.178
2009-03-20,0.0
2009-03-23,-7.6923
2009-03-24,-9.3333
2009-03-25,-0.7353
2009-03-26,-7.037
2009-03-27,3.1873
2009-03-30,-1.1583
2009-03-31,-3.9063
2009-04-01,-2.439
2009-04-02,0.0
2009-04-03,2.9167
2009-04-06,11.336
2009-04-07,0.0
2009-04-08,9.0909
2009-04-09,-4.0
2009-04-13,0.6944
2009-04-14,-9.6552
2009-04-15,3.4351
2009-04-16,-7.7491
2009-04-17,-6.0
2009-04-20,-14.0372
2009-04-21,15.3394
2009-04-22,3.0043
2009-04-23,2.0833
2009-04-24,-6.1224
2009-04-27,-4.7826
2009-04-28,7.3059
2009-04-29,7.6596
2009-04-30,-1.1858
2009-05-01,0.4
2009-05-04,2.7888
2009-05-05,1.1676
2009-05-06,-0.0048
2009-05-07,-6.8966
2009-05-08,3.2922000000000002
2009-05-11,-4.7809
2009-05-12,-5.0209
2009-05-13,0.0
2009-05-14,7.489
2009-05-15,0.0
2009-05-18,4.5082
2009-05-19,-10.9804
2009-05-20,-1.3216
2009-05-21,-6.25
2009-05-22,-0.4762
2009-05-26,-1.9139
2009-05-27,-2.439
2009-05-28,3.5
2009-05-29,0.9662
2009-06-01,-2.8708
2009-06-02,3.4483
2009-06-03,5.2381
2009-06-04,0.905
2009-06-05,-1.3453
2009-06-08,-0.4545
2009-06-09,-0.9132
2009-06-10,-2.765
2009-06-11,0.0
2009-06-12,1.8957000000000002
2009-06-15,-0.4651
2009-06-16,0.4673
2009-06-17,-2.3256
2009-06-18,-0.4762
2009-06-19,0.4785
2009-06-22,0.9524
2009-06-23,1.4151
2009-06-24,-1.3953
2009-06-25,2.3585
2009-06-26,15.2074
2009-06-29,-12.0
2009-06-30,0.0
2009-07-01,-1.3636
2009-07-02,-0.9217
2009-07-06,4.1715
2009-07-07,-1.3255
2009-07-08,0.0
2009-07-09,1.3575
2009-07-10,-1.3393
2009-07-13,-1.3575
2009-07-14,0.4587
2009-07-15,3.653
2009-07-16,-0.8811
2009-07-17,-2.2222
2009-07-20,1.8182
2009-07-21,-0.4464
2009-07-22,-2.2422
2009-07-23,0.0
2009-07-24,14.6789
2009-07-27,-4.005
2009-07-28,8.339
2009-07-29,-6.9231
2009-07-30,3.3058
2009-07-31,0.4
2009-08-03,-2.3855
2009-08-04,1.2193
2009-08-05,-0.4032
2009-08-06,1.2146
2009-08-07,5.6
2009-08-10,5.303
2009-08-11,11.8705
2009-08-12,1.2862
2009-08-13,-7.3016
2009-08-14,0.0043
2009-08-17,-4.4561
2009-08-18,0.7168
2009-08-19,0.3559
2009-08-20,1.0638
2009-08-21,1.0526
2009-08-24,2.4306
2009-08-25,3.7288
2009-08-26,3.268
2009-08-27,9.4937
2009-08-28,9.2486
2009-08-31,-1.5873
2009-09-01,-11.0215
2009-09-02,3.0211
2009-09-03,2.6393
2009-09-04,10.5714
2009-09-08,3.3592
2009-09-09,3.5031
2009-09-10,-5.3199
2009-09-11,-1.0173
2009-09-14,-1.5464
2009-09-15,1.3089
2009-09-16,-0.5168
2009-09-17,-1.8182
2009-09-18,2.6455
2009-09-21,-1.5464
2009-09-22,-5.7592
2009-09-23,7.2222
2009-09-24,2.3154
2009-09-25,4.526
2009-09-28,-6.7131
2009-09-29,1.7917
2009-09-30,3.8265000000000002
2009-10-01,-2.7027
2009-10-02,3.5354
2009-10-05,-0.9756
2009-10-06,1.4778
2009-10-07,-1.2136
2009-10-08,-1.4742
2009-10-09,-0.9975
2009-10-12,1.7631999999999999
2009-10-13,1.2376
2009-10-14,0.7335
2009-10-15,2.9126
2009-10-16,-4.4811
2009-10-19,-0.2469
2009-10-20,-0.495
2009-10-21,2.2388
2009-10-22,-0.9732
2009-10-23,-0.7371
2009-10-26,-1.7327
2009-10-27,-2.267
2009-10-28,-7.2165
2009-10-29,5.5556
2009-10-30,-2.6316
2009-11-02,-2.7027
2009-11-03,0.2778
2009-11-04,-2.4931
2009-11-05,11.6477
2009-11-06,1.0178
2009-11-09,-1.7664
2009-11-10,-6.4073
2009-11-11,1.6438000000000001
2009-11-12,-2.965
2009-11-13,-1.3889
2009-11-16,-1.1268
2009-11-17,-0.2849
2009-11-18,1.1429
2009-11-19,-1.1299
2009-11-20,-0.5804
2009-11-23,0.2964
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,4.8711
2009-11-30,-10.6557
2009-12-01,10.0917
2009-12-02,-6.1111
2009-12-03,1.7751000000000001
2009-12-04,1.1628
2009-12-07,-6.3218
2009-12-08,-52.454
2009-12-09,-9.0323
2009-12-10,-9.9291
2009-12-11,-4.7244
2009-12-14,7.438
2009-12-15,7.6923
2009-12-16,0.7143
2009-12-17,-4.2553
2009-12-18,0.7407
2009-12-21,0.0
2009-12-22,-0.7353
2009-12-23,2.963
2009-12-24,0.0
2009-12-28,-3.5971
2009-12-29,5.2239
2009-12-30,70.2128
2009-12-31,-18.3385
2010-01-04,-7.1369
2010-01-05,11.538499999999999
2010-01-06,-2.4631
2010-01-07,2.5253
2010-01-08,-4.9261
2010-01-11,0.5602
2010-01-12,-2.6181
2010-01-13,-2.1164
2010-01-14,-4.8581
2010-01-15,-3.9840999999999998
2010-01-19,3.5503
2010-01-20,1.0357
2010-01-21,-2.1562
2010-01-22,1.7341
2010-01-25,0.0
2010-01-26,2.8409
2010-01-27,18.232
2010-01-28,-6.0748
2010-01-29,-0.995
2010-02-01,0.0
2010-02-02,-4.0201
2010-02-03,-3.1414
2010-02-04,-4.8649000000000004
2010-02-05,-1.1364
2010-02-08,1.1566
2010-02-09,4.538
2010-02-10,-5.9783
2010-02-11,2.3121
2010-02-12,1.6949
2010-02-16,7.7778
2010-02-17,3.0928
2010-02-18,-1.0
2010-02-19,-0.5051
2010-02-22,-3.0457
2010-02-23,11.5183
2010-02-24,-7.5117
2010-02-25,-7.6142
2010-02-26,0.5495
2010-03-01,-2.7321999999999997
2010-03-02,3.9326
2010-03-03,-1.0811
2010-03-04,0.5464
2010-03-05,-2.1739
2010-03-08,-0.5556
2010-03-09,0.0
2010-03-10,-0.5587
2010-03-11,-1.1236
2010-03-12,0.5682
2010-03-15,-2.2599
2010-03-16,-1.7341
2010-03-17,1.1764999999999999
2010-03-18,0.5814
2010-03-19,-1.1561
2010-03-22,-6.4327
2010-03-23,2.5
2010-03-24,-1.2195
2010-03-25,-6.7901
2010-03-26,-3.3113
2010-03-29,-1.3699
2010-03-30,-2.0833
2010-03-31,2.8369
2010-04-01,-0.6897
2010-04-05,17.3524
2010-04-06,1.7827
2010-04-07,0.0
2010-04-08,-4.7093
2010-04-09,-2.3795
2010-04-12,3.125
2010-04-13,0.6061
2010-04-14,-1.2048
2010-04-15,-3.0488
2010-04-16,-2.5157
2010-04-19,-2.5806
2010-04-20,4.6358
2010-04-21,-4.4304
2010-04-22,1.9868000000000001
2010-04-23,0.6494
2010-04-26,-0.6452
2010-04-27,-1.2987
2010-04-28,1.3158
2010-04-29,-6.4935
2010-04-30,-1.3889
2010-05-03,2.1127
2010-05-04,2.6422
2010-05-05,-7.2775
2010-05-06,0.0
2010-05-07,-2.8986
2010-05-10,0.7463
2010-05-11,1.4815
2010-05-12,2.1898
2010-05-13,-2.1429
2010-05-14,-0.7299
2010-05-17,5.8824
2010-05-18,2.7778
2010-05-19,-0.6757
2010-05-20,-0.6803
2010-05-21,-2.7397
