ticker,WNRP US Equity
2012-07-31,0.0
2012-08-07,10.0
2012-09-18,-3.6364
2012-09-25,3.7736
2012-09-28,0.0
2012-10-02,-16.3636
2012-10-04,9.1304
2012-10-08,9.5618
2012-10-11,0.0
2012-10-19,-3.2727
2012-10-22,5.2632
2012-10-31,-1.7856999999999998
2012-11-08,-16.3636
2012-12-10,-2.1739
2012-12-13,11.1111
2012-12-14,0.0
2012-12-17,0.0
2012-12-21,0.0
2013-01-04,10.0
2013-01-08,9.0909
2013-01-10,0.0
2013-01-11,0.0
2013-01-15,-13.3333
2013-01-28,0.0
2013-02-01,15.3846
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-19,2.08
2013-02-25,0.2482
2013-03-14,-6.5574
2013-04-16,5.2632
2013-04-17,0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-30,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-06-11,0.0
2013-06-18,-8.6667
2013-06-19,5.8394
2013-06-25,0.0
2013-06-27,3.1034
2013-07-02,3.6789
2013-07-08,0.0
2013-07-10,-3.2258
2013-07-17,0.3333
2013-07-18,0.0
2013-07-19,7.9734
2013-07-22,-3.0769
2013-07-23,7.619
2013-07-30,-1.1799
2013-08-07,0.0
2013-08-08,-0.2985
2013-08-14,0.0
2013-08-19,-4.1916
2013-08-20,4.6875
2013-08-21,0.0
2013-08-22,-6.2687
2013-08-23,5.0955
2013-08-26,-4.5455
2013-08-27,4.7619
2013-08-30,-2.7241999999999997
2013-09-03,2.489
2013-09-05,-5.4711
2013-09-06,2.8939
2013-09-09,-0.9375
2013-09-10,2.8391
2013-09-11,1.227
2013-09-16,-2.7273
2013-09-18,0.0
2013-09-23,2.8037
2013-10-07,-3.6364
2013-10-15,4.0881
2013-10-16,0.0
2013-10-17,-4.2296
2013-10-21,5.6782
2013-10-28,-5.0746
2013-10-30,3.7736
2013-10-31,1.5152
2013-11-05,-4.4776
2013-11-06,4.6875
2013-11-07,0.0
2013-11-08,0.0
2013-11-22,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-30,1.4925
2014-01-02,1.4706000000000001
2014-01-03,-7.2464
2014-01-07,6.25
2014-01-09,-5.8824
2014-01-10,4.6875
2014-01-13,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-02-10,-3.5821
2014-02-25,0.0
2014-02-28,0.6192
2014-03-05,1.5385
2014-03-07,-0.303
2014-03-24,0.304
2014-03-25,0.0
2014-03-26,-1.2121
2014-03-27,0.0
2014-03-28,-0.9202
2014-03-31,6.8111
2014-04-11,-5.7971
2014-04-14,2.1538
2014-04-15,-0.6024
2014-04-16,-0.303
2014-04-17,0.304
2014-04-21,0.0
2014-04-25,-3.0303
2014-04-28,1.875
2014-04-29,1.227
2014-04-30,-1.8182
2014-05-06,0.0
2014-05-12,1.8519
2014-05-14,0.0
2014-05-15,-0.6061
2014-05-16,-2.439
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,1.5625
2014-05-23,-1.5385
2014-05-28,0.0
2014-05-29,0.0
2014-06-04,0.0
2014-06-06,1.5625
2014-06-09,0.0
2014-06-11,1.5385
2014-06-12,2.7273
2014-06-16,-2.6549
2014-06-17,-3.0303
2014-06-18,1.5625
2014-06-20,1.5385
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,1.5152
2014-06-27,-2.6866
2014-07-01,-1.5337
2014-07-03,1.2461
2014-07-09,0.0
2014-07-15,0.3077
2014-07-16,-0.3067
2014-07-18,3.0769
2014-07-21,0.0
2014-08-04,0.0
2014-08-05,0.597
2014-08-11,-2.3739
2014-08-13,0.0
2014-08-15,0.6079
2014-08-18,8.7613
2014-08-20,-7.0833
2014-08-27,1.0463
2014-08-28,0.2959
2014-08-29,0.885
2014-09-02,-0.5848
2014-09-05,1.1764999999999999
2014-09-09,-1.1628
2014-09-10,0.8676
2014-09-11,0.3062
2014-09-15,0.0
2014-09-17,0.4215
2014-09-19,0.0
2014-09-22,0.1592
2014-09-23,-0.2601
2014-09-25,0.3941
2014-09-26,0.7331
2014-09-29,-0.7249
2014-10-01,0.9986
2014-10-06,0.0
2014-10-14,-0.5515
2014-10-15,1.5805
2014-10-16,-0.9901
2014-10-22,-0.5714
2014-10-28,2.0115
2014-10-29,2.1437
2014-11-03,0.9349
2014-11-05,1.0929
2014-11-07,0.5405
2014-11-13,0.5376
2014-11-14,1.0695000000000001
2014-11-17,0.0
2014-11-18,0.0
2014-11-25,-0.5291
2014-12-01,0.5319
2014-12-08,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-16,0.5291
2014-12-19,1.2658
2014-12-22,0.0494
2014-12-23,0.0
2014-12-24,0.0
2014-12-29,0.2597
2014-12-30,0.0
2014-12-31,1.0363
2015-01-02,0.1282
2015-01-05,-0.8963
2015-01-06,-0.2584
2015-01-07,0.0
2015-01-08,0.5181
2015-01-09,0.5155
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,-2.5641
2015-01-15,0.0
2015-01-16,-0.7895
2015-01-20,-0.5305
2015-01-21,-0.2667
2015-01-22,0.0
2015-01-23,-0.5348
2015-01-26,-0.543
2015-01-28,-1.346
2015-01-29,-1.3699
2015-01-30,0.0
2015-02-06,-1.3889
2015-02-09,0.2817
2015-02-10,-0.5618
2015-02-11,-0.2825
2015-02-12,-0.2833
2015-02-13,1.9886
2015-02-17,-1.9499
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.6108
2015-02-23,-1.8777
2015-02-26,-0.7194
2015-03-03,2.8986
2015-03-04,0.0
2015-03-06,0.0
2015-03-09,0.0
2015-03-10,-1.9718
2015-03-12,3.4483
2015-03-17,0.0
2015-03-20,-0.8333
2015-03-24,-0.2801
2015-03-26,0.0
2015-03-27,0.5618
2015-03-30,-0.5587
2015-03-31,-0.2809
2015-04-07,-0.2817
2015-04-13,0.2825
2015-04-14,2.8169
2015-04-16,-0.274
2015-04-22,-2.1978
2015-04-27,0.0
2015-04-28,0.5618
2015-04-30,0.5587
2015-05-01,1.3889
2015-05-11,-0.274
2015-05-19,-0.4838
2015-05-20,-0.2778
2015-05-26,0.2786
2015-05-27,0.1389
2015-05-29,0.1387
2015-06-01,0.831
2015-06-02,0.2747
2015-06-05,-0.5479
2015-06-09,2.4793
2015-06-12,-2.4194
2015-06-18,3.3058
2015-06-19,0.0
2015-06-22,-1.3333
2015-06-29,0.0
2015-07-02,0.0
2015-07-09,1.3514
2015-07-13,-3.2
2015-07-15,4.6832
2015-07-28,-1.0526
2015-07-30,1.0638
2015-08-04,2.6316
2015-08-06,0.0
2015-08-07,0.0
2015-08-12,-1.4744
2015-08-14,0.0
2015-08-19,0.7853
2015-08-20,-0.5195
2015-08-21,0.0
2015-08-24,-2.8721
2015-08-25,0.5376
2015-08-26,0.0
2015-08-27,1.6042999999999998
2015-08-28,3.9395
2015-08-31,-3.7902
2015-09-08,-1.0526
2015-09-10,0.0
2015-09-28,2.3936
2015-10-05,0.0
2015-10-06,2.5922
2015-10-08,1.0178
2015-10-09,0.0
2015-10-13,-1.5038
2015-10-20,0.5115
2015-10-27,1.2633
2015-10-28,-1.0
2015-10-29,0.0
2015-11-02,1.0101
2015-11-05,0.0
2015-11-09,0.0
2015-11-12,1.8868
2015-11-16,-0.7407
2015-11-19,2.7363
2015-11-20,0.2421
2015-11-23,-2.1739
2015-11-27,2.963
2015-11-30,-1.0791
2015-12-02,-1.8182
2015-12-03,1.2346
2015-12-04,2.439
2015-12-07,-0.9524
2015-12-08,-1.4423
2015-12-09,0.0
2015-12-14,0.4877
2015-12-17,-0.2426
2015-12-18,0.4866
2015-12-21,0.2421
2015-12-28,-1.6907999999999999
2015-12-30,1.4742
2016-01-04,-0.2421
2016-01-05,0.0
2016-01-06,0.0
2016-01-08,0.7282
2016-01-11,0.0482
2016-01-14,-0.7707
2016-01-19,0.0
2016-01-28,0.2427
2016-01-29,0.4843
2016-02-02,-2.4096
2016-02-05,-0.2469
2016-02-08,-0.7426
2016-02-09,0.9975
2016-02-10,-0.3086
2016-02-11,2.2444
2016-02-12,2.439
2016-02-26,-4.7619
2016-03-01,1.25
2016-03-04,1.2346
2016-03-07,-3.6585
2016-03-10,2.0253
2016-03-11,1.737
2016-03-15,0.9755
2016-03-18,-0.9661
2016-03-22,0.0
2016-03-23,-1.2196
2016-03-24,-1.9752
2016-03-28,3.2746
2016-03-29,1.7073
2016-04-01,-2.8777
2016-04-04,-1.7284000000000002
2016-04-05,2.0101
2016-04-08,-1.4778
2016-04-11,2.5
2016-04-12,0.0
2016-04-14,-0.9756
2016-04-22,-0.7389
2016-04-29,2.9777
2016-05-03,-1.2048
2016-05-06,0.0
2016-05-12,1.6575
2016-05-16,0.2415
2016-05-17,0.0
2016-05-19,0.0
2016-05-23,0.241
2016-05-24,0.2404
2016-05-27,0.7194
2016-05-31,0.2381
2016-06-06,1.4252
2016-06-07,-0.2342
2016-06-09,0.7042
2016-06-14,0.2331
2016-06-15,1.3953
2016-06-20,0.0
2016-06-21,3.3142
2016-06-23,-6.0939
2016-06-30,6.4894
2016-07-05,1.4541
2016-07-06,-4.5952
2016-07-11,-1.6055000000000001
2016-07-14,0.9324
2016-07-15,1.3857
2016-07-22,0.2278
2016-07-27,0.6818
2016-08-02,-1.8058999999999998
2016-08-10,-1.8391
2016-08-16,1.3553
2016-08-17,-1.8605
2016-08-19,0.9479
2016-08-26,0.7042
2016-08-29,2.331
2016-08-30,0.2278
2016-09-02,1.1364
2016-09-06,-0.2247
2016-09-07,0.2252
2016-09-09,-3.3708
2016-09-13,0.0
2016-09-14,0.6977
2016-09-15,0.0
2016-09-16,0.4619
2016-09-19,0.0
2016-09-23,1.8391
2016-09-26,0.2257
2016-09-30,-4.0541
2016-10-13,0.939
2016-10-14,-2.3256
2016-10-24,2.8571
2016-10-28,0.0
2016-10-31,1.8519
2016-11-01,0.6818
2016-11-02,-1.8058999999999998
2016-11-04,-0.4598
2016-11-08,0.0
2016-11-15,2.9634
2016-11-16,-2.2573
2016-11-18,2.5404
2016-11-21,1.3514
2016-11-22,1.1111
2016-11-23,2.1978
2016-11-25,2.1398
2016-11-28,-2.095
2016-11-29,0.0
2016-12-01,5.3763
2016-12-02,0.0
2016-12-05,-4.6939
2016-12-06,0.0
2016-12-08,1.7024
2016-12-09,-1.4633
2016-12-13,1.7094
2016-12-14,0.0126
2016-12-15,0.1975
2016-12-19,0.0042
2016-12-20,2.7211
2016-12-23,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.2041
2017-01-09,0.0
2017-01-10,0.1018
2017-01-11,0.3052
2017-01-17,0.1055
2017-01-23,0.2999
2017-01-26,-0.202
2017-01-27,0.8097
2017-01-30,0.0
2017-01-31,-0.8032
2017-02-02,0.2024
2017-02-03,1.0101
2017-02-06,0.0
2017-02-07,-0.4
2017-02-09,0.4016
2017-02-10,0.2
2017-02-14,0.7526
2017-02-15,-0.1992
2017-02-16,0.3493
2017-02-17,0.4475
2017-02-21,-1.3860999999999999
2017-02-22,1.4056
2017-02-23,0.198
2017-02-24,-0.1976
2017-02-27,0.0
2017-03-01,0.9901
2017-03-03,-0.7843
2017-03-09,1.581
2017-03-10,1.3618999999999999
2017-03-13,-2.4952
2017-03-14,0.9843
2017-03-15,0.3899
2017-03-17,0.0
2017-03-20,4.6602
2017-03-21,-0.1855
2017-03-22,2.0465
2017-03-29,1.0911
2017-03-30,0.0
2017-03-31,0.2703
2017-04-05,-0.0898
2017-04-07,-3.777
2017-04-13,0.0
2017-04-18,2.8037
2017-04-19,-0.0018
2017-04-24,-1.8164
2017-04-28,1.8519
2017-05-01,-3.0909
2017-05-03,3.0019
2017-05-12,1.7849
2017-05-15,-0.1799
2017-05-16,0.9009
2017-05-26,1.7856999999999998
2017-05-30,-3.5088
2017-06-05,3.6364
2017-06-06,1.7544
2017-06-07,0.8621
2017-06-09,0.0
2017-06-15,0.3419
2017-06-19,0.1704
2017-06-20,0.3401
2017-06-21,0.8475
2017-06-22,-0.8403
2017-06-23,0.0
2017-06-26,0.0
2017-06-30,0.8898
2017-07-03,0.63
2017-07-05,-3.172
2017-07-06,0.0
2017-07-07,0.8621
2017-07-13,0.8547
2017-07-14,0.0
2017-07-18,1.5253999999999999
2017-07-19,0.8347
2017-07-21,-0.6623
2017-07-24,0.6667
2017-07-26,-0.6623
2017-07-27,0.0
2017-07-28,0.0
2017-08-01,0.8333
2017-08-03,-0.6608
2017-08-04,-0.1667
2017-08-07,0.1667
2017-08-11,-0.8735
2017-08-14,-0.3373
2017-08-16,0.3384
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,-0.3373
2017-08-25,1.5228000000000002
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,1.6667
2017-08-31,0.6557
2017-09-06,-3.0945
2017-09-12,0.0
2017-09-14,0.0
2017-09-15,1.6806999999999999
2017-09-18,-0.8264
2017-09-19,1.6667
2017-09-20,0.0
2017-09-27,-1.6393
2017-09-28,0.0
2017-10-03,0.0
2017-10-04,0.3333
2017-10-05,1.495
2017-10-06,2.2913
2017-10-11,-3.2
2017-10-12,1.2397
2017-10-13,2.8571
2017-10-19,3.8095
2017-10-31,-2.1407
2017-11-06,-2.3438
2017-11-07,-1.6
2017-11-08,0.0
2017-11-16,3.7582
2017-11-17,-3.8583
2017-11-20,0.0819
2017-11-21,3.1097
2017-11-22,1.4285999999999999
2017-11-24,0.0
2017-11-27,-3.7559
2017-11-28,0.0
2017-11-29,1.626
2017-11-30,-1.5997
2017-12-01,1.6257000000000001
2017-12-04,-1.44
2017-12-05,0.0
2017-12-13,0.6494
2017-12-14,0.8065
2017-12-18,0.8
2017-12-19,0.7937
2017-12-20,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-29,-1.5748
2018-01-05,-0.32
2018-01-08,1.1236
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.7937
2018-01-18,0.0
2018-01-19,0.7874
2018-01-22,-0.7812
2018-01-24,0.7874
2018-01-25,0.4688
2018-01-31,1.0886
2018-02-01,0.6154
2018-02-07,0.1529
2018-02-08,0.0
2018-02-09,-4.4275
2018-02-12,0.639
2018-02-13,0.9524
2018-02-14,-1.8475000000000001
2018-02-15,0.161
2018-02-22,0.4823
2018-02-23,0.8
2018-02-26,-1.2698
2018-02-27,0.0
2018-02-28,-0.1608
2018-03-01,0.0
2018-03-06,0.9662
2018-03-07,-0.319
2018-03-08,0.64
2018-03-12,0.159
2018-03-13,-0.7937
2018-03-15,0.32
2018-03-16,-1.1164
2018-03-22,0.9681
2018-03-26,-0.0003
2018-03-27,0.0
2018-04-02,-0.1597
2018-04-05,1.44
2018-04-09,-1.4196
2018-04-11,0.8
2018-04-16,1.1111
2018-04-18,-1.0989
2018-04-19,0.7937
2018-04-23,0.0
2018-04-24,0.7874
2018-04-27,-0.7813
2018-05-03,0.7874
2018-05-08,1.5625
2018-05-09,1.5385
2018-05-10,2.2727
2018-05-11,0.7407
2018-05-16,0.0369
2018-05-17,1.1817
2018-05-21,0.0
2018-05-22,0.7299
2018-05-23,-2.9
2018-05-25,-0.7448
2018-05-29,-0.6015
2018-05-30,0.5295
2018-05-31,0.0
2018-06-06,0.6772
2018-06-07,1.6442
2018-06-12,0.7353
2018-06-13,0.5839
2018-06-15,0.1451
2018-06-18,0.0
2018-06-19,-0.7246
2018-06-22,-0.0146
2018-06-26,0.0146
2018-06-28,1.8978000000000002
2018-06-29,-1.1461000000000001
2018-07-02,-2.8986
2018-07-05,2.9851
2018-07-06,-0.7246
2018-07-09,-0.7299
2018-07-10,-0.5882
2018-07-13,2.071
2018-07-16,1.4493
2018-07-17,-1.1429
2018-07-18,1.1561
2018-07-19,0.0
2018-07-23,2.0
2018-07-24,0.9804
2018-07-25,0.0
2018-07-27,-0.1387
2018-07-30,-0.6944
2018-07-31,-0.6993
2018-08-01,0.0
2018-08-03,-1.1268
2018-08-06,-0.9829
2018-08-07,-0.446
2018-08-08,1.1561
2018-08-09,1.4285999999999999
2018-08-14,0.5282
2018-08-15,-0.7042
2018-08-16,-0.7092
2018-08-17,1.4285999999999999
2018-08-20,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-27,0.7042
2018-08-28,0.0
2018-08-29,-0.6993
2018-08-31,0.7042
2018-09-04,-0.6993
2018-09-05,-0.9859
2018-09-07,0.0
2018-09-10,1.7069999999999999
2018-09-12,-1.1189
2018-09-13,0.0
2018-09-14,1.2730000000000001
2018-09-17,0.419
2018-09-19,0.0
2018-09-20,-1.669
2018-09-25,0.0
2018-09-26,0.4243
2018-09-28,0.1408
2018-10-01,-0.4219
2018-10-02,0.2825
2018-10-03,0.0
2018-10-04,-0.1408
2018-10-05,-0.4231
2018-10-08,0.0
2018-10-09,-0.5666
2018-10-10,0.5698
2018-10-11,-0.8499
2018-10-12,0.0
2018-10-15,0.7143
2018-10-16,-1.4184
2018-10-17,0.0
2018-10-18,0.7194
2018-10-23,-2.1429
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.1474
2018-10-30,1.8936
2018-10-31,-1.2876
2018-11-01,-0.4348
2018-11-02,-0.1426
2018-11-05,0.8717
2018-11-07,-0.7225
2018-11-09,-0.8734
2018-11-15,-0.8848
2018-11-21,-0.2995
2018-11-28,-3.8864
2018-11-30,-0.1555
2018-12-03,-1.8692
2018-12-04,0.0
2018-12-06,-0.6349
2018-12-10,-0.9601
2018-12-12,-1.45
2018-12-13,-1.8003
2018-12-14,0.0
2018-12-17,-1.6667
2018-12-18,1.6949
2018-12-20,-5.3317
2018-12-21,-1.2341
2018-12-24,-0.1783
2018-12-26,6.25
2018-12-27,-1.6806999999999999
2018-12-28,1.8786
2018-12-31,0.0017
2019-01-04,0.1678
2019-01-07,0.0838
2019-01-08,1.2551999999999999
2019-01-11,-0.6612
2019-01-15,-0.8319
2019-01-16,0.1678
2019-01-17,-0.1658
2019-01-18,0.6695
2019-01-22,-0.615
2019-01-23,-0.0017
2019-01-25,0.6205
2019-01-28,0.1667
2019-01-29,0.6656
2019-01-30,0.8264
2019-01-31,3.2787
2019-02-04,-0.1587
2019-02-06,-4.2925
2019-02-07,1.3289
2019-02-11,0.0
2019-02-12,-1.4754
2019-02-13,1.4975
2019-02-14,-0.9836
2019-02-15,2.0833
2019-02-20,-1.8776000000000002
2019-02-21,0.6656
2019-02-22,-0.8264
2019-02-27,0.8333
2019-02-28,-0.8264
2019-03-01,-0.1667
2019-03-04,-0.1669
2019-03-05,1.1706
2019-03-06,-1.3223
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.5025
2019-03-13,0.0
2019-03-15,-0.1667
2019-03-18,-0.3339
2019-03-19,0.0
2019-03-20,-0.1658
2019-03-21,0.6695
2019-03-22,-1.6667
2019-03-26,0.0
2019-03-27,0.0
2019-03-29,1.3559
2019-04-01,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,-0.903
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,-0.3375
2019-04-15,-0.0169
2019-04-16,-0.4911
2019-04-22,-0.3404
2019-04-23,-0.1025
2019-04-25,0.5128
2019-04-26,0.0
2019-04-30,1.1905000000000001
2019-05-02,-1.0084
2019-05-03,1.0187
2019-05-08,0.3361
2019-05-09,-0.3183
2019-05-10,-0.3529
2019-05-13,0.6745
2019-05-14,1.005
2019-05-16,0.1669
2019-05-22,0.0
2019-05-28,-0.0033
2019-05-30,-0.33
2019-05-31,-0.1505
2019-06-03,0.2345
2019-06-05,-0.4177
2019-06-07,0.0
2019-06-12,0.6711
2019-06-17,-0.3333
2019-06-18,0.0
2019-06-19,0.0
2019-06-21,0.3344
2019-06-25,0.0
2019-06-26,0.0
2019-06-28,1.6667
2019-07-08,-0.1639
2019-07-09,-0.6404
2019-07-10,0.0
2019-07-12,-0.1818
2019-07-15,0.2152
2019-07-17,-0.0496
2019-07-22,-0.3306
2019-07-23,0.0
2019-07-24,0.995
2019-07-25,0.0
2019-07-26,0.0
2019-07-30,0.1642
2019-07-31,1.6393
2019-08-01,-1.4355
2019-08-06,-0.6545
2019-08-07,0.0
2019-08-08,0.4777
2019-08-09,0.0
2019-08-16,-0.1485
2019-08-20,-0.0165
2019-08-23,-0.1488
2019-08-26,-0.1821
2019-08-27,-0.3317
2019-08-28,-0.6156
2019-09-03,-0.5341
2019-09-05,-0.0185
2019-09-06,0.0
2019-09-09,-0.1684
2019-09-10,1.1804000000000001
2019-09-13,0.0
2019-09-18,0.0
2019-09-23,0.0
2019-09-26,-1.0
2019-09-27,0.2525
2019-10-01,0.4198
2019-10-07,-0.5017
2019-10-09,0.5042
2019-10-10,-0.5017
2019-10-11,0.0
2019-10-14,-0.3361
2019-10-15,-0.1686
2019-10-16,-0.2365
2019-10-17,-0.0169
2019-10-18,0.0
2019-10-21,-0.0847
2019-10-22,0.0
2019-10-28,-0.4068
2019-10-29,-0.1021
2019-10-30,0.8518
2019-10-31,0.5068
2019-11-01,-0.1261
2019-11-05,0.1262
2019-11-15,-0.9137
2019-11-18,-0.444
2019-11-19,0.0
2019-11-20,2.0583
2019-11-21,-0.1681
2019-11-22,0.1684
2019-11-25,-0.5042
2019-11-27,-0.3395
2019-11-29,-0.0068
2019-12-03,-0.8391
2019-12-04,0.0
2019-12-05,0.0
2019-12-09,0.1709
2019-12-10,-0.1706
2019-12-11,-0.8547
2019-12-12,1.7241
2019-12-13,0.5085
2019-12-16,0.1686
2019-12-17,-0.1684
2019-12-18,0.3373
2019-12-19,0.5042
2019-12-23,-0.5017
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.1681
2020-01-06,-1.6779
2020-01-07,0.6826
2020-01-08,0.678
2020-01-09,0.6397
2020-01-10,-0.4684
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.1681
2020-01-27,0.1678
2020-01-28,0.0
2020-01-29,0.0838
2020-01-30,-0.4184
2020-01-31,0.5042
2020-02-04,-0.4181
2020-02-05,-0.084
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.1681
2020-02-12,-0.0839
2020-02-13,0.4198
2020-02-14,0.1686
2020-02-18,-0.1684
2020-02-20,-0.253
2020-02-21,-0.0845
2020-02-24,0.0
2020-02-25,-0.1692
2020-02-26,-0.8475
2020-02-27,-1.1949
2020-02-28,-0.6938
2020-03-02,-0.1742
2020-03-03,0.349
2020-03-04,-2.6087
2020-03-05,0.1786
2020-03-06,-1.0695000000000001
2020-03-09,-0.9009
2020-03-12,-2.7273
2020-03-13,1.8692
2020-03-16,-8.2569
2020-03-17,0.0
2020-03-18,-7.6
2020-03-19,-15.5844
2020-03-20,2.5641
2020-03-23,-6.25
2020-03-24,-2.4
2020-03-25,7.9235
2020-03-26,0.0
2020-03-27,1.0127
2020-03-30,0.2506
2020-03-31,5.0
2020-04-07,-4.7619
2020-04-08,0.0
2020-04-09,4.9825
2020-04-14,-0.4667
2020-04-17,-0.7106
2020-04-20,0.0602
2020-04-21,0.6526
2020-04-23,0.0096
2020-04-29,-0.7177
2020-04-30,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-14,-1.9277
2020-05-20,-2.4691
2020-05-21,-1.0127
2020-05-22,1.0205
2020-05-26,-2.276
2020-05-27,0.2565
2020-05-28,-0.2558
2020-05-29,0.0
2020-06-02,0.0
2020-06-03,-0.7772
2020-06-04,1.3054999999999999
2020-06-05,3.0928
2020-06-08,0.0
2020-06-10,0.05
2020-06-11,-0.05
2020-06-12,0.0
2020-06-16,0.0
2020-06-17,1.0
2020-06-18,0.0
2020-06-19,-0.9901
2020-06-22,-0.7
2020-06-23,1.6994
2020-06-30,-0.4827
2020-07-06,-0.4975
2020-07-07,-0.6
2020-07-08,0.5835
2020-07-15,-1.1052
2020-07-17,-0.9861
2020-07-20,-0.4086
2020-07-23,0.0
2020-07-27,0.0
2020-07-28,-0.2564
2020-07-29,-0.5141
2020-07-31,0.2584
