ticker,ECHO US Equity
2010-02-23,-3.4181
2010-02-24,-0.2722
2010-02-25,1.4559
2010-02-26,1.435
2010-03-01,4.4209
2010-03-02,4.5724
2010-03-03,1.2955
2010-03-04,0.0799
2010-03-05,1.9169
2010-03-08,-1.8025
2010-03-09,1.0375
2010-03-10,1.0269
2010-03-11,0.6255
2010-03-12,-0.0777
2010-03-15,-1.3219
2010-03-16,0.9456
2010-03-17,0.4684
2010-03-18,-0.5439
2010-03-19,0.4687
2010-03-22,1.0109
2010-03-23,1.5396
2010-03-24,0.5307
2010-03-25,-1.2066
2010-03-26,-0.687
2010-03-29,1.8447
2010-03-30,1.1320999999999999
2010-03-31,-3.6567
2010-04-01,-1.2393
2010-04-05,1.9607999999999999
2010-04-06,1.6923
2010-04-07,-1.2859
2010-04-08,1.4559
2010-04-09,0.6042
2010-04-12,0.9009
2010-04-13,1.6369
2010-04-14,-0.8053
2010-04-15,0.1476
2010-04-16,-1.6212
2010-04-19,-2.9962999999999997
2010-04-20,0.7722
2010-04-21,0.3831
2010-04-22,0.3817
2010-04-23,4.1825
2010-04-26,-0.073
2010-04-27,-1.6801
2010-04-28,-0.6686
2010-04-29,1.2715
2010-04-30,-0.3693
2010-05-03,0.8154
2010-05-04,-0.4412
2010-05-05,-0.8863
2010-05-06,-2.7571
2010-05-07,0.9962
2010-05-10,3.1108
2010-05-11,-0.5887
2010-05-12,-1.7024
2010-05-13,0.0
2010-05-14,-1.5813000000000001
2010-05-17,1.8363
2010-05-18,-0.2254
2010-05-19,2.1084
2010-05-20,-2.9499
2010-05-21,0.152
2010-05-24,-2.0486
2010-05-25,0.6971
2010-05-26,0.0
2010-05-27,2.1538
2010-05-28,-1.2048
2010-06-01,-0.7622
2010-06-02,2.3041
2010-06-03,0.3003
2010-06-04,-2.3204000000000002
2010-06-07,-1.5326
2010-06-08,-4.358
2010-06-09,-0.895
2010-06-10,-1.642
2010-06-11,-0.1669
2010-06-14,3.5117000000000003
2010-06-15,3.3118
2010-06-16,1.251
2010-06-17,0.5405
2010-06-18,0.6144
2010-06-21,1.7557
2010-06-22,-0.6002
2010-06-23,-1.6604
2010-06-24,-1.3047
2010-06-25,3.4992
2010-06-28,-0.3005
2010-06-29,-5.5765
2010-06-30,-2.5539
2010-07-01,3.3579
2010-07-02,0.2377
2010-07-06,1.502
2010-07-07,3.4268
2010-07-08,1.1295
2010-07-09,-0.968
2010-07-12,-1.2782
2010-07-13,2.4372
2010-07-14,-0.0743
2010-07-15,-5.5804
2010-07-16,-2.8369
2010-07-19,-3.0819
2010-07-20,-1.0879
2010-07-21,-4.5685
2010-07-22,2.2163
2010-07-23,1.9081000000000001
2010-07-26,-0.5957
2010-07-27,-2.6541
2010-07-28,3.3421
2010-07-29,-1.1915
2010-07-30,3.0146
2010-08-02,-1.087
2010-08-03,0.0845
2010-08-04,8.6149
2010-08-05,1.0886
2010-08-06,0.0
2010-08-09,1.0769
2010-08-10,0.3805
2010-08-11,-2.8052
2010-08-12,-0.546
2010-08-13,-0.7059
2010-08-16,-1.7378
2010-08-17,1.4469
2010-08-18,-0.8716
2010-08-19,-4.6363
2010-08-20,2.9337999999999997
2010-08-23,-1.2215
2010-08-24,0.4946
2010-08-25,0.5742
2010-08-26,3.2626
2010-08-27,3.1596
2010-08-30,-3.9051
2010-08-31,-0.5179
2010-09-01,1.1614
2010-09-02,-1.5835
2010-09-03,3.1376
2010-09-07,-3.4321
2010-09-08,4.0388
2010-09-09,1.0093
2010-09-10,-1.0761
2010-09-13,0.3108
2010-09-14,-1.007
2010-09-15,0.1565
2010-09-16,-3.5938
2010-09-17,2.188
2010-09-20,1.9826000000000001
2010-09-21,-2.1773
2010-09-22,-3.2591
2010-09-23,-2.4651
2010-09-24,3.2013
2010-09-27,4.0816
2010-09-28,-0.7059
2010-09-29,2.4487
2010-09-30,-1.542
2010-10-01,1.7227999999999999
2010-10-04,-1.7706
2010-10-05,-0.0784
2010-10-06,-5.8039
2010-10-07,1.8317999999999999
2010-10-08,3.7612
2010-10-11,-0.2364
2010-10-12,0.4739
2010-10-13,4.6384
2010-10-14,3.0053
2010-10-15,2.1882
2010-10-18,0.4996
2010-10-19,0.071
2010-10-20,2.555
2010-10-21,0.5536
2010-10-22,1.4453
2010-10-25,7.2592
2010-10-26,-4.0481
2010-10-27,-5.5372
2010-10-28,-0.4187
2010-10-29,-0.4905
2010-11-01,-0.493
2010-11-02,-0.1415
2010-11-03,4.6067
2010-11-04,-18.6992
2010-11-05,-0.8333
2010-11-08,-5.3782
2010-11-09,-4.0853
2010-11-10,-1.8519
2010-11-11,-5.283
2010-11-12,1.6932
2010-11-15,2.9383
2010-11-16,-3.4253
2010-11-17,3.0542
2010-11-18,0.1912
2010-11-19,-0.0954
2010-11-22,0.4776
2010-11-23,3.2319
2010-11-24,4.4199
2010-11-26,-2.1164
2010-11-29,3.0631
2010-11-30,0.0874
2010-12-01,-0.1747
2010-12-02,0.6124
2010-12-03,-1.1304
2010-12-06,-0.1759
2010-12-07,2.4229
2010-12-08,0.129
2010-12-09,2.3196
2010-12-10,0.7557
2010-12-13,-0.75
2010-12-14,1.0915
2010-12-15,-1.495
2010-12-16,1.4334
2010-12-17,-2.9925
2010-12-20,-5.6555
2010-12-21,2.5431
2010-12-22,3.3658
2010-12-23,-0.6855
2010-12-27,-1.4668
2010-12-28,-0.5254
2010-12-29,2.3768000000000002
2010-12-30,1.5476999999999999
2010-12-31,1.9475
2011-01-03,-0.9967
2011-01-04,0.0839
2011-01-05,0.8382
2011-01-06,1.4963
2011-01-07,-1.638
2011-01-10,-1.9151
2011-01-11,2.5467
2011-01-12,-0.1656
2011-01-13,2.3217
2011-01-14,0.3241
2011-01-18,2.9079
2011-01-19,-1.8053
2011-01-20,-5.1159
2011-01-21,0.337
2011-01-24,-0.1679
2011-01-25,1.0934
2011-01-26,1.9135
2011-01-27,-0.898
2011-01-28,-5.1895
2011-01-31,0.9557
2011-02-01,2.7539
2011-02-02,2.5126
2011-02-03,-1.2255
2011-02-04,0.4136
2011-02-07,3.2949
2011-02-08,-0.319
2011-02-09,-1.04
2011-02-10,0.3234
2011-02-11,3.5455
2011-02-14,-1.8677000000000001
2011-02-15,0.8723
2011-02-16,5.1887
2011-02-17,0.8221
2011-02-18,-1.0378
2011-02-22,-0.3745
2011-02-23,-0.5263
2011-02-24,-9.2971
2011-02-25,-0.4167
2011-02-28,-1.0879
2011-03-01,-0.5922
2011-03-02,3.7447
2011-03-03,2.5431
2011-03-04,-0.08
2011-03-07,-1.8415
2011-03-08,1.7945
2011-03-09,0.1603
2011-03-10,-1.2
2011-03-11,1.0526
2011-03-14,-1.5224
2011-03-15,-0.3255
2011-03-16,-0.3265
2011-03-17,0.5733
2011-03-18,1.2215
2011-03-21,0.885
2011-03-22,-0.1595
2011-03-23,0.1597
2011-03-24,-1.0367
2011-03-25,-1.2893
2011-03-28,1.4694
2011-03-29,0.3218
2011-03-30,1.4435
2011-03-31,3.7945
2011-04-01,0.3046
2011-04-04,0.3037
2011-04-05,0.0757
2011-04-06,1.6641
2011-04-07,-1.1905000000000001
2011-04-08,0.753
2011-04-11,-0.3737
2011-04-12,0.4501
2011-04-13,0.7468
2011-04-14,-0.2224
2011-04-15,1.8574000000000002
2011-04-18,-0.0729
2011-04-19,-1.3869
2011-04-20,-0.2961
2011-04-21,1.1878
2011-04-25,-0.2201
2011-04-26,1.6912
2011-04-27,0.0723
2011-04-28,0.4335
2011-04-29,0.0719
2011-05-02,-0.7908
2011-05-03,-1.2319
2011-05-04,1.5407
2011-05-05,6.8642
2011-05-06,-2.7045
2011-05-09,0.2085
2011-05-10,3.8141
2011-05-11,-0.668
2011-05-12,0.538
2011-05-13,-0.1338
2011-05-16,-0.067
2011-05-17,-2.882
2011-05-18,0.0
2011-05-19,-0.138
2011-05-20,0.3455
2011-05-23,0.551
2011-05-24,-2.0548
2011-05-25,1.3287
2011-05-26,0.7591
2011-05-27,0.4795
2011-05-31,1.5678
2011-06-01,0.8054
2011-06-02,-1.9308
2011-06-03,0.4752
2011-06-06,-3.6486
2011-06-07,2.0337
2011-06-08,-1.7182
2011-06-09,1.2587
2011-06-10,-2.1409
2011-06-13,0.2823
2011-06-14,2.1816
2011-06-15,-0.2755
2011-06-16,3.5911999999999997
2011-06-17,1.8
2011-06-20,5.6974
2011-06-21,4.5229
2011-06-22,0.2371
2011-06-23,-1.301
2011-06-24,-0.1198
2011-06-27,0.4799
2011-06-28,-0.1791
2011-06-29,6.2201
2011-06-30,-0.0563
2011-07-01,0.7887
2011-07-05,1.0061
2011-07-06,-0.4981
2011-07-07,-1.4461
2011-07-08,-4.0068
2011-07-11,-0.2352
2011-07-12,-1.1786
2011-07-13,2.1467
2011-07-14,0.5254
2011-07-15,-1.1034
2011-07-18,-4.4627
2011-07-19,-2.5814
2011-07-20,-3.0915
2011-07-21,1.4974
2011-07-22,0.1283
2011-07-25,1.8578000000000001
2011-07-26,-1.9497
2011-07-27,-5.3881
2011-07-28,3.1864
2011-07-29,-1.6425999999999998
2011-08-01,0.334
2011-08-02,-4.1278
2011-08-03,2.8472
2011-08-04,-7.0898
2011-08-05,-0.8721
2011-08-08,-8.5777
2011-08-09,11.1468
2011-08-10,-4.4733
2011-08-11,1.5106000000000002
2011-08-12,3.497
2011-08-15,3.4508
2011-08-16,-3.6136
2011-08-17,-1.2257
2011-08-18,-6.6423
2011-08-19,-3.8311
2011-08-22,0.9756
2011-08-23,8.4541
2011-08-24,1.4848
2011-08-25,-2.1946
2011-08-26,-0.5236
2011-08-29,6.4662
2011-08-30,-2.4718
2011-08-31,1.3758
2011-09-01,-3.4286
2011-09-02,-2.071
2011-09-06,-2.719
2011-09-07,1.1646
2011-09-08,-1.3047
2011-09-09,-2.8771
2011-09-12,5.1241
2011-09-13,1.5994000000000002
2011-09-14,1.5742
2011-09-15,-1.1808
2011-09-16,0.8215
2011-09-19,-1.4815
2011-09-20,-0.3759
2011-09-21,-0.5283
2011-09-22,-2.8832
2011-09-23,2.9687
2011-09-26,-0.6829
2011-09-27,0.2292
2011-09-28,-2.8201
2011-09-29,4.3922
2011-09-30,-0.0751
2011-10-03,-9.6992
2011-10-04,5.8285
2011-10-05,2.0456
2011-10-06,5.0116
2011-10-07,-4.4787
2011-10-10,1.2298
2011-10-11,-0.2278
2011-10-12,3.8052
2011-10-13,3.0059
2011-10-14,3.6299
2011-10-17,-5.7005
2011-10-18,3.1318
2011-10-19,-1.4830999999999999
2011-10-20,1.6487
2011-10-21,3.8082000000000003
2011-10-24,0.5435
2011-10-25,-1.8243
2011-10-26,-0.3441
2011-10-27,5.0414
2011-10-28,0.5917
2011-10-31,0.915
2011-11-01,1.5544
2011-11-02,1.0842
2011-11-03,0.8833
2011-11-04,-2.0013
2011-11-07,0.3829
2011-11-08,1.4622
2011-11-09,-3.6341
2011-11-10,1.0403
2011-11-11,2.5097
2011-11-14,0.3453
2011-11-15,1.0948
2011-11-16,-1.6707999999999998
2011-11-17,0.5035
2011-11-18,-1.2523
2011-11-21,-0.1902
2011-11-22,-0.3177
2011-11-23,-1.211
2011-11-25,-2.0
2011-11-28,3.0283
2011-11-29,-2.9393000000000002
2011-11-30,3.4891
2011-12-01,-1.9083999999999999
2011-12-02,2.0752
2011-12-05,3.8119
2011-12-06,1.8972
2011-12-07,-0.1201
2011-12-08,-2.5857
2011-12-09,1.7901
2011-12-12,1.0309
2011-12-13,0.6002
2011-12-14,0.4773
2011-12-15,0.3563
2011-12-16,0.2959
2011-12-19,-4.1888
2011-12-20,3.4483
2011-12-21,0.0
2011-12-22,-0.2976
2011-12-23,0.2388
2011-12-27,-0.6552
2011-12-28,-3.8969
2011-12-29,0.9357
2011-12-30,-0.1854
2012-01-03,1.1764999999999999
2012-01-04,-2.6928
2012-01-05,-0.8805
2012-01-06,1.9036
2012-01-09,-1.8679999999999999
2012-01-10,0.8249
2012-01-11,3.0208
2012-01-12,1.7104
2012-01-13,-0.961
2012-01-17,-0.849
2012-01-18,3.6696999999999997
2012-01-19,-0.295
2012-01-20,2.426
2012-01-23,0.1155
2012-01-24,0.3462
2012-01-25,-0.4025
2012-01-26,-0.4042
2012-01-27,-0.2319
2012-01-30,-2.0918
2012-01-31,-0.5935
2012-02-01,0.1791
2012-02-02,-0.0596
2012-02-03,3.0411
2012-02-06,0.2315
2012-02-07,1.5589
2012-02-08,1.3644
2012-02-09,-1.29
2012-02-10,0.0
2012-02-13,0.9091
2012-02-14,0.5631
2012-02-15,3.8634
2012-02-16,2.5337
2012-02-17,-0.8412
2012-02-21,-1.0604
2012-02-22,-0.8574
2012-02-23,1.5135
2012-02-24,-0.0532
2012-02-27,-0.3729
2012-02-28,1.9786000000000001
2012-02-29,-2.4646
2012-03-01,0.0
2012-03-02,0.6452
2012-03-05,-3.5791
2012-03-06,0.831
2012-03-07,-1.6484
2012-03-08,0.6145
2012-03-09,0.8329
2012-03-12,-1.1564
2012-03-13,-0.1671
2012-03-14,-0.7254
2012-03-15,3.4851
2012-03-16,-0.7605
2012-03-19,-0.2737
2012-03-20,-4.9945
2012-03-21,-0.1155
2012-03-22,-2.6027
2012-03-23,1.1283
2012-03-26,-0.4698
2012-03-27,-1.2389000000000001
2012-03-28,-3.644
2012-03-29,0.248
2012-03-30,-0.4329
2012-04-02,2.5465999999999998
2012-04-03,-0.1817
2012-04-04,-1.4563
2012-04-05,0.4926
2012-04-09,0.2451
2012-04-10,-0.0611
2012-04-11,-0.3058
2012-04-12,0.7362
2012-04-13,-1.5225
2012-04-16,0.3092
2012-04-17,0.9864
2012-04-18,1.221
2012-04-19,-0.6634
2012-04-20,1.275
2012-04-23,0.06
2012-04-24,-0.4194
2012-04-25,1.9856
2012-04-26,-0.59
2012-04-27,2.0772
2012-04-30,-0.9884
2012-05-01,0.9395
2012-05-02,-0.6399
2012-05-03,0.2342
2012-05-04,-0.3505
2012-05-07,-0.1758
2012-05-08,-0.0587
2012-05-09,-0.3525
2012-05-10,1.0613
2012-05-11,1.1669
2012-05-14,-0.8074
2012-05-15,3.4302
2012-05-16,-0.1686
2012-05-17,-0.0563
2012-05-18,-4.7324
2012-05-21,2.3655
2012-05-22,-2.1953
2012-05-23,-0.9451
2012-05-24,0.2982
2012-05-25,1.1296
2012-05-29,0.0
2012-05-30,0.0588
2012-05-31,-0.0588
2012-06-01,-1.4697
2012-06-04,0.8353
2012-06-05,-0.1183
2012-06-06,4.3839
2012-06-07,1.2486
2012-06-08,-0.5605
2012-06-11,1.8601999999999999
2012-06-12,-0.6918
2012-06-13,0.9195
2012-06-14,-1.2147999999999999
2012-06-15,0.6708
2012-06-18,0.4442
2012-06-19,2.4323
2012-06-20,-0.1079
2012-06-21,-0.3241
2012-06-22,2.71
2012-06-25,-0.4749
2012-06-26,-1.2725
2012-06-27,-0.2148
2012-06-28,0.4306
2012-06-29,2.1436
2012-07-02,2.0462
2012-07-03,-5.3985
2012-07-05,0.9239
2012-07-06,0.0
2012-07-09,1.7231999999999998
2012-07-10,0.5823
2012-07-11,0.1053
2012-07-12,-0.1577
2012-07-13,1.5798
2012-07-16,0.7258
2012-07-17,-2.3675
2012-07-18,0.5799
2012-07-19,-1.1006
2012-07-20,-8.3731
2012-07-23,-0.2892
2012-07-24,-1.6821000000000002
2012-07-25,0.059
2012-07-26,1.2382
2012-07-27,4.3681
2012-07-30,-0.558
2012-07-31,1.2346
2012-08-01,-1.1086
2012-08-02,1.6816
2012-08-03,3.1974
2012-08-06,-0.4274
2012-08-07,-0.2146
2012-08-08,-0.3226
2012-08-09,-1.1865999999999999
2012-08-10,0.6004
2012-08-13,0.0543
2012-08-14,1.6811
2012-08-15,0.5333
2012-08-16,-0.5305
2012-08-17,0.64
2012-08-20,0.8479
2012-08-21,2.3647
2012-08-22,-0.5647
2012-08-23,-0.9293
2012-08-24,0.0
2012-08-27,0.5211
2012-08-28,-5.2359
2012-08-29,0.1641
2012-08-30,-1.8569
2012-08-31,-1.4469
2012-09-04,1.3552
2012-09-05,2.7855
2012-09-06,0.7588
2012-09-07,-2.6358
2012-09-10,-1.8232
2012-09-11,-0.7878
2012-09-12,1.1344
2012-09-13,0.1683
2012-09-14,-1.7917
2012-09-17,1.3113000000000001
2012-09-18,0.0
2012-09-19,-0.9004
2012-09-20,-0.9654
2012-09-21,0.344
2012-09-24,-0.7429
2012-09-25,-0.5181
2012-09-26,-2.7199
2012-09-27,2.7960000000000003
2012-09-28,-0.7523
2012-10-01,2.9154999999999998
2012-10-02,1.1898
2012-10-03,-0.5039
2012-10-04,0.0
2012-10-05,-0.619
2012-10-08,-0.6229
2012-10-09,-1.9943
2012-10-10,-0.8721
2012-10-11,-0.5279
2012-10-12,1.0024
2012-10-15,0.1168
2012-10-16,0.9329
2012-10-17,2.3108
2012-10-18,0.847
2012-10-19,-1.7357
2012-10-22,-0.114
2012-10-23,1.8824999999999998
2012-10-24,-3.9754
2012-10-25,-0.4665
2012-10-26,-2.7534
2012-10-31,1.2651
2012-11-01,0.7733
2012-11-02,-1.5939
2012-11-05,0.8398
2012-11-06,0.5949
2012-11-07,-1.5375999999999999
2012-11-08,-3.1231
2012-11-09,0.186
2012-11-12,-0.3094
2012-11-13,-2.0484
2012-11-14,-0.1901
2012-11-15,1.3944
2012-11-16,2.5071
2012-11-19,3.6652
2012-11-20,2.5928
2012-11-21,2.2401
2012-11-23,-0.1685
2012-11-26,2.4198
2012-11-27,0.1099
2012-11-28,-3.1284
2012-11-29,1.2465
2012-11-30,-1.6787999999999998
2012-12-03,-1.0245
2012-12-04,-0.5175
2012-12-05,0.7514
2012-12-06,-0.5737
2012-12-07,1.9619
2012-12-10,-0.7923
2012-12-11,-0.9698
2012-12-12,-0.4608
2012-12-13,-0.2315
2012-12-14,0.116
2012-12-17,-0.2317
2012-12-18,0.8711
2012-12-19,-0.8636
2012-12-20,-0.1742
2012-12-21,1.4543
2012-12-24,-0.6881
2012-12-26,-0.2309
2012-12-27,1.1574
2012-12-28,2.5068
2012-12-31,0.2892
2013-01-02,4.5632
2013-01-03,-1.0644
2013-01-04,-0.7531
2013-01-07,-0.8672
2013-01-08,1.5309
2013-01-09,2.6925
2013-01-10,-0.1049
2013-01-11,0.0
2013-01-14,2.3622
2013-01-15,0.7179
2013-01-16,-6.721
2013-01-17,0.7642
2013-01-18,0.0542
2013-01-22,0.1083
2013-01-23,1.0817
2013-01-24,0.214
2013-01-25,0.267
2013-01-28,1.7039
2013-01-29,0.0
2013-01-30,-3.1414
2013-01-31,0.3784
2013-02-01,0.9693
2013-02-04,-3.04
2013-02-05,3.2453
2013-02-06,-3.8891999999999998
2013-02-07,2.439
2013-02-08,-1.0823
2013-02-11,1.2582
2013-02-12,-0.1621
2013-02-13,-0.1082
2013-02-14,0.0
2013-02-15,-0.3792
2013-02-19,3.2083
2013-02-20,2.4236
2013-02-21,-4.8354
2013-02-22,1.7838
2013-02-25,-1.9649
2013-02-26,-0.1625
2013-02-27,-0.7596
2013-02-28,1.9847000000000001
2013-03-01,1.7530999999999999
2013-03-04,-0.1054
2013-03-05,3.2173
2013-03-06,0.8176
2013-03-07,-1.3178
2013-03-08,0.2054
2013-03-11,-0.9739
2013-03-12,0.3623
2013-03-13,1.4956
2013-03-14,1.5244
2013-03-15,-0.8008
2013-03-18,0.7568
2013-03-19,1.5023
2013-03-20,2.516
2013-03-21,-0.8181
2013-03-22,3.3964
2013-03-25,1.7832
2013-03-26,-1.1526
2013-03-27,2.1455
2013-03-28,1.0046
2013-04-01,-3.0741
2013-04-02,-0.1866
2013-04-03,-1.215
2013-04-04,-2.0814
2013-04-05,1.7391
2013-04-08,-2.4217
2013-04-09,1.3139
2013-04-10,2.1614
2013-04-11,0.141
2013-04-12,0.9859
2013-04-15,-3.4403
2013-04-16,0.0
2013-04-17,-1.3
2013-04-18,0.1951
2013-04-19,1.4119
2013-04-22,-2.8325
2013-04-23,1.9268999999999998
2013-04-24,-1.4057
2013-04-25,-6.1947
2013-04-26,-5.9748
2013-04-29,-2.146
2013-04-30,-1.1678
2013-05-01,2.3631
2013-05-02,0.1689
2013-05-03,1.068
2013-05-06,-0.0556
2013-05-07,0.1669
2013-05-08,0.0556
2013-05-09,0.9994
2013-05-10,0.2749
2013-05-13,0.932
2013-05-14,2.2271
2013-05-15,2.5505
2013-05-16,-3.1606
2013-05-17,-0.321
2013-05-20,-0.832
2013-05-21,-1.6509
2013-05-22,0.2752
2013-05-23,-0.6586
2013-05-24,0.7735
2013-05-28,-0.1645
2013-05-29,-1.1532
2013-05-30,0.1667
2013-05-31,-0.8874
2013-06-03,-1.0073
2013-06-04,-3.4483
2013-06-05,0.7026
2013-06-06,1.9186
2013-06-07,0.0
2013-06-10,1.0268
2013-06-11,-0.0565
2013-06-12,1.0734
2013-06-13,2.739
2013-06-14,1.0881
2013-06-17,-0.2153
2013-06-18,-0.7551
2013-06-19,0.0
2013-06-20,-0.9783
2013-06-21,2.2503
2013-06-24,0.0537
2013-06-25,1.4485000000000001
2013-06-26,-0.1586
2013-06-27,1.7479
2013-06-28,1.4576
2013-07-01,-3.0272
2013-07-02,-0.1058
2013-07-03,0.3708
2013-07-05,1.5831
2013-07-08,0.4156
2013-07-09,1.3451
2013-07-10,0.7657
2013-07-11,2.8875
2013-07-12,0.0492
2013-07-15,-0.7874
2013-07-16,-1.7856999999999998
2013-07-17,-0.3535
2013-07-18,-0.7096
2013-07-19,1.5314
2013-07-22,0.6033
2013-07-23,-0.2499
2013-07-24,-0.7014
2013-07-25,-0.3532
2013-07-26,7.4937000000000005
2013-07-29,0.7537
2013-07-30,2.1505
2013-07-31,-0.3661
2013-08-01,3.2154
2013-08-02,-1.3351
2013-08-05,-0.4962
2013-08-06,0.4986
2013-08-07,-0.7668
2013-08-08,-0.0455
2013-08-09,0.2729
2013-08-12,-0.2721
2013-08-13,0.6821
2013-08-14,-0.6775
2013-08-15,-0.5457
2013-08-16,-0.4115
2013-08-19,0.3214
2013-08-20,-0.0458
2013-08-21,-1.8773
2013-08-22,1.8199
2013-08-23,-1.5124
2013-08-26,1.6287
2013-08-27,-0.87
2013-08-28,0.6467
2013-08-29,0.872
2013-08-30,-1.5013999999999998
2013-09-03,-0.0462
2013-09-04,-1.4325
2013-09-05,-0.7501
2013-09-06,-0.1417
2013-09-09,-0.3311
2013-09-10,0.1424
2013-09-11,1.7062
2013-09-12,-0.1398
2013-09-13,0.8866
2013-09-16,-1.2951
2013-09-17,1.8744
2013-09-18,-0.874
2013-09-19,-0.232
2013-09-20,0.0
2013-09-23,0.3721
2013-09-24,-0.1854
2013-09-25,-1.2071
2013-09-26,-0.4229
2013-09-27,-0.8966
2013-09-30,-0.2857
2013-10-01,-0.2865
2013-10-02,-1.2452
2013-10-03,-1.6974
2013-10-04,-0.0987
2013-10-07,0.0988
2013-10-08,-0.296
2013-10-09,0.0495
2013-10-10,-2.3244
2013-10-11,1.2658
2013-10-14,0.25
2013-10-15,-0.8978
2013-10-16,0.3523
2013-10-17,-0.2006
2013-10-18,1.7588
2013-10-21,1.1358
2013-10-22,2.5391
2013-10-23,3.5238
2013-10-24,-3.4039
2013-10-25,-9.0
2013-10-28,2.6688
2013-10-29,-2.4975
2013-10-30,-3.241
2013-10-31,-0.5402
2013-11-01,0.5432
2013-11-04,1.9449
2013-11-05,1.4838
2013-11-06,1.201
2013-11-07,-0.8256
2013-11-08,0.1041
2013-11-11,-0.6757
2013-11-12,1.9362
2013-11-13,2.7207
2013-11-14,0.4998
2013-11-15,1.4421
2013-11-18,0.6373
2013-11-19,-0.4384
2013-11-20,-1.9569
2013-11-21,-0.0998
2013-11-22,1.1489
2013-11-25,-0.3951
2013-11-26,0.3471
2013-11-27,1.087
2013-11-29,0.5865
2013-12-02,-2.7697000000000003
2013-12-03,0.05
2013-12-04,-0.0999
2013-12-05,0.3
2013-12-06,1.0967
2013-12-09,-0.3945
2013-12-10,-0.9901
2013-12-11,0.2
2013-12-12,-0.0499
2013-12-13,-0.1498
2013-12-16,0.9
2013-12-17,-0.6442
2013-12-18,0.9476
2013-12-19,-0.6917
2013-12-20,0.6468
2013-12-23,0.0989
2013-12-24,3.7531
2013-12-26,1.1423
2013-12-27,1.4118
2013-12-30,0.0464
2013-12-31,-0.3711
2014-01-02,-4.5624
2014-01-03,0.7317
2014-01-06,0.0
2014-01-07,0.4843
2014-01-08,0.5301
2014-01-09,0.6232
2014-01-10,-1.6198000000000001
2014-01-13,0.678
2014-01-14,1.0582
2014-01-15,0.5712
2014-01-16,-0.5679
2014-01-17,1.1423
2014-01-21,-0.3294
2014-01-22,2.4079
2014-01-23,-1.1065
2014-01-24,-3.2634
2014-01-27,-0.5301
2014-01-28,0.9205
2014-01-29,-2.1123
2014-01-30,-0.1962
2014-01-31,-0.2948
2014-02-03,-4.3371
2014-02-04,-2.7821
2014-02-05,-1.4308
2014-02-06,-2.0968
2014-02-07,-5.3817
2014-02-10,-0.6965
2014-02-11,-3.0392
2014-02-12,-1.4466999999999999
2014-02-13,2.9358
2014-02-14,-1.7231
2014-02-18,0.3628
2014-02-19,0.1807
2014-02-20,1.0824
2014-02-21,-0.7139
2014-02-24,-0.7789
2014-02-25,-2.5966
2014-02-26,0.186
