ticker,RMNI US Equity
2016-11-23,0.1012
2016-11-28,0.0847
2016-11-29,-0.1856
2016-11-30,0.2024
2016-12-01,-0.5051
2016-12-05,0.0
2016-12-08,0.7107
2016-12-09,-0.2035
2016-12-12,0.1029
2016-12-14,-0.0996
2016-12-15,0.0
2016-12-16,-0.0013
2016-12-19,0.0013
2016-12-20,0.0069
2016-12-21,0.0941
2016-12-22,-0.1022
2016-12-23,0.0
2016-12-29,0.101
2017-01-09,-0.1009
2017-01-13,0.303
2017-01-18,0.1007
2017-01-19,0.1999
2017-01-25,0.2021
2017-01-26,0.1002
2017-02-01,0.1001
2017-02-02,-0.1
2017-02-07,0.1001
2017-02-08,0.0
2017-02-14,0.5
2017-02-15,-0.4975
2017-02-16,-0.2988
2017-02-23,0.8011
2017-02-24,-0.4975
2017-02-28,0.25
2017-03-09,-0.6484
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-22,0.0
2017-03-24,0.1054
2017-04-03,-0.2056
2017-04-12,0.3015
2017-04-13,0.042
2017-04-18,0.0582
2017-04-21,-0.3991
2017-04-26,-0.0013
2017-04-27,0.5025
2017-05-04,0.4
2017-05-16,-0.2502
2017-05-18,-0.1485
2017-05-19,0.2
2017-05-22,0.1996
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,-0.0996
2017-06-01,0.3988
2017-06-02,-0.1986
2017-06-05,0.0
2017-06-07,0.0
2017-06-12,0.0
2017-06-13,-0.398
2017-06-14,0.2997
2017-06-19,0.0996
2017-06-22,-0.2985
2017-06-23,0.0998
2017-06-29,-0.3988
2017-06-30,0.2002
2017-07-05,-0.1998
2017-07-06,0.0
2017-07-07,-0.2002
2017-07-10,-0.2177
2017-07-11,0.3186
2017-07-12,-0.2004
2017-07-13,-0.1004
2017-07-17,0.0
2017-07-18,0.3015
2017-07-19,-0.1002
2017-07-20,0.3009
2017-07-25,-0.499
2017-07-27,-0.202
2017-07-31,0.6042
2017-08-03,-0.3003
2017-08-08,0.0532
2017-08-09,0.6493
2017-08-14,0.0997
2017-08-15,-0.0996
2017-08-16,0.0997
2017-08-23,-0.3994
2017-08-24,-0.699
2017-08-25,0.7049
2017-08-31,0.1
2017-09-15,-0.5994
2017-09-18,0.5025
2017-09-25,-0.9
2017-09-28,0.227
2017-09-29,-4.3544
2017-10-02,-6.3158
2017-10-03,1.1236
2017-10-05,8.3333
2017-10-06,-8.7179
2017-10-09,10.6742
2017-10-11,-2.4365
2017-10-12,2.4974
2017-10-13,-1.2792
2017-10-16,-7.9391
2017-10-17,-5.0492
2017-10-18,11.3529
2017-10-19,1.9694
2017-10-20,1.0216
2017-10-23,-1.2585
2017-10-24,1.2745
2017-10-25,-2.5641
2017-10-26,1.6095000000000002
2017-10-27,2.5599
2017-10-30,-1.9192
2017-10-31,-1.6735
2017-11-01,2.121
2017-11-02,-0.5128
2017-11-03,0.0
2017-11-06,-0.5155
2017-11-07,-4.5596
2017-11-08,0.6515
2017-11-09,-0.5394
2017-11-10,-5.5315
2017-11-13,-2.7681
2017-11-14,-14.7469
2017-11-15,-8.8629
2017-11-16,18.0636
2017-11-17,2.9773
2017-11-20,-6.8025
2017-11-21,1.1293
2017-11-22,-3.183
2017-11-24,2.7397
2017-11-27,-13.2573
2017-11-28,7.598
2017-11-29,3.4286
2017-11-30,-3.3149
2017-12-01,1.8571
2017-12-04,1.5428
2017-12-05,1.3812
2017-12-06,-0.6812
2017-12-07,1.5089000000000001
2017-12-08,7.5676
2017-12-11,0.2513
2017-12-12,-0.2506
2017-12-13,0.1256
2017-12-14,0.0
2017-12-15,0.6274
2017-12-18,-0.4988
2017-12-19,0.7519
2017-12-20,-0.7463
2017-12-21,0.6266
2017-12-22,-3.9851
2017-12-26,-1.0376
2017-12-27,0.5242
2017-12-28,1.043
2017-12-29,2.0645
2018-01-02,-1.3906
2018-01-03,1.5385
2018-01-04,-2.7778
2018-01-05,2.4675000000000002
2018-01-08,-3.8023
2018-01-09,6.0606
2018-01-10,2.9814
2018-01-11,-2.7732
2018-01-12,4.093
2018-01-16,0.1192
2018-01-17,1.6667
2018-01-18,-0.7026
2018-01-19,0.2358
2018-01-22,1.4118
2018-01-23,-1.3921000000000001
2018-01-24,3.5294
2018-01-25,-2.0455
2018-01-26,1.8561
2018-01-29,-0.4556
2018-01-30,-1.4874
2018-01-31,0.4646
2018-02-01,-0.6936
2018-02-02,0.0
2018-02-05,0.1164
2018-02-06,0.0581
2018-02-07,0.1743
2018-02-08,-0.116
2018-02-09,-0.3484
2018-02-12,0.0
2018-02-13,-1.8648
2018-02-14,0.7126
2018-02-15,0.9434
2018-02-16,-1.1682
2018-02-20,1.4184
2018-02-21,0.3497
2018-02-22,0.5807
2018-02-23,-0.5774
2018-02-26,-0.1161
2018-02-27,0.1163
2018-02-28,-0.2323
2018-03-01,-2.4447
2018-03-02,0.9547
2018-03-05,-3.3097
2018-03-06,0.6112
2018-03-07,1.4581
2018-03-08,0.1198
2018-03-09,-8.0144
2018-03-12,-1.6905000000000001
2018-03-13,3.7037
2018-03-14,5.9949
2018-03-15,-0.6017
2018-03-16,2.9055999999999997
2018-03-19,0.7059
2018-03-20,0.8178
2018-03-21,-0.2317
2018-03-22,-0.5807
2018-03-23,-0.1168
2018-03-26,-0.2339
2018-03-27,0.1172
2018-03-28,-3.2787
2018-03-29,3.632
2018-04-02,-0.8178
2018-04-03,0.5889
2018-04-04,-0.4684
2018-04-05,-0.1176
2018-04-06,-2.5913
2018-04-09,-0.6046
2018-04-10,-1.3382
2018-04-11,-0.3699
2018-04-12,-0.9901
2018-04-13,-0.125
2018-04-16,1.5019
2018-04-17,0.9864
2018-04-18,-1.7094
2018-04-19,0.0
2018-04-20,-2.7329
2018-04-23,0.894
2018-04-24,2.1519
2018-04-25,-2.7260999999999997
2018-04-26,-1.6561
2018-04-27,2.8497
2018-04-30,0.2519
2018-05-01,-0.3769
2018-05-02,-1.2610000000000001
2018-05-03,-0.894
2018-05-04,0.3866
2018-05-07,3.7227
2018-05-08,-0.9901
2018-05-09,-0.875
2018-05-10,-8.575
2018-05-11,-5.7931
2018-05-14,-5.5637
2018-05-15,-9.3023
2018-05-16,-4.1026
2018-05-17,-4.0998
2018-05-18,-1.487
2018-05-21,2.0755
2018-05-22,6.2847
2018-05-23,-8.3478
2018-05-24,2.4668
2018-05-25,5.5556
2018-05-29,-7.0175
2018-05-30,2.6414999999999997
2018-05-31,-3.4926
2018-06-01,0.9524
2018-06-04,3.7736
2018-06-05,-3.4545
2018-06-06,0.565
2018-06-07,0.0
2018-06-08,4.8689
2018-06-11,8.0357
2018-06-12,0.1653
2018-06-13,0.8251
2018-06-14,-0.6547
2018-06-15,-3.9539
2018-06-18,-4.4597
2018-06-19,5.386
2018-06-20,3.2368
2018-06-21,2.3102
2018-06-22,1.9355
2018-06-25,-10.1266
2018-06-26,7.3944
2018-06-27,2.459
2018-06-28,5.92
2018-06-29,-1.0574
2018-07-02,0.3053
2018-07-03,6.0883
2018-07-05,0.4304
2018-07-06,1.0
2018-07-09,-2.4045
2018-07-10,3.0435
2018-07-11,-4.5007
2018-07-12,3.8292
2018-07-13,-1.4184
2018-07-16,0.0
2018-07-17,2.446
2018-07-18,-2.3876
2018-07-19,1.1511
2018-07-20,2.9872
2018-07-23,-3.3149
2018-07-24,0.0
2018-07-25,0.2857
2018-07-26,-0.4274
2018-07-27,-4.0057
2018-07-30,2.6826
2018-07-31,1.5965
2018-08-01,16.5714
2018-08-02,-1.1029
2018-08-03,0.0
2018-08-06,4.0892
2018-08-07,-2.8571
2018-08-08,-1.2255
2018-08-09,3.8462
2018-08-10,-14.098
2018-08-13,-17.5243
2018-08-14,1.3491
2018-08-15,-6.1564
2018-08-16,-4.6099
2018-08-17,-10.4089
2018-08-20,-6.639
2018-08-21,11.7778
2018-08-22,0.1988
2018-08-23,0.5952
2018-08-24,0.9862
2018-08-27,-2.1484
2018-08-28,1.1976
2018-08-29,-1.1834
2018-08-30,-0.3992
2018-08-31,1.8035999999999999
2018-09-04,-4.1339
2018-09-05,-4.7228
2018-09-06,6.25
2018-09-07,4.0568
2018-09-10,15.0097
2018-09-11,15.7627
2018-09-12,-1.0249
2018-09-13,-2.8106999999999998
2018-09-14,-4.7184
2018-09-17,-0.639
2018-09-18,5.9486
2018-09-19,5.0076
2018-09-20,0.7225
2018-09-21,-3.1564
2018-09-24,-2.963
2018-09-25,-4.1221
2018-09-26,1.2739
2018-09-27,0.1572
2018-09-28,-0.9419
2018-10-01,-4.9128
2018-10-02,-1.3333
2018-10-03,7.0946
2018-10-04,0.6309
2018-10-05,-1.4107
2018-10-08,-1.4308
2018-10-09,5.6452
2018-10-10,-1.6794
2018-10-11,-3.2609
2018-10-12,0.9631
2018-10-15,3.6566
2018-10-16,4.4479
2018-10-17,0.1468
2018-10-18,1.173
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,-2.7536
2018-10-25,0.0
2018-10-26,3.5768
2018-10-29,-5.1799
2018-10-30,5.6146
2018-10-31,2.7298999999999998
2018-11-01,1.3986
2018-11-02,-0.8276
2018-11-05,-4.5897
2018-11-06,-0.4373
2018-11-07,0.4392
2018-11-08,-5.9767
2018-11-09,-7.2868
2018-11-12,-4.0134
2018-11-13,-6.446
2018-11-14,-1.3035
2018-11-15,8.8679
2018-11-16,-3.2929
2018-11-19,-6.4516
2018-11-20,-1.7241
2018-11-21,4.4834
2018-11-23,-4.4776
2018-11-26,3.9063
2018-11-27,-3.9474
2018-11-28,-0.3914
2018-11-29,-0.1965
2018-11-30,1.1811
2018-12-03,5.4475
2018-12-04,-7.0111
2018-12-06,0.5952
2018-12-07,0.9862
2018-12-10,-3.9063
2018-12-11,-7.5203
2018-12-12,8.1319
2018-12-13,-3.0488
2018-12-14,-0.6289
2018-12-17,-2.1097
2018-12-18,0.431
2018-12-19,0.0
2018-12-20,1.073
2018-12-21,-3.1847
2018-12-24,3.0702
2018-12-26,4.2553
2018-12-27,-0.2041
2018-12-28,0.6135
2018-12-31,4.6748
2019-01-02,4.6602
2019-01-03,-5.9369
2019-01-04,9.6647
2019-01-07,0.3597
2019-01-08,2.1505
2019-01-09,-5.2632
2019-01-10,-1.4815
2019-01-11,4.8872
2019-01-14,-3.0466
2019-01-15,2.2181
2019-01-16,-3.0741
2019-01-17,1.4925
2019-01-18,-0.9191
2019-01-22,-5.0093
2019-01-23,1.7578
2019-01-24,4.6065000000000005
2019-01-25,3.3028
2019-01-28,-5.5062
2019-01-29,-0.5639
2019-01-30,4.5369
2019-01-31,-4.1591
2019-02-01,3.2075
2019-02-04,3.8391
2019-02-05,-4.0493
2019-02-06,-2.7523
2019-02-07,0.0
2019-02-08,4.9056999999999995
2019-02-11,1.4388
2019-02-12,3.5461
2019-02-13,1.1985999999999999
2019-02-14,-0.1692
2019-02-15,-2.5423999999999998
2019-02-19,0.0
2019-02-20,2.087
2019-02-21,-5.9625
2019-02-22,-6.5217
2019-02-25,2.5194
2019-02-26,0.5671
2019-02-27,2.6316
2019-02-28,0.0
2019-03-01,2.1978
2019-03-04,6.4516
2019-03-05,-5.7239
2019-03-06,-4.1071
2019-03-07,-4.0968
2019-03-08,-2.7184
2019-03-11,6.986
2019-03-12,0.9328
2019-03-13,-4.4362
2019-03-14,-1.1605
2019-03-15,-1.7612999999999999
2019-03-18,6.5737
2019-03-19,-1.8692
2019-03-20,-4.7619
2019-03-21,1.8
2019-03-22,-2.5540000000000003
2019-03-25,0.8065
2019-03-26,2.2
2019-03-27,-1.1742
2019-03-28,0.0
2019-03-29,-0.9901
2019-04-01,-0.2
2019-04-02,0.2004
2019-04-03,1.2
2019-04-04,0.7905
2019-04-05,0.9804
2019-04-08,-0.5825
2019-04-09,0.0
2019-04-10,-2.3438
2019-04-11,2.1
2019-04-12,2.0568
2019-04-15,0.7678
2019-04-16,-2.0952
2019-04-17,0.3891
2019-04-18,0.0
2019-04-22,-1.3566
2019-04-23,-0.1965
2019-04-24,0.1969
2019-04-25,-1.5716999999999999
2019-04-26,0.998
2019-04-29,0.9881
2019-04-30,-0.5871
2019-05-01,-0.1969
2019-05-02,1.5779
2019-05-03,0.5825
2019-05-06,-0.5792
2019-05-07,0.3883
2019-05-08,-4.4487
2019-05-09,1.8218999999999999
2019-05-10,2.7833
2019-05-13,-8.5106
2019-05-14,3.8055
2019-05-15,-1.4257
2019-05-16,1.2397
2019-05-17,0.0
2019-05-20,-0.6122
2019-05-21,0.2053
2019-05-22,0.6148
2019-05-23,-0.2037
2019-05-24,-3.2653
2019-05-28,2.3207
2019-05-29,-2.0619
2019-05-30,2.1053
2019-05-31,-0.2062
2019-06-03,0.2066
2019-06-04,0.4124
2019-06-05,0.616
2019-06-06,0.6122
2019-06-07,-0.4057
2019-06-10,1.833
2019-06-11,2.2
2019-06-12,-0.1957
2019-06-13,1.1764999999999999
2019-06-14,-1.3566
2019-06-17,0.9823
2019-06-18,0.3891
2019-06-19,0.5814
2019-06-20,0.1927
2019-06-21,0.5769
2019-06-24,-0.956
2019-06-25,0.0
2019-06-26,-1.5444
2019-06-27,0.9804
2019-06-28,2.9126
2019-07-01,1.6981000000000002
2019-07-02,-2.2263
2019-07-03,-0.3795
2019-07-05,-0.1905
2019-07-08,-0.7634
2019-07-09,0.1923
2019-07-10,-0.3839
2019-07-11,1.3487
2019-07-12,0.0
2019-07-15,-1.1407
2019-07-16,-2.3077
2019-07-17,0.0
2019-07-18,0.1969
2019-07-19,0.1965
2019-07-22,-1.9607999999999999
2019-07-23,0.0
2019-07-24,2.0
2019-07-25,-2.3529
2019-07-26,1.2048
2019-07-29,-0.9921
2019-07-30,-0.4008
2019-07-31,-0.8048
2019-08-01,-3.854
2019-08-02,-1.4768
2019-08-05,-0.2141
2019-08-06,1.073
2019-08-07,0.8493
2019-08-08,1.0526
2019-08-09,2.2917
2019-08-12,-3.666
2019-08-13,3.1712
2019-08-14,-2.459
2019-08-15,0.0
2019-08-16,2.521
2019-08-19,0.8197
2019-08-20,0.0
2019-08-21,-0.813
2019-08-22,-2.459
2019-08-23,1.4706000000000001
2019-08-26,-0.6211
2019-08-27,-0.8333
2019-08-28,0.2101
2019-08-29,-0.4193
2019-08-30,0.4211
2019-09-03,-1.4675
2019-09-04,-0.2128
2019-09-05,0.4264
2019-09-06,0.6369
2019-09-09,-2.7426
2019-09-10,2.6029999999999998
2019-09-11,2.1142
2019-09-12,1.4493
2019-09-13,1.6327
2019-09-16,-3.8153
2019-09-17,0.0
2019-09-18,-0.2088
2019-09-19,0.8368
2019-09-20,-2.6971
2019-09-23,-1.4925
2019-09-24,-3.8961
2019-09-25,-0.6757
2019-09-26,-0.907
2019-09-27,-0.6865
2019-09-30,0.9217
2019-10-01,-5.2511
2019-10-02,-0.241
2019-10-03,-0.7246
2019-10-04,0.9732
2019-10-07,1.2048
2019-10-08,4.2857
2019-10-09,-1.1416
2019-10-10,-3.2333
2019-10-11,-2.148
2019-10-14,-1.9512
2019-10-15,-0.7463
2019-10-16,-2.7569
2019-10-17,-0.2577
2019-10-18,-0.5168
2019-10-21,7.7922
2019-10-22,-1.4458
2019-10-23,-1.467
2019-10-24,-0.9926
2019-10-25,0.0
2019-10-28,1.0025
2019-10-29,-0.9926
2019-10-30,-1.5038
2019-10-31,-0.5089
2019-11-01,2.5575
2019-11-04,0.0
2019-11-05,2.2444
2019-11-06,-3.4146
2019-11-07,0.0
2019-11-08,4.5455
2019-11-11,-3.8647
2019-11-12,-2.7638
2019-11-13,2.584
2019-11-14,0.7557
2019-11-15,0.75
2019-11-18,-2.9777
2019-11-19,2.046
2019-11-20,-1.5038
2019-11-21,-0.2545
2019-11-22,1.0204
2019-11-25,0.0
2019-11-26,0.7576
2019-11-27,-0.1253
2019-11-29,-0.3764
2019-12-02,-2.267
2019-12-03,0.2577
2019-12-04,1.5424
2019-12-05,-1.5190000000000001
2019-12-06,3.0848
2019-12-09,-1.2469000000000001
2019-12-10,0.5051
2019-12-11,0.5025
2019-12-12,-0.25
2019-12-13,0.7519
2019-12-16,-0.4975
2019-12-17,-0.75
2019-12-18,0.0
2019-12-19,0.5038
2019-12-20,-0.2506
2019-12-23,-1.5074999999999998
2019-12-24,0.7653
2019-12-26,-2.0253
2019-12-27,2.0672
2019-12-30,2.5316
2019-12-31,-4.1975
2020-01-02,1.2887
2020-01-03,0.2545
2020-01-06,1.5228000000000002
2020-01-07,-0.5
2020-01-08,0.0
2020-01-09,0.2513
2020-01-10,-1.2530999999999999
2020-01-13,3.0457
2020-01-14,0.4926
2020-01-15,1.2255
2020-01-16,2.4213
2020-01-17,4.9645
2020-01-21,4.7297
2020-01-22,1.7204000000000002
2020-01-23,12.2622
2020-01-24,-1.5066000000000002
2020-01-27,-1.3384
2020-01-28,-0.969
2020-01-29,0.1957
2020-01-30,1.1719
2020-01-31,-3.4749
2020-02-03,0.6
2020-02-04,0.5964
2020-02-05,-1.7787
2020-02-06,0.0
2020-02-07,-3.8228999999999997
2020-02-10,-9.4142
2020-02-11,9.4688
2020-02-12,3.7975
2020-02-13,-0.4065
2020-02-14,1.8367
2020-02-18,-1.6032
2020-02-19,-2.2403
2020-02-20,1.25
2020-02-21,0.823
2020-02-24,1.8367
2020-02-25,-2.8056
2020-02-26,-1.8557000000000001
2020-02-27,0.3151
2020-02-28,-3.2461
2020-03-02,-2.3810000000000002
2020-03-03,-3.1042
2020-03-04,-1.8307
2020-03-05,-3.2634
2020-03-06,0.0
2020-03-09,-3.1325
2020-03-10,5.4726
2020-03-11,-4.2453
2020-03-12,-9.8522
2020-03-13,18.8525
2020-03-16,-18.6207
2020-03-17,13.8418
2020-03-18,-3.9702
2020-03-19,8.5271
2020-03-20,-7.8571
2020-03-23,-2.8424
2020-03-24,5.5851
2020-03-25,-0.5038
2020-03-26,10.6329
2020-03-27,-6.6362
2020-03-30,0.0
2020-03-31,0.2451
2020-04-01,-5.6235
2020-04-02,-2.8497
2020-04-03,-8.0
2020-04-06,8.4058
2020-04-07,-2.1390000000000002
2020-04-08,0.0
2020-04-09,7.6503
2020-04-13,-2.0305
2020-04-14,0.5181
2020-04-15,-3.3505
2020-04-16,-1.8667
2020-04-17,4.8913
2020-04-20,1.0363
2020-04-21,-1.2821
2020-04-22,3.1169000000000002
2020-04-23,-1.2594
2020-04-24,0.7653
2020-04-27,4.0506
2020-04-28,2.9196999999999997
2020-04-29,8.9835
2020-04-30,0.2169
2020-05-01,-4.1126
2020-05-04,-2.0316
2020-05-05,-1.6129
2020-05-06,-3.0445
2020-05-07,1.4493
2020-05-08,6.9048
2020-05-11,-5.5679
2020-05-12,1.6509
2020-05-13,-3.4803
2020-05-14,-1.6827
2020-05-15,0.7335
2020-05-18,2.9126
2020-05-19,1.1792
2020-05-20,4.662
2020-05-21,-1.7816999999999998
2020-05-22,-2.0408
2020-05-26,-1.6204
2020-05-27,3.0588
2020-05-28,1.8265
2020-05-29,3.3632
2020-06-01,1.0846
2020-06-02,-1.073
2020-06-03,-3.2538
2020-06-04,-1.5695000000000001
2020-06-05,2.7335000000000003
2020-06-08,-0.5543
2020-06-09,0.3344
2020-06-10,0.4444
2020-06-11,-5.531
2020-06-12,-0.2342
2020-06-15,0.2347
2020-06-16,3.0445
2020-06-17,-2.9545
2020-06-18,3.0445
2020-06-19,2.5
2020-06-22,0.0
2020-06-23,2.439
2020-06-24,-1.5152
2020-06-25,3.5164999999999997
2020-06-26,-2.9724
2020-06-29,5.2516
2020-06-30,7.0686
2020-07-01,-4.5631
2020-07-02,0.3052
2020-07-06,-1.6227
2020-07-07,-1.2371
2020-07-08,0.4175
2020-07-09,0.2079
2020-07-10,1.971
2020-07-13,3.1536
2020-07-14,4.142
2020-07-15,1.7045
2020-07-16,-1.8622
2020-07-17,0.1898
2020-07-20,-0.947
2020-07-21,0.7648
2020-07-22,-0.1898
2020-07-23,-0.1901
2020-07-24,5.1429
2020-07-27,-0.9058
2020-07-28,2.7422
2020-07-29,-1.0676
2020-07-30,-4.3165
2020-07-31,-0.5639
