ticker,MYFW US Equity
2018-12-07,-0.4075
2018-12-10,-0.5728
2018-12-11,0.0
2018-12-12,-0.4115
2018-12-13,1.6529
2018-12-14,-1.2195
2018-12-17,0.0
2018-12-18,-2.3045
2018-12-19,-2.9486
2018-12-20,-1.7361
2018-12-21,0.265
2018-12-24,-3.4361
2018-12-26,1.8248
2018-12-27,-1.3441
2018-12-28,1.0899
2018-12-31,5.2111
2019-01-02,1.9641
2019-01-04,-1.5913
2019-01-08,-0.766
2019-01-09,0.4717
2019-01-10,3.7132
2019-01-11,4.1152
2019-01-14,2.7668
2019-01-15,2.4185
2019-01-16,1.3940000000000001
2019-01-17,1.8519
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,3.6364
2019-01-24,-2.807
2019-01-25,0.6498
2019-01-28,-1.7217
2019-01-29,0.365
2019-01-30,0.2182
2019-01-31,1.5965
2019-02-01,3.9286
2019-02-04,-2.0619
2019-02-06,-1.7544
2019-02-07,0.0
2019-02-08,-0.7857
2019-02-11,-2.8078
2019-02-12,-1.8519
2019-02-13,1.3019
2019-02-14,0.3539
2019-02-15,0.2227
2019-02-19,1.8519
2019-02-20,-1.8182
2019-02-21,-0.2963
2019-02-22,2.1545
2019-02-25,-3.9636
2019-02-26,3.6729000000000003
2019-02-27,-1.3148
2019-02-28,1.7765
2019-03-01,-1.4545
2019-03-04,-0.369
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.3704
2019-03-08,0.738
2019-03-11,-1.0989
2019-03-12,1.8519
2019-03-13,-1.6
2019-03-14,0.0
2019-03-15,-0.5913
2019-03-18,2.7509
2019-03-19,2.026
2019-03-20,-2.766
2019-03-21,-0.2918
2019-03-22,-1.2436
2019-03-26,-1.5556
2019-03-27,2.2573
2019-03-28,-0.7726
2019-03-29,-2.7809
2019-04-02,-0.5339
2019-04-03,1.6104
2019-04-05,0.0
2019-04-08,-0.0755
2019-04-11,-1.8127
2019-04-12,1.8462
2019-04-16,-0.1511
2019-04-17,1.3616
2019-04-22,-1.4925
2019-04-23,1.5152
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,4.1045
2019-04-29,3.9427
2019-04-30,-2.9655
2019-05-01,-1.919
2019-05-02,0.942
2019-05-03,-0.9332
2019-05-06,-1.8115999999999999
2019-05-09,1.845
2019-05-13,-4.4203
2019-05-14,-0.9848
2019-05-15,1.8369
2019-05-16,-0.3759
2019-05-17,0.0
2019-05-20,-1.2075
2019-05-21,0.6875
2019-05-22,-0.8346
2019-05-23,0.2295
2019-05-24,-0.1527
2019-05-28,0.1529
2019-05-29,-0.2771
2019-05-30,0.2779
2019-05-31,0.3817
2019-06-03,-1.3688
2019-06-04,-1.9807000000000001
2019-06-05,0.3689
2019-06-07,0.0
2019-06-10,-0.0784
2019-06-11,0.0784
2019-06-12,0.0
2019-06-13,1.8809
2019-06-14,0.0
2019-06-17,0.3846
2019-06-18,0.7663
2019-06-19,1.749
2019-06-20,2.7653
2019-06-21,1.0909
2019-06-24,-1.223
2019-06-25,1.1653
2019-06-26,-0.288
2019-06-27,-1.9495
2019-06-28,-2.3564
2019-07-01,0.0754
2019-07-02,-1.2057
2019-07-05,0.0
2019-07-09,0.7628
2019-07-10,0.8327
2019-07-12,-0.7508
2019-07-16,-0.0756
2019-07-17,0.757
2019-07-18,-0.2254
2019-07-19,0.9789
2019-07-22,0.0
2019-07-23,0.6711
2019-07-25,-0.3333
2019-07-26,5.1654
2019-07-29,-0.5654
2019-07-30,1.2793
2019-07-31,-1.3333
2019-08-01,0.0711
2019-08-02,-0.1421
2019-08-05,1.3025
2019-08-06,-0.9344
2019-08-07,-0.3546
2019-08-08,0.1423
2019-08-09,0.3554
2019-08-12,0.3541
2019-08-13,-0.494
2019-08-15,0.4965
2019-08-16,1.0586
2019-08-19,-0.4888
2019-08-20,-0.9123
2019-08-21,0.2125
2019-08-22,0.9187
2019-08-23,0.1401
2019-08-26,-0.8392
2019-08-27,1.4457
2019-08-28,-1.9117
2019-08-29,0.0709
2019-09-03,-0.8492
2019-09-04,0.285
2019-09-05,0.9972
2019-09-06,-0.3526
2019-09-09,-0.7785
2019-09-10,2.6391
2019-09-11,3.1272
2019-09-12,7.6819
2019-09-13,1.5019
2019-09-16,6.5968
2019-09-17,-1.7351
2019-09-18,1.1183
2019-09-19,0.5239
2019-09-20,-3.3005
2019-09-23,3.2934
2019-09-24,-1.5072
2019-09-25,-0.5886
2019-09-26,-0.1184
2019-09-27,1.3041
2019-09-30,0.0
2019-10-01,-3.4523
2019-10-02,-4.1818
2019-10-03,-0.4428
2019-10-04,0.8895
2019-10-07,-4.8489
2019-10-08,3.64
2019-10-09,0.6386
2019-10-11,-0.1586
2019-10-14,-0.9851
2019-10-15,-0.5135
2019-10-16,4.4516
2019-10-17,1.7912
2019-10-18,-0.182
2019-10-21,-0.4255
2019-10-22,-4.7009
2019-10-23,1.8578000000000001
2019-10-24,2.2013
2019-10-25,-4.6154
2019-10-28,-0.7742
2019-10-29,-0.7802
2019-10-30,4.1284
2019-10-31,3.8388999999999998
2019-11-01,-3.0303
2019-11-04,-0.0625
2019-11-05,-0.2502
2019-11-06,-1.442
2019-11-07,-1.7945
2019-11-08,1.9569
2019-11-11,0.0
2019-11-12,2.6684
2019-11-13,1.6707999999999998
2019-11-14,0.426
2019-11-15,-0.303
2019-11-18,1.8237
2019-11-19,2.8657
2019-11-20,-1.3349
2019-11-21,-0.5294
2019-11-22,1.0645
2019-11-25,-0.1673
2019-11-26,1.2226
2019-11-27,-1.5634000000000001
2019-11-29,0.5294
2019-12-02,0.2341
2019-12-03,-1.5178
2019-12-04,-1.9561
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.1814
2019-12-10,0.0
2019-12-11,-0.2716
2019-12-12,-0.1513
2019-12-13,0.303
2019-12-16,-0.3021
2019-12-17,0.6061
2019-12-18,-0.4819
2019-12-19,3.0872
2019-12-20,2.7011
2019-12-23,-2.8588
2019-12-24,0.5297
2019-12-26,-0.4684
2019-12-27,-0.7647
2019-12-30,-3.6752000000000002
2019-12-31,1.3538000000000001
2020-01-02,2.1250999999999998
2020-01-03,-3.3294
2020-01-06,0.738
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,-0.4274
2020-01-10,-0.9988
2020-01-13,-0.5394
2020-01-14,0.6227
2020-01-15,0.2475
2020-01-16,2.716
2020-01-21,0.2404
2020-01-22,-1.0192
2020-01-23,4.5427
2020-01-24,-0.5214
2020-01-27,-3.8439
2020-01-28,1.6959
2020-01-29,-0.4032
2020-01-31,-0.0018
2020-02-03,-1.3276
2020-02-04,0.1394
2020-02-05,0.4055
2020-02-06,0.0603
2020-02-07,1.8072
2020-02-10,-0.8876
2020-02-11,6.806
2020-02-12,0.7826
2020-02-13,1.6639
2020-02-14,0.1637
2020-02-18,0.6536
2020-02-19,1.1364
2020-02-20,1.4445999999999999
2020-02-21,-2.1097
2020-02-24,0.5388
2020-02-25,0.1072
2020-02-26,-1.2313
2020-02-27,-2.1772
2020-02-28,3.3338
2020-03-02,-5.0938
2020-03-03,-1.4689
2020-03-04,3.1537
2020-03-05,-4.1134
2020-03-06,1.4493
2020-03-09,-0.4571
2020-03-10,1.0333
2020-03-11,-6.25
2020-03-12,-12.2424
2020-03-13,3.5221
2020-03-16,-2.6684
2020-03-17,-3.7012
2020-03-18,-6.3345
2020-03-19,1.0137
2020-03-20,-2.2071
2020-03-23,-9.1538
2020-03-24,6.7739
2020-03-26,12.2125
2020-03-27,1.6961
2020-03-30,-7.1577
2020-03-31,5.8383
2020-04-01,-0.7072
2020-04-02,-4.2023
2020-04-03,0.3717
2020-04-06,0.0741
2020-04-07,-0.074
2020-04-08,3.3333
2020-04-09,-1.7921
2020-04-13,1.8248
2020-04-14,-0.0717
2020-04-15,-3.8737
2020-04-16,-0.7463
2020-04-17,1.8797000000000001
2020-04-20,-0.0738
2020-04-21,-0.3693
2020-04-22,-3.6323
2020-04-23,-0.7692
2020-04-24,-3.1008
2020-04-27,-2.8
2020-04-28,2.716
2020-04-29,0.1603
2020-04-30,0.0
2020-05-01,-0.08
2020-05-04,-4.6437
2020-05-05,4.7859
2020-05-06,0.0
2020-05-07,0.0801
2020-05-08,9.5276
2020-05-11,-8.1871
2020-05-12,3.5032
2020-05-13,-2.3077
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,1.1024
2020-05-19,-1.4019
2020-05-20,2.6856
2020-05-21,-2.2308
2020-05-22,4.1699
2020-05-26,0.2266
2020-05-27,0.2261
2020-05-28,-2.9323
2020-05-29,0.5422
2020-06-01,-0.3082
2020-06-02,0.8501
2020-06-03,0.3831
2020-06-04,1.145
2020-06-05,3.3208
2020-06-08,3.0679
2020-06-09,-1.63
2020-06-10,1.585
2020-06-11,-9.7872
2020-06-12,1.3365
2020-06-15,3.5686999999999998
2020-06-16,4.0449
2020-06-17,4.3197
2020-06-18,4.8309
2020-06-19,1.9092
2020-06-22,-4.0052
2020-06-23,0.6057
2020-06-24,-0.3344
2020-06-25,0.604
2020-06-26,-5.3369
2020-06-29,2.9598
2020-06-30,-2.4641
2020-07-01,0.0
2020-07-02,-0.7018
2020-07-06,0.7067
2020-07-07,-3.6491
2020-07-08,-0.2185
2020-07-09,-5.2555
2020-07-10,0.8475
2020-07-13,0.0
2020-07-14,4.9656
2020-07-15,4.2213
2020-07-16,-0.9078
2020-07-17,-3.5236
2020-07-20,-1.3148
2020-07-21,7.1058
2020-07-22,-2.2806
2020-07-23,0.5658
2020-07-24,0.6329
2020-07-27,2.4458
2020-07-28,0.2046
2020-07-29,1.2934
2020-07-30,-2.957
2020-07-31,-2.2853
