ticker,SGMO US Equity
2000-08-30,2.1164
2000-08-31,2.0725
2000-09-01,0.7614
2000-09-05,-3.2746
2000-09-06,-11.0677
2000-09-07,-2.489
2000-09-08,6.3063
2000-09-11,-1.4123999999999999
2000-09-12,6.5903
2000-09-13,-1.6129
2000-09-14,-2.459
2000-09-15,-2.3810000000000002
2000-09-18,-1.5782
2000-09-19,4.9563
2000-09-20,2.7778
2000-09-21,-1.6216
2000-09-22,-2.6099
2000-09-25,-5.7828
2000-09-26,-13.7725
2000-09-27,-7.9861
2000-09-28,16.6038
2000-09-29,0.3236
2000-10-02,-6.4516
2000-10-03,-11.2069
2000-10-04,-0.5825
2000-10-05,-7.0313
2000-10-06,0.8403
2000-10-09,-6.25
2000-10-10,-6.2222
2000-10-11,-8.0569
2000-10-12,-11.3402
2000-10-13,7.2674
2000-10-16,12.4661
2000-10-17,10.8434
2000-10-18,16.9565
2000-10-19,2.6022
2000-10-20,0.7246
2000-10-23,-11.1511
2000-10-24,4.8583
2000-10-25,-2.1236
2000-10-26,-5.7199
2000-10-27,-4.8117
2000-10-30,-8.5714
2000-10-31,0.2404
2000-11-01,8.3933
2000-11-02,6.1947
2000-11-03,-1.0417
2000-11-06,-0.4211
2000-11-07,1.9026999999999998
2000-11-08,-0.4149
2000-11-09,-2.9167
2000-11-10,-0.8584
2000-11-13,-5.6277
2000-11-14,0.9174
2000-11-15,4.5455
2000-11-16,-0.4348
2000-11-17,-3.2751
2000-11-20,-7.4492
2000-11-21,-10.7317
2000-11-22,-4.6448
2000-11-24,3.1519
2000-11-27,-1.6667
2000-11-28,-7.3446
2000-11-29,0.0
2000-11-30,-10.9756
2000-12-01,-6.8493
2000-12-04,-29.4118
2000-12-05,7.2917
2000-12-06,1.4563
2000-12-07,-0.4785
2000-12-08,15.8654
2000-12-11,1.2448
2000-12-12,5.3279
2000-12-13,-9.7276
2000-12-14,6.0345
2000-12-15,1.626
2000-12-18,-12.4
2000-12-19,-8.6758
2000-12-20,-11.0
2000-12-21,6.7416
2000-12-22,24.2105
2000-12-26,27.9661
2000-12-27,11.2583
2000-12-28,4.1667
2000-12-29,-10.857099999999999
2001-01-02,-11.538499999999999
2001-01-03,13.0435
2001-01-04,2.8846
2001-01-05,-12.1495
2001-01-08,-13.4752
2001-01-09,-8.1967
2001-01-10,3.5714
2001-01-11,6.8966
2001-01-12,6.4516
2001-01-16,21.2121
2001-01-17,-12.1875
2001-01-18,0.3559
2001-01-19,5.3191
2001-01-22,-2.3569
2001-01-23,2.7586
2001-01-24,10.7383
2001-01-25,4.2424
2001-01-26,6.9767
2001-01-29,4.0761
2001-01-30,0.0
2001-01-31,3.1332
2001-02-01,-9.3671
2001-02-02,-4.7486
2001-02-05,-9.9707
2001-02-06,0.0
2001-02-07,-5.5375
2001-02-08,-3.4483
2001-02-09,-5.7143
2001-02-12,16.6667
2001-02-13,-9.0909
2001-02-14,2.1429
2001-02-15,0.0874
2001-02-16,-6.7249
2001-02-20,-9.3633
2001-02-21,-0.8264
2001-02-22,-1.25
2001-02-23,2.1097
2001-02-26,10.3306
2001-02-27,2.2472
2001-02-28,-1.8315000000000001
2001-03-01,-3.7313
2001-03-02,-0.3876
2001-03-05,1.9455
2001-03-06,-0.3817
2001-03-07,1.1494
2001-03-08,-11.3636
2001-03-09,-2.9915000000000003
2001-03-12,3.0837
2001-03-13,-5.1282
2001-03-14,-20.7207
2001-03-15,2.2727
2001-03-16,-6.6667
2001-03-19,-2.3810000000000002
2001-03-20,7.3171
2001-03-21,-2.8409
2001-03-22,4.0936
2001-03-23,8.9888
2001-03-26,-2.5773
2001-03-27,-2.1164
2001-03-28,-6.4865
2001-03-29,0.0
2001-03-30,-0.578
2001-04-02,-16.2791
2001-04-03,0.0
2001-04-04,-11.1111
2001-04-05,10.9375
2001-04-06,4.2254
2001-04-09,3.7838000000000003
2001-04-10,7.8125
2001-04-11,7.343
2001-04-12,11.7012
2001-04-16,-6.3658
2001-04-17,12.8227
2001-04-18,18.9931
2001-04-19,13.0128
2001-04-20,2.0987
2001-04-23,-1.9444
2001-04-24,-17.790399999999998
2001-04-25,1.9986000000000002
2001-04-26,1.3514
2001-04-27,0.4
2001-04-30,-0.5976
2001-05-01,-0.668
2001-05-02,2.2192
2001-05-03,-1.6447
2001-05-04,0.7358
2001-05-07,0.0
2001-05-08,0.0
2001-05-09,-0.0664
2001-05-10,1.5282
2001-05-11,-1.5051999999999999
2001-05-14,0.9967
2001-05-15,-4.9342
2001-05-16,4.2215
2001-05-17,0.0
2001-05-18,-0.1992
2001-05-21,11.2442
2001-05-22,-1.9737
2001-05-23,-1.5253
2001-05-24,6.9393
2001-05-25,3.2445
2001-05-29,-1.1223
2001-05-30,-13.5641
2001-05-31,4.0709
2001-06-01,-1.8927
2001-06-04,-0.6431
2001-06-05,0.9709
2001-06-06,-1.9231
2001-06-07,-0.8497
2001-06-08,-0.9888
2001-06-11,-0.9987
2001-06-12,-1.8157
2001-06-13,-2.0548
2001-06-14,-7.2727
2001-06-15,0.3017
2001-06-18,-5.5639
2001-06-19,-3.1051
2001-06-20,-3.4511
2001-06-21,12.2553
2001-06-22,-1.9712
2001-06-25,7.5019
2001-06-26,-2.3741
2001-06-27,2.6529
2001-06-28,0.2154
2001-06-29,4.8711
2001-07-02,-0.9563
2001-07-03,0.6897
2001-07-05,-0.9589
2001-07-06,-1.7288999999999999
2001-07-09,2.2519
2001-07-10,-3.3035
2001-07-11,0.0
2001-07-12,1.4235
2001-07-13,0.0
2001-07-16,-1.6139999999999999
2001-07-17,0.214
2001-07-18,6.4057
2001-07-19,-0.3344
2001-07-20,-2.6846
2001-07-23,-3.5172
2001-07-24,-4.5747
2001-07-25,0.0
2001-07-26,3.7453
2001-07-27,-2.7437
2001-07-30,-1.6333
2001-07-31,0.6792
2001-08-01,4.1979
2001-08-02,-4.3165
2001-08-03,-2.8571
2001-08-06,-5.1858
2001-08-07,2.2041
2001-08-08,7.0288
2001-08-09,0.2985
2001-08-10,0.5208
2001-08-13,2.1466
2001-08-14,1.8115999999999999
2001-08-15,2.4911
2001-08-16,-2.9861
2001-08-17,-7.015
2001-08-20,-4.157
2001-08-21,-4.3373
2001-08-22,-3.4425
2001-08-23,-0.5217
2001-08-24,0.5245
2001-08-27,0.4348
2001-08-28,-3.4632
2001-08-29,-5.3812
2001-08-30,-3.7915
2001-08-31,-1.4778
2001-09-04,-5.8
2001-09-05,-2.8662
2001-09-06,0.0
2001-09-07,-4.3716
2001-09-10,-8.4571
2001-09-17,-4.9938
2001-09-18,-13.5348
2001-09-19,-5.7751
2001-09-20,0.4839
2001-09-21,-8.5072
2001-09-24,2.6316
2001-09-25,-1.7094
2001-09-26,1.7391
2001-09-27,0.6838
2001-09-28,27.1647
2001-10-01,-7.3431
2001-10-02,-0.4323
2001-10-03,11.4327
2001-10-04,0.6494
2001-10-05,11.871
2001-10-08,-7.9585
2001-10-09,-2.8822
2001-10-10,2.5806
2001-10-11,6.9182
2001-10-12,-9.4118
2001-10-15,6.4935
2001-10-16,-3.1707
2001-10-17,-7.4307
2001-10-18,4.6259
2001-10-19,10.4031
2001-10-22,-2.4735
2001-10-23,-2.8986
2001-10-24,0.6219
2001-10-25,1.7305000000000001
2001-10-26,-2.1871
2001-10-29,-4.9689
2001-10-30,4.8366
2001-10-31,0.0
2001-11-01,0.1247
2001-11-02,2.7397
2001-11-05,0.6061
2001-11-06,8.0723
2001-11-07,-10.7023
2001-11-08,1.7478
2001-11-09,-2.8221
2001-11-12,1.0101
2001-11-13,-1.125
2001-11-14,0.3793
2001-11-15,0.0
2001-11-16,-1.1335
2001-11-19,3.8217
2001-11-20,-4.908
2001-11-21,3.871
2001-11-23,1.2422
2001-11-26,3.681
2001-11-27,-4.2604
2001-11-28,0.1236
2001-11-29,6.7901
2001-11-30,-7.5145
2001-12-03,0.0
2001-12-04,3.875
2001-12-05,-1.3237
2001-12-06,6.2195
2001-12-07,5.6257
2001-12-10,-3.6957
2001-12-11,-0.1129
2001-12-12,-6.7797
2001-12-13,-2.6667
2001-12-14,-8.7173
2001-12-17,2.4557
2001-12-18,-0.5326
2001-12-19,7.7644
2001-12-20,-4.9689
2001-12-21,8.4967
2001-12-24,-3.012
2001-12-26,3.1056
2001-12-27,1.2048
2001-12-28,-3.5714
2001-12-31,15.3086
2002-01-02,-4.818
2002-01-03,9.1114
2002-01-04,0.9278
2002-01-07,-0.8172
2002-01-08,-6.6941
2002-01-09,12.5828
2002-01-10,0.4902
2002-01-11,-4.3902
2002-01-14,-2.9592
2002-01-15,-2.734
2002-01-16,1.2973
2002-01-17,0.8538
2002-01-18,3.7037
2002-01-22,-4.3878
2002-01-23,2.3479
2002-01-24,-1.5641
2002-01-25,-1.589
2002-01-28,2.4758
2002-01-29,-2.521
2002-01-30,1.0776
2002-01-31,-0.3198
2002-02-01,-0.9626
2002-02-04,-10.5832
2002-02-05,-8.5749
2002-02-06,2.3778
2002-02-07,7.3548
2002-02-08,2.1635
2002-02-11,-2.2353
2002-02-12,-2.2864
2002-02-13,2.4631
2002-02-14,-2.6442
2002-02-15,0.4938
2002-02-19,4.6683
2002-02-20,-1.2911000000000001
2002-02-21,-2.497
2002-02-22,0.0
2002-02-25,-0.9756
2002-02-26,0.9852
2002-02-27,3.5366
2002-02-28,1.2955999999999999
2002-03-01,0.814
2002-03-04,5.5363
2002-03-05,-3.2787
2002-03-06,1.5819
2002-03-07,0.6674
2002-03-08,-1.105
2002-03-11,1.5642
2002-03-12,1.2101
2002-03-13,-0.6522
2002-03-14,4.1575
2002-03-15,-2.9412000000000003
2002-03-18,-0.4329
2002-03-19,-0.5435
2002-03-20,0.4372
2002-03-21,0.1088
2002-03-22,-0.5435
2002-03-25,0.3279
2002-03-26,0.6536
2002-03-27,-0.119
2002-03-28,0.1192
2002-04-01,-0.974
2002-04-02,-0.2186
2002-04-03,0.2191
2002-04-04,0.0
2002-04-05,-1.6393
2002-04-08,-0.4444
2002-04-09,-0.1116
2002-04-10,0.2123
2002-04-11,-2.2188
2002-04-12,4.675
2002-04-15,-4.0305
2002-04-16,4.4268
2002-04-17,-2.4891
2002-04-18,1.6609
2002-04-19,-0.7675
2002-04-22,-0.5525
2002-04-23,0.0
2002-04-24,-1.4444
2002-04-25,0.3269
2002-04-26,-8.4167
2002-04-29,-0.6135
2002-04-30,8.1481
2002-05-01,-3.653
2002-05-02,-0.4739
2002-05-03,0.0
2002-05-06,-3.2143
2002-05-07,-4.6125
2002-05-08,-3.0303
2002-05-09,-1.8484
2002-05-10,-7.0587
2002-05-13,-5.6851
2002-05-14,-0.4637
2002-05-15,0.6211
2002-05-16,-4.784
2002-05-17,1.1183
2002-05-20,-3.1896
2002-05-21,0.8278
2002-05-22,0.1642
2002-05-23,0.8197
2002-05-24,-2.439
2002-05-28,0.6667
2002-05-29,-1.8212000000000002
2002-05-30,2.1922
2002-05-31,3.1353
2002-06-03,-2.4
2002-06-04,0.8197
2002-06-05,0.4878
2002-06-06,-9.3851
2002-06-07,-10.7143
2002-06-10,3.2
2002-06-11,-20.155
2002-06-12,4.3689
2002-06-13,-7.0
2002-06-14,8.7772
2002-06-17,2.069
2002-06-18,2.7027
2002-06-19,-10.7456
2002-06-20,-0.7371
2002-06-21,22.5248
2002-06-24,4.8485
2002-06-25,4.0462
2002-06-26,20.1852
2002-06-27,-9.0909
2002-06-28,-0.339
2002-07-01,2.0408
2002-07-02,-0.1667
2002-07-03,-1.3356
2002-07-05,1.0152
2002-07-08,4.5226
2002-07-09,-4.0064
2002-07-10,-5.1753
2002-07-11,-4.0493
2002-07-12,6.422
2002-07-15,-10.8621
2002-07-16,-3.2882
2002-07-17,2.0
2002-07-18,-0.9804
2002-07-19,5.1485
2002-07-22,-7.533
2002-07-23,-12.831
2002-07-24,2.8037
2002-07-25,-18.4091
2002-07-26,6.1281
2002-07-29,7.3491
2002-07-30,0.2445
2002-07-31,-2.439
2002-08-01,0.225
2002-08-02,1.0227
2002-08-05,-8.642
2002-08-06,-5.4054
2002-08-07,1.4
2002-08-08,1.1553
2002-08-09,-2.507
2002-08-12,-3.1429
2002-08-13,-2.3599
2002-08-14,-1.2085
2002-08-15,-5.1988
2002-08-16,-6.4516
2002-08-19,6.8966
2002-08-20,-8.0645
2002-08-21,-7.7193000000000005
2002-08-22,-1.1407
2002-08-23,0.0
2002-08-26,13.461500000000001
2002-08-27,-1.0169
2002-08-28,-10.9589
2002-08-29,11.1538
2002-08-30,3.8062
2002-09-03,-16.0
2002-09-04,6.746
2002-09-05,-10.4089
2002-09-06,6.639
2002-09-09,-3.8911
2002-09-10,-6.8826
2002-09-11,-11.3043
2002-09-12,7.8431
2002-09-13,10.0
2002-09-16,-6.6116
2002-09-17,-15.0442
2002-09-18,-1.5625
2002-09-19,-12.6984
2002-09-20,13.9394
2002-09-23,3.1915
2002-09-24,-14.433
2002-09-25,26.506
2002-09-26,-1.4285999999999999
2002-09-27,-9.6618
2002-09-30,5.3476
2002-10-01,-8.1218
2002-10-02,-6.0773
2002-10-03,-8.8235
2002-10-04,-16.129
2002-10-07,0.0
2002-10-08,13.8462
2002-10-09,0.6757
2002-10-10,3.3557
2002-10-11,1.2987
2002-10-14,-3.2051
2002-10-15,16.5563
2002-10-16,3.9773
2002-10-17,4.918
2002-10-18,-5.7292
2002-10-21,-9.9448
2002-10-22,28.8344
2002-10-23,-7.619
2002-10-24,-3.6082
2002-10-25,6.9519
2002-10-28,-3.5
2002-10-29,6.2176
2002-10-30,-6.3415
2002-10-31,5.7292
2002-11-01,4.9261
2002-11-04,5.1643
2002-11-05,40.625
2002-11-06,-2.8571
2002-11-07,-2.9412000000000003
2002-11-08,-20.202
2002-11-11,-19.789
2002-11-12,18.3588
2002-11-13,18.6667
2002-11-14,-2.9213
2002-11-15,21.9136
2002-11-18,37.6582
2002-11-19,-1.3793
2002-11-20,-3.0303
2002-11-21,-1.4423
2002-11-22,11.7073
2002-11-25,-0.4367
2002-11-26,-1.7544
2002-11-27,8.9286
2002-11-29,1.5369000000000002
2002-12-02,-5.5499
2002-12-03,-2.9701
2002-12-04,-1.9819
2002-12-05,-5.8639
2002-12-06,-1.2172
2002-12-09,-2.3919
2002-12-10,1.9802
2002-12-11,0.9709
2002-12-12,0.0
2002-12-13,-3.8462
2002-12-16,5.0
2002-12-17,-4.7619
2002-12-18,1.0
2002-12-19,-4.4554
2002-12-20,-2.8497
2002-12-23,6.6667
2002-12-24,-1.5
2002-12-26,-6.0914
2002-12-27,-0.5405
2002-12-30,-13.3152
2002-12-31,-5.6426
2003-01-02,13.9535
2003-01-03,4.9563
2003-01-06,-1.3889
2003-01-07,-3.9436999999999998
2003-01-08,-5.8358
2003-01-09,8.5332
2003-01-10,25.3945
2003-01-13,0.6865
2003-01-14,13.4091
2003-01-15,-10.02
2003-01-16,-6.6815
2003-01-17,-8.3532
2003-01-21,-8.8542
2003-01-22,10.0
2003-01-23,3.8961
2003-01-24,-10.0
2003-01-27,-11.1111
2003-01-28,12.5
2003-01-29,1.6667
2003-01-30,-7.1038
2003-01-31,-2.9412000000000003
2003-02-03,-1.4848
2003-02-04,-4.6447
2003-02-05,0.0
2003-02-06,4.8387
2003-02-07,-7.6923
2003-02-10,8.3333
2003-02-11,5.8462
2003-02-12,-4.0698
2003-02-13,-0.6061
2003-02-14,-3.0488
2003-02-18,-2.5157
2003-02-19,-3.2258
2003-02-20,-0.3333
2003-02-21,-4.6823
2003-02-24,-8.7719
2003-02-25,20.3846
2003-02-26,-8.6262
2003-02-27,5.5944
2003-02-28,-10.2649
2003-03-03,6.2731
2003-03-04,-2.7778
2003-03-05,1.0714
2003-03-06,6.3604
2003-03-07,-0.3322
2003-03-10,-5.3333
2003-03-11,-2.1127
2003-03-12,1.4388
2003-03-13,-7.4468
2003-03-14,6.8966
2003-03-17,6.8100000000000005
2003-03-18,2.349
2003-03-19,3.6066000000000003
2003-03-20,-2.2468
2003-03-21,4.8883
2003-03-24,-4.6296
2003-03-25,1.9417
2003-03-26,-3.8095
2003-03-27,5.9406
2003-03-28,-0.6231
2003-03-31,-10.0313
2003-04-01,6.9686
2003-04-02,-1.6287
2003-04-03,3.9735
2003-04-04,-3.1847
2003-04-07,0.3289
2003-04-08,2.9508
2003-04-09,-10.1911
2003-04-10,-2.4823
2003-04-11,-4.3636
2003-04-14,-4.1825
2003-04-15,-1.5873
2003-04-16,2.8226
2003-04-17,4.3137
2003-04-21,-5.2632
2003-04-22,1.9841
2003-04-23,-1.1673
2003-04-24,1.5748
2003-04-25,0.7752
2003-04-28,14.2308
2003-04-29,2.3569
2003-04-30,-6.9079
2003-05-01,-1.7668
2003-05-02,1.7986
2003-05-05,-0.7067
2003-05-06,-1.7793999999999999
2003-05-07,-4.7101
2003-05-08,-2.6616
2003-05-09,-0.4297
2003-05-12,-0.3531
2003-05-13,-1.5748
2003-05-14,-1.96
2003-05-15,3.6311999999999998
2003-05-16,13.7795
2003-05-19,-2.7682
2003-05-20,-1.032
2003-05-21,-1.8338999999999999
2003-05-22,-8.4249
2003-05-23,2.0
2003-05-27,11.3725
2003-05-28,36.2676
2003-05-29,-2.8424
2003-05-30,3.9894
2003-06-02,2.3018
2003-06-03,10.0
2003-06-04,3.4091
2003-06-05,6.5934
2003-06-06,10.3093
2003-06-09,-12.1495
2003-06-10,-15.3191
2003-06-11,-7.0352
2003-06-12,5.9459
2003-06-13,-14.2857
2003-06-16,3.3036
2003-06-17,-0.605
2003-06-18,-3.1884
2003-06-19,0.5988
2003-06-20,-2.9762
2003-06-23,-10.7362
2003-06-24,-0.6873
2003-06-25,-2.7682
2003-06-26,3.2028
2003-06-27,-4.8276
2003-06-30,2.5362
2003-07-01,-2.1201
2003-07-02,1.083
2003-07-03,-1.7856999999999998
2003-07-07,1.6726999999999999
2003-07-08,18.4192
2003-07-09,4.1981
2003-07-10,-2.6087
2003-07-11,-3.2738
2003-07-14,-1.2308
2003-07-15,-9.0031
2003-07-16,3.3893
2003-07-17,-1.3245
2003-07-18,0.3356
2003-07-21,-6.3545
2003-07-22,3.2143
2003-07-23,1.7301
2003-07-24,0.7143
2003-07-25,1.2833999999999999
2003-07-28,-1.6339000000000001
2003-07-29,-5.0508
2003-07-30,-3.6059
2003-07-31,5.5556
2003-08-01,1.0526
2003-08-04,-2.7778
2003-08-05,0.7143
2003-08-06,-2.8369
2003-08-07,-1.8248
2003-08-08,-2.974
2003-08-11,-0.3448
2003-08-12,12.2645
2003-08-13,-0.6849
2003-08-14,-2.7586
2003-08-15,0.7092
2003-08-18,5.6338
2003-08-19,-2.3667
2003-08-20,-7.8184000000000005
2003-08-21,6.2963000000000005
2003-08-22,-7.3171
2003-08-25,0.3759
2003-08-26,5.9925
2003-08-27,1.7668
2003-08-28,-1.3889
2003-08-29,-2.1127
2003-09-02,3.5971
2003-09-03,7.9861
2003-09-04,0.3215
2003-09-05,3.2051
2003-09-08,-3.3851
2003-09-09,5.4323
2003-09-10,3.0488
2003-09-11,-4.4379
2003-09-12,-4.0248
2003-09-15,1.6452
2003-09-16,7.9023
2003-09-17,-5.5882
2003-09-18,8.411200000000001
2003-09-19,10.6322
2003-09-22,-3.6364
2003-09-23,10.2426
2003-09-24,-8.5575
2003-09-25,-5.0802
2003-09-26,1.1268
2003-09-29,5.0139
2003-09-30,6.1008
2003-10-01,1.275
2003-10-02,0.7406
2003-10-03,6.616
2003-10-06,7.1018
2003-10-07,-3.6266
2003-10-08,6.6578
2003-10-09,-2.714
2003-10-10,0.6438
2003-10-13,-4.0512
2003-10-14,6.2222
2003-10-15,0.4184
2003-10-16,1.25
2003-10-17,4.9383
2003-10-20,1.7647
2003-10-21,-7.1098
2003-10-22,4.7501
2003-10-23,0.0
2003-10-24,-3.3465
2003-10-27,4.2819
2003-10-28,-2.7504999999999997
2003-10-29,0.404
2003-10-30,6.4386
2003-10-31,-6.2382
2003-11-03,4.4355
2003-11-04,5.9846
2003-11-05,-2.9144
2003-11-06,-1.8761999999999999
2003-11-07,-4.2065
2003-11-10,-1.996
2003-11-11,-0.2037
2003-11-12,3.0612
2003-11-13,-0.5941
2003-11-14,-0.3984
2003-11-17,-2.4
2003-11-18,-3.6885
2003-11-19,0.4255
2003-11-20,2.7542
2003-11-21,-11.5464
2003-11-24,9.324
2003-11-25,-3.4115
2003-11-26,3.7528
2003-11-28,-5.5319
2003-12-01,-2.7027
2003-12-02,13.8889
2003-12-03,-6.4837
2003-12-04,4.5425
2003-12-05,3.4304
2003-12-08,-2.3116
2003-12-09,0.4115
2003-12-10,-5.123
2003-12-11,5.6156
2003-12-12,-2.863
2003-12-15,1.8947
2003-12-16,5.1653
2003-12-17,-3.9293
2003-12-18,2.045
2003-12-19,2.004
2003-12-22,3.1434
2003-12-23,4.7619
2003-12-24,-7.0909
2003-12-26,1.7612999999999999
2003-12-29,2.8846
2003-12-30,-1.3084
2003-12-31,3.5985
2004-01-02,0.3656
2004-01-05,-3.4608
2004-01-06,-0.3774
2004-01-07,3.4091
2004-01-08,2.3810000000000002
2004-01-09,9.678
2004-01-12,1.6147
2004-01-13,8.0257
2004-01-14,19.1679
2004-01-15,-4.1147
2004-01-16,-4.4213000000000005
2004-01-20,-6.1224
2004-01-21,2.029
2004-01-22,-1.4205
2004-01-23,0.4323
2004-01-26,1.2912
2004-01-27,-1.5581
2004-01-28,-8.4892
2004-01-29,-0.9434
2004-01-30,-0.3175
2004-02-02,-0.7962
2004-02-03,-3.0498
2004-02-04,-5.6291
2004-02-05,0.3509
2004-02-06,-2.2727
2004-02-09,0.1789
2004-02-10,8.0357
2004-02-11,13.3884
2004-02-12,-8.8921
2004-02-13,8.32
2004-02-17,-5.6129999999999995
2004-02-18,-4.6948
2004-02-19,-1.4778
2004-02-20,-1.5
2004-02-23,0.846
2004-02-24,-2.6846
2004-02-25,-1.7241
2004-02-26,2.807
2004-02-27,-2.5597
2004-03-01,4.3783
2004-03-02,4.8658
2004-03-03,5.92
2004-03-04,3.7763999999999998
2004-03-05,-4.5123999999999995
2004-03-08,4.4207
2004-03-09,-4.0876
2004-03-10,-7.0015
2004-03-11,3.437
2004-03-12,2.8481
2004-03-15,-6.0
2004-03-16,-0.8183
2004-03-17,-0.165
2004-03-18,-0.3306
2004-03-19,-1.6583999999999999
2004-03-22,-0.6745
2004-03-23,-0.1698
2004-03-24,0.5102
2004-03-25,0.3384
2004-03-26,-1.1804000000000001
2004-03-29,2.0478
2004-03-30,3.6957
2004-03-31,-0.3387
2004-04-01,-1.1327
2004-04-02,10.9656
2004-04-05,-7.0796
2004-04-06,4.4444
2004-04-07,1.8237
2004-04-08,-7.4627
2004-04-12,-3.0645
2004-04-13,-3.9933
2004-04-14,5.1993
2004-04-15,-3.7891
2004-04-16,4.4521
2004-04-19,10.6557
2004-04-20,-1.3333
2004-04-21,-4.5045
2004-04-22,0.4717
2004-04-23,5.3208
2004-04-26,0.1486
2004-04-27,-1.8694
2004-04-28,1.3003
2004-04-29,-0.597
2004-04-30,3.1532
2004-05-03,-4.2213
2004-05-04,-3.0547
2004-05-05,-1.2384
2004-05-06,-0.4762
2004-05-07,2.2329
2004-05-10,-0.468
2004-05-11,2.3511
2004-05-12,-1.072
2004-05-13,-0.6192
2004-05-14,-1.0903
2004-05-17,-2.3622
2004-05-18,-2.9032
2004-05-19,-3.4884
2004-05-20,0.1721
2004-05-21,-2.9210000000000003
2004-05-24,10.2655
2004-05-25,-0.8026
2004-05-26,-1.4563
2004-05-27,-0.4926
2004-05-28,3.9604
2004-06-01,-0.7937
2004-06-02,-3.2
2004-06-03,-0.8264
2004-06-04,2.5
2004-06-07,2.439
2004-06-08,-0.1587
2004-06-09,-5.2464
2004-06-10,-5.0336
2004-06-14,-1.0601
2004-06-15,7.3214
2004-06-16,-2.1631
2004-06-17,1.7006999999999999
2004-06-18,-2.1739
2004-06-21,2.2222
2004-06-22,-3.01
2004-06-23,1.7241
2004-06-24,0.0
2004-06-25,0.0
2004-06-28,-0.1695
2004-06-29,0.4924
2004-06-30,0.8616
2004-07-01,-2.0101
2004-07-02,0.0
2004-07-06,-3.4188
2004-07-07,1.9468999999999999
2004-07-08,-1.9097
2004-07-09,2.1239
2004-07-12,0.5199
2004-07-13,-0.8621
2004-07-14,-8.6957
2004-07-15,-5.9048
2004-07-16,-3.8462
2004-07-19,3.1579
2004-07-20,-1.8367
2004-07-21,0.0
2004-07-22,-4.9896
2004-07-23,-15.3173
2004-07-26,-9.3023
2004-07-27,7.4074
2004-07-28,0.2653
2004-07-29,-4.7619
2004-07-30,5.2778
2004-08-02,-4.7493
2004-08-03,0.0
2004-08-04,3.8781
2004-08-05,0.2667
2004-08-06,-13.5638
2004-08-09,-7.6923
2004-08-10,20.0
2004-08-11,1.1111
2004-08-12,0.2747
2004-08-13,6.0274
2004-08-16,0.0
2004-08-17,5.9432
2004-08-18,0.2439
2004-08-19,-0.9732
2004-08-20,2.9484
2004-08-23,-1.9093
2004-08-24,3.4063
2004-08-25,0.0
2004-08-26,-0.2353
2004-08-27,-1.2028
2004-08-30,1.4562
2004-08-31,2.1176
2004-09-01,3.4562
2004-09-02,-3.118
2004-09-03,-2.2989
2004-09-07,0.0
2004-09-08,0.0235
2004-09-09,8.2098
