ticker,GWPC US Equity
2007-04-02,-1.4493
2007-04-03,-8.8235
2007-04-04,6.4516
2007-04-05,3.0303
2007-04-09,-1.4706000000000001
2007-04-10,11.9403
2007-04-11,-1.3333
2007-04-12,2.7027
2007-04-13,10.526299999999999
2007-04-16,0.0
2007-04-17,4.7619
2007-04-18,-6.8182
2007-04-23,-6.0976
2007-04-24,-2.5974
2007-04-26,5.3333
2007-04-30,-8.8608
2007-05-01,-9.7222
2007-05-02,7.6923
2007-05-03,0.125
2007-05-04,-0.1248
2007-05-07,0.0
2007-05-08,7.1429
2007-05-09,6.6667
2007-05-10,-1.25
2007-05-11,3.7975
2007-05-14,-4.878
2007-05-15,0.0
2007-05-16,-3.8462
2007-05-17,-4.0
2007-05-22,0.0
2007-05-23,1.3889
2007-05-24,-4.1096
2007-05-25,0.0
2007-05-29,-14.2857
2007-05-30,-6.6667
2007-05-31,7.1429
2007-06-01,-5.0
2007-06-04,-21.0526
2007-06-06,0.0
2007-06-07,8.8889
2007-06-11,0.0
2007-06-12,-4.0816
2007-06-13,2.1277
2007-06-14,-12.5
2007-06-15,-16.6667
2007-06-19,37.1429
2007-06-20,-6.25
2007-06-21,-4.4444
2007-06-22,-6.9767
2007-06-25,-20.0
2007-06-26,0.0
2007-06-27,-3.125
2007-06-28,-9.6774
2007-06-29,7.1429
2007-07-02,-3.3333
2007-07-03,-6.8966
2007-07-05,3.7037
2007-07-06,-3.5714
2007-07-09,11.1111
2007-07-10,0.0
2007-07-11,-3.3333
2007-07-12,-6.8966
2007-07-13,11.1111
2007-07-17,0.0
2007-07-18,-6.6667
2007-07-19,7.1429
2007-07-20,-3.3333
2007-07-23,24.1379
2007-07-25,13.8889
2007-07-26,-14.6341
2007-07-27,5.7143
2007-07-30,-2.7027
2007-07-31,-13.8889
2007-08-01,-1.6129
2007-08-02,4.918
2007-08-03,-6.25
2007-08-06,0.0
2007-08-07,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,10.0
2007-08-16,-24.2424
2007-08-17,0.0
2007-08-20,8.0
2007-08-21,-3.7037
2007-08-22,-7.6923
2007-08-23,4.1667
2007-08-24,-12.0
2007-08-27,13.6364
2007-08-28,2.0
2007-08-29,5.8824
2007-08-30,0.0
2007-08-31,-3.7037
2007-09-05,11.538499999999999
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,10.3448
2007-09-11,6.25
2007-09-12,-5.8824
2007-09-13,25.0
2007-09-14,-7.5
2007-09-17,8.1081
2007-09-18,-15.0
2007-09-19,17.647100000000002
2007-09-20,-17.5
2007-09-21,21.2121
2007-09-24,17.5
2007-09-25,-4.2553
2007-09-26,22.2222
2007-09-27,0.0
2007-09-28,5.4545
2007-10-01,5.1724
2007-10-02,-9.8361
2007-10-03,-9.0909
2007-10-04,0.0
2007-10-05,8.0
2007-10-08,7.4074
2007-10-09,-17.2414
2007-10-10,6.25
2007-10-11,-1.9607999999999999
2007-10-12,-12.0
2007-10-15,27.2727
2007-10-16,-12.5
2007-10-17,1.0204
2007-10-18,0.0
2007-10-19,-1.0101
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-8.1633
2007-10-25,-8.8889
2007-10-26,0.0
2007-10-29,-2.439
2007-10-30,0.0
2007-10-31,5.0
2007-11-01,2.3810000000000002
2007-11-02,6.9767
2007-11-05,2.1739
2007-11-06,0.0
2007-11-07,-2.1277
2007-11-08,0.0
2007-11-09,2.1739
2007-11-12,0.0
2007-11-13,-2.1277
2007-11-14,10.8696
2007-11-15,-11.7647
2007-11-16,0.0
2007-11-19,-11.1111
2007-11-20,3.75
2007-11-21,-1.2048
2007-11-23,-2.439
2007-11-26,1.25
2007-11-27,3.7037
2007-11-28,-14.2857
2007-11-29,13.8889
2007-11-30,0.0
2007-12-03,-4.878
2007-12-04,-2.5641
2007-12-05,2.6316
2007-12-06,2.5641
2007-12-07,0.0
2007-12-10,-10.0
2007-12-11,-5.5556
2007-12-12,2.9412000000000003
2007-12-13,0.0
2007-12-14,-2.8571
2007-12-17,-11.7647
2007-12-18,-6.6667
2007-12-19,21.4286
2007-12-21,-11.7647
2007-12-26,-10.0
2007-12-27,11.1111
2007-12-28,0.0
2007-12-31,16.6667
2008-01-02,0.0
2008-01-03,11.4286
2008-01-04,-10.2564
2008-01-07,11.4286
2008-01-08,-10.2564
2008-01-09,-14.2857
2008-01-10,30.0
2008-01-11,-10.2564
2008-01-14,0.0
2008-01-15,-8.5714
2008-01-16,9.375
2008-01-17,-8.5714
2008-01-18,-8.75
2008-01-22,-2.3973
2008-01-23,0.0
2008-01-24,-5.2632
2008-01-25,-14.8148
2008-01-28,17.3913
2008-01-29,3.7037
2008-01-30,0.0
2008-02-01,7.1429
2008-02-04,-6.6667
2008-02-05,-10.7143
2008-02-06,12.0
2008-02-07,0.0
2008-02-08,-7.1429
2008-02-11,7.6923
2008-02-13,-7.1429
2008-02-14,-3.8462
2008-02-15,-8.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,8.6957
2008-02-26,-4.0
2008-02-27,0.0
2008-02-28,4.1667
2008-02-29,-2.0
2008-03-03,0.0
2008-03-04,18.3673
2008-03-07,-13.7931
2008-03-10,8.0
2008-03-12,-9.2593
2008-03-13,-2.0408
2008-03-17,0.0
2008-03-18,-4.1667
2008-03-19,0.0
2008-03-20,-4.3478
2008-03-24,-4.5455
2008-03-25,0.0
2008-03-26,-4.7619
2008-03-27,-2.5
2008-03-28,0.0
2008-03-31,7.6923
2008-04-02,-9.5238
2008-04-03,-5.2632
2008-04-07,0.0
2008-04-08,-11.1111
2008-04-09,3.125
2008-04-10,3.0303
2008-04-14,-11.7647
2008-04-15,6.6667
2008-04-16,-6.25
2008-04-17,6.6667
2008-04-18,6.25
2008-04-21,17.647100000000002
2008-04-22,0.0
2008-04-24,-20.0
2008-04-25,40.625
2008-04-29,-2.2222
2008-05-05,-9.0909
2008-05-06,0.0
2008-05-08,-10.0
2008-05-09,0.0
2008-05-12,-27.2222
2008-05-13,-0.7634
2008-05-16,11.538499999999999
2008-05-19,-3.4483
2008-05-23,7.1429
2008-05-27,6.6667
2008-05-28,15.625
2008-05-29,-2.7027
2008-06-02,-5.5556
2008-06-04,-17.647100000000002
2008-06-05,-14.2857
2008-06-10,0.0
2008-06-11,-16.6667
2008-06-13,30.0
2008-06-17,46.1538
2008-06-18,0.0
2008-06-19,-10.526299999999999
2008-06-23,-11.7647
2008-06-24,-20.0
2008-06-25,-8.3333
2008-06-27,0.0
2008-06-30,9.0909
2008-07-01,25.0
2008-07-15,0.0
2008-07-16,0.0
2008-07-18,0.0
2008-07-22,0.0
2008-07-23,-20.0
2008-07-24,0.0
2008-07-25,-25.0
2008-07-29,0.0
2008-08-06,0.0
2008-08-08,22.2222
2008-08-18,-9.0909
2008-08-25,0.0
2008-08-26,-20.0
2008-08-27,0.0
2008-08-28,0.0
2008-09-02,-37.5
2008-09-03,-20.0
2008-09-04,25.0
2008-09-09,-30.0
2008-09-10,42.8571
2008-09-15,-40.0
2008-09-22,0.0
2008-09-26,0.0
2008-09-30,-16.6667
2008-10-01,-4.0
2008-10-02,25.0
2008-10-06,-16.6667
2008-10-08,-20.0
2008-10-13,-50.0
2008-10-17,100.0
2008-10-20,0.0
2008-10-27,-25.0
2008-10-28,-33.3333
2008-10-29,0.0
2008-11-04,-5.0
2008-11-10,-47.3684
2008-11-13,100.0
2008-11-14,100.0
2008-11-17,-50.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-11-26,0.0
2008-12-02,-20.0
2008-12-03,25.0
2008-12-04,0.0
2008-12-05,100.0
2008-12-09,-25.0
2008-12-10,0.0
2008-12-11,-40.0
2008-12-15,11.1111
2008-12-16,0.0
2008-12-18,0.0
2008-12-19,-18.75
2008-12-26,-1.5385
2008-12-31,12.5
2009-01-07,66.6667
2009-01-08,0.0
2009-01-12,0.0
2009-01-13,0.0
2009-01-15,-33.3333
2009-01-20,-20.0
2009-02-04,-31.25
2009-02-05,0.0
2009-02-06,-54.5455
2009-02-09,100.0
2009-02-13,-87.5
2009-02-17,200.0
2009-02-23,-20.0
2009-03-02,-54.1667
2009-03-23,0.0
2009-04-02,145.4545
2009-04-13,0.0
2009-04-27,0.0
2009-04-30,0.0
2009-05-11,0.0
2009-05-18,7.4074
2009-05-19,-62.069
2009-05-27,0.0
2009-05-28,190.9091
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,150.0
2009-06-04,-20.0
2009-06-05,0.0
2009-06-09,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-30,-75.0
2009-07-06,700.0
2009-07-21,-75.0
2009-07-22,-50.0
2009-07-23,400.0
2009-07-29,0.0
2009-08-18,-60.0
2009-08-21,150.0
2009-08-28,500.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,8.3333
2009-09-03,-40.0
2009-09-04,-23.0769
2009-09-08,-3.3333
2009-09-09,3.4483
2009-09-11,23.3333
2009-09-14,2.7027
2009-09-15,-15.7895
2009-09-16,0.0
2009-09-17,-6.25
2009-09-18,-6.6667
2009-09-21,14.2857
2009-09-22,-12.5
2009-09-23,7.1429
2009-09-29,0.0
2009-10-01,13.3333
2009-10-06,-8.8235
2009-10-07,-16.129
2009-10-08,7.6923
2009-10-09,-14.2857
2009-10-13,-4.1667
2009-10-14,0.0
2009-10-15,-4.3478
2009-10-16,0.0
2009-10-19,-4.5455
2009-10-21,-14.2857
2009-10-22,-11.1111
2009-10-23,-16.4063
2009-10-27,49.5327
2009-10-30,0.0
2009-11-04,0.0
2009-11-05,-30.0
2009-11-12,0.0
2009-11-17,0.0
2009-11-18,21.4286
2009-11-24,17.647100000000002
2009-12-04,0.0
2009-12-07,0.0
2009-12-10,0.0
2009-12-14,-10.0
2009-12-16,-44.4444
2009-12-22,-20.0
2009-12-23,25.0
2009-12-24,-20.0
2009-12-28,0.0
2009-12-29,25.0
2009-12-31,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-11,40.0
2010-01-12,0.0
2010-01-19,0.0
2010-01-21,0.0
2010-01-28,0.0
2010-02-01,-14.2857
2010-02-03,16.6667
2010-02-04,-28.5714
2010-02-05,0.0
2010-02-08,20.0
2010-02-09,0.0
2010-02-11,33.3333
2010-02-12,25.0
2010-02-16,0.0
2010-02-19,-10.0
2010-02-22,-50.0
2010-02-24,0.0
2010-03-15,0.0
2010-03-16,-22.2222
2010-03-17,-14.2857
2010-03-18,0.0
2010-03-19,-29.1667
2010-03-23,0.0
2010-04-12,135.2941
2010-04-14,0.0
2010-04-16,0.0
2010-04-20,0.0
2010-04-23,0.0
2010-05-19,-20.0
2010-05-20,0.0
2010-05-25,-21.875
2010-05-27,92.0
2010-06-04,-33.3333
2010-06-10,46.875
2010-06-16,-6.383
2010-06-22,0.0
2010-06-23,0.0
2010-07-21,6.8182
2010-07-30,0.0
2010-08-23,-65.9574
2010-09-02,6.25
2010-09-17,0.0
2010-09-24,135.2941
2010-09-27,-56.25
2010-10-05,100.0
2010-10-20,-51.4286
2010-11-01,135.2941
2010-11-03,0.0
2010-11-19,-36.25
2010-12-07,-1.9607999999999999
2010-12-20,0.0
2010-12-21,0.0
2011-01-07,0.0
2011-02-14,0.0
2011-03-28,-4.0
2011-04-19,0.0
2011-05-18,33.3333
2011-05-25,100.0
2011-05-26,0.0
2011-06-02,0.0
2011-06-10,0.0
2011-06-13,25.0
2011-06-16,-30.0
2011-06-23,0.0
2011-06-24,0.0
2011-07-05,0.0
2011-07-12,-14.2857
2011-07-15,-16.6667
2011-07-22,-40.0
2011-08-01,0.0
2011-08-04,0.0
2011-08-22,-16.6667
2011-09-21,0.0
2011-10-04,-20.0
2011-10-25,0.0
2011-11-10,25.0
2011-11-25,-40.0
2011-12-08,0.0
2011-12-09,66.6667
2011-12-12,80.0
2011-12-19,-44.4444
2011-12-29,0.0
2012-02-02,80.0
2012-03-01,66.6667
2012-03-05,-1.6667
2012-03-09,-72.8814
2012-03-13,25.0
2012-03-16,195.0
2012-03-19,-66.1017
2012-03-26,0.0
2012-03-30,100.0
2012-04-12,0.0
2012-05-02,-50.0
2012-05-08,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-29,-15.0
2012-06-06,0.0
2012-06-07,-5.8824
2012-06-20,0.0
2012-06-27,-25.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-33.3333
2012-07-03,187.5
2012-07-05,34.7826
2012-07-06,0.0
2012-07-17,-1.6129
2012-07-18,-47.541
2012-07-26,81.25
2012-07-27,0.0
2012-07-31,-58.6207
2012-08-01,200.0
2012-08-02,-37.5
2012-08-03,60.0
2012-08-08,-44.4444
2012-08-09,-20.0
2012-08-10,-25.0
2012-08-17,0.0
2012-08-24,125.0
2012-08-29,12.963
2012-09-06,27.8689
2012-09-10,0.0
2012-12-05,-99.8422
2012-12-18,152900.0
2012-12-19,-9.8039
2012-12-31,-63.0435
2013-01-03,66.6667
2013-01-07,-88.2353
2013-01-10,1150.0
2013-01-16,-2.4
2013-02-05,-79.5082
2013-02-06,440.0
2013-03-27,-62.963
2013-04-19,-4.0
2013-04-25,-66.6667
2013-04-26,212.5
2013-04-29,-14.0
2013-05-02,-27.907
2013-05-03,45.1613
2013-05-06,-2.2222
2013-05-13,-75.0
2013-05-14,0.0
2013-05-20,254.5455
2013-05-21,2.5641
2013-05-29,-75.0
2013-06-05,0.0
2013-06-28,270.0
2013-07-08,8.1081
2013-07-17,-75.0
2013-07-19,120.0
2013-07-26,195.4545
2013-08-01,-61.5385
2013-08-02,100.0
2013-08-07,-50.0
2013-08-26,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-24,-20.0
2013-10-07,-42.5
2013-10-14,30.4348
2013-10-18,333.3333
2013-10-30,-61.5385
2013-11-12,-40.0
2013-11-13,-23.3333
2013-12-13,4.3478
2013-12-16,-8.3333
2013-12-30,-9.0909
2014-01-17,0.0
2014-01-23,120.0
2014-01-24,-36.3636
2014-01-28,14.2857
2014-01-29,56.25
2014-01-30,-64.0
2014-01-31,-22.2222
2014-02-25,42.8571
2014-02-27,0.0
2014-03-04,150.0
2014-03-05,-32.0
2014-03-07,29.4118
2014-03-11,0.0
2014-03-13,0.0
2014-03-14,13.6364
2014-03-17,-27.95
2014-03-19,-0.0694
2014-03-26,-55.5556
2014-03-31,62.5
2014-04-01,0.0
2014-04-07,0.0
2014-04-09,-23.0769
2014-04-22,-60.0
2014-04-23,275.0
2014-04-30,0.0
2014-05-05,33.3333
2014-05-09,-10.0
2014-05-12,-61.1111
2014-05-13,157.1429
2014-05-14,-16.6667
2014-05-15,0.0
2014-05-23,20.0
2014-05-27,0.0
2014-05-29,-72.2222
2014-05-30,260.0
2014-06-05,0.0
2014-06-10,-16.6667
2014-06-13,0.0
2014-06-19,-26.6667
2014-06-20,63.6364
2014-06-26,-38.8889
2014-07-01,0.0
2014-07-09,27.2727
2014-07-11,0.0
2014-07-14,-28.5714
2014-07-15,40.0
2014-07-16,7.1429
2014-07-18,16.6667
2014-07-21,-14.2857
2014-07-22,0.0
2014-07-23,16.6667
2014-07-24,-14.2857
2014-07-25,0.0
2014-07-28,16.6667
2014-07-30,42.8571
2014-08-04,-20.0
2014-08-05,0.0
2014-08-07,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-19,0.0
2014-08-29,0.0
2014-09-04,-12.5
2014-09-11,-8.5714
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,25.0
2014-09-18,-22.5
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,54.8387
2014-09-24,-16.6667
2014-09-25,25.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,10.0
2014-10-03,0.0
2014-10-07,-9.0909
2014-10-08,-20.0
2014-10-09,12.5
2014-10-10,4.4444
2014-10-13,-16.1702
2014-10-14,-13.7056
2014-10-15,-32.9412
2014-10-16,-14.473700000000001
2014-10-17,-38.3333
2014-10-20,41.3721
2014-10-21,-3.5294
2014-10-22,15.8537
2014-10-23,-52.6316
2014-10-24,13.3333
2014-10-27,31.3725
2014-10-28,11.9403
2014-10-29,6.6667
2014-10-30,25.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,-40.0
2014-11-05,16.6667
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,-28.5714
2014-11-12,-14.0
2014-11-13,6.9767
2014-11-14,4.3478
2014-11-17,-16.6667
2014-11-18,20.0
2014-11-19,0.0
2014-12-23,-99.7396
2015-03-30,0.0
2015-04-16,0.0
2015-04-27,700.0
2015-04-29,0.0
2015-05-15,900.0
2015-05-20,0.0
2015-05-27,0.0
2015-06-10,-90.0
2015-07-07,900.0
2015-07-10,-95.0
2015-08-04,100.0
2015-09-03,150.0
2015-11-18,0.0
2015-11-20,0.0
2015-12-14,-60.0
2016-09-15,-87.5
2016-10-07,79900.0
2016-10-10,-80.0
2016-11-18,0.0
2016-11-23,-75.0
2016-11-25,300.0
2016-12-08,0.0
2016-12-13,0.0
2017-01-25,-50.0
2017-02-13,-90.0
2017-04-10,400.0
2017-07-21,100.0
2017-08-31,800.0
2017-09-01,-77.7778
2017-09-07,150.0
2017-10-16,0.0
2017-10-24,0.0
2017-10-26,0.0
2017-12-18,-40.0
2017-12-20,0.0
2017-12-21,63.0
2017-12-29,0.0
2018-01-05,-38.6503
2018-01-23,0.0
2018-03-06,0.0
2018-05-29,0.0
2018-07-02,-33.3333
2018-08-29,-5.0
2018-10-08,0.0
2018-10-26,0.0
2018-11-27,-47.3684
2019-01-08,-99.99
2019-03-22,0.0
2019-05-14,0.0
2019-05-16,0.0
2019-05-17,9900.0
2019-09-17,-99.0
2019-10-08,0.0
2019-10-25,0.0
2019-12-13,9900.0
2019-12-18,0.0
2019-12-26,0.0
2020-03-02,100.0
2020-03-04,-50.0
2020-03-31,-99.0
2020-06-23,9900.0
