ticker,ROYTL US Equity
2012-09-20,-0.7081
2012-09-21,0.1646
2012-09-24,0.1095
2012-09-25,-0.1641
2012-09-26,-0.1103
2012-09-27,0.3872
2012-09-28,0.0
2012-10-01,0.1653
2012-10-02,0.6051
2012-10-03,0.0547
2012-10-04,0.2732
2012-10-05,0.3815
2012-10-08,0.0543
2012-10-09,-0.1628
2012-10-10,-0.8696
2012-10-11,0.7675
2012-10-12,-0.3264
2012-10-15,0.0
2012-10-16,-0.2183
2012-10-17,0.6565
2012-10-18,-0.0543
2012-10-19,-0.3806
2012-10-22,0.9279
2012-10-23,-1.1357
2012-10-24,-0.3282
2012-10-25,0.6037
2012-10-26,1.8003
2012-10-31,-1.5151
2012-11-01,0.932
2012-11-02,-0.5432
2012-11-05,0.8192
2012-11-06,0.2167
2012-11-07,-1.5135
2012-11-08,-0.7135
2012-11-09,-1.1056
2012-11-12,-1.6768999999999998
2012-11-13,-2.7864
2012-11-14,-1.1689
2012-11-15,-1.4793
2012-11-16,2.7628
2012-11-19,0.9936
2012-11-20,0.3472
2012-11-21,4.729
2012-11-23,1.1564
2012-11-26,-1.1976
2012-11-27,-0.9366
2012-11-28,1.7368000000000001
2012-11-29,-2.2602
2012-11-30,-0.6768
2012-12-03,0.1136
2012-12-04,0.6239
2012-12-05,0.0564
2012-12-06,-3.3803
2012-12-07,-0.5248
2012-12-10,-0.9379
2012-12-11,0.8284
2012-12-12,1.0563
2012-12-13,0.0
2012-12-14,1.3937
2012-12-17,-1.26
2012-12-18,2.6682
2012-12-19,-0.904
2012-12-20,-1.3113000000000001
2012-12-21,-0.2889
2012-12-24,0.0
2012-12-26,-0.4635
2012-12-27,-1.6914
2012-12-28,2.2687
2012-12-31,1.2259
2013-01-02,0.1153
2013-01-03,-0.1152
2013-01-04,1.2111
2013-01-07,0.5128
2013-01-08,0.0567
2013-01-09,2.6629
2013-01-10,-0.7726
2013-01-11,0.3337
2013-01-14,0.5543
2013-01-15,-0.6615
2013-01-16,0.444
2013-01-17,0.3315
2013-01-18,-0.0551
2013-01-22,0.4959
2013-01-23,1.8092000000000001
2013-01-24,-1.2924
2013-01-25,0.3819
2013-01-28,0.5978
2013-01-29,1.0805
2013-01-30,-0.5879
2013-01-31,-1.1228
2013-02-01,-0.4386
2013-02-04,0.2753
2013-02-05,-0.2197
2013-02-06,1.3209
2013-02-07,-0.4345
2013-02-08,1.3639000000000001
2013-02-11,0.5382
2013-02-12,0.8565
2013-02-13,-0.3185
2013-02-14,0.0532
2013-02-15,0.7451
2013-02-19,-0.5811
2013-02-20,-0.3719
2013-02-21,-0.8
2013-02-22,0.0
2013-02-25,-1.2903
2013-02-26,2.0153
2013-02-27,0.6941
2013-02-28,0.5832
2013-03-01,-0.0527
2013-03-04,-0.0527
2013-03-05,-0.1898
2013-03-06,0.0533
2013-03-07,0.2131
2013-03-08,0.0532
2013-03-11,-0.2534
2013-03-12,-0.0656
2013-03-13,0.4797
2013-03-14,-0.2653
2013-03-15,0.2128
2013-03-18,-0.4246
2013-03-19,0.1599
2013-03-20,-0.6919
2013-03-21,-0.9646
2013-03-22,0.0541
2013-03-25,-0.1629
2013-03-26,-0.0535
2013-03-27,0.0542
2013-03-28,1.4626000000000001
2013-04-01,-0.5873
2013-04-02,0.1604
2013-04-03,-0.3402
2013-04-04,-1.0833
2013-04-05,-0.274
2013-04-08,0.4945
2013-04-09,0.3827
2013-04-10,-0.5447
2013-04-11,0.1643
2013-04-12,-1.1482
2013-04-15,-1.4934
2013-04-16,0.2807
2013-04-17,-1.3998
2013-04-18,1.2493
2013-04-19,-0.7852
2013-04-22,1.7524
2013-04-23,0.5
2013-04-24,-0.6081
2013-04-25,0.5562
2013-04-26,0.9403
2013-04-29,0.4932
2013-04-30,-1.2214
2013-05-01,-0.8347
2013-05-02,0.3367
2013-05-03,-0.1678
2013-05-06,0.9524
2013-05-07,0.0
2013-05-08,-0.5549
2013-05-09,1.3393
2013-05-10,0.6608
2013-05-13,0.6018
2013-05-14,-0.5737
2013-05-15,-0.5715
2013-05-16,-0.9901
2013-05-17,0.7222
2013-05-20,0.1103
2013-05-21,0.6061
2013-05-22,0.4929
2013-05-23,-0.327
2013-05-24,1.1482
2013-05-28,1.3514
2013-05-29,-0.64
2013-05-30,0.4439
2013-05-31,-1.347
2013-06-03,0.3823
2013-06-04,2.0131
2013-06-05,-2.24
2013-06-06,0.0
2013-06-07,0.4364
2013-06-10,1.3035999999999999
2013-06-11,-2.4129
2013-06-12,-1.8681
2013-06-13,1.0638
2013-06-14,1.5512000000000001
2013-06-17,0.3273
2013-06-18,-1.1419
2013-06-19,0.6051
2013-06-20,-1.8589
2013-06-21,1.8942
2013-06-24,-1.6402
2013-06-25,-0.2779
2013-06-26,0.5017
2013-06-27,0.2773
2013-06-28,-0.2765
2013-07-01,1.2202
2013-07-02,0.1491
2013-07-03,-0.9382
2013-07-05,1.0028
2013-07-08,-0.7722
2013-07-09,-3.3908
2013-07-10,0.1151
2013-07-11,0.2874
2013-07-12,-2.5788
2013-07-15,-1.4706000000000001
2013-07-16,1.3731
2013-07-17,3.3569
2013-07-18,-0.3419
2013-07-19,-0.8005
2013-07-22,2.0173
2013-07-23,-0.2825
2013-07-24,0.7932
2013-07-25,0.787
2013-07-26,0.2789
2013-07-29,1.1623999999999999
2013-07-30,-0.7642
2013-07-31,0.1662
2013-08-01,0.3574
2013-08-02,-1.2229
2013-08-05,0.2251
2013-08-06,0.0
2013-08-07,-0.7861
2013-08-08,2.6599
2013-08-09,0.0
2013-08-12,-0.7718
2013-08-13,0.4444
2013-08-14,-0.0239
2013-08-15,-0.1421
2013-08-16,-0.1108
2013-08-19,-0.6656
2013-08-20,-0.8934
2013-08-21,-2.1408
2013-08-22,0.0576
2013-08-23,1.611
2013-08-26,1.1325
2013-08-27,-0.056
2013-08-28,0.6723
2013-08-29,-0.2226
2013-08-30,1.3385
2013-09-03,0.2201
2013-09-04,1.7567
2013-09-05,-0.7081
2013-09-06,-0.4388
2013-09-09,-1.3223
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.2233
2013-09-13,0.2786
2013-09-16,-0.2222
2013-09-17,0.167
2013-09-18,-0.0556
2013-09-19,-6.8408999999999995
2013-09-20,-0.8955
2013-09-23,-0.4217
2013-09-24,-0.8469
2013-09-25,0.5491
2013-09-26,-0.9709
2013-09-27,-2.8186
2013-09-30,1.4502
2013-10-01,0.0
2013-10-02,-1.5065
2013-10-03,-2.0395
2013-10-04,2.6683
2013-10-07,0.0626
2013-10-08,0.0
2013-10-09,-1.1400000000000001
2013-10-10,0.6406
2013-10-11,1.2731
2013-10-14,0.3143
2013-10-15,-1.3158
2013-10-16,-0.6349
2013-10-17,0.1917
2013-10-18,-1.148
2013-10-21,-2.7742
2013-10-22,0.3981
2013-10-23,-0.2644
2013-10-24,-0.4639
2013-10-25,1.4647000000000001
2013-10-28,-0.3937
2013-10-29,-0.3953
2013-10-30,-0.7937
2013-10-31,0.0
2013-11-01,-1.3333
2013-11-04,1.7568000000000001
2013-11-05,-2.0746
2013-11-06,-1.9863
2013-11-07,-1.188
2013-11-08,-1.0608
2013-11-11,-1.0722
2013-11-12,-0.289
2013-11-13,-0.942
2013-11-14,0.4389
2013-11-15,5.681
2013-11-18,-0.6203
2013-11-19,-3.2594
2013-11-20,-1.147
2013-11-21,-0.2175
2013-11-22,1.2355
2013-11-25,-1.2922
2013-11-26,2.1091
2013-11-27,1.1396
2013-11-29,0.2817
2013-12-02,2.0365
2013-12-03,1.0381
2013-12-04,-3.5052
2013-12-05,-1.7806
2013-12-06,-0.5076
2013-12-09,-1.8222
2013-12-10,-3.2665
2013-12-11,0.3837
2013-12-12,-0.3823
2013-12-13,2.1489
2013-12-16,0.2254
2013-12-17,-1.4993
2013-12-18,-2.207
2013-12-19,-0.7004
2013-12-20,0.2351
2013-12-23,-2.0328
2013-12-24,0.0798
2013-12-26,2.4721
2013-12-27,-2.0233
2013-12-30,-0.556
2013-12-31,1.278
2014-01-02,2.0373
2014-01-03,1.9516
2014-01-06,1.3017
2014-01-07,-1.3605
2014-01-08,0.2299
2014-01-09,0.3823
2014-01-10,0.9901
2014-01-13,-0.6787
2014-01-14,0.1519
2014-01-15,0.834
2014-01-16,-0.3008
2014-01-17,-0.4525
2014-01-21,0.1515
2014-01-22,0.0756
2014-01-23,1.285
2014-01-24,-0.9701
2014-01-27,0.3768
2014-01-28,3.4535
2014-01-29,0.6531
2014-01-30,0.6489
2014-01-31,0.1433
2014-02-03,-2.0461
2014-02-04,-0.8112
2014-02-05,0.1487
2014-02-06,2.3756
2014-02-07,0.5801
2014-02-10,1.5141
2014-02-11,0.9943
2014-02-12,-2.3207
2014-02-13,0.6479
2014-02-14,0.2146
2014-02-18,0.3569
2014-02-19,-0.3556
2014-02-20,0.6424
2014-02-21,0.1418
2014-02-24,-0.2125
2014-02-25,-2.1292
2014-02-26,-2.4656000000000002
2014-02-27,-2.0074
2014-02-28,4.0212
2014-03-03,-1.6776
2014-03-04,-1.3669
2014-03-05,0.9871
2014-03-06,-0.4511
2014-03-07,1.2085
2014-03-10,2.0149
2014-03-11,-2.1214
2014-03-12,-0.6726
2014-03-13,-0.602
2014-03-14,-0.6056
2014-03-17,0.2285
2014-03-18,0.076
2014-03-19,1.063
2014-03-20,-0.3757
2014-03-21,-0.1508
2014-03-24,-1.7372
2014-03-25,1.4604
2014-03-26,-2.0455
2014-03-27,1.8561
2014-03-28,0.9871
2014-03-31,0.6767
2014-04-01,-1.0315
2014-04-02,-0.1523
2014-04-03,-0.7628
2014-04-04,0.2306
2014-04-07,-0.3067
2014-04-08,0.3846
2014-04-09,-0.3065
2014-04-10,0.3843
2014-04-11,-0.9188
2014-04-14,-0.8501
2014-04-15,0.2338
2014-04-16,0.9331
2014-04-17,0.8475
2014-04-21,-0.6112
2014-04-22,0.0
2014-04-23,0.1537
2014-04-24,0.7675
2014-04-25,0.2285
2014-04-28,-0.9878
2014-04-29,0.7675
2014-04-30,0.6093
2014-05-01,-0.3028
2014-05-02,0.6074
2014-05-05,2.6492
2014-05-06,-2.2255
2014-05-07,0.2276
2014-05-08,-1.0598
2014-05-09,0.153
2014-05-12,0.5348
2014-05-13,0.3799
2014-05-14,0.0757
2014-05-15,0.0756
2014-05-16,-0.3023
2014-05-19,1.213
2014-05-20,-1.7227999999999999
2014-05-21,-0.8384
2014-05-22,1.7679
2014-05-23,0.1511
2014-05-27,0.4525
2014-05-28,0.7508
2014-05-29,-1.4158
2014-05-30,0.6047
2014-06-02,0.3192
2014-06-03,0.2872
2014-06-04,0.1658
2014-06-05,0.1505
2014-06-06,0.1503
2014-06-09,0.4501
2014-06-10,-4.2569
2014-06-11,-0.39
2014-06-12,1.3312
2014-06-13,-0.2318
2014-06-16,0.9295
2014-06-17,0.0
2014-06-18,-0.614
2014-06-19,-1.0811
2014-06-20,-0.2342
2014-06-23,0.626
2014-06-24,0.5443
2014-06-25,0.0
2014-06-26,0.3867
2014-06-27,0.001
2014-06-30,0.6154
2014-07-01,0.0668
2014-07-02,-0.3096
2014-07-03,-0.2329
2014-07-07,0.0
2014-07-08,-0.5447
2014-07-09,-0.0782
2014-07-10,-0.3915
2014-07-11,0.4717
2014-07-14,0.5477
2014-07-15,-0.4669
2014-07-16,-1.0164
2014-07-17,-7.267
2014-07-18,2.7257
2014-07-21,-2.2388
2014-07-22,-5.0042
2014-07-23,-10.267900000000001
2014-07-24,2.3881
2014-07-25,-0.1944
2014-07-28,0.779
2014-07-29,4.7343
2014-07-30,-0.5535
2014-07-31,-2.8757
2014-08-01,0.6686
2014-08-04,0.212
2014-08-05,-0.6711
2014-08-06,-1.0618
2014-08-07,-1.7561
2014-08-08,-1.6882000000000001
2014-08-11,2.2222
2014-08-12,-1.1858
2014-08-13,1.6
2014-08-14,0.4921
2014-08-15,-1.2732999999999999
2014-08-18,-0.8929
2014-08-19,0.1001
2014-08-20,2.4
2014-08-21,1.5625
2014-08-22,0.8654
2014-08-25,8.1983
2014-08-26,1.3216
2014-08-27,-0.1739
2014-08-28,0.5226
2014-08-29,2.0797
2014-09-02,-1.2379
2014-09-03,0.3472
2014-09-04,-1.2976
2014-09-05,-0.9641
2014-09-08,-1.3274
2014-09-09,-2.9596
2014-09-10,1.2939
2014-09-11,-2.7372
2014-09-12,0.8443
2014-09-15,0.4651
2014-09-16,-0.0926
2014-09-17,-1.8536000000000001
2014-09-18,-0.661
2014-09-19,-2.4715
2014-09-22,-0.6823
2014-09-23,0.0
2014-09-24,-0.2944
2014-09-25,-1.1811
2014-09-26,2.49
2014-09-29,0.0
2014-09-30,-0.3887
2014-10-01,2.6341
2014-10-02,-3.2111
2014-10-03,-0.3964
2014-10-06,0.0
2014-10-07,-2.3881
2014-10-08,-4.893
2014-10-09,1.3934
2014-10-10,-5.3911
2014-10-13,-2.0112
2014-10-14,-6.1574
2014-10-15,-1.4581
2014-10-16,7.7682
2014-10-17,3.6612999999999998
2014-10-20,1.1038000000000001
2014-10-21,1.31
2014-10-22,-0.8621
2014-10-23,0.5435
2014-10-24,1.1892
2014-10-27,-2.5641
2014-10-28,-0.3289
2014-10-29,2.7503
2014-10-30,0.3212
2014-10-31,0.9605
2014-11-03,1.7767
2014-11-04,-4.717
2014-11-05,10.231
2014-11-06,-2.9939999999999998
2014-11-07,1.6461000000000001
2014-11-10,0.1012
2014-11-11,1.0111
2014-11-12,-1.1011
2014-11-13,-3.3401
2014-11-14,-1.0471
2014-11-17,-1.4815
2014-11-18,0.5371
2014-11-19,-0.641
2014-11-20,-0.5376
2014-11-21,1.6216
2014-11-24,-2.1277
2014-11-25,-3.2609
2014-11-26,-2.3596
2014-11-28,-6.5593
2014-12-01,-8.867
2014-12-02,-1.5823
2014-12-03,-2.4965
2014-12-04,-5.1209
2014-12-05,-6.4468
2014-12-08,-7.3718
2014-12-09,2.5952
2014-12-10,1.3491
2014-12-11,1.8303
2014-12-12,-0.3288
2014-12-15,-5.08
2014-12-16,-1.7271
2014-12-17,5.4482
2014-12-18,-4.8333
2014-12-19,1.5762
2014-12-22,-5.0
2014-12-23,2.1779
2014-12-24,-1.5986
2014-12-26,-3.6101
2014-12-29,-2.4345
2014-12-30,-3.263
2014-12-31,1.7856999999999998
2015-01-02,5.1181
2015-01-05,0.7491
2015-01-06,-1.487
2015-01-07,-1.8868
2015-01-08,5.0
2015-01-09,0.7326
2015-01-12,-4.1818
2015-01-13,-2.4668
2015-01-14,0.7782
2015-01-15,2.7027
2015-01-16,1.5038
2015-01-20,3.3333
2015-01-21,-0.5376
2015-01-22,0.1802
2015-01-23,-0.8993
2015-01-26,-1.8149
2015-01-27,0.5545
2015-01-28,-1.6543999999999999
2015-01-29,-3.1776
2015-01-30,-0.9653
2015-02-02,2.1856
2015-02-03,4.2226
2015-02-04,-3.8674
2015-02-05,3.4483
2015-02-06,0.7407
2015-02-09,2.7574
2015-02-10,-0.3578
2015-02-11,-0.5386
2015-02-12,0.9025
2015-02-13,4.6512
2015-02-17,6.3248
2015-02-18,4.8232
2015-02-19,3.5276
2015-02-20,0.2963
2015-02-23,0.0
2015-02-24,-4.4313
2015-02-25,-8.9645
2015-02-26,1.528
2015-02-27,-4.0134
2015-03-02,-5.4007
2015-03-03,-0.3683
2015-03-04,-6.356
2015-03-05,-1.1858
2015-03-06,-0.6
2015-03-09,-3.6217
2015-03-10,-3.3403
2015-03-11,-0.216
2015-03-12,1.5152
2015-03-13,-1.7058
2015-03-16,-12.1475
2015-03-17,-5.9259
2015-03-18,0.0
2015-03-19,-0.5249
2015-03-20,-0.7916
2015-03-23,2.3936
2015-03-24,-1.039
2015-03-25,0.5249
2015-03-26,5.7440999999999995
2015-03-27,-4.6914
2015-03-30,0.0
2015-03-31,-0.7772
2015-04-01,3.0744
2015-04-02,-1.0152
2015-04-06,1.7949000000000002
2015-04-07,0.7557
2015-04-08,-3.25
2015-04-09,-1.292
2015-04-10,1.0471
2015-04-13,1.8135
2015-04-14,6.1068999999999996
2015-04-15,5.5156
2015-04-16,-1.5909
2015-04-17,-1.1547
2015-04-20,-0.2336
2015-04-21,-1.8735
2015-04-22,-2.148
2015-04-23,2.439
2015-04-24,1.1905000000000001
2015-04-27,-0.9412
2015-04-28,-1.1876
2015-04-29,1.6827
2015-04-30,0.4728
2015-05-01,-0.2353
2015-05-04,-0.7318
2015-05-05,1.6667
2015-05-06,-0.2342
2015-05-07,-1.6432
2015-05-08,-0.9547
2015-05-11,-0.9639
2015-05-12,0.0
2015-05-13,0.2433
2015-05-14,-1.2136
2015-05-15,-0.4914
2015-05-18,-1.9752999999999998
2015-05-19,-4.0302
2015-05-20,0.7874
2015-05-21,2.3438
2015-05-22,-2.2901
2015-05-26,1.5625
2015-05-27,-0.5128
2015-05-28,-0.5155
2015-05-29,0.5181
2015-06-01,-0.4333
2015-06-02,0.1763
2015-06-03,0.2222
2015-06-04,-0.7792
2015-06-05,-0.5236
2015-06-08,-1.0526
2015-06-09,-0.7979
2015-06-10,1.0724
2015-06-11,-1.3263
2015-06-12,-0.5376
2015-06-15,-0.8108
2015-06-16,-0.545
2015-06-17,0.0
2015-06-18,1.0959
2015-06-19,0.271
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,5.1350999999999996
2015-06-25,2.8278
2015-06-26,-0.25
2015-06-29,-1.0025
2015-06-30,2.858
2015-07-01,-5.4726
2015-07-02,-0.2632
2015-07-06,-3.6939
2015-07-07,-1.3699
2015-07-08,-0.559
2015-07-09,0.5622
2015-07-10,0.5556
2015-07-13,-2.2099
2015-07-14,4.8023
2015-07-15,-0.5391
2015-07-16,-1.897
2015-07-17,-1.105
2015-07-20,-3.6313
2015-07-21,3.1884
2015-07-22,-2.809
2015-07-23,-4.3353
2015-07-24,-5.136
2015-07-27,-5.414
2015-07-28,8.7542
2015-07-29,2.7864
2015-07-30,-3.3133
2015-07-31,-3.7382999999999997
2015-08-03,-7.1702
2015-08-04,-2.4735
2015-08-05,-2.5362
2015-08-06,-4.0892
2015-08-07,3.1008
2015-08-10,2.2556
2015-08-11,0.3676
2015-08-12,-1.8315000000000001
2015-08-13,-0.7463
2015-08-14,-0.7519
2015-08-17,4.9242
2015-08-18,-5.4152000000000005
2015-08-19,-8.7786
2015-08-20,-3.7657
2015-08-21,-3.9130000000000003
2015-08-24,-1.3575
2015-08-25,7.3394
2015-08-26,0.8547
2015-08-27,5.0847
2015-08-28,4.0323
2015-08-31,6.5891
2015-09-01,-0.7273
2015-09-02,-2.8275
2015-09-03,-4.5626999999999995
2015-09-04,2.3904
2015-09-08,2.7237
2015-09-09,-3.4091
2015-09-10,1.5686
2015-09-11,-2.3166
2015-09-14,-5.5336
2015-09-15,3.3473
2015-09-16,2.4291
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,-1.1858
2015-09-22,2.0
2015-09-23,-1.1764999999999999
2015-09-24,-2.3810000000000002
2015-09-25,-3.6585
2015-09-28,-5.0633
2015-09-29,-2.6667
2015-09-30,-5.9361
2015-10-01,-0.3495
2015-10-02,1.4634
2015-10-05,4.8077
2015-10-06,14.6789
2015-10-07,-0.8
2015-10-08,1.6129
2015-10-09,-4.7619
2015-10-12,-4.1667
2015-10-13,-0.4348
2015-10-14,-0.4367
2015-10-15,-1.3158
2015-10-16,-1.7778
2015-10-19,-0.4525
2015-10-20,-0.9091
2015-10-21,-4.5872
2015-10-22,-0.9615
2015-10-23,-0.4854
2015-10-26,-0.9756
2015-10-27,-1.4778
2015-10-28,1.5
2015-10-29,-0.9852
2015-10-30,-0.2736
2015-11-02,-0.8481
2015-11-03,6.0606
2015-11-04,-4.2857
2015-11-05,3.9801
2015-11-06,-0.9569
2015-11-09,-0.9662
2015-11-10,-1.4634
2015-11-11,-0.495
2015-11-12,0.995
2015-11-13,-2.4631
2015-11-16,3.0303
2015-11-17,-3.4314
2015-11-18,3.5533
2015-11-19,-4.902
2015-11-20,-0.5155
2015-11-23,0.0
2015-11-24,2.5907
2015-11-25,-0.5051
2015-11-27,-3.0457
2015-11-30,1.0471
2015-12-01,-2.1326
2015-12-02,-3.7234
2015-12-03,0.0
2015-12-04,-7.7348
2015-12-07,-1.1976
2015-12-08,-6.6667
2015-12-09,-1.9481000000000002
2015-12-10,4.6358
2015-12-11,-3.1646
2015-12-14,-11.7647
2015-12-15,-3.7037
2015-12-16,-3.8462
2015-12-17,0.0
2015-12-18,-8.0
2015-12-21,6.9565
2015-12-22,8.9431
2015-12-23,25.3731
2015-12-24,-4.7619
2015-12-28,-6.25
2015-12-29,-6.0
2015-12-30,-4.2553
2015-12-31,-2.2222
2016-01-04,12.5705
2016-01-05,-4.0541
2016-01-06,-5.6338
2016-01-07,-2.2388
2016-01-08,-1.5267
2016-01-11,-7.7519
2016-01-12,-11.7647
2016-01-13,-4.7619
2016-01-14,6.0
2016-01-15,-5.6604
2016-01-19,-6.4312000000000005
2016-01-20,-10.2264
2016-01-21,-8.3557
2016-01-22,11.7155
2016-01-25,-3.7791
2016-01-26,8.7764
2016-01-27,21.0943
2016-01-28,0.9174
2016-01-29,1.8182
2016-02-01,-4.4643
2016-02-02,-7.4766
2016-02-03,5.0505
2016-02-04,2.8846
2016-02-05,-2.8037
2016-02-08,2.8846
2016-02-09,-7.4766
2016-02-10,-4.0404
2016-02-11,-10.526299999999999
2016-02-12,8.2353
2016-02-16,5.4348
2016-02-17,5.1546
2016-02-18,0.0
2016-02-19,-1.9607999999999999
2016-02-22,0.0
2016-02-23,-7.9
2016-02-24,2.6059
2016-02-25,3.7037
2016-02-26,-5.6505
2016-02-29,1.1356
2016-03-01,3.7695
2016-03-02,10.2666
2016-03-03,2.8037
2016-03-04,12.7273
2016-03-07,12.0968
2016-03-08,-2.1583
2016-03-09,4.4118
2016-03-10,-2.8169
2016-03-11,5.942
2016-03-14,-5.6088000000000005
2016-03-15,-6.5217
2016-03-16,10.0775
2016-03-17,10.5634
2016-03-18,2.5478
2016-03-21,-6.2112
2016-03-22,5.298
2016-03-23,-5.0314
2016-03-24,5.298
2016-03-28,-4.4025
2016-03-29,-2.6316
2016-03-30,6.0811
2016-03-31,-1.2739
2016-04-01,-0.6452
2016-04-04,-1.2987
2016-04-05,3.9474
2016-04-06,0.6329
2016-04-07,-1.3129
2016-04-08,-1.8561
2016-04-11,5.8442
2016-04-12,8.589
2016-04-13,6.2147
2016-04-14,-2.1277
2016-04-15,-4.8913
2016-04-18,-2.8571
2016-04-19,2.3529
2016-04-20,3.4483
2016-04-21,-0.5556
2016-04-22,3.352
2016-04-25,1.6216
2016-04-26,-4.2553
2016-04-27,-0.0069
2016-04-28,-1.6529
2016-04-29,-0.572
2016-05-02,-2.8409
2016-05-03,-7.0175
2016-05-04,-0.6289
2016-05-05,6.3291
2016-05-06,1.7856999999999998
2016-05-09,0.5848
2016-05-10,2.907
2016-05-11,1.6949
2016-05-12,-2.7778
2016-05-13,-2.8571
2016-05-16,2.3529
2016-05-17,-2.2989
2016-05-18,-5.8824
2016-05-19,-1.875
2016-05-20,2.5478
2016-05-23,3.7267
2016-05-24,-3.5928
2016-05-25,6.8323
2016-05-26,11.0465
2016-05-27,-6.2827
2016-05-31,0.5587
2016-06-01,6.1111
2016-06-02,0.5236
2016-06-03,-3.6458
2016-06-06,3.7838000000000003
2016-06-07,8.8542
2016-06-08,2.3923
2016-06-09,1.8692
2016-06-10,-4.5872
2016-06-13,-3.8462
2016-06-14,1.5
2016-06-15,-4.9261
2016-06-16,2.0725
2016-06-17,-1.0152
2016-06-20,2.5705
2016-06-21,-0.0062
2016-06-22,0.0
2016-06-23,7.5
2016-06-24,-4.6512
2016-06-27,-4.878
2016-06-28,6.1603
2016-06-29,4.3415
2016-06-30,-2.7778
2016-07-01,-5.2381
2016-07-05,-2.0101
2016-07-06,2.0513
2016-07-07,4.5226
2016-07-08,-2.8846
2016-07-11,-0.9901
2016-07-12,0.5
2016-07-13,-2.4876
2016-07-14,5.6122
2016-07-15,-0.9662
2016-07-18,-0.4878
2016-07-19,1.4706000000000001
2016-07-20,0.4831
2016-07-21,-1.9231
2016-07-22,-1.9607999999999999
2016-07-25,-3.0
2016-07-26,1.0309
2016-07-27,-3.0612
2016-07-28,-5.2632
2016-07-29,-8.8889
2016-08-01,-9.1463
2016-08-02,1.3423
2016-08-03,8.6093
2016-08-04,7.3171
2016-08-05,-2.8409
2016-08-08,2.3392
2016-08-09,-2.8571
2016-08-10,-0.5882
2016-08-11,0.5917
2016-08-12,6.4706
2016-08-15,2.7624
2016-08-16,0.0
2016-08-17,-1.6061999999999999
2016-08-18,1.086
2016-08-19,4.8649000000000004
2016-08-22,-0.5155
2016-08-23,3.6269
2016-08-24,-4.0
2016-08-25,5.0326
2016-08-26,-3.7997
2016-08-29,5.6701
2016-08-30,-2.2043
2016-08-31,-2.229
2016-09-01,-1.5305
2016-09-02,2.3962
2016-09-06,-1.3345
2016-09-07,0.5128
2016-09-08,4.8565000000000005
2016-09-09,-2.1987
2016-09-12,-0.4975
2016-09-13,-2.5
2016-09-14,-2.5641
2016-09-15,-4.2105
2016-09-16,6.5934
2016-09-19,-4.6392
2016-09-20,0.0
2016-09-21,-0.5405
2016-09-22,1.6303999999999998
2016-09-23,-2.1390000000000002
