ticker,ZPAS US Equity
2017-08-03,-7.6923
2017-08-04,-4.2778
2017-08-07,-7.1387
2017-08-08,0.375
2017-08-09,24.533
2017-08-10,-2.5
2017-08-11,2.5641
2017-08-14,-7.875
2017-08-15,-10.4478
2017-08-16,-3.0303
2017-08-17,1.7969
2017-08-18,-4.835
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,8.0645
2017-08-24,1.4925
2017-08-25,11.7647
2017-08-28,-12.8947
2017-08-29,11.7825
2017-08-30,-2.7027
2017-08-31,-2.7778
2017-09-01,4.2857
2017-09-05,-2.7397
2017-09-06,-2.5352
2017-09-07,3.0491
2017-09-08,-2.4176
2017-09-11,-5.1246
2017-09-12,7.5432
2017-09-13,32.3944
2017-09-14,17.0213
2017-09-15,14.5455
2017-09-18,11.1111
2017-09-19,5.7143
2017-09-20,-10.8108
2017-09-21,16.6667
2017-09-22,4.8701
2017-09-25,-3.4056
2017-09-26,-8.9744
2017-09-27,-8.4507
2017-09-28,0.0
2017-09-29,6.1538
2017-10-02,2.8986
2017-10-03,4.2254
2017-10-04,-18.9189
2017-10-05,3.3333
2017-10-06,6.4516
2017-10-09,-9.0909
2017-10-10,-5.0
2017-10-11,-8.6842
2017-10-12,11.4313
2017-10-13,1.7241
2017-10-16,-1.6949
2017-10-17,7.7586
2017-10-18,0.96
2017-10-19,1.4263
2017-10-20,-8.2031
2017-10-23,-2.9787
2017-10-24,-5.2632
2017-10-25,1.8519
2017-10-26,-6.7273
2017-10-27,7.2125
2017-10-30,-5.4545
2017-10-31,-5.2885
2017-11-01,-8.6294
2017-11-02,6.6667
2017-11-03,-2.0417
2017-11-06,6.3377
2017-11-07,-4.0
2017-11-08,4.1667
2017-11-09,-7.0
2017-11-10,7.5269
2017-11-13,6.04
2017-11-14,-7.582
2017-11-15,2.0408
2017-11-16,-8.0
2017-11-17,-1.6303999999999998
2017-11-20,6.0773
2017-11-21,-8.3333
2017-11-22,2.2727
2017-11-24,-8.8889
2017-11-27,-10.8537
2017-11-28,12.1751
2017-11-29,-2.439
2017-11-30,-10.0
2017-12-01,2.7778
2017-12-04,-5.4054
2017-12-05,0.0
2017-12-06,5.7143
2017-12-07,-1.3514
2017-12-08,-9.589
2017-12-11,-6.0606
2017-12-12,6.4516
2017-12-13,-6.0606
2017-12-14,-3.2258
2017-12-15,0.0
2017-12-18,-12.6667
2017-12-19,-6.4885
2017-12-20,-2.0408
2017-12-21,-12.5
2017-12-22,2.3810000000000002
2017-12-26,-1.3953
2017-12-27,-5.1415
2017-12-28,19.3436
2017-12-29,-3.7917
2018-01-02,-0.3898
2018-01-03,2.1739
2018-01-04,-14.8936
2018-01-05,1.05
2018-01-08,11.8258
2018-01-09,-7.0796
2018-01-10,4.7619
2018-01-11,0.0
2018-01-12,-9.0909
2018-01-16,0.0
2018-01-17,10.0
2018-01-18,-9.0455
2018-01-19,8.8956
2018-01-22,-6.7462
2018-01-23,8.2677
2018-01-24,0.0
2018-01-25,-9.0455
2018-01-26,-5.0475
2018-01-29,15.7368
2018-01-30,-4.502
2018-01-31,-0.0476
2018-02-01,0.0476
2018-02-02,-4.7619
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,-8.0
2018-02-08,0.0
2018-02-09,8.6957
2018-02-12,-10.0
2018-02-13,3.6111
2018-02-14,-0.8043
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,2.7027
2018-02-21,-5.2632
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,-13.8889
2018-02-27,0.0
2018-02-28,14.8387
2018-03-01,-12.8652
2018-03-02,-0.0645
2018-03-05,6.4516
2018-03-06,-3.0303
2018-03-07,9.3125
2018-03-08,-4.5169
2018-03-09,1.7964
2018-03-12,-2.9412000000000003
2018-03-13,0.0
2018-03-14,-9.0909
2018-03-15,3.3333
2018-03-16,3.2258
2018-03-19,-3.125
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,-3.2258
2018-03-26,-6.6667
2018-03-27,0.0
2018-03-28,6.3643
2018-03-29,-5.9835
2018-04-02,0.0
2018-04-03,17.1429
2018-04-04,0.5488
2018-04-05,-9.3996
2018-04-06,-3.8655
2018-04-09,-9.4865
2018-04-10,0.0
2018-04-11,3.7692
2018-04-12,-3.6323
2018-04-13,3.8462
2018-04-16,-3.7037
2018-04-17,3.8462
2018-04-18,11.1111
2018-04-19,-10.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,-1.4815
2018-04-27,0.7519
2018-04-30,-0.7463
2018-05-01,-2.2556
2018-05-02,-0.7692
2018-05-03,-3.876
2018-05-04,0.8065
2018-05-07,-27.84
2018-05-08,5.3215
2018-05-09,20.5263
2018-05-10,-8.2969
2018-05-11,-4.7619
2018-05-14,0.0
2018-05-15,-5.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,-5.2632
2018-05-24,11.1111
2018-05-25,-10.0
2018-05-29,11.1111
2018-05-30,-6.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,6.383
2018-06-05,8.0
2018-06-06,-12.037
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,9.8947
2018-06-12,-11.0153
2018-06-13,-3.1216
2018-06-14,-0.1111
2018-06-15,-2.1135
2018-06-18,0.0
2018-06-19,-3.4091
2018-06-20,-3.4118
2018-06-21,-0.1218
2018-06-22,-1.2195
2018-06-25,2.4691
2018-06-26,-1.2048
2018-06-27,3.5366
2018-06-28,-5.7715
2018-06-29,-2.5
2018-07-02,-2.5641
2018-07-03,-1.3158
2018-07-05,-1.3333
2018-07-06,-1.3514
2018-07-09,-2.7397
2018-07-10,-1.4085
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,-1.4285999999999999
2018-07-17,1.4493
2018-07-18,0.0
2018-07-19,3.2857
2018-07-20,-0.4149
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,1.3889
2018-07-31,-1.3699
2018-08-01,0.0
2018-08-02,1.25
2018-08-03,-1.9203999999999999
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,-0.6993
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,-2.8169
2018-08-22,0.0
2018-08-23,1.4493
2018-08-24,0.1429
2018-08-27,-0.1427
2018-08-28,-0.7143
2018-08-29,0.2158
2018-08-30,-0.2154
2018-08-31,0.0
2018-09-04,0.7194
2018-09-05,2.8571
2018-09-06,-2.7778
2018-09-07,0.2857
2018-09-10,-0.2849
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,-2.8571
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,13.2353
2018-09-19,-4.3506
2018-09-20,9.9796
2018-09-21,-7.4074
2018-09-24,0.0
2018-09-25,14.6667
2018-09-26,-9.3023
2018-09-27,-1.2821
2018-09-28,0.0
2018-10-01,5.1948
2018-10-02,0.216
2018-10-03,-2.0018
2018-10-04,-0.0629
2018-10-05,0.0
2018-10-08,0.6289
2018-10-09,-0.625
2018-10-10,-1.2579
2018-10-12,0.0
2018-10-16,-1.9108
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,1.2987
2018-10-24,-1.2821
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,-2.5974
2018-10-30,-6.5333
2018-10-31,-5.8488
2018-11-01,-1.5152
2018-11-05,0.4615
2018-11-06,0.0
2018-11-07,-0.4594
2018-11-08,0.0
2018-11-09,9.2308
2018-11-12,-1.4085
2018-11-13,2.8571
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,4.1667
2018-11-21,-4.0
2018-11-26,-6.9444
2018-11-27,0.0
2018-11-28,0.4478
2018-11-29,-0.4458
2018-11-30,4.4776
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,5.7143
2018-12-11,1.3514
2018-12-12,2.6667
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,27.9221
2018-12-18,2.2335
2018-12-19,4.5184
2018-12-20,-0.1425
2018-12-21,1.8077999999999999
2018-12-24,0.0
2018-12-26,2.8037
2018-12-27,9.0909
2018-12-28,-9.1667
2018-12-31,0.9174
2019-01-02,1.8182
2019-01-03,8.0357
2019-01-04,9.0909
2019-01-07,18.9394
2019-01-08,5.0955
2019-01-09,-3.0303
2019-01-10,3.125
2019-01-11,0.0
2019-01-14,6.0606
2019-01-15,14.2857
2019-01-16,2.5
2019-01-17,-12.2439
2019-01-18,-1.612
2019-01-22,0.0
2019-01-24,-3.3898
2019-01-25,-9.3567
2019-01-29,3.2258
2019-01-30,0.625
2019-01-31,-0.6211
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,-1.25
2019-02-06,-24.0506
2019-02-08,0.0
2019-02-11,-16.6667
2019-02-12,5.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-19,11.4286
2019-02-20,2.5641
2019-02-21,0.0
2019-02-22,0.5833
2019-02-25,-0.58
2019-02-26,0.0
2019-02-27,-12.5
2019-02-28,9.5238
2019-03-01,-8.6957
2019-03-04,9.5238
2019-03-05,-8.6957
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.4762
2019-03-14,-0.4739
2019-03-15,9.5238
2019-03-18,0.0
2019-03-19,8.6957
2019-03-20,-4.0
2019-03-21,-3.75
2019-03-22,0.0
2019-03-25,-0.4329
2019-03-26,4.3478
2019-03-27,-3.9583
2019-03-28,4.1215
2019-03-29,-16.6667
2019-04-01,2.7
2019-04-02,-2.629
2019-04-03,-5.0
2019-04-04,0.0
2019-04-05,26.3158
2019-04-08,3.3333
2019-04-10,0.0
2019-04-11,4.8387
2019-04-12,-19.2308
2019-04-15,-4.7619
2019-04-16,0.0
2019-04-17,0.0
2019-04-22,0.0
2019-04-23,0.5
2019-04-24,4.4776
2019-04-25,0.0
2019-04-29,-2.3810000000000002
2019-04-30,-2.439
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,10.0
2019-05-06,-4.5455
2019-05-07,-4.7619
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,2.25
2019-05-13,-2.2005
2019-05-14,19.75
2019-05-15,-24.8434
2019-05-16,11.1111
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,-5.0
2019-05-22,-14.473700000000001
2019-05-23,-3.6923
2019-05-24,27.7955
2019-05-28,2.0
2019-05-29,-1.9607999999999999
2019-05-30,0.0
2019-05-31,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,-5.0
2019-06-10,5.2632
2019-06-11,-39.2
2019-06-12,64.4737
2019-06-13,-32.5
2019-06-14,40.7407
2019-06-17,-15.7895
2019-06-18,25.0
2019-06-20,10.0
2019-06-21,-31.8182
2019-06-24,11.3333
2019-06-25,-37.7246
2019-06-26,0.0
2019-06-27,-1.7308
2019-06-28,95.6947
2019-07-01,-17.5
2019-07-02,21.2121
2019-07-03,-36.0
2019-07-05,42.9687
2019-07-08,-1.0929
2019-07-09,-33.7017
2019-07-10,4.1667
2019-07-11,12.0
2019-07-12,42.8571
2019-07-15,0.0
2019-07-16,-35.0
2019-07-17,26.9231
2019-07-18,21.2121
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,-33.0
2019-07-24,49.2537
2019-07-25,-33.0
2019-07-26,19.5522
2019-07-29,-10.1124
2019-07-30,25.0
2019-07-31,-31.1111
2019-08-01,0.0
2019-08-05,-4.8387
2019-08-07,52.5424
2019-08-08,-34.4444
2019-08-09,31.3559
2019-08-12,-24.7742
2019-08-13,62.9503
2019-08-14,-18.947400000000002
2019-08-15,-23.3766
2019-08-19,31.3559
2019-08-20,-5.3548
2019-08-22,9.0661
2019-08-26,-23.75
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,27.0492
2019-09-04,-11.2258
2019-09-05,32.2674
2019-09-06,-14.8352
2019-09-09,29.0323
2019-09-11,-35.0
2019-09-12,53.8462
2019-09-16,-37.94
2019-09-17,-4.9307
2019-09-18,82.2034
2019-09-19,-6.9767
2019-09-20,0.0
2019-09-23,-10.0
2019-09-24,11.1111
2019-09-25,-9.0
2019-09-26,20.8791
2019-09-27,0.0
2019-09-30,36.3636
2019-10-01,-13.3333
2019-10-03,-21.9231
2019-10-04,16.2562
2019-10-07,-6.8644
2019-10-08,-5.1865
2019-10-09,-4.0307
2019-10-11,-19.0
2019-10-14,-23.4568
2019-10-15,-12.9032
2019-10-16,11.1111
2019-10-17,28.6667
2019-10-21,-22.2798
2019-10-23,16.6667
2019-10-24,0.0
2019-10-25,-6.0
2019-10-28,-17.9331
2019-10-29,11.1111
2019-10-30,60.8333
2019-10-31,-6.5285
2019-11-01,10.8647
2019-11-04,30.0
2019-11-05,-31.2308
2019-11-07,-27.2931
2019-11-08,48.4615
2019-11-11,-20.6218
2019-11-12,-14.0992
2019-11-13,44.3769
2019-11-14,-30.7368
2019-11-15,3.2067
2019-11-18,21.7494
2019-11-19,-17.7431
2019-11-21,-3.2495
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,32.0669
2019-11-27,-21.9678
2019-11-29,17.9767
2019-12-02,0.0
2019-12-03,30.25
2019-12-04,-32.8215
2019-12-05,10.857099999999999
2019-12-06,14.6907
2019-12-09,1.1236
2019-12-10,4.4444
2019-12-11,-10.6383
2019-12-12,1.1905000000000001
2019-12-13,-0.5882
2019-12-16,-17.1598
2019-12-17,20.7143
2019-12-18,0.0
2019-12-19,-5.3254
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,12.5
2019-12-27,-11.1111
2019-12-30,-12.5
2019-12-31,2.0714
2020-01-02,-2.0294
2020-01-03,0.0
2020-01-06,21.4286
2020-01-07,-17.647100000000002
2020-01-08,17.1429
2020-01-09,-14.6341
2020-01-10,0.0
2020-01-13,20.0
2020-01-14,-16.6667
2020-01-15,-7.1429
2020-01-16,-7.6923
2020-01-17,2.6667
2020-01-21,-2.5974
2020-01-22,8.0
2020-01-23,-20.4475
2020-01-24,17.3618
2020-01-27,50.5785
2020-01-28,-23.0516
2020-01-29,14.1227
2020-01-30,0.0
2020-02-03,0.0
2020-02-04,8.75
2020-02-05,-13.7931
2020-02-06,25.3333
2020-02-07,-2.1277
2020-02-10,-13.0435
2020-02-11,0.0
2020-02-12,12.5
2020-02-13,0.0
2020-02-14,11.1111
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,15.0
2020-02-21,-21.7391
2020-02-24,0.0
2020-02-25,-11.1111
2020-02-26,25.0
2020-02-27,10.0
2020-02-28,0.0
2020-03-02,13.6364
2020-03-03,-4.0
2020-03-04,20.8333
2020-03-05,24.1379
2020-03-06,-18.0556
2020-03-09,42.3729
2020-03-10,-33.3333
2020-03-11,0.0
2020-03-12,3.5714
2020-03-13,-3.4483
2020-03-16,0.0
2020-03-17,-14.2857
2020-03-18,0.0
2020-03-19,-7.5
2020-03-20,-9.9099
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,-13.0
2020-03-26,49.4253
2020-03-27,-26.1154
2020-03-30,24.9349
2020-03-31,2.5
2020-04-02,0.0
2020-04-07,1.626
2020-04-08,0.0
2020-04-09,20.0
2020-04-13,-0.3333
2020-04-14,-39.1304
2020-04-15,70.3297
2020-04-16,-8.3871
2020-04-17,5.6338
2020-04-20,6.6667
2020-04-21,-7.8125
2020-04-22,-8.4746
2020-04-23,9.2593
2020-04-24,8.4746
2020-04-27,6.25
2020-04-28,0.0
2020-04-29,-2.9412000000000003
2020-04-30,3.0303
2020-05-01,0.0
2020-05-04,11.7647
2020-05-05,-29.2632
2020-05-06,48.8095
2020-05-07,5.0
2020-05-08,4.7143
2020-05-11,0.0455
2020-05-12,2.9545
2020-05-13,0.0
2020-05-14,-1.766
2020-05-15,0.0
2020-05-18,7.8202
2020-05-19,4.2101
2020-05-20,3.96
2020-05-21,2.9242
2020-05-22,0.9346
2020-05-26,2.7778
2020-05-27,8.1081
2020-05-28,-1.6667
2020-05-29,1.6949
2020-06-01,0.0
2020-06-02,8.3333
2020-06-03,20.0
2020-06-04,0.0
2020-06-05,2.5641
2020-06-08,-2.5
2020-06-09,3.8462
2020-06-10,-2.4691
2020-06-11,-24.0506
2020-06-12,30.0
2020-06-15,-5.1282
2020-06-16,-8.1081
2020-06-17,-2.9412000000000003
2020-06-18,3.0303
2020-06-19,5.8824
2020-06-22,-4.1667
2020-06-23,-1.4493
2020-06-24,0.0
2020-06-25,8.8235
2020-06-26,-2.7027
2020-06-29,2.7778
2020-06-30,-2.7027
2020-07-01,-5.5556
2020-07-02,0.0
2020-07-06,0.7353
2020-07-07,-3.6496
2020-07-08,6.0606
2020-07-09,0.0
2020-07-10,1.4285999999999999
2020-07-13,-4.2254
2020-07-14,3.5294
2020-07-15,-0.5682
2020-07-16,0.0
2020-07-17,-4.7143
2020-07-20,3.4483
2020-07-21,1.4493
2020-07-22,-17.1143
2020-07-23,8.5832
2020-07-24,-1.5873
2020-07-27,-1.9355
2020-07-28,0.3289
2020-07-29,2.0492
2020-07-30,0.0
2020-07-31,0.0161
