ticker,AJX US Equity
2015-07-08,-0.1429
2015-07-09,-1.2876
2015-07-10,1.3043
2015-07-13,-0.2146
2015-07-14,-0.2151
2015-07-15,0.0718
2015-07-16,2.5844
2015-07-17,-1.0497
2015-07-20,-0.9901
2015-07-21,1.1429
2015-07-22,-1.2006000000000001
2015-07-23,-0.0715
2015-07-24,-1.073
2015-07-27,0.6508
2015-07-28,-0.2155
2015-07-29,0.7199
2015-07-30,-0.5718
2015-07-31,0.9346
2015-08-03,-0.9259
2015-08-04,0.5032
2015-08-05,-1.3591
2015-08-06,0.2175
2015-08-07,0.4342
2015-08-10,-0.7925
2015-08-11,0.4357
2015-08-12,-0.5061
2015-08-13,-2.0679
2015-08-14,1.3575
2015-08-17,0.4464
2015-08-18,-1.1852
2015-08-19,-0.075
2015-08-20,-0.2251
2015-08-21,-0.6015
2015-08-24,-2.3449
2015-08-25,1.2393
2015-08-26,-0.2295
2015-08-27,-0.3067
2015-08-28,0.5385
2015-08-31,-1.9893
2015-09-01,0.2342
2015-09-02,1.0903
2015-09-03,-0.1541
2015-09-04,-0.6173
2015-09-08,2.0186
2015-09-09,-0.1522
2015-09-10,0.0762
2015-09-11,0.8378
2015-09-14,-0.7553
2015-09-15,0.761
2015-09-16,0.9819
2015-09-17,3.1414
2015-09-18,-5.7288
2015-09-21,0.9231
2015-09-22,-0.5335
2015-09-23,0.1533
2015-09-24,-0.5356
2015-09-25,-1.0
2015-09-28,-2.8749000000000002
2015-09-29,-0.4
2015-09-30,-0.6426
2015-10-01,-2.9911
2015-10-02,-0.6667
2015-10-05,2.8523
2015-10-06,0.1631
2015-10-07,3.7459
2015-10-08,3.5322
2015-10-09,0.3791
2015-10-12,-1.0574
2015-10-13,-0.3817
2015-10-14,-0.5364
2015-10-15,0.6163
2015-10-16,-0.2297
2015-10-19,-0.2302
2015-10-20,0.5385
2015-10-21,-0.6121
2015-10-22,0.5389
2015-10-23,-0.1531
2015-10-26,0.1534
2015-10-27,-0.3063
2015-10-28,1.0753
2015-10-29,-1.5198
2015-10-30,-0.2315
2015-11-02,0.464
2015-11-03,1.2317
2015-11-04,-1.1407
2015-11-05,0.0
2015-11-06,-0.3846
2015-11-09,-1.3900000000000001
2015-11-10,-0.6265
2015-11-11,-0.1606
2015-11-12,-1.2068
2015-11-13,0.2443
2015-11-16,1.0561
2015-11-17,-0.2412
2015-11-18,-0.1612
2015-11-19,0.1614
2015-11-20,-0.0806
2015-11-23,0.0
2015-11-24,-0.0806
2015-11-25,0.4036
2015-11-27,0.4019
2015-11-30,1.9215
2015-12-01,-1.7282
2015-12-02,-0.7994
2015-12-03,-1.2893
2015-12-04,-0.4898
2015-12-07,-1.0664
2015-12-08,0.0829
2015-12-09,-1.3256000000000001
2015-12-10,-0.5038
2015-12-11,0.1688
2015-12-14,-0.4212
2015-12-15,2.2843
2015-12-16,3.3912
2015-12-17,-0.88
2015-12-18,-0.565
2015-12-21,-1.1364
2015-12-22,1.0673
2015-12-23,0.5686
2015-12-24,0.1616
2015-12-28,1.2097
2015-12-29,0.0797
2015-12-30,-1.5127000000000002
2015-12-31,-2.021
2016-01-04,-0.8251
2016-01-05,2.995
2016-01-06,0.2423
2016-01-07,-3.5455
2016-01-08,-1.3367
2016-01-11,0.508
2016-01-12,-2.2746
2016-01-13,-2.4138
2016-01-14,2.3852
2016-01-15,-1.9845000000000002
2016-01-19,-1.3204
2016-01-20,-0.8029
2016-01-21,-1.5288
2016-01-22,0.0913
2016-01-25,-0.6387
2016-01-26,-0.551
2016-01-27,-0.277
2016-01-28,-0.463
2016-01-29,2.5116
2016-02-01,-1.1797
2016-02-02,-1.0101
2016-02-03,-0.7421
2016-02-04,-3.7382999999999997
2016-02-05,-0.8738
2016-02-08,3.1342
2016-02-09,-3.4188
2016-02-10,1.2783
2016-02-11,0.5825
2016-02-12,0.5792
2016-02-16,0.7678
2016-02-17,0.0
2016-02-18,-0.6667
2016-02-19,-0.8629
2016-02-22,-0.4836
2016-02-23,-1.9436
2016-02-24,-1.2884
2016-02-25,0.0
2016-02-26,-0.502
2016-02-29,0.3027
2016-03-01,-7.8471
2016-03-02,12.4454
2016-03-03,5.1456
2016-03-04,0.554
2016-03-07,0.0918
2016-03-08,-0.4587
2016-03-09,0.9217
2016-03-10,-1.3072
2016-03-11,-0.6623
2016-03-14,1.0476
2016-03-15,-1.131
2016-03-16,0.0953
2016-03-17,1.0476
2016-03-18,4.0528
2016-03-21,0.4529
2016-03-22,-1.1722
2016-03-23,-1.3686
2016-03-24,3.8853
2016-03-28,-1.1576
2016-03-29,1.6216
2016-03-30,-0.266
2016-03-31,-0.5333
2016-04-01,2.3235
2016-04-04,0.6987
2016-04-05,1.7346
2016-04-06,0.341
2016-04-07,1.9541
2016-04-08,-0.4167
2016-04-11,-0.8368
2016-04-12,2.5316
2016-04-13,2.4691
2016-04-14,2.4096
2016-04-15,1.4902
2016-04-18,1.0046
2016-04-19,0.4591
2016-04-20,-0.9139
2016-04-21,-1.9985
2016-04-22,2.1176
2016-04-25,1.6897
2016-04-26,2.7946
2016-04-27,0.5143
2016-04-28,-0.2924
2016-04-29,-0.1466
2016-05-02,1.7621
2016-05-03,-1.5152
2016-05-04,3.6630000000000003
2016-05-05,-1.5548
2016-05-06,-0.3589
2016-05-09,0.7205
2016-05-10,0.0715
2016-05-11,0.9292
2016-05-12,0.1442
2016-05-13,0.504
2016-05-16,0.0716
2016-05-17,-1.5032
2016-05-18,-0.1453
2016-05-19,-0.2183
2016-05-20,0.2188
2016-05-23,0.5095
2016-05-24,-0.0724
2016-05-25,-0.3623
2016-05-26,-0.3636
2016-05-27,1.6787999999999998
2016-05-31,-1.005
2016-06-01,0.2175
2016-06-02,-0.1447
2016-06-03,0.6522
2016-06-06,0.072
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.6475
2016-06-10,-5.0036
2016-06-13,-1.5049000000000001
2016-06-14,0.6112
2016-06-15,1.3667
2016-06-16,0.2996
2016-06-17,1.419
2016-06-20,-0.3682
2016-06-21,-1.4043
2016-06-22,-1.1994
2016-06-23,1.5175
2016-06-24,-1.7936999999999999
2016-06-27,3.2725
2016-06-28,2.0634
2016-06-29,0.0
2016-06-30,0.1444
2016-07-01,0.0721
2016-07-05,0.1441
2016-07-06,-0.1439
2016-07-07,-0.6484
2016-07-08,0.6526
2016-07-11,0.1441
2016-07-12,0.1439
2016-07-13,-0.0718
2016-07-14,-0.0719
2016-07-15,-0.3597
2016-07-18,0.0722
2016-07-19,-0.1443
2016-07-20,0.7948
2016-07-21,-1.0753
2016-07-22,0.4348
2016-07-25,3.6075
2016-07-26,-2.2981
2016-07-27,0.0
2016-07-28,-0.2138
2016-07-29,-1.0714
2016-08-01,0.8664
2016-08-02,-0.859
2016-08-03,0.0
2016-08-04,0.6498
2016-08-05,0.5022
2016-08-08,-0.0714
2016-08-09,-0.1429
2016-08-10,-0.4292
2016-08-11,0.3592
2016-08-12,-0.4295
2016-08-15,0.6589
2016-08-16,-0.3636
2016-08-17,-1.4599
2016-08-18,-0.2222
2016-08-19,0.297
2016-08-22,-1.2583
2016-08-23,0.9745
2016-08-24,0.1485
2016-08-25,1.0378
2016-08-26,-1.4674
2016-08-29,0.2978
2016-08-30,0.3712
2016-08-31,1.4053
2016-09-01,-0.2188
2016-09-02,0.8041
2016-09-06,-0.2901
2016-09-07,1.0182
2016-09-08,-0.144
2016-09-09,-4.1817
2016-09-12,0.0752
2016-09-13,-0.6767
2016-09-14,0.3785
2016-09-15,0.1508
2016-09-16,1.2801
2016-09-19,1.3383
2016-09-20,-0.0734
2016-09-21,0.3671
2016-09-22,0.7315
2016-09-23,0.1452
2016-09-26,-1.0152
2016-09-27,0.0
2016-09-28,0.293
2016-09-29,-0.073
2016-09-30,-0.2193
2016-10-03,-0.6593
2016-10-04,1.6223999999999998
2016-10-05,-0.508
2016-10-06,-0.2918
2016-10-07,0.8047
2016-10-10,0.0726
2016-10-11,0.0
2016-10-12,-2.248
2016-10-13,2.2255
2016-10-14,0.6531
2016-10-17,0.5047
2016-10-18,-0.4304
2016-10-19,-0.1441
2016-10-20,0.6494
2016-10-21,0.8602
2016-10-24,0.5686
2016-10-25,-0.0707
2016-10-26,-0.7072
2016-10-27,-1.6381999999999999
2016-10-28,-0.0724
2016-10-31,0.4348
2016-11-01,-1.9481000000000002
2016-11-02,-0.8094
2016-11-03,-1.7804
2016-11-04,1.5861
2016-11-07,2.0074
2016-11-08,-1.7492999999999999
2016-11-09,0.6677
2016-11-10,-0.6632
2016-11-11,1.4095
2016-11-14,0.5852
2016-11-15,-0.4444
2016-11-16,0.1488
2016-11-17,-0.2972
2016-11-18,0.4471
2016-11-21,-0.3709
2016-11-22,0.0745
2016-11-23,-0.4464
2016-11-25,-0.2242
2016-11-28,0.0749
2016-11-29,-0.6737
2016-11-30,-2.3361
2016-12-01,-0.9259
2016-12-02,-0.6231
2016-12-05,3.605
2016-12-06,0.9834
2016-12-07,0.824
2016-12-08,0.8172
2016-12-09,0.8106
2016-12-12,0.5117
2016-12-13,-1.5272999999999999
2016-12-14,-0.0739
2016-12-15,-0.3695
2016-12-16,0.1484
2016-12-19,1.3333
2016-12-20,0.5117
2016-12-21,-1.8182
2016-12-22,-0.0741
2016-12-23,0.0
2016-12-27,0.0741
2016-12-28,-0.4444
2016-12-29,-1.6369
2016-12-30,0.3782
2017-01-03,1.2057
2017-01-04,0.6701
2017-01-05,-0.4438
2017-01-06,-1.263
2017-01-09,-1.1287
2017-01-10,1.5981999999999998
2017-01-11,1.2734
2017-01-12,-1.1834
2017-01-13,0.1497
2017-01-17,-0.8221
2017-01-18,-0.2261
2017-01-19,-1.3595
2017-01-20,1.072
2017-01-23,0.6818
2017-01-24,0.9029
2017-01-25,0.1491
2017-01-26,0.0
2017-01-27,-0.1489
2017-01-30,-2.8337
2017-01-31,-0.1535
2017-02-01,-0.0769
2017-02-02,0.0
2017-02-03,0.9231
2017-02-06,-0.1524
2017-02-07,-0.229
2017-02-08,-0.8416
2017-02-09,0.3086
2017-02-10,0.8462
2017-02-13,1.1442
2017-02-14,-0.7541
2017-02-15,-0.228
2017-02-16,0.6855
2017-02-17,0.3782
2017-02-21,0.8289
2017-02-22,-0.0747
2017-02-23,-0.1496
2017-02-24,-0.5243
2017-02-27,0.0
2017-02-28,-1.0542
2017-03-01,1.2938
2017-03-02,-2.1037
2017-03-03,1.3047
2017-03-06,0.0
2017-03-07,-0.303
2017-03-08,-0.304
2017-03-09,-0.6098
2017-03-10,0.4601
2017-03-13,1.0687
2017-03-14,-0.6159
2017-03-15,0.9295
2017-03-16,-0.1535
2017-03-17,0.7686
2017-03-20,-0.1526
2017-03-21,-0.1528
2017-03-22,0.2295
2017-03-23,-0.3053
2017-03-24,-1.1485
2017-03-27,-1.1619
2017-03-28,0.4702
2017-03-29,1.092
2017-03-30,0.9259
2017-03-31,-0.2294
2017-04-03,-0.3065
2017-04-04,0.3075
2017-04-05,-1.3027
2017-04-06,0.5435
2017-04-07,-0.3089
2017-04-10,-0.0775
2017-04-11,0.9302
2017-04-12,0.6912
2017-04-13,-0.1526
2017-04-17,0.1528
2017-04-18,-0.1526
2017-04-19,-0.0764
2017-04-20,0.9174
2017-04-21,1.2879
2017-04-24,1.4211
2017-04-25,0.885
2017-04-26,0.0731
2017-04-27,0.073
2017-04-28,-0.7299
2017-05-01,-0.4412
2017-05-02,-0.2216
2017-05-03,1.7024
2017-05-04,-0.3639
2017-05-05,2.1914
2017-05-08,0.4289
2017-05-09,-0.427
2017-05-10,-0.143
2017-05-11,0.2863
2017-05-12,0.0714
2017-05-15,0.5095
2017-05-16,0.0724
2017-05-17,-0.2894
2017-05-18,-0.2177
2017-05-19,0.5091
2017-05-22,0.2894
2017-05-23,-0.5772
2017-05-24,0.5806
2017-05-25,-0.3608
2017-05-26,0.1448
2017-05-30,-0.2892
2017-05-31,1.0877
2017-06-01,0.8608
2017-06-02,0.4267
2017-06-05,-1.4873
2017-06-06,-0.0719
2017-06-07,-0.1439
2017-06-08,1.0086
2017-06-09,-0.1427
2017-06-12,-0.0714
2017-06-13,0.4289
2017-06-14,0.5694
2017-06-15,0.1415
2017-06-16,2.8269
2017-06-19,-2.1993
2017-06-20,-0.1405
2017-06-21,-0.6334
2017-06-22,-0.5666
2017-06-23,1.3533
2017-06-26,-0.4216
2017-06-27,-1.6231
2017-06-28,1.1478
2017-06-29,-0.1418
2017-06-30,-0.7102
2017-07-03,0.4292
2017-07-05,0.7835
2017-07-06,-0.7774
2017-07-07,0.4274
2017-07-10,-0.4255
2017-07-11,0.3561
2017-07-12,0.4968
2017-07-13,-0.6356
2017-07-14,0.2132
2017-07-17,0.6383
2017-07-18,-0.4228
2017-07-19,0.4246
2017-07-20,-0.1409
2017-07-21,-1.0586
2017-07-24,-0.428
2017-07-25,-0.788
2017-07-26,0.0
2017-07-27,-0.7942
2017-07-28,0.1456
2017-07-31,1.1628
2017-08-01,0.2155
2017-08-02,0.5018
2017-08-03,-0.5706
2017-08-04,0.2152
2017-08-07,2.7917
2017-08-08,0.8357
2017-08-09,0.4834
2017-08-10,-0.3436
2017-08-11,0.5517
2017-08-14,1.4006
2017-08-15,-0.7597
2017-08-16,-0.3479
2017-08-17,-1.3966
2017-08-18,0.779
2017-08-21,-0.0703
2017-08-22,0.1406
2017-08-23,0.0702
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,-1.4737
2017-08-30,0.2849
2017-08-31,0.7102
2017-09-01,0.8463
2017-09-05,-1.1189
2017-09-06,-0.2122
2017-09-07,0.0
2017-09-08,0.1417
2017-09-11,-0.4246
2017-09-12,-0.8529
2017-09-13,-0.8602
2017-09-14,0.3615
2017-09-15,0.2882
2017-09-18,1.3649
2017-09-19,0.7796
2017-09-20,-0.3516
2017-09-21,0.1411
2017-09-22,0.0705
2017-09-25,-0.1408
2017-09-26,-0.2821
2017-09-27,1.2023
2017-09-28,-0.7687
2017-09-29,-0.7746
2017-10-02,0.6388
2017-10-03,0.2116
2017-10-04,-0.0704
2017-10-05,0.4225
2017-10-06,0.0701
2017-10-09,0.3504
2017-10-10,0.3492
2017-10-11,0.2784
2017-10-12,0.5552
2017-10-13,-0.069
2017-10-16,0.1381
2017-10-17,0.2069
2017-10-18,-0.0688
2017-10-19,-0.4132
2017-10-20,0.2766
2017-10-23,-1.6552
2017-10-24,0.1403
2017-10-25,-0.2101
2017-10-26,-1.5439
2017-10-27,1.7106
2017-10-30,-1.2614
2017-10-31,0.4258
2017-11-01,-1.0601
2017-11-02,1.0
2017-11-03,-1.0608
2017-11-06,-2.0729
2017-11-07,0.365
2017-11-08,4.6545
2017-11-09,0.9034
2017-11-10,0.8264
2017-11-13,-0.5464
2017-11-14,-0.1374
2017-11-15,-1.0316
2017-11-16,1.1118999999999999
2017-11-17,-0.5614
2017-11-20,0.494
2017-11-21,0.7725
2017-11-22,-0.4878
2017-11-24,0.07
2017-11-27,0.07
2017-11-28,-0.0699
2017-11-29,0.6298
2017-11-30,-0.4868
2017-12-01,0.4892
2017-12-04,-0.0695
2017-12-05,0.2784
2017-12-06,-0.1388
2017-12-07,-0.139
2017-12-08,0.0
2017-12-11,-0.6263
2017-12-12,-0.07
2017-12-13,-0.3504
2017-12-14,-0.6329
2017-12-15,0.4954
2017-12-18,0.0
2017-12-19,-1.6901000000000002
2017-12-20,-0.788
2017-12-21,0.4332
2017-12-22,-0.0719
2017-12-26,-0.2158
2017-12-27,0.4326
2017-12-28,0.7897
2017-12-29,-1.567
2018-01-02,0.5789
2018-01-03,0.0
2018-01-04,-0.1439
2018-01-05,-0.072
2018-01-08,-0.1442
2018-01-09,-0.722
2018-01-10,0.3636
2018-01-11,0.4348
2018-01-12,-0.5051
2018-01-16,-0.2175
2018-01-17,0.6541
2018-01-18,-0.2166
2018-01-19,-0.0724
2018-01-22,-0.2172
2018-01-23,0.2903
2018-01-24,-0.3618
2018-01-25,0.0726
2018-01-26,-0.6531
2018-01-29,-0.8035
2018-01-30,-0.1473
2018-01-31,-1.4748999999999999
2018-02-01,-0.0749
2018-02-02,-1.2734
2018-02-05,-2.7314
2018-02-06,0.234
2018-02-07,-0.7004
2018-02-08,0.7837
2018-02-09,-0.6221
2018-02-12,1.9562
2018-02-13,-0.2302
2018-02-14,0.2308
2018-02-15,1.1512
2018-02-16,0.1517
2018-02-20,-1.8182
2018-02-21,0.6173
2018-02-22,-0.1534
2018-02-23,1.6897
2018-02-26,1.1329
2018-02-27,-1.3443
2018-02-28,-1.7410999999999999
2018-03-01,0.6934
2018-03-02,1.0712
2018-03-05,0.2271
2018-03-06,1.0574
2018-03-07,-1.1958
2018-03-08,0.1513
2018-03-09,0.9819
2018-03-12,1.7951000000000001
2018-03-13,-0.2939
2018-03-14,0.958
2018-03-15,-0.7463
2018-03-16,0.0
2018-03-19,-0.0752
2018-03-20,-0.8277
2018-03-21,0.0759
2018-03-22,-0.2274
2018-03-23,-0.6079
2018-03-26,0.841
2018-03-27,0.3033
2018-03-28,0.9826
2018-03-29,1.4222000000000001
2018-04-02,-0.738
2018-04-03,0.4461
2018-04-04,0.074
2018-04-05,0.2959
2018-04-06,-0.1475
2018-04-09,0.0739
2018-04-10,0.2214
2018-04-11,-0.3682
2018-04-12,-0.5913
2018-04-13,-1.0409
2018-04-16,0.6762
2018-04-17,0.597
2018-04-18,0.0
2018-04-19,-0.2226
2018-04-20,-0.1487
2018-04-23,-0.2978
2018-04-24,0.224
2018-04-25,-0.2235
2018-04-26,0.5975
2018-04-27,-0.297
2018-04-30,0.0745
2018-05-01,0.2976
2018-05-02,-0.6677
2018-05-03,-0.1494
2018-05-04,0.0748
2018-05-07,0.7474
2018-05-08,-0.816
2018-05-09,-0.2992
2018-05-10,0.2251
2018-05-11,1.0479
2018-05-14,0.0741
2018-05-15,-0.0757
2018-05-16,-0.0758
2018-05-17,0.5307
2018-05-18,-0.4525
2018-05-21,0.6818
2018-05-22,-0.5267
2018-05-23,0.3782
2018-05-24,-0.4521
2018-05-25,-0.5299
2018-05-29,0.1522
2018-05-30,0.152
2018-05-31,0.2276
2018-06-01,-0.2271
2018-06-04,0.0759
2018-06-05,-0.4549
2018-06-06,-1.0663
2018-06-07,-0.077
2018-06-08,0.5393
2018-06-11,-0.0766
2018-06-12,-0.5368
2018-06-13,-1.0794
2018-06-14,0.4677
2018-06-15,-0.5431
2018-06-18,1.4041000000000001
2018-06-19,-0.1538
2018-06-20,0.7704
2018-06-21,0.4587
2018-06-22,0.2283
2018-06-25,0.0
2018-06-26,0.4556
2018-06-27,-0.3779
2018-06-28,0.1517
2018-06-29,-0.9091
2018-07-02,0.0
2018-07-03,0.841
2018-07-05,-0.0758
2018-07-06,0.2276
2018-07-09,-0.2271
2018-07-10,-0.3794
2018-07-11,0.3808
2018-07-12,-0.607
2018-07-13,0.7634
2018-07-16,1.2121
2018-07-17,-0.7485
2018-07-18,-0.0754
2018-07-19,0.7547
2018-07-20,-0.2247
2018-07-23,0.1502
2018-07-24,-0.075
2018-07-25,-0.4501
2018-07-26,0.4521
2018-07-27,-0.5251
2018-07-30,0.3771
2018-07-31,0.4508
2018-08-01,-0.0748
2018-08-02,0.8982
2018-08-03,0.2226
2018-08-06,-0.2961
2018-08-07,-0.297
2018-08-08,0.7446
2018-08-09,0.1478
2018-08-10,0.2214
2018-08-13,0.1473
2018-08-14,0.9559
2018-08-15,-0.4468
2018-08-16,1.0471
2018-08-17,-0.074
2018-08-20,0.8148
2018-08-21,1.0287
2018-08-22,0.0
2018-08-23,-0.4364
2018-08-24,-0.9496
2018-08-27,-0.5162
2018-08-28,0.2965
2018-08-29,0.8869
2018-08-30,0.8059
2018-08-31,-0.8721
2018-09-04,-0.6598
2018-09-05,1.0332
2018-09-06,0.8766
2018-09-07,-0.5793
2018-09-10,-0.0728
2018-09-11,0.0
2018-09-12,0.1458
2018-09-13,0.2183
2018-09-14,-0.1452
2018-09-17,-0.0727
2018-09-18,-0.8734
2018-09-19,-1.1747
2018-09-20,0.5944
2018-09-21,1.1817
2018-09-24,-1.0949
2018-09-25,0.369
2018-09-26,-0.6618
2018-09-27,1.3323
2018-09-28,-0.5844
2018-10-01,-1.3226
2018-10-02,-0.3723
2018-10-03,0.2242
2018-10-04,-1.5659999999999998
2018-10-05,-0.3788
2018-10-08,0.2281
2018-10-09,0.3035
2018-10-10,-0.6051
2018-10-11,-1.6743000000000001
2018-10-12,-0.6966
2018-10-15,0.5456
2018-10-16,1.5504
2018-10-17,0.0
2018-10-18,-1.0687
2018-10-19,-0.3086
2018-10-22,0.774
2018-10-23,-0.5376
2018-10-24,-0.4633
2018-10-25,0.931
2018-10-26,-0.6149
2018-10-29,0.1547
2018-10-30,1.0811
2018-10-31,-0.382
2018-11-01,0.0767
2018-11-02,0.7663
2018-11-05,0.3802
2018-11-06,0.6061
2018-11-07,3.012
2018-11-08,0.1462
2018-11-09,-0.8759
2018-11-12,-0.3682
2018-11-13,0.5913
2018-11-14,0.2939
2018-11-15,-2.1245
2018-11-16,-0.3067
2018-11-19,-0.8462
2018-11-20,-1.1637
2018-11-21,0.3925
2018-11-23,0.7037
2018-11-26,0.4658
2018-11-27,0.2318
2018-11-28,0.5397
2018-11-29,-1.3037
2018-11-30,0.4662
2018-12-03,1.7015
2018-12-04,-0.3042
2018-12-06,-0.2288
2018-12-07,1.2997
2018-12-10,0.0
2018-12-11,0.4528
2018-12-12,-0.0751
2018-12-13,-0.3008
2018-12-14,-0.6787
2018-12-17,-3.9484
2018-12-18,-0.3953
2018-12-19,-2.7778
2018-12-20,-2.1224
2018-12-21,-0.0834
2018-12-24,-3.5058
2018-12-26,5.0173
2018-12-27,-2.0593
2018-12-28,1.9344000000000001
2018-12-31,-0.5776
2019-01-02,1.8256999999999999
2019-01-03,-0.7335
2019-01-04,0.5747
2019-01-07,1.3878
2019-01-08,1.0467
2019-01-09,2.0717
2019-01-10,-0.3903
2019-01-11,-0.1567
2019-01-14,-0.471
2019-01-15,-0.3167
2019-01-16,0.8737
2019-01-17,0.5512
2019-01-18,-0.7048
2019-01-22,-0.5521
2019-01-23,0.793
2019-01-24,0.6294
2019-01-25,0.9382
2019-01-28,-0.4648
2019-01-29,-0.1556
2019-01-30,0.0779
2019-01-31,0.5452
2019-02-01,0.2324
2019-02-04,1.391
2019-02-05,0.686
2019-02-06,-0.1514
2019-02-07,-0.6823
2019-02-08,0.687
2019-02-11,-0.0758
2019-02-12,-0.607
2019-02-13,-1.145
2019-02-14,-1.0811
2019-02-15,0.7026
2019-02-19,1.0078
2019-02-20,-1.4582
2019-02-21,1.4798
2019-02-22,0.2302
2019-02-25,0.3828
2019-02-26,-0.3814
2019-02-27,0.8423
2019-02-28,0.4556
2019-03-01,1.2094
2019-03-04,-0.224
2019-03-05,-0.1497
2019-03-06,0.3748
2019-03-07,-0.2987
2019-03-08,0.5243
2019-03-11,1.3413
2019-03-12,-0.0735
2019-03-13,1.0302
2019-03-14,0.2913
2019-03-15,0.1487
2019-03-18,0.297
2019-03-19,-0.074
2019-03-20,0.0
2019-03-21,0.3704
2019-03-22,-1.476
2019-03-25,0.5993
2019-03-26,1.1914
2019-03-27,0.3679
2019-03-28,0.4399
2019-03-29,0.292
2019-04-01,-0.0728
2019-04-02,0.0728
2019-04-03,-0.2911
2019-04-04,0.5109
2019-04-05,0.0726
2019-04-08,-0.0726
2019-04-09,-0.7988
2019-04-10,0.1464
2019-04-11,1.1696
2019-04-12,-0.8671
2019-04-15,0.656
2019-04-16,-0.0724
2019-04-17,0.0725
2019-04-18,0.3621
2019-04-22,0.0
2019-04-23,1.0101
2019-04-24,0.7857
2019-04-25,-0.2126
2019-04-26,0.3551
2019-04-29,0.4246
2019-04-30,0.9161
2019-05-01,-0.9777
2019-05-02,-0.7757
2019-05-03,0.924
2019-05-06,0.0
2019-05-07,-0.493
2019-05-08,-0.0708
2019-05-09,-0.2833
2019-05-10,0.7102
2019-05-13,-0.7757
2019-05-14,0.5686
2019-05-15,0.2827
2019-05-16,0.5638
2019-05-17,-0.9319
2019-05-20,0.5789
2019-05-21,-0.1439
2019-05-22,-0.3602
2019-05-23,-0.0723
2019-05-24,-1.5194999999999999
2019-05-28,-0.8817
2019-05-29,-3.4099
2019-05-30,-0.921
2019-05-31,-1.6266
2019-06-03,1.9685000000000001
2019-06-04,-0.5405
2019-06-05,-0.2329
2019-06-06,0.3113
2019-06-07,0.3103
2019-06-10,-0.0773
2019-06-11,-0.0774
2019-06-12,0.3098
2019-06-13,0.4633
2019-06-14,1.4604
2019-06-17,0.0
2019-06-18,0.2273
2019-06-19,-0.0756
2019-06-20,0.2269
2019-06-21,1.283
2019-06-24,-0.5216
2019-06-25,1.1236
2019-06-26,-1.037
2019-06-27,0.6737
2019-06-28,4.0892
2019-07-01,-1.4285999999999999
2019-07-02,-1.6667
2019-07-03,0.5158
2019-07-05,0.8065
2019-07-08,0.3636
2019-07-09,0.2174
2019-07-10,0.1446
2019-07-11,-0.5776
2019-07-12,-0.1452
2019-07-15,0.5091
2019-07-16,0.0
2019-07-17,-1.5194999999999999
2019-07-18,-0.2204
2019-07-19,0.2946
2019-07-22,1.3216
2019-07-23,1.0145
