ticker,ZION US Equity
2000-05-23,1.4748999999999999
2000-05-24,2.3256
2000-05-25,-0.2841
2000-05-26,2.4217
2000-05-30,4.1377
2000-05-31,-0.3673
2000-06-01,1.7426
2000-06-02,1.8445
2000-06-05,-1.1643
2000-06-06,-2.8796
2000-06-07,1.0782
2000-06-08,-3.7333
2000-06-09,0.277
2000-06-12,2.0718
2000-06-13,-0.406
2000-06-14,-1.2227999999999999
2000-06-15,1.3755
2000-06-16,-2.3066
2000-06-19,4.7222
2000-06-20,3.183
2000-06-21,-2.1851
2000-06-22,-0.2628
2000-06-23,0.527
2000-06-26,-0.1311
2000-06-27,-0.2625
2000-06-28,-0.2632
2000-06-29,-2.2427
2000-06-30,-0.9109
2000-07-03,3.507
2000-07-05,-0.9211
2000-07-06,-0.664
2000-07-07,1.3369
2000-07-10,0.0
2000-07-11,-0.1319
2000-07-12,-1.321
2000-07-13,2.008
2000-07-14,0.2625
2000-07-17,-3.9267
2000-07-18,0.2725
2000-07-19,-1.2227999999999999
2000-07-20,2.4759
2000-07-21,-0.8054
2000-07-24,-1.0825
2000-07-25,-0.4104
2000-07-26,-3.2967
2000-07-27,1.1364
2000-07-28,-1.4045
2000-07-31,-0.2849
2000-08-01,-0.4286
2000-08-02,3.1564
2000-08-03,1.8081
2000-08-04,1.5027
2000-08-07,-2.0188
2000-08-08,-0.5495
2000-08-09,-2.7624
2000-08-10,2.4432
2000-08-11,0.4875
2000-08-14,-1.4553
2000-08-15,-0.9845
2000-08-16,-1.7045
2000-08-17,1.4451
2000-08-18,-0.9972
2000-08-21,-2.446
2000-08-22,0.4425
2000-08-23,-3.5242
2000-08-24,3.653
2000-08-25,0.4405
2000-08-28,-0.8772
2000-08-29,-0.295
2000-08-30,2.071
2000-08-31,3.7681
2000-09-01,-2.3743
2000-09-05,-0.1431
2000-09-06,0.2865
2000-09-07,3.8571
2000-09-08,0.6878
2000-09-11,1.0929
2000-09-12,-0.2703
2000-09-13,-0.271
2000-09-14,-0.5435
2000-09-15,0.5464
2000-09-18,-2.7174
2000-09-19,0.5587
2000-09-20,-0.2778
2000-09-21,-1.3928
2000-09-22,1.2711999999999999
2000-09-25,2.371
2000-09-26,2.827
2000-09-27,4.8029
2000-09-28,4.6776
2000-09-29,-1.1775
2000-10-02,0.4583
2000-10-03,3.0414
2000-10-04,0.1181
2000-10-05,0.5896
2000-10-06,-0.3517
2000-10-09,-0.8235
2000-10-10,-2.3725
2000-10-11,-5.9538
2000-10-12,-3.23
2000-10-13,5.8745
2000-10-16,2.396
2000-10-17,-0.2463
2000-10-18,-3.4568
2000-10-19,2.1739
2000-10-20,1.2516
2000-10-23,0.0
2000-10-24,2.843
2000-10-25,0.601
2000-10-26,2.27
2000-10-27,1.986
2000-10-30,3.8946
2000-10-31,1.323
2000-11-01,-2.3939
2000-11-02,1.6722000000000001
2000-11-03,0.7675
2000-11-06,0.7617
2000-11-07,-0.8639
2000-11-08,0.6536
2000-11-09,-1.5152
2000-11-10,-1.5385
2000-11-13,-1.317
2000-11-14,-1.2486
2000-11-15,-0.6897
2000-11-16,-1.5046
2000-11-17,-0.47
2000-11-20,-1.771
2000-11-21,3.6058
2000-11-22,-1.0441
2000-11-24,-0.1172
2000-11-27,1.4085
2000-11-28,-0.5787
2000-11-29,3.376
2000-11-30,-1.5766
2000-12-01,1.8307
2000-12-04,-0.8989
2000-12-05,6.0091
2000-12-06,-1.2833999999999999
2000-12-07,2.4648
2000-12-08,2.7756
2000-12-11,3.2922000000000002
2000-12-12,-4.2829
2000-12-13,-0.9365
2000-12-14,-2.2584
2000-12-15,-1.9882
2000-12-18,2.4123
2000-12-19,-2.1413
2000-12-20,0.1094
2000-12-21,1.8578999999999999
2000-12-22,6.0086
2000-12-26,-0.4049
2000-12-27,0.2033
2000-12-28,0.7099
2000-12-29,0.6042
2001-01-02,-4.004
2001-01-03,3.3368
2001-01-04,-2.0182
2001-01-05,-1.1329
2001-01-08,0.2083
2001-01-09,-1.0395
2001-01-10,2.1008
2001-01-11,-0.6173
2001-01-12,-2.795
2001-01-16,2.8754
2001-01-17,-1.2681
2001-01-18,-1.6514
2001-01-19,-1.4925
2001-01-22,1.6234
2001-01-23,0.7455
2001-01-24,-0.5285
2001-01-25,-2.763
2001-01-26,-0.3279
2001-01-29,-0.4386
2001-01-30,-1.2115
2001-01-31,-0.3344
2001-02-01,0.2237
2001-02-02,0.0
2001-02-05,0.8929
2001-02-06,-0.5531
2001-02-07,0.8899
2001-02-08,0.3308
2001-02-09,0.989
2001-02-12,1.8716
2001-02-13,0.0
2001-02-14,0.6431
2001-02-15,-1.065
2001-02-16,-1.6146
2001-02-20,-0.547
2001-02-21,-2.5303
2001-02-22,-0.4797
2001-02-23,0.0284
2001-02-26,2.4943
2001-02-27,0.885
2001-02-28,0.7675
2001-03-01,0.2176
2001-03-02,1.6287
2001-03-05,-0.8547
2001-03-06,-0.9698
2001-03-07,-0.5441
2001-03-08,-1.3129
2001-03-09,-1.7738
2001-03-12,-2.4831
2001-03-13,1.3889
2001-03-14,-3.4247
2001-03-15,0.591
2001-03-16,-3.2902
2001-03-19,0.486
2001-03-20,-0.8464
2001-03-21,-4.878
2001-03-22,-3.7179
2001-03-23,4.9268
2001-03-26,3.9594
2001-03-27,3.5156
2001-03-28,-1.3961999999999999
2001-03-29,-0.8993
2001-03-30,0.5793
2001-04-02,-0.1152
2001-04-03,-0.0769
2001-04-04,-3.0198
2001-04-05,3.1138
2001-04-06,-1.7503
2001-04-09,0.5286
2001-04-10,1.6358000000000001
2001-04-11,1.6095000000000002
2001-04-12,0.3206
2001-04-16,-1.6917
2001-04-17,-0.4971
2001-04-18,2.402
2001-04-19,3.678
2001-04-20,-1.629
2001-04-23,-3.3303
2001-04-24,0.8946
2001-04-25,-0.283
2001-04-26,-0.3216
2001-04-27,1.1767
2001-04-30,-0.0375
2001-05-01,0.2815
2001-05-02,1.5531000000000001
2001-05-03,-0.5712
2001-05-04,1.464
2001-05-07,-0.621
2001-05-08,-0.6433
2001-05-09,-0.111
2001-05-10,0.463
2001-05-11,-0.8664
2001-05-14,0.093
2001-05-15,0.2051
2001-05-16,2.3446
2001-05-17,-0.3636
2001-05-18,-0.3832
2001-05-21,-0.7511
2001-05-22,0.1477
2001-05-23,-0.645
2001-05-24,-0.1484
2001-05-25,-0.0557
2001-05-29,-0.5948
2001-05-30,-0.3366
2001-05-31,1.576
2001-06-01,1.3484
2001-06-04,1.2393
2001-06-05,1.3681
2001-06-06,0.4262
2001-06-07,0.1592
2001-06-08,-0.2472
2001-06-11,-0.4602
2001-06-12,0.2845
2001-06-13,0.266
2001-06-14,-1.1671
2001-06-15,0.8409
2001-06-18,-0.8162
2001-06-19,0.805
2001-06-20,3.9752
2001-06-21,1.6214
2001-06-22,-3.3423
2001-06-25,0.2085
2001-06-26,0.3468
2001-06-27,0.3456
2001-06-28,1.2399
2001-06-29,0.3572
2001-07-02,0.0169
2001-07-03,0.1186
2001-07-05,-1.0833
2001-07-06,-1.3860000000000001
2001-07-09,-0.1215
2001-07-10,-1.3204
2001-07-11,0.3521
2001-07-12,0.9298
2001-07-13,1.4775
2001-07-16,-0.925
2001-07-17,1.5041
2001-07-18,0.494
2001-07-19,0.1186
2001-07-20,-0.5079
2001-07-23,-0.7827
2001-07-24,0.1029
2001-07-25,0.1199
2001-07-26,-0.0684
2001-07-27,0.1541
2001-07-30,-0.1026
2001-07-31,0.0342
2001-08-01,-1.3858
2001-08-02,0.399
2001-08-03,0.8467
2001-08-06,-0.1885
2001-08-07,0.5322
2001-08-08,-0.888
2001-08-09,0.1895
2001-08-10,0.6191
2001-08-13,-0.3931
2001-08-14,0.7231
2001-08-15,0.2564
2001-08-16,0.6991
2001-08-17,0.745
2001-08-20,0.1176
2001-08-21,-0.3357
2001-08-22,0.6569
2001-08-23,-0.0167
2001-08-24,-1.8912
2001-08-27,-1.5694
2001-08-28,-0.364
2001-08-29,-0.7827
2001-08-30,0.561
2001-08-31,-0.1743
2001-09-04,-0.7684
2001-09-05,-0.9328
2001-09-06,-1.5989
2001-09-07,-0.7763
2001-09-10,-1.6739000000000002
2001-09-17,-0.4441
2001-09-18,0.0929
2001-09-19,-1.1142
2001-09-20,-0.8826
2001-09-21,-2.1978
2001-09-24,0.4262
2001-09-25,0.7716
2001-09-26,-0.0766
2001-09-27,3.4483
2001-09-28,-0.6296
2001-10-01,-2.0686
2001-10-02,0.0
2001-10-03,-5.5756
2001-10-04,-1.0278
2001-10-05,-6.4753
2001-10-08,-4.3762
2001-10-09,1.0929
2001-10-10,-0.0901
2001-10-11,0.2931
2001-10-12,-1.6408
2001-10-15,-0.3428
2001-10-16,2.6829
2001-10-17,-0.8486
2001-10-18,-4.3919
2001-10-19,3.1802
2001-10-22,2.4657999999999998
2001-10-23,1.5819999999999999
2001-10-24,1.4477
2001-10-25,2.9405
2001-10-26,1.7643
2001-10-29,-0.2683
2001-10-30,-0.4553
2001-10-31,-0.3742
2001-11-01,1.2312
2001-11-02,-0.9689
2001-11-05,2.0192
2001-11-06,0.6733
2001-11-07,0.8107
2001-11-08,-1.146
2001-11-09,-0.4678
2001-11-12,-1.0464
2001-11-13,-0.2695
2001-11-14,0.1455
2001-11-15,-0.6851
2001-11-16,-1.2333
2001-11-19,0.2116
2001-11-20,-0.4224
2001-11-21,-0.6575
2001-11-23,1.1102
2001-11-26,1.4569
2001-11-27,-0.2706
2001-11-28,-0.1878
2001-11-29,1.4217
2001-11-30,-0.4741
2001-12-03,-0.58
2001-12-04,1.9167
2001-12-05,3.2911
2001-12-06,1.7217
2001-12-07,-0.1362
2001-12-10,-0.5065
2001-12-11,0.3525
2001-12-12,0.5854
2001-12-13,-0.7953
2001-12-14,-0.4302
2001-12-17,-0.0589
2001-12-18,1.9061
2001-12-19,0.4242
2001-12-20,0.3264
2001-12-21,2.4115
2001-12-24,-0.6915
2001-12-26,0.2635
2001-12-27,-1.5203
2001-12-28,0.4193
2001-12-31,-0.2088
2002-01-02,-1.9019
2002-01-03,1.6479
2002-01-04,0.8392
2002-01-07,-0.0567
2002-01-08,-0.1703
2002-01-09,-0.455
2002-01-10,-0.1333
2002-01-11,-1.1251
2002-01-14,-1.1958
2002-01-15,0.9565
2002-01-16,0.058
2002-01-17,0.3865
2002-01-18,-0.462
2002-01-22,-0.3674
2002-01-23,0.5241
2002-01-24,-1.1006
2002-01-25,-0.1952
2002-01-28,-1.4085
2002-01-29,-2.8571
2002-01-30,1.0212
2002-01-31,1.7792
2002-02-01,0.0596
2002-02-04,-0.9728
2002-02-05,0.5012
2002-02-06,1.6956
2002-02-07,1.7654
2002-02-08,0.3277
2002-02-11,1.1335
2002-02-12,-0.4577
2002-02-13,1.3218
2002-02-14,1.4748
2002-02-15,-0.3726
2002-02-19,-1.4588
2002-02-20,0.5694
2002-02-21,0.7171
2002-02-22,-0.6558
2002-02-25,0.1697
2002-02-26,-0.5084
2002-02-27,0.2839
2002-02-28,-0.2642
2002-03-01,0.1325
2002-03-04,1.5306
2002-03-05,-1.2469999999999999
2002-03-06,1.1685
2002-03-07,-0.1863
2002-03-08,0.224
2002-03-11,0.2793
2002-03-12,0.4085
2002-03-13,-0.2774
2002-03-14,0.1113
2002-03-15,1.7970000000000002
2002-03-18,1.5105
2002-03-19,0.502
2002-03-20,-0.8562
2002-03-21,-1.0255
2002-03-22,0.0727
2002-03-25,1.1081
2002-03-26,3.198
2002-03-27,3.0641
2002-03-28,0.1182
2002-04-01,-0.27
2002-04-02,-0.2876
2002-04-03,-1.7136
2002-04-04,-1.3465
2002-04-05,0.315
2002-04-08,0.8373
2002-04-09,0.9341
2002-04-10,-0.0343
2002-04-11,-1.1486
2002-04-12,1.4742
2002-04-15,0.3931
2002-04-16,0.4597
2002-04-17,0.1356
2002-04-18,0.5246
2002-04-19,-5.5892
2002-04-22,-2.6391
2002-04-23,-0.5128
2002-04-24,-0.1473
2002-04-25,0.1659
2002-04-26,-1.1228
2002-04-29,-0.4095
2002-04-30,1.0841
2002-05-01,0.3698
2002-05-02,2.6161
2002-05-03,0.0898
2002-05-06,-0.1614
2002-05-07,0.6468
2002-05-08,-0.2856
2002-05-09,-1.3784
2002-05-10,-0.6172
2002-05-13,1.5708
2002-05-14,1.4979
2002-05-15,0.6223
2002-05-16,-0.4064
2002-05-17,0.3016
2002-05-20,-1.0968
2002-05-21,0.7333
2002-05-22,0.6747
2002-05-23,0.9524
2002-05-24,-1.1006
2002-05-28,-1.0263
2002-05-29,-0.8014
2002-05-30,-0.4498
2002-05-31,-0.4699
2002-06-03,-1.2893
2002-06-04,-1.3061
2002-06-05,0.3541
2002-06-06,-0.8544
2002-06-07,0.4121
2002-06-10,-0.653
2002-06-11,-1.3897
2002-06-12,-0.4571
2002-06-13,-1.2053
2002-06-14,0.4067
2002-06-17,4.6866
2002-06-18,-0.5158
2002-06-19,-0.5741
2002-06-20,-1.8253
2002-06-21,0.1328
2002-06-24,-1.3452
2002-06-25,-2.0357
2002-06-26,-1.3723
2002-06-27,2.1248
2002-06-28,1.4033
2002-07-01,-0.3263
2002-07-02,-1.1747
2002-07-03,-1.9485999999999999
2002-07-05,3.9547
2002-07-08,-0.9558
2002-07-09,-1.9687000000000001
2002-07-10,-1.8704
2002-07-11,0.0602
2002-07-12,-0.8221
2002-07-15,-1.3142
2002-07-16,0.3688
2002-07-17,-1.2452
2002-07-18,-3.8032
2002-07-19,-1.2462
2002-07-22,-2.5022
2002-07-23,-1.7407
2002-07-24,4.179
2002-07-25,1.4825
2002-07-26,1.8475000000000001
2002-07-29,6.3067
2002-07-30,-2.3214
2002-07-31,2.6
2002-08-01,-1.4255
2002-08-02,-1.8678
2002-08-05,-2.5379
2002-08-06,2.8769
2002-08-07,1.7555
2002-08-08,3.8716
2002-08-09,0.6952
2002-08-12,0.7096
2002-08-13,-1.4910999999999999
2002-08-14,2.8914999999999997
2002-08-15,1.1316
2002-08-16,-0.5222
2002-08-19,1.2748
2002-08-20,-1.4439
2002-08-21,1.2397
2002-08-22,0.7607
2002-08-23,-1.4178
2002-08-26,1.1207
2002-08-27,1.2006000000000001
2002-08-28,-1.6425999999999998
2002-08-29,0.5752
2002-08-30,0.7749
2002-09-03,-3.2223
2002-09-04,0.7378
2002-09-05,-1.1643
2002-09-06,0.133
2002-09-09,1.4042
2002-09-10,-0.9731
2002-09-11,0.0189
2002-09-12,-4.1375
2002-09-13,0.5124
2002-09-16,-0.2157
2002-09-17,-2.2794
2002-09-18,-3.3984
2002-09-19,-3.5387
2002-09-20,-1.3378999999999999
2002-09-23,-5.7524
2002-09-24,-0.7194
2002-09-25,1.8233000000000001
2002-09-26,1.9284
2002-09-27,0.1126
2002-09-30,-2.0697
2002-10-01,1.3094000000000001
2002-10-02,-6.5306
2002-10-03,-7.3265
2002-10-04,-1.0733
2002-10-07,-8.8383
2002-10-08,6.299
2002-10-09,-4.26
2002-10-10,4.3639
2002-10-11,3.1156
2002-10-14,-0.1829
2002-10-15,3.5554
2002-10-16,0.1538
2002-10-17,-0.128
2002-10-18,2.6916
2002-10-21,1.0984
2002-10-22,-2.6173
2002-10-23,-0.1521
2002-10-24,-1.3713
2002-10-25,2.6262
2002-10-28,-0.0753
2002-10-29,-0.477
2002-10-30,1.4127
2002-10-31,0.0249
2002-11-01,6.1925
2002-11-04,0.7471
2002-11-05,-0.8345
2002-11-06,-1.6878
2002-11-07,-3.505
2002-11-08,-1.4579
2002-11-11,-0.7056
2002-11-12,1.3959
2002-11-13,-1.7271999999999998
2002-11-14,2.7229
2002-11-15,-1.3860999999999999
2002-11-18,-2.6653000000000002
2002-11-19,-1.1625
2002-11-20,3.7637
2002-11-21,1.7884
2002-11-22,1.955
2002-11-25,1.2621
2002-11-26,-1.8456000000000001
2002-11-27,2.906
2002-11-29,-2.3493
2002-12-02,0.6804
2002-12-03,-1.0379
2002-12-04,-0.2927
2002-12-05,-0.1468
2002-12-06,0.9554
2002-12-09,-1.3832
2002-12-10,1.501
2002-12-11,-0.3394
2002-12-12,-0.4135
2002-12-13,-2.1495
2002-12-16,2.1717
2002-12-17,-1.4171
2002-12-18,-1.5366
2002-12-19,-1.3592
2002-12-20,1.1738
2002-12-23,1.4123999999999999
2002-12-24,-0.6217
2002-12-26,0.2753
2002-12-27,-2.4457
2002-12-30,0.8698
2002-12-31,-0.2054
2003-01-02,3.286
2003-01-03,-0.9153
2003-01-06,2.7812
2003-01-07,0.4832
2003-01-08,1.0579
2003-01-09,1.8082
2003-01-10,-0.2103
2003-01-13,0.4215
2003-01-14,0.2799
2003-01-15,-2.1163
2003-01-16,0.2376
2003-01-17,0.8059
2003-01-21,-0.0235
2003-01-22,-1.223
2003-01-23,1.119
2003-01-24,-0.9889
2003-01-27,-2.8062
2003-01-28,2.2241
2003-01-29,0.8401
2003-01-30,-3.1569
2003-01-31,1.5196
2003-02-03,1.2554
2003-02-04,-2.3844
2003-02-05,0.2931
2003-02-06,-0.755
2003-02-07,-1.3988
2003-02-10,1.2692999999999999
2003-02-11,-0.6423
2003-02-12,-0.6962
2003-02-13,0.4256
2003-02-14,1.7203
2003-02-18,1.8136999999999999
2003-02-19,1.0111
2003-02-20,-0.5744
2003-02-21,2.4953
2003-02-24,-1.9177
2003-02-25,0.9752
2003-02-26,-0.7533
2003-02-27,1.0683
2003-02-28,0.6615
2003-03-03,-0.5145
2003-03-04,-1.4809999999999999
2003-03-05,1.0976
2003-03-06,-1.0857
2003-03-07,1.5271
2003-03-10,-2.6087
2003-03-11,-1.2307
2003-03-12,-0.8307
2003-03-13,3.6709
2003-03-14,-0.0238
2003-03-17,1.6639
2003-03-18,-0.7716
2003-03-19,2.0264
2003-03-20,0.8314
2003-03-21,1.8323
2003-03-24,-2.924
2003-03-25,0.9731
2003-03-26,-0.1836
2003-03-27,-0.5057
2003-03-28,0.5083
2003-03-31,-1.6552
2003-04-01,0.8415
2003-04-02,1.159
2003-04-03,-2.0165
2003-04-04,0.4443
2003-04-07,-0.4424
2003-04-08,0.3976
2003-04-09,-1.0482
2003-04-10,1.7654999999999998
2003-04-11,0.1388
2003-04-14,2.4948
2003-04-15,1.51
2003-04-16,-1.1545
2003-04-17,1.6622
2003-04-21,4.9492
2003-04-22,2.9053
2003-04-23,-0.0614
2003-04-24,-0.7369
2003-04-25,-0.9693
2003-04-28,1.7909000000000002
2003-04-29,-0.1432
2003-04-30,0.881
2003-05-01,-0.4245
2003-05-02,1.8538999999999999
2003-05-05,-1.0012
2003-05-06,-0.1618
2003-05-07,-0.5267
2003-05-08,-1.1813
2003-05-09,0.9893
2003-05-12,0.7755
2003-05-13,1.0372
2003-05-14,-1.3889
2003-05-15,1.0206
2003-05-16,0.0606
2003-05-19,-2.1002
2003-05-20,-0.2063
2003-05-21,0.8681
2003-05-22,0.0615
2003-05-23,-0.3072
2003-05-27,1.2736
2003-05-28,0.5477
2003-05-29,0.2824
2003-05-30,2.6955999999999998
2003-06-02,-1.54
2003-06-03,1.2458
2003-06-04,3.0458
2003-06-05,0.7246
2003-06-06,-0.3786
2003-06-09,-1.9194
2003-06-10,1.0657
2003-06-11,1.1887
2003-06-12,0.4547
2003-06-13,-0.811
2003-06-16,1.4832
2003-06-17,-0.3185
2003-06-18,-0.3571
2003-06-19,-2.9051
2003-06-20,0.4469
2003-06-23,-1.3153000000000001
2003-06-24,-0.3332
2003-06-25,-0.9636
2003-06-26,1.7673
2003-06-27,-1.2293
2003-06-30,-0.0395
2003-07-01,1.1858
2003-07-02,1.4453
2003-07-03,-0.1155
2003-07-07,1.6577
2003-07-08,0.474
2003-07-09,-1.3399
2003-07-10,-0.9373
2003-07-11,0.6565
2003-07-14,0.9783
2003-07-15,-2.2606
2003-07-16,0.9718
2003-07-17,-0.6737
2003-07-18,5.4264
2003-07-21,0.239
2003-07-22,0.6602
2003-07-23,-0.0547
2003-07-24,1.1666
2003-07-25,3.009
2003-07-28,-0.2799
2003-07-29,-0.6665
2003-07-30,0.5474
2003-07-31,-1.8439999999999999
2003-08-01,0.3578
2003-08-04,0.2478
2003-08-05,-0.7452
2003-08-06,0.6988
2003-08-07,0.7651
2003-08-08,0.2472
2003-08-11,0.2995
2003-08-12,0.6179
2003-08-13,-1.0177
2003-08-14,0.7623
2003-08-15,-0.1232
2003-08-18,1.4797
2003-08-19,-0.6075
2003-08-20,0.3842
2003-08-21,-0.3305
2003-08-22,-1.6059
2003-08-25,-0.5677
2003-08-26,0.8385
2003-08-27,-1.787
2003-08-28,0.7206
2003-08-29,-0.2504
2003-09-02,1.0041
2003-09-03,0.3906
2003-09-04,0.7427
2003-09-05,-1.141
2003-09-08,1.0653
2003-09-09,0.773
2003-09-10,-2.1618
2003-09-11,-0.5702
2003-09-12,0.8423
2003-09-15,-1.0485
2003-09-16,0.9878
2003-09-17,0.4624
2003-09-18,1.3454
2003-09-19,1.3624
2003-09-22,-1.6715
2003-09-23,0.4381
2003-09-24,-1.7274
2003-09-25,-0.9411
2003-09-26,-0.2868
2003-09-29,1.0246
2003-09-30,-0.3737
2003-10-01,3.1256
2003-10-02,0.052
2003-10-03,-0.0173
2003-10-06,1.2812000000000001
2003-10-07,0.8376
2003-10-08,0.5594
2003-10-09,0.354
2003-10-10,0.2016
2003-10-13,1.425
2003-10-14,-0.1983
2003-10-15,-0.7784
2003-10-16,0.6677
2003-10-17,-2.4871
2003-10-20,-0.6461
2003-10-21,0.0856
2003-10-22,-0.7524
2003-10-23,0.5686
2003-10-24,0.1199
2003-10-27,1.3176
2003-10-28,1.7396
2003-10-29,0.7304
2003-10-30,0.5274
2003-10-31,0.4918
2003-11-03,1.4845
2003-11-04,-0.0804
2003-11-05,-0.3378
2003-11-06,2.1792
2003-11-07,0.1896
2003-11-10,-0.6971
2003-11-11,0.4148
2003-11-12,0.8897
2003-11-13,-0.5512
2003-11-14,0.0
2003-11-17,-0.8393
2003-11-18,-1.6448
2003-11-19,-0.8768
2003-11-20,-0.131
2003-11-21,-0.3608
2003-11-24,-0.3292
2003-11-25,0.7267
2003-11-26,1.2297
2003-11-28,0.1134
2003-12-01,0.5015
2003-12-02,-0.0805
2003-12-03,-0.3222
2003-12-04,-0.1131
2003-12-05,-0.9709
2003-12-08,1.1601
2003-12-09,-0.4038
2003-12-10,-0.9569
2003-12-11,1.3263
2003-12-12,-0.0323
2003-12-15,-0.6951
2003-12-16,1.2209
2003-12-17,-0.5468
2003-12-18,0.194
2003-12-19,-0.4358
2003-12-22,-0.6646
2003-12-23,0.049
2003-12-24,-0.261
2003-12-26,-0.0491
2003-12-29,0.2945
2003-12-30,0.2284
2003-12-31,-0.1628
2004-01-02,-1.8585
2004-01-05,-0.2159
2004-01-06,1.3817
2004-01-07,-0.6897
2004-01-08,0.5291
2004-01-09,-1.2664
2004-01-12,-0.9162
2004-01-13,-1.0928
2004-01-14,0.272
2004-01-15,0.9324
2004-01-16,1.1253
2004-01-20,1.3453
2004-01-21,1.1472
2004-01-22,-2.1387
2004-01-23,1.043
2004-01-26,0.6063
2004-01-27,-0.8469
2004-01-28,-2.6117
2004-01-29,-0.3542
2004-01-30,-0.7448
2004-02-02,0.4604
2004-02-03,-1.0694
2004-02-04,0.4461
2004-02-05,-0.1708
2004-02-06,1.3860000000000001
2004-02-09,-0.9283
2004-02-10,-0.6849
2004-02-11,1.5171999999999999
2004-02-12,0.051
2004-02-13,-0.8488
2004-02-17,0.8903
2004-02-18,-0.7297
2004-02-19,-0.6496
2004-02-20,0.4474
2004-02-23,-1.199
2004-02-24,-0.2774
2004-02-25,0.1912
2004-02-26,0.9717
2004-02-27,0.1375
2004-03-01,0.2917
2004-03-02,-0.7016
2004-03-03,1.1718
2004-03-04,0.6472
2004-03-05,0.1862
2004-03-08,-0.1182
2004-03-09,-1.0654
2004-03-10,-1.1111
2004-03-11,-1.21
2004-03-12,-0.07
2004-03-15,-1.3133
2004-03-16,0.8872
2004-03-17,1.6884000000000001
2004-03-18,0.467
2004-03-19,-1.1017
2004-03-22,-1.3403
2004-03-23,-0.1588
2004-03-24,-0.5831
2004-03-25,1.2442
2004-03-26,-0.3687
2004-03-29,0.4405
2004-03-30,0.0351
2004-03-31,0.1403
2004-04-01,0.8406
2004-04-02,-1.1115
2004-04-05,0.0176
2004-04-06,0.7024
2004-04-07,0.5057
2004-04-08,-0.5725
2004-04-12,0.506
2004-04-13,-2.2743
2004-04-14,-1.8298
2004-04-15,-0.9229
2004-04-16,-0.1826
2004-04-19,0.0183
2004-04-20,-0.2012
2004-04-21,2.9148
2004-04-22,1.4963
2004-04-23,1.6497000000000002
2004-04-26,-0.7079
2004-04-27,-0.2608
2004-04-28,-1.6213
2004-04-29,-0.8329
2004-04-30,1.1258
2004-05-03,0.6185
2004-05-04,1.1064
2004-05-05,0.6948
2004-05-06,-1.2765
2004-05-07,-2.0793
2004-05-10,-0.6246
2004-05-11,2.1492
2004-05-12,0.6365
2004-05-13,1.2298
2004-05-14,1.6834
2004-05-17,-0.3414
2004-05-18,1.1817
2004-05-19,0.8632
2004-05-20,0.3021
2004-05-21,1.0206
2004-05-24,-1.06
2004-05-25,1.1885
2004-05-26,0.976
2004-05-27,-0.0491
2004-05-28,0.4753
2004-06-01,-0.8972
2004-06-02,0.7407
