ticker,ANAB US Equity
2017-06-15,1.1236
2017-06-16,1.3675
2017-06-19,1.7707000000000002
2017-06-20,0.0
2017-06-21,-3.0655
2017-06-22,2.7778
2017-06-23,3.4927
2017-06-26,1.2053
2017-06-27,-1.5085
2017-06-28,0.6449
2017-06-29,-0.6408
2017-06-30,-3.547
2017-07-03,4.5132
2017-07-05,-3.6385
2017-07-06,0.4149
2017-07-07,0.3306
2017-07-10,-0.0824
2017-07-11,1.8549
2017-07-12,2.9138
2017-07-13,2.8313
2017-07-14,0.4207
2017-07-17,5.9787
2017-07-18,-3.3058
2017-07-19,1.1891
2017-07-20,-0.4774
2017-07-21,0.5904
2017-07-24,12.069
2017-07-25,-8.6743
2017-07-26,-7.6344
2017-07-27,-0.9313
2017-07-28,-4.0345
2017-07-31,-0.6939
2017-08-01,-1.6441
2017-08-02,-2.758
2017-08-03,-7.1336
2017-08-04,1.6659000000000002
2017-08-07,3.6868
2017-08-08,-5.4873
2017-08-09,1.3005
2017-08-10,-1.5131000000000001
2017-08-11,2.3743
2017-08-14,-1.6371
2017-08-15,-4.392
2017-08-16,2.8045999999999998
2017-08-17,0.1411
2017-08-18,3.6167
2017-08-21,-3.9438
2017-08-22,1.227
2017-08-23,-1.4918
2017-08-24,5.4425
2017-08-25,7.0467
2017-08-28,3.4382
2017-08-29,2.0673
2017-08-30,2.3431
2017-08-31,8.5371
2017-09-01,5.7562
2017-09-05,-0.5409
2017-09-06,3.8749000000000002
2017-09-07,3.6649000000000003
2017-09-08,0.5051
2017-09-11,1.7588
2017-09-12,-0.9568
2017-09-13,1.5581
2017-09-14,-3.498
2017-09-15,1.9714
2017-09-18,11.6308
2017-09-19,-2.8491999999999997
2017-09-20,-0.3738
2017-09-21,-0.3463
2017-09-22,-1.2453
2017-09-25,-0.2639
2017-09-26,-0.7939
2017-09-27,1.8969
2017-09-28,0.9599
2017-09-29,0.6914
2017-10-02,1.6881
2017-10-03,-0.6753
2017-10-04,-0.255
2017-10-05,2.1017
2017-10-06,-0.751
2017-10-09,-1.9058000000000002
2017-10-10,101.1714
2017-10-11,-0.6675
2017-10-12,1.2296
2017-10-13,-1.7654999999999998
2017-10-16,-4.069
2017-10-17,-1.7986
2017-10-18,-3.1746
2017-10-19,5.2018
2017-10-20,-3.1016
2017-10-23,-0.2319
2017-10-24,0.496
2017-10-25,2.6681
2017-10-26,1.8627
2017-10-27,-4.5569
2017-10-30,1.1897
2017-10-31,0.8246
2017-11-01,-1.6356000000000002
2017-11-02,1.6166
2017-11-03,-1.5606
2017-11-06,-0.3078
2017-11-07,0.9109
2017-11-08,0.3519
2017-11-09,2.3022
2017-11-10,-0.8942
2017-11-13,7.1128
2017-11-14,-0.2106
2017-11-15,1.1396
2017-11-16,4.1313
2017-11-17,2.3778
2017-11-20,-1.8006
2017-11-21,5.275
2017-11-22,-1.3253
2017-11-24,4.1954
2017-11-27,-2.0624
2017-11-28,2.2061
2017-11-29,-2.1707
2017-11-30,5.3654
2017-12-01,0.4045
2017-12-04,1.2205
2017-12-05,-0.8195
2017-12-06,-3.2696
2017-12-07,8.3832
2017-12-08,-1.1034
2017-12-11,0.1252
2017-12-12,-0.9551
2017-12-13,1.0447
2017-12-14,0.8294
2017-12-15,3.6169000000000002
2017-12-18,-0.0435
2017-12-19,0.087
2017-12-20,-0.1848
2017-12-21,2.2542
2017-12-22,4.9734
2017-12-26,1.471
2017-12-27,0.7798
2017-12-28,-0.4563
2017-12-29,0.3787
2018-01-02,-0.139
2018-01-03,0.3977
2018-01-04,1.9707
2018-01-05,-1.447
2018-01-08,1.0741
2018-01-09,0.9262
2018-01-10,7.5058
2018-01-11,-0.9794
2018-01-12,1.9964
2018-01-16,-2.1085
2018-01-17,1.3905
2018-01-18,-0.995
2018-01-19,4.038
2018-01-22,-0.1175
2018-01-23,0.0131
2018-01-24,1.8469
2018-01-25,-2.9082
2018-01-26,-5.8761
2018-01-29,3.435
2018-01-30,-3.4567
2018-01-31,-1.2185
2018-02-01,0.1044
2018-02-02,-0.654
2018-02-05,-4.1122
2018-02-06,1.8408
2018-02-07,9.36
2018-02-08,-6.3701
2018-02-09,-0.4485
2018-02-12,2.8372
2018-02-13,6.4032
2018-02-14,9.294
2018-02-15,-3.9352
2018-02-16,5.4981
2018-02-20,-4.2863
2018-02-21,0.0165
2018-02-22,-1.3383
2018-02-23,3.0897
2018-02-26,2.6478
2018-02-27,-0.8862
2018-02-28,-1.9958
2018-03-01,0.1059
2018-03-02,4.6057
2018-03-05,-7.4524
2018-03-06,0.9078
2018-03-07,2.3407
2018-03-08,-4.6231
2018-03-09,-0.2646
2018-03-12,-3.0547
2018-03-13,0.1059
2018-03-14,2.4246
2018-03-15,-3.5379
2018-03-16,0.4283
2018-03-19,-2.7723
2018-03-20,3.939
2018-03-21,0.9144
2018-03-22,-4.0429
2018-03-23,0.3087
2018-03-26,3.0415
2018-03-27,-5.5434
2018-03-28,0.4557
2018-03-29,-3.6386
2018-04-02,-9.6656
2018-04-03,-4.2331
2018-04-04,4.7868
2018-04-05,-7.451
2018-04-06,-2.0728
2018-04-09,3.0289
2018-04-10,1.5777999999999999
2018-04-11,-0.0112
2018-04-12,1.8216
2018-04-13,-3.1939
2018-04-16,-0.805
2018-04-17,4.5948
2018-04-18,1.213
2018-04-19,-1.8894
2018-04-20,0.8804
2018-04-23,1.6145
2018-04-24,-6.5808
2018-04-25,-1.9191
2018-04-26,2.8471
2018-04-27,6.2201
2018-04-30,0.5792
2018-05-01,2.7191
2018-05-02,-2.398
2018-05-03,0.6913
2018-05-04,-1.0986
2018-05-07,-4.6459
2018-05-08,-0.7168
2018-05-09,1.1958
2018-05-10,0.0557
2018-05-11,0.0669
2018-05-14,-0.0779
2018-05-15,-0.468
2018-05-16,-0.4814
2018-05-17,0.5625
2018-05-18,-2.036
2018-05-21,-0.708
2018-05-22,-0.8626
2018-05-23,-4.8956
2018-05-24,0.8417
2018-05-25,-5.7699
2018-05-29,-1.027
2018-05-30,-0.1556
2018-05-31,1.0652
2018-06-01,-1.5681
2018-06-04,3.6041
2018-06-05,-0.9579
2018-06-06,-3.4233000000000002
2018-06-07,-4.5197
2018-06-08,-1.5594999999999999
2018-06-11,-1.43
2018-06-12,0.256
2018-06-13,0.0709
2018-06-14,6.1951
2018-06-15,0.4539
2018-06-18,7.309
2018-06-19,-5.2879
2018-06-20,0.1177
2018-06-21,-6.5561
2018-06-22,4.696
2018-06-25,-0.5607
2018-06-26,1.3559
2018-06-27,-7.2715
2018-06-28,1.814
2018-06-29,-0.3367
2018-07-02,6.3485
2018-07-03,-3.5606
2018-07-05,-5.6684
2018-07-06,3.8848000000000003
2018-07-09,1.4706000000000001
2018-07-10,-1.3941
2018-07-11,1.6657
2018-07-12,2.3406000000000002
2018-07-13,-3.7939
2018-07-16,-0.4055
2018-07-17,2.3729
2018-07-18,4.3615
2018-07-19,-3.0622
2018-07-20,3.7283
2018-07-23,0.4052
2018-07-24,-3.9313000000000002
2018-07-25,10.5285
2018-07-26,1.9247
2018-07-27,-1.5034999999999998
2018-07-30,-3.0407
2018-07-31,-1.3602
2018-08-01,2.7707
2018-08-02,-0.1118
2018-08-03,-6.5796
2018-08-06,4.0873
2018-08-07,4.7583
2018-08-08,-0.1099
2018-08-09,0.3789
2018-08-10,1.6318000000000001
2018-08-13,-2.3964
2018-08-14,1.9396
2018-08-15,-0.5058
2018-08-16,3.5827
2018-08-17,0.631
2018-08-20,-5.8523
2018-08-21,2.3804
2018-08-22,2.6503
2018-08-23,0.5164
2018-08-24,0.3386
2018-08-27,0.8145
2018-08-28,1.0503
2018-08-29,0.2284
2018-08-30,1.094
2018-08-31,-0.0789
2018-09-04,1.083
2018-09-05,0.5246
2018-09-06,-4.3633
2018-09-07,1.8923
2018-09-10,-0.8773
2018-09-11,-1.8276
2018-09-12,-0.1171
2018-09-13,0.3634
2018-09-14,0.5723
2018-09-17,2.6013
2018-09-18,-0.3056
2018-09-19,2.4183
2018-09-20,2.3168
2018-09-21,0.5417
2018-09-24,9.8599
2018-09-25,-7.3467
2018-09-26,6.0131
2018-09-27,-2.9858000000000002
2018-09-28,2.6969
2018-10-01,-0.5312
2018-10-02,-5.7739
2018-10-03,3.39
2018-10-04,-2.441
2018-10-05,-1.4737
2018-10-08,-2.6794000000000002
2018-10-09,-3.6931000000000003
2018-10-10,-4.7187
2018-10-11,-4.0366
2018-10-12,-1.2557
2018-10-15,-3.4207
2018-10-16,6.9651
2018-10-17,0.1477
2018-10-18,-0.1352
2018-10-19,-3.0769
2018-10-22,-3.0095
2018-10-23,0.1571
2018-10-24,-6.6405
2018-10-25,5.8947
2018-10-26,-3.4112999999999998
2018-10-29,-4.7091
2018-10-30,1.9394
2018-10-31,5.2988
2018-11-01,9.9036
2018-11-02,-1.096
2018-11-05,-1.0835
2018-11-06,0.1743
2018-11-07,7.1695
2018-11-08,-6.0406
2018-11-09,-10.7478
2018-11-12,-2.3918
2018-11-13,-1.0057
2018-11-14,-7.1827
2018-11-15,-0.5858
2018-11-16,6.3421
2018-11-19,-1.1374
2018-11-20,1.8437000000000001
2018-11-21,5.735
2018-11-23,1.2875
2018-11-26,3.5294
2018-11-27,-3.7095000000000002
2018-11-28,-0.8275
2018-11-29,0.5745
2018-11-30,1.428
2018-12-03,-3.1242
2018-12-04,-4.3875
2018-12-06,3.6334999999999997
2018-12-07,0.5448
2018-12-10,-1.6255
2018-12-11,1.2428
2018-12-12,-0.4324
2018-12-13,-1.2468
2018-12-14,-2.8798
2018-12-17,-4.499
2018-12-18,-4.8486
2018-12-19,-2.6845
2018-12-20,-3.1219
2018-12-21,-5.5413
2018-12-24,1.8051
2018-12-26,9.1312
2018-12-27,0.3412
2018-12-28,0.1295
2018-12-31,3.1532999999999998
2019-01-02,-0.1097
2019-01-03,-3.6723
2019-01-04,6.5494
2019-01-07,6.1315
2019-01-08,0.85
2019-01-09,2.4429
2019-01-10,2.6217
2019-01-11,-2.0655
2019-01-14,-3.566
2019-01-15,1.5683
2019-01-16,1.3033000000000001
2019-01-17,1.734
2019-01-18,0.4124
2019-01-22,-2.7789
2019-01-23,-3.0273
2019-01-24,-2.7007
2019-01-25,0.6865
2019-01-28,-6.6251999999999995
2019-01-29,-1.6667
2019-01-30,5.456
2019-01-31,1.5154
2019-02-01,3.6791
2019-02-04,1.018
2019-02-05,-2.2027
2019-02-06,4.6224
2019-02-07,-1.3367
2019-02-08,-1.7541
2019-02-11,1.8145
2019-02-12,-1.1406
2019-02-13,-2.1488
2019-02-14,1.9897
2019-02-15,-1.2283
2019-02-19,-3.365
2019-02-20,-1.5443
2019-02-21,-0.1384
2019-02-22,3.7727
2019-02-25,3.2201
2019-02-26,0.4457
2019-02-27,2.7193
2019-02-28,-4.0407
2019-03-01,2.512
2019-03-04,0.1133
2019-03-05,-2.9004
2019-03-06,-7.8391
2019-03-07,-0.3794
2019-03-08,1.1585
2019-03-11,3.4515000000000002
2019-03-12,8.9475
2019-03-13,3.814
2019-03-14,-3.1242
2019-03-15,-0.4706
2019-03-18,1.5158
2019-03-19,2.1644
2019-03-20,-4.8538
2019-03-21,6.243
2019-03-22,-5.5976
2019-03-25,-1.8547
2019-03-26,0.4581
2019-03-27,-4.0758
2019-03-28,2.6445
2019-03-29,5.7317
2019-04-01,0.5886
2019-04-02,3.0484
2019-04-03,3.6186
2019-04-04,1.1981
2019-04-05,2.1662
2019-04-08,-1.2327
2019-04-09,-2.5337
2019-04-10,2.4074999999999998
2019-04-11,0.05
2019-04-12,-1.4998
2019-04-15,-1.6368
2019-04-16,-0.1806
2019-04-17,-5.0659
2019-04-18,0.7351
2019-04-22,-2.6081
2019-04-23,1.0823
2019-04-24,0.5628
2019-04-25,1.4742
2019-04-26,3.4302
2019-04-29,0.6503
2019-04-30,-6.0344
2019-05-01,-4.3454
2019-05-02,3.0477
2019-05-03,2.3717
2019-05-06,2.2895
2019-05-07,-3.6904
2019-05-08,-3.237
2019-05-09,2.3445
2019-05-10,4.0788
2019-05-13,-3.4224
2019-05-14,-0.3474
2019-05-15,1.1295
2019-05-16,0.0414
2019-05-17,-2.2467
2019-05-20,-3.3418
2019-05-21,3.078
2019-05-22,0.9765
2019-05-23,2.7751
2019-05-24,1.8683
2019-05-28,0.3748
2019-05-29,3.681
2019-05-30,-3.769
2019-05-31,-2.6734
2019-06-03,1.0163
2019-06-04,0.5846
2019-06-05,1.7302
2019-06-06,-3.7603
2019-06-07,4.9013
2019-06-10,-4.9487
2019-06-11,1.8138999999999998
2019-06-12,0.7344
2019-06-13,-4.1447
2019-06-14,-1.9155
2019-06-17,-3.475
2019-06-18,0.2231
2019-06-19,-1.2023
2019-06-20,0.6911
2019-06-21,-11.6085
2019-06-24,-9.1661
2019-06-25,2.0256
2019-06-26,-2.0765
2019-06-27,1.4137
2019-06-28,3.485
2019-07-01,-2.1624
2019-07-02,-0.5254
2019-07-03,0.2732
2019-07-05,-2.3611
2019-07-08,1.5067
2019-07-09,0.1283
2019-07-10,0.6955
2019-07-11,-1.6539000000000001
2019-07-12,0.7947
2019-07-15,2.0535
2019-07-16,-4.8868
2019-07-17,1.8323
2019-07-18,-1.688
2019-07-19,2.9434
2019-07-22,0.6048
2019-07-23,-0.7105
2019-07-24,2.9908
2019-07-25,-3.5275
2019-07-26,0.9788
2019-07-29,-0.3841
2019-07-30,3.1577
2019-07-31,-4.4136
2019-08-01,1.2847
2019-08-02,-4.3934
2019-08-05,-3.6531000000000002
2019-08-06,2.6741
2019-08-07,0.4859
2019-08-08,1.528
2019-08-09,-2.8386
2019-08-12,-7.8039
2019-08-13,4.1897
2019-08-14,5.0418
2019-08-15,-2.8566000000000003
2019-08-16,-1.5803
2019-08-19,-0.7114
2019-08-20,-13.6336
2019-08-21,2.5836
2019-08-22,-1.6404999999999998
2019-08-23,-5.3089
2019-08-26,-0.9675
2019-08-27,-2.505
2019-08-28,1.0277
2019-08-29,1.704
2019-08-30,1.6503999999999999
2019-09-03,-2.4108
2019-09-04,2.4704
2019-09-05,3.5916
2019-09-06,-2.3985
2019-09-09,1.4355
2019-09-10,1.799
2019-09-11,4.5476
2019-09-12,-3.4483
2019-09-13,2.9879
2019-09-16,2.5839
2019-09-17,-1.171
2019-09-18,-4.6278
2019-09-19,-2.1330999999999998
2019-09-20,-1.2934
2019-09-23,-1.0677
2019-09-24,-5.6414
2019-09-25,0.3379
2019-09-26,-6.8394
2019-09-27,-2.0022
2019-09-30,-0.7094
2019-10-01,-10.403
2019-10-02,8.1021
2019-10-03,0.5016
2019-10-04,-2.4369
2019-10-07,1.9862
2019-10-08,-2.2721
2019-10-09,-0.3321
2019-10-10,5.5135
2019-10-11,0.6316
2019-10-14,-3.4237
2019-10-15,6.2925
2019-10-16,0.7504
2019-10-17,2.8689999999999998
2019-10-18,-0.6704
2019-10-21,-0.8639
2019-10-22,1.9062999999999999
2019-10-23,0.5077
2019-10-24,1.6751
2019-10-25,0.7061
2019-10-28,1.1685
2019-10-29,-4.0811
2019-10-30,0.1606
2019-10-31,0.7748
2019-11-01,2.492
2019-11-04,-3.2074
2019-11-05,3.6611000000000002
2019-11-06,-3.4029
2019-11-07,-3.4961
2019-11-08,-71.8473
2019-11-11,1.9646
2019-11-12,3.0829
2019-11-13,2.8037
2019-11-14,-1.0
2019-11-15,1.9284
2019-11-18,-0.1802
2019-11-19,-0.361
2019-11-20,1.3587
2019-11-21,6.1662
2019-11-22,1.1785
2019-11-25,7.8203
2019-11-26,-1.3889
2019-11-27,3.7559
2019-11-29,1.7345000000000002
2019-12-02,5.5597
2019-12-03,0.4916
2019-12-04,0.9085
2019-12-05,-1.4543
2019-12-06,-1.4758
2019-12-09,-1.5692
2019-12-10,7.1014
2019-12-11,2.6387
2019-12-12,6.6579
2019-12-13,-2.7812
2019-12-16,4.2594
2019-12-17,0.061
2019-12-18,0.518
2019-12-19,-0.5153
2019-12-20,-3.1688
2019-12-23,4.7199
2019-12-24,3.4856
2019-12-26,-1.3357
2019-12-27,-1.3537
2019-12-30,-4.8329
2019-12-31,1.8809
2020-01-02,-2.2154
2020-01-03,-4.9717
2020-01-06,0.0
2020-01-07,1.3245
2020-01-08,0.0
2020-01-09,-0.0654
2020-01-10,0.2616
2020-01-13,-8.741
2020-01-14,7.3267
2020-01-15,3.2967
2020-01-16,4.1908
2020-01-17,-1.7327
2020-01-21,-2.1411
2020-01-22,-3.3462
2020-01-23,-1.5979
2020-01-24,-5.2774
2020-01-27,0.6429
2020-01-28,4.0454
2020-01-29,-2.7285
2020-01-30,1.9635
2020-01-31,-0.1376
2020-02-03,1.7218
2020-02-04,1.8279999999999998
2020-02-05,4.4548
2020-02-06,-4.9013
2020-02-07,3.4806
2020-02-10,-0.2587
2020-02-11,2.594
2020-02-12,4.6776
2020-02-13,-5.9179
2020-02-14,-1.8614000000000002
2020-02-18,3.1393
2020-02-19,-1.5219
2020-02-20,3.3484
2020-02-21,0.6854
2020-02-24,-2.5371
2020-02-25,-0.9524
2020-02-26,1.2821
2020-02-27,-7.5949
2020-02-28,2.3973
2020-03-02,15.1171
2020-03-03,0.5811
2020-03-04,7.9723
2020-03-05,-1.4445999999999999
2020-03-06,-1.0315
2020-03-09,-9.1607
2020-03-10,-0.8454
2020-03-11,-7.2473
2020-03-12,-11.0309
2020-03-13,12.8413
2020-03-16,-14.9117
2020-03-17,2.3059
2020-03-18,-0.5259
2020-03-19,1.435
2020-03-20,-1.3403
2020-03-23,-3.2453
2020-03-24,5.3822
2020-03-25,2.8127
2020-03-26,4.8236
2020-03-27,-3.8462
2020-03-30,1.0
2020-03-31,-0.0707
2020-04-01,-5.874
2020-04-02,1.5038
2020-04-03,4.4444
2020-04-06,8.227
2020-04-07,-7.7982
2020-04-08,3.3404
2020-04-09,5.1582
2020-04-13,-0.3924
2020-04-14,4.9902
2020-04-15,-2.2514
2020-04-16,-0.064
2020-04-17,8.7068
2020-04-20,1.119
2020-04-21,-9.4933
2020-04-22,-0.6435
2020-04-23,1.3601
2020-04-24,3.3227
2020-04-27,-1.2368999999999999
2020-04-28,-1.8784999999999998
2020-04-29,1.7229999999999999
2020-04-30,-2.0075
2020-05-01,-2.1767
2020-05-04,19.2408
2020-05-05,-3.2382
2020-05-06,-0.7374
2020-05-07,0.9143
2020-05-08,3.3975
2020-05-11,9.0909
2020-05-12,-2.8112
2020-05-13,-0.6715
2020-05-14,-6.0322
2020-05-15,4.1505
2020-05-18,5.1541
2020-05-19,-6.0637
2020-05-20,5.702
2020-05-21,-1.1705
2020-05-22,2.3172
2020-05-26,-1.7614
2020-05-27,1.998
2020-05-28,-3.3651
2020-05-29,-0.8316
2020-06-01,1.6771
2020-06-02,4.8454
2020-06-03,-6.3913
2020-06-04,-1.9433
2020-06-05,4.1243
2020-06-08,3.7551
2020-06-09,2.231
2020-06-10,-1.7944
2020-06-11,-8.0494
2020-06-12,-0.4834
2020-06-15,2.5904
2020-06-16,1.1047
2020-06-17,-2.8096
2020-06-18,3.0514
2020-06-19,16.1039
2020-06-22,0.7159
2020-06-23,2.2212
2020-06-24,0.9996
2020-06-25,3.2702
2020-06-26,-5.6667
2020-06-29,0.1767
2020-06-30,-1.4990999999999999
2020-07-01,3.2677
2020-07-02,-2.2974
2020-07-06,-1.4197
2020-07-07,1.9352
2020-07-08,0.4857
2020-07-09,-1.0105
2020-07-10,-5.7257
2020-07-13,-5.0847
2020-07-14,2.7282
2020-07-15,5.5529
2020-07-16,-1.7841
2020-07-17,2.1891
2020-07-20,0.7748
2020-07-21,-2.8946
2020-07-22,-2.7014
2020-07-23,-2.0105
2020-07-24,-5.3249
2020-07-27,2.6316
2020-07-28,-4.2735
2020-07-29,-1.9958
2020-07-30,-0.8574
2020-07-31,-2.9189
