ticker,USDP US Equity
2015-03-03,-4.3344
2015-03-04,-0.8091
2015-03-05,3.9967
2015-03-06,0.3922
2015-03-09,0.8203
2015-03-10,0.5037
2015-03-11,-2.4672
2015-03-12,0.7115
2015-03-13,0.471
2015-03-16,-0.625
2015-03-17,-0.7862
2015-03-18,1.9017
2015-03-19,4.5879
2015-03-20,-6.3197
2015-03-23,2.5397
2015-03-24,0.9288
2015-03-25,2.5307
2015-03-26,-0.2992
2015-03-27,1.7254
2015-03-30,2.6549
2015-03-31,0.431
2015-04-01,0.7868
2015-04-02,-0.3549
2015-04-06,0.2849
2015-04-07,2.2016999999999998
2015-04-08,1.7351
2015-04-09,-1.1591
2015-04-10,0.7602
2015-04-13,-0.5487
2015-04-14,1.8620999999999999
2015-04-15,-1.7603
2015-04-16,0.6203
2015-04-17,0.4795
2015-04-20,-0.1363
2015-04-21,-1.0239
2015-04-22,0.2759
2015-04-23,-0.0344
2015-04-24,-0.2408
2015-04-27,3.3103
2015-04-28,-3.1375
2015-04-29,0.2068
2015-04-30,-0.8941
2015-05-01,-0.5552
2015-05-04,2.4424
2015-05-05,2.1798
2015-05-06,-1.3333
2015-05-07,-1.9764
2015-05-08,-0.2813
2015-05-11,-1.6219999999999999
2015-05-12,-5.5914
2015-05-13,2.6576
2015-05-14,7.3225
2015-05-15,3.9972
2015-05-18,-2.1869
2015-05-19,-0.4065
2015-05-20,-2.0408
2015-05-21,-2.9861
2015-05-22,1.4316
2015-05-26,-1.3409
2015-05-27,-2.7897
2015-05-28,-2.3547000000000002
2015-05-29,1.7332
2015-06-01,-3.6296
2015-06-02,0.9992
2015-06-03,-1.6743000000000001
2015-06-04,-2.1672
2015-06-05,-2.5316
2015-06-08,-2.0292
2015-06-09,4.3082
2015-06-10,-1.112
2015-06-11,-0.1606
2015-06-12,0.5632
2015-06-15,4.4
2015-06-16,-1.4559
2015-06-17,0.2333
2015-06-18,-1.0861
2015-06-19,1.8824
2015-06-22,0.077
2015-06-23,-1.6154
2015-06-24,1.3292
2015-06-25,-1.7747000000000002
2015-06-26,-4.1634
2015-06-29,-2.8689
2015-06-30,-0.5063
2015-07-01,2.0356
2015-07-02,-4.7382
2015-07-06,1.0471
2015-07-07,0.1727
2015-07-08,0.8621
2015-07-09,-0.9402
2015-07-10,1.9845000000000002
2015-07-13,-1.6074000000000002
2015-07-14,0.9458
2015-07-15,0.5111
2015-07-16,-2.3729
2015-07-17,-4.4271
2015-07-20,-1.4532
2015-07-21,-6.4516
2015-07-22,4.9261
2015-07-23,2.4413
2015-07-24,-3.2997
2015-07-27,-0.4739
2015-07-28,2.6667
2015-07-29,3.2468
2015-07-30,-0.6289
2015-07-31,-3.8879
2015-08-03,-2.7281
2015-08-04,-2.2244
2015-08-05,-5.5391
2015-08-06,0.1047
2015-08-07,2.1575
2015-08-10,0.3168
2015-08-11,4.7368
2015-08-12,6.6332
2015-08-13,3.2045
2015-08-14,6.5982
2015-08-17,-1.9062000000000001
2015-08-18,-2.4454000000000002
2015-08-19,-2.9543
2015-08-20,0.2768
2015-08-21,2.2079
2015-08-24,-0.7201
2015-08-25,-0.272
2015-08-26,-0.6364
2015-08-27,-1.3724
2015-08-28,4.0816
2015-08-31,-0.0891
2015-09-01,-0.9813
2015-09-02,-3.0631
2015-09-03,-0.3717
2015-09-04,0.8396
2015-09-08,-2.6827
2015-09-09,-6.3688
2015-09-10,-1.4213
2015-09-11,-2.9866
2015-09-14,-1.4862
2015-09-15,-0.6466
2015-09-16,3.9046
2015-09-17,1.2526
2015-09-18,1.134
2015-09-21,-3.6696999999999997
2015-09-22,1.9048
2015-09-23,-1.1423
2015-09-24,-5.3571
2015-09-25,2.4431
2015-09-28,0.107
2015-09-29,-13.0952
2015-09-30,-0.2491
2015-10-01,7.3658
2015-10-02,2.6744
2015-10-05,-5.3228
2015-10-06,6.8182
2015-10-07,2.4636
2015-10-08,0.4372
2015-10-09,-1.4146
2015-10-12,0.5519
2015-10-13,5.8178
2015-10-14,-3.9419
2015-10-15,-3.0238
2015-10-16,-2.3385
2015-10-19,3.9909
2015-10-20,-1.4254
2015-10-21,-3.782
2015-10-22,4.8555
2015-10-23,-2.9768
2015-10-26,-1.3636
2015-10-27,0.1152
2015-10-28,0.3452
2015-10-29,0.8028
2015-10-30,0.4551
2015-11-02,8.2673
2015-11-03,7.636
2015-11-04,-1.3605
2015-11-05,-4.2118
2015-11-06,-0.3181
2015-11-09,2.9787
2015-11-10,0.1033
2015-11-11,0.0
2015-11-12,-3.8184
2015-11-13,-1.8239999999999998
2015-11-16,7.4317
2015-11-17,3.2553
2015-11-18,0.4926
2015-11-19,-0.8824
2015-11-20,-0.8902
2015-11-23,0.1996
2015-11-24,-0.1992
2015-11-25,0.8982
2015-11-27,-0.4946
2015-11-30,0.0
2015-12-01,-1.1928
2015-12-02,-5.332
2015-12-03,-1.4878
2015-12-04,-1.2945
2015-12-07,-18.0328
2015-12-08,7.3333
2015-12-09,-0.6211
2015-12-10,0.0
2015-12-11,-5.5
2015-12-14,-8.862400000000001
2015-12-15,2.7576
2015-12-16,-1.1299
2015-12-17,-8.857099999999999
2015-12-18,-5.3292
2015-12-21,1.8212000000000002
2015-12-22,7.1545
2015-12-23,12.5948
2015-12-24,-1.0782
2015-12-28,-4.3597
2015-12-29,-7.5499
2015-12-30,4.3143
2015-12-31,6.9424
2016-01-04,7.1823
2016-01-05,-2.3196
2016-01-06,-5.277
2016-01-07,-8.9136
2016-01-08,4.5872
2016-01-11,-7.3099
2016-01-12,-7.2555
2016-01-13,-4.6769
2016-01-14,3.6574
2016-01-15,-2.7560000000000002
2016-01-19,-8.3166
2016-01-20,-0.7722
2016-01-21,7.5875
2016-01-22,12.1157
2016-01-25,-0.3226
2016-01-26,5.8252
2016-01-27,0.1529
2016-01-28,8.3969
2016-01-29,8.4507
2016-02-01,-3.3766
2016-02-02,-5.2419
2016-02-03,1.4184
2016-02-04,2.5175
2016-02-05,3.0014
2016-02-08,-2.9139
2016-02-09,-6.9577
2016-02-10,-3.3724
2016-02-11,-4.1335
2016-02-12,5.4726
2016-02-16,-1.4151
2016-02-17,1.5949
2016-02-18,-0.9419
2016-02-19,-4.4374
2016-02-22,2.3217
2016-02-23,-5.0243
2016-02-24,3.0717
2016-02-25,5.7947
2016-02-26,4.2254
2016-02-29,5.1051
2016-03-01,-2.0
2016-03-02,0.7289
2016-03-03,2.3155
2016-03-04,2.2631
2016-03-07,0.1383
2016-03-08,0.1381
2016-03-09,0.5517
2016-03-10,1.5089000000000001
2016-03-11,2.2973
2016-03-14,-2.2457
2016-03-15,1.3514
2016-03-16,7.4667
2016-03-17,3.598
2016-03-18,1.9162
2016-03-21,-1.8801
2016-03-22,1.3174000000000001
2016-03-23,2.4823
2016-03-24,-4.0369
2016-03-28,1.2019
2016-03-29,-1.4252
2016-03-30,-1.4458
2016-03-31,1.467
2016-04-01,-1.4458
2016-04-04,-1.2225
2016-04-05,-1.9802
2016-04-06,2.5253
2016-04-07,-0.2463
2016-04-08,2.2222
2016-04-11,-0.3623
2016-04-12,6.1818
2016-04-13,6.8493
2016-04-14,-1.2286
2016-04-15,-4.8134
2016-04-18,2.3864
2016-04-19,3.4406
2016-04-20,4.0773
2016-04-21,-1.9588
2016-04-22,-0.3155
2016-04-25,-0.5274
2016-04-26,0.2121
2016-04-27,1.164
2016-04-28,-1.1506
2016-04-29,8.5714
2016-05-02,-4.2885
2016-05-03,-2.7495000000000003
2016-05-04,3.3508
2016-05-05,9.1945
2016-05-06,4.3935
2016-05-09,-7.9597
2016-05-10,1.1928
2016-05-11,1.8664
2016-05-12,2.5072
2016-05-13,2.54
2016-05-16,9.7248
2016-05-17,-7.1906
2016-05-18,-5.2252
2016-05-19,3.2319
2016-05-20,1.3812
2016-05-23,-2.3615
2016-05-24,2.6047000000000002
2016-05-25,0.544
2016-05-26,-3.156
2016-05-27,-4.0968
2016-05-31,1.165
2016-06-01,-9.309
2016-06-02,3.4920999999999998
2016-06-03,0.2045
2016-06-06,-1.5306
2016-06-07,-0.1036
2016-06-08,5.2905
2016-06-09,-1.7734
2016-06-10,0.7021
2016-06-13,-1.3944
2016-06-14,-2.9293
2016-06-15,3.2258
2016-06-16,-1.4113
2016-06-17,0.5112
2016-06-20,-1.0173
2016-06-21,0.7194
2016-06-22,2.0408
2016-06-23,0.8
2016-06-24,-1.9841
2016-06-27,-9.7166
2016-06-28,0.8969
2016-06-29,4.2222
2016-06-30,2.7719
2016-07-01,1.6598000000000002
2016-07-05,-1.6327
2016-07-06,2.3859
2016-07-07,2.5329
2016-07-08,2.5692
2016-07-11,-1.4451
2016-07-12,-2.737
2016-07-13,0.201
2016-07-14,-0.9027
2016-07-15,2.0243
2016-07-18,-0.3968
2016-07-19,2.7888
2016-07-20,-0.1938
2016-07-21,1.3592
2016-07-22,-0.1916
2016-07-25,-0.4798
2016-07-26,-2.4108
2016-07-27,-1.1858
2016-07-28,0.1
2016-07-29,4.7952
2016-08-01,-2.6692
2016-08-02,1.763
2016-08-03,14.437
2016-08-04,1.9765000000000001
2016-08-05,1.5241
2016-08-08,-3.9199
2016-08-09,0.1736
2016-08-10,3.3795
2016-08-11,4.2749
2016-08-12,0.3215
2016-08-15,-2.0833
2016-08-16,-0.0818
2016-08-17,-2.3750999999999998
2016-08-18,6.3758
2016-08-19,-4.0221
2016-08-22,-4.6836
2016-08-23,2.7586
2016-08-24,0.1678
2016-08-25,-2.009
2016-08-26,3.6741
2016-08-29,-0.0824
2016-08-30,4.0429
2016-08-31,-1.9033
2016-09-01,1.2934999999999999
2016-09-02,0.8779
2016-09-06,0.7911
2016-09-07,-0.8634
2016-09-08,-1.8211
2016-09-09,-3.4677
2016-09-12,-2.2546
2016-09-13,-0.6848
2016-09-14,1.2048
2016-09-15,-0.5102
2016-09-16,0.3419
2016-09-19,1.3629
2016-09-20,-0.6723
2016-09-21,0.6768
2016-09-22,-2.0168
2016-09-23,0.4288
2016-09-26,-0.5124
2016-09-27,0.0
2016-09-28,1.2876
2016-09-29,0.678
2016-09-30,4.2088
2016-10-03,1.3732
2016-10-04,5.259
2016-10-05,-2.1953
2016-10-06,-1.3932
2016-10-07,3.7677
2016-10-10,2.2693
2016-10-11,0.5917
2016-10-12,0.6618
2016-10-13,-0.5478
2016-10-14,2.8268
2016-10-17,4.2866
2016-10-18,-3.0822
2016-10-19,-2.6148
2016-10-20,3.4107
2016-10-21,-0.2807
2016-10-24,-5.3483
2016-10-25,1.1896
2016-10-26,0.9552
2016-10-27,-3.5662000000000003
2016-10-28,0.1509
2016-10-31,-1.2811
2016-11-01,-3.4351
2016-11-02,-3.5573
2016-11-03,-0.2254
2016-11-04,-0.6329
2016-11-07,5.7325
2016-11-08,-1.6064
2016-11-09,4.0816
2016-11-10,1.1764999999999999
2016-11-11,1.1628
2016-11-14,5.364
2016-11-15,-0.3636
2016-11-16,-0.365
2016-11-17,-1.8315000000000001
2016-11-18,0.0
2016-11-21,3.7313
2016-11-22,1.4388
2016-11-23,2.1277
2016-11-25,0.6944
2016-11-28,-4.2793
2016-11-29,2.3092
2016-11-30,0.0
2016-12-01,-0.7042
2016-12-02,0.3546
2016-12-05,-2.1201
2016-12-06,-1.444
2016-12-07,0.3663
2016-12-08,1.8248
2016-12-09,3.9427
2016-12-12,2.7586
2016-12-13,0.1678
2016-12-14,2.5126
2016-12-15,-2.2876
2016-12-16,-3.6789
2016-12-19,7.2917
2016-12-20,2.2654
2016-12-21,1.2658
2016-12-22,0.9375
2016-12-23,-2.4768
2016-12-27,1.9048
2016-12-28,-0.3115
2016-12-29,-2.1875
2016-12-30,0.9585
2017-01-03,6.962
2017-01-04,-4.142
2017-01-05,-1.2346
2017-01-06,-2.1875
2017-01-09,4.1534
2017-01-10,-3.9877000000000002
2017-01-11,1.9169
2017-01-12,-2.1944
2017-01-13,-2.2436
2017-01-17,0.0
2017-01-18,0.3279
2017-01-19,-1.3072
2017-01-20,2.9801
2017-01-23,1.9293
2017-01-24,-0.9464
2017-01-25,1.5924
2017-01-26,0.3135
2017-01-27,-1.25
2017-01-30,-0.9494
2017-01-31,-1.5974
2017-02-01,3.8961
2017-02-02,-0.9375
2017-02-03,-4.1009
2017-02-06,-3.6184
2017-02-07,-3.7542999999999997
2017-02-08,3.5461
2017-02-09,3.2877
2017-02-10,0.339
2017-02-13,-2.3649
2017-02-14,0.346
2017-02-15,0.6897
2017-02-16,-0.6849
2017-02-17,-1.0345
2017-02-21,-2.7875
2017-02-22,-2.1505
2017-02-23,-4.7619
2017-02-24,-1.5385
2017-02-27,0.7813
2017-02-28,0.3876
2017-03-01,1.5444
2017-03-02,5.7034
2017-03-03,-3.5971
2017-03-06,1.8657
2017-03-07,-1.0989
2017-03-08,-2.2222
2017-03-09,-3.4091
2017-03-10,4.7059
2017-03-13,-5.618
2017-03-14,3.1746
2017-03-15,2.3077
2017-03-16,-2.0775
2017-03-17,-1.3336000000000001
2017-03-20,-3.8911
2017-03-21,-3.6437
2017-03-22,-1.6806999999999999
2017-03-23,0.4274
2017-03-24,0.4255
2017-03-27,-1.6949
2017-03-28,3.0172
2017-03-29,0.8368
2017-03-30,0.8299
2017-03-31,1.2346
2017-04-03,1.2195
2017-04-04,-2.8112
2017-04-05,0.8264
2017-04-06,2.459
2017-04-07,0.8
2017-04-10,9.9206
2017-04-11,1.083
2017-04-12,3.5714
2017-04-13,0.0
2017-04-17,-0.3448
2017-04-18,0.692
2017-04-19,-2.7491
2017-04-20,-0.3534
2017-04-21,-0.3546
2017-04-24,-1.0676
2017-04-25,2.8777
2017-04-26,-1.049
2017-04-27,-2.4735
2017-04-28,0.7246
2017-05-01,1.0791
2017-05-02,-1.4235
2017-05-03,-0.361
2017-05-04,-4.0942
2017-05-05,3.1008
2017-05-08,-0.6767
2017-05-09,4.0878
2017-05-10,-1.4545
2017-05-11,0.0
2017-05-12,3.321
2017-05-15,0.3571
2017-05-16,-0.1495
2017-05-17,-0.9195
2017-05-18,-1.7986
2017-05-19,1.4652
2017-05-22,1.083
2017-05-23,0.7143
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-1.0368
2017-05-30,-1.1023
2017-05-31,-2.1739
2017-06-01,0.7407
2017-06-02,-0.3676
2017-06-05,-5.9041
2017-06-06,1.9607999999999999
2017-06-07,-0.7692
2017-06-08,-14.7287
2017-06-09,4.5455
2017-06-12,-3.0435
2017-06-13,1.7936999999999999
2017-06-14,-0.8811
2017-06-15,-0.4444
2017-06-16,1.7856999999999998
2017-06-19,0.8772
2017-06-20,-3.0435
2017-06-21,-2.2422
2017-06-22,3.211
2017-06-23,2.2222
2017-06-26,-1.7391
2017-06-27,-0.4425
2017-06-28,-3.5556
2017-06-29,0.4608
2017-06-30,2.7523
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,2.2321
2017-07-07,-1.7467000000000001
2017-07-10,1.7778
2017-07-11,-2.1834
2017-07-12,0.4464
2017-07-13,2.2222
2017-07-14,1.9565000000000001
2017-07-17,0.6397
2017-07-18,0.8475
2017-07-19,-0.4202
2017-07-20,0.4219
2017-07-21,-0.8403
2017-07-24,0.0
2017-07-25,0.4237
2017-07-26,0.4219
2017-07-27,-2.521
2017-07-28,1.7241
2017-07-31,0.4237
2017-08-01,0.0
2017-08-02,0.4219
2017-08-03,-0.5042
2017-08-04,0.8696
2017-08-07,-0.8621
2017-08-08,-4.7826
2017-08-09,-1.8265
2017-08-10,-2.3256
2017-08-11,1.9048
2017-08-14,0.0
2017-08-15,-1.8692
2017-08-16,-0.4762
2017-08-17,0.4785
2017-08-18,0.4762
2017-08-21,-3.3175
2017-08-22,0.9804
2017-08-23,-0.4854
2017-08-24,2.439
2017-08-25,5.2381
2017-08-28,1.81
2017-08-29,-0.5333
2017-08-30,1.8767
2017-08-31,-0.2193
2017-09-01,-1.5385
2017-09-05,-8.0357
2017-09-06,3.8834999999999997
2017-09-07,-7.4766
2017-09-08,-6.5657
2017-09-11,5.9459
2017-09-12,6.6327
2017-09-13,1.4354
2017-09-14,-3.3019
2017-09-15,2.439
2017-09-18,3.3333
2017-09-19,-0.9217
2017-09-20,0.9302
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,1.8433000000000002
2017-09-26,0.905
2017-09-27,-1.3453
2017-09-28,-0.4545
2017-09-29,0.4566
2017-10-02,-3.1818
2017-10-03,0.4695
2017-10-04,-0.9346
2017-10-05,1.4151
2017-10-06,-2.3256
2017-10-09,1.4285999999999999
2017-10-10,1.4085
2017-10-11,0.463
2017-10-12,1.8433000000000002
2017-10-13,3.1673999999999998
2017-10-16,0.0
2017-10-17,-3.0702
2017-10-18,-0.4525
2017-10-19,-0.4545
2017-10-20,1.3699
2017-10-23,0.0
2017-10-24,-0.9009
2017-10-25,-0.4545
2017-10-26,-1.8265
2017-10-27,2.7907
2017-10-30,-1.3575
2017-10-31,2.2477
2017-11-01,0.7178
2017-11-02,-0.6682
2017-11-03,-0.0448
2017-11-06,-1.8519
2017-11-07,-2.3585
2017-11-08,2.8986
2017-11-09,0.0
2017-11-10,-1.1737
2017-11-13,-0.9501
2017-11-14,-1.6787
2017-11-15,1.9512
2017-11-16,-2.3923
2017-11-17,0.9804
2017-11-20,-0.9709
2017-11-21,-0.9804
2017-11-22,-0.495
2017-11-24,0.995
2017-11-27,-0.4926
2017-11-28,-0.495
2017-11-29,0.995
2017-11-30,0.0
2017-12-01,-1.4778
2017-12-04,0.5
2017-12-05,0.0
2017-12-06,-1.7412999999999998
2017-12-07,-0.2532
2017-12-08,6.0914
2017-12-11,-2.3923
2017-12-12,2.9412000000000003
2017-12-13,1.4285999999999999
2017-12-14,-3.2864
2017-12-15,1.9417
2017-12-18,0.4762
2017-12-19,0.4739
2017-12-20,0.0
2017-12-21,0.4717
2017-12-22,0.7042
2017-12-26,2.5641
2017-12-27,1.3636
2017-12-28,-0.4484
2017-12-29,1.3514
2018-01-02,0.4444
2018-01-03,2.2124
2018-01-04,1.7316
2018-01-05,-1.7021
2018-01-08,1.2987
2018-01-09,-1.2821
2018-01-10,-0.4329
2018-01-11,0.4348
2018-01-12,0.8658
2018-01-16,1.7167
2018-01-17,-0.8439
2018-01-18,0.0
2018-01-19,-0.4255
2018-01-22,0.4274
2018-01-23,0.8511
2018-01-24,-0.8439
2018-01-25,0.4255
2018-01-26,-2.1186
2018-01-29,-3.0303
2018-01-30,0.0
2018-01-31,-0.4464
2018-02-01,-0.4484
2018-02-02,1.3514
2018-02-05,1.3333
2018-02-06,2.193
2018-02-07,-1.2876
2018-02-08,0.4348
2018-02-09,-3.4121
2018-02-12,3.6471
2018-02-13,2.2321
2018-02-14,0.4367
2018-02-15,1.5217
2018-02-16,-1.0707
2018-02-20,-1.0823
2018-02-21,-1.0941
2018-02-22,0.0
2018-02-23,1.7699
2018-02-26,-2.6087
2018-02-27,-0.8929
2018-02-28,1.8018
2018-03-01,-1.7699
2018-03-02,-0.4505
2018-03-05,0.0
2018-03-06,-0.4525
2018-03-07,0.4545
2018-03-08,2.2624
2018-03-09,0.885
2018-03-12,-0.8772
2018-03-13,-0.885
2018-03-14,0.0
2018-03-15,-2.0116
2018-03-16,0.2305
2018-03-19,-1.3636
2018-03-20,0.4608
2018-03-21,0.1835
2018-03-22,-3.8462
2018-03-23,-0.4762
2018-03-26,-2.3923
2018-03-27,-1.4706000000000001
2018-03-28,0.0
2018-03-29,2.9851
2018-04-02,4.3478
2018-04-03,-0.9259
2018-04-04,-1.8692
2018-04-05,-0.9524
2018-04-06,3.3654
2018-04-09,-2.7907
2018-04-10,1.4354
2018-04-11,-1.4151
2018-04-12,1.4354
2018-04-13,-2.3585
2018-04-16,3.3816
2018-04-17,0.4673
2018-04-18,0.0
2018-04-19,1.3953
2018-04-20,0.0
2018-04-23,0.9174
2018-04-24,-1.3636
2018-04-25,0.4608
2018-04-26,-1.1468
2018-04-27,2.0882
2018-04-30,1.3636
2018-05-01,0.4484
2018-05-02,-0.6696
2018-05-03,1.1236
2018-05-04,1.8
2018-05-07,-1.8018
2018-05-08,0.9174
2018-05-09,1.3636
2018-05-10,-1.3453
2018-05-11,0.9091
2018-05-14,-0.2252
2018-05-15,-0.6772
2018-05-16,0.9091
2018-05-17,-0.4505
2018-05-18,0.4525
2018-05-21,-1.3514
2018-05-22,-0.9132
2018-05-23,0.9217
2018-05-24,0.0
2018-05-25,1.3699
2018-05-29,-0.9009
2018-05-30,-0.4545
2018-05-31,1.8265
2018-06-01,-0.4484
2018-06-04,-1.8018
2018-06-05,0.0
2018-06-06,-0.9174
2018-06-07,1.3889
2018-06-08,-0.9132
2018-06-11,0.0
2018-06-12,0.4608
2018-06-13,0.4587
2018-06-14,-0.4566
2018-06-15,-0.389
2018-06-18,0.851
2018-06-19,0.9132
2018-06-20,-0.4525
2018-06-21,-0.9091
2018-06-22,-0.4587
2018-06-25,-1.3825
2018-06-26,1.8692
2018-06-27,-0.4587
2018-06-28,0.0
2018-06-29,-0.9217
2018-07-02,0.0
2018-07-03,0.4651
2018-07-05,0.9259
2018-07-06,-0.9174
2018-07-09,-1.3889
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.939
2018-07-13,0.4651
2018-07-16,-0.9259
2018-07-17,-0.1514
2018-07-18,-0.7844
2018-07-19,0.4717
2018-07-20,-1.4085
2018-07-23,-0.4762
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.9569
2018-07-27,-1.4218
2018-07-30,0.9615
2018-07-31,-0.4762
2018-08-01,0.4785
2018-08-02,0.0
2018-08-03,-0.9524
2018-08-06,2.9327
2018-08-07,-0.4831
2018-08-08,-0.9709
2018-08-09,0.4902
2018-08-10,-0.4878
2018-08-13,-1.4706000000000001
2018-08-14,0.0
2018-08-15,-0.995
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,1.005
2018-08-21,0.0
2018-08-22,0.4975
2018-08-23,-0.9901
2018-08-24,0.0
2018-08-27,-1.0
2018-08-28,-0.5051
2018-08-29,0.0
2018-08-30,-0.5076
2018-08-31,0.5102
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,-0.5076
2018-09-07,-0.5102
2018-09-10,0.3621
2018-09-11,-0.3607
2018-09-12,0.5128
2018-09-13,0.0
2018-09-14,0.7653
2018-09-17,-1.2658
2018-09-18,0.5128
2018-09-19,0.2551
2018-09-20,0.2545
2018-09-21,-0.5076
2018-09-24,-1.5306
2018-09-25,-2.5907
2018-09-26,0.0
2018-09-27,-1.5957
2018-09-28,4.3243
2018-10-01,1.9689
2018-10-02,0.2033
2018-10-03,1.927
2018-10-04,0.995
2018-10-05,-0.9852
2018-10-08,0.796
2018-10-09,0.1974
2018-10-10,-0.2956
2018-10-11,0.0988
2018-10-12,0.691
2018-10-15,0.9804
2018-10-16,1.2621
2018-10-17,-0.6711
2018-10-18,0.2896
2018-10-19,1.9249
2018-10-22,0.661
2018-10-23,-2.6266
2018-10-24,0.1927
2018-10-25,1.8269
2018-10-26,-1.1331
2018-10-29,0.1901
2018-10-30,0.7636
2018-10-31,1.8921000000000001
2018-11-01,3.9926
2018-11-02,0.0
2018-11-05,-1.5402
2018-11-06,-1.5923
2018-11-07,-0.0962
2018-11-08,-0.286
2018-11-09,0.0
2018-11-12,0.6692
2018-11-13,-2.6591
2018-11-14,-0.2927
2018-11-15,3.7182
2018-11-16,-1.9811
2018-11-19,0.0962
2018-11-20,-1.5385
2018-11-21,2.5391
2018-11-23,-1.4285999999999999
2018-11-26,1.3527
2018-11-27,-0.7626
2018-11-28,0.5764
2018-11-29,1.0506
2018-11-30,-0.8507
2018-12-03,4.4805
2018-12-04,0.0
2018-12-06,-4.1971
2018-12-07,1.1429
2018-12-10,-1.2241
2018-12-11,-2.1926
2018-12-12,2.3392
2018-12-13,0.5714
2018-12-14,-0.5682
2018-12-17,-0.381
2018-12-18,-3.1549
2018-12-19,2.8628
2018-12-20,-2.3992
2018-12-21,1.0816
2018-12-24,-1.3618999999999999
2018-12-26,0.9862
2018-12-27,0.7813
2018-12-28,1.7442
2018-12-31,-0.4762
2019-01-02,0.6699
2019-01-03,0.6654
2019-01-04,-0.8499
2019-01-07,1.5238
2019-01-08,-0.469
2019-01-09,2.262
2019-01-10,0.1843
2019-01-11,-2.8519
2019-01-14,-0.4735
2019-01-15,1.5224
2019-01-16,-0.1874
2019-01-17,0.2817
2019-01-18,0.9363
2019-01-22,0.2783
2019-01-23,1.3876
2019-01-24,0.1825
2019-01-25,1.0018
2019-01-28,-1.8936
2019-01-29,3.0331
2019-01-30,0.3568
2019-01-31,0.3556
2019-02-01,2.3029
2019-02-04,1.7316
2019-02-05,-0.6809
2019-02-06,-0.2571
2019-02-07,-4.4674
2019-02-08,0.5396
2019-02-11,0.2773
2019-02-12,1.3825
2019-02-13,1.9091
2019-02-14,2.1409
2019-02-15,-0.6987
2019-02-19,-0.5277
2019-02-20,-0.8842
2019-02-21,-0.9813
2019-02-22,0.0
2019-02-25,-0.3604
2019-02-26,0.3617
2019-02-27,-0.7207
2019-02-28,-0.9074
2019-03-01,-2.1062
2019-03-04,2.058
2019-03-05,1.7415
2019-03-06,-0.7207
2019-03-07,0.726
2019-03-08,0.7207
2019-03-11,1.3417
2019-03-12,0.0
