ticker,BEES US Equity
2012-07-03,-6.1135
2012-07-05,-8.3721
2012-07-06,-11.6751
2012-07-09,-1.1494
2012-07-10,0.0
2012-07-11,2.907
2012-07-13,7.3446
2012-07-16,-13.1579
2012-07-17,3.0303
2012-07-18,11.1765
2012-07-19,-2.1164
2012-07-20,3.2432
2012-07-23,0.0
2012-07-25,-0.5236
2012-07-26,0.0
2012-07-27,-10.526299999999999
2012-07-30,14.1176
2012-07-31,2.5773
2012-08-01,-0.5025
2012-08-02,-6.5657
2012-08-03,0.0
2012-08-09,-2.7027
2012-08-10,0.0
2012-08-15,-20.0
2012-08-16,25.6944
2012-08-21,-0.5525
2012-08-22,1.1111
2012-08-28,0.5495
2012-08-29,1.6393
2012-08-30,1.0753
2012-09-05,1.0638
2012-09-06,-5.2632
2012-09-07,-5.5556
2012-09-10,5.8824
2012-09-12,-2.7778
2012-09-13,-6.8571
2012-09-17,1.227
2012-09-18,12.1212
2012-09-20,-2.7027
2012-09-26,-8.3333
2012-09-27,8.4848
2012-10-02,-5.5866
2012-10-17,-12.426
2012-10-19,4.7297
2012-10-22,0.0
2012-10-23,7.7419
2012-10-24,0.0
2012-10-25,0.0
2012-11-05,-6.5868
2012-11-08,-14.7436
2012-11-09,-3.0075
2012-11-13,-6.9767
2012-11-14,7.5
2012-11-16,-10.8527
2012-11-20,12.1739
2012-11-21,19.3798
2012-11-28,-3.2468
2012-11-30,17.4497
2012-12-03,-12.0
2012-12-04,-9.0909
2012-12-05,-3.5714
2012-12-07,0.0
2012-12-11,-7.4074
2012-12-12,-12.0
2012-12-13,-9.0909
2012-12-14,7.0
2012-12-17,30.8411
2012-12-19,-7.1429
2012-12-24,-11.538499999999999
2012-12-26,13.0435
2012-12-27,7.6923
2012-12-28,14.2857
2012-12-31,-3.125
2013-01-02,-19.3548
2013-01-07,-12.0
2013-01-08,-9.0909
2013-01-09,-5.0
2013-01-10,-14.7368
2013-01-11,23.4568
2013-01-14,-4.0
2013-01-22,-11.4583
2013-01-23,-5.8824
2013-01-28,2.625
2013-01-29,1.0962
2013-01-30,12.0482
2013-01-31,1.0753
2013-02-01,1.0638
2013-02-13,25.2632
2013-02-15,-0.8403
2013-02-20,-32.2034
2013-02-26,-10.0
2013-02-27,25.0
2013-03-01,-5.5556
2013-03-06,-17.647100000000002
2013-03-07,0.0
2013-03-11,-14.2857
2013-03-19,14.9792
2013-03-25,-24.624
2013-04-12,0.9615
2013-04-15,-1.9048
2013-04-25,-45.6311
2013-04-26,-5.2902000000000005
2013-04-29,-28.3526
2013-05-07,0.0
2013-05-09,0.0
2013-05-13,0.0
2013-05-21,31.5789
2013-05-23,-24.0
2013-05-30,5.2632
2013-06-03,0.0
2013-06-05,-30.0
2013-06-06,0.0
2013-06-07,-57.1429
2013-06-10,-8.3333
2013-06-11,81.8182
2013-06-12,100.0
2013-06-14,25.0
2013-06-17,12.0
2013-06-18,-46.4286
2013-06-19,-26.6667
2013-06-20,0.0
2013-07-09,53.6364
2013-07-15,35.503
2013-07-16,22.2707
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,7.1429
2013-07-24,0.0
2013-07-26,0.0
2013-08-01,0.0
2013-08-07,-32.6667
2013-08-13,-40.4394
2013-08-20,149.3506
2013-08-28,66.6667
2013-08-29,-7.0
2013-09-17,-63.4409
2013-09-20,105.8824
2013-09-23,0.0
2013-10-08,-40.0
2013-10-10,0.0
2013-10-11,-19.0476
2013-10-17,5.8824
2013-10-21,0.0
2013-10-24,-8.3333
2013-10-29,-39.3939
2013-10-30,0.125
2013-11-05,0.0
2013-11-08,-0.1248
2013-11-11,0.0
2013-11-12,-92.875
2013-11-13,482.4561
2013-11-14,92.7711
2013-11-15,156.25
2013-11-18,-17.0732
2013-11-19,-8.8235
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,80.6452
2013-11-25,35.7143
2013-11-26,10.526299999999999
2013-11-29,0.0
2013-12-03,-4.7619
2013-12-04,12.5
2013-12-09,-12.2222
2013-12-10,-31.6456
2013-12-13,40.3241
2013-12-16,0.132
2013-12-18,-28.8303
2013-12-19,40.7407
2013-12-20,-28.947400000000002
2013-12-24,5.5556
2013-12-26,-36.8421
2013-12-27,38.8889
2013-12-30,-40.0
2013-12-31,133.3333
2014-01-02,-28.5714
2014-01-06,10.0
2014-01-10,0.0
2014-01-14,-1.8182
2014-01-15,25.9259
2014-01-16,-17.647100000000002
2014-01-17,14.2857
2014-01-23,-0.0391
2014-01-24,9.4177
2014-01-27,12.857099999999999
2014-01-28,1.2658
2014-01-29,12.5
2014-01-30,0.0
2014-01-31,4.4444
2014-02-03,0.0266
2014-02-04,4.2276
2014-02-05,22.449
2014-02-06,8.3333
2014-02-07,21.5385
2014-02-10,-10.1108
2014-02-12,-0.0176
2014-02-14,-7.0423
2014-02-18,6.0606
2014-02-19,9.2857
2014-02-20,-3.268
2014-02-21,-10.8108
2014-02-24,-0.7576
2014-02-25,-29.771
2014-02-28,10.8696
2014-03-06,0.0
2014-03-10,1.9607999999999999
2014-03-12,1.9231
2014-03-14,0.0
2014-03-18,-13.2075
2014-03-21,-6.5217
2014-03-26,4.6512
2014-04-03,-33.3333
2014-04-04,16.6667
2014-04-11,-14.2857
2014-04-14,0.0
2014-04-15,-31.6667
2014-04-16,0.0
2014-04-17,-56.0976
2014-04-21,11.1111
2014-04-22,-25.0
2014-04-23,93.3333
2014-04-24,-44.8276
2014-04-25,50.0
2014-04-28,-33.3333
2014-04-29,0.0
2014-05-05,-48.75
2014-05-06,-14.6341
2014-05-09,14.2857
2014-05-12,0.0
2014-05-13,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-23,-12.5
2014-05-28,-8.5714
2014-05-29,-6.25
2014-06-02,32.9167
2014-06-04,-24.7649
2014-06-05,50.0
2014-06-06,-33.3333
2014-06-17,63.3333
2014-06-20,-10.2041
2014-06-27,-29.5455
2014-07-02,41.9355
2014-07-28,-29.5455
2014-07-30,0.0
2014-07-31,20.9677
2014-08-07,-6.6667
2014-08-12,0.0
2014-08-14,-14.2857
2014-09-11,-0.4167
2014-09-17,0.0
2014-09-25,-33.0544
2014-10-02,0.0
2014-10-27,0.0
2014-11-04,0.0
2014-11-21,50.0
2014-11-25,0.0
2014-11-26,-65.0
2014-12-02,185.7143
2014-12-04,0.0
2014-12-08,3.3333
2014-12-12,-3.2258
2014-12-17,0.0
2014-12-23,-50.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-06,0.0
2015-02-12,0.0
2015-02-18,0.0
2015-02-19,66.6667
2015-02-25,-40.0
2015-03-16,66.6667
2015-05-07,-40.0
2015-05-11,0.0
2015-05-14,133.3333
2015-05-27,-42.8571
2015-06-04,0.0
2015-07-07,0.0
2015-07-23,0.0
2015-08-27,50.0
2015-09-24,0.0
2015-10-09,-33.3333
2015-10-22,0.0
2015-10-26,-50.0
2015-11-09,100.0
2015-11-10,0.0
2015-11-24,-36.875
2015-12-09,-20.7921
2015-12-15,-50.0
2015-12-21,0.0
2015-12-30,-60.0
2015-12-31,0.0
2016-01-07,400.0
2016-01-19,-75.0
2016-01-20,-15.0
2016-03-09,-5.8824
2016-03-17,0.0
2016-03-21,250.0
2016-04-26,-69.6429
2016-05-03,0.0
2016-05-26,5.8824
2016-06-20,-2.7778
2016-06-28,0.0
2016-07-26,357.1429
2016-07-27,-25.0
2016-09-06,-20.0
2016-09-16,0.0
2016-10-28,-33.3333
2016-11-01,134.375
2016-11-14,-14.6667
2016-11-22,56.25
2016-12-16,-36.0
2016-12-19,150.0
2016-12-22,-5.3125
2016-12-30,-47.1947
2017-01-25,25.0
2017-02-02,-20.0
2017-02-03,-25.0
2017-02-16,0.0
2017-02-22,166.6667
2017-03-01,-62.5
2017-04-06,-66.6667
2017-04-21,3500.0
2017-04-24,-7.5694
2017-04-27,-3.8317
2017-05-02,-87.7344
2017-06-02,-67.5159
2017-06-19,0.3922
2017-06-23,1150.0
2017-07-06,12.375
2017-07-12,-77.7531
2017-07-17,-60.0
2017-09-28,5.0
2017-10-02,0.0
2017-10-10,257.1429
2017-10-13,-33.3333
2017-11-02,0.0
2017-11-17,0.0
2017-11-22,50.0
2017-11-27,-33.3333
2017-11-29,0.0
2017-12-01,60.0
2017-12-15,-37.5
2017-12-20,0.0
2017-12-22,0.0
2017-12-26,100.0
2018-01-09,100.0
2018-01-10,0.0
2018-01-16,-0.25
2018-01-19,-4.9875
2018-02-09,5.2493
2018-02-23,-49.8747
2018-03-15,0.0
2018-03-29,0.0
2018-04-12,0.0
2018-04-20,0.0
2018-05-07,50.0
2018-05-22,100.0
2018-05-24,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-06-01,0.0
2018-06-05,50.0
2018-06-18,-27.7778
2018-06-19,-7.6923
2018-06-20,8.3333
2018-06-28,23.0769
2018-06-29,25.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,-9.4
2018-07-26,-74.0066
2018-08-28,-65.6051
2018-09-06,0.0
2018-09-12,517.284
2018-09-14,-45.0
2018-09-19,0.0
2018-09-25,0.0
2018-10-12,27.2727
2018-10-18,-64.2857
2018-10-30,140.0
2018-10-31,-23.3333
2018-11-02,30.4348
2018-11-20,16.6667
2018-12-03,-28.5714
2018-12-12,60.0
2018-12-20,-42.5
2018-12-27,0.0
2019-01-03,60.8696
2019-01-08,-32.1622
2019-01-09,0.0
2019-01-22,3.9840999999999998
2019-01-25,0.0
2019-02-06,53.2567
2019-02-08,50.0
2019-02-12,0.8333
2019-02-13,-0.8264
2019-02-14,-16.6667
2019-02-19,20.0
2019-02-20,0.0
2019-02-21,-16.6667
2019-02-27,-10.0
2019-02-28,122.2222
2019-03-01,-50.0
2019-03-07,0.0
2019-03-08,-34.0
2019-03-11,0.0
2019-04-15,24.2424
2019-04-16,143.9024
2019-04-18,-20.0
2019-04-22,-54.05
2019-05-13,63.2209
2019-05-14,-40.0
2019-05-20,-72.2222
2019-05-21,1300.0
2019-05-22,-46.3571
2019-05-23,3.1957
2019-05-24,-3.2258
2019-05-28,-24.0
2019-05-29,0.0
2019-05-30,-10.526299999999999
2019-05-31,-12.9412
2019-06-03,34.9099
2019-06-04,-24.7078
2019-06-05,-0.2217
2019-06-06,-10.6667
2019-06-10,-0.4975
2019-06-12,0.0
2019-06-13,124.75
2019-06-14,-11.0122
2019-06-17,0.0
2019-06-18,-21.875
2019-06-19,0.0
2019-06-21,28.0
2019-06-25,40.0
2019-06-26,-44.1964
2019-06-28,-20.0
2019-07-01,-6.8
2019-07-09,0.8584
2019-07-12,-4.2553
2019-07-16,-2.2222
2019-07-22,0.0
2019-07-23,20.4545
2019-07-24,-16.9811
2019-07-26,0.0
2019-07-31,59.0909
2019-08-09,-48.5714
2019-08-12,0.2778
2019-08-21,0.0
2019-08-30,121.6066
2019-09-03,-50.0
2019-09-05,0.0
2019-09-10,0.0
2019-09-11,62.5
2019-09-12,-38.4615
2019-09-13,0.0
2019-09-18,0.0
2019-09-20,-12.5
2019-09-24,1.4285999999999999
2019-10-02,4.2254
2019-10-07,-5.4054
2019-10-10,2.8571
2019-10-14,-2.7778
2019-10-17,0.0
2019-10-21,-14.2857
2019-11-01,2.4
2019-11-04,0.0
2019-11-05,-2.3438
2019-11-14,0.0
2019-11-18,-16.6667
2019-11-25,20.0
2019-11-29,30.0
2019-12-03,-0.2564
2019-12-04,-48.5861
2019-12-09,50.0
2019-12-13,-53.3333
2019-12-17,0.0
2019-12-19,0.0
2019-12-20,114.2857
2019-12-23,0.0
2019-12-27,-49.0667
2019-12-30,-1.8325
2020-01-02,0.0
2020-01-03,0.0
2020-01-07,0.0
2020-01-10,116.6667
2020-01-14,-56.3077
2020-01-30,111.2676
2020-01-31,0.0
2020-02-05,-33.3333
2020-02-21,-28.5
2020-02-26,172.7273
2020-02-28,-61.5385
2020-03-11,0.0
2020-03-17,59.3333
2020-03-19,-37.2385
2020-03-23,59.3333
2020-03-26,-0.4184
2020-03-30,5.042
2020-04-02,-40.0
2020-04-09,66.6667
2020-04-13,-40.0
2020-04-15,0.0
2020-04-17,33.3333
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,-0.45
2020-04-28,-44.7514
2020-04-30,81.8182
2020-05-05,-10.0
2020-05-06,11.1111
2020-05-07,95.0
2020-05-08,-10.2564
2020-05-12,-57.1429
2020-05-15,0.0
2020-05-18,0.0
2020-05-20,160.0
2020-05-21,-32.0513
2020-05-27,-24.5283
2020-05-28,25.0
2020-06-01,0.0
2020-06-05,-16.4
2020-06-08,0.4785
2020-06-09,38.0952
2020-06-16,-48.2759
2020-06-17,-9.0
2020-06-19,44.3223
2020-06-24,-23.8579
2020-06-26,41.0
2020-06-29,27.6596
2020-06-30,11.1111
2020-07-06,0.0
2020-07-08,-16.6667
2020-07-13,-20.0
2020-07-14,-25.0
2020-07-20,66.6667
2020-07-22,-4.0
2020-07-24,-40.8333
2020-07-27,76.0563
2020-07-28,-24.0
2020-07-29,0.0
2020-07-30,0.6579
