ticker,BBLKF US Equity
2008-11-06,-33.3333
2008-11-07,-20.0
2008-11-10,-6.25
2008-11-11,0.0
2008-11-12,-13.3333
2008-11-13,-38.4615
2008-11-14,25.0
2008-11-17,-37.5
2008-11-18,4.0
2008-11-19,-15.3846
2008-11-20,-9.0909
2008-11-21,-40.0
2008-11-24,-16.6667
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,180.0
2008-12-02,-35.7143
2008-12-03,11.1111
2008-12-04,110.0
2008-12-05,-28.5714
2008-12-08,0.0
2008-12-09,0.0
2008-12-10,-13.3333
2008-12-11,15.3846
2008-12-12,-6.6667
2008-12-15,-7.1429
2008-12-16,0.0
2008-12-17,-15.3846
2008-12-18,0.0
2008-12-19,9.0909
2008-12-22,-16.6667
2008-12-23,40.0
2008-12-24,7.1429
2008-12-26,-40.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,11.1111
2009-01-02,0.0
2009-01-05,25.0
2009-01-06,140.0
2009-01-07,-16.6667
2009-01-08,0.0
2009-01-09,0.0
2009-01-12,-24.0
2009-01-13,31.5789
2009-01-14,28.0
2009-01-15,-46.875
2009-01-16,17.647100000000002
2009-01-20,-25.0
2009-01-21,66.6667
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,-48.0
2009-01-28,88.4615
2009-01-29,-18.3673
2009-01-30,25.0
2009-02-02,-20.0
2009-02-03,0.0
2009-02-04,25.0
2009-02-05,0.0
2009-02-06,-4.0
2009-02-09,12.5
2009-02-10,-25.9259
2009-02-11,0.0
2009-02-12,-25.0
2009-02-17,33.3333
2009-02-18,-22.5
2009-02-19,29.0323
2009-02-20,-35.0
2009-02-23,30.7692
2009-02-24,-23.5294
2009-02-25,34.6154
2009-02-26,14.2857
2009-02-27,25.0
2009-03-02,-20.0
2009-03-03,0.0
2009-03-04,45.0
2009-03-05,3.4483
2009-03-06,0.0
2009-03-09,-33.3333
2009-03-10,-22.5
2009-03-11,0.0
2009-03-12,-3.2258
2009-03-13,92.5
2009-03-16,-16.8831
2009-03-17,-4.1667
2009-03-18,-30.4348
2009-03-19,75.0
2009-03-20,0.0
2009-03-23,3.5714
2009-03-24,-34.4828
2009-03-25,15.7895
2009-03-26,31.8182
2009-03-27,3.4483
2009-03-30,0.0
2009-03-31,-16.6667
2009-04-01,0.0
2009-04-02,20.0
2009-04-03,-16.6667
2009-04-06,28.0
2009-04-07,-6.25
2009-04-08,0.0
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-20,-10.0
2009-04-21,11.1111
2009-04-22,25.0
2009-04-23,-6.6667
2009-04-24,0.0
2009-04-27,-22.8571
2009-04-28,11.1111
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,33.3333
2009-05-04,32.5
2009-05-05,183.0189
2009-05-06,133.3333
2009-05-07,0.0
2009-05-08,-17.1429
2009-05-11,-27.5862
2009-05-12,19.0476
2009-05-13,-2.0
2009-05-14,-14.2857
2009-05-15,-14.2857
2009-05-18,-44.4444
2009-05-19,80.0
2009-05-20,-11.1111
2009-05-21,-18.75
2009-05-22,15.3846
2009-05-26,-6.6667
2009-05-27,42.8571
2009-05-28,10.0
2009-05-29,-18.1818
2009-06-01,0.5556
2009-06-02,-0.5525
2009-06-03,0.0
2009-06-04,27.7778
2009-06-05,0.0
2009-06-08,-13.0435
2009-06-09,-15.0
2009-06-10,5.2941
2009-06-11,6.1453
2009-06-12,10.526299999999999
2009-06-15,-14.2857
2009-06-16,5.5556
2009-06-17,-5.2632
2009-06-18,0.0
2009-06-19,-5.5556
2009-06-22,-11.7647
2009-06-23,-6.6667
2009-06-24,0.0
2009-06-25,7.1429
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,-20.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,-8.3333
2009-07-08,0.0
2009-07-09,-9.0909
2009-07-10,-10.0
2009-07-13,-5.5556
2009-07-14,-29.4118
2009-07-15,33.3333
2009-07-16,-12.5
2009-07-17,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-7.1429
2009-07-24,-23.0769
2009-07-27,20.0
2009-07-28,0.0
2009-07-29,-8.3333
2009-07-30,-5.4545
2009-07-31,15.3846
2009-08-03,10.0
2009-08-04,0.0
2009-08-05,-9.0909
2009-08-06,0.2083
2009-08-07,-15.1767
2009-08-10,56.8627
2009-08-11,-12.5
2009-08-12,-28.5714
2009-08-13,20.0
2009-08-14,66.6667
2009-08-17,-30.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,-14.2857
2009-08-25,33.3333
2009-08-26,21.25
2009-08-27,-8.2474
2009-08-28,1.1236
2009-08-31,-1.1111
2009-09-01,-19.1011
2009-09-02,-2.7778
2009-09-03,0.0
2009-09-04,-7.1429
2009-09-08,12.3077
2009-09-09,0.0
2009-09-10,12.3288
2009-09-11,3.6585
2009-09-14,-5.8824
2009-09-15,-6.25
2009-09-16,0.0
2009-09-17,-6.6667
2009-09-18,0.0
2009-09-21,14.2857
2009-09-22,0.0
2009-09-23,-6.25
2009-09-24,-13.0833
2009-09-25,7.3826
2009-09-28,1.4285999999999999
2009-09-29,-7.0423
2009-09-30,27.2727
2009-10-01,-16.6667
2009-10-02,0.0
2009-10-05,14.2857
2009-10-06,0.0
2009-10-07,-12.5
2009-10-08,0.0
2009-10-09,10.0
2009-10-12,-14.2857
2009-10-13,1.5152
2009-10-14,4.4776
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,-4.2857
2009-10-20,-10.4478
2009-10-21,3.3333
2009-10-22,-3.2258
2009-10-23,0.0
2009-10-26,8.3333
2009-10-27,-7.6923
2009-10-28,8.3333
2009-10-29,7.6923
2009-10-30,-14.2857
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,-13.3333
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,-3.8462
2009-11-17,20.0
2009-11-18,-8.3333
2009-11-19,0.0
2009-11-20,-7.2727
2009-11-23,1.9607999999999999
2009-11-24,-1.9231
2009-11-25,-1.9607999999999999
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,-8.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,8.6957
2009-12-07,-20.0
2009-12-08,0.0
2009-12-09,-35.0
2009-12-10,15.3846
2009-12-11,50.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,2.2222
2009-12-17,1.087
2009-12-18,-1.0753
2009-12-21,0.0
2009-12-22,-13.0435
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,-12.5
2009-12-30,0.0
2009-12-31,-14.2857
2010-01-04,0.0
2010-01-05,25.0
2010-01-06,86.6667
2010-01-07,14.2857
2010-01-08,25.0
2010-01-11,50.0
2010-01-12,-0.6667
2010-01-13,-2.6846
2010-01-14,-17.2414
2010-01-15,-15.8333
2010-01-19,-0.9901
2010-01-20,0.0
2010-01-21,-28.0
2010-01-22,4.1667
2010-01-25,10.6667
2010-01-26,-8.4337
2010-01-27,1.3158
2010-01-28,-1.2987
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,-1.3158
2010-02-04,1.3333
2010-02-05,-7.8947
2010-02-08,-7.1429
2010-02-09,7.6923
2010-02-10,0.0
2010-02-11,-4.2857
2010-02-12,0.0
2010-02-17,4.4776
2010-02-18,-4.2857
2010-02-19,4.4776
2010-02-22,-4.2857
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,4.4776
2010-03-02,-4.2857
2010-03-03,0.0
2010-03-05,0.0
2010-03-08,4.4776
2010-03-09,0.0
2010-03-10,-1.4285999999999999
2010-03-11,-1.4493
2010-03-12,0.7353
2010-03-15,2.3723
2010-03-16,-7.3084
2010-03-17,0.0
2010-03-18,22.3077
2010-03-19,-6.9182
2010-03-22,-12.1622
2010-03-23,0.0
2010-03-24,0.0
2010-03-26,0.0
2010-03-29,23.0769
2010-03-30,-18.75
2010-03-31,7.6923
2010-04-01,14.2857
2010-04-05,-12.5
2010-04-07,14.2857
2010-04-08,-25.0
2010-04-09,41.6667
2010-04-12,-5.8824
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,12.5
2010-04-16,-5.5556
2010-04-19,0.0
2010-04-20,-5.8824
2010-04-21,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,3.75
2010-04-28,-3.6145
2010-04-29,-6.25
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,-6.6667
2010-05-05,0.0
2010-05-06,7.1429
2010-05-07,0.0
2010-05-10,-12.0
2010-05-11,-9.0909
2010-05-12,16.6667
2010-05-13,0.0
2010-05-14,-12.6786
2010-05-17,-0.2045
2010-05-18,-24.5902
2010-05-19,2.1739
2010-05-20,17.0213
2010-05-21,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,-9.0909
2010-05-27,0.0
2010-05-28,-20.0
2010-06-01,25.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-07,-10.0
2010-06-08,0.0
2010-06-09,11.1111
2010-06-10,-4.75
2010-06-11,4.9869
2010-06-14,0.0
2010-06-15,-14.0
2010-06-16,0.0
2010-06-17,4.6512
2010-06-18,11.1111
2010-06-21,20.0
2010-06-23,-8.3333
2010-06-24,-9.0909
2010-06-25,40.0
2010-06-28,-14.2857
2010-06-29,-16.6667
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,30.0
2010-07-06,-23.0769
2010-07-07,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-15,20.0
2010-07-16,-26.6667
2010-07-20,0.0
2010-07-22,36.3636
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,-16.6667
2010-07-28,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-04,10.0
2010-08-05,0.0
2010-08-06,-9.0909
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,-12.0
2010-08-12,25.0
2010-08-13,-20.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-23,25.0
2010-08-24,-20.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,13.6364
2010-08-30,-5.0
2010-08-31,0.0
2010-09-02,-7.3684
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,13.6364
2010-09-10,-6.0
2010-09-13,-6.383
2010-09-14,2.2727
2010-09-15,-2.2222
2010-09-16,2.2727
2010-09-17,-4.4444
2010-09-20,3.4884
2010-09-21,0.2809
2010-09-23,0.0
2010-09-24,-3.6414999999999997
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,-6.9767
2010-10-01,-17.5
2010-10-04,6.0606
2010-10-05,14.2857
2010-10-06,-2.5
2010-10-07,0.0
2010-10-08,2.5641
2010-10-11,-2.5
2010-10-12,-10.2564
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,14.2857
2010-10-18,-2.5
2010-10-19,0.0
2010-10-20,-10.2564
2010-10-25,2.8571
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-11.1111
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,6.25
2010-11-11,-2.9412000000000003
2010-11-12,6.0606
2010-11-15,-8.5714
2010-11-16,9.375
2010-11-17,-8.5714
2010-11-18,9.375
2010-11-19,-5.7143
2010-11-22,0.0
2010-11-26,6.0606
2010-11-29,-5.7143
2010-11-30,0.0
2010-12-01,-3.0303
2010-12-02,25.0
2010-12-03,-12.5
2010-12-06,-5.7143
2010-12-07,-3.0303
2010-12-08,0.0
2010-12-09,9.375
2010-12-10,8.5714
2010-12-13,-15.7895
2010-12-14,9.375
2010-12-15,11.4286
2010-12-16,0.0
2010-12-20,2.5641
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,-20.0
2010-12-27,-3.125
2010-12-28,3.2258
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,6.25
2011-01-05,2.9412000000000003
2011-01-06,-2.8571
2011-01-07,47.0588
2011-01-10,-25.0
2011-01-11,6.6667
2011-01-12,25.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,-12.0
2011-01-19,4.5455
2011-01-20,-28.2609
2011-01-21,0.5682
2011-01-25,14.5009
2011-01-26,5.2632
2011-01-27,12.5
2011-01-28,-11.1111
2011-01-31,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,2.5
2011-02-07,-2.439
2011-02-08,2.5
2011-02-09,-2.439
2011-02-10,0.0
2011-02-11,-4.5313
2011-02-14,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,-8.347
2011-02-28,0.0
2011-03-03,42.8571
2011-03-07,-10.0
2011-03-08,-11.1111
2011-03-09,-6.25
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,-6.6667
2011-03-21,-14.2857
2011-03-22,65.625
2011-03-23,-39.6226
2011-03-24,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,-30.0
2011-04-01,9.5238
2011-04-04,0.0
2011-04-08,0.0
2011-04-12,4.3478
2011-04-13,0.0
2011-04-15,25.0
2011-04-18,0.0
2011-04-20,-20.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.5208
2011-04-27,-8.8083
2011-04-29,0.0
2011-05-02,-9.0909
2011-05-03,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-11,15.0
2011-05-12,-56.5217
2011-05-13,100.0
2011-05-16,10.0
2011-05-17,4.5455
2011-05-18,-56.5217
2011-05-19,100.0
2011-05-23,0.0
2011-05-24,15.0
2011-05-31,8.6957
2011-06-01,0.0
2011-06-02,-36.0
2011-06-06,0.0
2011-06-07,-31.25
2011-06-08,9.0909
2011-06-09,33.3333
2011-06-13,-31.25
2011-06-14,0.0
2011-06-15,36.3636
2011-06-21,0.0
2011-06-22,-33.3333
2011-06-27,0.0
2011-06-30,250.0
2011-07-01,-68.5714
2011-07-05,36.3636
2011-07-06,6.6667
2011-07-11,6.25
2011-07-18,5.8824
2011-07-19,0.0
2011-07-22,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-08-01,-44.4444
2011-08-04,0.0
2011-08-05,0.0
2011-08-09,0.0
2011-08-11,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-23,0.0
2011-08-24,80.0
2011-08-25,-16.6667
2011-08-31,0.0
2011-09-07,-26.6667
2011-09-08,0.0
2011-09-12,0.0
2011-09-20,18.1818
2011-09-23,-15.3846
2011-09-26,0.0
2011-09-29,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,13.6364
2011-10-13,-20.0
2011-10-17,0.0
2011-10-20,0.0
2011-10-21,10.0
2011-10-24,-36.3636
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-11-04,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-15,57.1429
2011-11-16,-36.3636
2011-11-18,-28.5714
2011-11-23,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,10.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,3.4091
2011-12-12,5.4945
2011-12-13,83.3333
2011-12-14,-48.2955
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,93.4066
2011-12-21,-47.1591
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,-13.9785
2011-12-29,120.0
2011-12-30,-54.5455
2012-01-03,0.0
2012-01-04,2.5
2012-01-05,0.0
2012-01-09,0.0
2012-01-13,-2.439
2012-01-17,0.0
2012-01-19,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-27,0.0
2012-01-30,900.0
2012-01-31,-15.75
2012-02-02,-57.27
2012-02-03,-44.4444
2012-02-06,0.0
2012-02-07,100.0
2012-02-08,0.0
2012-02-09,-50.0
2012-02-13,50.0
2012-02-14,0.0
2012-02-16,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-02-24,-33.3333
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-16,0.0
2012-03-19,0.0
2012-03-21,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,0.0
2012-04-03,0.0
2012-04-05,0.0
2012-04-09,0.0
2012-04-12,0.0
2012-04-20,50.0
2012-04-24,-60.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-30,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-18,0.0
2012-05-22,66.6667
2012-05-23,-25.0
2012-05-25,0.0
2012-05-29,33.3333
2012-05-30,0.0
2012-06-01,-40.0
2012-06-08,-16.6667
2012-06-11,500.0
2012-06-15,-20.0
2012-06-25,-37.5
2012-06-26,-6.6667
2012-06-27,-64.2857
2012-06-28,0.0
2012-07-12,0.0
2012-07-16,0.0
2012-07-17,80.0
2012-07-18,11.1111
2012-07-24,-48.75
2012-07-26,0.0
2012-07-30,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-06,0.0
2012-08-07,17.0732
2012-08-08,16.6667
2012-08-09,0.0
2012-08-13,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-27,0.0
2012-08-31,100.0
2012-09-07,-35.7143
2012-09-18,55.5556
2012-09-19,-42.8571
2012-09-20,0.0
2012-09-21,-35.9375
2012-09-24,0.0
2012-10-04,3.6585
2012-10-05,88.2353
2012-10-10,-40.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-18,16.6667
2012-10-22,-14.2857
2012-10-23,0.0
2012-10-25,-14.5833
2012-10-31,0.0
2012-11-01,17.0732
2012-11-02,0.0
2012-11-05,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,-14.5833
2012-11-16,-21.9512
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-29,25.0
2012-12-03,0.0
2012-12-05,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.0
2012-12-27,-20.0
2012-12-28,0.0
2012-12-31,12.5
2013-01-02,0.0
2013-01-11,0.0
2013-01-16,233.3333
2013-01-17,0.0
2013-01-23,-33.3333
2013-01-24,-48.125
2013-01-28,189.1566
2013-01-29,-65.4167
2013-01-31,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-08,0.0
2013-02-13,0.0
2013-03-06,92.7711
2013-03-07,0.0
2013-03-08,-55.0
2013-03-11,-11.1111
2013-03-12,4.6875
2013-03-13,-1.4925
2013-03-15,93.9394
2013-03-18,87.5
2013-03-20,0.0
2013-03-21,30.0
2013-03-22,2.5641
2013-03-26,0.0
2013-03-27,100.0
2013-03-28,-37.5
2013-04-01,-78.75
2013-04-03,0.0
2013-04-04,464.7059
2013-04-05,-16.6667
2013-04-08,-4.0
2013-04-10,108.3333
2013-04-11,-60.0
2013-04-12,0.0
2013-04-16,25.0
2013-04-17,-72.75
2013-04-23,2.7523
2013-04-24,42.8571
2013-04-25,-31.875
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-13,0.0
2013-05-15,0.9174
2013-05-17,-0.9091
2013-05-20,2.7523
2013-05-24,-2.6786
2013-05-29,325.6881
2013-05-30,-13.7931
2013-06-07,-72.75
2013-06-11,0.9174
2013-06-12,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-24,-22.7273
2013-06-25,12.9412
2013-06-27,11.4583
2013-07-02,4.6729
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,14.2857
2013-07-15,0.0
2013-07-16,0.0
2013-07-19,12.5
2013-07-24,11.1111
2013-07-25,-18.75
2013-07-29,207.6923
2013-08-06,0.0
2013-08-08,0.0
2013-08-09,-60.0
2013-08-15,0.0
2013-08-20,140.0
2013-08-21,0.0
2013-08-22,-58.3333
2013-08-26,100.0
2013-08-28,-50.0
2013-08-29,0.0
2013-08-30,0.0
2013-09-05,0.0
2013-09-10,100.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,-50.0
2013-09-26,150.0
2013-09-27,-40.0
2013-10-08,0.0
2013-10-11,0.0
2013-10-15,0.0
2013-10-16,100.0
2013-10-18,0.0
2013-10-22,-33.3333
2013-10-23,20.0
2013-10-30,4.1667
2013-11-01,-40.0
2013-11-04,-26.6667
2013-11-06,9.0909
2013-11-08,-8.3333
2013-11-11,81.8182
2013-11-12,-40.0
2013-11-13,0.0
2013-11-15,1.5625
2013-11-18,64.1026
2013-11-19,25.0
2013-11-20,20.0
2013-11-21,0.0
2013-11-22,-16.6667
2013-11-25,-51.25
2013-12-04,2.5641
2013-12-05,0.0
2013-12-06,0.0
2013-12-10,-1.5
2013-12-12,0.0
2013-12-16,143.6548
2013-12-18,-50.0
2013-12-19,-16.6667
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,1.0
2013-12-26,66.3366
2013-12-27,0.0
2013-12-30,42.8571
2013-12-31,-53.3333
2014-01-03,114.2857
2014-01-06,0.0
2014-01-07,-33.3333
2014-01-28,0.0
2014-01-29,45.0
2014-02-03,-31.0345
2014-02-04,-25.0
2014-02-05,0.0
2014-02-10,-34.5833
2014-02-11,0.0
2014-02-12,195.5414
2014-02-14,-62.069
2014-02-18,0.0
2014-02-21,81.8182
2014-02-26,-35.0
2014-02-27,-7.6923
2014-02-28,0.0
2014-03-03,0.0
2014-03-05,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-19,0.0
2014-03-25,-5.2083
2014-03-27,0.0
2014-03-31,0.0
2014-04-03,0.0
2014-04-07,31.8681
2014-04-09,0.0
2014-04-10,-24.1667
2014-04-11,0.0
2014-04-16,0.0
2014-04-21,23.0769
2014-04-25,-18.75
2014-04-28,23.0769
2014-05-02,42.8571
2014-05-05,-43.125
2014-05-16,0.0
2014-05-19,0.0
2014-05-21,-12.0879
2014-06-06,0.0
2014-06-11,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-18,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-10,0.0
2014-07-14,0.0
2014-07-16,0.0
2014-07-25,0.0
2014-08-08,0.0
2014-08-26,0.0
2014-09-03,1.25
2014-09-05,-1.2346
2014-09-08,0.0
2014-09-10,1.25
2014-09-12,-1.2346
2014-09-16,0.0
2014-09-26,-50.0
2014-09-30,20.0
2014-10-07,0.0
2014-10-13,0.0
2014-10-23,50.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-05,11.1111
2014-11-11,-10.0
2014-11-12,0.0
2014-11-26,-55.5556
2014-12-01,0.0
2014-12-02,-25.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-10,0.0
2014-12-12,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,-16.6667
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-12,415.0
2015-01-13,-84.466
2015-01-28,50.0
2015-01-30,0.0
2015-02-10,4.1667
2015-02-27,-4.0
2015-03-16,0.0
2015-03-30,33.3333
2015-04-01,-25.0
2015-04-02,33.3333
2015-04-06,-25.0
2015-04-14,0.0
2015-04-15,0.0
2015-04-20,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-05-06,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-14,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-15,0.0
2015-06-19,-29.1667
2015-06-23,0.0
2015-06-30,0.0
2015-07-27,0.0
2015-07-30,0.0
2015-08-04,0.0
2015-08-06,0.0
2015-08-12,0.0
2015-08-21,17.647100000000002
2015-08-25,-15.0
2015-09-11,-5.8824
2015-10-02,0.0
2015-10-05,3.125
2015-10-06,-3.0303
2015-10-07,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-15,0.0
2015-10-27,0.0
2015-11-04,6.25
2015-11-13,-5.8824
2015-11-18,0.0
2015-11-23,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-09,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,-25.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-23,0.0
2015-12-28,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-05,0.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-22,-8.3333
2016-01-25,0.0
2016-02-09,0.0
2016-02-11,0.0
