ticker,NEWA US Equity
2017-12-15,-16.714199999999998
2017-12-18,6.7275
2017-12-19,2.6709
2017-12-20,-0.3122
2017-12-21,-8.0376
2017-12-22,-2.6107
2017-12-26,5.2448
2017-12-27,8.9701
2017-12-28,2.8455
2017-12-29,-7.2134
2018-01-02,-3.0884
2018-01-03,1.3187
2018-01-04,3.1453
2018-01-05,18.7171
2018-01-08,-5.6687
2018-01-09,9.4836
2018-01-10,4.3739
2018-01-11,10.9285
2018-01-12,-3.7037
2018-01-16,21.5385
2018-01-17,-24.1139
2018-01-18,-11.0926
2018-01-19,4.5966000000000005
2018-01-22,-0.5381
2018-01-23,-6.2218
2018-01-24,9.9038
2018-01-25,4.112
2018-01-26,-5.7143
2018-01-29,-5.2585
2018-01-30,-1.9755
2018-01-31,4.1267
2018-02-01,-3.7788
2018-02-02,6.6091999999999995
2018-02-05,6.0198
2018-02-06,4.3305
2018-02-07,5.3529
2018-02-08,-4.3177
2018-02-09,4.5125
2018-02-12,-4.549
2018-02-13,-6.7851
2018-02-14,9.3588
2018-02-15,-0.7924
2018-02-16,-0.8786
2018-02-20,0.2417
2018-02-21,-7.9582
2018-02-22,6.4629
2018-02-23,5.4963
2018-02-26,-3.7325
2018-02-27,2.6656
2018-02-28,0.7081
2018-03-01,4.375
2018-03-02,1.0479
2018-03-05,-1.3333
2018-03-06,-4.2793
2018-03-07,8.7059
2018-03-08,11.8326
2018-03-09,-0.9677
2018-03-12,0.1954
2018-03-13,6.567
2018-03-14,-0.4881
2018-03-15,5.1502
2018-03-16,1.516
2018-03-19,4.5951
2018-03-20,5.4366
2018-03-21,-1.8229
2018-03-22,-3.7666
2018-03-23,5.4024
2018-03-26,5.3870000000000005
2018-03-27,3.5236
2018-03-28,-2.5407
2018-03-29,1.8199999999999998
2018-04-02,3.7681
2018-04-03,-4.4693
2018-04-04,11.5984
2018-04-05,4.8035
2018-04-06,-0.875
2018-04-09,1.5973000000000002
2018-04-10,7.1163
2018-04-11,3.4375999999999998
2018-04-12,-38.3869
2018-04-13,-7.4545
2018-04-16,-5.501
2018-04-17,1.5246
2018-04-18,-1.9795
2018-04-19,0.9749
2018-04-20,-4.2759
2018-04-23,-4.3228
2018-04-24,-7.3042
2018-04-25,1.2185
2018-04-26,-4.8154
2018-04-27,-1.0961
2018-04-30,-0.8525
2018-05-01,11.9518
2018-05-02,6.9892
2018-05-03,11.1989
2018-05-04,-17.366
2018-05-07,-1.5625
2018-05-08,-1.1111
2018-05-09,3.6917999999999997
2018-05-10,3.6378
2018-05-11,-7.2442
2018-05-14,-1.6907999999999999
2018-05-15,5.3235
2018-05-16,-3.6547
2018-05-17,2.0178
2018-05-18,-1.7405
2018-05-21,-0.9662
2018-05-22,-6.4228
2018-05-23,3.649
2018-05-24,5.4484
2018-05-25,2.5437
2018-05-29,15.4264
2018-05-30,7.0517
2018-05-31,-4.9561
2018-06-01,-2.3762
2018-06-04,-6.4909
2018-06-05,6.2907
2018-06-06,1.2245
2018-06-07,3.8306
2018-06-08,0.9061
2018-06-11,-5.5805
2018-06-12,0.2038
2018-06-13,2.1017
2018-06-14,3.7185
2018-06-15,15.1088
2018-06-18,4.3382
2018-06-19,-6.2367
2018-06-20,8.0728
2018-06-21,-4.8396
2018-06-22,0.7186
2018-06-25,0.8782
2018-06-26,6.9641
2018-06-27,5.7477
2018-06-28,2.7417
2018-06-29,11.8446
2018-07-02,-13.4366
2018-07-03,-4.9323
2018-07-05,-2.5941
2018-07-06,-1.9321000000000002
2018-07-09,0.3727
2018-07-10,5.6764
2018-07-11,1.9578
2018-07-12,5.8099
2018-07-13,4.1415
2018-07-16,3.3064999999999998
2018-07-17,-11.3754
2018-07-18,-3.367
2018-07-19,-2.5762
2018-07-20,-2.9031000000000002
2018-07-23,2.5627
2018-07-24,-3.3837
2018-07-25,3.8792999999999997
2018-07-26,-0.1037
2018-07-27,-5.5556
2018-07-30,-6.9269
2018-07-31,-0.6497
2018-08-01,2.0214
2018-08-02,1.3986
2018-08-03,-1.3218
2018-08-06,4.3098
2018-08-07,-1.6192
2018-08-08,19.353
2018-08-09,2.8055
2018-08-10,1.9426
2018-08-13,-2.4047
2018-08-14,3.9516999999999998
2018-08-15,6.3506
2018-08-16,5.3827
2018-08-17,9.7366
2018-08-20,4.9455
2018-08-21,-67.9141
2018-08-22,27.7538
2018-08-23,-0.2536
2018-08-24,-5.5085
2018-08-27,-4.0359
2018-08-28,5.7009
2018-08-29,-2.2989
2018-08-30,-4.7059
2018-08-31,0.5698
2018-09-04,4.627
2018-09-05,-2.1661
2018-09-06,-2.3985
2018-09-07,0.9452
2018-09-10,6.4607
2018-09-11,-2.2867
2018-09-12,-0.18
2018-09-13,1.9838
2018-09-14,2.2989
2018-09-17,-11.6681
2018-09-18,4.2074
2018-09-19,-3.7559
2018-09-20,-1.1707
2018-09-21,-1.1846
2018-09-24,-0.4995
2018-09-25,-1.8072
2018-09-26,-3.2720000000000002
2018-09-27,0.0
2018-09-28,-3.8055
2018-10-01,3.8462
2018-10-02,2.2222
2018-10-03,4.2443
2018-10-04,-0.5958
2018-10-05,-3.4965
2018-10-08,-3.9337
2018-10-09,-7.4353
2018-10-10,-8.0326
2018-10-11,1.0127
2018-10-12,1.1278
2018-10-15,3.4696
2018-10-16,5.8683
2018-10-17,-1.8869
2018-10-18,-3.4958
2018-10-19,4.4444
2018-10-22,-2.1963
2018-10-23,-1.5883
2018-10-24,3.9909
2018-10-25,-0.2286
2018-10-26,-4.0092
2018-10-29,-0.4773
2018-10-30,-3.717
2018-10-31,-1.9925000000000002
2018-11-01,11.562899999999999
2018-11-02,-0.3929
2018-11-05,0.6232
2018-11-06,5.3408999999999995
2018-11-07,5.6095
2018-11-08,-4.8008
2018-11-09,-6.1159
2018-11-12,-5.8286
2018-11-13,2.3058
2018-11-14,0.0
2018-11-15,-3.6773
2018-11-16,1.3547
2018-11-19,-0.243
2018-11-20,-0.7308
2018-11-21,2.9448
2018-11-23,1.7877999999999998
2018-11-26,1.2881
2018-11-27,-1.2717
2018-11-28,5.2693
2018-11-29,-1.4461
2018-11-30,-3.6117
2018-12-03,-0.7026
2018-12-04,-1.533
2018-12-06,0.1198
2018-12-07,-2.1531000000000002
2018-12-10,-1.3447
2018-12-11,-0.7435
2018-12-12,-3.4956
2018-12-13,1.1643
2018-12-14,-0.1918
2018-12-17,-3.6515
2018-12-18,0.6649
2018-12-19,-7.5297
2018-12-20,-5.8571
2018-12-21,-9.7117
2018-12-24,-7.0588
2018-12-26,6.6908
2018-12-27,-6.9492
2018-12-28,1.275
2018-12-31,0.7194
2019-01-02,-3.5714
2019-01-03,-6.2963000000000005
2019-01-04,14.6245
2019-01-07,4.1379
2019-01-08,-6.1258
2019-01-09,3.5273
2019-01-10,-2.7257
2019-01-11,2.9772
2019-01-14,3.4013999999999998
2019-01-15,0.0
2019-01-16,-1.3158
2019-01-17,6.1667
2019-01-18,-7.0644
2019-01-22,5.9122
2019-01-23,-2.5518
2019-01-24,0.0
2019-01-25,3.928
2019-01-28,-5.5118
2019-01-29,0.8333
2019-01-30,0.3306
2019-01-31,-1.9769
2019-02-01,4.5378
2019-02-04,-2.8939
2019-02-05,-0.3311
2019-02-06,2.4917
2019-02-07,-0.4862
2019-02-08,-1.1401
2019-02-11,4.4481
2019-02-12,2.5237
2019-02-13,-0.3077
2019-02-14,-2.4136
2019-02-15,-0.0901
2019-02-19,0.8246
2019-02-20,3.2182
2019-02-21,-1.597
2019-02-22,4.0185
2019-02-25,7.7266
2019-02-26,-7.0345
2019-02-27,-2.2255
2019-02-28,2.5797
2019-03-01,3.2544
2019-03-04,7.4499
2019-03-05,-2.0
2019-03-06,-7.619
2019-03-07,-5.3019
2019-03-08,0.0
2019-03-11,4.9767
2019-03-12,-2.8148
2019-03-13,2.8963
2019-03-14,4.1481
2019-03-15,4.2674
2019-03-18,3.2742
2019-03-19,2.3778
2019-03-20,-2.1935000000000002
2019-03-21,-0.6596
2019-03-22,-4.2497
2019-03-25,5.2705
2019-03-26,-2.108
2019-03-27,0.9421
2019-03-28,-4.6667
2019-03-29,1.6783000000000001
2019-04-01,3.3012
2019-04-02,1.8641999999999999
2019-04-03,0.0
2019-04-04,1.3072
2019-04-05,-1.2903
2019-04-08,-0.3922
2019-04-09,1.706
2019-04-10,-1.4194
2019-04-11,1.3089
2019-04-12,-0.1305
2019-04-15,-0.3868
2019-04-16,-0.2597
2019-04-17,-0.3906
2019-04-18,-0.5229
2019-04-22,2.4967
2019-04-23,0.8974
2019-04-24,0.3812
2019-04-25,1.3924
2019-04-26,1.4981
2019-04-29,1.7245
2019-04-30,-7.862
2019-05-01,2.3622
2019-05-02,-5.2564
2019-05-03,2.4356999999999998
2019-05-06,-2.3778
2019-05-07,2.4356999999999998
2019-05-08,0.6605
2019-05-09,0.5249
2019-05-10,-1.3054999999999999
2019-05-13,-1.7196
2019-05-14,-3.0956
2019-05-15,-5.7167
2019-05-16,-2.8814
2019-05-17,-5.1996
2019-05-20,0.64
2019-05-21,1.2511999999999999
2019-05-22,1.2766
2019-05-23,-2.1705
2019-05-24,-0.1585
2019-05-28,-0.4762
2019-05-29,-4.3062000000000005
2019-05-30,-1.6667
2019-05-31,-2.8814
2019-06-03,-2.8796
2019-06-04,-1.1195
2019-06-05,-5.8589
2019-06-06,1.5385
2019-06-07,0.1901
2019-06-10,-1.7078
2019-06-11,0.6873
2019-06-12,0.4506
2019-06-13,-0.9181
2019-06-14,1.7145000000000001
2019-06-17,-1.9735
2019-06-18,1.4336
2019-06-19,2.8571
2019-06-20,0.1852
2019-06-21,-0.0055
2019-06-24,1.4844
2019-06-25,2.0036
2019-06-26,-2.0536
2019-06-27,1.7867
2019-06-28,-1.4867
2019-07-01,4.0
2019-07-02,1.0017
2019-07-03,-1.6842000000000001
2019-07-05,-4.9296
2019-07-08,-0.3704
2019-07-09,0.7435
2019-07-10,6.0886
2019-07-11,2.6087
2019-07-12,7.4576
2019-07-15,0.7886
2019-07-16,-4.23
2019-07-17,1.8024
2019-07-18,-1.1236
2019-07-19,-1.461
2019-07-22,-1.1532
2019-07-23,0.8333
2019-07-24,-0.1653
2019-07-25,0.1656
2019-07-26,-2.5620000000000003
2019-07-29,-5.0042
2019-07-30,4.6429
2019-07-31,-0.5973
2019-08-01,-4.721
2019-08-02,0.1802
2019-08-05,1.7086000000000001
2019-08-06,-1.3263
2019-08-07,-0.1792
2019-08-08,1.2567
2019-08-13,22.3404
2019-08-14,-7.2464
2019-08-15,-4.7578
2019-08-16,-1.0746
2019-08-19,4.4776
2019-08-20,0.4952
2019-08-21,1.4026
2019-08-22,-0.3115
2019-08-23,-0.7813
2019-08-26,-3.9370000000000003
2019-08-27,1.6393
2019-08-28,2.2580999999999998
2019-08-29,-2.2082
2019-08-30,-2.0968
2019-09-03,2.1417
2019-09-04,-2.0968
2019-09-05,0.1647
2019-09-09,0.8224
2019-09-10,2.3654
2019-09-11,0.239
2019-09-12,-1.0334
2019-09-13,-3.6145
2019-09-16,4.5
2019-09-17,-1.1164
2019-09-18,-0.3226
2019-09-19,0.6472
2019-09-20,1.6077
2019-09-23,-2.3734
2019-09-24,2.5932
2019-09-26,-0.9479
2019-09-27,0.0271
2019-10-01,-1.5417999999999998
2019-10-02,-0.5668
2019-10-03,-1.0472
2019-10-04,0.5645
2019-10-07,2.1277
2019-10-08,-2.4038
2019-10-09,1.8062
2019-10-10,2.9032
2019-10-11,-1.5063
2019-10-14,-1.0169
2019-10-15,0.4823
2019-10-16,-0.48
2019-10-17,0.7524
2019-10-18,-0.1085
2019-10-22,0.5591
2019-10-23,0.4718
2019-10-24,0.4
2019-10-25,1.2598
2019-10-28,0.1555
2019-10-29,0.1553
2019-10-30,-2.0078
2019-10-31,-0.6408
2019-11-01,0.0621
2019-11-04,0.8928
2019-11-05,-1.2618
2019-11-07,-1.1182
2019-11-08,-5.0081
2019-11-11,0.9354
2019-11-12,0.9267
2019-11-13,-2.1219
2019-11-14,2.1679
2019-11-15,-2.6244
2019-11-18,-0.7338
2019-11-19,3.2815
2019-11-20,-2.6756
2019-11-21,-3.2577
2019-11-22,2.657
2019-11-25,2.9412000000000003
2019-11-26,-4.2017
2019-11-27,-1.4018
2019-12-02,-3.9163
2019-12-03,-3.7037
2019-12-04,-7.0846
2019-12-05,-20.1093
2019-12-06,4.7228
2019-12-09,5.1382
2019-12-10,2.4965
2019-12-11,-4.7313
2019-12-12,1.3349
2019-12-13,-2.5348
2019-12-16,6.6166
2019-12-17,-1.373
2019-12-19,-3.8028
2019-12-20,-1.8355000000000001
2019-12-23,-17.199
2019-12-24,0.2967
2019-12-26,1.7751000000000001
2019-12-27,-1.1628
2019-12-30,-5.1471
2019-12-31,-3.8729
2020-01-02,0.9967
2020-01-03,1.3734
2020-01-06,1.6667
2020-01-07,2.8851
2020-01-08,17.3343
2020-01-09,-1.9381
2020-01-10,7.3298
2020-01-13,-4.1366
2020-01-14,-1.2823
2020-01-15,2.5773
2020-01-16,4.1307
2020-01-17,-2.2778
2020-01-21,-0.9877
2020-01-22,3.7406
2020-01-24,-5.4087
2020-01-27,-1.3977
2020-01-28,-1.6753
2020-01-29,-0.6553
2020-01-30,-1.5831
2020-01-31,1.6086
2020-02-03,-5.277
2020-02-04,3.0641
2020-02-05,-3.7838000000000003
2020-02-06,2.2472
2020-02-07,1.6484
2020-02-12,2.1622
2020-02-13,-0.2646
2020-02-14,-2.122
2020-02-18,-3.252
2020-02-19,2.8011
2020-02-20,0.0
2020-02-21,-1.0899
2020-02-24,1.1019
2020-02-25,-2.4523
2020-02-26,-1.3966
2020-02-27,-4.2493
2020-02-28,-2.6391
2020-03-02,-6.7096
2020-03-03,-2.2085
2020-03-04,4.9863
2020-03-05,-0.9772
2020-03-06,-32.716
2020-03-09,10.9524
2020-03-10,0.8627
2020-03-11,-6.3870000000000005
2020-03-12,-4.1864
2020-03-13,4.8437
2020-03-16,1.81
2020-03-17,-2.2222
2020-03-18,-6.3636
2020-03-19,-2.9126
2020-03-20,-6.75
2020-03-23,-24.933
2020-03-24,28.9429
2020-03-25,3.8666
2020-03-26,15.7333
2020-03-27,-1.106
2020-03-30,4.3802
2020-03-31,-2.683
2020-04-01,-8.2527
2020-04-02,10.0
2020-04-03,-4.5455
2020-04-06,9.0476
2020-04-07,2.6201
2020-04-08,-3.4043
2020-04-09,1.4978
2020-04-13,-6.0069
2020-04-14,1.1267
2020-04-15,6.8493
2020-04-16,0.0
2020-04-20,-1.5255999999999998
2020-04-21,4.1531
2020-04-22,6.25
2020-04-23,-6.2745
2020-04-24,-4.9665
2020-04-27,-0.0572
2020-04-28,-4.8458
2020-04-29,4.5463000000000005
2020-04-30,4.0652
2020-05-01,-5.5319
2020-05-04,-0.4369
2020-05-05,3.1534
2020-05-06,-0.4386
2020-05-07,-1.7621
2020-05-08,-0.87
2020-05-11,-4.0803
2020-05-12,19.9161
2020-05-13,0.2871
2020-05-14,0.3922
2020-05-15,-3.6875
2020-05-18,1.3952
2020-05-19,8.0
2020-05-20,-5.5556
2020-05-21,1.5686
2020-05-22,0.0
2020-05-26,-2.3166
2020-05-27,-1.9763
2020-05-28,2.0161
2020-05-29,-1.9763
2020-06-01,2.8226
2020-06-02,0.0
2020-06-03,-1.1764999999999999
2020-06-04,-1.1905000000000001
2020-06-05,1.4056
2020-06-08,2.0832
2020-06-09,-1.4586999999999999
2020-06-10,4.7244
2020-06-11,-2.218
2020-06-12,20.7228
2020-06-15,-13.3758
2020-06-16,20.3787
2020-06-17,-2.5715
2020-06-18,29.7765
2020-06-19,7.971
2020-06-22,-0.2237
2020-06-23,-1.5695000000000001
2020-06-24,3.8724
2020-06-25,-3.7281
2020-06-26,2.5057
2020-06-29,-10.4444
2020-06-30,-9.2506
2020-07-01,8.0061
2020-07-02,-2.0253
2020-07-06,-3.23
2020-07-07,-6.275
2020-07-08,5.4131
2020-07-09,-1.3514
2020-07-10,-1.9178
2020-07-13,-11.1732
2020-07-14,-3.4591
2020-07-15,10.4235
2020-07-16,14.115
2020-07-17,-0.9952
2020-07-20,3.6527
2020-07-21,0.2544
2020-07-22,-11.4874
2020-07-23,3.8946
2020-07-24,-8.8169
2020-07-27,-1.717
2020-07-28,5.1829
2020-07-29,-0.8696
2020-07-30,-3.5877
2020-07-31,-3.8607
