ticker,ZG US Equity
2011-12-07,6.3554
2011-12-08,0.813
2011-12-09,-0.121
2011-12-12,-3.7545
2011-12-13,-5.2433
2011-12-14,-2.0362999999999998
2011-12-15,7.0041
2011-12-16,-2.7872
2011-12-19,-1.1295
2011-12-20,2.0211
2011-12-21,-0.3876
2011-12-22,0.735
2011-12-23,-2.0601
2011-12-27,2.7169
2011-12-28,-1.7065000000000001
2011-12-29,-0.1736
2011-12-30,-2.2609
2012-01-03,2.6246
2012-01-04,-0.2601
2012-01-05,-0.0435
2012-01-06,0.1739
2012-01-09,-0.0434
2012-01-10,7.9027
2012-01-11,5.6338
2012-01-12,3.581
2012-01-13,0.5517
2012-01-17,-0.8778
2012-01-18,2.4723
2012-01-19,-0.2521
2012-01-20,0.5054
2012-01-23,2.227
2012-01-24,-3.8299
2012-01-25,-1.9729999999999999
2012-01-26,-0.7827
2012-01-27,10.2554
2012-01-30,-3.1005
2012-01-31,3.7271
2012-02-01,0.3051
2012-02-02,2.9402
2012-02-03,4.8588000000000005
2012-02-06,-0.3131
2012-02-07,0.7538
2012-02-08,0.6234
2012-02-09,0.062
2012-02-10,0.743
2012-02-13,2.0283
2012-02-14,2.1084
2012-02-15,0.2655
2012-02-16,0.7944
2012-02-17,-4.4658
2012-02-21,-6.4161
2012-02-22,-6.1051
2012-02-23,2.9555
2012-02-24,1.9926
2012-02-27,1.3907
2012-02-28,2.678
2012-02-29,1.5267
2012-03-01,-2.8195
2012-03-02,-1.1928
2012-03-05,-3.752
2012-03-06,-2.8136
2012-03-07,6.1039
2012-03-08,-0.0329
2012-03-09,-1.8415
2012-03-12,2.5126
2012-03-13,3.9869
2012-03-14,-2.1999
2012-03-15,5.9447
2012-03-16,1.4862
2012-03-19,-0.4782
2012-03-20,0.8408
2012-03-21,-1.6974
2012-03-22,1.6359
2012-03-23,-0.8048
2012-03-26,1.5325
2012-03-27,-1.0654
2012-03-28,0.2692
2012-03-29,1.8795
2012-03-30,4.2167
2012-04-02,4.018
2012-04-03,3.1875
2012-04-04,-1.3874
2012-04-05,-1.5662
2012-04-09,3.9644
2012-04-10,-3.4501
2012-04-11,3.3584
2012-04-12,-1.0918
2012-04-13,-2.6544
2012-04-16,-5.9935
2012-04-17,2.4124
2012-04-18,0.4767
2012-04-19,-2.5119
2012-04-20,0.3722
2012-04-23,0.2852
2012-04-24,-1.3652
2012-04-25,-3.5467
2012-04-26,-2.1226
2012-04-27,7.2999
2012-04-30,-0.7401
2012-05-01,-0.4875
2012-05-02,4.0346
2012-05-03,11.9114
2012-05-04,-0.7673
2012-05-07,2.3447
2012-05-08,4.582
2012-05-09,0.4684
2012-05-10,-3.9688
2012-05-11,-0.9662
2012-05-14,1.9268
2012-05-15,-2.4168
2012-05-16,-1.177
2012-05-17,-3.7965
2012-05-18,-5.2618
2012-05-21,-1.0074
2012-05-22,1.7327
2012-05-23,8.651
2012-05-24,1.6671
2012-05-25,-1.444
2012-05-29,-1.6886
2012-05-30,0.8588
2012-05-31,-1.8782999999999999
2012-06-01,-6.4574
2012-06-04,-5.3479
2012-06-05,-4.0069
2012-06-06,-0.1201
2012-06-07,1.6236000000000002
2012-06-08,0.1775
2012-06-11,-4.7253
2012-06-12,-3.1618
2012-06-13,-1.4405000000000001
2012-06-14,6.723
2012-06-15,4.5648
2012-06-18,-3.5506
2012-06-19,0.3319
2012-06-20,0.7519
2012-06-21,-0.6567
2012-06-22,-0.8413
2012-06-25,0.0
2012-06-26,0.6667
2012-06-27,4.6358
2012-06-28,3.2796
2012-06-29,7.6045
2012-07-02,-0.0777
2012-07-03,1.3212
2012-07-05,2.2245
2012-07-06,-0.5253
2012-07-09,-0.4023
2012-07-10,-1.8681999999999999
2012-07-11,-0.2573
2012-07-12,6.4354
2012-07-13,2.0477
2012-07-16,-0.5937
2012-07-17,-1.2183
2012-07-18,4.1596
2012-07-19,-2.2986
2012-07-20,-1.9487
2012-07-23,1.5754000000000001
2012-07-24,0.5011
2012-07-25,-1.9231
2012-07-26,-3.9215999999999998
2012-07-27,-1.5621
2012-07-30,0.1536
2012-07-31,-3.7567
2012-08-01,-3.0271
2012-08-02,-0.4929
2012-08-03,6.3016
2012-08-06,2.6145
2012-08-07,5.3481
2012-08-08,-8.4291
2012-08-09,-1.1245
2012-08-10,2.6977
2012-08-13,-1.1847
2012-08-14,-4.7694
2012-08-15,-1.1221
2012-08-16,-0.775
2012-08-17,3.8494
2012-08-20,1.5310000000000001
2012-08-21,0.3968
2012-08-22,-0.0527
2012-08-23,0.1582
2012-08-24,-0.2632
2012-08-27,2.8504
2012-08-28,0.0513
2012-08-29,4.9243
2012-08-30,0.66
2012-08-31,1.0442
2012-09-04,-0.3605
2012-09-05,2.3396
2012-09-06,2.4981999999999998
2012-09-07,-1.9775
2012-09-10,-5.5125
2012-09-11,0.4717
2012-09-12,0.8154
2012-09-13,8.5049
2012-09-14,-3.5012
2012-09-17,-0.2575
2012-09-18,0.4694
2012-09-19,6.4004
2012-09-20,1.3611
2012-09-21,-1.9277
2012-09-24,-1.9214
2012-09-25,-6.6652000000000005
2012-09-26,-2.6055
2012-09-27,4.0872
2012-09-28,0.3808
2012-10-01,-3.2006
2012-10-02,-4.2126
2012-10-03,-1.4319
2012-10-04,-2.7756
2012-10-05,1.3074
2012-10-08,-0.395
2012-10-09,-0.8197
2012-10-10,0.7465
2012-10-11,0.0794
2012-10-12,-3.3845
2012-10-15,5.0629
2012-10-16,-0.026
2012-10-17,-1.1204
2012-10-18,-2.4506
2012-10-19,-1.1118999999999999
2012-10-22,0.3049
2012-10-23,-1.7157
2012-10-24,2.9648
2012-10-25,-0.3229
2012-10-26,0.486
2012-10-31,0.3761
2012-11-01,-0.348
2012-11-02,-2.5517
2012-11-05,-5.2646
2012-11-06,-18.0972
2012-11-07,-3.0906
2012-11-08,-5.8688
2012-11-09,-1.8653
2012-11-12,-2.5
2012-11-13,-1.0175
2012-11-14,-3.4128
2012-11-15,-0.5534
2012-11-16,2.8253
2012-11-19,4.5379000000000005
2012-11-20,-0.3186
2012-11-21,4.5945
2012-11-23,-0.2674
2012-11-26,0.4596
2012-11-27,-3.4312
2012-11-28,4.2242
2012-11-29,-0.4545
2012-11-30,4.7184
2012-12-03,1.4898
2012-12-04,-2.6137
2012-12-05,-2.9779
2012-12-06,1.3504
2012-12-07,3.528
2012-12-10,-1.7696
2012-12-11,4.7794
2012-12-12,0.1754
2012-12-13,-2.697
2012-12-14,-4.0317
2012-12-17,-1.2003
2012-12-18,3.2987
2012-12-19,-4.737
2012-12-20,3.7809
2012-12-21,4.0149
2012-12-24,2.2516
2012-12-26,0.5942
2012-12-27,-3.1272
2012-12-28,-1.8651
2012-12-31,1.4254
2013-01-02,1.982
2013-01-03,1.1307
2013-01-04,3.4242
2013-01-07,6.7568
2013-01-08,1.6456
2013-01-09,-1.9614
2013-01-10,2.604
2013-01-11,0.1857
2013-01-14,2.0698
2013-01-15,0.4843
2013-01-16,-2.1386
2013-01-17,-0.5848
2013-01-18,2.8173
2013-01-22,1.084
2013-01-23,3.3363
2013-01-24,4.8141
2013-01-25,-2.7778
2013-01-28,5.3748000000000005
2013-01-29,-6.7919
2013-01-30,2.477
2013-01-31,6.3519
2013-02-01,-2.2199
2013-02-04,-0.4865
2013-02-05,3.0147
2013-02-06,-3.8228
2013-02-07,0.6305
2013-02-08,-2.152
2013-02-11,1.0579
2013-02-12,-0.4022
2013-02-13,7.7889
2013-02-14,8.545
2013-02-15,6.2175
2013-02-19,-0.5854
2013-02-20,-4.5156
2013-02-21,-1.9929999999999999
2013-02-22,-1.6029
2013-02-25,-2.8446
2013-02-26,-2.2523
2013-02-27,4.5827
2013-02-28,5.1652000000000005
2013-03-01,6.122
2013-03-04,3.6411
2013-03-05,0.381
2013-03-06,5.7137
2013-03-07,-0.9174
2013-03-08,-0.3221
2013-03-11,4.4628
2013-03-12,-2.0491
2013-03-13,3.0195
2013-03-14,0.7663
2013-03-15,-0.1901
2013-03-18,4.2857
2013-03-19,-3.4338
2013-03-20,1.7779
2013-03-21,1.877
2013-03-22,1.0398
2013-03-25,1.4624
2013-03-26,-1.2811
2013-03-27,-1.4059
2013-03-28,-0.0548
2013-04-01,-3.2193
2013-04-02,0.1512
2013-04-03,-5.3406
2013-04-04,0.2193
2013-04-05,3.8194
2013-04-08,1.188
2013-04-09,2.5185
2013-04-10,-0.6649
2013-04-11,-1.1157
2013-04-12,0.771
2013-04-15,-3.5268
2013-04-16,5.087
2013-04-17,1.27
2013-04-18,-0.4907
2013-04-19,1.7168999999999999
2013-04-22,1.2389999999999999
2013-04-23,4.9131
2013-04-24,1.082
2013-04-25,-4.5325
2013-04-26,-2.5053
2013-04-29,0.3774
2013-04-30,5.3169
2013-05-01,5.2864
2013-05-02,-2.8576
2013-05-03,0.831
2013-05-06,0.5522
2013-05-07,3.1719
2013-05-08,-9.946
2013-05-09,-0.3529
2013-05-10,-4.1431000000000004
2013-05-13,0.3694
2013-05-14,3.6161
2013-05-15,4.7864
2013-05-16,-2.1017
2013-05-17,1.0561
2013-05-20,0.1542
2013-05-21,1.625
2013-05-22,-7.5072
2013-05-23,4.8408
2013-05-24,-3.0377
2013-05-28,1.0383
2013-05-29,-2.8349
2013-05-30,2.7352
2013-05-31,-0.355
2013-06-03,-3.1528
2013-06-04,-4.359
2013-06-05,-3.9808
2013-06-06,5.9083
2013-06-07,1.3994
2013-06-10,-0.2238
2013-06-11,-2.729
2013-06-12,-2.402
2013-06-13,4.2331
2013-06-14,0.2833
2013-06-17,5.4059
2013-06-18,1.3939
2013-06-19,-1.5157
2013-06-20,-2.9528
2013-06-21,0.2582
2013-06-24,-0.938
2013-06-25,4.4374
2013-06-26,-0.3058
2013-06-27,3.1330999999999998
2013-06-28,-2.6541
2013-07-01,1.5274999999999999
2013-07-02,0.6298
2013-07-03,-2.1732
2013-07-05,1.0841
2013-07-08,5.4325
2013-07-09,1.6842000000000001
2013-07-10,0.5576
2013-07-11,0.9785
2013-07-12,3.8598
2013-07-15,3.8407999999999998
2013-07-16,-0.6289
2013-07-17,1.8535
2013-07-18,-1.228
2013-07-19,0.0
2013-07-22,7.2349
2013-07-23,1.9556
2013-07-24,-1.0001
2013-07-25,6.0891
2013-07-26,-2.6741
2013-07-29,-0.8444
2013-07-30,-3.8388999999999998
2013-07-31,3.8516
2013-08-01,14.8213
2013-08-02,2.2162
2013-08-05,3.8519
2013-08-06,0.7329
2013-08-07,-7.6949
2013-08-08,6.2821
2013-08-09,5.7422
2013-08-12,0.4782
2013-08-13,-1.3221
2013-08-14,-0.9218
2013-08-15,-4.6084
2013-08-16,3.452
2013-08-19,-7.1078
2013-08-20,-4.7557
2013-08-21,1.6974
2013-08-22,1.73
2013-08-23,4.1198
2013-08-26,0.184
2013-08-27,-2.2044
2013-08-28,4.4846
2013-08-29,7.4382
2013-08-30,0.868
2013-09-03,2.7372
2013-09-04,1.425
2013-09-05,-1.9821
2013-09-06,-3.6646
2013-09-09,1.4268
2013-09-10,2.8217
2013-09-11,1.5459
2013-09-12,-2.9652
2013-09-13,-1.9790999999999999
2013-09-16,0.68
2013-09-17,1.7456
2013-09-18,1.5748
2013-09-19,-1.1984
2013-09-20,-6.3641
2013-09-23,-3.1799
2013-09-24,0.4703
2013-09-25,-2.926
2013-09-26,-0.4028
2013-09-27,1.6351
2013-09-30,-4.151
2013-10-01,2.9251
2013-10-02,3.2384
2013-10-03,-2.4447
2013-10-04,-4.9891
2013-10-07,-2.4449
2013-10-08,-2.7284
2013-10-09,0.8757
2013-10-10,1.1701
2013-10-11,2.4126
2013-10-14,-1.0565
2013-10-15,-0.0982
2013-10-16,2.457
2013-10-17,-3.1655
2013-10-18,4.1975999999999996
2013-10-21,-3.1491
2013-10-22,-2.7337
2013-10-23,1.158
2013-10-24,1.8955
2013-10-25,-2.2641
2013-10-28,4.0446
2013-10-29,0.4971
2013-10-30,-1.9796
2013-10-31,-2.7123
2013-11-01,0.2512
2013-11-04,1.7788
2013-11-05,1.3046
2013-11-06,-4.2522
2013-11-07,-5.1364
2013-11-08,3.368
2013-11-11,-0.5072
2013-11-12,1.2122
2013-11-13,6.0897
2013-11-14,0.6674
2013-11-15,0.6016
2013-11-18,-4.9037
2013-11-19,-3.0311
2013-11-20,-5.3411
2013-11-21,2.7377000000000002
2013-11-22,-2.5606999999999998
2013-11-25,-0.0821
2013-11-26,5.4384
2013-11-27,1.2602
2013-11-29,0.8725
2013-12-02,-4.897
2013-12-03,-2.9290000000000003
2013-12-04,-1.7911000000000001
2013-12-05,0.7295
2013-12-06,2.8273
2013-12-09,2.262
2013-12-10,-0.5033
2013-12-11,-3.1283
2013-12-12,0.6459
2013-12-13,2.2938
2013-12-16,2.8297
2013-12-17,1.1942
2013-12-18,1.6675
2013-12-19,0.5551
2013-12-20,0.1882
2013-12-23,4.7714
2013-12-24,-1.0041
2013-12-26,0.169
2013-12-27,-2.7122
2013-12-30,-0.4213
2013-12-31,1.6922000000000001
2014-01-02,0.3915
2014-01-03,-0.2072
2014-01-06,6.9858
2014-01-07,3.2991
2014-01-08,-1.4365999999999999
2014-01-09,-2.3882
2014-01-10,3.1702
2014-01-13,-4.5424
2014-01-14,2.286
2014-01-15,1.1859
2014-01-16,-0.2141
2014-01-17,-3.1395
2014-01-21,-0.1749
2014-01-22,0.876
2014-01-23,-3.404
2014-01-24,-3.1763
2014-01-27,-4.7413
2014-01-28,8.3171
2014-01-29,-5.219
2014-01-30,2.4684
2014-01-31,1.4205999999999999
2014-02-03,-5.7917
2014-02-04,1.6355
2014-02-05,0.1018
2014-02-06,7.3199
2014-02-07,1.5986
2014-02-10,1.1888
2014-02-11,0.7947
2014-02-12,2.674
2014-02-13,0.1669
2014-02-14,-10.0444
2014-02-18,3.1497
2014-02-19,-3.1134
2014-02-20,-2.0393
2014-02-21,-0.4794
2014-02-24,3.9173
2014-02-25,2.2824999999999998
2014-02-26,2.5751
2014-02-27,1.8837000000000002
2014-02-28,-4.588
2014-03-03,-1.0287
2014-03-04,1.4745
2014-03-05,-0.9052
2014-03-06,0.4687
2014-03-07,-1.8662999999999998
2014-03-10,1.8896
2014-03-11,-4.4030000000000005
2014-03-12,4.6934000000000005
2014-03-13,-1.9605000000000001
2014-03-14,6.2066
2014-03-17,5.2583
2014-03-18,2.3015
2014-03-19,2.303
2014-03-20,1.1047
2014-03-21,3.3285
2014-03-24,-6.274
2014-03-25,0.298
2014-03-26,-6.3356
2014-03-27,-2.7192
2014-03-28,1.4675
2014-03-31,1.1249
2014-04-01,4.7333
2014-04-02,0.3685
2014-04-03,-1.7492999999999999
2014-04-04,0.011
2014-04-07,-2.1209
2014-04-08,-1.1788
2014-04-09,7.7028
2014-04-10,-1.2974999999999999
2014-04-11,-6.968
2014-04-14,-0.0689
2014-04-15,4.1039
2014-04-16,3.8428
2014-04-17,1.8184
2014-04-21,7.5666
2014-04-22,1.7913000000000001
2014-04-23,-2.5754
2014-04-24,1.4196
2014-04-25,-10.445
2014-04-28,-1.854
2014-04-29,14.0472
2014-04-30,4.6803
2014-05-01,-1.5455
2014-05-02,-0.1495
2014-05-05,1.0107
2014-05-06,-4.6507
2014-05-07,-9.0264
2014-05-08,4.0158
2014-05-09,0.1848
2014-05-12,2.3163
2014-05-13,2.1136
2014-05-14,-3.1783
2014-05-15,3.769
2014-05-16,4.2863
2014-05-19,3.4828
2014-05-20,-3.1937
2014-05-21,1.9064999999999999
2014-05-22,4.8423
2014-05-23,4.7673
2014-05-27,0.526
2014-05-28,1.3620999999999999
2014-05-29,0.0901
2014-05-30,-3.3811
2014-06-02,-0.0339
2014-06-03,-1.246
2014-06-04,1.2187999999999999
2014-06-05,-0.3816
2014-06-06,0.5618
2014-06-09,-0.965
2014-06-10,1.1197
2014-06-11,4.1248
2014-06-12,-2.5083
2014-06-13,2.3897
2014-06-16,5.725
2014-06-17,0.8384
2014-06-18,-0.9916
2014-06-19,0.963
2014-06-20,2.5639
2014-06-23,-0.3199
2014-06-24,-1.2539
2014-06-25,6.0922
2014-06-26,-1.6529
2014-06-27,0.6013
2014-06-30,2.9236
2014-07-01,-1.5672000000000001
2014-07-02,-0.4211
2014-07-03,1.5222
2014-07-07,-4.8372
2014-07-08,-3.7311
2014-07-09,2.3561
2014-07-10,-1.4621
2014-07-11,-0.1826
2014-07-14,0.1906
2014-07-15,-1.8185
2014-07-16,0.217
2014-07-17,-4.369
2014-07-18,0.4286
2014-07-21,2.037
2014-07-22,-0.1026
2014-07-23,-0.1027
2014-07-24,15.2526
2014-07-25,8.987400000000001
2014-07-28,0.919
2014-07-29,-6.5182
2014-07-30,-0.9742
2014-07-31,-3.2882
2014-08-01,-0.4389
2014-08-04,1.3366
2014-08-05,-2.5896
2014-08-06,-1.9566
2014-08-07,1.1858
2014-08-08,-0.2287
2014-08-11,-2.7503
2014-08-12,-2.3199
2014-08-13,2.0433
2014-08-14,-1.1157
2014-08-15,3.7734
2014-08-18,-0.4032
2014-08-19,0.3832
2014-08-20,1.7789000000000001
2014-08-21,2.6358
2014-08-22,1.2445
2014-08-25,-1.3006
2014-08-26,1.2902
2014-08-27,-1.7029
2014-08-28,-0.7553
2014-08-29,0.1676
2014-09-02,0.4252
2014-09-03,-2.832
2014-09-04,-1.4287
2014-09-05,-0.5725
2014-09-08,-4.016
2014-09-09,-1.1998
2014-09-10,1.9061
2014-09-11,-1.9836
2014-09-12,-1.5697
2014-09-15,-1.7824
2014-09-16,6.1445
2014-09-17,-0.9523
2014-09-18,-0.053
2014-09-19,-0.7953
2014-09-22,-3.8635
2014-09-23,-0.5162
2014-09-24,-0.2315
2014-09-25,-3.9209
2014-09-26,1.4658
2014-09-29,-2.052
2014-09-30,-2.799
2014-10-01,-2.6209
2014-10-02,0.6286
2014-10-03,-0.8182
2014-10-06,-2.4838
2014-10-07,-0.373
2014-10-08,1.744
2014-10-09,-0.009
2014-10-10,-5.9505
2014-10-13,-4.2752
2014-10-14,2.6917
2014-10-15,4.3782
2014-10-16,-1.8136
2014-10-17,-0.3978
2014-10-20,2.5202
2014-10-21,1.1224
2014-10-22,-4.2014
2014-10-23,3.8495
2014-10-24,-2.1946
2014-10-27,-0.4902
2014-10-28,1.5443
2014-10-29,-1.5488
2014-10-30,-1.213
2014-10-31,4.3074
2014-11-03,-0.791
2014-11-04,-0.2781
2014-11-05,-3.5326
2014-11-06,-4.2401
2014-11-07,3.8543
2014-11-10,2.781
2014-11-11,2.5455
2014-11-12,-2.372
2014-11-13,-3.5126
2014-11-14,10.9799
2014-11-17,3.6496
2014-11-18,0.9333
2014-11-19,1.6812
2014-11-20,-3.8029
2014-11-21,-1.1516
2014-11-24,1.3911
2014-11-25,-0.6774
2014-11-26,3.7814
2014-11-28,-1.5390000000000001
2014-12-01,-5.1707
2014-12-02,1.5592000000000001
2014-12-03,1.044
2014-12-04,-0.0174
2014-12-05,3.1
2014-12-08,-1.4571
2014-12-09,0.8803
2014-12-10,-3.3212
2014-12-11,2.594
2014-12-12,0.7004
2014-12-15,0.263
2014-12-16,-5.3892
2014-12-17,-1.3771
2014-12-18,-2.6657
2014-12-19,1.4439
2014-12-22,-0.9275
2014-12-23,-2.8965
2014-12-24,-0.1575
2014-12-26,-0.1338
2014-12-29,-0.3111
2014-12-30,-1.1956
2014-12-31,2.9157
2015-01-02,-2.0871
2015-01-05,-5.8835
2015-01-06,-0.6559
2015-01-07,4.9257
2015-01-08,2.1875
2015-01-09,-1.1738
2015-01-12,1.2558
2015-01-13,0.2115
2015-01-14,-0.0288
2015-01-15,-8.3397
2015-01-16,0.8585
2015-01-20,-0.4983
2015-01-21,-0.1774
2015-01-22,2.3098
2015-01-23,8.2133
2015-01-26,-1.3547
2015-01-27,-1.9857
2015-01-28,-4.0812
2015-01-29,0.0713
2015-01-30,-1.4139
2015-02-02,-1.5373999999999999
2015-02-03,9.5253
2015-02-04,-1.1481
2015-02-05,-0.1839
2015-02-06,-2.4047
2015-02-09,1.8082
2015-02-10,-0.1659
2015-02-11,-0.6158
2015-02-12,3.0294
2015-02-13,1.6705999999999999
2015-02-17,2.4789
2015-02-18,14.9808
2015-02-19,-3.2991
2015-02-20,3.3539
2015-02-23,-3.261
2015-02-24,-3.0083
2015-02-25,-3.9514
2015-02-26,3.2115
2015-02-27,-1.6372
2015-03-02,-0.2179
2015-03-03,-2.4716
2015-03-04,1.1552
2015-03-05,1.3368
2015-03-06,-1.7035
2015-03-09,-0.3288
2015-03-10,-1.5514999999999999
2015-03-11,-0.9329
2015-03-12,-1.2617
2015-03-13,-2.3241
2015-03-16,0.6541
2015-03-17,-0.3626
2015-03-18,2.122
2015-03-19,0.8608
2015-03-20,-1.6702
2015-03-23,-1.0266
2015-03-24,0.8392
2015-03-25,-3.4973
2015-03-26,-1.8605
2015-03-27,-0.6615
2015-03-30,1.3219
2015-03-31,-1.6088
2015-04-01,-3.006
2015-04-02,3.6799
2015-04-06,-3.6633
2015-04-07,-2.439
2015-04-08,2.5526999999999997
2015-04-09,-0.2777
2015-04-10,0.7169
2015-04-13,-4.8185
2015-04-14,-1.388
2015-04-15,4.3317
2015-04-16,0.9517
2015-04-17,-0.4662
2015-04-20,0.8535
2015-04-21,0.1445
2015-04-22,2.0198
2015-04-23,0.8788
2015-04-24,-1.6120999999999999
2015-04-27,4.8545
2015-04-28,-0.7279
2015-04-29,-1.7012
2015-04-30,-2.8844
2015-05-01,0.0922
2015-05-04,-1.8009
2015-05-05,-3.2614
2015-05-06,-1.508
2015-05-07,1.542
2015-05-08,-0.6139
2015-05-11,6.9246
2015-05-12,-0.6993
2015-05-13,-1.9902
2015-05-14,-0.5363
2015-05-15,-0.4554
2015-05-18,2.0088
2015-05-19,-0.1237
2015-05-20,-2.9111000000000002
2015-05-21,-0.4359
2015-05-22,-0.4485
2015-05-26,0.1502
2015-05-27,0.6748
2015-05-28,-1.0001
2015-05-29,-1.784
2015-06-01,0.569
2015-06-02,1.1642000000000001
2015-06-03,-2.3984
2015-06-04,-2.6446
2015-06-05,1.9355
2015-06-08,-1.9098000000000002
2015-06-09,-0.9848
2015-06-10,-1.1833
2015-06-11,3.5113
2015-06-12,-3.789
2015-06-15,0.2904
2015-06-16,-0.7182
2015-06-17,1.4934
2015-06-18,-0.0115
2015-06-19,4.3573
2015-06-22,-0.65
2015-06-23,3.5762
2015-06-24,-2.0288
2015-06-25,-2.426
2015-06-26,-2.1223
2015-06-29,-0.6808
2015-06-30,-0.0691
2015-07-01,1.6255
2015-07-02,-0.9416
2015-07-06,-2.5766999999999998
2015-07-07,-0.3056
2015-07-08,-1.073
2015-07-09,1.621
2015-07-10,-7.7293
2015-07-13,2.9617
2015-07-14,3.8395
2015-07-15,-0.9036
2015-07-16,0.3839
2015-07-17,-0.4781
2015-07-20,-2.9903
2015-07-21,2.3521
2015-07-22,-0.8708
2015-07-23,-1.5983
2015-07-24,-1.3639000000000001
2015-07-27,-3.3186999999999998
2015-07-28,4.2647
2015-07-29,-0.2619
2015-07-30,3.8885
2015-07-31,-1.9136
2015-08-03,-6.135
2015-08-04,-3.0065
2015-08-05,-2.3989
2015-08-06,4.9434000000000005
2015-08-07,-1.9474
2015-08-10,0.5368
2015-08-11,-2.803
2015-08-12,2.2933
2015-08-13,0.631
2015-08-14,-2.3346
2015-08-17,11.9144
2015-08-18,5.7143
2015-08-19,-1.4439
2015-08-20,-4.846
2015-08-21,-0.7106
2015-08-24,-2.1869
2015-08-25,0.9756
2015-08-26,2.9388
2015-08-27,1.2124
2015-08-28,-0.6182
2015-08-31,-1.3219
2015-09-01,-0.0394
2015-09-02,4.0993
2015-09-03,1.1359
2015-09-04,-2.0966
2015-09-08,0.2677
2015-09-09,-2.479
2015-09-10,2.894
2015-09-11,3.1547
2015-09-14,-1.9527999999999999
2015-09-15,4.3593
2015-09-16,1.3684
2015-09-17,0.9236
2015-09-18,2.7103
2015-09-21,-3.5641
2015-09-22,-0.2488
2015-09-23,1.0688
2015-09-24,-1.8681999999999999
2015-09-25,2.0833
2015-09-28,-0.6685
2015-09-29,1.842
2015-09-30,-0.0696
2015-10-01,-3.6547
2015-10-02,3.2514
2015-10-05,1.4346
2015-10-06,1.8282
2015-10-07,5.9620999999999995
2015-10-08,4.6675
2015-10-09,6.5669
2015-10-12,-1.0032
2015-10-13,-0.2316
2015-10-14,-2.2055
2015-10-15,-0.2077
2015-10-16,-2.0517
2015-10-19,0.5768
2015-10-20,1.5394
2015-10-21,-2.5564999999999998
2015-10-22,1.1592
2015-10-23,-0.7841
2015-10-26,-0.6383
2015-10-27,-3.7626
2015-10-28,-1.0172
2015-10-29,-1.991
2015-10-30,0.9502
2015-11-02,0.1947
2015-11-03,0.3887
2015-11-04,-6.97
2015-11-05,-1.9771
2015-11-06,-1.2031
2015-11-09,-0.6447
2015-11-10,-2.199
2015-11-11,-1.4375
2015-11-12,-2.169
2015-11-13,-3.4021
2015-11-16,1.3455
2015-11-17,2.2647
2015-11-18,2.291
2015-11-19,-1.2691
2015-11-20,0.1134
2015-11-23,-2.1903
2015-11-24,1.9691
2015-11-25,1.0223
2015-11-27,-2.7361
2015-11-30,0.3083
2015-12-01,-1.0757
2015-12-02,0.1165
2015-12-03,0.5818
