ticker,SWYDF US Equity
2003-05-16,2.1834
2003-05-20,-0.8547
2003-05-21,0.0
2003-05-22,3.4483
2003-06-04,-4.1667
2003-06-05,1.7391
2003-06-06,-4.2735
2003-06-11,16.9643
2003-06-12,-4.4275
2003-06-16,26.1981
2003-06-18,-13.2911
2003-06-23,1.4599
2003-06-24,0.7194
2003-06-25,-5.7143
2003-07-02,-3.7879
2003-07-07,-6.2992
2003-07-09,-0.8403
2003-07-17,-5.0847
2003-07-28,3.125
2003-07-29,-5.6277
2003-07-31,-7.3394
2003-08-08,8.9109
2003-08-11,-6.3636
2003-08-12,6.2621
2003-08-14,9.6391
2003-08-18,7.5
2003-08-19,-3.1008
2003-08-20,0.0
2003-08-21,12.0
2003-08-22,-0.7143
2003-08-25,-6.4748
2003-08-26,0.0
2003-08-29,-1.5385
2003-09-03,1.5625
2003-09-04,3.8462
2003-09-05,-3.7037
2003-09-08,-3.8462
2003-09-09,4.0
2003-09-10,-4.6154
2003-09-11,2.4194
2003-09-12,1.9685000000000001
2003-09-15,-6.7181
2003-09-16,-2.649
2003-09-17,0.3401
2003-09-22,-5.9322
2003-09-23,7.2072
2003-09-24,1.2605
2003-09-25,6.2241
2003-09-26,0.0
2003-10-01,-2.1875
2003-10-02,-0.1597
2003-10-03,0.16
2003-10-06,-0.9585
2003-10-07,-7.6613
2003-10-08,-4.8035
2003-10-09,0.9174
2003-10-10,-2.6818
2003-10-14,-4.7174
2003-10-15,-8.8235
2003-10-17,17.2043
2003-10-20,4.5872
2003-10-21,0.0
2003-10-23,-2.6316
2003-10-29,8.1081
2003-10-30,8.3333
2003-11-04,1.5385
2003-11-05,7.5758
2003-11-06,-9.8592
2003-11-07,1.5625
2003-11-10,-3.8462
2003-11-12,0.4
2003-11-19,-8.3665
2003-11-20,-1.7391
2003-11-21,3.9823
2003-11-24,-8.0851
2003-11-25,-3.2407
2003-11-26,0.4785
2003-12-01,6.6667
2003-12-02,-2.6786
2003-12-03,0.9174
2003-12-04,-1.8182
2003-12-05,2.7778
2003-12-08,37.8378
2003-12-09,-8.4967
2003-12-10,0.7143
2003-12-11,-3.5461
2003-12-12,4.4118
2003-12-15,-6.1972
2003-12-17,1.7267000000000001
2003-12-19,-4.059
2003-12-30,5.3846
2003-12-31,5.1095
2004-01-05,-7.6389
2004-01-06,-1.1278
2004-01-08,-3.4221
2004-01-09,7.874
2004-01-12,-0.7299
2004-01-14,9.5588
2004-01-15,-4.0268
2004-01-20,27.2727
2004-01-21,-6.5934
2004-01-22,9.4118
2004-02-02,-7.5269
2004-02-03,7.8488
2004-02-05,4.8518
2004-02-06,9.5116
2004-02-09,4.2254
2004-02-10,-7.6577
2004-02-11,4.878
2004-02-12,1.3953
2004-02-18,-0.9174
2004-02-20,-3.2407
2004-02-26,-15.7895
2004-02-27,-2.2727
2004-03-01,4.6512
2004-03-02,2.7778
2004-03-04,7.027
2004-03-08,-2.5253
2004-03-09,2.0725
2004-03-19,-16.2437
2004-03-23,-1.2121
2004-03-26,3.681
2004-03-31,4.7337
2004-04-05,8.1921
2004-04-07,-4.4386
2004-04-12,-2.0765
2004-04-13,-9.0402
2004-04-14,-4.2945
2004-04-22,15.0641
2004-04-28,0.0
2004-04-30,-0.2786
2004-05-18,-13.4078
2004-05-19,4.5161
2004-05-28,0.0
2004-06-01,0.9259
2004-06-14,-8.9908
2004-06-17,4.1667
2004-07-09,-3.871
2004-07-15,-1.3423
2004-07-20,-6.8027
2004-07-21,53.2847
2004-08-11,-25.7143
2004-08-12,-1.9231
2004-08-13,6.2092
2004-08-24,-2.1538
2004-09-07,3.7736
2004-09-10,-6.0606
2004-09-16,-5.1613
2004-09-20,0.0
2004-09-22,-10.8844
2004-09-23,0.7634
2004-10-14,9.8485
2004-10-19,-2.8966
2004-10-21,-12.082699999999999
2004-10-25,-15.1772
2004-11-11,32.0952
2004-11-19,-4.7089
2004-11-22,1.3855
2004-11-23,-0.3731
2004-11-29,-2.6217
2004-12-20,7.6923
2004-12-21,0.7143
2004-12-22,1.4184
2004-12-29,2.7972
2004-12-31,-2.7211
2005-01-04,10.4895
2005-01-06,-9.4937
2005-01-07,2.0979
2005-01-10,0.3425
2005-01-24,-16.041
2005-01-31,6.5041
2005-02-03,1.5267
2005-02-04,0.0
2005-02-07,-0.3759
2005-02-08,-0.7547
2005-02-09,0.3802
2005-02-10,-1.5152
2005-02-15,0.0
2005-02-16,-5.6154
2005-02-17,6.357
2005-02-18,6.1303
2005-02-25,3.2491
2005-02-28,8.3916
2005-03-01,-6.7742
2005-03-02,-0.346
2005-03-03,4.8611
2005-03-04,-0.6623
2005-03-07,-0.5333
2005-03-08,8.244
2005-03-09,1.548
2005-03-10,-4.2073
2005-03-11,6.3017
2005-03-17,-12.5749
2005-03-18,5.4795
2005-03-22,-0.6494
2005-03-29,-11.7647
2005-03-31,8.1481
2005-04-06,-1.7123
2005-04-08,-2.439
2005-04-15,-7.1429
2005-04-18,2.3077
2005-04-22,-0.7519
2005-04-27,-9.0909
2005-04-28,-5.8333
2005-04-29,-0.885
2005-05-10,11.1607
2005-05-16,-13.8002
2005-05-19,-6.8196
2005-05-20,3.0
2005-05-24,4.8544
2005-05-27,-0.9259
2005-06-02,4.7664
2005-06-03,0.8029
2005-06-06,-0.4425
2005-06-07,0.0
2005-06-09,-1.3333
2005-06-13,0.9009
2005-06-14,0.0
2005-06-15,0.0
2005-06-17,-6.25
2005-06-21,-3.8095
2005-06-29,1.7822
2005-06-30,0.0
2005-07-19,12.8405
2005-07-21,-1.2931
2005-08-02,-7.4236
2005-08-03,-0.9434
2005-08-08,0.0
2005-08-09,-3.3333
2005-08-15,2.6601
2005-08-16,-1.1516
2005-08-23,-0.2306
2005-08-24,-0.742
2005-08-31,0.8824
2005-09-01,-0.8746
2005-09-02,-1.9607999999999999
2005-09-06,-15.1
2005-09-07,4.2403
2005-09-08,1.935
2005-09-12,5.0852
2005-09-13,-0.8439
2005-09-14,0.0
2005-09-15,-3.0519
2005-09-16,6.9885
2005-09-20,-2.0513
2005-09-21,-4.1885
2005-09-22,7.3224
2005-09-26,-2.7495000000000003
2005-09-27,0.1047
2005-09-28,-3.7657
2005-09-29,-5.4348
2005-09-30,3.4483
2005-10-03,6.6667
2005-10-04,-6.25
2005-10-05,-8.8889
2005-10-07,-2.439
2005-10-11,1.25
2005-10-12,-1.2346
2005-10-14,0.5
2005-10-31,-10.0746
2005-11-02,11.3416
2005-11-03,-6.8323
2005-11-07,2.2667
2005-11-10,-5.4759
2005-11-11,17.2414
2005-11-14,-2.3529
2005-11-17,0.6024
2005-11-21,-0.5988
2005-11-23,-8.0873
2005-11-28,6.1773
2005-11-29,1.2346
2005-11-30,-4.0244
2005-12-01,0.3812
2005-12-02,-2.9114
2005-12-05,2.3468
2005-12-06,-0.1672
2005-12-09,-3.533
2005-12-12,-2.7778
2005-12-13,-0.6803
2005-12-14,-4.1096
2005-12-15,0.0
2005-12-16,-4.2857
2005-12-19,-2.9851
2005-12-20,6.1538
2005-12-21,3.9130000000000003
2005-12-23,5.9972
2005-12-28,14.473700000000001
2005-12-30,0.2299
2006-01-03,9.5183
2006-01-04,-1.5707
2006-01-05,0.5319
2006-01-06,4.7619
2006-01-10,6.0606
2006-01-11,6.1905
2006-01-12,-2.2422
2006-01-13,-14.4037
2006-01-17,9.6463
2006-01-18,12.0235
2006-01-23,-4.4503
2006-01-26,-1.0046
2006-02-01,6.0886
2006-02-02,2.6087
2006-02-03,-1.6101999999999999
2006-02-07,-5.4264
2006-02-08,-0.7286
2006-02-09,-0.9174
2006-02-16,-3.4144
2006-02-17,4.4937000000000005
2006-02-21,-3.3945
2006-02-28,0.6648
2006-03-06,-10.3774
2006-03-10,-1.5789
2006-03-14,-3.7433
2006-03-16,-4.4444
2006-03-21,1.1628
2006-03-22,-6.8966
2006-03-28,3.5802
2006-03-29,6.4362
2006-03-30,4.1433
2006-03-31,1.0753
2006-04-03,-5.3191
2006-04-04,-0.5618
2006-04-06,-3.3898
2006-04-10,7.9167
2006-04-11,-0.9415
2006-04-12,9.081
2006-04-13,0.3009
2006-04-17,1.0
2006-04-18,4.3193
2006-04-19,-2.2423
2006-04-20,2.5243
2006-04-24,-0.5682
2006-04-26,9.7143
2006-04-27,1.5625
2006-04-28,0.8547
2006-05-01,2.9661
2006-05-02,0.2469
2006-05-05,4.2693
2006-05-08,2.3622
2006-05-09,1.5385
2006-05-10,25.0
2006-05-11,-5.7576
2006-05-12,-12.7572
2006-05-15,-2.1837
2006-05-17,1.1398
2006-05-19,-0.5309
2006-05-23,-0.2903
2006-05-25,-0.0845
2006-05-26,1.5789
2006-05-30,4.3671
2006-05-31,-5.8954
2006-06-20,-16.4955
2006-06-26,-5.8664
2006-06-27,-0.2876
2006-07-13,6.7308
2006-07-17,4.5045
2006-07-20,-9.6552
2006-07-24,-3.626
2006-07-25,9.505
2006-07-26,-1.1754
2006-07-28,1.9385
2006-07-31,-3.5171
2006-08-01,4.6512
2006-08-02,-4.0
2006-08-11,-3.0845
2006-08-15,-3.9828
2006-08-21,-0.4975
2006-08-25,9.5
2006-08-28,-3.379
2006-08-30,-10.2079
2006-08-31,2.1053
2006-09-01,-1.8557000000000001
2006-09-06,1.8908
2006-09-15,-7.2165
2006-09-18,0.0
2006-09-19,0.5556
2006-09-20,-0.9599
2006-09-22,-1.2621
2006-09-25,-6.0876
2006-09-26,-1.6995
2006-09-27,-4.0392
2006-09-28,1.7856999999999998
2006-09-29,1.5038
2006-10-02,-1.8519
2006-10-03,0.0
2006-10-04,1.8868
2006-10-06,1.8519
2006-10-11,-0.2197
2006-10-12,0.3417
2006-10-13,0.6507
2006-10-16,0.3157
2006-10-17,3.717
2006-10-18,14.2197
2006-10-19,-10.0202
2006-10-23,12.4859
2006-10-24,-3.7
2006-10-27,-8.0997
2006-10-31,-3.404
2006-11-01,-3.2607
2006-11-06,-6.6505
2006-11-07,3.6269
2006-11-08,0.0
2006-11-10,-0.875
2006-11-14,0.8827
2006-11-15,-3.125
2006-11-21,5.9758
2006-11-27,2.7622999999999998
2006-11-29,-5.6872
2006-11-30,0.5025
2006-12-01,3.25
2006-12-04,2.5423999999999998
2006-12-14,-2.0071
2006-12-22,13.2154
2006-12-27,-6.8839
2006-12-29,2.8571
2007-01-03,14.4444
2007-01-04,-4.2233
2007-01-05,-4.0041
2007-01-08,4.4219
2007-01-09,-1.9466999999999999
2007-01-11,0.0387
2007-01-12,3.0928
2007-01-16,-0.3
2007-01-18,-2.7081
2007-01-23,-4.1237
2007-01-29,-1.0753
2007-01-31,11.9565
2007-02-01,-1.1044
2007-02-02,4.0618
2007-02-05,-1.6804000000000001
2007-02-07,-4.5277
2007-02-08,-0.201
2007-02-13,3.7260999999999997
2007-02-15,-4.9697
2007-02-16,3.1863
2007-02-20,-2.9889
2007-02-21,-2.1241
2007-02-22,-4.0667
2007-02-26,2.1739
2007-02-27,-2.1277
2007-02-28,4.8913
2007-03-01,-0.5181
2007-03-02,0.5534
2007-03-05,2.7517
2007-03-06,0.8192
2007-03-07,5.0
2007-03-08,1.9048
2007-03-09,3.0023
2007-03-12,4.979
2007-03-13,2.4201
2007-03-14,-5.9652
2007-03-15,0.0897
2007-03-19,-6.1978
2007-03-20,4.5045
2007-03-21,-10.0154
2007-03-23,0.6289
2007-03-27,-3.1503
2007-03-28,3.5526
2007-03-29,-0.3399
2007-03-30,-0.9601
2007-04-02,0.0
2007-04-03,2.111
2007-04-04,-2.0673
2007-04-05,4.7959
2007-04-09,1.5274999999999999
2007-04-10,0.5095
2007-04-11,-2.1947
2007-04-12,-1.4634
2007-04-16,-1.021
2007-04-17,-2.9697
2007-04-19,-6.701
2007-04-20,3.4047
2007-04-23,-1.87
2007-04-24,-2.4433
2007-04-25,1.2069
2007-04-27,-0.517
2007-04-30,-3.3259
2007-05-01,0.1864
2007-05-02,0.2146
2007-05-04,-0.1927
2007-05-07,-0.7582
2007-05-08,-0.209
2007-05-09,-0.6211
2007-05-11,-1.1628
2007-05-14,2.6103
2007-05-15,2.2716
2007-05-16,-3.2511
2007-05-17,4.7509
2007-05-18,11.7257
2007-05-22,3.0198
2007-05-23,-2.8232
2007-05-24,-4.7596
2007-05-25,3.3229
2007-05-30,-3.348
2007-06-01,2.3590999999999998
2007-06-05,1.7778
2007-06-07,-0.9732
2007-06-08,-4.6491
2007-06-12,-2.2199
2007-06-13,-0.5405
2007-06-15,3.3696
2007-06-18,0.5258
2007-06-19,-0.5034
2007-06-20,3.4496
2007-06-21,-4.9797
2007-06-22,0.7487
2007-06-26,-4.1401
2007-06-27,-3.3915
2007-06-29,4.2126
2007-07-05,0.0962
2007-07-09,3.2967
2007-07-13,-2.1277
2007-07-17,1.5965
2007-07-18,-4.2461
2007-07-19,2.7933
2007-07-25,5.1087
2007-07-26,0.1034
2007-07-27,-5.4752
2007-07-30,-2.3634
2007-07-31,6.6741
2007-08-01,-1.3641
2007-08-03,-3.9694000000000003
2007-08-07,-2.3887
2007-08-08,2.3691
2007-08-09,-4.6563
2007-08-10,-0.1163
2007-08-13,-0.8149
2007-08-14,-7.9665
2007-08-15,-10.0909
2007-08-16,-11.1525
2007-08-17,-1.0178
2007-08-20,1.2399
2007-08-21,9.3199
2007-08-23,16.0033
2007-08-28,-3.3291
2007-08-29,-0.5848
2007-08-31,-7.5817
2007-09-04,-1.4144
2007-09-05,8.8953
2007-09-06,-8.0369
2007-09-10,2.0236
2007-09-12,-3.6686
2007-09-14,2.551
2007-09-20,6.6098
2007-09-24,3.2
2007-09-25,-2.6647
2007-09-26,-4.3637
2007-09-27,1.5960999999999999
2007-09-28,-1.9638
2007-10-01,1.7244000000000002
2007-10-03,-0.5479
2007-10-04,0.0947
2007-10-05,-0.3182
2007-10-09,0.7765
2007-10-11,8.6301
2007-10-12,1.5763
2007-10-15,-1.4742
2007-10-16,-1.7168
2007-10-17,0.5128
2007-10-18,-0.5102
2007-10-22,5.1282
2007-10-23,12.9878
2007-10-24,-2.5027
2007-10-25,-0.7542
2007-10-26,0.244
2007-10-29,-3.2687
2007-10-31,3.4582
2007-11-01,-1.1536
2007-11-02,-4.3659
2007-11-05,-1.213
2007-11-06,2.3962
2007-11-07,-10.407
2007-11-08,10.318
2007-11-09,-2.4706
2007-11-12,-8.6625
2007-11-13,2.5753
2007-11-14,5.7697
2007-11-15,-3.0052
2007-11-16,-7.9065
2007-11-19,1.0987
2007-11-21,-3.6226000000000003
2007-11-23,-0.4196
2007-11-26,-2.8792
2007-11-28,-3.1092
2007-11-29,-2.9851
2007-11-30,0.7404
2007-12-03,0.6681
2007-12-05,-5.0346
2007-12-06,1.6773
2007-12-07,-2.4352
2007-12-10,1.3688
2007-12-11,2.9388
2007-12-12,2.9514
2007-12-13,6.38
2007-12-19,-7.4505
2007-12-21,-2.6358
2007-12-24,-1.0164
2007-12-27,2.2314
2007-12-28,-2.9554
2007-12-31,1.5924
2008-01-02,-3.0564
2008-01-04,2.6071
2008-01-07,-5.1211
2008-01-08,-1.6815
2008-01-09,-2.6182
2008-01-11,-0.4662
2008-01-14,-1.5358
2008-01-15,1.8031000000000001
2008-01-16,-2.4992
2008-01-18,-8.8822
2008-01-22,-5.455
2008-01-23,5.6662
2008-01-24,7.7375
2008-01-25,0.5795
2008-01-28,-5.5474
2008-01-29,23.6364
2008-01-30,-5.7469
2008-01-31,7.5754
2008-02-01,8.1393
2008-02-04,3.0442
2008-02-05,-2.7058999999999997
2008-02-06,0.264
2008-02-07,-7.6018
2008-02-08,2.6031
2008-02-11,-4.5926
2008-02-13,0.1553
2008-02-14,-0.0775
2008-02-15,6.2064
2008-02-19,-6.9394
2008-02-22,9.3603
2008-02-25,-3.2029
2008-02-26,3.0679
2008-02-28,-6.9065
2008-02-29,-9.3798
2008-03-04,7.4512
2008-03-05,1.2698
2008-03-06,-10.3154
2008-03-07,-5.5707
2008-03-10,-2.834
2008-03-11,4.5119
2008-03-13,-1.1049
2008-03-14,-0.023
2008-03-18,-14.9309
2008-03-20,-3.643
2008-03-24,1.1947
2008-03-26,2.5278
2008-03-27,-0.5148
2008-04-01,-1.9607999999999999
2008-04-02,-3.9722
2008-04-03,9.4157
2008-04-04,-0.423
2008-04-07,0.6106
2008-04-08,-4.1958
2008-04-10,0.9227
2008-04-14,8.0786
2008-04-15,-9.697
2008-04-21,0.3076
2008-04-22,-11.6811
2008-04-23,-4.9242
2008-04-24,-7.0717
2008-04-25,-3.144
2008-04-28,3.5227
2008-04-29,-3.0287
2008-04-30,1.4147
2008-05-01,0.0
2008-05-02,17.1014
2008-05-05,2.104
2008-05-06,-4.7273
2008-05-09,-6.9975000000000005
2008-05-13,-1.5048
2008-05-20,-2.5
2008-05-21,1.2821
2008-05-22,4.2194
2008-05-23,-3.9135999999999997
2008-05-27,5.9515
2008-05-30,-1.3753
2008-06-04,-3.2594
2008-06-06,-0.3821
2008-06-10,-0.3661
2008-06-11,0.4024
2008-06-13,-2.2656
2008-06-16,-0.1427
2008-06-18,-0.4286
2008-06-20,1.8651
2008-06-23,-5.2113
2008-06-24,-1.7459
2008-06-25,-3.0246
2008-06-26,0.1754
2008-06-27,-0.3697
2008-06-30,0.0
2008-07-02,-3.2813
2008-07-07,-11.147
2008-07-08,-9.0455
2008-07-09,-0.4498
2008-07-10,4.0161
2008-07-11,-2.7027
2008-07-14,4.3651
2008-07-16,30.9886
2008-07-17,2.8665000000000003
2008-07-18,-6.1199
2008-07-21,-5.5044
2008-07-24,-10.9344
2008-07-28,0.1786
2008-07-31,0.9358
2008-08-01,-1.1038000000000001
2008-08-06,-5.5357
2008-08-07,6.8053
2008-08-08,-5.6195
2008-08-11,5.0164
2008-08-18,0.0
2008-08-19,3.5714
2008-08-20,-11.7241
2008-08-21,13.2812
2008-08-22,0.0
2008-08-26,-5.8621
2008-08-27,-5.1282
2008-09-08,13.8996
2008-09-10,-13.0508
2008-09-11,-8.3821
2008-09-12,14.1755
2008-09-15,-3.9832
2008-09-16,-20.4755
2008-09-17,14.216
2008-09-18,-11.538499999999999
2008-09-19,14.0097
2008-09-22,0.0
2008-09-23,-11.2288
2008-09-25,7.8759
2008-09-30,-28.7611
2008-10-01,4.4254999999999995
2008-10-03,-12.974
2008-10-06,-17.3003
2008-10-07,1.343
2008-10-08,-8.5117
2008-10-09,-3.6212
2008-10-10,3.5838
2008-10-15,-3.5714
2008-10-16,-9.2593
2008-10-17,10.7143
2008-10-23,-7.8341
2008-10-24,-8.625
2008-10-27,5.0616
2008-10-29,24.8698
2008-10-30,-0.9906
2008-11-04,12.059
2008-11-06,-6.7669
2008-11-10,-14.5161
2008-11-11,-2.8302
2008-11-14,-12.6214
2008-11-18,2.4306
2008-11-19,1.5593
2008-11-21,-26.1015
2008-11-24,10.7498
2008-12-01,-3.2626
2008-12-02,6.7454
2008-12-05,-16.1137
2008-12-08,-5.838
2008-12-11,-10.2
2008-12-12,2.4499
2008-12-15,4.3478
2008-12-16,5.3125
2008-12-18,-7.6162
2008-12-19,-25.4818
2008-12-22,-2.2989
2008-12-23,17.647100000000002
2008-12-24,-12.0
2008-12-29,9.8011
2008-12-31,38.6805
2009-01-02,20.8955
2009-01-05,25.463
2009-01-08,12.8536
2009-01-09,-4.0872
2009-01-12,-0.4545
2009-01-15,-6.8493
2009-01-21,-11.6422
2009-01-30,26.6297
2009-02-03,-15.8817
2009-02-05,7.1615
2009-02-06,4.9818
2009-02-09,-11.1111
2009-02-20,-7.487
2009-02-24,-19.3526
2009-02-26,8.9005
2009-02-27,2.5641
2009-03-03,7.5
2009-03-05,-25.1453
2009-03-16,13.8835
2009-03-17,5.7118
2009-03-20,24.9194
2009-03-23,2.776
2009-03-24,10.9296
2009-03-25,-7.7576
2009-03-31,5.0952
2009-04-02,59.521
2009-04-03,11.0948
2009-04-06,-17.7983
2009-04-07,-19.6071
2009-04-08,5.3367
2009-04-09,-0.3788
2009-04-13,20.3897
2009-04-16,-0.1974
2009-04-17,4.7468
2009-04-20,-4.2296
2009-04-22,-6.7035
2009-04-23,-3.973
2009-04-27,1.8486
2009-04-28,0.2593
2009-05-01,-0.4741
2009-05-06,-2.1654
2009-05-07,4.471
2009-05-12,1.7797
2009-05-19,-10.9492
2009-05-20,0.9818
2009-05-21,-6.5741
2009-05-22,11.001
2009-05-26,2.8571
2009-05-27,-9.7222
2009-06-02,4.4712
2009-06-08,5.5222999999999995
2009-06-09,-8.4605
2009-06-12,12.9109
2009-06-17,-7.5105
2009-06-22,-1.5511
2009-06-23,-12.0482
2009-06-26,6.6386
2009-06-29,-3.8043
2009-06-30,-10.9399
2009-07-10,-0.346
2009-07-16,0.9259
2009-07-17,19.1514
2009-07-20,1.2511999999999999
2009-07-22,0.4753
2009-07-23,-9.6973
2009-07-27,-7.3861
2009-07-29,1.5271
2009-07-30,1.1699
2009-07-31,0.0
2009-08-04,-10.1322
2009-08-05,0.1225
2009-08-06,13.5863
2009-08-11,-18.9655
2009-08-12,2.3271
2009-08-13,20.078
2009-08-17,-12.8788
2009-08-19,-3.7888
2009-08-21,10.1356
2009-08-24,-8.6753
2009-08-26,2.6958
2009-08-27,1.3125
2009-09-03,20.913
2009-09-08,-3.6734999999999998
2009-09-15,19.9153
2009-09-16,6.0071
2009-09-18,2.875
2009-09-21,-3.4427
2009-09-22,-2.7685
2009-09-24,-3.0198
2009-09-25,7.2064
2009-09-28,35.3112
2009-09-29,0.5826
2009-10-01,-16.5244
2009-10-05,6.1359
2009-10-06,37.9215
2009-10-07,-8.1836
2009-10-08,-0.8696
2009-10-09,-3.5088
2009-10-13,9.0909
2009-10-14,-1.8229
2009-10-15,-2.5995
2009-10-19,-0.6536
2009-10-20,8.6349
2009-10-21,1.3374
2009-10-22,11.9522
2009-10-23,9.8532
2009-10-26,-10.5487
2009-10-27,-2.2182
2009-10-29,9.5602
2009-10-30,-11.4304
2009-11-02,1.5267
2009-11-04,17.9746
2009-11-05,1.3344
2009-11-06,-1.9458
2009-11-10,-8.5989
2009-11-11,-0.943
2009-11-12,-5.7782
2009-11-13,-7.1429
2009-11-20,-1.0628
2009-11-23,0.665
2009-11-24,-2.439
2009-11-27,-8.5938
2009-12-01,15.7835
2009-12-02,10.5807
2009-12-03,0.8233
2009-12-04,-2.3174
2009-12-08,23.2716
2009-12-09,-11.0521
2009-12-10,5.2339
2009-12-11,-1.1161
2009-12-14,1.6634
2009-12-15,-0.1169
2009-12-16,8.2683
2009-12-17,6.3941
2009-12-18,0.2539
2009-12-21,24.8227
2009-12-22,17.9654
2009-12-23,-4.8853
2009-12-24,0.3858
2009-12-29,15.1093
2009-12-30,8.3994
2009-12-31,-3.6385
2010-01-04,2.3075
2010-01-05,-7.5962
2010-01-06,-2.6522
2010-01-07,3.1043
2010-01-08,-2.9793
2010-01-12,-5.7509
2010-01-13,2.1989
2010-01-14,0.597
2010-01-15,1.8589
2010-01-20,6.2665
2010-01-22,-9.6214
2010-01-27,-2.9074999999999998
2010-01-28,-12.0726
2010-01-29,3.9689
2010-02-02,2.3085
2010-02-03,-5.8868
2010-02-04,-3.6432
2010-02-05,-1.6959
2010-02-08,6.7873
2010-02-10,-1.9068
2010-02-12,5.8045
2010-02-16,-3.1768
2010-02-17,0.9224
2010-02-18,-1.2665
2010-02-24,-2.5258000000000003
2010-03-01,0.312
2010-03-02,1.2307
2010-03-04,-1.9238
2010-03-08,7.1244
2010-03-09,2.0092
2010-03-10,1.5457
2010-03-11,-1.1662
2010-03-12,-2.9189
2010-03-16,-0.2047
2010-03-17,2.5641
2010-03-18,-2.2375
2010-03-19,-1.0229
2010-03-22,22.5423
2010-03-23,28.4208
2010-03-24,-9.4402
2010-03-25,-9.9801
2010-03-26,-0.574
2010-03-29,5.4588
2010-03-30,-2.8714
2010-03-31,0.7119
2010-04-01,3.7797
2010-04-05,1.996
2010-04-06,1.5303
2010-04-07,-2.8958
2010-04-08,-0.6585
2010-04-09,0.2557
2010-04-12,1.3317999999999999
2010-04-13,-8.4825
2010-04-14,6.5186
2010-04-15,-1.5299
2010-04-16,-1.3401
2010-04-19,0.315
2010-04-20,-2.7669
2010-04-21,4.9445
2010-04-23,-2.6442
2010-04-27,0.3951
2010-04-30,-1.6232
2010-05-03,-1.12
2010-05-05,-3.5599
2010-05-06,-5.3482
2010-05-07,-7.2679
2010-05-12,11.5412
2010-05-13,1.114
2010-05-17,-3.3898
2010-05-18,-3.5088
2010-05-20,-8.5795
2010-05-21,-10.5034
2010-05-25,2.9167
2010-06-02,9.0823
2010-06-03,-0.1732
2010-06-08,-3.2346
2010-06-09,1.2039
2010-06-10,1.2655
2010-06-15,-1.5871
2010-06-17,19.6698
2010-06-18,-1.3052000000000001
2010-06-21,2.032
2010-06-22,-3.6143
2010-06-23,1.2463
2010-06-24,0.2268
2010-06-29,-1.0774
2010-06-30,-2.4178
2010-07-08,3.4487
2010-07-12,-0.8091
2010-07-13,-3.2412
2010-07-22,-4.0468
2010-07-23,1.9681
2010-07-26,0.7698
2010-07-27,-0.3762
2010-07-28,1.5335
2010-07-30,-0.0902
2010-08-09,-0.6656
2010-08-10,-3.8728
2010-08-11,0.319
2010-08-12,2.061
2010-08-17,-0.6
2010-08-19,-2.8558
2010-08-24,-5.7361
