ticker,ATCV US Equity
2002-06-27,1.0453
2002-06-28,3.4483
2002-07-01,-1.0
2002-07-02,2.3569
2002-07-03,-2.3026
2002-07-05,-0.6734
2002-07-08,0.678
2002-07-09,-4.0404
2002-07-10,0.0
2002-07-11,0.0
2002-07-12,5.2632
2002-07-15,4.6667
2002-07-16,-2.2293
2002-07-17,0.6515
2002-07-18,-0.6472
2002-07-19,-1.3029
2002-07-22,-2.3102
2002-07-23,-2.027
2002-07-24,-6.8966
2002-07-25,2.2222
2002-07-26,1.4493
2002-07-29,-0.7143
2002-07-30,-1.0791
2002-07-31,-5.4545
2002-08-01,0.0
2002-08-02,0.0
2002-08-05,-3.8462
2002-08-06,-5.6
2002-08-07,3.8136
2002-08-08,-1.2245
2002-08-09,0.4132
2002-08-12,-3.2922000000000002
2002-08-13,-0.4255
2002-08-14,2.5641
2002-08-15,-4.1667
2002-08-16,2.1739
2002-08-19,2.5532
2002-08-20,-4.5643
2002-08-21,2.1739
2002-08-22,-0.4255
2002-08-23,-1.7094
2002-08-26,2.1739
2002-08-27,-4.2553
2002-08-28,2.6667
2002-08-29,-0.4329
2002-08-30,2.1739
2002-09-03,-0.8511
2002-09-04,1.7167
2002-09-05,-2.9536
2002-09-06,-6.9565
2002-09-09,-2.3364
2002-09-10,-1.9139
2002-09-11,-1.9512
2002-09-12,0.4975
2002-09-13,0.495
2002-09-16,2.9557
2002-09-17,1.4354
2002-09-18,5.1887
2002-09-19,5.3812
2002-09-20,8.5106
2002-09-23,-2.7451
2002-09-24,-11.2903
2002-09-25,0.4545
2002-09-26,1.3575
2002-09-27,-0.8929
2002-09-30,0.4505
2002-10-01,-1.3453
2002-10-02,2.2727
2002-10-03,-0.4444
2002-10-04,2.6786
2002-10-07,0.0
2002-10-08,0.8696
2002-10-09,-5.1724
2002-10-10,1.3636
2002-10-11,-1.3453
2002-10-14,0.9091
2002-10-15,-1.8018
2002-10-16,-2.7523
2002-10-17,3.7736
2002-10-18,4.0909
2002-10-21,-2.1834
2002-10-22,3.5714
2002-10-23,3.4483
2002-10-24,2.0833
2002-10-25,2.0408
2002-10-28,0.4
2002-10-29,-2.7888
2002-10-30,-1.6393
2002-10-31,9.1667
2002-11-01,1.145
2002-11-04,-3.0189
2002-11-05,1.1673
2002-11-06,-1.1538
2002-11-07,7.0039
2002-11-08,2.5455
2002-11-11,1.0638
2002-11-12,5.614
2002-11-13,12.2924
2002-11-14,-1.4793
2002-11-15,3.003
2002-11-18,1.4577
2002-11-19,-8.046
2002-11-20,2.1875
2002-11-21,0.3058
2002-11-22,3.6585
2002-11-25,-4.4118
2002-11-26,-3.0769
2002-11-27,14.2857
2002-11-29,0.8333
2002-12-02,0.0
2002-12-03,-6.0606
2002-12-04,2.6393
2002-12-05,7.1429
2002-12-06,4.8
2002-12-09,5.3435
2002-12-10,-0.9662
2002-12-11,-3.6585
2002-12-12,1.7722
2002-12-13,-0.7463
2002-12-16,-4.01
2002-12-17,-2.0888
2002-12-18,-13.3333
2002-12-19,7.6923
2002-12-20,-2.2857
2002-12-23,5.2632
2002-12-24,-2.7778
2002-12-26,1.4285999999999999
2002-12-27,-7.0423
2002-12-30,1.2121
2002-12-31,-2.6946
2003-01-02,0.3077
2003-01-03,-6.4417
2003-01-06,2.9508
2003-01-07,3.5032
2003-01-08,9.2308
2003-01-09,1.4085
2003-01-10,0.5556
2003-01-13,-0.5525
2003-01-14,-1.6667
2003-01-15,1.6949
2003-01-16,2.7778
2003-01-17,0.5405
2003-01-21,-3.2258
2003-01-22,-0.2778
2003-01-23,0.8357
2003-01-24,0.2762
2003-01-27,0.0
2003-01-28,-0.8264
2003-01-29,1.1111
2003-01-30,0.0
2003-01-31,-0.2747
2003-02-03,-1.3774
2003-02-04,0.5587
2003-02-05,1.1111
2003-02-06,2.1978
2003-02-07,0.0
2003-02-10,-1.6129
2003-02-11,-3.8251
2003-02-12,-3.125
2003-02-13,1.173
2003-02-14,1.4493
2003-02-18,0.5714
2003-02-19,0.2841
2003-02-20,-1.6997
2003-02-21,2.3055
2003-02-24,-1.4085
2003-02-25,-1.4285999999999999
2003-02-26,1.1594
2003-02-27,3.1519
2003-02-28,1.3889
2003-03-03,0.0
2003-03-04,0.5479
2003-03-05,-1.9074
2003-03-06,0.0
2003-03-07,-1.3889
2003-03-10,0.0
2003-03-11,-0.5634
2003-03-12,1.4163999999999999
2003-03-13,-0.838
2003-03-14,1.1268
2003-03-17,-0.8357
2003-03-18,0.0
2003-03-19,2.2472
2003-03-20,-1.0989
2003-03-21,1.3889
2003-03-24,0.0
2003-03-25,-2.7397
2003-03-26,-1.1268
2003-03-27,0.5698
2003-03-28,-2.2663
2003-03-31,-2.8986
2003-04-01,-1.4925
2003-04-02,3.9394
2003-04-03,-3.7901
2003-04-04,1.5152
2003-04-07,4.4776
2003-04-08,0.2857
2003-04-09,1.1396
2003-04-10,1.1268
2003-04-11,-0.5571
2003-04-14,-0.5602
2003-04-15,1.1268
2003-04-16,2.507
2003-04-17,-0.8152
2003-04-21,0.5479
2003-04-22,0.0
2003-04-23,0.8174
2003-04-24,1.3514
2003-04-25,1.3333
2003-04-28,-2.1053
2003-04-29,0.8065
2003-04-30,0.0
2003-05-01,-1.3333
2003-05-02,0.0
2003-05-05,0.0
2003-05-06,-0.5405
2003-05-07,2.9891
2003-05-08,0.2639
2003-05-09,1.3158
2003-05-12,-1.2987
2003-05-13,-0.5263
2003-05-14,1.8519
2003-05-15,0.0
2003-05-16,-1.2987
2003-05-19,0.2632
2003-05-20,-0.2625
2003-05-21,3.4211
2003-05-22,-0.7634
2003-05-23,0.0
2003-05-27,-1.2821
2003-05-28,-1.039
2003-05-29,-0.2625
2003-05-30,-1.3158
2003-06-02,-2.6667
2003-06-03,0.0
2003-06-04,1.3699
2003-06-05,8.6486
2003-06-06,0.4975
2003-06-09,2.4752
2003-06-10,4.5411
2003-06-11,-2.2643
2003-06-12,0.4728
2003-06-13,4.4706
2003-06-16,-0.4505
2003-06-17,7.4661
2003-06-18,1.0526
2003-06-19,3.75
2003-06-20,0.4016
2003-06-23,-5.0
2003-06-24,-1.0526
2003-06-25,-10.0
2003-06-26,-5.2009
2003-06-27,16.9576
2003-06-30,-0.2132
2003-07-01,-0.641
2003-07-02,-0.2151
2003-07-03,1.0776
2003-07-07,0.4264
2003-07-08,-0.8493
2003-07-09,-1.9272
2003-07-10,0.4367
2003-07-11,-0.4348
2003-07-14,2.6201
2003-07-15,-2.1277
2003-07-16,0.0
2003-07-17,-0.4348
2003-07-18,-0.2183
2003-07-21,0.4376
2003-07-22,1.3072
2003-07-23,1.0753
2003-07-24,-0.4255
2003-07-25,0.4274
2003-07-28,-1.2766
2003-07-29,-0.6466
2003-07-30,-0.2169
2003-07-31,-1.087
2003-08-01,-0.6593
2003-08-04,-0.4425
2003-08-05,1.7778
2003-08-06,3.7118
2003-08-07,0.0
2003-08-08,1.8947
2003-08-11,2.2727
2003-08-12,-0.202
2003-08-13,0.2024
2003-08-14,-1.2121
2003-08-15,0.0
2003-08-18,0.2045
2003-08-19,0.4082
2003-08-20,0.4065
2003-08-21,0.0
2003-08-22,0.2024
2003-08-25,-0.6061
2003-08-26,1.626
2003-08-27,-0.6
2003-08-28,-0.6036
2003-08-29,0.2024
2003-09-02,-0.202
2003-09-03,-0.4049
2003-09-04,1.2195
2003-09-05,0.0
2003-09-08,-2.6104000000000003
2003-09-09,0.0
2003-09-10,0.8247
2003-09-11,0.0
2003-09-12,-0.818
2003-09-15,-0.2062
2003-09-16,-0.4132
2003-09-17,0.0
2003-09-18,1.0373
2003-09-19,-0.4107
2003-09-22,-0.4124
2003-09-23,-1.2422
2003-09-24,3.3543
2003-09-25,0.2028
2003-09-26,-0.4049
2003-09-29,-0.4065
2003-09-30,-2.0408
2003-10-01,2.0833
2003-10-02,0.0
2003-10-03,-1.0204
2003-10-06,-1.2371
2003-10-07,-0.4175
2003-10-08,-1.4675
2003-10-09,-0.6383
2003-10-10,0.0
2003-10-13,1.2848
2003-10-14,-0.6342
2003-10-15,-2.1277
2003-10-16,-0.8696
2003-10-17,-1.3158
2003-10-20,0.4444
2003-10-21,-0.6637
2003-10-22,0.2227
2003-10-23,-1.5556
2003-10-24,0.0
2003-10-27,0.4515
2003-10-28,0.0
2003-10-29,0.0
2003-10-30,0.0
2003-10-31,1.1236
2003-11-03,-1.1111
2003-11-04,0.0
2003-11-05,2.6966
2003-11-06,-0.4376
2003-11-07,0.8791
2003-11-10,-2.1786
2003-11-11,0.2227
2003-11-12,-0.4444
2003-11-13,-0.8929
2003-11-14,0.6757
2003-11-17,-0.8949
2003-11-18,-0.9029
2003-11-19,0.0
2003-11-20,2.5057
2003-11-21,-0.2222
2003-11-24,0.0
2003-11-25,0.4454
2003-11-26,0.8869
2003-11-28,0.8791
2003-12-01,-1.9607999999999999
2003-12-02,2.6667
2003-12-03,1.5152
2003-12-04,0.2132
2003-12-05,2.1277
2003-12-08,-1.0417
2003-12-09,0.6316
2003-12-10,-1.6736
2003-12-11,-0.6383
2003-12-12,0.4283
2003-12-15,0.2132
2003-12-16,0.0
2003-12-17,0.6383
2003-12-18,0.0
2003-12-19,-1.6913
2003-12-22,-1.0753
2003-12-23,2.1739
2003-12-24,-0.6383
2003-12-26,1.4989
2003-12-29,-0.4219
2003-12-30,-1.4830999999999999
2003-12-31,1.0753
2004-01-02,-1.0638
2004-01-05,-1.2903
2004-01-06,-1.9607999999999999
2004-01-07,-2.2222
2004-01-08,0.2273
2004-01-09,1.1338
2004-01-12,2.6906
2004-01-13,0.4367
2004-01-14,-2.1739
2004-01-15,-1.1111
2004-01-16,4.2697
2004-01-20,-0.8621
2004-01-21,-3.4783
2004-01-22,-4.2793
2004-01-23,2.3529
2004-01-26,1.1494
2004-01-27,-1.1364
2004-01-28,0.4598
2004-01-29,-0.4577
2004-01-30,1.1494
2004-02-02,-2.2727
2004-02-03,3.4884
2004-02-04,0.0
2004-02-05,0.6742
2004-02-06,1.1161
2004-02-09,-2.8698
2004-02-10,1.5909
2004-02-11,0.4474
2004-02-12,-0.8909
2004-02-13,1.1236
2004-02-17,0.0
2004-02-18,-4.4444
2004-02-19,5.814
2004-02-20,-0.8791
2004-02-23,-0.2217
2004-02-24,1.1111
2004-02-25,0.0
2004-02-26,1.0989
2004-02-27,8.913
2004-03-01,-0.1996
2004-03-02,6.2
2004-03-03,2.0716
2004-03-04,-2.214
2004-03-05,-1.8868
2004-03-08,0.0
2004-03-09,1.9231
2004-03-10,4.3396
2004-03-11,-0.7233
2004-03-12,2.0036
2004-03-15,-1.0714
2004-03-16,-2.5271
2004-03-17,6.2963000000000005
2004-03-18,-1.3937
2004-03-19,-0.1767
2004-03-22,-2.6549
2004-03-23,0.0
2004-03-24,-0.7273
2004-03-25,-1.6484
2004-03-26,0.5587
2004-03-29,0.9259
2004-03-30,-0.9174
2004-03-31,-0.9259
2004-04-01,-0.5607
2004-04-02,0.5639
2004-04-05,0.9346
2004-04-06,1.8519
2004-04-07,0.1818
2004-04-08,-1.9964
2004-04-12,-1.1111
2004-04-13,0.0
2004-04-14,2.0599
2004-04-15,1.6514
2004-04-16,-0.722
2004-04-19,0.0
2004-04-20,6.9091000000000005
2004-04-21,-5.9524
2004-04-22,-1.8083
2004-04-23,3.1308
2004-04-26,0.8929
2004-04-27,0.177
2004-04-28,0.53
2004-04-29,-2.4605
2004-04-30,-0.3604
2004-05-03,0.1808
2004-05-04,-0.9025
2004-05-05,0.1821
2004-05-06,-1.8182
2004-05-07,1.8519
2004-05-10,-6.3636
2004-05-11,0.7767
2004-05-12,0.1927
2004-05-13,1.7308
2004-05-14,1.7013
2004-05-17,0.3717
2004-05-18,0.0
2004-05-19,-1.8519
2004-05-20,-2.8302
2004-05-21,4.6602
2004-05-24,0.9276
2004-05-25,0.9191
2004-05-26,-1.4572
2004-05-27,-0.7394
2004-05-28,0.1862
2004-06-01,-1.487
2004-06-02,0.1887
2004-06-03,-0.3766
2004-06-04,-0.5671
2004-06-07,0.0
2004-06-08,-1.1407
2004-06-09,0.3846
2004-06-10,0.5747
2004-06-14,-1.9048
2004-06-15,0.5825
2004-06-16,1.7375
2004-06-17,-0.5693
2004-06-18,0.5725
2004-06-21,0.9488
2004-06-22,-0.7519
2004-06-23,-1.1364
2004-06-24,-0.3831
2004-06-25,0.0
2004-06-28,-4.0385
2004-06-29,-0.4008
2004-06-30,0.8048
2004-07-01,1.7964
2004-07-02,1.7647
2004-07-06,-0.578
2004-07-07,-0.1938
2004-07-08,-0.9709
2004-07-09,0.7843
2004-07-12,0.1946
2004-07-13,-2.9126
2004-07-14,0.0
2004-07-15,0.2
2004-07-16,0.1996
2004-07-19,0.5976
2004-07-20,0.396
2004-07-21,0.3945
2004-07-22,0.0
2004-07-23,-0.3929
2004-07-26,-0.9862
2004-07-27,0.3984
2004-07-28,1.1905000000000001
2004-07-29,-1.5686
2004-07-30,-0.5976
2004-08-02,1.2024
2004-08-03,-0.396
2004-08-04,-0.5964
2004-08-05,-2.0
2004-08-06,-1.0204
2004-08-09,2.0619
2004-08-10,-2.0202
2004-08-11,-12.1649
2004-08-12,4.4601
2004-08-13,3.8202
2004-08-16,-3.4632
2004-08-17,3.1390000000000002
2004-08-18,-1.7391
2004-08-19,0.2212
2004-08-20,1.3245
2004-08-23,-1.9607999999999999
2004-08-24,0.8889
2004-08-25,1.3216
2004-08-26,-0.8696
2004-08-27,0.4386
2004-08-30,0.0
2004-08-31,1.31
2004-09-01,0.0
2004-09-02,-0.6466
2004-09-03,0.0
2004-09-07,0.6508
2004-09-08,-0.2155
2004-09-09,0.8639
2004-09-10,-1.4989
2004-09-13,-2.1739
2004-09-14,-0.2222
2004-09-15,-0.4454
2004-09-16,0.8949
2004-09-17,-1.3304
2004-09-20,-1.1236
2004-09-21,0.6818
2004-09-22,0.4515
2004-09-23,1.3483
2004-09-24,3.5477
2004-09-27,6.6381
2004-09-28,0.2008
2004-09-29,7.6152
2004-09-30,0.7449
2004-10-01,-2.0333
2004-10-04,-4.717
2004-10-05,0.0
2004-10-06,0.396
2004-10-07,-0.5917
2004-10-08,0.3968
2004-10-11,-2.5692
2004-10-12,-0.6085
2004-10-13,-1.4285999999999999
2004-10-14,0.207
2004-10-15,-2.8926
2004-10-18,-0.2128
2004-10-19,1.2793
2004-10-20,-0.2105
2004-10-21,-0.211
2004-10-22,-1.0571
2004-10-25,0.0
2004-10-26,1.7094
2004-10-27,-1.2605
2004-10-28,0.0
2004-10-29,-1.0638
2004-11-01,-0.8602
2004-11-02,1.7354
2004-11-03,-1.919
2004-11-04,0.0
2004-11-05,1.087
2004-11-08,0.6452
2004-11-09,-0.641
2004-11-10,1.5053999999999998
2004-11-11,0.0
2004-11-12,0.8475
2004-11-15,-1.2605
2004-11-16,1.0638
2004-11-17,0.6316
2004-11-18,8.7866
2004-11-19,-1.1538
2004-11-22,-3.1128
2004-11-23,-2.6104000000000003
2004-11-24,0.0
2004-11-26,1.2371
2004-11-29,0.8147
2004-11-30,-1.6162
2004-12-01,-0.4107
2004-12-02,-1.0309
2004-12-03,-1.0417
2004-12-06,0.2105
2004-12-07,-0.4202
2004-12-08,0.211
2004-12-09,0.0
2004-12-10,0.0
2004-12-13,0.0
2004-12-14,-0.6316
2004-12-15,0.6356
2004-12-16,-2.7368
2004-12-17,2.5974
2004-12-20,-2.7426
2004-12-21,3.0369
2004-12-22,0.0
2004-12-23,0.0
2004-12-27,0.0
2004-12-28,7.3684
2004-12-29,8.6275
2004-12-30,17.148
2004-12-31,-2.9276
2005-01-03,-10.3175
2005-01-04,1.7699
2005-01-05,-6.087
2005-01-06,0.0
2005-01-07,0.9259
2005-01-10,2.9358
2005-01-11,-3.7433
2005-01-12,2.5926
2005-01-13,-0.722
2005-01-14,-1.6364
2005-01-18,1.6636
2005-01-19,-0.1818
2005-01-20,-1.4572
2005-01-21,1.4787
2005-01-24,-4.3716
2005-01-25,1.3333
2005-01-26,0.7519
2005-01-27,-0.3731
2005-01-28,-0.7491
2005-01-31,1.3208
2005-02-01,-0.3724
2005-02-02,0.7477
2005-02-03,-0.7421
2005-02-04,0.0
2005-02-07,0.9346
2005-02-08,-1.4815
2005-02-09,0.5639
2005-02-10,-0.9346
2005-02-11,0.0
2005-02-14,-3.3962
2005-02-15,-2.5391
2005-02-16,0.2004
2005-02-17,8.4
2005-02-18,-5.7196
2005-02-22,-2.3483
2005-02-23,-5.4108
2005-02-24,3.6017
2005-02-25,2.2495
2005-02-28,5.0
2005-03-01,0.1905
2005-03-02,-0.1901
2005-03-03,2.0952
2005-03-04,2.6119
2005-03-07,0.5455
2005-03-08,0.3617
2005-03-09,-0.7207
2005-03-10,-0.363
2005-03-11,0.1821
2005-03-14,1.8182
2005-03-15,-1.4285999999999999
2005-03-16,-1.2681
2005-03-17,-2.5688
2005-03-18,-0.7533
2005-03-21,-0.3795
2005-03-22,0.0
2005-03-23,-2.0952
2005-03-24,-1.3618999999999999
2005-03-28,0.3945
2005-03-29,-0.5894
2005-03-30,-0.1976
2005-03-31,0.5941
2005-04-01,-0.1969
2005-04-04,-0.5917
2005-04-05,-0.7937
2005-04-06,-0.6
2005-04-07,1.006
2005-04-08,0.3984
2005-04-11,0.9921
2005-04-12,7.0727
2005-04-13,-0.367
2005-04-14,-1.105
2005-04-15,-4.8417
2005-04-18,-2.9354
2005-04-19,-0.2016
2005-04-20,0.0
2005-04-21,-0.8081
2005-04-22,1.833
2005-04-25,1.8
2005-04-26,-2.7504999999999997
2005-04-27,3.0303
2005-04-28,0.1961
2005-04-29,-2.1526
2005-05-02,-1.0
2005-05-03,-3.0303
2005-05-04,-1.0417
2005-05-05,2.1053
2005-05-06,-0.2062
2005-05-09,-1.8595000000000002
2005-05-10,1.4737
2005-05-11,1.8672
2005-05-12,0.0
2005-05-13,-0.2037
2005-05-16,-18.1633
2005-05-17,-0.9975
2005-05-18,-6.5491
2005-05-19,-13.7466
2005-05-20,10.625
2005-05-23,-1.6949
2005-05-24,-2.5862
2005-05-25,-2.0649
2005-05-26,-3.6145
2005-05-27,-6.25
2005-05-31,11.3333
2005-06-01,0.2994
2005-06-02,4.1791
2005-06-03,-4.0115
2005-06-06,0.8955
2005-06-07,8.5799
2005-06-08,0.545
2005-06-09,-1.355
2005-06-10,0.5495
2005-06-13,-1.9125999999999999
2005-06-14,0.0
2005-06-15,-0.8357
2005-06-16,1.9663
2005-06-17,-0.8264
2005-06-20,-1.3889
2005-06-21,6.4789
2005-06-22,-0.7937
2005-06-23,0.8
2005-06-24,0.0
2005-06-27,-1.3228
2005-06-28,-0.8043
2005-06-29,2.7027
2005-06-30,-1.0526
2005-07-01,0.5319
2005-07-05,6.0847
2005-07-06,0.2494
2005-07-07,-2.9851
2005-07-08,1.5385
2005-07-11,-1.5152
2005-07-12,-1.2821
2005-07-13,9.0909
2005-07-14,-0.7143
2005-07-15,-1.6787
2005-07-18,-1.2195
2005-07-19,-0.7407
2005-07-20,0.7463
2005-07-21,-2.2222
2005-07-22,2.2727
2005-07-25,-0.9877
2005-07-26,2.4938000000000002
2005-07-27,3.4063
2005-07-28,0.0
2005-07-29,1.8824
2005-08-01,-3.6952
2005-08-02,0.0
2005-08-03,-1.6787
2005-08-04,0.9756
2005-08-05,-0.9662
2005-08-08,1.7073
2005-08-09,-4.0767
2005-08-10,-3.25
2005-08-11,-2.3256
2005-08-12,-1.3228
2005-08-15,-10.1877
2005-08-16,-4.4776
2005-08-17,0.0
2005-08-18,-5.625
2005-08-19,0.9934
2005-08-22,2.623
2005-08-23,-0.9585
2005-08-24,-0.6452
2005-08-25,-1.039
2005-08-26,-0.2625
2005-08-29,-2.9605
2005-08-30,4.7458
2005-08-31,1.9417
2005-09-01,0.0
2005-09-02,4.4444
2005-09-06,-1.2158
2005-09-07,0.3077
2005-09-08,-2.1471999999999998
2005-09-09,0.0
2005-09-12,4.3887
2005-09-13,-0.9009
2005-09-14,1.2121
2005-09-15,0.0
2005-09-16,-1.1976
2005-09-19,-3.0303
2005-09-20,0.3125
2005-09-21,-0.3115
2005-09-22,0.0
2005-09-23,1.25
2005-09-26,-6.1728
2005-09-27,1.3158
2005-09-28,-2.5974
2005-09-29,-2.6667
2005-09-30,-1.0274
2005-10-03,3.1142
2005-10-04,6.7114
2005-10-05,-0.625
2005-10-06,-0.004
2005-10-07,1.2658
2005-10-10,-3.4688
2005-10-11,-2.8811999999999998
2005-10-12,3.3333
2005-10-13,2.9032
2005-10-14,-1.5987
2005-10-17,-2.5167
2005-10-18,-1.9607999999999999
2005-10-19,-3.0
2005-10-20,2.4055
2005-10-21,-1.0025
2005-10-24,-1.0211
2005-10-25,2.7397
2005-10-26,-3.3333
2005-10-27,0.3448
2005-10-28,-0.3436
2005-10-31,-3.4483
2005-11-01,0.7143
2005-11-02,2.8369
2005-11-03,0.0
2005-11-04,-1.7241
2005-11-07,-1.7544
2005-11-08,-1.7856999999999998
2005-11-09,0.0
2005-11-10,7.2727
2005-11-11,-5.0847
2005-11-14,-2.8571
2005-11-15,2.5735
2005-11-16,21.5054
2005-11-17,-5.6047
2005-11-18,-5.9375
2005-11-21,-0.6645
2005-11-22,-1.6722000000000001
2005-11-23,10.5442
2005-11-25,0.0
2005-11-28,2.7692
2005-11-29,6.2874
2005-11-30,-1.9718
2005-12-01,1.7241
2005-12-02,-2.2599
2005-12-05,-10.1156
2005-12-06,7.717
2005-12-07,1.8209
2005-12-08,-4.4269
2005-12-09,2.454
2005-12-12,-2.9939999999999998
2005-12-13,0.3086
2005-12-14,-0.9231
2005-12-15,0.6211
2005-12-16,-2.4653
2005-12-19,-1.9026
2005-12-20,6.4516
2005-12-21,1.5152
2005-12-22,4.4776
2005-12-23,-0.5714
2005-12-27,-6.0345
2005-12-28,-3.6696999999999997
2005-12-29,-1.5873
2005-12-30,5.4879
2006-01-03,-2.1444
2006-01-04,-2.4688
2006-01-05,4.4536999999999995
2006-01-06,-3.3742
2006-01-09,-1.5873
2006-01-10,3.2258
2006-01-11,1.875
2006-01-12,-0.3067
2006-01-13,1.5385
2006-01-17,3.9394
2006-01-18,-0.8455
2006-01-19,1.4408
2006-01-20,9.8514
2006-01-23,-2.3715
2006-01-24,6.2162
2006-01-25,-1.021
2006-01-26,-3.3388
2006-01-27,1.0638
2006-01-30,-1.0526
2006-01-31,-2.1277
2006-02-01,-2.1739
2006-02-02,-0.2726
2006-02-03,-5.2974
2006-02-06,-2.9412000000000003
2006-02-07,1.5152
2006-02-08,0.0
2006-02-09,1.4925
2006-02-10,0.5882
2006-02-13,2.0468
2006-02-14,-2.2923
2006-02-15,0.0
2006-02-16,3.2258
2006-02-17,-0.2841
2006-02-21,-0.5698
2006-02-22,0.2865
2006-02-23,6.5714
2006-02-24,-0.5362
2006-02-27,-1.6173
2006-02-28,2.7397
2006-03-01,-0.8
2006-03-02,-3.7634
2006-03-03,1.3966
2006-03-06,-3.3058
2006-03-07,3.7037
2006-03-08,-0.5495
2006-03-09,-3.3149
2006-03-10,3.4286
2006-03-13,0.2762
2006-03-14,-3.5813
2006-03-15,1.4285999999999999
2006-03-16,1.4085
2006-03-17,0.0
2006-03-20,-1.3889
2006-03-21,2.5352
2006-03-22,-2.4725
2006-03-23,0.0
2006-03-24,4.2254
2006-03-27,-0.2703
2006-03-28,-7.0461
2006-03-29,2.0408
2006-03-30,-0.2857
2006-03-31,-0.8596
2006-04-03,1.1561
2006-04-04,0.0
2006-04-05,0.0
2006-04-06,-0.8571
2006-04-07,0.0
2006-04-10,-2.5937
2006-04-11,-2.071
2006-04-12,-1.5106000000000002
2006-04-13,1.8405
2006-04-17,-0.9036
2006-04-18,-0.6079
2006-04-19,0.0
2006-04-20,-2.1407
2006-04-21,-3.4375
2006-04-24,1.9417
2006-04-25,-0.9524
2006-04-26,-2.5641
2006-04-27,-1.3158
2006-04-28,1.3333
2006-05-01,-1.3158
2006-05-02,3.0
2006-05-03,-1.2945
2006-05-04,0.0
2006-05-05,-4.5902
2006-05-08,2.4055
2006-05-09,4.0268
2006-05-10,-1.6129
2006-05-11,-1.3115
2006-05-12,2.6578
2006-05-15,-3.2362
2006-05-16,-10.0334
2006-05-17,-3.3457
2006-05-18,-1.5385
2006-05-19,-3.125
2006-05-22,4.8387
2006-05-23,-3.8462
2006-05-24,-2.0
2006-05-25,-2.0408
2006-05-26,-1.25
2006-05-30,-1.2658
2006-05-31,4.7009
2006-06-01,2.0408
2006-06-02,-2.8
2006-06-05,6.9959
2006-06-06,0.0
2006-06-07,-0.3846
2006-06-08,-3.4749
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,-1.2
2006-06-14,-2.834
2006-06-15,2.0833
2006-06-16,-0.4082
2006-06-19,1.2295
2006-06-20,-1.6194
2006-06-21,1.2346
2006-06-22,-4.4715
2006-06-23,2.1277
2006-06-26,-1.25
2006-06-27,-2.1097
2006-06-28,-0.8621
2006-06-29,-0.8696
2006-06-30,-1.3158
2006-07-03,2.2222
2006-07-05,0.0
2006-07-06,-2.1739
2006-07-07,-4.8889
2006-07-10,0.4673
2006-07-11,1.3953
2006-07-12,0.9174
2006-07-13,-0.8011
2006-07-14,-2.3999
2006-07-17,-0.4695
2006-07-18,0.9434
