ticker,BPSR US Equity
2016-03-23,-12.9032
2016-03-24,33.3333
2016-03-28,0.0
2016-03-29,25.0
2016-03-30,-11.1111
2016-03-31,22.5
2016-04-01,-25.1531
2016-04-04,5.5215
2016-04-05,3.3592
2016-04-06,-12.5
2016-04-07,-20.0
2016-04-08,21.4286
2016-04-11,-11.7647
2016-04-12,-6.6667
2016-04-13,12.9018
2016-04-14,-5.1008
2016-04-15,3.3333
2016-04-18,12.9032
2016-04-19,-2.8571
2016-04-20,-8.8235
2016-04-21,0.0
2016-04-22,17.621
2016-04-25,-14.9811
2016-04-26,3.2258
2016-04-27,0.0
2016-04-28,-5.9375
2016-04-29,-6.9767
2016-05-02,3.5714
2016-05-03,3.4483
2016-05-04,-23.3333
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,10.8696
2016-05-10,-5.8824
2016-05-11,-16.6667
2016-05-12,-1.0
2016-05-13,-23.7374
2016-05-16,-27.1523
2016-05-17,0.0
2016-05-18,8.3523
2016-05-19,-16.0986
2016-05-20,0.0
2016-05-24,0.0
2016-05-25,28.0
2016-05-26,-12.5
2016-05-31,-1.7856999999999998
2016-06-01,0.0
2016-06-02,1.4205
2016-06-06,25.4902
2016-06-07,-10.7143
2016-06-08,-20.0
2016-06-09,20.0
2016-06-13,-16.6667
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,-30.0
2016-06-17,0.0
2016-06-21,0.0
2016-06-22,57.1429
2016-06-23,-2.2727
2016-06-24,16.2791
2016-06-27,-12.0
2016-06-28,0.0
2016-06-29,0.7386
2016-06-30,8.291
2016-07-01,-16.6667
2016-07-06,-20.0
2016-07-07,50.0
2016-07-08,-25.0
2016-07-11,5.5556
2016-07-12,-5.2632
2016-07-14,-11.1111
2016-07-15,0.0
2016-07-18,-9.375
2016-07-19,3.4483
2016-07-20,36.6667
2016-07-21,-2.439
2016-07-22,10.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,13.6364
2016-08-02,-12.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,13.6364
2016-08-11,-12.0
2016-08-15,6.3636
2016-08-17,-14.5299
2016-08-18,0.0
2016-08-19,-10.0
2016-08-22,2.5694
2016-08-23,-2.5051
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,38.8889
2016-08-30,-24.8
2016-09-02,14.3617
2016-09-06,-3.7791
2016-09-07,3.9275
2016-09-08,0.0
2016-09-12,4.8256
2016-09-13,-4.7698
2016-09-15,-2.1549
2016-09-19,4.7619
2016-09-21,0.0
2016-09-22,-4.5455
2016-09-26,-4.7619
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,4.0
2016-10-04,-1.4423
2016-10-05,-12.1951
2016-10-07,0.0
2016-10-11,5.9722
2016-10-13,-26.6055
2016-10-19,0.0
2016-10-24,0.0
2016-10-25,-7.1429
2016-10-26,6.4423
2016-10-27,-13.2791
2016-10-28,0.0
2016-10-31,-16.6667
2016-11-01,40.0
2016-11-02,0.0
2016-11-03,-14.2857
2016-11-07,95.8333
2016-11-08,-48.9362
2016-11-11,66.6667
2016-11-14,-30.0
2016-11-15,12.857099999999999
2016-11-16,-5.0633
2016-11-17,-17.3333
2016-11-21,-19.3548
2016-11-22,13.125
2016-11-23,6.0773
2016-11-25,0.0
2016-11-28,-25.0
2016-12-02,13.3333
2016-12-06,-17.647100000000002
2016-12-07,90.4762
2016-12-08,-25.0
2016-12-09,-16.6667
2016-12-12,0.0
2016-12-13,100.0
2016-12-14,45.0
2016-12-15,16.5517
2016-12-16,0.5917
2016-12-19,11.7647
2016-12-20,10.526299999999999
2016-12-21,0.0
2016-12-22,-2.3810000000000002
2016-12-23,-4.6951
2016-12-27,-0.1919
2016-12-28,-7.6923
2016-12-29,1.0417
2016-12-30,-5.9794
2017-01-03,19.883
2017-01-04,-12.1951
2017-01-05,-1.1111
2017-01-06,0.0
2017-01-09,-9.2697
2017-01-10,-13.3127
2017-01-11,15.7143
2017-01-12,-7.4074
2017-01-13,-33.4583
2017-01-17,-29.8685
2017-01-18,-11.4286
2017-01-19,-4.0323
2017-01-20,-15.9664
2017-01-23,-12.0
2017-01-24,-3.4091
2017-01-25,-12.3529
2017-01-26,18.1208
2017-01-27,0.0
2017-01-30,-2.2727
2017-01-31,0.0
2017-02-01,-6.9767
2017-02-02,9.6875
2017-02-03,-8.8319
2017-02-06,50.0
2017-02-07,-18.3333
2017-02-08,-18.3673
2017-02-09,5.0
2017-02-10,2.3810000000000002
2017-02-13,-6.9767
2017-02-14,-10.0
2017-02-15,0.0
2017-02-16,-10.0694
2017-02-17,3.4749
2017-02-21,6.3433
2017-02-22,-10.1754
2017-02-23,21.875
2017-02-24,2.5641
2017-02-27,-12.5
2017-02-28,-5.7143
2017-03-01,-9.0909
2017-03-02,0.0
2017-03-03,-12.9167
2017-03-06,-20.3349
2017-03-07,-0.6006
2017-03-08,10.574
2017-03-09,-3.2787
2017-03-10,7.9096
2017-03-13,-7.8534
2017-03-14,35.7955
2017-03-15,-33.0544
2017-03-16,35.0
2017-03-17,0.0
2017-03-20,-0.2315
2017-03-21,-14.6172
2017-03-22,-10.0543
2017-03-23,-9.0634
2017-03-24,6.3123000000000005
2017-03-27,10.0
2017-03-28,-9.0909
2017-03-29,-5.0
2017-03-30,9.8684
2017-03-31,-8.982
2017-04-03,-16.1184
2017-04-04,0.3922
2017-04-05,7.0313
2017-04-06,7.2993
2017-04-07,-1.7006999999999999
2017-04-10,7.9585
2017-04-11,-9.6154
2017-04-12,-17.0213
2017-04-13,16.2393
2017-04-17,-1.1029
2017-04-18,-4.8327
2017-04-19,-8.2031
2017-04-20,8.0851
2017-04-21,0.7874
2017-04-24,-18.75
2017-04-25,1.4423
2017-04-26,-7.5829
2017-04-27,9.7436
2017-04-28,-8.8785
2017-05-01,-9.7436
2017-05-02,-9.0909
2017-05-03,11.875
2017-05-04,6.1453
2017-05-05,1.0526
2017-05-08,-9.8958
2017-05-09,-7.5145
2017-05-10,-6.875
2017-05-11,7.3826
2017-05-12,-25.0
2017-05-15,0.0
2017-05-16,60.0
2017-05-17,-16.6667
2017-05-18,-10.0
2017-05-19,0.0
2017-05-22,44.4444
2017-05-23,8.6538
2017-05-24,0.0
2017-05-25,-15.0442
2017-05-26,7.2917
2017-05-30,-14.5631
2017-05-31,16.4773
2017-06-01,-10.7317
2017-06-02,-0.5464
2017-06-05,-20.8791
2017-06-06,1.1111
2017-06-07,4.3956
2017-06-08,-4.2105
2017-06-09,-1.0989
2017-06-12,11.1111
2017-06-13,9.5
2017-06-14,-8.6758
2017-06-15,-4.0
2017-06-16,17.7083
2017-06-19,5.3097
2017-06-20,-3.8824
2017-06-22,-21.3149
2017-06-23,1.1111
2017-06-26,9.8901
2017-06-27,50.0
2017-06-28,-33.3333
2017-06-29,0.0
2017-06-30,40.0
2017-07-03,0.0
2017-07-05,-3.5714
2017-07-06,11.1111
2017-07-07,26.6667
2017-07-10,40.4737
2017-07-11,-2.5852
2017-07-12,-23.0769
2017-07-14,0.0
2017-07-17,10.0
2017-07-18,0.4545
2017-07-19,-0.4525
2017-07-20,0.0
2017-07-21,9.0909
2017-07-24,-31.25
2017-07-25,69.697
2017-07-26,-27.5
2017-07-27,18.7192
2017-07-28,-16.5975
2017-07-31,0.0
2017-08-02,-0.4975
2017-08-03,-17.0
2017-08-04,19.8795
2017-08-07,10.5528
2017-08-08,-4.5455
2017-08-09,0.0
2017-08-11,-14.7619
2017-08-14,-7.2626
2017-08-15,18.6747
2017-08-16,-32.9949
2017-08-18,17.4242
2017-08-21,35.4839
2017-08-23,-28.0952
2017-08-24,32.4503
2017-08-25,-33.5
2017-08-29,2.2556
2017-08-30,0.0
2017-08-31,0.0
2017-09-05,-4.4118
2017-09-06,15.3846
2017-09-07,8.6667
2017-09-11,-10.1227
2017-09-13,-11.2628
2017-09-14,0.0
2017-09-15,11.538499999999999
2017-09-18,-10.3448
2017-09-19,0.0
2017-09-21,0.0
2017-09-22,0.1077
2017-09-25,26.7865
2017-09-26,-13.6364
2017-09-27,-8.7719
2017-09-28,0.0
2017-10-03,9.6154
2017-10-05,-8.7719
2017-10-06,16.1692
2017-10-10,-11.27
2017-10-11,-2.2388
2017-10-12,-12.2137
2017-10-13,-4.3478
2017-10-16,0.0
2017-10-17,8.1818
2017-10-18,-15.9664
2017-10-19,5.0
2017-10-20,3.2857
2017-10-23,1.4292
2017-10-24,-18.1818
2017-10-25,16.6667
2017-10-26,-23.8095
2017-10-27,0.0
2017-10-30,23.1
2017-10-31,-14.7949
2017-11-01,17.9836
2017-11-02,-1.0101
2017-11-03,0.0
2017-11-06,-18.3673
2017-11-07,11.875
2017-11-08,-5.0279
2017-11-09,17.647100000000002
2017-11-10,-19.0
2017-11-13,-12.3457
2017-11-14,-0.2535
2017-11-16,-29.3985
2017-11-17,-20.0
2017-11-20,31.25
2017-11-21,44.7619
2017-11-22,-21.0526
2017-11-27,83.3333
2017-11-28,-44.5455
2017-11-29,72.1311
2017-11-30,-22.8571
2017-12-01,8.0247
2017-12-04,0.8
2017-12-05,24.7166
2017-12-06,-16.3636
2017-12-07,27.1739
2017-12-11,2.5641
2017-12-12,-37.5
2017-12-13,37.3333
2017-12-14,13.7864
2017-12-15,-25.7679
2017-12-18,25.8506
2017-12-19,-27.8473
2017-12-20,-16.4557
2017-12-21,142.4242
2017-12-22,-6.25
2017-12-26,-33.3333
2017-12-27,12.65
2017-12-28,50.2974
2017-12-29,-23.2178
2018-01-02,-42.3077
2018-01-03,113.3333
2018-01-04,25.0
2018-01-05,-15.0
2018-01-08,-11.7647
2018-01-09,-33.3333
2018-01-10,64.0
2018-01-11,-38.5976
2018-01-12,39.0268
2018-01-16,0.0
2018-01-17,28.5714
2018-01-18,0.0
2018-01-19,-37.7778
2018-01-22,16.0714
2018-01-23,19.2308
2018-01-24,-32.9032
2018-01-25,53.8462
2018-01-26,-10.625
2018-01-31,4.8951
2018-02-02,-13.7333
2018-02-05,-14.2195
2018-02-06,8.1081
2018-02-07,-3.3333
2018-02-08,37.931
2018-02-09,0.0
2018-02-12,12.5
2018-02-13,5.5556
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,-15.2632
2018-02-21,-21.7391
2018-02-23,18.254
2018-02-26,-26.1745
2018-02-27,0.9091
2018-02-28,0.0
2018-03-01,9.009
2018-03-02,-0.8264
2018-03-05,24.1667
2018-03-06,-19.4631
2018-03-07,23.3333
2018-03-08,-22.2973
2018-03-09,17.3913
2018-03-12,-22.2222
2018-03-13,4.7619
2018-03-14,0.0
2018-03-15,0.0
2018-03-20,-1.8182
2018-03-21,2.7778
2018-03-22,-2.7027
2018-03-26,-7.4074
2018-03-27,0.0
2018-03-29,10.0
2018-04-02,-17.2727
2018-04-04,52.7473
2018-04-05,-10.0719
2018-04-06,-15.2
2018-04-10,16.9811
2018-04-11,-27.4194
2018-04-12,5.5556
2018-04-13,30.5263
2018-04-16,-11.2903
2018-04-17,0.0
2018-04-19,0.1818
2018-04-20,-0.1815
2018-04-23,-9.0909
2018-04-26,-5.0
2018-04-27,5.2632
2018-04-30,15.0
2018-05-01,-28.6957
2018-05-02,21.9512
2018-05-03,18.0
2018-05-04,1.6949
2018-05-08,0.0
2018-05-09,-24.1667
2018-05-11,31.8681
2018-05-14,9.1667
2018-05-15,14.5038
2018-05-16,0.0
2018-05-17,-7.3333
2018-05-22,0.0
2018-05-23,0.7194
2018-05-24,14.2857
2018-05-25,25.0
2018-05-29,-17.5
2018-05-30,3.0303
2018-05-31,11.7647
2018-06-01,0.0
2018-06-04,-5.2632
2018-06-05,-5.5556
2018-06-06,11.7647
2018-06-07,-31.5789
2018-06-08,3.8462
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,11.1111
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,3.3333
2018-06-21,22.5806
2018-06-25,-15.7895
2018-06-26,25.0
2018-06-27,0.0
2018-06-28,-20.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-05,25.0
2018-07-06,0.0
2018-07-09,-20.0
2018-07-11,1.875
2018-07-12,22.0859
2018-07-13,-16.5829
2018-07-16,38.5542
2018-07-17,2.6087
2018-07-18,5.5085
2018-07-19,8.0321
2018-07-23,-23.7918
2018-07-25,36.5854
2018-07-26,-27.9643
2018-07-27,4.115
2018-07-30,-4.2857
2018-07-31,38.3085
2018-08-01,-11.8705
2018-08-02,1.6327
2018-08-03,-19.759
2018-08-06,24.6246
2018-08-07,-15.6627
2018-08-08,-14.2857
2018-08-09,5.5556
2018-08-10,0.0
2018-08-13,5.2632
2018-08-14,-5.0
2018-08-15,31.5789
2018-08-16,6.0
2018-08-17,-5.6604
2018-08-20,-8.2
2018-08-21,4.5752
2018-08-23,-13.3333
2018-08-24,-13.461500000000001
2018-08-27,11.1111
2018-08-28,0.0
2018-08-29,-24.0
2018-08-30,0.6579
2018-09-04,27.5817
2018-09-05,-22.1311
2018-09-06,1.5461
2018-09-07,0.4211
2018-09-10,13.5484
2018-09-11,-13.6364
2018-09-12,0.0
2018-09-13,-1.3158
2018-09-17,-20.0
2018-09-18,8.3333
2018-09-19,0.0
2018-09-20,-5.3846
2018-09-21,-4.065
2018-09-24,0.0
2018-09-25,26.2712
2018-09-26,-24.8322
2018-09-27,33.9286
2018-09-28,-8.0
2018-10-01,-13.0435
2018-10-02,21.0833
2018-10-03,2.5465
2018-10-04,-24.1611
2018-10-05,31.8584
2018-10-08,-16.1074
2018-10-09,-16.68
2018-10-10,-13.5862
2018-10-12,41.1111
2018-10-15,-0.7874
2018-10-16,-27.7778
2018-10-17,-1.0989
2018-10-19,55.5556
2018-10-22,-23.5714
2018-10-24,-6.5421
2018-10-26,37.1
2018-10-29,-14.6608
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,-23.0769
2018-11-02,-7.7778
2018-11-12,8.4337
2018-11-13,-7.7778
2018-11-14,0.0
2018-11-15,-0.1205
2018-11-23,-15.5609
2018-11-26,-24.2857
2018-11-27,0.0
2018-11-29,11.3208
2018-12-03,0.0
2018-12-06,101.6949
2018-12-10,-53.7815
2018-12-13,-2.7273
2018-12-14,-2.8037
2018-12-17,0.0
2018-12-20,-3.8462
2018-12-26,0.0
2018-12-27,98.0
2018-12-28,-4.0404
2018-12-31,-44.2105
2019-01-03,0.0
2019-01-08,3.7736
2019-01-09,27.2727
2019-01-10,0.0
2019-01-16,17.0
2019-01-17,42.8571
2019-01-18,24.4444
2019-01-22,1.6484
2019-01-24,-12.1622
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,87.6154
2019-01-31,-17.9992
2019-02-01,12.5
2019-02-04,-6.2222
2019-02-05,23.2227
2019-02-06,-3.8462
2019-02-07,0.0
2019-02-11,6.0
2019-02-12,-5.6604
2019-02-13,6.0
2019-02-15,0.0
2019-02-19,-20.7547
2019-02-20,42.8571
2019-02-21,0.0
2019-02-22,-3.3333
2019-02-25,-13.7931
2019-02-26,24.0
2019-02-27,-3.0806
2019-02-28,-7.1393
2019-03-01,0.3584
2019-03-06,-14.2857
2019-03-07,4.1667
2019-03-08,20.4
2019-03-11,9.6346
2019-03-12,0.0
2019-03-13,-15.1515
2019-03-14,25.0
2019-03-15,0.0
2019-03-18,28.5714
2019-03-19,4.2889
2019-03-20,14.6388
2019-03-21,11.5242
2019-03-22,16.6667
2019-03-25,20.0
2019-03-26,-37.5
2019-03-27,52.381
2019-03-28,3.125
2019-03-29,-0.6061
2019-04-01,2.439
2019-04-02,-2.3810000000000002
2019-04-03,-14.6341
2019-04-04,-29.7143
2019-04-05,16.8699
2019-04-08,-11.3043
2019-04-09,17.647100000000002
2019-04-10,0.0
2019-04-11,6.6667
2019-04-12,-21.5625
2019-04-15,1.7928
2019-04-16,0.1957
2019-04-17,25.0
2019-04-18,-6.25
2019-04-22,-13.1667
2019-04-23,13.2438
2019-04-24,-11.8644
2019-04-25,11.538499999999999
2019-04-26,-13.4483
2019-04-29,-2.3904
2019-04-30,6.1224
2019-05-01,-5.7692
2019-05-02,-26.3469
2019-05-03,-3.0202
2019-05-06,13.1429
2019-05-07,-24.2172
2019-05-08,-5.0317
2019-05-09,40.3509
2019-05-10,-28.75
2019-05-13,22.4561
2019-05-14,14.613199999999999
2019-05-15,-2.6
2019-05-16,-40.9651
2019-05-17,56.5217
2019-05-20,-8.3333
2019-05-21,6.0606
2019-05-22,-14.2857
2019-05-23,10.0
2019-05-24,-8.7879
2019-05-28,16.2791
2019-05-29,0.5714
2019-05-30,-0.5682
2019-05-31,-22.8571
2019-06-03,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,3.7037
2019-06-11,-3.5714
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-20,11.1111
2019-06-21,-3.3333
2019-06-24,3.4483
2019-06-25,-16.6667
2019-06-26,1.2
2019-06-27,22.5296
2019-06-28,0.0
2019-07-01,-6.4516
2019-07-02,-8.8414
2019-07-05,-1.6493
2019-07-08,11.538499999999999
2019-07-09,-27.2414
2019-07-11,-5.2133
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,-5.0
2019-07-17,52.6316
2019-07-18,10.3448
2019-07-22,-40.625
2019-07-24,36.8421
2019-07-29,-14.2462
2019-07-30,8.988199999999999
2019-07-31,-17.6955
2019-08-01,45.0
2019-08-02,4.4828
2019-08-05,-4.2904
2019-08-07,8.6207
2019-08-08,-11.1111
2019-08-09,9.857099999999999
2019-08-12,-8.9727
2019-08-13,0.0
2019-08-14,0.0
2019-08-16,7.1429
2019-08-19,3.3333
2019-08-20,-3.2258
2019-08-21,-8.3333
2019-08-22,6.5455
2019-08-26,-27.6451
2019-08-27,8.4906
2019-08-30,30.4348
2019-09-03,-23.0
2019-09-04,0.0
2019-09-05,14.7186
2019-09-06,13.2075
2019-09-09,-10.0
2019-09-10,0.0
2019-09-11,-14.8148
2019-09-12,30.4348
2019-09-13,3.3333
2019-09-16,12.9032
2019-09-17,-11.4286
2019-09-18,-3.2258
2019-09-19,3.3333
2019-09-20,22.5806
2019-09-23,-13.1579
2019-09-24,12.1212
2019-09-25,2.7027
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,-19.4737
2019-10-01,-1.9607999999999999
2019-10-02,21.6667
2019-10-03,-17.8082
2019-10-04,21.6667
2019-10-07,-31.5068
2019-10-08,44.0
2019-10-10,-11.1111
2019-10-11,18.75
2019-10-15,-7.8947
2019-10-17,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.2857
2019-10-25,-0.2849
2019-10-28,-8.2857
2019-10-29,-3.4268
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,12.9032
2019-11-06,-14.2857
2019-11-07,23.3333
2019-11-11,-16.2162
2019-11-13,4.0323
2019-11-14,-6.9767
2019-11-15,-1.8
2019-11-18,1.833
2019-11-19,-10.0
2019-11-20,0.0
2019-11-22,0.0
2019-11-25,-6.6667
2019-11-26,22.619
2019-11-27,-20.4693
2019-12-05,4.3337
2019-12-09,-19.6568
2019-12-10,14.2718
2019-12-11,-2.294
2019-12-12,-13.0435
2019-12-16,15.0
2019-12-17,0.0
2019-12-18,-13.0435
2019-12-19,0.0
2019-12-20,15.0
2019-12-23,8.6957
2019-12-24,-8.0
2019-12-26,-4.3478
2019-12-27,4.5455
2019-12-30,30.4348
2020-01-02,0.0
2020-01-03,13.0
2020-01-06,3.2448
2020-01-07,-14.2857
2020-01-08,-6.6667
2020-01-09,3.5714
2020-01-10,27.5862
2020-01-13,-18.9189
2020-01-15,-3.0
2020-01-16,-20.9622
2020-01-17,3.9130000000000003
2020-01-21,9.205
2020-01-22,31.8008
2020-01-24,9.0116
2020-01-27,-22.6667
2020-01-28,0.0
2020-01-30,0.0
2020-01-31,-6.8966
2020-02-03,9.9185
2020-02-04,31.0735
2020-02-05,-22.8792
2020-02-06,16.5
2020-02-07,-5.5794
2020-02-10,-6.0606
2020-02-11,3.2258
2020-02-12,12.8125
2020-02-13,-8.4488
2020-02-14,3.177
2020-02-18,-14.956
2020-02-20,3.7931
2020-02-21,-0.3322
2020-02-24,11.6667
2020-02-25,13.4328
2020-02-26,-26.3158
2020-02-27,0.0
2020-02-28,23.9286
2020-03-02,-19.0202
2020-03-03,6.7616
2020-03-04,-1.6667
2020-03-05,-1.6949
2020-03-06,0.0
2020-03-09,6.8966
2020-03-10,15.4839
2020-03-11,-21.7877
2020-03-12,-17.5
2020-03-13,38.961
2020-03-16,-24.6106
2020-03-17,23.9669
2020-03-18,-16.6667
2020-03-19,31.8
2020-03-20,0.1517
2020-03-23,-3.0303
2020-03-24,-22.9688
2020-03-25,29.8174
2020-03-26,-21.875
2020-03-27,0.0
2020-03-30,-11.0
2020-03-31,16.8539
2020-04-02,-14.6154
2020-04-03,26.1261
2020-04-06,-21.4286
2020-04-07,4.5455
2020-04-08,-20.3913
2020-04-09,41.9989
2020-04-13,-3.8462
2020-04-14,19.6
2020-04-15,-26.4214
2020-04-16,-14.5455
2020-04-17,32.9787
2020-04-20,0.0
2020-04-21,-12.0
2020-04-22,4.5455
2020-04-23,17.3913
2020-04-24,-0.3704
2020-04-28,-14.3123
2020-04-29,12.7983
2020-04-30,26.5385
2020-05-01,-5.7751
2020-05-04,12.9032
2020-05-05,37.1429
2020-05-06,-27.0833
2020-05-07,14.2857
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,-17.5
2020-05-13,12.1212
2020-05-14,8.1081
2020-05-15,0.0
2020-05-18,2.5
2020-05-19,56.0976
2020-05-20,7.8125
2020-05-21,267.7536
2020-05-22,-43.8424
2020-05-26,-22.807
2020-05-27,41.8182
2020-05-28,-26.2821
2020-05-29,-26.087
2020-06-01,5.8824
2020-06-02,-11.1111
2020-06-03,-10.0
2020-06-04,-9.0278
2020-06-05,2.2901
2020-06-08,-10.4478
2020-06-09,8.3333
2020-06-10,-5.6923
2020-06-11,30.5057
2020-06-12,-18.75
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,-12.3077
2020-06-18,-5.2632
2020-06-19,-1.8519
2020-06-22,-1.8868
2020-06-23,-3.8462
2020-06-24,-10.0
2020-06-25,41.1111
2020-06-26,-21.2598
2020-06-29,11.0
2020-06-30,-13.5135
2020-07-01,4.1667
2020-07-02,0.0
2020-07-06,4.0
2020-07-07,-3.8462
2020-07-08,-4.0
2020-07-09,-11.4583
2020-07-10,0.0
2020-07-13,-2.3529
2020-07-14,44.5783
2020-07-15,10.0
2020-07-16,-16.6667
2020-07-17,-15.4545
2020-07-20,-9.0323
2020-07-21,34.7518
2020-07-22,-14.0351
2020-07-23,-8.1633
2020-07-24,2.2222
2020-07-27,6.3043
2020-07-28,-3.8855
2020-07-29,4.2553
2020-07-30,6.5306
2020-07-31,-4.2146
