ticker,LADR US Equity
2014-07-01,3.2651
2014-07-02,3.1083
2014-07-03,-0.8316
2014-07-07,-1.5723
2014-07-08,0.5325
2014-07-09,0.0
2014-07-10,-0.053
2014-07-11,-0.371
2014-07-14,-0.7447
2014-07-15,-0.1072
2014-07-16,0.2146
2014-07-17,-1.4989
2014-07-18,2.5543
2014-07-21,-1.2189
2014-07-22,-0.1609
2014-07-23,-0.2687
2014-07-24,0.2694
2014-07-25,-1.5583
2014-07-28,-2.0197
2014-07-29,-0.1114
2014-07-30,0.2231
2014-07-31,-2.059
2014-08-01,-0.3977
2014-08-04,2.0536
2014-08-05,-1.9005
2014-08-06,-1.6524
2014-08-07,-1.5064
2014-08-08,-0.6471
2014-08-11,2.013
2014-08-12,0.6384
2014-08-13,2.4221
2014-08-14,0.3941
2014-08-15,1.346
2014-08-18,1.4388
2014-08-19,0.3819
2014-08-20,-0.7065
2014-08-21,1.2589000000000001
2014-08-22,0.7568
2014-08-25,1.073
2014-08-26,-0.7431
2014-08-27,0.0535
2014-08-28,-1.3896
2014-08-29,0.813
2014-09-02,-3.6022
2014-09-03,2.454
2014-09-04,-0.1089
2014-09-05,-1.0899
2014-09-08,1.6529
2014-09-09,2.2763999999999998
2014-09-10,-1.0069
2014-09-11,1.7666
2014-09-12,-0.263
2014-09-15,0.4747
2014-09-16,0.105
2014-09-17,0.6293
2014-09-18,1.0943
2014-09-19,-1.3918
2014-09-22,0.7318
2014-09-23,1.9201000000000001
2014-09-24,-2.9022
2014-09-25,-0.2098
2014-09-26,0.1576
2014-09-29,0.3148
2014-09-30,-1.1506
2014-10-01,-0.0529
2014-10-02,0.6882
2014-10-03,0.5783
2014-10-06,-0.0523
2014-10-07,-1.2029
2014-10-08,1.3235000000000001
2014-10-09,-2.8736
2014-10-10,-0.9683
2014-10-13,1.3035999999999999
2014-10-14,1.8767
2014-10-15,-1.3158
2014-10-16,1.0133
2014-10-17,-1.0032
2014-10-20,1.6
2014-10-21,0.0
2014-10-22,-0.8924
2014-10-23,-0.1059
2014-10-24,0.3712
2014-10-27,0.0528
2014-10-28,2.1119
2014-10-29,-0.6205
2014-10-30,-0.6764
2014-10-31,-0.5238
2014-11-03,0.316
2014-11-04,0.0
2014-11-05,0.21
2014-11-06,-0.5238
2014-11-07,0.316
2014-11-10,0.0
2014-11-11,-0.9974
2014-11-12,0.9014
2014-11-13,-0.1576
2014-11-14,-0.1053
2014-11-17,-2.8451
2014-11-18,-2.2777
2014-11-19,0.7769
2014-11-20,4.2401
2014-11-21,-0.2641
2014-11-24,0.6356
2014-11-25,-1.0526
2014-11-26,1.1702
2014-11-28,-0.5783
2014-12-01,0.4759
2014-12-02,1.2631999999999999
2014-12-03,0.3119
2014-12-04,1.9171
2014-12-05,0.0508
2014-12-08,-0.813
2014-12-09,0.2049
2014-12-10,-1.8405
2014-12-11,-0.1562
2014-12-12,-0.7825
2014-12-15,-0.368
2014-12-16,6.6491
2014-12-17,1.1875
2014-12-18,-1.8093
2014-12-19,-0.8964
2014-12-22,-0.0503
2014-12-23,0.4022
2014-12-24,0.0501
2014-12-26,-0.3003
2014-12-29,0.3012
2014-12-30,-0.9009
2014-12-31,-0.9596
2015-01-02,1.8868
2015-01-05,-2.1522
2015-01-06,-0.5115
2015-01-07,-0.1542
2015-01-08,1.0814
2015-01-09,-0.7641
2015-01-12,-0.7187
2015-01-13,-1.2927
2015-01-14,-1.5715
2015-01-15,-1.5966
2015-01-16,-0.2163
2015-01-20,-0.4878
2015-01-21,0.5447
2015-01-22,0.2709
2015-01-23,-0.4322
2015-01-26,1.1937
2015-01-27,-0.3217
2015-01-28,-2.2055
2015-01-29,-0.165
2015-01-30,3.3609
2015-02-02,2.3454
2015-02-03,1.1458
2015-02-04,-0.7724
2015-02-05,-0.1038
2015-02-06,-0.5195
2015-02-09,-1.4099
2015-02-10,-1.8538000000000001
2015-02-11,0.3238
2015-02-12,0.9683
2015-02-13,0.9057
2015-02-17,-0.528
2015-02-18,-2.6008
2015-02-19,0.8719
2015-02-20,-0.9724
2015-02-23,-0.9274
2015-02-24,0.4405
2015-02-25,0.6031
2015-02-26,0.8174
2015-02-27,-0.5405
2015-03-02,1.25
2015-03-03,1.7713
2015-03-04,0.6329
2015-03-05,-0.7338
2015-03-06,-4.699
2015-03-09,-1.6066
2015-03-10,-0.732
2015-03-11,2.439
2015-03-12,1.7719
2015-03-13,2.7203
2015-03-16,-0.5826
2015-03-17,-0.2131
2015-03-18,-0.2136
2015-03-19,-2.3007
2015-03-20,1.6429
2015-03-23,1.9397
2015-03-24,-2.4313000000000002
2015-03-25,-1.6793
2015-03-26,-0.6612
2015-03-27,1.2757
2015-03-30,1.6977
2015-03-31,-0.3231
2015-04-01,-0.1621
2015-04-02,-0.0549
2015-04-06,-1.5917
2015-04-07,-0.8366
2015-04-08,0.8999
2015-04-09,-1.3935
2015-04-10,-0.0565
2015-04-13,1.4706000000000001
2015-04-14,0.6132
2015-04-15,-0.4432
2015-04-16,0.0556
2015-04-17,-1.2792
2015-04-20,0.6197
2015-04-21,-0.8959
2015-04-22,0.7345
2015-04-23,-0.5609
2015-04-24,1.2972000000000001
2015-04-27,-1.8374000000000001
2015-04-28,0.6807
2015-04-29,-0.8451
2015-04-30,-0.3409
2015-05-01,-1.4253
2015-05-04,-0.2892
2015-05-05,-0.29
2015-05-06,-0.1745
2015-05-07,3.4382
2015-05-08,0.2817
2015-05-11,-0.1124
2015-05-12,-0.225
2015-05-13,0.1691
2015-05-14,1.4631
2015-05-15,0.4992
2015-05-18,0.3863
2015-05-19,-1.0445
2015-05-20,-0.0556
2015-05-21,-0.6115
2015-05-22,0.6152
2015-05-26,-1.1117
2015-05-27,0.6183
2015-05-28,0.1117
2015-05-29,-0.8371
2015-06-01,-0.3939
2015-06-02,1.4689
2015-06-03,-0.6125
2015-06-04,-0.8403
2015-06-05,0.678
2015-06-08,0.6173
2015-06-09,-0.9481
2015-06-10,-0.1689
2015-06-11,3.4969
2015-06-12,-0.1657
2015-06-15,1.5495
2015-06-16,-0.3815
2015-06-17,0.0
2015-06-18,0.1094
2015-06-19,0.1639
2015-06-22,0.8183
2015-06-23,0.0541
2015-06-24,-0.649
2015-06-25,-1.0887
2015-06-26,-0.9356
2015-06-29,-2.5556
2015-06-30,-1.0832
2015-07-01,-0.1153
2015-07-02,-2.0196
2015-07-06,-1.0012
2015-07-07,-1.6061999999999999
2015-07-08,-1.451
2015-07-09,-0.3067
2015-07-10,0.8
2015-07-13,0.4274
2015-07-14,0.6079
2015-07-15,0.5438
2015-07-16,-0.2404
2015-07-17,0.3614
2015-07-20,-1.5606
2015-07-21,-1.1585
2015-07-22,-0.7403
2015-07-23,-2.5482
2015-07-24,-1.148
2015-07-27,-1.2903
2015-07-28,-0.4575
2015-07-29,0.1313
2015-07-30,1.3115
2015-07-31,1.6827999999999999
2015-08-03,-0.3819
2015-08-04,-1.9808
2015-08-05,0.7171
2015-08-06,3.301
2015-08-07,-1.5664
2015-08-10,0.0637
2015-08-11,-0.827
2015-08-12,0.7056
2015-08-13,1.0191
2015-08-14,0.5044
2015-08-17,0.8783
2015-08-18,-0.7463
2015-08-19,-0.1253
2015-08-20,-2.0075
2015-08-21,0.8963
2015-08-24,-2.7919
2015-08-25,-0.9791
2015-08-26,2.2413
2015-08-27,0.2579
2015-08-28,-0.1286
2015-08-31,0.322
2015-09-01,-1.1553
2015-09-02,0.2597
2015-09-03,-0.1295
2015-09-04,-2.7237
2015-09-08,3.8333
2015-09-09,-0.3922
2015-09-10,1.3123
2015-09-11,0.4534
2015-09-14,0.5803
2015-09-15,2.0513
2015-09-16,0.3141
2015-09-17,-0.5009
2015-09-18,-4.5312
2015-09-21,2.8345000000000002
2015-09-22,-1.4102999999999999
2015-09-23,-0.13
2015-09-24,-0.5859
2015-09-25,-0.8513
2015-09-28,-1.5192
2015-09-29,-2.4816
2015-09-30,-1.5131000000000001
2015-10-01,-0.4888
2015-10-02,-1.1228
2015-10-05,3.4776
2015-10-06,-1.0974
2015-10-07,3.8141
2015-10-08,0.7348
2015-10-09,-0.5305
2015-10-12,1.1333
2015-10-13,-1.9117
2015-10-14,-0.8065
2015-10-15,-0.7453
2015-10-16,-0.9556
2015-10-19,0.0689
2015-10-20,0.4821
2015-10-21,-1.1652
2015-10-22,1.9417
2015-10-23,0.2721
2015-10-26,0.0678
2015-10-27,-2.1017
2015-10-28,0.4155
2015-10-29,-1.3793
2015-10-30,-0.2797
2015-11-02,1.6129
2015-11-03,-0.069
2015-11-04,0.1381
2015-11-05,-4.9655000000000005
2015-11-06,-0.2903
2015-11-09,-2.0378
2015-11-10,-2.0059
2015-11-11,1.0614
2015-11-12,-1.7254
2015-11-13,1.6794
2015-11-16,2.1772
2015-11-17,-0.2204
2015-11-18,0.5891
2015-11-19,-2.8551
2015-11-20,0.7536
2015-11-23,1.2715
2015-11-24,1.6248
2015-11-25,-0.2907
2015-11-27,1.3848
2015-11-30,1.7254
2015-12-01,-0.7774
2015-12-02,-0.5698
2015-12-03,1.5758999999999999
2015-12-04,0.4231
2015-12-07,0.3511
2015-12-08,-3.0791
2015-12-09,-4.4355
2015-12-10,3.1224
2015-12-11,-0.4092
2015-12-14,-4.4371
2015-12-15,3.5254
2015-12-16,2.6578
2015-12-17,-0.8091
2015-12-18,-2.9364
2015-12-21,-1.5966
2015-12-22,1.9641
2015-12-23,3.0987999999999998
2015-12-24,0.7311
2015-12-28,-0.2419
2015-12-29,-0.4042
2015-12-30,0.0
2015-12-31,0.8117
2016-01-04,2.657
2016-01-05,0.2353
2016-01-06,-0.2347
2016-01-07,-3.6078
2016-01-08,2.0342
2016-01-11,-2.3125999999999998
2016-01-12,-6.2857
2016-01-13,-8.6237
2016-01-14,-1.1439
2016-01-15,-1.7358
2016-01-19,-3.7291
2016-01-20,-2.1407
2016-01-21,4.1667
2016-01-22,1.7
2016-01-25,-1.1799
2016-01-26,1.99
2016-01-27,-2.5366
2016-01-28,1.9019
2016-01-29,8.055
2016-02-01,-0.8182
2016-02-02,-4.308
2016-02-03,3.7356
2016-02-04,1.8467
2016-02-05,-1.8132000000000001
2016-02-08,-0.831
2016-02-09,-2.3277
2016-02-10,0.286
2016-02-11,0.0
2016-02-12,4.6578
2016-02-16,4.9955
2016-02-17,2.6817
2016-02-18,-3.2013
2016-02-19,-9.4865
2016-02-22,7.5
2016-02-23,-5.0089
2016-02-24,0.7533
2016-02-25,-0.0935
2016-02-26,0.0
2016-02-29,-3.2741
2016-03-01,2.2244
2016-03-02,0.6623
2016-03-03,2.4436
2016-03-04,7.2477
2016-03-07,0.0855
2016-03-08,-2.094
2016-03-09,-1.9678
2016-03-10,0.1825
2016-03-11,0.3643
2016-03-14,3.6298
2016-03-15,0.9632
2016-03-16,2.6886
2016-03-17,2.1959
2016-03-18,1.9008
2016-03-21,-3.5685000000000002
2016-03-22,0.0
2016-03-23,-2.0185
2016-03-24,0.3433
2016-03-28,-0.7699
2016-03-29,5.3448
2016-03-30,-1.7185000000000001
2016-03-31,3.6635999999999997
2016-04-01,-3.3735
2016-04-04,-1.1638
2016-04-05,-0.1682
2016-04-06,0.8425
2016-04-07,-1.5038
2016-04-08,1.2723
2016-04-11,0.0
2016-04-12,0.5025
2016-04-13,1.5
2016-04-14,0.0
2016-04-15,0.3284
2016-04-18,-0.491
2016-04-19,-1.3158
2016-04-20,0.3333
2016-04-21,0.0
2016-04-22,0.9967
2016-04-25,-0.9868
2016-04-26,0.4983
2016-04-27,-0.7438
2016-04-28,-0.5828
2016-04-29,-0.2513
2016-05-02,-0.1679
2016-05-03,-3.1119
2016-05-04,-0.434
2016-05-05,-0.8718
2016-05-06,1.9348999999999998
2016-05-09,2.0708
2016-05-10,0.6762
2016-05-11,0.2519
2016-05-12,-1.5913
2016-05-13,-1.0213
2016-05-16,0.9458
2016-05-17,-1.2777
2016-05-18,5.2632
2016-05-19,-3.1967
2016-05-20,2.1169000000000002
2016-05-23,-0.9121
2016-05-24,1.6736
2016-05-25,1.2346
2016-05-26,-0.8943
2016-05-27,0.3281
2016-05-31,0.6541
2016-06-01,0.9748
2016-06-02,0.5632
2016-06-03,0.0
2016-06-06,1.44
2016-06-07,1.4196
2016-06-08,0.7776
2016-06-09,-1.3503
2016-06-10,-0.0799
2016-06-13,-2.48
2016-06-14,-0.5742
2016-06-15,1.4851
2016-06-16,2.2763999999999998
2016-06-17,2.2258
2016-06-20,-0.6998
2016-06-21,-0.3132
2016-06-22,-0.9427
2016-06-23,1.4274
2016-06-24,-5.7858
2016-06-27,-5.8091
2016-06-28,2.6432
2016-06-29,2.5751
2016-06-30,2.0921
2016-07-01,-0.9836
2016-07-05,-2.8146
2016-07-06,0.5111
2016-07-07,-0.9322
2016-07-08,1.7109
2016-07-11,2.1026
2016-07-12,1.7298
2016-07-13,-0.4049
2016-07-14,0.3252
2016-07-15,1.2966
2016-07-18,0.56
2016-07-19,-0.5569
2016-07-20,4.72
2016-07-21,-0.382
2016-07-22,0.9969
2016-07-25,0.3797
2016-07-26,0.0
2016-07-27,-0.9077
2016-07-28,-0.5344
2016-07-29,0.2302
2016-08-01,0.0
2016-08-02,-1.9142000000000001
2016-08-03,1.6393
2016-08-04,0.384
2016-08-05,0.0765
2016-08-08,0.1529
2016-08-09,1.5267
2016-08-10,-0.8271
2016-08-11,0.0758
2016-08-12,-1.4394
2016-08-15,0.9992
2016-08-16,0.6088
2016-08-17,-0.0756
2016-08-18,-0.5299
2016-08-19,-0.8371
2016-08-22,1.0744
2016-08-23,0.5315
2016-08-24,-0.3021
2016-08-25,0.1515
2016-08-26,-0.7564
2016-08-29,0.0
2016-08-30,0.686
2016-08-31,0.5299
2016-09-01,-0.2259
2016-09-02,3.6981
2016-09-06,-1.0917
2016-09-07,1.9132
2016-09-08,-1.5523
2016-09-09,-2.6198
2016-09-12,1.6909999999999998
2016-09-13,-2.7211
2016-09-14,-0.6993
2016-09-15,0.626
2016-09-16,0.1555
2016-09-19,0.6988
2016-09-20,-0.5397
2016-09-21,2.7132
2016-09-22,1.2075
2016-09-23,-1.3423
2016-09-26,-0.7559
2016-09-27,0.6093
2016-09-28,0.9084
2016-09-29,-0.7502
2016-09-30,0.0756
2016-10-03,-1.7372
2016-10-04,-2.2291
2016-10-05,-0.4717
2016-10-06,-1.5008
2016-10-07,-0.5613
2016-10-10,0.6452
2016-10-11,-0.641
2016-10-12,0.4032
2016-10-13,-0.4819
2016-10-14,-1.0492
2016-10-17,-0.6525
2016-10-18,0.1642
2016-10-19,0.4918
2016-10-20,-0.0816
2016-10-21,0.2449
2016-10-24,2.8502
2016-10-25,0.6334
2016-10-26,-0.5507
2016-10-27,-0.8703
2016-10-28,0.3192
2016-10-31,0.8751
2016-11-01,-1.4196
2016-11-02,1.3599999999999999
2016-11-03,0.7103
2016-11-04,3.6834
2016-11-07,1.7385000000000002
2016-11-08,-1.0401
2016-11-09,2.5526
2016-11-10,-0.9517
2016-11-11,1.5521
2016-11-14,0.8006
2016-11-15,1.1552
2016-11-16,1.2848
2016-11-17,0.4228
2016-11-18,1.4035
2016-11-21,0.8304
2016-11-22,1.9218
2016-11-23,-2.4916
2016-11-25,0.9669
2016-11-28,-0.4788
2016-11-29,-0.2062
2016-11-30,-1.1708
2016-12-01,-0.6272
2016-12-02,4.7686
2016-12-05,3.1459
2016-12-06,-0.9085
2016-12-07,-8.5789
2016-12-08,-0.0716
2016-12-09,1.6487
2016-12-12,-1.763
2016-12-13,-0.7179
2016-12-14,0.4338
2016-12-15,-1.2959
2016-12-16,0.8753
2016-12-19,2.0969
2016-12-20,1.2748
2016-12-21,-0.0699
2016-12-22,-0.5598
2016-12-23,-0.2182
2016-12-27,-0.5831
2016-12-28,-0.6598
2016-12-29,0.8118
2016-12-30,0.4392
2017-01-03,2.7697000000000003
2017-01-04,-0.6383
2017-01-05,-0.7852
2017-01-06,-0.0719
2017-01-09,-0.432
2017-01-10,0.8677
2017-01-11,1.0753
2017-01-12,-0.8511
2017-01-13,0.7868
2017-01-17,0.1419
2017-01-18,-0.2835
2017-01-19,-0.4975
2017-01-20,0.2857
2017-01-23,-0.641
2017-01-24,-0.3584
2017-01-25,0.0
2017-01-26,0.1439
2017-01-27,-1.4368
2017-01-30,-0.1458
2017-01-31,-1.0219
2017-02-01,1.0324
2017-02-02,0.292
2017-02-03,0.8006
2017-02-06,0.5776
2017-02-07,-0.5743
2017-02-08,-1.083
2017-02-09,-0.073
2017-02-10,0.073
2017-02-13,1.5328
2017-02-14,-1.5097
2017-02-15,-0.7299
2017-02-16,2.2794
2017-02-17,-0.4313
2017-02-21,0.722
2017-02-22,-0.3584
2017-02-23,1.9424000000000001
2017-02-24,-1.9054
2017-02-27,0.8633
2017-02-28,2.9244
2017-03-01,2.4255
2017-03-02,-1.0825
2017-03-03,0.8208
2017-03-06,0.3392
2017-03-07,0.8114
2017-03-08,-3.6888
2017-03-09,-0.3482
2017-03-10,-0.9279
2017-03-13,-1.2248
2017-03-14,0.4376
2017-03-15,2.5418
2017-03-16,1.5581
2017-03-17,1.6038999999999999
2017-03-20,-1.0981
2017-03-21,-0.8328
2017-03-22,1.0497
2017-03-23,-0.6925
2017-03-24,-0.1395
2017-03-27,0.6285
2017-03-28,0.694
2017-03-29,0.3446
2017-03-30,0.5495
2017-03-31,-1.3660999999999999
2017-04-03,0.831
2017-04-04,0.2747
2017-04-05,-0.3425
2017-04-06,0.3436
2017-04-07,0.8904
2017-04-10,0.2037
2017-04-11,1.4905
2017-04-12,-0.534
2017-04-13,0.3356
2017-04-17,0.6689
2017-04-18,-0.598
2017-04-19,-1.2032
2017-04-20,-0.5413
2017-04-21,-0.068
2017-04-24,-0.2723
2017-04-25,-0.3413
2017-04-26,0.8904
2017-04-27,-0.2716
2017-04-28,-0.4084
2017-05-01,1.0936
2017-05-02,-1.2847
2017-05-03,-1.3014000000000001
2017-05-04,-0.7634
2017-05-05,0.9091
2017-05-08,0.6237
2017-05-09,-0.7576
2017-05-10,0.0
2017-05-11,-0.347
2017-05-12,-1.8106
2017-05-15,0.7801
2017-05-16,0.2111
2017-05-17,-3.0197
2017-05-18,0.0
2017-05-19,1.593
2017-05-22,1.283
2017-05-23,0.9148
2017-05-24,0.3487
2017-05-25,-0.8339
2017-05-26,-0.6307
2017-05-30,-0.9168
2017-05-31,0.1423
2017-06-01,1.7058
2017-06-02,0.4892
2017-06-05,-0.9736
2017-06-06,-0.632
2017-06-07,0.0
2017-06-08,1.6254
2017-06-09,1.0653
2017-06-12,-0.1405
2017-06-13,-0.4926
2017-06-14,-0.6365
2017-06-15,-0.3559
2017-06-16,0.5714
2017-06-19,1.6335
2017-06-20,-0.9085
2017-06-21,-1.0578
2017-06-22,-0.7128
2017-06-23,-1.4358
2017-06-26,0.2913
2017-06-27,-0.581
2017-06-28,0.5113
2017-06-29,-1.8169
2017-06-30,-0.7402
2017-07-03,1.044
2017-07-05,-0.1476
2017-07-06,-1.2565
2017-07-07,-0.1497
2017-07-10,-0.2999
2017-07-11,-1.203
2017-07-12,0.5327
2017-07-13,-1.3626
2017-07-14,0.921
2017-07-17,-0.4563
2017-07-18,-1.4515
2017-07-19,0.7752
2017-07-20,0.3846
2017-07-21,0.3831
2017-07-24,0.7634
2017-07-25,-0.3788
2017-07-26,-0.6084
2017-07-27,1.4537
2017-07-28,-0.7541
2017-07-31,0.0
2017-08-01,0.304
2017-08-02,0.0758
2017-08-03,2.9523
2017-08-04,0.3676
2017-08-07,-1.0256
2017-08-08,0.2961
2017-08-09,0.0
2017-08-10,-0.2952
2017-08-11,-0.074
2017-08-14,0.5926
2017-08-15,0.6627
2017-08-16,0.2926
2017-08-17,-0.9482
2017-08-18,-0.2946
2017-08-21,-0.3693
2017-08-22,0.0
2017-08-23,0.5189
2017-08-24,0.295
2017-08-25,-0.2941
2017-08-28,0.8112
2017-08-29,-0.7315
2017-08-30,0.1474
2017-08-31,0.9566
2017-09-01,0.9475
2017-09-05,-3.8266999999999998
2017-09-06,0.9009
2017-09-07,-0.9673
2017-09-08,0.3757
2017-09-11,2.7565
2017-09-12,0.5961
2017-09-13,-0.963
2017-09-14,0.374
2017-09-15,1.0432
2017-09-18,0.8112
2017-09-19,0.3658
2017-09-20,-0.5102
2017-09-21,-0.293
2017-09-22,0.0
2017-09-25,-0.5878
2017-09-26,-0.0739
2017-09-27,1.1095
2017-09-28,0.2195
2017-09-29,0.5839
2017-10-02,0.7983
2017-10-03,-0.288
2017-10-04,-0.6498
2017-10-05,0.5814
2017-10-06,-0.6503
2017-10-09,0.5091
2017-10-10,0.1447
2017-10-11,-0.7225
2017-10-12,0.5822
2017-10-13,-0.0724
2017-10-16,0.1448
2017-10-17,-0.4338
2017-10-18,-0.0726
2017-10-19,-0.5087
2017-10-20,0.7305
2017-10-23,-0.2901
2017-10-24,-0.7273
2017-10-25,-0.2198
2017-10-26,-1.4684
2017-10-27,1.1177
2017-10-30,-1.1791
2017-10-31,0.2237
2017-11-01,0.9673
2017-11-02,-0.8106
2017-11-03,1.7831000000000001
2017-11-06,-0.438
2017-11-07,-0.9531
2017-11-08,1.1103
2017-11-09,0.2196
2017-11-10,-0.2922
2017-11-13,-0.5128
2017-11-14,0.8837
2017-11-15,-0.438
2017-11-16,0.2199
2017-11-17,0.2926
2017-11-20,-0.1459
2017-11-21,0.2922
2017-11-22,1.0197
2017-11-24,0.4326
2017-11-27,-1.005
2017-11-28,-1.3778000000000001
2017-11-29,0.2941
2017-11-30,0.0733
2017-12-01,-0.5861
2017-12-04,1.5474999999999999
2017-12-05,-0.0726
2017-12-06,0.2179
2017-12-07,0.2174
2017-12-08,0.9761
2017-12-11,0.293
2017-12-12,0.073
2017-12-13,-0.219
2017-12-14,-0.3658
2017-12-15,0.7342
2017-12-18,-0.5831
2017-12-19,-1.393
2017-12-20,-0.1487
2017-12-21,1.4147
2017-12-22,-0.1468
2017-12-26,0.5882
2017-12-27,-0.0731
2017-12-28,0.8047
2017-12-29,-1.0885
2018-01-02,-0.8804
2018-01-03,-0.074
2018-01-04,-0.2963
2018-01-05,0.6686
2018-01-08,0.6642
2018-01-09,-0.9531
2018-01-10,-0.2961
2018-01-11,0.7424
2018-01-12,0.1474
2018-01-16,7.5791
2018-01-17,0.8892
2018-01-18,1.8305
2018-01-19,-0.1997
2018-01-22,-0.2668
2018-01-23,-0.1338
2018-01-24,-0.067
2018-01-25,0.2011
2018-01-26,-0.4013
2018-01-29,-0.5373
2018-01-30,-0.9453
2018-01-31,-1.3633
2018-02-01,0.1382
2018-02-02,-1.3803
2018-02-05,0.8397
2018-02-06,0.0
2018-02-07,0.7634
2018-02-08,-0.8953
2018-02-09,-0.2085
2018-02-12,0.4875
2018-02-13,0.2772
2018-02-14,0.7602
2018-02-15,0.9602
2018-02-16,0.4076
2018-02-20,-0.1353
2018-02-21,-0.7453
2018-02-22,0.0683
2018-02-23,1.7053
2018-02-26,-0.6036
2018-02-27,-0.4723
2018-02-28,0.1356
2018-03-01,1.0833
2018-03-02,0.4689
2018-03-05,0.4667
2018-03-06,0.0
2018-03-07,0.7299
2018-03-08,0.5929
2018-03-09,1.8009
2018-03-12,0.7223
2018-03-13,-1.7601
2018-03-14,0.0
2018-03-15,-0.9954
2018-03-16,0.4692
2018-03-19,0.5337
2018-03-20,-0.1327
2018-03-21,-0.1329
2018-03-22,-1.2641
2018-03-23,-1.4825
2018-03-26,1.026
2018-03-27,0.9479
2018-03-28,0.4695
2018-03-29,0.6676
2018-04-02,-1.3263
2018-04-03,1.4113
2018-04-04,-0.3313
2018-04-05,0.0665
2018-04-06,-0.1993
2018-04-09,0.0
2018-04-10,0.6658
2018-04-11,0.1323
2018-04-12,-0.4624
2018-04-13,-1.1944
2018-04-16,0.6044
2018-04-17,-4.3391
2018-04-18,-0.6281
2018-04-19,-0.7022
2018-04-20,-0.1414
2018-04-23,-0.7082
2018-04-24,-1.0699
2018-04-25,-0.721
2018-04-26,0.4357
2018-04-27,0.5061
2018-04-30,0.0
2018-05-01,-0.0719
2018-05-02,-0.7199
2018-05-03,0.7977
2018-05-04,2.3022
2018-05-07,0.7032
2018-05-08,-0.0698
2018-05-09,2.2362
2018-05-10,1.5721
2018-05-11,0.2692
2018-05-14,0.0
2018-05-15,0.4698
2018-05-16,0.334
2018-05-17,0.3995
2018-05-18,2.1883
2018-05-21,-0.1298
2018-05-22,-0.13
2018-05-23,0.1301
2018-05-24,0.2599
2018-05-25,-1.4906
2018-05-29,0.7237
2018-05-30,0.5225
2018-05-31,0.8447
2018-06-01,0.9021
2018-06-04,0.1277
2018-06-05,0.4464
2018-06-06,0.127
2018-06-07,0.1268
2018-06-08,1.2349999999999999
2018-06-11,0.0
2018-06-12,-0.1277
2018-06-13,-0.0639
2018-06-14,0.4479
2018-06-15,0.0637
2018-06-18,0.3183
2018-06-19,0.0
2018-06-20,1.5863
2018-06-21,0.1874
2018-06-22,-0.187
2018-06-25,-0.9994
2018-06-26,-0.694
2018-06-27,-1.3977
2018-06-28,0.9021
2018-06-29,-0.2554
2018-07-02,1.3444
2018-07-03,0.2527
2018-07-05,1.3862999999999999
2018-07-06,0.4972
2018-07-09,0.0618
2018-07-10,-0.4944
