ticker,AKBA US Equity
2014-08-08,3.1384
2014-08-11,4.1955
2014-08-12,-1.9468999999999999
2014-08-13,1.8502
2014-08-14,6.3802
2014-08-15,7.4552
2014-08-18,0.6589
2014-08-19,-6.546
2014-08-20,-3.5023
2014-08-21,-4.7395
2014-08-22,0.2241
2014-08-25,2.5045
2014-08-26,1.7016
2014-08-27,-2.8314
2014-08-28,-3.532
2014-08-29,3.0206
2014-09-02,0.4887
2014-09-03,3.5366999999999997
2014-09-04,-3.544
2014-09-05,-0.3984
2014-09-08,-0.8889
2014-09-09,-0.852
2014-09-10,-1.4021
2014-09-11,-0.1835
2014-09-12,-3.125
2014-09-15,-2.9412000000000003
2014-09-16,4.7898
2014-09-17,5.084
2014-09-18,-0.1775
2014-09-19,-2.7568
2014-09-22,-5.1212
2014-09-23,-2.4096
2014-09-24,3.0123
2014-09-25,3.164
2014-09-26,6.0874
2014-09-29,-0.3504
2014-09-30,-2.7253
2014-10-01,-6.4618
2014-10-02,0.0966
2014-10-03,-0.0965
2014-10-06,3.0918
2014-10-07,-2.1087
2014-10-08,1.8191000000000002
2014-10-09,-2.4448
2014-10-10,0.2892
2014-10-13,-3.2196
2014-10-14,-0.9434
2014-10-15,3.609
2014-10-16,-0.3387
2014-10-17,-0.534
2014-10-20,-0.2928
2014-10-21,-1.2726
2014-10-22,-3.1235
2014-10-23,-1.3818
2014-10-24,2.3352
2014-10-27,-29.1582
2014-10-28,-8.733
2014-10-29,1.8824
2014-10-30,0.9238
2014-10-31,-1.1442
2014-11-03,-5.8642
2014-11-04,-9.8361
2014-11-05,-2.5455
2014-11-06,-3.2649
2014-11-07,3.1823
2014-11-10,-15.9346
2014-11-11,15.1751
2014-11-12,17.8571
2014-11-13,-7.4529
2014-11-14,6.0177
2014-11-17,8.0968
2014-11-18,8.7259
2014-11-19,8.2386
2014-11-20,-2.8215
2014-11-21,-3.3761
2014-11-24,-4.0531
2014-11-25,-4.4428
2014-11-26,0.0
2014-11-28,-7.9268
2014-12-01,-4.3874
2014-12-02,-1.039
2014-12-03,-6.3867
2014-12-04,-3.8318
2014-12-05,1.5549
2014-12-08,10.4306
2014-12-09,5.1993
2014-12-10,-5.6837
2014-12-11,-3.2314
2014-12-12,2.2563
2014-12-15,-6.5313
2014-12-16,4.1549
2014-12-17,7.6156
2014-12-18,1.011
2014-12-19,-0.7506
2014-12-22,2.8571
2014-12-23,-5.719
2014-12-24,-2.6863
2014-12-26,2.3152
2014-12-29,-1.1314
2014-12-30,2.2007
2014-12-31,0.2584
2015-01-02,-1.2027
2015-01-05,-3.5652
2015-01-06,-0.2705
2015-01-07,3.3454
2015-01-08,-2.8871
2015-01-09,3.6036
2015-01-12,-0.6087
2015-01-13,-4.112
2015-01-14,0.2737
2015-01-15,-8.8262
2015-01-16,8.0838
2015-01-20,0.554
2015-01-21,-5.1423
2015-01-22,1.3553
2015-01-23,1.3372
2015-01-26,6.8803
2015-01-27,0.7937
2015-01-28,-5.5993
2015-01-29,0.3707
2015-01-30,-5.1708
2015-02-02,-9.1529
2015-02-03,-0.8574
2015-02-04,0.6486
2015-02-05,5.2632
2015-02-06,-2.8571
2015-02-09,-3.1513
2015-02-10,-1.3014999999999999
2015-02-11,-1.0989
2015-02-12,-2.1111
2015-02-13,5.7889
2015-02-17,2.2532
2015-02-18,6.5058
2015-02-19,-0.9852
2015-02-20,0.8955
2015-02-23,-2.3669000000000002
2015-02-24,-0.101
2015-02-25,-3.3367
2015-02-26,-1.1506
2015-02-27,-2.0106
2015-03-02,-1.9438
2015-03-03,4.4053
2015-03-04,7.5949
2015-03-05,8.1373
2015-03-06,1.0879
2015-03-09,2.6906
2015-03-10,-0.1747
2015-03-11,0.35
2015-03-12,-0.3487
2015-03-13,15.8355
2015-03-16,-1.9637
2015-03-17,-1.2327
2015-03-18,0.39
2015-03-19,1.0101
2015-03-20,-4.1538
2015-03-23,-8.9085
2015-03-24,1.4097
2015-03-25,-11.1208
2015-03-26,0.5865
2015-03-27,1.3605
2015-03-30,4.698
2015-03-31,1.7399
2015-04-01,-14.4014
2015-04-02,-3.3649
2015-04-06,0.8705
2015-04-07,6.1489
2015-04-08,6.7073
2015-04-09,-2.0952
2015-04-10,1.2646
2015-04-13,-1.0567
2015-04-14,-5.534
2015-04-15,-4.2138
2015-04-16,-6.9742
2015-04-17,-4.1522
2015-04-20,2.2864
2015-04-21,-2.1176
2015-04-22,0.8413
2015-04-23,4.2908
2015-04-24,-0.9143
2015-04-27,-2.3068
2015-04-28,-2.5974
2015-04-29,0.0
2015-04-30,-7.0303
2015-05-01,2.3468
2015-05-04,0.8917
2015-05-05,-0.8838
2015-05-06,-3.949
2015-05-07,-0.6631
2015-05-08,0.9346
2015-05-11,4.2328
2015-05-12,-0.8883
2015-05-13,-1.2804
2015-05-14,4.4099
2015-05-15,1.7391
2015-05-18,0.6105
2015-05-19,-0.1214
2015-05-20,-0.8505
2015-05-21,-0.2451
2015-05-22,-0.1229
2015-05-26,-1.968
2015-05-27,3.5132
2015-05-28,-0.1212
2015-05-29,-4.6117
2015-06-01,-0.6361
2015-06-02,1.6644999999999999
2015-06-03,0.6297
2015-06-04,3.0038
2015-06-05,3.0377
2015-06-08,-3.6557
2015-06-09,-4.1616
2015-06-10,0.3831
2015-06-11,-1.2723
2015-06-12,1.933
2015-06-15,2.1492
2015-06-16,1.9802
2015-06-17,-2.6699
2015-06-18,3.2419000000000002
2015-06-19,-3.5023999999999997
2015-06-22,19.8999
2015-06-23,1.2526
2015-06-24,-4.1237
2015-06-25,1.1828
2015-06-26,1.7003
2015-06-29,-2.0899
2015-06-30,9.8186
2015-07-01,-5.4422
2015-07-02,0.6166
2015-07-06,0.4086
2015-07-07,-3.1536
2015-07-08,-5.7773
2015-07-09,-2.5641
2015-07-10,1.0297
2015-07-13,2.9445
2015-07-14,0.22
2015-07-15,3.7321999999999997
2015-07-16,4.9735
2015-07-17,8.871
2015-07-20,1.8519
2015-07-21,6.2727
2015-07-22,-5.9879999999999995
2015-07-23,0.7279
2015-07-24,-7.9494
2015-07-27,-6.1825
2015-07-28,0.9414
2015-07-29,-3.0052
2015-07-30,0.4274
2015-07-31,0.0
2015-08-03,4.3617
2015-08-04,8.2569
2015-08-05,-1.3183
2015-08-06,-9.1603
2015-08-07,-2.3109
2015-08-10,3.4409
2015-08-11,-1.8711
2015-08-12,-15.3602
2015-08-13,-5.8824
2015-08-14,-5.5851
2015-08-17,1.4085
2015-08-18,-4.3056
2015-08-19,1.8868
2015-08-20,-9.9715
2015-08-21,5.2215
2015-08-24,-6.015
2015-08-25,-2.4
2015-08-26,4.0984
2015-08-27,1.8898000000000001
2015-08-28,8.1917
2015-08-31,-0.5714
2015-09-01,7.3276
2015-09-02,0.8032
2015-09-03,-12.6162
2015-09-04,8.5106
2015-09-08,9.3838
2015-09-09,45.4545
2015-09-10,-14.8768
2015-09-11,15.9255
2015-09-14,-5.7984
2015-09-15,0.1894
2015-09-16,2.0794
2015-09-17,0.9259
2015-09-18,3.945
2015-09-21,-5.0309
2015-09-22,3.6245000000000003
2015-09-23,0.2691
2015-09-24,-0.2683
2015-09-25,-5.1121
2015-09-28,-9.2628
2015-09-29,-0.5208
2015-09-30,1.1518
2015-10-01,-7.0393
2015-10-02,9.3541
2015-10-05,2.7495000000000003
2015-10-06,2.4777
2015-10-07,-3.2882
2015-10-08,-0.7
2015-10-09,6.3444
2015-10-12,-4.5455
2015-10-13,-4.2659
2015-10-14,2.487
2015-10-15,7.3812
2015-10-16,0.0942
2015-10-19,3.1044
2015-10-20,-5.3832
2015-10-21,2.5072
2015-10-22,-10.9125
2015-10-23,-3.9071
2015-10-26,-2.8571
2015-10-27,4.0724
2015-10-28,4.6739
2015-10-29,-5.8152
2015-10-30,-1.6538
2015-11-02,11.3229
2015-11-03,3.5247
2015-11-04,-0.3891
2015-11-05,-2.9297
2015-11-06,2.9175
2015-11-09,-12.3167
2015-11-10,-4.9052
2015-11-11,2.3447
2015-11-12,-2.1764
2015-11-13,-2.8103
2015-11-16,1.5663
2015-11-17,1.3049
2015-11-18,6.089
2015-11-19,-1.9868000000000001
2015-11-20,6.982
2015-11-23,-0.8421
2015-11-24,6.6879
2015-11-25,1.2934999999999999
2015-11-27,7.0727
2015-11-30,-1.5596
2015-12-01,-4.753
2015-12-02,-2.544
2015-12-03,-0.9036
2015-12-04,0.1013
2015-12-07,6.0729
2015-12-08,-2.3855
2015-12-09,-3.3236
2015-12-10,2.2245
2015-12-11,-3.5608
2015-12-14,7.0769
2015-12-15,13.0268
2015-12-16,2.1186
2015-12-17,-2.9876
2015-12-18,5.6459
2015-12-21,-1.0526
2015-12-22,-1.7185000000000001
2015-12-23,1.6653
2015-12-24,-0.2457
2015-12-28,-2.2989
2015-12-29,0.9244
2015-12-30,5.7452
2015-12-31,1.7323
2016-01-04,-2.7864
2016-01-05,-14.172
2016-01-06,-10.9462
2016-01-07,-9.7917
2016-01-08,-1.7321
2016-01-11,-3.8778
2016-01-12,0.978
2016-01-13,-5.6901
2016-01-14,3.2092
2016-01-15,-3.607
2016-01-19,0.3871
2016-01-20,2.8278
2016-01-21,-6.125
2016-01-22,3.4621
2016-01-25,1.1583
2016-01-26,-2.1628
2016-01-27,-2.4707
2016-01-28,-2.0
2016-01-29,-0.2721
2016-02-01,5.5935
2016-02-02,-3.7468
2016-02-03,1.8792
2016-02-04,1.581
2016-02-05,-3.5019
2016-02-08,-3.8978
2016-02-09,-0.1399
2016-02-10,1.2605
2016-02-11,0.1383
2016-02-12,6.2155
2016-02-16,3.5111
2016-02-17,3.6432
2016-02-18,-5.0909
2016-02-19,0.2554
2016-02-22,-1.9108
2016-02-23,-4.9351
2016-02-24,1.776
2016-02-25,0.0
2016-02-26,0.2685
2016-02-29,-2.2758
2016-03-01,2.8767
2016-03-02,1.7309999999999999
2016-03-03,0.1309
2016-03-04,2.2222
2016-03-07,4.4757
2016-03-08,-2.8152
2016-03-09,4.534
2016-03-10,-0.6024
2016-03-11,4.9697
2016-03-14,1.1547
2016-03-15,-3.5388
2016-03-16,-0.9467
2016-03-17,-2.6284
2016-03-18,6.2577
2016-03-21,0.6928
2016-03-22,2.0642
2016-03-23,-4.4944
2016-03-24,2.0
2016-03-28,0.1153
2016-03-29,3.8018
2016-03-30,-0.9989
2016-03-31,1.009
2016-04-01,3.2186
2016-04-04,2.5806
2016-04-05,0.8386
2016-04-06,1.7151999999999998
2016-04-07,-1.0731
2016-04-08,-1.2397
2016-04-11,-0.3138
2016-04-12,-0.4197
2016-04-13,2.529
2016-04-14,1.6444
2016-04-15,0.5056
2016-04-18,-2.5151
2016-04-19,-2.7864
2016-04-20,-0.9554
2016-04-21,2.5723000000000003
2016-04-22,1.2539
2016-04-25,-1.4447999999999999
2016-04-26,-1.466
2016-04-27,-0.7439
2016-04-28,0.7495
2016-04-29,-0.2125
2016-05-02,1.1715
2016-05-03,-1.4737
2016-05-04,-2.0299
2016-05-05,-1.4177
2016-05-06,-7.5221
2016-05-09,-1.0766
2016-05-10,0.8464
2016-05-11,-3.8369
2016-05-12,-3.8653
2016-05-13,0.9079
2016-05-16,5.9126
2016-05-17,-1.9417
2016-05-18,1.6089
2016-05-19,-1.827
2016-05-20,2.3573
2016-05-23,1.8182
2016-05-24,2.6189999999999998
2016-05-25,3.5963000000000003
2016-05-26,-1.1198
2016-05-27,-0.3398
2016-05-31,1.25
2016-06-01,0.8979
2016-06-02,1.0011
2016-06-03,-2.6432
2016-06-06,-0.905
2016-06-07,-1.8265
2016-06-08,0.6977
2016-06-09,-2.0785
2016-06-10,-1.2972000000000001
2016-06-13,0.4779
2016-06-14,-0.7134
2016-06-15,1.6766
2016-06-16,0.8245
2016-06-17,-7.1262
2016-06-20,-4.6541
2016-06-21,-2.2427
2016-06-22,-1.0796000000000001
2016-06-23,6.2756
2016-06-24,-4.1078
2016-06-27,-3.079
2016-06-28,5.9392
2016-06-29,-3.2595
2016-06-30,0.8086
2016-07-01,2.0053
2016-07-05,-1.7038
2016-07-06,6.1333
2016-07-07,1.7588
2016-07-08,8.642
2016-07-11,-1.25
2016-07-12,2.0713
2016-07-13,-0.9019
2016-07-14,-2.5028
2016-07-15,-0.1167
2016-07-18,-1.285
2016-07-19,-2.9586
2016-07-20,3.1707
2016-07-21,1.6548
2016-07-22,0.2326
2016-07-25,-0.58
2016-07-26,1.6336
2016-07-27,5.3961
2016-07-28,-1.8519
2016-07-29,-0.6659
2016-08-01,0.3352
2016-08-02,-2.5612
2016-08-03,1.6
2016-08-04,-2.8121
2016-08-05,1.9676
2016-08-08,-0.9081
2016-08-09,-8.362
2016-08-10,-1.375
2016-08-11,0.7605
2016-08-12,1.6352
2016-08-15,0.0
2016-08-16,-0.9901
2016-08-17,-1.25
2016-08-18,1.0127
2016-08-19,-0.3759
2016-08-22,3.3962
2016-08-23,2.4331
2016-08-24,-4.6318
2016-08-25,0.7472
2016-08-26,0.2472
2016-08-29,0.1233
2016-08-30,2.2167
2016-08-31,-2.0482
2016-09-01,-0.246
2016-09-02,1.4797
2016-09-06,1.8226
2016-09-07,0.716
2016-09-08,-0.4739
2016-09-09,-1.4285999999999999
2016-09-12,2.4154999999999998
2016-09-13,-1.4151
2016-09-14,2.1531000000000002
2016-09-15,0.4684
2016-09-16,4.662
2016-09-19,0.8909
2016-09-20,2.0971
2016-09-21,0.8649
2016-09-22,-0.8574
2016-09-23,-1.1892
2016-09-26,-1.7505
2016-09-27,1.2248999999999999
2016-09-28,-0.11
2016-09-29,-3.9648
2016-09-30,3.7843999999999998
2016-10-03,-0.9945
2016-10-04,0.0
2016-10-05,1.1161
2016-10-06,-2.0971
2016-10-07,-0.1127
2016-10-10,2.4831
2016-10-11,-3.5242
2016-10-12,-3.7671
2016-10-13,-1.7793999999999999
2016-10-14,-2.1739
2016-10-17,-1.7284000000000002
2016-10-18,0.8794
2016-10-19,-0.1245
2016-10-20,2.2444
2016-10-21,-1.3415
2016-10-24,-2.4722
2016-10-25,-1.0139
2016-10-26,-1.2804
2016-10-27,-1.0376
2016-10-28,-0.6553
2016-10-31,-0.7916
2016-11-01,-0.3989
2016-11-02,-2.1362
2016-11-03,-1.9100000000000001
2016-11-04,2.5035
2016-11-07,6.3772
2016-11-08,-0.5102
2016-11-09,10.641
2016-11-10,0.0
2016-11-11,1.6221999999999999
2016-11-14,1.4823
2016-11-15,-2.809
2016-11-16,2.3121
2016-11-17,1.4689
2016-11-18,-0.2227
2016-11-21,0.3348
2016-11-22,-0.1112
2016-11-23,1.2248999999999999
2016-11-25,0.0
2016-11-28,-1.9802
2016-11-29,-0.7856
2016-11-30,-2.6018
2016-12-01,-1.5099
2016-12-02,-0.1179
2016-12-05,0.3542
2016-12-06,0.7059
2016-12-07,-2.1028000000000002
2016-12-08,1.6705999999999999
2016-12-09,0.5869
2016-12-12,-2.8005
2016-12-13,-1.0804
2016-12-14,-4.4903
2016-12-15,2.5413
2016-12-16,2.8501
2016-12-19,0.6024
2016-12-20,19.4012
2016-12-21,2.2066
2016-12-22,-0.9814
2016-12-23,5.0545
2016-12-27,-3.1132
2016-12-28,0.2921
2016-12-29,0.5825
2016-12-30,0.4826
2017-01-03,0.8646
2017-01-04,0.0
2017-01-05,0.4762
2017-01-06,0.0
2017-01-09,-0.6635
2017-01-10,-0.0954
2017-01-11,-2.6743
2017-01-12,-1.3739
2017-01-13,-1.0945
2017-01-17,-2.4145
2017-01-18,0.3093
2017-01-19,-2.0555
2017-01-20,0.1049
2017-01-23,-2.7254
2017-01-24,2.2629
2017-01-25,1.8967
2017-01-26,1.1375
2017-01-27,1.0225
2017-01-30,-0.8097
2017-01-31,2.3468999999999998
2017-02-01,-1.1964
2017-02-02,-2.5227
2017-02-03,3.5197000000000003
2017-02-06,0.1
2017-02-07,-1.2987
2017-02-08,-1.9231
2017-02-09,1.548
2017-02-10,0.2033
2017-02-13,1.5213
2017-02-14,1.2987
2017-02-15,2.7613
2017-02-16,0.8637
2017-02-17,-1.0466
2017-02-21,-2.5
2017-02-22,-1.2821
2017-02-23,-0.7992
2017-02-24,0.1007
2017-02-27,2.1127
2017-02-28,-1.2808
2017-03-01,1.7964
2017-03-02,-0.6863
2017-03-03,0.9872
2017-03-06,0.1955
2017-03-07,-12.7805
2017-03-08,0.2237
2017-03-09,3.3482
2017-03-10,0.216
2017-03-13,0.3233
2017-03-14,-1.826
2017-03-15,1.5316999999999998
2017-03-16,0.3233
2017-03-17,-0.5371
2017-03-20,0.0
2017-03-21,-3.2397
2017-03-22,1.8973
2017-03-23,-0.3286
2017-03-24,0.1099
2017-03-27,1.3172
2017-03-28,-0.7584
2017-03-29,-0.2183
2017-03-30,0.9847
2017-03-31,-0.325
2017-04-03,-2.5
2017-04-04,-1.8952
2017-04-05,3.2955
2017-04-06,0.6601
2017-04-07,0.3279
2017-04-10,0.7625
2017-04-11,-0.6486
2017-04-12,-0.9793
2017-04-13,-0.3297
2017-04-17,-0.1103
2017-04-18,0.3311
2017-04-19,0.33
2017-04-20,0.1096
2017-04-21,-0.3286
2017-04-24,2.3077
2017-04-25,0.6445
2017-04-26,33.4045
2017-04-27,5.84
2017-04-28,-0.3779
2017-05-01,-1.0622
2017-05-02,-1.8405
2017-05-03,-0.0781
2017-05-04,0.0
2017-05-05,-1.3292
2017-05-08,-1.5848
2017-05-09,0.161
2017-05-10,-2.492
2017-05-11,0.2473
2017-05-12,4.3586
2017-05-15,1.6548
2017-05-16,16.3566
2017-05-17,-3.8641
2017-05-18,-0.2772
2017-05-19,-0.9729
2017-05-22,-2.2456
2017-05-23,0.1436
2017-05-24,2.0789
2017-05-25,-2.7388
2017-05-26,-3.0325
2017-05-30,0.2978
2017-05-31,-0.5197
2017-06-01,0.7463
2017-06-02,2.3704
2017-06-05,-4.4863
2017-06-06,1.3636
2017-06-07,-1.3453
2017-06-08,1.8182
2017-06-09,3.5714
2017-06-12,-0.7902
2017-06-13,2.0999
2017-06-14,1.6312
2017-06-15,0.2791
2017-06-16,-1.8093
2017-06-19,3.5436
2017-06-20,3.3539
2017-06-21,4.9007
2017-06-22,4.1035
2017-06-23,-0.849
2017-06-26,-0.3058
2017-06-27,-3.7423
2017-06-28,-1.211
2017-06-29,-2.5806
2017-06-30,-4.8344000000000005
2017-07-03,1.4614
2017-07-05,-0.2743
2017-07-06,-0.5502
2017-07-07,-1.7288999999999999
2017-07-10,-1.5482
2017-07-11,-0.0715
2017-07-12,0.7868
2017-07-13,0.1419
2017-07-14,-1.7718
2017-07-17,-0.2886
2017-07-18,-1.4472
2017-07-19,0.3671
2017-07-20,0.0
2017-07-21,1.0973
2017-07-24,1.5918999999999999
2017-07-25,-1.8519
2017-07-26,0.8708
2017-07-27,-4.3885
2017-07-28,0.8277
2017-07-31,-1.5672000000000001
2017-08-01,-1.213
2017-08-02,0.8442
2017-08-03,-0.9132
2017-08-04,1.3825
2017-08-07,-1.0606
2017-08-08,4.2879
2017-08-09,2.4229
2017-08-10,-2.5806
2017-08-11,5.1508
2017-08-14,2.3793
2017-08-15,3.6227
2017-08-16,0.5937
2017-08-17,-1.5082
2017-08-18,-0.1997
2017-08-21,-0.2001
2017-08-22,0.5348
2017-08-23,0.4654
2017-08-24,4.6327
2017-08-25,3.9848
2017-08-28,2.1898
2017-08-29,-0.5357
2017-08-30,-0.8378
2017-08-31,1.026
2017-09-01,0.6571
2017-09-05,-2.908
2017-09-06,0.5501
2017-09-07,0.0608
2017-09-08,1.9441000000000002
2017-09-11,2.3838
2017-09-12,-0.7567
2017-09-13,3.2258
2017-09-14,0.7386
2017-09-15,-2.4253
2017-09-18,-0.1156
2017-09-19,1.5046
2017-09-20,0.9122
2017-09-21,-1.0169
2017-09-22,0.2854
2017-09-25,1.8782
2017-09-26,-2.067
2017-09-27,7.1877
2017-09-28,2.2352
2017-09-29,2.3946
2017-10-02,-0.4067
2017-10-03,-1.3272
2017-10-04,-0.5173
2017-10-05,0.0
2017-10-06,-1.3521
2017-10-09,-1.2124
2017-10-10,1.0672
2017-10-11,0.2112
2017-10-12,1.4752
2017-10-13,-3.8941
2017-10-16,-0.5673
2017-10-17,-1.1682
2017-10-18,-1.0445
2017-10-19,-1.2222
2017-10-20,0.5624
2017-10-23,-1.1745
2017-10-24,0.1698
2017-10-25,-2.9943999999999997
2017-10-26,-1.1648
2017-10-27,2.6517
2017-10-30,1.2055
2017-10-31,2.9495
2017-11-01,-1.5977999999999999
2017-11-02,-1.9037
2017-11-03,1.5981999999999998
2017-11-06,-0.5618
2017-11-07,-2.3729
2017-11-08,-0.0579
2017-11-09,-12.5651
2017-11-10,2.5827999999999998
2017-11-13,-2.7114000000000003
2017-11-14,-5.5076
2017-11-15,3.3708
2017-11-16,2.7853
2017-11-17,1.5202
2017-11-20,0.8464
2017-11-21,1.9367
2017-11-22,-0.76
2017-11-24,-4.2757
2017-11-27,3.7333
2017-11-28,-3.599
2017-11-29,-1.1333
2017-11-30,4.9225
2017-12-01,1.8638
2017-12-04,-2.9022
2017-12-05,-1.2995
2017-12-06,1.3825
2017-12-07,0.6494
2017-12-08,2.0
2017-12-11,-1.9607999999999999
2017-12-12,-1.2258
2017-12-13,1.5023
2017-12-14,-4.5045
2017-12-15,1.4151
2017-12-18,1.3289
2017-12-19,1.5082
2017-12-20,-0.5168
2017-12-21,1.1688
2017-12-22,0.7702
2017-12-26,-2.1019
2017-12-27,-1.4314
2017-12-28,2.0462
2017-12-29,-3.8163
2018-01-02,0.6725
2018-01-03,3.4068
2018-01-04,-0.323
2018-01-05,-0.7777
2018-01-08,-1.3717
2018-01-09,3.1126
2018-01-10,-2.0552
2018-01-11,2.1639
2018-01-12,0.6418
2018-01-16,-4.4643
2018-01-17,1.0013
2018-01-18,-3.1064
2018-01-19,0.3411
2018-01-22,3.467
2018-01-23,1.117
2018-01-24,-3.8337
2018-01-25,2.2973
2018-01-26,0.5945
2018-01-29,2.3638
2018-01-30,-3.6562
2018-01-31,-1.5979
2018-02-01,1.0825
2018-02-02,-2.5435
2018-02-05,-2.8846
2018-02-06,0.3536
2018-02-07,1.198
2018-02-08,-2.507
2018-02-09,0.7857
2018-02-12,2.4096
2018-02-13,0.1384
2018-02-14,0.622
2018-02-15,1.5110000000000001
2018-02-16,-4.3302
2018-02-20,-3.6775
2018-02-21,5.0661
2018-02-22,5.0314
2018-02-23,1.3307
2018-02-26,-0.8536
2018-02-27,-3.3775
2018-02-28,-1.9877
2018-03-01,0.8392
2018-03-02,0.2774
2018-03-05,-0.8299
2018-03-06,-0.9763
2018-03-07,-2.4648
2018-03-08,-1.8051
2018-03-09,3.5294
2018-03-12,-3.9773
2018-03-13,-6.8787
2018-03-14,-2.6211
2018-03-15,-2.7732
2018-03-16,3.1879
2018-03-19,-1.1381999999999999
2018-03-20,-2.4671
2018-03-21,1.1804000000000001
2018-03-22,-2.6667
2018-03-23,-10.1884
2018-03-26,0.8103
2018-03-27,-7.6123
2018-03-28,-0.3071
2018-03-29,-2.1561
2018-04-02,3.4627
2018-04-03,-4.8682
2018-04-04,5.3305
2018-04-05,-4.0486
2018-04-06,0.6329
2018-04-09,-0.7338
2018-04-10,5.2798
2018-04-11,0.4012
2018-04-12,-0.5994
2018-04-13,-1.8090000000000002
2018-04-16,1.8424
2018-04-17,-1.005
2018-04-18,-1.4213
2018-04-19,-4.0165
2018-04-20,-0.4292
2018-04-23,-0.431
2018-04-24,1.2987
2018-04-25,0.5342
2018-04-26,2.2317
2018-04-27,-1.5593
2018-04-30,-2.7455
2018-05-01,1.3029
2018-05-02,2.1436
2018-05-03,-3.9874
2018-05-04,3.8251
2018-05-07,2.6316
2018-05-08,-3.5897
2018-05-09,1.1702
2018-05-10,-0.4206
2018-05-11,3.8015
2018-05-14,6.1038
2018-05-15,-1.0547
2018-05-16,2.5194
2018-05-17,-0.7561
2018-05-18,1.4285999999999999
2018-05-21,-2.1596
2018-05-22,2.5911999999999997
2018-05-23,-3.1805
2018-05-24,0.0966
2018-05-25,-0.5792
2018-05-29,-1.4563
2018-05-30,-2.6601
2018-05-31,-0.6073
2018-06-01,-2.7495000000000003
2018-06-04,0.2094
2018-06-05,0.5225
2018-06-06,5.0936
2018-06-07,-0.1978
2018-06-08,2.9732
2018-06-11,2.2137000000000002
2018-06-12,-0.7533
2018-06-13,0.0949
2018-06-14,5.5924
2018-06-15,-1.9748999999999999
2018-06-18,-0.7326
2018-06-19,1.7528000000000001
2018-06-20,2.8105
2018-06-21,-4.4092
2018-06-22,-0.8303
2018-06-25,-0.4651
2018-06-26,0.8411
2018-06-27,-3.7998
2018-06-28,-9.8266
2018-06-29,6.6239
2018-07-02,-4.008
2018-07-03,2.1921
2018-07-05,1.9407999999999999
2018-07-06,0.9018
2018-07-09,-0.7944
2018-07-10,-1.001
2018-07-11,0.8089
2018-07-12,0.8024
2018-07-13,-0.995
2018-07-16,1.005
2018-07-17,4.3781
2018-07-18,-1.8112
2018-07-19,2.0388
2018-07-20,-2.0932
2018-07-23,0.3887
2018-07-24,1.7425000000000002
2018-07-25,1.3321
2018-07-26,-0.1878
2018-07-27,-5.5503
2018-07-30,-0.996
2018-07-31,3.6217
2018-08-01,1.8447
2018-08-02,-2.4786
2018-08-03,-2.346
