ticker,SAGE US Equity
2014-12-05,2.0527
2014-12-08,-4.5943000000000005
2014-12-09,2.2041
2014-12-10,-3.4693
2014-12-11,-6.168
2014-12-12,-7.9451
2014-12-15,-3.3736
2014-12-16,9.5723
2014-12-17,4.5539
2014-12-18,2.4
2014-12-19,-0.3224
2014-12-22,1.1446
2014-12-23,-4.3542
2014-12-24,-1.929
2014-12-26,0.8392
2014-12-29,-4.5254
2014-12-30,0.79
2014-12-31,-1.0811
2015-01-02,5.7377
2015-01-05,3.0491
2015-01-06,-3.7362
2015-01-07,8.4657
2015-01-08,7.4207
2015-01-09,-0.7601
2015-01-12,-1.3066
2015-01-13,-1.3239
2015-01-14,-7.4254
2015-01-15,-5.2974
2015-01-16,0.2639
2015-01-20,1.3421
2015-01-21,0.4155
2015-01-22,-0.3103
2015-01-23,-0.7782
2015-01-26,5.7516
2015-01-27,-1.2114
2015-01-28,-0.1251
2015-01-29,1.2278
2015-01-30,-0.0248
2015-02-02,-1.2379
2015-02-03,-1.9554
2015-02-04,-1.3679000000000001
2015-02-05,1.2314
2015-02-06,-5.2753
2015-02-09,4.1633
2015-02-10,0.4931
2015-02-11,1.0847
2015-02-12,5.0077
2015-02-13,-0.1703
2015-02-17,0.6337
2015-02-18,1.0414
2015-02-19,-0.2397
2015-02-20,2.1144
2015-02-23,0.9412
2015-02-24,-1.4452
2015-02-25,1.5847
2015-02-26,0.0931
2015-02-27,1.07
2015-03-02,1.0127
2015-03-03,-0.0684
2015-03-04,-1.0488
2015-03-05,3.341
2015-03-06,-4.1695
2015-03-09,-0.0465
2015-03-10,2.9795
2015-03-11,3.4358
2015-03-12,2.1853
2015-03-13,1.9889000000000001
2015-03-16,-0.0839
2015-03-17,-1.0283
2015-03-18,7.0187
2015-03-19,2.1597
2015-03-20,3.5299
2015-03-23,-3.1847
2015-03-24,0.3676
2015-03-25,-13.2447
2015-03-26,1.3556
2015-03-27,11.1598
2015-03-30,0.7101
2015-03-31,-1.6255
2015-04-01,1.2542
2015-04-02,-7.8451
2015-04-06,-1.3014999999999999
2015-04-07,1.5131999999999999
2015-04-08,3.1516
2015-04-09,2.3947
2015-04-10,3.6492
2015-04-13,1.6339000000000001
2015-04-14,2.7560000000000002
2015-04-15,10.8214
2015-04-16,3.042
2015-04-17,-2.2672
2015-04-20,1.018
2015-04-21,2.5277
2015-04-22,-4.125
2015-04-23,0.7395
2015-04-24,-2.2856
2015-04-27,-6.8124
2015-04-28,-1.081
2015-04-29,1.5003
2015-04-30,-3.2847
2015-05-01,3.0943
2015-05-04,5.8748000000000005
2015-05-05,-5.3587
2015-05-06,0.7489
2015-05-07,-0.5439
2015-05-08,2.0598
2015-05-11,1.0538
2015-05-12,2.386
2015-05-13,-1.1048
2015-05-14,1.7455
2015-05-15,0.2573
2015-05-18,1.8138
2015-05-19,-0.9412
2015-05-20,6.9053
2015-05-21,8.3955
2015-05-22,0.9956
2015-05-26,2.9284
2015-05-27,-1.9155
2015-05-28,5.0115
2015-05-29,2.3793
2015-06-01,-5.4628
2015-06-02,4.2809
2015-06-03,1.9781
2015-06-04,4.4374
2015-06-05,2.8113
2015-06-08,-7.0156
2015-06-09,15.3826
2015-06-10,-5.4665
2015-06-11,3.2085
2015-06-12,1.0402
2015-06-15,-8.7038
2015-06-16,-2.8319
2015-06-17,1.8726
2015-06-18,-0.932
2015-06-19,-7.8401
2015-06-22,2.2544
2015-06-23,3.2723
2015-06-24,-0.5505
2015-06-25,-2.2681
2015-06-26,-2.4589
2015-06-29,-2.5209
2015-06-30,6.0584
2015-07-01,-5.1233
2015-07-02,-0.5053
2015-07-06,2.8298
2015-07-07,-1.3971
2015-07-08,-4.1506
2015-07-09,4.181
2015-07-10,4.4432
2015-07-13,0.5352
2015-07-14,3.0986
2015-07-15,-3.2702
2015-07-16,2.012
2015-07-17,2.442
2015-07-20,-4.3484
2015-07-21,2.273
2015-07-22,3.066
2015-07-23,-2.3383
2015-07-24,-3.6313
2015-07-27,-4.3754
2015-07-28,5.1241
2015-07-29,-5.3412
2015-07-30,-1.7116
2015-07-31,0.8855
2015-08-03,-0.8777
2015-08-04,1.2839
2015-08-05,3.9050000000000002
2015-08-06,-6.1141
2015-08-07,-2.1509
2015-08-10,2.7171
2015-08-11,-5.0676
2015-08-12,-2.2073
2015-08-13,-4.3541
2015-08-14,-1.8745
2015-08-17,6.7542
2015-08-18,-9.011
2015-08-19,-3.5821
2015-08-20,-0.7649
2015-08-21,-0.3854
2015-08-24,-6.5217
2015-08-25,1.9314
2015-08-26,-2.5715
2015-08-27,5.0208
2015-08-28,1.285
2015-08-31,0.7649
2015-09-01,-3.9436999999999998
2015-09-02,5.5705
2015-09-03,-2.6109
2015-09-04,2.3997
2015-09-08,2.3618
2015-09-09,-0.5902
2015-09-10,1.2953999999999999
2015-09-11,4.4583
2015-09-14,-3.9279
2015-09-15,3.4867
2015-09-16,-3.7626
2015-09-17,4.8161000000000005
2015-09-18,-0.1695
2015-09-21,-8.8995
2015-09-22,-2.5354
2015-09-23,-1.3772
2015-09-24,2.8123
2015-09-25,-10.2434
2015-09-28,-9.5418
2015-09-29,-5.3206
2015-09-30,3.8528000000000002
2015-10-01,-2.9064
2015-10-02,11.973700000000001
2015-10-05,-1.1737
2015-10-06,-7.6754
2015-10-07,3.4302
2015-10-08,-3.0401
2015-10-09,2.7077999999999998
2015-10-12,6.6373999999999995
2015-10-13,-2.3856
2015-10-14,-2.8438
2015-10-15,7.2948
2015-10-16,-2.8133
2015-10-19,2.7193
2015-10-20,-5.9137
2015-10-21,0.8169
2015-10-22,0.1125
2015-10-23,1.2814999999999999
2015-10-26,1.1543
2015-10-27,8.7119
2015-10-28,3.9564
2015-10-29,-0.0194
2015-10-30,-2.4471
2015-11-02,7.3661
2015-11-03,0.5748
2015-11-04,0.59
2015-11-05,-2.8043
2015-11-06,-1.8479999999999999
2015-11-09,-2.8818
2015-11-10,-5.8952
2015-11-11,-4.0782
2015-11-12,-4.9967
2015-11-13,0.9919
2015-11-16,-2.307
2015-11-17,6.2661
2015-11-18,1.5182
2015-11-19,-3.1643
2015-11-20,-3.2901
2015-11-23,2.592
2015-11-24,-0.406
2015-11-25,8.9241
2015-11-27,-0.0624
2015-11-30,-0.2913
2015-12-01,-0.48
2015-12-02,2.0549
2015-12-03,-0.863
2015-12-04,6.5078
2015-12-07,0.4281
2015-12-08,3.5846
2015-12-09,-1.272
2015-12-10,0.9094
2015-12-11,-8.4679
2015-12-14,5.4359
2015-12-15,9.144
2015-12-16,2.4777
2015-12-17,3.0266
2015-12-18,2.9039
2015-12-21,-3.1993
2015-12-22,0.5763
2015-12-23,-1.1796
2015-12-24,1.7906
2015-12-28,-1.3235000000000001
2015-12-29,1.3243
2015-12-30,-1.8264
2015-12-31,-0.495
2016-01-04,-4.4254
2016-01-05,1.4178
2016-01-06,-12.688
2016-01-07,-5.9789
2016-01-08,-4.3975
2016-01-11,-4.3517
2016-01-12,0.9194
2016-01-13,-7.7085
2016-01-14,4.328
2016-01-15,-5.5798
2016-01-19,-2.1326
2016-01-20,0.6826
2016-01-21,1.3820000000000001
2016-01-22,2.4949
2016-01-25,-2.4592
2016-01-26,-3.9105
2016-01-27,-6.2115
2016-01-28,-4.225
2016-01-29,0.0894
2016-02-01,2.4122
2016-02-02,-3.6639
2016-02-03,3.9239
2016-02-04,2.0331
2016-02-05,-10.3615
2016-02-08,-9.0822
2016-02-09,4.9249
2016-02-10,-1.7643
2016-02-11,3.8970000000000002
2016-02-12,4.5336
2016-02-16,1.9969000000000001
2016-02-17,3.4567
2016-02-18,-7.4216
2016-02-19,1.7886
2016-02-22,3.9849
2016-02-23,-3.108
2016-02-24,-4.2354
2016-02-25,-0.5528
2016-02-26,1.1118
2016-02-29,-4.9159
2016-03-01,2.6189999999999998
2016-03-02,13.6891
2016-03-03,-1.895
2016-03-04,1.0698
2016-03-07,6.1158
2016-03-08,-5.0984
2016-03-09,-4.1168
2016-03-10,0.5177
2016-03-11,4.4229
2016-03-14,7.4267
2016-03-15,-7.6965
2016-03-16,-3.8327
2016-03-17,-4.1679
2016-03-18,0.254
2016-03-21,3.0399
2016-03-22,2.6429
2016-03-23,-12.8743
2016-03-24,5.189
2016-03-28,0.588
2016-03-29,0.3248
2016-03-30,0.9712
2016-03-31,2.7894
2016-04-01,0.7174
2016-04-04,7.6494
2016-04-05,-0.748
2016-04-06,9.1884
2016-04-07,2.2298999999999998
2016-04-08,-5.3233
2016-04-11,-5.4032
2016-04-12,1.0438
2016-04-13,2.1234
2016-04-14,3.3155
2016-04-15,0.1088
2016-04-18,0.9508
2016-04-19,0.4037
2016-04-20,1.2328999999999999
2016-04-21,4.3685
2016-04-22,-0.6088
2016-04-25,-3.5733
2016-04-26,-2.1705
2016-04-27,-0.5952
2016-04-28,3.2118
2016-04-29,-0.6065
2016-05-02,1.4062000000000001
2016-05-03,-5.2852
2016-05-04,-2.8729
2016-05-05,-1.0523
2016-05-06,-2.7594
2016-05-09,3.0742
2016-05-10,-0.7456
2016-05-11,-5.2297
2016-05-12,-3.4756
2016-05-13,1.3582
2016-05-16,2.1814
2016-05-17,-2.8667
2016-05-18,-1.3501
2016-05-19,-3.6283
2016-05-20,3.0713
2016-05-23,4.5498
2016-05-24,-6.4971
2016-05-25,3.9987
2016-05-26,-1.0085
2016-05-27,0.2229
2016-05-31,4.5426
2016-06-01,2.5827999999999998
2016-06-02,1.2145
2016-06-03,-2.3998
2016-06-06,2.8186
2016-06-07,-0.9332
2016-06-08,2.8555
2016-06-09,-8.1568
2016-06-10,-5.2976
2016-06-13,-4.1461
2016-06-14,-3.3299
2016-06-15,1.7045
2016-06-16,1.0824
2016-06-17,-2.1762
2016-06-20,4.4845
2016-06-21,-2.3319
2016-06-22,-1.9031
2016-06-23,8.642
2016-06-24,-7.3377
2016-06-27,-5.5361
2016-06-28,4.7849
2016-06-29,3.823
2016-06-30,2.7276
2016-07-01,3.2194
2016-07-05,0.5788
2016-07-06,3.3247999999999998
2016-07-07,-0.495
2016-07-08,5.6281
2016-07-11,-0.942
2016-07-12,37.3254
2016-07-13,-8.18
2016-07-14,-1.2963
2016-07-15,0.8118
2016-07-18,0.8527
2016-07-19,-1.4091
2016-07-20,2.9061
2016-07-21,0.4398
2016-07-22,2.2816
2016-07-25,-1.5097
2016-07-26,1.4184
2016-07-27,1.8046
2016-07-28,-0.7312
2016-07-29,0.1339
2016-08-01,-1.6942
2016-08-02,-2.4263
2016-08-03,2.2775
2016-08-04,-1.7723
2016-08-05,1.7812000000000001
2016-08-08,-3.5
2016-08-09,-13.1889
2016-08-10,-0.1356
2016-08-11,1.6028
2016-08-12,-1.8449
2016-08-15,0.6538
2016-08-16,-3.0311
2016-08-17,0.3349
2016-08-18,1.1961
2016-08-19,0.1924
2016-08-22,3.3196
2016-08-23,1.3277
2016-08-24,-2.4371
2016-08-25,0.4835
2016-08-26,3.1008
2016-08-29,-0.0519
2016-08-30,-1.3489
2016-08-31,-2.2614
2016-09-01,-0.565
2016-09-02,-1.3258
2016-09-06,12.2018
2016-09-07,1.0264
2016-09-08,-2.5883000000000003
2016-09-09,-3.1289
2016-09-12,4.1015
2016-09-13,1.1574
2016-09-14,1.2415
2016-09-15,4.0154
2016-09-16,1.5025
2016-09-19,3.0061
2016-09-20,1.415
2016-09-21,0.8284
2016-09-22,-0.9297
2016-09-23,1.5714000000000001
2016-09-26,-0.1934
2016-09-27,0.3014
2016-09-28,0.4078
2016-09-29,-2.6721
2016-09-30,1.1421000000000001
2016-10-03,-0.8903
2016-10-04,0.6135
2016-10-05,-0.0436
2016-10-06,-5.1416
2016-10-07,-0.0919
2016-10-10,3.7701000000000002
2016-10-11,-3.9211
2016-10-12,-4.035
2016-10-13,1.1052
2016-10-14,-2.8517
2016-10-17,0.636
2016-10-18,-0.0243
2016-10-19,-0.1459
2016-10-20,2.9949
2016-10-21,1.7967
2016-10-24,1.0915
2016-10-25,0.4824
2016-10-26,1.326
2016-10-27,-1.6245
2016-10-28,-0.5275
2016-10-31,0.392
2016-11-01,0.0919
2016-11-02,-5.4383
2016-11-03,-6.0665
2016-11-04,6.9491
2016-11-07,5.7005
2016-11-08,1.3940000000000001
2016-11-09,8.6996
2016-11-10,6.5105
2016-11-11,0.4477
2016-11-14,5.3488
2016-11-15,2.1523
2016-11-16,-6.3568999999999996
2016-11-17,0.3846
2016-11-18,-1.0345
2016-11-21,-1.2195
2016-11-22,-3.5665
2016-11-23,3.6172
2016-11-25,1.5297
2016-11-28,-2.7236000000000002
2016-11-29,0.8737
2016-11-30,-1.3583
2016-12-01,-1.7162
2016-12-02,-0.467
2016-12-05,5.712
2016-12-06,7.4489
2016-12-07,-6.5374
2016-12-08,-0.8839
2016-12-09,-2.8693
2016-12-12,-5.0499
2016-12-13,1.0511
2016-12-14,-0.2496
2016-12-15,2.1689
2016-12-16,-1.0002
2016-12-19,-2.5155
2016-12-20,0.5076
2016-12-21,-1.5783
2016-12-22,-1.0691
2016-12-23,6.3324
2016-12-27,0.4878
2016-12-28,-0.9506
2016-12-29,1.6337000000000002
2016-12-30,2.5919
2017-01-03,-0.568
2017-01-04,3.6439
2017-01-05,1.1212
2017-01-06,0.9961
2017-01-09,-0.6885
2017-01-10,0.8994
2017-01-11,-1.857
2017-01-12,1.9489
2017-01-13,2.7468
2017-01-17,-2.0231
2017-01-18,-0.9218
2017-01-19,-1.3212
2017-01-20,0.3583
2017-01-23,-1.6347
2017-01-24,-4.7947
2017-01-25,-1.7255
2017-01-26,-0.9392
2017-01-27,-2.2053
2017-01-30,-3.0348
2017-01-31,4.2817
2017-02-01,-1.313
2017-02-02,0.359
2017-02-03,1.9781
2017-02-06,-1.5683
2017-02-07,-1.0901
2017-02-08,0.6571
2017-02-09,0.1053
2017-02-10,-0.2524
2017-02-13,11.7461
2017-02-14,2.5288
2017-02-15,5.982
2017-02-16,8.9788
2017-02-17,3.5538
2017-02-21,-1.4158
2017-02-22,-3.325
2017-02-23,0.6459
2017-02-24,-0.0481
2017-02-27,10.4494
2017-02-28,-2.0491
2017-03-01,4.1098
2017-03-02,-2.2089
2017-03-03,-2.5648
2017-03-06,-1.7050999999999998
2017-03-07,-1.5825
2017-03-08,2.9839
2017-03-09,1.6964000000000001
2017-03-10,1.0038
2017-03-13,1.0962
2017-03-14,-1.7059
2017-03-15,2.3092
2017-03-16,-2.142
2017-03-17,-1.0871
2017-03-20,1.5892
2017-03-21,-6.769
2017-03-22,3.4656000000000002
2017-03-23,-1.3489
2017-03-24,-3.9945
2017-03-27,4.8168
2017-03-28,-1.8321
2017-03-29,-0.2333
2017-03-30,1.06
2017-03-31,9.6252
2017-04-03,-1.0131000000000001
2017-04-04,2.4023
2017-04-05,-2.5958
2017-04-06,1.3254000000000001
2017-04-07,3.2911
2017-04-10,-2.5735
2017-04-11,-2.2641999999999998
2017-04-12,2.9600999999999997
2017-04-13,-2.2361
2017-04-17,-0.0142
2017-04-18,-3.4527
2017-04-19,3.4143
2017-04-20,1.9354
2017-04-21,1.6613
2017-04-24,0.0412
2017-04-25,0.7138
2017-04-26,-1.6492
2017-04-27,-0.6098
2017-04-28,-1.0039
2017-05-01,3.4225
2017-05-02,-5.6516
2017-05-03,-1.097
2017-05-04,2.2329
2017-05-05,1.1562999999999999
2017-05-08,-3.7257
2017-05-09,-3.2102
2017-05-10,0.5149
2017-05-11,3.4956
2017-05-12,3.4794
2017-05-15,-0.5768
2017-05-16,-0.6651
2017-05-17,-6.8519
2017-05-18,3.7161999999999997
2017-05-19,-3.3618
2017-05-22,2.0598
2017-05-23,0.7923
2017-05-24,0.3263
2017-05-25,0.754
2017-05-26,-3.0888
2017-05-30,-1.9607999999999999
2017-05-31,2.1004
2017-06-01,2.7984
2017-06-02,1.4567
2017-06-05,1.0442
2017-06-06,1.6937
2017-06-07,2.6676
2017-06-08,2.9145
2017-06-09,-0.7347
2017-06-12,0.0135
2017-06-13,5.4225
2017-06-14,-0.5361
2017-06-15,-1.0009
2017-06-16,3.3182
2017-06-19,5.2566
2017-06-20,-3.4565
2017-06-21,2.8519
2017-06-22,1.9565000000000001
2017-06-23,-0.8359
2017-06-26,-2.6119
2017-06-27,-7.3388
2017-06-28,4.2758
2017-06-29,-0.4037
2017-06-30,0.8867
2017-07-03,0.8413
2017-07-05,1.6063
2017-07-06,-1.9729999999999999
2017-07-07,1.8002
2017-07-10,-2.8
2017-07-11,1.6172
2017-07-12,-0.8952
2017-07-13,1.4553
2017-07-14,0.8409
2017-07-17,1.5083
2017-07-18,-1.3167
2017-07-19,-0.8814
2017-07-20,0.5434
2017-07-21,2.7024
2017-07-24,2.7269
2017-07-25,-1.8860999999999999
2017-07-26,-0.5221
2017-07-27,-3.9365
2017-07-28,1.6019
2017-07-31,-2.5299
2017-08-01,-1.0031
2017-08-02,2.2926
2017-08-03,-2.9222
2017-08-04,10.9694
2017-08-07,1.7356
2017-08-08,-4.6434999999999995
2017-08-09,1.5047000000000001
2017-08-10,-2.4046
2017-08-11,1.2798
2017-08-14,-0.4842
2017-08-15,0.6171
2017-08-16,-0.5661
2017-08-17,-3.6295
2017-08-18,-0.4554
2017-08-21,-0.5564
2017-08-22,2.0266
2017-08-23,-1.2917
2017-08-24,0.5309
2017-08-25,-3.4385
2017-08-28,-0.3434
2017-08-29,0.6891
2017-08-30,1.8631
2017-08-31,2.3392
2017-09-01,5.7751
2017-09-05,-2.1149
2017-09-06,0.9629
2017-09-07,0.7095
2017-09-08,0.4735
2017-09-11,1.7471
2017-09-12,-13.6918
2017-09-13,-7.8927
2017-09-14,-7.8443000000000005
2017-09-15,-3.8396
2017-09-18,0.5452
2017-09-19,-2.0734
2017-09-20,4.9186
2017-09-21,0.8848
2017-09-22,-3.2159
2017-09-25,0.6995
2017-09-26,-0.2052
2017-09-27,-0.2531
2017-09-28,-0.2696
2017-09-29,-0.9224
2017-10-02,1.6212
2017-10-03,1.6111
2017-10-04,0.5596
2017-10-05,-1.5457999999999998
2017-10-06,0.6437
2017-10-09,-0.0936
2017-10-10,-2.4516
2017-10-11,0.3362
2017-10-12,-0.9892
2017-10-13,-1.1441
2017-10-16,0.1304
2017-10-17,3.0767
2017-10-18,-0.7581
2017-10-19,0.1273
2017-10-20,0.9218
2017-10-23,-3.3701
2017-10-24,0.5052
2017-10-25,-0.0649
2017-10-26,-1.4766
2017-10-27,5.7148
2017-10-30,-1.293
2017-10-31,-0.1263
2017-11-01,-2.2914
2017-11-02,1.1807
2017-11-03,10.422
2017-11-06,-5.1969
2017-11-07,-2.6416
2017-11-08,-1.7252
2017-11-09,54.2451
2017-11-10,-0.6311
2017-11-13,-1.4473
2017-11-14,-6.7618
2017-11-15,-3.1501
2017-11-16,0.234
2017-11-17,0.0117
2017-11-20,-2.0892
2017-11-21,7.2118
2017-11-22,6.1152
2017-11-24,2.3785
2017-11-27,-1.4123
2017-11-28,-0.3322
2017-11-29,-1.9373
2017-11-30,-1.8481
2017-12-01,0.6601
2017-12-04,-0.387
2017-12-05,-3.0973
2017-12-06,2.3499
2017-12-07,70.0435
2017-12-08,7.0839
2017-12-11,-2.3963
2017-12-12,-1.7694
2017-12-13,2.624
2017-12-14,-4.0206
2017-12-15,2.7147
2017-12-18,1.2321
2017-12-19,-1.7953000000000001
2017-12-20,1.2828
2017-12-21,-4.9192
2017-12-22,6.7503
2017-12-26,-5.8774
2017-12-27,5.1364
2017-12-28,1.2366
2017-12-29,-0.8905
2018-01-02,1.1839
2018-01-03,2.1061
2018-01-04,-2.1919
2018-01-05,1.6883
2018-01-08,-3.9232
2018-01-09,5.1657
2018-01-10,3.7191
2018-01-11,-1.5617
2018-01-12,0.7216
2018-01-16,-4.2704
2018-01-17,0.0772
2018-01-18,-1.0506
2018-01-19,1.6496
2018-01-22,-0.4662
2018-01-23,7.0315
2018-01-24,-0.1496
2018-01-25,1.5644
2018-01-26,0.213
2018-01-29,0.4742
2018-01-30,0.1736
2018-01-31,2.7835
2018-02-01,1.333
2018-02-02,-2.8857
2018-02-05,-4.0636
2018-02-06,0.3962
2018-02-07,-1.4008
2018-02-08,-6.3874
2018-02-09,-8.371
2018-02-12,4.7256
2018-02-13,0.477
2018-02-14,2.5172
2018-02-15,-0.3229
2018-02-16,-0.7518
2018-02-20,0.4989
2018-02-21,0.4167
2018-02-22,-5.1629
2018-02-23,5.6306
2018-02-26,2.0225
2018-02-27,-2.5139
2018-02-28,-1.1638
2018-03-01,-0.0496
2018-03-02,1.2711000000000001
2018-03-05,3.3184
2018-03-06,3.5022
2018-03-07,-1.6775
2018-03-08,-1.316
2018-03-09,4.8858
2018-03-12,0.5063
2018-03-13,-2.6532
2018-03-14,-0.0403
2018-03-15,0.1208
2018-03-16,-1.0514000000000001
2018-03-19,-3.391
2018-03-20,0.0421
2018-03-21,-0.0961
2018-03-22,-3.7044
2018-03-23,-2.4355
2018-03-26,4.7942
2018-03-27,-5.601
2018-03-28,2.7564
2018-03-29,1.4231
2018-04-02,-9.499
2018-04-03,-1.6396
2018-04-04,2.1133
2018-04-05,0.6762
2018-04-06,-4.1248
2018-04-09,10.6354
2018-04-10,8.3339
2018-04-11,-1.3933
2018-04-12,1.3531
2018-04-13,0.768
2018-04-16,-4.473
2018-04-17,3.6023
2018-04-18,2.1443
2018-04-19,-1.6064
2018-04-20,-12.766
2018-04-23,-1.7026
2018-04-24,-2.9555
2018-04-25,-0.5879
2018-04-26,2.3511
2018-04-27,2.2066
2018-04-30,-1.9819
2018-05-01,2.6473
2018-05-02,-0.7649
2018-05-03,1.0437
2018-05-04,0.1688
2018-05-07,4.2998
2018-05-08,1.5896
2018-05-09,1.3293
2018-05-10,2.3162
2018-05-11,4.6748
2018-05-14,1.3129
2018-05-15,0.4975
2018-05-16,0.9268
2018-05-17,-5.5723
2018-05-18,-0.7852
2018-05-21,-0.7123
2018-05-22,0.791
2018-05-23,-5.1649
2018-05-24,1.4626000000000001
2018-05-25,-1.7955
2018-05-29,-2.2597
2018-05-30,1.7915999999999999
2018-05-31,-1.1971
2018-06-01,0.4519
2018-06-04,1.8516
2018-06-05,-1.3635
2018-06-06,-0.0195
2018-06-07,-2.6224
2018-06-08,-0.8599
2018-06-11,-1.2102
2018-06-12,19.6216
2018-06-13,-3.5503
2018-06-14,-2.7607
2018-06-15,0.0607
2018-06-18,-1.3035
2018-06-19,-0.43
2018-06-20,1.7645
2018-06-21,-2.2492
2018-06-22,-4.8251
2018-06-25,-4.3138
2018-06-26,4.8829
2018-06-27,-1.5583
2018-06-28,0.1583
2018-06-29,3.082
2018-07-02,0.6772
2018-07-03,0.6219
2018-07-05,0.0631
2018-07-06,0.9328
2018-07-09,0.1686
2018-07-10,2.1194
2018-07-11,0.8607
2018-07-12,1.5493999999999999
2018-07-13,0.1907
2018-07-16,0.1904
2018-07-17,0.3622
2018-07-18,-0.6093
2018-07-19,0.3631
2018-07-20,-0.0356
2018-07-23,-0.2136
2018-07-24,-4.4114
2018-07-25,-2.917
2018-07-26,-2.2103
2018-07-27,-1.1923
2018-07-30,-3.6666
2018-07-31,-0.6676
2018-08-01,2.536
2018-08-02,0.9596
2018-08-03,-2.49
2018-08-06,1.3111
2018-08-07,2.446
2018-08-08,-3.1151
2018-08-09,0.6212
2018-08-10,0.6513
2018-08-13,0.9302
2018-08-14,0.2872
2018-08-15,-2.0776
2018-08-16,1.3601
2018-08-17,2.0329
2018-08-20,-2.5316
2018-08-21,3.8049
2018-08-22,0.4159
2018-08-23,0.6213
2018-08-24,-0.9777
2018-08-27,2.0526
2018-08-28,0.872
2018-08-29,2.972
2018-08-30,1.0111
2018-08-31,-0.3519
2018-09-04,0.0183
2018-09-05,-0.2922
2018-09-06,-0.1953
2018-09-07,-1.5596999999999999
2018-09-10,-4.5856
2018-09-11,0.1433
2018-09-12,-2.7182
2018-09-13,-0.8489
2018-09-14,0.027
2018-09-17,-2.1837
2018-09-18,1.2609
2018-09-19,-1.4494
2018-09-20,1.5259
2018-09-21,-0.7005
2018-09-24,-2.3149
2018-09-25,-2.6010999999999997
2018-09-26,0.763
2018-09-27,-1.3359
2018-09-28,2.2736
2018-10-01,-1.6637
2018-10-02,0.2736
2018-10-03,0.3087
2018-10-04,-4.1801
2018-10-05,0.2689
2018-10-08,0.365
2018-10-09,-5.285
2018-10-10,-5.7602
2018-10-11,-0.3825
2018-10-12,4.199
2018-10-15,-3.6612999999999998
2018-10-16,3.5177
2018-10-17,-2.4422
2018-10-18,1.9681
2018-10-19,-1.2194
2018-10-22,-3.6298
2018-10-23,4.0719
2018-10-24,-7.3199
2018-10-25,5.1363
2018-10-26,0.1422
2018-10-29,-2.0967
2018-10-30,3.4386
2018-10-31,6.1453
2018-11-01,6.8931000000000004
2018-11-05,-8.2806
2018-11-06,1.6646
2018-11-07,1.3488
2018-11-08,2.1848
2018-11-09,-1.4229
2018-11-12,-7.2552
2018-11-13,-10.219
2018-11-14,-0.8988
2018-11-15,3.5446999999999997
2018-11-16,2.0826000000000002
2018-11-19,-3.9489
2018-11-20,-2.1057
2018-11-21,0.9684
2018-11-23,3.0896
2018-11-26,0.823
2018-11-27,-8.2431
2018-11-28,6.4017
2018-11-29,3.6445
2018-11-30,1.0961
2018-12-03,0.5811
