ticker,YCBD US Equity
2018-04-16,-0.2227
2018-04-17,4.308
2018-04-18,-0.2782
2018-04-19,6.2232
2018-04-20,3.2323
2018-04-23,-1.0939
2018-04-24,1.5809
2018-04-25,-0.2727
2018-04-26,5.4688
2018-04-27,-0.1852
2018-04-30,-7.5343
2018-05-01,0.1224
2018-05-02,-7.8156
2018-05-03,-2.1739
2018-05-04,9.9689
2018-05-07,-9.2673
2018-05-08,7.5702
2018-05-09,0.0021
2018-05-10,9.1097
2018-05-11,0.0
2018-05-14,-1.1385
2018-05-15,-4.9923
2018-05-16,4.0425
2018-05-17,-7.5728
2018-05-18,-1.6806999999999999
2018-05-21,2.5641
2018-05-22,5.0083
2018-05-23,-2.1903
2018-05-24,-0.6085
2018-05-25,-2.449
2018-05-29,-1.2551999999999999
2018-05-30,-2.1186
2018-05-31,2.1645
2018-06-01,-0.4237
2018-06-04,0.0
2018-06-05,-1.0638
2018-06-06,-1.5053999999999998
2018-06-07,-1.5284
2018-06-08,-3.1042
2018-06-11,-1.6018
2018-06-12,-1.1628
2018-06-13,-2.1176
2018-06-14,-2.6442
2018-06-15,2.716
2018-06-18,-1.4423
2018-06-19,1.4634
2018-06-20,-6.9712
2018-06-21,6.7183
2018-06-22,4.1162
2018-06-25,-3.4884
2018-06-26,0.0
2018-06-27,-4.8193
2018-06-28,-4.3038
2018-06-29,-2.1164
2018-07-02,2.7027
2018-07-03,-0.1263
2018-07-06,-2.3134
2018-07-09,1.1491
2018-07-10,1.3333
2018-07-11,-1.3158
2018-07-12,-1.3333
2018-07-13,-1.3514
2018-07-16,-4.1096
2018-07-17,0.0
2018-07-18,-2.0
2018-07-19,-2.3324
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,2.9851
2018-07-25,-4.3478
2018-07-26,1.2121
2018-07-27,1.1976
2018-07-30,-0.2959
2018-07-31,1.1869
2018-08-01,-4.3988
2018-08-02,-1.5337
2018-08-03,-4.6729
2018-08-06,-0.3268
2018-08-07,-9.1803
2018-08-08,4.6931
2018-08-09,6.2069
2018-08-10,-0.974
2018-08-13,-4.2623
2018-08-14,28.4247
2018-08-15,-10.9333
2018-08-16,-5.6886
2018-08-17,-6.0317
2018-08-20,-2.3649
2018-08-21,2.0761
2018-08-22,7.4576
2018-08-23,-6.1514
2018-08-24,5.5462
2018-08-27,16.242
2018-08-28,-0.5479
2018-08-29,5.2342
2018-08-30,-6.5445
2018-08-31,-2.2409
2018-09-04,-4.7679
2018-09-05,-4.6215
2018-09-06,-0.6309
2018-09-07,-1.5873
2018-09-10,2.2580999999999998
2018-09-11,-0.3155
2018-09-12,10.7595
2018-09-13,-5.7143
2018-09-14,-7.5758
2018-09-17,11.1475
2018-09-18,14.7493
2018-09-19,10.0257
2018-09-20,44.6262
2018-09-21,-11.6317
2018-09-24,-4.5704
2018-09-25,0.5747
2018-09-26,-23.8095
2018-09-27,-10.0
2018-09-28,0.8333
2018-10-01,65.0138
2018-10-02,0.3339
2018-10-03,-15.3078
2018-10-04,-10.609
2018-10-05,11.8681
2018-10-08,-4.1257
2018-10-09,-6.5574
2018-10-10,8.9912
2018-10-11,-4.829
2018-10-12,5.4968
2018-10-15,-1.2024
2018-10-16,-8.7221
2018-10-17,-1.3333
2018-10-18,-2.2523
2018-10-19,-7.6037
2018-10-22,-7.2318999999999996
2018-10-23,-1.0753
2018-10-24,-6.5217
2018-10-25,4.3605
2018-10-26,1.3928
2018-10-29,-2.1978
2018-10-30,3.0899
2018-10-31,1.9074
2018-11-01,3.4759
2018-11-02,0.5168
2018-11-05,10.0257
2018-11-06,1.8692
2018-11-07,4.8165
2018-11-08,-7.0022
2018-11-09,-2.8235
2018-11-12,-0.4843
2018-11-13,-7.056
2018-11-14,-2.8796
2018-11-15,3.2345
2018-11-16,-2.8721
2018-11-19,0.0
2018-11-20,-1.6129
2018-11-21,5.1913
2018-11-23,3.8961
2018-11-26,-3.75
2018-11-27,-1.039
2018-11-28,4.1995000000000005
2018-11-29,-5.5416
2018-11-30,10.6667
2018-12-03,-6.9879999999999995
2018-12-04,5.4404
2018-12-06,-3.9312
2018-12-07,-0.7673
2018-12-10,-0.7732
2018-12-11,0.7792
2018-12-12,2.0619
2018-12-13,-14.1414
2018-12-14,0.5882
2018-12-17,-10.526299999999999
2018-12-18,1.9607999999999999
2018-12-19,-3.2051
2018-12-20,2.9801
2018-12-21,-7.3955
2018-12-24,-1.7361
2018-12-26,-1.4134
2018-12-27,-4.6594999999999995
2018-12-28,10.526299999999999
2018-12-31,5.102
2019-01-02,1.9417
2019-01-03,2.2222
2019-01-04,1.5528
2019-01-07,-0.3058
2019-01-08,-0.6135
2019-01-09,1.8519
2019-01-10,14.2424
2019-01-11,10.3448
2019-01-14,2.1635
2019-01-15,-1.1764999999999999
2019-01-16,1.1905000000000001
2019-01-17,8.4706
2019-01-18,-1.3014999999999999
2019-01-22,-1.7582
2019-01-23,-8.2774
2019-01-24,6.5854
2019-01-25,2.746
2019-01-28,3.5635
2019-01-29,-4.5161
2019-01-30,3.6036
2019-01-31,3.0435
2019-02-01,2.5316
2019-02-04,3.9095
2019-02-05,-7.7228
2019-02-06,4.0773
2019-02-07,-5.1546
2019-02-08,-3.4783
2019-02-11,6.7568
2019-02-12,1.0549
2019-02-13,3.5491
2019-02-14,-1.8145
2019-02-15,3.6961
2019-02-19,4.5545
2019-02-20,-3.0303
2019-02-21,-7.0313
2019-02-22,4.6218
2019-02-25,-8.4337
2019-02-26,-4.6053
2019-02-27,-1.6092
2019-02-28,2.1028000000000002
2019-03-01,2.0595
2019-03-04,-5.6054
2019-03-05,-1.1876
2019-03-06,-1.4423
2019-03-07,-1.2195
2019-03-08,-1.2346
2019-03-11,6.5
2019-03-12,-3.9906
2019-03-13,-0.489
2019-03-14,0.2457
2019-03-15,9.8039
2019-03-18,2.6786
2019-03-19,-4.1304
2019-03-20,-3.1746
2019-03-21,9.6019
2019-03-22,-2.3504
2019-03-25,-0.8753
2019-03-26,-3.532
2019-03-27,3.6612999999999998
2019-03-28,-1.9868000000000001
2019-03-29,-0.4505
2019-04-01,5.6561
2019-04-02,-2.1413
2019-04-03,1.3129
2019-04-04,-5.6156
2019-04-05,-0.2288
2019-04-08,2.7523
2019-04-09,-2.2321
2019-04-10,-4.1096
2019-04-11,-1.4285999999999999
2019-04-12,0.2415
2019-04-15,-0.7229
2019-04-16,0.4854
2019-04-17,6.2802
2019-04-18,4.0909
2019-04-22,2.6201
2019-04-23,0.0
2019-04-24,15.3191
2019-04-25,0.9225
2019-04-26,5.4845
2019-04-29,-3.8128
2019-04-30,9.5495
2019-05-01,-2.6316
2019-05-02,-0.5068
2019-05-03,-0.1698
2019-05-06,14.4558
2019-05-07,-8.1724
2019-05-08,-12.4595
2019-05-09,11.6451
2019-05-10,12.0861
2019-05-13,-5.4653
2019-05-14,2.0313
2019-05-15,-2.7565
2019-05-16,-2.5197000000000003
2019-05-17,-0.6462
2019-05-20,4.7154
2019-05-21,-0.7764
2019-05-22,2.8169
2019-05-23,-3.8052
2019-05-24,-2.057
2019-05-28,-0.4847
2019-05-29,2.1104
2019-05-30,2.2258
2019-05-31,-4.8212
2019-06-03,-3.9215999999999998
2019-06-04,0.3401
2019-06-05,-4.4068
2019-06-06,-0.7092
2019-06-07,2.6786
2019-06-10,3.4783
2019-06-11,-0.3361
2019-06-12,3.7099
2019-06-13,1.1381999999999999
2019-06-14,0.0
2019-06-17,-3.0547
2019-06-18,1.99
2019-06-19,0.9756
2019-06-20,1.4493
2019-06-21,-3.8095
2019-06-24,-2.3102
2019-06-25,-0.3378
2019-06-26,-4.4068
2019-06-27,-0.3546
2019-06-28,4.9822
2019-07-01,-1.0169
2019-07-02,-4.7945
2019-07-03,-1.4388
2019-07-05,-4.927
2019-07-08,-3.8388
2019-07-09,-2.1955999999999998
2019-07-10,0.0
2019-07-11,-5.102
2019-07-12,-6.2366
2019-07-15,2.2936
2019-07-16,-6.0538
2019-07-17,5.2506
2019-07-18,-2.0408
2019-07-19,-5.0926
2019-07-22,-2.439
2019-07-23,-0.75
2019-07-24,0.5038
2019-07-25,0.2506
2019-07-26,5.5
2019-07-29,-4.2654
2019-07-30,11.8812
2019-07-31,-3.7611
2019-08-01,-2.2989
2019-08-02,7.7647
2019-08-05,-1.0917
2019-08-06,13.4658
2019-08-07,-2.9183
2019-08-08,-2.004
2019-08-09,4.499
2019-08-12,-6.4579
2019-08-13,4.1841
2019-08-14,-5.6225000000000005
2019-08-15,-4.0426
2019-08-16,-5.3215
2019-08-19,3.0445
2019-08-20,-6.8182
2019-08-21,-2.6829
2019-08-22,1.2530999999999999
2019-08-23,-0.2475
2019-08-26,3.9702
2019-08-27,-1.6705999999999999
2019-08-28,5.5825
2019-08-29,-1.8391
2019-08-30,-3.9813
2019-09-03,-2.6829
2019-09-04,0.2506
2019-09-05,-0.75
2019-09-06,0.7557
2019-09-09,2.75
2019-09-10,-0.2433
2019-09-11,10.7317
2019-09-12,-0.2203
2019-09-13,-2.649
2019-09-16,5.4422
2019-09-17,7.957
2019-09-18,1.1952
2019-09-19,-7.4803
2019-09-20,-0.4255
2019-09-23,-5.7692
2019-09-24,-5.2154
2019-09-25,-3.8278
2019-09-26,-0.2488
2019-09-27,-4.2394
2019-09-30,3.125
2019-10-01,-12.6263
2019-10-02,1.4451
2019-10-03,-0.5698
2019-10-04,2.0057
2019-10-07,3.6517
2019-10-08,-5.1491
2019-10-09,-2.2857
2019-10-10,-8.4795
2019-10-11,10.2236
2019-10-14,-1.4493
2019-10-15,4.4118
2019-10-16,9.5775
2019-10-17,-2.3136
2019-10-18,-1.8420999999999998
2019-10-21,4.2895
2019-10-22,3.0848
2019-10-23,3.4913
2019-10-24,-4.8193
2019-10-25,-3.7975
2019-10-28,5.0
2019-10-29,-9.0226
2019-10-30,0.8264
2019-10-31,-3.8251
2019-11-01,6.5341000000000005
2019-11-04,4.0
2019-11-05,-2.8205
2019-11-06,1.5831
2019-11-07,4.1558
2019-11-08,-0.4988
2019-11-11,-5.2632
2019-11-12,0.7937
2019-11-13,-1.8373
2019-11-14,-10.1604
2019-11-15,-5.3571
2019-11-18,8.1761
2019-11-19,-6.9767
2019-11-20,-1.875
2019-11-21,5.0955
2019-11-22,-2.1212
2019-11-25,-0.9288
2019-11-26,-6.875
2019-11-27,2.6846
2019-11-29,6.2092
2019-12-02,-6.7692
2019-12-03,0.0
2019-12-04,-2.9703
2019-12-05,-2.7211
2019-12-06,-2.0979
2019-12-09,-1.4285999999999999
2019-12-10,3.6231999999999998
2019-12-11,-0.3497
2019-12-12,0.7018
2019-12-13,-1.0453
2019-12-16,3.169
2019-12-17,-1.7065000000000001
2019-12-18,7.9861
2019-12-19,-8.0386
2019-12-20,3.1469
2019-12-23,-3.7288
2019-12-24,-1.4085
2019-12-26,-2.1429
2019-12-27,-5.4745
2019-12-30,-5.0193
2019-12-31,-8.1301
2020-01-02,3.5398
2020-01-03,-2.9915000000000003
2020-01-06,-2.2026
2020-01-07,-17.1171
2020-01-08,-13.587
2020-01-09,-5.0314
2020-01-10,-25.8278
2020-01-13,-8.9286
2020-01-14,2.9412000000000003
2020-01-15,3.8095
2020-01-16,1.8349
2020-01-17,4.5045
2020-01-21,6.0345
2020-01-22,-8.1301
2020-01-23,0.885
2020-01-24,-6.1404
2020-01-27,3.7382999999999997
2020-01-28,-0.9009
2020-01-29,-4.5455
2020-01-30,0.9524
2020-01-31,-1.8868
2020-02-03,10.5769
2020-02-04,5.2174
2020-02-05,-5.7851
2020-02-06,5.2632
2020-02-07,-5.8333
2020-02-10,0.0
2020-02-11,-2.6549
2020-02-12,5.4545
2020-02-13,-0.8621
2020-02-14,3.4783
2020-02-18,-2.521
2020-02-19,0.0
2020-02-20,1.7241
2020-02-21,-5.9322
2020-02-24,-1.8018
2020-02-25,0.0
2020-02-26,-2.7523
2020-02-27,-0.9434
2020-02-28,-2.8571
2020-03-02,0.9804
2020-03-03,-0.9709
2020-03-04,0.0
2020-03-05,-2.9412000000000003
2020-03-06,-9.0909
2020-03-09,-11.3667
2020-03-10,2.9836
2020-03-11,-0.1826
2020-03-12,-12.439
2020-03-13,-4.429
2020-03-16,-14.8936
2020-03-17,13.9555
2020-03-18,-12.6371
2020-03-19,32.4389
2020-03-20,0.8571
2020-03-23,-6.4512
2020-03-24,7.3641
2020-03-25,17.7949
2020-03-26,1.219
2020-03-27,-4.4731
2020-03-30,-4.1986
2020-03-31,9.2704
2020-04-01,-7.2903
2020-04-02,-6.0775
2020-04-03,-5.5075
2020-04-06,13.5912
2020-04-07,-12.5633
2020-04-08,11.3158
2020-04-09,6.3475
2020-04-13,-3.4011
2020-04-14,0.5063
2020-04-15,-2.0721
2020-04-16,-3.3552
2020-04-17,3.5079000000000002
2020-04-20,-4.172
2020-04-21,-2.5244
2020-04-22,-2.7899000000000003
2020-04-23,6.0618
2020-04-24,-1.1042
2020-04-27,10.6135
2020-04-28,-0.7099
2020-04-29,1.1731
2020-04-30,6.3715
2020-05-01,-1.8167
2020-05-04,0.6132
2020-05-05,-2.7953
2020-05-06,0.8
2020-05-07,1.5873
2020-05-08,0.3167
2020-05-11,-5.2831
2020-05-12,-2.8
2020-05-13,-3.9781
2020-05-14,1.0594999999999999
2020-05-15,14.2655
2020-05-18,81.4433
2020-05-19,-6.25
2020-05-20,-6.0606
2020-05-21,9.6774
2020-05-22,-2.3529
2020-05-26,-5.4217
2020-05-27,-4.4586
2020-05-28,2.0
2020-05-29,-3.9215999999999998
2020-06-01,-2.0408
2020-06-02,7.6389
2020-06-03,2.5806
2020-06-04,-3.1447
2020-06-05,2.5974
2020-06-08,4.4304
2020-06-09,1.2121
2020-06-10,-1.7964
2020-06-11,-11.5854
2020-06-12,7.5862
2020-06-15,-0.641
2020-06-16,0.0
2020-06-17,-3.2258
2020-06-18,3.3333
2020-06-19,22.5806
2020-06-22,-1.5789
2020-06-23,-1.6042999999999998
2020-06-24,-5.4348
2020-06-25,-5.7471
2020-06-26,6.7073
2020-06-29,1.1429
2020-06-30,7.9096
2020-07-01,-0.5236
2020-07-02,2.6316
2020-07-06,23.5897
2020-07-07,-3.3195
2020-07-08,0.4292
2020-07-09,3.8462
2020-07-10,-1.6461000000000001
2020-07-13,3.7657
2020-07-14,2.8226
2020-07-15,1.9607999999999999
2020-07-16,5.3846
2020-07-17,-0.7299
2020-07-20,-2.9412000000000003
2020-07-21,0.0
2020-07-22,0.7576
2020-07-23,1.5038
2020-07-24,1.8519
2020-07-27,8.3636
2020-07-28,2.6846
2020-07-29,10.4575
2020-07-30,-4.142
2020-07-31,1.8519
