ticker,PENN US Equity
2000-05-24,2.0
2000-05-25,0.0
2000-05-26,1.4706000000000001
2000-05-30,1.4493
2000-05-31,6.6667
2000-06-01,5.3571
2000-06-02,-0.4237
2000-06-05,-2.9787
2000-06-06,0.0
2000-06-07,-1.3158
2000-06-08,-2.2222
2000-06-09,0.9091
2000-06-12,9.009
2000-06-13,-1.6529
2000-06-14,-1.2605
2000-06-15,1.7021
2000-06-16,-0.4184
2000-06-19,0.0
2000-06-20,-0.8403
2000-06-21,-1.6949
2000-06-22,-1.7241
2000-06-23,0.8772
2000-06-26,0.4348
2000-06-27,3.8961
2000-06-28,0.4167
2000-06-29,2.9046
2000-06-30,-12.0968
2000-07-03,-0.9174
2000-07-05,8.7963
2000-07-06,-1.2766
2000-07-07,0.8621
2000-07-10,2.5641
2000-07-11,0.8333
2000-07-12,-2.4793
2000-07-13,-0.4237
2000-07-14,2.1277
2000-07-17,0.0
2000-07-18,-0.8333
2000-07-19,-2.521
2000-07-20,3.4483
2000-07-21,0.0
2000-07-24,-0.8333
2000-07-25,0.0
2000-07-26,-0.8403
2000-07-27,0.0
2000-07-28,0.4237
2000-07-31,-1.2658
2000-08-01,-6.8376
2000-08-02,5.5046
2000-08-03,0.0
2000-08-04,-3.0435
2000-08-07,3.5874
2000-08-08,-0.4329
2000-08-09,0.0
2000-08-10,-0.8696
2000-08-11,0.8772
2000-08-14,1.7391
2000-08-15,0.0
2000-08-16,-0.8547
2000-08-17,0.0
2000-08-18,0.0
2000-08-21,-0.8621
2000-08-22,-3.4783
2000-08-23,-4.5045
2000-08-24,3.7736
2000-08-25,-0.9091
2000-08-28,0.0
2000-08-29,1.3761
2000-08-30,0.4525
2000-08-31,0.9009
2000-09-01,-0.4464
2000-09-05,0.4484
2000-09-06,-1.3393
2000-09-07,0.4525
2000-09-08,0.0
2000-09-11,-2.7027
2000-09-12,-1.3889
2000-09-13,-2.3474
2000-09-14,0.0
2000-09-15,0.9615
2000-09-18,-0.119
2000-09-19,2.503
2000-09-20,-3.2558
2000-09-21,5.7692
2000-09-22,1.8182
2000-09-25,0.0
2000-09-26,1.7856999999999998
2000-09-27,2.6316
2000-09-28,3.4188
2000-09-29,0.6198
2000-10-02,3.4908
2000-10-03,1.5873
2000-10-04,0.0
2000-10-05,3.125
2000-10-06,-3.0303
2000-10-09,3.125
2000-10-10,3.125
2000-10-11,0.2755
2000-10-12,-0.3663
2000-10-13,1.4706000000000001
2000-10-16,1.4493
2000-10-17,-1.0714
2000-10-18,-2.5271
2000-10-19,1.8519
2000-10-20,0.3636
2000-10-23,-1.087
2000-10-24,-0.7326
2000-10-25,-11.8081
2000-10-26,11.2971
2000-10-27,0.7519
2000-10-30,6.7164
2000-10-31,-2.0979
2000-11-01,-4.2857
2000-11-02,1.4925
2000-11-03,-0.0919
2000-11-06,3.0359
2000-11-07,-2.5
2000-11-08,-0.3663
2000-11-09,0.0
2000-11-10,-4.0441
2000-11-13,-7.2797
2000-11-14,7.438
2000-11-15,1.5385
2000-11-16,-5.6818
2000-11-17,-2.4096
2000-11-20,4.1152
2000-11-21,1.1858
2000-11-22,-8.2031
2000-11-24,1.2766
2000-11-27,14.2857
2000-11-28,-8.0882
2000-11-29,0.8
2000-11-30,0.7937
2000-12-01,6.2992
2000-12-04,0.3704
2000-12-05,0.369
2000-12-06,-2.9412000000000003
2000-12-07,-3.4091
2000-12-08,-6.2745
2000-12-11,-6.2762
2000-12-12,-3.5714
2000-12-13,-12.963
2000-12-14,-15.9574
2000-12-15,-2.5316
2000-12-18,-5.8442
2000-12-19,13.1034
2000-12-20,-7.1646
2000-12-21,7.0608
2000-12-22,-1.8405
2000-12-26,6.25
2000-12-27,-10.5882
2000-12-28,5.2632
2000-12-29,1.875
2001-01-02,1.227
2001-01-03,-3.0303
2001-01-04,-1.875
2001-01-05,-2.5478
2001-01-08,1.3072
2001-01-09,5.8065
2001-01-10,-2.439
2001-01-11,18.75
2001-01-12,4.2105
2001-01-16,1.0101
2001-01-17,6.0
2001-01-18,-1.8868
2001-01-19,-3.8462
2001-01-22,-1.0
2001-01-23,3.7879
2001-01-24,-6.0827
2001-01-25,-3.6269
2001-01-26,0.0
2001-01-29,13.9785
2001-01-30,-1.8868
2001-01-31,-3.8462
2001-02-01,4.0
2001-02-02,-0.7212
2001-02-05,-1.2107
2001-02-06,0.0
2001-02-07,0.4902
2001-02-08,1.9512
2001-02-09,0.9569
2001-02-12,1.8957000000000002
2001-02-13,4.186
2001-02-14,0.8929
2001-02-15,0.885
2001-02-16,0.4386
2001-02-20,-6.5502
2001-02-21,2.3364
2001-02-22,0.0
2001-02-23,-2.2831
2001-02-26,7.9439
2001-02-27,2.1645
2001-02-28,0.4237
2001-03-01,1.2658
2001-03-02,-2.0833
2001-03-05,1.2766
2001-03-06,-2.521
2001-03-07,-1.6164
2001-03-08,0.7667
2001-03-09,-1.3043
2001-03-12,-0.4405
2001-03-13,0.885
2001-03-14,-5.7018
2001-03-15,-1.3953
2001-03-16,-1.8868
2001-03-19,-3.3654
2001-03-20,-0.995
2001-03-21,-8.5427
2001-03-22,-6.5934
2001-03-23,14.1176
2001-03-26,1.5464
2001-03-27,9.1371
2001-03-28,-5.1163
2001-03-29,-2.9412000000000003
2001-03-30,1.0101
2001-04-02,-5.0
2001-04-03,-5.2632
2001-04-04,0.0
2001-04-05,2.2222
2001-04-06,11.9565
2001-04-09,-2.7573
2001-04-10,1.8371
2001-04-11,0.7843
2001-04-12,1.1673
2001-04-16,-2.0
2001-04-17,2.9827
2001-04-18,1.1433
2001-04-19,-9.1183
2001-04-20,-0.4975
2001-04-23,12.0833
2001-04-24,13.0112
2001-04-25,8.5526
2001-04-26,3.0303
2001-04-27,-4.4118
2001-04-30,0.3077
2001-05-01,-0.2454
2001-05-02,0.861
2001-05-03,0.6098
2001-05-04,0.0
2001-05-07,-3.2727
2001-05-08,13.2206
2001-05-09,9.8506
2001-05-10,-3.6776
2001-05-11,-2.7197
2001-05-14,1.3441
2001-05-15,-3.9788
2001-05-16,4.4199
2001-05-17,2.1693
2001-05-18,0.4661
2001-05-21,13.0928
2001-05-22,-0.1823
2001-05-23,-3.8813
2001-05-24,-0.7126
2001-05-25,2.6316
2001-05-29,-10.2098
2001-05-30,-1.3498999999999999
2001-05-31,6.4211
2001-06-01,-0.2967
2001-06-04,3.4226
2001-06-05,0.2398
2001-06-06,4.8804
2001-06-07,-0.0912
2001-06-08,0.4566
2001-06-11,4.3182
2001-06-12,-0.2179
2001-06-13,-2.1834
2001-06-14,-8.705400000000001
2001-06-15,2.6406
2001-06-18,7.9085
2001-06-19,-6.9757
2001-06-20,7.7361
2001-06-21,1.7181
2001-06-22,0.1732
2001-06-25,-0.1297
2001-06-26,-3.0736
2001-06-27,-3.5284
2001-06-28,7.6389
2001-06-29,9.2473
2001-07-02,3.7401999999999997
2001-07-03,5.1233
2001-07-05,-3.3935
2001-07-06,-12.1824
2001-07-09,-0.383
2001-07-10,-0.0427
2001-07-11,-4.4444
2001-07-12,-2.9516999999999998
2001-07-13,1.3825
2001-07-16,-0.1364
2001-07-17,-0.091
2001-07-18,-4.328
2001-07-19,-4.2857
2001-07-20,-2.1393
2001-07-23,-0.9151
2001-07-24,12.9297
2001-07-25,-5.9973
2001-07-26,-5.7516
2001-07-27,0.8718
2001-07-30,-3.6604
2001-07-31,3.1135
2001-08-01,8.2907
2001-08-02,-9.0265
2001-08-03,1.974
2001-08-06,0.866
2001-08-07,-0.6566
2001-08-08,5.3889
2001-08-09,-0.193
2001-08-10,-0.6767
2001-08-13,0.5839
2001-08-14,4.0155
2001-08-15,0.0
2001-08-16,0.186
2001-08-17,-2.0427
2001-08-20,-2.7962
2001-08-21,-0.0488
2001-08-22,0.6341
2001-08-23,-5.9622
2001-08-24,-7.8866
2001-08-27,3.3016
2001-08-28,-0.0542
2001-08-29,1.084
2001-08-30,-1.9303
2001-08-31,0.0547
2001-09-04,-3.0055
2001-09-05,2.8169
2001-09-06,-1.3699
2001-09-07,3.1111
2001-09-10,-2.7478
2001-09-17,-16.5097
2001-09-18,-0.4645
2001-09-19,-0.2
2001-09-20,-5.4576
2001-09-21,1.2506
2001-09-24,7.4669
2001-09-25,6.1688
2001-09-26,3.9755000000000003
2001-09-27,0.1765
2001-09-28,-3.6994
2001-10-01,2.439
2001-10-02,-0.2976
2001-10-03,1.3134000000000001
2001-10-04,-1.4732
2001-10-05,-0.5981
2001-10-08,0.1805
2001-10-09,12.8529
2001-10-10,-0.2129
2001-10-11,-0.7467
2001-10-12,3.7077
2001-10-15,-0.3109
2001-10-16,-1.2474
2001-10-17,-3.3684
2001-10-18,-4.1394
2001-10-19,6.5341000000000005
2001-10-22,-2.4
2001-10-23,-0.6011
2001-10-24,1.2095
2001-10-25,-7.6046
2001-10-26,7.1723
2001-10-29,-0.4937
2001-10-30,5.8434
2001-10-31,6.6667
2001-11-01,-2.3438
2001-11-02,-0.55
2001-11-05,3.3183
2001-11-06,3.4063
2001-11-07,-3.7176
2001-11-08,-4.5943000000000005
2001-11-09,0.4098
2001-11-12,1.9898
2001-11-13,0.3002
2001-11-14,8.8778
2001-11-15,0.7787
2001-11-16,7.2273
2001-11-19,3.6879999999999997
2001-11-20,-1.9215
2001-11-21,-0.3752
2001-11-23,-1.1715
2001-11-26,3.3023
2001-11-27,4.5082
2001-11-28,2.1569
2001-11-29,-1.6891
2001-11-30,-0.1562
2001-12-03,-0.1955
2001-12-04,-3.0956
2001-12-05,-6.389
2001-12-06,8.8985
2001-12-07,7.6954
2001-12-10,-5.3039
2001-12-11,-2.217
2001-12-12,7.0008
2001-12-13,1.487
2001-12-14,1.7216
2001-12-17,1.8725
2001-12-18,3.3227
2001-12-19,1.0948
2001-12-20,-1.3536000000000001
2001-12-21,0.5146
2001-12-24,2.1502
2001-12-26,-0.8353
2001-12-27,-5.7615
2001-12-28,7.0075
2001-12-31,1.3699
2002-01-02,-2.1753
2002-01-03,-2.2911
2002-01-04,0.3103
2002-01-07,-2.1657
2002-01-08,1.3703
2002-01-09,-1.0052
2002-01-10,2.591
2002-01-11,-4.6758
2002-01-14,-3.6878
2002-01-15,1.7844
2002-01-16,6.4646
2002-01-17,6.518
2002-01-18,-2.0612
2002-01-22,1.7428
2002-01-23,-1.7452999999999999
2002-01-24,-1.0526
2002-01-25,2.4601
2002-01-28,3.342
2002-01-29,1.0989
2002-01-30,-0.6211
2002-01-31,1.1875
2002-02-01,-1.328
2002-02-04,-6.072
2002-02-05,-4.3652
2002-02-06,-2.1254
2002-02-07,4.6636
2002-02-08,4.4218
2002-02-11,1.7264
2002-02-12,2.0493
2002-02-13,-0.3765
2002-02-14,2.2047
2002-02-15,0.7396
2002-02-19,-0.2141
2002-02-20,1.5021
2002-02-21,-2.8994
2002-02-22,4.0435
2002-02-25,3.0194
2002-02-26,-0.9576
2002-02-27,3.3402
2002-02-28,1.0774
2002-03-01,4.1515
2002-03-04,-2.1007
2002-03-05,-5.9422
2002-03-06,1.1992
2002-03-07,2.8902
2002-03-08,0.5618
2002-03-11,-3.6313
2002-03-12,1.3333
2002-03-13,1.4874
2002-03-14,-0.3946
2002-03-15,1.9525000000000001
2002-03-18,-2.2481
2002-03-19,-3.0948
2002-03-20,-0.2051
2002-03-21,4.1104
2002-03-22,-1.0434
2002-03-25,-1.9521
2002-03-26,2.1073
2002-03-27,-2.6757999999999997
2002-03-28,2.4276
2002-04-01,-1.0565
2002-04-02,1.039
2002-04-03,-1.1997
2002-04-04,1.0379
2002-04-05,0.5179
2002-04-08,0.4839
2002-04-09,4.6176
2002-04-10,4.2513
2002-04-11,0.0779
2002-04-12,0.1038
2002-04-15,-0.8815
2002-04-16,-2.9427
2002-04-17,0.0943
2002-04-18,3.9849
2002-04-19,4.0911
2002-04-22,-1.99
2002-04-23,-4.4416
2002-04-24,2.3108
2002-04-25,-1.3498999999999999
2002-04-26,0.0263
2002-04-29,0.0263
2002-04-30,1.1047
2002-05-01,0.1561
2002-05-02,6.3117
2002-05-03,0.8796
2002-05-06,-5.4493
2002-05-07,1.5625
2002-05-08,0.8575
2002-05-09,-6.2266
2002-05-10,-1.3599999999999999
2002-05-13,4.1363
2002-05-14,-4.621
2002-05-15,-1.7964
2002-05-16,-0.0554
2002-05-17,-1.4698
2002-05-20,-4.4469
2002-05-21,-6.3328
2002-05-22,12.8616
2002-05-23,-1.0867
2002-05-24,2.6761
2002-05-28,-3.155
2002-05-29,-2.8612
2002-05-30,2.4205
2002-05-31,2.762
2002-06-03,-8.3403
2002-06-04,-3.2648
2002-06-05,0.0
2002-06-06,-1.7187999999999999
2002-06-07,-1.717
2002-06-10,5.4351
2002-06-11,1.5956000000000001
2002-06-12,-2.8994
2002-06-13,-1.6796
2002-06-14,-1.1389
2002-06-17,7.584
2002-06-18,2.439
2002-06-19,2.2938
2002-06-20,-3.4913
2002-06-21,1.2059
2002-06-24,1.5984
2002-06-25,-3.2895
2002-06-26,-2.6915
2002-06-27,3.2218999999999998
2002-06-28,6.8905
2002-07-01,-8.7052
2002-07-02,-5.393
2002-07-03,1.1076
2002-07-05,5.3628
2002-07-08,1.018
2002-07-09,-3.6752000000000002
2002-07-10,0.0
2002-07-11,0.7323
2002-07-12,-3.4761
2002-07-15,2.5316
2002-07-16,-2.7778
2002-07-17,-4.0
2002-07-18,-5.0926
2002-07-19,-1.0453
2002-07-22,-8.7324
2002-07-23,-3.3179
2002-07-24,10.0559
2002-07-25,-3.1907
2002-07-26,5.2434
2002-07-29,12.0285
2002-07-30,1.3342
2002-07-31,-2.1944
2002-08-01,2.1731
2002-08-02,-6.2049
2002-08-05,-2.408
2002-08-06,7.745
2002-08-07,-2.799
2002-08-08,9.2932
2002-08-09,2.9939999999999998
2002-08-12,-2.1512000000000002
2002-08-13,-1.0695000000000001
2002-08-14,3.7237
2002-08-15,1.0423
2002-08-16,-1.4327
2002-08-19,-1.3372
2002-08-20,-0.5303
2002-08-21,10.1303
2002-08-22,3.8731
2002-08-23,-2.8483
2002-08-26,0.2665
2002-08-27,0.4785
2002-08-28,-6.4021
2002-08-29,2.7134
2002-08-30,0.7155
2002-09-03,-4.5902
2002-09-04,3.0928
2002-09-05,0.0556
2002-09-06,6.1077
2002-09-09,1.4652
2002-09-10,-2.0629
2002-09-11,1.8957000000000002
2002-09-12,-2.6357
2002-09-13,6.7941
2002-09-16,0.0994
2002-09-17,-3.575
2002-09-18,-4.2225
2002-09-19,-5.1613
2002-09-20,-0.2268
2002-09-23,0.1705
2002-09-24,-0.051
2002-09-25,4.4776
2002-09-26,1.195
2002-09-27,-2.3081
2002-09-30,3.7363
2002-10-01,-0.6886
2002-10-02,-0.2667
2002-10-03,5.4545
2002-10-04,-1.6227
2002-10-07,-6.0825
2002-10-08,-0.8782
2002-10-09,1.938
2002-10-10,-2.553
2002-10-11,-0.8361
2002-10-14,1.1804000000000001
2002-10-15,4.1667
2002-10-16,0.4267
2002-10-17,5.47
2002-10-18,-1.007
2002-10-21,7.5280000000000005
2002-10-22,-3.2687
2002-10-23,-2.1957
2002-10-24,-1.41
2002-10-25,0.6694
2002-10-28,-2.0655
2002-10-29,0.2469
2002-10-30,3.6022
2002-10-31,2.7439
2002-11-01,-1.7065000000000001
2002-11-04,-1.9176
2002-11-05,0.755
2002-11-06,0.0
2002-11-07,-4.268
2002-11-08,-2.2291
2002-11-11,-4.0827
2002-11-12,-1.1663999999999999
2002-11-13,-3.4622
2002-11-14,7.7636
2002-11-15,-0.6989
2002-11-18,-2.8695
2002-11-19,0.6132
2002-11-20,-2.4931
2002-11-21,4.9943
2002-11-22,0.3842
2002-11-25,-1.6173
2002-11-26,0.0
2002-11-27,4.1589
2002-11-29,-2.4093999999999998
2002-12-02,0.8032
2002-12-03,-1.9679
2002-12-04,-0.0655
2002-12-05,-2.0742
2002-12-06,-0.223
2002-12-09,-3.743
2002-12-10,3.3082
2002-12-11,-1.5225
2002-12-12,0.6903
2002-12-13,-5.4901
2002-12-16,1.0131000000000001
2002-12-17,-2.6706
2002-12-18,-4.2073
2002-12-19,-2.8644
2002-12-20,6.0944
2002-12-23,2.8413
2002-12-24,-3.9039
2002-12-26,-4.1875
2002-12-27,-1.3046
2002-12-30,4.6266
2002-12-31,0.1895
2003-01-02,6.053
2003-01-03,-2.2592
2003-01-06,-2.3054
2003-01-07,4.0408
2003-01-08,-0.4788
2003-01-09,2.285
2003-01-10,-0.9994
2003-01-13,-0.6532
2003-01-14,1.315
2003-01-15,1.9468999999999999
2003-01-16,-1.5625
2003-01-17,-1.5285
2003-01-21,-2.0896
2003-01-22,-1.2805
2003-01-23,0.5497
2003-01-24,-2.2667
2003-01-27,0.8862
2003-01-28,0.6791
2003-01-29,1.1757
2003-01-30,-1.8349
2003-01-31,1.5575999999999999
2003-02-03,1.227
2003-02-04,-2.3636
2003-02-05,-0.6207
2003-02-06,-0.6871
2003-02-07,-4.0252
2003-02-10,2.9489
2003-02-11,0.4456
2003-02-12,-1.7744
2003-02-13,-1.4839
2003-02-14,6.0249
2003-02-18,0.8647
2003-02-19,-2.2045
2003-02-20,-1.6907
2003-02-21,5.3503
2003-02-24,-3.3857
2003-02-25,2.378
2003-02-26,3.1785
2003-02-27,1.718
2003-02-28,-0.7571
2003-03-03,-0.7042
2003-03-04,0.0591
2003-03-05,1.5948
2003-03-06,0.5233
2003-03-07,-1.3302
2003-03-10,-2.1102
2003-03-11,-1.4969999999999999
2003-03-12,2.4316
2003-03-13,6.1128
2003-03-14,-7.9474
2003-03-17,6.021
2003-03-18,2.9226
2003-03-19,1.7094
2003-03-20,4.5601
2003-03-21,0.7853
2003-03-24,-2.3377
2003-03-25,-0.8511
2003-03-26,1.1266
2003-03-27,0.1592
2003-03-28,-5.0318
2003-03-31,-1.0039
2003-04-01,-0.2817
2003-04-02,6.1582
2003-04-03,2.4481
2003-04-04,0.6753
2003-04-07,0.2064
2003-04-08,-0.309
2003-04-09,-2.9442
2003-04-10,-3.14
2003-04-11,-0.1648
2003-04-14,1.9813
2003-04-15,0.8095
2003-04-16,-1.6059999999999999
2003-04-17,3.1556
2003-04-21,1.846
2003-04-22,0.8804
2003-04-23,2.6181
2003-04-24,-1.951
2003-04-25,-1.3776
2003-04-28,0.1035
2003-04-29,-0.5168
2003-04-30,1.5065
2003-05-01,8.5977
2003-05-02,8.3883
2003-05-05,1.9565000000000001
2003-05-06,-3.4968
2003-05-07,-1.8559
2003-05-08,2.1612
2003-05-09,-0.617
2003-05-12,0.8869
2003-05-13,-0.1758
2003-05-14,-2.7301
2003-05-15,0.3169
2003-05-16,-1.7147999999999999
2003-05-19,-1.5611000000000002
2003-05-20,-1.0261
2003-05-21,-1.131
2003-05-22,0.0953
2003-05-23,-1.6667
2003-05-27,0.9685
2003-05-28,-4.3645
2003-05-29,-6.9709
2003-05-30,-9.1644
2003-06-02,-5.0445
2003-06-03,-3.125
2003-06-04,5.3548
2003-06-05,-0.4899
2003-06-06,-0.3692
2003-06-09,0.9203
2003-06-10,9.5538
2003-06-11,4.4134
2003-06-12,0.321
2003-06-13,2.5067
2003-06-16,-1.6129
2003-06-17,0.2115
2003-06-18,-2.0053
2003-06-19,-1.5617
2003-06-20,3.9387
2003-06-23,1.2631999999999999
2003-06-24,4.7297
2003-06-25,0.7444
2003-06-26,3.4483
2003-06-27,0.0476
2003-06-30,-2.3322
2003-07-01,2.8265000000000002
2003-07-02,1.4692
2003-07-03,-2.1485
2003-07-07,1.7184
2003-07-08,0.4223
2003-07-09,-1.1215
2003-07-10,-0.7987
2003-07-11,-0.4335
2003-07-14,3.823
2003-07-15,2.2628
2003-07-16,-1.2618
2003-07-17,-5.979
2003-07-18,-2.3738
2003-07-21,7.5531
2003-07-22,-0.5548
2003-07-23,-0.9298
2003-07-24,2.5808999999999997
2003-07-25,-4.5288
2003-07-28,-1.3416000000000001
2003-07-29,3.594
2003-07-30,-0.2344
2003-07-31,1.0338
2003-08-01,0.6977
2003-08-04,-0.6928
2003-08-05,0.0465
2003-08-06,-0.4649
2003-08-07,-2.5689
2003-08-08,-0.2876
2003-08-11,2.1635
2003-08-12,1.4588
2003-08-13,-0.5102
2003-08-14,1.3986
2003-08-15,-0.4598
2003-08-18,-0.2309
2003-08-19,-0.3241
2003-08-20,2.2294
2003-08-21,-0.3635
2003-08-22,0.456
2003-08-25,-0.5447
2003-08-26,-0.6846
2003-08-27,0.0
2003-08-28,1.3327
2003-08-29,0.0907
2003-09-02,3.3077
2003-09-03,2.0175
2003-09-04,-0.9888
2003-09-05,-1.4763
2003-09-08,-0.617
2003-09-09,0.0
2003-09-10,-0.2217
2003-09-11,0.2667
2003-09-12,0.7979
2003-09-15,-1.0114
2003-09-16,-0.1777
2003-09-17,-0.089
2003-09-18,-1.6926999999999999
2003-09-19,1.4952
2003-09-22,-2.5446
2003-09-23,3.115
2003-09-24,-0.4887
2003-09-25,-0.1339
2003-09-26,-1.7881
2003-09-29,-0.9558
2003-09-30,-2.0221
2003-10-01,3.1426
2003-10-02,-1.3643
2003-10-03,2.5818
2003-10-06,-0.0449
2003-10-07,-1.9784000000000002
2003-10-08,-0.7798
2003-10-09,0.3236
2003-10-10,0.1382
2003-10-13,1.2425
2003-10-14,0.4091
2003-10-15,0.7696
2003-10-16,1.1231
2003-10-17,-0.311
2003-10-20,-1.025
2003-10-21,1.756
2003-10-22,-2.8761
2003-10-23,2.5057
2003-10-24,0.4444
2003-10-27,1.1947
2003-10-28,1.268
2003-10-29,4.9223
2003-10-30,-0.6173
2003-10-31,-1.6562999999999999
2003-11-03,0.4632
2003-11-04,-1.3412
2003-11-05,1.1895
2003-11-06,-0.7557
2003-11-07,-0.1692
2003-11-10,-1.2288000000000001
2003-11-11,1.9734
2003-11-12,1.3883
2003-11-13,4.1494
2003-11-14,-2.8685
2003-11-17,-1.4356
2003-11-18,-0.541
2003-11-19,0.7531
2003-11-20,-0.1246
2003-11-21,-0.4158
2003-11-24,1.1691
2003-11-25,-0.908
2003-11-26,-0.5414
2003-11-28,-1.0888
2003-12-01,0.4657
2003-12-02,-1.4748999999999999
2003-12-03,0.5817
2003-12-04,-0.4082
2003-12-05,0.5124
2003-12-08,-0.0425
2003-12-09,-2.2949
2003-12-10,0.6525
2003-12-11,-2.5929
2003-12-12,-2.0408
2003-12-15,4.1214
2003-12-16,2.7838000000000003
2003-12-17,5.2476
2003-12-18,2.1311
2003-12-19,-0.7874
2003-12-22,-8.7302
2003-12-23,-0.2174
2003-12-24,-0.8715
2003-12-26,0.1319
2003-12-29,2.9412000000000003
2003-12-30,-0.8529
2003-12-31,-0.5591
2004-01-02,-0.4325
2004-01-05,1.4335
2004-01-06,0.1285
2004-01-07,1.5398
2004-01-08,1.5164
2004-01-09,-1.5352999999999999
2004-01-12,0.2107
2004-01-13,-1.2616
2004-01-14,-0.0426
2004-01-15,-0.8095
2004-01-16,-1.1598
2004-01-20,6.5624
2004-01-21,1.9576
2004-01-22,-1.88
2004-01-23,0.6115
2004-01-26,-0.6888
2004-01-27,0.9792
2004-01-28,-1.8182
2004-01-29,0.2469
2004-01-30,1.2315
2004-02-02,-0.9327
2004-02-03,-1.1461000000000001
2004-02-04,6.4596
2004-02-05,0.0
2004-02-06,1.2835
2004-02-09,0.4224
2004-02-10,2.7916
2004-02-11,0.0
2004-02-12,-0.2976
2004-02-13,-0.1866
2004-02-17,0.5607
2004-02-18,-1.5242
2004-02-19,-2.6803
2004-02-20,1.7455
2004-02-23,-2.6306000000000003
2004-02-24,2.1926
2004-02-25,2.1456
2004-02-26,-0.6752
2004-02-27,-0.8308
2004-03-01,-0.3808
2004-03-02,0.9174
2004-03-03,-1.5152
2004-03-04,0.7692
2004-03-05,0.0382
2004-03-08,0.6868
2004-03-09,0.0758
2004-03-10,-1.5146
2004-03-11,-0.8074
2004-03-12,0.7364
2004-03-15,-2.0392
2004-03-16,1.3354
2004-03-17,3.0233
2004-03-18,1.9186999999999999
2004-03-19,2.6209
2004-03-22,-2.6978
2004-03-23,3.2532
2004-03-24,4.2607
2004-03-25,0.4464
2004-03-26,-0.8547
2004-03-29,1.8965999999999998
2004-03-30,-4.1286
2004-03-31,1.5531000000000001
2004-04-01,0.3476
2004-04-02,-0.4157
2004-04-05,-0.6957
2004-04-06,-0.7356
2004-04-07,-0.4234
2004-04-08,-0.7796
2004-04-12,2.6786
2004-04-13,2.0522
2004-04-14,-0.5794
2004-04-15,-1.6112
2004-04-16,1.1498
2004-04-19,1.9635
2004-04-20,-0.2027
2004-04-21,1.3541
2004-04-22,1.5364
2004-04-23,2.1053
2004-04-26,0.5155
2004-04-27,0.8333
2004-04-28,-3.1469
2004-04-29,-2.1004
2004-04-30,-1.1063
2004-05-03,2.5084999999999997
2004-05-04,-0.2976
2004-05-05,-1.2604
2004-05-06,-1.2429000000000001
2004-05-07,-3.0952
2004-05-10,-4.3524
2004-05-11,2.6789
2004-05-12,0.0715
2004-05-13,-1.6785999999999999
2004-05-14,2.5427
2004-05-17,-1.2044
2004-05-18,1.2191
2004-05-19,-1.0627
2004-05-20,1.7365
2004-05-21,2.4459
2004-05-24,-0.2748
2004-05-25,3.5136
2004-05-26,-0.4326
2004-05-27,0.1671
2004-05-28,0.0334
2004-06-01,0.8339
