ticker,ECPL US Equity
2007-02-06,-7.5
2007-02-07,2.7027
2007-02-08,5.2632
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,-12.5
2007-02-14,-11.4286
2007-02-15,6.4516
2007-02-16,0.0
2007-02-20,-9.0909
2007-02-21,0.0
2007-02-22,-3.9583
2007-02-23,4.1215
2007-02-26,0.0
2007-02-27,-6.6667
2007-02-28,7.1429
2007-03-01,-3.3333
2007-03-02,3.4483
2007-03-05,0.0
2007-03-06,-3.3333
2007-03-07,-13.7931
2007-03-08,16.0
2007-03-09,10.3448
2007-03-12,0.0
2007-03-13,-6.25
2007-03-14,-3.3333
2007-03-15,0.0
2007-03-16,20.6897
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,-14.2857
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,-3.3333
2007-03-30,3.4483
2007-04-02,0.0
2007-04-03,-13.3333
2007-04-04,15.3846
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,-13.3333
2007-04-11,0.0
2007-04-12,3.8462
2007-04-13,-18.5185
2007-04-16,-9.0909
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,-10.0
2007-04-24,-16.6667
2007-04-25,26.6667
2007-04-26,-5.2632
2007-04-27,-5.5556
2007-04-30,0.0
2007-05-01,17.647100000000002
2007-05-02,0.0
2007-05-03,-5.0
2007-05-07,15.7895
2007-05-08,-4.5455
2007-05-09,4.7619
2007-05-10,0.0
2007-05-11,-4.5455
2007-05-15,4.7619
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,13.6364
2007-05-24,-12.0
2007-05-29,-4.5455
2007-05-30,-4.7619
2007-05-31,0.0
2007-06-07,20.0
2007-06-08,0.0
2007-06-11,12.5
2007-06-12,-11.1111
2007-06-13,45.8333
2007-06-15,-11.4286
2007-06-18,61.2903
2007-06-19,6.0
2007-06-20,0.0
2007-06-21,-5.6604
2007-06-22,-18.0
2007-06-26,9.7561
2007-07-02,0.0
2007-07-03,2.2222
2007-07-05,0.0
2007-07-06,-23.913
2007-07-09,0.0
2007-07-10,-14.2857
2007-07-11,-33.3333
2007-07-12,0.0
2007-07-13,30.0
2007-07-16,-3.8462
2007-07-18,0.0
2007-07-19,-20.0
2007-07-20,10.0
2007-07-23,0.0
2007-07-25,4.5455
2007-07-26,73.913
2007-07-27,-25.0
2007-07-30,10.0
2007-07-31,3.0303
2007-08-01,5.8824
2007-08-03,-16.6667
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,-3.3333
2007-08-16,0.0
2007-08-17,-12.069
2007-08-21,9.8039
2007-08-22,3.125
2007-08-23,-3.0303
2007-08-24,-3.5714
2007-08-27,-18.5185
2007-08-28,13.6364
2007-08-29,0.0
2007-08-30,-12.0
2007-08-31,0.0
2007-09-04,-31.8182
2007-09-05,66.6667
2007-09-06,-28.0
2007-09-10,11.1111
2007-09-11,0.0
2007-09-12,25.0
2007-09-13,20.0
2007-09-14,0.0
2007-09-17,0.0
2007-09-18,16.6667
2007-09-19,-14.2857
2007-09-20,0.0
2007-09-21,-16.6667
2007-09-24,12.0
2007-09-25,-21.4286
2007-09-26,13.6364
2007-09-27,0.0
2007-09-28,-12.0
2007-10-01,0.0
2007-10-02,9.0909
2007-10-03,0.0
2007-10-04,-16.6667
2007-10-05,-10.0
2007-10-08,5.5556
2007-10-09,5.2632
2007-10-10,0.0
2007-10-11,-5.0
2007-10-12,-10.526299999999999
2007-10-15,-11.7647
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-6.6667
2007-10-22,-4.4643
2007-10-23,-2.8037
2007-10-24,0.0
2007-10-25,7.6923
2007-10-26,35.7143
2007-10-29,-10.526299999999999
2007-10-30,5.8824
2007-10-31,0.0
2007-11-01,38.8889
2007-11-02,12.0
2007-11-05,21.4286
2007-11-06,-2.9412000000000003
2007-11-07,-12.1212
2007-11-08,10.3448
2007-11-09,-6.25
2007-11-12,-33.3333
2007-11-13,5.0
2007-11-14,-4.7619
2007-11-19,50.0
2007-11-20,0.0
2007-11-21,-8.3333
2007-11-26,-9.0909
2007-11-27,12.0
2007-11-28,0.0
2007-11-29,-10.7143
2007-11-30,0.0
2007-12-03,0.0
2007-12-05,-4.0
2007-12-06,-16.6667
2007-12-07,0.0
2007-12-10,25.0
2007-12-11,0.0
2007-12-12,12.0
2007-12-13,-10.7143
2007-12-14,0.0
2007-12-17,-20.0
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,22.5
2007-12-26,2.0408
2007-12-27,-20.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-03,2.5
2008-01-04,21.9512
2008-01-07,0.0
2008-01-08,-20.0
2008-01-09,-5.0
2008-01-10,5.2632
2008-01-14,-10.0
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,11.1111
2008-01-18,5.0
2008-01-22,0.0
2008-01-23,-28.5714
2008-01-24,32.5
2008-01-25,25.7862
2008-01-28,-0.5
2008-01-29,-3.5176
2008-01-30,0.0
2008-02-04,-16.6667
2008-02-05,-5.0
2008-02-06,15.7895
2008-02-07,-13.6364
2008-02-08,15.7895
2008-02-12,0.0
2008-02-14,-22.7273
2008-02-15,29.4118
2008-02-21,-31.8182
2008-02-22,20.0
2008-02-25,0.0
2008-02-26,-11.1111
2008-02-27,6.25
2008-02-28,0.0
2008-02-29,11.7647
2008-03-07,0.0
2008-03-10,-10.526299999999999
2008-03-11,11.7647
2008-03-13,0.0
2008-03-14,5.2632
2008-03-17,0.0
2008-03-18,-10.0
2008-03-19,0.0
2008-03-20,-5.5556
2008-03-24,17.647100000000002
2008-03-25,10.0
2008-03-31,0.0
2008-04-04,0.0
2008-04-10,-9.0909
2008-04-11,-15.0
2008-04-15,17.647100000000002
2008-04-17,0.0
2008-04-18,-15.0
2008-04-21,17.647100000000002
2008-04-22,-15.0
2008-04-23,17.647100000000002
2008-04-29,-5.0
2008-04-30,-10.526299999999999
2008-05-01,17.647100000000002
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,-15.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,17.647100000000002
2008-05-19,-25.0
2008-05-20,33.3333
2008-05-22,-5.0
2008-05-28,21.0526
2008-06-03,-13.0435
2008-06-04,-25.0
2008-06-05,0.0
2008-06-06,6.6667
2008-06-09,43.75
2008-06-11,-30.4348
2008-06-17,25.0
2008-06-18,0.0
2008-06-19,-10.0
2008-06-20,0.0
2008-06-23,-16.6667
2008-06-24,6.6667
2008-06-25,0.0
2008-06-27,-18.75
2008-07-02,38.4615
2008-07-08,5.5556
2008-07-09,-21.0526
2008-07-10,0.0
2008-07-11,-33.3333
2008-07-14,0.0
2008-07-15,70.0
2008-07-16,0.0
2008-07-17,-29.4118
2008-07-18,58.3333
2008-07-22,-10.526299999999999
2008-07-24,-5.8824
2008-07-25,12.5
2008-07-28,-16.6667
2008-07-30,20.0
2008-08-11,-11.1111
2008-08-13,6.25
2008-08-18,11.7647
2008-08-21,-15.7895
2008-08-22,-6.25
2008-08-26,0.0
2008-08-28,-33.3333
2008-09-03,-30.0
2008-09-04,-28.5714
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,20.0
2008-09-10,-50.0
2008-09-11,66.6667
2008-09-12,20.0
2008-09-15,-50.0
2008-09-16,33.3333
2008-09-17,25.0
2008-09-18,0.0
2008-09-23,20.0
2008-09-29,16.6667
2008-10-01,14.2857
2008-10-02,-12.5
2008-10-03,-50.0
2008-10-06,42.8571
2008-10-07,0.0
2008-10-08,20.0
2008-10-09,-33.3333
2008-10-10,-25.0
2008-10-13,33.3333
2008-10-14,0.0
2008-10-15,-25.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,-56.25
2008-10-21,-23.8095
2008-10-22,50.0
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,-33.3333
2008-10-29,31.25
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,14.2857
2008-11-05,-45.8333
2008-11-10,7.6923
2008-11-11,14.2857
2008-11-12,-12.5
2008-11-13,107.1429
2008-11-14,-62.069
2008-11-20,0.0
2008-11-21,18.1818
2008-12-01,0.0
2008-12-03,7.6923
2008-12-08,14.2857
2008-12-09,100.0
2008-12-15,50.0
2008-12-18,0.0
2008-12-19,10.4167
2008-12-22,5.6604
2008-12-23,-5.3571
2008-12-24,-39.6226
2008-12-26,-50.0
2008-12-29,0.0
2008-12-30,50.0
2008-12-31,0.0
2009-01-05,-33.3333
2009-01-07,118.75
2009-01-08,265.7143
2009-01-09,50.0
2009-01-12,-33.3333
2009-01-14,75.0
2009-01-15,-14.2857
2009-01-16,150.0
2009-01-20,-33.3333
2009-01-21,-30.0
2009-01-23,35.7143
2009-01-26,-21.0526
2009-01-27,20.0
2009-01-28,-27.7778
2009-01-29,-23.0769
2009-01-30,100.0
2009-02-02,-45.0
2009-02-03,81.8182
2009-02-04,-5.0
2009-02-05,5.2632
2009-02-06,-15.0
2009-02-09,-11.7647
2009-02-10,13.3333
2009-02-11,-5.8824
2009-02-12,6.25
2009-02-13,5.8824
2009-02-18,-11.1111
2009-02-19,6.25
2009-02-20,-17.647100000000002
2009-02-23,0.0
2009-02-24,7.1429
2009-02-25,13.3333
2009-02-26,0.0
2009-02-27,-11.7647
2009-03-02,0.0
2009-03-03,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,0.0
2009-03-16,13.3333
2009-03-18,0.0
2009-03-19,0.0
2009-03-24,-11.7647
2009-03-25,-6.6667
2009-03-26,0.0
2009-03-27,7.1429
2009-03-31,-6.6667
2009-04-01,14.2857
2009-04-06,-37.5
2009-04-07,20.0
2009-04-13,33.3333
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,-6.25
2009-04-20,26.6667
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-30,-10.526299999999999
2009-05-01,-41.1765
2009-05-04,40.0
2009-05-05,-14.2857
2009-05-07,0.0
2009-05-08,0.0
2009-05-11,16.6667
2009-05-12,0.0
2009-05-14,21.4286
2009-05-22,-17.647100000000002
2009-05-26,-7.1429
2009-05-27,-38.4615
2009-05-28,62.5
2009-06-01,7.6923
2009-06-02,-28.5714
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,40.0
2009-06-09,-21.4286
2009-06-10,4.5455
2009-06-11,-13.0435
2009-06-15,30.0
2009-06-16,7.6923
2009-06-17,-7.1429
2009-06-18,0.0
2009-06-22,0.0
2009-06-23,7.6923
2009-06-24,-7.1429
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,3.8462
2009-06-30,-3.7037
2009-07-01,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,-3.8462
2009-07-16,4.0
2009-07-23,-30.7692
2009-07-28,38.8889
2009-07-30,0.0
2009-08-05,-20.0
2009-08-06,-10.0
2009-08-07,11.1111
2009-08-10,0.0
2009-08-11,0.0
2009-08-13,0.0
2009-08-14,-10.0
2009-08-17,33.3333
2009-08-18,-92.7083
2009-08-19,871.4286
2009-08-20,-41.1765
2009-08-21,80.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-09-01,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-09,0.0
2009-09-11,-5.5556
2009-09-15,5.8824
2009-09-16,0.0
2009-09-17,-5.5556
2009-09-22,11.7647
2009-09-25,0.0
2009-09-28,-10.526299999999999
2009-09-29,11.7647
2009-09-30,-10.526299999999999
2009-10-01,29.4118
2009-10-02,-9.0909
2009-10-08,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-16,-5.0
2009-10-19,0.0
2009-10-20,5.2632
2009-10-21,21.875
2009-10-22,-26.1538
2009-10-29,-11.1111
2009-11-04,-31.25
2009-11-05,45.4545
2009-11-06,0.0
2009-11-11,0.0
2009-11-16,-37.5
2009-11-17,0.0
2009-11-18,60.0
2009-11-19,-43.75
2009-11-20,11.1111
2009-11-23,60.0
2009-11-27,-50.0
2009-11-30,100.0
2009-12-17,0.0
2009-12-18,-25.0
2009-12-21,33.3333
2009-12-28,-37.5
2009-12-29,60.0
2009-12-31,-37.5
2010-01-05,0.0
2010-01-12,20.0
2010-01-13,-5.2083
2010-01-15,5.4945
2010-01-21,66.6667
2010-01-26,-50.0
2010-01-27,20.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-05,0.0
2010-02-08,-39.5833
2010-02-11,5.1724
2010-02-17,18.0328
2010-02-24,33.3333
2010-02-25,0.0
2010-03-04,-25.0
2010-03-09,122.2222
2010-03-11,-15.0
2010-03-15,-52.9412
2010-03-16,25.0
2010-03-17,-10.0
2010-03-19,-11.1111
2010-03-22,25.0
2010-03-23,-20.0
2010-03-24,-9.375
2010-03-25,-3.4483
2010-03-26,0.0
2010-03-29,14.2857
2010-03-30,0.0
2010-04-01,-3.125
2010-04-05,29.0323
2010-04-08,20.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,-16.6667
2010-04-15,20.0
2010-04-16,-25.0
2010-04-19,6.9444
2010-04-20,-2.5974
2010-04-22,6.6667
2010-04-23,0.0
2010-04-26,-20.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,-9.375
2010-05-03,37.931
2010-05-04,-12.5
2010-05-05,-1.4285999999999999
2010-05-06,-49.2754
2010-05-07,82.8571
2010-05-10,0.0
2010-05-13,20.3125
2010-05-18,0.0
2010-05-20,-6.4935
2010-05-21,0.0
2010-05-26,6.9444
2010-06-01,-27.2727
2010-06-02,14.2857
2010-06-08,-25.0
2010-06-09,-33.3333
2010-06-10,0.0
2010-06-11,-15.625
2010-06-17,0.0
2010-06-25,-2.2222
2010-06-28,3.0303
2010-06-29,0.0
2010-06-30,-55.8824
2010-07-01,113.3333
2010-07-02,-3.125
2010-07-09,-67.7419
2010-07-21,-40.0
2010-07-23,0.0
2010-07-27,-75.0
2010-07-28,-89.1667
2010-07-29,-26.9231
2010-07-30,-47.3684
2010-08-02,0.0
2010-08-03,-40.0
2010-08-04,0.0
2010-08-05,83.3333
2010-08-06,18.1818
2010-08-09,107.6923
2010-08-10,-29.6296
2010-08-11,-5.2632
2010-08-12,-11.1111
2010-08-13,12.5
2010-08-16,0.0
2010-08-17,-11.1111
2010-08-18,-12.5
2010-08-19,-64.2857
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,-40.0
2010-08-26,66.6667
2010-08-27,-40.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,66.6667
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,-40.0
2010-09-09,66.6667
2010-09-10,-40.0
2010-09-13,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,66.6667
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,-40.0
2010-09-29,0.0
2010-09-30,-33.3333
2010-10-04,-94.6667
2010-10-05,50.0
2010-10-06,3266.6667
2010-10-07,-2.9703
2010-10-08,-69.3878
2010-10-12,-83.3333
2010-10-20,1480.0
2010-10-21,-92.4051
2010-10-25,16.6667
2010-10-27,0.0
2010-10-29,971.4286
2010-11-01,-90.6667
2010-11-02,0.0
2010-11-05,0.0
2010-11-08,1.4285999999999999
2010-12-01,-1.4085
2010-12-02,0.0
2010-12-15,0.0
2010-12-16,1.4285999999999999
2010-12-23,-4.2254
2010-12-28,14.7059
2010-12-30,-35.8974
2010-12-31,2.0
2011-01-03,0.0
2011-01-11,0.0
2011-01-19,0.0
2011-02-09,-90.1961
2011-02-14,900.0
2011-02-15,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,-78.0
2011-02-22,-9.0909
2011-02-23,-61.875
2011-02-24,-3.2787
2011-02-25,-18.6441
2011-02-28,-12.5
2011-03-01,-28.5714
2011-03-02,-46.6667
2011-03-03,-50.0
2011-03-04,-25.0
2011-03-07,-16.6667
2011-03-08,-40.0
2011-03-09,0.0
2011-03-10,-33.3333
2011-03-11,50.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,-33.3333
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-18,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-27,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-25,-20.0
2011-05-26,25.0
2011-05-27,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-27,0.0
2011-07-19,-76.0
2011-07-20,-50.0
2011-07-22,0.0
2011-07-26,66.6667
2011-08-01,0.0
2011-08-04,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-25,60.0
2011-09-01,-56.25
2011-10-20,0.0
2011-11-07,-50.3571
2011-11-08,-61.8705
2011-11-09,-54.717
2011-11-10,-70.8333
2011-11-14,0.0
2011-12-12,-42.8571
2011-12-15,-25.0
2011-12-22,-50.0
2011-12-27,66.6667
2011-12-29,0.0
2011-12-30,120.0
2012-01-27,-54.5455
2012-01-31,120.0
2012-02-01,0.0
2012-02-08,0.0
2012-02-10,18.1818
2012-02-13,0.0
2012-02-17,23.0769
2012-02-22,31.25
2012-03-01,-33.3333
2012-03-06,-21.4286
2012-03-07,0.0
2012-03-08,18.1818
2012-03-09,7.6923
2012-03-19,-21.4286
2012-04-13,27.2727
2012-04-16,-42.8571
2012-04-17,-25.0
2012-04-18,0.0
2012-04-23,0.0
2012-04-26,0.0
2012-05-03,33.3333
2012-06-14,-37.5
2012-06-20,0.0
2012-08-17,0.0
2012-09-10,-40.0
2012-10-11,266.6667
2012-11-06,-27.2727
2012-11-12,-25.0
2012-12-03,33.3333
2012-12-04,-25.0
2012-12-31,-16.6667
2013-03-06,0.0
2013-03-25,20.0
2013-03-27,0.0
2013-03-28,0.0
2013-04-04,-16.6667
2013-04-05,20.0
2013-04-09,-16.6667
2013-04-10,20.0
2013-07-24,-16.6667
2013-08-02,0.0
2013-09-06,0.0
2013-09-26,0.0
2013-10-09,0.0
2013-11-06,0.0
2013-12-27,0.0
2014-02-05,-40.0
2014-02-19,66.6667
2014-04-02,-40.0
2014-04-25,0.0
2014-04-28,0.0
2014-05-28,0.0
2014-06-18,66.6667
2014-06-19,20.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-17,-50.0
2014-07-29,100.0
2014-08-11,0.0
2014-09-02,0.0
2014-09-19,-16.6667
2014-09-22,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-02,20.0
2014-11-12,116.6667
2014-11-13,23.0769
2014-11-17,-37.5
2014-11-19,140.0
2014-11-21,-33.3333
2014-11-24,-18.75
2014-11-25,-38.4615
2014-12-09,0.0
2014-12-11,0.0
2014-12-17,0.0
2014-12-29,-25.0
2014-12-30,133.3333
2014-12-31,-28.5714
2015-01-02,-20.0
2015-01-08,0.0
2015-01-13,0.0
2015-02-11,-25.0
2015-05-04,0.0
2015-06-04,66.6667
2015-06-22,10.0
2015-07-16,-27.2727
2015-07-27,0.0
2015-07-30,0.0
2015-07-31,25.0
2015-08-03,10.0
2015-08-05,-45.4545
2015-08-20,33.3333
2015-09-18,-25.0
2015-09-22,0.0
2015-09-29,0.0
2015-11-18,-16.6667
2015-11-23,20.0
2016-02-08,-16.6667
2016-02-09,20.0
2016-03-08,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,-16.6667
2016-03-21,60.0
2016-04-11,25.0
2016-04-12,30.0
2016-04-13,0.0
2016-04-14,69.2308
2016-04-15,0.0
2016-04-18,9.0909
2016-04-20,-25.0
2016-04-21,16.6667
2016-04-22,4.7619
2016-04-25,22.7273
2016-04-26,59.2593
2016-04-27,23.2558
2016-04-28,-13.2075
2016-04-29,-47.8261
2016-05-02,-41.6667
2016-05-03,-21.4286
2016-05-04,0.0
2016-05-06,0.0
2016-05-09,18.1818
2016-05-11,-23.0769
2016-05-12,10.0
2016-05-17,27.2727
2016-05-26,-28.5714
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,-20.0
2016-06-02,0.0
2016-06-08,0.0
2016-06-15,0.0
2016-06-28,25.0
2016-07-05,-40.0
2016-07-22,0.0
2016-07-25,0.0
2016-08-03,-16.6667
2016-08-23,0.0
2016-08-30,0.0
2016-09-08,160.0
2016-09-12,-15.3846
2016-09-13,-9.0909
2016-09-21,-20.0
2016-11-21,-25.0
2016-12-01,0.0
2017-01-05,-16.6667
2017-01-13,0.0
2017-01-20,0.0
2017-01-25,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-04-12,60.0
2017-05-10,-25.0
2017-05-11,33.3333
2017-05-12,0.0
2017-06-16,0.0
2017-07-28,20.0
2017-08-31,-16.6667
2017-09-27,0.0
2017-10-09,0.0
2017-10-20,-20.0
2018-01-30,275.0
2018-01-31,-20.0
2018-02-05,-41.6667
2018-02-07,-42.8571
2018-03-13,0.0
2018-05-30,0.0
2018-06-20,25.0
2018-07-05,0.0
2018-08-03,8.0
2018-08-17,11.1111
2018-10-24,-8.3333
2018-12-17,9.0909
2018-12-19,0.0
2019-01-08,50.0
2019-01-14,-33.3333
2019-02-15,0.0
2019-02-26,483.3333
2019-02-27,-65.7143
2019-02-28,-16.6667
2019-03-04,10.0
2019-03-06,-36.3636
2019-03-11,0.0
2019-03-12,28.5714
2019-03-13,0.0
2019-03-14,33.3333
2019-03-15,0.0
2019-03-21,-8.3333
2019-03-26,-18.1818
2019-03-29,-44.4444
2019-04-01,100.0
2019-04-02,20.0
2019-04-04,33.3333
2019-04-05,148.125
2019-04-08,-40.0504
2019-04-09,-20.1681
2019-04-10,5.2632
2019-04-11,0.0
2019-04-12,-25.0
2019-04-15,133.3333
2019-04-16,-51.7143
2019-04-17,53.8462
2019-04-18,-7.6923
2019-04-22,-33.3333
2019-04-23,-6.25
2019-04-25,60.0
2019-04-26,-8.3333
2019-04-29,-31.8182
2019-04-30,-6.6667
2019-05-01,71.4286
2019-05-03,-45.8333
2019-05-08,53.8462
2019-05-09,-9.5
2019-05-10,-0.5525
2019-05-13,-16.6667
2019-05-16,0.0
2019-05-24,-20.0
2019-05-28,8.3333
2019-05-29,-23.0769
2019-06-03,20.0
2019-06-12,8.3333
2019-06-13,-23.0769
2019-06-14,-30.0
2019-07-01,71.4286
2019-07-05,-10.0
2019-07-15,38.8889
2019-07-16,-10.0
2019-07-17,3.7037
2019-07-19,-14.2857
2019-07-22,-33.3333
2019-07-23,25.0
2019-07-25,10.0
2019-07-31,-1.8182
2019-08-06,-35.1852
2019-08-07,71.4286
2019-08-21,-41.6667
2019-09-06,-14.2857
2019-09-09,0.0
2019-09-11,50.0
2019-09-17,-22.2222
2019-09-30,0.0
2019-10-01,-14.2857
2019-10-03,-33.3333
2019-10-08,50.0
2019-10-14,16.6667
2019-10-24,-42.8571
2019-10-25,0.0
2019-11-06,250.0
2019-11-07,0.0
2019-11-08,-21.4286
2019-11-11,18.1818
2019-11-12,-15.3846
2019-11-13,-9.0909
2019-11-14,0.0
2019-11-26,-10.0
2019-12-03,11.1111
2019-12-04,10.0
2019-12-11,45.4545
2019-12-12,0.0
2019-12-13,50.0
2019-12-16,145.8333
2019-12-17,-40.8475
2019-12-18,-54.1547
2019-12-19,30.625
2019-12-20,-42.5837
2019-12-23,-25.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,-11.1111
2019-12-30,-12.5
2020-01-03,57.1429
2020-01-06,45.4545
2020-01-07,6.25
2020-01-08,-5.8824
2020-01-09,-6.25
2020-01-14,-53.3333
2020-01-15,-14.2857
2020-01-17,0.0
2020-01-22,116.6667
2020-01-23,-23.0769
2020-01-24,40.0
2020-01-27,21.4286
2020-01-28,-5.8824
2020-01-29,-6.25
2020-01-30,6.6667
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,31.25
2020-02-06,-9.5238
2020-02-07,26.3158
2020-02-10,4.1667
2020-02-11,-4.4
2020-02-12,8.7866
2020-02-13,0.0
2020-02-14,7.6923
2020-02-18,0.0
2020-02-19,10.7143
2020-02-20,-3.2258
2020-02-21,6.6667
2020-02-24,-6.25
2020-02-25,-3.3333
2020-02-28,-6.8966
2020-03-02,0.0
2020-03-05,0.0
2020-03-09,-55.5556
2020-03-10,125.0
2020-03-11,-7.4074
2020-03-12,-16.0
2020-03-17,-9.5238
2020-03-23,-47.3684
2020-03-24,50.0
2020-03-26,86.6667
2020-03-27,-32.6786
2020-03-31,-8.4881
2020-04-02,27.5362
