ticker,IFXY US Equity
2008-06-20,0.0
2008-06-23,-13.3333
2008-06-24,-30.7692
2008-06-25,0.0
2008-06-27,-33.3333
2008-06-30,-33.3333
2008-07-01,0.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,-12.5
2008-07-08,14.2857
2008-07-09,-37.5
2008-07-15,40.0
2008-07-17,0.0
2008-07-18,14.2857
2008-08-01,-2.5
2008-08-04,-35.8974
2008-08-05,28.0
2008-08-06,-6.25
2008-08-12,33.3333
2008-08-13,-12.5
2008-08-14,14.2857
2008-08-15,75.0
2008-08-25,-21.4286
2008-09-02,-9.0909
2008-09-03,-4.0
2008-09-05,-10.4167
2008-09-08,-6.9767
2008-09-09,0.0
2008-09-12,-25.0
2008-09-15,-16.6667
2008-09-16,0.0
2008-09-17,0.0
2008-09-19,0.0
2008-09-22,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-30,20.0
2008-10-01,-33.3333
2008-10-02,-25.0
2008-10-03,33.3333
2008-10-06,0.0
2008-10-07,0.0
2008-10-14,-25.0
2008-10-15,-33.3333
2008-10-21,50.0
2008-10-22,0.0
2008-10-24,-33.3333
2008-10-27,50.0
2008-10-30,33.3333
2008-11-07,150.0
2008-11-10,0.0
2008-11-14,-10.0
2008-11-17,-11.1111
2008-11-20,-37.5
2008-11-21,140.0
2008-11-25,-16.6667
2008-12-01,20.0
2008-12-02,66.6667
2008-12-03,70.0
2008-12-04,5.8824
2008-12-05,5.5556
2008-12-08,0.0
2008-12-09,0.0
2008-12-11,-26.3158
2008-12-12,7.1429
2008-12-15,-20.0
2008-12-16,-16.6667
2008-12-17,10.0
2008-12-18,-18.1818
2008-12-19,27.7778
2008-12-22,30.4348
2008-12-23,-6.6667
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,-57.1429
2008-12-31,100.0
2009-01-02,0.0
2009-01-05,0.0
2009-01-09,0.0
2009-01-13,-41.6667
2009-01-14,71.4286
2009-01-15,-16.6667
2009-01-16,10.0
2009-01-28,-18.1818
2009-01-29,0.0
2009-02-06,0.0
2009-02-09,11.1111
2009-02-10,-10.0
2009-02-12,-5.5556
2009-02-13,-11.7647
2009-02-17,0.0
2009-02-18,20.0
2009-02-19,11.1111
2009-02-20,0.0
2009-02-24,-10.0
2009-02-27,0.0
2009-03-04,0.0
2009-03-12,22.2222
2009-03-16,-9.0909
2009-03-19,0.0
2009-03-25,-20.0
2009-03-26,37.5
2009-03-27,-45.4545
2009-03-30,1.6667
2009-03-31,-1.6393
2009-04-13,-33.3333
2009-04-14,37.5
2009-04-20,27.2727
2009-04-22,28.5714
2009-04-23,11.1111
2009-04-24,0.0
2009-04-27,1.0
2009-04-28,0.9901
2009-04-30,-11.7647
2009-05-01,0.0
2009-05-04,88.8889
2009-05-05,55.8824
2009-05-06,-1.8868
2009-05-07,61.5385
2009-05-08,14.2857
2009-05-11,-18.75
2009-05-12,-25.8974
2009-05-13,-20.4152
2009-05-14,-13.0435
2009-05-15,-15.0
2009-05-18,-23.5294
2009-05-19,42.3077
2009-05-20,2.7027
2009-05-21,-10.526299999999999
2009-05-22,0.0
2009-05-26,-5.8824
2009-05-27,-9.375
2009-05-28,0.0
2009-05-29,3.4483
2009-06-01,3.3333
2009-06-02,-3.2258
2009-06-03,-6.6667
2009-06-04,0.0
2009-06-05,-10.7143
2009-06-08,0.8
2009-06-09,7.1429
2009-06-10,-10.3704
2009-06-11,19.8347
2009-06-12,-10.3448
2009-06-15,-15.3846
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,-18.1818
2009-06-19,0.0
2009-06-22,11.1111
2009-06-23,-10.0
2009-06-24,11.1111
2009-06-25,-10.0
2009-06-26,-11.1111
2009-06-29,0.0
2009-06-30,5.0
2009-07-01,-4.7619
2009-07-02,-6.25
2009-07-06,33.3333
2009-07-07,-15.0
2009-07-08,-29.4118
2009-07-09,8.3333
2009-07-10,30.7692
2009-07-13,-16.4706
2009-07-14,0.0
2009-07-15,5.6338
2009-07-16,6.6667
2009-07-17,0.0
2009-07-20,-12.5
2009-07-21,1.4285999999999999
2009-07-22,-1.4085
2009-07-23,7.1429
2009-07-24,-6.6667
2009-07-27,2.8571
2009-07-28,-2.7778
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,4.2857
2009-08-06,-4.1096
2009-08-07,-10.0
2009-08-10,3.1746
2009-08-11,3.0769
2009-08-12,-1.4925
2009-08-13,-5.303
2009-08-14,0.8
2009-08-17,6.3492
2009-08-18,11.9403
2009-08-19,-6.6667
2009-08-20,-7.1429
2009-08-21,7.6923
2009-08-24,-7.1429
2009-08-25,-1.5385
2009-08-26,-5.4688
2009-08-27,-0.8264
2009-08-28,8.3333
2009-08-31,0.0
2009-09-01,-6.9231
2009-09-02,15.7025
2009-09-03,-17.8571
2009-09-04,4.3478
2009-09-08,8.3333
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,-7.6923
2009-09-15,0.0
2009-09-16,9.7917
2009-09-17,0.1898
2009-09-18,4.5455
2009-09-21,1.4493
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,-6.4286
2009-09-30,0.0
2009-10-01,6.8702
2009-10-02,-7.1429
2009-10-05,7.6923
2009-10-06,-2.8571
2009-10-07,5.8824
2009-10-08,11.1111
2009-10-09,6.25
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,-5.8824
2009-10-15,-1.25
2009-10-16,-5.0633
2009-10-19,4.0
2009-10-20,-7.6923
2009-10-21,-2.7778
2009-10-22,-7.1429
2009-10-23,7.6923
2009-10-26,4.2857
2009-10-27,-12.3288
2009-10-28,9.375
2009-10-29,-21.4286
2009-10-30,-9.0909
2009-11-02,16.0
2009-11-03,-8.6207
2009-11-04,3.7736
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,-9.0909
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,10.0
2009-11-13,9.0909
2009-11-16,-6.6667
2009-11-17,-1.7856999999999998
2009-11-18,0.0
2009-11-19,9.0909
2009-11-20,-3.3333
2009-11-23,-13.7931
2009-11-24,0.0
2009-11-25,-56.0
2009-11-27,127.2727
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,-10.0
2009-12-03,-11.1111
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,25.0
2009-12-09,0.0
2009-12-10,-20.0
2009-12-11,12.5
2009-12-14,0.0
2009-12-15,-22.2222
2009-12-16,-14.2857
2009-12-17,16.6667
2009-12-18,0.0
2009-12-21,-22.8571
2009-12-22,11.1111
2009-12-23,-13.3333
2009-12-24,-15.3846
2009-12-28,-4.5455
2009-12-29,19.0476
2009-12-30,-16.0
2009-12-31,11.9048
2010-01-04,2.1277
2010-01-05,0.0
2010-01-06,-12.5
2010-01-07,19.0476
2010-01-08,60.0
2010-01-11,-22.5
2010-01-12,25.8065
2010-01-13,-10.2564
2010-01-14,-14.2857
2010-01-15,0.0
2010-01-19,16.6667
2010-01-20,5.7143
2010-01-21,-8.1081
2010-01-22,-11.7647
2010-01-25,16.6667
2010-01-26,0.0
2010-01-27,-14.2857
2010-01-28,16.6667
2010-01-29,-14.2857
2010-02-01,16.6667
2010-02-02,-22.8571
2010-02-03,0.0
2010-02-04,11.1111
2010-02-05,0.0
2010-02-08,-16.6667
2010-02-09,20.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,16.6667
2010-02-16,-28.5714
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,16.0
2010-02-23,-24.1379
2010-02-24,27.2727
2010-02-25,-10.7143
2010-02-26,-4.0
2010-03-01,45.8333
2010-03-02,-28.5714
2010-03-03,-4.0
2010-03-04,-6.25
2010-03-05,18.3333
2010-03-08,-24.8826
2010-03-09,5.0
2010-03-10,4.7619
2010-03-11,0.0
2010-03-12,19.8864
2010-03-15,-35.545
2010-03-16,2.9412000000000003
2010-03-17,-2.8571
2010-03-18,17.647100000000002
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,-20.0
2010-03-24,18.75
2010-03-25,-10.526299999999999
2010-03-26,0.0
2010-03-29,11.7647
2010-03-30,-10.526299999999999
2010-03-31,-11.7647
2010-04-01,6.6667
2010-04-05,5.0781
2010-04-06,18.2156
2010-04-07,28.3019
2010-04-08,-17.647100000000002
2010-04-09,0.0
2010-04-12,-4.7619
2010-04-13,-10.0
2010-04-14,11.1111
2010-04-15,0.0
2010-04-16,0.0
2010-04-20,-5.0
2010-04-21,5.2632
2010-04-22,27.5
2010-04-23,0.0
2010-04-26,11.7647
2010-04-27,-5.2632
2010-04-28,0.0
2010-04-29,-1.8519
2010-04-30,1.4151
2010-05-03,-3.2558
2010-05-04,3.8462
2010-05-05,14.8148
2010-05-06,-8.0645
2010-05-07,-10.526299999999999
2010-05-10,9.8039
2010-05-11,-12.5
2010-05-12,13.5204
2010-05-13,-6.5169
2010-05-14,-5.7692
2010-05-17,-2.0408
2010-05-18,-6.25
2010-05-19,6.6667
2010-05-20,-2.0833
2010-05-21,2.1277
2010-05-24,0.0
2010-05-25,-8.3333
2010-05-26,0.0
2010-05-27,-24.1477
2010-05-28,19.8502
2010-06-01,-30.0
2010-06-02,-26.3393
2010-06-03,24.2424
2010-06-04,-7.3171
2010-06-07,-15.7895
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-14,-10.0
2010-06-15,-37.5
2010-06-16,24.4444
2010-06-17,76.7857
2010-06-18,-35.3535
2010-06-21,-12.5
2010-06-22,-14.2857
2010-06-23,-14.5833
2010-06-24,95.122
2010-06-25,-11.25
2010-06-28,-19.0141
2010-06-29,1.7391
2010-06-30,-17.9487
2010-07-01,-8.3333
2010-07-02,-2.2727
2010-07-06,2.3256
2010-07-08,9.0909
2010-07-09,14.5833
2010-07-12,-10.9091
2010-07-13,-18.3673
2010-07-14,-10.0
2010-07-15,15.2778
2010-07-16,-1.2048
2010-07-19,-12.1951
2010-07-20,6.9444
2010-07-21,31.1688
2010-07-22,-6.9307
2010-07-23,2.1277
2010-07-26,-5.2083
2010-07-27,31.8681
2010-07-28,-13.3333
2010-07-29,2.8846
2010-07-30,-13.0841
2010-08-02,-5.3763
2010-08-03,-6.8182
2010-08-04,1.2195
2010-08-05,-1.2048
2010-08-06,7.3171
2010-08-09,-11.3636
2010-08-10,6.4103
2010-08-11,8.4337
2010-08-12,-11.1111
2010-08-13,10.0
2010-08-16,6.8182
2010-08-17,-11.7021
2010-08-18,6.0241
2010-08-19,-9.0909
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,-16.25
2010-08-25,10.4478
2010-08-26,-13.5135
2010-08-27,0.0
2010-08-30,-21.875
2010-08-31,16.0
2010-09-01,-3.4483
2010-09-02,-10.7143
2010-09-03,12.0
2010-09-07,-3.5714
2010-09-08,-11.1111
2010-09-09,60.4167
2010-09-10,3.8961
2010-09-13,50.0
2010-09-14,-18.3333
2010-09-15,6.1224
2010-09-16,7.6923
2010-09-17,19.6429
2010-09-20,19.403
2010-09-21,8.75
2010-09-22,102.2989
2010-09-23,-25.0
2010-09-24,9.0909
2010-09-27,4.5139
2010-09-28,-9.6346
2010-09-29,-41.1765
2010-09-30,-20.0
2010-10-01,16.4063
2010-10-04,-14.094
2010-10-05,10.1562
2010-10-06,-9.2199
2010-10-07,0.0
2010-10-08,6.25
2010-10-11,-13.2353
2010-10-12,1.6949
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-4.1667
2010-10-18,-4.3478
2010-10-19,-20.0
2010-10-20,-2.2727
2010-10-21,27.907
2010-10-22,3.6364
2010-10-25,-1.7544
2010-10-26,-16.0714
2010-10-27,15.9574
2010-10-28,17.4312
2010-10-29,6.25
2010-11-01,4.4118
2010-11-02,-11.9718
2010-11-03,-10.4
2010-11-04,-2.6786
2010-11-05,-2.7523
2010-11-08,13.2075
2010-11-09,-18.3333
2010-11-10,6.1224
2010-11-11,-7.6923
2010-11-12,6.25
2010-11-15,1.9607999999999999
2010-11-16,-7.6923
2010-11-17,-5.2083
2010-11-18,5.4945
2010-11-19,0.0
2010-11-22,-8.3333
2010-11-23,15.9091
2010-11-24,-2.9412000000000003
2010-11-26,10.101
2010-11-29,-14.6789
2010-11-30,3.2258
2010-12-01,-2.0833
2010-12-02,10.6383
2010-12-03,-13.461500000000001
2010-12-06,13.3333
2010-12-07,7.8431
2010-12-08,-5.4545
2010-12-09,0.0
2010-12-10,7.6923
2010-12-13,-8.9286
2010-12-14,-5.8824
2010-12-15,2.0833
2010-12-16,0.0
2010-12-17,9.1837
2010-12-20,-7.4766
2010-12-21,-3.0303
2010-12-22,0.0
2010-12-23,13.5417
2010-12-27,-10.0917
2010-12-28,-4.0816
2010-12-29,2.1277
2010-12-30,0.0
2010-12-31,3.125
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,3.0303
2011-01-06,41.1765
2011-01-07,-20.8333
2011-01-10,-3.5088
2011-01-11,-10.9091
2011-01-12,-2.0408
2011-01-13,8.3333
2011-01-14,-4.8077
2011-01-18,0.0
2011-01-19,-3.0303
2011-01-20,-3.125
2011-01-21,3.2258
2011-01-24,5.2083
2011-01-25,2.9703
2011-01-26,0.0
2011-01-27,4.8077
2011-01-28,4.5872
2011-01-31,-7.0175
2011-02-01,-1.8868
2011-02-02,0.0
2011-02-03,7.6923
2011-02-04,-4.4643
2011-02-07,0.0
2011-02-08,-7.4766
2011-02-09,7.0707
2011-02-10,-9.434
2011-02-11,8.3333
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,-1.9231
2011-02-17,-2.9412000000000003
2011-02-18,5.0505
2011-02-22,-9.6154
2011-02-23,-1.0638
2011-02-24,-3.2258
2011-02-25,-13.3333
2011-02-28,23.0769
2011-03-01,-5.2083
2011-03-02,5.4945
2011-03-03,-5.2083
2011-03-04,3.2967
2011-03-07,-3.1915
2011-03-08,-1.0989
2011-03-09,-7.7778
2011-03-10,3.6145
2011-03-11,-6.9767
2011-03-14,3.75
2011-03-15,-3.6145
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,-2.5
2011-03-21,0.0
2011-03-22,-1.2821
2011-03-23,1.2987
2011-03-24,-5.1282
2011-03-25,5.4054
2011-03-28,0.0
2011-03-29,6.4103
2011-03-30,-3.6145
2011-03-31,0.0
2011-04-01,-6.25
2011-04-04,-4.0
2011-04-05,0.0
2011-04-06,2.7778
2011-04-07,12.1622
2011-04-08,-3.6145
2011-04-11,2.5
2011-04-12,1.2195
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,-3.6145
2011-04-18,-6.25
2011-04-19,-4.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,2.7778
2011-04-26,-10.8108
2011-04-27,-6.0606
2011-04-28,0.0
2011-04-29,3.2258
2011-05-02,-15.625
2011-05-03,12.963
2011-05-04,-4.918
2011-05-05,-6.8966
2011-05-06,0.0
2011-05-09,-11.1111
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,-4.1667
2011-05-13,0.0
2011-05-16,-6.5217
2011-05-17,-6.9767
2011-05-18,12.5
2011-05-19,-11.1111
2011-05-20,12.5
2011-05-23,-11.1111
2011-05-24,-7.5
2011-05-25,2.7027
2011-05-26,-10.526299999999999
2011-05-27,8.8235
2011-05-31,0.0
2011-06-01,8.1081
2011-06-02,-5.0
2011-06-03,-7.8947
2011-06-06,8.5714
2011-06-07,-15.7895
2011-06-08,6.25
2011-06-09,0.0
2011-06-10,8.8235
2011-06-13,-8.1081
2011-06-14,2.9412000000000003
2011-06-15,5.7143
2011-06-16,0.0
2011-06-17,-5.4054
2011-06-21,-2.8571
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,8.8235
2011-06-27,-8.1081
2011-06-28,-5.8824
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,6.25
2011-07-05,8.8235
2011-07-06,0.0
2011-07-07,-5.4054
2011-07-08,5.7143
2011-07-11,-8.1081
2011-07-12,8.8235
2011-07-13,0.0
2011-07-14,-13.5135
2011-07-15,6.25
2011-07-18,8.8235
2011-07-19,-8.1081
2011-07-20,-5.8824
2011-07-21,6.25
2011-07-22,-11.7647
2011-07-25,6.6667
2011-07-26,-6.25
2011-07-27,6.6667
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,-15.625
2011-08-02,0.0
2011-08-03,-11.1111
2011-08-04,-8.3333
2011-08-05,-4.5455
2011-08-08,-9.5238
2011-08-09,15.7895
2011-08-10,-18.1818
2011-08-11,-11.1111
2011-08-12,0.0
2011-08-15,12.5
2011-08-16,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,5.5556
2011-08-22,26.3158
2011-08-23,-33.3333
2011-08-24,-12.5
2011-08-25,28.5714
2011-08-26,-22.2222
2011-08-29,-7.1429
2011-08-30,-15.3846
2011-08-31,-27.2727
2011-09-01,25.0
2011-09-02,0.0
2011-09-06,0.0
2011-09-07,-20.0
2011-09-08,25.0
2011-09-09,136.8
2011-09-13,-2.7027
2011-09-14,-29.1667
2011-09-15,0.0
2011-09-16,39.2157
2011-09-19,-2.1127
2011-09-26,-32.3741
2011-09-27,-29.7872
2011-09-28,72.7273
2011-09-29,-50.8772
2011-09-30,-10.7143
2011-10-03,12.0
2011-10-04,-21.4286
2011-10-05,-2.2727
2011-10-06,-30.2326
2011-10-07,60.0
2011-10-10,0.0
2011-10-11,-6.25
2011-10-12,0.3056
2011-10-13,-11.3819
2011-10-14,-10.0
2011-10-17,-5.5556
2011-10-18,-10.5882
2011-10-19,1.9737
2011-10-20,0.0
2011-10-21,-3.2258
2011-10-24,-15.9167
2011-10-25,-4.8563
2011-10-26,-8.3333
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,-7.2727
2011-11-01,-1.9607999999999999
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,-10.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,-16.6667
2011-11-21,-8.0
2011-11-22,13.3152
2011-11-23,-10.4716
2011-11-25,28.5714
2011-11-28,-11.1111
2011-11-29,-25.0
2011-11-30,-16.875
2011-12-01,0.2506
2011-12-02,-20.0
2011-12-05,77.5
2011-12-06,12.6761
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,-25.0
2011-12-13,16.6667
2011-12-14,14.2857
2011-12-15,31.25
2011-12-16,-14.2857
2011-12-19,-55.5556
2011-12-20,10.0
2011-12-21,-9.0909
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,37.1875
2012-01-03,-8.8838
2012-01-04,10.0
2012-01-05,-10.9091
2012-01-06,0.0
2012-01-09,-4.0816
2012-01-10,-2.1277
2012-01-11,-2.1739
2012-01-12,-11.1111
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,-2.5
2012-01-23,0.0
2012-01-24,2.5641
2012-01-25,0.0
2012-01-26,-2.5
2012-01-27,2.5641
2012-01-30,-5.0
2012-01-31,13.1579
2012-02-01,-4.6512
2012-02-02,2.439
2012-02-03,-2.3810000000000002
2012-02-06,39.0244
2012-02-07,57.8947
2012-02-08,-3.3333
2012-02-09,-9.1954
2012-02-10,12.6582
2012-02-13,6.7416
2012-02-14,-7.3684
2012-02-15,-9.0909
2012-02-16,3.75
2012-02-17,-1.8072
2012-02-21,10.4294
2012-02-22,-11.1111
2012-02-23,12.3437
2012-02-24,-16.5508
2012-02-27,6.6667
2012-02-28,0.0
2012-02-29,11.25
2012-03-01,-15.7303
2012-03-02,0.0
2012-03-05,18.6667
2012-03-06,-3.3708
2012-03-07,-6.9767
2012-03-08,-0.1563
2012-03-09,1.4085
2012-03-12,-13.5802
2012-03-13,-1.4285999999999999
2012-03-14,0.0
2012-03-15,1.4493
2012-03-16,4.2857
2012-03-19,16.4384
2012-03-20,-11.7647
2012-03-26,9.3333
2012-03-28,-3.6585
2012-03-29,-6.3291
2012-03-30,-22.973
2012-04-02,1.7544
2012-04-03,-5.1724
2012-04-04,-20.0
2012-04-05,4.5455
2012-04-09,-2.1739
2012-04-10,-2.2222
2012-04-11,0.0
2012-04-12,104.2614
2012-04-13,-16.5508
2012-04-16,-2.6667
2012-04-17,15.5822
2012-04-18,0.1481
2012-04-19,-6.5089
2012-04-20,-5.0633
2012-04-23,12.6667
2012-04-24,-28.9941
2012-04-25,33.3333
2012-04-26,-31.25
2012-04-27,9.0909
2012-04-30,0.0
2012-05-01,-16.6667
2012-05-02,0.0
2012-05-03,-10.0
2012-05-04,11.1111
2012-05-07,-20.0
2012-05-08,-22.5
2012-05-09,-3.2258
2012-05-10,33.3333
2012-05-11,-22.5
2012-05-14,-3.2258
2012-05-15,0.0
2012-05-16,-13.3333
2012-05-17,15.3846
2012-05-18,0.0
2012-05-21,-3.3333
2012-05-22,0.0
2012-05-29,-13.7931
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,7.25
2012-06-04,-36.5967
2012-06-05,47.0588
2012-06-06,20.0
2012-06-07,0.0
2012-06-12,0.0
2012-06-14,-16.6667
2012-06-15,2.0
2012-06-18,0.0
2012-06-19,-9.8039
2012-06-20,8.6957
2012-06-22,-8.0
2012-06-26,-52.1739
2012-06-28,100.0
2012-06-29,0.0
2012-07-02,-50.0
2012-07-03,100.0
2012-07-05,-22.7273
2012-07-06,17.647100000000002
2012-07-09,0.0
2012-07-11,15.0
2012-07-12,117.3913
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,0.0
2012-07-18,-2.0
2012-07-19,-8.1633
2012-07-23,8.8889
2012-07-25,-18.3673
2012-07-26,-25.0
2012-07-27,16.6667
2012-08-03,-31.0714
2012-08-06,24.3523
2012-08-08,50.0
2012-08-09,0.0
2012-08-14,0.0
2012-08-15,-31.1111
2012-08-16,29.0323
2012-08-17,12.5
2012-08-20,11.1111
2012-08-21,-2.0
2012-08-22,0.0
2012-08-24,2.0408
2012-08-27,-20.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-09-04,12.5
2012-09-06,-22.2222
2012-09-07,0.0
2012-09-10,14.2857
2012-09-12,0.0
2012-09-13,-25.0
2012-09-14,0.0
2012-09-17,0.4167
2012-09-19,32.7801
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,12.5
2012-09-25,-11.1111
2012-09-26,-25.0
2012-09-28,0.0
2012-10-01,63.3333
2012-10-02,-18.3673
2012-10-03,-2.5
2012-10-08,-22.5962
2012-10-09,18.8406
2012-10-10,-16.3763
2012-10-11,0.0
2012-10-12,13.3333
2012-10-15,17.647100000000002
2012-10-16,-5.0
2012-10-17,-21.0526
2012-10-18,0.0
2012-10-19,0.0
2012-10-24,0.0
2012-10-26,-16.6667
2012-10-31,0.0
2012-11-02,20.0
2012-11-05,-16.6667
2012-11-07,-16.0
2012-11-08,-3.8689999999999998
2012-11-09,48.6068
2012-11-13,0.0
2012-11-19,0.0
2012-11-20,0.0
2012-11-27,0.0
2012-11-28,33.3333
2012-11-30,-12.9687
2012-12-03,-42.5494
2012-12-04,0.0
2012-12-05,12.5
2012-12-06,-11.1111
2012-12-07,-1.5625
2012-12-11,1.5873
2012-12-14,0.0
2012-12-17,-8.125
2012-12-18,-30.272100000000002
2012-12-19,24.878
2012-12-20,-6.25
2012-12-24,-25.8333
2012-12-26,0.5618
2012-12-27,168.1564
2012-12-28,-27.9167
2012-12-31,36.4162
2013-01-03,-15.2542
2013-01-04,16.0
2013-01-07,3.4483
2013-01-08,-16.6667
2013-01-09,-24.0
2013-01-10,5.2632
2013-01-11,-0.9375
2013-01-14,-39.4322
2013-01-15,65.1042
2013-01-16,-0.9464
2013-01-18,-1.5924
2013-01-22,-37.2168
2013-01-23,56.701
2013-01-24,-21.0526
2013-01-25,0.0
2013-01-29,24.5833
2013-01-30,0.0
2013-02-01,-9.0301
2013-02-06,9.5588
2013-02-07,-0.6711
2013-02-08,-0.6757
2013-02-12,-1.0204
2013-02-13,-37.8007
2013-02-14,50.2762
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,-11.7647
2013-02-21,-1.25
2013-02-22,-0.8439
2013-02-25,0.0
2013-02-26,0.0
2013-02-28,0.0
2013-03-05,2.1277
2013-03-06,21.25
2013-03-07,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,9.9656
2013-03-14,-25.0
2013-03-21,-7.5
2013-03-22,-20.7207
2013-04-02,80.6818
2013-04-03,5.6604
2013-04-04,0.0
2013-04-05,85.7143
2013-04-08,-23.0769
2013-04-09,-46.6667
2013-04-10,0.0
2013-04-11,6.25
2013-04-12,17.647100000000002
2013-04-15,-30.0
2013-04-17,0.0
2013-04-22,41.9643
2013-04-23,0.0
2013-04-25,0.0
2013-04-29,0.0
2013-04-30,-24.5283
2013-05-02,-26.6667
2013-05-03,1.1364
2013-05-07,-10.1124
2013-05-08,10.0
2013-05-09,0.0
2013-05-10,-9.0909
2013-05-13,10.0
2013-05-15,9.0909
2013-05-16,0.0
2013-05-20,58.3333
