ticker,PE US Equity
2014-10-13,-9.6843
2014-10-14,-2.8436
2014-10-15,4.7561
2014-10-16,4.7148
2014-10-17,0.2223
2014-10-20,-0.4992
2014-10-21,1.728
2014-10-22,-6.4658
2014-10-23,2.4605
2014-10-24,-1.0292
2014-10-27,-7.5100999999999996
2014-10-28,4.3723
2014-10-29,2.5135
2014-10-30,-1.4011
2014-10-31,0.4737
2014-11-03,-2.1803
2014-11-04,-6.8675
2014-11-05,2.3933
2014-11-06,-0.0632
2014-11-07,3.7927
2014-11-10,0.2436
2014-11-11,-0.1215
2014-11-12,8.9416
2014-11-13,-1.4517
2014-11-14,1.6997
2014-11-17,-6.0724
2014-11-18,-2.0759
2014-11-19,0.2423
2014-11-20,6.9486
2014-11-21,1.1299
2014-11-24,-2.2346
2014-11-25,-0.9714
2014-11-26,-2.8852
2014-11-28,-24.896
2014-12-01,0.4747
2014-12-02,2.0472
2014-12-03,5.8642
2014-12-04,-4.2274
2014-12-05,-3.8813
2014-12-08,-10.8472
2014-12-09,10.9236
2014-12-10,-4.7238
2014-12-11,-1.2605
2014-12-12,-2.0426
2014-12-15,1.1295
2014-12-16,6.2715
2014-12-17,10.832699999999999
2014-12-18,6.4187
2014-12-19,9.1158
2014-12-22,0.0628
2014-12-23,2.8876
2014-12-24,-2.2575
2014-12-26,1.5605
2014-12-29,0.8605
2014-12-30,-4.7532
2014-12-31,2.1113
2015-01-02,0.3759
2015-01-05,-7.0537
2015-01-06,-5.5742
2015-01-07,-3.0583
2015-01-08,6.383
2015-01-09,-1.3793
2015-01-12,-3.9859999999999998
2015-01-13,0.9468
2015-01-14,8.0087
2015-01-15,-2.0708
2015-01-16,7.2306
2015-01-20,-0.4453
2015-01-21,6.1981
2015-01-22,0.4212
2015-01-23,0.8388
2015-01-26,1.6637
2015-01-27,-0.1169
2015-01-28,-6.3195
2015-01-29,3.3729
2015-01-30,1.3293
2015-02-02,2.0274
2015-02-03,6.8966
2015-02-04,-3.1711
2015-02-05,-0.5082
2015-02-06,-0.1703
2015-02-09,-5.3439
2015-02-10,-2.042
2015-02-11,-0.6744
2015-02-12,1.7284000000000002
2015-02-13,4.8544
2015-02-17,-1.794
2015-02-18,-2.9464
2015-02-19,1.7001
2015-02-20,-2.3284000000000002
2015-02-23,-1.2225
2015-02-24,-1.5470000000000002
2015-02-25,2.137
2015-02-26,-3.3231
2015-02-27,-5.2196
2015-03-02,-1.6118000000000001
2015-03-03,-0.8874
2015-03-04,-0.2066
2015-03-05,-1.6562999999999999
2015-03-06,-5.2632
2015-03-09,3.037
2015-03-10,2.8756
2015-03-11,0.1398
2015-03-12,1.6747999999999998
2015-03-13,0.2745
2015-03-16,2.601
2015-03-17,0.2001
2015-03-18,0.1997
2015-03-19,-2.99
2015-03-20,1.6438000000000001
2015-03-23,-2.0216
2015-03-24,4.1953
2015-03-25,4.7524999999999995
2015-03-26,2.3314
2015-03-27,-2.0936
2015-03-30,0.9434
2015-03-31,-0.4361
2015-04-01,3.6295
2015-04-02,1.2681
2015-04-06,4.0549
2015-04-07,-0.0573
2015-04-08,-4.4151
2015-04-09,3.2394
2015-04-10,0.8716
2015-04-13,-2.1313
2015-04-14,2.2955
2015-04-15,1.7261
2015-04-16,-4.6946
2015-04-17,-2.4926
2015-04-20,0.6695
2015-04-21,-2.7207
2015-04-22,-0.1243
2015-04-23,3.9203
2015-04-24,0.1198
2015-04-27,0.0
2015-04-28,0.2392
2015-04-29,3.6395999999999997
2015-04-30,-0.1727
2015-05-01,-2.8834999999999997
2015-05-04,2.019
2015-05-05,-3.9581
2015-05-06,2.0
2015-05-07,-2.852
2015-05-08,0.9174
2015-05-11,-3.5152
2015-05-12,0.5025
2015-05-13,4.1875
2015-05-14,3.7792
2015-05-15,1.8497
2015-05-18,2.2134
2015-05-19,-2.3876
2015-05-20,-2.7304
2015-05-21,2.6316
2015-05-22,-0.2279
2015-05-26,-1.3135
2015-05-27,1.0417
2015-05-28,-4.2383
2015-05-29,4.6053
2015-06-01,-0.7433
2015-06-02,2.7074
2015-06-03,1.1217
2015-06-04,-1.8857
2015-06-05,2.0916
2015-06-08,-0.3322
2015-06-09,2.8889
2015-06-10,1.8898000000000001
2015-06-11,-0.265
2015-06-12,-3.1881
2015-06-15,0.6586
2015-06-16,0.4362
2015-06-17,-2.2258
2015-06-18,-0.8884
2015-06-19,0.5042
2015-06-22,2.3411
2015-06-23,0.4902
2015-06-24,-0.1084
2015-06-25,0.8139
2015-06-26,-3.0678
2015-06-29,-4.1644
2015-06-30,0.927
2015-07-01,-2.2962
2015-07-02,-0.1175
2015-07-06,-5.7059
2015-07-07,4.4916
2015-07-08,-2.3284000000000002
2015-07-09,3.5452
2015-07-10,-1.7119
2015-07-13,1.2612999999999999
2015-07-14,3.3215
2015-07-15,-4.0758
2015-07-16,-1.556
2015-07-17,-1.5198
2015-07-20,-4.2593
2015-07-21,-0.4513
2015-07-22,-0.3238
2015-07-23,0.1949
2015-07-24,-3.6316
2015-07-27,-5.3836
2015-07-28,1.9203000000000001
2015-07-29,3.0007
2015-07-30,-1.6938
2015-07-31,-0.3446
2015-08-03,-1.6598000000000002
2015-08-04,-0.4923
2015-08-05,0.7774
2015-08-06,6.9425
2015-08-07,-5.4426
2015-08-10,5.1318
2015-08-11,2.7704
2015-08-12,4.3004
2015-08-13,-2.1538
2015-08-14,1.6352
2015-08-17,0.2475
2015-08-18,-0.2469
2015-08-19,-4.0842
2015-08-20,-2.5161
2015-08-21,-2.5811
2015-08-24,-6.7255
2015-08-25,-0.0728
2015-08-26,4.8834
2015-08-27,8.4086
2015-08-28,6.2179
2015-08-31,3.8021000000000003
2015-09-01,-7.3837
2015-09-02,3.3898
2015-09-03,-1.7608000000000001
2015-09-04,-1.7923
2015-09-08,0.3147
2015-09-09,-4.0151
2015-09-10,0.4575
2015-09-11,-2.082
2015-09-14,-0.3987
2015-09-15,3.8025
2015-09-16,5.3985
2015-09-17,0.8537
2015-09-18,-4.5344999999999995
2015-09-21,0.38
2015-09-22,-1.8296999999999999
2015-09-23,-2.0566
2015-09-24,-0.7218
2015-09-25,-3.2386
2015-09-28,-4.1667
2015-09-29,3.9202
2015-09-30,3.3608000000000002
2015-10-01,1.4599
2015-10-02,6.4094
2015-10-05,1.6595
2015-10-06,3.3253
2015-10-07,2.282
2015-10-08,1.7162
2015-10-09,1.7435
2015-10-12,-1.9348
2015-10-13,-3.8895
2015-10-14,2.8152
2015-10-15,1.7684
2015-10-16,-0.8969
2015-10-19,-3.3371
2015-10-20,0.1755
2015-10-21,-2.3364
2015-10-22,1.0766
2015-10-23,0.0
2015-10-26,-0.9467
2015-10-27,-0.9558
2015-10-28,4.3426
2015-10-29,0.9249
2015-10-30,1.5464
2015-11-02,0.5076
2015-11-03,-0.2245
2015-11-04,-1.6873
2015-11-05,2.4027
2015-11-06,1.2849
2015-11-09,2.8682
2015-11-10,-0.0536
2015-11-11,-0.912
2015-11-12,-4.8186
2015-11-13,3.8111
2015-11-16,3.9452
2015-11-17,-0.5799
2015-11-18,4.1357
2015-11-19,-1.9348
2015-11-20,-1.0903
2015-11-23,-0.4199
2015-11-24,4.4808
2015-11-25,-0.2523
2015-11-27,-3.3890000000000002
2015-11-30,2.8796
2015-12-01,0.5598
2015-12-02,-3.2389
2015-12-03,0.6799
2015-12-04,-2.4416
2015-12-07,-3.7805999999999997
2015-12-08,4.0952
2015-12-09,0.2658
2015-12-10,-1.4316
2015-12-11,-2.4207
2015-12-14,2.8666
2015-12-15,3.6442
2015-12-16,-2.0165
2015-12-17,-4.9604
2015-12-18,0.9994
2015-12-21,-7.4766
2015-12-22,-0.4753
2015-12-23,7.1045
2015-12-24,-1.0033
2015-12-28,-3.0405
2015-12-29,3.4843
2015-12-30,-0.8979
2015-12-31,4.4734
2016-01-04,0.1084
2016-01-05,-0.1624
2016-01-06,-4.5011
2016-01-07,0.9654
2016-01-08,-1.4623
2016-01-11,-6.0502
2016-01-12,-0.6683
2016-01-13,-0.2446
2016-01-14,2.759
2016-01-15,-1.6705999999999999
2016-01-19,-3.7015000000000002
2016-01-20,-1.3233
2016-01-21,5.2363
2016-01-22,4.551
2016-01-25,-4.4109
2016-01-26,6.6788
2016-01-27,-0.6261
2016-01-28,9.4502
2016-01-29,0.7849
2016-02-01,-2.1288
2016-02-02,-1.2202
2016-02-03,2.0945
2016-02-04,-6.3125
2016-02-05,-8.1976
2016-02-08,-0.4893
2016-02-09,-1.2293
2016-02-10,-0.0622
2016-02-11,1.6812
2016-02-12,4.4091000000000005
2016-02-16,-3.6364
2016-02-17,3.7736
2016-02-18,-2.0528
2016-02-19,-0.2395
2016-02-22,1.4405999999999999
2016-02-23,-5.7396
2016-02-24,3.892
2016-02-25,8.5196
2016-02-26,0.2227
2016-02-29,2.1111
2016-03-01,2.9924
2016-03-02,0.8452
2016-03-03,-2.9335
2016-03-04,5.2348
2016-03-07,1.5385
2016-03-08,-2.4747
2016-03-09,2.1233
2016-03-10,-1.6227
2016-03-11,5.6186
2016-03-14,-0.9761
2016-03-15,2.6121
2016-03-16,3.6984
2016-03-17,1.1116
2016-03-18,0.229
2016-03-21,-1.0969
2016-03-22,0.878
2016-03-23,-1.0078
2016-03-24,0.9718
2016-03-28,0.3666
2016-03-29,3.0594
2016-03-30,1.1077
2016-03-31,-0.9641
2016-04-01,1.0619
2016-04-04,-1.2697
2016-04-05,-3.5033
2016-04-06,6.4338
2016-04-07,-1.5976
2016-04-08,-0.5265
2016-04-11,-1.1469
2016-04-12,3.6591
2016-04-13,-3.616
2016-04-14,1.6524999999999999
2016-04-15,-3.6467
2016-04-18,2.7816
2016-04-19,3.9485
2016-04-20,0.7256
2016-04-21,-1.5678
2016-04-22,0.904
2016-04-25,-0.9386
2016-04-26,2.9285
2016-04-27,2.7197
2016-04-28,-3.7475
2016-04-29,-0.8887
2016-05-02,1.3237
2016-05-03,-5.5204
2016-05-04,-1.2489
2016-05-05,7.3171
2016-05-06,0.2104
2016-05-09,0.84
2016-05-10,4.4148
2016-05-11,-1.1568
2016-05-12,2.8249
2016-05-13,-2.4333
2016-05-16,1.4079
2016-05-17,1.5072999999999999
2016-05-18,-0.7816
2016-05-19,-1.2603
2016-05-20,-0.2393
2016-05-23,0.2399
2016-05-24,1.1169
2016-05-25,1.8146
2016-05-26,0.8136
2016-05-27,-0.3075
2016-05-31,0.5012
2016-06-01,1.3042
2016-06-02,0.8709
2016-06-03,-2.2523
2016-06-06,1.7281
2016-06-07,2.6803
2016-06-08,1.5441
2016-06-09,-0.6517
2016-06-10,-3.3163
2016-06-13,0.4523
2016-06-14,0.4128
2016-06-15,-0.1868
2016-06-16,-2.7705
2016-06-17,1.0782
2016-06-20,0.4571
2016-06-21,0.8343
2016-06-22,0.1128
2016-06-23,2.2539
2016-06-24,-2.9758
2016-06-27,-6.9671
2016-06-28,4.7212
2016-06-29,2.4096
2016-06-30,2.6945
2016-07-01,0.3695
2016-07-05,-1.62
2016-07-06,0.5614
2016-07-07,0.6699
2016-07-08,1.22
2016-07-11,0.5113
2016-07-12,3.234
2016-07-13,-1.3024
2016-07-14,0.9986
2016-07-15,0.2119
2016-07-18,0.3876
2016-07-19,-1.2987
2016-07-20,-0.4979
2016-07-21,-0.5004
2016-07-22,0.3951
2016-07-25,-2.254
2016-07-26,1.7936
2016-07-27,-2.1575
2016-07-28,2.6828
2016-07-29,2.0401
2016-08-01,-2.5254
2016-08-02,-0.072
2016-08-03,2.5207
2016-08-04,12.0126
2016-08-05,1.9127999999999998
2016-08-08,0.2462
2016-08-09,0.3069
2016-08-10,0.3978
2016-08-11,1.7067999999999999
2016-08-12,1.4384000000000001
2016-08-15,2.127
2016-08-16,-2.4009
2016-08-17,0.0889
2016-08-18,0.1777
2016-08-19,0.4434
2016-08-22,-0.8534
2016-08-23,-0.2078
2016-08-24,-0.4462
2016-08-25,1.4341
2016-08-26,-0.1178
2016-08-29,-0.3834
2016-08-30,1.3618000000000001
2016-08-31,-1.139
2016-09-01,1.2999
2016-09-02,1.6623
2016-09-06,-0.2582
2016-09-07,-0.9779
2016-09-08,1.1618
2016-09-09,-3.4453
2016-09-12,0.8921
2016-09-13,-4.7745
2016-09-14,-0.7119
2016-09-15,0.9352
2016-09-16,1.8221
2016-09-19,-0.5763
2016-09-20,-2.0744
2016-09-21,1.8692
2016-09-22,-1.315
2016-09-23,-2.789
2016-09-26,1.2751000000000001
2016-09-27,-2.2033
2016-09-28,5.4393
2016-09-29,1.0073
2016-09-30,1.2692999999999999
2016-10-03,1.7905
2016-10-04,-0.2639
2016-10-05,4.1152
2016-10-06,-0.48
2016-10-07,0.2837
2016-10-10,2.4894
2016-10-11,0.8556
2016-10-12,-0.6568
2016-10-13,-0.1102
2016-10-14,-0.5792
2016-10-17,0.5825
2016-10-18,-0.3309
2016-10-19,1.8538999999999999
2016-10-20,-1.9287999999999998
2016-10-21,-0.277
2016-10-24,-1.3889
2016-10-25,-1.0423
2016-10-26,0.3131
2016-10-27,-1.5607
2016-10-28,-1.9314
2016-10-31,-3.2922000000000002
2016-11-01,1.0334
2016-11-02,-2.1661
2016-11-03,2.0603
2016-11-04,-0.0603
2016-11-07,3.0148
2016-11-08,0.439
2016-11-09,3.4965
2016-11-10,-1.0135
2016-11-11,-4.0956
2016-11-14,-0.8897
2016-11-15,4.1293
2016-11-16,-0.4885
2016-11-17,-1.3572
2016-11-18,1.7271999999999998
2016-11-21,4.777
2016-11-22,-1.6754
2016-11-23,0.3352
2016-11-25,-0.3062
2016-11-28,-4.7752
2016-11-29,-3.3431
2016-11-30,15.7464
2016-12-01,-0.7077
2016-12-02,1.0296
2016-12-05,-3.6843
2016-12-06,-1.0309
2016-12-07,-1.9737
2016-12-08,1.9855
2016-12-09,-0.4113
2016-12-12,0.8535
2016-12-13,1.0647
2016-12-14,-2.8093
2016-12-15,-1.1395
2016-12-16,0.506
2016-12-19,2.7133000000000003
2016-12-20,-2.4237
2016-12-21,-0.8652
2016-12-22,0.5349
2016-12-23,-0.4201
2016-12-27,0.3093
2016-12-28,-0.028
2016-12-29,-0.7852
2016-12-30,-0.3957
2017-01-03,1.4188
2017-01-04,0.3917
2017-01-05,1.0033
2017-01-06,1.021
2017-01-09,-2.3218
2017-01-10,2.5446999999999997
2017-01-11,-1.8271
2017-01-12,1.3333
2017-01-13,0.2193
2017-01-17,-0.2188
2017-01-18,0.1096
2017-01-19,0.931
2017-01-20,0.0543
2017-01-23,-1.2744
2017-01-24,-0.0275
2017-01-25,-0.3571
2017-01-26,1.4061
2017-01-27,-0.2175
2017-01-30,-4.5777
2017-01-31,0.5711
2017-02-01,-0.3691
2017-02-02,-0.8549
2017-02-03,0.0287
2017-02-06,-0.5747
2017-02-07,-3.6705
2017-02-08,-6.8707
2017-02-09,0.5155
2017-02-10,3.5577
2017-02-13,-0.7119
2017-02-14,1.1534
2017-02-15,0.2773
2017-02-16,-2.0897
2017-02-17,-0.1255
2017-02-21,-1.2885
2017-02-22,-3.916
2017-02-23,-0.5964
2017-02-24,-1.7
2017-02-27,4.3405000000000005
2017-02-28,-1.2349999999999999
2017-03-01,4.4752
2017-03-02,-1.6063
2017-03-03,1.2164
2017-03-06,0.4428
2017-03-07,-0.9761
2017-03-08,-4.0064
2017-03-09,1.7224
2017-03-10,-1.1723
2017-03-13,0.5931
2017-03-14,-0.9499
2017-03-15,3.7368
2017-03-16,-0.6694
2017-03-17,1.9255
2017-03-20,-0.4723
2017-03-21,-2.7523
2017-03-22,-1.0085
2017-03-23,-0.8216
2017-03-24,0.9609
2017-03-27,0.6236
2017-03-28,2.968
2017-03-29,2.1856
2017-03-30,-1.1159
2017-03-31,1.9122
2017-04-03,-0.7075
2017-04-04,0.3717
2017-04-05,-2.4691
2017-04-06,0.1899
2017-04-07,-0.8212
2017-04-10,0.8599
2017-04-11,0.1579
2017-04-12,-0.8197
2017-04-13,-2.4158
2017-04-17,1.8567
2017-04-18,-0.5756
2017-04-19,-3.6989
2017-04-20,-0.8016
2017-04-21,-0.9091
2017-04-24,0.6116
2017-04-25,2.8707000000000003
2017-04-26,-1.2804
2017-04-27,-1.9287999999999998
2017-04-28,1.0173
2017-05-01,-1.242
2017-05-02,-1.1557
2017-05-03,3.7827
2017-05-04,-3.7773
2017-05-05,7.7479
2017-05-08,2.365
2017-05-09,-1.8108
2017-05-10,1.9714
2017-05-11,-0.2806
2017-05-12,-0.2189
2017-05-15,1.0028
2017-05-16,-1.2721
2017-05-17,-1.4456
2017-05-18,-0.574
2017-05-19,1.3791
2017-05-22,-0.6011
2017-05-23,-0.4456
2017-05-24,-0.9591
2017-05-25,-1.0975
2017-05-26,0.5222
2017-05-30,-2.1429
2017-05-31,-1.6257000000000001
2017-06-01,2.3609
2017-06-02,-0.6919
2017-06-05,-2.1898
2017-06-06,1.7978
2017-06-07,-6.4978
2017-06-08,-2.2096
2017-06-09,2.223
2017-06-12,-0.713
2017-06-13,2.693
2017-06-14,-2.4825
2017-06-15,-6.0237
2017-06-16,-1.3354
2017-06-19,0.7734
2017-06-20,1.8035
2017-06-21,-1.5831
2017-06-22,0.766
2017-06-23,3.2687
2017-06-26,-0.1472
2017-06-27,-1.7324000000000002
2017-06-28,1.8005
2017-06-29,0.2211
2017-06-30,2.0221
2017-07-03,3.2793
2017-07-05,-3.6635999999999997
2017-07-06,-2.6802
2017-07-07,0.1116
2017-07-10,1.7471999999999999
2017-07-11,2.1191
2017-07-12,0.1073
2017-07-13,0.965
2017-07-14,1.6282999999999999
2017-07-17,-0.7663
2017-07-18,-1.2636
2017-07-19,3.5549
2017-07-20,-3.4329
2017-07-21,-1.1731
2017-07-24,1.5827
2017-07-25,4.5326
2017-07-26,0.2371
2017-07-27,0.0338
2017-07-28,-0.4392
2017-07-31,-0.6447
2017-08-01,-0.1366
2017-08-02,-6.3269
2017-08-03,-7.6305
2017-08-04,3.2411
2017-08-07,-4.0582
2017-08-08,2.3543
2017-08-09,-0.7797
2017-08-10,0.1179
2017-08-11,-0.5102
2017-08-14,-1.3807
2017-08-15,-1.48
2017-08-16,-0.2842
2017-08-17,-0.6922
2017-08-18,1.6400000000000001
2017-08-21,-1.3312
2017-08-22,2.4939
2017-08-23,0.3191
2017-08-24,0.1988
2017-08-25,-0.4762
2017-08-28,-1.5152
2017-08-29,-1.336
2017-08-30,-0.2052
2017-08-31,3.0016
2017-09-01,0.7984
2017-09-05,0.0396
2017-09-06,0.3167
2017-09-07,-2.2494
2017-09-08,-3.6738
2017-09-11,0.7544
2017-09-12,1.2894999999999999
2017-09-13,4.5996
2017-09-14,0.2748
2017-09-15,0.3915
2017-09-18,-0.117
2017-09-19,-1.4838
2017-09-20,4.677
2017-09-21,0.9845
2017-09-22,0.3375
2017-09-25,1.5321
2017-09-26,-2.5396
2017-09-27,-2.0015
2017-09-28,1.2331
2017-09-29,0.2665
2017-10-02,0.9112
2017-10-03,0.602
2017-10-04,-0.1122
2017-10-05,1.1981
2017-10-06,-1.7758
2017-10-09,-0.226
2017-10-10,1.5478
2017-10-11,0.223
2017-10-12,-1.6320000000000001
2017-10-13,-0.3394
2017-10-16,1.3620999999999999
2017-10-17,-0.2613
2017-10-18,-0.4491
2017-10-19,-1.8420999999999998
2017-10-20,-0.9192
2017-10-23,-5.9528
2017-10-24,-1.1508
2017-10-25,-0.7484
2017-10-26,2.7231
2017-10-27,3.1811
2017-10-30,1.6996
2017-10-31,3.3813
2017-11-01,1.8420999999999998
2017-11-02,-1.3289
2017-11-03,2.9929
2017-11-06,2.6153
2017-11-07,0.531
2017-11-08,-4.5775
2017-11-09,0.3321
2017-11-10,-0.0368
2017-11-13,-1.5085
2017-11-14,-3.0258
2017-11-15,-3.0046
2017-11-16,-0.834
2017-11-17,1.9223
2017-11-20,1.4931
2017-11-21,1.9357
2017-11-22,0.7976
2017-11-24,1.6202
2017-11-27,-2.1135
2017-11-28,-0.3409
2017-11-29,0.19
2017-11-30,1.8968
2017-12-01,2.1593
2017-12-04,-2.8426
2017-12-05,-1.0878
2017-12-06,-3.906
2017-12-07,1.3812
2017-12-08,1.596
2017-12-11,1.8391
2017-12-12,0.301
2017-12-13,0.1875
2017-12-14,-1.0857
2017-12-15,-1.9682
2017-12-18,3.1274
2017-12-19,0.4867
2017-12-20,4.0611
2017-12-21,4.5829
2017-12-22,1.1298
2017-12-26,3.0806
2017-12-27,-2.3974
2017-12-28,0.4711
2017-12-29,-1.4066
2018-01-02,3.4986
2018-01-03,1.0502
2018-01-04,0.682
2018-01-05,-0.4839
2018-01-08,-0.8752
2018-01-09,-1.4061
2018-01-10,-2.7861000000000002
2018-01-11,-0.6482
2018-01-12,-0.0343
2018-01-16,-1.3397000000000001
2018-01-17,0.4178
2018-01-18,-0.0693
2018-01-19,1.3185
2018-01-22,-0.137
2018-01-23,0.3429
2018-01-24,0.8886
2018-01-25,-2.1003
2018-01-26,-0.5882
2018-01-29,-2.2624
2018-01-30,-14.2806
2018-01-31,-1.9526
2018-02-01,0.678
2018-02-02,-2.6515
2018-02-05,0.0865
2018-02-06,0.9071
2018-02-07,0.5565
2018-02-08,-5.96
2018-02-09,-1.5844
2018-02-12,4.8758
2018-02-13,-1.0088
2018-02-14,3.9876
2018-02-15,-0.213
2018-02-16,0.1708
2018-02-20,-0.7246
2018-02-21,-0.8158
2018-02-22,8.3983
2018-02-23,4.6725
2018-02-26,0.0
2018-02-27,-0.9538
2018-02-28,-2.6193999999999997
2018-03-01,0.1978
2018-03-02,0.8685
2018-03-05,4.9315
2018-03-06,0.0373
2018-03-07,-0.5966
2018-03-08,-0.5626
2018-03-09,1.0939
2018-03-12,-0.1119
2018-03-13,0.1868
2018-03-14,0.0746
2018-03-15,-2.5708
2018-03-16,1.6061
2018-03-19,-1.5431
2018-03-20,2.0642
2018-03-21,5.3933
2018-03-22,-2.2743
2018-03-23,-0.6545
2018-03-26,4.3192
2018-03-27,-5.4737
2018-03-28,1.4848
2018-03-29,6.0351
2018-04-02,-3.415
2018-04-03,0.8571
2018-04-04,-3.1516
2018-04-05,1.4990999999999999
2018-04-06,-2.9179
2018-04-09,-1.1132
2018-04-10,3.6773
2018-04-11,1.5925
2018-04-12,0.5344
2018-04-13,3.8625
2018-04-16,0.2388
2018-04-17,1.6338
2018-04-18,2.0429
2018-04-19,-0.2954
2018-04-20,0.0329
2018-04-23,0.8885
2018-04-24,-3.0333
2018-04-25,1.0091
2018-04-26,-0.6993
2018-04-27,-0.7713
2018-04-30,1.487
2018-05-01,-0.4995
2018-05-02,0.8701
2018-05-03,-2.8202
2018-05-04,8.9792
2018-05-07,0.7206
2018-05-08,1.1198
2018-05-09,-0.0615
2018-05-10,1.0773
2018-05-11,-3.7454
2018-05-14,0.0316
2018-05-15,1.0436
2018-05-16,-0.2191
2018-05-17,0.8156
2018-05-18,-1.369
2018-05-21,1.388
2018-05-22,-3.4848
2018-05-23,-0.7737
2018-05-24,-2.7615
2018-05-25,-1.704
2018-05-29,-1.0877
2018-05-30,3.299
2018-05-31,-1.9295
2018-06-01,-3.9688
2018-06-04,-4.0622
2018-06-05,-0.1841
2018-06-06,0.0738
2018-06-07,1.7692999999999999
2018-06-08,-1.4849999999999999
2018-06-11,2.5735
2018-06-12,2.6165000000000003
2018-06-13,-1.2574
2018-06-14,-1.9455
2018-06-15,-2.7778
2018-06-18,3.6734999999999998
2018-06-19,-0.5011
2018-06-20,0.7914
2018-06-21,-2.6767
2018-06-22,6.4906
2018-06-25,-0.9298
2018-06-26,3.5106
2018-06-27,1.679
2018-06-28,-0.2312
2018-06-29,0.2317
2018-07-02,-1.1559
2018-07-03,1.9713
2018-07-05,0.8847
2018-07-06,2.8581
2018-07-09,2.4313000000000002
2018-07-10,1.3255
2018-07-11,-3.4986
2018-07-12,0.4729
2018-07-13,0.6275
2018-07-16,-1.8085
2018-07-17,0.254
2018-07-18,0.4435
2018-07-19,0.5361
2018-07-20,-1.0351
2018-07-23,-1.3946
2018-07-24,0.8679
2018-07-25,1.6571
2018-07-26,-1.8809
2018-07-27,-0.4473
2018-07-30,2.7599
2018-07-31,-1.8426
2018-08-01,-0.9227
2018-08-02,1.5093
2018-08-03,-2.1829
2018-08-06,1.4554
2018-08-07,1.1795
2018-08-08,-4.6314
2018-08-09,-1.0241
2018-08-10,1.0681
2018-08-13,-3.8970000000000002
2018-08-14,1.134
2018-08-15,-5.4706
2018-08-16,0.3954
2018-08-17,1.5754000000000001
2018-08-20,-0.9165
2018-08-21,0.3557
2018-08-22,1.2052
2018-08-23,-0.8406
2018-08-24,1.1303
2018-08-27,0.6986
2018-08-28,-1.3181
2018-08-29,1.4763
2018-08-30,-0.0346
2018-08-31,-3.7769
2018-09-04,-2.2326
2018-09-05,-1.6575
2018-09-06,-0.9738
2018-09-07,-0.2648
2018-09-10,0.1138
2018-09-11,3.4091
2018-09-12,3.5897
2018-09-13,-0.5304
2018-09-14,0.4621
2018-09-17,-1.8047
2018-09-18,0.7928
2018-09-19,2.9317
2018-09-20,-0.8336
2018-09-21,0.8406
2018-09-24,3.0219
2018-09-25,-1.0789
2018-09-26,-2.5221999999999998
2018-09-27,2.2727
2018-09-28,0.0
2018-10-01,2.3932
2018-10-02,0.601
2018-10-03,0.8297
