ticker,SBPH US Equity
2016-09-27,-8.2498
2016-09-28,4.1176
2016-09-29,-0.4036
2016-09-30,-2.7553
2016-10-03,-1.3333
2016-10-04,-0.3378
2016-10-05,0.4237
2016-10-07,0.9351
2016-10-10,-0.0068
2016-10-11,-0.0836
2016-10-12,-2.6778
2016-10-13,2.6654999999999998
2016-10-14,-0.4188
2016-10-17,-9.1674
2016-10-18,1.4693
2016-10-19,-1.4481
2016-10-20,-0.713
2016-10-21,-2.5459
2016-10-24,-4.3062000000000005
2016-10-25,1.5
2016-10-26,-1.4778
2016-10-27,2.5
2016-10-28,-0.4878
2016-10-31,-1.2255
2016-11-01,-0.2481
2016-11-02,-0.796
2016-11-03,-2.5075
2016-11-04,-1.4403000000000001
2016-11-07,-18.0585
2016-11-08,1.4013
2016-11-09,11.0553
2016-11-10,-9.3877
2016-11-11,1.9163000000000001
2016-11-14,3.2016999999999998
2016-11-15,4.451
2016-11-16,-0.4219
2016-11-17,2.5919
2016-11-18,-1.5573000000000001
2016-11-21,0.791
2016-11-22,-0.8969
2016-11-23,-4.7511
2016-11-25,0.1188
2016-11-28,-0.4745
2016-11-29,-1.6686999999999999
2016-11-30,-4.0
2016-12-01,-2.2514
2016-12-02,-4.1633
2016-12-05,4.7258
2016-12-06,1.6731
2016-12-07,0.0
2016-12-08,-3.1646
2016-12-09,0.7843
2016-12-12,-1.0376
2016-12-13,2.4902
2016-12-14,7.8004999999999995
2016-12-15,-7.3547
2016-12-16,-0.7682
2016-12-19,-0.9032
2016-12-20,0.3906
2016-12-21,0.0697
2016-12-22,0.0599
2016-12-23,-1.2953000000000001
2016-12-27,1.0499
2016-12-28,3.0584
2016-12-29,0.8128
2016-12-30,-0.125
2017-01-03,-1.627
2017-01-04,-0.8906
2017-01-05,-1.027
2017-01-06,-0.6007
2017-01-09,0.4738
2017-01-10,-1.2857
2017-01-11,2.6181
2017-01-12,0.5128
2017-01-13,-1.1368
2017-01-17,-0.0113
2017-01-18,0.3935
2017-01-19,-3.7337
2017-01-20,-1.2016
2017-01-23,-1.6149
2017-01-24,-2.8913
2017-01-25,-9.3352
2017-01-26,9.0484
2017-01-27,3.0928
2017-01-30,-1.6122999999999998
2017-01-31,9.1678
2017-02-01,1.1499
2017-02-02,-9.8225
2017-02-03,9.3484
2017-02-06,1.101
2017-02-07,-6.3421
2017-02-08,2.5991999999999997
2017-02-09,2.1333
2017-02-10,2.4804
2017-02-13,-2.2739
2017-02-14,1.8820000000000001
2017-02-15,1.5880999999999998
2017-02-16,7.0529
2017-02-17,-2.3529
2017-02-21,1.2048
2017-02-22,4.0476
2017-02-23,4.3478
2017-02-24,-1.3158
2017-02-27,9.4444
2017-02-28,6.9036
2017-03-01,-0.5698
2017-03-02,9.3601
2017-03-03,-3.0568
2017-03-06,-11.5315
2017-03-07,-3.8697
2017-03-08,6.0395
2017-03-09,3.2954
2017-03-10,-5.6093
2017-03-13,7.1721
2017-03-14,-4.3977
2017-03-15,-2.4
2017-03-16,-3.4836
2017-03-17,10.5096
2017-03-20,-3.3622
2017-03-21,-7.2565
2017-03-22,-1.6077
2017-03-23,-2.3965
2017-03-24,5.2455
2017-03-27,-1.0604
2017-03-28,-2.1436
2017-03-29,-0.3286
2017-03-30,0.0
2017-03-31,-2.1978
2017-04-03,-2.5843
2017-04-04,-2.1915
2017-04-05,-1.6907
2017-04-06,-3.4381
2017-04-07,0.3727
2017-04-10,0.8648
2017-04-11,-1.1028
2017-04-12,-0.1241
2017-04-13,2.7329
2017-04-17,-2.2959
2017-04-18,8.2904
2017-04-19,4.9143
2017-04-20,-2.6144
2017-04-21,1.5659999999999998
2017-04-24,2.3114
2017-04-25,-2.9050000000000002
2017-04-26,0.3326
2017-04-27,1.6575
2017-04-28,3.8043
2017-05-01,0.733
2017-05-02,3.9501
2017-05-03,5.1
2017-05-04,-1.4748
2017-05-05,1.4969000000000001
2017-05-08,0.0012
2017-05-09,1.3309
2017-05-10,1.0329
2017-05-11,3.4387
2017-05-12,0.5391
2017-05-15,2.7702999999999998
2017-05-16,0.5217
2017-05-17,3.8062
2017-05-18,-1.5833
2017-05-19,1.6088
2017-05-22,-0.0193
2017-05-23,0.0193
2017-05-24,13.75
2017-05-25,2.1978
2017-05-26,-1.0753
2017-05-30,-4.2754
2017-05-31,-6.056
2017-06-01,12.8122
2017-06-02,1.0714
2017-06-05,4.106
2017-06-06,-0.8893
2017-06-07,3.3562
2017-06-08,4.9702
2017-06-09,-9.0909
2017-06-12,2.5
2017-06-13,0.271
2017-06-14,-0.2703
2017-06-15,-3.3198
2017-06-16,-0.1402
2017-06-19,0.4912
2017-06-20,-2.1648
2017-06-21,-1.7844
2017-06-22,-5.5233
2017-06-23,2.5385
2017-06-26,-1.7254
2017-06-27,-0.3817
2017-06-28,0.8429
2017-06-29,0.228
2017-06-30,2.6535
2017-07-03,10.9306
2017-07-05,6.7244
2017-07-06,4.242
2017-07-07,-9.3956
2017-07-10,1.7833999999999999
2017-07-11,8.4361
2017-07-12,-2.2142
2017-07-13,-1.6524
2017-07-14,-3.6714
2017-07-17,1.4858
2017-07-18,-8.8479
2017-07-19,-0.838
2017-07-20,6.9718
2017-07-21,-5.3325
2017-07-24,-2.9903
2017-07-25,0.8602
2017-07-26,0.0711
2017-07-27,-0.5682
2017-07-28,-2.9286
2017-07-31,-0.883
2017-08-01,-3.118
2017-08-02,-2.9119
2017-08-03,-0.1579
2017-08-04,2.9249
2017-08-07,-0.1536
2017-08-08,2.8462
2017-08-09,-10.172
2017-08-10,-1.3322
2017-08-11,1.1814
2017-08-14,0.0834
2017-08-15,9.1667
2017-08-16,8.3206
2017-08-17,-7.3291
2017-08-18,-1.9011
2017-08-21,-3.1008
2017-08-22,3.68
2017-08-23,-0.6944
2017-08-24,-0.3885
2017-08-25,-1.17
2017-08-28,8.2873
2017-08-29,3.7172
2017-08-30,-3.4434
2017-08-31,5.968
2017-09-01,2.8159
2017-09-05,0.6012
2017-09-06,3.9177
2017-09-07,-3.7061
2017-09-08,-7.9628
2017-09-11,-0.5768
2017-09-12,0.0
2017-09-13,6.0189
2017-09-14,1.026
2017-09-15,6.4997
2017-09-18,-1.8436
2017-09-19,-1.4249
2017-09-20,1.117
2017-09-21,0.7797
2017-09-22,-0.1289
2017-09-25,1.5493999999999999
2017-09-26,-2.1615
2017-09-27,-2.859
2017-09-28,6.6221
2017-09-29,5.6462
2017-10-02,-9.1449
2017-10-03,-1.9607999999999999
2017-10-04,-0.6
2017-10-05,2.0751
2017-10-06,7.7572
2017-10-09,-3.1707
2017-10-10,-2.9596999999999998
2017-10-11,3.1798
2017-10-12,-5.0943
2017-10-13,5.9642
2017-10-16,-6.1914
2017-10-17,0.7333
2017-10-18,17.5381
2017-10-19,-1.6329
2017-10-20,-5.0372
2017-10-23,-1.4466999999999999
2017-10-24,-2.0183
2017-10-25,-1.7478
2017-10-26,-3.6212999999999997
2017-10-27,4.6803
2017-10-30,-1.8892
2017-10-31,-1.8614000000000002
2017-11-01,-1.1118
2017-11-02,-1.5873
2017-11-03,5.7124
2017-11-06,6.6116
2017-11-07,2.8623
2017-11-08,6.6667
2017-11-09,-1.1413
2017-11-10,2.9137
2017-11-13,-3.312
2017-11-14,-8.453
2017-11-15,2.7157999999999998
2017-11-16,-6.6392
2017-11-17,-1.5733000000000001
2017-11-20,-7.1611
2017-11-21,2.135
2017-11-22,2.3601
2017-11-24,0.7246
2017-11-27,-2.0929
2017-11-28,1.4028
2017-11-29,-9.0909
2017-11-30,1.7391
2017-12-01,-3.8462
2017-12-04,1.7037
2017-12-05,-2.185
2017-12-06,-4.691
2017-12-07,-0.8594
2017-12-08,-2.2853
2017-12-11,8.5484
2017-12-12,-7.3551
2017-12-13,1.2029
2017-12-14,-4.1997
2017-12-15,0.3309
2017-12-18,3.0503
2017-12-19,-2.96
2017-12-20,-0.5771
2017-12-21,0.9121
2017-12-22,4.4371
2017-12-26,-2.2817
2017-12-27,-0.6441
2017-12-28,1.3776
2017-12-29,7.4341
2018-01-02,-3.497
2018-01-03,-1.6962000000000002
2018-01-04,-1.1764999999999999
2018-01-05,-1.0317
2018-01-08,-3.6087
2018-01-09,0.6656
2018-01-10,4.6281
2018-01-11,-4.1864
2018-01-12,2.7205
2018-01-16,-2.8891999999999998
2018-01-17,1.7355
2018-01-18,-7.961
2018-01-19,1.4122
2018-01-22,3.4813
2018-01-23,2.6913
2018-01-24,0.0
2018-01-25,0.9828
2018-01-26,-0.4055
2018-01-29,-0.4479
2018-01-30,-0.2045
2018-01-31,1.5164
2018-02-01,5.6116
2018-02-02,-1.6055000000000001
2018-02-05,-5.5944
2018-02-06,-1.1522999999999999
2018-02-07,1.9983
2018-02-08,-0.5714
2018-02-09,-3.0378
2018-02-12,0.6774
2018-02-13,1.6821000000000002
2018-02-14,-0.8271
2018-02-15,0.834
2018-02-16,-1.6543
2018-02-20,-1.1775
2018-02-21,-0.766
2018-02-22,2.2298
2018-02-23,1.0906
2018-02-26,2.5726
2018-02-27,1.9417
2018-02-28,1.5873
2018-03-01,2.3437
2018-03-02,0.0
2018-03-05,10.8397
2018-03-06,1.3085
2018-03-07,2.9912
2018-03-08,1.1881
2018-03-09,3.0007
2018-03-12,-1.7099
2018-03-13,0.2255
2018-03-14,-2.3465
2018-03-15,1.7117
2018-03-16,-1.7476
2018-03-19,0.5929
2018-03-20,0.6549
2018-03-21,-0.5856
2018-03-22,-0.1963
2018-03-23,-0.2623
2018-03-26,0.1315
2018-03-27,0.7879
2018-03-28,-2.4104
2018-03-29,2.6702
2018-04-02,0.6502
2018-04-03,-2.0672
2018-04-04,-1.1873
2018-04-05,-4.8738
2018-04-06,-5.2625
2018-04-09,4.4444
2018-04-10,1.2057
2018-04-11,-3.8542
2018-04-12,1.8222
2018-04-13,0.1432
2018-04-16,-3.3595
2018-04-17,4.5488
2018-04-18,0.1769
2018-04-19,0.7062
2018-04-20,0.0701
2018-04-23,0.7708
2018-04-24,1.3213
2018-04-25,-1.1668
2018-04-26,-0.3472
2018-04-27,-0.6969
2018-04-30,1.2631999999999999
2018-05-01,0.4158
2018-05-02,0.7591
2018-05-03,-4.5205
2018-05-04,2.5825
2018-05-07,0.979
2018-05-08,0.3463
2018-05-09,-0.4831
2018-05-10,0.4854
2018-05-11,-0.4831
2018-05-14,-2.5659
2018-05-15,-1.0676
2018-05-16,0.7194
2018-05-17,0.8214
2018-05-18,-1.0273
2018-05-21,1.718
2018-05-22,-2.2519
2018-05-23,0.0
2018-05-24,-2.0158
2018-05-25,-1.2123
2018-05-29,-2.4173
2018-05-30,-2.5152
2018-05-31,5.5512
2018-06-01,4.4444
2018-06-04,-2.9078
2018-06-05,2.4105
2018-06-06,-0.4993
2018-06-07,-2.6523
2018-06-08,-1.1782
2018-06-11,2.8316
2018-06-12,0.7971
2018-06-13,0.3595
2018-06-14,0.788
2018-06-15,-0.2843
2018-06-18,-0.2851
2018-06-19,0.5718
2018-06-20,-2.6297
2018-06-21,-12.3358
2018-06-22,4.9126
2018-06-25,-6.5873
2018-06-26,5.1827
2018-06-27,-1.6155
2018-06-28,2.4631
2018-06-29,-5.0481
2018-07-02,-0.8439
2018-07-03,4.0
2018-07-05,0.0
2018-07-06,-1.8003
2018-07-09,1.9167
2018-07-10,-1.063
2018-07-11,-6.7769
2018-07-12,7.2695
2018-07-13,3.8843
2018-07-16,-6.6826
2018-07-17,1.1935
2018-07-18,2.3589
2018-07-19,2.3868
2018-07-20,0.9646
2018-07-23,0.7962
2018-07-24,1.4218
2018-07-25,2.0249
2018-07-26,0.1527
2018-07-27,-6.4787
2018-07-30,2.8525
2018-07-31,1.6640000000000001
2018-08-01,-1.4809
2018-08-02,11.1551
2018-08-03,0.4982
2018-08-06,0.5666
2018-08-07,1.4085
2018-08-08,-2.0833
2018-08-09,-12.766
2018-08-10,-2.1951
2018-08-13,-1.9119000000000002
2018-08-14,0.8475
2018-08-15,-4.7059
2018-08-16,1.7637
2018-08-17,-0.3466
2018-08-20,0.087
2018-08-21,2.4327
2018-08-22,1.3571
2018-08-23,4.6862
2018-08-24,2.3181
2018-08-27,8.0469
2018-08-28,0.7954
2018-08-29,0.2869
2018-08-30,3.0758
2018-08-31,-1.5267
2018-09-04,-3.4531
2018-09-05,-0.146
2018-09-06,0.0731
2018-09-07,-2.7027
2018-09-10,-4.3544
2018-09-11,-2.2763
2018-09-12,-1.7671000000000001
2018-09-13,-0.6541
2018-09-14,0.0
2018-09-17,-5.679
2018-09-18,0.6981
2018-09-19,3.6395
2018-09-20,-0.5017
2018-09-21,-1.7647
2018-09-24,2.3097
2018-09-25,-7.4415
2018-09-26,5.8717
2018-09-27,1.2799
2018-09-28,1.5164
2018-10-01,-1.4108
2018-10-02,-1.2626
2018-10-03,2.7279999999999998
2018-10-04,3.7344
2018-10-05,4.96
2018-10-08,5.9451
2018-10-09,5.1079
2018-10-10,-6.2286
2018-10-11,1.0949
2018-10-12,2.5271
2018-10-15,0.5634
2018-10-16,2.3109
2018-10-17,-1.5058
2018-10-18,-2.7797
2018-10-19,-5.5039
2018-10-22,-3.8578
2018-10-23,-8.5759
2018-10-24,-1.3769
2018-10-25,-5.4101
2018-10-26,-12.3616
2018-10-29,-4.9474
2018-10-30,5.0941
2018-10-31,5.9009
2018-11-01,-5.1741
2018-11-02,6.9254999999999995
2018-11-05,8.2434
2018-11-06,5.349
2018-11-07,1.6351
2018-11-08,-0.254
2018-11-09,-5.0934
2018-11-12,-6.3506
2018-11-13,-2.8653
2018-11-14,-1.5733000000000001
2018-11-15,6.3936
2018-11-16,10.1408
2018-11-19,-1.023
2018-11-20,-0.0861
2018-11-21,1.1207
2018-11-23,0.5115
2018-11-26,1.5267
2018-11-27,-7.4353
2018-11-28,-0.2708
2018-11-29,0.905
2018-11-30,0.8072
2018-12-03,1.5125
2018-12-04,-7.8878
2018-12-06,4.0913
2018-12-07,-1.2797
2018-12-10,-5.5556
2018-12-11,-1.7647
2018-12-12,-0.5988
2018-12-13,0.8032
2018-12-14,-0.1992
2018-12-17,0.3992
2018-12-18,-4.175
2018-12-19,-0.4149
2018-12-20,0.5729
2018-12-21,-0.5697
2018-12-24,-7.7083
2018-12-26,-4.4018
2018-12-27,4.1322
2018-12-28,3.4013999999999998
2018-12-31,13.9254
2019-01-02,5.486
2019-01-03,-5.9307
2019-01-04,2.2308
2019-01-07,8.3491
2019-01-08,3.2399
2019-01-09,0.212
2019-01-10,-3.9356999999999998
2019-01-11,0.0881
2019-01-14,-0.3521
2019-01-15,-2.9152
2019-01-16,0.7279
2019-01-17,1.1743000000000001
2019-01-18,0.8929
2019-01-22,-7.4336
2019-01-23,1.5295999999999998
2019-01-24,-2.5423999999999998
2019-01-25,6.087
2019-01-28,-2.7321999999999997
2019-01-29,-4.2135
2019-01-30,5.0831
2019-01-31,0.7442
2019-02-01,-1.2927
2019-02-04,-1.1225
2019-02-05,0.6623
2019-02-06,1.5977000000000001
2019-02-07,-4.3478
2019-02-08,-2.2244
2019-02-11,0.1978
2019-02-12,3.1589
2019-02-13,1.3397000000000001
2019-02-14,-3.2106
2019-02-15,3.4146
2019-02-19,-1.9811
2019-02-20,-5.2936
2019-02-21,0.1016
2019-02-22,1.8274
2019-02-25,1.1964
2019-02-26,1.9704000000000002
2019-02-27,1.6425
2019-02-28,-1.1407
2019-03-01,-5.0962
2019-03-04,2.7356
2019-03-05,-0.3945
2019-03-06,0.495
2019-03-07,-0.4926
2019-03-08,-1.8812
2019-03-11,4.9445
2019-03-12,0.6731
2019-03-13,0.382
2019-03-14,-0.666
2019-03-15,3.9272
2019-03-18,-1.8433000000000002
2019-03-19,-1.784
2019-03-20,2.6769
2019-03-21,-4.6555
2019-03-22,-6.3477
2019-03-25,0.9385
2019-03-26,2.0661
2019-03-27,2.834
2019-03-28,3.5433
2019-03-29,-0.2852
2019-04-01,2.6215
2019-04-02,0.2322
2019-04-03,-0.1854
2019-04-04,0.4643
2019-04-05,0.0924
2019-04-08,-5.7248
2019-04-09,-3.3301
2019-04-10,0.6079
2019-04-11,-1.1078000000000001
2019-04-12,-2.7495000000000003
2019-04-15,-7.644
2019-04-16,2.0408
2019-04-17,-13.6667
2019-04-18,-8.2368
2019-04-22,-5.7504
2019-04-23,-5.0595
2019-04-24,0.9404
2019-04-25,2.4068
2019-04-26,6.141
2019-04-29,0.0
2019-04-30,5.8571
2019-05-01,-8.7719
2019-05-02,1.9231
2019-05-03,2.3222
2019-05-06,1.1348
2019-05-07,-2.3843
2019-05-08,-2.4425
2019-05-09,-1.9146
2019-05-10,4.4294
2019-05-13,2.0848
2019-05-14,3.662
2019-05-15,-3.8043
2019-05-16,-1.8362
2019-05-17,-0.4317
2019-05-20,0.4335
2019-05-21,-4.3165
2019-05-22,7.8195
2019-05-23,-6.1367
2019-05-24,-2.9718
2019-05-28,-6.4319
2019-05-29,-1.6367
2019-05-30,-2.6622
2019-05-31,-4.1026
2019-06-03,-9.6257
2019-06-04,-0.789
2019-06-05,-0.994
2019-06-06,2.6104000000000003
2019-06-07,1.1742
2019-06-10,-5.2224
2019-06-11,-1.8367
2019-06-12,-3.3264
2019-06-13,1.2903
2019-06-14,-2.5478
2019-06-17,-5.2288
2019-06-18,-1.3793
2019-06-19,-2.0979
2019-06-20,3.8095
2019-06-21,-2.9817
2019-06-24,-4.0189
2019-06-25,0.9852
2019-06-26,-7.3171
2019-06-27,3.1579
2019-06-28,-5.8673
2019-07-01,7.8591
2019-07-02,0.5025
2019-07-03,19.75
2019-07-05,5.0104
2019-07-08,-2.3857
2019-07-09,-5.7026
2019-07-10,-0.216
2019-07-11,-5.8442
2019-07-12,9.8851
2019-07-15,-1.046
2019-07-16,7.1882
2019-07-17,0.789
2019-07-18,-1.0568
2019-07-19,1.2658
2019-07-22,-8.9844
2019-07-23,-4.9356
2019-07-24,6.5463000000000005
2019-07-25,-4.0254
2019-07-26,-1.766
2019-07-29,1.573
2019-07-30,2.4336
2019-07-31,2.3758
2019-08-01,-1.6878
2019-08-02,-3.6481
2019-08-05,-8.0178
2019-08-06,1.2107
2019-08-07,-0.7177
2019-08-08,0.9639
2019-08-09,-2.3866
2019-08-12,-2.445
2019-08-13,1.2530999999999999
2019-08-14,1.7327
2019-08-15,-5.3528
2019-08-16,0.2571
2019-08-19,3.5897
2019-08-20,-2.2277
2019-08-21,1.5190000000000001
2019-08-22,-2.4938000000000002
2019-08-23,-2.8133
2019-08-26,1.0526
2019-08-27,1.8229
2019-08-28,-4.4757
2019-08-29,-1.4726
2019-08-30,0.2717
2019-09-03,-2.439
2019-09-04,2.7778
2019-09-05,1.3514
2019-09-06,4.0
2019-09-09,-3.3333
2019-09-10,6.366
2019-09-11,-0.7481
2019-09-12,0.5025
2019-09-13,-5.25
2019-09-16,0.2639
2019-09-17,-6.0526
2019-09-18,0.2801
2019-09-19,3.0726
2019-09-20,-5.4201
2019-09-23,-0.5731
2019-09-24,-2.3055
2019-09-25,-4.1298
2019-09-26,-3.0769
2019-09-27,-0.6349
2019-09-30,9.9042
2019-10-01,4.3605
2019-10-02,-11.4206
2019-10-03,0.3145
2019-10-04,-0.627
2019-10-07,-6.9401
2019-10-08,4.2373
2019-10-09,0.1626
2019-10-10,0.6494
2019-10-11,2.5806
2019-10-14,0.0
2019-10-15,1.8868
2019-10-16,-8.9506
2019-10-17,-4.0678
2019-10-18,-0.3534
2019-10-21,10.2837
2019-10-22,1.2862
2019-10-23,-7.9365
2019-10-24,8.6207
2019-10-25,1.5873
2019-10-28,0.3125
2019-10-29,-3.4268
2019-10-30,0.3226
2019-10-31,-4.5016
2019-11-01,3.0303
2019-11-04,4.902
2019-11-05,9.0343
2019-11-06,-4.1429
2019-11-07,-8.7928
2019-11-08,-3.268
2019-11-11,0.3378
2019-11-12,1.3468
2019-11-13,-7.6411999999999995
2019-11-14,14.3885
2019-11-15,0.6289
2019-11-18,-5.0
2019-11-19,6.25
2019-11-20,-0.9288
2019-11-21,-5.3125
2019-11-22,-0.6601
2019-11-25,3.3223
2019-11-26,4.5016
2019-11-27,13.8462
2019-11-29,17.2973
2019-12-02,-5.9908
2019-12-03,-3.1863
2019-12-04,-4.3038
2019-12-05,-8.7302
2019-12-06,0.2899
2019-12-09,-1.7341
2019-12-10,-0.5882
2019-12-11,1.1834
2019-12-12,15.4971
2019-12-13,1.2658
2019-12-16,-5.5
2019-12-17,-3.1746
2019-12-18,-3.0055
2019-12-19,1.4085
2019-12-20,-0.5556
2019-12-23,2.5140000000000002
2019-12-24,-1.6349
2019-12-26,-66.759
2019-12-27,5.4167
2019-12-30,4.3478
2019-12-31,19.697
2020-01-02,-0.6329
2020-01-03,-4.4586
2020-01-06,-3.3333
2020-01-07,0.0
2020-01-08,3.4483
2020-01-09,1.3333
2020-01-10,-1.3158
2020-01-13,-3.3333
2020-01-14,-0.6897
2020-01-15,1.3889
2020-01-16,28.0822
2020-01-17,-1.6042999999999998
2020-01-21,-3.2609
2020-01-22,14.6067
2020-01-23,-0.9804
2020-01-24,-8.9109
2020-01-27,-3.8043
2020-01-28,-3.9548
2020-01-29,-21.7647
2020-01-30,-2.2556
2020-01-31,-3.8462
2020-02-03,-4.8
2020-02-04,-4.958
2020-02-05,1.6799
2020-02-06,1.7391
2020-02-07,0.8547
2020-02-10,0.0
2020-02-11,6.7797
2020-02-12,-3.1746
2020-02-13,-3.2787
2020-02-14,-2.5423999999999998
2020-02-18,-4.3478
2020-02-19,4.5455
2020-02-20,0.8696
2020-02-21,2.5862
2020-02-24,0.8403
2020-02-25,10.85
2020-02-26,-3.7739000000000003
2020-02-27,2.7344
2020-02-28,2.6616
2020-03-02,-0.7407
2020-03-03,-0.7463
2020-03-04,2.6316
2020-03-05,3.2967
2020-03-06,-7.8014
2020-03-09,-6.5385
2020-03-10,-2.4691
2020-03-11,-2.1097
2020-03-12,-10.3448
2020-03-13,-7.6923
2020-03-16,-16.6562
2020-03-17,11.611
2020-03-18,3.0235
2020-03-19,-2.7174
2020-03-20,5.5642
2020-03-23,2.8789
2020-03-24,2.6235
2020-03-25,4.2607
2020-03-26,1.4423
2020-03-27,-5.2133
2020-03-30,-4.0
2020-03-31,-3.125
2020-04-01,-3.4478
2020-04-02,-0.093
2020-04-03,-1.9173
2020-04-06,2.8526
2020-04-07,2.5414
2020-04-08,9.9138
2020-04-09,19.6078
2020-04-13,11.4754
2020-04-14,-3.8971
2020-04-15,-1.3007
2020-04-16,-5.4264
2020-04-17,0.0
2020-04-20,-0.8197
2020-04-21,10.7438
2020-04-22,0.0
2020-04-23,-1.4925
2020-04-24,-1.5152
2020-04-27,3.0769
2020-04-28,-2.2388
2020-04-29,2.2901
2020-04-30,-4.4776
2020-05-01,-3.9063
2020-05-04,6.5041
2020-05-05,0.0
2020-05-06,2.8015
2020-05-07,-1.2401
2020-05-08,14.2857
2020-05-11,7.8947
2020-05-12,-3.6585
2020-05-13,-6.3291
2020-05-14,-4.7297
2020-05-15,-0.7092
2020-05-18,7.1429
2020-05-19,6.0
2020-05-20,3.7736
2020-05-21,-3.6364
2020-05-22,2.5157
2020-05-26,7.6687
2020-05-27,0.8604
2020-05-28,-6.22
2020-05-29,-0.6024
2020-06-01,2.4242
2020-06-02,1.7751000000000001
2020-06-03,-0.5814
2020-06-04,-1.7544
2020-06-05,2.3810000000000002
2020-06-08,-3.4884
2020-06-09,0.0
2020-06-10,-2.4096
2020-06-11,-5.5556
2020-06-12,3.2614
2020-06-15,-0.6266
2020-06-16,2.5478
2020-06-17,0.0
2020-06-18,-2.4845
2020-06-19,4.4586
2020-06-22,5.4878
2020-06-23,-1.1561
2020-06-24,-6.4327
2020-06-25,2.5
2020-06-26,-6.7073
2020-06-29,0.6536
2020-06-30,-4.5455
2020-07-01,-0.6803
2020-07-02,-0.6849
2020-07-06,6.2069
2020-07-07,-2.5974
2020-07-08,4.0
2020-07-09,-5.1282
2020-07-10,-0.6757
2020-07-13,-4.7619
2020-07-14,0.0
2020-07-15,16.4286
2020-07-16,-1.2454
2020-07-17,1.2610999999999999
2020-07-20,6.135
2020-07-21,1.7341
2020-07-22,1.7045
2020-07-23,-3.352
2020-07-24,9.2486
2020-07-27,-4.2328
2020-07-28,41.989
2020-07-29,-19.0661
2020-07-30,-6.7308
2020-07-31,-20.1031
