ticker,CHMG US Equity
2000-09-05,0.0
2000-09-07,1.2821
2000-09-08,-1.2658
2000-09-12,1.2821
2000-09-14,-1.2658
2000-09-15,0.0
2000-09-18,0.0
2000-09-19,1.2821
2000-09-20,-0.1519
2000-09-22,0.0
2000-09-25,-0.641
2000-09-27,0.0
2000-10-02,1.9355
2000-10-05,-0.6329
2000-10-11,-1.5924
2000-10-16,0.3236
2000-10-17,1.2903
2000-10-18,0.0
2000-10-20,-1.2739
2000-10-23,0.0
2000-10-25,0.0
2000-10-26,1.9355
2000-11-01,0.0
2000-11-02,-1.2658
2000-11-07,0.641
2000-11-09,0.6369
2000-11-17,0.0
2000-11-21,0.0
2000-11-30,-2.5316
2000-12-08,2.5974
2000-12-11,-1.2658
2000-12-12,-1.2821
2000-12-18,0.0
2000-12-22,1.1561
2000-12-27,0.0
2001-01-02,1.2987
2001-01-03,3.8462
2001-01-05,-3.7037
2001-01-09,-1.2821
2001-01-10,2.5974
2001-01-18,1.2658
2001-01-19,-2.5
2001-01-22,2.5641
2001-01-23,-2.5
2001-01-24,-1.2821
2001-01-29,2.5974
2001-01-30,0.0
2001-01-31,0.0
2001-02-01,0.6329
2001-02-05,-0.3145
2001-02-06,2.8391
2001-02-12,0.6135
2001-02-13,-2.439
2001-02-21,0.3125
2001-02-22,-0.3115
2001-02-23,0.0
2001-02-26,0.625
2001-02-27,1.8634
2001-03-02,-1.5244
2001-03-05,0.3096
2001-03-06,-1.2346
2001-03-07,0.0
2001-03-09,0.0
2001-03-12,0.0
2001-03-13,1.25
2001-03-14,1.2346
2001-03-15,-2.439
2001-03-21,1.1
2001-03-22,0.0
2001-03-23,0.0
2001-03-27,-0.625
2001-03-28,-0.6289
2001-03-29,1.2658
2001-03-30,2.5
2001-04-02,-1.2195
2001-04-05,-1.2346
2001-04-06,0.625
2001-04-09,-3.0559
2001-04-10,0.5638
2001-04-11,1.9367999999999999
2001-04-12,0.0
2001-04-16,0.0
2001-04-18,2.5
2001-04-19,-4.878
2001-04-24,4.8718
2001-04-25,0.0
2001-04-27,-2.445
2001-05-02,1.5038
2001-05-04,0.4938
2001-05-07,-1.2285
2001-05-08,-2.9851
2001-05-09,0.0
2001-05-10,0.0
2001-05-11,1.2821
2001-05-14,-0.7595
2001-05-15,2.0408
2001-05-16,2.5
2001-05-17,0.0
2001-05-21,-1.2195
2001-05-22,4.1975
2001-05-23,-0.237
2001-05-29,0.0
2001-06-01,4.2755
2001-06-04,0.2278
2001-06-05,-2.2727
2001-06-06,-1.8605
2001-06-07,0.0
2001-06-08,0.9479
2001-06-11,0.939
2001-06-12,-0.6977
2001-06-13,0.9368
2001-06-14,2.0882
2001-06-20,1.0
2001-06-21,4.5455
2001-06-22,-4.3478
2001-06-25,0.9091
2001-06-26,6.5315
2001-06-29,0.0
2001-07-02,-0.6342
2001-07-03,-1.0638
2001-07-06,-1.9355
2001-07-09,0.0
2001-07-10,3.0702
2001-07-12,4.2553
2001-07-13,-1.6327
2001-07-17,-4.5643
2001-07-18,8.6957
2001-07-20,-6.0
2001-07-23,2.1277
2001-07-24,2.0833
2001-07-25,-2.0408
2001-07-26,1.0417
2001-07-27,-0.6186
2001-07-30,2.6971
2001-07-31,-2.6263
2001-08-01,2.1784
2001-08-03,-2.132
2001-08-06,0.0
2001-08-07,0.0
2001-08-08,2.6971
2001-08-09,1.0101
2001-08-10,0.0
2001-08-13,0.0
2001-08-15,3.0
2001-08-16,-1.9417
2001-08-20,4.9505
2001-08-22,2.8302
2001-08-23,0.9174
2001-08-24,-1.8182
2001-08-27,0.0
2001-08-28,2.4074
2001-08-30,0.0
2001-08-31,-2.17
2001-09-04,0.5545
2001-09-05,4.7794
2001-09-06,-4.386
2001-09-07,6.422
2001-09-10,-6.0345
2001-09-17,1.3761
2001-09-19,1.2851
2001-09-20,-0.3243
2001-09-24,1.2292
2001-09-25,-0.8929
2001-09-26,-0.5405
2001-09-27,0.0
2001-10-05,1.4493
2001-10-08,2.6786
2001-10-10,-0.8696
2001-10-12,-1.7544
2001-10-15,0.0
2001-10-16,0.0
2001-10-17,0.0
2001-10-18,0.0
2001-10-19,2.6786
2001-10-23,-0.6957
2001-10-24,0.7005
2001-10-26,0.3478
2001-10-31,-0.3466
2001-11-01,0.8696
2001-11-06,-0.8621
2001-11-07,0.8696
2001-11-08,0.0
2001-11-13,0.0
2001-11-15,0.3448
2001-11-16,1.3746
2001-11-20,0.0
2001-11-27,-1.5253999999999999
2001-11-28,0.6885
2001-11-30,0.8547
2001-12-05,-1.0169
2001-12-06,2.7397
2001-12-10,-2.0
2001-12-11,-0.5102
2001-12-12,-0.5128
2001-12-14,0.1718
2001-12-17,-0.1715
2001-12-18,0.0
2001-12-21,1.3162
2001-12-24,-0.5128
2001-12-31,0.5155
2002-01-03,-2.2222
2002-01-08,0.6993
2002-01-10,2.0833
2002-01-11,-1.3605
2002-01-15,-0.5172
2002-01-16,0.0
2002-01-17,0.0
2002-01-18,0.5199
2002-01-24,2.069
2002-01-25,-0.3378
2002-01-28,-1.6949
2002-01-29,0.0
2002-02-01,-0.8621
2002-02-06,-0.8696
2002-02-08,-0.8772
2002-02-11,-0.708
2002-02-14,1.426
2002-02-15,-1.4060000000000001
2002-02-19,0.0
2002-02-20,0.0
2002-02-21,0.713
2002-02-22,1.4159
2002-03-01,-2.0942
2002-03-05,0.0
2002-03-08,0.713
2002-03-11,0.0
2002-03-14,0.0
2002-03-15,-0.354
2002-03-18,0.8881
2002-03-26,0.4615
2002-03-27,0.53
2002-03-28,-0.703
2002-04-01,0.0
2002-04-02,0.531
2002-04-11,-0.5282
2002-04-12,0.708
2002-04-15,0.0
2002-04-16,-0.703
2002-04-17,0.708
2002-04-22,-0.703
2002-05-01,0.177
2002-05-02,0.3534
2002-05-03,-0.3521
2002-05-06,0.0
2002-05-10,0.0
2002-05-15,0.0
2002-05-16,0.0
2002-05-20,0.0
2002-05-21,0.0
2002-05-22,0.0
2002-05-28,0.0
2002-05-29,0.7067
2002-05-31,0.0
2002-06-04,-0.3509
2002-06-05,0.3521
2002-06-11,-0.3509
2002-06-13,0.0
2002-06-18,0.0
2002-06-20,0.8099
2002-06-21,-0.3521
2002-06-25,0.53
2002-06-26,-0.5272
2002-06-28,0.3534
2002-07-01,0.7042
2002-07-02,-1.049
2002-07-03,1.2367
2002-07-09,0.1745
2002-07-12,-1.0453
2002-07-22,-0.8803
2002-07-23,0.5329
2002-07-24,0.0
2002-07-25,0.0
2002-07-31,-0.8834
2002-08-08,0.3565
2002-08-21,-0.2842
2002-08-22,0.285
2002-08-23,-0.3552
2002-08-26,0.0
2002-08-27,-0.1783
2002-08-28,0.0
2002-08-29,0.5357
2002-09-05,-0.3552
2002-09-09,0.5348
2002-09-12,-0.5319
2002-09-16,0.0
2002-09-23,1.0065
2002-09-24,-0.3559
2002-09-25,0.5357
2002-10-01,-0.1066
2002-10-02,-0.6046
2002-10-03,0.5367
2002-10-04,0.0
2002-10-08,-0.5338
2002-10-09,-4.1145
2002-10-10,0.7463
2002-10-11,0.0
2002-10-15,-0.9259
2002-10-16,-8.411200000000001
2002-10-17,-2.0408
2002-10-18,0.0
2002-10-22,1.2083
2002-10-24,2.5113
2002-10-25,1.004
2002-10-28,-1.3917
2002-10-30,-1.6129
2002-10-31,-0.2049
2002-11-01,0.0
2002-11-04,-0.8214
2002-11-05,-0.3313
2002-11-07,-0.4985
2002-11-08,6.8894
2002-11-11,2.5391
2002-11-12,0.9524
2002-11-13,0.0
2002-11-14,-1.8868
2002-11-15,-0.1923
2002-11-19,1.3487
2002-11-20,2.6616
2002-11-25,3.7037
2002-11-26,-4.1071
2002-12-05,0.9311
2002-12-09,-0.1845
2002-12-11,-0.3697
2002-12-12,0.1855
2002-12-19,-2.2963
2002-12-20,0.956
2002-12-24,0.0
2002-12-31,2.2727
2003-01-02,-0.8889
2003-01-03,4.6338
2003-01-06,-3.5714
2003-01-07,0.3704
2003-01-08,-0.369
2003-01-09,-0.9259
2003-01-10,0.3738
2003-01-13,1.3035
2003-01-14,-1.2868
2003-01-21,0.1862
2003-01-22,0.0
2003-01-23,2.2305
2003-01-28,-2.1818
2003-02-03,0.3717
2003-02-05,-0.3704
2003-02-06,0.0743
2003-02-07,-0.26
2003-02-11,0.0
2003-02-13,0.0
2003-02-14,0.5587
2003-02-18,-0.9259
2003-02-19,0.0
2003-02-20,-1.6822
2003-02-25,0.0
2003-02-27,-0.1901
2003-03-03,-0.5714
2003-03-05,-0.1916
2003-03-06,0.0
2003-03-12,3.071
2003-03-13,-2.9795
2003-03-18,-0.5758
2003-03-21,0.1169
2003-03-24,-0.1946
2003-03-31,0.3899
2003-04-01,1.9417
2003-04-02,1.9048
2003-04-04,-2.8037
2003-04-09,5.0
2003-04-10,-1.0989
2003-04-11,-1.4815
2003-04-16,-1.3158
2003-04-17,2.4762
2003-04-21,0.3717
2003-04-24,0.9259
2003-04-25,0.7339
2003-04-29,-0.3643
2003-05-01,0.1828
2003-05-02,0.0
2003-05-08,0.0
2003-05-09,0.0
2003-05-13,0.0
2003-05-14,4.0146
2003-05-15,-1.7544
2003-05-16,3.5714
2003-05-20,-0.6897
2003-05-28,5.0347
2003-05-29,-0.8264
2003-06-06,-2.5
2003-06-09,0.0
2003-06-10,2.5641
2003-06-13,0.8333
2003-06-18,5.7851
2003-06-19,0.0938
2003-06-20,-2.3585
2003-06-25,0.0
2003-06-26,1.4493
2003-06-30,-3.1746
2003-07-02,0.1639
2003-07-07,8.6743
2003-07-08,0.9036
2003-07-09,-0.7463
2003-07-10,-5.4135
2003-07-11,2.2258
2003-07-15,3.1104
2003-07-21,-3.4691
2003-07-23,1.4062999999999999
2003-07-24,-2.1572
2003-07-25,-1.5748
2003-07-28,0.0
2003-07-29,1.12
2003-07-31,-1.0759
2003-08-01,0.0
2003-08-04,0.0
2003-08-05,-2.0793
2003-08-06,0.0
2003-08-07,-1.1434
2003-08-12,0.7931
2003-08-13,0.8197
2003-08-18,-1.3984
2003-08-19,2.2427
2003-08-20,2.4194
2003-08-21,3.9370000000000003
2003-08-25,0.0
2003-08-29,0.0
2003-09-02,-5.9091000000000005
2003-09-03,-0.1932
2003-09-04,-0.1291
2003-09-05,1.454
2003-09-10,1.1146
2003-09-11,-0.1575
2003-09-15,-1.8927
2003-09-16,-0.3215
2003-09-17,3.2258
2003-09-18,0.4063
2003-09-22,-1.2539
2003-10-01,3.1746
2003-10-02,-2.7692
2003-10-07,2.8481
2003-10-08,-1.5385
2003-10-09,3.125
2003-10-10,-3.0303
2003-10-16,0.0
2003-10-20,-2.3438
2003-10-22,4.0
2003-10-23,-0.7692
2003-10-24,-0.7752
2003-10-28,0.0
2003-10-31,-1.5625
2003-11-04,1.5873
2003-11-07,2.3438
2003-11-10,-0.7634
2003-11-11,0.0
2003-11-12,0.0
2003-11-18,-1.5385
2003-11-25,0.0
2003-12-03,0.0
2003-12-04,0.0
2003-12-05,-0.625
2003-12-08,1.4151
2003-12-09,4.6512
2003-12-10,-2.2222
2003-12-11,2.2727
2003-12-12,0.0
2003-12-17,0.4444
2003-12-18,2.4484
2003-12-19,5.7971
2003-12-23,-2.7397
2003-12-24,3.9436999999999998
2004-01-02,-3.794
2004-01-05,0.1408
2004-01-06,-0.1406
2004-01-09,0.0
2004-01-12,0.0
2004-01-13,0.0
2004-01-14,0.7042
2004-01-16,-2.0979
2004-01-20,0.0
2004-01-22,0.0
2004-01-23,-1.4285999999999999
2004-01-26,1.4493
2004-01-27,-1.1429
2004-01-30,-1.4451
2004-02-05,3.3724
2004-02-06,-0.7092
2004-02-09,-0.7143
2004-02-10,0.0
2004-02-12,0.0
2004-02-18,-1.5827
2004-02-20,1.6082
2004-02-23,-1.554
2004-02-24,-3.537
2004-02-25,0.7576
2004-02-26,-0.7519
2004-03-01,0.0
2004-03-03,0.0
2004-03-04,-0.6061
2004-03-05,-1.2195
2004-03-08,0.0
2004-03-10,-0.9259
2004-03-11,0.0
2004-03-12,0.0
2004-03-15,0.0
2004-03-16,2.648
2004-03-18,0.9105
2004-03-23,-0.7519
2004-03-25,-0.5152
2004-03-29,0.0
2004-03-30,0.0
2004-03-31,-1.227
2004-04-02,-0.6211
2004-04-05,-4.6875
2004-04-08,-0.4918
2004-04-12,0.0
2004-04-13,7.6442
2004-04-15,-6.7952
2004-04-16,-2.2989
2004-04-19,-0.8403
2004-04-20,5.0847
2004-04-21,-2.4194
2004-04-23,0.0
2004-04-26,2.4793
2004-04-27,-3.2258
2004-04-28,-5.0
2004-04-29,0.0
2004-05-04,0.8772
2004-05-05,1.7391
2004-05-07,-0.8547
2004-05-10,0.0
2004-05-11,-1.8965999999999998
2004-05-12,1.0545
2004-05-17,-0.8696
2004-05-19,3.5088
2004-05-20,-1.6949
2004-05-21,-0.8621
2004-05-24,0.6957
2004-05-27,-1.8998
2004-06-01,0.3521
2004-06-07,0.8772
2004-06-09,0.6957
2004-06-10,-1.5544
2004-06-16,-0.8772
2004-06-17,2.3717
2004-06-18,-0.0692
2004-06-22,-1.7301
2004-06-23,2.1127
2004-06-24,-0.5862
2004-06-25,0.0
2004-06-29,0.5245
2004-07-01,-0.3478
2004-07-06,2.7923
2004-07-07,0.1698
2004-07-12,-0.8475
2004-07-13,5.1282
2004-07-14,-2.6016
2004-07-15,-1.5025
2004-07-16,0.0
2004-07-19,-0.8475
2004-07-21,0.1709
2004-07-22,-1.0239
2004-07-28,-0.8621
2004-07-29,0.3478
2004-08-02,-0.8666
2004-08-04,0.5245
2004-08-09,-0.8696
2004-08-10,0.0
2004-08-12,0.0
2004-08-13,0.8772
2004-08-17,-1.7391
2004-08-20,3.5398
2004-08-23,-1.7094
2004-08-24,-1.2174
2004-08-27,5.1056
2004-08-30,-1.1724999999999999
2004-08-31,-2.5423999999999998
2004-09-01,-0.8696
2004-09-08,4.386
2004-09-09,0.8403
2004-09-10,0.0
2004-09-13,0.8333
2004-09-16,-0.8264
2004-09-17,0.8333
2004-09-20,1.8182
2004-09-21,-1.2987
2004-09-22,-1.3158
2004-09-23,4.1
2004-09-24,1.2903
2004-09-27,-3.6624
2004-09-29,0.1653
2004-09-30,1.4851
2004-10-04,0.813
2004-10-06,-2.5806
2004-10-07,-2.3179
2004-10-08,-1.6949
2004-10-11,2.2414
2004-10-12,-1.0118
2004-10-13,2.0443
2004-10-14,0.8347
2004-10-18,0.8278
2004-10-19,0.6568
2004-10-22,0.3263
2004-10-25,-1.626
2004-10-26,3.8017
2004-10-28,-1.7516
2004-11-01,2.107
2004-11-02,-3.1746
2004-11-03,-0.6557
2004-11-04,-0.165
2004-11-05,-1.4876
2004-11-08,-3.5235
2004-11-09,3.4783
2004-11-10,-1.3445
2004-11-11,1.3629
2004-11-12,0.6723
2004-11-15,0.1669
2004-11-16,-2.0
2004-11-17,7.1429
2004-11-18,0.0
2004-11-19,-0.1587
2004-11-22,-1.4308
2004-11-23,1.6129
2004-11-26,0.0
2004-11-29,-0.0317
2004-11-30,0.0
2004-12-01,1.302
2004-12-02,-1.8809
2004-12-03,2.2364
2004-12-06,-1.5625
2004-12-07,-1.5873
2004-12-08,5.1613
2004-12-09,0.0
2004-12-13,1.227
2004-12-14,0.0
2004-12-15,3.0303
2004-12-17,-2.2059
2004-12-20,-0.3008
2004-12-22,0.2715
2004-12-23,2.2727
2004-12-29,-0.7407
2004-12-31,-2.2388
2005-01-04,-0.7634
2005-01-05,-1.5385
2005-01-06,0.0
2005-01-10,0.0
2005-01-11,-2.9688
2005-01-12,0.0
2005-01-13,1.4493
2005-01-19,-1.4285999999999999
2005-01-20,0.0
2005-01-25,1.4493
2005-02-01,0.6349
2005-02-03,0.0
2005-02-07,-1.1041
2005-02-08,0.0
2005-02-09,0.1595
2005-02-10,2.5478
2005-02-11,-2.3292
2005-02-14,1.5897999999999999
2005-02-15,-1.252
2005-02-18,3.0111
2005-02-22,-1.5385
2005-02-23,0.0
2005-03-02,0.0
2005-03-03,0.7813
2005-03-08,-0.7752
2005-03-10,1.5625
2005-03-11,-1.5385
2005-03-14,2.3437
2005-03-15,1.9847000000000001
2005-03-16,-1.1976
2005-03-17,-1.5152
2005-03-21,0.0
2005-03-22,0.0
2005-03-23,2.2769
2005-03-24,3.0303
2005-03-28,-2.9412000000000003
2005-03-30,-1.5152
2005-03-31,0.4
2005-04-01,0.3678
2005-04-04,-0.7634
2005-04-05,-0.7692
2005-04-06,0.7752
2005-04-08,3.0769
2005-04-11,0.0
2005-04-13,0.0
2005-04-14,-0.7463
2005-04-18,2.2556
2005-04-19,-1.4706000000000001
2005-04-20,-1.4925
2005-04-21,0.9091
2005-04-22,-1.2012
2005-04-25,0.0
2005-04-26,1.8237
2005-04-27,-0.7463
2005-04-28,0.3008
2005-05-02,0.4498
2005-05-03,-0.7463
2005-05-04,0.7519
2005-05-05,0.0
2005-05-10,-1.4925
2005-05-11,0.0
2005-05-13,-2.1212
2005-05-16,0.0
2005-05-17,4.9536
2005-05-18,-1.1799
2005-05-19,1.194
2005-05-20,-4.1298
2005-05-23,4.3077
2005-05-24,-2.6549
2005-05-25,1.5152
2005-05-26,1.4925
2005-05-27,-4.4118
2005-05-31,4.3077
2005-06-01,-1.9174
2005-06-02,-2.2556
2005-06-03,0.0
2005-06-06,1.5385
2005-06-07,-3.0303
2005-06-08,0.0
2005-06-09,-0.7813
2005-06-10,-0.6299
2005-06-13,-0.1585
2005-06-14,1.5873
2005-06-16,1.5625
2005-06-17,-2.3077
2005-06-21,2.3622
2005-06-22,0.0
2005-06-27,-2.3559
2005-06-30,0.0
2005-07-01,3.1746
2005-07-05,0.0
2005-07-07,-1.5385
2005-07-08,-1.5625
2005-07-12,0.0
2005-07-14,0.0
2005-07-22,0.0
2005-07-25,0.7937
2005-07-26,-0.7874
2005-07-27,0.0
2005-08-02,0.0
2005-08-03,-0.3175
2005-08-05,-1.2739
2005-08-08,0.0
2005-08-09,0.0
2005-08-10,0.0
2005-08-11,1.6129
2005-08-12,1.2698
2005-08-15,-1.2539
2005-08-16,1.5873
2005-08-18,0.0
2005-08-22,-0.7813
2005-08-23,-2.2047
2005-08-24,-0.161
2005-08-26,2.2580999999999998
2005-09-02,-0.6309
2005-09-09,-1.5873
2005-09-13,-0.8065
2005-09-14,2.439
2005-09-20,-1.5873
2005-09-21,1.6129
2005-09-22,-3.1746
2005-09-26,0.0
2005-10-06,-0.5288
2005-10-07,3.9867
2005-10-11,0.639
2005-10-14,-4.7619
2005-10-17,0.0
2005-10-18,0.0
2005-10-20,0.8333
2005-10-24,0.0
2005-10-25,-0.4959
2005-10-27,0.4983
2005-10-28,0.0
2005-11-02,-0.4959
2005-11-07,2.3256
2005-11-09,-2.2727
2005-11-10,0.0
2005-11-15,0.0
2005-11-17,0.0
2005-11-23,2.1595
2005-12-01,-2.1138
2005-12-05,0.0
2005-12-06,0.0
2005-12-07,0.0
2005-12-08,0.0
2005-12-09,0.0
2005-12-15,0.7973
2005-12-22,0.4983
2005-12-29,0.0
2005-12-30,2.1488
2006-01-03,-1.2945
2006-01-05,-0.4918
2006-01-06,-0.3295
2006-01-09,0.8264
2006-01-10,-0.8197
2006-01-12,0.4959
2006-01-13,0.0
2006-01-17,-0.3289
2006-01-18,-0.8251
2006-01-19,0.4992
2006-01-20,-0.1656
2006-01-24,0.0
2006-01-30,0.0
2006-01-31,0.0
2006-02-01,0.0
2006-02-02,0.0
2006-02-06,0.0
2006-02-07,0.0
2006-02-08,0.0
2006-02-09,0.0
2006-02-10,-1.1609
2006-02-15,2.0134
2006-02-16,-0.8224
2006-02-17,0.3317
2006-02-21,0.0
2006-03-02,0.6612
2006-03-03,0.0
2006-03-06,0.0
2006-03-07,-0.6568
2006-03-10,0.0
2006-03-15,0.6612
2006-03-16,0.7882
2006-03-17,-1.1494
2006-03-20,-0.3322
2006-03-21,-0.8333
2006-03-27,0.0
2006-03-29,-0.6723
2006-03-30,0.6768
2006-04-04,-1.5126
2006-04-07,0.3413
2006-04-13,0.0
2006-04-17,0.0
2006-04-18,0.3401
2006-04-19,0.0
2006-04-20,-0.339
2006-04-21,-0.3401
2006-04-24,0.0
2006-04-25,-0.1706
2006-04-28,0.5128
2006-05-01,-1.0204
2006-05-02,0.8591
2006-05-03,0.0
2006-05-04,-0.8518
2006-05-05,1.3746
2006-05-08,0.0
2006-05-09,1.5253999999999999
2006-05-10,-2.3372
2006-05-16,0.0
2006-05-17,1.7094
2006-05-18,-0.8403
2006-05-19,0.8475
2006-05-22,0.0
2006-05-23,-0.5042
2006-05-24,6.4189
2006-05-25,-7.1429
2006-05-26,2.5641
2006-05-30,3.3333
2006-05-31,-4.0323
2006-06-01,-0.8403
2006-06-02,-1.3559
2006-06-05,8.2131
2006-06-06,-5.5256
2006-06-07,-0.8403
2006-06-08,-1.3559
2006-06-09,0.6873
2006-06-12,-0.5119
2006-06-13,0.0
2006-06-15,0.8233
2006-06-16,0.3431
2006-06-20,0.3419
2006-06-22,-0.6814
2006-06-23,0.0
2006-06-26,0.3431
2006-06-29,-0.3419
2006-06-30,1.2006999999999999
2006-07-05,1.6949
2006-07-07,-1.6667
2006-07-10,-0.339
2006-07-11,0.3401
2006-07-12,-0.1695
2006-07-13,1.8676
2006-07-14,-1.8333
2006-07-17,0.0
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,0.0
2006-07-25,1.8676
2006-07-28,-1.6667
2006-07-31,1.6949
2006-08-01,0.0
2006-08-02,-1.6667
2006-08-03,0.0
2006-08-08,0.0
2006-08-09,1.6949
2006-08-10,1.6333
2006-08-11,-1.6071
2006-08-14,1.6667
2006-08-15,0.0
2006-08-17,-1.6393
2006-08-21,-0.8333
2006-08-22,-0.3361
2006-08-23,2.8668
2006-08-24,0.0
2006-08-25,0.0
2006-08-29,-1.8033000000000001
2006-08-31,-1.3356
2006-09-01,2.3689
2006-09-05,-2.314
2006-09-06,2.3689
2006-09-08,-1.6529
2006-09-11,2.521
2006-09-12,0.8197
2006-09-13,0.813
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-0.8065
2006-09-19,2.439
2006-09-20,0.0
2006-09-22,0.0
2006-09-26,-2.3810000000000002
2006-09-27,0.813
2006-09-28,-0.8065
2006-09-29,0.813
2006-10-04,0.7742
2006-10-05,3.2258
2006-10-06,-2.2813
2006-10-10,0.0
2006-10-12,0.2558
2006-10-13,0.0319
2006-10-16,1.2117
2006-10-17,0.8192
2006-10-18,0.7813
2006-10-19,0.0
2006-10-20,1.5504
2006-10-23,0.0
2006-10-24,-3.7862999999999998
2006-10-26,0.603
2006-10-30,1.2618
2006-10-31,2.8037
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,-0.6061
2006-11-06,0.6098
2006-11-07,0.0
2006-11-08,-0.7273
2006-11-09,0.7326
2006-11-10,2.2727
2006-11-15,-2.2222
2006-11-16,-1.9697
2006-11-21,-0.1546
2006-11-22,2.0124
2006-11-24,0.0
2006-11-27,0.0
2006-12-01,0.9105
2006-12-05,0.7519
2006-12-06,-1.4925
2006-12-07,0.0
2006-12-11,0.1515
2006-12-14,2.0877
2006-12-18,-1.4925
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,-1.4848
2006-12-26,-0.7998
2006-12-27,0.0
2006-12-29,-0.6202
2007-01-03,1.7161
2007-01-04,-0.7669
2007-01-05,0.0
2007-01-08,0.6182
2007-01-10,-1.3825
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,1.2461
2007-01-18,0.0
2007-01-19,1.5385
2007-01-23,-1.5152
2007-01-29,0.1538
2007-01-30,-0.1536
2007-02-02,-0.6154
2007-02-07,0.4644
2007-02-09,-1.3867
2007-02-12,0.0
2007-02-13,0.625
2007-02-14,-0.1553
2007-02-22,1.0575
2007-02-23,-1.0465
2007-02-26,2.0218
2007-02-27,-3.0488
2007-02-28,0.0
2007-03-01,2.1384
2007-03-02,-2.0936
2007-03-05,1.2579
2007-03-12,-0.6211
2007-03-13,-0.0313
2007-03-19,-5.5118
2007-03-20,1.6667
2007-03-21,-1.4426
2007-03-22,0.0
2007-03-28,-0.1996
2007-03-30,0.1667
2007-04-02,0.0
2007-04-03,0.1664
2007-04-04,1.3289
2007-04-09,-0.9836
2007-04-12,0.0
2007-04-13,0.9934
2007-04-17,2.459
2007-04-19,0.0
2007-04-20,2.7199999999999998
2007-04-27,-1.8692
2007-05-01,-0.7937
2007-05-07,-0.8
2007-05-10,-1.6129
2007-05-18,0.8197
2007-05-22,-0.813
2007-05-23,-0.4918
2007-05-25,0.4942
2007-05-29,0.0
2007-05-30,-1.6393
2007-05-31,0.0
2007-06-06,-0.8333
2007-06-07,0.8403
2007-06-08,-0.5
2007-06-12,0.536
2007-06-13,-0.5332
2007-06-21,0.6417
2007-06-25,-0.5034
2007-06-26,-0.1686
2007-07-05,0.1689
2007-07-10,1.1804000000000001
2007-07-11,-0.8333
2007-07-12,-0.8403
2007-07-13,-1.3559
2007-07-16,1.0309
2007-07-17,0.3401
2007-07-19,-0.1695
2007-07-20,-0.3396
2007-07-23,0.0
2007-07-25,4.77
2007-07-26,-4.5527999999999995
2007-07-27,-2.0443
2007-07-30,0.8696
2007-07-31,0.0
2007-08-01,-3.1034
2007-08-02,0.1779
