ticker,TCHH US Equity
2008-02-27,-10.0
2008-02-28,-11.1111
2008-02-29,25.0
2008-03-03,0.0
2008-03-04,-15.0
2008-03-05,-11.7647
2008-03-06,0.0
2008-03-07,6.6667
2008-03-10,-6.25
2008-03-11,6.6667
2008-03-12,31.25
2008-03-13,9.5238
2008-03-14,8.6957
2008-03-17,28.0
2008-03-18,0.0
2008-03-19,21.875
2008-03-20,92.3077
2008-03-24,-33.5
2008-03-25,-29.8246
2008-03-26,11.4286
2008-03-27,2.5641
2008-03-28,-7.5
2008-03-31,-2.7027
2008-04-01,8.3333
2008-04-02,0.0
2008-04-03,-25.641
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,-3.4483
2008-04-09,0.0
2008-04-10,-7.1429
2008-04-11,19.2308
2008-04-14,6.4516
2008-04-15,-27.2727
2008-04-16,0.0
2008-04-17,4.1667
2008-04-18,4.0
2008-04-21,7.6923
2008-04-22,-7.1429
2008-04-23,-3.8462
2008-04-24,0.0
2008-04-25,4.0
2008-04-28,-3.8462
2008-04-29,0.0
2008-04-30,-4.0
2008-05-01,0.0
2008-05-02,4.1667
2008-05-05,0.0
2008-05-06,8.0
2008-05-07,25.9259
2008-05-08,-2.9412000000000003
2008-05-09,-9.0909
2008-05-12,0.0
2008-05-13,-6.6667
2008-05-14,-1.3393
2008-05-15,-5.8824
2008-05-16,0.0
2008-05-19,15.3846
2008-05-20,-16.6667
2008-05-21,12.0
2008-05-22,-10.7143
2008-05-23,0.0
2008-05-27,-4.0
2008-05-28,-4.1667
2008-05-29,13.0435
2008-05-30,0.0
2008-06-02,-7.6923
2008-06-03,-4.1667
2008-06-04,-13.0435
2008-06-05,15.0
2008-06-06,-34.7826
2008-06-09,33.3333
2008-06-10,-15.0
2008-06-11,17.647100000000002
2008-06-12,-15.0
2008-06-13,0.0
2008-06-16,-11.7647
2008-06-17,6.6667
2008-06-18,0.0
2008-06-19,12.5
2008-06-20,-11.1111
2008-06-23,0.0
2008-06-24,-12.5
2008-06-25,-7.1429
2008-06-26,38.4615
2008-06-27,-5.5556
2008-06-30,-11.7647
2008-07-01,-6.6667
2008-07-02,0.0
2008-07-03,7.1429
2008-07-07,0.0
2008-07-08,100.0
2008-07-09,-20.0
2008-07-10,25.0
2008-07-11,-16.6667
2008-07-14,-20.0
2008-07-15,-23.4375
2008-07-16,24.0816
2008-07-17,-10.526299999999999
2008-07-18,17.647100000000002
2008-07-21,21.875
2008-07-22,-17.9487
2008-07-23,-10.0
2008-07-24,11.1111
2008-07-25,0.0
2008-07-28,-10.0
2008-07-29,-5.5556
2008-07-30,5.8824
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,11.1111
2008-08-06,0.0
2008-08-07,-5.0
2008-08-08,-5.2632
2008-08-11,5.5556
2008-08-12,-5.2632
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,-16.6667
2008-08-20,0.0
2008-08-21,-5.8333
2008-08-22,27.4336
2008-08-25,-16.6667
2008-08-26,0.0
2008-08-27,-19.1667
2008-08-28,15.4639
2008-08-29,0.8929
2008-09-02,-0.885
2008-09-03,-14.2857
2008-09-04,-16.6667
2008-09-05,0.0
2008-09-08,5.0
2008-09-09,-9.5238
2008-09-10,5.2632
2008-09-11,-30.0
2008-09-12,-7.1429
2008-09-15,-23.0769
2008-09-16,40.0
2008-09-17,0.0
2008-09-18,7.1429
2008-09-19,65.0
2008-09-22,-23.2323
2008-09-23,5.2632
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,-30.0
2008-09-30,-14.2857
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,16.6667
2008-10-06,-14.2857
2008-10-07,-16.6667
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,-16.25
2008-10-13,19.403
2008-10-14,-20.0
2008-10-15,-3.125
2008-10-16,-22.5806
2008-10-17,33.3333
2008-10-20,12.5
2008-10-21,122.2222
2008-10-22,-20.0
2008-10-23,-25.0
2008-10-24,-16.6667
2008-10-27,0.0
2008-10-28,-20.0
2008-10-29,25.0
2008-10-30,-20.0
2008-10-31,25.0
2008-11-03,-20.0
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,25.0
2008-11-10,20.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,-8.3333
2008-11-18,-9.0909
2008-11-19,0.0
2008-11-20,-43.75
2008-11-21,77.7778
2008-11-24,-20.0
2008-11-25,25.0
2008-11-26,-20.0
2008-11-28,50.0
2008-12-01,0.0
2008-12-02,-66.6667
2008-12-03,34.375
2008-12-04,-20.9302
2008-12-05,35.2941
2008-12-08,67.3913
2008-12-09,-6.4935
2008-12-10,6.9444
2008-12-11,-6.4935
2008-12-12,-11.1111
2008-12-15,-25.0
2008-12-16,-27.0833
2008-12-17,14.2857
2008-12-18,0.0
2008-12-19,0.0
2008-12-22,-20.0
2008-12-23,31.25
2008-12-24,-23.8095
2008-12-26,-9.375
2008-12-29,17.2414
2008-12-30,8.8235
2008-12-31,-13.5135
2009-01-02,-18.75
2009-01-05,23.0769
2009-01-06,25.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,0.0
2009-01-12,0.0
2009-01-14,-32.5
2009-01-15,48.1481
2009-01-16,0.0
2009-01-20,7.5
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,25.5814
2009-01-27,-14.8148
2009-01-28,4.3478
2009-01-29,0.0
2009-01-30,16.6667
2009-02-02,0.0
2009-02-03,-14.2857
2009-02-04,-33.3333
2009-02-05,0.0
2009-02-06,59.375
2009-02-09,9.8039
2009-02-10,128.5714
2009-02-11,-6.25
2009-02-12,-6.6667
2009-02-19,-14.2857
2009-02-20,0.0
2009-02-23,0.0
2009-02-25,-50.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,-10.4167
2009-03-10,6.9767
2009-03-11,-26.087
2009-03-12,17.647100000000002
2009-03-13,7.5
2009-03-16,48.8372
2009-03-17,25.0
2009-03-18,0.0
2009-03-19,10.0
2009-03-20,9.0909
2009-03-23,0.0
2009-03-25,-50.0
2009-03-26,66.6667
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,0.0
2009-04-03,-20.0
2009-04-06,25.0
2009-04-08,-20.0
2009-04-09,-25.0
2009-04-13,50.0
2009-04-14,11.1111
2009-04-15,-10.0
2009-04-21,-33.3333
2009-04-22,-33.3333
2009-04-23,6.25
2009-04-24,-5.8824
2009-04-27,6.25
2009-04-28,0.0
2009-04-29,41.1765
2009-04-30,-29.1667
2009-05-01,64.7059
2009-05-04,-39.2857
2009-05-05,58.8235
2009-05-06,-1.8519
2009-05-07,-3.7736
2009-05-11,-5.8824
2009-05-12,12.5
2009-05-13,-11.1111
2009-05-14,-33.3333
2009-05-15,25.0
2009-05-18,-20.0
2009-05-19,75.0
2009-05-20,-37.5
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,14.2857
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,32.5
2009-06-03,-9.434
2009-06-04,0.0
2009-06-05,0.0
2009-06-09,16.6667
2009-06-10,10.7143
2009-06-11,-14.5161
2009-06-12,5.6604
2009-06-15,0.0
2009-06-16,-28.5714
2009-06-17,25.0
2009-06-18,0.0
2009-06-19,38.0
2009-06-22,0.0
2009-06-24,11.5942
2009-06-25,-33.7662
2009-06-26,-5.8824
2009-06-29,-10.4167
2009-06-30,6.9767
2009-07-01,-13.0435
2009-07-02,-7.5
2009-07-06,2.7027
2009-07-07,-7.8947
2009-07-08,5.7143
2009-07-09,0.0
2009-07-10,-8.1081
2009-07-13,0.0
2009-07-14,-5.8824
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,-6.25
2009-07-20,6.6667
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-9.375
2009-07-24,-10.3448
2009-07-27,11.538499999999999
2009-07-28,-10.3448
2009-07-29,-7.6923
2009-07-30,12.5
2009-07-31,-3.7037
2009-08-03,0.0
2009-08-04,3.8462
2009-08-05,11.1111
2009-08-06,0.0
2009-08-07,-3.3333
2009-08-10,3.4483
2009-08-11,-10.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,40.7407
2009-08-17,-2.6316
2009-08-18,-5.4054
2009-08-19,-8.5714
2009-08-20,-18.75
2009-08-21,3.8462
2009-08-24,11.1111
2009-08-25,-3.3333
2009-08-26,-6.8966
2009-08-27,7.4074
2009-08-28,-10.3448
2009-08-31,3.8462
2009-09-01,-11.1111
2009-09-02,12.5
2009-09-03,-11.1111
2009-09-04,8.3333
2009-09-08,-19.2308
2009-09-09,-9.5238
2009-09-10,15.7895
2009-09-11,0.0
2009-09-14,-4.5455
2009-09-15,4.7619
2009-09-16,-4.5455
2009-09-17,14.2857
2009-09-18,-8.3333
2009-09-21,-13.6364
2009-09-22,10.526299999999999
2009-09-23,-9.5238
2009-09-24,0.0
2009-09-25,-5.2632
2009-09-28,16.6667
2009-09-29,-9.5238
2009-09-30,36.8421
2009-10-01,-15.3846
2009-10-02,-13.6364
2009-10-05,-15.7895
2009-10-06,0.0
2009-10-07,12.5
2009-10-08,-22.2222
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,-7.1429
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,-15.3846
2009-10-21,18.1818
2009-10-22,-38.4615
2009-10-23,25.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,-20.0
2009-10-29,0.0
2009-10-30,25.0
2009-11-02,-20.0
2009-11-03,25.0
2009-11-04,-20.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,25.0
2009-11-11,-20.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,-25.0
2009-11-17,0.0
2009-11-18,33.3333
2009-11-19,0.0
2009-11-20,-25.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,-16.6667
2009-11-30,20.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,-16.6667
2009-12-09,0.0
2009-12-10,20.0
2009-12-11,-16.6667
2009-12-14,20.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,-16.6667
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,20.0
2009-12-29,-50.0
2009-12-30,0.0
2009-12-31,66.6667
2010-01-04,0.0
2010-01-05,20.0
2010-01-06,-16.6667
2010-01-07,20.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,-16.6667
2010-01-13,20.0
2010-01-14,-16.6667
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,20.0
2010-01-21,-16.6667
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,-40.0
2010-02-01,0.0
2010-02-02,66.6667
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,-40.0
2010-02-12,66.6667
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,-40.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,66.6667
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,-40.0
2010-03-04,0.0
2010-03-05,66.6667
2010-03-08,-40.0
2010-03-09,100.0
2010-03-10,-16.6667
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,-40.0
2010-03-16,66.6667
2010-03-17,0.0
2010-03-18,-40.0
2010-03-19,66.6667
2010-03-22,20.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,-16.6667
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,-40.0
2010-04-01,0.0
2010-04-05,66.6667
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,20.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,-16.6667
2010-04-30,20.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,-16.6667
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,20.0
2010-05-19,-16.6667
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,-40.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,66.6667
2010-06-10,-40.0
2010-06-11,66.6667
2010-06-14,-40.0
2010-06-15,0.0
2010-06-16,66.6667
2010-06-17,-40.0
2010-06-18,66.6667
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,-40.0
2010-06-24,66.6667
2010-06-25,0.0
2010-06-28,-40.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,66.6667
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,-40.0
2010-07-13,0.0
2010-07-14,66.6667
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,-40.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,-33.3333
2010-08-17,50.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,-33.3333
2010-08-23,50.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,-33.3333
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,-20.0
2010-10-12,25.0
2010-10-13,-20.0
2010-10-14,25.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-08,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-17,-20.0
2010-12-21,25.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,-20.0
2011-01-04,0.0
2011-01-05,25.0
2011-01-06,-20.0
2011-01-07,25.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,0.0
2011-02-16,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-03,-20.0
2011-03-04,25.0
2011-03-07,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-04,0.0
2011-04-05,-20.0
2011-04-08,25.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-13,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-24,0.0
2011-05-27,0.0
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-16,0.0
2011-06-17,0.0
2011-06-27,0.0
2011-07-18,0.0
2011-07-28,0.0
2011-08-10,0.0
2011-08-26,0.0
2011-08-30,0.0
2011-09-06,0.0
2011-09-07,0.0
2011-09-12,0.0
2011-09-14,0.0
2011-09-26,0.0
2011-10-11,0.0
2011-10-26,0.0
2011-10-28,0.0
2011-11-09,0.0
2011-12-02,0.0
2011-12-07,0.0
2011-12-14,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-25,0.0
2012-01-27,0.0
2012-02-02,0.0
2012-02-09,0.0
2012-02-10,-20.0
2012-02-13,25.0
2012-02-14,0.0
2012-02-15,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,0.0
2012-03-29,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-05-03,0.0
2012-05-11,0.0
2012-05-22,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,-20.0
2012-06-14,25.0
2012-06-15,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-07-02,0.0
2012-07-12,0.0
2012-07-17,0.0
2012-07-19,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-26,-20.0
2012-08-06,0.0
2012-08-09,0.0
2012-08-13,0.0
2012-08-15,0.0
2012-08-20,0.0
2012-08-24,25.0
2012-09-04,-20.0
2012-09-06,25.0
2012-09-10,-20.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-21,0.0
2012-10-01,25.0
2012-10-16,0.0
2012-11-02,0.0
2012-11-07,0.0
2012-11-27,0.0
2012-12-10,-20.0
2012-12-26,25.0
2012-12-27,0.0
2012-12-28,-20.0
2012-12-31,0.0
2013-01-22,25.0
2013-01-25,0.0
2013-02-06,0.0
2013-02-11,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-26,0.0
2013-04-17,0.0
2013-04-24,0.0
2013-05-08,0.0
2013-05-28,0.0
2013-05-30,0.0
2013-06-17,0.0
2013-08-20,0.0
2013-08-26,-20.0
2013-09-20,25.0
2013-09-23,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-15,0.0
2013-10-17,-20.0
2013-10-23,25.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,-20.0
2013-11-12,25.0
2013-11-14,0.0
2013-11-26,0.0
2013-11-27,0.0
2014-01-17,-20.0
2014-02-20,25.0
2014-02-21,0.0
2014-02-24,-20.0
2014-02-25,212.5
2014-02-26,-40.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,-33.3333
2014-03-10,50.0
2014-03-11,-33.3333
2014-03-12,0.0
2014-03-13,50.0
2014-03-14,0.0
2014-03-17,-33.3333
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,150.0
2014-03-24,0.0
2014-03-25,-40.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,-33.3333
2014-04-07,50.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,-33.3333
2014-04-15,50.0
2014-04-16,-33.3333
2014-04-17,0.0
2014-04-21,50.0
2014-04-22,0.0
2014-04-23,-33.3333
2014-04-24,150.0
2014-04-25,0.0
2014-04-28,-40.0
2014-04-29,66.6667
2014-04-30,-40.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,-33.3333
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,50.0
2014-05-21,-33.3333
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,50.0
2014-05-30,0.0
2014-06-02,-33.3333
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-23,0.0
2014-06-25,0.0
2014-07-01,0.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,0.0
2014-07-11,0.0
2014-08-25,0.0
2014-09-02,0.0
2014-09-08,0.0
2014-09-16,0.0
2014-09-18,0.0
2014-09-22,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-31,0.0
2014-12-17,-92.0
2015-01-20,400.0
2015-01-23,1900.0
2015-01-26,-99.0
2015-01-28,0.0
2015-02-04,1150.0
2015-02-05,0.0
2015-02-18,-92.0
2015-02-19,1150.0
2015-02-20,-20.0
2015-02-23,25.0
2015-02-24,0.0
2015-02-27,-92.0
2015-03-06,-90.0
2015-03-09,9900.0
2015-03-10,25.0
2015-03-13,0.0
2015-03-16,-92.0
2015-03-18,1150.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-25,0.0
2015-03-26,0.0
2015-04-02,0.0
2015-04-06,0.0
2015-04-23,0.0
2015-04-30,0.0
2015-05-15,-20.0
2015-05-19,-90.0
2015-05-26,1150.0
2015-05-27,-20.0
2015-05-28,25.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-10,0.0
2015-06-12,0.0
2015-06-30,0.0
2015-07-10,0.0
2015-09-30,-99.2
2015-10-06,99900.0
2015-10-07,-87.5
2015-10-27,0.0
2015-11-09,0.0
2015-11-12,0.0
2015-11-16,-20.0
2015-12-18,900.0
2015-12-28,-87.5
2015-12-30,0.0
2015-12-31,0.0
2016-01-06,0.0
2016-01-27,0.0
2016-03-03,700.0
2016-03-04,-87.5
2016-07-27,700.0
2016-07-28,-87.5
2016-07-29,0.0
2016-08-12,0.0
2016-08-16,-20.0
2016-08-19,25.0
2016-09-14,-99.2
2016-12-19,12400.0
2016-12-22,700.0
2016-12-29,-87.5
2017-01-03,0.0
2017-01-23,0.0
2017-01-25,0.0
2017-02-02,0.0
2017-02-23,0.0
2017-03-02,0.0
2017-03-06,0.0
2017-03-14,0.0
2017-03-23,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-04,0.0
2017-05-03,0.0
2017-05-09,-20.0
2017-05-10,0.0
2017-05-12,0.0
2017-05-19,25.0
2017-05-24,0.0
2017-05-25,-20.0
2017-06-06,-99.0
2017-06-20,9900.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-07-05,-90.0
2017-07-07,900.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,-90.0
2017-07-24,0.0
2017-08-01,900.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-17,0.0
2017-08-21,0.0
2017-08-24,0.0
2017-08-30,-99.0
2017-08-31,900.0
2017-09-01,900.0
2017-09-08,0.0
2017-09-19,0.0
2017-09-20,-90.0
2017-10-05,900.0
2017-10-11,-90.0
2017-11-15,-90.0
2017-11-16,0.0
2017-11-17,900.0
2017-11-21,-90.0
2017-11-29,900.0
2017-12-01,0.0
2017-12-05,-90.0
2017-12-06,900.0
2017-12-12,0.0
2017-12-13,900.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
