ticker,HR US Equity
2000-05-24,-1.8868
2000-05-25,-2.3077
2000-05-26,1.1811
2000-05-30,2.3346
2000-05-31,1.1407
2000-06-01,-0.7519
2000-06-02,1.5152
2000-06-05,-1.1194
2000-06-06,2.2641999999999998
2000-06-07,2.952
2000-06-08,-0.7168
2000-06-09,1.083
2000-06-12,-1.7856999999999998
2000-06-13,0.3636
2000-06-14,-0.7246
2000-06-15,0.365
2000-06-16,0.7273
2000-06-19,-0.361
2000-06-20,0.0
2000-06-21,-0.3623
2000-06-22,-0.3636
2000-06-23,0.365
2000-06-26,-0.3636
2000-06-27,0.7299
2000-06-28,0.3623
2000-06-29,-0.722
2000-06-30,-0.6364
2000-07-03,1.0064
2000-07-05,0.3623
2000-07-06,1.083
2000-07-07,0.0
2000-07-10,3.5714
2000-07-11,-2.4138
2000-07-12,0.7067
2000-07-13,0.3509
2000-07-14,0.0
2000-07-17,1.3986
2000-07-18,0.0
2000-07-19,0.6897
2000-07-20,2.7397
2000-07-21,0.6667
2000-07-24,0.3311
2000-07-25,-0.33
2000-07-26,1.9868000000000001
2000-07-27,0.6494
2000-07-28,0.6452
2000-07-31,1.9231
2000-08-01,0.9434
2000-08-02,0.2991
2000-08-03,-1.278
2000-08-04,-0.9709
2000-08-07,0.9804
2000-08-08,0.0
2000-08-09,-1.2945
2000-08-10,-0.3279
2000-08-11,1.6447
2000-08-14,0.0
2000-08-15,-0.3236
2000-08-16,1.9481000000000002
2000-08-17,0.0
2000-08-18,0.6369
2000-08-21,-0.6329
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,0.9554
2000-08-25,0.9464
2000-08-28,0.0
2000-08-29,-1.25
2000-08-30,-0.3165
2000-08-31,0.3175
2000-09-01,0.6329
2000-09-05,1.2579
2000-09-06,-1.2422
2000-09-07,0.9434
2000-09-08,0.9346
2000-09-11,0.9259
2000-09-12,-0.6116
2000-09-13,0.0
2000-09-14,0.0
2000-09-15,-1.2308
2000-09-18,-2.4922
2000-09-19,4.4728
2000-09-20,1.2232
2000-09-21,1.2085
2000-09-22,1.4925
2000-09-25,-0.2941
2000-09-26,0.295
2000-09-27,0.2941
2000-09-28,0.5865
2000-09-29,-1.4577
2000-10-02,-1.1834
2000-10-03,-0.2994
2000-10-04,0.0
2000-10-05,0.9009
2000-10-06,-1.4881
2000-10-09,-0.3021
2000-10-10,-0.6061
2000-10-11,-0.9146
2000-10-12,-1.2308
2000-10-13,1.2461
2000-10-16,-0.3077
2000-10-17,-1.2346
2000-10-18,0.0
2000-10-19,2.5
2000-10-20,0.6098
2000-10-23,-1.5152
2000-10-24,0.0
2000-10-25,-1.2308
2000-10-26,0.9346
2000-10-27,-0.3086
2000-10-30,0.0
2000-10-31,-1.2384
2000-11-01,-1.2539
2000-11-02,-1.2698
2000-11-03,-3.537
2000-11-06,-4.6667
2000-11-07,1.3986
2000-11-08,-1.0345
2000-11-09,4.1812
2000-11-10,-1.3378
2000-11-13,-0.3254
2000-11-14,-2.1053
2000-11-15,1.0753
2000-11-16,-1.7730000000000001
2000-11-17,1.8051
2000-11-20,2.8369
2000-11-21,0.3448
2000-11-22,1.0309
2000-11-24,0.6803
2000-11-27,-1.0135
2000-11-28,-0.6826
2000-11-29,0.0
2000-11-30,-1.3746
2000-12-01,0.3484
2000-12-04,-1.0417
2000-12-05,2.807
2000-12-06,0.0
2000-12-07,1.0239
2000-12-08,2.7027
2000-12-11,0.3289
2000-12-12,-1.9672
2000-12-13,-0.3344
2000-12-14,0.6711
2000-12-15,1.6667
2000-12-18,1.3115
2000-12-19,-0.6472
2000-12-20,-1.6287
2000-12-21,2.9801
2000-12-22,1.6077
2000-12-26,1.8987
2000-12-27,2.1739
2000-12-28,1.8237
2000-12-29,1.4925
2001-01-02,1.1764999999999999
2001-01-03,5.5233
2001-01-04,-2.7548
2001-01-05,-3.1161
2001-01-08,2.6316
2001-01-09,-1.1396
2001-01-10,1.4409
2001-01-11,0.0
2001-01-12,0.2841
2001-01-16,0.0
2001-01-17,0.0
2001-01-18,-0.8499
2001-01-19,1.4285999999999999
2001-01-22,-0.5634
2001-01-23,1.6997
2001-01-24,0.2786
2001-01-25,-0.5556
2001-01-26,-1.3966
2001-01-29,1.7564
2001-01-30,-0.2227
2001-01-31,-0.5357
2001-02-01,-0.763
2001-02-02,-0.8141
2001-02-05,0.0912
2001-02-06,1.5034
2001-02-07,0.9874
2001-02-08,0.6222
2001-02-09,-0.6625
2001-02-12,1.7341
2001-02-13,-0.6993
2001-02-14,0.4515
2001-02-15,1.0337
2001-02-16,-0.1335
2001-02-20,-0.6682
2001-02-21,-1.3453
2001-02-22,-0.1818
2001-02-23,-1.5027
2001-02-26,0.6935
2001-02-27,1.2856
2001-02-28,0.68
2001-03-01,1.0806
2001-03-02,1.4699
2001-03-05,-0.0439
2001-03-06,-0.2196
2001-03-07,-0.088
2001-03-08,0.3965
2001-03-09,-1.0092
2001-03-12,-0.4876
2001-03-13,0.4009
2001-03-14,-0.7542
2001-03-15,-2.9951
2001-03-16,0.5991
2001-03-19,4.5809
2001-03-20,-1.2703
2001-03-21,2.2183
2001-03-22,0.6944
2001-03-23,0.0
2001-03-26,1.25
2001-03-27,0.4683
2001-03-28,-0.8475
2001-03-29,1.1111
2001-03-30,1.8597000000000001
2001-04-02,-0.3734
2001-04-03,-0.4581
2001-04-04,2.636
2001-04-05,0.8153
2001-04-06,-2.4262
2001-04-09,0.4144
2001-04-10,0.9492
2001-04-11,-0.8585
2001-04-12,1.4433
2001-04-16,-2.2358000000000002
2001-04-17,1.0811
2001-04-18,-0.3291
2001-04-19,-0.3302
2001-04-20,-1.1594
2001-04-23,-1.4243999999999999
2001-04-24,-0.5525
2001-04-25,-0.4274
2001-04-26,1.3734
2001-04-27,2.4979
2001-04-30,-0.8674
2001-05-01,0.7083
2001-05-02,-0.9102
2001-05-03,0.6681
2001-05-04,1.6176
2001-05-07,-0.8163
2001-05-08,0.823
2001-05-09,-0.2857
2001-05-10,0.7368
2001-05-11,-0.1422
2001-05-14,1.0417
2001-05-15,0.0
2001-05-16,1.2371
2001-05-17,1.4257
2001-05-18,-0.5221
2001-05-21,0.7671
2001-05-22,0.1603
2001-05-23,1.0
2001-05-24,0.8713
2001-05-25,-0.8638
2001-05-29,-0.9901
2001-05-30,-0.64
2001-05-31,0.3221
2001-06-01,2.0867
2001-06-04,1.5723
2001-06-05,0.387
2001-06-06,0.1542
2001-06-07,1.0393
2001-06-08,-0.9143
2001-06-11,0.4998
2001-06-12,0.3826
2001-06-13,-0.343
2001-06-14,-0.6883
2001-06-15,0.5391
2001-06-18,-0.4596
2001-06-19,-0.2693
2001-06-20,0.3086
2001-06-21,-0.0385
2001-06-22,0.6156
2001-06-25,-1.7208
2001-06-26,1.1673
2001-06-27,0.4231
2001-06-28,-0.4213
2001-06-29,1.1538
2001-07-02,-0.8365
2001-07-03,0.7285
2001-07-05,0.3045
2001-07-06,1.556
2001-07-09,-1.1584
2001-07-10,-0.3781
2001-07-11,0.1898
2001-07-12,1.25
2001-07-13,-0.0748
2001-07-16,-0.2246
2001-07-17,3.3771
2001-07-18,-1.2704
2001-07-19,-0.2206
2001-07-20,-0.1105
2001-07-23,-0.4058
2001-07-24,-1.2222
2001-07-25,-0.075
2001-07-26,0.3752
2001-07-27,0.3364
2001-07-30,-1.8256000000000001
2001-07-31,-0.797
2001-08-01,-0.4591
2001-08-02,1.3836
2001-08-03,0.0758
2001-08-06,0.1894
2001-08-07,1.0208
2001-08-08,0.6737
2001-08-09,1.2639
2001-08-10,-0.0367
2001-08-13,-0.404
2001-08-14,-0.5652
2001-08-15,0.72
2001-08-16,0.3386
2001-08-17,-0.3
2001-08-20,0.9778
2001-08-21,0.6331
2001-08-22,0.2591
2001-08-23,-0.443
2001-08-24,-0.4449
2001-08-27,-1.3035
2001-08-28,-0.3774
2001-08-29,1.1364
2001-08-30,-0.6742
2001-08-31,-1.3575
2001-09-04,-0.7263
2001-09-05,0.6546
2001-09-06,-0.9946
2001-09-07,-0.2318
2001-09-10,-1.5105
2001-09-17,-5.23
2001-09-18,3.3195
2001-09-19,5.1004
2001-09-20,-3.5155
2001-09-21,-1.1881
2001-09-24,2.004
2001-09-25,0.1179
2001-09-26,-1.0989
2001-09-27,1.9444
2001-09-28,-0.7396
2001-10-01,2.7451
2001-10-02,-0.916
2001-10-03,0.9245
2001-10-04,1.1069
2001-10-05,1.6233
2001-10-08,0.1114
2001-10-09,0.1855
2001-10-10,2.8889
2001-10-11,-3.1677
2001-10-12,1.9703
2001-10-15,1.1666
2001-10-16,-1.0811
2001-10-17,-0.5829
2001-10-18,-1.0627
2001-10-19,-0.037
2001-10-22,-0.4446
2001-10-23,-0.8932
2001-10-24,1.3894
2001-10-25,0.1111
2001-10-26,-0.037
2001-10-29,1.4064
2001-10-30,1.1679
2001-10-31,-2.5974
2001-11-01,4.6296
2001-11-02,-2.4425
2001-11-05,0.3266
2001-11-06,1.2658
2001-11-07,-0.2143
2001-11-08,0.2147
2001-11-09,-0.3571
2001-11-12,1.1111
2001-11-13,-0.0886
2001-11-14,0.6884
2001-11-15,-0.1439
2001-11-16,-0.9009
2001-11-19,-0.9091
2001-11-20,-0.9541
2001-11-21,0.0371
2001-11-23,1.8519
2001-11-26,-2.7273
2001-11-27,-0.2991
2001-11-28,0.6749
2001-11-29,1.1173
2001-11-30,-0.5525
2001-12-03,-0.2963
2001-12-04,2.1545
2001-12-05,0.2909
2001-12-06,0.5076
2001-12-07,0.6133
2001-12-10,-0.0359
2001-12-11,0.1076
2001-12-12,-1.5765
2001-12-13,-0.5825
2001-12-14,1.5745
2001-12-17,1.1175
2001-12-18,0.3209
2001-12-19,-0.4975
2001-12-20,-0.7143
2001-12-21,1.0072
2001-12-24,0.2493
2001-12-26,-1.2433
2001-12-27,0.7194
2001-12-28,0.4643
2001-12-31,-0.4621
2002-01-02,0.0
2002-01-03,1.4285999999999999
2002-01-04,-1.4788999999999999
2002-01-07,-1.5726
2002-01-08,-0.9441
2002-01-09,0.0733
2002-01-10,0.0
2002-01-11,0.4029
2002-01-14,1.7877
2002-01-15,0.8961
2002-01-16,0.8171
2002-01-17,0.4228
2002-01-18,-0.1754
2002-01-22,0.0
2002-01-23,0.3866
2002-01-24,0.1401
2002-01-25,-0.3497
2002-01-28,0.7018
2002-01-29,0.0
2002-01-30,0.7666
2002-01-31,-0.5533
2002-02-01,-0.8345
2002-02-04,0.8065
2002-02-05,-0.1043
2002-02-06,0.2786
2002-02-07,-0.1736
2002-02-08,0.7652
2002-02-11,1.1046
2002-02-12,0.8194
2002-02-13,0.6095
2002-02-14,0.0343
2002-02-15,1.6821000000000002
2002-02-19,-1.0804
2002-02-20,0.3413
2002-02-21,-2.3129
2002-02-22,0.9749
2002-02-25,-0.069
2002-02-26,-0.069
2002-02-27,-0.5525
2002-02-28,-1.0417
2002-03-01,2.0351
2002-03-04,1.4443
2002-03-05,1.0847
2002-03-06,-0.0671
2002-03-07,-1.0067
2002-03-08,0.678
2002-03-11,-0.7407
2002-03-12,-0.6445
2002-03-13,-0.9218
2002-03-14,2.6878
2002-03-15,0.0336
2002-03-18,1.107
2002-03-19,0.564
2002-03-20,-0.8578
2002-03-21,2.6622
2002-03-22,-1.1345
2002-03-25,-0.5574
2002-03-26,0.8902
2002-03-27,0.0
2002-03-28,-0.7843
2002-04-01,0.4282
2002-04-02,-0.2952
2002-04-03,-0.4934
2002-04-04,0.1653
2002-04-05,0.066
2002-04-08,1.2863
2002-04-09,0.7489
2002-04-10,1.5836999999999999
2002-04-11,-1.6227
2002-04-12,2.6843
2002-04-15,-1.6693
2002-04-16,-1.7617
2002-04-17,-2.6084
2002-04-18,-0.4017
2002-04-19,-0.7731
2002-04-22,0.2033
2002-04-23,0.9128
2002-04-24,0.9715
2002-04-25,0.4977
2002-04-26,-1.8818000000000001
2002-04-29,1.4805
2002-04-30,0.4642
2002-05-01,0.462
2002-05-02,0.5256
2002-05-03,-0.1634
2002-05-06,0.3273
2002-05-07,0.7178
2002-05-08,-0.2915
2002-05-09,-1.8843
2002-05-10,-0.596
2002-05-13,0.5163
2002-05-14,1.048
2002-05-15,1.2044
2002-05-16,-0.6612
2002-05-17,0.2662
2002-05-20,-0.8629
2002-05-21,-0.9039
2002-05-22,-1.0135
2002-05-23,2.3208
2002-05-24,-1.2008
2002-05-28,0.1013
2002-05-29,0.5059
2002-05-30,0.3356
2002-05-31,0.6689
2002-06-03,-0.4651
2002-06-04,0.7009
2002-06-05,0.0331
2002-06-06,-0.1325
2002-06-07,0.3981
2002-06-10,0.5618
2002-06-11,-0.0986
2002-06-12,0.3289
2002-06-13,0.1639
2002-06-14,0.3273
2002-06-17,0.8157
2002-06-18,-0.7767
2002-06-19,0.1305
2002-06-20,1.6938
2002-06-21,0.0961
2002-06-24,-0.416
2002-06-25,-0.4177
2002-06-26,-1.7425000000000002
2002-06-27,1.0181
2002-06-28,4.0312
2002-07-01,-2.25
2002-07-02,-0.9591
2002-07-03,-0.1291
2002-07-05,0.0323
2002-07-08,-1.2924
2002-07-09,-1.0147
2002-07-10,0.1984
2002-07-11,-1.8152
2002-07-12,0.8403
2002-07-15,-3.6
2002-07-16,1.6598000000000002
2002-07-17,0.3741
2002-07-18,-0.2033
2002-07-19,0.781
2002-07-22,-4.4811
2002-07-23,-3.351
2002-07-24,0.365
2002-07-25,2.5455
2002-07-26,4.6099
2002-07-29,4.3051
2002-07-30,1.7225000000000001
2002-07-31,0.639
2002-08-01,-0.6349
2002-08-02,-2.0767
2002-08-05,-1.0767
2002-08-06,0.4947
2002-08-07,1.5753
2002-08-08,1.1955
2002-08-09,-0.447
2002-08-12,1.0263
2002-08-13,0.4762
2002-08-14,1.4493
2002-08-15,0.0
2002-08-16,0.127
2002-08-19,-0.7609
2002-08-20,-0.2875
2002-08-21,0.769
2002-08-22,0.2544
2002-08-23,-0.0951
2002-08-26,2.0635
2002-08-27,-1.0264
2002-08-28,0.0943
2002-08-29,0.314
2002-08-30,0.5947
2002-09-03,-3.547
2002-09-04,1.9355
2002-09-05,-0.6329
2002-09-06,1.2102
2002-09-09,-0.8811
2002-09-10,0.254
2002-09-11,-0.2533
2002-09-12,-0.8889
2002-09-13,1.2172
2002-09-16,-0.1266
2002-09-17,-1.7744
2002-09-18,0.1613
2002-09-19,-0.4187
2002-09-20,0.097
2002-09-23,0.0646
2002-09-24,-0.7749
2002-09-25,-1.0739
2002-09-26,2.2039
2002-09-27,-1.1265
2002-09-30,1.237
2002-10-01,-0.3537
2002-10-02,-0.9035
2002-10-03,0.9118
2002-10-04,-1.5812
2002-10-07,-4.5902
2002-10-08,-0.8247
2002-10-09,-2.6334
2002-10-10,1.4591
2002-10-11,2.0694
2002-10-14,-1.0309
2002-10-15,3.1944
2002-10-16,-0.572
2002-10-17,1.8274
2002-10-18,0.5317
2002-10-21,0.562
2002-10-22,-1.6437
2002-10-23,0.7687
2002-10-24,1.6915
2002-10-25,2.0874
2002-10-28,-0.3195
2002-10-29,-0.4808
2002-10-30,-0.161
2002-10-31,-0.129
2002-11-01,1.2597
2002-11-04,1.1164
2002-11-05,0.1577
2002-11-06,0.7874
2002-11-07,-0.875
2002-11-08,-1.4817
2002-11-11,-1.12
2002-11-12,2.1683
2002-11-13,-1.0611
2002-11-14,2.8077
2002-11-15,-0.127
2002-11-18,-0.9539
2002-11-19,0.1605
2002-11-20,-0.641
2002-11-21,-0.4194
2002-11-22,0.0972
2002-11-25,-0.1294
2002-11-26,-0.9073
2002-11-27,1.2099
2002-11-29,-0.7754
2002-12-02,0.9443
2002-12-03,-2.1612999999999998
2002-12-04,-1.4177
2002-12-05,0.5017
2002-12-06,-2.03
2002-12-09,0.8832
2002-12-10,-0.9428
2002-12-11,0.4419
2002-12-12,0.5076
2002-12-13,-0.7744
2002-12-16,1.2555
2002-12-17,-0.9718
2002-12-18,-0.7107
2002-12-19,-0.4772
2002-12-20,-0.6507
2002-12-23,-0.0345
2002-12-24,0.5862
2002-12-26,-0.3085
2002-12-27,0.5846
2002-12-30,-1.2308
2002-12-31,1.2461
2003-01-02,-0.2735
2003-01-03,1.6455
2003-01-06,0.4722
2003-01-07,-1.712
2003-01-08,-0.9563
2003-01-09,0.7931
2003-01-10,-0.7527
2003-01-13,0.1379
2003-01-14,0.6196
2003-01-15,-2.4974
2003-01-16,1.4035
2003-01-17,-0.5882
2003-01-21,-0.6265
2003-01-22,-2.9422
2003-01-23,0.4331
2003-01-24,-0.1078
2003-01-27,-1.8705
2003-01-28,-1.7229
2003-01-29,2.5737
2003-01-30,0.0
2003-01-31,2.2909
2003-02-03,0.1777
2003-02-04,0.7452
2003-02-05,0.5636
2003-02-06,0.8757
2003-02-07,-1.7361
2003-02-10,1.4134
2003-02-11,-1.0453
2003-02-12,-0.669
2003-02-13,0.1087
2003-02-14,-0.8324
2003-02-18,0.7299
2003-02-19,-0.2899
2003-02-20,0.109
2003-02-21,0.9074
2003-02-24,-0.3597
2003-02-25,1.083
2003-02-26,-0.75
2003-02-27,0.5757
2003-02-28,0.4293
2003-03-03,0.4988
2003-03-04,1.0989
2003-03-05,1.4376
2003-03-06,-1.4863
2003-03-07,-0.1053
2003-03-10,-0.9132
2003-03-11,-0.4608
2003-03-12,0.9615
2003-03-13,0.9524
2003-03-14,-0.0699
2003-03-17,1.9231
2003-03-18,1.0292
2003-03-19,-10.3565
2003-03-20,-3.5985
2003-03-21,-0.7859
2003-03-24,-1.8614000000000002
2003-03-25,0.2825
2003-03-26,0.4829
2003-03-27,0.4005
2003-03-28,-1.9944
2003-03-31,-0.6105
2003-04-01,2.6618
2003-04-02,1.3163
2003-04-03,-2.5984
2003-04-04,-0.1617
2003-04-07,2.0243
2003-04-08,0.119
2003-04-09,0.2774
2003-04-10,0.7905
2003-04-11,-0.3529
2003-04-14,0.9445
2003-04-15,1.3645
2003-04-16,1.2692
2003-04-17,1.0254
2003-04-21,1.4285999999999999
2003-04-22,0.9266
2003-04-23,1.065
2003-04-24,-0.7994
2003-04-25,-1.0989
2003-04-28,1.7037
2003-04-29,0.5827
2003-04-30,-0.3259
2003-05-01,0.4722
2003-05-02,1.3014999999999999
2003-05-05,2.3911
2003-05-06,-0.1046
2003-05-07,0.5234
2003-05-08,0.5554
2003-05-09,1.001
2003-05-12,1.4696
2003-05-13,-0.0842
2003-05-14,-0.0688
2003-05-15,0.0344
2003-05-16,-0.4132
2003-05-19,-0.4149
2003-05-20,-0.0694
2003-05-21,0.4864
2003-05-22,0.3458
2003-05-23,0.8959
2003-05-27,-0.1025
2003-05-28,-0.1368
2003-05-29,-1.9514
2003-05-30,1.4316
2003-06-02,0.1377
2003-06-03,0.0344
2003-06-04,1.0997
2003-06-05,0.8158
2003-06-06,1.4835
2003-06-09,1.3620999999999999
2003-06-10,1.2783
2003-06-11,0.2265
2003-06-12,0.0969
2003-06-13,-1.129
2003-06-16,0.2936
2003-06-17,-1.9519
2003-06-18,-0.2986
2003-06-19,-0.9983
2003-06-20,-0.3361
2003-06-23,-1.7875
2003-06-24,1.0989
2003-06-25,0.7813
2003-06-26,1.9885000000000002
2003-06-27,-0.8923
2003-06-30,-2.8009
2003-07-01,3.9451
2003-07-02,1.8152
2003-07-03,0.8104
2003-07-07,0.8039
2003-07-08,0.0957
2003-07-09,1.1472
2003-07-10,-2.1739
2003-07-11,1.7713
2003-07-14,0.7278
2003-07-15,-0.2513
2003-07-16,0.5669
2003-07-17,-1.1588
2003-07-18,0.0317
2003-07-21,-0.4118
2003-07-22,0.5089
2003-07-23,0.6962
2003-07-24,0.5343
2003-07-25,-1.3442
2003-07-28,1.2991
2003-07-29,1.564
2003-07-30,1.6015000000000001
2003-07-31,-0.6062
2003-08-01,-1.6773
2003-08-04,0.1551
2003-08-05,0.6504
2003-08-06,-0.4
2003-08-07,-0.1236
2003-08-08,-0.6496
2003-08-11,0.3113
2003-08-12,0.6518
2003-08-13,-0.0925
2003-08-14,-0.8811
2003-08-15,-0.6032
2003-08-18,0.2874
2003-08-19,0.9236
2003-08-20,0.2524
2003-08-21,0.2518
2003-08-22,-0.8163
2003-08-25,-1.1396
2003-08-26,0.4803
2003-08-27,0.3824
2003-08-28,-0.254
2003-08-29,0.7638
2003-09-02,2.9059
2003-09-03,1.0129
2003-09-04,0.1519
2003-09-05,-1.2439
2003-09-08,-1.1674
2003-09-09,-1.0258
2003-09-10,-1.2248999999999999
2003-09-11,0.9539
2003-09-12,0.6299
2003-09-15,-0.3443
2003-09-16,-0.5967
2003-09-17,-0.8215
2003-09-18,0.2867
2003-09-19,0.1271
2003-09-22,0.7297
2003-09-23,0.063
2003-09-24,-0.4407
2003-09-25,-0.7272
2003-09-26,-0.1911
2003-09-29,1.6592
2003-09-30,0.3766
2003-10-01,0.0625
2003-10-02,0.625
2003-10-03,2.1118
2003-10-06,0.365
2003-10-07,-0.1515
2003-10-08,1.214
2003-10-09,-0.06
2003-10-10,0.12
2003-10-13,0.5694
2003-10-14,0.4172
2003-10-15,0.0297
2003-10-16,0.0297
2003-10-17,0.8304
2003-10-20,-0.3235
2003-10-21,0.1475
2003-10-22,-0.5598
2003-10-23,0.2074
2003-10-24,-0.2365
2003-10-27,0.326
2003-10-28,-1.034
2003-10-29,1.6418
2003-10-30,0.5874
2003-10-31,-1.4599
2003-11-03,1.2444
2003-11-04,0.2341
2003-11-05,0.0
2003-11-06,0.5255
2003-11-07,1.8008
2003-11-10,-0.3994
2003-11-11,-0.3437
2003-11-12,1.5377999999999998
2003-11-13,0.2305
2003-11-14,0.2013
2003-11-17,-0.7747
2003-11-18,-0.1446
2003-11-19,0.6661
2003-11-20,-2.2439999999999998
2003-11-21,-0.8829
2003-11-24,0.9204
2003-11-25,1.5004
2003-11-26,0.6087
2003-11-28,0.5474
2003-12-01,-0.6017
2003-12-02,0.3747
2003-12-03,-0.5744
2003-12-04,-0.26
2003-12-05,0.3475
2003-12-08,0.0866
2003-12-09,-0.2307
2003-12-10,0.2023
2003-12-11,1.1249
2003-12-12,2.2533
2003-12-15,-1.9247
2003-12-16,0.8248
2003-12-17,1.0437
2003-12-18,0.0558
2003-12-19,0.279
2003-12-22,0.0278
2003-12-23,-0.2782
2003-12-24,0.4463
2003-12-26,0.3055
2003-12-29,-0.1938
2003-12-30,1.1096
2003-12-31,-1.9203999999999999
2004-01-02,-1.035
2004-01-05,0.1979
2004-01-06,-0.2539
2004-01-07,0.1131
2004-01-08,0.565
2004-01-09,3.0337
2004-01-12,1.3086
2004-01-13,0.3229
2004-01-14,0.2951
2004-01-15,0.5616
2004-01-16,-0.133
2004-01-20,0.7457
2004-01-21,0.3701
2004-01-22,0.079
2004-01-23,1.4474
2004-01-26,0.3372
2004-01-27,1.8873
2004-01-28,0.8627
2004-01-29,-0.5283
2004-01-30,3.8189
2004-02-02,0.1218
2004-02-03,-0.9732
2004-02-04,-2.4324
2004-02-05,0.7807
2004-02-06,1.1994
2004-02-09,0.321
2004-02-10,1.1814
2004-02-11,-0.8027
2004-02-12,-1.2453
2004-02-13,-1.9167999999999998
2004-02-17,-0.3086
2004-02-18,-0.3095
2004-02-19,0.3105
2004-02-20,-1.1607
2004-02-23,-0.5741
2004-02-24,1.0499
2004-02-25,3.6364
2004-02-26,-0.401
2004-02-27,0.2768
2004-03-01,1.0038
2004-03-02,1.1925
2004-03-03,0.1964
2004-03-04,0.4656
2004-03-05,1.7561
2004-03-08,-1.1985000000000001
2004-03-09,-0.655
2004-03-10,-0.8059
2004-03-11,-1.2802
2004-03-12,3.4913
2004-03-15,-0.9157
2004-03-16,0.4621
2004-03-17,2.0092
2004-03-18,0.4509
2004-03-19,1.1812
2004-03-22,-1.9379
2004-03-23,0.0
2004-03-24,-0.9524
2004-03-25,0.7933
2004-03-26,-0.5962
2004-03-29,0.6478
2004-03-30,0.4291
2004-03-31,1.353
2004-04-01,1.8500999999999999
2004-04-02,0.3909
2004-04-05,-8.131
2004-04-06,-7.3049
2004-04-07,1.7214
2004-04-08,0.0793
2004-04-12,-2.9326
2004-04-13,-3.4839
2004-04-14,-0.3384
2004-04-15,4.0181
2004-04-16,1.3874
2004-04-19,-0.3488
2004-04-20,-4.3619
2004-04-21,0.9854
2004-04-22,2.0351
2004-04-23,-2.0492
2004-04-26,1.3389
2004-04-27,2.67
2004-04-28,-0.9383
2004-04-29,-1.6509
2004-04-30,-1.3484
2004-05-03,0.5858
2004-05-04,1.6362
2004-05-05,-0.2729
2004-05-06,-1.2312
2004-05-07,-3.6842
2004-05-10,-3.1061
2004-05-11,0.653
2004-05-12,0.5161
2004-05-13,0.0299
2004-05-14,0.9564
2004-05-17,-0.6809
2004-05-18,1.3413
2004-05-19,-3.3235
2004-05-20,2.2817
2004-05-21,0.3569
2004-05-24,1.5708
2004-05-25,3.56
2004-05-26,1.2116
2004-05-27,0.5011
2004-05-28,1.2465
2004-06-01,-0.8482
2004-06-02,1.2692999999999999
2004-06-03,-0.8992
2004-06-04,0.0825
2004-06-07,1.8956
2004-06-08,0.8088
2004-06-09,-0.8558
2004-06-10,-0.3777
2004-06-14,-1.2185
2004-06-15,2.1107
2004-06-16,1.2081
2004-06-17,-1.1671
2004-06-18,0.671
2004-06-21,1.1197
2004-06-22,-1.1073
