ticker,WPKS US Equity
2005-12-20,9.5238
2005-12-21,-18.4348
2005-12-22,-4.0512
2005-12-28,-33.3333
2006-01-04,0.0
2006-01-09,0.0
2006-01-11,-8.3333
2006-01-13,0.0
2006-01-24,-18.1818
2006-01-30,-11.1111
2006-01-31,-37.5
2006-02-01,0.0
2006-02-03,40.0
2006-02-06,0.0
2006-02-08,-42.8571
2006-02-17,65.0
2006-02-21,-36.3636
2006-02-22,61.9048
2006-02-23,0.0
2006-02-24,0.0
2006-02-27,0.0
2006-03-02,0.0
2006-03-09,0.0
2006-03-10,0.0
2006-03-13,-0.5882
2006-03-17,53.8462
2006-03-28,0.0
2006-03-29,-44.2308
2006-04-05,72.4138
2006-04-11,-40.8
2006-04-13,61.4865
2006-04-17,-25.1046
2006-04-18,34.0782
2006-04-19,-2.0833
2006-04-21,-19.1489
2006-04-24,-5.7895
2006-04-26,25.6983
2006-05-01,-15.5556
2006-05-03,-2.6316
2006-05-08,-43.2432
2006-05-09,66.6667
2006-05-12,-8.5714
2006-05-15,-6.25
2006-05-16,0.0
2006-05-18,-6.6667
2006-05-26,-71.4286
2006-05-31,250.0
2006-06-01,0.0
2006-06-06,0.0
2006-06-07,18.5714
2006-06-08,2.4096
2006-06-09,-11.7647
2006-06-13,-0.6667
2006-06-14,-16.1074
2006-06-15,0.0
2006-06-19,0.0
2006-06-20,-52.0
2006-06-21,-8.3333
2006-06-22,0.0
2006-06-23,100.0
2006-06-29,-9.0909
2006-06-30,40.0
2006-07-03,-28.5714
2006-07-05,0.0
2006-07-06,-24.0
2006-07-07,-21.0526
2006-07-10,6.6667
2006-07-11,0.0
2006-07-12,6.25
2006-07-13,-35.2941
2006-07-14,18.1818
2006-07-17,-23.0769
2006-07-18,40.0
2006-07-19,-7.1429
2006-07-20,-15.3846
2006-07-21,-18.1818
2006-07-24,0.0
2006-07-25,-33.3333
2006-07-26,116.6667
2006-07-27,23.0769
2006-07-28,12.5
2006-08-01,-33.3333
2006-08-02,-16.6667
2006-08-03,40.0
2006-08-04,0.0
2006-08-07,-21.4286
2006-08-08,-27.2727
2006-08-09,0.0
2006-08-10,6.25
2006-08-11,5.8824
2006-08-14,0.0
2006-08-16,0.0
2006-08-18,0.0
2006-08-21,11.1111
2006-08-23,-5.0
2006-08-25,-10.526299999999999
2006-08-28,5.8824
2006-09-01,61.1111
2006-09-11,-31.0345
2006-09-18,40.0
2006-09-20,0.0
2006-10-02,-28.5714
2006-10-10,0.0
2006-10-17,0.0
2006-10-19,20.0
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,8.3333
2006-10-25,3.8462
2006-10-26,11.1111
2006-11-06,-3.3333
2006-11-07,37.931
2006-11-08,-30.0
2006-11-09,10.7143
2006-11-14,6.4516
2006-11-15,3.0303
2006-11-16,11.7647
2006-11-17,5.2632
2006-11-21,25.0
2006-11-22,28.0
2006-11-29,-37.5
2006-11-30,0.0
2006-12-04,0.0
2006-12-06,0.0
2006-12-08,25.0
2006-12-13,-19.2
2006-12-14,-0.9901
2006-12-19,25.0
2006-12-20,4.0
2006-12-21,0.0
2006-12-22,3.8462
2006-12-26,0.0
2006-12-27,0.0
2006-12-29,11.1111
2007-01-03,-6.6667
2007-01-04,10.7143
2007-01-05,0.0
2007-01-08,12.9032
2007-01-09,17.1429
2007-01-10,-9.7561
2007-01-11,2.7027
2007-01-16,5.2632
2007-01-17,-2.5
2007-01-18,2.5641
2007-01-19,0.0
2007-01-22,0.0
2007-01-25,-11.25
2007-01-26,23.9437
2007-01-29,-18.1818
2007-01-30,2.7778
2007-01-31,-2.7027
2007-02-01,8.3333
2007-02-02,-2.5641
2007-02-05,5.2632
2007-02-06,-7.5
2007-02-15,0.0
2007-02-20,5.4054
2007-02-21,-5.1282
2007-02-23,2.7027
2007-02-26,-2.6316
2007-02-27,2.7027
2007-02-28,-2.6316
2007-03-01,5.4054
2007-03-02,5.1282
2007-03-05,2.439
2007-03-06,14.2857
2007-03-07,4.1667
2007-03-08,16.0
2007-03-09,17.2414
2007-03-12,-11.7647
2007-03-13,8.3333
2007-03-14,21.5385
2007-03-15,1.2658
2007-03-16,0.0
2007-03-19,6.25
2007-03-20,2.3529
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,-6.8966
2007-03-27,-8.642
2007-03-28,1.3514
2007-03-29,12.0
2007-03-30,1.1905000000000001
2007-04-03,-5.8824
2007-04-04,-11.25
2007-04-05,5.6338
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,-4.0
2007-04-13,-6.9444
2007-04-16,11.9403
2007-04-17,-6.6667
2007-04-18,14.2857
2007-04-19,0.0
2007-04-20,-1.25
2007-04-23,1.2658
2007-04-24,-6.25
2007-04-25,-13.3333
2007-04-26,-7.6923
2007-05-01,10.0
2007-05-02,6.0606
2007-05-04,7.1429
2007-05-07,1.3333
2007-05-08,3.9474
2007-05-09,0.0
2007-05-11,2.5316
2007-05-14,2.4691
2007-05-15,-1.2048
2007-05-16,-1.2195
2007-05-24,-6.1728
2007-05-25,1.3158
2007-05-30,-20.7792
2007-05-31,-16.3934
2007-06-04,21.5686
2007-06-13,-3.2258
2007-06-18,-8.3333
2007-06-19,-3.6364
2007-06-20,0.0
2007-06-22,-5.6604
2007-06-26,-38.0
2007-06-27,12.9032
2007-06-28,17.1429
2007-06-29,-14.6341
2007-07-02,14.2857
2007-07-03,0.0
2007-07-06,-2.5
2007-07-10,-10.2564
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,-14.2857
2007-07-16,-16.6667
2007-07-17,-14.0
2007-07-18,86.0465
2007-07-19,-16.0
2007-07-20,4.1667
2007-07-23,-22.8571
2007-07-24,0.0
2007-07-25,-7.4074
2007-07-26,-8.0
2007-07-27,17.3913
2007-07-30,-3.7037
2007-07-31,-15.3846
2007-08-01,-9.0909
2007-08-02,20.0
2007-08-03,-15.9896
2007-08-06,9.1135
2007-08-07,-4.0057
2007-08-08,4.1728
2007-08-09,0.0
2007-08-10,-12.7273
2007-08-13,-1.0417
2007-08-14,-2.6316
2007-08-15,2.7027
2007-08-16,0.0
2007-08-17,-4.0132
2007-08-20,-1.3023
2007-08-23,5.5556
2007-08-24,-5.2632
2007-08-30,-5.5556
2007-08-31,11.7647
2007-09-04,-5.2632
2007-09-05,-11.1111
2007-09-06,0.0
2007-09-07,-11.875
2007-09-10,6.383
2007-09-11,-10.4167
2007-09-12,11.6279
2007-09-13,6.6667
2007-09-17,0.0
2007-09-18,-0.0781
2007-09-19,-6.1767
2007-09-20,-6.6667
2007-09-24,7.1429
2007-09-25,10.0
2007-09-26,3.0303
2007-09-27,-5.8824
2007-09-28,6.25
2007-10-01,-5.8824
2007-10-03,6.25
2007-10-04,-5.8824
2007-10-05,12.5
2007-10-08,-5.5556
2007-10-09,0.0
2007-10-10,-4.0074
2007-10-11,13.3665
2007-10-12,8.1081
2007-10-15,-12.5
2007-10-16,-8.5714
2007-10-17,12.5
2007-10-18,0.0
2007-10-19,-16.6667
2007-10-22,-13.3333
2007-10-23,0.0
2007-10-24,23.0769
2007-10-26,-37.5
2007-10-29,5.0
2007-10-30,33.3333
2007-10-31,7.1429
2007-11-01,-10.0
2007-11-02,-22.2222
2007-11-05,28.5714
2007-11-06,40.7407
2007-11-07,-5.2632
2007-11-08,-11.1111
2007-11-09,6.25
2007-11-12,-2.9412000000000003
2007-11-13,6.0606
2007-11-14,-2.8571
2007-11-15,47.0588
2007-11-16,0.0
2007-11-19,-8.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-26,-4.3478
2007-11-27,-4.5455
2007-11-28,-4.7619
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,-10.0
2007-12-04,0.0
2007-12-05,-2.7778
2007-12-06,-8.5714
2007-12-07,9.375
2007-12-10,-5.7143
2007-12-11,9.0909
2007-12-13,-2.7778
2007-12-14,-8.5714
2007-12-17,9.375
2007-12-19,-8.5714
2007-12-20,-9.375
2007-12-21,-3.4483
2007-12-24,-4.0179
2007-12-26,-3.2558
2007-12-27,0.0
2007-12-28,-3.8462
2007-12-31,4.0
2008-01-02,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,-3.8462
2008-01-09,0.0
2008-01-10,16.0
2008-01-11,13.7931
2008-01-14,-3.0303
2008-01-18,25.0
2008-01-23,-25.0
2008-01-25,26.6667
2008-01-28,0.0
2008-01-31,5.2632
2008-02-01,0.0
2008-02-04,-5.0
2008-02-05,-15.7895
2008-02-07,0.0
2008-02-08,25.0
2008-02-11,-20.0
2008-02-12,9.375
2008-02-13,-20.0
2008-02-15,0.0
2008-02-19,-3.5714
2008-02-21,-11.1111
2008-02-22,-8.3333
2008-02-25,0.0
2008-02-26,-9.0909
2008-02-27,0.0
2008-02-28,30.0
2008-02-29,-3.8462
2008-03-03,-8.0
2008-03-04,4.3478
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,4.1667
2008-03-10,-12.0
2008-03-11,9.0909
2008-03-12,-8.3333
2008-03-13,0.0
2008-03-14,9.0909
2008-03-17,-25.0
2008-03-18,33.3333
2008-03-24,0.0
2008-03-25,-8.3333
2008-03-26,4.5455
2008-03-31,-13.0435
2008-04-01,-10.0
2008-04-02,22.2222
2008-04-04,-9.0909
2008-04-07,-10.0
2008-04-08,-11.1111
2008-04-09,25.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,0.0
2008-04-16,-10.0
2008-04-17,0.0
2008-04-18,11.1111
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,-10.0
2008-04-28,11.1111
2008-04-29,0.0
2008-04-30,-10.0
2008-05-01,11.1111
2008-05-05,0.0
2008-05-06,5.0
2008-05-07,4.7619
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,4.5455
2008-05-15,-30.4348
2008-05-16,0.0
2008-05-19,37.5
2008-05-20,0.0
2008-05-21,-45.4545
2008-05-22,16.6667
2008-05-23,0.0
2008-05-27,28.5714
2008-05-28,0.0
2008-05-29,-1.1111
2008-05-30,-1.1236
2008-06-02,-31.8182
2008-06-04,0.0
2008-06-06,8.3333
2008-06-09,23.0769
2008-06-10,0.0
2008-06-12,6.25
2008-06-13,-5.8824
2008-06-16,-12.5
2008-06-17,0.0
2008-06-18,14.2857
2008-06-19,12.5
2008-06-23,0.0
2008-06-25,0.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,-11.1111
2008-07-03,0.0
2008-07-08,-12.5
2008-07-10,0.0
2008-07-11,-21.4286
2008-07-14,18.1818
2008-07-16,38.4615
2008-07-17,11.1111
2008-07-18,-10.0
2008-07-21,-11.1111
2008-07-24,25.0
2008-07-25,15.0
2008-07-28,-4.3478
2008-07-29,0.0
2008-07-30,-18.1818
2008-08-06,-11.1111
2008-08-07,0.0
2008-08-08,0.0
2008-08-15,12.5
2008-08-18,0.0
2008-08-20,0.0
2008-08-22,5.5556
2008-08-25,5.2632
2008-08-26,-10.0
2008-08-27,0.0
2008-08-28,16.6667
2008-09-03,-14.2857
2008-09-15,11.1111
2008-09-16,15.0
2008-09-17,-13.0435
2008-09-18,0.0
2008-09-19,0.0
2008-09-23,0.0
2008-09-24,-10.0
2008-09-25,-5.5556
2008-09-29,5.8824
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-10,-33.3333
2008-10-13,50.0
2008-10-15,-16.6667
2008-10-17,-20.0
2008-10-23,0.0
2008-10-27,-8.3333
2008-10-28,0.0
2008-10-30,27.2727
2008-10-31,28.5714
2008-11-04,-22.2222
2008-11-12,-7.1429
2008-11-14,-7.6923
2008-11-17,0.0
2008-11-20,0.0
2008-11-21,-16.6667
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-12-03,20.0
2008-12-04,16.6667
2008-12-05,21.4286
2008-12-08,0.0
2008-12-09,5.8824
2008-12-10,0.0
2008-12-12,0.0
2008-12-17,-33.3333
2008-12-19,0.0
2008-12-23,16.6667
2008-12-24,0.0
2008-12-30,0.0
2008-12-31,21.4286
2009-01-02,5.8824
2009-01-08,-27.7778
2009-01-09,0.0
2009-01-12,30.7692
2009-01-13,0.0
2009-01-14,5.8824
2009-01-21,-11.1111
2009-01-27,-6.25
2009-01-28,-6.6667
2009-01-30,-28.5714
2009-02-02,30.0
2009-02-03,0.0
2009-02-05,7.6923
2009-02-06,0.0
2009-02-09,0.0
2009-02-11,0.0
2009-02-12,0.0
2009-02-17,-14.2857
2009-02-20,0.0
2009-02-23,-8.3333
2009-02-25,-9.0909
2009-02-26,10.0
2009-03-02,0.0
2009-03-04,-9.0909
2009-03-05,20.0
2009-03-12,0.0
2009-03-16,-16.6667
2009-03-17,-10.0
2009-03-25,0.0
2009-03-26,11.1111
2009-03-27,0.0
2009-03-31,-20.0
2009-04-01,0.0
2009-04-02,12.5
2009-04-03,11.1111
2009-04-06,0.0
2009-04-07,-10.0
2009-04-08,11.1111
2009-04-09,-30.0
2009-04-13,14.2857
2009-04-16,0.0
2009-04-17,12.5
2009-04-20,-11.1111
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,-12.5
2009-04-29,0.0
2009-04-30,100.0
2009-05-01,0.0
2009-05-06,0.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-19,-14.2857
2009-05-21,-8.3333
2009-06-01,-36.3636
2009-06-02,57.1429
2009-06-03,0.0
2009-06-05,-0.3409
2009-06-12,-8.7799
2009-06-15,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-25,-10.0
2009-07-01,0.0
2009-07-02,22.2222
2009-07-06,0.0
2009-07-10,-22.7273
2009-07-21,-29.4118
2009-07-22,50.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-29,0.0
2009-07-31,0.0
2009-08-05,0.0
2009-08-25,-22.2222
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-31,-14.2857
2009-09-01,16.6667
2009-09-02,-14.2857
2009-09-09,0.0
2009-09-18,0.0
2009-09-24,30.0
2009-10-14,0.0
2009-10-15,-10.2564
2009-10-16,0.0
2009-10-19,-14.2857
2009-10-21,-33.3333
2009-10-22,0.0
2009-10-23,50.0
2009-10-26,-16.6667
2009-10-28,-20.0
2009-10-29,0.0
2009-10-30,20.0
2009-11-04,-16.6667
2009-11-05,0.0
2009-11-06,0.0
2009-11-11,0.0
2009-11-12,25.0
2009-11-13,0.0
2009-11-16,-20.0
2009-11-17,50.0
2009-11-18,0.0
2009-11-24,0.0
2009-11-27,-46.6667
2009-11-30,25.0
2009-12-04,45.0
2009-12-24,-62.069
2009-12-31,81.8182
2010-01-06,35.0
2010-02-16,-7.4074
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-03-03,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-17,20.0
2010-03-18,0.0
2010-03-23,0.0
2010-03-30,-16.6667
2010-04-05,0.0
2010-04-09,20.0
2010-04-13,83.3333
2010-04-14,-45.4545
2010-04-22,-23.3333
2010-04-23,30.4348
2010-05-05,-3.3333
2010-05-11,0.0
2010-06-07,-13.7931
2010-06-08,16.0
2010-06-09,0.0
2010-06-15,-13.7931
2010-06-17,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-30,16.0
2010-07-02,89.6552
2010-07-06,-27.2727
2010-07-08,-50.0
2010-07-09,50.0
2010-07-13,-33.3333
2010-07-14,75.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-22,14.2857
2010-07-30,-12.5
2010-08-06,0.0
2010-08-18,-14.2857
2010-08-23,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,-58.75
2010-09-03,142.4242
2010-09-29,0.0
2010-10-15,-60.0
2010-10-20,-8.3333
2010-10-22,-36.3636
2010-10-26,0.0
2010-10-27,0.0
2010-11-08,42.8571
2010-11-12,0.0
2010-11-16,0.0
2010-11-24,0.0
2010-11-29,0.0
2010-12-08,-50.0
2010-12-09,100.0
2010-12-15,0.0
2010-12-17,0.0
2010-12-20,100.0
2010-12-27,-72.5
2010-12-28,2.2727
2010-12-30,77.7778
2011-01-25,-1.875
2011-02-03,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-22,0.0
2011-03-15,0.0
2011-03-28,27.3885
2011-03-29,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-05-10,-20.0
2011-05-12,-30.0
2011-06-13,28.5714
2011-06-15,11.1111
2011-06-16,0.0
2011-06-21,-10.0
2011-06-24,122.2222
2011-06-29,50.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-13,-33.3333
2011-07-19,0.0
2011-07-20,0.0
2011-07-29,0.0
2011-08-17,150.0
2011-08-22,-60.0
2011-09-07,0.0
2011-09-14,0.0
2011-09-19,100.0
2011-09-21,-50.0
2011-09-27,0.0
2011-10-04,0.0
2011-10-06,0.0
2011-10-13,0.0
2011-11-02,0.0
2011-11-04,-25.0
2011-11-07,0.0
2011-11-09,133.3333
2011-11-10,-14.2857
2011-11-22,-33.3333
2011-11-23,0.0
2011-12-01,0.0
2011-12-02,5.0
2011-12-06,0.0
2011-12-14,0.0
2011-12-19,0.0
2011-12-20,-4.7619
2011-12-27,-50.0
2011-12-28,0.0
2011-12-29,100.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-12,0.0
2012-01-24,0.0
2012-02-28,50.0
2012-02-29,-33.3333
2012-03-05,0.0
2012-04-02,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-10,0.0
2012-06-07,47.5
2012-06-13,1.6949
2012-06-25,-53.3333
2012-06-29,7.1429
2012-07-03,6.6667
2012-07-05,0.0
2012-07-06,-12.5
2012-07-11,14.2857
2012-07-12,212.5
2012-07-13,-18.0
2012-07-16,-2.439
2012-07-17,0.0
2012-07-18,0.0
2012-07-20,50.0
2012-07-23,16.6667
2012-07-24,-14.2857
2012-07-25,0.0
2012-07-26,30.0
2012-07-27,28.2051
2012-07-31,-20.0
2012-08-01,-2.5
2012-08-06,28.2051
2012-08-07,0.0
2012-08-10,0.0
2012-08-15,0.0
2012-08-17,50.0
2012-08-20,-20.0
2012-08-22,33.3333
2012-08-24,-1.875
2012-08-27,-1.2739
2012-09-07,-22.5806
2012-09-11,0.0
2012-09-12,-8.3333
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-21,3.6364
2012-09-24,-12.2807
2012-09-25,12.0
2012-09-28,-1.7856999999999998
2012-10-01,-9.0909
2012-10-02,-10.0
2012-10-04,-11.1111
2012-10-08,0.0
2012-10-10,0.0
2012-10-11,-31.25
2012-10-12,263.6364
2012-10-15,-5.0
2012-10-16,-21.0526
2012-10-17,0.0
2012-10-19,-20.0
2012-10-25,-16.6667
2012-10-31,50.0
2012-11-01,0.0
2012-11-08,-46.6667
2012-11-14,25.0
2012-11-28,0.0
2012-12-06,0.0
2012-12-11,-10.0
2012-12-12,0.0
2012-12-18,-5.5556
2012-12-20,-5.8824
2013-01-02,0.0
2013-01-04,12.5
2013-01-10,-5.5556
2013-01-14,-38.8235
2013-01-16,63.4615
2013-01-23,0.0
2013-01-31,5.8824
2013-02-01,11.1111
2013-02-05,-10.0
2013-02-08,11.1111
2013-02-11,0.0
2013-02-13,-20.0
2013-02-15,25.0
2013-02-19,0.0
2013-02-20,-30.0
2013-02-21,42.8571
2013-02-27,0.0
2013-02-28,0.0
2013-03-04,-5.0
2013-03-07,5.2632
2013-03-11,0.0
2013-03-13,0.0
2013-03-14,-30.0
2013-03-15,0.0
2013-03-18,-7.1429
2013-03-21,23.0769
2013-04-02,-12.5
2013-04-19,-7.1429
2013-04-22,-7.6923
2013-04-24,8.3333
2013-04-29,7.6923
2013-05-06,-21.4286
2013-05-21,9.0909
2013-05-22,0.0
2013-05-24,16.6667
2013-05-28,0.0
2013-06-07,-1.4285999999999999
2013-06-10,4.3478
2013-06-11,11.1111
2013-06-12,21.875
2013-06-13,2.5641
2013-06-14,0.0
2013-06-17,0.0
2013-06-19,50.0
2013-06-20,-20.0
2013-06-21,-16.6667
2013-06-24,0.0
2013-07-08,0.0
2013-07-12,-20.0
2013-07-15,0.0
2013-07-16,1.25
2013-07-17,9.8765
2013-07-19,6.7416
2013-07-23,-15.7895
2013-07-24,50.0
2013-07-31,-8.3333
2013-08-01,27.2727
2013-08-02,0.0
2013-08-05,0.0
2013-08-08,0.0
2013-08-13,7.1429
2013-08-15,0.0
2013-08-16,0.0
2013-08-20,-19.3333
2013-08-23,23.9669
2013-08-26,-19.3333
2013-08-27,-9.0909
2013-08-28,-9.0909
2013-09-05,10.0
2013-09-11,0.0
2013-09-20,-22.7273
2013-09-30,-11.7647
2013-10-02,-17.3333
2013-10-14,77.4194
2013-10-18,0.0
2013-10-25,0.0
2013-10-28,-27.2727
2013-10-30,20.0
2013-11-01,-27.0833
2013-11-06,42.8571
2013-11-18,37.0
2013-11-20,-27.0073
2013-12-11,-30.0
2013-12-13,0.0
2013-12-17,0.0
2013-12-20,-28.5714
2013-12-23,40.0
2014-01-02,0.0
2014-01-03,0.0
2014-02-19,0.0
2014-02-21,-71.4286
2014-02-25,100.0
2014-02-26,75.0
2014-02-28,0.0
2014-03-03,-1.4285999999999999
2014-03-14,15.942
2014-03-28,12.5
2014-03-31,0.0
2014-04-01,-8.8889
2014-04-02,-14.6341
2014-04-04,-14.2857
2014-04-07,0.0
2014-04-08,14.7917
2014-04-09,74.2287
2014-04-16,-41.6667
2014-04-24,-14.2857
2014-04-25,-18.0208
2014-05-02,1.6518000000000002
2014-05-05,100.0
2014-05-08,-30.0
2014-05-09,-28.5714
2014-05-15,0.0
2014-05-16,0.0
2014-06-02,100.0
2014-06-03,-40.0
2014-06-05,33.3333
2014-06-06,-3.75
2014-06-24,29.8701
2014-07-02,-50.0
2014-07-08,-4.0
2014-07-10,-16.6667
2014-07-16,0.0
2014-07-22,25.0
2014-08-08,-40.0
2014-09-04,-33.3333
2014-09-05,90.0
2014-09-11,-42.1053
2014-09-12,-1.4205
2014-09-15,1.4409
2014-09-16,36.3636
2014-09-17,-30.0
2014-09-18,0.0
2014-09-19,38.0952
2014-09-22,0.0
2014-09-25,0.0
2014-10-02,31.0345
2014-10-07,-7.8947
2014-10-08,-17.1429
2014-10-10,31.0345
2014-10-24,18.4211
2014-10-27,-22.2222
2014-10-28,57.1429
2014-10-30,0.0
2014-11-05,-18.1818
2014-11-10,-18.6111
2014-11-11,-4.4369
2014-11-12,0.0
2014-11-21,57.1429
2014-12-03,-10.9091
2014-12-04,42.8571
2014-12-10,42.8571
2014-12-12,-20.0
2014-12-16,25.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,0.0
2015-01-05,0.0
2015-01-07,-50.0
2015-01-15,20.0
2015-01-16,65.0
2015-01-22,1.0101
2015-01-23,0.0
2015-01-27,0.0
2015-01-28,-48.8125
2015-01-29,95.3602
2015-02-04,0.0
2015-02-12,0.0
2015-02-24,0.0
2015-02-27,0.0
2015-03-03,0.0
2015-03-05,0.0
2015-03-19,0.0
2015-03-26,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-04-16,0.0
2015-04-22,2.0
2015-05-04,-1.9607999999999999
2015-05-06,0.0
2015-05-12,0.0
2015-05-13,-39.0
2015-05-14,63.9344
2015-05-21,0.0
2015-06-05,0.0
2015-06-08,-30.0
2015-06-09,42.8571
2015-06-10,0.0
2015-06-17,-50.0
2015-06-18,0.0
2015-06-23,65.25
2015-07-16,0.0
2015-07-24,-3.177
2015-07-27,0.0
2015-07-28,0.0
2015-08-03,0.0
2015-08-04,-6.25
2015-08-06,33.3333
2015-08-10,-30.0
2015-08-18,0.0
2015-08-19,42.8571
2015-08-24,0.0
2015-08-28,-20.0
2015-08-31,0.0
2015-09-03,-12.5
2015-09-08,42.8571
2015-09-11,0.0
2015-09-15,-20.0
2015-09-16,6.25
2015-09-17,17.647100000000002
2015-09-18,0.0
2015-09-28,-20.0
2015-09-29,18.75
2015-09-30,-15.7895
2015-10-01,-12.5
2015-10-06,7.1429
2015-10-07,-20.0
2015-10-08,-25.0
2015-10-09,17.7778
2015-10-13,1.8868
2015-10-14,-7.4074
2015-10-16,0.0
2015-10-19,0.0
2015-10-21,0.0
2015-10-23,-6.0
2015-10-26,-14.8936
2015-11-03,-1.5625
2015-11-09,-0.9524
2015-11-10,28.2051
2015-11-20,20.0
2015-11-23,16.6667
2015-12-03,28.5714
2015-12-11,-2.2222
2015-12-15,2.2727
2015-12-17,-5.5556
2015-12-18,17.647100000000002
2015-12-21,0.0
2015-12-23,0.0
2015-12-28,-10.0
2015-12-31,11.1111
2016-01-05,-5.5
2016-01-08,5.8201
2016-01-11,0.0
2016-01-13,0.0
2016-01-15,-20.0
2016-01-20,-43.75
2016-01-21,77.7778
2016-01-26,0.0
2016-02-03,0.0
2016-02-09,0.0
2016-02-10,-37.5
2016-02-11,-22.0
2016-02-12,92.3077
2016-02-16,-14.8333
2016-02-18,-38.9432
2016-02-19,105.1282
2016-02-22,10.0
2016-02-29,-43.1818
2016-03-04,0.0
2016-03-07,100.0
2016-03-18,-20.0
