ticker,NHMD US Equity
2009-08-17,20.0
2009-08-18,-6.6667
2009-08-19,-7.1429
2009-08-20,0.0
2009-08-21,-26.9231
2009-08-24,0.0
2009-08-25,-7.8947
2009-08-26,-13.7143
2009-08-27,0.0
2009-08-28,-20.5298
2009-08-31,-12.5
2009-09-01,-9.5238
2009-09-02,-5.2632
2009-09-03,-21.1111
2009-09-04,-1.4085
2009-09-08,-14.2857
2009-09-09,-8.3333
2009-09-10,-9.0909
2009-09-11,40.0
2009-09-14,-14.2857
2009-09-15,16.6667
2009-09-16,-3.5714
2009-09-17,3.7037
2009-09-18,-17.8571
2009-09-21,13.0435
2009-09-22,-15.3846
2009-09-23,-9.0909
2009-09-24,0.0
2009-09-25,0.0
2009-09-28,-12.0
2009-09-29,-6.8182
2009-09-30,-17.0732
2009-10-01,13.2353
2009-10-02,-11.6883
2009-10-05,-2.9412000000000003
2009-10-06,18.1818
2009-10-07,-20.5128
2009-10-08,-3.2258
2009-10-09,3.3333
2009-10-12,-21.9758
2009-10-13,24.031
2009-10-14,-20.0
2009-10-15,16.6667
2009-10-16,-10.7143
2009-10-19,0.0
2009-10-20,10.0
2009-10-21,-9.0909
2009-10-22,20.0
2009-10-23,-16.6667
2009-10-26,0.0
2009-10-27,10.0
2009-10-28,-12.7273
2009-10-29,4.1667
2009-10-30,8.0
2009-11-02,0.0
2009-11-03,-3.7037
2009-11-04,0.0
2009-11-05,-3.8462
2009-11-06,10.0
2009-11-09,0.0
2009-11-10,-9.0909
2009-11-11,0.0
2009-11-12,-4.0
2009-11-13,-16.6667
2009-11-16,0.0
2009-11-17,0.625
2009-11-18,14.2857
2009-11-19,-13.0435
2009-11-20,0.0
2009-11-23,9.0625
2009-11-24,-22.063
2009-11-25,0.0
2009-11-30,0.0
2009-12-01,-5.8824
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,-6.25
2009-12-07,66.6667
2009-12-08,0.0
2009-12-09,0.0
2009-12-11,0.0
2009-12-14,-20.0
2009-12-15,-25.0
2009-12-16,20.0
2009-12-17,-27.7778
2009-12-18,46.1538
2009-12-21,5.2632
2009-12-22,0.0
2009-12-23,-25.0
2009-12-24,0.0
2009-12-28,-13.3333
2009-12-29,0.0
2009-12-30,-7.6923
2009-12-31,0.0
2010-01-04,52.6042
2010-01-05,-0.6826
2010-01-06,-17.5258
2010-01-07,20.0
2010-01-11,-16.6667
2010-01-12,20.0
2010-01-13,-5.5556
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,-11.7647
2010-01-21,0.0
2010-01-22,27.9167
2010-01-25,-0.9772
2010-01-26,-0.6579
2010-01-27,-20.5298
2010-01-28,0.0
2010-01-29,-20.0
2010-02-01,8.3333
2010-02-02,0.0
2010-02-03,15.3846
2010-02-04,-13.3333
2010-02-05,15.3846
2010-02-08,0.0
2010-02-09,-13.3333
2010-02-10,15.3846
2010-02-11,-20.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,25.0
2010-02-18,0.0
2010-02-19,-13.3333
2010-02-22,15.3846
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,-16.6667
2010-03-02,0.0
2010-03-03,-4.0
2010-03-04,0.0
2010-03-05,3.125
2010-03-08,0.0
2010-03-09,21.2121
2010-03-10,0.0
2010-03-12,-6.6667
2010-03-16,0.0
2010-03-17,-11.607099999999999
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,-19.1919
2010-03-24,23.75
2010-03-25,-19.1919
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,25.0
2010-04-01,-20.0
2010-04-05,-25.0
2010-04-06,33.3333
2010-04-07,0.0
2010-04-13,0.0
2010-04-14,-15.0
2010-04-15,17.647100000000002
2010-04-16,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-05-03,-25.0
2010-05-04,9.1667
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-17,-6.8702
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,-1.6393
2010-05-21,0.0
2010-05-24,0.0
2010-05-26,-20.0
2010-06-01,0.0
2010-06-07,-63.5417
2010-06-09,174.2857
2010-06-14,0.0
2010-06-21,-16.6667
2010-06-22,0.0
2010-06-24,0.0
2010-06-29,-57.5
2010-07-06,41.1765
2010-07-09,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,100.0
2010-07-22,-64.5833
2010-07-23,182.3529
2010-07-26,0.0
2010-08-02,16.6667
2010-08-05,-14.2857
2010-08-06,0.0
2010-08-09,-41.6667
2010-08-11,0.0
2010-08-17,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-25,-39.2857
2010-08-26,2.9412000000000003
2010-08-27,8.5714
2010-09-02,110.5263
2010-09-07,50.0
2010-09-09,-46.6667
2010-09-14,0.0
2010-09-15,0.0
2010-09-17,-21.875
2010-09-20,28.0
2010-09-24,0.0
2010-09-27,-25.0
2010-10-08,133.3333
2010-10-11,-55.3571
2010-10-12,60.0
2010-10-21,-36.25
2010-10-26,0.0
2010-10-28,3.9215999999999998
2010-10-29,0.0
2010-11-04,-3.7736
2010-11-09,0.0
2010-11-12,25.4902
2010-11-15,0.0
2010-11-16,0.0
2010-11-18,-20.3125
2010-11-19,0.0
2010-11-22,25.4902
2010-11-23,50.0
2010-11-24,-41.6667
2010-11-26,3.5714
2010-11-29,1.7241
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,-1.6949
2010-12-03,-12.069
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,-58.8235
2010-12-09,52.381
2010-12-10,0.0
2010-12-14,9.375
2010-12-15,0.0
2010-12-17,37.1429
2010-12-20,106.25
2010-12-21,51.5152
2010-12-22,6.6667
2010-12-23,-56.875
2010-12-27,1.4493
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,5.7143
2010-12-31,72.973
2011-01-03,-3.9063
2011-01-05,21.9512
2011-01-11,-50.6667
2011-01-12,-9.4595
2011-01-13,2.9851
2011-01-14,0.0
2011-01-20,-2.8986
2011-01-26,2.9851
2011-02-01,0.0
2011-02-02,0.0
2011-02-04,0.0
2011-02-09,76.8116
2011-02-15,-45.082
2011-02-16,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,-44.7761
2011-03-04,-5.4054
2011-03-08,0.0
2011-03-10,0.0
2011-03-11,265.7143
2011-03-15,-71.0938
2011-03-16,0.0
2011-03-23,29.7297
2011-04-05,-22.9167
2011-04-06,16.2162
2011-04-08,-6.9767
2011-04-21,0.0
2011-04-25,5.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-03,0.0
2011-05-09,166.6667
2011-05-10,0.0
2011-05-13,-14.2857
2011-05-16,16.6667
2011-05-20,-42.8571
2011-05-23,0.0
2011-05-31,0.0
2011-06-03,-25.0
2011-06-07,0.0
2011-06-09,-12.5
2011-06-13,14.2857
2011-06-16,33.3333
2011-06-24,-25.0
2011-06-27,0.0
2011-06-30,0.0
2011-07-05,0.0
2011-07-27,33.3333
2011-08-03,0.0
2011-08-05,0.0
2011-08-08,-25.0
2011-08-17,-16.6667
2011-08-19,0.0
2011-08-24,-5.0
2011-09-08,47.3684
2011-09-09,0.0
2011-09-12,-33.9286
2011-09-13,-13.5135
2011-09-19,0.0
2011-09-28,0.0
2011-10-03,0.0
2011-10-18,0.0
2011-10-19,50.0
2011-10-25,-33.3333
2011-11-09,0.0
2011-11-18,0.0
2011-11-28,-40.625
2011-12-05,0.0
2011-12-06,0.0
2011-12-08,0.0
2011-12-13,-15.7895
2011-12-20,0.0
2011-12-23,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-23,150.0
2012-01-30,-52.5
2012-02-16,194.7368
2012-02-17,-62.5
2012-02-29,90.4762
2012-03-01,40.0
2012-03-08,8.9286
2012-03-16,-13.1148
2012-03-21,0.0
2012-03-30,0.0
2012-04-05,0.0
2012-04-17,-5.6604
2012-04-19,0.0
2012-04-20,0.0
2012-04-27,0.0
2012-05-03,12.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-15,0.0
2012-05-24,0.0
2012-05-30,-14.2857
2012-06-07,-10.4167
2012-06-15,-6.9767
2012-06-21,0.0
2012-07-10,7.5
2012-07-16,-39.5349
2012-07-17,0.0
2012-07-19,0.0
2012-07-25,-38.4615
2012-07-27,100.0
2012-08-07,-59.375
2012-08-10,0.0
2012-08-27,146.1538
2012-08-30,0.0
2012-09-06,0.0
2012-09-12,-43.75
2012-09-13,0.0
2012-09-14,-11.1111
2012-09-17,-12.5
2012-09-21,14.2857
2012-10-16,100.0
2012-11-08,-59.375
2012-11-13,23.0769
2012-11-19,-31.25
2012-11-23,0.0
2012-11-29,-9.0909
2012-12-04,10.0
2012-12-06,0.0
2012-12-19,-9.0909
2012-12-20,0.0
2012-12-26,0.0
2013-01-14,0.0
2013-01-18,0.0
2013-02-01,440.0
2013-02-07,-81.4815
2013-02-08,10.0
2013-02-22,0.0
2013-03-05,0.0
2013-03-12,0.0
2013-03-20,0.0
2013-03-22,0.0
2013-04-09,0.0
2013-04-22,0.0
2013-04-25,63.6364
2013-04-26,-38.8889
2013-05-02,0.0
2013-05-06,63.6364
2013-05-07,44.4444
2013-05-08,53.8462
2013-05-09,-40.0
2013-05-14,0.0
2013-05-16,0.0
2013-05-20,0.0
2013-05-21,-45.8333
2013-05-28,0.0
2013-05-29,0.0
2013-06-21,0.0
2013-06-28,100.0
2013-07-08,30.7692
2013-07-09,0.0
2013-07-11,88.2353
2013-07-12,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-08-07,0.0
2013-08-13,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-21,-25.0
2013-09-24,0.0
2013-10-07,0.0
2013-10-22,0.0
2013-10-29,0.0
2013-11-01,0.0
2013-11-05,0.0
2013-11-06,0.0
2013-11-12,-27.0833
2013-11-15,-40.0
2013-11-26,-9.5238
2013-12-03,-15.7895
2013-12-05,0.0
2013-12-06,-18.75
2013-12-10,0.0
2013-12-11,23.0769
2013-12-12,-31.25
2013-12-13,-9.0909
2013-12-16,40.0
2013-12-19,71.4286
2013-12-20,-33.3333
2013-12-24,31.25
2013-12-26,-38.0952
2013-12-31,84.6154
2014-01-09,-54.1667
2014-01-15,100.0
2014-01-21,-50.0
2014-01-23,0.0
2014-02-05,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-12,754.5455
2014-03-13,-42.5532
2014-03-14,-29.6296
2014-03-17,55.2632
2014-03-18,-37.2881
2014-03-19,-29.7297
2014-03-20,169.2308
2014-03-21,-45.7143
2014-03-24,31.5789
2014-03-25,-16.0
2014-03-26,-35.7143
2014-03-27,7.4074
2014-03-31,-10.3448
2014-04-02,0.0
2014-04-03,46.1538
2014-04-04,-23.6842
2014-04-07,44.8276
2014-04-11,-35.7143
2014-04-28,48.1481
2014-05-01,5.0
2014-05-02,21.4286
2014-05-05,-56.8627
2014-05-06,0.0
2014-05-12,81.8182
2014-05-13,100.0
2014-05-14,433.75
2014-05-15,61.1241
2014-05-16,44.186
2014-05-19,19.6573
2014-05-20,-8.3404
2014-05-21,-30.147100000000002
2014-05-22,15.7895
2014-05-23,-9.0909
2014-05-27,-20.0
2014-05-28,21.25
2014-05-29,-21.6495
2014-05-30,11.8421
2014-06-02,-48.5294
2014-06-03,-11.4286
2014-06-04,20.3226
2014-06-05,-14.2091
2014-06-06,-5.0
2014-06-09,-15.7895
2014-06-10,18.75
2014-06-11,35.8553
2014-06-12,5.0847
2014-06-13,37.788
2014-06-16,-14.3813
2014-06-17,9.375
2014-06-18,26.0714
2014-06-19,14.4476
2014-06-20,9.1584
2014-06-23,-0.2268
2014-06-24,7.2727
2014-06-25,-15.2542
2014-06-26,-20.0
2014-06-27,12.5
2014-06-30,-11.1111
2014-07-01,-25.0
2014-07-02,26.6667
2014-07-03,-7.8947
2014-07-07,-12.857099999999999
2014-07-08,-8.6066
2014-07-09,7.6233
2014-07-10,0.0
2014-07-11,-6.6667
2014-07-14,-3.5714
2014-07-15,-11.5741
2014-07-16,20.1571
2014-07-17,4.5752
2014-07-18,-16.25
2014-07-21,17.4129
2014-07-22,-13.5593
2014-07-23,-2.451
2014-07-24,20.1005
2014-07-25,-20.2929
2014-07-28,-24.4094
2014-07-29,32.6389
2014-07-30,4.712
2014-07-31,-19.5
2014-08-01,24.2236
2014-08-04,-15.25
2014-08-05,-5.6047
2014-08-06,5.0
2014-08-07,-4.7619
2014-08-08,3.4375
2014-08-11,-3.3233
2014-08-12,20.0
2014-08-13,0.0
2014-08-14,15.3646
2014-08-15,0.6772
2014-08-18,-27.13
2014-08-20,27.3846
2014-08-21,-22.2222
2014-08-22,15.2174
2014-08-25,7.8167
2014-08-26,0.5
2014-08-27,8.7065
2014-08-29,-2.9748
2014-09-02,0.4717
2014-09-04,0.0
2014-09-05,-2.3474
2014-09-08,-7.6923
2014-09-09,-15.8854
2014-09-10,23.2198
2014-09-11,-7.5377
2014-09-12,2.9891
2014-09-15,-10.8179
2014-09-16,15.3846
2014-09-17,6.6667
2014-09-18,5.7692
2014-09-19,9.0909
2014-09-22,0.0
2014-09-23,0.0
2014-09-24,30.0
2014-09-25,2.2436
2014-09-26,-27.5862
2014-09-29,9.0909
2014-09-30,26.5873
2014-10-01,5.3292
2014-10-02,-12.6488
2014-10-03,5.9625
2014-10-06,-4.8232
2014-10-07,-3.0405
2014-10-08,-2.439
2014-10-09,8.2143
2014-10-10,0.33
2014-10-13,-8.3882
2014-10-14,-1.7953000000000001
2014-10-15,-11.1517
2014-10-16,-3.2922000000000002
2014-10-17,-1.2766
2014-10-20,0.0
2014-10-21,13.7931
2014-10-22,-5.6818
2014-10-23,6.4257
2014-10-24,-3.0189
2014-10-27,17.7043
2014-10-28,-19.3388
2014-10-29,14.3443
2014-10-30,-1.4337
2014-10-31,11.6364
2014-11-03,-3.5831
2014-11-04,20.2703
2014-11-05,14.6067
2014-11-06,12.7451
2014-11-07,44.3478
2014-11-10,32.5301
2014-11-11,-16.3636
2014-11-12,14.1304
2014-11-13,38.0952
2014-11-14,20.0
2014-11-17,-25.2874
2014-11-18,26.9231
2014-11-19,-3.6364
2014-11-20,-2.5943
2014-11-21,-3.2284
2014-11-24,-18.5988
2014-11-25,-13.9344
2014-11-26,16.1905
2014-11-28,6.5574
2014-12-01,3.4615
2014-12-02,-10.7807
2014-12-03,-15.8333
2014-12-04,-0.9901
2014-12-05,10.0
2014-12-08,-8.1818
2014-12-09,-12.8713
2014-12-10,-11.3636
2014-12-11,14.1026
2014-12-12,0.1404
2014-12-15,0.8415
2014-12-16,-10.9875
2014-12-17,12.5
2014-12-18,21.1111
2014-12-19,-17.5459
2014-12-22,-13.2128
2014-12-23,-32.5321
2014-12-24,23.5154
2014-12-26,-23.0769
2014-12-29,20.0
2014-12-30,42.5
2014-12-31,28.655
2015-01-02,-8.9773
2015-01-05,-20.0999
2015-01-06,10.0
2015-01-07,-3.4091
2015-01-08,0.9559
2015-01-09,-0.9468
2015-01-12,-6.0294
2015-01-13,-6.7293
2015-01-14,4.5302
2015-01-15,5.939
2015-01-16,15.1515
2015-01-20,5.2632
2015-01-21,-0.125
2015-01-22,20.4631
2015-01-23,-8.5714
2015-01-26,4.5455
2015-01-27,-7.9891
2015-01-28,3.9575
2015-01-29,3.6364
2015-01-30,-7.0175
2015-02-02,-0.9434
2015-02-03,-10.4762
2015-02-04,3.7234
2015-02-05,-5.1282
2015-02-06,-9.1892
2015-02-09,-10.8631
2015-02-10,-6.5109
2015-02-11,-2.1429
2015-02-12,5.6569
2015-02-13,7.0812
2015-02-17,19.1935
2015-02-18,-13.5318
2015-02-19,-6.2598
2015-02-20,-5.3422
2015-02-23,-5.6437
2015-02-24,-5.0467
2015-02-25,-8.3661
2015-02-26,14.9302
2015-02-27,3.3645
2015-03-02,-5.9675
2015-03-03,-3.0769
2015-03-04,2.9762
2015-03-05,-6.7437000000000005
2015-03-06,19.8347
2015-03-09,3.4483
2015-03-10,0.0
2015-03-11,-5.3333
2015-03-12,-2.1127
2015-03-13,-0.7194
2015-03-16,-5.0725
2015-03-17,-2.5763
2015-03-18,-3.1342
2015-03-19,1.9211
2015-03-20,-4.7619
2015-03-23,0.0
2015-03-24,-5.8333
2015-03-25,15.0442
2015-03-26,3.8462
2015-03-27,-0.9259
2015-03-30,-4.5794
2015-03-31,0.2938
2015-04-01,-6.25
2015-04-02,-0.2083
2015-04-06,-4.8017
2015-04-07,9.6491
2015-04-08,2.4
2015-04-09,1.5625
2015-04-10,2.3077
2015-04-13,-2.2556
2015-04-14,0.0
2015-04-15,-7.6923
2015-04-16,8.3333
2015-04-17,-6.3462
2015-04-20,5.3388
2015-04-21,-4.0936
2015-04-22,9.5528
2015-04-23,3.7106
2015-04-24,13.059
2015-04-27,2.5316
2015-04-28,-3.7037
2015-04-29,3.8462
2015-04-30,1.2346
2015-05-01,-14.6341
2015-05-04,2.6786
2015-05-05,16.8696
2015-05-06,-0.5952
2015-05-07,-2.9939999999999998
2015-05-08,4.784
2015-05-11,0.1473
2015-05-12,-0.1471
2015-05-13,0.2946
2015-05-14,4.5521
2015-05-15,2.2472
2015-05-18,5.4945
2015-05-19,-1.0417
2015-05-20,-13.6842
2015-05-21,-8.689
2015-05-22,4.1736
2015-05-26,2.5641
2015-05-27,-9.5313
2015-05-28,10.3627
2015-05-29,-1.3302
2015-06-01,4.0444
2015-06-02,-6.25
2015-06-03,-8.9431
2015-06-04,5.5357
2015-06-05,-5.2453
2015-06-08,4.2857
2015-06-09,-5.0514
2015-06-10,4.8693
2015-06-11,-4.3852
2015-06-12,-4.5863
2015-06-15,1.9792999999999998
2015-06-16,-17.1904
2015-06-17,6.9196
2015-06-18,-4.8017
2015-06-19,-3.7281
2015-06-22,-16.1731
2015-06-23,-2.1739
2015-06-24,-13.6111
2015-06-25,9.8071
2015-06-26,-0.1464
2015-06-29,-29.6188
2015-06-30,23.3333
2015-07-01,32.4324
2015-07-02,-18.1122
2015-07-06,2.1807
2015-07-07,-2.439
2015-07-08,19.5313
2015-07-09,-16.3399
2015-07-10,4.6875
2015-07-13,-4.4776
2015-07-14,-12.1875
2015-07-15,24.1993
2015-07-16,-19.4842
2015-07-17,13.879
2015-07-20,12.5
2015-07-21,-6.9444
2015-07-22,-16.4179
2015-07-23,-3.2143
2015-07-24,-2.583
2015-07-27,-1.1364
2015-07-28,2.1073
2015-07-29,-0.3752
2015-07-30,7.3446
2015-07-31,-3.1579
2015-08-03,1.087
2015-08-04,-27.957
2015-08-05,-4.4776
2015-08-06,-0.7813
2015-08-07,21.2598
2015-08-10,-14.7186
2015-08-11,13.198
2015-08-12,0.0
2015-08-13,1.7936999999999999
2015-08-14,23.348
2015-08-17,13.75
2015-08-18,-9.2622
2015-08-19,-5.5363
2015-08-20,4.9451
2015-08-21,2.9668
2015-08-24,-10.5085
2015-08-25,-7.9545
2015-08-26,-6.5844000000000005
2015-08-27,-2.6432
2015-08-28,10.4072
2015-08-31,-7.1721
2015-09-01,-2.2075
2015-09-02,-7.2235
2015-09-03,27.2506
2015-09-04,-15.4876
2015-09-08,8.5973
2015-09-09,-16.25
2015-09-10,1.99
2015-09-11,26.8293
2015-09-14,4.2308
2015-09-15,8.3026
2015-09-16,-2.2147
2015-09-17,-1.5678999999999998
2015-09-18,0.0
2015-09-21,10.4425
2015-09-22,-19.7115
2015-09-23,-0.5988
2015-09-24,-3.2129
2015-09-25,25.5187
2015-09-28,-17.0248
2015-09-29,-7.5697
2015-09-30,29.3103
2015-10-01,-18.3333
2015-10-02,6.5306
2015-10-05,-1.9157
2015-10-06,-3.125
2015-10-07,-1.6129
2015-10-08,3.2787
2015-10-09,5.754
2015-10-12,-9.9437
2015-10-13,-17.7083
2015-10-14,-9.6203
2015-10-15,-12.605
2015-10-16,16.3462
2015-10-19,9.6419
2015-10-20,-15.5779
2015-10-21,14.2857
2015-10-22,-4.6875
2015-10-23,-16.9399
2015-10-26,-5.2632
2015-10-27,-7.2917
2015-10-28,-10.1124
2015-10-29,-15.4167
2015-10-30,-5.4187
2015-11-02,8.3333
2015-11-03,3.8462
2015-11-04,-18.5185
2015-11-05,-18.1818
2015-11-06,-11.1111
2015-11-09,20.3125
2015-11-10,-33.7662
2015-11-11,25.4902
2015-11-12,12.5
2015-11-13,0.0
2015-11-16,-11.1111
2015-11-17,26.5625
2015-11-18,48.1481
2015-11-19,-6.6667
2015-11-20,-34.8214
2015-11-23,-17.8082
2015-11-24,-13.3333
2015-11-25,-9.6154
2015-11-27,21.2766
2015-11-30,-17.5439
2015-12-01,-19.1489
2015-12-02,-15.7895
2015-12-03,100.0
2015-12-04,6.25
2015-12-07,5.8824
2015-12-08,24.3056
2015-12-09,-16.2011
2015-12-10,-20.0
2015-12-11,-8.3333
2015-12-14,-27.2727
2015-12-15,0.0
2015-12-16,20.0
2015-12-17,31.25
2015-12-18,-23.8095
2015-12-21,-11.4583
2015-12-22,10.5882
2015-12-23,34.0426
2015-12-24,7.9365
2015-12-28,-30.8824
2015-12-29,-9.5745
2015-12-30,-5.8824
2015-12-31,10.0
2016-01-04,9.0909
2016-01-05,-16.6667
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,-17.5
2016-01-11,33.3333
2016-01-12,-18.1818
2016-01-13,-8.3333
2016-01-14,12.1212
2016-01-15,1.3514
2016-01-19,-16.0
2016-01-20,14.2857
2016-01-21,0.0
2016-01-22,-6.9444
2016-01-25,19.403
2016-01-26,6.25
2016-01-27,-5.8824
2016-01-28,0.0
2016-01-29,10.0
2016-02-01,-14.7727
2016-02-02,-16.0
2016-02-03,-14.2857
2016-02-04,-25.9259
2016-02-05,7.5
2016-02-08,-11.6279
2016-02-09,-15.7895
2016-02-10,-15.625
2016-02-11,48.1481
2016-02-12,40.0
2016-02-16,0.0
2016-02-17,-14.2857
2016-02-18,0.0
2016-02-19,0.0
2016-02-22,-2.0833
2016-02-23,36.1702
2016-02-24,12.5
2016-02-25,-11.1111
2016-02-26,-42.1875
2016-02-29,21.6216
2016-03-01,-22.2222
2016-03-02,8.5714
2016-03-03,-7.8947
2016-03-04,-14.2857
2016-03-07,-10.0
2016-03-08,29.6296
2016-03-09,0.0
2016-03-10,20.0
2016-03-11,-11.9048
2016-03-14,-18.9189
2016-03-15,13.3333
2016-03-16,2.9412000000000003
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,-8.5714
2016-03-22,6.25
2016-03-23,-5.8824
2016-03-24,-18.75
2016-03-28,30.7692
2016-03-29,-11.7647
2016-03-30,6.6667
2016-03-31,-18.75
2016-04-01,0.0
2016-04-04,15.3846
2016-04-05,0.0
2016-04-06,-10.0
2016-04-07,0.0
2016-04-08,40.7407
2016-04-11,-31.5789
2016-04-12,-7.6923
2016-04-13,-12.5
2016-04-14,4.7619
2016-04-15,-4.5455
2016-04-18,28.5714
2016-04-19,-11.1111
2016-04-20,0.0
2016-04-21,8.3333
2016-04-22,-7.6923
2016-04-25,-12.5
2016-04-26,0.0
2016-04-27,4.7619
2016-04-28,36.3636
2016-04-29,16.6667
2016-05-02,-2.8571
2016-05-03,8.8235
2016-05-04,72.973
2016-05-05,50.0
2016-05-06,-8.3333
2016-05-09,6.8182
2016-05-10,22.3404
2016-05-11,11.3043
2016-05-12,-25.0
2016-05-13,16.6667
2016-05-16,-31.25
2016-05-17,9.0909
2016-05-18,23.8095
2016-05-19,-13.461500000000001
2016-05-20,12.2222
2016-05-23,10.8911
2016-05-24,2.6786
2016-05-25,4.3478
2016-05-26,-2.5
2016-05-27,34.188
2016-05-31,30.5732
2016-06-01,-6.3415
2016-06-02,4.1667
2016-06-03,4.0
2016-06-06,1.4423
2016-06-07,8.5308
2016-06-08,11.7904
2016-06-09,5.4688
2016-06-10,-22.2222
2016-06-13,14.2857
2016-06-14,12.0833
2016-06-15,-5.948
2016-06-16,-2.7668
2016-06-17,0.0
2016-06-20,10.5691
2016-06-21,-4.0441
2016-06-22,-8.046
2016-06-23,15.8333
2016-06-24,-12.5899
2016-06-27,7.8189
2016-06-28,-0.7634
2016-06-29,-10.3846
2016-06-30,3.0043
2016-07-01,0.0
2016-07-05,-9.1667
2016-07-06,1.8349
2016-07-07,-6.3063
2016-07-08,-10.0962
2016-07-11,-41.7112
2016-07-12,17.4312
2016-07-13,-12.5
2016-07-14,0.0
2016-07-15,-7.1429
2016-07-18,-5.7692
2016-07-19,63.2653
2016-07-20,10.0
2016-07-21,-22.7273
2016-07-22,17.647100000000002
2016-07-25,0.0
2016-07-26,-1.25
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,6.3291
2016-08-01,1.7856999999999998
2016-08-02,-15.7895
2016-08-03,7.6389
2016-08-04,-2.5806
2016-08-05,7.2848
2016-08-08,0.0
2016-08-09,7.4074
2016-08-10,-1.7241
2016-08-11,-2.924
2016-08-12,0.0
2016-08-15,-2.4096
2016-08-16,0.6173
