ticker,SHSP US Equity
2012-03-30,-8.3333
2012-04-02,-9.0909
2012-04-03,-16.6667
2012-04-04,-4.0
2012-04-05,0.0
2012-04-10,8.3333
2012-04-11,6.9231
2012-04-12,0.0
2012-04-13,-20.8633
2012-04-17,0.0
2012-04-19,26.3636
2012-04-23,-0.7194
2012-04-26,8.6957
2012-04-27,0.0
2012-05-02,6.0
2012-05-04,-3.1447
2012-05-07,0.6494
2012-05-08,0.0
2012-05-09,-3.2258
2012-05-11,-32.6667
2012-05-14,22.7723
2012-05-15,-16.9355
2012-05-16,21.3592
2012-05-17,-12.56
2012-06-12,57.8947
2012-06-14,-56.6667
2012-06-15,53.8462
2012-06-18,25.0
2012-06-19,16.0
2012-06-21,-44.0129
2012-06-22,-8.8459
2012-06-25,-1.3514
2012-06-26,-4.1096
2012-06-27,0.0
2012-06-28,7.1429
2012-06-29,-12.0
2012-07-02,89.3939
2012-07-10,-0.8
2012-07-18,-46.6935
2012-08-03,66.4145
2012-08-06,4.5455
2012-08-07,-13.0435
2012-08-08,10.0
2012-08-09,-4.5455
2012-08-13,-14.2857
2012-08-15,0.0
2012-08-16,13.3333
2012-08-17,7.3529
2012-08-23,0.0
2012-08-24,-18.5185
2012-09-06,2.2727
2012-09-10,0.0
2012-09-11,15.5556
2012-09-12,-8.6538
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-19,-14.7368
2012-09-21,25.9259
2012-09-24,-16.6667
2012-09-25,15.2574
2012-09-26,2.0606
2012-09-28,4.013
2012-10-01,-17.3077
2012-10-04,20.9302
2012-10-05,-4.8077
2012-10-08,6.0606
2012-10-09,-2.8571
2012-10-10,-0.9804
2012-10-16,1.9802
2012-10-17,1.9417
2012-10-18,-13.3333
2012-10-19,2.1978
2012-10-22,0.0
2012-10-24,7.5269
2012-10-25,4.0
2012-10-26,-1.9231
2012-10-31,2.9412000000000003
2012-11-01,9.5238
2012-11-02,0.0
2012-11-05,-4.3478
2012-11-09,-9.0909
2012-11-20,-10.1833
2012-11-26,3.5927
2012-11-27,20.3913
2012-11-28,1.8182
2012-11-29,0.0
2012-11-30,-0.8929
2012-12-03,6.3063
2012-12-04,-2.5423999999999998
2012-12-06,-1.7391
2012-12-10,0.885
2012-12-11,9.6491
2012-12-12,0.0
2012-12-13,-4.0
2012-12-17,5.0
2012-12-19,3.1746
2012-12-20,3.8462
2012-12-21,0.0
2012-12-24,-0.7407
2012-12-26,-2.9851
2012-12-27,3.0769
2012-12-28,8.209
2012-12-31,-3.4483
2013-01-02,0.0
2013-01-03,-6.4286
2013-01-04,-0.7634
2013-01-09,0.0
2013-01-11,0.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,3.8462
2013-01-17,3.7037
2013-01-18,3.5714
2013-01-22,0.0
2013-01-23,-6.8966
2013-01-24,0.7407
2013-01-25,0.7353
2013-01-28,0.0
2013-01-31,-1.4599
2013-02-01,0.7407
2013-02-04,-0.7353
2013-02-05,0.7407
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,-1.4706000000000001
2013-02-12,0.0
2013-02-13,3.7313
2013-02-14,-0.7194
2013-02-15,4.3478
2013-02-19,-2.7778
2013-02-20,7.8571
2013-02-21,-20.5298
2013-02-22,11.6667
2013-02-25,-11.9403
2013-02-26,1.5253999999999999
2013-02-27,0.0
2013-03-04,5.9322
2013-03-05,-0.8
2013-03-11,-0.8065
2013-03-12,-2.439
2013-03-13,-6.6667
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,3.5714
2013-03-19,-3.4483
2013-03-20,0.0
2013-03-21,0.0
2013-03-25,0.0
2013-03-26,2.6786
2013-03-28,-4.3478
2013-04-01,13.6364
2013-04-02,-11.2
2013-04-03,-11.7117
2013-04-04,1.0204
2013-04-08,12.1212
2013-04-09,-0.9009
2013-04-10,9.0909
2013-04-11,-1.6667
2013-04-15,1.6949
2013-04-16,-12.5
2013-04-17,0.0
2013-04-19,-4.7619
2013-04-23,5.0
2013-04-25,18.0952
2013-04-29,-15.3226
2013-04-30,4.7619
2013-05-01,0.0
2013-05-02,-4.5455
2013-05-06,4.7619
2013-05-07,-8.1818
2013-05-08,0.0
2013-05-09,-0.9901
2013-05-10,-1.0
2013-05-13,9.4949
2013-05-14,-7.7491
2013-05-15,0.0
2013-05-16,1.8
2013-05-17,3.0
2013-05-20,5.8252
2013-05-21,-8.2569
2013-05-22,-7.0
2013-05-23,1.0753
2013-05-24,6.383
2013-05-28,5.0
2013-05-29,-1.9048
2013-05-31,-7.7184
2013-06-03,14.6765
2013-06-04,-8.2569
2013-06-05,-1.0
2013-06-06,5.0505
2013-06-07,0.9615
2013-06-10,0.0
2013-06-14,-1.9048
2013-06-18,0.0
2013-06-20,0.0
2013-06-21,-5.8252
2013-06-24,8.2474
2013-06-25,-5.4464
2013-06-26,-0.7491
2013-07-02,-4.4019
2013-07-03,-1.2739
2013-07-08,3.797
2013-07-10,-0.5503
2013-07-11,-1.0417
2013-07-12,0.1579
2013-07-22,-2.2596
2013-07-25,0.0
2013-07-26,10.7527
2013-07-29,25.2427
2013-07-31,-3.1008
2013-08-01,-4.0
2013-08-02,-4.1667
2013-08-06,4.3478
2013-08-07,-8.3333
2013-08-08,-4.5455
2013-08-09,0.9524
2013-08-12,0.0
2013-08-13,-2.8302
2013-08-14,6.7961
2013-08-15,-9.0909
2013-08-16,-4.7
2013-08-19,3.2258
2013-08-20,-1.0417
2013-08-21,5.2632
2013-08-22,-1.0
2013-08-23,-1.0101
2013-08-26,1.0204
2013-08-27,1.0101
2013-08-28,2.0
2013-08-29,3.9215999999999998
2013-08-30,0.0
2013-09-03,-10.3774
2013-09-04,9.473700000000001
2013-09-05,-5.7692
2013-09-06,-6.1224
2013-09-09,14.1304
2013-09-10,2.8571
2013-09-11,-1.8519
2013-09-12,1.8868
2013-09-13,-0.9259
2013-09-16,-0.9346
2013-09-17,-0.9434
2013-09-18,-1.9048
2013-09-19,15.534
2013-09-20,-3.3613
2013-09-23,-1.7391
2013-09-24,-2.6549
2013-09-25,0.9091
2013-09-26,0.9009
2013-09-27,2.6786
2013-09-30,0.0
2013-10-01,-8.6957
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,3.8095
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,-0.9174
2013-10-10,0.0
2013-10-11,-1.8519
2013-10-14,-0.9434
2013-10-15,0.9524
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,1.8868
2013-10-24,-6.4815
2013-10-25,7.9208
2013-10-28,-2.7523
2013-10-29,0.0
2013-10-30,1.8868
2013-11-01,-1.8519
2013-11-04,2.8302
2013-11-05,-2.7523
2013-11-06,0.0
2013-11-07,-0.4717
2013-11-08,-1.4218
2013-11-11,7.6923
2013-11-12,6.25
2013-11-13,-1.6806999999999999
2013-11-14,-2.5641
2013-11-15,0.8772
2013-11-18,4.6957
2013-11-19,-6.7797
2013-11-20,-1.8182
2013-11-21,11.1111
2013-11-22,-5.0
2013-11-25,4.386
2013-11-26,-1.6806999999999999
2013-11-27,5.1282
2013-11-29,1.626
2013-12-02,3.2
2013-12-03,8.5271
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,-2.1429
2013-12-09,13.1387
2013-12-10,-9.6774
2013-12-11,7.1429
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,-0.6667
2013-12-17,-6.0403
2013-12-18,0.7143
2013-12-19,-3.5461
2013-12-20,13.2353
2013-12-23,-5.8442
2013-12-24,0.6897
2013-12-26,-2.0548
2013-12-31,-80.0
2014-01-02,390.2098
2014-01-03,21.1127
2014-01-06,0.1178
2014-01-07,-14.7059
2014-01-08,0.0
2014-01-09,13.7931
2014-01-13,-9.0909
2014-01-14,3.3333
2014-01-15,-2.5806
2014-01-16,-3.9735
2014-01-17,3.4483
2014-01-21,2.0
2014-01-22,7.8431
2014-01-23,0.0
2014-01-24,-0.6061
2014-01-27,1.2195
2014-01-28,7.2289
2014-01-29,-0.5618
2014-01-30,12.8814
2014-01-31,-37.4374
2014-02-03,0.0
2014-02-04,-0.48
2014-02-05,0.4823
2014-02-06,0.0
2014-02-07,0.488
2014-02-10,-0.4856
2014-02-11,-0.002
2014-02-12,0.642
2014-02-13,1.5897999999999999
2014-02-14,1.0955
2014-02-18,2.7554
2014-02-19,-1.3256999999999999
2014-02-20,-0.458
2014-02-21,-0.9375
2014-02-24,-2.2082
2014-02-25,-0.3226
2014-02-26,0.8091
2014-02-27,0.8026
2014-02-28,-0.1592
2014-03-03,1.1164
2014-03-04,-1.1041
2014-03-05,-2.7113
2014-03-06,0.8197
2014-03-07,-0.813
2014-03-10,-0.3279
2014-03-11,0.8224
2014-03-12,3.5888999999999998
2014-03-13,-2.6752000000000002
2014-03-14,-0.1638
2014-03-17,-0.1621
2014-03-18,0.3247
2014-03-19,1.1327
2014-03-20,0.0
2014-03-21,-2.7199999999999998
2014-03-24,3.6184
2014-03-25,-0.7937
2014-03-26,-2.4
2014-03-27,0.8197
2014-03-28,-1.9512
2014-03-31,4.3118
2014-04-01,-0.4769
2014-04-02,-0.1597
2014-04-03,4.002
2014-04-04,-5.0787
2014-04-07,2.9173
2014-04-08,-0.6299
2014-04-09,0.6339
2014-04-10,-0.6299
2014-04-11,-0.1585
2014-04-14,-0.1587
2014-04-15,-1.1129
2014-04-16,0.9646
2014-04-17,0.3185
2014-04-21,-1.4266
2014-04-22,1.7692999999999999
2014-04-23,-0.4747
2014-04-24,-2.2258
2014-04-25,1.7886
2014-04-28,-1.7572
2014-04-29,1.1381999999999999
2014-04-30,-1.1254
2014-05-01,1.1381999999999999
2014-05-02,-0.8039
2014-05-05,0.9724
2014-05-06,-0.4815
2014-05-07,-0.9677
2014-05-08,0.8143
2014-05-09,0.4847
2014-05-12,1.2862
2014-05-13,1.4266
2014-05-14,-2.3484
2014-05-15,-0.4778
2014-05-16,-0.161
2014-05-19,2.7961
2014-05-20,-0.16
2014-05-21,-2.7244
2014-05-22,2.3064
2014-05-23,0.3221
2014-05-27,-1.4445999999999999
2014-05-28,0.1629
2014-05-29,-0.813
2014-05-30,-0.9836
2014-06-02,0.9934
2014-06-03,0.9836
2014-06-04,-0.974
2014-06-05,-0.8217
2014-06-06,0.0021
2014-06-09,-0.1653
2014-06-10,-0.6654
2014-06-11,-0.2948
2014-06-12,-1.7072
2014-06-13,0.9354
2014-06-16,-0.2527
2014-06-17,0.5068
2014-06-18,0.5042
2014-06-19,0.6668
2014-06-20,-0.6624
2014-06-23,3.6622
2014-06-24,-0.1452
2014-06-25,0.1616
2014-06-26,0.0
2014-06-27,-1.6129
2014-06-30,0.0
2014-07-01,0.9508
2014-07-02,-0.2923
2014-07-03,-0.6515
2014-07-07,0.002
2014-07-08,-1.8053
2014-07-09,0.1774
2014-07-10,-0.8437
2014-07-11,0.0
2014-07-14,4.0336
2014-07-15,0.3231
2014-07-16,-0.6441
2014-07-17,-1.4586999999999999
2014-07-18,0.1645
2014-07-21,-0.6568
2014-07-22,0.1653
2014-07-23,-0.495
2014-07-24,2.1559
2014-07-25,0.8117
2014-07-28,-0.3221
2014-07-29,0.9693
2014-07-30,0.0
2014-07-31,0.8
2014-08-01,0.1587
2014-08-04,-0.7924
2014-08-05,-0.1597
2014-08-06,0.64
2014-08-07,-0.6379
2014-08-08,-0.014
2014-08-11,0.016
2014-08-12,0.0
2014-08-13,0.64
2014-08-14,-0.7949
2014-08-15,2.484
2014-08-18,5.948
2014-08-19,-2.3346
2014-08-20,-0.7692
2014-08-21,1.3178
2014-08-22,-2.2188
2014-08-25,0.4695
2014-08-26,0.4673
2014-08-27,-0.7752
2014-08-28,0.1563
2014-08-29,0.468
2014-09-02,0.1223
2014-09-03,-0.7425
2014-09-04,-1.0937999999999999
2014-09-05,1.5798
2014-09-08,-0.4666
2014-09-09,-0.0938
2014-09-10,0.0577
2014-09-11,1.441
2014-09-12,-1.2308
2014-09-15,0.312
2014-09-16,-2.6439
2014-09-17,1.278
2014-09-18,0.9464
2014-09-19,-2.0313
2014-09-22,-3.0303
2014-09-23,-0.6579
2014-09-24,1.1589
2014-09-25,1.4729999999999999
2014-09-26,1.4496
2014-09-29,-1.2699
2014-09-30,3.0596
2014-10-01,-1.875
2014-10-02,1.5904
2014-10-03,0.9424
2014-10-06,-0.4678
2014-10-07,0.002
2014-10-08,1.055
2014-10-09,0.1447
2014-10-10,-4.7325
2014-10-13,-11.165
2014-10-14,5.8265
2014-10-15,1.377
2014-10-16,6.9611
2014-10-17,0.0
2014-10-20,3.9703
2014-10-21,-0.7634
2014-10-22,-1.8923
2014-10-23,-1.0507
2014-10-24,-2.2187
2014-10-27,-0.3241
2014-10-28,0.4878
2014-10-29,2.4252000000000002
2014-10-30,0.7761
2014-10-31,-1.3952
2014-11-03,1.1129
2014-11-04,-3.5535
2014-11-05,2.5432
2014-11-06,1.7488000000000001
2014-11-07,-0.9375
2014-11-10,0.9444
2014-11-11,-0.7793
2014-11-12,-0.7874
2014-11-13,-3.4444
2014-11-14,2.5789
2014-11-17,1.9251
2014-11-18,2.5157
2014-11-19,-2.0313
2014-11-20,0.4785
2014-11-21,0.1587
2014-11-24,2.2187
2014-11-25,2.0155
2014-11-26,0.9119
2014-11-28,-1.9578
2014-12-01,1.9969000000000001
2014-12-02,-4.9699
2014-12-03,-0.4754
2014-12-04,0.8041
2014-12-05,-0.1659
2014-12-08,0.6329
2014-12-09,2.3585
2014-12-10,-1.2288999999999999
2014-12-11,0.4666
2014-12-12,0.4644
2014-12-15,-0.6163
2014-12-16,-1.2422
2014-12-17,-0.626
2014-12-18,-0.6319
2014-12-19,-4.4515
2014-12-22,-0.5012
2014-12-23,2.5105
2014-12-24,-0.0714
2014-12-26,-1.2346
2014-12-29,-0.1653
2014-12-30,0.0
2014-12-31,0.6623
2015-01-02,-0.2303
2015-01-05,-1.088
2015-01-06,-3.8312
2015-01-07,0.6911
2015-01-08,-1.0327
2015-01-09,0.8696
2015-01-12,0.4483
2015-01-13,-2.8493
2015-01-14,-4.417
2015-01-15,0.0
2015-01-16,-3.3272
2015-01-20,-1.3384
2015-01-21,1.5504
2015-01-22,2.6718
2015-01-23,-0.7435
2015-01-26,3.3708
2015-01-27,0.1812
2015-01-28,-1.4466999999999999
2015-01-29,0.0
2015-01-30,0.9174
2015-02-02,4.5455
2015-02-03,-0.063
2015-02-04,0.7592
2015-02-05,0.3433
2015-02-06,-2.2354
2015-02-09,2.2865
2015-02-10,-0.3421
2015-02-11,1.209
2015-02-12,0.3413
2015-02-13,2.0408
2015-02-17,-1.8333
2015-02-18,-0.5263
2015-02-19,-16.1973
2015-02-20,3.055
2015-02-23,3.5573
2015-02-24,-0.1908
2015-02-25,-0.7672
2015-02-26,-0.1903
2015-02-27,-2.3166
2015-03-02,-4.9407
2015-03-03,-1.8711
2015-03-04,1.6949
2015-03-05,-5.8359
2015-03-06,0.224
2015-03-09,7.5055
2015-03-10,-1.0549
2015-03-11,1.8963
2015-03-12,3.4623
2015-03-13,0.3937
2015-03-16,0.9804
2015-03-17,0.9709
2015-03-18,1.1538
2015-03-19,-0.7605
2015-03-20,1.3386
2015-03-23,0.7585
2015-03-24,-0.19
2015-03-25,2.822
2015-03-26,-6.947
2015-03-27,1.3752
2015-03-30,2.1318
2015-03-31,-0.3795
2015-04-01,-3.8095
2015-04-02,0.396
2015-04-06,-8.0868
2015-04-07,2.1459
2015-04-08,-0.6303
2015-04-09,4.2283
2015-04-10,1.0142
2015-04-13,3.2129
2015-04-14,0.5837
2015-04-15,-2.5145
2015-04-16,-1.9841
2015-04-17,0.8097
2015-04-20,-1.4056
2015-04-21,1.4257
2015-04-22,6.4257
2015-04-23,1.8868
2015-04-24,-1.2963
2015-04-27,4.1346
2015-04-28,1.7949000000000002
2015-04-29,-0.531
2015-04-30,-1.6014
2015-05-01,2.5316
2015-05-04,0.5291
2015-05-05,-0.1754
2015-05-06,0.1757
2015-05-07,1.9298
2015-05-08,1.3769
2015-05-11,-4.0747
2015-05-12,1.5929
2015-05-13,-1.9512
2015-05-14,-0.4975
2015-05-15,3.5714
2015-05-18,5.6897
2015-05-19,0.9788
2015-05-20,0.6866
2015-05-21,-0.1845
2015-05-22,1.1091
2015-05-26,-0.9539
2015-05-27,1.9262000000000001
2015-05-28,1.4173
2015-05-29,-1.3956
2015-06-01,-2.2066
2015-06-02,-0.161
2015-06-03,-0.3226
2015-06-04,-4.5306999999999995
2015-06-05,0.0085
2015-06-08,1.3473
2015-06-09,-3.5117000000000003
2015-06-10,2.4263
2015-06-11,-4.9069
2015-06-12,0.7117
2015-06-15,-5.1237
2015-06-16,0.7449
2015-06-17,-0.1848
2015-06-18,1.2963
2015-06-19,3.6563
2015-06-22,1.94
2015-06-23,-0.8651
2015-06-24,-0.8726
2015-06-25,0.8803
2015-06-26,3.8394
2015-06-29,0.0
2015-06-30,-2.0168
2015-07-01,1.2006999999999999
2015-07-02,0.0
2015-07-06,1.0169
2015-07-07,-0.4195
2015-07-08,0.2527
2015-07-09,1.0084
2015-07-10,-1.1647
2015-07-13,0.9259
2015-07-14,0.0834
2015-07-15,2.3333
2015-07-16,3.0945
2015-07-17,-1.2638
2015-07-20,2.08
2015-07-21,1.8809
2015-07-22,-1.3846
2015-07-23,0.78
2015-07-24,-4.0248
2015-07-27,-2.7419000000000002
2015-07-28,-1.6583999999999999
2015-07-29,2.5295
2015-07-30,-2.1382
2015-07-31,10.2521
2015-08-03,-13.1098
2015-08-04,-0.7018
2015-08-05,-2.6502
2015-08-06,-1.0889
2015-08-07,0.5505
2015-08-10,-0.365
2015-08-11,-0.1832
2015-08-12,-0.7339
2015-08-13,1.2939
2015-08-14,-1.4599
2015-08-17,-0.3704
2015-08-18,0.5576
2015-08-19,-3.512
2015-08-20,-0.5747
2015-08-21,-3.6609
2015-08-24,-6.4
2015-08-25,-1.7094
2015-08-26,6.087
2015-08-27,3.0738
2015-08-28,-0.3976
2015-08-31,-6.5868
2015-09-01,3.6325
2015-09-02,-2.6804
2015-09-03,0.8475
2015-09-04,-1.2605
2015-09-08,2.766
2015-09-10,-0.6185
2015-09-11,0.375
2015-09-14,-1.6837
2015-09-15,-0.9922
2015-09-16,1.0661
2015-09-17,1.0549
2015-09-18,0.6263
2015-09-21,3.527
2015-09-22,-2.2044
2015-09-23,-1.6368
2015-09-24,-0.6276
2015-09-25,0.8386
2015-09-28,-2.2869
2015-09-29,-1.7021
2015-09-30,1.2987
2015-10-01,2.5641
2015-10-02,0.0
2015-10-05,2.0833
2015-10-06,-0.2041
2015-10-07,0.818
2015-10-08,-0.6085
2015-10-09,2.0408
2015-10-12,2.0
2015-10-13,1.9607999999999999
2015-10-14,-2.8113
2015-10-15,3.2884
2015-10-16,0.5747
2015-10-19,-0.9524
2015-10-20,0.0192
2015-10-21,-0.4038
2015-10-22,-0.8434
2015-10-23,-1.2911000000000001
2015-10-26,1.3807
2015-10-27,-2.1401
2015-10-28,-0.994
2015-10-29,-5.0201
2015-10-30,0.4228
2015-11-02,2.1053
2015-11-03,-2.4638999999999998
2015-11-04,1.4692
2015-11-05,0.8333
2015-11-06,0.2066
2015-11-09,-0.3479
2015-11-10,-1.2376
2015-11-11,2.0256
2015-11-12,-1.232
2015-11-13,-6.0291
2015-11-16,3.3186
2015-11-17,-2.5669
2015-11-18,2.6345
2015-11-19,-0.4283
2015-11-20,-1.5053999999999998
2015-11-23,-1.7467000000000001
2015-11-24,-3.3333
2015-11-25,-1.1494
2015-11-30,-1.1628
2015-12-02,-3.7647
2015-12-03,-1.2225
2015-12-04,0.495
2015-12-07,-1.4778
2015-12-08,-7.5
2015-12-09,3.7838000000000003
2015-12-10,-1.8229
2015-12-11,4.7745
2015-12-14,-12.6582
2015-12-15,2.3188
2015-12-16,3.6827
2015-12-17,-5.7377
2015-12-18,-1.7391
2015-12-21,-2.3599
2015-12-22,3.0211
2015-12-23,-3.2258
2015-12-24,0.0
2015-12-28,-1.2121
2015-12-29,-1.1043
2015-12-30,-1.3648
2015-12-31,-0.6289
2016-01-04,-5.0633
2016-01-05,3.8875
2016-01-06,4.1832
2016-01-07,-7.607
2016-01-08,0.6667
2016-01-11,0.9934
2016-01-12,3.541
2016-01-13,-0.2533
2016-01-14,2.8571
2016-01-15,-7.0988
2016-01-19,10.0208
2016-01-20,-0.0642
2016-01-21,-3.3087
2016-01-22,7.8125
2016-01-25,5.6757
2016-01-26,1.0577
2016-01-27,8.9381
2016-01-28,-3.3308
2016-01-29,-2.8350999999999997
2016-02-01,4.7745
2016-02-02,-2.4272
2016-02-03,-0.626
2016-02-04,-0.7833
2016-02-05,-3.653
2016-02-08,-0.8518
2016-02-09,-0.6887
2016-02-10,-0.6935
2016-02-11,-3.0447
2016-02-12,-2.0455
2016-02-16,-1.7647
2016-02-17,0.0
2016-02-18,-1.2762
2016-02-19,-2.3466
2016-02-22,-5.9006
2016-02-23,3.3003
2016-02-24,5.623
2016-02-25,-0.1815
2016-02-26,13.9394
2016-02-29,-10.9043
2016-03-01,2.3881
2016-03-02,8.542300000000001
2016-03-03,-0.6178
2016-03-04,-3.7838000000000003
2016-03-07,13.764
2016-03-08,-0.4938
2016-03-09,1.2376
2016-03-10,-2.2029
2016-03-11,-4.8575
2016-03-14,10.6373
2016-03-15,-2.3810000000000002
2016-03-16,-2.439
2016-03-17,2.375
2016-03-18,2.0391
2016-03-21,-2.3573
2016-03-22,-1.9607999999999999
2016-03-23,-3.5
2016-03-24,-1.8135
2016-03-28,1.0554
2016-03-29,-1.8277
2016-03-30,-3.9894
2016-03-31,-3.0471
2016-04-01,-2.025
2016-04-04,-3.7655
2016-04-05,0.3636
2016-04-06,-1.8719999999999999
2016-04-07,-2.7692
2016-04-08,5.3797
2016-04-11,0.0
2016-04-12,0.6006
2016-04-13,7.4719999999999995
2016-04-14,-2.505
2016-04-15,6.8338
2016-04-18,-3.4667
2016-04-19,7.1823
2016-04-20,-1.933
2016-04-21,-1.4422
2016-04-22,2.3966
2016-04-25,-2.0833
2016-04-26,-0.266
2016-04-27,-1.33
2016-04-28,2.1942
2016-04-29,17.684
2016-05-02,7.4607
2016-05-03,-3.9628
2016-05-04,-0.9281
2016-05-05,0.647
2016-05-06,-6.5362
2016-05-09,1.8692
2016-05-10,3.211
2016-05-11,-3.3333
2016-05-12,0.2299
2016-05-13,-5.0459
2016-05-16,2.8986
2016-05-17,1.4085
2016-05-18,-2.2641999999999998
2016-05-19,-0.9992
2016-05-20,-1.1962
2016-05-23,-6.5375
2016-05-24,-0.5181
2016-05-25,-0.1562
2016-05-26,-2.0784
2016-05-27,5.4787
2016-05-31,-2.5253
2016-06-01,-1.8135
2016-06-02,0.2639
2016-06-03,3.9474
2016-06-06,4.0506
2016-06-07,0.4623
2016-06-08,1.7195
2016-06-09,7.1429
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,2.225
2016-06-16,1.9102999999999999
2016-06-17,-3.7969
2016-06-20,-3.2622
2016-06-21,3.9595000000000002
2016-06-23,-1.4469
2016-06-24,5.1454
2016-06-27,0.4255
2016-06-28,13.1356
2016-06-29,-3.3708
2016-06-30,1.3566
2016-07-01,-1.336
2016-07-05,0.7728
2016-07-06,1.5385
2016-07-07,-2.2727
2016-07-08,0.436
2016-07-11,2.0719
2016-07-12,-2.6253
2016-07-13,-0.0194
2016-07-14,1.7476
2016-07-15,-0.3817
2016-07-18,6.1327
2016-07-19,-0.3633
2016-07-20,1.4493
2016-07-21,-4.1607
2016-07-22,3.0371
2016-07-25,3.6494
2016-07-26,-1.2551
2016-07-27,-0.3799
2016-07-28,-1.5674000000000001
2016-07-29,-0.7207
2016-08-01,0.7713
2016-08-02,-3.7607
2016-08-03,3.8609
2016-08-04,-2.3209
2016-08-05,-2.7081
2016-08-08,0.1066
2016-08-09,6.0606
2016-08-10,-1.7856999999999998
2016-08-11,-7.2727
2016-08-12,-0.1961
2016-08-15,-0.5894
2016-08-16,1.2055
2016-08-17,2.3238
2016-08-18,-0.7801
2016-08-19,-1.7142
2016-08-22,1.1742
2016-08-23,0.3868
2016-08-24,-0.1927
2016-08-25,0.0
2016-08-26,-1.9304999999999999
2016-08-29,1.9685000000000001
2016-08-30,-9.0734
2016-08-31,2.5478
2016-09-01,-3.3125999999999998
2016-09-02,4.4968
2016-09-06,3.4836
2016-09-07,-8.9109
2016-09-08,7.3913
2016-09-09,-2.0268
2016-09-12,-1.857
2016-09-13,-1.0526
2016-09-14,3.4043
2016-09-15,2.8807
2016-09-16,0.4
2016-09-19,3.1873
2016-09-20,-5.0736
2016-09-21,0.4665
2016-09-22,-1.0147
2016-09-23,4.09
2016-09-26,-2.1611
2016-09-27,0.4016
2016-09-28,1.0
2016-09-29,0.396
2016-09-30,1.5754000000000001
2016-10-03,3.7889
2016-10-04,-0.4677
2016-10-05,8.082699999999999
2016-10-06,-7.3043
2016-10-07,-2.6266
2016-10-10,2.5048
2016-10-11,-2.2556
2016-10-12,2.1154
2016-10-13,-1.6949
2016-10-14,0.3831
2016-10-17,0.0
2016-10-18,0.3817
2016-10-19,0.5703
2016-10-20,-1.5123
2016-10-21,0.7678
2016-10-24,1.3333
2016-10-25,1.1278
