ticker,VUME US Equity
2013-05-24,1.1764999999999999
2013-05-28,24.4186
2013-05-29,4.6729
2013-05-30,-23.2143
2013-05-31,-6.9767
2013-06-03,10.0
2013-06-04,9.0909
2013-06-05,0.0
2013-06-06,-22.9167
2013-06-07,0.0
2013-06-10,0.0
2013-06-12,0.0
2013-06-13,33.7838
2013-06-14,-32.3232
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,43.2836
2013-06-20,-30.2083
2013-06-21,19.403
2013-06-24,0.0
2013-06-26,20.0
2013-06-27,0.0
2013-07-01,-30.2083
2013-07-03,-1.4925
2013-07-05,42.4242
2013-07-08,-14.8936
2013-07-09,-17.5
2013-07-10,0.0
2013-07-11,18.1818
2013-07-12,-28.2051
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,3.5714
2013-07-18,10.3448
2013-07-22,0.0
2013-07-23,-12.5
2013-07-25,-5.3571
2013-07-26,-5.6604
2013-07-29,-14.0
2013-07-31,-6.9767
2013-08-01,0.0
2013-08-02,20.0
2013-08-05,-16.6667
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,7.5
2013-08-09,6.9767
2013-08-12,0.0
2013-08-13,-13.0435
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,-12.5
2013-08-20,14.2857
2013-08-21,0.0
2013-08-22,-15.0
2013-08-23,17.647100000000002
2013-08-26,-5.0
2013-08-29,0.0
2013-08-30,34.2105
2013-09-03,3.9215999999999998
2013-09-04,11.3208
2013-09-06,-10.1695
2013-09-10,-15.0943
2013-09-11,0.0
2013-09-12,17.7778
2013-09-13,-3.7736
2013-09-16,0.0
2013-09-17,15.6863
2013-09-18,-23.7288
2013-09-19,0.0
2013-09-20,6.6667
2013-09-23,-16.6667
2013-09-24,-5.0
2013-09-25,0.0
2013-09-26,5.2632
2013-09-27,-5.0
2013-10-02,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,5.2632
2013-10-10,-5.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-23,0.0
2013-10-25,5.2632
2013-10-28,-5.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-04,0.0
2013-11-06,0.0
2013-11-11,-10.526299999999999
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,2.9412000000000003
2013-11-20,5.7143
2013-11-21,0.0
2013-11-25,0.0
2013-11-26,2.7027
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-03,39.4737
2013-12-04,9.434
2013-12-05,0.0
2013-12-06,0.0
2013-12-10,-13.7931
2013-12-11,0.0
2013-12-13,0.0
2013-12-16,-4.0
2013-12-17,-16.6667
2013-12-18,0.0
2013-12-20,0.0
2013-12-23,-40.0
2013-12-24,8.3333
2013-12-26,53.8462
2013-12-27,-40.0
2013-12-30,33.3333
2013-12-31,0.0
2014-01-02,-25.0
2014-01-03,33.3333
2014-01-06,-25.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,33.3333
2014-02-03,25.0
2014-02-05,-35.0
2014-02-06,23.0769
2014-02-07,-18.75
2014-02-10,0.0
2014-02-11,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-03-03,46.1538
2014-03-04,-31.5789
2014-03-05,46.1538
2014-03-06,-31.5789
2014-03-10,0.0
2014-03-11,23.0769
2014-03-12,0.0
2014-03-13,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,-18.75
2014-03-21,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-15.3846
2014-03-28,9.0909
2014-03-31,12.5
2014-04-03,-3.7037
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-24,-7.6923
2014-04-25,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-33.3333
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,87.5
2014-05-14,0.0
2014-05-15,-3.3333
2014-05-16,-6.8966
2014-05-19,0.0
2014-05-20,48.1481
2014-05-21,40.0
2014-05-22,-25.0
2014-05-27,-19.0476
2014-06-03,0.0
2014-06-04,2.9412000000000003
2014-06-05,-2.8571
2014-06-06,0.0
2014-06-10,0.0
2014-06-11,17.647100000000002
2014-06-13,-15.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-20,-14.7059
2014-06-24,3.4483
2014-06-26,-3.3333
2014-07-03,0.0
2014-07-07,0.0
2014-07-10,-6.8966
2014-07-15,-11.1111
2014-07-22,8.3333
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,53.8462
2014-08-01,0.0
2014-08-04,-35.0
2014-08-05,-7.6923
2014-08-06,0.0
2014-08-08,0.0
2014-08-15,-8.3333
2014-08-18,-40.9091
2014-08-19,7.6923
2014-08-21,0.0
2014-08-25,0.0
2014-09-02,0.0
2014-09-04,0.0
2014-09-12,0.0
2014-09-17,28.5714
2014-09-18,-22.2222
2014-09-23,-21.4286
2014-09-24,45.4545
2014-09-26,0.0
2014-09-30,-12.5
2014-10-02,-7.1429
2014-10-06,0.0
2014-10-07,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-20,-15.3846
2014-10-24,18.1818
2014-10-28,0.0
2014-10-29,-23.0769
2014-11-04,0.0
2014-11-05,0.0
2014-11-10,0.0
2014-11-12,0.0
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,10.0
2014-12-01,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-09,-9.0909
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-18,40.0
2014-12-19,-7.1429
2014-12-22,-23.0769
2014-12-23,0.0
2014-12-26,-20.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-12,0.0
2015-01-20,0.0
2015-02-02,0.0
2015-02-09,25.0
2015-02-10,0.0
2015-02-11,30.0
2015-02-12,-23.0769
2015-02-18,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-27,0.0
2015-03-04,0.0
2015-03-05,10.0
2015-03-06,0.0
2015-03-09,-9.0909
2015-03-13,40.0
2015-03-16,-21.4286
2015-03-17,0.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-25,27.2727
2015-03-26,0.0
2015-03-27,-21.4286
2015-04-01,9.0909
2015-04-06,0.0
2015-04-07,-8.3333
2015-04-14,0.0
2015-04-16,-9.0909
2015-04-17,0.0
2015-04-21,0.0
2015-04-23,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-05-01,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-08,0.0
2015-06-10,0.0
2015-06-12,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-24,0.0
2015-06-30,0.0
2015-07-02,0.0
2015-07-08,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-16,0.0
2015-07-20,0.0
2015-07-28,0.0
2015-07-30,0.0
2015-08-05,0.0
2015-08-10,0.0
2015-08-11,30.0
2015-08-14,-23.0769
2015-08-20,0.0
2015-08-21,0.0
2015-08-25,30.0
2015-08-31,0.0
2015-09-03,0.0
2015-09-04,-15.3846
2015-09-16,-9.0909
2015-09-18,0.0
2015-09-22,0.0
2015-09-24,0.0
2015-10-01,-20.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-08,0.0
2015-10-20,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-11-03,0.0
2015-11-10,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-25,0.0
2015-12-01,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-10,0.0
2015-12-16,37.5
2015-12-17,-27.2727
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-11,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-21,0.0
2016-01-25,0.0
2016-02-05,0.0
2016-02-17,0.0
2016-03-01,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-14,0.0
2016-03-16,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-22,0.0
2016-04-25,62.5
2016-05-02,0.0
2016-05-03,-15.3846
2016-05-04,-9.0909
2016-05-09,0.0
2016-05-11,0.0
2016-05-13,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-06-07,0.0
2016-06-10,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-07-18,-20.0
2016-07-26,62.5
2016-07-27,61.5385
2016-07-28,42.8571
2016-07-29,0.0
2016-08-01,6.6667
2016-08-02,-9.375
2016-08-03,0.0
2016-08-08,10.3448
2016-08-11,-12.5
2016-08-15,-3.5714
2016-08-18,7.4074
2016-08-19,-24.1379
2016-08-22,0.0
2016-08-23,0.0
2016-08-31,0.0
2016-09-01,45.4545
2016-09-02,-9.375
2016-09-06,31.0345
2016-09-07,-23.6842
2016-09-08,-6.8966
2016-09-09,-48.1481
2016-09-12,35.7143
2016-09-13,-47.3684
2016-09-14,-20.0
2016-09-15,37.5
2016-09-16,-27.2727
2016-09-19,0.0
2016-09-23,0.0
2016-09-28,25.0
2016-09-30,-20.0
2016-10-04,0.0
2016-10-19,0.0
2016-10-26,-25.0
2016-10-27,83.3333
2016-11-01,-9.0909
2016-11-03,0.0
2016-11-04,0.0
2016-11-14,0.0
2016-11-23,-20.0
2016-11-28,0.0
2016-11-29,0.0
2016-12-15,0.0
2016-12-16,25.0
2016-12-19,0.0
2016-12-23,0.0
2016-12-30,30.0
2017-01-03,0.0
2017-01-06,-23.0769
2017-01-09,0.0
2017-01-19,0.0
2017-01-25,0.0
2017-01-26,40.0
2017-01-27,71.4286
2017-01-30,29.1667
2017-01-31,-3.2258
2017-02-01,6.6667
2017-02-02,-43.75
2017-02-03,16.6667
2017-02-06,0.0
2017-02-14,47.619
2017-02-15,-6.4516
2017-02-16,0.0
2017-02-24,0.0
2017-03-08,-34.4828
2017-03-14,-5.2632
2017-03-15,0.0
2017-03-22,0.0
2017-03-24,66.6667
2017-03-27,-3.3333
2017-04-07,-51.7241
2017-04-10,107.1429
2017-04-13,3.4483
2017-04-17,0.0
2017-04-21,0.0
2017-04-24,-25.3333
2017-04-26,33.9286
2017-04-28,6.6667
2017-05-04,0.0
2017-05-12,-6.25
2017-05-15,-46.6667
2017-05-16,12.5
2017-05-24,-11.1111
2017-06-12,-20.0
2017-06-13,112.5
2017-06-28,-47.0588
2017-07-05,0.0
2017-07-11,11.1111
2017-07-12,0.0
2017-07-14,-10.0
2017-07-17,0.0
2017-07-26,0.0
2017-07-31,-22.2222
2017-08-07,0.0
2017-08-10,0.0
2017-08-17,128.5714
2017-08-21,-31.25
2017-08-22,72.7273
2017-08-23,-21.0526
2017-08-29,0.0
2017-08-30,33.3333
2017-08-31,5.0
2017-09-05,4.7619
2017-09-06,9.0909
2017-09-08,34.1667
2017-09-11,-6.8323
2017-09-14,13.3333
2017-09-15,0.0
2017-09-18,20.5882
2017-09-20,9.7561
2017-09-21,10.6667
2017-09-22,-9.6386
2017-09-25,0.0
2017-09-28,-22.2222
2017-09-29,-22.8571
2017-10-02,0.0
2017-10-05,0.0
2017-10-10,40.7407
2017-10-11,0.0
2017-10-16,0.0
2017-10-17,5.2632
2017-10-18,45.0
2017-10-19,-2.069
2017-10-20,-1.4085
2017-10-24,-1.7856999999999998
2017-10-25,1.8182
2017-10-26,-32.1429
2017-10-30,52.6316
2017-11-01,3.4483
2017-11-02,16.6667
2017-11-03,-17.1429
2017-11-07,52.5862
2017-11-08,-0.565
2017-11-09,0.5682
2017-11-16,-5.9887
2017-11-17,-5.649
2017-11-20,-10.828
2017-11-21,-5.4286
2017-11-22,-3.3233
2017-11-27,-2.0313
2017-11-28,-1.2759
2017-11-29,-4.6850000000000005
2017-11-30,-22.0339
2017-12-01,17.6087
2017-12-04,10.9057
2017-12-05,-0.1667
2017-12-06,-4.3406
2017-12-07,0.0
2017-12-08,22.164
2017-12-11,0.0
2017-12-12,-17.1429
2017-12-13,20.6897
2017-12-14,-28.5714
2017-12-15,-20.0
2017-12-18,36.25
2017-12-19,10.0917
2017-12-20,-0.3333
2017-12-21,0.0
2017-12-22,0.3344
2017-12-26,40.0
2017-12-27,19.0476
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,-0.5
2018-01-03,20.603
2018-01-04,12.5
2018-01-05,-0.5185
2018-01-08,0.5212
2018-01-09,-7.7778
2018-01-10,-4.4177
2018-01-11,-3.7815
2018-01-12,4.8908000000000005
2018-01-16,55.0375
2018-01-17,17.6155
2018-01-18,14.1553
2018-01-19,-6.0
2018-01-22,19.1489
2018-01-23,32.1429
2018-01-24,-38.2162
2018-01-25,9.3613
2018-01-26,-7.8
2018-01-29,40.5206
2018-01-30,-37.6351
2018-01-31,23.7624
2018-02-01,20.0
2018-02-02,13.3333
2018-02-05,-5.8824
2018-02-06,-37.5
2018-02-07,13.0
2018-02-08,-10.2655
2018-02-09,-1.3807
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-16,0.0
2018-02-20,-25.0
2018-02-21,3.2
2018-02-22,-6.3307
2018-02-23,37.931
2018-02-26,15.0
2018-02-27,8.6957
2018-02-28,-43.6
2018-03-01,41.844
2018-03-02,-25.0
2018-03-05,33.3333
2018-03-06,-23.0
2018-03-07,94.8052
2018-03-08,0.0
2018-03-09,-6.6667
2018-03-12,14.2857
2018-03-13,9.5937
2018-03-14,-12.1756
2018-03-15,23.3766
2018-03-16,-21.0526
2018-03-19,0.0
2018-03-20,5.0
2018-03-21,1.5873
2018-03-22,-30.3125
2018-03-23,21.0762
2018-03-26,-2.4074
2018-03-27,7.704
2018-03-28,-29.5278
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,35.0
2018-04-04,-25.9259
2018-04-05,21.0
2018-04-06,-1.2397
2018-04-09,12.9707
2018-04-10,-7.037
2018-04-11,-19.1235
2018-04-13,16.7488
2018-04-16,-2.9536
2018-04-17,-8.6957
2018-04-18,-4.7619
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,-1.5
2018-04-24,1.0152
2018-04-26,-4.5226
2018-04-27,5.2632
2018-04-30,0.0
2018-05-01,-15.0
2018-05-02,17.647100000000002
2018-05-04,-23.5
2018-05-07,11.1111
2018-05-09,-11.7647
2018-05-10,0.0
2018-05-11,33.3333
2018-05-15,-69.0
2018-05-16,12.9032
2018-05-17,0.0
2018-05-18,1.4285999999999999
2018-05-21,11.2676
2018-05-22,26.5823
2018-05-23,10.0
2018-05-24,18.1818
2018-05-25,7.6923
2018-05-29,7.1429
2018-05-30,6.6667
2018-05-31,-15.625
2018-06-01,22.2222
2018-06-04,0.0
2018-06-05,-27.2727
2018-06-06,20.8333
2018-06-07,0.0
2018-06-11,-13.7931
2018-06-12,3.92
2018-06-13,0.077
2018-06-14,0.0
2018-06-15,-7.6923
2018-06-18,8.0833
2018-06-19,0.2313
2018-06-20,0.0
2018-06-28,-59.2308
2018-06-29,13.2075
2018-07-02,0.0
2018-07-03,3.3333
2018-07-05,-35.4839
2018-07-06,37.5
2018-07-09,-27.2727
2018-07-11,-2.5
2018-07-12,-33.3333
2018-07-13,3.8462
2018-07-16,0.3704
2018-07-19,-0.369
2018-07-20,29.6296
2018-07-23,0.0
2018-07-25,-22.8571
2018-07-30,0.0
2018-08-01,0.0
2018-08-03,11.1111
2018-08-06,-10.0
2018-08-10,0.0
2018-08-15,-11.1111
2018-08-16,0.0
2018-08-20,10.4167
2018-08-27,-5.6604
2018-08-28,-4.0
2018-08-30,8.3333
2018-09-06,-19.2308
2018-09-07,19.0476
2018-09-10,-8.0
2018-09-17,0.0
2018-09-19,-8.6957
2018-09-26,0.0
2018-10-02,2.3810000000000002
2018-10-08,-2.3256
2018-10-10,11.9048
2018-10-24,-10.6383
2018-10-25,0.0
2018-11-05,19.2857
2018-11-06,3.7923999999999998
2018-11-09,0.0
2018-11-13,3.8462
2018-11-14,85.1852
2018-11-20,-42.0
2018-11-21,3.4483
2018-11-27,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,23.3333
2018-12-04,-29.7297
2018-12-06,21.1538
2018-12-07,30.1587
2018-12-10,9.7561
2018-12-11,0.0
2018-12-13,-8.8889
2018-12-31,0.0
2019-01-02,-12.1951
2019-01-03,-16.6667
2019-01-04,-16.6667
2019-01-07,4.0
2019-01-10,23.0769
2019-01-15,-21.875
2019-01-29,-16.0
2019-01-31,4.7619
2019-02-04,4.5455
2019-02-06,1.9565000000000001
2019-02-08,8.1023
2019-02-11,26.2327
2019-02-15,-26.7188
2019-02-19,2.3454
2019-02-27,4.1667
2019-03-01,0.0
2019-03-04,28.0
2019-03-06,-34.375
2019-03-11,52.381
2019-03-22,-31.25
2019-03-25,0.0
2019-03-29,0.0
2019-04-03,2.2727
2019-04-09,-2.2222
2019-04-12,-4.5455
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,-23.8095
2019-05-01,34.375
2019-05-02,-30.2326
2019-05-03,0.0
2019-05-08,0.0
2019-05-10,-33.3333
2019-05-14,-47.5
2019-05-15,185.7143
2019-05-16,187.0
2019-05-21,-67.4797
2019-05-28,-25.0
2019-05-29,-14.1667
2019-06-04,-2.9126
2019-06-10,7.1429
2019-06-12,-9.3333
2019-06-13,2.9412000000000003
2019-06-14,157.1429
2019-06-17,153.3333
2019-06-18,-11.3947
2019-06-19,40.6989
2019-06-20,-28.2297
2019-06-21,-50.9608
2019-06-24,8.1767
2019-06-25,214.1748
2019-06-26,-87.0353
2019-07-08,571.5064
2019-07-09,0.0
2019-07-10,-25.6757
2019-07-15,9.0909
2019-07-16,-58.3333
2019-07-19,100.0
2019-07-22,-46.0
2019-07-23,-25.9259
2019-07-25,137.5
2019-07-26,-55.7789
2019-07-30,-4.7846
2019-08-01,5.0
2019-08-02,0.0
2019-08-06,-4.7619
2019-08-07,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,-29.95
2019-08-19,0.0
2019-08-26,0.1071
2019-09-09,-0.107
2019-09-12,0.0
2019-09-17,-14.3469
2019-09-20,-42.6667
2019-09-26,0.0
2019-10-09,219.7674
2019-10-10,0.0
2019-10-15,-9.0909
2019-10-24,-75.85
2019-11-07,334.7826
2019-12-02,-76.1905
2019-12-10,-15.0
2019-12-11,-17.647100000000002
2019-12-12,21.4286
2019-12-18,347.0588
2019-12-23,-73.6842
2019-12-24,-6.0
2020-01-21,6.383
2020-02-06,34.0
2020-02-13,-25.2239
2020-02-14,-0.1996
2020-02-28,0.0
2020-03-05,0.0
2020-03-17,40.0
2020-03-31,-28.5714
2020-04-08,77.5
2020-04-09,-43.662
2020-04-20,0.0
2020-04-22,35.0
2020-04-28,-25.9259
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-06,100.0
2020-05-12,0.0
2020-05-18,-50.0
2020-05-21,80.0
2020-05-22,11.1111
2020-06-09,0.0
2020-06-16,0.0
2020-07-02,0.0
2020-07-06,-12.5
2020-07-09,-42.8571
2020-07-31,90.0
