ticker,RWLK US Equity
2015-01-30,-1.5246
2015-02-02,6.25
2015-02-03,-2.8063000000000002
2015-02-04,-1.2771
2015-02-05,0.8999
2015-02-06,-3.0658
2015-02-09,-0.0575
2015-02-10,-0.6904
2015-02-11,-1.0429
2015-02-12,6.3817
2015-02-13,-4.2378
2015-02-17,-8.7931
2015-02-18,2.1424
2015-02-19,2.2209
2015-02-20,-2.414
2015-02-23,-7.8541
2015-02-24,2.2148
2015-02-25,7.3539
2015-02-26,2.9358
2015-02-27,2.0202
2015-03-02,-3.7857
2015-03-03,0.6659
2015-03-04,-4.3897
2015-03-05,13.522
2015-03-06,-1.1634
2015-03-09,-4.4283
2015-03-10,-8.2111
2015-03-11,-12.6518
2015-03-12,-1.2436
2015-03-13,-0.8148
2015-03-16,-3.1367
2015-03-17,-2.0817
2015-03-18,-3.9370000000000003
2015-03-19,9.2623
2015-03-20,-0.5251
2015-03-23,0.905
2015-03-24,0.0747
2015-03-25,-1.419
2015-03-26,2.4242
2015-03-27,-0.6657
2015-03-30,1.1169
2015-03-31,-8.9838
2015-04-01,1.3754
2015-04-02,2.1548
2015-04-06,-0.9375
2015-04-07,1.0252
2015-04-08,9.4457
2015-04-09,-3.5663
2015-04-10,0.5917
2015-04-13,-2.9412000000000003
2015-04-14,1.8939
2015-04-15,0.0
2015-04-16,-1.6357
2015-04-17,-2.2978
2015-04-20,-0.4303
2015-04-21,2.0172
2015-04-22,-0.3056
2015-04-23,-1.9853
2015-04-24,-0.2338
2015-04-27,-7.3438
2015-04-28,-0.6324
2015-04-29,-2.4183
2015-04-30,-4.6087
2015-05-01,-3.5552
2015-05-04,1.2287
2015-05-05,0.4669
2015-05-06,0.4647
2015-05-07,3.5153
2015-05-08,-4.7364
2015-05-11,0.6567
2015-05-12,5.219
2015-05-13,-0.3543
2015-05-14,-0.5333
2015-05-15,1.3405
2015-05-18,-4.4974
2015-05-19,1.9379
2015-05-20,0.2729
2015-05-21,-0.0903
2015-05-22,20.7052
2015-05-26,1.9476
2015-05-27,-4.482
2015-05-28,-1.6154
2015-05-29,-1.4855
2015-06-01,-1.9048
2015-06-02,1.1327
2015-06-03,0.64
2015-06-04,-1.4308
2015-06-05,-2.9032
2015-06-08,1.0796999999999999
2015-06-09,-0.7395
2015-06-10,-0.6623
2015-06-11,2.8333
2015-06-12,-2.5122
2015-06-15,-4.3225
2015-06-16,0.0
2015-06-17,1.4769999999999999
2015-06-18,0.5137
2015-06-19,1.0221
2015-06-22,-0.6745
2015-06-23,-0.9338
2015-06-24,-2.0566
2015-06-25,0.0875
2015-06-26,0.6119
2015-06-29,-1.3901
2015-06-30,-1.7621
2015-07-01,-5.8296
2015-07-02,0.0952
2015-07-06,-4.3768
2015-07-07,-8.5572
2015-07-08,-3.2644
2015-07-09,2.8121
2015-07-10,5.3611
2015-07-13,0.9346
2015-07-14,4.8354
2015-07-15,1.7174
2015-07-16,2.8461
2015-07-17,-1.2195
2015-07-20,-2.1842
2015-07-21,-3.8834999999999997
2015-07-22,2.3232
2015-07-23,2.1718
2015-07-24,0.2899
2015-07-27,0.1927
2015-07-28,1.0577
2015-07-29,0.3794
2015-07-30,-1.9893999999999998
2015-07-31,1.7408000000000001
2015-08-03,1.5209000000000001
2015-08-04,10.5805
2015-08-05,-1.6088
2015-08-06,-20.3098
2015-08-07,0.8639
2015-08-10,2.7837
2015-08-11,-4.0625
2015-08-12,2.6059
2015-08-13,0.0
2015-08-14,0.4233
2015-08-17,2.4236
2015-08-18,-1.2346
2015-08-19,-1.3021
2015-08-20,0.7916
2015-08-21,0.6283
2015-08-24,-2.1852
2015-08-25,-0.9574
2015-08-26,-5.5854
2015-08-27,-5.5745000000000005
2015-08-28,1.9277
2015-08-31,-0.2364
2015-09-01,-5.0948
2015-09-02,-5.7428
2015-09-03,0.6623
2015-09-04,0.6579
2015-09-08,8.2353
2015-09-09,10.0242
2015-09-10,-0.8782
2015-09-11,1.8826
2015-09-14,-3.9130000000000003
2015-09-15,-1.0181
2015-09-16,2.7429
2015-09-17,1.2236
2015-09-18,1.978
2015-09-21,0.4849
2015-09-22,-3.378
2015-09-23,-2.1088
2015-09-24,-3.1746
2015-09-25,-6.3232
2015-09-28,-7.5
2015-09-29,0.2703
2015-09-30,3.504
2015-10-01,1.9531
2015-10-02,3.4483
2015-10-05,0.4938
2015-10-06,3.317
2015-10-07,-6.0642
2015-10-08,2.9114
2015-10-09,3.6885
2015-10-12,3.3823
2015-10-13,2.926
2015-10-14,3.1215
2015-10-15,1.8919000000000001
2015-10-16,-1.008
2015-10-19,-2.5723000000000003
2015-10-20,-9.0209
2015-10-21,-3.1862
2015-10-22,-0.9555
2015-10-23,8.4489
2015-10-26,-3.9535
2015-10-27,-0.6053
2015-10-28,-0.9744
2015-10-29,2.3985
2015-10-30,-2.8829000000000002
2015-11-02,-0.804
2015-11-03,0.9975
2015-11-04,1.8534000000000002
2015-11-05,-1.8197
2015-11-06,-1.1111
2015-11-09,5.3683
2015-11-10,-5.2133
2015-11-11,-1.5
2015-11-12,0.0
2015-11-13,-2.0305
2015-11-16,0.3886
2015-11-17,0.0
2015-11-18,2.5806
2015-11-19,-3.1447
2015-11-20,0.9091
2015-11-23,1.1583
2015-11-24,1.7812000000000001
2015-11-25,0.125
2015-11-27,-3.7453
2015-11-30,1.0376
2015-12-01,-2.6958
2015-12-02,-4.7493
2015-12-03,1.108
2015-12-04,-10.5479
2015-12-07,-0.9188
2015-12-08,-3.4003
2015-12-09,2.7199999999999998
2015-12-10,-1.4019
2015-12-11,-8.0569
2015-12-14,0.1718
2015-12-15,2.916
2015-12-16,0.0
2015-12-17,83.3333
2015-12-18,22.7273
2015-12-21,0.8148
2015-12-22,5.5841
2015-12-23,16.3535
2015-12-24,1.0167
2015-12-28,-9.7691
2015-12-29,2.231
2015-12-30,-6.932
2015-12-31,-0.2069
2016-01-04,2.9026
2016-01-05,-0.0672
2016-01-06,-10.6855
2016-01-07,-6.471
2016-01-08,-0.4023
2016-01-11,-7.4313
2016-01-12,3.6649000000000003
2016-01-13,-7.3232
2016-01-14,2.7248
2016-01-15,-9.9027
2016-01-19,-3.2385
2016-01-20,7.5051
2016-01-21,-1.0377
2016-01-22,1.2393
2016-01-25,-5.4614
2016-01-26,2.3904
2016-01-27,-5.7393
2016-01-28,-1.2384
2016-01-29,7.628
2016-02-01,-2.8155
2016-02-02,-4.0959
2016-02-03,-2.7083
2016-02-04,0.2141
2016-02-05,-2.8846
2016-02-08,-9.4609
2016-02-09,-2.5516
2016-02-10,3.2419000000000002
2016-02-11,5.6763
2016-02-12,5.8286
2016-02-16,15.0108
2016-02-17,4.6948
2016-02-18,-0.7175
2016-02-19,-0.813
2016-02-22,9.6539
2016-02-23,-2.907
2016-02-24,-0.3422
2016-02-25,-10.6438
2016-02-26,0.3842
2016-02-29,0.2871
2016-03-01,-13.4542
2016-03-02,-0.2205
2016-03-03,-6.2983
2016-03-04,0.5896
2016-03-07,1.2896
2016-03-08,-1.2731
2016-03-09,4.2204
2016-03-10,0.7874
2016-03-11,-0.6696
2016-03-14,6.7416
2016-03-15,-9.8875
2016-03-16,-3.162
2016-03-17,3.3776
2016-03-18,-3.0338
2016-03-21,1.8051
2016-03-22,2.0095
2016-03-23,-0.927
2016-03-24,0.7018
2016-03-28,-0.4646
2016-03-29,8.6931
2016-03-30,-0.9125
2016-03-31,1.8418
2016-04-01,5.4254999999999995
2016-04-04,-3.7336
2016-04-05,-3.3543
2016-04-06,4.4469
2016-04-07,-2.6999
2016-04-08,-3.842
2016-04-11,0.8879
2016-04-12,3.1903
2016-04-13,6.7164
2016-04-14,4.3956
2016-04-15,-6.2201
2016-04-18,0.0
2016-04-19,1.0204
2016-04-20,1.8182
2016-04-21,-0.1984
2016-04-22,-4.4732
2016-04-25,-1.4567999999999999
2016-04-26,1.2671999999999999
2016-04-27,-1.4599
2016-04-28,0.0
2016-04-29,-4.127
2016-05-02,4.0839
2016-05-03,-0.6363
2016-05-04,0.1067
2016-05-05,4.4776
2016-05-06,-2.6531000000000002
2016-05-09,0.9434
2016-05-10,1.0384
2016-05-11,-1.5415999999999999
2016-05-12,-4.071
2016-05-13,0.6529
2016-05-16,5.2973
2016-05-17,-1.9506999999999999
2016-05-18,-1.1518
2016-05-19,-2.8602
2016-05-20,-2.7263
2016-05-23,0.1121
2016-05-24,-2.5756
2016-05-25,0.0
2016-05-26,-0.9195
2016-05-27,-5.1044
2016-05-31,-4.1565
2016-06-01,-2.4234999999999998
2016-06-02,3.0065
2016-06-03,0.7614
2016-06-06,-3.2746
2016-06-07,-2.6042
2016-06-08,-6.4171
2016-06-09,-1.5714000000000001
2016-06-10,-4.209
2016-06-13,-1.0606
2016-06-14,0.4594
2016-06-15,-0.1524
2016-06-16,-0.1527
2016-06-17,5.0459
2016-06-20,4.3668
2016-06-21,-4.463
2016-06-22,-2.1898
2016-06-23,0.597
2016-06-24,-5.4896
2016-06-27,-5.0235
2016-06-28,4.4628
2016-06-29,0.1582
2016-06-30,2.3697
2016-07-01,-0.6173
2016-07-05,-3.9596
2016-07-06,4.4462
2016-07-07,4.3344
2016-07-08,9.0504
2016-07-11,-7.483
2016-07-12,2.7941000000000003
2016-07-13,-0.8584
2016-07-14,1.2987
2016-07-15,0.1425
2016-07-18,-0.9957
2016-07-19,-4.3103
2016-07-20,-0.1502
2016-07-21,0.5611
2016-07-22,1.0869
2016-07-25,1.9231
2016-07-26,2.0319
2016-07-27,-5.4054
2016-07-28,-1.5038
2016-07-29,0.6107
2016-08-01,2.2762000000000002
2016-08-02,-3.5608
2016-08-03,0.0
2016-08-04,10.3077
2016-08-05,-4.1841
2016-08-08,-5.8224
2016-08-09,4.0185
2016-08-10,1.7831000000000001
2016-08-11,-3.7956
2016-08-12,0.1517
2016-08-15,-3.0303
2016-08-16,-2.5
2016-08-17,-0.4808
2016-08-18,0.6441
2016-08-19,-0.8
2016-08-22,0.6452
2016-08-23,-2.4038
2016-08-24,-1.8062
2016-08-25,-3.1773
2016-08-26,-0.6908
2016-08-29,-0.087
2016-08-30,3.6554
2016-08-31,-1.2594
2016-09-01,-2.2109
2016-09-02,2.6087
2016-09-06,1.5253999999999999
2016-09-07,1.5025
2016-09-08,2.4671
2016-09-09,-3.8523
2016-09-12,-2.0033
2016-09-13,-4.4293
2016-09-14,1.6042999999999998
2016-09-15,0.7018
2016-09-16,-0.1742
2016-09-19,1.9197
2016-09-20,1.3699
2016-09-21,-4.0541
2016-09-22,3.8731999999999998
2016-09-23,-0.8475
2016-09-26,-2.2222
2016-09-27,2.0979
2016-09-28,0.0
2016-09-29,-2.5685000000000002
2016-09-30,1.7574999999999998
2016-10-03,4.3178
2016-10-04,-0.3311
2016-10-05,5.4817
2016-10-06,-6.7717
2016-10-07,1.0135
2016-10-10,3.01
2016-10-11,-2.5974
2016-10-12,-0.5
2016-10-13,-5.3601
2016-10-14,-1.7699
2016-10-17,0.0
2016-10-18,2.7027
2016-10-19,0.0
2016-10-20,-2.6316
2016-10-21,-5.4054
2016-10-24,2.8571
2016-10-25,-6.4815
2016-10-26,-11.8812
2016-10-27,-28.0899
2016-10-28,-6.25
2016-10-31,8.3333
2016-11-01,-18.85
2016-11-02,6.1662
2016-11-03,-1.7856999999999998
2016-11-04,-1.8182
2016-11-07,1.8519
2016-11-08,-1.8182
2016-11-09,-1.8519
2016-11-10,-1.8868
2016-11-11,1.9231
2016-11-14,5.6604
2016-11-15,-1.7856999999999998
2016-11-16,5.4545
2016-11-17,-3.4483
2016-11-18,-5.3571
2016-11-21,0.0
2016-11-22,5.6604
2016-11-23,-5.3571
2016-11-25,1.8868
2016-11-28,5.5556
2016-11-29,-3.5088
2016-11-30,0.0
2016-12-01,-1.8182
2016-12-02,0.0
2016-12-05,3.7037
2016-12-06,1.7856999999999998
2016-12-07,0.0
2016-12-08,3.5088
2016-12-09,0.0
2016-12-12,1.6949
2016-12-13,-8.3333
2016-12-14,3.6364
2016-12-15,-3.5088
2016-12-16,1.8182
2016-12-19,8.9286
2016-12-20,-1.6393
2016-12-21,-1.6667
2016-12-22,-1.6949
2016-12-23,3.4483
2016-12-27,-3.3333
2016-12-28,0.0
2016-12-29,-3.4483
2016-12-30,0.0
2017-01-03,7.1429
2017-01-04,4.1667
2017-01-05,-2.4
2017-01-06,0.0
2017-01-09,-8.1967
2017-01-10,0.0
2017-01-11,-1.7856999999999998
2017-01-12,0.0
2017-01-13,-5.4545
2017-01-17,0.0
2017-01-18,3.8462
2017-01-19,-1.8519
2017-01-20,-1.8868
2017-01-23,-5.7692
2017-01-24,-2.0408
2017-01-25,2.0833
2017-01-26,-6.1224
2017-01-27,0.0
2017-01-30,-6.5217
2017-01-31,0.0
2017-02-01,-6.9767
2017-02-02,5.0
2017-02-03,7.1429
2017-02-06,-4.4444
2017-02-07,0.0
2017-02-08,-4.6512
2017-02-09,0.0
2017-02-10,-4.878
2017-02-13,0.0
2017-02-14,2.5641
2017-02-15,1.25
2017-02-16,13.5802
2017-02-17,8.6957
2017-02-21,-8.0
2017-02-22,2.1739
2017-02-23,-4.2553
2017-02-24,2.2222
2017-02-27,-2.1739
2017-02-28,2.2222
2017-03-01,-6.5217
2017-03-02,0.0
2017-03-03,-2.3256
2017-03-06,-2.3810000000000002
2017-03-07,-2.439
2017-03-08,-2.5
2017-03-09,5.1282
2017-03-10,-4.878
2017-03-13,3.8462
2017-03-14,-3.7037
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,1.2821
2017-03-21,-1.2658
2017-03-22,-2.5641
2017-03-23,-1.3158
2017-03-24,4.0
2017-03-27,5.1282
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,2.439
2017-04-03,-2.3810000000000002
2017-04-04,-7.3171
2017-04-05,0.0
2017-04-06,2.6316
2017-04-07,0.0
2017-04-10,-2.5641
2017-04-11,2.6316
2017-04-12,0.0
2017-04-13,5.1282
2017-04-17,0.0
2017-04-18,-2.439
2017-04-19,-2.5
2017-04-20,-5.1282
2017-04-21,-2.7027
2017-04-24,-2.7778
2017-04-25,-2.8571
2017-04-26,-2.9412000000000003
2017-04-27,-12.1212
2017-04-28,1.7241
2017-05-01,0.0
2017-05-02,-5.0847
2017-05-03,0.0
2017-05-04,7.1429
2017-05-05,0.0
2017-05-08,-6.6667
2017-05-09,-10.7143
2017-05-10,-4.0
2017-05-11,8.3333
2017-05-12,-9.6154
2017-05-15,6.383
2017-05-16,0.0
2017-05-17,-4.0
2017-05-18,4.1667
2017-05-19,-4.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,4.1667
2017-05-25,-2.0
2017-05-26,-6.1224
2017-05-30,4.3478
2017-05-31,-4.1667
2017-06-01,2.1739
2017-06-02,-2.1277
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,4.3478
2017-06-09,-2.0833
2017-06-12,-2.1277
2017-06-13,-4.3478
2017-06-14,4.5455
2017-06-15,0.0
2017-06-16,8.6957
2017-06-19,44.0
2017-06-20,2.7778
2017-06-21,-2.7027
2017-06-22,0.0
2017-06-23,33.3333
2017-06-26,25.0
2017-06-27,-30.0
2017-06-28,-7.1429
2017-06-29,-5.1282
2017-06-30,-5.4054
2017-07-03,-12.857099999999999
2017-07-05,-3.2787
2017-07-06,1.6949
2017-07-07,-10.0
2017-07-10,3.7037
2017-07-11,3.5714
2017-07-12,3.4483
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,3.3333
2017-07-18,-3.2258
2017-07-19,-3.3333
2017-07-20,0.0
2017-07-21,-3.4483
2017-07-24,-1.7856999999999998
2017-07-25,-1.8182
2017-07-26,7.4074
2017-07-27,-3.4483
2017-07-28,0.0
2017-07-31,-3.5714
2017-08-01,-3.7037
2017-08-02,7.6923
2017-08-03,7.1429
2017-08-04,3.3333
2017-08-07,-6.4516
2017-08-08,0.0
2017-08-09,-6.8966
2017-08-10,0.0
2017-08-11,3.7037
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,-1.7856999999999998
2017-08-17,0.0
2017-08-18,-1.8182
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.3704
2017-08-24,8.893
2017-08-25,11.8265
2017-08-28,-3.0303
2017-08-29,-7.8125
2017-08-30,-1.6949
2017-08-31,0.0
2017-09-01,10.3448
2017-09-05,-3.125
2017-09-06,1.6129
2017-09-07,0.0
2017-09-08,4.7619
2017-09-11,12.1212
2017-09-12,5.4054
2017-09-13,-6.4103
2017-09-14,-1.3699
2017-09-15,0.0
2017-09-18,-2.7778
2017-09-19,-2.8571
2017-09-20,0.0
2017-09-21,-11.7647
2017-09-22,-3.3333
2017-09-25,0.0
2017-09-26,1.7241
2017-09-27,8.4746
2017-09-28,0.0
2017-09-29,-9.375
2017-10-02,3.4483
2017-10-03,0.0
2017-10-04,3.3333
2017-10-05,-1.6129
2017-10-06,0.0
2017-10-09,-1.6393
2017-10-10,3.3333
2017-10-11,-3.2258
2017-10-12,0.0
2017-10-13,-1.6667
2017-10-16,-5.0847
2017-10-17,-3.5714
2017-10-18,-7.4074
2017-10-19,24.0
2017-10-20,-3.2258
2017-10-23,-1.6667
2017-10-24,-1.6949
2017-10-25,-6.8966
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0074
2017-10-31,-0.0074
2017-11-01,3.7037
2017-11-02,-3.5714
2017-11-03,3.7037
2017-11-06,1.7856999999999998
2017-11-07,0.0
2017-11-08,1.7544
2017-11-09,-5.1724
2017-11-10,0.0
2017-11-13,12.7273
2017-11-14,0.0
2017-11-15,-6.4516
2017-11-16,-6.8966
2017-11-17,-14.8148
2017-11-20,0.0
2017-11-21,2.1739
2017-11-22,-2.1277
2017-11-24,0.0
2017-11-27,-4.3478
2017-11-28,-4.5455
2017-11-29,1.1905000000000001
2017-11-30,8.2353
2017-12-01,0.0
2017-12-04,-4.3478
2017-12-05,0.0
2017-12-06,-3.4091
2017-12-07,3.5294
2017-12-08,-2.2727
2017-12-11,-2.3256
2017-12-12,4.7619
2017-12-13,-2.2727
2017-12-14,2.3256
2017-12-15,0.0
2017-12-18,-4.5455
2017-12-19,4.7619
2017-12-20,0.0
2017-12-21,0.5
2017-12-22,-0.4975
2017-12-26,0.0
2017-12-27,2.2727
2017-12-28,-6.6667
2017-12-29,4.7619
2018-01-02,2.2727
2018-01-03,-2.2311
2018-01-04,4.555
2018-01-05,-2.1739
2018-01-08,-2.2222
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,-4.5455
2018-01-17,2.3810000000000002
2018-01-18,0.0
2018-01-19,-2.3256
2018-01-22,4.6667
2018-01-23,-2.1838
2018-01-24,-1.7395
2018-01-25,4.1371
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,-4.5455
2018-01-31,4.7619
2018-02-01,2.2727
2018-02-02,2.2222
2018-02-05,-4.3478
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,-4.5455
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,2.3810000000000002
2018-02-14,0.0
2018-02-15,2.3256
2018-02-16,2.2727
2018-02-20,2.2222
2018-02-21,-4.2609
2018-02-22,4.4505
2018-02-23,0.0
2018-02-26,4.3478
2018-02-27,0.0
2018-02-28,2.0833
2018-03-01,0.0
2018-03-02,-2.0408
2018-03-05,-2.0833
2018-03-06,-2.1277
2018-03-07,-4.3478
2018-03-08,6.8182
2018-03-09,0.0
2018-03-12,6.383
2018-03-13,-8.0
2018-03-14,2.1739
2018-03-15,-2.1277
2018-03-16,0.0348
2018-03-19,-2.2079
2018-03-20,-4.4444
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,2.3256
2018-03-27,-4.5455
2018-03-28,0.0
2018-03-29,4.7619
2018-04-02,-4.5455
2018-04-03,0.0
2018-04-04,2.3810000000000002
2018-04-05,0.0
2018-04-06,2.3256
2018-04-09,-4.5455
2018-04-10,4.7619
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,-2.2727
2018-04-16,2.3349
2018-04-17,-2.2816
2018-04-18,2.3256
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,-4.5455
2018-04-24,4.7619
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-2.2727
2018-05-04,-1.8326
2018-05-07,1.8668
2018-05-08,2.3256
2018-05-09,-2.2727
2018-05-10,2.3256
2018-05-11,-4.5455
2018-05-14,0.0
2018-05-15,2.3810000000000002
2018-05-16,0.0
2018-05-17,-2.3256
2018-05-18,4.7619
2018-05-21,-4.5455
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,2.3810000000000002
2018-05-30,-2.3256
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.2
2018-06-12,6.929
2018-06-13,-2.2222
2018-06-14,-2.2727
2018-06-15,-3.907
2018-06-18,-0.7744
2018-06-19,2.439
2018-06-20,-2.3810000000000002
2018-06-21,2.439
2018-06-22,0.0
2018-06-25,-14.2857
2018-06-26,5.5556
2018-06-27,2.0947
2018-06-28,-1.0207
2018-06-29,2.0729
2018-07-02,0.0
2018-07-03,0.0102
2018-07-05,0.2143
2018-07-06,-0.224
2018-07-09,-1.0103
2018-07-10,1.6028
2018-07-11,-3.5967000000000002
2018-07-12,-0.0842
2018-07-13,-3.0865
2018-07-16,-11.9565
2018-07-17,-2.037
2018-07-18,-1.7013
2018-07-19,-7.7051
2018-07-20,73.6352
2018-07-23,-24.0
2018-07-24,-2.1053
2018-07-25,2.1505
2018-07-26,-4.0316
2018-07-27,0.7568
2018-07-30,-5.3233
2018-07-31,1.1843
2018-08-01,-0.0341
2018-08-02,-2.2394
2018-08-03,-4.6512
2018-08-06,-2.4634
2018-08-07,-0.3001
2018-08-08,10.3587
2018-08-09,3.4091
2018-08-10,4.3956
2018-08-13,13.6842
2018-08-14,-13.8889
2018-08-15,-1.0538
2018-08-16,-2.206
2018-08-17,6.6785
2018-08-20,6.25
2018-08-21,0.0
2018-08-22,2.9412000000000003
2018-08-23,-0.9524
2018-08-24,0.0962
2018-08-27,-0.0961
2018-08-28,-1.9231
2018-08-29,1.9118
2018-08-30,0.0481
2018-08-31,0.6635
2018-09-04,-2.5695
2018-09-05,1.9902
2018-09-06,-3.8739
2018-09-07,3.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,-0.9709
2018-09-13,-0.9804
2018-09-14,-6.8515
2018-09-17,-0.861
2018-09-18,-2.3695
2018-09-19,-1.3837
2018-09-20,0.7016
2018-09-21,-0.4755
2018-09-24,-1.1386
2018-09-25,1.1517
2018-09-26,0.5556
2018-09-27,-1.326
2018-09-28,-0.3359
2018-10-01,0.0
2018-10-02,2.2784
2018-10-03,-1.0302
2018-10-04,-1.2099
2018-10-05,-1.1236
2018-10-08,-3.2955
2018-10-09,0.658
2018-10-10,-0.7705
2018-10-11,-4.7059
2018-10-12,0.8642
2018-10-15,-0.7344
2018-10-16,-1.3564
2018-10-17,-0.25
2018-10-18,-8.5213
2018-10-19,2.4521
2018-10-22,6.5649999999999995
2018-10-23,-5.7583
2018-10-24,-1.4786000000000001
2018-10-25,-1.3378
2018-10-26,-1.3834
2018-10-29,2.0833
2018-10-30,-4.068
2018-10-31,4.9497
2018-11-01,1.3514
2018-11-02,-4.0
2018-11-05,0.1944
2018-11-06,5.3507
2018-11-07,-4.3421
2018-11-08,-8.3081
2018-11-09,0.5401
2018-11-12,-6.7443
2018-11-13,-5.9219
2018-11-14,-6.2056000000000004
2018-11-15,-20.2176
2018-11-16,-45.4545
2018-11-19,-2.125
2018-11-20,-4.6403
2018-11-21,0.4018
2018-11-23,4.0462
2018-11-26,-0.0427
2018-11-27,0.171
2018-11-28,-2.3047
2018-11-29,0.4806
2018-11-30,0.0
2018-12-03,-3.6087
2018-12-04,-4.8713999999999995
2018-12-06,-3.0346
2018-12-07,-2.445
2018-12-10,2.2657
2018-12-11,6.3621
2018-12-12,1.3364
2018-12-13,-4.9568
2018-12-14,0.4785
2018-12-17,-4.2857
2018-12-18,-3.0846
2018-12-19,2.1905
2018-12-20,-7.0665
2018-12-21,18.3784
2018-12-24,-13.2968
2018-12-26,-7.8365
2018-12-27,3.3143000000000002
2018-12-28,-3.0973
2018-12-31,-0.6279
2019-01-02,10.7984
2019-01-03,5.6506
2019-01-04,9.9117
2019-01-07,8.0357
2019-01-08,-9.9174
2019-01-09,2.9817
2019-01-10,-2.4499
2019-01-11,10.5023
2019-01-14,-8.2645
2019-01-15,-4.5045
2019-01-16,0.0594
2019-01-17,15.9688
2019-01-18,-2.2846
2019-01-22,-4.7758
2019-01-23,3.9755000000000003
2019-01-24,21.0084
2019-01-25,-2.0833
2019-01-28,0.9929
2019-01-29,-6.9171
2019-01-30,9.5436
2019-01-31,11.2259
2019-02-01,-4.3344
2019-02-04,-1.3269
2019-02-05,-5.2476
2019-02-06,-5.1575
2019-02-07,0.5109
2019-02-08,0.581
2019-02-11,-2.7437
2019-02-12,1.3363
