ticker,EEX US Equity
2017-09-19,-0.0445
2017-09-20,0.713
2017-09-21,0.2655
2017-09-22,0.2207
2017-09-25,0.4844
2017-09-26,-0.3944
2017-09-27,1.7598
2017-09-28,0.8214
2017-09-29,-0.3431
2017-10-02,1.8933
2017-10-03,-0.3378
2017-10-04,-1.1864
2017-10-05,-0.1715
2017-10-06,-0.3866
2017-10-09,-0.5175
2017-10-10,0.7802
2017-10-11,-0.043
2017-10-12,0.2582
2017-10-13,0.0858
2017-10-16,-2.7873
2017-10-17,-1.6320999999999999
2017-10-18,0.5381
2017-10-19,1.2934999999999999
2017-10-20,-0.4844
2017-10-23,-0.531
2017-10-24,0.2669
2017-10-25,0.5324
2017-10-26,0.9267
2017-10-27,1.9676
2017-10-30,-0.8148
2017-10-31,0.6917
2017-11-01,-0.6011
2017-11-02,1.3822999999999999
2017-11-03,-4.3886
2017-11-06,0.2228
2017-11-07,0.0445
2017-11-08,0.2222
2017-11-09,0.1774
2017-11-10,-1.2395
2017-11-13,-1.6583999999999999
2017-11-14,1.3674
2017-11-15,-0.5396
2017-11-16,1.8594
2017-11-17,-0.1781
2017-11-20,0.1784
2017-11-21,-0.5343
2017-11-22,0.94
2017-11-24,0.9313
2017-11-27,1.1863
2017-11-28,1.1724
2017-11-29,0.6867
2017-11-30,-4.7315000000000005
2017-12-01,0.2237
2017-12-04,0.4911
2017-12-05,-6.0862
2017-12-06,0.5203
2017-12-07,-0.6118
2017-12-08,-4.3087
2017-12-11,-1.7318
2017-12-12,3.9275
2017-12-13,-1.1143
2017-12-14,-3.0377
2017-12-15,2.0718
2017-12-18,-0.0495
2017-12-19,-1.5354
2017-12-20,2.0121
2017-12-21,3.5996
2017-12-22,-0.8091
2017-12-26,-0.7678
2017-12-27,-0.4836
2017-12-28,0.0972
2017-12-29,-1.2621
2018-01-02,4.1298
2018-01-03,-2.2191
2018-01-04,1.0623
2018-01-05,-1.2422
2018-01-08,0.4838
2018-01-09,-4.6702
2018-01-10,-1.2121
2018-01-11,1.4315
2018-01-12,1.8145
2018-01-16,1.8317
2018-01-17,2.528
2018-01-18,1.6596
2018-01-19,2.2388
2018-01-22,0.7299
2018-01-23,-3.8496
2018-01-24,0.471
2018-01-25,0.3282
2018-01-26,0.7477
2018-01-29,-0.8349
2018-01-30,0.608
2018-01-31,0.3254
2018-02-01,-0.6024
2018-02-02,-0.0466
2018-02-05,-1.2593
2018-02-06,0.803
2018-02-07,-1.1246
2018-02-08,0.2844
2018-02-09,1.4224999999999999
2018-02-12,-0.4675
2018-02-13,2.1606
2018-02-14,1.7931
2018-02-15,-2.8907
2018-02-16,2.093
2018-02-20,-1.549
2018-02-21,2.0361
2018-02-22,-0.3628
2018-02-23,1.0469
2018-02-26,0.045
2018-02-27,-1.1706
2018-02-28,-2.8702
2018-03-01,-0.4221
2018-03-02,1.837
2018-03-05,1.4801
2018-03-06,1.0939
2018-03-07,-4.9594000000000005
2018-03-08,-10.3416
2018-03-09,1.8519
2018-03-12,-0.7273
2018-03-13,-0.5233
2018-03-14,-0.7891
2018-03-15,0.7423
2018-03-16,1.8420999999999998
2018-03-19,-0.6202
2018-03-20,2.7561
2018-03-21,1.417
2018-03-22,-3.1936
2018-03-23,-3.0412
2018-03-26,0.5848
2018-03-27,0.74
2018-03-28,2.0462
2018-03-29,0.1542
2018-04-02,-2.4641
2018-04-03,3.0
2018-04-04,1.533
2018-04-05,0.1007
2018-04-06,-1.1061
2018-04-09,-2.1861
2018-04-10,1.6112
2018-04-11,-0.2558
2018-04-12,0.8718
2018-04-13,-0.5592
2018-04-16,0.1022
2018-04-17,-0.4597
2018-04-18,-0.0513
2018-04-19,0.77
2018-04-20,-0.4585
2018-04-23,0.6141
2018-04-24,0.4578
2018-04-25,0.3038
2018-04-26,-0.3029
2018-04-27,-1.2152
2018-04-30,-1.2301
2018-05-01,-0.3114
2018-05-02,0.2603
2018-05-03,-0.1038
2018-05-04,-0.5198
2018-05-07,2.0899
2018-05-08,-2.2006
2018-05-09,0.9419
2018-05-10,0.4666
2018-05-11,2.2188
2018-05-14,1.2746
2018-05-15,0.6003
2018-05-16,2.188
2018-05-17,0.6326
2018-05-18,0.1451
2018-05-21,2.366
2018-05-22,-0.0472
2018-05-23,-0.3303
2018-05-24,-1.1364
2018-05-25,0.0958
2018-05-29,-0.622
2018-05-30,-0.0481
2018-05-31,-1.4933
2018-06-01,0.6357
2018-06-04,1.7979
2018-06-05,1.1933
2018-06-06,1.2736
2018-06-07,-2.3288
2018-06-08,0.6199
2018-06-11,-0.9479
2018-06-12,0.0
2018-06-13,-0.1435
2018-06-14,-1.7729
2018-06-15,-0.4878
2018-06-18,1.7647
2018-06-19,0.0482
2018-06-20,0.1444
2018-06-21,-0.8173
2018-06-22,-0.3878
2018-06-25,0.2433
2018-06-26,-0.4854
2018-06-27,-0.439
2018-06-28,0.245
2018-06-29,0.6843
2018-07-02,-0.3883
2018-07-03,0.5848
2018-07-05,0.5329
2018-07-06,-0.6265
2018-07-09,-0.194
2018-07-10,-0.3887
2018-07-11,-0.5854
2018-07-12,-0.2453
2018-07-13,-0.1476
2018-07-16,-0.2463
2018-07-17,0.0494
2018-07-18,-1.0859
2018-07-19,0.1996
2018-07-20,-0.8964
2018-07-23,-1.3568
2018-07-24,-0.8151
2018-07-25,0.4109
2018-07-26,1.2788
2018-07-27,-2.0202
2018-07-30,-0.7216
2018-07-31,0.2077
2018-08-01,-1.1399
2018-08-02,-14.0461
2018-08-03,2.0122
2018-08-06,-1.315
2018-08-07,-5.3301
2018-08-08,0.0
2018-08-09,1.6635
2018-08-10,-1.1328
2018-08-13,0.6525
2018-08-14,-0.7624
2018-08-15,-0.6402
2018-08-16,2.4485
2018-08-17,-0.3145
2018-08-20,0.1893
2018-08-21,-0.1889
2018-08-22,0.0
2018-08-23,-0.3155
2018-08-24,-0.3165
2018-08-27,-0.3175
2018-08-28,-0.5732
2018-08-29,0.3203
2018-08-30,-0.3831
2018-08-31,0.1282
2018-09-04,-1.6644999999999999
2018-09-05,-1.9531
2018-09-06,-0.3984
2018-09-07,-0.3333
2018-09-10,4.3478
2018-09-11,2.4359
2018-09-12,1.627
2018-09-13,0.5542
2018-09-14,1.6534
2018-09-17,1.3855
2018-09-18,-1.9607999999999999
2018-09-19,-1.9394
2018-09-20,0.9271
2018-09-21,-0.1837
2018-09-24,0.6748
2018-09-25,2.0719
2018-09-26,-1.1343
2018-09-27,-0.7246
2018-09-28,0.2433
2018-10-01,-1.6989999999999998
2018-10-02,-0.679
2018-10-03,0.6837
2018-10-04,-0.9877
2018-10-05,-1.2469000000000001
2018-10-08,-1.7045
2018-10-09,-0.3854
2018-10-10,-4.5777
2018-10-11,-3.5811
2018-10-12,-1.0512
2018-10-15,0.9207
2018-10-16,-0.7018
2018-10-17,2.1908
2018-10-18,3.7344
2018-10-19,-2.0
2018-10-22,0.6803
2018-10-23,-0.6757
2018-10-24,-3.5374
2018-10-25,2.0451
2018-10-26,-2.3497
2018-10-29,-1.9108
2018-10-30,3.6075
2018-10-31,1.8106
2018-11-01,-17.8523
2018-11-02,1.4988000000000001
2018-11-05,0.6563
2018-11-06,3.586
2018-11-07,-3.6978999999999997
2018-11-08,-5.2288
2018-11-09,-1.9828000000000001
2018-11-12,0.4398
2018-11-13,0.8975
2018-11-14,-2.0961
2018-11-15,1.6057000000000001
2018-11-16,1.4047
2018-11-19,-5.2814
2018-11-20,1.5539
2018-11-21,3.4203
2018-11-23,0.087
2018-11-26,0.7826
2018-11-27,0.5177
2018-11-28,6.9528
2018-11-29,-6.3403
2018-11-30,0.2571
2018-12-03,5.2991
2018-12-04,-4.0584
2018-12-06,2.0305
2018-12-07,-1.3267
2018-12-10,3.0252
2018-12-11,-1.7128999999999999
2018-12-12,-0.166
2018-12-13,-0.4988
2018-12-14,0.6683
2018-12-17,-2.2407
2018-12-18,-2.3769
2018-12-19,-1.7391
2018-12-20,5.5752
2018-12-21,0.0838
2018-12-24,-0.8375
2018-12-26,4.5608
2018-12-27,-0.0808
2018-12-28,1.1318
2018-12-31,-1.3589
2019-01-02,-3.0794
2019-01-03,-2.0067
2019-01-04,2.4744
2019-01-07,0.0833
2019-01-08,4.8253
2019-01-09,1.746
2019-01-10,-0.156
2019-01-11,0.0
2019-01-14,-0.0781
2019-01-15,1.4073
2019-01-16,3.2382
2019-01-17,2.3152
2019-01-18,0.146
2019-01-22,0.3644
2019-01-23,1.7429000000000001
2019-01-24,-0.1428
2019-01-25,1.7155
2019-01-28,-1.8271
2019-01-29,-0.1432
2019-01-30,0.6452
2019-01-31,1.1396
2019-02-01,0.5634
2019-02-04,-1.6106
2019-02-05,1.3523
2019-02-06,-0.2107
2019-02-07,0.2815
2019-02-08,1.8947
2019-02-11,-1.1708
2019-02-12,0.8362
2019-02-13,-0.2764
2019-02-14,-8.6625
2019-02-15,1.5364
2019-02-19,-4.0571
2019-02-20,1.4096
2019-02-21,-1.0811
2019-02-22,0.3123
2019-02-25,0.9339
2019-02-26,-1.7732999999999999
2019-02-27,-1.7268
2019-02-28,0.4792
2019-03-01,-0.4769
2019-03-04,0.0799
2019-03-05,-0.3192
2019-03-06,-2.2418
2019-03-07,-1.0647
2019-03-08,0.5795
2019-03-11,2.4691
2019-03-12,-0.6426
2019-03-13,0.3234
2019-03-14,0.4835
2019-03-15,1.2029
2019-03-18,1.7433
2019-03-19,-1.324
2019-03-20,-0.4736
2019-03-21,-0.7137
2019-03-22,-1.5974
2019-03-25,-0.487
2019-03-26,0.8972
2019-03-27,1.2126000000000001
2019-03-28,0.7188
2019-03-29,0.7137
2019-04-01,3.9370000000000003
2019-04-02,-3.0303
2019-04-03,1.1719
2019-04-04,0.6178
2019-04-05,1.2279
2019-04-08,-1.1372
2019-04-09,-1.6104
2019-04-10,1.7147000000000001
2019-04-11,1.3027
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,-0.6051
2019-04-17,2.8919
2019-04-18,0.4438
2019-04-22,-0.2946
2019-04-23,1.6248
2019-04-24,0.5814
2019-04-25,1.1561
2019-04-26,0.5
2019-04-29,0.0
2019-04-30,-0.1421
2019-05-01,-0.6406
2019-05-02,-5.4441
2019-05-03,-0.8333
2019-05-06,-1.0695000000000001
2019-05-07,-0.5405
2019-05-08,0.3882
2019-05-09,4.4084
2019-05-10,-2.963
2019-05-13,-4.2366
2019-05-14,1.8444
2019-05-15,0.3937
2019-05-16,0.3137
2019-05-17,-0.7819
2019-05-20,-1.1032
2019-05-21,0.3984
2019-05-22,-0.7143
2019-05-23,-1.5987
2019-05-24,0.2437
2019-05-28,-0.4862
2019-05-29,-3.3388
2019-05-30,0.1685
2019-05-31,-1.5979999999999999
2019-06-03,-2.4786
2019-06-04,0.9641
2019-06-05,-0.2604
2019-06-06,-0.6092
2019-06-07,-0.9632
2019-06-10,1.1494
2019-06-11,-0.4371
2019-06-12,-1.3169
2019-06-13,2.847
2019-06-14,-1.8166
2019-06-17,-0.7048
2019-06-18,0.3549
2019-06-19,-0.6189
2019-06-20,0.3559
2019-06-21,-2.6596
2019-06-24,0.0911
2019-06-25,-2.1838
2019-06-26,1.3023
2019-06-27,1.4692
2019-06-28,0.905
2019-07-01,0.0897
2019-07-02,0.7168
2019-07-03,-0.8897
2019-07-05,-0.3591
2019-07-08,0.5405
2019-07-09,0.448
2019-07-10,0.0
2019-07-11,-1.4273
2019-07-12,0.2715
2019-07-15,0.6318
2019-07-16,-0.3587
2019-07-17,0.45
2019-07-18,0.8065
2019-07-19,-0.6222
2019-07-22,-1.5206
2019-07-23,-1.9074
2019-07-24,0.8333
2019-07-25,0.8264
2019-07-26,2.1858
2019-07-29,-1.5152
2019-07-30,0.0
2019-07-31,-3.5294
2019-08-01,-6.0976
2019-08-02,-2.8971
2019-08-05,-2.572
2019-08-06,-0.6336
2019-08-07,0.9564
2019-08-08,0.0
2019-08-09,-0.2105
2019-08-12,1.2131
2019-08-13,1.1555
2019-08-14,-1.4538
2019-08-15,-0.6322
2019-08-16,1.5907
2019-08-19,-0.4175
2019-08-20,-0.8386
2019-08-21,2.0085
2019-08-22,-1.0363
2019-08-23,-1.9895
2019-08-26,-1.7094
2019-08-27,0.8696
2019-08-28,-0.7543
2019-08-29,2.7144
2019-08-30,1.0571
2019-09-03,-0.3138
2019-09-04,2.3085
2019-09-05,1.8462
2019-09-06,0.4028
2019-09-09,1.5045
2019-09-10,0.9881
2019-09-11,0.6849
2019-09-12,-0.0972
2019-09-13,-0.3891
2019-09-16,0.4883
2019-09-17,-0.2915
2019-09-18,-0.6823
2019-09-19,-0.4907
2019-09-20,0.4931
2019-09-23,-0.0981
2019-09-24,-2.5540000000000003
2019-09-25,0.9073
2019-09-26,-1.5984
2019-09-27,1.1168
2019-09-30,-2.3092
2019-10-01,2.5694
2019-10-02,-3.006
2019-10-03,-2.2727
2019-10-04,1.1628
2019-10-07,-0.209
2019-10-08,-0.8377
2019-10-09,1.4784
2019-10-10,1.0406
2019-10-11,1.1329
2019-10-14,-1.833
2019-10-15,0.1037
2019-10-16,2.487
2019-10-17,-0.7078
2019-10-18,-1.4257
2019-10-21,0.2066
2019-10-22,1.3402
2019-10-23,0.3052
2019-10-24,-1.5213
2019-10-25,-0.7209
2019-10-28,1.6598000000000002
2019-10-29,-0.8163
2019-10-30,-2.3663
2019-10-31,2.4236
2019-11-01,0.6173
2019-11-04,3.9877000000000002
2019-11-05,6.4897
2019-11-06,-2.5854
2019-11-07,-1.1374
2019-11-08,-3.5475
2019-11-11,-3.7773
2019-11-12,0.8264
2019-11-13,-1.2807
2019-11-14,0.2092
2019-11-15,0.3132
2019-11-18,0.3122
2019-11-19,0.4149
2019-11-20,0.9298
2019-11-21,-0.4094
2019-11-22,-0.6166
2019-11-25,1.9647999999999999
2019-11-26,-1.4199
2019-11-27,1.9546999999999999
2019-11-29,1.0091
2019-12-02,0.6993
2019-12-03,-1.6865
2019-12-04,-1.11
2019-12-05,-0.5102
2019-12-06,1.4359
2019-12-09,-0.2022
2019-12-10,-0.9119
2019-12-11,-0.5112
2019-12-12,1.9527
2019-12-13,3.4274
2019-12-16,1.3645
2019-12-17,0.5769
2019-12-18,-1.7208
2019-12-19,2.6265
2019-12-20,-0.1896
2019-12-23,0.6648
2019-12-24,1.5093999999999999
2019-12-26,-2.2305
2019-12-27,0.7605
2019-12-30,-0.0943
2019-12-31,-0.3777
2020-01-02,-0.5687
2020-01-03,0.0
2020-01-06,-0.1907
2020-01-07,0.191
2020-01-08,-0.0953
2020-01-09,0.0954
2020-01-10,0.0953
2020-01-13,2.0952
2020-01-14,-1.306
2020-01-15,0.3781
2020-01-16,2.1657
2020-01-17,-2.765
2020-01-21,0.1896
2020-01-22,-0.0946
2020-01-23,-0.6629
2020-01-24,0.0953
2020-01-27,0.0952
2020-01-28,0.0
2020-01-29,-0.4757
2020-01-30,1.2428
2020-01-31,-1.5109
2020-02-03,0.5753
2020-02-04,0.572
2020-02-05,1.2322
2020-02-06,1.4981
2020-02-07,-2.7675
2020-02-10,-0.8539
2020-02-11,0.0957
2020-02-12,-1.6252
2020-02-13,-1.6521
2020-02-14,-5.1383
2020-02-18,-1.3542
2020-02-19,-1.2671999999999999
2020-02-20,1.016
2020-02-21,-0.1067
2020-02-24,-5.3419
2020-02-25,-8.8036
2020-02-26,-4.0842
2020-02-27,-10.3226
2020-02-28,-1.295
2020-03-02,-8.7464
2020-03-03,-5.5911
2020-03-04,9.6447
2020-03-05,-7.0988
2020-03-06,-7.4751
2020-03-09,-1.7953000000000001
2020-03-10,-5.1188
2020-03-11,-12.3314
2020-03-12,-10.7692
2020-03-13,-5.1724
2020-03-16,-16.6234
2020-03-17,-5.6075
2020-03-18,-16.5017
2020-03-19,30.4348
2020-03-20,-4.2424
2020-03-23,-7.2785
2020-03-24,-7.1672
2020-03-25,-13.6029
2020-03-26,6.383
2020-03-27,0.8
2020-03-30,-0.7937
2020-03-31,3.6
2020-04-01,-6.1776
2020-04-02,-13.1687
2020-04-03,-22.7488
2020-04-06,4.2945
2020-04-07,1.1764999999999999
2020-04-08,10.4651
2020-04-09,-3.1579
2020-04-13,16.3043
2020-04-14,11.6822
2020-04-15,-12.1339
2020-04-16,0.9524
2020-04-17,7.0755
2020-04-20,-9.2511
2020-04-21,-3.3981
2020-04-22,-9.5477
2020-04-23,12.2222
2020-04-24,-7.9208
2020-04-27,-2.1505
2020-04-28,14.2857
2020-04-29,25.4808
2020-04-30,-12.6437
2020-05-01,-2.193
2020-05-04,-6.2780000000000005
2020-05-05,8.612400000000001
2020-05-06,-10.5727
2020-05-07,-0.4926
2020-05-08,-2.4752
2020-05-11,-3.5533
2020-05-12,-6.3158
2020-05-13,-7.3034
2020-05-14,-3.0303
2020-05-15,-3.125
2020-05-18,20.6452
2020-05-19,-8.0214
2020-05-20,11.6279
2020-05-21,0.0
2020-05-22,5.7292
2020-05-26,36.4532
2020-05-27,-5.7762
2020-05-28,-8.8123
2020-05-29,-6.7227
2020-06-01,7.6577
2020-06-02,1.2551999999999999
2020-06-03,4.5455
2020-06-04,26.4822
2020-06-05,10.0
2020-06-08,-1.9886
2020-06-09,-9.8551
2020-06-10,-6.4309
2020-06-11,-2.0619
2020-06-12,0.3509
2020-06-15,11.1888
2020-06-16,4.717
2020-06-17,-6.9069
2020-06-18,-0.6452
2020-06-19,0.6494
2020-06-22,-5.1613
2020-06-23,6.4626
2020-06-24,-4.1534
2020-06-25,-0.6667
2020-06-26,-2.349
2020-06-29,5.8419
2020-06-30,0.0
2020-07-01,0.6494
2020-07-02,-6.129
2020-07-06,-4.811
2020-07-07,-7.5812
2020-07-08,0.3906
2020-07-09,-6.6148
2020-07-10,10.4167
2020-07-13,0.0
2020-07-14,0.7547
2020-07-15,4.8689
2020-07-16,2.1429
2020-07-17,-2.0979
2020-07-20,-3.9286
2020-07-21,2.2305
2020-07-22,2.5455
2020-07-23,-1.4184
2020-07-24,2.1583
2020-07-27,0.3521
2020-07-28,1.4035
2020-07-29,-0.692
2020-07-30,-6.2718
2020-07-31,1.1152
