ticker,DHX US Equity
2007-12-06,5.1177
2007-12-07,-2.5316
2007-12-10,0.4995
2007-12-11,-4.4732
2007-12-12,-0.4162
2007-12-13,1.7764
2007-12-14,-6.9815000000000005
2007-12-17,-5.0773
2007-12-18,-2.7907
2007-12-19,-0.7177
2007-12-20,-3.6145
2007-12-21,0.625
2007-12-24,1.3665
2007-12-26,-0.2451
2007-12-27,1.3514
2007-12-28,-3.6364
2007-12-31,0.5031
2008-01-02,-4.8811
2008-01-03,-6.5789
2008-01-04,-1.2676
2008-01-07,4.2796
2008-01-08,3.5568
2008-01-09,14.6631
2008-01-10,-1.2673
2008-01-11,2.217
2008-01-14,6.9635
2008-01-15,-2.8815
2008-01-16,-5.7143
2008-01-17,-11.1888
2008-01-18,-3.1496
2008-01-22,-6.6396
2008-01-23,-2.1771
2008-01-24,0.1484
2008-01-25,0.7407
2008-01-28,-1.4706000000000001
2008-01-29,-1.4925
2008-01-30,-1.0606
2008-01-31,-2.2971
2008-02-01,0.7837
2008-02-04,1.2442
2008-02-05,-1.6897
2008-02-06,5.4688
2008-02-07,11.1111
2008-02-08,0.0
2008-02-11,-7.2
2008-02-12,-4.454
2008-02-13,-4.2105
2008-02-14,-1.4129
2008-02-15,-3.8217
2008-02-19,-1.1589
2008-02-20,4.6901
2008-02-21,0.32
2008-02-22,7.3365
2008-02-25,5.6464
2008-02-26,4.6414
2008-02-27,-2.0161
2008-02-28,-2.6063
2008-02-29,2.3944
2008-03-03,0.1376
2008-03-04,0.0
2008-03-05,-0.1374
2008-03-06,-1.6505999999999998
2008-03-07,1.5385
2008-03-10,-0.551
2008-03-11,6.9252
2008-03-12,-5.829
2008-03-13,4.4017
2008-03-14,-4.3478
2008-03-17,3.0303
2008-03-18,2.4064
2008-03-19,-1.3054999999999999
2008-03-20,-0.7937
2008-03-24,8.6667
2008-03-25,9.6933
2008-03-26,-1.0067
2008-03-27,3.0508
2008-03-28,-1.2061
2008-03-31,-1.1099
2008-04-01,0.2245
2008-04-02,-1.0078
2008-04-03,-0.2262
2008-04-04,2.4943
2008-04-07,-4.5354
2008-04-08,-0.6952
2008-04-09,-2.1004
2008-04-10,-1.1919
2008-04-11,-3.1363
2008-04-14,-0.6227
2008-04-15,-0.1253
2008-04-16,0.3764
2008-04-17,0.625
2008-04-18,0.4969
2008-04-21,-0.2472
2008-04-22,-3.4696
2008-04-23,-1.9255
2008-04-24,0.2618
2008-04-25,-1.6971
2008-04-28,-3.0544
2008-04-29,-4.7945
2008-04-30,-1.8705
2008-05-01,3.8123
2008-05-02,-0.565
2008-05-05,-5.8239
2008-05-06,-1.9607999999999999
2008-05-07,-0.6154
2008-05-08,0.4644
2008-05-09,-3.0817
2008-05-12,0.0
2008-05-13,3.8156
2008-05-14,0.6126
2008-05-15,0.3044
2008-05-16,0.1517
2008-05-19,3.0303
2008-05-20,-0.1471
2008-05-21,0.8837
2008-05-22,2.1898
2008-05-23,1.5714000000000001
2008-05-27,7.0323
2008-05-28,-3.2852
2008-05-29,8.1522
2008-05-30,-4.397
2008-06-02,-2.6281
2008-06-03,-3.3738
2008-06-04,1.5363
2008-06-05,1.9257
2008-06-06,-1.4845
2008-06-09,-0.137
2008-06-10,0.0
2008-06-11,-0.5487
2008-06-12,2.2069
2008-06-13,6.3428
2008-06-16,2.1574
2008-06-17,-8.1988
2008-06-18,0.8119
2008-06-19,2.6846
2008-06-20,-2.4837
2008-06-23,-0.9383
2008-06-24,-1.8944999999999999
2008-06-25,11.0345
2008-06-26,-1.9876
2008-06-27,3.8023
2008-06-30,0.8547
2008-07-01,-0.8475
2008-07-02,-2.442
2008-07-03,-8.01
2008-07-07,-2.8571
2008-07-08,3.6414999999999997
2008-07-09,-0.6757
2008-07-10,0.4082
2008-07-11,-2.168
2008-07-14,2.6316
2008-07-15,-0.4049
2008-07-16,0.271
2008-07-17,3.6486
2008-07-18,-1.4342
2008-07-21,-0.7937
2008-07-22,4.8
2008-07-23,-0.2545
2008-07-24,3.1888
2008-07-25,1.9778
2008-07-28,2.4242
2008-07-29,3.432
2008-07-30,1.0297
2008-07-31,0.5663
2008-08-01,-2.4775
2008-08-04,-0.3464
2008-08-05,1.854
2008-08-06,2.2753
2008-08-07,-1.0011
2008-08-08,2.5843
2008-08-11,-0.3286
2008-08-12,1.5385
2008-08-13,-1.0823
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,-2.9539999999999997
2008-08-19,-0.5637
2008-08-20,0.2268
2008-08-21,0.1131
2008-08-22,0.565
2008-08-25,-1.7978
2008-08-26,-0.4577
2008-08-27,2.8736
2008-08-28,-0.1117
2008-08-29,-0.5593
2008-09-02,-2.1372
2008-09-03,5.1724
2008-09-04,-6.4481
2008-09-05,-3.271
2008-09-08,-1.2077
2008-09-09,-2.0782
2008-09-10,-0.1248
2008-09-11,-4.0
2008-09-12,-9.375
2008-09-15,-2.8736
2008-09-16,0.8876
2008-09-17,-2.1994
2008-09-18,6.4468
2008-09-19,-1.4085
2008-09-22,-6.8571
2008-09-23,3.5276
2008-09-24,-6.6667
2008-09-25,-1.746
2008-09-26,4.0388
2008-09-29,-7.4534
2008-09-30,19.1275
2008-10-01,-6.6197
2008-10-02,-0.4525
2008-10-03,-1.3636
2008-10-06,-7.0661
2008-10-07,-1.6529
2008-10-08,0.3361
2008-10-09,0.0
2008-10-10,5.6951
2008-10-13,5.8637
2008-10-14,-5.3892
2008-10-15,-15.6646
2008-10-16,8.818
2008-10-17,-7.931
2008-10-20,5.2434
2008-10-21,0.5338
2008-10-22,-19.469
2008-10-23,-21.5385
2008-10-24,-0.2801
2008-10-27,-2.5281000000000002
2008-10-28,7.4928
2008-10-29,-2.9491
2008-10-30,4.4199
2008-10-31,7.4074
2008-11-03,1.9704000000000002
2008-11-04,-2.4154999999999998
2008-11-05,-0.495
2008-11-06,-2.9851
2008-11-07,-3.3333
2008-11-10,-1.5915
2008-11-11,-2.1563
2008-11-12,-3.8567
2008-11-13,10.3152
2008-11-14,-10.6494
2008-11-17,0.0
2008-11-18,-11.6279
2008-11-19,-2.3026
2008-11-20,0.6734
2008-11-21,-7.0234
2008-11-24,1.7986
2008-11-25,7.0671
2008-11-26,-1.6502
2008-11-28,7.047
2008-12-01,-16.9279
2008-12-02,-1.1320999999999999
2008-12-03,0.3817
2008-12-04,4.1825
2008-12-05,0.365
2008-12-08,11.2727
2008-12-09,-1.3072
2008-12-10,2.9801
2008-12-11,-4.1801
2008-12-12,11.745
2008-12-15,-8.4084
2008-12-16,8.8525
2008-12-17,0.9036
2008-12-18,1.194
2008-12-19,10.0295
2008-12-22,-0.8043
2008-12-23,3.2432
2008-12-24,7.8534
2008-12-26,-7.5243
2008-12-29,-9.1864
2008-12-30,18.7861
2008-12-31,-0.7299
2009-01-02,-1.7157
2009-01-05,-3.4913
2009-01-06,13.6951
2009-01-07,-17.7273
2009-01-08,-1.3812
2009-01-09,-5.042
2009-01-12,-3.2448
2009-01-13,0.6098
2009-01-14,-1.8182
2009-01-15,0.3086
2009-01-16,-0.9231
2009-01-20,-3.7267
2009-01-21,2.9032
2009-01-22,1.8809
2009-01-23,-10.461500000000001
2009-01-26,-4.811
2009-01-27,2.8881
2009-01-28,4.5614
2009-01-29,-6.0403
2009-01-30,2.1429
2009-02-02,4.5455
2009-02-03,-4.3478
2009-02-04,0.6993
2009-02-05,2.4306
2009-02-06,8.8136
2009-02-09,-10.2804
2009-02-10,-4.5139
2009-02-11,0.0
2009-02-12,4.7273
2009-02-13,-1.7361
2009-02-17,-8.4806
2009-02-18,6.1776
2009-02-19,-2.9091
2009-02-20,-5.2434
2009-02-23,-4.3478
2009-02-24,1.6529
2009-02-25,-2.8455
2009-02-26,-2.9289
2009-02-27,2.1552
2009-03-02,-5.4852
2009-03-03,0.4464
2009-03-04,-1.3333
2009-03-05,-4.5045
2009-03-06,5.1887
2009-03-09,-3.5874
2009-03-10,6.5116
2009-03-11,-5.6769
2009-03-12,10.1852
2009-03-13,1.6806999999999999
2009-03-16,2.8926
2009-03-17,6.0241
2009-03-18,3.4091
2009-03-19,-0.7326
2009-03-20,-7.0111
2009-03-23,15.0794
2009-03-24,-4.4828
2009-03-25,-1.444
2009-03-26,9.1575
2009-03-27,-6.7114
2009-03-30,-5.3957
2009-03-31,5.7034
2009-04-01,3.9568
2009-04-02,3.4602
2009-04-03,1.6722000000000001
2009-04-06,-4.9342
2009-04-07,-2.4221
2009-04-08,3.5461
2009-04-09,3.7671
2009-04-13,6.6007
2009-04-14,-5.2632
2009-04-15,4.5752
2009-04-16,0.3125
2009-04-17,0.3115
2009-04-20,-5.9006
2009-04-21,4.2904
2009-04-22,17.7215
2009-04-23,4.8387
2009-04-24,1.7949000000000002
2009-04-27,-7.0529
2009-04-28,-1.084
2009-04-29,7.6712
2009-04-30,0.2545
2009-05-01,0.2538
2009-05-04,1.5190000000000001
2009-05-05,-1.7456
2009-05-06,1.0152
2009-05-07,-3.2663
2009-05-08,6.4935
2009-05-11,-2.6829
2009-05-12,5.2632
2009-05-13,-2.8571
2009-05-14,-1.9607999999999999
2009-05-15,-0.75
2009-05-18,4.7859
2009-05-19,3.125
2009-05-20,0.4662
2009-05-21,-3.7123
2009-05-22,1.9277
2009-05-26,3.5461
2009-05-27,-0.6849
2009-05-28,2.7586
2009-05-29,6.264
2009-06-01,6.1053
2009-06-02,1.7856999999999998
2009-06-03,-1.7544
2009-06-04,-1.1905000000000001
2009-06-05,-0.4016
2009-06-08,-1.6129
2009-06-09,-0.4098
2009-06-10,-3.7037
2009-06-11,1.7094
2009-06-12,2.1008
2009-06-15,0.823
2009-06-16,0.4082
2009-06-17,0.6098
2009-06-18,1.4141
2009-06-19,5.5777
2009-06-22,-7.1698
2009-06-23,-0.4065
2009-06-24,-1.0204
2009-06-25,-1.0309
2009-06-26,2.0833
2009-06-29,-1.4285999999999999
2009-06-30,-3.7267
2009-07-01,1.0753
2009-07-02,-2.9787
2009-07-06,-5.0439
2009-07-07,-3.0023
2009-07-08,0.2381
2009-07-09,-3.3254
2009-07-10,-1.7199
2009-07-13,5.5
2009-07-14,0.7109
2009-07-15,3.5294
2009-07-16,-2.0455
2009-07-17,0.0
2009-07-20,-0.6961
2009-07-21,-0.2336
2009-07-22,0.9368
2009-07-23,2.3202
2009-07-24,2.2676
2009-07-27,3.1042
2009-07-28,0.0
2009-07-29,-0.6452
2009-07-30,1.5152
2009-07-31,0.2132
2009-08-03,0.6383
2009-08-04,-0.8457
2009-08-05,-0.2132
2009-08-06,-1.4957
2009-08-07,8.8937
2009-08-10,2.3904
2009-08-11,-1.751
2009-08-12,11.4851
2009-08-13,-4.0853
2009-08-14,-0.9259
2009-08-17,-0.9346
2009-08-18,1.6981000000000002
2009-08-19,-3.154
2009-08-20,-0.9579
2009-08-21,1.7408000000000001
2009-08-24,-0.1901
2009-08-25,2.2857
2009-08-26,5.5866
2009-08-27,1.4109
2009-08-28,1.7391
2009-08-31,0.0
2009-09-01,-0.1709
2009-09-02,2.0548
2009-09-03,1.1745
2009-09-04,-0.3317
2009-09-08,2.1631
2009-09-09,-0.3257
2009-09-10,1.3072
2009-09-11,0.3226
2009-09-14,1.6077
2009-09-15,0.0
2009-09-16,2.6898999999999997
2009-09-17,0.1541
2009-09-18,4.3077
2009-09-21,-1.9174
2009-09-22,2.2556
2009-09-23,-0.2941
2009-09-24,-2.3599
2009-09-25,-0.7553
2009-09-28,2.7397
2009-09-29,-2.8148
2009-09-30,0.0
2009-10-01,-4.2683
2009-10-02,-3.0255
2009-10-05,-4.2693
2009-10-06,9.777
2009-10-07,0.0
2009-10-08,-0.9375
2009-10-09,0.7886
2009-10-12,0.626
2009-10-13,-1.8662999999999998
2009-10-14,6.0222
2009-10-15,0.299
2009-10-16,-2.6826
2009-10-19,1.3783
2009-10-20,-2.568
2009-10-21,4.9612
2009-10-22,2.6588000000000003
2009-10-23,-2.1583
2009-10-26,-1.1764999999999999
2009-10-27,-1.1905000000000001
2009-10-28,-4.6687
2009-10-29,-0.6319
2009-10-30,-4.4515
2009-11-02,0.6656
2009-11-03,-1.157
2009-11-04,-0.1672
2009-11-05,3.5176
2009-11-06,-1.7799
2009-11-09,1.1532
2009-11-10,-1.4658
2009-11-11,2.1488
2009-11-12,-1.9417
2009-11-13,0.9901
2009-11-16,1.3072
2009-11-17,-2.9032
2009-11-18,-2.3256
2009-11-19,-1.5306
2009-11-20,-0.8636
2009-11-23,0.5226
2009-11-24,-2.0797
2009-11-25,-0.885
2009-11-27,-3.3929
2009-11-30,-0.5545
2009-12-01,0.0
2009-12-02,2.2305
2009-12-03,0.7273
2009-12-04,9.3863
2009-12-07,-1.1551
2009-12-08,-1.5025
2009-12-09,-0.1695
2009-12-10,0.8489
2009-12-11,0.6734
2009-12-14,0.6689
2009-12-15,-0.4983
2009-12-16,1.1686
2009-12-17,-0.6601
2009-12-18,2.3256
2009-12-21,0.487
2009-12-22,0.4847
2009-12-23,0.6431
2009-12-24,1.5974
2009-12-28,3.1447
2009-12-29,0.3049
2009-12-30,0.6079
2009-12-31,-1.0574
2010-01-04,1.374
2010-01-05,-3.4638999999999998
2010-01-06,1.5601
2010-01-07,-1.0753
2010-01-08,0.9317
2010-01-11,0.0
2010-01-12,-0.7692
2010-01-13,-1.7054
2010-01-14,9.7792
2010-01-15,-5.6034
2010-01-19,-0.1522
2010-01-20,-1.5244
2010-01-21,-4.0248
2010-01-22,-3.871
2010-01-25,1.6779
2010-01-26,-0.9901
2010-01-27,0.1667
2010-01-28,-3.3278
2010-01-29,-1.7212
2010-02-01,3.3275
2010-02-02,9.4915
2010-02-03,0.3096
2010-02-04,-6.6358
2010-02-05,1.4876
2010-02-08,-0.9772
2010-02-09,0.3289
2010-02-10,-0.3279
2010-02-11,1.4803
2010-02-12,2.269
2010-02-16,-2.2187
2010-02-17,-1.1345
2010-02-18,6.5574
2010-02-19,-0.4615
2010-02-22,2.3184
2010-02-23,-0.1511
2010-02-24,0.1513
2010-02-25,-0.6042
2010-02-26,0.304
2010-03-01,3.7879
2010-03-02,0.146
2010-03-03,-0.1458
2010-03-04,2.1898
2010-03-05,8.7143
2010-03-08,-1.1827
2010-03-09,2.3936
2010-03-10,-0.7792
2010-03-11,0.9162
2010-03-12,0.0
2010-03-15,-0.1297
2010-03-16,-1.1688
2010-03-17,1.0512
2010-03-18,-0.2601
2010-03-19,-0.9126
2010-03-22,-0.2632
2010-03-23,-1.9788999999999999
2010-03-24,-2.8264
2010-03-25,-0.1385
2010-03-26,0.0
2010-03-29,-0.1387
2010-03-30,3.75
2010-03-31,1.7403
2010-04-01,1.9737
2010-04-05,0.0
2010-04-06,0.6452
2010-04-07,-0.5128
2010-04-08,-0.2577
2010-04-09,1.0336
2010-04-12,1.7903
2010-04-13,0.5025
2010-04-14,6.25
2010-04-15,0.0
2010-04-16,-0.2353
2010-04-19,-3.066
2010-04-20,2.5547
2010-04-21,-1.1862
2010-04-22,0.7203
2010-04-23,0.3576
2010-04-26,-0.1188
2010-04-27,-1.0702
2010-04-28,8.5337
2010-04-29,3.1008
2010-04-30,-6.8743
2010-05-03,0.5767
2010-05-04,-1.8349
2010-05-05,0.4673
2010-05-06,-1.9767000000000001
2010-05-07,-0.7117
2010-05-10,4.6594999999999995
2010-05-11,2.968
2010-05-12,1.1086
2010-05-13,-3.2895
2010-05-14,-2.1542
2010-05-17,0.4635
2010-05-18,-1.1534
2010-05-19,-0.5834
2010-05-20,-6.9249
2010-05-21,-4.2875
2010-05-24,2.8986
2010-05-25,-0.3841
2010-05-26,2.1851
2010-05-27,0.1258
2010-05-28,-0.5025
2010-06-01,3.9141
2010-06-02,4.9818
2010-06-03,-0.463
2010-06-04,-3.8372
2010-06-07,-6.1669
2010-06-08,-1.5464
2010-06-09,0.5236
2010-06-10,2.0833
2010-06-11,0.2551
2010-06-14,-1.145
2010-06-15,0.9009
2010-06-16,-1.9133
2010-06-17,0.2601
2010-06-18,-0.7782
2010-06-21,0.1307
2010-06-22,-2.3499
2010-06-23,-1.4706000000000001
2010-06-24,-0.2714
2010-06-25,4.898
2010-06-28,-0.7782
2010-06-29,-6.7974
2010-06-30,-2.9453
2010-07-01,0.7225
2010-07-02,-0.4304
2010-07-06,-1.585
2010-07-07,0.1464
2010-07-08,4.9708
2010-07-09,1.532
2010-07-12,-1.9203999999999999
2010-07-13,1.958
2010-07-14,0.6859
2010-07-15,-0.6812
2010-07-16,-3.9781
2010-07-19,0.4286
2010-07-20,0.0
2010-07-21,-1.8492
2010-07-22,4.7826
2010-07-23,4.1494
2010-07-26,4.3825
2010-07-27,5.7252
2010-07-28,-4.6931
2010-07-29,-1.1364
2010-07-30,4.7254000000000005
2010-08-02,2.1951
2010-08-03,-0.5967
2010-08-04,-0.2401
2010-08-05,-0.9627
2010-08-06,-3.6452
2010-08-09,2.9004
2010-08-10,-1.8382
2010-08-11,-7.3658
2010-08-12,-3.0997
2010-08-13,-0.5563
2010-08-16,-2.7972
2010-08-17,1.4388
2010-08-18,1.5603
2010-08-19,-2.2346
2010-08-20,-1.0
2010-08-23,-2.5974
2010-08-24,-2.3704
2010-08-25,-0.4552
2010-08-26,4.2683
2010-08-27,4.0936
2010-08-30,-8.8483
2010-08-31,-1.6949
2010-09-01,6.4263
2010-09-02,2.3564
2010-09-03,5.036
2010-09-07,-3.9726
2010-09-08,0.7133
2010-09-09,0.7082
2010-09-10,-0.1406
2010-09-13,2.9577
2010-09-14,0.0
2010-09-15,1.9152
2010-09-16,-2.4161
2010-09-17,0.0
2010-09-20,5.227
2010-09-21,-3.6601
2010-09-22,-1.4925
2010-09-23,-1.3774
2010-09-24,9.6369
2010-09-27,3.0573
2010-09-28,2.7194000000000003
2010-09-29,1.2034
2010-09-30,0.8323
2010-10-01,0.9434
2010-10-04,-0.4673
2010-10-05,5.0469
2010-10-06,-0.5587
2010-10-07,-0.8989
2010-10-08,4.0816
2010-10-11,-1.3072
2010-10-12,0.1104
2010-10-13,0.5513
2010-10-14,-1.3158
2010-10-15,1.2222
2010-10-18,3.1833
2010-10-19,-3.0851
2010-10-20,2.854
2010-10-21,-2.5614
2010-10-22,0.9858
2010-10-25,0.8677
2010-10-26,-1.8279999999999998
2010-10-27,-0.7667
2010-10-28,-0.1104
2010-10-29,0.0
2010-11-01,-0.1105
2010-11-02,18.9159
2010-11-03,-0.186
2010-11-04,-9.4129
2010-11-05,5.0412
2010-11-08,4.4074
2010-11-09,-2.2514
2010-11-10,3.263
2010-11-11,0.0
2010-11-12,5.0186
2010-11-15,-3.1858
2010-11-16,-5.8501
2010-11-17,0.2913
2010-11-18,6.0019
2010-11-19,0.6393
2010-11-22,-0.726
2010-11-23,-0.0914
2010-11-24,5.3065
2010-11-26,-1.3901
2010-11-29,1.7621
2010-11-30,-2.1645
2010-12-01,1.9468999999999999
2010-12-02,-0.1736
2010-12-03,-4.6957
2010-12-06,4.6533
2010-12-07,-0.1744
2010-12-08,-0.1747
2010-12-09,1.6623
2010-12-10,14.716
2010-12-13,0.2251
2010-12-14,-0.0749
2010-12-15,1.4232
2010-12-16,2.9542
2010-12-17,-2.9412000000000003
2010-12-20,1.1826
2010-12-21,0.7305
2010-12-22,-1.6679
2010-12-23,0.4425
2010-12-27,0.2203
2010-12-28,1.3919000000000001
2010-12-29,1.7341
2010-12-30,4.4033999999999995
2010-12-31,-2.3810000000000002
2011-01-03,1.324
2011-01-04,-4.4017
2011-01-05,5.6835
2011-01-06,-2.9952
2011-01-07,-1.2631999999999999
2011-01-10,0.7107
2011-01-11,2.1171
2011-01-12,0.0
2011-01-13,-0.0691
2011-01-14,-2.3513
2011-01-18,-2.762
2011-01-19,-4.5157
2011-01-20,-2.5934
2011-01-21,3.9154
2011-01-24,2.11
2011-01-25,2.8782
2011-01-26,1.2912
2011-01-27,-4.8159
2011-01-28,-4.0923
2011-01-31,1.3189
2011-02-01,14.7014
2011-02-02,1.4686
2011-02-03,5.0
2011-02-04,1.0652
2011-02-07,-0.806
2011-02-08,0.0
2011-02-09,0.5625
2011-02-10,-1.8645
2011-02-11,-0.0633
2011-02-14,-0.507
2011-02-15,-1.5924
2011-02-16,-5.3722
2011-02-17,1.6416
2011-02-18,0.2692
2011-02-22,-2.953
2011-02-23,-4.6335
2011-02-24,1.3778000000000001
2011-02-25,-0.2146
2011-02-28,-1.5771
2011-03-01,-3.5688
2011-03-02,2.2659000000000002
2011-03-03,7.0901
2011-03-04,1.7241
2011-03-07,-0.4068
2011-03-08,0.6807
2011-03-09,-1.6903000000000001
2011-03-10,-3.7138999999999998
2011-03-11,-0.2143
2011-03-14,0.2147
2011-03-15,-1.3571
2011-03-16,-2.5343999999999998
2011-03-17,-1.8574000000000002
2011-03-18,1.5897000000000001
2011-03-21,3.8003
2011-03-22,-1.1486
2011-03-23,1.7429000000000001
2011-03-24,4.4254
2011-03-25,4.3062000000000005
2011-03-28,-1.2451
2011-03-29,1.5926
2011-03-30,-0.2613
2011-03-31,-1.0478
2011-04-01,3.64
2011-04-04,0.1916
2011-04-05,-1.4022000000000001
2011-04-06,-0.0646
2011-04-07,3.4282
2011-04-08,-0.813
2011-04-11,-2.1438
2011-04-12,-2.1263
2011-04-13,2.0408
2011-04-14,2.8387000000000002
2011-04-15,7.2773
2011-04-18,-0.2924
2011-04-19,0.2933
2011-04-20,1.1696
2011-04-21,2.6012
2011-04-25,-1.4085
2011-04-26,-0.4571
2011-04-27,0.7463
2011-04-28,3.4188
2011-04-29,0.9917
2011-05-02,-0.3273
2011-05-03,-6.185
2011-05-04,-0.8168
2011-05-05,-0.1765
2011-05-06,0.9428
2011-05-09,0.1751
2011-05-10,-5.4779
2011-05-11,3.9457
2011-05-12,0.6524
2011-05-13,-0.7661
2011-05-16,-9.5012
2011-05-17,-5.1181
2011-05-18,3.8728
2011-05-19,0.466
2011-05-20,-1.5905
2011-05-23,-2.6936
2011-05-24,-4.2215
2011-05-25,0.2168
2011-05-26,0.5047
2011-05-27,2.2956
2011-05-31,3.5764
2011-06-01,-6.9059
2011-06-02,0.1455
2011-06-03,-1.0167
2011-06-06,-4.6222
2011-06-07,3.8462
2011-06-08,-1.4074
2011-06-09,1.2021
2011-06-10,-3.4892
2011-06-13,0.3846
2011-06-14,3.3716
2011-06-15,-2.0756
2011-06-16,0.2271
2011-06-17,-3.3233
2011-06-20,-7.0313
2011-06-21,6.7227
2011-06-22,3.7008
2011-06-23,-0.0759
2011-06-24,2.6596
2011-06-27,0.4441
2011-06-28,-6.2638
2011-06-29,3.1447
2011-06-30,3.0488
2011-07-01,4.7337
2011-07-05,-0.4944
2011-07-06,0.1419
2011-07-07,4.8901
2011-07-08,-2.2973
2011-07-11,-3.112
2011-07-12,-0.9993
2011-07-13,0.2163
2011-07-14,-3.1655
2011-07-15,-3.6404
2011-07-18,-6.0139
2011-07-19,5.7424
2011-07-20,-1.8618999999999999
2011-07-21,6.7194
2011-07-22,0.3704
2011-07-25,-0.8118
2011-07-26,5.2083
2011-07-27,-1.1315
2011-07-28,-1.1445
2011-07-29,-0.2171
2011-08-01,-7.9043
2011-08-02,-5.1181
2011-08-03,1.9087
2011-08-04,-9.5277
2011-08-05,-2.5202999999999998
2011-08-08,-14.8661
2011-08-09,12.7983
2011-08-10,-9.2308
2011-08-11,6.3559
2011-08-12,4.5817
2011-08-15,1.619
2011-08-16,-1.687
2011-08-17,-2.0972
2011-08-18,-11.8793
2011-08-19,-5.5249
2011-08-22,6.3158
2011-08-23,3.4103
2011-08-24,1.0638
2011-08-25,-2.5263
2011-08-26,4.6436
2011-08-29,5.0568
2011-08-30,2.1611
2011-08-31,-2.9808
2011-09-01,-2.9732
2011-09-02,-5.7201
2011-09-06,0.6501
2011-09-07,7.8579
2011-09-08,-6.2874
2011-09-09,-4.1534
2011-09-12,1.4444
2011-09-13,1.6429
2011-09-14,2.2629
2011-09-15,4.6365
2011-09-16,6.8479
2011-09-19,-5.1838
2011-09-20,-5.666
2011-09-21,-6.2171
2011-09-22,0.2247
2011-09-23,4.9327
2011-09-26,-0.641
2011-09-27,-4.1935
2011-09-28,-5.7239
2011-09-29,-4.7619
2011-09-30,-2.25
2011-10-03,-3.0691
2011-10-04,9.1029
2011-10-05,7.8597
2011-10-06,0.8969
2011-10-07,-4.7778
2011-10-10,5.0175
2011-10-11,-1.0
2011-10-12,0.8979
2011-10-13,1.3348
2011-10-14,7.3546
2011-10-17,-7.362
2011-10-18,1.3245
2011-10-19,-4.5752
2011-10-20,-1.9405999999999999
2011-10-21,0.1164
2011-10-24,9.4186
2011-10-25,1.3815
2011-10-26,1.8868
2011-10-27,9.3621
2011-10-28,3.4807
2011-10-31,-7.4545
2011-11-01,-6.7780000000000005
2011-11-02,-8.5353
2011-11-03,-4.6083
2011-11-04,1.4493
2011-11-07,0.4762
2011-11-08,0.1185
2011-11-09,-4.6154
2011-11-10,-1.2407
2011-11-11,2.7638
2011-11-14,1.3447
2011-11-15,1.0856
2011-11-16,-3.3413
2011-11-17,-0.8642
2011-11-18,-1.6189
2011-11-21,-2.2785
2011-11-22,-2.3316
2011-11-23,-3.3156
2011-11-25,-3.2922000000000002
2011-11-28,5.5319
2011-11-29,-2.8226
2011-11-30,7.4689
2011-12-01,-1.8018
