ticker,GSLO US Equity
2010-08-31,-23.0769
2010-09-01,-2.0
2010-09-02,-8.1633
2010-09-03,-1.3333
2010-09-07,17.1171
2010-09-08,30.7692
2010-09-09,7.3529
2010-09-10,-4.1096
2010-09-13,37.1429
2010-09-14,-1.0417
2010-09-15,17.3684
2010-09-16,-9.417
2010-09-17,0.9901
2010-09-20,-2.9412000000000003
2010-09-21,-4.0404
2010-09-22,-14.7368
2010-09-23,6.1728
2010-09-24,-16.2791
2010-09-27,-6.9444
2010-09-28,4.4776
2010-09-29,-7.1429
2010-09-30,-7.6923
2010-10-01,-0.0208
2010-10-04,-8.3142
2010-10-05,7.2727
2010-10-06,0.0
2010-10-07,1.6949
2010-10-08,-0.6667
2010-10-11,-2.6846
2010-10-12,3.4483
2010-10-13,-1.6667
2010-10-14,-3.3898
2010-10-15,5.2632
2010-10-18,-5.0
2010-10-19,-1.7544
2010-10-20,-1.7633999999999999
2010-10-21,1.795
2010-10-22,-1.7856999999999998
2010-10-25,-12.7273
2010-10-26,10.4167
2010-10-27,7.3585
2010-10-28,21.7926
2010-10-29,5.3391
2010-11-01,-8.2192
2010-11-02,-12.6866
2010-11-03,-5.9829
2010-11-04,-2.7273
2010-11-05,-0.9346
2010-11-08,-3.7736
2010-11-09,-1.9607999999999999
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,-7.0
2010-11-15,-5.3763
2010-11-16,4.5455
2010-11-17,-8.6957
2010-11-18,9.5238
2010-11-19,8.6957
2010-11-22,0.0
2010-11-23,-10.0
2010-11-24,0.0
2010-11-26,2.2222
2010-11-29,-8.6957
2010-11-30,-4.7619
2010-12-01,-7.5
2010-12-02,21.6216
2010-12-03,-8.6667
2010-12-06,-2.6764
2010-12-07,7.5
2010-12-08,-6.9767
2010-12-09,1.25
2010-12-10,4.9383
2010-12-13,-8.2353
2010-12-14,-2.5641
2010-12-15,0.0
2010-12-16,1.3158
2010-12-17,-9.0909
2010-12-20,-11.4286
2010-12-21,-9.354800000000001
2010-12-22,31.2722
2010-12-23,-10.5388
2010-12-27,-6.0606
2010-12-28,0.0
2010-12-29,6.4516
2010-12-30,-3.0303
2010-12-31,1.5625
2011-01-03,-4.6154
2011-01-04,3.2258
2011-01-05,-3.125
2011-01-06,9.6774
2011-01-07,-0.1838
2011-01-10,-2.7993
2011-01-11,-6.025
2011-01-12,6.4516
2011-01-13,-6.0606
2011-01-14,-5.4839
2011-01-18,2.3891
2011-01-19,3.2292
2011-01-20,-4.7427
2011-01-21,-1.6949
2011-01-24,-3.4483
2011-01-25,-10.7143
2011-01-26,-0.075
2011-01-27,-11.934
2011-01-28,-4.5455
2011-01-31,0.0
2011-02-01,-4.7619
2011-02-02,0.0
2011-02-03,-5.0
2011-02-04,-1.0526
2011-02-07,-9.5745
2011-02-08,5.8824
2011-02-09,-1.3889
2011-02-10,6.9718
2011-02-11,0.0658
2011-02-14,0.0
2011-02-15,-4.7368
2011-02-16,49.1713
2011-02-17,-7.4074
2011-02-18,14.0
2011-02-22,-10.526299999999999
2011-02-23,-1.9607999999999999
2011-02-24,4.0
2011-02-25,3.0769
2011-02-28,-1.1194
2011-03-01,-5.6132
2011-03-02,-4.048
2011-03-03,-0.4167
2011-03-04,-4.6025
2011-03-07,-7.8947
2011-03-08,-4.7619
2011-03-09,5.0
2011-03-10,-7.1429
2011-03-11,0.0
2011-03-14,1.9872
2011-03-15,-1.9485000000000001
2011-03-16,-2.5641
2011-03-17,-9.473700000000001
2011-03-18,4.6512
2011-03-21,19.4444
2011-03-22,4.6512
2011-03-23,0.0
2011-03-24,17.3333
2011-03-25,28.7879
2011-03-28,-4.7059
2011-03-29,-17.284
2011-03-30,4.4776
2011-03-31,4.6429
2011-04-01,2.3891
2011-04-04,-6.3333
2011-04-05,0.0
2011-04-06,6.7616
2011-04-07,-3.3333
2011-04-08,-1.7241
2011-04-11,2.807
2011-04-12,0.6826
2011-04-13,-1.6949
2011-04-14,-3.4483
2011-04-15,0.0
2011-04-18,-5.0
2011-04-19,3.3835
2011-04-20,-1.8182
2011-04-21,0.3704
2011-04-25,-5.9041
2011-04-26,-1.9607999999999999
2011-04-27,-4.0
2011-04-28,-4.1667
2011-04-29,3.9130000000000003
2011-05-02,-7.9498
2011-05-03,-4.6023
2011-05-04,-11.8523
2011-05-05,16.2162
2011-05-06,-2.3256
2011-05-09,-4.7619
2011-05-10,-7.0
2011-05-11,-0.5376
2011-05-12,-2.1622
2011-05-13,-0.5525
2011-05-16,-5.5556
2011-05-17,17.647100000000002
2011-05-18,-10.0
2011-05-19,-5.5556
2011-05-20,-0.0735
2011-05-23,-2.5754
2011-05-24,5.7402
2011-05-25,-8.5714
2011-05-26,-4.375
2011-05-27,4.5752
2011-05-31,-6.25
2011-06-01,-13.3333
2011-06-02,7.6923
2011-06-03,3.5714
2011-06-06,-11.0345
2011-06-21,-53.4884
2011-06-22,-31.6667
2011-06-23,21.9512
2011-06-24,-40.0
2011-06-27,66.6667
2011-06-28,-40.0
2011-06-29,33.3333
2011-06-30,-25.0
2011-07-01,33.3333
2011-07-05,5.0
2011-07-06,19.0476
2011-07-07,-20.0
2011-07-08,-25.0
2011-07-11,33.3333
2011-07-12,0.0
2011-07-13,25.0
2011-07-14,0.0
2011-07-15,-20.0
2011-07-18,25.0
2011-07-19,0.0
2011-07-20,-26.0
2011-07-21,-18.9189
2011-07-22,0.0
2011-07-25,33.3333
2011-07-26,-12.5
2011-07-27,-14.2857
2011-07-28,0.0
2011-07-29,3.3333
2011-08-01,-35.4839
2011-08-02,65.0
2011-08-03,-9.0909
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,-33.3333
2011-08-10,20.0
2011-08-11,4.1667
2011-08-12,0.0
2011-08-15,-8.0
2011-08-16,4.3478
2011-08-17,-6.25
2011-08-18,11.1111
2011-08-19,60.0
2011-08-22,-50.0
2011-08-23,30.0
2011-08-24,-3.8462
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,-20.0
2011-08-30,25.0
2011-08-31,-20.0
2011-09-01,25.0
2011-09-02,-20.0
2011-09-06,30.0
2011-09-07,3.8462
2011-09-08,1.8519
2011-09-09,0.0
2011-09-12,1.8182
2011-09-13,-10.7143
2011-09-14,4.0
2011-09-15,-7.6923
2011-09-16,-12.5
2011-09-19,19.0476
2011-09-20,8.0
2011-09-21,-11.1111
2011-09-22,4.1667
2011-09-23,-20.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,-5.0
2011-10-03,5.2632
2011-10-04,-25.0
2011-10-05,-13.3333
2011-10-06,53.8462
2011-10-07,-50.0
2011-10-10,50.0
2011-10-11,5.8333
2011-10-12,-11.811
2011-10-13,42.8571
2011-10-14,10.0
2011-10-17,-31.8182
2011-10-18,-6.6667
2011-10-19,42.8571
2011-10-20,0.0
2011-10-21,-5.0
2011-10-24,-21.0526
2011-10-25,-33.3333
2011-10-26,-70.0
2011-10-27,66.6667
2011-10-28,80.0
2011-10-31,-33.3333
2011-11-01,-16.6667
2011-11-02,0.0
2011-11-03,60.0
2011-11-04,-25.0
2011-11-07,0.0
2011-11-09,-50.0
2011-11-10,6.25
2011-11-11,56.8627
2011-11-14,0.0
2011-11-15,-40.0
2011-11-16,66.6667
2011-11-17,0.0
2011-11-18,-40.0
2011-11-21,66.6667
2011-11-22,0.0
2011-11-23,-16.25
2011-11-28,-28.3582
2011-11-29,66.6667
2011-11-30,-40.0
2011-12-01,33.3333
2011-12-02,25.0
2011-12-05,-16.25
2011-12-06,19.403
2011-12-07,0.0
2011-12-08,2.5
2011-12-09,-2.439
2011-12-12,-20.0
2011-12-13,0.0
2011-12-14,-75.0
2011-12-15,400.0
2011-12-16,-60.0
2011-12-19,0.0
2011-12-20,-50.0
2011-12-21,300.0
2011-12-22,25.0
2011-12-23,-83.75
2011-12-27,146.1538
2011-12-28,-93.75
2011-12-29,3900.0
2011-12-30,-60.0
2012-01-03,0.0
2012-01-04,100.0
2012-01-05,0.0
2012-01-06,-75.0
2012-01-09,0.0
2012-01-10,300.0
2012-01-11,4.6875
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-19,19.403
2012-01-20,0.0
2012-01-23,20.0
2012-01-24,0.0
2012-01-25,-33.3333
2012-01-26,12.5
2012-01-27,-44.4444
2012-01-30,100.0
2012-01-31,-22.5
2012-02-01,0.0
2012-02-02,3.2258
2012-02-03,0.0
2012-02-07,-75.0
2012-02-08,0.0
2012-02-09,300.0
2012-02-10,-75.0
2012-02-13,268.75
2012-02-14,-72.8814
2012-02-15,0.0
2012-02-17,50.0
2012-02-21,66.6667
2012-02-22,-60.0
2012-02-23,0.0
2012-02-24,400.0
2012-02-27,-20.0
2012-02-28,-7.8125
2012-02-29,3.3898
2012-03-01,-21.3115
2012-03-02,-66.6667
2012-03-05,-87.5
2012-03-06,1500.0
2012-03-07,0.0
2012-03-08,0.0
2012-03-09,200.0
2012-03-12,-33.3333
2012-03-13,12.5
2012-03-14,4.1667
2012-03-15,-57.3333
2012-03-16,400.0
2012-03-19,-80.0
2012-03-20,100.0
2012-03-21,4.6875
2012-03-22,-47.7612
2012-03-23,357.1429
2012-03-26,-5.0
2012-03-27,-5.2632
2012-03-28,11.1111
2012-03-29,-10.0
2012-03-30,-44.4444
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,-20.0
2012-04-10,25.0
2012-04-11,-97.5
2012-04-12,3100.0
2012-04-17,3.125
2012-04-18,-27.2727
2012-04-19,66.6667
2012-04-20,-10.0
2012-04-23,11.1111
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,20.0
2012-04-30,-16.6667
2012-05-01,-40.0
2012-05-07,0.0
2012-05-08,66.6667
2012-05-09,0.0
2012-05-11,50.0
2012-05-14,-60.0
2012-05-15,233.3333
2012-05-16,-50.0
2012-05-18,-10.0
2012-05-21,0.0
2012-05-22,-33.3333
2012-05-23,33.3333
2012-05-24,-25.0
2012-05-29,33.3333
2012-05-31,-50.0
2012-06-05,-75.0
2012-06-06,25.0
2012-06-07,80.0
2012-06-08,0.0
2012-06-11,-11.1111
2012-06-12,0.0
2012-06-14,0.0
2012-06-15,700.0
2012-06-18,-43.75
2012-06-19,122.2222
2012-06-20,-20.0
2012-06-25,0.0
2012-06-26,-75.0
2012-06-27,100.0
2012-07-02,-96.875
2012-07-06,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-18,7900.0
2012-07-19,30.0
2012-07-20,-76.9231
2012-07-23,-33.3333
2012-07-24,-50.0
2012-07-27,900.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,-30.0
2012-08-02,-83.9286
2012-08-03,166.6667
2012-08-06,0.0
2012-08-07,166.6667
2012-08-10,-75.0
2012-08-13,0.0
2012-08-15,50.0
2012-08-16,50.0
2012-08-17,66.6667
2012-08-20,-46.6667
2012-08-23,-50.0
2012-08-24,0.0
2012-08-27,-93.75
2012-08-28,3100.0
2012-08-29,-50.0
2012-08-30,150.0
2012-09-04,-40.0
2012-09-05,33.3333
2012-09-07,-96.875
2012-09-10,1500.0
2012-09-11,100.0
2012-09-12,0.0
2012-09-13,-50.0
2012-09-14,-25.0
2012-09-17,-33.3333
2012-09-18,0.0
2012-09-19,0.0
2012-09-21,100.0
2012-09-25,0.0
2012-09-26,-56.25
2012-09-27,128.5714
2012-09-28,0.0
2012-10-01,-65.625
2012-10-02,190.9091
2012-10-03,-50.0
2012-10-04,100.0
2012-10-05,-50.0
2012-10-08,0.0
2012-10-11,100.0
2012-10-12,-25.0
2012-10-15,0.0
2012-10-16,-25.0
2012-10-17,-11.1111
2012-10-18,0.0
2012-10-19,100.0
2012-10-22,-75.0
2012-10-23,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-10-31,900.0
2012-11-01,-87.5
2012-11-05,0.0
2012-11-06,220.0
2012-11-07,-93.75
2012-11-08,200.0
2012-11-09,-50.0
2012-11-12,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-16,966.6667
2012-11-19,0.0
2012-11-20,-81.25
2012-11-21,0.0
2012-11-26,-50.0
2012-11-27,-33.3333
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,200.0
2012-12-03,0.0
2012-12-04,616.6667
2012-12-05,-62.7907
2012-12-06,-87.5
2012-12-07,0.0
2012-12-10,700.0
2012-12-11,-87.5
2012-12-12,0.0
2012-12-13,200.0
2012-12-14,-66.6667
2012-12-17,150.0
2012-12-18,60.0
2012-12-19,0.0
2012-12-20,-75.0
2012-12-21,300.0
2012-12-24,100.0
2012-12-26,-50.0
2012-12-27,-37.5
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,60.0
2013-01-04,-25.0
2013-01-07,33.3333
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,-75.0
2013-01-15,300.0
2013-01-16,0.0
2013-01-18,25.0
2013-01-22,-20.0
2013-01-23,0.0
2013-01-24,-75.0
2013-01-25,450.0
2013-01-29,-27.2727
2013-01-31,-37.5
2013-02-04,120.0
2013-02-05,0.0
2013-02-07,-27.2727
2013-02-08,-75.0
2013-02-11,200.0
2013-02-13,83.3333
2013-02-15,-81.8182
2013-02-19,0.0
2013-02-20,300.0
2013-02-21,-75.0
2013-02-22,450.0
2013-02-25,-45.4545
2013-02-28,0.0
2013-03-01,-66.6667
2013-03-04,200.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,-50.0
2013-03-08,366.6667
2013-03-11,-42.8571
2013-03-12,37.5
2013-03-13,0.0
2013-03-15,-27.2727
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,-62.5
2013-03-26,166.6667
2013-03-28,62.5
2013-04-01,-15.3846
2013-04-03,45.4545
2013-04-04,-31.25
2013-04-08,-27.2727
2013-04-11,37.5
2013-04-15,-27.2727
2013-04-16,37.5
2013-04-17,0.0
2013-04-18,-9.0909
2013-04-19,-20.0
2013-04-22,-62.5
2013-04-23,166.6667
2013-04-24,0.0
2013-04-30,0.0
2013-05-01,-62.5
2013-05-02,0.0
2013-05-03,433.3333
2013-05-06,-81.25
2013-05-09,-33.3333
2013-05-10,50.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-20,0.0
2013-05-21,266.6667
2013-05-22,45.4545
2013-05-23,-81.25
2013-05-24,0.0
2013-05-29,0.0
2013-05-31,10566.6667
2013-06-03,-99.0625
2013-06-04,100.0
2013-06-05,-50.0
2013-06-07,100.0
2013-06-10,-16.6667
2013-06-12,-60.0
2013-06-17,50.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,-33.3333
2013-06-21,0.0
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-05,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-23,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-08-13,0.0
2013-08-19,0.0
2013-08-29,0.0
2013-09-04,0.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-16,0.0
2013-09-19,0.0
2013-10-03,0.0
2013-10-10,0.0
2013-10-25,-20.0
2013-11-12,25.0
2013-11-15,-20.0
2013-11-20,25.0
2013-11-25,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-15,0.0
2014-01-21,0.0
2014-01-29,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-24,0.0
2014-03-14,300.0
2014-03-17,-37.5
2014-03-18,-60.0
2014-03-19,0.0
2014-03-20,300.0
2014-03-21,-37.5
2014-03-27,-60.0
2014-03-28,150.0
2014-03-31,-60.0
2014-04-01,0.0
2014-04-07,0.0
2014-04-10,0.0
2014-04-17,150.0
2014-04-21,-60.0
2014-05-01,150.0
2014-05-12,-60.0
2014-05-13,50.0
2014-05-15,-33.3333
2014-05-16,0.0
2014-05-19,0.0
2014-05-21,0.0
2014-06-04,0.0
2014-06-16,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-23,0.0
2014-06-25,0.0
2014-06-26,700.0
2014-06-27,-87.5
2014-07-03,0.0
2014-07-07,0.0
2014-07-10,0.0
2014-07-17,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-28,-20.0
2014-07-30,25.0
2014-08-04,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-18,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-11,0.0
2014-09-12,0.0
2014-09-24,0.0
2014-09-26,0.0
2014-10-23,50.0
2014-10-28,-33.3333
2014-12-01,0.0
2014-12-05,0.0
2014-12-08,0.0
2015-01-05,0.0
2015-01-14,700.0
2015-01-15,-87.5
2015-01-29,0.0
2015-02-20,0.0
2015-02-27,700.0
2015-03-02,0.0
2015-03-03,-87.5
2015-03-10,-20.0
2015-03-17,25.0
2015-03-24,0.0
2015-04-14,-99.2
2015-05-04,12400.0
2015-05-11,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-20,50.0
2015-07-21,-33.3333
2015-07-31,50.0
2015-08-03,-33.3333
2015-08-04,0.0
2015-08-10,0.0
2015-08-20,0.0
2015-08-24,50.0
2015-09-01,-33.3333
2015-09-09,0.0
2015-09-22,700.0
2015-09-25,-87.5
2015-09-28,0.0
2015-10-05,0.0
2015-10-15,700.0
2015-10-16,0.0
2015-10-28,-87.5
2015-11-03,0.0
2015-11-12,700.0
2015-11-23,0.0
2015-11-30,-87.5
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-14,0.0
2015-12-18,700.0
2015-12-23,0.0
2015-12-31,-87.5
2016-01-08,0.0
2016-01-19,700.0
2016-01-22,-87.5
2016-01-28,700.0
2016-02-03,-68.75
2016-02-16,60.0
2016-02-24,-37.5
2016-02-26,20.0
2016-03-02,-50.0
2016-03-04,166.6667
2016-03-14,-62.5
2016-03-21,0.0
2016-03-28,0.0
2016-03-30,-33.3333
2016-04-06,150.0
2016-04-13,-40.0
2016-04-14,0.0
2016-04-18,0.0
2016-04-20,66.6667
2016-04-21,-40.0
2016-04-26,0.0
2016-04-27,0.0
2016-04-29,433.3333
2016-05-11,-81.25
2016-05-13,0.0
2016-05-20,0.0
2016-05-25,433.3333
2016-06-08,0.0
2016-06-16,-68.75
2016-06-21,-40.0
2016-06-27,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-08-08,433.3333
2016-08-12,-87.5
2016-09-12,0.0
2016-09-14,700.0
2016-10-13,-87.5
2016-11-08,700.0
2016-11-21,-87.5
2016-12-02,150.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,-60.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,50.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-11,-33.3333
2017-01-12,0.0
2017-01-13,0.0
2017-01-20,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-06,0.0
2017-03-03,700.0
2017-03-06,-87.5
2017-03-30,0.0
2017-04-05,700.0
2017-05-01,-87.5
2017-05-02,0.0
2017-05-10,0.0
2017-05-12,-20.0
2017-05-15,900.0
2017-05-16,-87.5
2017-05-18,0.0
2017-05-22,0.0
2017-05-26,0.0
2017-06-01,0.0
2017-06-06,-55.2
2017-06-12,257.1429
2017-06-13,-50.0
2017-06-15,0.0
2017-06-19,0.0
2017-06-23,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-13,0.0
2017-07-18,0.0
2017-07-24,0.0
2017-07-26,900.0
2017-07-27,-90.0
2017-08-04,-90.0
2017-08-09,9900.0
2017-08-10,-99.0
2017-08-15,900.0
2017-08-17,0.0
2017-08-24,0.0
2017-08-29,0.0
2017-09-05,900.0
2017-09-06,0.0
2017-09-11,-90.0
2017-09-20,900.0
2017-09-26,-90.0
2017-09-27,0.0
2017-10-02,0.0
2017-10-05,0.0
2017-10-09,0.0
2017-10-10,900.0
2017-10-17,-99.0
2017-10-18,900.0
2017-10-19,200.0
2017-10-20,-33.3333
2017-10-24,0.0
2017-10-27,-50.0
2017-11-01,100.0
2017-11-02,50.0
2017-11-03,-33.3333
2017-11-06,-50.0
2017-11-07,-99.0
2017-11-10,900.0
2017-11-13,900.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,900.0
2017-11-20,-70.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,-66.6667
2017-11-29,100.0
2017-11-30,-99.5
2017-12-04,19900.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-08,-50.0
2017-12-11,0.0
2017-12-12,-99.0
2017-12-13,0.0
2017-12-15,19900.0
2017-12-18,0.0
2017-12-19,50.0
2017-12-20,-33.3333
2017-12-26,-50.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-90.0
2018-01-04,900.0
2018-01-05,0.0
2018-01-11,-99.0
2018-01-18,9900.0
2018-01-31,0.0
2018-02-16,0.0
2018-02-28,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-07,900.0
2018-03-08,-90.0
2018-03-16,0.0
2018-03-23,0.0
2018-04-05,0.0
2018-04-06,-99.0
2018-04-11,9900.0
2018-04-18,-99.0
2018-04-23,0.0
2018-04-27,0.0
2018-05-02,900.0
2018-05-10,900.0
2018-05-16,0.0
2018-06-12,900.0
2018-06-27,-90.0
2018-06-28,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-12,0.0
2018-07-17,0.0
2018-07-18,-90.0
2018-07-30,9900.0003
2018-07-31,-90.0
2018-08-02,-99.0
2018-08-07,99900.0003
2018-08-09,0.0
2018-08-13,-90.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-21,900.0
2018-08-23,-90.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-06,0.0
2018-09-10,0.0
2018-09-11,900.0
2018-09-26,-90.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-09,-99.0
2018-10-10,9900.0
2018-10-15,0.0
2018-10-24,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-11-06,0.0
2018-11-14,-90.0
2018-11-15,9900.0003
2018-11-16,-99.0
2018-11-19,900.0
2018-11-26,-90.0
2018-11-28,-90.0
2018-11-30,9900.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-10,-99.0
2018-12-11,99900.0003
2018-12-12,-99.9
2018-12-13,0.0
2018-12-18,900.0
2018-12-24,-90.0
2018-12-27,900.0
2018-12-28,900.0
2018-12-31,100.0
2019-01-02,-50.0
2019-01-03,0.0
2019-01-08,-90.0
2019-01-11,900.0
2019-01-16,0.0
2019-01-23,-90.0
2019-01-25,900.0
2019-01-30,100.0
2019-01-31,-99.5
2019-02-01,9900.0
2019-02-04,0.0
2019-02-06,0.0
2019-02-11,100.0
2019-02-12,0.0
2019-02-14,0.0
2019-02-19,-50.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-04,0.0
2019-03-07,0.0
2019-03-11,-99.0
2019-03-13,9900.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-20,900.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,-99.0
2019-03-28,900.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,-99.0
2019-04-04,9900.0
2019-04-10,0.0
2019-04-12,0.0
2019-04-23,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-03,0.0
2019-05-09,-99.0
2019-05-13,9900.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-21,9900.0
2019-05-23,0.0
2019-05-24,-99.0
2019-05-30,9900.0
2019-06-07,0.0
2019-06-11,-90.0
2019-06-12,900.0
2019-06-14,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-28,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-17,0.0
2019-07-22,-99.0
2019-07-23,19900.0001
2019-07-24,-50.0
2019-07-25,0.0
2019-07-29,0.0
2019-07-31,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-12,0.0
2019-08-15,0.0
2019-08-20,100.0
2019-08-21,400.0
2019-08-23,-80.0
2019-08-27,0.0
2019-08-28,350.0
2019-09-04,0.0
2019-09-05,-88.8889
2019-09-11,0.0
2019-09-13,900.0
2019-09-16,-90.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,900.0
2019-09-20,-90.0
2019-09-27,0.0
2019-10-04,900.0
2019-10-09,-90.0
