ticker,WSM US Equity
2000-05-22,-0.5505
2000-05-23,1.2915
2000-05-24,-2.9144
2000-05-25,4.3152
2000-05-26,-8.2734
2000-05-30,2.549
2000-05-31,-1.912
2000-06-01,-4.6784
2000-06-02,2.2495
2000-06-05,-6.6
2000-06-06,-8.5653
2000-06-07,2.8103
2000-06-08,3.1891
2000-06-09,-1.9868000000000001
2000-06-12,-6.3063
2000-06-13,2.4038
2000-06-14,5.1643
2000-06-15,0.4464
2000-06-16,-1.1111
2000-06-19,-5.1685
2000-06-20,0.237
2000-06-21,-0.2364
2000-06-22,-1.4218
2000-06-23,2.4038
2000-06-26,-0.4695
2000-06-27,12.0283
2000-06-28,2.7368
2000-06-29,4.7131
2000-06-30,1.5655999999999999
2000-07-03,0.1927
2000-07-05,-0.1923
2000-07-06,8.4778
2000-07-07,0.5329
2000-07-10,10.2473
2000-07-11,-1.9231
2000-07-12,-2.1242
2000-07-13,-2.1703
2000-07-14,-0.3413
2000-07-17,0.8562
2000-07-18,-0.8489
2000-07-19,-1.0274
2000-07-20,0.346
2000-07-21,2.7586
2000-07-24,-3.5235
2000-07-25,2.6087
2000-07-26,5.2542
2000-07-27,4.1868
2000-07-28,-4.6368
2000-07-31,0.4862
2000-08-01,2.0968
2000-08-02,2.2117
2000-08-03,2.6275
2000-08-04,3.6145
2000-08-07,-1.3081
2000-08-08,1.1782
2000-08-09,-5.3857
2000-08-10,-3.0769
2000-08-11,1.4285999999999999
2000-08-14,0.313
2000-08-15,-0.468
2000-08-16,-8.9342
2000-08-17,5.6799
2000-08-18,-0.1629
2000-08-21,-2.447
2000-08-22,1.505
2000-08-23,-1.1532
2000-08-24,1.1667
2000-08-25,1.318
2000-08-28,-0.6504
2000-08-29,2.455
2000-08-30,-3.6741
2000-08-31,-4.6434
2000-09-01,0.8696
2000-09-05,2.069
2000-09-06,7.7703
2000-09-07,-1.8809
2000-09-08,6.869
2000-09-11,4.6338
2000-09-12,-2.7143
2000-09-13,0.5874
2000-09-14,1.4599
2000-09-15,1.5827
2000-09-18,1.4163999999999999
2000-09-19,-8.2402
2000-09-20,-0.1522
2000-09-21,4.1159
2000-09-22,1.7570000000000001
2000-09-25,-1.5827
2000-09-26,-2.924
2000-09-27,-3.012
2000-09-28,-2.3292
2000-09-29,-11.6057
2000-10-02,-7.554
2000-10-03,-5.2529
2000-10-04,-3.2854
2000-10-05,-2.5478
2000-10-06,-6.3181
2000-10-09,-29.3023
2000-10-10,4.9342
2000-10-11,-3.1348
2000-10-12,-5.178
2000-10-13,4.7782
2000-10-16,-3.9088000000000003
2000-10-17,-1.0169
2000-10-18,3.4247
2000-10-19,6.6225000000000005
2000-10-20,-2.1739
2000-10-23,-3.1746
2000-10-24,-0.9836
2000-10-25,-3.6424
2000-10-26,2.7491
2000-10-27,4.0134
2000-10-30,2.2508
2000-10-31,4.717
2000-11-01,-1.2012
2000-11-02,13.3739
2000-11-03,-5.63
2000-11-06,0.8523
2000-11-07,-10.9859
2000-11-08,-1.2658
2000-11-09,-6.7308
2000-11-10,-9.2784
2000-11-13,6.0606
2000-11-14,7.1429
2000-11-15,-4.0
2000-11-16,-3.4722
2000-11-17,3.5971
2000-11-20,2.0833
2000-11-21,-7.8231
2000-11-22,-1.845
2000-11-24,4.1353
2000-11-27,6.8591999999999995
2000-11-28,-3.7161999999999997
2000-11-29,0.3509
2000-11-30,-6.2937
2000-12-01,-0.7463
2000-12-04,0.7519
2000-12-05,11.9403
2000-12-06,-1.0
2000-12-07,0.0
2000-12-08,-0.6734
2000-12-11,2.0339
2000-12-12,-5.3156
2000-12-13,-1.0526
2000-12-14,-1.7730000000000001
2000-12-15,-3.2491
2000-12-18,2.9851
2000-12-19,-2.5362
2000-12-20,-3.7175000000000002
2000-12-21,1.9304999999999999
2000-12-22,9.0909
2000-12-26,-3.8194
2000-12-27,1.083
2000-12-28,2.8571
2000-12-29,11.1111
2001-01-02,8.125
2001-01-03,8.9595
2001-01-04,8.4881
2001-01-05,-2.445
2001-01-08,-5.5138
2001-01-09,-4.7745
2001-01-10,8.3565
2001-01-11,4.3702
2001-01-12,-1.4778
2001-01-16,2.25
2001-01-17,3.6675
2001-01-18,-6.3679
2001-01-19,-2.7708
2001-01-22,5.6995000000000005
2001-01-23,0.7353
2001-01-24,2.9196999999999997
2001-01-25,4.4917
2001-01-26,-7.9186
2001-01-29,4.1376
2001-01-30,0.0
2001-01-31,1.1703000000000001
2001-02-01,-0.6343
2001-02-02,-4.6189
2001-02-05,-2.5197000000000003
2001-02-06,0.9693
2001-02-07,2.24
2001-02-08,-4.2254
2001-02-09,0.5719
2001-02-12,1.1373
2001-02-13,8.0321
2001-02-14,-2.974
2001-02-15,-0.9579
2001-02-16,0.1934
2001-02-20,3.5521000000000003
2001-02-21,-10.9993
2001-02-22,-3.6447000000000003
2001-02-23,14.7826
2001-02-26,10.7955
2001-02-27,-3.6923
2001-02-28,-3.2659000000000002
2001-03-01,-3.6696999999999997
2001-03-02,1.3333
2001-03-05,-2.6316
2001-03-06,5.6371
2001-03-07,6.1769
2001-03-08,-0.241
2001-03-09,-2.3464
2001-03-12,-3.8869
2001-03-13,-3.2353
2001-03-14,9.3085
2001-03-15,2.5721
2001-03-16,-5.5574
2001-03-19,-0.61
2001-03-20,-1.5884
2001-03-21,2.7146
2001-03-22,-9.8214
2001-03-23,6.3366
2001-03-26,1.7505
2001-03-27,7.2474
2001-03-28,-6.4505
2001-03-29,-1.4958
2001-03-30,-2.7778
2001-04-02,1.5619
2001-04-03,-2.7382
2001-04-04,0.0
2001-04-05,0.6556
2001-04-06,0.2299
2001-04-09,-2.4847
2001-04-10,5.4096
2001-04-11,-2.1941
2001-04-12,-3.5741
2001-04-16,2.642
2001-04-17,-0.6915
2001-04-18,11.7602
2001-04-19,0.2077
2001-04-20,-3.6959999999999997
2001-04-23,-2.0086
2001-04-24,-0.6589
2001-04-25,0.7738
2001-04-26,2.3766
2001-04-27,4.6429
2001-04-30,2.628
2001-05-01,3.4253
2001-05-02,1.9293
2001-05-03,0.5047
2001-05-04,2.0402
2001-05-07,-1.5072
2001-05-08,-2.03
2001-05-09,-4.2078
2001-05-10,3.6606
2001-05-11,-3.4029
2001-05-14,-0.2991
2001-05-15,0.7
2001-05-16,3.6081
2001-05-17,11.8211
2001-05-18,-4.0286
2001-05-21,4.7931
2001-05-22,1.9034
2001-05-23,-6.0496
2001-05-24,2.5223
2001-05-25,0.6368
2001-05-29,-2.042
2001-05-30,-1.6735
2001-05-31,0.5673
2001-06-01,2.0784
2001-06-04,0.7853
2001-06-05,0.0577
2001-06-06,-0.2019
2001-06-07,0.4624
2001-06-08,1.1219999999999999
2001-06-11,-2.6458
2001-06-12,-1.1105
2001-06-13,0.5024
2001-06-14,-2.2640000000000002
2001-06-15,2.0156
2001-06-18,-0.6193
2001-06-19,1.365
2001-06-20,2.5468
2001-06-21,6.994
2001-06-22,-6.6969
2001-06-25,2.6593999999999998
2001-06-26,-0.8635
2001-06-27,2.9784
2001-06-28,6.1664
2001-06-29,-0.2313
2001-07-02,-1.6743999999999999
2001-07-03,-0.7074
2001-07-05,0.7124
2001-07-06,-3.9036
2001-07-09,-1.7993000000000001
2001-07-10,-0.7496
2001-07-11,-5.7343
2001-07-12,8.635
2001-07-13,1.2292
2001-07-16,-1.5110999999999999
2001-07-17,-2.7945
2001-07-18,3.8613
2001-07-19,-1.7096
2001-07-20,0.138
2001-07-23,3.7221
2001-07-24,-0.8506
2001-07-25,0.9383
2001-07-26,0.9296
2001-07-27,1.5789
2001-07-30,1.1399
2001-07-31,-2.3822
2001-08-01,-1.0234
2001-08-02,-0.1856
2001-08-03,-2.842
2001-08-06,-7.5451
2001-08-07,3.1638
2001-08-08,0.086
2001-08-09,0.2005
2001-08-10,-3.9726
2001-08-13,-5.0595
2001-08-14,9.2476
2001-08-15,-1.4060000000000001
2001-08-16,-0.2328
2001-08-17,-3.734
2001-08-20,-0.9394
2001-08-21,-10.3701
2001-08-22,5.4608
2001-08-23,-7.4434000000000005
2001-08-24,12.6224
2001-08-27,2.3595
2001-08-28,-1.2739
2001-08-29,-0.768
2001-08-30,-5.1393
2001-08-31,3.7859
2001-09-04,-1.3208
2001-09-05,0.0956
2001-09-06,-1.0825
2001-09-07,-3.3151
2001-09-10,-5.7923
2001-09-17,-12.1908
2001-09-18,-2.8169
2001-09-19,4.7619
2001-09-20,-6.8774999999999995
2001-09-21,-4.1596
2001-09-24,7.6174
2001-09-25,-2.0165
2001-09-26,-8.7358
2001-09-27,1.9327999999999999
2001-09-28,7.4944
2001-10-01,-6.6359
2001-10-02,-0.135
2001-10-03,21.8468
2001-10-04,-0.1848
2001-10-05,-1.963
2001-10-08,-1.1711
2001-10-09,-0.3823
2001-10-10,4.9885
2001-10-11,4.5687
2001-10-12,-0.2447
2001-10-15,-3.1184
2001-10-16,1.1935
2001-10-17,-1.5368
2001-10-18,-5.3721
2001-10-19,5.1016
2001-10-22,-1.4599
2001-10-23,-3.1481
2001-10-24,2.2945
2001-10-25,2.4299
2001-10-26,-2.7372
2001-10-29,-4.6154
2001-10-30,-0.4721
2001-10-31,2.3715
2001-11-01,5.1737
2001-11-02,5.8737
2001-11-05,3.6755
2001-11-06,0.1003
2001-11-07,3.9091
2001-11-08,1.6077
2001-11-09,0.6329
2001-11-12,0.283
2001-11-13,9.1878
2001-11-14,6.4331
2001-11-15,-1.8618000000000001
2001-11-16,-2.1721
2001-11-19,7.6447
2001-11-20,-2.7415000000000003
2001-11-21,-1.1275
2001-11-23,2.0092
2001-11-26,1.5438
2001-11-27,3.2765
2001-11-28,-1.5228000000000002
2001-11-29,0.0258
2001-11-30,0.1288
2001-12-03,-0.5661
2001-12-04,1.5787
2001-12-05,4.7134
2001-12-06,-1.7032
2001-12-07,-1.4851
2001-12-10,-1.8593
2001-12-11,-0.384
2001-12-12,-1.9275
2001-12-13,-1.6509
2001-12-14,5.6488
2001-12-17,1.9924
2001-12-18,3.8576
2001-12-19,0.4286
2001-12-20,0.5927
2001-12-21,1.1077
2001-12-24,-0.4662
2001-12-26,1.5457
2001-12-27,-0.0923
2001-12-28,0.554
2001-12-31,-1.5152
2002-01-02,-4.3124
2002-01-03,1.1693
2002-01-04,1.3243
2002-01-07,0.1901
2002-01-08,0.6404
2002-01-09,-2.2861000000000002
2002-01-10,2.219
2002-01-11,-3.1383
2002-01-14,-1.5834000000000001
2002-01-15,2.2277
2002-01-16,-1.4285999999999999
2002-01-17,3.7829
2002-01-18,-1.1834
2002-01-22,-0.1198
2002-01-23,2.4221
2002-01-24,3.0438
2002-01-25,-0.4317
2002-01-28,1.141
2002-01-29,-3.4522
2002-01-30,3.7626
2002-01-31,3.6036
2002-02-01,-2.6522
2002-02-04,-3.4167
2002-02-05,-0.1156
2002-02-06,-2.9861
2002-02-07,-0.2625
2002-02-08,0.9809
2002-02-11,4.5013
2002-02-12,-0.5214
2002-02-13,1.8687
2002-02-14,1.3199
2002-02-15,-0.6403
2002-02-19,-1.2444
2002-02-20,1.1476
2002-02-21,-0.6674
2002-02-22,-1.2542
2002-02-25,2.4042
2002-02-26,-1.2182
2002-02-27,2.2197
2002-02-28,-0.5264
2002-03-01,4.2999
2002-03-04,-0.1903
2002-03-05,-0.1271
2002-03-06,3.7964
2002-03-07,1.3895
2002-03-08,-1.1689
2002-03-11,-5.3834
2002-03-12,1.7241
2002-03-13,-1.1229
2002-03-14,2.1213
2002-03-15,0.9232
2002-03-18,-0.79
2002-03-19,0.5868
2002-03-20,2.1875
2002-03-21,-3.3435
2002-03-22,-1.3288
2002-03-25,-0.5558
2002-03-26,0.086
2002-03-27,-1.3101
2002-03-28,0.0871
2002-04-01,0.1305
2002-04-02,-2.4104
2002-04-03,-1.7802
2002-04-04,3.3077
2002-04-05,1.8639999999999999
2002-04-08,2.8418
2002-04-09,1.0048
2002-04-10,0.5596
2002-04-11,-3.6068
2002-04-12,0.4918
2002-04-15,-0.5319
2002-04-16,1.3048
2002-04-17,11.5921
2002-04-18,2.7625
2002-04-19,2.541
2002-04-22,-0.7362
2002-04-23,1.8632
2002-04-24,0.3374
2002-04-25,1.8407
2002-04-26,2.3288
2002-04-29,-1.9531
2002-04-30,-0.2079
2002-05-01,0.3298
2002-05-02,1.0035
2002-05-03,0.925
2002-05-06,-1.5614
2002-05-07,1.8965999999999998
2002-05-08,-0.9645
2002-05-09,-0.393
2002-05-10,-1.5093999999999999
2002-05-13,-2.6471999999999998
2002-05-14,5.0089
2002-05-15,-0.7155
2002-05-16,0.8579
2002-05-17,2.4497999999999998
2002-05-20,-0.9631
2002-05-21,-3.2864
2002-05-22,0.6588
2002-05-23,10.6442
2002-05-24,0.3113
2002-05-28,1.8001
2002-05-29,-2.2866
2002-05-30,-0.312
2002-05-31,0.1878
2002-06-03,-0.9372
2002-06-04,-1.766
2002-06-05,2.9535
2002-06-06,-3.3053
2002-06-07,3.2248
2002-06-10,-0.2499
2002-06-11,-0.783
2002-06-12,0.8523
2002-06-13,-6.1659
2002-06-14,-0.467
2002-06-17,1.307
2002-06-18,0.7278
2002-06-19,-0.6568
2002-06-20,-1.6529
2002-06-21,-1.8487
2002-06-24,-0.3425
2002-06-25,-2.5086
2002-06-26,4.5118
2002-06-27,0.3373
2002-06-28,3.0588
2002-07-01,-2.1526
2002-07-02,-6.7667
2002-07-03,-1.4659
2002-07-05,6.8215
2002-07-08,0.034
2002-07-09,-3.2258
2002-07-10,-2.807
2002-07-11,-2.4188
2002-07-12,-4.0696
2002-07-15,-2.7767
2002-07-16,-7.2194
2002-07-17,0.7696
2002-07-18,-1.9941
2002-07-19,-5.6277
2002-07-22,-5.9633
2002-07-23,0.0488
2002-07-24,14.3832
2002-07-25,-4.1773
2002-07-26,4.8043
2002-07-29,11.2054
2002-07-30,-2.8626
2002-07-31,-10.609
2002-08-01,-3.6484
2002-08-02,-6.7062
2002-08-05,-2.3961
2002-08-06,4.6091999999999995
2002-08-07,1.772
2002-08-08,-3.7176
2002-08-09,2.6393
2002-08-12,0.0
2002-08-13,6.1905
2002-08-14,8.1614
2002-08-15,4.5191
2002-08-16,-0.833
2002-08-19,1.08
2002-08-20,2.3348
2002-08-21,3.0549
2002-08-22,-6.1914
2002-08-23,0.08
2002-08-26,-0.2398
2002-08-27,-9.2548
2002-08-28,-3.3113
2002-08-29,5.0228
2002-08-30,0.0
2002-09-03,-3.8261
2002-09-04,7.1429
2002-09-05,0.4219
2002-09-06,8.6975
2002-09-09,1.0437
2002-09-10,0.6503
2002-09-11,0.076
2002-09-12,-2.3927
2002-09-13,0.856
2002-09-16,3.4722
2002-09-17,0.2983
2002-09-18,-1.5613000000000001
2002-09-19,-3.1344
2002-09-20,-0.9747
2002-09-23,-3.9370000000000003
2002-09-24,-0.4098
2002-09-25,3.2922000000000002
2002-09-26,4.1833
2002-09-27,-4.0918
2002-09-30,-5.7815
2002-10-01,-0.5501
2002-10-02,-3.3617
2002-10-03,-3.1704
2002-10-04,6.6849
2002-10-07,-5.3708
2002-10-08,5.9459
2002-10-09,-8.1633
2002-10-10,3.287
2002-10-11,6.7234
2002-10-14,-0.504
2002-10-15,6.2896
2002-10-16,-1.3106
2002-10-17,6.0765
2002-10-18,-0.2276
2002-10-21,-0.8745
2002-10-22,-2.6467
2002-10-23,-2.7187
2002-10-24,2.1871
2002-10-25,3.5275
2002-10-28,-6.7764
2002-10-29,1.4374
2002-10-30,-2.4291
2002-10-31,-1.2448
2002-11-01,3.6975
2002-11-04,-5.9562
2002-11-05,0.4739
2002-11-06,1.4151
2002-11-07,-4.3975
2002-11-08,-0.575
2002-11-11,-5.4715
2002-11-12,1.8824
2002-11-13,2.0323
2002-11-14,7.5147
2002-11-15,3.2842000000000002
2002-11-18,-4.8104
2002-11-19,1.4989
2002-11-20,5.0633
2002-11-21,4.2169
2002-11-22,-2.9672
2002-11-25,2.7403
2002-11-26,-4.0974
2002-11-27,7.7388
2002-11-29,-1.459
2002-12-02,2.126
2002-12-03,-1.8587
2002-12-04,4.8106
2002-12-05,0.4698
2002-12-06,0.4676
2002-12-09,-5.4064
2002-12-10,3.1416
2002-12-11,3.7064
2002-12-12,1.9108
2002-12-13,-1.9097
2002-12-16,2.1947
2002-12-17,-5.3343
2002-12-18,-0.8416
2002-12-19,-0.6642
2002-12-20,2.3403
2002-12-23,-2.8312
2002-12-24,-3.6235
2002-12-26,3.5659
2002-12-27,-1.5718999999999999
2002-12-30,1.5589
2002-12-31,1.6473
2003-01-02,4.0884
2003-01-03,-3.4678
2003-01-06,2.566
2003-01-07,-0.5361
2003-01-08,0.5749
2003-01-09,-8.0743
2003-01-10,1.0493999999999999
2003-01-13,-7.0
2003-01-14,1.1993
2003-01-15,-0.3678
2003-01-16,5.5373
2003-01-17,-0.6607
2003-01-21,-2.9734
2003-01-22,-1.5323
2003-01-23,-1.3104
2003-01-24,0.8299
2003-01-27,-5.3909
2003-01-28,0.7829
2003-01-29,3.1938
2003-01-30,-2.9695
2003-01-31,2.0259
2003-02-03,-1.9856
2003-02-04,-4.1379
2003-02-05,2.2482
2003-02-06,-1.7149999999999999
2003-02-07,0.6711
2003-02-10,2.0889
2003-02-11,1.8719999999999999
2003-02-12,-1.7094
2003-02-13,-3.1739
2003-02-14,-0.0898
2003-02-18,5.3933
2003-02-19,-1.7484
2003-02-20,0.3472
2003-02-21,2.5519
2003-02-24,-4.555
2003-02-25,-0.2209
2003-02-26,-0.2657
2003-02-27,2.1758
2003-02-28,1.1734
2003-03-03,-2.7921
2003-03-04,-6.7609
2003-03-05,-1.8957000000000002
2003-03-06,0.9662
2003-03-07,2.3923
2003-03-10,-3.271
2003-03-11,-1.5941999999999998
2003-03-12,0.4418
2003-03-13,5.132
2003-03-14,-2.0456
2003-03-17,5.3631
2003-03-18,-4.5045
2003-03-19,-2.9245
2003-03-20,4.3246
2003-03-21,10.014
2003-03-24,-4.5301
2003-03-25,0.8869
2003-03-26,-1.011
2003-03-27,-1.4654
2003-03-28,-1.397
2003-03-31,-0.3656
2003-04-01,-4.1284
2003-04-02,2.823
2003-04-03,-1.1168
2003-04-04,-0.3294
2003-04-07,2.4551
2003-04-08,-0.4608
2003-04-09,-2.6389
2003-04-10,1.7593999999999999
2003-04-11,1.5421
2003-04-14,3.3134
2003-04-15,4.1871
2003-04-16,-1.4536
2003-04-17,3.0803
2003-04-21,0.7997
2003-04-22,3.1315
2003-04-23,-1.1741
2003-04-24,-0.1639
2003-04-25,-1.7234
2003-04-28,3.6743
2003-04-29,3.5441000000000003
2003-04-30,0.6612
2003-05-01,-2.0093
2003-05-02,4.0221
2003-05-05,-0.1137
2003-05-06,1.2144
2003-05-07,1.1623999999999999
2003-05-08,-1.4085
2003-05-09,1.391
2003-05-12,2.0022
2003-05-13,2.2901
2003-05-14,-0.3198
2003-05-15,-2.5667999999999997
2003-05-16,-3.7688
2003-05-19,-2.2433
2003-05-20,1.4391
2003-05-21,1.7255
2003-05-22,-0.1131
2003-05-23,0.3774
2003-05-27,2.4436
2003-05-28,2.2385
2003-05-29,-2.1177
2003-05-30,4.2538
2003-06-02,-0.2814
2003-06-03,-0.3527
2003-06-04,1.4159
2003-06-05,3.8045
2003-06-06,-2.421
2003-06-09,-2.3777
2003-06-10,1.306
2003-06-11,1.9163999999999999
2003-06-12,0.4103
2003-06-13,-1.0555
2003-06-16,3.4756
2003-06-17,-0.9977
2003-06-18,-1.2429000000000001
2003-06-19,-1.1905000000000001
2003-06-20,1.6867
2003-06-23,0.0339
2003-06-24,1.2521
2003-06-25,-0.0334
2003-06-26,2.5744
2003-06-27,-2.6728
2003-06-30,-2.2103
2003-07-01,0.6849
2003-07-02,-0.102
2003-07-03,-0.9534
2003-07-07,2.2688
2003-07-08,0.0336
2003-07-09,-0.9745
2003-07-10,-2.9522
2003-07-11,0.6294
2003-07-14,5.8721
2003-07-15,-0.9846
2003-07-16,-1.591
2003-07-17,-1.6167
2003-07-18,-2.6018
2003-07-21,-2.7768
2003-07-22,1.2292
2003-07-23,1.5
2003-07-24,0.5278
2003-07-25,-0.875
2003-07-28,0.6356
2003-07-29,-0.0702
2003-07-30,-2.3876
2003-07-31,1.6187
2003-08-01,-2.3009
2003-08-04,-1.5217
2003-08-05,-0.9198
2003-08-06,1.0026
2003-08-07,0.1103
2003-08-08,1.7995
2003-08-11,0.4329
2003-08-12,1.9756
2003-08-13,-0.1409
2003-08-14,1.1287
2003-08-15,1.6045
2003-08-18,1.4761
2003-08-19,0.9134
2003-08-20,1.6091
2003-08-21,0.6269
2003-08-22,-1.8033000000000001
2003-08-25,-0.0334
2003-08-26,0.2672
2003-08-27,0.0999
2003-08-28,2.4293
2003-08-29,-0.5523
2003-09-02,1.8295
2003-09-03,2.0212
2003-09-04,-2.3585
2003-09-05,-2.4154999999999998
2003-09-08,-1.1221
2003-09-09,-3.0374
2003-09-10,-1.1360000000000001
2003-09-11,1.6713
2003-09-12,1.2328999999999999
2003-09-15,0.203
2003-09-16,2.8697
2003-09-17,0.8861
2003-09-18,-0.4554
2003-09-19,-0.5556
2003-09-22,-5.1594
2003-09-23,1.0742
2003-09-24,-4.1824
2003-09-25,-0.6798
2003-09-26,-2.7378
2003-09-29,-0.0741
2003-09-30,0.0
2003-10-01,2.6686
2003-10-02,3.7906
2003-10-03,2.2609
2003-10-06,0.8844
2003-10-07,0.3372
2003-10-08,-0.8737
2003-10-09,3.1186
2003-10-10,-0.3945
2003-10-13,3.3663
2003-10-14,0.8301
2003-10-15,-1.045
2003-10-16,0.8
2003-10-17,-0.7937
2003-10-20,2.176
2003-10-21,0.0313
2003-10-22,0.1565
2003-10-23,0.0625
2003-10-24,-0.3124
2003-10-27,4.6693999999999996
2003-10-28,5.1796
2003-10-29,-0.3985
2003-10-30,-0.1429
2003-10-31,1.1162
2003-11-03,1.9813
2003-11-04,-2.0538
2003-11-05,-0.255
2003-11-06,0.8523
2003-11-07,-0.3662
2003-11-10,0.0848
2003-11-11,1.0169
2003-11-12,3.887
2003-11-13,-0.969
2003-11-14,-2.1473
2003-11-17,-2.9444
2003-11-18,-1.3452
2003-11-19,-0.3481
2003-11-20,0.8734
2003-11-21,1.0101
2003-11-24,2.0857
2003-11-25,-0.056
2003-11-26,0.364
2003-11-28,0.558
2003-12-01,1.2209
2003-12-02,-2.4671
2003-12-03,-0.787
2003-12-04,-3.4561
2003-12-05,-0.0587
2003-12-08,0.5578
2003-12-09,-0.438
2003-12-10,-1.2903
2003-12-11,2.7926
2003-12-12,-0.1445
2003-12-15,-1.1577
2003-12-16,-3.8946
2003-12-17,2.9555
2003-12-18,1.1838
2003-12-19,-0.4972
2003-12-22,-1.1758
2003-12-23,0.5354
2003-12-24,-0.2071
2003-12-26,0.8301
2003-12-29,1.3819
2003-12-30,1.5371000000000001
2003-12-31,-0.6855
2004-01-02,-1.8407
2004-01-05,1.1427
2004-01-06,1.4484
2004-01-07,1.3135
2004-01-08,-4.0868
2004-01-09,-0.0294
2004-01-12,-3.7625
2004-01-13,-0.733
2004-01-14,0.6154
2004-01-15,1.3761
2004-01-16,-0.1207
2004-01-20,-1.3893
2004-01-21,1.9602
2004-01-22,-0.3905
2004-01-23,0.4222
2004-01-26,0.6607
2004-01-27,-1.9988000000000001
2004-01-28,-3.0137
2004-01-29,-0.3453
2004-01-30,1.1339
2004-02-02,0.0
2004-02-03,-1.308
2004-02-04,-1.1991
2004-02-05,-1.1179000000000001
2004-02-06,5.4587
2004-02-09,0.7657
2004-02-10,-0.8511
2004-02-11,2.054
2004-02-12,-0.6909
2004-02-13,-1.2099
2004-02-17,0.2449
2004-02-18,-0.672
2004-02-19,-1.2608
2004-02-20,-1.4949
2004-02-23,-1.9918
2004-02-24,-0.0323
2004-02-25,1.0003
2004-02-26,0.2236
2004-02-27,1.9764
2004-03-01,0.125
2004-03-02,0.5308
2004-03-03,-0.6211
2004-03-04,2.0938
2004-03-05,2.0814
2004-03-08,-2.7286
2004-03-09,-1.4487999999999999
2004-03-10,0.0938
2004-03-11,-2.0625
2004-03-12,3.0951
2004-03-15,-1.5474999999999999
2004-03-16,0.3772
2004-03-17,2.7247
2004-03-18,2.4695
2004-03-19,-3.1538
2004-03-22,-2.5806
2004-03-23,1.6714
2004-03-24,-0.8995
2004-03-25,4.6322
2004-03-26,0.4786
2004-03-29,1.0717
2004-03-30,0.8837
2004-03-31,-0.146
2004-04-01,-1.6374
2004-04-02,0.6243
2004-04-05,2.0975
2004-04-06,-0.1157
2004-04-07,-1.2457
2004-04-08,-1.144
2004-04-12,-0.089
2004-04-13,-3.8313
2004-04-14,-1.328
2004-04-15,0.1252
2004-04-16,-0.2501
2004-04-19,-0.6581
2004-04-20,-2.9022
2004-04-21,-0.3249
2004-04-22,1.043
2004-04-23,3.5484
2004-04-26,0.0935
2004-04-27,3.7037
2004-04-28,-0.9904
2004-04-29,-0.3941
2004-04-30,-1.1564
2004-05-03,0.4618
2004-05-04,0.3678
2004-05-05,-0.4275
2004-05-06,-2.8519
2004-05-07,-3.0934
2004-05-10,-3.127
2004-05-11,2.9254
2004-05-12,0.4247
2004-05-13,-2.4398
2004-05-14,-1.5005
2004-05-17,-2.5389
2004-05-18,4.2722999999999995
2004-05-19,1.6656
