ticker,TJSS US Equity
2005-12-29,34.2857
2005-12-30,-4.2553
2006-01-03,11.1111
2006-01-04,-25.0
2006-01-05,-6.6667
2006-01-06,-1.4285999999999999
2006-01-09,-9.4203
2006-01-10,0.0
2006-01-11,-4.0
2006-01-12,8.3333
2006-01-13,15.3846
2006-01-17,-6.6667
2006-01-18,7.1429
2006-01-19,6.6667
2006-01-20,25.0
2006-01-23,0.0
2006-01-24,5.0
2006-01-25,-7.1429
2006-01-26,-2.5641
2006-01-27,18.4211
2006-01-30,-2.2222
2006-01-31,-9.0909
2006-02-01,10.0
2006-02-02,9.0909
2006-02-03,16.6667
2006-02-06,0.0
2006-02-07,-10.7143
2006-02-08,8.0
2006-02-09,5.5556
2006-02-10,-12.2807
2006-02-13,0.0
2006-02-14,10.0
2006-02-15,1.8182
2006-02-16,7.1429
2006-02-17,-3.3333
2006-02-21,-6.8966
2006-02-22,0.7407
2006-02-23,-0.7353
2006-02-24,-18.5185
2006-02-27,-4.5455
2006-02-28,14.2857
2006-03-01,4.1667
2006-03-02,16.0
2006-03-03,27.5862
2006-03-06,-13.5135
2006-03-07,0.0
2006-03-08,0.0
2006-03-09,6.25
2006-03-14,2.9412000000000003
2006-03-15,11.4286
2006-03-16,-10.2564
2006-03-17,0.0
2006-03-20,17.1429
2006-03-21,-7.3171
2006-03-22,0.0
2006-03-23,-5.2632
2006-03-24,0.0
2006-03-27,0.0
2006-03-28,13.8889
2006-03-29,9.7561
2006-03-30,-4.4444
2006-03-31,-9.3023
2006-04-03,2.5641
2006-04-04,0.0
2006-04-05,25.0
2006-04-06,6.0
2006-04-07,-9.434
2006-04-10,-8.3333
2006-04-11,4.5455
2006-04-12,0.0
2006-04-13,-6.5217
2006-04-17,0.0
2006-04-18,0.0
2006-04-19,2.3256
2006-04-20,-6.8182
2006-04-21,-2.439
2006-04-24,0.0
2006-04-25,-7.5
2006-04-26,2.7027
2006-04-27,-2.6316
2006-04-28,0.0
2006-05-01,-16.2162
2006-05-02,3.2258
2006-05-03,25.0
2006-05-04,10.0
2006-05-05,-9.0909
2006-05-08,0.0
2006-05-09,-12.5
2006-05-10,0.0
2006-05-11,0.0
2006-05-12,2.8571
2006-05-15,0.0
2006-05-16,-8.3333
2006-05-17,12.1212
2006-05-18,5.4054
2006-05-19,-5.1282
2006-05-22,0.0
2006-05-23,5.4054
2006-05-24,-2.5641
2006-05-25,-5.2632
2006-05-26,0.0
2006-05-30,0.0
2006-05-31,0.0
2006-06-01,-5.5556
2006-06-05,-5.8824
2006-06-08,0.0
2006-06-09,0.0
2006-06-12,-6.25
2006-06-13,6.6667
2006-06-14,-6.25
2006-06-15,-3.3333
2006-06-16,37.931
2006-06-19,-10.0
2006-06-20,-11.1111
2006-06-21,-12.5
2006-06-22,7.1429
2006-06-23,3.3333
2006-06-26,6.4516
2006-06-27,6.0606
2006-06-28,14.2857
2006-06-29,-7.5
2006-06-30,0.0
2006-07-03,5.4054
2006-07-05,-5.1282
2006-07-07,-8.1081
2006-07-10,5.8824
2006-07-12,-2.7778
2006-07-13,0.0
2006-07-18,0.0
2006-07-19,-8.5714
2006-07-21,0.0
2006-07-24,-6.25
2006-07-25,0.0
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,0.0
2006-08-01,0.0
2006-08-02,0.0
2006-08-03,0.0
2006-08-04,-16.6667
2006-08-07,-4.0
2006-08-08,-4.1667
2006-08-10,4.3478
2006-08-11,-12.5
2006-08-14,0.0
2006-08-15,0.0
2006-08-16,0.0
2006-08-17,-14.2857
2006-08-18,-22.2222
2006-08-21,42.8571
2006-08-22,5.0
2006-08-23,-23.8095
2006-08-24,-21.875
2006-08-25,20.0
2006-08-28,-26.6667
2006-08-29,18.1818
2006-08-31,-11.538499999999999
2006-09-01,4.3478
2006-09-05,8.3333
2006-09-06,0.0
2006-09-07,7.6923
2006-09-08,7.1429
2006-09-11,0.0
2006-09-12,-6.6667
2006-09-13,7.1429
2006-09-14,0.0
2006-09-15,-6.6667
2006-09-18,50.0
2006-09-19,-9.5238
2006-09-20,18.4211
2006-09-21,-13.3333
2006-09-22,2.5641
2006-09-25,0.0
2006-09-26,-20.0
2006-09-27,-12.5
2006-09-29,28.5714
2006-10-02,-22.2222
2006-10-03,7.1429
2006-10-04,13.3333
2006-10-05,2.9412000000000003
2006-10-06,-2.8571
2006-10-09,17.647100000000002
2006-10-10,0.0
2006-10-11,5.0
2006-10-12,-9.5238
2006-10-13,-10.526299999999999
2006-10-16,11.7647
2006-10-17,13.1579
2006-10-18,4.6512
2006-10-19,33.3333
2006-10-20,20.0
2006-10-23,-11.1111
2006-10-24,-3.125
2006-10-25,9.6774
2006-10-26,7.3529
2006-10-27,0.0
2006-10-30,-15.0685
2006-10-31,3.2258
2006-11-01,-9.375
2006-11-02,0.0
2006-11-03,-10.3448
2006-11-06,-11.538499999999999
2006-11-07,-6.5217
2006-11-08,0.0
2006-11-09,-3.4884
2006-11-10,-8.4337
2006-11-13,-10.526299999999999
2006-11-14,2.9412000000000003
2006-11-15,-5.7143
2006-11-16,0.0
2006-11-17,-6.0606
2006-11-20,-6.4516
2006-11-21,3.4483
2006-11-22,0.0
2006-11-24,3.3333
2006-11-27,0.0
2006-11-28,-9.6774
2006-11-29,-7.1429
2006-11-30,-15.3846
2006-12-01,9.0909
2006-12-04,-4.1667
2006-12-05,-4.3478
2006-12-06,4.5455
2006-12-07,34.7826
2006-12-08,16.129
2006-12-11,-11.1111
2006-12-12,-6.25
2006-12-13,3.3333
2006-12-14,-3.2258
2006-12-15,-6.6667
2006-12-18,-7.1429
2006-12-19,-7.6923
2006-12-20,4.1667
2006-12-21,4.0
2006-12-22,-7.6923
2006-12-26,0.0
2006-12-27,-4.1667
2006-12-28,4.3478
2006-12-29,-4.1667
2007-01-03,-8.6957
2007-01-04,14.2857
2007-01-05,-8.3333
2007-01-08,9.0909
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,-8.3333
2007-01-17,9.0909
2007-01-18,-8.3333
2007-01-19,-4.5455
2007-01-22,0.0
2007-01-23,-4.7619
2007-01-24,0.0
2007-01-25,10.0
2007-01-26,-9.0909
2007-01-29,5.0
2007-01-30,0.0
2007-01-31,-14.2857
2007-02-01,-5.5556
2007-02-02,0.0
2007-02-05,-11.7647
2007-02-06,6.6667
2007-02-07,0.0
2007-02-08,0.0
2007-02-09,-6.25
2007-02-12,-6.6667
2007-02-13,-7.1429
2007-02-14,-7.6923
2007-02-15,33.3333
2007-02-16,0.0
2007-02-20,-12.5
2007-02-21,0.0
2007-02-22,0.0
2007-02-23,-7.1429
2007-02-26,7.6923
2007-02-27,0.0
2007-02-28,-10.7143
2007-03-01,0.0
2007-03-02,0.0
2007-03-05,-4.0
2007-03-06,0.0
2007-03-07,-8.3333
2007-03-08,-9.0909
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,0.0
2007-03-15,10.0
2007-03-16,-18.1818
2007-03-19,0.0
2007-03-20,11.1111
2007-03-21,-14.0
2007-03-22,16.2791
2007-03-23,0.0
2007-03-28,-10.0
2007-03-29,-4.4444
2007-03-30,0.0
2007-04-03,4.6512
2007-04-04,-11.1111
2007-04-05,-25.0
2007-04-09,33.3333
2007-04-10,0.0
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,0.0
2007-04-23,0.0
2007-04-25,-2.5
2007-04-26,0.0
2007-04-27,-10.2564
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,7.1429
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,0.0
2007-05-10,0.0
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,-6.6667
2007-05-18,0.0
2007-05-21,-8.5714
2007-05-22,25.0
2007-05-23,0.0
2007-05-24,12.5
2007-05-25,0.0
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,-11.1111
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,-12.5
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,-8.5714
2007-06-15,0.0
2007-06-20,-6.25
2007-06-21,0.0
2007-06-22,6.6667
2007-06-25,-6.25
2007-06-26,6.6667
2007-06-27,-6.25
2007-06-28,-16.6667
2007-06-29,20.0
2007-07-02,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-18,0.0
2007-07-19,0.0
2007-07-23,0.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-30,-16.6667
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,0.0
2007-08-08,-20.0
2007-08-09,25.0
2007-08-10,0.0
2007-08-13,-20.0
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,5.0
2007-08-20,19.0476
2007-08-22,0.0
2007-08-23,-20.0
2007-08-24,0.0
2007-08-28,0.0
2007-08-30,0.0
2007-09-05,-40.0
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,-16.6667
2007-09-11,50.0
2007-09-12,0.0
2007-09-17,6.6667
2007-09-19,12.5
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,-44.4444
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,0.0
2007-10-02,50.0
2007-10-05,0.0
2007-10-11,-33.3333
2007-10-12,70.0
2007-10-15,0.0
2007-10-16,-41.1765
2007-10-17,0.0
2007-10-18,70.0
2007-10-22,-41.1765
2007-10-23,10.0
2007-10-24,27.2727
2007-10-29,-21.4286
2007-10-30,0.0
2007-11-02,0.0
2007-11-05,0.0
2007-11-06,0.0
2007-11-08,-9.0909
2007-11-09,0.0
2007-11-12,0.0
2007-11-14,-20.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-28,0.0
2007-12-03,0.0
2007-12-04,-37.5
2007-12-05,0.0
2007-12-06,-40.0
2007-12-07,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,33.3333
2007-12-17,-25.0
2007-12-19,100.0
2007-12-20,33.3333
2007-12-21,12.5
2007-12-24,-66.6667
2007-12-26,33.3333
2007-12-27,0.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-03,-25.0
2008-01-04,0.0
2008-01-08,100.0
2008-01-09,0.0
2008-01-11,0.0
2008-01-23,-81.25
2008-01-24,788.8889
2008-01-25,-50.0
2008-01-28,70.0
2008-01-30,-17.647100000000002
2008-02-01,-28.5714
2008-02-08,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-27,0.0
2008-03-05,-80.0
2008-03-17,0.0
2008-03-25,0.0
2008-03-28,0.0
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-11,-37.5
2008-04-15,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-05-01,0.0
2008-05-16,0.0
2008-05-21,0.0
2008-05-23,0.0
2008-06-03,1020.0
2008-06-05,-92.8571
2008-06-06,0.0
2008-06-09,0.0
2008-06-12,1100.0
2008-06-20,-91.6667
2008-06-26,900.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,-90.0
2008-07-07,-62.5
2008-07-09,0.0
2008-08-11,3100.0
2008-08-14,-96.875
2008-08-19,66.6667
2008-08-20,-40.0
2008-09-02,0.0
2008-09-17,66.6667
2008-09-26,-40.0
2008-09-30,66.6667
2008-10-16,-40.0
2008-10-23,0.0
2008-10-27,0.0
2008-10-29,66.6667
2008-10-31,0.0
2008-11-20,20.0
2008-11-25,0.0
2008-11-28,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-05,0.0
2008-12-08,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,33.3333
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-25.0
2009-01-12,0.0
2009-01-13,-50.0
2009-02-06,166.6667
2009-02-10,-62.5
2009-02-11,166.6667
2009-02-25,0.0
2009-03-02,0.0
2009-03-16,0.0
2009-03-18,-37.5
2009-03-23,0.0
2009-04-01,0.0
2009-04-16,0.0
2009-04-20,0.0
2009-04-28,0.0
2009-05-01,0.0
2009-05-05,0.0
2009-05-08,0.0
2009-05-19,0.0
2009-05-21,0.0
2009-05-29,0.0
2009-06-02,0.0
2009-06-11,0.0
2009-06-16,0.0
2009-06-22,0.0
2009-06-25,0.0
2009-07-20,0.0
2009-07-23,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,-40.0
2009-08-04,0.0
2009-08-05,533.3333
2009-08-06,10.526299999999999
2009-08-07,0.0
2009-08-11,14.2857
2009-08-12,-8.3333
2009-08-13,0.0
2009-08-14,31.8182
2009-08-18,-24.1379
2009-08-28,-4.5455
2009-09-02,38.0952
2009-09-03,-17.2414
2009-09-17,-12.5
2009-09-18,-14.2857
2009-09-21,0.0
2009-09-22,0.0
2009-09-24,0.0
2009-10-14,0.0
2009-10-16,0.0
2009-10-20,0.0
2009-10-23,0.0
2009-11-02,-44.4444
2009-11-06,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-20,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-14,0.0
2009-12-17,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,0.0
2009-12-30,0.0
2010-01-04,0.0
2010-01-06,0.0
2010-01-07,10.0
2010-02-01,-9.0909
2010-02-09,0.0
2010-02-24,-20.0
2010-03-05,0.0
2010-03-10,100.0
2010-03-11,18.75
2010-03-16,-15.7895
2010-03-17,-50.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-05,0.0
2010-04-06,137.5
2010-04-12,-15.7895
2010-04-20,0.0
2010-04-22,-18.75
2010-04-27,0.0
2010-05-03,0.0
2010-05-14,-38.4615
2010-05-25,0.0
2010-06-02,-25.0
2010-06-18,0.0
2010-06-24,0.0
2010-06-25,-50.0
2010-06-28,0.0
2010-07-09,0.0
2010-07-14,66.6667
2010-07-15,180.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-05,-64.2857
2010-08-09,0.0
2010-08-17,160.0
2010-08-18,-61.5385
2010-08-25,160.0
2010-09-02,84.6154
2010-09-03,33.3333
2010-09-07,50.0
2010-09-15,-33.3333
2010-09-24,-90.625
2010-10-14,66.6667
2010-10-19,0.0
2010-10-27,0.0
2010-11-12,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-08,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-21,0.0
2011-01-26,0.0
2011-01-28,0.0
2011-02-08,160.0
2011-02-14,0.0
2011-02-17,0.0
2011-02-22,123.0769
2011-02-23,0.0
2011-02-24,3.4483
2011-02-25,-10.0
2011-03-01,-3.7037
2011-03-02,84.6154
2011-03-03,229.1667
2011-03-04,-39.2405
2011-03-07,-25.0
2011-03-08,-22.2222
2011-03-09,-42.8571
2011-03-11,75.0
2011-03-15,-42.8571
2011-03-16,75.0
2011-03-21,-3.5714
2011-03-22,0.0
2011-03-28,-40.7407
2011-03-29,68.75
2011-03-30,-1.8519
2011-03-31,-39.6226
2011-04-01,0.0
2011-04-05,50.0
2011-04-14,-50.0
2011-04-15,0.0
2011-04-19,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-05-03,0.0
2011-05-05,-33.3333
2011-05-17,18.75
2011-05-19,0.0
2011-06-03,0.0
2011-06-10,-15.7895
2011-07-01,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,137.5
2011-07-20,-71.0526
2011-07-27,0.0
2011-07-29,0.0
2011-08-04,0.0
2011-08-09,0.0
2011-08-12,0.0
2011-08-17,0.0
2011-10-26,0.0
2011-10-28,0.0
2011-12-06,-72.7273
2011-12-13,0.0
2011-12-14,0.0
2011-12-20,266.6667
2011-12-21,-72.7273
2011-12-28,0.0
2012-01-03,66.6667
2012-01-10,0.0
2012-01-11,0.0
2012-01-17,0.0
2012-02-10,0.0
2012-02-17,0.0
2012-02-24,0.0
2012-02-29,0.0
2012-03-14,120.0
2012-03-30,-54.5455
2012-04-25,0.0
2012-04-27,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-04,0.0
2012-05-18,0.0
2012-05-31,0.0
2012-06-13,0.0
2012-08-16,0.0
2012-08-23,160.0
2012-08-31,-61.5385
2012-09-10,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-10-15,0.0
2012-10-23,0.0
2012-10-31,0.0
2012-11-06,0.0
2012-11-27,-40.0
2012-12-03,66.6667
2012-12-17,20.0
2012-12-21,0.0
2013-01-04,0.0
2013-01-07,0.0
2013-01-14,0.0
2013-02-04,0.0
2013-02-15,0.0
2013-03-26,-16.6667
2013-03-27,0.0
2013-04-03,0.0
2013-04-23,0.0
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-16,0.0
2013-05-22,0.0
2013-05-31,0.0
2013-06-06,0.0
2013-06-18,0.0
2013-07-03,0.0
2013-07-10,0.0
2013-07-11,1120.0
2013-07-12,-57.377
2013-07-16,-26.9231
2013-07-24,-15.7895
2013-07-25,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-08-01,-12.5
2013-08-02,-7.1429
2013-08-13,7.6923
2013-08-19,0.0
2013-08-22,-7.1429
2013-09-03,-15.3846
2013-09-05,18.1818
2013-09-13,0.0
2013-09-16,0.0
2013-09-23,0.0
2013-10-08,-15.3846
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-28,0.0
2013-11-11,0.0
2013-11-15,0.0
2013-12-18,0.0
2013-12-24,18.1818
2013-12-26,-15.3846
2014-01-14,0.0
2014-01-23,0.0
2014-01-28,0.0
2014-01-30,63.6364
2015-03-31,-92.2667
2015-07-30,43.6782
2015-12-01,0.0
2017-03-30,0.0
2017-06-15,-99.2
2017-06-26,3200.0
2017-10-30,-96.9697
2018-01-05,900.0
2018-02-28,-90.0
2018-03-12,0.0
2018-03-20,0.0
2018-08-22,9900.0
2018-09-26,0.0
2018-10-25,-99.0
2018-11-20,0.0
2018-12-24,0.0
2018-12-28,9900.0
2019-03-01,0.0
2019-03-21,-99.0
2019-04-25,9900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-05-17,0.0
2019-05-21,900.0
2019-06-21,-99.0
2019-08-12,0.0
2019-09-17,0.0
2019-09-27,0.0
2019-11-06,3200.0
2019-11-11,-96.9697
2019-11-13,0.0
2019-12-12,9900.0
2020-01-08,0.0
2020-02-04,-99.0
2020-02-13,9900.0
2020-03-10,-99.0
2020-04-16,0.0
2020-07-06,9900.0
2020-07-09,0.0
