ticker,ESGC US Equity
2014-02-24,3.0097
2014-02-25,6.9746
2014-02-26,7.0485
2014-02-27,0.0
2014-02-28,7.2428
2014-03-03,2.8396
2014-03-04,5.2239
2014-03-05,5.8156
2014-03-06,1.8767
2014-03-07,-6.3158
2014-03-10,5.2669
2014-03-11,-0.467
2014-03-12,1.8096999999999999
2014-03-13,-1.3167
2014-03-14,0.2668
2014-03-17,-0.1996
2014-03-18,-0.0667
2014-03-19,-0.5337
2014-03-20,-1.4085
2014-03-21,-0.2041
2014-03-24,0.7498
2014-03-25,0.0
2014-03-26,-5.6157
2014-03-27,0.6452
2014-03-28,4.416
2014-03-31,9.618
2014-04-01,0.3734
2014-04-02,-1.2399
2014-04-03,-2.2599
2014-04-04,1.8626
2014-04-07,-2.2699
2014-04-08,-1.871
2014-04-09,-0.3287
2014-04-10,-0.6596
2014-04-11,-1.0624
2014-04-14,3.9596999999999998
2014-04-15,3.6151999999999997
2014-04-16,2.243
2014-04-17,-1.5844
2014-04-21,2.8483
2014-04-22,0.7225
2014-04-23,-2.1518
2014-04-24,-1.8326
2014-04-25,-1.8668
2014-04-28,-0.5707
2014-04-29,0.8929
2014-04-30,1.1378
2014-05-01,3.5
2014-05-02,-0.9662
2014-05-05,-1.5244
2014-05-06,-2.6006
2014-05-07,0.2543
2014-05-08,-0.3171
2014-05-09,-2.2901
2014-05-12,-1.1068
2014-05-13,-1.3825
2014-05-14,8.0774
2014-05-15,-1.7912
2014-05-16,-0.5031
2014-05-19,1.3274
2014-05-20,-2.7449
2014-05-21,1.9243000000000001
2014-05-22,-3.0837
2014-05-23,4.1558
2014-05-27,-2.4314
2014-05-28,2.6837
2014-05-29,-0.2489
2014-05-30,-0.2495
2014-06-02,0.0625
2014-06-03,1.0625
2014-06-04,-1.6078999999999999
2014-06-05,0.44
2014-06-06,0.2503
2014-06-09,0.3745
2014-06-10,-0.1244
2014-06-11,-0.3113
2014-06-12,-1.5615
2014-06-13,-0.3173
2014-06-16,1.5276999999999998
2014-06-17,2.4451
2014-06-18,-2.2032
2014-06-19,-1.1264
2014-06-20,0.6962
2014-06-23,-1.5713
2014-06-24,-0.894
2014-06-25,0.1289
2014-06-26,-1.5444
2014-06-27,-0.915
2014-06-30,0.066
2014-07-01,-2.439
2014-07-02,1.2838
2014-07-03,2.7352
2014-07-07,1.6234
2014-07-08,0.2556
2014-07-09,-5.0351
2014-07-10,-5.2349
2014-07-11,2.6912000000000003
2014-07-14,1.5862
2014-07-15,0.9504
2014-07-16,-1.883
2014-07-17,0.8225
2014-07-18,3.535
2014-07-21,0.1313
2014-07-22,1.7048999999999999
2014-07-23,-0.4513
2014-07-24,-2.9793
2014-07-25,1.5354
2014-07-28,-0.789
2014-07-29,1.1266
2014-07-30,-1.4417
2014-07-31,-2.4601
2014-08-01,-6.953
2014-08-04,7.1062
2014-08-05,1.2995999999999999
2014-08-06,2.2282
2014-08-07,-0.9908
2014-08-08,-0.7338
2014-08-11,-0.336
2014-08-12,-1.2812000000000001
2014-08-13,1.571
2014-08-14,1.076
2014-08-15,1.0645
2014-08-18,0.2633
2014-08-19,3.283
2014-08-20,1.78
2014-08-21,-4.1224
2014-08-22,5.6678
2014-08-25,-0.185
2014-08-26,0.803
2014-08-27,-0.3064
2014-08-28,-0.4302
2014-08-29,0.3086
2014-09-02,1.6615
2014-09-03,-0.6659
2014-09-04,-0.3656
2014-09-05,1.0398
2014-09-08,-0.908
2014-09-09,-3.482
2014-09-10,1.7088999999999999
2014-09-11,-0.4978
2014-09-12,-2.8143000000000002
2014-09-15,-1.7375
2014-09-16,-0.9823
2014-09-17,1.3228
2014-09-18,4.9608
2014-09-19,-3.5448
2014-09-22,1.0961
2014-09-23,-4.5918
2014-09-24,0.0668
2014-09-25,-2.2712
2014-09-26,2.9392
2014-09-29,1.1952
2014-09-30,-4.1339
2014-10-01,-2.3272
2014-10-02,0.5606
2014-10-03,1.7422
2014-10-06,0.411
2014-10-07,2.8649
2014-10-08,0.9947
2014-10-09,1.1819
2014-10-10,0.584
2014-10-13,2.8387000000000002
2014-10-14,4.6424
2014-10-15,3.4772
2014-10-16,-0.5214
2014-10-17,-8.445
2014-10-20,2.9898
2014-10-21,5.4355
2014-10-22,-0.8787
2014-10-23,1.2411
2014-10-24,-2.3935
2014-10-27,1.0766
2014-10-28,5.1479
2014-10-29,2.4198
2014-10-30,1.5934
2014-10-31,-0.1622
2014-11-03,-0.325
2014-11-04,-0.4348
2014-11-05,0.9825
2014-11-06,0.2703
2014-11-07,0.7008
2014-11-10,0.6424
2014-11-11,0.4255
2014-11-12,6.303
2014-11-13,-0.1993
2014-11-14,7.6885
2014-11-17,-4.5433
2014-11-18,3.7882
2014-11-19,-0.234
2014-11-20,-1.5478
2014-11-21,0.0
2014-11-24,2.0962
2014-11-25,0.4666
2014-11-26,0.2322
2014-11-28,-0.139
2014-12-01,0.7425
2014-12-02,3.3625
2014-12-03,-1.8271
2014-12-04,-2.4512
2014-12-05,0.9772
2014-12-08,-5.53
2014-12-09,-2.5366
2014-12-10,-0.3504
2014-12-11,0.2511
2014-12-12,-0.5511
2014-12-15,-0.6045
2014-12-16,-2.8383000000000003
2014-12-17,2.1909
2014-12-18,2.0929
2014-12-19,1.65
2014-12-22,2.1151
2014-12-23,3.4682
2014-12-24,-0.1397
2014-12-26,0.5594
2014-12-29,0.5563
2014-12-30,-1.7059
2014-12-31,-0.7505
2015-01-02,1.9376
2015-01-05,-0.4636
2015-01-06,-6.0084
2015-01-07,-2.0813
2015-01-08,1.417
2015-01-09,-1.4471
2015-01-12,0.7089
2015-01-13,-0.4022
2015-01-14,0.3029
2015-01-15,-1.2582
2015-01-16,2.4465
2015-01-20,-2.6368
2015-01-21,-0.9198
2015-01-22,-1.083
2015-01-23,0.0
2015-01-26,-0.7299
2015-01-27,1.9958
2015-01-28,1.6993
2015-01-29,0.1519
2015-01-30,-5.1567
2015-02-02,-0.4264
2015-02-03,1.9272
2015-02-04,5.4097
2015-02-05,0.1495
2015-02-06,-0.398
2015-02-09,-3.5964
2015-02-10,0.4663
2015-02-11,-1.0315
2015-02-12,0.0521
2015-02-13,0.625
2015-02-17,-1.7598
2015-02-18,-8.0611
2015-02-19,-2.1777
2015-02-20,-7.6157
2015-02-23,2.0926
2015-02-24,2.6708
2015-02-25,2.4198
2015-02-26,1.4767000000000001
2015-02-27,-1.2224
2015-03-02,0.3536
2015-03-03,-1.5854
2015-03-04,1.7303
2015-03-05,0.0587
2015-03-06,-2.5205
2015-03-09,2.2249
2015-03-10,0.1176
2015-03-11,-0.4113
2015-03-12,-0.649
2015-03-13,-2.6722
2015-03-16,-0.7322
2015-03-17,0.0615
2015-03-18,0.6757
2015-03-19,2.9896000000000003
2015-03-20,0.7701
2015-03-23,1.1758
2015-03-24,-0.4648
2015-03-25,-3.3275
2015-03-26,-1.2681
2015-03-27,1.7737
2015-03-30,2.8245
2015-03-31,2.104
2015-04-01,-1.431
2015-04-02,-0.6969
2015-04-06,1.5205
2015-04-07,-2.1313
2015-04-08,1.0006
2015-04-09,1.1072
2015-04-10,0.0576
2015-04-13,-1.1521
2015-04-14,0.6993
2015-04-15,1.4468
2015-04-16,6.332
2015-04-17,-3.3798
2015-04-20,-3.7757
2015-04-21,-1.3849
2015-04-22,1.8138999999999998
2015-04-23,1.8391
2015-04-24,2.3138
2015-04-27,-0.1655
2015-04-28,-0.0552
2015-04-29,-1.9348
2015-04-30,-0.2818
2015-05-01,-0.3957
2015-05-04,-1.0783
2015-05-05,-1.7212
2015-05-06,0.2919
2015-05-07,-1.9207999999999998
2015-05-08,-2.1958
2015-05-11,-0.4854
2015-05-12,-0.6098
2015-05-13,-0.0613
2015-05-14,3.4377
2015-05-15,6.0534
2015-05-18,3.8612
2015-05-19,-1.7241
2015-05-20,0.3289
2015-05-21,1.2568
2015-05-22,0.7016
2015-05-26,-1.9828999999999999
2015-05-27,7.8185
2015-05-28,0.9128
2015-05-29,0.2513
2015-06-01,1.8546
2015-06-02,3.4941
2015-06-03,5.8012
2015-06-04,2.6966
2015-06-05,0.7877
2015-06-08,-1.6934
2015-06-09,-5.742
2015-06-10,2.9522
2015-06-11,0.1821
2015-06-12,-1.0904
2015-06-15,-0.4593
2015-06-16,-0.6461
2015-06-17,-0.1393
2015-06-18,3.2558
2015-06-19,5.5856
2015-06-22,3.413
2015-06-23,0.7426
2015-06-24,-0.3276
2015-06-25,-0.6574
2015-06-26,0.9098
2015-06-29,-2.0492
2015-06-30,5.1046
2015-07-01,1.2739
2015-07-02,-3.6164
2015-07-06,-1.4682
2015-07-07,-1.9454
2015-07-08,7.8092
2015-07-09,0.7048
2015-07-10,11.5086
2015-07-13,0.0697
2015-07-14,3.8676
2015-07-15,-3.5223
2015-07-16,8.0668
2015-07-17,-2.3810000000000002
2015-07-20,7.7785
2015-07-21,2.6606
2015-07-22,5.1534
2015-07-23,-1.1898
2015-07-24,4.1284
2015-07-27,-1.4593
2015-07-28,1.1456
2015-07-29,-1.2707
2015-07-30,-2.0425
2015-07-31,2.1994
2015-08-03,1.7048999999999999
2015-08-04,-1.4015
2015-08-05,2.3969
2015-08-06,-3.1845
2015-08-07,0.3655
2015-08-10,-2.409
2015-08-11,-3.7887
2015-08-12,4.8926
2015-08-13,6.5415
2015-08-14,-3.2835
2015-08-17,0.6348
2015-08-18,-2.4685
2015-08-19,5.7368
2015-08-20,-4.6543
2015-08-21,-9.3724
2015-08-24,-11.542
2015-08-25,6.611
2015-08-26,2.9373
2015-08-27,0.3488
2015-08-28,7.1406
2015-08-31,-2.3297
2015-09-01,0.6643
2015-09-02,-3.3893
2015-09-03,5.0295
2015-09-04,-0.5025
2015-09-08,-2.9709
2015-09-09,-2.4801
2015-09-10,1.2245
2015-09-11,-1.0856
2015-09-14,-1.4111
2015-09-15,2.2901
2015-09-16,-0.9328
2015-09-17,-3.5154
2015-09-18,-2.4073
2015-09-21,-2.6333
2015-09-22,-7.0524000000000004
2015-09-23,10.4236
2015-09-24,-2.3682
2015-09-25,-6.3546
2015-09-28,-1.3864
2015-09-29,-3.2926
2015-09-30,4.0168
2015-10-01,3.9353
2015-10-02,4.2109
2015-10-05,1.8336000000000001
2015-10-06,-4.4015
2015-10-07,5.3366
2015-10-08,0.0
2015-10-09,1.8212000000000002
2015-10-12,4.6504
2015-10-13,-3.7601
2015-10-14,-20.4391
2015-10-15,6.3312
2015-10-16,0.8397
2015-10-19,-5.4883
2015-10-20,-18.9027
2015-10-21,-11.6543
2015-10-22,-1.7887
2015-10-23,-16.6192
2015-10-26,17.2696
2015-10-27,-0.6403
2015-10-28,-10.0762
2015-10-29,-16.2215
2015-10-30,-13.1415
2015-11-02,21.9338
2015-11-03,-0.2203
2015-11-04,-0.883
2015-11-05,-6.9042
2015-11-06,3.6683
2015-11-09,-4.8462
2015-11-10,-2.7486
2015-11-11,-31.4214
2015-11-12,7.8788
2015-11-13,-20.4494
2015-11-16,5.791
2015-11-17,5.3405000000000005
2015-11-18,9.1255
2015-11-19,15.0987
2015-11-20,-4.44
2015-11-23,-2.0063
2015-11-24,-1.0776
2015-11-25,0.9804
2015-11-27,2.3731999999999998
2015-11-30,2.4236
2015-12-01,-2.1605
2015-12-02,-0.1052
2015-12-03,-1.8947
2015-12-04,2.1459
2015-12-07,0.105
2015-12-08,-3.2529
2015-12-09,0.8677
2015-12-10,10.0
2015-12-11,-11.0459
2015-12-14,-7.4725
2015-12-15,10.9264
2015-12-16,5.6745
2015-12-17,-5.3698
2015-12-18,-0.8565
2015-12-21,0.216
2015-12-22,2.3707
2015-12-23,-0.6316
2015-12-24,-1.8008
2015-12-28,-0.5394
2015-12-29,0.8677
2015-12-30,1.7204000000000002
2015-12-31,-3.277
2016-01-04,-3.388
2016-01-05,-2.8281
2016-01-06,-7.5669
2016-01-07,-9.5718
2016-01-08,-3.6212
2016-01-11,1.5896
2016-01-12,-0.4267
2016-01-13,4.2857
2016-01-14,10.8219
2016-01-15,-7.0457
2016-01-19,-1.5957
2016-01-20,7.8378
2016-01-21,0.5013
2016-01-22,4.7382
2016-01-25,-4.6429
2016-01-26,0.1248
2016-01-27,1.6209
2016-01-28,0.3681
2016-01-29,7.4572
2016-02-01,15.1308
2016-02-02,-11.5613
2016-02-03,-9.0503
2016-02-04,-1.2285
2016-02-05,-9.9502
2016-02-08,0.2762
2016-02-09,-3.0303
2016-02-10,-1.2784
2016-02-11,7.3381
2016-02-12,-2.815
2016-02-16,4.9655000000000005
2016-02-17,-10.5125
2016-02-18,7.3421
2016-02-19,-2.4624
2016-02-22,0.2805
2016-02-23,-2.3776
2016-02-24,4.0115
2016-02-25,-1.2397
2016-02-26,-1.6736
2016-02-29,13.3333
2016-03-01,-6.0075
2016-03-02,1.7309999999999999
2016-03-03,3.4031000000000002
2016-03-04,12.405100000000001
2016-03-07,4.5045
2016-03-08,-1.5086
2016-03-09,4.1575
2016-03-10,-2.2059
2016-03-11,1.826
2016-03-14,0.7384
2016-03-15,-0.1047
2016-03-16,2.935
2016-03-17,20.5703
2016-03-18,-2.6182
2016-03-21,5.0304
2016-03-22,-4.2114
2016-03-23,-9.4828
2016-03-24,5.5238
2016-03-28,2.0758
2016-03-29,1.6799
2016-03-30,-1.3913
2016-03-31,1.4990999999999999
2016-04-01,-0.8688
2016-04-04,-2.6292999999999997
2016-04-05,-1.8902
2016-04-06,-1.6514
2016-04-07,-2.5187
2016-04-08,4.9761
2016-04-11,1.5497
2016-04-12,1.2567
2016-04-13,3.4574
2016-04-14,-4.2844999999999995
2016-04-15,0.1791
2016-04-18,1.1618
2016-04-19,2.5618
2016-04-20,5.857
2016-04-21,3.5801
2016-04-22,0.707
2016-04-25,-2.1061
2016-04-26,3.2669
2016-04-27,0.3086
2016-04-28,0.1538
2016-04-29,2.765
2016-05-02,1.2706
2016-05-03,-3.2472
2016-05-04,0.1526
2016-05-05,-1.2947
2016-05-06,1.7747000000000002
2016-05-09,1.2889
2016-05-10,9.4311
2016-05-11,0.0
2016-05-12,4.6512
2016-05-13,-6.0131
2016-05-16,0.8345
2016-05-17,-2.6897
2016-05-18,-2.8349
2016-05-19,-1.9694
2016-05-20,2.4554
2016-05-23,-2.5418
2016-05-24,3.7258
2016-05-25,0.3592
2016-05-26,1.2885
2016-05-27,5.3004
2016-05-31,-1.3423
2016-06-01,-4.7619
2016-06-02,-5.8571
2016-06-03,-0.3035
2016-06-06,5.3272
2016-06-07,-1.1561
2016-06-08,-0.6579
2016-06-09,-9.2715
2016-06-10,-1.2165
2016-06-13,4.3514
2016-06-14,-1.8883
2016-06-15,0.1604
2016-06-16,3.6829
2016-06-17,-1.0039
2016-06-20,4.0562
2016-06-21,0.6747
2016-06-22,-0.3723
2016-06-23,7.1001
2016-06-24,-4.0475
2016-06-27,1.7455
2016-06-28,4.9321
2016-06-29,6.4714
2016-06-30,4.0947
2016-07-01,1.1678
2016-07-05,-4.5565
2016-07-06,-0.7002
2016-07-07,5.0
2016-07-08,4.1514
2016-07-11,7.5615
2016-07-12,1.7984
2016-07-13,-4.1221
2016-07-14,2.0101
2016-07-15,0.9852
2016-07-18,0.271
2016-07-19,-2.7027
2016-07-20,-1.2778
2016-07-21,-0.1125
2016-07-22,-0.169
2016-07-25,0.0564
2016-07-26,1.1844000000000001
2016-07-27,-0.7804
2016-07-28,0.1685
2016-07-29,-2.3556
2016-08-01,3.3314
2016-08-02,-2.2235
2016-08-03,2.274
2016-08-04,1.612
2016-08-05,3.6105
2016-08-08,1.5312000000000001
2016-08-09,-5.6682
2016-08-10,-0.1654
2016-08-11,-0.8283
2016-08-12,0.8909
2016-08-15,-0.6623
2016-08-16,-0.7222
2016-08-17,0.1119
2016-08-18,-0.4472
2016-08-19,-1.1791
2016-08-22,-1.25
2016-08-23,0.0
2016-08-24,-2.7618
2016-08-25,0.5325
2016-08-26,0.1177
2016-08-29,-0.9406
2016-08-30,-0.4154
2016-08-31,-0.4172
2016-09-01,-2.2741
2016-09-02,1.4697
2016-09-06,-0.4225
2016-09-07,0.6061
2016-09-08,2.1084
2016-09-09,-10.3245
2016-09-12,5.7237
2016-09-13,-0.9334
2016-09-14,-2.0729
2016-09-15,2.5657
2016-09-16,-2.5016
2016-09-19,2.5016
2016-09-20,0.7509
2016-09-21,0.9317
2016-09-22,-0.0615
2016-09-23,-0.1232
2016-09-26,-1.6646
2016-09-27,0.8777
2016-09-28,0.4972
2016-09-29,-3.0303
2016-09-30,-2.2959
2016-10-03,1.1097
2016-10-04,-0.2582
2016-10-05,3.4304
2016-10-06,-0.438
2016-10-07,-0.3771
2016-10-10,0.2524
2016-10-11,-1.6362
2016-10-12,2.2393
2016-10-13,-0.3755
2016-10-14,1.696
2016-10-17,-1.1736
2016-10-18,3.125
2016-10-19,0.303
2016-10-20,3.6254
2016-10-21,0.2915
2016-10-24,-0.2907
2016-10-25,0.0
2016-10-26,-1.1662
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,4.7198
2016-11-01,-0.5634
2016-11-02,-2.5496
2016-11-03,-0.5814
2016-11-04,-0.2924
2016-11-07,4.1056
2016-11-08,1.4085
2016-11-09,4.1667
2016-11-10,-2.1333
2016-11-11,-1.9074
2016-11-14,-14.1667
2016-11-15,-1.2945
2016-11-16,9.1803
2016-11-17,-2.7027
2016-11-18,-1.5432000000000001
2016-11-21,-1.5674000000000001
2016-11-22,-2.2293
2016-11-23,0.0
2016-11-25,2.2801
2016-11-28,-4.4586
2016-11-29,-1.6667
2016-11-30,-4.7458
2016-12-01,-7.1174
2016-12-02,4.2146
2016-12-05,0.0
2016-12-06,1.8382
2016-12-07,-0.361
2016-12-08,11.2319
2016-12-09,1.6287
2016-12-12,-2.2436
2016-12-13,-2.2951
2016-12-14,-6.0403
2016-12-15,0.0
2016-12-16,-2.1429
2016-12-19,-1.0949
2016-12-20,1.107
2016-12-21,-3.2847
2016-12-22,0.3774
2016-12-23,-1.1278
2016-12-27,-3.8023
2016-12-28,4.3478
2016-12-29,-1.5152
2016-12-30,0.3846
2017-01-03,-2.2989
2017-01-04,-1.9607999999999999
2017-01-05,-4.4
2017-01-06,-0.4184
2017-01-09,-2.521
2017-01-10,-3.4483
2017-01-11,7.1429
2017-01-12,-4.5833
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,-0.8734
2017-01-19,1.7621
2017-01-20,-1.7316
2017-01-23,0.8811
2017-01-24,2.6201
2017-01-25,2.9787
2017-01-26,-2.4793
2017-01-27,1.6949
2017-01-30,-2.5
2017-01-31,1.7094
2017-02-01,0.0
2017-02-02,1.6806999999999999
2017-02-03,-1.2397
2017-02-06,-1.6736
2017-02-07,-0.4255
2017-02-08,0.8547
2017-02-09,0.8475
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,10.084
2017-02-15,-6.1068999999999996
2017-02-16,-3.252
2017-02-17,5.042
2017-02-21,-6.4
2017-02-22,2.9915000000000003
2017-02-23,-1.6598000000000002
2017-02-24,-2.9536
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,4.3478
2017-03-02,-1.6667
2017-03-03,-0.8475
2017-03-06,0.4274
2017-03-07,-5.9574
2017-03-08,-12.6697
2017-03-09,0.5181
2017-03-10,5.1546
2017-03-13,1.9607999999999999
2017-03-14,-3.8462
2017-03-15,9.0
2017-03-16,0.9174
2017-03-17,-2.7273
2017-03-20,0.4673
2017-03-21,-6.0465
2017-03-22,-3.9604
2017-03-23,0.5155
2017-03-24,6.1538
2017-03-27,3.3816
2017-03-28,-1.4019
2017-03-29,-2.8436
2017-03-30,-1.4634
2017-03-31,1.9802
2017-04-03,-3.3981
2017-04-04,-2.5126
2017-04-05,-6.701
2017-04-06,-1.6575
2017-04-07,6.1798
2017-04-10,-5.291
2017-04-11,2.2346
2017-04-12,6.5574
2017-04-13,-1.0256
2017-04-17,4.1451
2017-04-18,-3.9801
2017-04-19,-3.6269
2017-04-20,1.6129
2017-04-21,0.5291
2017-04-24,4.2105
2017-04-25,1.5152
2017-04-26,0.995
2017-04-27,-0.9852
2017-04-28,-0.995
2017-05-01,3.0151
2017-05-02,-0.4878
2017-05-03,5.3922
2017-05-04,-0.9302
2017-05-05,-0.4695
2017-05-08,0.0
2017-05-09,3.3019
2017-05-10,0.0
2017-05-11,-1.3699
2017-05-12,0.463
2017-05-15,1.8433000000000002
2017-05-16,-1.3575
2017-05-17,-3.6696999999999997
2017-05-18,1.9048
2017-05-19,1.8692
2017-05-22,8.7156
2017-05-23,-6.7511
2017-05-24,1.3575
2017-05-25,-0.8929
2017-05-26,-7.6577
2017-05-30,-6.8293
2017-05-31,0.5236
2017-06-01,0.5208
2017-06-02,-2.5907
2017-06-05,-0.5319
2017-06-06,0.5348
2017-06-07,-4.2553
2017-06-08,-2.2222
2017-06-09,1.7045
2017-06-12,5.5866
2017-06-13,4.2328
2017-06-14,1.5228000000000002
2017-06-15,3.0
2017-06-16,2.9126
2017-06-19,1.8868
2017-06-20,-0.463
2017-06-21,1.8605
2017-06-22,-3.1963
2017-06-23,0.4717
2017-06-26,4.6948
2017-06-27,4.4843
2017-06-28,0.4292
2017-06-29,0.0
2017-06-30,-2.1368
2017-07-03,1.7467000000000001
2017-07-05,1.2876
2017-07-06,-2.1186
2017-07-07,0.0
2017-07-10,-1.2987
2017-07-11,2.193
2017-07-12,0.0
2017-07-13,1.2876
2017-07-14,0.0
2017-07-17,0.8475
2017-07-18,9.6639
2017-07-19,6.5134
2017-07-20,-2.1583
2017-07-21,-0.7353
2017-07-24,-0.3704
2017-07-25,0.3717
2017-07-26,1.8519
2017-07-27,-5.0909
2017-07-28,-16.8582
2017-07-31,-7.8341
2017-08-01,-4.0
2017-08-02,-9.375
2017-08-03,1.7241
2017-08-04,-7.3446
2017-08-07,14.0244
2017-08-08,0.5348
2017-08-09,-4.7872
2017-08-10,-8.9385
2017-08-11,-11.0429
2017-08-14,-2.069
2017-08-15,-3.5211
2017-08-16,9.4891
2017-08-17,-1.3333
2017-08-18,-2.7027
2017-08-21,-2.7778
2017-08-22,3.5714
2017-08-23,9.6552
2017-08-24,6.9182
2017-08-25,7.6471
2017-08-28,6.5574
2017-08-29,-2.0513
2017-08-30,5.7592
2017-08-31,-3.4653
2017-09-01,25.641
2017-09-05,-6.5306
2017-09-06,3.9301
2017-09-07,-2.521
2017-09-08,1.2931
2017-09-11,6.383
2017-09-12,2.8
2017-09-13,3.5019
2017-09-14,0.0
2017-09-15,-0.3759
2017-09-18,10.566
2017-09-19,9.8976
2017-09-20,-5.9006
2017-09-21,-5.6106
2017-09-22,-1.049
2017-09-25,-4.2403
2017-09-26,-1.476
2017-09-27,1.8727
2017-09-28,-0.3676
2017-09-29,5.5351
2017-10-02,4.8951
2017-10-03,-3.0
2017-10-04,-2.7491
2017-10-05,7.7739
2017-10-06,-6.2295
2017-10-09,1.7483
2017-10-10,2.0619
2017-10-11,-0.3367
2017-10-12,-3.7161999999999997
2017-10-13,3.5088
2017-10-16,-1.3559
2017-10-17,-6.1856
2017-10-18,1.8315000000000001
2017-10-19,0.0
2017-10-20,-5.036
2017-10-23,-4.9242
2017-10-24,-2.7888
2017-10-25,0.4098
2017-10-26,-0.4082
2017-10-27,-2.459
2017-10-30,-2.9412000000000003
2017-10-31,6.0606
2017-11-01,3.6734999999999998
2017-11-02,0.7874
2017-11-03,-0.7813
2017-11-06,-0.7874
2017-11-07,1.1905000000000001
2017-11-08,0.0
2017-11-09,2.3529
2017-11-10,-1.5326
2017-11-13,0.3891
2017-11-14,-1.1628
2017-11-15,-3.9215999999999998
2017-11-16,6.1224
2017-11-17,0.0
2017-11-20,2.6923
2017-11-21,0.0
2017-11-22,-0.7491
2017-11-24,1.5093999999999999
2017-11-27,-4.0892
2017-11-28,1.1628
2017-11-29,-1.1494
2017-11-30,-2.3256
2017-12-01,1.1905000000000001
2017-12-04,-13.7255
2017-12-05,3.6364
2017-12-06,-5.7018
2017-12-07,-1.3953
2017-12-08,4.2453
2017-12-11,-0.905
2017-12-12,-9.589
2017-12-13,-2.5253
2017-12-14,4.1451
2017-12-15,-0.4975
2017-12-18,-3.5
2017-12-19,-2.5907
2017-12-20,-2.1277
2017-12-21,5.9783
2017-12-22,-3.5897
2017-12-26,3.1915
2017-12-27,1.0309
2017-12-28,0.5102
2017-12-29,-2.0305
2018-01-02,8.2902
2018-01-03,-1.4354
2018-01-04,-1.9417
2018-01-05,-1.9802
2018-01-08,-3.0303
2018-01-09,4.6875
2018-01-10,1.4925
2018-01-11,0.0
2018-01-12,1.4706000000000001
2018-01-16,0.4831
2018-01-17,2.4038
2018-01-18,-0.939
2018-01-19,4.2654
2018-01-22,-0.4545
2018-01-23,-0.4566
2018-01-24,2.2936
2018-01-25,-1.3453
2018-01-26,0.0
2018-01-29,1.3636
2018-01-30,0.0
2018-01-31,2.2422
2018-02-01,2.6316
2018-02-02,-2.1368
2018-02-05,-2.6201
2018-02-06,2.2422
2018-02-07,0.8772
2018-02-08,3.9130000000000003
2018-02-09,2.5105
2018-02-12,0.4082
2018-02-13,0.4065
2018-02-14,2.834
2018-02-15,-0.7874
2018-02-16,0.7937
2018-02-20,4.7244
2018-02-21,-1.5038
2018-02-22,-0.3817
2018-02-23,1.1494
2018-02-26,0.3788
