ticker,UNXLQ US Equity
2006-07-24,-6.6667
2006-07-25,25.0
2006-07-27,-20.0
2006-07-31,0.0
2006-08-01,0.0
2006-08-02,6.4286
2006-08-07,-6.0403
2006-08-10,-10.7143
2006-08-11,12.0
2006-08-21,-10.7143
2006-08-24,1.6
2006-09-13,-1.5748
2006-09-15,0.0
2006-09-18,4.0
2006-09-21,-3.8462
2006-09-25,0.0
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,0.0
2006-10-03,4.0
2006-10-04,-3.8462
2006-10-06,1.6
2006-10-09,0.0
2006-10-11,-1.5748
2006-10-12,4.0
2006-10-13,-3.8462
2006-10-17,0.0
2006-10-19,0.0
2006-10-20,0.0
2006-10-24,0.0
2006-11-01,0.0
2006-11-02,1.6
2006-11-09,2.3622
2006-11-10,-3.8462
2006-11-14,8.0
2006-11-16,-5.9259
2006-11-20,-5.5118
2006-11-21,0.0
2006-11-27,-11.6667
2006-11-28,-2.8302
2006-11-30,0.0
2006-12-04,11.6505
2006-12-05,8.6957
2006-12-06,28.0
2006-12-07,-21.875
2006-12-08,16.0
2006-12-14,-13.7931
2006-12-15,0.0
2006-12-19,-4.0
2006-12-20,-8.3333
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,0.0
2007-01-03,0.0
2007-01-04,-4.5455
2007-01-05,0.0
2007-01-09,9.5238
2007-01-10,0.0
2007-01-11,0.0
2007-01-16,-12.1739
2007-01-17,-0.9901
2007-01-18,-10.0
2007-01-24,-5.5556
2007-01-25,7.0588
2007-01-30,0.0
2007-02-01,7.6923
2007-02-07,-8.1633
2007-02-08,2.2222
2007-02-09,-2.1739
2007-02-12,1.1111
2007-02-13,-1.0989
2007-02-14,66.6667
2007-02-15,0.0
2007-02-16,3.3333
2007-02-20,-12.9032
2007-02-21,3.7037
2007-02-22,0.7143
2007-02-23,-3.5461
2007-02-26,-8.0882
2007-02-27,-8.0
2007-02-28,13.0435
2007-03-01,0.0
2007-03-02,0.0
2007-03-06,-3.8462
2007-03-08,-16.0
2007-03-09,4.7619
2007-03-12,-4.5455
2007-03-15,14.2857
2007-03-16,-0.8333
2007-03-19,0.0
2007-03-20,0.8403
2007-03-21,8.3333
2007-03-22,0.0
2007-03-23,-0.7692
2007-03-26,-3.1008
2007-03-27,0.0
2007-03-28,0.0
2007-03-30,-4.0
2007-04-02,0.0
2007-04-03,-4.1667
2007-04-04,4.3478
2007-04-05,4.1667
2007-04-09,-12.0
2007-04-10,13.6364
2007-04-11,0.0
2007-04-12,-12.0
2007-04-13,4.5455
2007-04-16,-4.3478
2007-04-17,0.0
2007-04-18,0.9091
2007-04-19,2.7027
2007-04-20,2.6316
2007-04-24,-5.1282
2007-04-25,3.6036
2007-04-26,6.087
2007-04-27,-3.2787
2007-04-30,-6.7797
2007-05-01,4.5455
2007-05-02,-4.3478
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,4.5455
2007-05-08,4.3478
2007-05-09,-4.1667
2007-05-11,13.913
2007-05-14,8.3969
2007-05-15,-4.9296
2007-05-17,-11.1111
2007-05-18,1.6667
2007-05-21,-5.7377
2007-05-22,-4.3478
2007-05-23,5.4545
2007-05-24,0.8621
2007-05-25,4.2735
2007-05-29,2.459
2007-05-30,-3.2
2007-05-31,7.438
2007-06-01,7.6923
2007-06-04,-14.2857
2007-06-05,8.3333
2007-06-06,-1.5385
2007-06-07,-2.3437
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,4.0
2007-06-13,15.3846
2007-06-14,3.3333
2007-06-15,-12.9032
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,0.0
2007-06-21,-3.7037
2007-06-25,7.6923
2007-06-26,-8.5714
2007-06-27,1.5625
2007-06-28,0.0
2007-06-29,0.7692
2007-07-03,-4.5802
2007-07-05,0.0
2007-07-06,12.8
2007-07-10,-7.8014
2007-07-11,-3.8462
2007-07-12,0.8
2007-07-13,10.3175
2007-07-16,2.1583
2007-07-18,-15.493
2007-07-19,12.5
2007-07-20,-2.2222
2007-07-23,-10.6061
2007-07-24,1.6949
2007-07-25,-4.1667
2007-07-26,8.6957
2007-07-27,-8.0
2007-07-30,4.3478
2007-07-31,0.0
2007-08-01,-4.1667
2007-08-02,-10.4348
2007-08-03,26.2136
2007-08-06,-0.7692
2007-08-07,-3.1008
2007-08-08,-4.0
2007-08-09,7.5
2007-08-10,-3.1008
2007-08-13,-4.0
2007-08-14,-4.1667
2007-08-15,8.6957
2007-08-16,0.8
2007-08-22,-2.3810000000000002
2007-08-23,5.6911000000000005
2007-08-24,9.3846
2007-08-27,-6.4698
2007-08-28,1.5038
2007-08-29,4.4444
2007-08-30,-0.7092
2007-08-31,-3.5714
2007-09-04,0.0
2007-09-05,12.592600000000001
2007-09-06,-1.3158
2007-09-07,3.3333
2007-09-10,-6.4516
2007-09-11,3.4483
2007-09-12,-2.0
2007-09-13,-1.3605
2007-09-14,2.7586
2007-09-17,0.6711
2007-09-18,0.0
2007-09-19,-3.3333
2007-09-20,-0.6897
2007-09-21,-3.4722
2007-09-24,2.1583
2007-09-25,-14.0845
2007-09-26,6.5574
2007-09-27,7.6923
2007-10-01,0.0
2007-10-02,0.0
2007-10-03,-2.1429
2007-10-04,-12.4088
2007-10-08,14.1667
2007-10-09,0.0
2007-10-11,-5.1095
2007-10-12,-3.8462
2007-10-16,0.0
2007-10-18,4.0
2007-10-19,-3.8462
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-3.2
2007-10-26,-4.9587
2007-10-29,0.0
2007-10-30,-1.7391
2007-10-31,1.7699
2007-11-01,8.6957
2007-11-02,0.0
2007-11-05,-4.0
2007-11-06,-4.1667
2007-11-07,0.0
2007-11-08,4.3478
2007-11-09,-4.1667
2007-11-12,1.7391
2007-11-13,-3.8462
2007-11-14,-2.2222
2007-11-15,9.0909
2007-11-16,1.6667
2007-11-20,0.0
2007-11-21,-17.2131
2007-11-23,-5.9406
2007-11-26,0.0
2007-11-27,-15.7895
2007-11-28,40.0
2007-11-29,-1.7856999999999998
2007-11-30,-9.0909
2007-12-03,5.0
2007-12-04,0.0
2007-12-06,-4.7619
2007-12-07,-20.0
2007-12-10,18.75
2007-12-11,5.2632
2007-12-12,2.0
2007-12-14,7.8431
2007-12-17,9.0909
2007-12-18,0.0
2007-12-19,-2.0833
2007-12-20,-2.9787
2007-12-21,-3.5088
2007-12-26,-13.6364
2007-12-27,15.7895
2007-12-28,-3.6364
2007-12-31,2.8302
2008-01-02,-8.2569
2008-01-03,0.0
2008-01-04,-5.0
2008-01-07,5.2632
2008-01-08,-5.0
2008-01-09,1.0526
2008-01-10,-16.6667
2008-01-11,-1.25
2008-01-14,10.1266
2008-01-15,3.4483
2008-01-16,0.0
2008-01-17,-13.3333
2008-01-18,2.5641
2008-01-22,-6.25
2008-01-24,-1.3333
2008-01-25,2.7027
2008-01-28,-3.9474
2008-01-29,-4.1096
2008-01-30,-2.8571
2008-01-31,-2.9412000000000003
2008-02-01,-1.5152
2008-02-04,0.0
2008-02-05,3.0769
2008-02-06,4.4776
2008-02-07,0.0
2008-02-08,-7.1429
2008-02-11,7.6923
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,-1.4285999999999999
2008-02-20,-4.3478
2008-02-21,-18.1818
2008-02-22,22.2222
2008-02-25,-1.5152
2008-02-26,-7.6923
2008-02-27,3.3333
2008-02-28,-4.8387
2008-02-29,1.6949
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,-1.6667
2008-03-06,-8.4746
2008-03-07,-3.7037
2008-03-10,-3.8462
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,-2.0
2008-03-18,-4.0816
2008-03-19,2.1277
2008-03-20,14.5833
2008-03-24,12.7273
2008-03-25,9.6774
2008-03-26,7.3529
2008-03-27,9.589
2008-03-28,0.0
2008-03-31,6.25
2008-04-01,-5.8824
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,-1.25
2008-04-07,-2.5316
2008-04-08,1.2987
2008-04-09,1.2821
2008-04-10,0.0
2008-04-11,6.3291
2008-04-14,2.3810000000000002
2008-04-15,0.0
2008-04-17,-6.9767
2008-04-18,0.0
2008-04-23,-2.5
2008-04-24,7.6923
2008-04-25,3.5714
2008-04-28,13.7931
2008-04-29,1.0101
2008-04-30,35.0
2008-05-01,-7.4074
2008-05-02,-8.0
2008-05-05,0.0
2008-05-06,8.6957
2008-05-07,-4.0
2008-05-08,4.1667
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,-2.4
2008-05-14,-1.6393
2008-05-15,-4.1667
2008-05-16,-8.6957
2008-05-19,9.5238
2008-05-20,4.3478
2008-05-21,0.0
2008-05-22,1.6667
2008-05-23,2.459
2008-05-27,14.4
2008-05-28,-9.7902
2008-05-29,-1.5504
2008-05-30,14.1732
2008-06-02,0.0
2008-06-03,-3.4483
2008-06-04,-2.1429
2008-06-05,-6.5693
2008-06-06,7.0313
2008-06-09,-12.4088
2008-06-10,4.1667
2008-06-11,-8.0
2008-06-13,-1.7391
2008-06-16,1.7699
2008-06-17,-4.3478
2008-06-18,-3.6364
2008-06-19,13.2075
2008-06-20,4.1667
2008-06-23,-4.0
2008-06-24,-1.6667
2008-06-25,0.0
2008-06-26,1.6949
2008-06-27,-4.1667
2008-06-30,3.4783
2008-07-01,0.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-3.3613
2008-07-09,0.0
2008-07-10,0.0
2008-07-11,4.3478
2008-07-14,0.0
2008-07-15,-8.3333
2008-07-16,3.6364
2008-07-17,-0.8772
2008-07-18,1.7699
2008-07-21,-4.3478
2008-07-22,-4.5455
2008-07-24,-0.9524
2008-07-25,10.5769
2008-07-28,-0.8696
2008-07-29,2.6316
2008-07-30,-11.9658
2008-07-31,13.5922
2008-08-05,0.0
2008-08-07,-1.7094
2008-08-08,0.0
2008-08-11,0.0
2008-08-13,-20.0
2008-08-15,8.6957
2008-08-18,-15.0
2008-08-19,-4.7059
2008-08-20,11.1111
2008-08-21,-11.1111
2008-08-22,11.25
2008-08-25,-21.3483
2008-08-26,28.5714
2008-08-27,-5.5556
2008-08-28,-2.3529
2008-08-29,2.4096
2008-09-03,-11.7647
2008-09-04,0.0
2008-09-05,0.0
2008-09-08,-6.6667
2008-09-09,0.0
2008-09-11,-11.4286
2008-09-12,0.0
2008-09-15,0.0
2008-09-16,-11.2903
2008-09-18,7.2727
2008-09-19,-6.7797
2008-09-22,-9.0909
2008-09-23,18.0
2008-09-24,-6.7797
2008-09-25,9.0909
2008-09-26,0.0
2008-09-29,-8.3333
2008-09-30,9.0909
2008-10-01,0.0
2008-10-03,-13.3333
2008-10-06,15.3846
2008-10-08,0.0
2008-10-09,0.0
2008-10-10,-16.6667
2008-10-13,0.0
2008-10-14,2.0
2008-10-15,7.8431
2008-10-16,0.0
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,-30.9091
2008-10-23,44.7368
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,3.6364
2008-10-30,-12.2807
2008-10-31,10.0
2008-11-03,9.0909
2008-11-04,-8.3333
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,-9.0909
2008-11-14,10.0
2008-11-17,0.0
2008-11-18,-7.2727
2008-11-19,0.0
2008-11-20,7.8431
2008-11-21,9.0909
2008-11-24,-8.3333
2008-11-25,5.4545
2008-11-26,3.4483
2008-11-28,-3.3333
2008-12-01,-6.8966
2008-12-02,-1.8519
2008-12-03,-3.7736
2008-12-04,7.8431
2008-12-05,-2.2045
2008-12-09,2.2542
2008-12-10,-3.6364
2008-12-11,0.0
2008-12-12,-3.7736
2008-12-15,3.9215999999999998
2008-12-16,-3.7736
2008-12-17,7.8431
2008-12-18,-3.6364
2008-12-19,3.7736
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,-9.0909
2008-12-30,10.0
2008-12-31,27.2727
2009-01-02,7.1429
2009-01-05,-2.6667
2009-01-06,-1.3699
2009-01-07,-2.7778
2009-01-08,4.2857
2009-01-09,-10.9589
2009-01-12,0.0
2009-01-13,-7.6923
2009-01-14,8.3333
2009-01-15,-7.6923
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,-1.6667
2009-01-23,1.6949
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,21.6667
2009-01-29,8.2192
2009-01-30,11.3924
2009-02-02,-15.9091
2009-02-03,-2.7027
2009-02-04,0.0
2009-02-05,0.0
2009-02-06,5.5556
2009-02-09,0.0
2009-02-10,-3.9474
2009-02-11,-4.1096
2009-02-12,7.1429
2009-02-13,-6.6667
2009-02-17,1.4285999999999999
2009-02-18,5.6338
2009-02-19,6.6667
2009-02-20,-12.5
2009-02-23,-1.4285999999999999
2009-02-24,7.2464
2009-02-25,0.0
2009-02-26,-12.1622
2009-02-27,13.8462
2009-03-02,0.0
2009-03-03,-10.8108
2009-03-04,12.1212
2009-03-05,0.0
2009-03-06,-5.4054
2009-03-09,0.0
2009-03-10,-5.7143
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,-6.0606
2009-03-16,0.0
2009-03-17,6.4516
2009-03-18,4.5455
2009-03-19,-7.2464
2009-03-20,-6.25
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,-8.3333
2009-03-26,9.0909
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,-8.3333
2009-04-02,-3.6364
2009-04-03,0.0
2009-04-06,13.2075
2009-04-07,0.0
2009-04-08,-16.6667
2009-04-09,12.0
2009-04-13,-10.7143
2009-04-14,10.0
2009-04-15,-25.4545
2009-04-16,29.2683
2009-04-17,3.7736
2009-04-20,-3.6364
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,-1.8868
2009-04-24,-3.8462
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,-2.0
2009-05-11,-2.0408
2009-05-12,-2.0833
2009-05-13,-4.2553
2009-05-14,6.6667
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,-2.0833
2009-05-21,0.0
2009-05-22,-10.6383
2009-05-26,14.2857
2009-05-27,0.0
2009-05-28,-6.25
2009-05-29,4.4444
2009-06-01,-4.2553
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,-11.1111
2009-06-05,-12.5
2009-06-08,14.2857
2009-06-09,10.0
2009-06-10,0.0
2009-06-11,-2.2727
2009-06-12,0.0
2009-06-15,-6.9767
2009-06-16,7.5
2009-06-17,2.3256
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,-9.0909
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,10.0
2009-06-26,-15.9091
2009-06-29,13.5135
2009-06-30,4.7619
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-10,2.2727
2009-07-13,0.0
2009-07-17,-20.0
2009-07-20,0.0
2009-07-21,-2.7778
2009-07-22,-5.7143
2009-07-23,15.1515
2009-07-24,-7.8947
2009-07-27,14.2857
2009-07-29,2.5
2009-07-30,0.0
2009-07-31,9.7561
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,-8.8889
2009-08-07,2.439
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,7.1429
2009-08-13,0.0
2009-08-14,-4.4444
2009-08-17,-4.6512
2009-08-18,4.878
2009-08-19,-4.6512
2009-08-20,4.878
2009-08-21,-4.6512
2009-08-24,2.439
2009-08-26,0.0
2009-08-27,-11.9048
2009-08-28,-5.4054
2009-08-31,20.0
2009-09-01,0.0
2009-09-02,-4.7619
2009-09-04,12.5
2009-09-09,-2.2222
2009-09-10,4.5455
2009-09-11,-13.0435
2009-09-14,5.0
2009-09-15,-4.7619
2009-09-16,0.0
2009-09-17,4.75
2009-09-18,0.2387
2009-09-21,-1.1905000000000001
2009-09-24,1.2048
2009-09-25,-2.3810000000000002
2009-09-28,-2.439
2009-09-30,-0.0469
2009-10-01,5.0492
2009-10-02,-23.5268
2009-10-05,8.9706
2009-10-06,-14.2857
2009-10-07,33.3333
2009-10-08,0.0
2009-10-12,-17.5
2009-10-14,21.2121
2009-10-15,2.5
2009-10-16,0.0
2009-10-19,2.439
2009-10-20,0.0
2009-10-21,4.7619
2009-10-22,13.6364
2009-10-23,-10.0
2009-10-26,22.2222
2009-10-27,0.0
2009-10-28,9.0909
2009-10-29,-8.3333
2009-10-30,0.0
2009-11-02,-5.4545
2009-11-03,1.9231
2009-11-04,-5.6604
2009-11-05,2.0
2009-11-06,7.8431
2009-11-09,0.0
2009-11-10,5.4545
2009-11-11,-6.8966
2009-11-12,-3.7037
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,-32.6923
2009-11-18,62.8571
2009-11-19,10.526299999999999
2009-11-20,-12.6984
2009-11-23,9.0909
2009-11-24,-8.3333
2009-11-25,0.0
2009-11-27,-18.1818
2009-12-01,-15.3056
2009-12-02,18.0715
2009-12-03,0.0
2009-12-04,8.8889
2009-12-07,2.0408
2009-12-08,0.0
2009-12-10,0.0
2009-12-11,-20.0
2009-12-14,5.0
2009-12-15,-9.5238
2009-12-17,0.0
2009-12-18,-5.2632
2009-12-22,11.1111
2009-12-23,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,-10.0
2010-01-04,11.1111
2010-01-05,25.0
2010-01-06,-16.0
2010-01-07,4.7619
2010-01-08,0.0
2010-01-11,-9.0909
2010-01-12,2.5
2010-01-13,4.878
2010-01-14,0.0
2010-01-19,-9.3023
2010-01-21,12.8205
2010-01-22,-9.0909
2010-01-25,-12.5
2010-01-26,0.0
2010-01-27,5.7143
2010-01-28,16.2162
2010-01-29,-4.6512
2010-02-01,-2.439
2010-02-02,0.0
2010-02-04,-15.0
2010-02-05,0.0
2010-02-09,17.647100000000002
2010-02-10,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,-12.5
2010-02-25,0.0
2010-02-26,-8.5714
2010-03-01,3.125
2010-03-02,-9.0909
2010-03-03,0.0
2010-03-04,3.3333
2010-03-05,-3.2258
2010-03-08,0.0
2010-03-09,-16.6667
2010-03-10,11.925
2010-03-11,0.067
2010-03-12,-3.5714
2010-03-16,-7.4074
2010-03-17,-4.0
2010-03-18,-8.3333
2010-03-22,-4.5455
2010-03-23,14.2857
2010-03-24,8.3333
2010-03-25,-3.8462
2010-03-29,-8.0
2010-03-30,0.0
2010-03-31,15.2174
2010-04-01,-5.6604
2010-04-05,0.0
2010-04-06,4.0
2010-04-07,-7.6923
2010-04-08,8.3333
2010-04-09,0.0
2010-04-12,-15.3846
2010-04-13,-7.6705
2010-04-15,23.0769
2010-04-16,-12.0
2010-04-19,0.0
2010-04-21,0.0
2010-04-23,0.0
2010-04-26,-9.0909
2010-04-27,15.0
2010-04-28,0.0
2010-04-29,8.6957
2010-04-30,8.0
2010-05-03,-7.4074
2010-05-04,0.0
2010-05-05,-16.0
2010-05-06,4.7619
2010-05-11,0.0
2010-05-12,4.5455
2010-05-13,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,34.7826
2010-05-19,58.0645
2010-05-20,-18.3673
2010-05-21,12.5
2010-05-24,0.0
2010-05-25,11.1111
2010-05-26,0.0
2010-05-27,4.0
2010-05-28,7.6923
2010-06-01,7.1429
2010-06-03,-8.3333
2010-06-04,-9.0909
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,8.0
2010-06-14,1.8519
2010-06-15,-1.8182
2010-06-17,-5.5556
2010-06-18,5.8824
2010-06-21,1.8519
2010-06-22,0.0
2010-06-23,-18.1818
2010-06-24,6.6667
2010-06-25,4.1667
2010-06-28,2.0
2010-06-29,-21.5686
2010-06-30,27.5
2010-07-01,-9.8039
2010-07-02,10.8696
2010-07-06,-1.9607999999999999
2010-07-07,0.0
2010-07-09,0.0
2010-07-13,-16.0
2010-07-14,-2.3810000000000002
2010-07-15,9.7561
2010-07-16,0.0
2010-07-20,-6.6667
2010-07-22,-4.7619
2010-07-23,2.5
2010-07-26,9.7561
2010-07-27,-11.1111
2010-07-29,-5.0
2010-07-30,-2.6316
2010-08-02,-13.5135
2010-08-04,9.375
2010-08-05,0.0
2010-08-06,-8.5714
2010-08-17,15.625
2010-08-18,21.6216
2010-08-20,-17.7778
2010-08-24,0.0
2010-08-26,-5.4054
2010-08-27,2.8571
2010-08-31,0.0
2010-09-01,8.3333
2010-09-02,2.5641
2010-09-03,0.0
2010-09-07,-2.5
2010-09-08,25.641
2010-09-09,-18.3673
2010-09-10,2.5
2010-09-13,2.439
2010-09-14,-11.9048
2010-09-16,13.5135
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,-2.3810000000000002
2010-09-27,0.0
2010-09-28,2.439
2010-09-30,-7.1429
2010-10-01,7.6923
2010-10-06,-4.7619
2010-10-07,5.0
2010-10-08,-4.7619
2010-10-11,-7.5
2010-10-13,13.5135
2010-10-15,-9.5238
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,5.2632
2010-10-25,0.0
2010-10-29,-20.0
2010-11-01,0.0
2010-11-02,12.5
2010-11-04,-11.1111
2010-11-05,0.0
2010-11-08,12.5
2010-11-09,-11.1111
2010-11-10,-12.5
2010-11-11,0.0
2010-11-12,28.5714
2010-11-15,5.5556
2010-11-16,-10.526299999999999
2010-11-17,-11.7647
2010-11-18,40.0
2010-11-19,14.2857
2010-11-22,-2.0833
2010-11-23,6.383
2010-11-24,0.0
2010-11-29,-4.0
2010-11-30,4.1667
2010-12-01,12.0
2010-12-02,-10.7143
2010-12-03,0.0
2010-12-07,0.0
2010-12-08,-26.0
2010-12-09,-2.7027
2010-12-10,-2.7778
2010-12-13,2.8571
2010-12-14,14.8148
2010-12-15,15.3226
2010-12-16,-1.1189
2010-12-17,-7.355
2010-12-20,6.8702
2010-12-21,-0.4286
2010-12-22,2.2956
2010-12-23,-1.8233000000000001
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,1.4285999999999999
2010-12-31,2.8169
2011-01-03,0.0
2011-01-04,-3.8356
2011-01-05,0.1425
2011-01-06,-0.4267
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0018
2011-01-13,4.7124
2011-01-14,-2.0464
2011-01-18,-2.507
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,-1.0
2011-01-24,-2.5974
2011-01-25,-1.4815
2011-01-26,5.4135
2011-01-27,-0.1569
2011-01-28,-2.8433
2011-01-31,-1.4706000000000001
2011-02-01,7.4627
2011-02-03,-0.6944
2011-02-04,-2.7972
2011-02-07,-1.4388
2011-02-08,1.1679
2011-02-09,0.8658
2011-02-10,0.1431
2011-02-11,-1.4285999999999999
2011-02-14,0.0018
2011-02-15,-0.7264
2011-02-16,0.7299
2011-02-17,0.0
2011-02-18,-0.1449
2011-02-22,0.1451
2011-02-23,0.0
2011-02-24,-5.7971
2011-02-25,2.4615
2011-02-28,0.6006
2011-03-01,-1.4925
2011-03-02,0.0
2011-03-03,0.0019
2011-03-04,-0.0019
2011-03-07,2.8788
2011-03-08,-5.7437000000000005
2011-03-09,0.0
2011-03-10,4.6875
2011-03-11,11.0448
2011-03-14,-3.0914
2011-03-15,-1.6644
2011-03-16,-0.4231
2011-03-17,3.3994
2011-03-18,4.3836
2011-03-21,3.0184
2011-03-22,-0.6369
2011-03-23,1.2821
2011-03-24,-2.9114
2011-03-25,-4.6936
2011-03-28,-3.2832
2011-03-29,1.4144
2011-03-30,-1.1158
2011-03-31,0.8463
2011-04-01,-0.4196
2011-04-04,-3.0899
2011-04-05,-5.7971
2011-04-06,1.5385
2011-04-07,1.8182
2011-04-08,-0.1488
2011-04-11,-3.1297
2011-04-12,0.7692
2011-04-13,-2.9008000000000003
2011-04-14,3.3019
2011-04-15,1.3699
2011-04-19,1.0511
2011-04-20,-0.4458
2011-04-21,6.8657
2011-04-25,-0.1397
2011-04-26,-0.979
2011-04-27,0.2807
2011-04-28,-1.4067
2011-04-29,-4.0
2011-05-02,4.1667
2011-05-03,2.1429
2011-05-04,0.5594
2011-05-05,-0.6954
2011-05-06,3.3613
2011-05-09,1.626
2011-05-10,3.3333
2011-05-11,0.6452
2011-05-12,10.2564
2011-05-13,5.6977
2011-05-16,-2.6403
2011-05-17,-3.9548
2011-05-18,5.8824
2011-05-19,-3.8889
2011-05-20,-2.5434
2011-05-23,-2.9893
2011-05-24,0.8804
2011-05-25,1.5758
2011-05-26,-0.9547
2011-05-27,3.134
2011-05-31,3.4915
2011-06-01,-8.5676
2011-06-02,-2.4691
2011-06-03,-2.6582
2011-06-06,-0.13
2011-06-07,-2.6042
2011-06-08,-8.6898
2011-06-09,-1.4641
2011-06-10,-0.2972
2011-06-13,-0.149
