ticker,LSFG US Equity
2002-04-26,-1.5748
2002-05-08,-3.0
2002-05-09,1.3746
2002-05-15,-1.6949
2002-05-20,-1.3793
2002-05-22,-4.1958
2002-05-23,4.3796
2002-05-24,1.3986
2002-07-12,-0.346
2002-07-15,-2.5694
2002-07-16,1.5681
2002-07-17,-1.0526
2002-07-19,0.0
2002-07-22,1.0638
2002-07-23,-1.0526
2002-08-07,-0.7092
2002-09-30,-2.5806
2002-10-09,-17.2185
2002-10-10,11.1111
2002-11-06,0.0
2002-11-07,3.44
2002-11-15,-2.5522
2002-11-18,4.7619
2002-12-02,-1.5152
2002-12-03,0.0
2002-12-05,-2.3077
2002-12-06,1.1811
2002-12-13,1.1673
2002-12-17,1.5385
2002-12-19,4.1667
2002-12-23,-4.7273
2002-12-30,6.5134
2003-01-06,1.7986
2003-01-08,0.3534
2003-01-09,5.6338
2003-02-18,0.0
2003-02-19,-1.6667
2003-02-21,1.6949
2003-03-18,-3.3333
2003-05-02,5.1903
2003-05-06,-3.9474
2003-05-07,2.7397
2003-05-08,6.6667
2003-07-22,25.3918
2003-08-21,1.5
2003-08-22,0.0
2003-09-11,-10.3448
2003-09-25,11.538499999999999
2003-10-20,1.2346
2003-10-24,-8.5366
2003-11-04,0.0
2003-12-01,1.3333
2003-12-31,5.5409
2004-01-15,15.0
2004-01-30,-4.3478
2004-02-09,2.2727
2004-02-17,-6.6667
2004-03-02,0.0
2004-03-04,-5.9048
2004-03-05,5.0101
2004-03-08,-3.3735
2004-03-09,0.9476
2004-03-12,0.5435
2004-04-06,0.0
2004-04-14,-4.4335
2004-04-16,-0.7732
2004-04-21,0.7792
2004-05-03,2.8350999999999997
2004-05-06,0.2506
2004-05-19,2.5
2004-05-24,2.439
2004-06-04,-9.5238
2004-06-07,-2.6316
2004-06-08,-9.4595
2004-06-09,0.0
2004-06-25,13.4328
2004-06-30,-12.8947
2004-07-06,1.5152
2004-07-12,-2.6866
2004-07-23,7.362
2004-08-09,0.0
2004-08-20,9.4286
2004-08-31,-4.6997
2004-09-01,0.0
2004-09-03,0.0
2004-09-17,-6.8493
2004-09-20,7.3529
2004-09-21,-1.3699
2004-09-27,0.0
2004-10-01,11.4206
2004-10-07,-7.5
2004-10-14,10.8108
2004-10-18,0.0
2004-11-02,2.439
2004-11-03,0.0
2004-11-05,-2.3810000000000002
2004-11-08,-9.7561
2004-11-10,12.1622
2004-11-19,0.0
2004-12-10,10.8434
2004-12-14,0.0
2004-12-21,-9.6522
2005-01-13,-3.5215
2005-01-18,2.5
2005-01-19,0.2439
2005-01-21,4.6229
2005-01-24,-5.0233
2005-01-25,2.8404
2005-01-26,-2.3810000000000002
2005-01-31,5.3659
2005-02-02,-0.463
2005-02-18,-3.2558
2005-02-23,2.1635
2005-02-24,-1.1764999999999999
2005-02-25,0.4762
2005-02-28,4.2654
2005-03-04,-4.5455
2005-03-08,0.0
2005-03-09,0.0
2005-03-17,0.0
2005-03-21,-9.5238
2005-03-23,0.0
2005-03-31,0.2632
2005-04-06,0.0
2005-04-19,-13.1579
2005-04-20,0.0
2005-04-25,-6.0606
2005-04-26,-3.871
2005-05-26,15.7718
2005-06-01,2.8986
2005-06-02,-2.8169
2005-06-07,0.0
2005-06-08,4.3478
2005-06-09,0.0
2005-06-30,5.8496
2005-07-12,5.2632
2005-07-18,-8.75
2005-07-20,9.589
2005-07-25,2.5
2005-08-01,2.439
2005-08-18,-11.9048
2005-08-22,8.1081
2005-08-25,1.25
2005-08-26,1.2346
2005-08-29,-7.3171
2005-08-31,10.526299999999999
2005-09-07,0.0
2005-09-16,-9.0476
2005-09-20,9.9476
2005-09-21,2.3810000000000002
2005-09-23,0.0
2005-09-29,0.0
2005-10-03,-11.1628
2005-10-04,11.2565
2005-10-17,-6.8396
2005-10-26,-1.3165
2005-11-07,0.0513
2005-11-10,0.0
2005-11-14,2.5641
2005-11-15,-4.0
2005-11-16,4.6875
2005-11-17,0.0
2005-11-18,-1.7412999999999998
2005-11-21,2.0253
2005-11-22,0.4963
2005-11-23,3.7037
2005-12-08,1.1905000000000001
2005-12-20,-1.1764999999999999
2006-01-05,2.6253
2006-01-11,0.0
2006-01-17,-5.814
2006-01-20,0.0
2006-01-24,3.7037
2006-01-27,-0.7143
2006-01-30,0.0
2006-02-02,1.199
2006-02-09,1.8957000000000002
2006-02-10,0.0
2006-03-23,-1.3953
2006-04-20,-5.4374
2006-05-03,-3.75
2006-05-04,-3.8961
2006-05-18,0.0
2006-05-31,1.3514
2006-06-22,-2.4
2006-06-30,3.8251
2006-07-17,0.2639
2006-08-16,0.0
2006-09-06,0.0
2006-09-07,0.0
2006-09-18,-3.1579
2006-09-20,-0.5435
2006-09-27,1.0929
2006-10-04,2.4865
2006-10-05,5.7641
2006-10-12,0.0
2006-10-19,15.0
2006-10-23,-7.6087
2006-10-27,-0.2353
2006-11-03,3.7736
2006-11-07,4.5455
2006-11-08,-4.1304
2006-11-13,-4.7619
2006-11-14,-3.0952
2006-11-16,-0.4914
2006-11-22,1.2346
2006-11-30,-7.0732
2006-12-01,2.6247
2006-12-07,1.023
2006-12-18,1.2658
2006-12-19,-4.0
2006-12-20,0.0
2006-12-22,-0.2604
2007-01-23,0.7853
2007-01-26,-3.3766
2007-02-05,-1.0753
2007-02-09,-0.5435
2007-02-12,-1.6393
2007-02-13,1.9444
2007-02-14,-0.2725
2007-02-15,1.0929
2007-02-21,2.7027
2007-02-23,0.0
2007-02-28,-2.6316
2007-03-02,1.7297
2007-03-05,-4.0914
2007-03-14,-0.277
2007-04-04,-0.2778
2007-04-09,-4.4568
2007-04-11,-0.5831
2007-04-12,0.0
2007-05-02,3.2353
2007-05-14,0.2849
2007-05-15,2.2727
2007-06-06,0.0
2007-06-07,-2.7778
2007-06-18,-2.5714
2007-07-16,-2.0588
2007-07-23,-3.6036
2007-08-15,4.3614
2007-08-28,-4.4776
2007-09-06,3.125
2007-09-19,0.6061
2007-09-21,0.3012
2007-10-11,2.1021
2007-10-12,-1.7647
2007-10-17,0.0
2007-10-19,-4.1916
2007-10-22,-3.125
2007-10-23,-2.9032
2007-10-24,-0.3322
2007-10-25,-0.6667
2007-10-29,0.6711
2007-11-01,-5.3333
2007-11-08,0.0
2007-11-16,-2.8269
2007-11-20,-4.2909
2007-11-21,0.0
2007-12-05,-5.0152
2007-12-10,4.2
2007-12-12,-0.1919
2007-12-17,0.0
2007-12-18,7.6923
2007-12-19,0.0
2007-12-20,-2.9643
2007-12-21,4.5271
2007-12-26,1.0563
2008-01-03,2.0979
2008-01-04,-1.0274
2008-01-18,-0.346
2008-01-22,-2.0833
2008-01-23,2.1277
2008-01-29,4.1667
2008-02-06,1.5333
2008-02-08,5.0558
2008-02-25,-6.25
2008-03-06,3.3333
2008-03-07,-6.4516
2008-03-31,3.4483
2008-04-07,-9.699
2008-04-15,3.7037
2008-04-24,0.0
2008-04-30,0.0
2008-05-12,0.3571
2008-05-19,0.0
2008-05-21,3.2028
2008-05-28,-2.7586
2008-06-12,-0.3546
2008-06-18,-0.3559
2008-07-10,-10.7143
2008-07-15,-8.0
2008-09-08,-6.1135
2008-09-26,0.0
2008-10-07,6.9767
2008-10-08,-2.1739
2008-10-27,-4.0179
2008-10-30,0.0
2008-11-17,0.0
2008-11-24,-4.6512
2008-11-25,0.0
2008-12-10,0.0
2008-12-16,-2.3415
2009-02-20,-9.6386
2009-03-06,0.0
2009-03-10,-1.6667
2009-03-30,7.3446
2009-04-03,0.5291
2009-06-02,-10.526299999999999
2009-06-29,0.0
2009-09-09,0.0
2009-09-15,0.0
2009-09-17,-4.7337
2009-09-21,4.9689
2009-09-22,0.0
2009-09-25,-4.7337
2009-09-28,0.0
2009-10-12,0.0
2009-10-21,1.25
2009-10-22,0.0
2009-11-05,0.0
2009-11-09,-1.2346
2009-11-19,0.0
2009-12-01,0.0
2009-12-07,6.25
2009-12-09,0.0
2009-12-14,0.0
2009-12-16,23.5294
2010-03-19,-41.1483
2010-04-06,-26.6667
2010-05-19,-33.4812
2010-05-21,66.6667
2010-07-16,0.0
2010-09-01,0.0
2010-09-15,0.0
2010-09-22,5.0
2010-09-27,-4.7619
2010-09-28,-29.8
2010-10-01,-14.245
2010-10-06,-0.3322
2010-10-08,47.6667
2010-10-12,-4.0632
2010-10-21,0.0
2010-11-23,17.647100000000002
2010-12-30,-11.4
2011-01-14,12.8668
2011-02-01,-33.0
2011-03-07,4.4776
2011-03-08,0.0
2011-08-19,0.0
2011-09-21,-28.5714
2011-09-22,20.0
2011-10-04,50.0
2011-10-11,-44.4444
2011-10-14,0.0
2011-10-24,-2.0
2011-10-27,-18.3673
2011-10-28,0.0
2011-11-03,0.0
2011-11-04,37.5
2011-11-08,-27.2727
2011-12-02,50.0
2011-12-12,-31.6667
2011-12-14,-1.4634
2011-12-19,36.1386
2011-12-21,-9.0909
2011-12-22,-17.6
2011-12-27,21.3592
2011-12-30,8.0
2012-01-05,1.1111
2012-01-06,8.0586
2012-01-23,5.0847
2012-03-22,-43.5484
2012-03-28,14.2857
2012-05-24,30.0
2012-06-11,25.0
2012-06-15,-4.3077
2012-06-26,-14.791
2012-08-29,258.4906
2012-10-01,-15.7895
2012-10-16,-33.125
2012-10-31,30.8411
2012-11-06,14.2857
2012-11-07,-1.0875
2012-11-16,-8.3786
2012-11-19,0.0
2012-11-20,0.0
2012-11-21,-17.2414
2012-11-23,0.0
2012-11-26,0.0
2012-11-27,4.1667
2012-11-28,0.8
2012-12-05,3.9683
2013-01-28,6.8702
2013-02-07,14.2857
2013-02-22,50.0
2013-03-27,-30.5
2013-05-23,7.9137
2013-06-04,0.0
2013-07-18,0.0
2013-07-22,0.0
2013-07-25,5.5556
2013-07-26,-5.1579
2013-08-01,0.0
2013-08-16,0.0
2013-09-19,5.4384
2013-10-25,0.0
2013-11-14,15.7895
2013-11-15,0.0
2013-12-02,4.5455
2013-12-09,4.3478
2014-01-09,-12.5
2014-01-24,-4.7619
2014-02-05,0.0
2014-02-06,0.0
2014-02-24,10.0
2014-02-25,-2.2727
2014-03-24,2.3256
2014-03-31,-9.0909
2014-04-07,3.5
2014-04-10,0.0
2014-04-24,0.0
2014-05-28,0.0
2014-05-30,1.4493
2014-06-05,4.7619
2014-06-06,0.0
2014-06-20,-8.0909
2014-07-01,6.4293
2014-08-27,-2.4164
2014-09-02,0.4762
2014-09-03,0.0
2014-09-08,0.0
2014-09-29,0.2844
2014-10-09,0.0
2014-10-10,-2.6465
2014-10-14,0.0
2014-10-20,1.9417
2014-10-21,0.0
2014-11-24,2.0
2014-11-28,0.3735
2014-12-11,0.4651
2014-12-15,0.0
2015-01-29,0.0
2015-02-18,0.0
2015-02-20,-0.2778
2015-03-17,0.0
2015-04-01,6.7781
2015-04-02,-6.087
2015-04-08,11.1111
2015-04-22,25.0
2015-05-14,-20.0
2015-06-03,5.0
2015-06-15,7.1429
2015-07-06,-6.6667
2015-08-24,0.0
2015-09-17,0.0
2015-09-25,-0.7937
2015-10-13,0.8
2015-10-29,3.1746
2015-11-03,7.6923
2015-11-04,7.1429
2015-11-09,-5.0
2015-11-10,11.9298
2016-01-15,-10.6583
2016-01-20,11.9298
2016-02-26,0.0
2016-03-08,0.0
2016-03-14,0.0
2016-04-11,0.0
2016-04-19,1.8809
2016-05-24,0.0
2016-06-07,0.0
2016-06-30,0.0
2016-07-12,0.0
2016-07-15,0.0
2016-07-25,0.0
2016-08-01,0.0
2016-08-09,0.0
2016-08-18,0.3077
2016-08-23,0.0
2016-08-29,2.7607
2016-09-20,-1.4925
2016-10-20,1.5152
2016-11-29,7.4627
2017-01-19,2.7778
2017-01-25,1.3514
2017-02-01,5.3333
2017-02-08,0.0
2017-02-27,1.2658
2017-03-09,0.0
2017-03-15,-10.0
2017-03-24,1.7222
2017-03-27,0.0
2017-04-17,0.2185
2017-04-21,0.0
2017-04-27,0.0
2017-06-05,1.0899
2017-06-22,7.8167
2017-06-23,0.75
2017-06-27,1.737
2017-06-29,7.3171
2017-07-14,0.0
2017-07-21,0.0
2017-08-21,-4.5455
2017-09-15,0.0
2017-10-03,-2.3810000000000002
2017-10-19,0.6927
2017-11-13,1.7343
2017-12-19,4.7619
2017-12-22,9.0909
2018-01-03,0.0
2018-01-10,-12.4583
2018-01-23,2.475
2018-01-25,7.0599
2018-01-26,8.4165
2018-01-31,0.04
2018-02-06,0.04
2018-02-12,-0.04
2018-02-15,-4.0
2018-02-16,12.5
2018-02-27,-7.4074
2018-03-15,-3.6
2018-03-16,0.0
2018-03-19,0.0
2018-04-04,0.0
2018-04-06,-6.0581
2018-04-10,6.0071
2018-04-25,-5.6667
2018-05-01,10.424
2018-05-02,0.0
2018-05-03,-0.2
2018-05-04,-0.8016
2018-05-08,2.9899
2018-05-11,2.0008
2018-06-11,0.0
2018-06-20,0.0
2018-07-09,1.9231
2018-07-11,0.3774
2018-07-12,0.0
2018-08-01,2.4436
2018-08-06,3.1193
2018-08-07,0.0
2018-08-10,-1.2456
2018-08-13,1.2612999999999999
2018-08-24,0.0
2018-08-27,0.0
2018-09-25,-1.2384
2018-09-26,-0.0072
2018-09-28,0.0
2018-10-12,0.0
2018-10-16,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-25,-3.6364
2018-10-26,0.0377
2018-10-30,3.7344
2018-11-07,9.0909
2018-11-09,-6.6667
2018-11-19,-0.8929
2018-11-23,0.0
2018-11-28,3.4234
2018-11-30,-2.439
2018-12-04,1.0714
2018-12-10,6.0071
2018-12-12,0.0
2018-12-20,-5.8333
2019-01-30,-0.531
2019-01-31,0.0
2019-02-01,1.4235
2019-02-04,-0.5263
2019-02-05,0.7055
2019-02-06,1.2259
2019-02-11,0.0
2019-02-19,0.0
2019-02-28,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-12,2.0761
2019-03-20,0.678
2019-03-21,-2.0202
2019-04-03,0.0344
2019-04-04,0.4809
2019-04-29,9.4017
2019-04-30,3.125
2019-05-03,3.0303
2019-05-08,-2.2059
2019-05-09,1.5038
2019-07-15,-3.7037
2019-08-19,0.1538
2019-08-28,-0.1536
2019-08-29,0.0
2019-09-03,3.8462
2019-09-23,0.7407
2019-09-26,0.7353
2019-10-08,4.3568
2019-10-28,-2.6798
2019-10-30,0.0
2019-11-01,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-19,0.0
2019-11-25,0.0
2019-12-04,0.0
2019-12-05,0.029
2019-12-11,15.3289
2019-12-31,-0.7538
2020-01-09,-10.1266
2020-01-31,0.0
2020-02-14,0.0
2020-02-26,-6.338
2020-02-27,0.0301
2020-02-28,-4.54
2020-03-02,0.0
2020-03-03,0.0
2020-03-06,0.1575
2020-03-09,-2.4843
2020-03-12,-3.257
2020-03-18,-5.8333
2020-03-20,-32.7434
2020-03-24,30.2632
2020-03-31,-15.1515
2020-04-01,0.0
2020-04-06,11.6667
2020-04-09,15.1386
2020-04-20,0.0
2020-06-03,0.1852
2020-06-10,0.7763
2020-07-22,0.0
