ticker,FSAM US Equity
2015-03-24,-1.8723
2015-03-25,-0.4337
2015-03-26,0.0871
2015-03-27,0.2611
2015-03-30,-0.4456
2015-03-31,0.8953
2015-04-01,-0.4437
2015-04-02,-0.8913
2015-04-06,-0.8094
2015-04-07,0.4533
2015-04-08,0.2708
2015-04-09,0.5401
2015-04-10,0.0
2015-04-13,-1.0743
2015-04-14,-0.181
2015-04-15,0.9973
2015-04-16,-0.4488
2015-04-17,-1.2624
2015-04-20,0.4566
2015-04-21,-0.2727
2015-04-22,0.2735
2015-04-23,0.2727
2015-04-24,1.4506000000000001
2015-04-27,-0.8043
2015-04-28,2.7027
2015-04-29,-1.9298
2015-04-30,-1.3417
2015-05-01,-0.7253
2015-05-04,0.3653
2015-05-05,0.091
2015-05-06,-2.3636
2015-05-07,-0.9311
2015-05-08,2.9135
2015-05-11,-1.8265
2015-05-12,-1.0233
2015-05-13,-0.5639
2015-05-14,1.4178
2015-05-15,-1.6775
2015-05-18,-17.0616
2015-05-19,3.2
2015-05-20,4.5404
2015-05-21,2.5423999999999998
2015-05-22,0.7231
2015-05-26,2.6667
2015-05-27,0.2997
2015-05-28,0.6972
2015-05-29,-1.8793
2015-06-01,1.1089
2015-06-02,0.3988
2015-06-03,0.7944
2015-06-04,0.6897
2015-06-05,0.4892
2015-06-08,-0.3895
2015-06-09,-1.0753
2015-06-10,1.1858
2015-06-11,-0.3906
2015-06-12,-1.0784
2015-06-15,0.2973
2015-06-16,1.087
2015-06-17,-0.782
2015-06-18,0.4926
2015-06-19,-0.1961
2015-06-22,0.7859
2015-06-23,-0.2924
2015-06-24,-0.6843
2015-06-25,0.5906
2015-06-26,3.6204
2015-06-29,-4.7985
2015-06-30,3.629
2015-07-01,-1.751
2015-07-02,-1.8812
2015-07-06,-3.0272
2015-07-07,-1.2487
2015-07-08,-1.686
2015-07-09,0.4287
2015-07-10,1.3874
2015-07-13,2.2105
2015-07-14,1.9567
2015-07-15,0.5051
2015-07-16,0.5025
2015-07-17,1.7
2015-07-20,-1.2783
2015-07-21,0.0
2015-07-22,-1.6932
2015-07-23,-3.6474
2015-07-24,-3.1546
2015-07-27,-0.1086
2015-07-28,1.087
2015-07-29,-0.4301
2015-07-30,-0.216
2015-07-31,-0.6494
2015-08-03,0.9804
2015-08-04,1.1865999999999999
2015-08-05,0.1066
2015-08-06,-1.4909
2015-08-07,-2.8108
2015-08-10,-0.4449
2015-08-11,-0.6704
2015-08-12,0.8999
2015-08-13,-0.7804
2015-08-14,-1.6854
2015-08-17,1.9428999999999998
2015-08-18,-1.5695000000000001
2015-08-19,0.1139
2015-08-20,0.6826
2015-08-21,-3.2768
2015-08-24,-2.2196
2015-08-25,2.509
2015-08-26,-2.6807
2015-08-27,-1.3174000000000001
2015-08-28,-0.6068
2015-08-31,0.9768
2015-09-01,-3.3857
2015-09-02,-1.0013
2015-09-03,-3.6662
2015-09-04,-7.4803
2015-09-08,9.078
2015-09-09,5.0715
2015-09-10,2.7228
2015-09-11,-1.2048
2015-09-14,-2.561
2015-09-15,0.0
2015-09-16,1.1264
2015-09-17,0.3713
2015-09-18,-6.2885
2015-09-21,-3.1579
2015-09-22,1.7663
2015-09-23,1.2016
2015-09-24,0.7916
2015-09-25,-0.7853
2015-09-28,-1.1873
2015-09-29,0.6831
2015-09-30,1.3569
2015-10-01,-0.6693
2015-10-02,-0.2695
2015-10-05,0.5405
2015-10-06,0.8065
2015-10-07,2.5333
2015-10-08,0.13
2015-10-09,-2.8571
2015-10-12,-4.6791
2015-10-13,0.0
2015-10-14,-0.8415
2015-10-15,3.819
2015-10-16,-0.9537
2015-10-19,-1.238
2015-10-20,0.4178
2015-10-21,-2.7739000000000003
2015-10-22,3.4237
2015-10-23,-1.5171999999999999
2015-10-26,-3.6414999999999997
2015-10-27,-1.5988
2015-10-28,-6.3516
2015-10-29,-2.5237
2015-10-30,-5.178
2015-11-02,1.1945000000000001
2015-11-03,4.5531
2015-11-04,-0.8065
2015-11-05,0.0
2015-11-06,3.5772
2015-11-09,0.157
2015-11-10,-4.5455
2015-11-11,0.9852
2015-11-12,4.7154
2015-11-13,-3.7267
2015-11-16,-0.3226
2015-11-17,-25.4045
2015-11-18,-4.5553
2015-11-19,2.5
2015-11-20,-0.2217
2015-11-23,2.2222
2015-11-24,-0.4348
2015-11-25,-1.31
2015-11-27,1.5487
2015-11-30,-0.6536
2015-12-01,-0.6579
2015-12-02,-0.6623
2015-12-03,-3.1111
2015-12-04,0.9174
2015-12-07,-7.0455
2015-12-08,-0.489
2015-12-09,-0.9828
2015-12-10,-1.2407
2015-12-11,-6.5327
2015-12-14,-3.2258
2015-12-15,1.1111
2015-12-16,-4.3956
2015-12-17,3.4483
2015-12-18,1.6667
2015-12-21,1.9125999999999999
2015-12-22,5.8981
2015-12-23,0.5063
2015-12-24,1.5112999999999999
2015-12-28,-4.7146
2015-12-29,-4.4271
2015-12-30,-4.5714
2015-12-31,-2.3952
2016-01-04,9.816
2016-01-05,0.838
2016-01-06,-4.1551
2016-01-07,-0.578
2016-01-08,-7.2674
2016-01-11,-8.1505
2016-01-12,0.3413
2016-01-13,-3.4013999999999998
2016-01-14,-4.5775
2016-01-15,-7.7491
2016-01-19,0.0
2016-01-20,-5.6
2016-01-21,5.9322
2016-01-22,10.0
2016-01-25,-8.0
2016-01-26,-3.1621
2016-01-27,-8.1633
2016-01-28,-4.0
2016-01-29,-2.7778
2016-02-01,-4.7619
2016-02-02,-5.0
2016-02-03,-7.8947
2016-02-04,-1.1429
2016-02-05,-2.8902
2016-02-08,-0.5952
2016-02-09,0.0
2016-02-10,-11.975999999999999
2016-02-11,-10.8844
2016-02-12,15.2672
2016-02-16,15.894
2016-02-17,3.4286
2016-02-18,2.7624
2016-02-19,102.6882
2016-02-22,-11.4058
2016-02-23,-4.7904
2016-02-24,0.3145
2016-02-25,-0.9404
2016-02-26,1.2658
2016-02-29,-0.3125
2016-03-01,-2.1944
2016-03-02,7.0513
2016-03-03,0.2994
2016-03-04,-5.0746
2016-03-07,3.4591
2016-03-08,-5.7751
2016-03-09,-2.9032
2016-03-10,4.3189
2016-03-11,4.4586
2016-03-14,0.0
2016-03-15,-4.5732
2016-03-16,2.8754
2016-03-17,5.2795
2016-03-18,0.59
2016-03-21,-0.5865
2016-03-22,-1.1799
2016-03-23,-3.5821
2016-03-24,0.6192
2016-03-28,-4.3077
2016-03-29,5.7878
2016-03-30,-2.1944
2016-03-31,-1.9231
2016-04-01,1.634
2016-04-04,-1.9293
2016-04-05,1.6393
2016-04-06,4.1935
2016-04-07,-1.2384
2016-04-08,3.4483
2016-04-11,2.1212
2016-04-12,0.5935
2016-04-13,0.295
2016-04-14,0.0
2016-04-15,-0.5882
2016-04-18,0.5917
2016-04-19,-0.2941
2016-04-20,0.295
2016-04-21,7.3529
2016-04-22,4.6575
2016-04-25,-4.712
2016-04-26,4.6703
2016-04-27,1.0499
2016-04-28,1.8182
2016-04-29,-8.9286
2016-05-02,1.1204
2016-05-03,1.662
2016-05-04,4.9046
2016-05-05,0.7792
2016-05-06,-2.0619
2016-05-09,-3.9474
2016-05-10,-1.9178
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,1.6760000000000002
2016-05-16,0.8242
2016-05-17,4.9046
2016-05-18,2.0779
2016-05-19,-1.7812000000000001
2016-05-20,4.6632
2016-05-23,3.4653
2016-05-24,4.7847
2016-05-25,-2.5114
2016-05-26,-2.3419
2016-05-27,8.8729
2016-05-31,-3.304
2016-06-01,0.2278
2016-06-02,0.2273
2016-06-03,0.2268
2016-06-06,3.1673999999999998
2016-06-07,-3.5088
2016-06-08,-3.4091
2016-06-09,-2.8235
2016-06-10,-1.937
2016-06-13,-1.7284000000000002
2016-06-14,5.0251
2016-06-15,4.067
2016-06-16,-1.6092
2016-06-17,4.6729
2016-06-20,-4.0179
2016-06-21,-1.6279
2016-06-22,-5.4374
2016-06-23,3.0
2016-06-24,3.1553
2016-06-27,-2.3529
2016-06-28,-1.9277
2016-06-29,0.2519
2016-06-30,1.5074999999999998
2016-07-01,-1.4851
2016-07-05,0.5025
2016-07-06,-1.5
2016-07-07,-0.2538
2016-07-08,2.799
2016-07-11,-2.4752
2016-07-12,4.3147
2016-07-13,-1.9465
2016-07-14,1.9851
2016-07-15,-0.4866
2016-07-18,0.489
2016-07-19,0.0
2016-07-20,0.9732
2016-07-21,-0.4819
2016-07-22,0.2421
2016-07-25,-2.657
2016-07-26,-0.9926
2016-07-27,3.2580999999999998
2016-07-28,-0.4854
2016-07-29,-1.9512
2016-08-01,-1.4925
2016-08-02,-0.2525
2016-08-03,2.2785
2016-08-04,-4.2079
2016-08-05,-3.3592
2016-08-08,2.1390000000000002
2016-08-09,3.4031000000000002
2016-08-10,-0.7595
2016-08-11,-1.2755
2016-08-12,1.5504
2016-08-15,-0.2545
2016-08-16,17.0918
2016-08-17,2.1786
2016-08-18,3.4115
2016-08-19,1.2371
2016-08-22,1.833
2016-08-23,3.0
2016-08-24,-1.9417
2016-08-25,-0.7921
2016-08-26,0.0
2016-08-29,0.5988
2016-08-30,2.5794
2016-08-31,18.3752
2016-09-01,-1.9607999999999999
2016-09-02,-0.5
2016-09-06,3.8526
2016-09-07,-4.6774000000000004
2016-09-08,5.2453
2016-09-09,-5.9486
2016-09-12,1.0256
2016-09-13,2.3689
2016-09-14,0.4959
2016-09-15,0.4934
2016-09-16,3.2733
2016-09-19,-0.1585
2016-09-20,0.7937
2016-09-21,2.8346
2016-09-22,3.2159
2016-09-23,-1.3353
2016-09-26,-2.5564
2016-09-27,-2.6235
2016-09-28,-0.7924
2016-09-29,-5.6818
2016-09-30,-5.1635
2016-10-03,-9.2559
2016-10-04,1.2
2016-10-05,-0.3953
2016-10-06,-0.3968
2016-10-07,-1.992
2016-10-10,0.813
2016-10-11,1.0081
2016-10-12,-5.3892
2016-10-13,1.2658
2016-10-14,1.875
2016-10-17,1.227
2016-10-18,3.0303
2016-10-19,0.9804
2016-10-20,0.0
2016-10-21,-0.9709
2016-10-24,2.9412000000000003
2016-10-25,0.9524
2016-10-26,-5.6604
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,4.0
2016-11-01,-3.8462
2016-11-02,-3.0
2016-11-03,-2.0619
2016-11-04,1.0526
2016-11-07,3.125
2016-11-08,-1.0101
2016-11-09,2.0408
2016-11-10,1.5
2016-11-11,2.4631
2016-11-14,-2.8846
2016-11-15,1.9802
2016-11-16,1.9417
2016-11-17,0.0
2016-11-18,0.9524
2016-11-21,7.5472
2016-11-22,8.7719
2016-11-23,1.6129
2016-11-25,0.0
2016-11-28,-0.7937
2016-11-29,0.0
2016-11-30,-0.8
2016-12-01,-4.0323
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.8403
2016-12-08,4.1667
2016-12-09,0.8
2016-12-12,0.0
2016-12-13,1.5873
2016-12-14,0.0
2016-12-15,3.125
2016-12-16,2.2727
2016-12-19,2.963
2016-12-20,8.6331
2016-12-21,0.6623
2016-12-22,-0.6579
2016-12-23,-1.3245
2016-12-27,2.0134
2016-12-28,-3.6184
2016-12-29,-2.7778
2016-12-30,-4.2857
2017-01-03,3.7313
2017-01-04,3.5971
2017-01-05,-4.8611
2017-01-06,-2.9196999999999997
2017-01-09,-3.0075
2017-01-10,3.876
2017-01-11,3.7313
2017-01-12,-5.7554
2017-01-13,3.8167999999999997
2017-01-17,2.9412000000000003
2017-01-18,0.7143
2017-01-19,-1.4184
2017-01-20,-1.4388
2017-01-23,1.4599
2017-01-24,0.7194
2017-01-25,7.8571
2017-01-26,1.9868000000000001
2017-01-27,6.4935
2017-01-30,-6.7073
2017-01-31,0.0
2017-02-01,-0.6536
2017-02-02,-0.6579
2017-02-03,3.3113
2017-02-06,-2.5641
2017-02-07,-1.9737
2017-02-08,-4.698
2017-02-09,-16.1972
2017-02-10,-4.2017
2017-02-13,-3.5088
2017-02-14,-1.8182
2017-02-15,-0.9259
2017-02-16,-0.9346
2017-02-17,0.9434
2017-02-21,1.8692
2017-02-22,-0.9174
2017-02-23,0.0
2017-02-24,-0.9259
2017-02-27,0.0
2017-02-28,-3.7382999999999997
2017-03-01,0.9709
2017-03-02,0.9615
2017-03-03,0.0
2017-03-06,-0.9524
2017-03-07,-1.9231
2017-03-08,-1.9607999999999999
2017-03-09,0.0
2017-03-10,-1.0
2017-03-13,0.0
2017-03-14,-1.0101
2017-03-15,1.0204
2017-03-16,2.0202
2017-03-17,-1.9802
2017-03-20,2.0202
2017-03-21,-7.9208
2017-03-22,2.1505
2017-03-23,4.2105
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,1.0101
2017-03-29,0.5
2017-03-30,0.0
2017-03-31,-6.1224
2017-04-03,-4.3478
2017-04-04,3.4091
2017-04-05,-4.3956
2017-04-06,6.8966
2017-04-07,-5.3763
2017-04-10,1.1364
2017-04-11,1.1236
2017-04-12,1.1111
2017-04-13,-2.1978
2017-04-17,-1.1236
2017-04-18,-2.2727
2017-04-19,12.7907
2017-04-20,-1.0309
2017-04-21,-1.0417
2017-04-24,3.1579
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,-4.0816
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,-2.1277
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,1.087
2017-05-08,-1.0753
2017-05-09,0.0
2017-05-10,-3.2609
2017-05-11,0.0
2017-05-12,-1.1236
2017-05-15,1.1364
2017-05-16,-6.7416
2017-05-17,-4.8193
2017-05-18,-1.2658
2017-05-19,1.2821
2017-05-22,3.7975
2017-05-23,-1.2195
2017-05-24,0.0
2017-05-25,-3.7037
2017-05-26,-1.2821
2017-05-30,-5.1948
2017-05-31,2.7397
2017-06-01,1.3333
2017-06-02,1.3158
2017-06-05,-5.8442
2017-06-06,2.069
2017-06-07,0.0
2017-06-08,1.3514
2017-06-09,-1.3333
2017-06-12,-5.4054
2017-06-13,-1.4285999999999999
2017-06-14,1.4493
2017-06-15,-1.4285999999999999
2017-06-16,0.0
2017-06-19,1.4493
2017-06-20,0.0
2017-06-21,1.4285999999999999
2017-06-22,-2.8169
2017-06-23,-1.4493
2017-06-26,2.9412000000000003
2017-06-27,5.7143
2017-06-28,2.7027
2017-06-29,28.947400000000002
2017-06-30,-1.0204
2017-07-03,5.1546
2017-07-05,-4.902
2017-07-06,-4.1237
2017-07-07,-2.1505
2017-07-10,0.0
2017-07-11,1.0989
2017-07-12,0.0
2017-07-13,-1.087
2017-07-14,-5.4945
2017-07-17,-2.3256
2017-07-18,-1.1905000000000001
2017-07-19,2.4096
2017-07-20,1.1764999999999999
2017-07-21,0.0
2017-07-24,-1.1628
2017-07-25,-1.1764999999999999
2017-07-26,-1.1905000000000001
2017-07-27,0.0
2017-07-28,-1.2048
2017-07-31,0.0
2017-08-01,1.2195
2017-08-02,-1.2048
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,-1.2195
2017-08-08,1.2346
2017-08-09,-3.6585
2017-08-10,0.0
2017-08-11,-6.3291
2017-08-14,4.0541
2017-08-15,-1.2987
2017-08-16,3.9474
2017-08-17,-1.2658
2017-08-18,2.5641
2017-08-21,-3.75
2017-08-22,1.2987
2017-08-23,1.2821
2017-08-24,2.5316
2017-08-25,1.2346
2017-08-28,-2.439
2017-08-29,1.25
2017-08-30,0.0
2017-08-31,1.2346
2017-09-01,-1.2195
2017-09-05,-1.2346
2017-09-06,1.25
2017-09-07,-3.7037
2017-09-08,2.5641
2017-09-11,-2.5
2017-09-12,0.0
2017-09-13,-1.2821
2017-09-14,-1.2987
2017-09-15,3.9474
2017-09-18,-2.5316
2017-09-19,1.2987
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,1.2821
2017-09-25,-1.2658
2017-09-26,0.0
2017-09-27,1.2821
2017-09-28,1.2658
2017-09-29,-2.5
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,1.2821
2017-10-05,1.2658
2017-10-06,-1.25
2017-10-09,0.0
2017-10-10,1.2658
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,-2.5
2017-10-17,1.2821
2017-10-18,1.2658
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,-1.25
2017-10-24,0.0
2017-10-25,1.2658
2017-10-26,0.0
2017-10-27,2.5
2017-10-30,-2.439
2017-10-31,2.5
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,-4.878
2017-11-06,3.0769
2017-11-07,1.4925
2017-11-08,-0.7353
2017-11-09,3.2099
2017-11-10,-2.6316
2017-11-13,0.2457
2017-11-14,0.2451
2017-11-15,0.2445
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,-1.2195
2017-11-21,0.2469
2017-11-22,-0.2463
2017-11-24,0.0
2017-11-27,1.2346
2017-11-28,0.4878
2017-11-29,-0.9709
2017-11-30,-0.7353
2017-12-01,0.0
2017-12-04,1.2346
2017-12-05,-1.2195
2017-12-06,0.0
2017-12-07,0.7407
2017-12-08,-0.7353
2017-12-11,0.0
2017-12-12,0.7407
2017-12-13,-0.4902
2017-12-14,0.0
2017-12-15,-0.2463
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.2469
2017-12-21,-0.2463
2017-12-22,0.0
2017-12-26,0.2469
2017-12-27,2.4631
2017-12-28,-7.0922
2017-12-29,0.7634
2018-01-02,4.5455
2018-01-03,0.7246
2018-01-04,-4.7482
2018-01-05,1.9637
2018-01-08,-5.9259
2018-01-09,-0.7874
2018-01-10,3.1746
2018-01-11,-3.0769
2018-01-12,4.7619
2018-01-16,-0.7576
2018-01-17,-0.7634
2018-01-18,0.0
2018-01-19,-2.0769
2018-01-22,-1.0212
2018-01-23,-0.7937
2018-01-24,0.0
2018-01-25,1.6
2018-01-26,-3.4449
2018-01-29,1.9367999999999999
2018-01-30,-1.6
2018-01-31,-1.626
2018-02-01,-0.7231
2018-02-02,-1.4567999999999999
2018-02-05,-2.0063
2018-02-06,0.0
2018-02-07,-0.8621
2018-02-08,-0.4348
2018-02-09,-2.1834
2018-02-12,-1.3393
2018-02-13,1.3575
2018-02-14,1.7856999999999998
2018-02-15,-2.6316
2018-02-16,1.8018
2018-02-20,-8.8496
2018-02-21,0.9709
2018-02-22,4.8077
2018-02-23,-3.6606
2018-02-26,-1.9141
2018-02-27,-0.9709
2018-02-28,2.3284000000000002
2018-03-01,-1.3174000000000001
2018-03-02,0.9709
2018-03-05,-0.1202
2018-03-06,2.4067
2018-03-07,5.2879
2018-03-08,0.8929
2018-03-09,0.0
2018-03-12,0.885
2018-03-13,1.7544
2018-03-14,1.7241
2018-03-15,12.7119
2018-03-16,-1.5038
2018-03-19,-0.7634
2018-03-20,-5.3846
2018-03-21,2.439
2018-03-22,1.5873
2018-03-23,1.5625
2018-03-26,1.5385
2018-03-27,-3.0303
2018-03-28,2.3438
2018-03-29,0.0
2018-04-02,-2.2901
2018-04-03,2.3438
2018-04-04,0.0
2018-04-05,1.5267
2018-04-06,0.0
2018-04-09,-3.7594
2018-04-10,2.3438
2018-04-11,3.8167999999999997
2018-04-12,-2.9412000000000003
2018-04-13,-3.0303
2018-04-16,2.3438
2018-04-17,-0.7634
2018-04-18,-1.5385
2018-04-19,0.0078
2018-04-20,1.5546
2018-04-23,0.0
2018-04-24,-7.6923
2018-04-25,4.4792
2018-04-26,3.6889
2018-04-27,0.7692
2018-04-30,-0.7634
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,1.5385
2018-05-09,-1.5152
2018-05-10,0.0
2018-05-11,-0.7692
2018-05-14,0.7752
2018-05-15,4.6154
2018-05-16,-2.9412000000000003
2018-05-17,-1.5152
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,3.0769
2018-05-24,-2.2388
2018-05-29,0.0
2018-05-30,-0.7634
2018-05-31,0.0
2018-06-04,0.7692
2018-06-05,0.0
2018-06-06,-0.7634
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.7692
2018-06-12,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,1.5267
2018-06-27,-1.5038
2018-06-28,0.0
2018-07-02,0.7634
2018-07-05,6.0606
2018-07-06,-3.5714
2018-07-09,0.0
2018-07-10,0.0
2018-07-12,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-24,0.0
2018-07-26,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,3.7037
2018-08-02,-2.1429
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,-4.3796
2018-08-08,-4.3893
2018-08-09,-0.1996
2018-08-14,1.6
2018-08-15,2.3622
2018-08-16,0.0
2018-08-20,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,-3.8462
2018-08-27,4.0
2018-08-28,4.6154
2018-08-29,0.0
2018-08-30,-0.7353
2018-08-31,0.0
2018-09-06,0.0
2018-09-11,0.0
2018-09-13,0.0
2018-09-14,1.4741
2018-09-17,0.0073
2018-09-18,-1.4599
2018-09-19,0.0
2018-09-20,0.2222
2018-09-21,-0.2217
2018-09-25,0.0
2018-09-26,-3.7037
2018-09-27,3.8462
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.1481
2018-10-03,-0.1479
2018-10-04,0.0
2018-10-09,0.0
2018-10-11,0.1481
2018-10-12,-0.1479
2018-10-15,-2.963
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-24,3.0534
2018-10-25,-2.963
2018-11-01,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,-3.8167999999999997
2018-11-12,3.1746
2018-11-13,0.7692
2018-11-19,-0.7634
2018-11-20,3.0769
2018-11-21,0.0
2018-11-26,-2.9851
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-13,0.0
2018-12-14,-1.5385
2018-12-17,1.5625
2018-12-18,0.7692
2018-12-19,-1.5267
2018-12-20,0.7752
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,1.1538
2018-12-27,-1.1407
2018-12-28,0.0
2018-12-31,2.3077
2019-01-02,0.7519
2019-01-04,-2.0896
2019-01-09,0.6098
2019-01-11,1.5152
2019-01-16,4.4776
2019-01-18,0.0
2019-01-22,-2.1429
2019-01-25,-1.4599
2019-01-28,5.1852
2019-01-30,12.6761
2019-01-31,0.0
2019-02-01,6.25
2019-02-04,0.0
2019-02-05,2.9412000000000003
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,-10.857099999999999
2019-02-11,8.3333
2019-02-12,0.5917
2019-02-13,-1.1764999999999999
2019-02-14,-1.0417
2019-02-15,1.9548999999999999
2019-02-19,-2.6549
2019-02-20,3.0303
2019-02-21,4.1667
2019-02-22,-0.8
2019-02-25,-3.2258
2019-02-26,0.0
2019-02-27,8.3333
2019-02-28,-7.6923
2019-03-01,4.1667
2019-03-04,0.0
2019-03-05,0.8
2019-03-06,-0.7937
2019-03-07,4.0
2019-03-08,0.0
2019-03-11,-7.6923
2019-03-12,8.3333
2019-03-13,-3.8462
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,4.0
2019-03-21,3.8462
2019-03-22,-3.7037
2019-03-25,1.8077
2019-03-26,-0.2645
2019-03-27,-5.303
2019-03-28,0.0
2019-04-03,11.2
2019-04-08,-6.4748
2019-04-09,0.0
2019-04-12,0.0
2019-04-15,-2.3077
2019-04-16,-3.1496
2019-04-17,0.0
2019-04-22,0.0
2019-04-23,5.6911000000000005
2019-05-01,0.0
2019-05-02,3.8462
2019-05-03,-3.7037
2019-05-08,0.0
2019-05-10,0.0
2019-05-13,7.6923
2019-05-14,0.0
2019-05-16,3.5714
2019-05-17,-2.7586
2019-05-20,0.0
2019-05-21,9.9291
2019-05-22,-1.9355
2019-05-24,0.6579
2019-05-28,1.3072
2019-05-31,0.0
2019-06-03,5.8065
2019-06-07,-4.878
2019-06-10,0.0
2019-06-11,0.0
2019-06-13,1.9231
2019-06-14,3.1447
2019-06-17,-2.3171
2019-06-18,2.372
2019-06-20,0.0
2019-06-25,-2.378
2019-06-26,-0.6871
2019-06-27,-2.5157
2019-06-28,-5.1613
2019-07-01,2.0408
2019-07-02,-6.0
2019-07-03,2.1277
2019-07-08,0.0
2019-07-09,7.6389
2019-07-10,0.0
2019-07-11,0.0
2019-07-15,0.0
2019-07-19,0.0
2019-07-29,0.9677
2019-07-30,0.3195
2019-07-31,1.3376000000000001
2019-08-02,-5.7197
2019-08-05,-1.3333
2019-08-07,-0.6757
2019-08-08,0.0
2019-08-15,0.8163
2019-08-16,-2.1592000000000002
2019-08-19,0.6897
2019-08-23,-6.1644
2019-08-28,4.3796
2019-09-03,4.8951
2019-09-09,-11.3333
2019-09-12,9.0226
2019-09-16,2.7586
2019-09-20,-2.0134
2019-09-27,0.6849
2019-09-30,8.1633
2019-10-01,-8.805
2019-10-02,-0.6897
2019-10-04,-0.6944
2019-10-07,0.6993
2019-10-10,1.3889
2019-10-11,0.0
