ticker,HWCC US Equity
2006-11-01,-2.3641
2006-11-02,-3.7288
2006-11-03,0.3018
2006-11-06,5.2156
2006-11-07,6.101
2006-11-08,-3.1447
2006-11-09,3.3395
2006-11-10,-2.7828
2006-11-13,5.771
2006-11-14,3.7975
2006-11-15,-0.2103
2006-11-16,2.5705999999999998
2006-11-17,-1.3558
2006-11-20,-0.6664
2006-11-21,4.2348
2006-11-22,-1.4481
2006-11-24,-1.7143000000000002
2006-11-27,-2.0349
2006-11-28,-1.8228
2006-11-29,0.6477
2006-11-30,-3.2604
2006-12-01,-0.133
2006-12-04,5.2842
2006-12-05,-2.0666
2006-12-06,-0.9044
2006-12-07,-3.6071
2006-12-08,-2.6601
2006-12-11,1.3432
2006-12-12,4.5247
2006-12-13,0.481
2006-12-14,1.9146999999999998
2006-12-15,-2.9889
2006-12-18,-0.6162
2006-12-19,-2.6129
2006-12-20,-1.1824
2006-12-21,-4.1417
2006-12-22,0.3841
2006-12-26,0.7174
2006-12-27,-0.2374
2006-12-28,0.0
2006-12-29,-0.5236
2007-01-03,-3.7799
2007-01-04,0.7956
2007-01-05,-1.48
2007-01-08,2.3035
2007-01-09,0.2937
2007-01-10,2.489
2007-01-11,-1.6667
2007-01-12,1.6949
2007-01-16,3.9524
2007-01-17,2.6111
2007-01-18,0.0893
2007-01-19,2.9438
2007-01-22,-1.7330999999999999
2007-01-23,2.9101
2007-01-24,-0.557
2007-01-25,3.0159
2007-01-26,0.0
2007-01-29,-0.4601
2007-01-30,0.5882
2007-01-31,-1.086
2007-02-01,1.9426
2007-02-02,2.8583
2007-02-05,-2.3762
2007-02-06,1.2789
2007-02-07,0.3259
2007-02-08,-0.9338
2007-02-09,-3.1557
2007-02-12,1.5657999999999999
2007-02-13,3.0
2007-02-14,0.8495
2007-02-15,4.2519
2007-02-16,-0.2693
2007-02-20,4.9383
2007-02-21,-1.7279
2007-02-22,2.1324
2007-02-23,-0.1465
2007-02-26,-0.9538
2007-02-27,-6.7778
2007-02-28,-1.5892
2007-03-01,0.4037
2007-03-02,-3.2569
2007-03-05,-5.9019
2007-03-06,5.5212
2007-03-07,4.73
2007-03-08,4.1167
2007-03-09,0.5374
2007-03-12,1.1073
2007-03-13,-0.0378
2007-03-14,-5.629
2007-03-15,0.8807
2007-03-16,-2.1825
2007-03-19,0.0811
2007-03-20,0.4864
2007-03-21,0.8471
2007-03-22,1.3599999999999999
2007-03-23,2.9992
2007-03-26,-2.4904
2007-03-27,0.5894
2007-03-28,4.2187
2007-03-29,2.7736
2007-03-30,2.1882
2007-04-02,-1.6774
2007-04-03,-0.0363
2007-04-04,0.9804
2007-04-05,0.2517
2007-04-09,0.9684
2007-04-10,-0.9947
2007-04-11,2.6193
2007-04-12,2.3776
2007-04-13,1.2637
2007-04-16,0.1686
2007-04-17,-1.9192
2007-04-18,-1.2358
2007-04-19,-3.024
2007-04-20,1.5412
2007-04-23,-0.8119
2007-04-24,-0.5694
2007-04-25,4.4023
2007-04-26,3.8053
2007-04-27,1.3871
2007-04-30,-3.9739
2007-05-01,2.6119
2007-05-02,-9.9835
2007-05-03,-1.6893
2007-05-04,0.2241
2007-05-07,1.7518
2007-05-08,-0.8425
2007-05-09,0.3694
2007-05-10,-2.8708
2007-05-11,0.9094
2007-05-14,-0.6759
2007-05-15,-4.0832
2007-05-16,0.1182
2007-05-17,2.7953
2007-05-18,-0.6511
2007-05-21,0.4241
2007-05-22,-3.9923
2007-05-23,3.3587
2007-05-24,3.0561
2007-05-25,1.952
2007-05-29,0.1473
2007-05-30,2.6103
2007-05-31,2.5797
2007-06-01,-0.5938
2007-06-04,2.2488
2007-06-05,1.134
2007-06-06,-3.7377000000000002
2007-06-07,-1.7296
2007-06-08,0.2155
2007-06-11,1.7921
2007-06-12,-0.7746
2007-06-13,0.9581
2007-06-14,-0.5624
2007-06-15,2.333
2007-06-18,-0.5872
2007-06-19,1.8763
2007-06-20,-2.2169
2007-06-21,1.6742
2007-06-22,-2.2641999999999998
2007-06-25,-0.8424
2007-06-26,0.0708
2007-06-27,2.0516
2007-06-28,-1.1438
2007-06-29,-0.3857
2007-07-02,-0.7392
2007-07-03,-0.7092
2007-07-05,-0.6429
2007-07-06,1.1503
2007-07-09,-0.569
2007-07-10,0.751
2007-07-11,-1.8092000000000001
2007-07-12,-0.4697
2007-07-13,0.9437
2007-07-16,-0.6113
2007-07-17,0.3618
2007-07-18,1.6583
2007-07-19,-5.8156
2007-07-20,-5.9864
2007-07-23,-1.9223
2007-07-24,1.3883
2007-07-25,3.7455
2007-07-26,-1.087
2007-07-27,-2.4333
2007-07-30,3.0571
2007-07-31,0.5855
2007-08-01,-25.4172
2007-08-02,3.6941
2007-08-03,-3.713
2007-08-06,-2.7096999999999998
2007-08-07,-2.2496
2007-08-08,7.3972999999999995
2007-08-09,0.102
2007-08-10,-3.16
2007-08-13,-1.3947
2007-08-14,-2.6259
2007-08-15,-4.2378
2007-08-16,-2.2989
2007-08-17,7.4706
2007-08-20,3.7767
2007-08-21,-1.2131
2007-08-22,-1.228
2007-08-23,-1.3514
2007-08-24,0.274
2007-08-27,-0.2732
2007-08-28,-0.2192
2007-08-29,2.1417
2007-08-30,-1.1828
2007-08-31,0.4897
2007-09-04,2.5987999999999998
2007-09-05,-2.1108
2007-09-06,2.4798
2007-09-07,-1.3677000000000001
2007-09-10,2.4
2007-09-11,0.4688
2007-09-12,4.8212
2007-09-13,-2.9179
2007-09-14,1.5792000000000002
2007-09-17,-0.4514
2007-09-18,3.1738
2007-09-19,1.3184
2007-09-20,-2.5060000000000002
2007-09-21,-0.0989
2007-09-24,-3.4142
2007-09-25,-1.6393
2007-09-26,-4.1146
2007-09-27,0.9771
2007-09-28,-2.5814
2007-10-01,5.1905
2007-10-02,6.5617
2007-10-03,-0.0493
2007-10-04,3.1543
2007-10-05,-0.43
2007-10-08,-0.5278
2007-10-09,3.425
2007-10-10,-2.0522
2007-10-11,-2.4762
2007-10-12,2.9297
2007-10-15,-1.8027
2007-10-16,-0.9662
2007-10-17,-0.4878
2007-10-18,-1.5686
2007-10-19,-4.9801
2007-10-22,-0.4717
2007-10-23,-0.8425
2007-10-24,-3.5582000000000003
2007-10-25,-1.3767
2007-10-26,-0.8934
2007-10-29,-4.2254
2007-10-30,1.4118
2007-10-31,1.9142000000000001
2007-11-01,-5.1793
2007-11-02,-16.8667
2007-11-05,4.4765
2007-11-06,-3.3172
2007-11-07,-3.0021
2007-11-08,3.1688
2007-11-09,0.8571
2007-11-12,-0.6374
2007-11-13,-2.459
2007-11-14,1.8369
2007-11-15,-1.3709
2007-11-16,-0.0732
2007-11-19,-4.6852
2007-11-20,3.6098
2007-11-21,2.3721
2007-11-23,0.9413
2007-11-26,0.7891
2007-11-27,-0.2847
2007-11-28,3.4975
2007-11-29,-1.0345
2007-11-30,3.2056
2007-12-03,2.3633
2007-12-04,-2.0449
2007-12-05,0.2694
2007-12-06,1.9476
2007-12-07,4.6772
2007-12-10,4.5941
2007-12-11,-1.0229
2007-12-12,2.614
2007-12-13,-4.5616
2007-12-14,-4.0348
2007-12-17,-6.2743
2007-12-18,6.2802
2007-12-19,0.3247
2007-12-20,-0.4531
2007-12-21,0.9103
2007-12-24,-3.2861000000000002
2007-12-26,0.0666
2007-12-27,-4.727
2007-12-28,0.0699
2007-12-31,-1.2570000000000001
2008-01-02,-7.2843
2008-01-03,-1.8307
2008-01-04,-5.2059
2008-01-07,3.2787
2008-01-08,-4.9206
2008-01-09,0.0835
2008-01-10,2.3353
2008-01-11,0.815
2008-01-14,-1.6168
2008-01-15,0.7395
2008-01-16,1.6313
2008-01-17,1.7657
2008-01-18,3.3912
2008-01-22,5.8734
2008-01-23,-0.072
2008-01-24,-3.3165
2008-01-25,0.9694
2008-01-28,2.3634
2008-01-29,0.7215
2008-01-30,0.8596
2008-01-31,4.6165
2008-02-01,-0.0679
2008-02-04,2.3098
2008-02-05,-3.7185
2008-02-06,4.3448
2008-02-07,2.3133
2008-02-08,-0.4522
2008-02-11,1.233
2008-02-12,3.8462
2008-02-13,1.4506000000000001
2008-02-14,-0.9786
2008-02-15,-2.5324
2008-02-19,4.4994
2008-02-20,-3.0321
2008-02-21,-4.065
2008-02-22,-0.6519
2008-02-25,-0.1312
2008-02-26,1.9710999999999999
2008-02-27,1.4175
2008-02-28,-4.0025
2008-02-29,-4.0371
2008-03-03,2.2069
2008-03-04,-4.386
2008-03-05,0.3529
2008-03-06,-1.8987
2008-03-07,-0.1434
2008-03-10,0.5743
2008-03-11,0.0714
2008-03-12,0.7133
2008-03-13,4.6742
2008-03-14,-2.3004
2008-03-17,8.7258
2008-03-18,4.586
2008-03-19,0.0
2008-03-20,0.1218
2008-03-24,1.764
2008-03-25,-1.9725000000000001
2008-03-26,0.4268
2008-03-27,-1.8215
2008-03-28,-2.2263
2008-03-31,1.3283
2008-04-01,2.8714
2008-04-02,2.1845
2008-04-03,-1.0689
2008-04-04,-0.8403
2008-04-07,-0.5448
2008-04-08,0.426
2008-04-09,0.2424
2008-04-10,1.0883
2008-04-11,-0.4785
2008-04-14,-1.5024
2008-04-15,-0.061
2008-04-16,3.9072
2008-04-17,-0.5875
2008-04-18,0.8274
2008-04-21,0.4689
2008-04-22,0.9918
2008-04-23,0.5777
2008-04-24,1.9529
2008-04-25,2.4225
2008-04-28,0.0
2008-04-29,4.1804
2008-04-30,-1.2144
2008-05-01,-0.3741
2008-05-02,-0.2682
2008-05-05,0.8607
2008-05-06,-5.2267
2008-05-07,0.2814
2008-05-08,-2.5814
2008-05-09,10.4263
2008-05-12,-3.808
2008-05-13,0.461
2008-05-14,-0.1627
2008-05-15,8.2564
2008-05-16,-1.4551
2008-05-19,4.2261
2008-05-20,2.0029
2008-05-21,-1.341
2008-05-22,2.6699
2008-05-23,-3.9243
2008-05-27,-2.1654
2008-05-28,10.4125
2008-05-29,-2.0501
2008-05-30,0.3721
2008-06-02,0.9731
2008-06-03,1.2391
2008-06-04,0.8613
2008-06-05,-0.6292
2008-06-06,-4.0706
2008-06-09,2.3574
2008-06-10,-2.8558
2008-06-11,-4.4571
2008-06-12,-3.1266
2008-06-13,5.8914
2008-06-16,0.0
2008-06-17,-3.3866
2008-06-18,0.3505
2008-06-19,4.0419
2008-06-20,0.6235
2008-06-23,-2.4786
2008-06-24,-1.4663
2008-06-25,4.0179
2008-06-26,-3.3381
2008-06-27,3.3547000000000002
2008-06-30,-5.0119
2008-07-01,2.3618
2008-07-02,-4.8601
2008-07-03,-1.4964
2008-07-07,0.9429
2008-07-08,5.6046
2008-07-09,-1.9656
2008-07-10,3.7594
2008-07-11,1.9324
2008-07-14,-2.7962
2008-07-15,-4.4856
2008-07-16,2.6034
2008-07-17,-0.7463
2008-07-18,-1.604
2008-07-21,0.1528
2008-07-22,3.4079
2008-07-23,3.6399
2008-07-24,-3.6545
2008-07-25,1.6256
2008-07-28,-5.3805
2008-07-29,2.0492
2008-07-30,0.7028
2008-07-31,-1.8942999999999999
2008-08-01,0.1016
2008-08-04,-2.6904
2008-08-05,4.4862
2008-08-06,2.3964
2008-08-07,-1.8528
2008-08-08,3.229
2008-08-11,-2.9836
2008-08-12,-5.4067
2008-08-13,4.5359
2008-08-14,1.2594
2008-08-15,0.0
2008-08-18,-1.1443
2008-08-19,-7.5994
2008-08-20,1.8519
2008-08-21,-7.5401
2008-08-22,4.8583
2008-08-25,-7.1704
2008-08-26,-0.8318
2008-08-27,-1.1384
2008-08-28,3.4545
2008-08-29,-1.2302
2008-09-02,1.1862
2008-09-03,5.6858
2008-09-04,0.9429
2008-09-05,-3.2967
2008-09-08,3.5227
2008-09-09,-4.0615
2008-09-10,1.3158
2008-09-11,0.0
2008-09-12,-0.5082
2008-09-15,-5.1078
2008-09-16,4.366
2008-09-17,4.8711
2008-09-18,10.1639
2008-09-19,4.1667
2008-09-22,-8.4286
2008-09-23,-1.4561
2008-09-24,-2.3747
2008-09-25,1.2973
2008-09-26,-0.8004
2008-09-29,-9.575
2008-09-30,2.1416
2008-10-01,-1.2812999999999999
2008-10-02,-2.5369
2008-10-03,-1.3317
2008-10-06,-9.5092
2008-10-07,-7.7288
2008-10-08,2.7921
2008-10-09,-16.3688
2008-10-10,9.9145
2008-10-13,6.6096
2008-10-14,-2.4798999999999998
2008-10-15,-13.5378
2008-10-16,11.8512
2008-10-17,-7.1152
2008-10-20,1.4155
2008-10-21,-3.0378
2008-10-22,-3.641
2008-10-23,-3.7786
2008-10-24,-5.2968
2008-10-27,-10.6075
2008-10-28,4.7465
2008-10-29,1.3388
2008-10-30,11.0772
2008-10-31,5.398
2008-11-03,2.5174
2008-11-04,8.3827
2008-11-05,-0.0781
2008-11-06,-3.6747
2008-11-07,0.974
2008-11-10,-8.8424
2008-11-11,-6.5256
2008-11-12,-15.5189
2008-11-13,-3.9459
2008-11-14,-5.6338
2008-11-17,-3.4826
2008-11-18,-9.7938
2008-11-19,-4.4286
2008-11-20,-15.3961
2008-11-21,10.424
2008-11-24,5.28
2008-11-25,11.3982
2008-11-26,7.2306
2008-11-28,-1.0178
2008-12-01,-15.1671
2008-12-02,15.4545
2008-12-03,1.8373
2008-12-04,-6.701
2008-12-05,13.9503
2008-12-08,14.6667
2008-12-09,0.8457
2008-12-10,1.9916
2008-12-11,-8.222
2008-12-12,11.982099999999999
2008-12-15,-16.4
2008-12-16,13.6364
2008-12-17,-2.4211
2008-12-18,3.5599
2008-12-19,9.5833
2008-12-22,-2.2814
2008-12-23,-5.4475
2008-12-24,3.3951000000000002
2008-12-26,-0.597
2008-12-29,-8.008
2008-12-30,1.4146
2008-12-31,-0.1073
2009-01-02,-2.4705
2009-01-05,-10.2423
2009-01-06,4.4172
2009-01-07,-3.1727
2009-01-08,8.0097
2009-01-09,-5.1685
2009-01-12,-5.4502
2009-01-13,-5.0125
2009-01-14,-7.9155999999999995
2009-01-15,7.1633
2009-01-16,1.3369
2009-01-20,-4.2216
2009-01-21,12.6722
2009-01-22,-6.357
2009-01-23,-6.7885
2009-01-26,1.6806999999999999
2009-01-27,-0.1377
2009-01-28,14.2069
2009-01-29,-10.2657
2009-01-30,-3.7685
2009-02-02,-4.0559
2009-02-03,0.2915
2009-02-04,-0.5814
2009-02-05,-1.1696
2009-02-06,17.6036
2009-02-09,-5.8616
2009-02-10,-8.8723
2009-02-11,1.7595
2009-02-12,2.6657
2009-02-13,-1.9886
2009-02-17,-9.2754
2009-02-18,-0.1597
2009-02-19,-4.0
2009-02-20,0.3333
2009-02-23,-1.9933999999999998
2009-02-24,10.0
2009-02-25,-8.9368
2009-02-26,-0.1692
2009-02-27,0.8475
2009-03-02,-4.2017
2009-03-03,-3.5088
2009-03-04,3.6364
2009-03-05,-3.6842
2009-03-06,-7.4681
2009-03-09,-5.7087
2009-03-10,6.4718
2009-03-11,4.5098
2009-03-12,8.0675
2009-03-13,-0.8681
2009-03-16,-7.1804
2009-03-17,1.6981000000000002
2009-03-18,11.6883
2009-03-19,5.9801
2009-03-20,1.2539
2009-03-23,26.4706
2009-03-24,-4.5288
2009-03-25,2.0513
2009-03-26,10.3015
2009-03-27,-3.1891
2009-03-30,-7.4118
2009-03-31,-1.5248
2009-04-01,-0.2581
2009-04-02,19.0168
2009-04-03,0.6522
2009-04-06,-2.8078
2009-04-07,-4.1111
2009-04-08,1.5064
2009-04-09,11.1872
2009-04-13,1.3347
2009-04-14,-9.4225
2009-04-15,7.83
2009-04-16,4.1494
2009-04-17,1.1952
2009-04-20,-10.6299
2009-04-21,7.1586
2009-04-22,0.0
2009-04-23,-1.9527
2009-04-24,-1.153
2009-04-27,-7.4231
2009-04-28,-0.4582
2009-04-29,2.7618
2009-04-30,7.9507
2009-05-01,-0.1037
2009-05-04,7.6843
2009-05-05,-2.7965
2009-05-06,1.9841
2009-05-07,-7.7821
2009-05-08,8.8608
2009-05-11,16.4729
2009-05-12,0.5824
2009-05-13,-12.7378
2009-05-14,11.7062
2009-05-15,-5.2137
2009-05-18,7.9351
2009-05-19,2.0886
2009-05-20,-3.7643
2009-05-21,-1.6156000000000001
2009-05-22,-2.9386
2009-05-26,9.528
2009-05-27,-4.878
2009-05-28,2.6496
2009-05-29,-0.5828
2009-06-01,10.2178
2009-06-02,1.1398
2009-06-03,3.1555
2009-06-04,3.4232
2009-06-05,-3.3099
2009-06-08,-5.3168
2009-06-09,-1.1538
2009-06-10,2.0233
2009-06-11,-1.6018
2009-06-12,0.5426
2009-06-15,-7.633
2009-06-16,-1.5025
2009-06-17,-0.8475
2009-06-18,-2.1368
2009-06-19,6.8995999999999995
2009-06-22,-7.1895
2009-06-23,0.9683
2009-06-24,-0.0872
2009-06-25,0.4363
2009-06-26,6.4292
2009-06-29,3.5918
2009-06-30,-6.1466
2009-07-01,2.5189
2009-07-02,-4.1769
2009-07-06,-9.5726
2009-07-07,-8.5066
2009-07-08,-1.5495999999999999
2009-07-09,-3.2529
2009-07-10,-2.9284
2009-07-13,1.3408
2009-07-14,-3.0871
2009-07-15,7.281
2009-07-16,3.2874
2009-07-17,-2.3614
2009-07-20,7.3607
2009-07-21,2.6445
2009-07-22,0.7634
2009-07-23,3.5985
2009-07-24,2.3766
2009-07-27,-3.9286
2009-07-28,-2.7881
2009-07-29,0.0
2009-07-30,3.5373
2009-07-31,-0.7387
2009-08-03,2.6047000000000002
2009-08-04,1.6319
2009-08-05,-3.3006
2009-08-06,-5.1661
2009-08-07,2.7237
2009-08-10,-2.8409
2009-08-11,-0.8772
2009-08-12,4.7689
2009-08-13,5.9603
2009-08-14,-1.4285999999999999
2009-08-17,-11.413
2009-08-18,5.0102
2009-08-19,3.3106
2009-08-20,5.2780000000000005
2009-08-21,3.4915
2009-08-24,1.0381
2009-08-25,-0.1712
2009-08-26,-0.6003
2009-08-27,3.2787
2009-08-28,-1.9215
2009-08-31,-1.9590999999999998
2009-09-01,-2.5195
2009-09-02,-2.4955
2009-09-03,-1.1883
2009-09-04,1.8500999999999999
2009-09-08,-0.2725
2009-09-09,1.9125999999999999
2009-09-10,4.1108
2009-09-11,-2.0601
2009-09-14,2.0158
2009-09-15,-0.0859
2009-09-16,-0.086
2009-09-17,1.8933
2009-09-18,0.5068
2009-09-21,2.9412000000000003
2009-09-22,-1.9592
2009-09-23,-4.1632
2009-09-24,-3.649
2009-09-25,0.4509
2009-09-28,-1.167
2009-09-29,-1.4532
2009-09-30,1.8433000000000002
2009-10-01,-1.629
2009-10-02,-0.552
2009-10-05,-1.2026
2009-10-06,4.3071
2009-10-07,-0.3591
2009-10-08,-0.991
2009-10-09,-0.364
2009-10-12,6.0274
2009-10-13,4.2205
2009-10-14,2.8926
2009-10-15,-2.0884
2009-10-16,-1.3946
2009-10-19,3.3278
2009-10-20,0.6441
2009-10-21,2.64
2009-10-22,3.6633
2009-10-23,-3.5338000000000003
2009-10-26,-2.65
2009-10-27,-2.7222
2009-10-28,-0.7407
2009-10-29,3.068
2009-10-30,-2.7353
2009-11-02,-1.9851
2009-11-03,0.3376
2009-11-04,-0.5046
2009-11-05,3.5503
2009-11-06,-2.2857
2009-11-09,0.8354
2009-11-10,-5.551
2009-11-11,0.0
2009-11-12,-4.6053
2009-11-13,-0.7414
2009-11-16,4.6685
2009-11-17,0.0
2009-11-18,-2.5869999999999997
2009-11-19,-0.9158
2009-11-20,0.5545
2009-11-23,4.4118
2009-11-24,-0.6162
2009-11-25,-0.9743
2009-11-27,-3.5778
2009-11-30,3.0612
2009-12-01,2.8803
2009-12-02,2.1872
2009-12-03,1.6267
2009-12-04,3.8753
2009-12-07,3.4874
2009-12-08,-0.0784
2009-12-09,-1.8039
2009-12-10,-3.754
2009-12-11,1.6598000000000002
2009-12-14,2.6122
2009-12-15,-2.864
2009-12-16,-3.3579
2009-12-17,-0.339
2009-12-18,-0.1701
2009-12-21,0.0852
2009-12-22,-0.5957
2009-12-23,5.2226
2009-12-24,-0.0814
2009-12-28,-0.3257
2009-12-29,-1.4706000000000001
2009-12-30,0.3317
2009-12-31,-1.6529
2010-01-04,4.7059
2010-01-05,-1.2039
2010-01-06,0.2437
2010-01-07,0.4052
2010-01-08,1.2913999999999999
2010-01-11,-0.0797
2010-01-12,-1.6745999999999999
2010-01-13,0.2433
2010-01-14,-0.0809
2010-01-15,9.3117
2010-01-19,7.037
2010-01-20,-4.4983
2010-01-21,-2.7536
2010-01-22,-5.4396
2010-01-25,2.3641
2010-01-26,-5.1578
2010-01-27,2.5974
2010-01-28,-4.5886
2010-01-29,-0.2488
2010-02-01,0.3325
2010-02-02,2.9826
2010-02-03,2.2526
2010-02-04,-5.4288
2010-02-05,0.9983
2010-02-08,-1.5651000000000002
2010-02-09,1.1715
2010-02-10,-0.2481
2010-02-11,1.9071
2010-02-12,-2.1969
2010-02-16,8.5691
2010-02-17,-1.954
2010-02-18,0.5507
2010-02-19,1.4867
2010-02-22,-0.6939
2010-02-23,-2.4068
2010-02-24,0.8751
2010-02-25,0.0789
2010-02-26,-3.3097
2010-03-01,4.727
2010-03-02,-0.3113
2010-03-03,-0.3903
2010-03-04,1.5674000000000001
2010-03-05,3.7037
2010-03-08,-0.9673
2010-03-09,-2.1788
2010-03-10,-1.0753
2010-03-11,-1.0093
2010-03-12,-2.3529
2010-03-15,1.9277
2010-03-16,-0.5516
2010-03-17,-4.0412
2010-03-18,0.578
2010-03-19,-3.7767
2010-03-22,0.6826
2010-03-23,1.5253999999999999
2010-03-24,-2.0868
2010-03-25,-2.046
2010-03-26,1.8277
2010-03-29,-1.7094
2010-03-30,0.2609
2010-03-31,0.4337
2010-04-01,2.677
2010-04-05,11.3541
2010-04-06,-2.6435
2010-04-07,-2.0946
2010-04-08,2.5357
2010-04-09,-1.6229
2010-04-12,-0.9427
2010-04-13,1.8239
2010-04-14,1.2461
2010-04-15,-1.6154
2010-04-16,-3.362
2010-04-19,-0.1618
2010-04-20,3.7277
2010-04-21,-2.0313
2010-04-22,8.5327
2010-04-23,6.0985
2010-04-26,-0.554
2010-04-27,-3.5515
2010-04-28,-0.361
2010-04-29,2.6087
2010-04-30,-7.1328
2010-05-03,5.1711
2010-05-04,-2.1692
2010-05-05,-1.4043
2010-05-06,-1.9489999999999998
2010-05-07,-4.9694
2010-05-10,-3.5398
2010-05-11,-0.6672
2010-05-12,0.3359
2010-05-13,0.9623
2010-05-14,-2.1703
2010-05-17,-0.8532
2010-05-18,-1.1188
2010-05-19,-3.3943
2010-05-20,-8.018
2010-05-21,-1.4691
2010-05-24,-0.7952
2010-05-25,1.2024
2010-05-26,0.396
2010-05-27,11.0454
2010-05-28,1.865
2010-06-01,-0.1744
2010-06-02,2.4454000000000002
2010-06-03,6.1381
2010-06-04,-4.4177
2010-06-07,-0.6723
2010-06-08,-0.9306
2010-06-09,-0.5124
2010-06-10,8.3691
2010-06-11,2.2574
2010-06-14,1.3168
2010-06-15,2.6757999999999997
2010-06-16,-0.1489
2010-06-17,-0.6711
2010-06-18,-0.9009
2010-06-21,-3.8636
2010-06-22,-3.4673
2010-06-23,0.2449
2010-06-24,-3.1759
2010-06-25,-1.5979999999999999
2010-06-28,-0.6838
2010-06-29,-6.1102
2010-06-30,-0.55
2010-07-01,0.8295
2010-07-02,-1.3711
2010-07-06,-2.1316
2010-07-07,9.2803
2010-07-08,-0.6066
2010-07-09,4.9695
2010-07-12,-3.0731
2010-07-13,6.4267
2010-07-14,-3.7842000000000002
2010-07-15,-1.6736
2010-07-16,-6.2128
2010-07-19,3.4483
2010-07-20,3.3333
2010-07-21,-1.7827
2010-07-22,2.8522
2010-07-23,2.521
2010-07-26,3.3607
2010-07-27,-0.1586
2010-07-28,-5.2423
2010-07-29,1.2572999999999999
2010-07-30,-0.0828
2010-08-02,0.1657
2010-08-03,-0.4136
2010-08-04,3.0731
2010-08-05,-5.8018
2010-08-06,1.1121
2010-08-09,-2.9611
2010-08-10,-2.354
2010-08-11,-10.357099999999999
2010-08-12,2.6394
2010-08-13,-4.2074
2010-08-16,3.1665
2010-08-17,2.6733000000000002
2010-08-18,-3.568
2010-08-19,-2.4
2010-08-20,-0.3074
2010-08-23,-4.8304
2010-08-24,-1.6199
2010-08-25,-0.2195
2010-08-26,-1.9802
2010-08-27,1.2346
2010-08-30,-1.3304
2010-08-31,1.573
2010-09-01,2.8761
2010-09-02,0.6452
2010-09-03,0.4274
2010-09-07,-3.8298
2010-09-08,1.7699
2010-09-09,1.5217
2010-09-10,0.2141
2010-09-13,0.9615
2010-09-14,0.5291
2010-09-15,-1.0526
2010-09-16,0.7447
2010-09-17,-0.2112
2010-09-20,1.5873
2010-09-21,0.1042
2010-09-22,-1.3528
2010-09-23,-1.4768
2010-09-24,7.8158
2010-09-27,-4.7666
2010-09-28,3.1283
2010-09-29,1.3145
2010-09-30,0.0998
2010-10-01,0.1994
2010-10-04,-1.2934999999999999
2010-10-05,4.6371
2010-10-06,1.5413999999999999
2010-10-07,1.6129
2010-10-08,-0.6536
2010-10-11,-1.5038
2010-10-12,1.5267
2010-10-13,2.8195
2010-10-14,-0.8227
2010-10-15,0.7373
2010-10-18,1.8298
2010-10-19,-5.3908
2010-10-20,4.3685
2010-10-21,1.2739
2010-10-22,1.7969
2010-10-25,1.5887
2010-10-26,-0.4344
2010-10-27,-0.349
