ticker,LEJU US Equity
2014-09-08,0.4681
2014-09-09,-6.756
2014-09-10,0.9994
2014-09-11,-6.4935
2014-09-12,-3.5714
2014-09-15,-5.4184
2014-09-16,0.4351
2014-09-17,-1.8773
2014-09-18,-3.6056
2014-09-19,1.374
2014-09-22,1.2801
2014-09-23,-1.6357
2014-09-24,0.3023
2014-09-25,-4.8229
2014-09-26,-0.7126
2014-09-29,-3.3493
2014-09-30,6.0231
2014-10-01,-2.5681000000000003
2014-10-02,0.4792
2014-10-03,11.8442
2014-10-06,-0.7818
2014-10-07,-7.7364
2014-10-08,7.6863
2014-10-09,-2.6676
2014-10-10,-3.7037
2014-10-13,-3.9231
2014-10-14,-0.9608
2014-10-15,-0.6467
2014-10-16,5.8584
2014-10-17,5.073
2014-10-20,-1.9020000000000001
2014-10-21,1.4914
2014-10-22,-4.9229
2014-10-23,5.0232
2014-10-24,-0.1472
2014-10-27,-0.7369
2014-10-28,0.3712
2014-10-29,-0.5917
2014-10-30,1.4881
2014-10-31,2.6393
2014-11-03,5.3571
2014-11-04,8.339
2014-11-05,-13.0163
2014-11-06,3.9568
2014-11-07,-3.2526
2014-11-10,3.5765000000000002
2014-11-11,0.2072
2014-11-12,0.9649
2014-11-13,0.8874
2014-11-14,-4.1949
2014-11-17,-0.2825
2014-11-18,0.2833
2014-11-19,-14.7599
2014-11-20,-1.0771
2014-11-21,12.5628
2014-11-24,-4.3155
2014-11-25,-2.8771
2014-11-26,4.964
2014-11-28,-0.2288
2014-12-01,-7.1865
2014-12-02,-1.2356
2014-12-03,1.5013
2014-12-04,-1.3969
2014-12-05,2.5833
2014-12-08,-2.5995
2014-12-09,-4.3369
2014-12-10,-6.1029
2014-12-11,0.65
2014-12-12,-0.0923
2014-12-15,-0.6464
2014-12-16,-0.3717
2014-12-17,-5.5969999999999995
2014-12-18,-2.3715
2014-12-19,8.2996
2014-12-22,-2.7103
2014-12-23,0.2882
2014-12-24,2.682
2014-12-26,2.9851
2014-12-29,-1.087
2014-12-30,-0.3663
2014-12-31,-1.1029
2015-01-02,14.3123
2015-01-05,0.6504
2015-01-06,2.3425000000000002
2015-01-07,2.7624
2015-01-08,-0.9217
2015-01-09,-1.5504
2015-01-12,-4.0945
2015-01-13,1.0673
2015-01-14,-3.0057
2015-01-15,-4.6064
2015-01-16,-2.2827
2015-01-20,-1.0782
2015-01-21,3.7239
2015-01-22,-0.5254
2015-01-23,-1.4085
2015-01-26,0.0
2015-01-27,1.9643000000000002
2015-01-28,-4.2032
2015-01-29,-2.8336
2015-01-30,-4.2333
2015-02-02,-0.9823
2015-02-03,3.4722
2015-02-04,0.0959
2015-02-05,-4.6935
2015-02-06,-0.1005
2015-02-09,-1.006
2015-02-10,1.4228
2015-02-11,-1.4028
2015-02-12,5.6911000000000005
2015-02-13,4.6154
2015-02-17,-0.4596
2015-02-18,-0.0923
2015-02-19,-1.3862999999999999
2015-02-20,-0.9372
2015-02-23,-1.8921000000000001
2015-02-24,-0.8679
2015-02-25,-3.0156
2015-02-26,0.1003
2015-02-27,-4.8096
2015-03-02,-1.0526
2015-03-03,-4.4681
2015-03-04,-1.1136
2015-03-05,-2.8153
2015-03-06,1.0429
2015-03-09,-2.4083
2015-03-10,0.1175
2015-03-11,-1.2911000000000001
2015-03-12,-2.6159
2015-03-13,-6.105
2015-03-16,-5.9818
2015-03-17,0.6916
2015-03-18,-7.1429
2015-03-19,10.2071
2015-03-20,-0.2685
2015-03-23,7.9408
2015-03-24,-0.3741
2015-03-25,-1.627
2015-03-26,-3.944
2015-03-27,4.7682
2015-03-30,7.0796
2015-03-31,-6.0213
2015-04-01,0.2513
2015-04-02,0.2506
2015-04-06,2.75
2015-04-07,0.365
2015-04-08,7.8788
2015-04-09,0.8046
2015-04-10,-0.114
2015-04-13,3.9954
2015-04-14,-0.9879
2015-04-15,0.2217
2015-04-16,3.0973
2015-04-17,-5.6867
2015-04-20,-1.8203
2015-04-21,-1.3905
2015-04-22,7.6381
2015-04-23,9.9345
2015-04-24,-1.8868
2015-04-27,-2.0243
2015-04-28,-3.5124
2015-04-29,-0.5353
2015-04-30,13.3477
2015-05-01,-2.6591
2015-05-04,4.1951
2015-05-05,-5.4307
2015-05-06,-5.4455
2015-05-07,2.0942
2015-05-08,-1.5385
2015-05-11,3.5417
2015-05-12,-1.5091
2015-05-13,-1.43
2015-05-14,-1.3472
2015-05-15,0.105
2015-05-18,-0.3148
2015-05-19,-1.2631999999999999
2015-05-20,-9.0618
2015-05-21,-0.9379
2015-05-22,2.6036
2015-05-26,-2.3068
2015-05-27,-4.9587
2015-05-28,-5.0932
2015-05-29,-1.0471
2015-06-01,3.1746
2015-06-02,-0.641
2015-06-03,0.0
2015-06-04,0.2581
2015-06-05,4.7619
2015-06-08,1.4742
2015-06-09,4.3584
2015-06-10,6.8445
2015-06-11,-0.1086
2015-06-12,9.5652
2015-06-15,-9.2262
2015-06-16,0.1093
2015-06-17,2.9476
2015-06-18,-4.5599
2015-06-19,-4.2222
2015-06-22,1.0441
2015-06-23,2.6406
2015-06-24,-1.3423
2015-06-25,0.6803
2015-06-26,-5.4054
2015-06-29,-5.8333
2015-06-30,5.5626
2015-07-01,-1.1976
2015-07-02,1.697
2015-07-06,-14.3027
2015-07-07,-3.1989
2015-07-08,0.0
2015-07-09,7.6149000000000004
2015-07-10,-1.2016
2015-07-13,3.1081
2015-07-14,0.0
2015-07-15,-3.9318
2015-07-16,0.5457
2015-07-17,-1.3569
2015-07-20,-1.1004
2015-07-21,0.1391
2015-07-22,0.1389
2015-07-23,5.5479
2015-07-24,-3.548
2015-07-27,-7.0845
2015-07-28,1.173
2015-07-29,2.1739
2015-07-30,-1.1348
2015-07-31,-2.1521
2015-08-03,-3.6657
2015-08-04,2.8919
2015-08-05,-0.7396
2015-08-06,4.3219
2015-08-07,1.1429
2015-08-10,3.9548
2015-08-11,-7.8804
2015-08-12,-2.6549
2015-08-13,0.1515
2015-08-14,2.8744
2015-08-17,-3.6765
2015-08-18,0.3053
2015-08-19,-6.2405
2015-08-20,-11.8506
2015-08-21,-3.3149
2015-08-24,-4.9524
2015-08-25,4.2084
2015-08-26,2.1154
2015-08-27,3.2015000000000002
2015-08-28,-4.0146
2015-08-31,-3.2319
2015-09-01,-3.1434
2015-09-02,0.0
2015-09-03,-0.8114
2015-09-04,0.0
2015-09-08,-0.409
2015-09-09,-1.232
2015-09-10,-1.2474
2015-09-11,2.9474
2015-09-14,-2.2495
2015-09-15,2.9289
2015-09-16,6.3008
2015-09-17,0.7648
2015-09-18,-2.277
2015-09-21,-0.5825
2015-09-22,-5.2734
2015-09-23,-1.0309
2015-09-24,1.6667
2015-09-25,-1.8443
2015-09-28,2.714
2015-09-29,3.4553
2015-09-30,9.8232
2015-10-01,-0.5367
2015-10-02,10.6115
2015-10-05,1.4634
2015-10-06,1.7628
2015-10-07,-2.2047
2015-10-08,4.9919
2015-10-09,-2.3006
2015-10-12,6.1224
2015-10-13,3.2544
2015-10-14,-1.1461000000000001
2015-10-15,-5.6522
2015-10-16,1.2288999999999999
2015-10-19,0.0
2015-10-20,1.214
2015-10-21,-4.3478
2015-10-22,2.1944
2015-10-23,8.2822
2015-10-26,1.2748
2015-10-27,-4.1958
2015-10-28,-0.7299
2015-10-29,-1.1764999999999999
2015-10-30,7.1429
2015-11-02,0.9722
2015-11-03,-1.5131000000000001
2015-11-04,-4.0503
2015-11-05,-1.0189
2015-11-06,-0.8824
2015-11-09,-2.2255
2015-11-10,-4.4006
2015-11-11,-0.9524
2015-11-12,-0.8013
2015-11-13,-1.1309
2015-11-16,1.1438
2015-11-17,-2.4233000000000002
2015-11-18,-2.3179
2015-11-19,-6.1017
2015-11-20,4.6931
2015-11-23,1.2069
2015-11-24,0.3407
2015-11-25,4.0747
2015-11-27,-6.0359
2015-11-30,1.5625
2015-12-01,-1.3675
2015-12-02,1.0399
2015-12-03,-1.2006999999999999
2015-12-04,0.8681
2015-12-07,0.5164
2015-12-08,-0.3425
2015-12-09,0.8591
2015-12-10,-0.6814
2015-12-11,-4.9743
2015-12-14,0.9025
2015-12-15,2.1467
2015-12-16,1.9264000000000001
2015-12-17,-1.2027
2015-12-18,-0.8696
2015-12-21,2.2807
2015-12-22,0.3431
2015-12-23,-0.5128
2015-12-24,-0.3436
2015-12-28,1.8965999999999998
2015-12-29,-2.1997
2015-12-30,-3.2872
2015-12-31,2.3256
2016-01-04,-4.7203
2016-01-05,-2.0183
2016-01-06,-0.3745
2016-01-07,-6.015
2016-01-08,2.4
2016-01-11,-3.7109
2016-01-12,-2.4341
2016-01-13,-2.7027
2016-01-14,5.1282
2016-01-15,-3.0488
2016-01-19,-3.9832
2016-01-20,-4.8035
2016-01-21,-0.9174
2016-01-22,6.4815
2016-01-25,-4.1304
2016-01-26,-1.3605
2016-01-27,-3.908
2016-01-28,-6.2201
2016-01-29,1.7856999999999998
2016-02-01,0.5013
2016-02-02,-0.9975
2016-02-03,-3.7782999999999998
2016-02-04,2.0942
2016-02-05,-2.3077
2016-02-08,-2.3622
2016-02-09,-0.5376
2016-02-10,-6.7568
2016-02-11,-2.3188
2016-02-12,0.5935
2016-02-16,9.1445
2016-02-17,2.973
2016-02-18,0.5249
2016-02-19,-1.0444
2016-02-22,1.5831
2016-02-23,-4.4156
2016-02-24,0.5435
2016-02-25,-1.8919000000000001
2016-02-26,0.2755
2016-02-29,0.0
2016-03-01,5.2198
2016-03-02,2.8721
2016-03-03,1.5228000000000002
2016-03-04,0.25
2016-03-07,8.9776
2016-03-08,3.2037
2016-03-09,10.8647
2016-03-10,0.2
2016-03-11,0.5988
2016-03-14,9.9206
2016-03-15,-3.0686
2016-03-16,3.352
2016-03-17,-0.1802
2016-03-18,0.722
2016-03-21,1.6129
2016-03-22,-0.8818
2016-03-23,-3.7367
2016-03-24,-1.8484
2016-03-28,-5.0847
2016-03-29,4.9603
2016-03-30,1.8904
2016-03-31,-3.3395
2016-04-01,-1.1516
2016-04-04,-0.5825
2016-04-05,-3.125
2016-04-06,3.8306
2016-04-07,-0.5825
2016-04-08,-0.3906
2016-04-11,4.5098
2016-04-12,-3.1895
2016-04-13,6.7829
2016-04-14,0.1815
2016-04-15,-0.3623
2016-04-18,-0.7273
2016-04-19,-1.2821
2016-04-20,0.5566
2016-04-21,-1.476
2016-04-22,2.9962999999999997
2016-04-25,-6.0
2016-04-26,-3.0948
2016-04-27,0.3992
2016-04-28,0.0
2016-04-29,-7.1571
2016-05-02,-1.2848
2016-05-03,13.0152
2016-05-04,-0.7678
2016-05-05,-4.8356
2016-05-06,2.2358000000000002
2016-05-09,-1.7893
2016-05-10,-2.6316
2016-05-11,-0.2079
2016-05-12,-2.0833
2016-05-13,-1.0638
2016-05-16,7.5269
2016-05-17,-6.8
2016-05-18,-2.3605
2016-05-19,-2.8571
2016-05-20,2.0362
2016-05-23,-0.6652
2016-05-24,0.6696
2016-05-25,-1.1086
2016-05-26,-0.2242
2016-05-27,4.2697
2016-05-31,0.2155
2016-06-01,-3.0108
2016-06-02,3.1042
2016-06-03,-0.8602
2016-06-06,-1.0846
2016-06-07,-2.193
2016-06-08,0.6726
2016-06-09,-3.7862
2016-06-10,-2.0833
2016-06-13,2.1277
2016-06-14,0.9259
2016-06-15,0.9174
2016-06-16,0.0
2016-06-17,-3.4091
2016-06-20,5.8824
2016-06-21,-0.4444
2016-06-22,0.8929
2016-06-23,0.885
2016-06-24,-1.9737
2016-06-27,-7.1588
2016-06-28,1.9277
2016-06-29,2.8369
2016-06-30,6.8966
2016-07-01,2.1505
2016-07-05,-5.2632
2016-07-06,1.7778
2016-07-07,3.0568
2016-07-08,-3.6017
2016-07-11,4.1758
2016-07-12,6.3291
2016-07-13,-3.373
2016-07-14,1.4374
2016-07-15,3.2389
2016-07-18,-0.1961
2016-07-19,-4.3222
2016-07-20,4.3121
2016-07-21,-2.9528
2016-07-22,-0.4057
2016-07-25,-2.444
2016-07-26,6.263
2016-07-27,-0.5894
2016-07-28,-1.3834
2016-07-29,-1.4028
2016-08-01,-2.0325
2016-08-02,2.2822
2016-08-03,2.4341
2016-08-04,4.1584
2016-08-05,1.1407
2016-08-08,-6.9549
2016-08-09,5.0505
2016-08-10,-1.5385
2016-08-11,0.0
2016-08-12,3.9063
2016-08-15,-0.7519
2016-08-16,-2.4621
2016-08-17,-7.5728
2016-08-18,-1.4706000000000001
2016-08-19,1.0661
2016-08-22,-2.5316
2016-08-23,0.2165
2016-08-24,0.216
2016-08-25,-0.431
2016-08-26,-3.6797
2016-08-29,-4.4944
2016-08-30,-1.6471
2016-08-31,-3.8278
2016-09-01,-6.9652
2016-09-02,0.5348
2016-09-06,9.0426
2016-09-07,2.6829
2016-09-08,1.4252
2016-09-09,-0.2342
2016-09-12,1.8779
2016-09-13,-0.2304
2016-09-14,1.1547
2016-09-15,0.9132
2016-09-16,0.0
2016-09-19,-1.3575
2016-09-20,-1.1468
2016-09-21,1.1601
2016-09-22,0.6881
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,-0.6834
2016-09-28,7.1101
2016-09-29,-3.6403
2016-09-30,18.6667
2016-10-03,-8.2397
2016-10-04,0.8163
2016-10-05,-2.0243
2016-10-06,-2.0661
2016-10-07,-4.4304
2016-10-10,0.4415
2016-10-11,-0.2198
2016-10-12,-1.3216
2016-10-13,-0.2232
2016-10-14,-3.5794
2016-10-17,1.1601
2016-10-18,-1.3761
2016-10-19,-0.6977
2016-10-20,-1.8735
2016-10-21,-0.716
2016-10-24,-1.2019
2016-10-25,0.2433
2016-10-26,-0.2427
2016-10-27,0.0
2016-10-28,-1.9465
2016-10-31,-5.7072
2016-11-01,10.2632
2016-11-02,-5.7279
2016-11-03,5.3165
2016-11-04,1.4423
2016-11-07,9.2417
2016-11-08,2.1692
2016-11-09,-0.6369
2016-11-10,-7.4786
2016-11-11,-1.1547
2016-11-14,-7.4766
2016-11-15,1.5152
2016-11-16,9.204
2016-11-17,-0.6834
2016-11-18,2.7523
2016-11-21,-3.7946
2016-11-22,-0.9281
2016-11-23,2.5761
2016-11-25,0.4566
2016-11-28,-3.1818
2016-11-29,-2.8169
2016-11-30,-0.9662
2016-12-01,-4.3902
2016-12-02,1.5306
2016-12-05,-6.5327
2016-12-06,-1.0753
2016-12-07,-0.2717
2016-12-08,0.2725
2016-12-09,1.9022000000000001
2016-12-12,-1.3333
2016-12-13,-1.3514
2016-12-14,-4.9315
2016-12-15,-0.8646
2016-12-16,2.907
2016-12-19,0.8475
2016-12-20,2.8011
2016-12-21,8.7193
2016-12-22,-0.5013
2016-12-23,-6.0453
2016-12-27,1.3405
2016-12-28,7.9365
2016-12-29,2.9412000000000003
2016-12-30,14.2857
2017-01-03,-12.5
2017-01-04,-1.1905000000000001
2017-01-05,4.3373
2017-01-06,-2.5404
2017-01-09,0.9479
2017-01-10,0.7042
2017-01-11,-2.5641
2017-01-12,-3.5885
2017-01-13,-0.9926
2017-01-17,-0.5013
2017-01-18,0.5038
2017-01-19,1.0025
2017-01-20,-0.2481
2017-01-23,1.7412999999999998
2017-01-24,-1.2225
2017-01-25,0.7426
2017-01-26,-1.9656
2017-01-27,-0.5013
2017-01-30,0.0
2017-01-31,2.0151
2017-02-01,-1.4815
2017-02-02,-0.5013
2017-02-03,0.0
2017-02-06,-0.5038
2017-02-07,0.0
2017-02-08,2.0253
2017-02-09,1.2407
2017-02-10,0.0
2017-02-13,-1.4706000000000001
2017-02-14,0.0
2017-02-15,1.2438
2017-02-16,-3.9312
2017-02-17,-0.7673
2017-02-21,2.0619
2017-02-22,-2.0202
2017-02-23,-0.2577
2017-02-24,-2.0672
2017-02-27,-0.7916
2017-02-28,-1.3298
2017-03-01,-0.5391
2017-03-02,-1.084
2017-03-03,1.3699
2017-03-06,1.3514
2017-03-07,0.2667
2017-03-08,0.0
2017-03-09,-0.5319
2017-03-10,3.1818
2017-03-13,-1.0106
2017-03-14,0.7853
2017-03-15,-1.2987
2017-03-16,-1.0526
2017-03-17,-5.3191
2017-03-20,-2.809
2017-03-21,-4.0462
2017-03-22,-6.3253
2017-03-23,12.5402
2017-03-24,-0.2857
2017-03-27,-5.7307
2017-03-28,-0.9119
2017-03-29,-0.6135
2017-03-30,-0.3086
2017-03-31,6.192
2017-04-03,-5.8309
2017-04-04,-2.4768
2017-04-05,-0.6349
2017-04-06,-0.639
2017-04-07,1.6077
2017-04-10,1.5823
2017-04-11,-2.4922
2017-04-12,-0.3195
2017-04-13,-0.3205
2017-04-17,4.5016
2017-04-18,-4.0
2017-04-19,3.8462
2017-04-20,2.4691
2017-04-21,-1.8072
2017-04-24,1.8405
2017-04-25,0.3012
2017-04-26,0.9009
2017-04-27,0.0
2017-04-28,1.4881
2017-05-01,0.8798
2017-05-02,-0.5814
2017-05-03,-7.0175
2017-05-04,-0.9434
2017-05-05,-0.3175
2017-05-08,-0.3185
2017-05-09,2.8754
2017-05-10,1.5528
2017-05-11,0.9174
2017-05-12,-1.5152
2017-05-15,0.0
2017-05-16,-3.0769
2017-05-17,-1.2698
2017-05-18,-1.6077
2017-05-19,2.6144
2017-05-22,-2.2293
2017-05-23,-0.6515
2017-05-24,-0.6557
2017-05-25,0.33
2017-05-26,-1.6447
2017-05-30,-1.3378
2017-05-31,-6.4407
2017-06-01,-2.5362
2017-06-02,1.487
2017-06-05,1.8315000000000001
2017-06-06,-2.1583
2017-06-07,-6.6176
2017-06-08,3.5433
2017-06-09,3.0418
2017-06-12,5.9041
2017-06-13,-1.0453
2017-06-14,-6.6901
2017-06-15,0.3774
2017-06-16,-6.7669
2017-06-19,-6.8548
2017-06-20,-3.0303
2017-06-21,6.6964
2017-06-22,2.9289
2017-06-23,0.813
2017-06-26,-7.2581
2017-06-27,-7.8261
2017-06-28,-6.1321
2017-06-29,-4.5226
2017-06-30,-3.1579
2017-07-03,4.3478
2017-07-05,4.1667
2017-07-06,-9.5
2017-07-07,-0.5525
2017-07-10,3.3333
2017-07-11,-2.1505
2017-07-12,-3.2967
2017-07-13,-2.2727
2017-07-14,-2.907
2017-07-17,1.7964
2017-07-18,-2.3529
2017-07-19,-3.012
2017-07-20,-5.5901
2017-07-21,0.6579
2017-07-24,-2.6144
2017-07-25,0.7181
2017-07-26,-5.3775
2017-07-27,0.0
2017-07-28,0.7042
2017-07-31,4.1958
2017-08-01,-4.698
2017-08-02,-9.1549
2017-08-03,5.4264
2017-08-04,13.9706
2017-08-07,2.5806
2017-08-08,3.1447
2017-08-09,1.2195
2017-08-10,-4.2169
2017-08-11,3.7736
2017-08-14,1.2121
2017-08-15,4.7904
2017-08-16,-1.7143000000000002
2017-08-17,-11.0465
2017-08-18,12.4183
2017-08-21,-1.1628
2017-08-22,-3.5294
2017-08-23,-0.6098
2017-08-24,0.0
2017-08-25,1.8405
2017-08-28,-6.6265
2017-08-29,3.871
2017-08-30,4.9689
2017-08-31,2.9586
2017-09-01,4.5977
2017-09-05,-4.3956
2017-09-06,-4.5977
2017-09-07,-4.8193
2017-09-08,-6.962
2017-09-11,6.1224
2017-09-12,5.7692
2017-09-13,0.6061
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,4.2169
2017-09-19,0.0
2017-09-20,1.1561
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,-8.0
2017-09-26,1.2422
2017-09-27,3.0675
2017-09-28,1.7856999999999998
2017-09-29,-1.1696
2017-10-02,-2.3669000000000002
2017-10-03,3.0303
2017-10-04,-5.2941
2017-10-05,0.6211
2017-10-06,-3.0864
2017-10-09,4.4586
2017-10-10,-1.8293
2017-10-11,1.8634
2017-10-12,-1.2195
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,-0.6173
2017-10-18,-2.4845
2017-10-19,-5.0955
2017-10-20,0.6711
2017-10-23,2.0
2017-10-24,2.6144
2017-10-25,-3.1847
2017-10-26,-1.3158
2017-10-27,0.6667
2017-10-30,-5.298
2017-10-31,1.3986
2017-11-01,0.0
2017-11-02,1.3793
2017-11-03,0.6803
2017-11-06,2.027
2017-11-07,1.3245
2017-11-08,-1.3072
2017-11-09,1.3245
2017-11-10,0.6536
2017-11-13,-0.6494
2017-11-14,11.7647
2017-11-15,15.7895
2017-11-16,-5.3384
2017-11-17,-8.2324
2017-11-20,0.0
2017-11-21,-11.0465
2017-11-22,1.9607999999999999
2017-11-24,-0.641
2017-11-27,1.9355
2017-11-28,13.9241
2017-11-29,4.4444
2017-11-30,-7.4468
2017-12-01,-1.7241
2017-12-04,-3.5088
2017-12-05,-1.8182
2017-12-06,-4.9383
2017-12-07,0.6494
2017-12-08,-1.2903
2017-12-11,0.6536
2017-12-12,0.0
2017-12-13,1.9481000000000002
2017-12-14,-1.2739
2017-12-15,-2.5806
2017-12-18,-1.9868000000000001
2017-12-19,-4.7297
2017-12-20,1.4184
2017-12-21,3.4965
2017-12-22,-4.0541
2017-12-26,4.2254
2017-12-27,-2.7027
2017-12-28,-2.7778
2017-12-29,2.8571
2018-01-02,13.8889
2018-01-03,-6.0976
2018-01-04,-0.6494
2018-01-05,3.268
2018-01-08,5.6962
2018-01-09,0.0
2018-01-10,-1.7964
2018-01-11,3.6585
2018-01-12,7.0588
2018-01-16,-7.6923
2018-01-17,1.7856999999999998
2018-01-18,1.7544
2018-01-19,3.4483
2018-01-22,-5.5556
2018-01-23,-5.2941
2018-01-24,0.6211
2018-01-25,0.6173
2018-01-26,3.0675
2018-01-29,0.0
2018-01-30,-4.7619
2018-01-31,3.75
2018-02-01,-2.4036
2018-02-02,-6.7959
2018-02-05,-2.649
2018-02-06,-2.0408
2018-02-07,-2.0833
2018-02-08,0.7092
2018-02-09,-2.1127
2018-02-12,5.036
2018-02-13,-3.4247
2018-02-14,1.4184
2018-02-15,0.0
2018-02-16,2.0979
2018-02-20,2.0548
2018-02-21,-2.6846
2018-02-22,0.0
2018-02-23,-2.069
2018-02-26,1.4085
2018-02-27,7.6389
2018-02-28,-3.2258
2018-03-01,1.3333
2018-03-02,-3.2895
2018-03-05,3.4013999999999998
2018-03-06,-0.6579
2018-03-07,-0.6623
2018-03-08,2.0
2018-03-09,-4.5752
2018-03-12,0.6849
2018-03-13,0.6803
2018-03-14,-1.3514
2018-03-15,-1.3699
2018-03-16,1.3889
2018-03-19,8.2192
2018-03-20,-1.8987
2018-03-21,-3.871
2018-03-22,0.0
2018-03-23,-3.3557
2018-03-26,1.3889
2018-03-27,-3.4247
2018-03-28,-7.8014
2018-03-29,3.8462
2018-04-02,-10.3704
2018-04-03,0.8264
2018-04-04,0.0
2018-04-05,-6.5574
2018-04-06,-1.7544
2018-04-09,4.4643
2018-04-10,-4.2735
2018-04-11,4.4643
2018-04-12,0.8547
2018-04-13,-3.3898
2018-04-16,-0.8772
2018-04-17,0.0
2018-04-18,-0.885
2018-04-19,0.8929
2018-04-20,0.0
2018-04-23,-1.7699
2018-04-24,-1.8018
2018-04-25,0.9174
2018-04-26,-0.9091
2018-04-27,-2.7523
2018-04-30,-1.8868
2018-05-01,-4.7885
2018-05-02,19.1678
2018-05-03,1.6949
2018-05-04,0.0
2018-05-07,6.6667
2018-05-08,-0.7813
2018-05-09,0.7874
2018-05-10,3.125
2018-05-11,-1.5152
2018-05-14,0.0
2018-05-15,-3.0769
2018-05-16,0.0
2018-05-17,0.7937
2018-05-18,-2.3622
2018-05-21,-5.6452
2018-05-22,4.2735
2018-05-23,-0.8197
2018-05-24,-4.1322
2018-05-25,-0.8621
2018-05-29,32.1739
2018-05-30,-5.2632
2018-05-31,-1.3889
2018-06-01,0.0
2018-06-04,4.2254
2018-06-05,-1.3514
2018-06-06,-1.3699
2018-06-07,-7.6389
2018-06-08,4.5113
2018-06-11,2.1583
2018-06-12,0.7042
2018-06-13,-0.6993
2018-06-14,1.4085
2018-06-15,0.6944
2018-06-18,-1.3793
2018-06-19,0.0
2018-06-20,-0.6993
2018-06-21,-1.4085
2018-06-22,3.5714
2018-06-25,-1.3793
2018-06-26,-1.3986
2018-06-27,-0.7092
2018-06-28,2.8571
2018-06-29,1.3889
2018-07-02,-0.6849
2018-07-03,5.5172
2018-07-05,2.6144
2018-07-06,1.9108
2018-07-09,1.25
2018-07-10,0.6173
2018-07-11,-1.227
2018-07-12,-1.2422
2018-07-13,-5.6604
2018-07-16,2.0
2018-07-17,0.0
2018-07-18,11.1111
2018-07-19,19.4118
2018-07-20,-10.3448
2018-07-23,-1.6484
2018-07-24,-0.5642
2018-07-25,-1.6799
2018-07-26,-4.5714
2018-07-27,-1.1976
2018-07-30,-1.8182
2018-07-31,2.4691
2018-08-01,0.0
2018-08-02,-3.012
2018-08-03,-3.1056
2018-08-06,0.0
2018-08-07,0.641
2018-08-08,-3.1847
2018-08-09,1.9737
2018-08-10,-3.871
2018-08-13,-3.3557
2018-08-14,-2.0833
2018-08-15,-7.0922
2018-08-16,3.0534
2018-08-17,0.0
2018-08-20,-0.7407
2018-08-21,1.4925
2018-08-22,-5.8824
2018-08-23,39.8437
2018-08-24,-12.2905
2018-08-27,7.6433
2018-08-28,15.3846
2018-08-29,2.5641
2018-08-30,2.0
2018-08-31,8.3333
2018-09-04,-0.4525
2018-09-05,-9.0909
2018-09-06,-5.5
2018-09-07,0.5291
2018-09-10,-0.5263
2018-09-11,-6.3492
