ticker,ZIXI US Equity
2000-05-23,-5.2919
2000-05-24,-0.9217
2000-05-25,-9.3023
2000-05-26,-6.9231
2000-05-30,19.0083
2000-05-31,-3.4722
2000-06-01,9.5923
2000-06-02,5.0328
2000-06-05,-0.8333
2000-06-06,9.7689
2000-06-07,11.5789
2000-06-08,-5.6604
2000-06-09,3.8182
2000-06-12,-7.1804
2000-06-13,5.6604
2000-06-14,4.6429
2000-06-15,-2.901
2000-06-16,-1.0545
2000-06-19,5.8615
2000-06-20,10.0671
2000-06-21,4.1159
2000-06-22,7.7599
2000-06-23,-3.5326
2000-06-26,0.2817
2000-06-27,-5.8989
2000-06-28,9.8507
2000-06-29,-0.9511
2000-06-30,1.0974
2000-07-03,1.4925
2000-07-05,-1.6042999999999998
2000-07-06,-1.087
2000-07-07,2.7473
2000-07-10,-1.0695000000000001
2000-07-11,-2.5676
2000-07-12,0.8322
2000-07-13,18.707
2000-07-14,-4.0556
2000-07-17,1.2077
2000-07-18,-0.716
2000-07-19,-2.8846
2000-07-20,4.2079
2000-07-21,4.5131
2000-07-24,-1.25
2000-07-25,-4.3728
2000-07-26,-2.2864
2000-07-27,-12.3153
2000-07-28,-9.8315
2000-07-31,5.296
2000-08-01,-1.3314
2000-08-02,-9.7451
2000-08-03,2.3256
2000-08-04,5.6818
2000-08-07,-1.3825
2000-08-08,3.8941
2000-08-09,1.3493
2000-08-10,-7.6923
2000-08-11,2.8846
2000-08-14,3.7382999999999997
2000-08-15,-2.2523
2000-08-16,-3.533
2000-08-17,12.1019
2000-08-18,2.4148
2000-08-21,0.9709
2000-08-22,-2.6099
2000-08-23,-1.1283
2000-08-24,11.2696
2000-08-25,-1.6667
2000-08-28,1.4342
2000-08-29,-2.8278
2000-08-30,4.2328
2000-08-31,-1.0152
2000-09-01,-0.641
2000-09-05,-4.0
2000-09-06,-6.0484
2000-09-07,2.289
2000-09-08,-6.8530999999999995
2000-09-11,-4.6547
2000-09-12,1.8898000000000001
2000-09-13,5.7187
2000-09-14,-2.924
2000-09-15,-4.3675
2000-09-18,-7.874
2000-09-19,9.4017
2000-09-20,-11.7188
2000-09-21,-2.3009
2000-09-22,-0.5435
2000-09-25,-11.1111
2000-09-26,-4.918
2000-09-27,-0.8621
2000-09-28,12.1739
2000-09-29,-5.4264
2000-10-02,-8.1967
2000-10-03,-6.4732
2000-10-04,1.9093
2000-10-05,1.4052
2000-10-06,-9.0069
2000-10-09,-1.2690000000000001
2000-10-10,-3.3419
2000-10-11,-10.1064
2000-10-12,-18.9349
2000-10-13,26.2774
2000-10-16,-8.6705
2000-10-17,-6.6456
2000-10-18,10.5085
2000-10-19,27.6074
2000-10-20,-1.4423
2000-10-23,-11.2195
2000-10-24,-1.3736
2000-10-25,-6.4067
2000-10-26,6.0268
2000-10-27,-0.6316
2000-10-30,-3.3898
2000-10-31,14.3275
2000-11-01,3.8363
2000-11-02,5.1724
2000-11-03,-0.2342
2000-11-06,-2.3474
2000-11-07,3.6058
2000-11-08,-7.1926
2000-11-09,-5.0
2000-11-10,-15.526299999999999
2000-11-13,-4.3614
2000-11-14,12.3779
2000-11-15,-6.6667
2000-11-16,-5.2795
2000-11-17,-1.7213
2000-11-20,-8.5905
2000-11-21,-2.1898
2000-11-22,-2.9851
2000-11-24,10.0
2000-11-27,-2.7972
2000-11-28,-10.0719
2000-11-29,-8.0
2000-11-30,-21.3043
2000-12-01,6.0773
2000-12-04,-10.4167
2000-12-05,26.7442
2000-12-06,-10.0917
2000-12-07,-4.5918
2000-12-08,11.2299
2000-12-11,-1.9231
2000-12-12,-2.9412000000000003
2000-12-13,-3.5354
2000-12-14,-4.1885
2000-12-15,-12.5683
2000-12-18,-7.1875
2000-12-19,-6.3972999999999995
2000-12-20,-14.3885
2000-12-21,-5.8824
2000-12-22,-6.6964
2000-12-26,-7.177
2000-12-27,46.9072
2000-12-28,-12.9825
2000-12-29,12.9032
2001-01-02,-9.2857
2001-01-03,26.7717
2001-01-04,-6.8323
2001-01-05,-9.6667
2001-01-08,-4.059
2001-01-09,-2.3077
2001-01-10,5.5118
2001-01-11,25.3731
2001-01-12,7.1429
2001-01-16,-8.8889
2001-01-17,0.6098
2001-01-18,1.2121
2001-01-19,5.9879999999999995
2001-01-22,-0.565
2001-01-23,-1.7045
2001-01-24,13.2948
2001-01-25,7.6531
2001-01-26,6.1611
2001-01-29,9.8214
2001-01-30,-3.6585
2001-01-31,-8.8608
2001-02-01,0.0
2001-02-02,-3.7037
2001-02-05,-1.9231
2001-02-06,6.8627
2001-02-07,-3.6696999999999997
2001-02-08,-5.9524
2001-02-09,2.2785
2001-02-12,6.9307
2001-02-13,-6.4815
2001-02-14,-1.9802
2001-02-15,5.5556
2001-02-16,-5.2632
2001-02-20,-8.5859
2001-02-21,-6.6298
2001-02-22,0.0
2001-02-23,3.5503
2001-02-26,-0.5714
2001-02-27,-10.9195
2001-02-28,-15.1613
2001-03-01,6.4639
2001-03-02,2.8571
2001-03-05,-10.0694
2001-03-06,0.3861
2001-03-07,10.3846
2001-03-08,-5.2265
2001-03-09,-6.6176
2001-03-12,-8.2677
2001-03-13,4.721
2001-03-14,10.6557
2001-03-15,-6.6667
2001-03-16,-6.746
2001-03-19,4.6809
2001-03-20,-6.5041
2001-03-21,-5.6522
2001-03-22,12.9032
2001-03-23,-3.2653
2001-03-26,8.0169
2001-03-27,0.0
2001-03-28,-5.4688
2001-03-29,-6.6116
2001-03-30,-0.4425
2001-04-02,-7.5556
2001-04-03,-7.6923
2001-04-04,6.7708
2001-04-05,17.0732
2001-04-06,-4.1667
2001-04-09,6.0174
2001-04-10,16.7979
2001-04-11,-2.5843
2001-04-12,10.842
2001-04-16,-2.0812
2001-04-17,0.8502
2001-04-18,13.4879
2001-04-19,11.1421
2001-04-20,6.3492
2001-04-23,-4.5562000000000005
2001-04-24,-6.5844000000000005
2001-04-25,3.5242
2001-04-26,3.4043
2001-04-27,5.1852
2001-04-30,-2.3474
2001-05-01,-9.7756
2001-05-02,6.1279
2001-05-03,-3.2636
2001-05-04,5.8824
2001-05-07,-1.9607999999999999
2001-05-08,-3.0833
2001-05-09,-3.2674
2001-05-10,-0.5333
2001-05-11,-1.2511
2001-05-14,0.543
2001-05-15,0.7201
2001-05-16,1.7873
2001-05-17,2.2827
2001-05-18,2.1459
2001-05-21,2.1008
2001-05-22,1.6461000000000001
2001-05-23,-0.9717
2001-05-24,-2.6983
2001-05-25,0.8403
2001-05-29,-7.4167
2001-05-30,-9.991
2001-05-31,-2.9
2001-06-01,1.3388
2001-06-04,5.7927
2001-06-05,0.8646
2001-06-06,-2.2857
2001-06-07,6.5302
2001-06-08,-4.2086
2001-06-11,-6.3992
2001-06-12,2.0408
2001-06-13,0.2
2001-06-14,-2.2954
2001-06-15,-3.6772
2001-06-18,-0.9544
2001-06-19,-8.2441
2001-06-20,-6.3011
2001-06-21,10.2117
2001-06-22,-5.5367
2001-06-25,-10.7656
2001-06-26,-1.3405
2001-06-27,9.7826
2001-06-28,-1.1139000000000001
2001-06-29,14.5181
2001-07-02,8.1967
2001-07-03,-2.5253
2001-07-05,-6.2176
2001-07-06,-5.0829
2001-07-09,0.1164
2001-07-10,-3.6047000000000002
2001-07-11,-3.4981999999999998
2001-07-12,11.875
2001-07-13,-1.6760000000000002
2001-07-16,-0.2273
2001-07-17,1.9362
2001-07-18,-4.3575
2001-07-19,-1.8692
2001-07-20,0.5952
2001-07-23,5.0888
2001-07-24,-2.2523
2001-07-25,-0.1152
2001-07-26,0.346
2001-07-27,2.2989
2001-07-30,-1.1236
2001-07-31,-2.8409
2001-08-01,-3.9766
2001-08-02,4.9939
2001-08-03,-0.9281
2001-08-06,-1.4052
2001-08-07,6.8884
2001-08-08,-2.4444
2001-08-09,3.0752
2001-08-10,2.7624
2001-08-13,4.3152
2001-08-14,4.1096
2001-08-15,-3.3676
2001-08-16,2.4603
2001-08-17,-3.1
2001-08-20,-2.9928
2001-08-21,-4.2553
2001-08-22,-8.8889
2001-08-23,0.0
2001-08-24,5.4878
2001-08-27,-2.8902
2001-08-28,-1.5476
2001-08-29,-2.5393
2001-08-30,-6.9479
2001-08-31,-2.0
2001-09-04,-0.9524
2001-09-05,-6.5934
2001-09-06,-8.0882
2001-09-07,-2.7199999999999998
2001-09-10,-1.3158
2001-09-17,-1.6667
2001-09-18,1.6949
2001-09-19,4.6667
2001-09-20,-14.0127
2001-09-21,-15.1852
2001-09-24,11.9842
2001-09-25,-2.1228
2001-09-26,-0.5976
2001-09-27,-1.2024
2001-09-28,-2.2312
2001-10-01,-1.4523
2001-10-02,3.1579
2001-10-03,-0.398
2001-10-04,5.5053
2001-10-05,12.6391
2001-10-08,-18.1034
2001-10-09,3.1579
2001-10-10,5.7143
2001-10-11,2.3166
2001-10-12,2.6414999999999997
2001-10-15,2.9412000000000003
2001-10-16,-0.1786
2001-10-17,-6.4401
2001-10-18,-3.0593
2001-10-19,-0.9862
2001-10-22,4.5817
2001-10-23,28.7619
2001-10-24,15.5325
2001-10-25,8.8348
2001-10-26,2.4706
2001-10-29,3.2147
2001-10-30,-7.6752
2001-10-31,0.8434
2001-11-01,-31.8996
2001-11-02,5.2632
2001-11-05,1.3333
2001-11-06,4.4408
2001-11-07,7.874
2001-11-08,0.8759
2001-11-09,-0.7236
2001-11-12,1.7492999999999999
2001-11-13,-4.0115
2001-11-14,5.5224
2001-11-15,-0.5658
2001-11-16,-3.2717
2001-11-19,0.0
2001-11-20,-0.2941
2001-11-21,0.885
2001-11-23,-2.0468
2001-11-26,2.5373
2001-11-27,7.7147
2001-11-28,-7.4324
2001-11-29,-2.9196999999999997
2001-11-30,1.5038
2001-12-03,-0.8889
2001-12-04,0.8969
2001-12-05,2.2222
2001-12-06,-2.8986
2001-12-07,-3.2836
2001-12-10,-8.179
2001-12-11,-0.3361
2001-12-12,-11.4671
2001-12-13,2.8571
2001-12-14,0.0
2001-12-17,-6.1111
2001-12-18,0.5917
2001-12-19,-5.8824
2001-12-20,-5.8333
2001-12-21,13.4956
2001-12-24,-2.1442
2001-12-26,8.3665
2001-12-27,-2.5735
2001-12-28,-5.6604
2001-12-31,1.2
2002-01-02,8.498
2002-01-03,9.6539
2002-01-04,2.1595
2002-01-07,-3.0894
2002-01-08,2.0134
2002-01-09,-3.7829
2002-01-10,0.8547
2002-01-11,-1.6949
2002-01-14,-7.931
2002-01-15,5.2434
2002-01-16,-1.7793999999999999
2002-01-17,-2.8986
2002-01-18,-0.9328
2002-01-22,-3.0132
2002-01-23,2.1359
2002-01-24,-3.0418
2002-01-25,0.0
2002-01-28,-0.5882
2002-01-29,-0.1972
2002-01-30,-1.9763
2002-01-31,0.8065
2002-02-01,4.6
2002-02-04,-4.9713
2002-02-05,2.6157
2002-02-06,-4.5098
2002-02-07,-2.4641
2002-02-08,4.0
2002-02-11,-2.834
2002-02-12,4.1667
2002-02-13,1.4
2002-02-14,-4.5365
2002-02-15,-1.2397
2002-02-19,-6.2762
2002-02-20,-1.7856999999999998
2002-02-21,-3.4091
2002-02-22,1.8824
2002-02-25,-10.6236
2002-02-26,2.8424
2002-02-27,-7.7889
2002-02-28,7.6294
2002-03-01,19.2405
2002-03-04,1.6985000000000001
2002-03-05,4.3841
2002-03-06,8.0
2002-03-07,1.4815
2002-03-08,3.4672
2002-03-11,4.0476
2002-03-12,0.0
2002-03-13,-1.5171000000000001
2002-03-14,1.5491000000000001
2002-03-15,-0.8475
2002-03-18,1.7094
2002-03-19,-0.6639
2002-03-20,-11.175
2002-03-21,7.619
2002-03-22,1.5929
2002-03-25,8.0139
2002-03-26,0.0
2002-03-27,1.129
2002-03-28,3.9872
2002-04-01,-5.2147
2002-04-02,-1.2945
2002-04-03,-2.459
2002-04-04,-1.6806999999999999
2002-04-05,-1.5385
2002-04-08,-4.1667
2002-04-09,-5.0725
2002-04-10,-3.4542
2002-04-11,-1.5615999999999999
2002-04-12,3.6145
2002-04-15,2.3256
2002-04-16,13.447
2002-04-17,0.3339
2002-04-18,1.1647
2002-04-19,0.0
2002-04-22,-2.6316
2002-04-23,1.3514
2002-04-24,3.3333
2002-04-25,-15.645199999999999
2002-04-26,-5.3537
2002-04-29,1.8182
2002-04-30,-1.5873
2002-05-01,-1.2097
2002-05-02,6.1224
2002-05-03,-2.3077
2002-05-06,-9.6457
2002-05-07,-3.0501
2002-05-08,7.8652
2002-05-09,-7.2917
2002-05-10,2.2472
2002-05-13,10.1099
2002-05-14,6.7864
2002-05-15,-0.7477
2002-05-16,-2.0716
2002-05-17,-3.4808
2002-05-20,-0.5778
2002-05-21,-7.6152
2002-05-22,-0.2169
2002-05-23,2.1739
2002-05-24,-1.0638
2002-05-28,0.0
2002-05-29,-3.871
2002-05-30,-1.5659999999999998
2002-05-31,0.0
2002-06-03,-1.1364
2002-06-04,0.4598
2002-06-05,0.0
2002-06-06,0.6865
2002-06-07,4.5455
2002-06-10,2.1739
2002-06-11,5.3191
2002-06-12,5.0303
2002-06-13,-2.8659
2002-06-14,2.9703
2002-06-17,0.0
2002-06-18,-1.3462
2002-06-19,-2.5341
2002-06-20,2.2
2002-06-21,-1.1742
2002-06-24,0.5941
2002-06-25,6.4961
2002-06-26,-0.573
2002-06-27,-0.1673
2002-06-28,2.0484
2002-07-01,-4.3796
2002-07-02,-1.145
2002-07-03,-5.4054
2002-07-05,2.2449
2002-07-08,5.7884
2002-07-09,-7.3585
2002-07-10,1.4257
2002-07-11,-6.8273
2002-07-12,-7.7371
2002-07-15,-5.139
2002-07-16,-2.7333
2002-07-17,-10.1266
2002-07-18,3.0986
2002-07-19,17.4863
2002-07-22,-2.5581
2002-07-23,1.432
2002-07-24,-3.5294
2002-07-25,1.2195
2002-07-26,9.3976
2002-07-29,10.9912
2002-07-30,14.9038
2002-07-31,-49.0501
2002-08-01,-3.3898
2002-08-02,5.9649
2002-08-05,-3.6424
2002-08-06,-8.2474
2002-08-07,-6.367
2002-08-08,-4.0
2002-08-09,-2.0833
2002-08-12,12.766
2002-08-13,-4.1509
2002-08-14,4.3307
2002-08-15,12.8302
2002-08-16,0.301
2002-08-19,23.3745
2002-08-20,0.5405
2002-08-21,-0.5376
2002-08-22,4.8649000000000004
2002-08-23,-2.0619
2002-08-26,-1.3158
2002-08-27,-2.6667
2002-08-28,-0.8219
2002-08-29,-1.6575
2002-08-30,1.4045
2002-09-03,-0.277
2002-09-04,8.3333
2002-09-05,-6.4359
2002-09-06,0.0274
2002-09-09,4.1096
2002-09-10,9.2105
2002-09-11,-4.8193
2002-09-12,1.0127
2002-09-13,-4.2607
2002-09-16,-0.5236
2002-09-17,4.7368
2002-09-18,1.5074999999999998
2002-09-19,-0.7426
2002-09-20,-6.4838000000000005
2002-09-23,-1.3333
2002-09-24,0.0
2002-09-25,4.0541
2002-09-26,3.8961
2002-09-27,-4.75
2002-09-30,1.0499
2002-10-01,-2.5974
2002-10-02,1.8667
2002-10-03,-0.5497
2002-10-04,-0.7634
2002-10-07,2.122
2002-10-08,-3.6364
2002-10-09,-0.2695
2002-10-10,-1.0811
2002-10-11,1.3934
2002-10-14,-0.0269
2002-10-15,0.2695
2002-10-16,-1.8817
2002-10-17,5.7534
2002-10-18,-2.8497
2002-10-21,2.96
2002-10-22,-0.8029
2002-10-23,4.4386
2002-10-24,12.0
2002-10-25,4.0179
2002-10-28,-6.0086
2002-10-29,0.9132
2002-10-30,-7.9186
2002-10-31,-0.4914
2002-11-01,3.2099
2002-11-04,-0.9569
2002-11-05,-3.3816
2002-11-06,0.0
2002-11-07,3.525
2002-11-08,-5.3369
2002-11-11,-0.2551
2002-11-12,-1.2788
2002-11-13,0.7772
2002-11-14,-1.2852999999999999
2002-11-15,0.2604
2002-11-18,-1.2987
2002-11-19,-1.5789
2002-11-20,-1.8717000000000001
2002-11-21,5.9401
2002-11-22,2.6235
2002-11-25,0.2506
2002-11-26,0.0
2002-11-27,0.0
2002-11-29,-3.0
2002-12-02,1.2887
2002-12-03,1.7812000000000001
2002-12-04,8.75
2002-12-05,-2.9885
2002-12-06,7.109
2002-12-09,10.5973
2002-12-10,0.02
2002-12-11,-3.0
2002-12-12,8.2474
2002-12-13,4.9524
2002-12-16,-3.9927
2002-12-17,-4.9149
2002-12-18,-0.5964
2002-12-19,-6.6
2002-12-20,-0.2141
2002-12-23,6.867
2002-12-24,-5.2209
2002-12-26,0.6356
2002-12-27,-1.4737
2002-12-30,-3.6325
2002-12-31,-2.2173
2003-01-02,-5.2154
2003-01-03,2.6316
2003-01-06,-0.2331
2003-01-07,2.5701
2003-01-08,2.5057
2003-01-09,3.3333
2003-01-10,-2.1505
2003-01-13,2.6374
2003-01-14,4.4968
2003-01-15,1.8443
2003-01-16,1.006
2003-01-17,-2.5896
2003-01-21,-4.09
2003-01-22,-6.6098
2003-01-23,-1.8265
2003-01-24,-4.186
2003-01-27,2.1845
2003-01-28,2.1378
2003-01-29,-3.9535
2003-01-30,-0.9685
2003-01-31,2.445
2003-02-03,2.3866
2003-02-04,-1.3986
2003-02-05,0.2364
2003-02-06,1.1792
2003-02-07,0.4662
2003-02-10,7.8886
2003-02-11,-2.3656
2003-02-12,-5.9471
2003-02-13,-5.3864
2003-02-14,-0.9901
2003-02-18,4.0
2003-02-19,-1.6827
2003-02-20,0.2445
2003-02-21,11.4634
2003-02-24,1.7505
2003-02-25,-4.7312
2003-02-26,-3.386
2003-02-27,7.9439
2003-02-28,2.8139
2003-03-03,-0.4211
2003-03-04,-2.1142
2003-03-05,-6.9114
2003-03-06,-0.9281
2003-03-07,0.7026
2003-03-10,-2.093
2003-03-11,3.0879
2003-03-12,0.6912
2003-03-13,0.4577
2003-03-14,-0.2278
2003-03-17,2.7397
2003-03-18,0.2222
2003-03-19,-0.2217
2003-03-20,-0.4444
2003-03-21,0.4464
2003-03-24,-1.5556
2003-03-25,0.4515
2003-03-26,0.2247
2003-03-27,-1.2556
2003-03-28,1.0445
2003-03-31,-3.3708
2003-04-01,-1.1628
2003-04-02,7.0588
2003-04-03,-1.0989
2003-04-04,0.4444
2003-04-07,-0.4425
2003-04-08,-0.4444
2003-04-09,-0.8929
2003-04-10,-2.2523
2003-04-11,-0.2304
2003-04-14,3.4642
2003-04-15,-2.2321
2003-04-16,-0.6849
2003-04-17,-1.6092
2003-04-21,5.8411
2003-04-22,-1.5453000000000001
2003-04-23,4.2600999999999996
2003-04-24,12.043
2003-04-25,-11.9002
2003-04-28,1.9607999999999999
2003-04-29,-0.641
2003-04-30,4.7312
2003-05-01,1.232
2003-05-02,6.6937
2003-05-05,0.7605
2003-05-06,-1.1320999999999999
2003-05-07,-2.0992
2003-05-08,-1.7544
2003-05-09,-0.7937
2003-05-12,-1.0
2003-05-13,-1.0101
2003-05-14,2.0408
2003-05-15,-1.6
2003-05-16,1.0163
2003-05-19,-0.4024
2003-05-20,-5.0505
2003-05-21,1.4894
2003-05-22,4.6122
2003-05-23,-5.8116
2003-05-27,-2.766
2003-05-28,-8.3151
2003-05-29,-0.2387
2003-05-30,3.3493
2003-06-02,3.0093
2003-06-03,-2.2472
2003-06-04,-2.2989
2003-06-05,1.1764999999999999
2003-06-06,-2.093
2003-06-09,-1.1876
2003-06-10,3.3654
2003-06-11,-2.7907
2003-06-12,2.8708
2003-06-13,0.6977
2003-06-16,1.455
2003-06-17,2.4356999999999998
2003-06-18,-2.4444
2003-06-19,-3.1891
2003-06-20,2.5882
2003-06-23,-6.6514
2003-06-24,4.4226
2003-06-25,-4.8471
2003-06-26,-1.088
2003-06-27,-3.75
2003-06-30,-2.0779
2003-07-01,0.2653
2003-07-02,-1.3228
2003-07-03,4.0214
2003-07-07,4.3814
2003-07-08,1.2346
2003-07-09,-5.8537
2003-07-10,-1.5544
2003-07-11,3.9474
2003-07-14,-3.7975
2003-07-15,-1.8420999999999998
2003-07-16,-1.0724
2003-07-17,-1.084
2003-07-18,2.4657999999999998
2003-07-21,-2.1390000000000002
2003-07-22,1.0929
2003-07-23,6.2162
2003-07-24,4.0712
2003-07-25,-6.1125
2003-07-28,-1.3021
2003-07-29,-3.1398
2003-07-30,1.0624
2003-07-31,1.3477000000000001
2003-08-01,0.266
2003-08-04,-1.3263
2003-08-05,-2.4194
2003-08-06,-1.6529
2003-08-07,1.9607999999999999
2003-08-08,-1.3736
2003-08-11,-2.507
2003-08-12,-10.5714
2003-08-13,6.0703
2003-08-14,2.1084
2003-08-15,5.6047
2003-08-18,0.5587
2003-08-19,-2.2222
2003-08-20,-4.5455
2003-08-21,2.6786
2003-08-22,-1.7391
2003-08-25,0.0
2003-08-26,0.295
2003-08-27,-1.1764999999999999
2003-08-28,4.7619
2003-08-29,3.6932
2003-09-02,5.2055
2003-09-03,2.6042
2003-09-04,15.4822
2003-09-05,-2.1978
2003-09-08,-1.7978
2003-09-09,12.357
2003-09-10,-1.0183
2003-09-11,3.2716
2003-09-12,-2.371
2003-09-15,5.102
2003-09-16,9.3204
2003-09-17,24.3339
2003-09-18,6.4286
2003-09-19,20.5369
2003-09-22,-5.8575
2003-09-23,-7.2628
2003-09-24,0.6378
2003-09-25,0.1267
2003-09-26,-5.6962
2003-09-29,8.0537
2003-09-30,0.6211
2003-10-01,0.6173
2003-10-02,0.4908
2003-10-03,-0.1221
2003-10-06,6.9681999999999995
2003-10-07,5.0286
2003-10-08,-1.3058
2003-10-09,-0.2205
2003-10-10,-5.6354
2003-10-13,-8.4309
2003-10-14,0.5115
2003-10-15,1.7812000000000001
2003-10-16,-0.25
2003-10-17,-1.2530999999999999
2003-10-20,5.3299
2003-10-21,0.9639
2003-10-22,-5.1313
2003-10-23,-1.8868
2003-10-24,1.5385
2003-10-27,2.2727
2003-10-28,5.6543
2003-10-29,3.7626
2003-10-30,6.982
2003-10-31,-1.0526
2003-11-03,-4.3617
2003-11-04,-1.0011
2003-11-05,1.3483
2003-11-06,-0.4435
2003-11-07,-3.8975999999999997
2003-11-10,1.6221999999999999
2003-11-11,-0.9122
2003-11-12,4.603
2003-11-13,4.1804
2003-11-14,-4.0127
2003-11-17,-0.11
2003-11-18,-4.6256
2003-11-19,1.6166
2003-11-20,-5.7955
2003-11-21,3.0157
2003-11-24,-0.9368
2003-11-25,-3.9007
2003-11-26,0.861
2003-11-28,6.8293
2003-12-01,0.3539
2003-12-02,3.7425
2003-12-03,-7.4561
2003-12-04,-1.6588
2003-12-05,-3.4939999999999998
2003-12-08,-3.8702
2003-12-09,-3.1169000000000002
2003-12-10,-8.9812
2003-12-11,-0.5891
2003-12-12,6.0741
2003-12-15,-4.3296
2003-12-16,-6.5693
2003-12-17,1.5625
2003-12-18,6.9231
2003-12-19,2.3022
2003-12-22,-1.1252
2003-12-23,8.3784
2003-12-24,1.5880999999999998
2003-12-26,4.1344
2003-12-29,-2.2333
2003-12-30,4.8223
2003-12-31,5.2058
2004-01-02,-5.4085
2004-01-05,4.6229
2004-01-06,6.3953
2004-01-07,-1.5301
2004-01-08,1.8868
2004-01-09,19.0632
2004-01-12,3.8426
2004-01-13,-2.2026
2004-01-14,2.7027
2004-01-15,8.3333
2004-01-16,1.7814
2004-01-20,12.0923
2004-01-21,5.7488
2004-01-22,-5.3690999999999995
2004-01-23,4.0426
2004-01-26,8.998
2004-01-27,0.9381
2004-01-28,-1.8587
2004-01-29,-6.1869
2004-01-30,1.6151
2004-02-02,7.8146
2004-02-03,-5.7125
2004-02-04,-18.136
2004-02-05,-5.301
2004-02-06,7.395
2004-02-09,6.651
2004-02-10,3.8885
2004-02-11,-2.1186
2004-02-12,-3.3189
2004-02-13,-3.6567
2004-02-17,0.6971
2004-02-18,0.0
2004-02-19,-7.6923
2004-02-20,0.5
2004-02-23,-10.4478
2004-02-24,9.0741
2004-02-25,3.3956
2004-02-26,0.9852
2004-02-27,-2.439
2004-03-01,2.75
2004-03-02,6.6504
2004-03-03,-4.943
2004-03-04,6.72
2004-03-05,-1.4243000000000001
2004-03-08,-0.3802
2004-03-09,-2.4427
2004-03-10,-1.5649
2004-03-11,-2.4642
2004-03-12,2.6895
2004-03-15,-1.1905000000000001
2004-03-16,-0.8032
2004-03-17,1.4575
2004-03-18,-9.8164
2004-03-19,3.8053
2004-03-22,-6.2234
2004-03-23,5.4545
2004-03-24,4.7414
2004-03-25,6.0905
2004-03-26,5.1202
2004-03-29,1.4022000000000001
2004-03-30,3.6390000000000002
2004-03-31,2.3876
2004-04-01,4.5267
2004-04-02,0.7218
2004-04-05,-4.2345
2004-04-06,1.3605
2004-04-07,2.2148
2004-04-08,5.9094
2004-04-12,7.4396
2004-04-13,-1.9042
2004-04-14,-1.1764999999999999
2004-04-15,-4.881
2004-04-16,-5.194
2004-04-19,3.6304
2004-04-20,-2.8662
2004-04-21,5.377
2004-04-22,-0.7467
2004-04-23,-0.0627
2004-04-26,4.2033
2004-04-27,1.4449
2004-04-28,-4.273
2004-04-29,1.0539
2004-04-30,-8.0982
2004-05-03,-3.6715999999999998
2004-05-04,-5.6826
2004-05-05,-15.5768
2004-05-06,-22.6284
2004-05-07,-2.2497
2004-05-10,-10.3567
2004-05-11,0.6418
2004-05-12,6.25
2004-05-13,-5.7623
2004-05-14,-9.5541
2004-05-17,0.9859
2004-05-18,-8.0893
2004-05-19,10.7739
2004-05-20,-7.1233
2004-05-21,0.885
