ticker,GLDN US Equity
2011-10-05,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,-6.6667
2011-10-12,-28.5714
2011-10-13,-10.0
2011-10-14,66.6667
2011-10-17,-46.6667
2011-10-20,-6.25
2011-10-21,-7.9167
2011-10-24,15.8371
2011-10-25,-28.125
2011-10-26,0.0
2011-10-27,4.3478
2011-10-28,23.9583
2011-10-31,0.0
2011-11-01,-12.605
2011-11-02,0.0
2011-11-03,0.0
2011-11-09,15.3846
2011-11-11,-33.3333
2011-11-15,50.0
2011-11-18,100.0
2011-11-23,0.0
2011-11-25,-16.6667
2011-11-28,20.0
2011-11-29,-33.3333
2011-12-05,0.0
2011-12-07,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-14,-25.0
2011-12-19,-26.6667
2011-12-20,0.0
2011-12-21,18.1818
2011-12-22,0.0
2011-12-23,15.3846
2011-12-30,0.0
2012-01-03,0.0
2012-01-05,10.0
2012-01-06,21.2121
2012-01-09,0.9375
2012-01-10,4.0248
2012-01-12,14.2857
2012-01-13,-31.25
2012-01-18,51.5152
2012-01-19,20.0
2012-01-20,33.3333
2012-01-23,25.0
2012-01-24,10.0
2012-01-25,3.6364
2012-01-26,-17.5439
2012-01-27,-4.2553
2012-01-30,-13.3333
2012-01-31,-10.2564
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,11.4286
2012-02-06,6.4103
2012-02-07,-15.6627
2012-02-08,77.5
2012-02-09,-24.3461
2012-02-10,57.4468
2012-02-13,0.5068
2012-02-14,-15.2941
2012-02-15,-5.5556
2012-02-16,-8.9286
2012-02-17,1.7301
2012-02-21,5.2154
2012-02-22,-2.9095
2012-02-23,-11.4317
2012-02-24,2.2556
2012-02-27,-11.7647
2012-02-28,-26.6667
2012-02-29,-18.1818
2012-03-01,25.9259
2012-03-02,-8.8235
2012-03-05,3.2258
2012-03-06,-9.375
2012-03-07,10.3448
2012-03-08,9.375
2012-03-09,-2.8571
2012-03-12,-2.9412000000000003
2012-03-13,0.0
2012-03-14,-9.0909
2012-03-15,-9.5833
2012-03-16,14.2857
2012-03-19,-8.0645
2012-03-20,0.0
2012-03-21,-4.8246
2012-03-22,8.7558
2012-03-23,-20.339
2012-03-26,22.8723
2012-03-27,-4.7619
2012-03-28,-9.0909
2012-03-29,-12.5
2012-03-30,5.1429
2012-04-02,-8.6957
2012-04-03,14.2857
2012-04-04,12.5
2012-04-05,-5.5556
2012-04-09,0.4902
2012-04-10,-0.4878
2012-04-11,0.7353
2012-04-12,-8.5158
2012-04-13,2.1277
2012-04-16,-4.1667
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,-6.5217
2012-04-20,-6.9767
2012-04-23,-12.5
2012-04-24,0.0
2012-04-25,42.8571
2012-04-26,-16.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,-4.7619
2012-05-02,0.0
2012-05-03,5.0
2012-05-04,-4.7619
2012-05-07,-10.0
2012-05-08,2.7778
2012-05-09,-2.7027
2012-05-10,2.7778
2012-05-11,-10.8108
2012-05-14,1.1364
2012-05-15,4.1199
2012-05-16,-7.9137
2012-05-17,25.0
2012-05-18,12.5
2012-05-21,32.7778
2012-05-22,22.1757
2012-05-23,-45.2055
2012-05-24,25.0
2012-05-25,-8.0
2012-05-29,-13.0435
2012-05-30,10.0
2012-05-31,4.5455
2012-06-01,19.5652
2012-06-04,-1.8182
2012-06-05,-18.5185
2012-06-06,13.6364
2012-06-07,6.0
2012-06-08,-15.0943
2012-06-11,-2.2222
2012-06-12,-4.5455
2012-06-13,-2.3810000000000002
2012-06-14,2.439
2012-06-18,4.7619
2012-06-19,2.2727
2012-06-20,-15.5556
2012-06-21,-21.0526
2012-06-22,10.0
2012-06-25,-9.0909
2012-06-26,-20.0
2012-06-27,12.5
2012-06-28,70.3704
2012-06-29,-9.2391
2012-07-02,-35.3293
2012-07-03,11.1111
2012-07-05,10.0
2012-07-06,9.0909
2012-07-09,-8.3333
2012-07-10,-3.0303
2012-07-11,-12.5
2012-07-12,3.5714
2012-07-13,3.4483
2012-07-16,27.5
2012-07-17,-0.6536
2012-07-18,-15.7895
2012-07-19,12.5
2012-07-20,0.0
2012-07-23,-16.6667
2012-07-25,20.0
2012-07-26,-27.7778
2012-07-27,7.6923
2012-07-30,0.0
2012-07-31,-7.1429
2012-08-01,3.8462
2012-08-06,-3.7037
2012-08-07,3.8462
2012-08-09,-3.7037
2012-08-13,3.8462
2012-08-16,-25.9259
2012-08-17,40.0
2012-08-20,-10.7143
2012-08-21,0.0
2012-08-22,0.0
2012-08-23,0.0
2012-08-27,-4.0
2012-08-28,25.0
2012-08-30,6.6667
2012-08-31,-25.0
2012-09-04,0.0
2012-09-05,66.6667
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,-0.9375
2012-09-11,11.041
2012-09-12,4.5455
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,-34.7826
2012-09-18,-6.6667
2012-09-19,21.4286
2012-09-20,-17.647100000000002
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,14.2857
2012-09-27,-6.25
2012-09-28,0.0
2012-10-02,13.3333
2012-10-03,-29.4118
2012-10-04,34.8958
2012-10-05,0.0
2012-10-08,-1.1583
2012-10-10,-6.25
2012-10-11,-10.0
2012-10-12,0.0
2012-10-15,-3.7037
2012-10-16,4.8077
2012-10-17,-4.5872
2012-10-18,-7.6923
2012-10-19,12.5
2012-10-23,0.0
2012-10-25,-11.1111
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,-4.1667
2012-11-02,0.0
2012-11-05,-4.3478
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,-9.0909
2012-11-09,0.0
2012-11-12,60.0
2012-11-13,-31.25
2012-11-15,9.0909
2012-11-16,0.0
2012-11-19,25.0
2012-11-20,-23.3333
2012-11-21,0.0
2012-11-26,-21.7391
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,9.7222
2012-12-06,21.519
2012-12-07,-8.3333
2012-12-10,77.2727
2012-12-11,-17.9487
2012-12-12,-6.25
2012-12-13,-20.0
2012-12-14,-1.0417
2012-12-17,-15.7895
2012-12-18,-20.0
2012-12-19,14.8437
2012-12-20,0.0
2012-12-21,1.3605
2012-12-24,-28.8591
2012-12-26,33.0189
2012-12-27,11.3475
2012-12-28,-18.4713
2012-12-31,25.0
2013-01-02,0.0
2013-01-03,-10.0
2013-01-04,-13.1944
2013-01-07,15.2
2013-01-08,22.2222
2013-01-09,-9.0909
2013-01-10,0.0
2013-01-11,-20.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-17,25.0
2013-01-18,-10.0
2013-01-22,52.0833
2013-01-23,-0.4566
2013-01-24,-4.5872
2013-01-25,-23.0769
2013-01-28,15.0
2013-01-29,0.0
2013-01-30,-4.3478
2013-01-31,-4.5455
2013-02-01,4.7619
2013-02-04,1.1364
2013-02-05,-1.1236
2013-02-06,-13.6364
2013-02-07,5.2632
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,-10.0
2013-02-13,-11.1111
2013-02-14,-22.6563
2013-02-15,53.5354
2013-02-19,-29.6053
2013-02-20,21.4953
2013-02-22,-26.1538
2013-02-25,33.3333
2013-02-26,-25.0
2013-02-27,16.6667
2013-02-28,0.0
2013-03-01,-14.2857
2013-03-04,0.0
2013-03-05,-8.3333
2013-03-06,0.0
2013-03-07,11.3636
2013-03-11,14.2857
2013-03-12,0.0
2013-03-13,0.0
2013-03-15,-19.6429
2013-03-18,24.4444
2013-03-19,14.2857
2013-03-20,-18.75
2013-03-21,23.0769
2013-03-22,-10.9375
2013-03-25,-7.0175
2013-03-26,64.1509
2013-03-27,0.0
2013-03-28,-26.4368
2013-04-01,0.0
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,-3.9063
2013-04-08,1.626
2013-04-09,-1.6
2013-04-11,0.0
2013-04-12,-0.813
2013-04-15,63.9344
2013-04-17,-37.5
2013-04-18,40.8
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,-9.0909
2013-04-26,0.0
2013-04-29,5.0
2013-04-30,0.0
2013-05-01,-19.0476
2013-05-02,1.4706000000000001
2013-05-03,4.3478
2013-05-06,40.9722
2013-05-07,2.4631
2013-05-08,-24.0385
2013-05-09,-13.9241
2013-05-10,-5.8824
2013-05-13,-12.5
2013-05-14,-19.6429
2013-05-15,6.6667
2013-05-16,-6.25
2013-05-17,6.6667
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,-6.25
2013-05-23,6.6667
2013-05-24,-8.3333
2013-05-28,0.0
2013-05-29,9.0909
2013-05-30,10.4167
2013-06-03,5.6604
2013-06-04,-14.2857
2013-06-05,14.5833
2013-06-06,1.8182
2013-06-07,12.5
2013-06-10,-4.7619
2013-06-11,-26.6667
2013-06-12,27.2727
2013-06-13,-7.1429
2013-06-14,23.0769
2013-06-17,-6.25
2013-06-18,6.6667
2013-06-19,-23.4375
2013-06-20,-16.3265
2013-06-21,0.0
2013-06-24,1.2195
2013-06-25,0.0
2013-06-26,-1.2048
2013-06-27,0.0
2013-06-28,52.439
2013-07-01,-2.4
2013-07-02,-3.2787
2013-07-03,-20.339
2013-07-05,-1.0638
2013-07-08,3.2258
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-17,0.0
2013-07-18,-8.3333
2013-07-19,0.0
2013-07-22,0.0
2013-07-24,0.0
2013-07-25,-5.6818
2013-07-26,15.6627
2013-07-29,0.0
2013-07-30,0.0
2013-08-01,-11.4583
2013-08-02,12.9412
2013-08-05,-8.3333
2013-08-06,9.0909
2013-08-07,3.125
2013-08-08,5.0505
2013-08-09,0.0
2013-08-14,-10.5769
2013-08-16,3.2258
2013-08-19,-2.0833
2013-08-20,-11.7021
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-28,-1.2048
2013-08-30,-39.0244
2013-09-03,60.0
2013-09-04,0.0
2013-09-06,-30.0
2013-09-09,66.0714
2013-09-10,-31.1828
2013-09-12,-12.5
2013-09-13,42.8571
2013-09-16,-30.0
2013-09-19,53.5714
2013-09-20,0.0
2013-09-25,-34.8837
2013-09-26,0.0
2013-09-27,-5.3571
2013-10-02,20.7547
2013-10-10,0.0
2013-10-11,0.0
2013-10-15,3.125
2013-10-16,-3.0303
2013-10-18,0.0
2013-10-22,0.0
2013-10-24,21.875
2013-10-28,-56.4103
2013-10-30,41.1765
2013-10-31,0.0
2013-11-05,0.0
2013-11-08,0.0
2013-11-13,0.0
2013-11-20,-16.6667
2013-11-21,0.0
2013-11-22,20.0
2013-11-25,-29.1667
2013-11-26,0.0
2013-12-02,0.0
2013-12-04,-14.7059
2013-12-05,0.0
2013-12-06,0.0
2013-12-10,10.3448
2013-12-12,-43.75
2013-12-20,166.6667
2013-12-23,100.0
2013-12-24,0.0
2013-12-26,-50.0
2013-12-27,100.0
2013-12-30,-80.2083
2013-12-31,0.0
2014-01-02,236.8421
2014-01-03,0.0
2014-01-06,-50.0
2014-01-07,100.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,-28.125
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,34.7826
2014-01-21,-25.8065
2014-01-22,34.7826
2014-01-24,-25.8065
2014-01-27,34.7826
2014-01-29,0.0
2014-01-31,-30.6452
2014-02-03,0.0
2014-02-04,-18.6047
2014-02-07,0.0
2014-02-10,0.0
2014-02-13,14.2857
2014-02-14,5.0
2014-02-18,-19.0476
2014-02-25,0.0
2014-02-28,276.4706
2014-03-03,25.0
2014-03-04,-10.0
2014-03-05,-22.2222
2014-03-06,14.2857
2014-03-07,-37.5
2014-03-10,20.0
2014-03-11,0.0
2014-03-13,16.6667
2014-03-14,-42.8571
2014-03-17,62.5
2014-03-18,-27.8846
2014-03-19,-10.6667
2014-03-20,2.9851
2014-03-25,-2.8986
2014-03-26,11.9403
2014-03-27,0.0
2014-03-28,-1.3333
2014-04-03,0.0
2014-04-04,-10.8108
2014-04-07,0.0
2014-04-09,12.1212
2014-04-10,-10.8108
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,0.0
2014-04-17,9.0909
2014-04-21,-8.3333
2014-04-22,0.0
2014-04-23,0.0
2014-04-25,1.5152
2014-04-28,0.0
2014-04-29,0.0
2014-05-02,-1.4925
2014-05-05,1.5152
2014-05-06,0.0
2014-05-07,-1.4925
2014-05-08,1.5152
2014-05-09,-4.4776
2014-05-12,-25.0
2014-05-14,0.0
2014-05-15,39.5833
2014-05-16,0.0
2014-05-19,0.0
2014-05-22,0.0
2014-05-23,-19.403
2014-05-28,22.2222
2014-05-29,-18.1818
2014-05-30,-20.3704
2014-06-02,-18.6047
2014-06-03,77.1429
2014-06-04,6.4516
2014-06-06,-43.9394
2014-06-09,0.0
2014-06-10,8.1081
2014-06-11,5.0
2014-06-12,0.0
2014-06-24,0.0
2014-06-27,57.1429
2014-06-30,0.0
2014-07-07,1.5152
2014-07-08,40.2985
2014-07-09,2.1277
2014-07-10,6.25
2014-07-11,-7.8431
2014-07-15,-37.234
2014-07-16,59.322
2014-07-18,10.6383
2014-07-21,-50.9615
2014-07-23,-1.9607999999999999
2014-07-24,24.0
2014-07-25,-30.6452
2014-07-29,0.0
2014-07-30,44.186
2014-07-31,-27.4194
2014-08-01,-17.7778
2014-08-12,2.7027
2014-08-13,63.1579
2014-08-15,0.0
2014-08-18,-38.7097
2014-08-19,47.3684
2014-08-20,-28.5714
2014-08-21,0.0
2014-08-22,0.0
2014-08-27,0.0
2014-08-28,20.0
2014-09-02,29.1667
2014-09-03,3.2258
2014-09-05,0.0
2014-09-09,-12.5
2014-09-10,0.0
2014-09-12,42.8571
2014-09-17,0.0
2014-09-18,-70.0
2014-09-22,141.6667
2014-09-23,65.5172
2014-09-24,-31.25
2014-09-26,0.0
2014-09-30,-27.2727
2014-10-01,0.0
2014-10-02,83.3333
2014-10-03,-36.3636
2014-10-07,53.5714
2014-10-08,-50.0
2014-10-13,-18.6047
2014-10-16,-2.8571
2014-10-21,0.0
2014-10-22,0.0
2014-10-23,105.8824
2014-10-24,-20.0
2014-10-27,0.0
2014-10-28,0.0
2014-11-03,-37.5
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,0.0
2014-11-12,14.2857
2014-11-19,0.0
2014-11-25,0.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-12,0.0
2014-12-17,-12.5
2014-12-22,0.0
2014-12-23,-8.5714
2014-12-24,0.0
2014-12-29,0.0
2014-12-30,0.0
2015-01-02,0.0
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-23,0.0
2015-01-30,50.0
2015-02-03,-43.75
2015-02-05,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,7.4074
2015-02-19,0.0
2015-02-20,3.4483
2015-02-24,23.3333
2015-02-25,29.7297
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,-60.4167
2015-03-03,110.5263
2015-03-04,60.0
2015-03-10,-21.875
2015-03-12,28.0
2015-03-13,-25.0
2015-03-17,0.0
2015-03-18,33.3333
2015-03-19,-53.125
2015-03-23,0.0
2015-03-26,0.0
2015-03-31,113.3333
2015-04-06,-50.0
2015-04-07,0.0
2015-04-09,0.0
2015-04-13,93.75
2015-04-17,-51.6129
2015-04-27,0.0
2015-04-28,-3.3333
2015-05-01,-27.5862
2015-05-18,195.2381
2015-05-20,-48.3871
2015-06-03,0.0
2015-06-08,25.0
2015-06-11,-20.0
2015-06-12,0.0
2015-06-22,6.25
2015-06-25,0.0
2015-06-29,0.0
2015-07-06,-23.5294
2015-07-10,15.3846
2015-07-16,0.0
2015-07-17,-10.0
2015-07-21,-22.2222
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-04,-9.5238
2015-08-07,0.0
2015-08-12,0.0
2015-08-27,0.0
2015-09-08,15.7895
2015-09-11,-4.5455
2015-09-18,0.0
2015-09-23,4.7619
2015-09-24,0.0
2015-10-05,-4.5455
2015-10-09,4.7619
2015-10-19,-13.6364
2015-10-20,-15.7895
2015-10-21,0.0
2015-10-26,50.0
2015-10-27,25.0
2015-10-28,-20.0
2015-10-29,0.0
2015-10-30,-8.3333
2015-11-03,0.0
2015-11-04,0.0
2015-12-03,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-11,-27.2727
2015-12-15,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-23,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-18.75
2016-01-05,269.2308
2016-01-06,6.25
2016-01-07,-33.3333
2016-01-08,17.647100000000002
2016-01-11,0.0
2016-01-13,-15.0
2016-01-14,2.9412000000000003
2016-01-19,-8.5714
2016-01-20,0.0
2016-01-21,-6.25
2016-01-22,0.0
2016-01-25,-3.3333
2016-01-27,3.4483
2016-02-03,-3.3333
2016-02-05,0.0
2016-02-08,0.0
2016-02-10,-6.8966
2016-02-16,0.0
2016-02-19,3.7037
2016-02-23,-25.0
2016-02-24,14.2857
2016-02-25,0.0
2016-03-01,0.0
2016-03-02,-8.3333
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,9.0909
2016-03-09,-12.5
2016-03-15,0.0
2016-03-21,0.0
2016-03-23,-9.5238
2016-03-24,0.0
2016-03-28,0.0
2016-04-07,-15.7895
2016-04-08,-18.75
2016-04-11,69.2308
2016-04-12,204.5455
2016-04-13,-56.7164
2016-04-14,-10.3448
2016-04-15,3.8462
2016-04-19,-3.7037
2016-04-20,34.6154
2016-04-25,-8.5714
2016-04-26,-34.375
2016-04-27,42.8571
2016-05-03,-30.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-10,-23.8095
2016-05-13,81.25
2016-05-17,3.4483
2016-05-20,3.3333
2016-05-24,-3.2258
2016-05-25,3.3333
2016-05-26,-3.2258
2016-06-03,0.0
2016-06-08,-46.6667
2016-06-14,37.5
2016-06-16,0.0
2016-06-17,40.9091
2016-06-24,-3.2258
2016-06-27,6.6667
2016-06-29,-9.375
2016-07-05,3.4483
2016-07-06,-3.3333
2016-07-15,0.0
2016-07-19,6.8966
2016-07-21,-6.4516
2016-07-29,0.0
2016-08-02,0.0
2016-08-04,-24.1379
2016-08-05,0.0
2016-08-10,9.0909
2016-08-17,0.0
2016-08-18,-20.8333
2016-08-19,152.6316
2016-08-22,0.0
2016-08-26,0.0
2016-08-29,35.4167
2016-08-30,-72.3077
2016-09-06,33.3333
2016-09-07,33.3333
2016-09-08,50.0
2016-09-09,33.3333
2016-09-14,0.0
2016-09-20,-50.0
2016-09-21,25.0
2016-09-22,5.0
2016-09-28,16.6667
2016-09-29,191.8367
2016-09-30,-25.8741
2016-10-03,-69.8113
2016-10-04,0.0
2016-10-05,-25.0
2016-10-10,66.6667
2016-10-17,-20.0
2016-10-26,-25.0
2016-10-28,75.0
2016-11-03,-23.8095
2016-11-04,-25.0
2016-11-09,0.0
2016-11-14,0.0
2016-12-07,300.0
2016-12-08,-16.6667
2016-12-09,-63.75
2016-12-13,41.3793
2016-12-19,-29.2683
2016-12-23,20.6897
2016-12-27,0.0
2016-12-28,-17.1429
2016-12-30,0.0
2017-01-05,-17.2414
2017-01-20,0.0
2017-01-24,0.0
2017-01-26,0.0
2017-01-31,0.0
2017-02-03,0.0
2017-02-16,62.5
2017-02-22,-43.5897
2017-02-28,190.9091
2017-03-01,0.0
2017-03-02,-65.625
2017-03-08,190.9091
2017-03-09,-65.625
2017-03-20,0.0
2017-03-23,0.0
2017-03-27,145.4545
2017-03-30,-59.2593
2017-04-12,145.4545
2017-04-18,-53.7037
2017-04-20,-4.0
2017-04-26,-8.3333
2017-05-08,-18.1818
2017-05-12,44.4444
2017-05-19,103.8462
2017-05-22,0.0
2017-05-23,-49.0566
2017-05-25,85.1852
2017-05-30,-42.0
2017-06-13,-6.2069
2017-06-14,2.9412000000000003
2017-06-21,14.2857
2017-06-26,160.0
2017-06-27,-18.2692
2017-07-03,1.3412
2017-07-05,-4.8061
2017-07-07,-24.3902
2017-07-12,48.3871
2017-07-13,-25.1087
2017-07-24,-4.0058
2017-07-26,-3.5379
2017-07-28,25.3918
2017-07-31,-22.5
2017-08-10,0.0
2017-08-14,-3.2258
2017-08-23,33.3333
2017-08-24,-5.0
2017-08-25,0.0
2017-08-28,-7.8947
2017-08-30,0.0
2017-09-05,-40.0
2017-09-14,66.6667
2017-09-18,-14.2857
2017-09-26,33.3333
2017-09-27,-47.5
2017-10-04,-47.619
2017-10-06,90.9091
2017-10-16,0.0
2017-11-02,0.0
2017-11-20,-47.619
2017-11-30,18.1818
2017-12-06,15.3846
2017-12-12,-26.6667
2017-12-13,0.0
2017-12-14,9.0909
2017-12-15,0.0
2017-12-18,-8.3333
2017-12-19,-9.0909
2017-12-20,0.0
2017-12-27,10.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-03,0.0
2018-01-05,0.0
2018-01-08,126.0
2018-01-09,0.5632
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,-0.48
2018-01-22,2.9341
2018-01-23,-6.2866
2018-01-24,0.0
2018-01-25,25.0
2018-01-26,0.0
2018-01-29,-23.3333
2018-01-30,0.0
2018-01-31,21.7391
2018-02-01,0.0
2018-02-12,-35.7143
2018-03-02,38.8889
2018-03-05,-28.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-16,0.0
2018-03-23,66.6667
2018-03-27,-33.0
2018-03-29,-0.4975
2018-04-04,0.0
2018-04-11,150.0
2018-04-13,0.0
2018-04-18,-22.0
2018-04-24,-48.4615
2018-04-25,51.2438
2018-05-03,-34.2105
2018-05-14,0.0
2018-05-17,0.0
2018-05-25,0.0
2018-06-07,0.0
2018-06-20,0.0
2018-06-21,-45.0
2018-06-25,63.6364
2018-06-26,11.1111
2018-06-29,0.0
2018-07-09,0.0
2018-07-11,5.5
2018-07-30,-5.2133
2018-07-31,-5.0
2018-08-02,0.0
2018-08-03,-5.2632
2018-08-08,50.0
2018-08-15,0.0
2018-08-20,11.1111
2018-08-21,-16.6667
2018-08-24,4.0
2018-08-27,0.0
2018-08-28,7.6923
2018-08-29,0.0
2018-08-31,0.0
2018-09-04,78.5714
2018-09-05,-16.0
2018-09-11,-7.1429
2018-09-12,-26.2821
2018-09-13,-9.5652
2018-09-17,3.8462
2018-09-19,-22.2222
2018-09-20,1.9048
2018-09-24,7.4766
2018-09-26,73.913
2018-09-27,0.0
2018-09-28,-5.0
2018-10-04,-21.0526
2018-10-16,0.0
2018-10-17,6.6667
2018-11-05,-12.5
2018-11-08,-53.5714
2018-11-19,7.6923
2018-11-29,-14.2857
2018-12-10,0.8333
2018-12-24,9.0909
2018-12-31,-9.0909
2019-01-07,2.5
2019-01-11,-2.439
2019-01-15,83.3333
2019-01-22,-45.4545
2019-01-23,0.0
2019-01-28,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-07,21.6667
2019-02-13,-17.8082
2019-02-21,0.0
2019-03-05,0.0
2019-03-06,8.3333
2019-03-14,7.6923
2019-03-20,0.0
2019-03-27,0.0
2019-04-02,7.1429
2019-04-03,0.0
2019-04-04,8.0
2019-04-05,41.9753
2019-04-10,-34.7826
2019-04-22,0.0
2019-04-23,0.0
2019-04-29,-6.6667
2019-05-13,0.0
2019-05-14,7.1429
2019-05-15,0.0
2019-05-17,0.0
2019-05-28,0.0
2019-06-04,17.3333
2019-06-05,12.2727
2019-06-07,-13.967600000000001
2019-06-10,28.9412
2019-06-11,36.8613
2019-06-13,-20.0
2019-06-14,44.7917
2019-06-17,0.7194
2019-06-18,-29.0286
2019-06-20,44.9275
2019-06-21,-4.7778
2019-06-26,-22.7538
2019-06-27,-13.142
2019-07-02,0.0
2019-07-08,-8.6957
2019-07-12,0.0
2019-07-17,14.2857
2019-07-18,-16.6667
2019-07-22,0.0
2019-08-20,-99.35
2019-09-06,76823.0778
2019-09-09,-99.0
2019-12-13,-99.0
2019-12-16,900.0
2019-12-30,9900.0003
2020-01-30,-80.0
2020-02-05,100.0
2020-02-06,0.0
2020-02-12,625.0
2020-02-18,-31.0345
2020-03-02,30.0
2020-03-17,-84.6154
2020-03-23,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-04-07,0.0
2020-04-09,25.0
2020-04-14,420.0
2020-04-15,0.0
2020-04-23,-80.7692
2020-04-27,0.0
2020-04-29,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-18,40.0
2020-05-19,-28.5714
2020-05-20,0.0
2020-05-21,0.0
2020-05-27,-20.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-08,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-07-02,0.0
2020-07-16,400.0
2020-07-20,0.0
2020-07-24,-99.95
