ticker,OC US Equity
2007-02-14,0.2331
2007-02-15,5.6478
2007-02-16,-0.9434
2007-02-20,0.3492
2007-02-21,4.7453
2007-02-22,-1.9933999999999998
2007-02-23,-2.0339
2007-02-26,3.4602
2007-02-27,-2.6148
2007-02-28,-0.0624
2007-03-01,-0.9372
2007-03-02,-4.2889
2007-03-05,-2.5371
2007-03-06,1.4537
2007-03-07,-0.6998
2007-03-08,4.1946
2007-03-09,1.0628
2007-03-12,-0.0956
2007-03-13,-3.5088
2007-03-14,-1.5207000000000002
2007-03-15,0.3693
2007-03-16,4.1806
2007-03-19,0.321
2007-03-20,0.928
2007-03-21,0.8244
2007-03-22,0.6289
2007-03-23,1.0625
2007-03-26,-1.3915
2007-03-27,-0.0627
2007-03-28,-1.1296
2007-03-29,0.7934
2007-03-30,0.3149
2007-04-02,-0.1883
2007-04-03,-0.0629
2007-04-04,-0.4091
2007-04-05,1.1058
2007-04-09,1.625
2007-04-10,1.476
2007-04-11,0.1515
2007-04-12,0.8472
2007-04-13,0.6001
2007-04-16,-0.1193
2007-04-17,-0.0597
2007-04-18,-0.1195
2007-04-19,-2.2435
2007-04-20,1.224
2007-04-23,-0.3628
2007-04-24,-1.9114
2007-04-25,-0.5568
2007-04-26,-0.4666
2007-04-27,-1.5
2007-04-30,-2.7602
2007-05-01,3.6868
2007-05-02,1.6362
2007-05-03,0.774
2007-05-04,-1.7204000000000002
2007-05-07,-0.9065
2007-05-08,-0.4101
2007-05-09,-0.095
2007-05-10,0.4756
2007-05-11,1.6093
2007-05-14,3.7267
2007-05-15,1.4671
2007-05-16,0.3246
2007-05-17,0.2941
2007-05-18,-2.346
2007-05-21,3.6036
2007-05-22,1.3043
2007-05-23,1.6881
2007-05-24,-0.4221
2007-05-25,0.113
2007-05-29,1.0443
2007-05-30,0.5866
2007-05-31,-0.3055
2007-06-01,-0.2786
2007-06-04,0.7263
2007-06-05,-0.4437
2007-06-06,-1.0585
2007-06-07,-1.7173
2007-06-08,1.6901000000000002
2007-06-11,0.4507
2007-06-12,-2.6921
2007-06-13,0.8357
2007-06-14,0.543
2007-06-15,0.5117
2007-06-18,-0.6505
2007-06-19,-0.7686
2007-06-20,-2.2949
2007-06-21,-0.4991
2007-06-22,1.7999
2007-06-25,0.5797
2007-06-26,-1.3256000000000001
2007-06-27,0.0584
2007-06-28,-0.7589
2007-06-29,-1.0882
2007-07-02,-0.565
2007-07-03,-0.299
2007-07-05,-0.3899
2007-07-06,0.9033
2007-07-09,-0.0298
2007-07-10,-2.0896
2007-07-11,-1.8902
2007-07-12,0.6837
2007-07-13,-1.2346
2007-07-16,1.5312999999999999
2007-07-17,0.3078
2007-07-18,0.2455
2007-07-19,1.7141
2007-07-20,-0.6921
2007-07-23,0.5455
2007-07-24,-3.2248
2007-07-25,-1.526
2007-07-26,-1.9924
2007-07-27,-1.5489000000000002
2007-07-30,0.9505
2007-07-31,-1.2013
2007-08-01,-1.0187
2007-08-02,2.5896
2007-08-03,-3.657
2007-08-06,-3.5942
2007-08-07,-0.0697
2007-08-08,0.9763
2007-08-09,-3.9365
2007-08-10,-1.4019
2007-08-13,0.0
2007-08-14,-1.6040999999999999
2007-08-15,-2.7418
2007-08-16,-4.5714
2007-08-17,-0.998
2007-08-20,0.5242
2007-08-21,0.8825
2007-08-22,3.6978
2007-08-23,-3.4893
2007-08-24,0.3973
2007-08-27,0.0396
2007-08-28,-3.0854
2007-08-29,4.2857
2007-08-30,-1.9178
2007-08-31,-0.399
2007-09-04,-0.5208
2007-09-05,-0.9666
2007-09-06,0.6507
2007-09-07,-0.6465
2007-09-10,-0.488
2007-09-11,1.1034
2007-09-12,2.3444
2007-09-13,4.7393
2007-09-14,0.0754
2007-09-17,-0.7159
2007-09-18,3.2258
2007-09-19,-2.2426
2007-09-20,-1.6171
2007-09-21,-0.4205
2007-09-24,0.2687
2007-09-25,-3.7519
2007-09-26,2.8242000000000003
2007-09-27,-1.7408000000000001
2007-09-28,-1.3780000000000001
2007-10-01,-0.9581
2007-10-02,4.9577
2007-10-03,0.7296
2007-10-04,0.8006
2007-10-05,1.1724999999999999
2007-10-08,-1.271
2007-10-09,0.2651
2007-10-10,-1.8127
2007-10-11,-2.5
2007-10-12,-0.4734
2007-10-15,-1.1494
2007-10-16,-1.0024
2007-10-17,-0.405
2007-10-18,-0.488
2007-10-19,-2.6154
2007-10-22,-0.2518
2007-10-23,1.7248999999999999
2007-10-24,-4.4665
2007-10-25,-0.2597
2007-10-26,1.1719
2007-10-29,2.1021
2007-10-30,-1.6806999999999999
2007-10-31,-1.2393
2007-11-01,-0.476
2007-11-02,-1.7391
2007-11-05,-0.0442
2007-11-06,3.5414
2007-11-07,-4.9594000000000005
2007-11-08,3.2839
2007-11-09,0.1742
2007-11-12,2.3043
2007-11-13,-0.3825
2007-11-14,-0.9812
2007-11-15,-0.8617
2007-11-16,-0.1738
2007-11-19,-2.525
2007-11-20,-1.8312
2007-11-21,0.091
2007-11-23,-0.2273
2007-11-26,-1.139
2007-11-27,2.0276
2007-11-28,1.7614999999999998
2007-11-29,-1.4647000000000001
2007-11-30,-0.8559
2007-12-03,-0.4089
2007-12-04,-3.4215
2007-12-05,1.5588
2007-12-06,0.2326
2007-12-07,7.0998
2007-12-10,1.9497
2007-12-11,-2.7624
2007-12-12,-0.8304
2007-12-13,-1.9832999999999998
2007-12-14,-2.473
2007-12-17,-4.8870000000000005
2007-12-18,0.7756
2007-12-19,-1.5392000000000001
2007-12-20,-1.5144
2007-12-21,1.7361
2007-12-24,0.5363
2007-12-26,-0.0485
2007-12-27,-2.9112
2007-12-28,-0.5497
2007-12-31,1.608
2008-01-02,-3.1157
2008-01-03,-0.5615
2008-01-04,-0.8214
2008-01-07,-1.3458
2008-01-08,-3.4627
2008-01-09,0.8696
2008-01-10,0.7004
2008-01-11,-1.6585999999999999
2008-01-14,-0.6529
2008-01-15,-0.5476
2008-01-16,-0.4405
2008-01-17,-2.6549
2008-01-18,-1.3068
2008-01-22,2.4755
2008-01-23,0.0
2008-01-24,5.5618
2008-01-25,-1.1708
2008-01-28,0.5924
2008-01-29,7.0664
2008-01-30,0.9
2008-01-31,7.7304
2008-02-01,4.4158
2008-02-04,-3.304
2008-02-05,-4.6014
2008-02-06,-4.0592
2008-02-07,-0.896
2008-02-08,-1.557
2008-02-11,-0.5102
2008-02-12,-0.8718
2008-02-13,0.7243
2008-02-14,-0.6677
2008-02-15,-0.9824
2008-02-19,-0.0522
2008-02-20,2.9257999999999997
2008-02-21,-4.8223
2008-02-22,5.92
2008-02-25,-0.6546
2008-02-26,-1.4698
2008-02-27,-2.2119
2008-02-28,-0.4734
2008-02-29,-0.3171
2008-03-03,-3.1283
2008-03-04,-1.4778
2008-03-05,-0.5556
2008-03-06,-3.6313
2008-03-07,0.1739
2008-03-10,-2.0255
2008-03-11,0.3544
2008-03-12,-0.9417
2008-03-13,1.3666
2008-03-14,-1.5826
2008-03-17,-0.1787
2008-03-18,2.0286
2008-03-19,0.6433
2008-03-20,1.2783
2008-03-24,6.0241
2008-03-25,2.2727
2008-03-26,-2.328
2008-03-27,-1.5168
2008-03-28,-1.5952
2008-03-31,1.3415
2008-04-01,4.8538
2008-04-02,0.6839
2008-04-03,-0.8882
2008-04-04,0.4217
2008-04-07,2.9396
2008-04-08,-0.204
2008-04-09,-0.9709
2008-04-10,-0.3096
2008-04-11,-2.0186
2008-04-14,-2.1659
2008-04-15,1.9978
2008-04-16,3.7057
2008-04-17,0.5105
2008-04-18,0.9142
2008-04-21,-1.3085
2008-04-22,-1.3259
2008-04-23,-0.3101
2008-04-24,2.6439
2008-04-25,0.7576
2008-04-28,4.6617
2008-04-29,-0.7184
2008-04-30,1.8331
2008-05-01,-0.7106
2008-05-02,0.3817
2008-05-05,-0.1426
2008-05-06,0.7139
2008-05-07,7.1361
2008-05-08,2.6026
2008-05-09,2.8805
2008-05-12,3.3849
2008-05-13,4.1229
2008-05-14,0.8152
2008-05-15,3.196
2008-05-16,3.9179
2008-05-19,1.0054
2008-05-20,-0.5688
2008-05-21,-4.1472999999999995
2008-05-22,-1.0071
2008-05-23,-2.0723
2008-05-27,0.5387
2008-05-28,-0.4975
2008-05-29,0.0
2008-05-30,-0.6538
2008-06-02,-1.2776
2008-06-03,-1.6863000000000001
2008-06-04,1.5158
2008-06-05,1.2181
2008-06-06,-4.2702
2008-06-09,0.6488
2008-06-10,-0.5641
2008-06-11,-4.2545
2008-06-12,1.058
2008-06-13,0.2094
2008-06-16,-0.2925
2008-06-17,-0.7544
2008-06-18,-1.1402
2008-06-19,2.4349
2008-06-20,-0.2502
2008-06-23,-1.0033
2008-06-24,-1.647
2008-06-25,1.5457
2008-06-26,-3.6786
2008-06-27,0.4829
2008-06-30,-0.6116
2008-07-01,0.2637
2008-07-02,-2.2359
2008-07-03,-2.287
2008-07-07,-2.3405
2008-07-08,1.3158
2008-07-09,-3.4787
2008-07-10,-0.3364
2008-07-11,-3.5198
2008-07-14,4.9475
2008-07-15,-0.6667
2008-07-16,3.5475
2008-07-17,11.2037
2008-07-18,-2.4563
2008-07-21,-2.9449
2008-07-22,0.6157
2008-07-23,2.1853
2008-07-24,-0.2139
2008-07-25,-0.0857
2008-07-28,0.2145
2008-07-29,4.8801
2008-07-30,8.7347
2008-07-31,-2.3649
2008-08-01,1.5763
2008-08-04,-1.6276000000000002
2008-08-05,0.3078
2008-08-06,-2.8769
2008-08-07,-2.2117
2008-08-08,3.0291
2008-08-11,0.5488
2008-08-12,-2.963
2008-08-13,-0.6428
2008-08-14,2.1431
2008-08-15,1.4647999999999999
2008-08-18,-2.5751
2008-08-19,-2.3228
2008-08-20,-0.82
2008-08-21,0.9921
2008-08-22,0.0
2008-08-25,-2.9063
2008-08-26,0.3794
2008-08-27,3.9899
2008-08-28,0.3231
2008-08-29,-2.6167
2008-09-02,3.2658
2008-09-03,1.4011
2008-09-04,-3.1583
2008-09-05,2.4868
2008-09-08,1.6309
2008-09-09,-2.3092
2008-09-10,-0.601
2008-09-11,2.9827
2008-09-12,3.2094
2008-09-15,-14.1449
2008-09-16,7.818
2008-09-17,-6.9644
2008-09-18,4.8877
2008-09-19,4.7439
2008-09-22,-4.1683
2008-09-23,0.5019
2008-09-24,1.6646
2008-09-25,1.6373
2008-09-26,-1.3693
2008-09-29,-5.7575
2008-09-30,3.5962
2008-10-01,0.6692
2008-10-02,-5.6917
2008-10-03,-4.4053
2008-10-06,-0.0922
2008-10-07,-7.8413
2008-10-08,-0.2503
2008-10-09,-3.4119
2008-10-10,1.6623
2008-10-13,1.0731
2008-10-14,0.2528
2008-10-15,-9.0267
2008-10-16,-0.2217
2008-10-17,-1.0556
2008-10-20,5.8956
2008-10-21,-1.6437
2008-10-22,-7.3315
2008-10-23,3.025
2008-10-24,-7.2276
2008-10-27,-7.608
2008-10-28,1.4493
2008-10-29,0.6494
2008-10-30,-0.7742
2008-10-31,2.2757
2008-11-03,1.9708
2008-11-04,7.606
2008-11-05,0.4635
2008-11-06,-2.8258
2008-11-07,-3.5015
2008-11-10,-2.3985
2008-11-11,0.9452
2008-11-12,-7.4906
2008-11-13,-0.4723
2008-11-14,-6.8475
2008-11-17,-2.4745
2008-11-18,-3.0597
2008-11-19,-19.0916
2008-11-20,7.7069
2008-11-21,6.7138
2008-11-24,12.3344
2008-11-25,7.9587
2008-11-26,4.1638
2008-11-28,4.5216
2008-12-01,-11.2226
2008-12-02,2.2599
2008-12-03,5.5249
2008-12-04,-1.5707
2008-12-05,6.4495000000000005
2008-12-08,5.559
2008-12-09,-0.355
2008-12-10,-3.9786
2008-12-11,-5.0093
2008-12-12,4.6224
2008-12-15,-6.9695
2008-12-16,8.5619
2008-12-17,2.1565
2008-12-18,1.2666
2008-12-19,7.9809
2008-12-22,-5.2951
2008-12-23,-3.3197
2008-12-24,-0.7229
2008-12-26,4.551
2008-12-29,-3.018
2008-12-30,1.6158000000000001
2008-12-31,1.8846
2009-01-02,2.0231
2009-01-05,2.6062
2009-01-06,1.6564999999999999
2009-01-07,-4.1282
2009-01-08,3.7394
2009-01-09,-4.0415
2009-01-12,-5.6346
2009-01-13,2.2919
2009-01-14,-5.1297
2009-01-15,0.6215
2009-01-16,-0.1235
2009-01-20,-5.2566
2009-01-21,3.3943
2009-01-22,-3.851
2009-01-23,-2.8890000000000002
2009-01-26,-1.2847
2009-01-27,-2.0548
2009-01-28,5.8042
2009-01-29,-6.6754999999999995
2009-01-30,-5.5241
2009-02-02,2.3238
2009-02-03,3.5164999999999997
2009-02-04,-1.6985000000000001
2009-02-05,0.144
2009-02-06,4.2416
2009-02-09,1.6552
2009-02-10,-8.209
2009-02-11,-2.8825
2009-02-12,1.7504
2009-02-13,0.2992
2009-02-17,-5.5183
2009-02-18,-5.9984
2009-02-19,-13.8539
2009-02-20,-18.7135
2009-02-23,-10.1918
2009-02-24,17.8905
2009-02-25,1.2458
2009-02-26,-2.5727
2009-02-27,-4.1332
2009-03-02,-9.3413
2009-03-03,-4.6235
2009-03-04,0.0
2009-03-05,-8.7258
2009-03-06,-19.1199
2009-03-09,0.1876
2009-03-10,18.3521
2009-03-11,2.057
2009-03-12,9.7674
2009-03-13,-1.2711999999999999
2009-03-16,3.0043
2009-03-17,5.0
2009-03-18,9.2593
2009-03-19,5.2058
2009-03-20,-2.0713
2009-03-23,15.8637
2009-03-24,-3.7525
2009-03-25,1.0537
2009-03-26,6.6736
2009-03-27,-3.7146
2009-03-30,-9.0355
2009-03-31,0.8929
2009-04-01,7.0796
2009-04-02,5.8884
2009-04-03,3.9024
2009-04-06,3.0986
2009-04-07,-6.5574
2009-04-08,1.1696
2009-04-09,11.8497
2009-04-13,0.0861
2009-04-14,-4.389
2009-04-15,21.3321
2009-04-16,11.9436
2009-04-17,4.2412
2009-04-20,-11.6974
2009-04-21,10.0072
2009-04-22,4.7775
2009-04-23,-4.872
2009-04-24,8.4701
2009-04-27,0.6053
2009-04-28,4.9338
2009-04-29,1.9495
2009-04-30,0.6749
2009-05-01,1.2849
2009-05-04,7.6669
2009-05-05,1.6393
2009-05-06,-6.9052
2009-05-07,-12.7775
2009-05-08,1.1794
2009-05-11,-4.4172
2009-05-12,-3.7227
2009-05-13,-10.2
2009-05-14,2.8211
2009-05-15,-0.9386
2009-05-18,7.7259
2009-05-19,-3.7212
2009-05-20,-2.4596
2009-05-21,-0.4323
2009-05-22,-0.2894
2009-05-26,5.225
2009-05-27,-5.4483
2009-05-28,-1.7505
2009-05-29,3.415
2009-06-01,4.0919
2009-06-02,-0.3448
2009-06-03,-4.4983
2009-06-04,1.5941999999999998
2009-06-05,-4.7076
2009-06-08,-1.3473
2009-06-09,2.4279
2009-06-10,-4.4444
2009-06-11,-5.6589
2009-06-12,-1.8899
2009-06-15,-8.207699999999999
2009-06-16,0.1825
2009-06-17,1.3660999999999999
2009-06-18,-0.8086
2009-06-19,1.6303999999999998
2009-06-22,-5.9715
2009-06-23,11.4692
2009-06-24,6.2925
2009-06-25,3.68
2009-06-26,-6.0957
2009-06-29,4.355
2009-06-30,0.6299
2009-07-01,-0.2347
2009-07-02,-3.9215999999999998
2009-07-06,-0.898
2009-07-07,-1.5651000000000002
2009-07-08,1.1715
2009-07-09,4.1356
2009-07-10,0.556
2009-07-13,1.9747
2009-07-14,8.9853
2009-07-15,5.828
2009-07-16,3.2236
2009-07-17,0.0651
2009-07-20,3.8362
2009-07-21,-0.5009
2009-07-22,2.2026
2009-07-23,6.1576
2009-07-24,0.522
2009-07-27,1.5003
2009-07-28,-1.2507
2009-07-29,-1.209
2009-07-30,4.9534
2009-07-31,2.0544
2009-08-03,6.0392
2009-08-04,-1.2827
2009-08-05,10.6029
2009-08-06,-4.4173
2009-08-07,2.5564999999999998
2009-08-10,-2.4449
2009-08-11,-3.2432
2009-08-12,5.7897
2009-08-13,0.5761
2009-08-14,0.2387
2009-08-17,-6.2381
2009-08-18,4.9771
2009-08-19,-1.2095
2009-08-20,1.3222
2009-08-21,7.0565
2009-08-24,2.7088
2009-08-25,1.8462
2009-08-26,-0.82
2009-08-27,-1.8712
2009-08-28,0.9313
2009-08-31,-1.8453
2009-09-01,-5.3268
2009-09-02,-2.5059
2009-09-03,0.4365
2009-09-04,5.3597
2009-09-08,2.4748
2009-09-09,2.5045
2009-09-10,2.7051
2009-09-11,2.8887
2009-09-14,-2.3534
2009-09-15,1.3108
2009-09-16,6.3856
2009-09-17,-5.9239
2009-09-18,-2.2519
2009-09-21,-2.0904
2009-09-22,2.658
2009-09-23,-1.3158
2009-09-24,-5.5054
2009-09-25,-2.2303
2009-09-28,2.0019
2009-09-29,2.0082
2009-09-30,0.4474
2009-10-01,-5.4343
2009-10-02,-3.2500999999999998
2009-10-05,4.8199
2009-10-06,5.1092
2009-10-07,2.6955
2009-10-08,1.6351
2009-10-09,-0.4234
2009-10-12,-0.0425
2009-10-13,1.0208
2009-10-14,4.3789
2009-10-15,1.7346
2009-10-16,-0.9913
2009-10-19,0.2403
2009-10-20,-2.9165
2009-10-21,-4.4444
2009-10-22,2.8424
2009-10-23,-2.9313000000000002
2009-10-26,-3.4944
2009-10-27,-0.6705
2009-10-28,-2.2052
2009-10-29,6.9489
2009-10-30,-4.8623
2009-11-02,-2.1257
2009-11-03,4.5287
2009-11-04,-1.3263
2009-11-05,2.8674
2009-11-06,2.5697
2009-11-09,2.293
2009-11-10,0.6642
2009-11-11,0.0412
2009-11-12,-1.69
2009-11-13,-0.0839
2009-11-16,2.6018
2009-11-17,-1.4315
2009-11-18,1.9917
2009-11-19,-0.4475
2009-11-20,-1.7572999999999999
2009-11-23,0.6656
2009-11-24,-0.7025
2009-11-25,1.0404
2009-11-27,-3.4185
2009-11-30,0.7676
2009-12-01,5.84
2009-12-02,2.0792
2009-12-03,-1.6843
2009-12-04,1.4741
2009-12-07,-1.806
2009-12-08,-1.7993000000000001
2009-12-09,0.855
2009-12-10,-1.5745
2009-12-11,1.5175999999999998
2009-12-14,2.4646
2009-12-15,0.6703
2009-12-16,3.7603
2009-12-17,-1.057
2009-12-18,1.4498
2009-12-21,-1.1282
2009-12-22,0.6466
2009-12-23,0.1512
2009-12-24,0.2264
2009-12-28,-1.5813000000000001
2009-12-29,-0.0383
2009-12-30,-0.6506
2009-12-31,-1.2327
2010-01-04,1.4431
2010-01-05,0.3845
2010-01-06,-0.5745
2010-01-07,1.6949
2010-01-08,-0.1136
2010-01-11,-0.0758
2010-01-12,-2.5806
2010-01-13,0.1558
2010-01-14,-0.5834
2010-01-15,-1.252
2010-01-19,1.2282
2010-01-20,-1.3699
2010-01-21,-3.373
2010-01-22,-5.6263
2010-01-25,1.3925
2010-01-26,4.3347999999999995
2010-01-27,3.9079
2010-01-28,1.3856
2010-01-29,0.4686
2010-02-01,0.2332
2010-02-02,2.0938
2010-02-03,-3.3422
2010-02-04,-5.9725
2010-02-05,-0.4597
2010-02-08,-0.042
2010-02-09,3.2759
2010-02-10,0.4473
2010-02-11,1.9433
2010-02-12,0.3177
2010-02-16,4.4735
2010-02-17,-7.3513
2010-02-18,1.4724
2010-02-19,1.6526
2010-02-22,-1.4671
2010-02-23,-3.2998
2010-02-24,0.5826
2010-02-25,-3.5995
2010-02-26,0.9871
2010-03-01,3.1024
2010-03-02,0.1649
2010-03-03,-0.535
2010-03-04,0.7861
2010-03-05,1.1905000000000001
2010-03-08,0.4868
2010-03-09,-0.2826
2010-03-10,0.4858
2010-03-11,0.3626
2010-03-12,-0.4416
2010-03-15,-0.6855
2010-03-16,0.3248
2010-03-17,0.0405
2010-03-18,-1.6585999999999999
2010-03-19,-2.5093
2010-03-22,0.3797
2010-03-23,2.9844
2010-03-24,-1.6327
2010-03-25,-1.5768
2010-03-26,0.7589
2010-03-29,2.3849
2010-03-30,3.6371
2010-03-31,0.3155
2010-04-01,2.9088000000000003
2010-04-05,1.2223
2010-04-06,0.4151
2010-04-07,0.5637
2010-04-08,0.0747
2010-04-09,1.3816
2010-04-12,2.1363
2010-04-13,1.19
2010-04-14,2.5303
2010-04-15,-0.0348
2010-04-16,0.0695
2010-04-19,0.6949
2010-04-20,3.1746
2010-04-21,-0.3344
2010-04-22,2.5839
2010-04-23,2.9441
2010-04-26,0.1589
2010-04-27,-5.4569
2010-04-28,11.443
2010-04-29,4.1554
2010-04-30,0.5493
2010-05-03,3.134
2010-05-04,-2.6763
2010-05-05,0.0
2010-05-06,-2.9218
2010-05-07,-4.072
2010-05-10,8.7358
2010-05-11,-0.5375
2010-05-12,2.901
2010-05-13,-0.3593
2010-05-14,-3.6061
2010-05-17,-1.2662
2010-05-18,-1.3699
2010-05-19,-2.7481999999999998
2010-05-20,-7.9307
2010-05-21,0.462
2010-05-24,1.7410999999999999
2010-05-25,1.8082
2010-05-26,1.9664000000000001
2010-05-27,6.7185
2010-05-28,-2.8563
2010-06-01,-1.9502000000000002
2010-06-02,2.8764
2010-06-03,0.5057
2010-06-04,-4.7943
2010-06-07,-4.4451
2010-06-08,-4.3591
2010-06-09,2.0408
2010-06-10,4.9
2010-06-11,3.2412
2010-06-14,0.6464
2010-06-15,4.1896
2010-06-16,-0.1174
2010-06-17,-2.0276
2010-06-18,-0.7199
2010-06-21,0.8157
2010-06-22,-1.798
2010-06-23,-2.1971
2010-06-24,-1.5601
2010-06-25,2.3138
2010-06-28,-0.0929
2010-06-29,-2.5736
2010-06-30,-4.8059
2010-07-01,-5.4497
2010-07-02,-0.6365
2010-07-06,-1.4591
2010-07-07,3.2503
2010-07-08,1.9586999999999999
2010-07-09,1.8525
2010-07-12,-2.8292
2010-07-13,4.2634
2010-07-14,-0.4322
2010-07-15,0.2337
2010-07-16,-4.8634
2010-07-19,1.5406
2010-07-20,3.7241
2010-07-21,-0.5984
2010-07-22,4.1472
2010-07-23,2.7617000000000003
2010-07-26,2.125
2010-07-27,-3.672
2010-07-28,-1.8424
2010-07-29,1.6181
2010-07-30,0.2548
2010-08-02,2.5095
2010-08-03,-2.2312
2010-08-04,-6.9731
2010-08-05,-1.1925
2010-08-06,-3.3793
2010-08-09,1.6417000000000002
2010-08-10,-1.7205
2010-08-11,-3.537
2010-08-12,-3.5926
2010-08-13,-1.1141
2010-08-16,0.5051
2010-08-17,3.5562
2010-08-18,6.3457
2010-08-19,-2.2815
2010-08-20,0.2514
2010-08-23,0.2508
2010-08-24,-0.9292
2010-08-25,0.1082
2010-08-26,-1.0811
2010-08-27,2.5137
2010-08-30,-2.8785
2010-08-31,-0.4757
2010-09-01,-0.7353
2010-09-02,2.037
2010-09-03,0.9074
2010-09-07,-5.0
2010-09-08,-1.666
2010-09-09,-0.7316
2010-09-10,0.1164
2010-09-13,3.0608
2010-09-14,-1.0526
2010-09-15,-3.1155
2010-09-16,-1.9607999999999999
2010-09-17,-0.96
2010-09-20,-4.2407
2010-09-21,3.6272
2010-09-22,-0.814
2010-09-23,1.3541
2010-09-24,2.915
2010-09-27,-0.1967
2010-09-28,0.1182
2010-09-29,-0.1969
2010-09-30,1.1045
2010-10-01,1.1315
2010-10-04,1.3503
2010-10-05,4.5299
2010-10-06,1.311
2010-10-07,-0.8986
2010-10-08,0.2539
2010-10-11,0.3618
2010-10-12,-0.1081
2010-10-13,0.1444
2010-10-14,-3.2072
2010-10-15,0.6329
2010-10-18,0.9619
2010-10-19,-1.0627
2010-10-20,2.4815
2010-10-21,1.0481
2010-10-22,2.0744
2010-10-25,0.911
2010-10-26,-2.0833
2010-10-27,-2.8014
2010-10-28,-0.2189
2010-10-29,-1.1335
2010-11-01,1.3683
2010-11-02,-0.5472
2010-11-03,-0.2935
2010-11-04,3.6792
2010-11-05,0.9581
2010-11-08,-0.3163
2010-11-09,-3.1734999999999998
2010-11-10,1.6752
2010-11-11,-0.9312
2010-11-12,-0.8677
2010-11-15,1.0576
2010-11-16,-2.9592
2010-11-17,-1.4132
2010-11-18,-0.679
2010-11-19,0.1899
2010-11-22,-0.0379
2010-11-23,-2.9579
2010-11-24,3.5561
2010-11-26,-0.3396
2010-11-29,-0.7952
2010-11-30,0.4198
2010-12-01,5.2832
2010-12-02,0.5776
2010-12-03,-1.687
2010-12-06,1.2413
2010-12-07,0.9737
2010-12-08,2.75
2010-12-09,-0.869
2010-12-10,0.8065
2010-12-13,1.1478
2010-12-14,0.447
2010-12-15,0.1712
2010-12-16,1.5721
2010-12-17,1.8843
2010-12-20,1.7173
2010-12-21,1.3636
2010-12-22,0.993
2010-12-23,-0.2854
2010-12-27,0.2226
2010-12-28,-0.3491
2010-12-29,-0.4777
2010-12-30,-0.512
2010-12-31,0.193
2011-01-03,-0.2889
2011-01-04,-1.3844
2011-01-05,0.0653
2011-01-06,2.6101
2011-01-07,-0.0954
2011-01-10,0.8275
2011-01-11,0.2525
2011-01-12,3.6209
2011-01-13,0.2735
2011-01-14,0.6364
2011-01-18,-1.2045
2011-01-19,-2.6212
2011-01-20,0.0313
2011-01-21,-1.5019
2011-01-24,4.0025
2011-01-25,-1.2217
2011-01-26,3.1849
2011-01-27,1.1088
2011-01-28,-1.8672
2011-01-31,1.0873
2011-02-01,1.7029999999999998
2011-02-02,-0.235
2011-02-03,-0.5595
2011-02-04,-0.2073
2011-02-07,2.2255
2011-02-08,1.6836
2011-02-09,0.8279
