ticker,IMUX US Equity
2014-09-08,-0.4371
2014-09-09,1.0097
2014-09-10,3.8244
2014-09-11,0.9209
2014-09-12,-3.567
2014-09-15,-2.2366
2014-09-16,-4.0475
2014-09-17,-2.0633
2014-09-18,-1.1236
2014-09-19,-4.7822
2014-09-22,-9.1248
2014-09-23,-6.7031
2014-09-24,5.1613
2014-09-25,2.9002
2014-09-26,3.9024
2014-09-29,4.747
2014-09-30,1.6434
2014-10-01,-7.1044
2014-10-02,-4.9578
2014-10-03,-6.3263
2014-10-06,0.9479
2014-10-07,-1.7019
2014-10-08,-4.6567
2014-10-09,-4.9468
2014-10-10,-10.5402
2014-10-13,17.8203
2014-10-14,-7.25
2014-10-15,1.2129
2014-10-16,3.8615
2014-10-17,-3.5256
2014-10-20,7.907
2014-10-21,3.7561999999999998
2014-10-22,-0.0593
2014-10-23,-2.5534
2014-10-24,9.6283
2014-10-27,-2.7237
2014-10-28,4.4571
2014-10-29,-2.1335
2014-10-30,0.8385
2014-10-31,-4.3237
2014-11-03,0.5214
2014-11-04,0.2882
2014-11-05,-2.0115
2014-11-06,-0.7625
2014-11-07,1.3002
2014-11-10,5.776
2014-11-11,-7.005
2014-11-12,5.9312000000000005
2014-11-13,-0.224
2014-11-14,5.275
2014-11-17,1.4392
2014-11-18,2.8376
2014-11-19,-3.3725
2014-11-20,1.1105
2014-11-21,-3.0858
2014-11-24,3.3459
2014-11-25,2.8198
2014-11-26,2.7425
2014-11-28,2.3727
2014-12-01,-0.9174
2014-12-02,1.0721
2014-12-03,-1.2536
2014-12-04,-3.0762
2014-12-05,4.0302
2014-12-08,-2.5182
2014-12-09,3.2787
2014-12-10,-4.4252
2014-12-11,4.1772
2014-12-12,0.0966
2014-12-15,6.1776
2014-12-16,-0.6818
2014-12-17,12.3112
2014-12-18,0.815
2014-12-19,2.7082
2014-12-22,-0.8658
2014-12-23,0.1588
2014-12-24,-0.6738
2014-12-26,1.7159
2014-12-29,-0.3138
2014-12-30,0.0787
2014-12-31,-1.9662
2015-01-02,-0.5616
2015-01-05,-3.6305
2015-01-06,-8.2461
2015-01-07,-0.8668
2015-01-08,6.1666
2015-01-09,-0.3901
2015-01-12,-4.6127
2015-01-13,-0.1369
2015-01-14,5.5276
2015-01-15,-5.1948
2015-01-16,1.6895
2015-01-20,2.0656
2015-01-21,-4.9274000000000004
2015-01-22,-1.8047
2015-01-23,1.6023
2015-01-26,1.6234
2015-01-27,-3.6513
2015-01-28,-7.2477
2015-01-29,6.9969
2015-01-30,-5.7757
2015-02-02,0.0507
2015-02-03,3.443
2015-02-04,-2.4474
2015-02-05,4.7667
2015-02-06,-0.6705
2015-02-09,1.4947
2015-02-10,-0.7601
2015-02-11,-0.9095
2015-02-12,2.6087
2015-02-13,0.8945
2015-02-17,-0.14
2015-02-18,-2.1028000000000002
2015-02-19,1.1933
2015-02-20,3.5849
2015-02-23,1.0929
2015-02-24,0.6757
2015-02-25,0.8054
2015-02-26,-0.6214
2015-02-27,-1.0719
2015-03-02,0.9932
2015-03-03,0.6258
2015-03-04,2.088
2015-03-05,2.6545
2015-03-06,0.975
2015-03-09,2.8547000000000002
2015-03-10,0.9388
2015-03-11,4.9737
2015-03-12,5.0462
2015-03-13,-1.6867999999999999
2015-03-16,4.8862
2015-03-17,-0.889
2015-03-18,-2.0093
2015-03-19,0.2197
2015-03-20,-9.1706
2015-03-23,-1.5286
2015-03-24,6.7402
2015-03-25,-4.3245000000000005
2015-03-26,4.04
2015-03-27,-1.9607999999999999
2015-03-30,-0.1569
2015-03-31,-1.7675
2015-04-01,-3.9984
2015-04-02,0.1249
2015-04-06,0.1664
2015-04-07,1.7856999999999998
2015-04-08,4.7736
2015-04-09,1.8302
2015-04-10,-1.7591
2015-04-13,3.0751
2015-04-14,5.2115
2015-04-15,-2.692
2015-04-16,1.5492
2015-04-17,-2.5427
2015-04-20,1.4909
2015-04-21,1.4322
2015-04-22,2.1361
2015-04-23,3.4385
2015-04-24,0.6511
2015-04-27,-2.4515000000000002
2015-04-28,-3.2112
2015-04-29,-2.9210000000000003
2015-04-30,-9.6954
2015-05-01,0.6993
2015-05-04,0.1225
2015-05-05,-0.8568
2015-05-06,-2.7572
2015-05-07,1.2273
2015-05-08,2.2575
2015-05-11,-1.5944
2015-05-12,1.7865
2015-05-13,-7.2245
2015-05-14,3.3876
2015-05-15,-3.8298
2015-05-18,-1.6372
2015-05-19,-0.4049
2015-05-20,-1.4905
2015-05-21,-3.5305
2015-05-22,4.5152
2015-05-26,-3.8199
2015-05-27,2.6478
2015-05-28,-0.5067
2015-05-29,0.463
2015-06-01,0.0461
2015-06-02,-1.0134
2015-06-03,4.6068
2015-06-04,-0.4893
2015-06-05,1.8775
2015-06-08,1.1409
2015-06-09,2.6464
2015-06-10,1.6905999999999999
2015-06-11,-0.2494
2015-06-12,-3.0417
2015-06-15,-3.4379
2015-06-16,-3.8273
2015-06-17,-2.1286
2015-06-18,1.2293
2015-06-19,0.4204
2015-06-22,2.2326
2015-06-23,3.3212
2015-06-24,-3.919
2015-06-25,-5.8203
2015-06-26,-1.9950999999999999
2015-06-29,-0.6455
2015-06-30,5.4473
2015-07-01,3.6493
2015-07-02,-3.5665
2015-07-06,11.5695
2015-07-07,1.53
2015-07-08,-4.8974
2015-07-09,7.7465
2015-07-10,5.4739
2015-07-13,-2.7498
2015-07-14,6.372
2015-07-15,-13.5155
2015-07-16,0.9957
2015-07-17,-3.129
2015-07-20,-11.8584
2015-07-21,-4.5181000000000004
2015-07-22,-9.0431
2015-07-23,-1.2717
2015-07-24,-19.555
2015-07-27,1.6012
2015-07-28,0.2149
2015-07-29,0.143
2015-07-30,-1.9986000000000002
2015-07-31,18.1355
2015-08-03,14.0567
2015-08-04,-3.8919
2015-08-05,6.1305
2015-08-06,-1.0069
2015-08-07,2.0343
2015-08-10,5.8762
2015-08-11,-6.3429
2015-08-12,-15.7672
2015-08-13,-12.6884
2015-08-14,4.5324
2015-08-17,9.0847
2015-08-18,5.6782
2015-08-19,-3.5821
2015-08-20,-0.4954
2015-08-21,10.0187
2015-08-24,-79.3552
2015-08-25,-6.3014
2015-08-26,-3.2164
2015-08-27,10.2719
2015-08-28,-6.5753
2015-08-31,9.6774
2015-09-01,-11.7647
2015-09-02,9.697
2015-09-03,-4.6961
2015-09-04,-2.6087
2015-09-08,-0.8929
2015-09-09,-5.1051
2015-09-10,-3.7975
2015-09-11,11.8421
2015-09-14,-5.2941
2015-09-15,-0.3106
2015-09-16,5.9190000000000005
2015-09-17,3.8235
2015-09-18,14.4476
2015-09-21,-3.9604
2015-09-22,-1.5464
2015-09-23,0.0
2015-09-24,23.822
2015-09-25,-6.9767
2015-09-28,-2.0455
2015-09-29,-2.5522
2015-09-30,-3.8095
2015-10-01,0.9901
2015-10-02,-1.9607999999999999
2015-10-05,-0.75
2015-10-06,1.7631999999999999
2015-10-07,11.6337
2015-10-08,2.439
2015-10-09,-1.0823
2015-10-12,0.4376
2015-10-13,12.2004
2015-10-14,11.6505
2015-10-15,13.2174
2015-10-16,4.3011
2015-10-19,-7.8056
2015-10-20,-3.6741
2015-10-21,-3.1509
2015-10-22,-5.6507
2015-10-23,24.6824
2015-10-26,5.3857
2015-10-27,4.2818
2015-10-28,20.0
2015-10-29,-6.2914
2015-10-30,-8.4806
2015-11-02,9.9099
2015-11-03,-2.6932
2015-11-04,-3.7304
2015-11-05,-0.125
2015-11-06,-3.7547
2015-11-09,3.3810000000000002
2015-11-10,1.3836
2015-11-11,5.0868
2015-11-12,-0.5903
2015-11-13,-7.601
2015-11-16,-2.9563
2015-11-17,-3.3113
2015-11-18,3.0137
2015-11-19,4.5213
2015-11-20,10.1781
2015-11-23,-0.9238
2015-11-24,5.0117
2015-11-25,9.323
2015-11-27,2.6395999999999997
2015-11-30,-7.0227
2015-12-01,2.766
2015-12-02,2.4845
2015-12-03,-1.9192
2015-12-04,1.4418
2015-12-07,-2.4365
2015-12-08,8.7409
2015-12-09,-4.4976
2015-12-10,2.6052
2015-12-11,-2.0508
2015-12-14,1.3958
2015-12-15,0.885
2015-12-16,1.5594999999999999
2015-12-17,-1.9194
2015-12-18,-1.4677
2015-12-21,3.8729
2015-12-22,0.0956
2015-12-23,-2.0057
2015-12-24,-0.4873
2015-12-28,0.9794
2015-12-29,5.1406
2015-12-30,4.2435
2015-12-31,1.9468999999999999
2016-01-04,-8.5938
2016-01-05,-3.1339
2016-01-06,-5.7843
2016-01-07,-6.6597
2016-01-08,-1.2263
2016-01-11,-2.7088
2016-01-12,3.0162
2016-01-13,-5.4054
2016-01-14,2.8571
2016-01-15,0.3472
2016-01-19,-3.1142
2016-01-20,-2.6189999999999998
2016-01-21,0.978
2016-01-22,3.753
2016-01-25,1.1669
2016-01-26,1.4994
2016-01-27,-0.4545
2016-01-28,-1.8265
2016-01-29,6.3953
2016-02-01,-1.9672
2016-02-02,-1.1148
2016-02-03,0.451
2016-02-04,3.2548
2016-02-05,-0.5435
2016-02-08,-2.8415
2016-02-09,-2.6997
2016-02-10,-9.5954
2016-02-11,-4.2199
2016-02-12,5.3405000000000005
2016-02-16,1.0139
2016-02-17,1.0038
2016-02-18,-3.7267
2016-02-19,2.8387000000000002
2016-02-22,4.6424
2016-02-23,-4.4365
2016-02-24,-1.5056
2016-02-25,3.3121
2016-02-26,3.2059
2016-02-29,-0.8363
2016-03-01,1.3253
2016-03-02,3.3294
2016-03-03,0.0
2016-03-04,3.7975
2016-03-07,2.439
2016-03-08,-5.0866
2016-03-09,0.2281
2016-03-10,-2.1615
2016-03-11,1.0465
2016-03-14,2.7618
2016-03-15,-4.1433
2016-03-16,-0.2336
2016-03-17,-0.2342
2016-03-18,7.3944
2016-03-21,1.3115
2016-03-22,-0.3236
2016-03-23,-5.5195
2016-03-24,0.1145
2016-03-28,-0.3432
2016-03-29,2.0666
2016-03-30,3.0371
2016-03-31,-0.9825
2016-04-01,3.8589
2016-04-04,-1.6985000000000001
2016-04-05,-2.5918
2016-04-06,3.5477
2016-04-07,-1.1777
2016-04-08,-4.442
2016-04-11,-1.8141
2016-04-12,1.0393
2016-04-13,2.6286
2016-04-14,2.6726
2016-04-15,-1.41
2016-04-18,-0.22
2016-04-19,0.7718
2016-04-20,0.3282
2016-04-21,0.2181
2016-04-22,0.2176
2016-04-25,-0.1086
2016-04-26,-0.8696
2016-04-27,-2.5219
2016-04-28,-0.1125
2016-04-29,-3.491
2016-05-02,-1.5169000000000001
2016-05-03,-2.1327
2016-05-04,-0.7264
2016-05-05,1.5854
2016-05-06,-0.2401
2016-05-09,0.1203
2016-05-10,3.726
2016-05-11,6.1414
2016-05-12,-9.0611
2016-05-13,-0.6002
2016-05-16,1.087
2016-05-17,-1.6726
2016-05-18,0.486
2016-05-19,-1.2092
2016-05-20,0.3672
2016-05-23,-0.4878
2016-05-24,0.1225
2016-05-25,1.1016
2016-05-26,-1.937
2016-05-27,2.4691
2016-05-31,-2.0482
2016-06-01,-0.492
2016-06-02,-4.6972000000000005
2016-06-03,-2.3346
2016-06-06,1.328
2016-06-07,-0.9174
2016-06-08,5.8201
2016-06-09,-2.25
2016-06-10,-2.9412000000000003
2016-06-13,3.9526
2016-06-14,1.2674
2016-06-15,0.2503
2016-06-16,1.1236
2016-06-17,-10.4938
2016-06-20,-1.931
2016-06-21,-3.2349
2016-06-22,0.0
2016-06-23,3.343
2016-06-24,-7.8762
2016-06-27,-4.5802
2016-06-28,1.92
2016-06-29,-0.7849
2016-06-30,-1.8987
2016-07-01,4.1935
2016-07-05,-3.096
2016-07-06,-0.3195
2016-07-07,0.8013
2016-07-08,7.6312
2016-07-11,-0.2954
2016-07-12,1.9259
2016-07-13,1.1628
2016-07-14,-4.7414
2016-07-15,1.2066
2016-07-18,-3.7258
2016-07-19,-1.0836
2016-07-20,-0.7825
2016-07-21,-0.7886
2016-07-22,1.7488000000000001
2016-07-25,-0.625
2016-07-26,0.9434
2016-07-27,2.648
2016-07-28,-3.4901
2016-07-29,-2.2013
2016-08-01,0.3215
2016-08-02,-1.9231
2016-08-03,3.268
2016-08-04,-3.1646
2016-08-05,1.4706000000000001
2016-08-08,-3.3816
2016-08-09,-1.1667
2016-08-10,-4.8904
2016-08-11,4.9645
2016-08-12,4.223
2016-08-15,2.9173
2016-08-16,-1.5748
2016-08-17,-1.12
2016-08-18,-1.2945
2016-08-19,-1.9672
2016-08-22,0.3344
2016-08-23,-0.5
2016-08-24,0.1675
2016-08-25,-2.5084
2016-08-26,-0.3431
2016-08-29,1.2048
2016-08-30,-1.8707
2016-08-31,-0.6932
2016-09-01,2.6178
2016-09-02,4.5918
2016-09-06,-0.3252
2016-09-07,0.9788
2016-09-08,0.1616
2016-09-09,-0.3226
2016-09-12,1.9417
2016-09-13,-6.5079
2016-09-14,-1.6978
2016-09-15,1.0363
2016-09-16,0.1709
2016-09-19,-1.8771
2016-09-20,0.8696
2016-09-21,1.7241
2016-09-22,1.5253999999999999
2016-09-23,1.3356
2016-09-26,-0.659
2016-09-27,2.4876
2016-09-28,-0.3236
2016-09-29,-1.2987
2016-09-30,0.6579
2016-10-03,-0.3268
2016-10-04,1.9672
2016-10-05,3.0547
2016-10-06,-1.7161
2016-10-07,-2.5397
2016-10-10,6.6775
2016-10-11,-3.2061
2016-10-12,-3.1546
2016-10-13,-0.1629
2016-10-14,-3.0995
2016-10-17,0.1684
2016-10-18,0.8403
2016-10-19,-1.6667
2016-10-20,0.0
2016-10-21,-0.8475
2016-10-24,1.7094
2016-10-25,-5.042
2016-10-26,-1.7699
2016-10-27,1.8018
2016-10-28,-1.7699
2016-10-31,-3.6036
2016-11-01,-1.8692
2016-11-02,0.0
2016-11-03,-4.7619
2016-11-04,4.0
2016-11-07,5.7692
2016-11-08,3.6364
2016-11-09,9.6491
2016-11-10,-20.0
2016-11-11,23.0
2016-11-14,1.626
2016-11-15,-5.6
2016-11-16,5.0847
2016-11-17,2.4194
2016-11-18,-3.9370000000000003
2016-11-21,-2.459
2016-11-22,0.8403
2016-11-23,-2.5
2016-11-25,-1.7094
2016-11-28,-4.3478
2016-11-29,-3.6364
2016-11-30,-3.7736
2016-12-01,-3.9215999999999998
2016-12-02,2.0408
2016-12-05,3.0
2016-12-06,2.9126
2016-12-07,-5.6604
2016-12-08,1.0
2016-12-09,0.0
2016-12-12,-1.9802
2016-12-13,-3.0303
2016-12-14,-3.125
2016-12-15,-6.4516
2016-12-16,3.4483
2016-12-19,5.5556
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,-2.1053
2016-12-23,-2.1505
2016-12-27,-1.0989
2016-12-28,-2.2222
2016-12-29,0.0
2016-12-30,-1.1364
2017-01-03,3.4483
2017-01-04,5.5556
2017-01-05,11.5789
2017-01-06,-4.717
2017-01-09,-1.9802
2017-01-10,-5.0505
2017-01-11,-1.0638
2017-01-12,3.2258
2017-01-13,3.125
2017-01-17,-2.0202
2017-01-18,-3.0928
2017-01-19,-1.0638
2017-01-20,0.0
2017-01-23,1.0753
2017-01-24,3.1915
2017-01-25,7.2165
2017-01-26,-2.8846
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,-1.9802
2017-02-01,0.0
2017-02-02,-3.0303
2017-02-03,0.0
2017-02-06,-3.125
2017-02-07,3.2258
2017-02-08,-6.25
2017-02-09,1.1111
2017-02-10,-4.3956
2017-02-13,3.4483
2017-02-14,1.1111
2017-02-15,0.0
2017-02-16,-1.0989
2017-02-17,2.2222
2017-02-21,1.087
2017-02-22,0.0
2017-02-23,-1.0753
2017-02-24,0.0
2017-02-27,4.3478
2017-02-28,-3.125
2017-03-01,3.2258
2017-03-02,-7.2917
2017-03-03,-2.2472
2017-03-06,-1.1494
2017-03-07,1.1628
2017-03-08,-2.2989
2017-03-09,1.1764999999999999
2017-03-10,1.1628
2017-03-13,2.2989
2017-03-14,-1.1236
2017-03-15,2.2727
2017-03-16,0.0
2017-03-17,2.2222
2017-03-20,-1.087
2017-03-21,-6.5934
2017-03-22,-8.2353
2017-03-23,2.5641
2017-03-24,-3.75
2017-03-27,2.5974
2017-03-28,3.7975
2017-03-29,-1.2195
2017-03-30,1.2346
2017-03-31,-2.439
2017-04-03,-3.75
2017-04-04,0.0
2017-04-05,-2.5974
2017-04-06,1.3333
2017-04-07,-1.3158
2017-04-10,0.0
2017-04-11,2.6667
2017-04-12,2.5974
2017-04-13,-5.0633
2017-04-17,0.0
2017-04-18,-1.3333
2017-04-19,-5.4054
2017-04-20,2.8571
2017-04-21,-2.7778
2017-04-24,4.2857
2017-04-25,2.7397
2017-04-26,5.3333
2017-04-27,1.2658
2017-04-28,0.0
2017-05-01,-3.75
2017-05-02,0.0
2017-05-03,3.8961
2017-05-04,-7.5
2017-05-05,2.7027
2017-05-08,-1.3158
2017-05-09,-2.6667
2017-05-10,-1.3699
2017-05-11,-2.7778
2017-05-12,-11.4286
2017-05-15,5.6452
2017-05-16,-6.8702
2017-05-17,-6.5574
2017-05-18,-8.7719
2017-05-19,20.1923
2017-05-22,-2.4
2017-05-23,4.918
2017-05-24,0.0
2017-05-25,-11.7188
2017-05-26,0.885
2017-05-30,-3.5088
2017-05-31,-3.6364
2017-06-01,-5.6604
2017-06-02,0.0
2017-06-05,3.0
2017-06-06,28.1553
2017-06-07,-7.5758
2017-06-08,1.6393
2017-06-09,3.2258
2017-06-12,-10.1563
2017-06-13,4.3478
2017-06-14,3.3333
2017-06-15,-3.2258
2017-06-16,-3.3333
2017-06-19,5.1724
2017-06-20,0.0
2017-06-21,13.1148
2017-06-22,1.4493
2017-06-23,-7.1429
2017-06-26,-9.2308
2017-06-27,1.6949
2017-06-28,0.0
2017-06-29,1.6667
2017-06-30,-4.918
2017-07-03,3.4483
2017-07-05,0.0
2017-07-06,-1.6667
2017-07-07,-1.6949
2017-07-10,-3.4483
2017-07-11,0.0
2017-07-12,-5.3571
2017-07-13,3.7736
2017-07-14,1.8182
2017-07-17,0.0
2017-07-18,-7.1429
2017-07-19,1.9231
2017-07-20,5.6604
2017-07-21,-5.3571
2017-07-24,5.6604
2017-07-25,-5.3571
2017-07-26,3.7736
2017-07-27,-3.6364
2017-07-28,3.7736
2017-07-31,-1.8182
2017-08-01,-7.4074
2017-08-02,4.0
2017-08-03,13.461500000000001
2017-08-04,3.3898
2017-08-07,0.0
2017-08-08,-4.918
2017-08-09,-8.6207
2017-08-10,3.7736
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,1.8182
2017-08-17,1.7856999999999998
2017-08-18,0.0
2017-08-21,-1.7544
2017-08-22,0.0
2017-08-23,1.7856999999999998
2017-08-24,1.7544
2017-08-25,-1.7241
2017-08-28,7.0175
2017-08-29,-1.6393
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,1.6667
2017-09-05,3.2787
2017-09-06,1.5873
2017-09-07,-1.5625
2017-09-08,9.5238
2017-09-11,4.3478
2017-09-12,6.9444
2017-09-13,5.1948
2017-09-14,4.9383
2017-09-15,5.8824
2017-09-18,4.4444
2017-09-19,2.1277
2017-09-20,0.0
2017-09-21,-1.0417
2017-09-22,3.1579
2017-09-25,-1.0204
2017-09-26,-0.5155
2017-09-27,-0.5181
2017-09-28,1.0417
2017-09-29,4.1237
2017-10-02,8.9109
2017-10-03,5.4545
2017-10-04,-0.8621
2017-10-05,5.2174
2017-10-06,-2.4793
2017-10-09,-5.9322
2017-10-10,0.0
2017-10-11,2.7027
2017-10-12,-2.6316
2017-10-13,1.8018
2017-10-16,-0.885
2017-10-17,-0.8929
2017-10-18,0.0
2017-10-19,0.9009
2017-10-20,2.6786
2017-10-23,0.8696
2017-10-24,-5.1724
2017-10-25,-1.8182
2017-10-26,-2.7778
2017-10-27,1.9048
2017-10-30,7.4766
2017-10-31,2.6087
2017-11-01,3.3898
2017-11-02,-0.8197
2017-11-03,4.9587
2017-11-06,-1.5748
2017-11-07,-7.2
2017-11-08,-0.8621
2017-11-09,-0.8696
2017-11-10,2.6316
2017-11-13,-0.8547
2017-11-14,-8.6207
2017-11-15,0.0
2017-11-16,-1.8868
2017-11-17,0.0
2017-11-20,-2.8846
2017-11-21,-0.9901
2017-11-22,5.0
2017-11-24,-2.8571
2017-11-27,1.9607999999999999
2017-11-28,-2.8846
2017-11-29,-2.9703
2017-11-30,1.0204
2017-12-01,-5.0505
2017-12-04,-1.0638
2017-12-05,3.2258
2017-12-06,-9.375
2017-12-07,14.9425
2017-12-08,-2.0
2017-12-11,1.0204
2017-12-12,15.1515
2017-12-13,-1.7544
2017-12-14,-1.7856999999999998
2017-12-15,0.9091
2017-12-18,7.2072
2017-12-19,-4.2017
2017-12-20,7.8947
2017-12-21,-3.252
2017-12-22,0.8403
2017-12-26,0.8333
2017-12-27,-3.3058
2017-12-28,-1.7094
2017-12-29,3.4783
2018-01-02,8.4034
2018-01-03,-2.3256
2018-01-04,-1.5873
2018-01-05,1.6129
2018-01-08,2.3810000000000002
2018-01-09,-1.5504
2018-01-10,-5.5118
2018-01-11,2.5
2018-01-12,-2.439
2018-01-16,-6.6667
2018-01-17,-0.8929
2018-01-18,-3.6036
2018-01-19,2.8037
2018-01-22,9.0909
2018-01-23,-0.8333
2018-01-24,1.6806999999999999
2018-01-25,1.6529
2018-01-26,0.0
2018-01-29,6.5041
2018-01-30,-1.5267
2018-01-31,-7.7519
2018-02-01,0.0
2018-02-02,-1.6806999999999999
2018-02-05,-0.8547
2018-02-06,-5.1724
2018-02-07,0.0
2018-02-08,-3.6364
2018-02-09,-3.7736
2018-02-12,-3.9215999999999998
2018-02-13,4.0816
2018-02-14,-1.9607999999999999
2018-02-15,-1.0
2018-02-16,1.5152
2018-02-20,-1.4925
2018-02-21,-3.0303
2018-02-22,-2.0833
2018-02-23,12.766
2018-02-26,0.0
2018-02-27,3.7736
2018-02-28,-2.7273
2018-03-01,1.8692
2018-03-02,-6.422
2018-03-05,0.0
2018-03-06,8.8235
2018-03-07,-0.9009
2018-03-08,5.4545
2018-03-09,1.7241
2018-03-12,-1.6949
2018-03-13,-3.4483
2018-03-14,-3.125
2018-03-15,1.3825
2018-03-16,8.1818
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,-2.521
2018-03-23,0.0
2018-03-26,11.2069
2018-03-27,3.876
2018-03-28,-2.2388
2018-03-29,3.8167999999999997
2018-04-02,2.9412000000000003
2018-04-03,-5.0
2018-04-04,-4.5113
2018-04-05,1.5748
2018-04-06,-7.7519
2018-04-09,-3.3613
2018-04-10,3.4783
2018-04-11,2.521
2018-04-12,-4.918
2018-04-13,1.7241
2018-04-16,-2.5423999999999998
2018-04-17,0.8696
2018-04-18,1.7241
2018-04-19,-1.6949
2018-04-20,-2.5862
2018-04-23,-1.7699
2018-04-24,-0.9009
2018-04-25,0.0
2018-04-26,3.6364
2018-04-27,-1.7544
2018-04-30,-2.6786
2018-05-01,0.0
2018-05-02,1.8349
2018-05-03,-2.7027
2018-05-04,3.7037
2018-05-07,-0.8929
2018-05-08,-1.8018
2018-05-09,2.7523
2018-05-10,0.8929
2018-05-11,0.885
2018-05-14,3.5088
2018-05-15,-3.3898
2018-05-16,5.2632
2018-05-17,1.6667
2018-05-18,4.918
2018-05-21,-2.3438
2018-05-22,-2.8
2018-05-23,0.4115
2018-05-24,0.8197
2018-05-25,-7.3171
2018-05-29,-3.5088
2018-05-30,-4.5455
2018-05-31,-2.8571
2018-06-01,-1.9607999999999999
2018-06-04,-2.0
2018-06-05,-1.0204
2018-06-06,10.3093
2018-06-07,-8.411200000000001
2018-06-08,2.0408
2018-06-11,5.5
2018-06-12,3.3175
2018-06-13,3.6696999999999997
2018-06-14,2.6549
2018-06-15,0.8621
2018-06-18,0.8547
2018-06-19,-2.5423999999999998
2018-06-20,2.6087
2018-06-21,-1.6949
2018-06-22,12.069
2018-06-25,-4.6154
2018-06-26,-0.8065
2018-06-27,-0.813
2018-06-28,3.2787
2018-06-29,8.7302
2018-07-02,3.6496
2018-07-03,-4.9296
2018-07-05,3.7037
2018-07-06,3.5714
2018-07-09,5.5172
2018-07-10,12.4183
2018-07-11,-10.7558
2018-07-12,-2.9316
2018-07-13,0.6711
2018-07-16,6.0
2018-07-17,0.6289
2018-07-18,-1.25
2018-07-19,6.962
2018-07-20,0.0
2018-07-23,1.1834
2018-07-24,-1.7544
2018-07-25,0.0
2018-07-26,-0.5952
2018-07-27,-5.3892
2018-07-30,-0.6329
2018-07-31,1.2739
2018-08-01,1.8868
2018-08-02,1.2346
2018-08-03,-1.2195
2018-08-06,8.642
2018-08-07,-1.7045
2018-08-08,-1.1561
2018-08-09,7.6023
2018-08-10,2.1739
2018-08-13,-1.0638
2018-08-14,-4.8387
2018-08-15,-3.3898
2018-08-16,6.4327
2018-08-17,-1.0989
2018-08-20,0.0
2018-08-21,-2.2222
2018-08-22,-3.4091
2018-08-23,-1.7647
2018-08-24,1.1976
2018-08-27,-4.7337
2018-08-28,6.2112
2018-08-29,2.924
2018-08-30,-5.6818
2018-08-31,-3.012
2018-09-04,0.0
2018-09-05,-4.3478
2018-09-06,-5.1948
2018-09-07,-8.5616
2018-09-10,4.1199
2018-09-11,-9.3525
2018-09-12,-92.8571
2018-09-13,10.7111
2018-09-14,-29.7471
