ticker,NWE US Equity
2005-03-28,-0.0757
2005-03-29,-1.2126000000000001
2005-03-30,0.3836
2005-03-31,0.7642
2005-04-01,0.2275
2005-04-04,0.7946
2005-04-05,0.3003
2005-04-06,0.1497
2005-04-07,1.009
2005-04-08,-0.111
2005-04-11,0.4815
2005-04-12,0.9215
2005-04-13,0.9861
2005-04-14,1.2658
2005-04-15,0.1786
2005-04-18,0.107
2005-04-19,-0.1425
2005-04-20,-0.428
2005-04-21,0.1791
2005-04-22,-0.6078
2005-04-25,-0.036
2005-04-26,0.6117
2005-04-27,0.1431
2005-04-28,-0.6429
2005-04-29,0.7189
2005-05-02,0.1784
2005-05-03,-0.1781
2005-05-04,0.3212
2005-05-05,-0.1423
2005-05-06,-0.1069
2005-05-09,0.1427
2005-05-10,0.0
2005-05-11,0.1425
2005-05-12,-0.2134
2005-05-13,-1.9957
2005-05-16,0.0364
2005-05-17,0.2908
2005-05-18,0.2936
2005-05-19,0.7553
2005-05-20,0.1793
2005-05-23,0.6803
2005-05-24,0.9602
2005-05-25,0.2818
2005-05-26,-0.0702
2005-05-27,0.0703
2005-05-31,1.7913999999999999
2005-06-01,-0.1725
2005-06-02,0.0691
2005-06-03,0.0
2005-06-06,-0.1382
2005-06-07,-0.1038
2005-06-08,-0.9695
2005-06-09,0.5944
2005-06-10,0.0348
2005-06-13,-0.2085
2005-06-14,0.4211
2005-06-15,0.9783
2005-06-16,0.0
2005-06-17,0.1384
2005-06-20,-1.244
2005-06-21,0.7698
2005-06-22,-0.2431
2005-06-23,-0.4525
2005-06-24,0.4895
2005-06-27,0.1044
2005-06-28,0.4519
2005-06-29,-0.1384
2005-06-30,9.2169
2005-07-01,1.1104
2005-07-05,0.1569
2005-07-06,-0.5013
2005-07-07,-0.8816
2005-07-08,-0.2541
2005-07-11,0.5414
2005-07-12,-0.7602
2005-07-13,0.1277
2005-07-14,-0.2869
2005-07-15,-0.3517
2005-07-18,-0.6096
2005-07-19,-0.0323
2005-07-20,0.0323
2005-07-21,-0.2582
2005-07-22,1.7476
2005-07-25,-0.9224
2005-07-26,0.9952
2005-07-27,0.2543
2005-07-28,0.1585
2005-07-29,0.0317
2005-08-01,-0.2532
2005-08-02,1.3642
2005-08-03,-0.313
2005-08-04,0.0
2005-08-05,-1.0361
2005-08-08,-1.0152
2005-08-09,-0.8013
2005-08-10,0.0646
2005-08-11,-0.226
2005-08-12,-0.5502
2005-08-15,0.0
2005-08-16,-0.7485
2005-08-17,-0.3607
2005-08-18,-0.2962
2005-08-19,-0.495
2005-08-22,0.9287
2005-08-23,-0.1314
2005-08-24,-0.6252
2005-08-25,0.3311
2005-08-26,-0.264
2005-08-29,-0.1324
2005-08-30,0.1657
2005-08-31,3.1426
2005-09-01,-0.5131
2005-09-02,-1.354
2005-09-06,1.1438
2005-09-07,0.2262
2005-09-08,0.0645
2005-09-09,0.4188
2005-09-12,0.0962
2005-09-13,-0.7692
2005-09-14,-1.3676
2005-09-15,-0.1321
2005-09-16,0.3306
2005-09-19,0.7578
2005-09-20,-0.1962
2005-09-21,-1.0485
2005-09-22,-0.298
2005-09-23,0.6974
2005-09-26,0.3298
2005-09-27,-0.5588
2005-09-28,0.0661
2005-09-29,-0.1982
2005-09-30,-0.0662
2005-10-03,-0.5962
2005-10-04,-2.0327
2005-10-05,-1.4626000000000001
2005-10-06,0.932
2005-10-07,0.8208
2005-10-10,-0.7123
2005-10-11,-1.1274
2005-10-12,-1.0366
2005-10-13,0.4539
2005-10-14,1.4946
2005-10-17,0.9932
2005-10-18,-1.1868
2005-10-19,0.0
2005-10-20,1.9218
2005-10-21,0.303
2005-10-24,0.0
2005-10-25,-1.007
2005-10-26,-0.2374
2005-10-27,-1.9714
2005-10-28,2.0804
2005-10-31,1.053
2005-11-01,-1.6806999999999999
2005-11-02,1.641
2005-11-03,-2.4891
2005-11-04,0.8279
2005-11-07,0.8553
2005-11-08,-1.5604
2005-11-09,1.0338
2005-11-10,0.5798
2005-11-11,-1.8311
2005-11-14,-2.3489
2005-11-15,-1.3796
2005-11-16,0.825
2005-11-17,0.6403
2005-11-18,2.7218
2005-11-21,-0.1032
2005-11-22,0.1033
2005-11-23,0.3097
2005-11-25,9.0909
2005-11-28,-0.7547
2005-11-29,-0.6971
2005-11-30,-1.1487
2005-12-01,0.7424
2005-12-02,1.2496
2005-12-05,-0.1899
2005-12-06,0.0951
2005-12-07,-0.2534
2005-12-08,0.0318
2005-12-09,0.0635
2005-12-12,0.1586
2005-12-13,0.6652
2005-12-14,-0.0636
2005-12-15,0.2226
2005-12-16,0.2855
2005-12-19,-0.9807
2005-12-20,-0.2236
2005-12-21,-0.2882
2005-12-22,0.7386
2005-12-23,-0.6057
2005-12-27,-0.1604
2005-12-28,0.4497
2005-12-29,-0.4797
2005-12-30,-0.1607
2006-01-03,0.3862
2006-01-04,0.0086
2006-01-05,0.2158
2006-01-06,1.6315
2006-01-09,-0.0315
2006-01-10,-0.5038
2006-01-11,0.6013
2006-01-12,-0.8808
2006-01-13,0.2222
2006-01-17,-0.19
2006-01-18,-0.0317
2006-01-19,-0.0317
2006-01-20,-0.8889
2006-01-23,0.4484
2006-01-24,0.6059
2006-01-25,0.1268
2006-01-26,0.095
2006-01-27,0.0316
2006-01-30,-1.0749
2006-01-31,0.1598
2006-02-01,-0.1595
2006-02-02,-0.5433
2006-02-03,-0.3856
2006-02-06,-0.2581
2006-02-07,2.0699
2006-02-08,1.4259
2006-02-09,1.0622
2006-02-10,-0.3091
2006-02-13,0.4961
2006-02-14,-0.3703
2006-02-15,0.7742
2006-02-16,0.6454
2006-02-17,-0.0916
2006-02-21,-0.1528
2006-02-22,-0.2449
2006-02-23,-0.2455
2006-02-24,0.4614
2006-02-27,-0.4899
2006-02-28,-0.2154
2006-03-01,0.4625
2006-03-02,0.2455
2006-03-03,-0.643
2006-03-06,-1.0786
2006-03-07,-0.0312
2006-03-08,0.1558
2006-03-09,-0.6223
2006-03-10,1.1271
2006-03-13,0.0929
2006-03-14,1.3429
2006-03-15,-1.2018
2006-03-16,-1.1229
2006-03-17,-0.8517
2006-03-20,0.2864
2006-03-21,-0.0317
2006-03-22,1.682
2006-03-23,-0.2497
2006-03-24,0.1252
2006-03-27,-1.5937999999999999
2006-03-28,-0.2223
2006-03-29,0.0955
2006-03-30,-0.7631
2006-03-31,-0.2243
2006-04-03,1.1561
2006-04-04,0.0
2006-04-05,-1.3968
2006-04-06,-0.0322
2006-04-07,-1.0306
2006-04-10,-1.2366
2006-04-11,-0.1647
2006-04-12,0.363
2006-04-13,-0.3617
2006-04-17,0.165
2006-04-18,1.9769
2006-04-19,0.8401
2006-04-20,-0.6088
2006-04-21,2.5467
2006-04-24,0.1572
2006-04-25,0.7219
2006-04-26,9.5357
2006-04-27,0.0
2006-04-28,-0.0569
2006-05-01,0.0
2006-05-02,0.1423
2006-05-03,-0.2558
2006-05-04,0.0855
2006-05-05,-0.1139
2006-05-08,-0.057
2006-05-09,0.0856
2006-05-10,-0.0855
2006-05-11,-0.057
2006-05-12,-0.0285
2006-05-15,-0.0285
2006-05-16,0.0286
2006-05-17,0.0285
2006-05-18,-0.0285
2006-05-19,-0.4282
2006-05-22,-0.172
2006-05-23,-0.2872
2006-05-24,-0.0288
2006-05-25,0.0
2006-05-26,0.1729
2006-05-30,-0.6903
2006-05-31,0.7819
2006-06-01,-0.2586
2006-06-02,-0.4898
2006-06-05,-0.1737
2006-06-06,0.29
2006-06-07,-0.0578
2006-06-08,0.4051
2006-06-09,-0.072
2006-06-12,0.0433
2006-06-13,0.0865
2006-06-14,-0.4069
2006-06-15,0.9338
2006-06-16,-0.4047
2006-06-19,-0.8708
2006-06-20,-0.205
2006-06-21,0.6162
2006-06-22,-0.5541
2006-06-23,-0.4985
2006-06-26,0.9136
2006-06-27,-0.7301
2006-06-28,-0.1471
2006-06-29,1.0312
2006-06-30,0.175
2006-07-03,-0.262
2006-07-05,-1.1092
2006-07-06,-0.2361
2006-07-07,-0.0888
2006-07-10,0.2369
2006-07-11,1.034
2006-07-12,-0.3509
2006-07-13,-0.2934
2006-07-14,0.2943
2006-07-17,0.3228
2006-07-18,0.117
2006-07-19,0.2921
2006-07-20,0.2913
2006-07-21,-0.4938
2006-07-24,0.9632
2006-07-25,0.0289
2006-07-26,0.289
2006-07-27,0.0288
2006-07-28,-0.2881
2006-07-31,0.26
2006-08-01,0.1441
2006-08-02,-0.2878
2006-08-03,-0.0289
2006-08-04,0.4619
2006-08-07,-0.1437
2006-08-08,0.0863
2006-08-09,0.23
2006-08-10,-0.1721
2006-08-11,0.2874
2006-08-14,0.0
2006-08-15,0.2865
2006-08-16,-0.0571
2006-08-17,-0.486
2006-08-18,0.1149
2006-08-21,-0.0574
2006-08-22,0.0861
2006-08-23,-0.0287
2006-08-24,0.1435
2006-08-25,0.0287
2006-08-28,-0.1146
2006-08-29,-0.0287
2006-08-30,-0.0861
2006-08-31,0.0287
2006-09-01,0.0
2006-09-05,0.0
2006-09-06,-0.287
2006-09-07,0.0288
2006-09-08,0.5036
2006-09-11,0.0429
2006-09-12,0.601
2006-09-13,0.4267
2006-09-14,-0.1429
2006-09-15,0.2576
2006-09-18,0.0
2006-09-19,0.0571
2006-09-20,0.0
2006-09-21,-0.0713
2006-09-22,-0.0999
2006-09-25,0.0286
2006-09-26,-0.0857
2006-09-27,0.2288
2006-09-28,-0.0571
2006-09-29,-0.1427
2006-10-02,0.0858
2006-10-03,0.0571
2006-10-04,0.0
2006-10-05,0.1713
2006-10-06,0.057
2006-10-09,-0.1139
2006-10-10,0.1426
2006-10-11,0.0854
2006-10-12,0.2276
2006-10-13,1.107
2006-10-16,-0.1965
2006-10-17,0.0
2006-10-18,-0.1125
2006-10-19,0.3098
2006-10-20,-0.1684
2006-10-23,-0.3093
2006-10-24,-0.1128
2006-10-25,0.0847
2006-10-26,0.1693
2006-10-27,-0.1408
2006-10-30,0.0282
2006-10-31,-0.2256
2006-11-01,0.0283
2006-11-02,0.2261
2006-11-03,-0.0846
2006-11-06,0.254
2006-11-07,-0.2815
2006-11-08,0.8185
2006-11-09,-0.168
2006-11-10,-0.1963
2006-11-13,0.0281
2006-11-14,0.1966
2006-11-15,0.3084
2006-11-16,-0.0559
2006-11-17,0.1119
2006-11-20,0.0
2006-11-21,-0.0279
2006-11-22,-0.0838
2006-11-24,-0.1678
2006-11-27,-0.4762
2006-11-28,0.197
2006-11-29,0.3652
2006-11-30,0.084
2006-12-01,0.0559
2006-12-04,-0.0559
2006-12-05,0.0
2006-12-06,-0.028
2006-12-07,-0.3636
2006-12-08,-0.0561
2006-12-11,-0.1966
2006-12-12,-0.0844
2006-12-13,0.5352
2006-12-14,-0.0848
2006-12-15,0.1414
2006-12-18,-0.226
2006-12-19,0.5379
2006-12-20,0.1126
2006-12-21,-0.4501
2006-12-22,0.1695
2006-12-26,0.2257
2006-12-27,-0.2815
2006-12-28,0.5363
2006-12-29,-0.6738
2007-01-03,0.424
2007-01-04,-0.3659
2007-01-05,-0.1977
2007-01-08,0.1132
2007-01-09,-0.0283
2007-01-10,-0.1131
2007-01-11,0.1982
2007-01-12,-0.0565
2007-01-16,-0.0283
2007-01-17,0.198
2007-01-18,-0.0282
2007-01-19,0.48
2007-01-22,0.2248
2007-01-23,0.1682
2007-01-24,0.084
2007-01-25,0.5313
2007-01-26,-0.1669
2007-01-29,0.0836
2007-01-30,-0.0278
2007-01-31,-0.1392
2007-02-01,0.8366
2007-02-02,-0.2765
2007-02-05,-0.305
2007-02-06,0.0834
2007-02-07,0.667
2007-02-08,-0.2209
2007-02-09,0.083
2007-02-12,0.0829
2007-02-13,0.1105
2007-02-14,0.0828
2007-02-15,-0.0551
2007-02-16,0.0
2007-02-20,0.0
2007-02-21,0.1655
2007-02-22,0.5508
2007-02-23,-0.2739
2007-02-26,-0.1648
2007-02-27,-0.6878
2007-02-28,-0.1108
2007-03-01,0.6933
2007-03-02,-0.8262
2007-03-05,-0.5554
2007-03-06,0.1955
2007-03-07,0.0279
2007-03-08,-0.2786
2007-03-09,0.6706
2007-03-12,0.0278
2007-03-13,-0.4162
2007-03-14,0.253
2007-03-15,0.3084
2007-03-16,-0.2236
2007-03-19,0.1681
2007-03-20,-0.4474
2007-03-21,0.0562
2007-03-22,0.2527
2007-03-23,-0.084
2007-03-26,-0.2242
2007-03-27,-0.0843
2007-03-28,-0.2811
2007-03-29,0.2255
2007-03-30,-0.3376
2007-04-02,0.1129
2007-04-03,-0.6202
2007-04-04,0.1702
2007-04-05,-0.1133
2007-04-09,-0.1985
2007-04-10,-0.2841
2007-04-11,0.0285
2007-04-12,-0.2563
2007-04-13,0.2856
2007-04-16,0.4556
2007-04-17,-0.0567
2007-04-18,-0.0284
2007-04-19,-0.2553
2007-04-20,0.0569
2007-04-23,-0.1706
2007-04-24,0.3986
2007-04-25,-0.1985
2007-04-26,0.0284
2007-04-27,-0.0284
2007-04-30,-0.1421
2007-05-01,0.1992
2007-05-02,0.1988
2007-05-03,0.1417
2007-05-04,0.1981
2007-05-07,-0.1695
2007-05-08,-0.1698
2007-05-09,-0.0567
2007-05-10,-0.3687
2007-05-11,0.3416
2007-05-14,-0.6241
2007-05-15,-0.1998
2007-05-16,-0.4577
2007-05-17,-0.2874
2007-05-18,0.0865
2007-05-21,0.2016
2007-05-22,0.0
2007-05-23,-5.3736
2007-05-24,-2.065
2007-05-25,0.3411
2007-05-29,1.0198
2007-05-30,0.7648
2007-05-31,0.0607
2007-06-01,0.0303
2007-06-04,-0.5156
2007-06-05,-1.1585
2007-06-06,-1.7582
2007-06-07,-3.0455
2007-06-08,0.2915
2007-06-11,0.0969
2007-06-12,-0.4516
2007-06-13,1.4906
2007-06-14,0.4837
2007-06-15,0.1926
2007-06-18,-0.032
2007-06-19,-0.3525
2007-06-20,-0.7717
2007-06-21,-0.8425
2007-06-22,0.1961
2007-06-25,5.0228
2007-06-26,-1.4285999999999999
2007-06-27,-0.0315
2007-06-28,0.6934
2007-06-29,-0.4382
2007-07-02,0.9117
2007-07-03,0.0
2007-07-05,-0.4673
2007-07-06,-0.2817
2007-07-09,-0.0628
2007-07-10,-0.4397
2007-07-11,0.0631
2007-07-12,0.7251
2007-07-13,-2.0344
2007-07-16,-0.8307
2007-07-17,-0.1289
2007-07-18,-0.0645
2007-07-19,0.807
2007-07-20,-1.2808
2007-07-23,0.4217
2007-07-24,-8.8828
2007-07-25,-1.9847000000000001
2007-07-26,-1.4466999999999999
2007-07-27,-0.8807
2007-07-30,0.0
2007-07-31,0.1851
2007-08-01,-1.626
2007-08-02,-2.2539
2007-08-03,-0.269
2007-08-06,5.0096
2007-08-07,1.0275
2007-08-08,-4.2862
2007-08-09,-3.5674
2007-08-10,-0.4329
2007-08-13,2.9644
2007-08-14,0.3071
2007-08-15,-0.3062
2007-08-16,-0.6526
2007-08-17,2.7821
2007-08-20,-0.4511
2007-08-21,0.1133
2007-08-22,1.2071
2007-08-23,-0.3727
2007-08-24,1.1972
2007-08-27,-0.7024
2007-08-28,-2.4944
2007-08-29,2.2146
2007-08-30,-1.0833
2007-08-31,1.3595
2007-09-04,1.4903
2007-09-05,-0.7709
2007-09-06,-0.037
2007-09-07,0.111
2007-09-10,-0.3697
2007-09-11,0.705
2007-09-12,-0.4053
2007-09-13,0.2622
2007-09-14,0.0374
2007-09-17,-0.1867
2007-09-18,0.636
2007-09-19,1.0037
2007-09-20,0.7361
2007-09-21,-0.1096
2007-09-24,-0.0732
2007-09-25,-0.1098
2007-09-26,0.2199
2007-09-27,-0.2559
2007-09-28,-0.4032
2007-10-01,0.6625
2007-10-02,0.585
2007-10-03,-0.7634
2007-10-04,0.3663
2007-10-05,0.1095
2007-10-08,-0.2917
2007-10-09,0.585
2007-10-10,-0.0364
2007-10-11,-0.5091
2007-10-12,0.1827
2007-10-15,-0.5837
2007-10-16,-0.0367
2007-10-17,0.2203
2007-10-18,0.696
2007-10-19,-1.1277
2007-10-22,-0.2943
2007-10-23,0.4428
2007-10-24,0.2572
2007-10-25,0.4764
2007-10-26,-0.2918
2007-10-29,0.7315
2007-10-30,-0.6173
2007-10-31,0.7673
2007-11-01,-0.8339
2007-11-02,-1.0969
2007-11-05,0.3327
2007-11-06,0.3316
2007-11-07,-0.9548
2007-11-08,1.0011
2007-11-09,-0.514
2007-11-12,0.7011
2007-11-13,0.2199
2007-11-14,0.4753
2007-11-15,-0.2911
2007-11-16,0.9854
2007-11-19,-0.5421
2007-11-20,0.9084
2007-11-21,-0.3241
2007-11-23,0.0
2007-11-26,-1.4812
2007-11-27,0.0367
2007-11-28,2.2361
2007-11-29,0.1076
2007-11-30,-0.2507
2007-12-03,-0.1436
2007-12-04,-0.2157
2007-12-05,3.0631
2007-12-06,0.2448
2007-12-07,1.8136999999999999
2007-12-10,0.7879
2007-12-11,0.5099
2007-12-12,-0.1353
2007-12-13,1.2671000000000001
2007-12-14,0.5411
2007-12-17,0.7064
2007-12-18,0.167
2007-12-19,0.1
2007-12-20,-0.3997
2007-12-21,0.1003
2007-12-24,0.1671
2007-12-26,0.2335
2007-12-27,-1.2646
2007-12-28,-0.6741
2007-12-31,0.1018
2008-01-02,-1.5932
2008-01-03,-1.7224
2008-01-04,-0.2804
2008-01-07,2.0738
2008-01-08,-1.2052
2008-01-09,1.3245
2008-01-10,0.8256
2008-01-11,-1.4671
2008-01-14,-0.3463
2008-01-15,-0.278
2008-01-16,0.6969
2008-01-17,-0.4844
2008-01-18,-1.2517
2008-01-22,-3.3803
2008-01-23,1.6764000000000001
2008-01-24,0.0358
2008-01-25,-0.2508
2008-01-28,1.8678
2008-01-29,-0.1763
2008-01-30,0.106
2008-01-31,1.976
2008-02-01,0.346
2008-02-04,1.1034
2008-02-05,-2.1487
2008-02-06,0.9759
2008-02-07,0.3797
2008-02-08,-0.3095
2008-02-11,-2.5181
2008-02-12,-0.7077
2008-02-13,-0.5702
2008-02-14,-1.7204000000000002
2008-02-15,0.4376
2008-02-19,-0.0726
2008-02-20,0.6541
2008-02-21,-0.9747
2008-02-22,0.9479
2008-02-25,0.0722
2008-02-26,-0.7218
2008-02-27,-2.9444
2008-02-28,-1.4981
2008-02-29,-1.9392
2008-03-03,-1.7835999999999999
2008-03-04,1.2633
2008-03-05,-0.1949
2008-03-06,-0.4297
2008-03-07,0.2354
2008-03-10,-1.3699
2008-03-11,1.1508
2008-03-12,-0.5492
2008-03-13,1.3989
2008-03-14,-1.6160999999999999
2008-03-17,-2.9247
2008-03-18,1.8159
2008-03-19,-1.8241
2008-03-20,0.1652
2008-03-24,1.0717
2008-03-25,0.6117
2008-03-26,-0.2432
2008-03-27,0.772
2008-03-28,-1.5323
2008-03-31,-0.2048
2008-04-01,2.7082
2008-04-02,2.3172
2008-04-03,0.0
2008-04-04,-0.7809
2008-04-07,1.4955
2008-04-08,-0.2714
2008-04-09,-0.1555
2008-04-10,0.3115
2008-04-11,-0.427
2008-04-14,-0.8187
2008-04-15,1.7296
2008-04-16,0.6182
2008-04-17,-0.576
2008-04-18,0.1159
2008-04-21,-1.5432000000000001
2008-04-22,-1.4498
2008-04-23,1.3519
2008-04-24,0.6277
2008-04-25,-1.2865
2008-04-28,0.158
2008-04-29,-1.0252
2008-04-30,-1.1155
2008-05-01,-0.0806
2008-05-02,-0.4435
2008-05-05,0.8505
2008-05-06,0.241
2008-05-07,-0.5609
2008-05-08,-0.6044
2008-05-09,-3.6076
2008-05-12,1.3035999999999999
2008-05-13,2.5737
2008-05-14,-0.2428
2008-05-15,-0.8519
2008-05-16,-1.2275
2008-05-19,1.2428
2008-05-20,2.6187
2008-05-21,0.6778
2008-05-22,1.2277
2008-05-23,1.8388
2008-05-27,-0.3073
2008-05-28,0.3854
2008-05-29,1.6122999999999998
2008-05-30,0.1511
2008-06-02,-0.3395
2008-06-03,-1.022
2008-06-04,0.956
2008-06-05,0.3409
2008-06-06,-1.8498
2008-06-09,0.9615
2008-06-10,1.7905
2008-06-11,0.0374
2008-06-12,0.2652
2008-06-13,0.68
2008-06-16,-0.0375
2008-06-17,-0.3378
2008-06-18,-0.1507
2008-06-19,-0.0377
2008-06-20,-0.7547
2008-06-23,0.6464
2008-06-24,-2.3045
2008-06-25,0.9281
2008-06-26,-1.3793
2008-06-27,-1.8648
2008-06-30,0.6334
2008-07-01,0.1967
2008-07-02,-1.4134
2008-07-03,-1.8319
2008-07-07,-1.6633
2008-07-08,2.0215
2008-07-09,1.5366
2008-07-10,-0.4381
2008-07-11,0.0
2008-07-14,-0.44
2008-07-15,-1.8883
2008-07-16,-0.2457
2008-07-17,0.5747
2008-07-18,-0.1224
2008-07-21,1.3486
2008-07-22,0.3629
2008-07-23,-0.6027
2008-07-24,-1.0509
2008-07-25,-0.4902
2008-07-28,-2.0525
2008-07-29,1.0897000000000001
2008-07-30,0.539
2008-07-31,2.1443
2008-08-01,-1.6149
2008-08-04,-0.9027
2008-08-05,-0.207
2008-08-06,-0.332
2008-08-07,-1.1657
2008-08-08,1.3058
2008-08-11,1.4137
2008-08-12,-0.41
2008-08-13,0.9469
2008-08-14,1.1419
2008-08-15,2.5806
2008-08-18,0.2752
2008-08-19,-0.7056
2008-08-20,-0.5527
2008-08-21,-0.7543
2008-08-22,0.6
2008-08-25,-0.2783
2008-08-26,0.7974
2008-08-27,1.9383
2008-08-28,1.4358
2008-08-29,0.6121
2008-09-02,-0.4943
2008-09-03,-0.6496
2008-09-04,-1.3846
2008-09-05,-1.092
2008-09-08,2.2082
2008-09-09,-1.5817999999999999
2008-09-10,0.2352
2008-09-11,1.9945
2008-09-12,1.5146
2008-09-15,-2.2953
2008-09-16,1.0572
2008-09-17,-4.6494
2008-09-18,3.4539
2008-09-19,2.9851
2008-09-22,-0.5339
2008-09-23,0.2684
2008-09-24,-0.5736
2008-09-25,0.5769
2008-09-26,-0.4207
2008-09-29,-4.7619
2008-09-30,1.3306
2008-10-01,1.4325999999999999
2008-10-02,-2.6677
2008-10-03,-0.9674
2008-10-06,-3.9072
2008-10-07,-6.4803
2008-10-08,-7.7899
2008-10-09,-10.3143
2008-10-10,2.4644
2008-10-13,8.4447
2008-10-14,-1.2814
2008-10-15,-4.3435
2008-10-16,7.7766
2008-10-17,-2.7603
2008-10-20,7.8187
2008-10-21,-4.7113
2008-10-22,-9.7431
2008-10-23,0.0
2008-10-24,-4.4576
2008-10-27,-3.0916
2008-10-28,6.9026
2008-10-29,-3.0928
2008-10-30,3.1355
2008-10-31,6.0803
2008-11-03,3.2753
2008-11-04,-2.9237
2008-11-05,-0.1021
2008-11-06,-0.3577
2008-11-07,3.1282
2008-11-10,-3.63
2008-11-11,-0.0516
2008-11-12,-3.872
2008-11-13,7.6799
2008-11-14,-3.192
2008-11-17,1.6486
2008-11-18,1.3178
2008-11-19,-1.2006000000000001
2008-11-20,-8.7089
2008-11-21,1.6084
2008-11-24,5.0218
2008-11-25,0.5198
2008-11-26,3.7229
2008-11-28,2.991
2008-12-01,-3.9206
2008-12-02,1.3098
2008-12-03,2.5361000000000002
2008-12-04,-1.8429
2008-12-05,1.8775
2008-12-08,1.6004
2008-12-09,-0.8115
2008-12-10,1.6843
2008-12-11,-1.0885
2008-12-12,3.403
2008-12-15,-3.0559
2008-12-16,5.8681
2008-12-17,-0.962
2008-12-18,2.2664
2008-12-19,0.1809
2008-12-22,0.9029
2008-12-23,-2.8188
2008-12-24,-0.5985
2008-12-26,3.4275
2008-12-29,-0.4478
2008-12-30,2.879
2008-12-31,2.6235
2009-01-02,0.0426
2009-01-05,0.6388
2009-01-06,-0.7194
2009-01-07,-2.1313
2009-01-08,-3.0923
2009-01-09,-1.0337
2009-01-12,2.1798
2009-01-13,0.2667
2009-01-14,0.133
2009-01-15,1.9478
2009-01-16,3.0395
2009-01-20,-2.5284
2009-01-21,2.7237
2009-01-22,0.2104
2009-01-23,0.504
2009-01-26,0.4179
2009-01-27,0.4161
2009-01-28,1.5333999999999999
2009-01-29,-0.4082
2009-01-30,-0.7787
2009-02-02,1.3218
2009-02-03,0.8969
2009-02-04,0.7677
2009-02-05,-0.0802
2009-02-06,-1.244
2009-02-09,-2.0723
2009-02-10,-2.6971
2009-02-11,0.9808
2009-02-12,1.5625
2009-02-13,0.0416
2009-02-17,-3.5744
2009-02-18,-1.4655
2009-02-19,0.1312
2009-02-20,-5.024
2009-02-23,-3.9558
2009-02-24,0.6705
2009-02-25,-1.1418
2009-02-26,-1.7324000000000002
2009-02-27,0.3428
2009-03-02,-2.3914
2009-03-03,-3.85
2009-03-04,4.2122
2009-03-05,-4.0918
2009-03-06,-0.5203
2009-03-09,-3.295
2009-03-10,4.8675
2009-03-11,-1.0572
2009-03-12,3.8196
2009-03-13,0.9198
2009-03-16,-0.2025
2009-03-17,3.8052
2009-03-18,3.7146
2009-03-19,-0.1885
2009-03-20,-0.8499
2009-03-23,3.4286
2009-03-24,-2.7164
2009-03-25,0.0
2009-03-26,1.4671
2009-03-27,-0.4198
2009-03-30,-0.3747
2009-03-31,0.9873
2009-04-01,1.5363
2009-04-02,1.1463
2009-04-03,0.9066
2009-04-06,-1.2129
2009-04-07,-2.774
2009-04-08,0.8887
2009-04-09,0.649
2009-04-13,-1.0134
2009-04-14,-3.1643
2009-04-15,1.1052
