ticker,PWON US Equity
2011-06-24,-0.565
2011-06-27,2.2727
2011-06-28,5.5556
2011-06-29,-7.8947
2011-06-30,2.2857
2011-07-01,0.5587
2011-07-05,-0.5556
2011-07-06,-5.0279
2011-07-07,-2.9412000000000003
2011-07-08,3.0303
2011-07-11,-8.8235
2011-07-12,12.9032
2011-07-13,-2.8571
2011-07-14,-5.8824
2011-07-15,3.125
2011-07-18,-8.4848
2011-07-19,5.9603
2011-07-20,-6.25
2011-07-22,-10.0
2011-07-25,-6.6667
2011-07-26,-0.7937
2011-07-27,-4.0
2011-07-28,0.0
2011-07-29,4.1667
2011-08-01,12.0
2011-08-02,-14.2857
2011-08-03,4.1667
2011-08-05,0.0
2011-08-08,-4.0
2011-08-09,-14.1667
2011-08-10,-0.9709
2011-08-12,2.9412000000000003
2011-08-15,-4.7619
2011-08-16,5.0
2011-08-17,-1.9048
2011-08-18,0.0
2011-08-19,-1.9417
2011-08-22,0.0
2011-08-23,0.9901
2011-08-24,-0.9804
2011-08-26,-10.8911
2011-08-30,11.1111
2011-08-31,0.0
2011-09-01,-10.0
2011-09-02,30.0
2011-09-06,0.0
2011-09-08,-6.8376
2011-09-09,-3.6696999999999997
2011-09-13,-14.2857
2011-09-14,11.1111
2011-09-16,-10.0
2011-09-19,22.2222
2011-09-21,-8.1818
2011-09-23,0.0
2011-09-27,-5.9406
2011-09-28,0.0
2011-09-29,-15.7895
2011-09-30,10.0
2011-10-04,0.0
2011-10-06,0.0
2011-10-07,-21.5909
2011-10-10,15.942
2011-10-11,0.0
2011-10-12,12.5
2011-10-13,-1.1111
2011-10-14,0.0
2011-10-24,-21.3483
2011-10-27,28.5714
2011-10-28,0.0
2011-10-31,0.0
2011-11-02,0.0
2011-11-03,22.2222
2011-11-04,0.0
2011-11-07,-4.5455
2011-11-08,0.0
2011-11-09,-0.9524
2011-11-10,0.0
2011-11-14,-13.461500000000001
2011-11-15,0.0
2011-11-16,-23.3333
2011-11-18,-26.087
2011-11-21,76.4706
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,-43.3333
2011-11-28,76.4706
2011-11-29,0.0
2011-11-30,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,5.5556
2011-12-09,0.0
2011-12-12,-26.3158
2011-12-13,28.5714
2011-12-15,-23.3333
2011-12-19,23.1884
2011-12-21,0.0
2011-12-22,-9.4118
2011-12-23,10.3896
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-09,-9.4118
2012-01-19,-10.3896
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,21.7391
2012-02-01,-4.7619
2012-02-02,-7.5
2012-02-03,-6.7568
2012-02-07,-5.7971
2012-02-09,0.0
2012-02-13,-4.6154
2012-02-16,-3.2258
2012-02-21,0.0
2012-02-28,0.0
2012-02-29,-1.6667
2012-03-06,1.6949
2012-03-09,-15.0
2012-03-12,1.9607999999999999
2012-03-13,1.9231
2012-03-15,-5.6604
2012-03-23,-4.0
2012-03-27,-8.3333
2012-04-03,0.0
2012-04-09,2.2727
2012-04-11,-11.1111
2012-04-12,-25.0
2012-04-13,33.3333
2012-04-18,-12.5
2012-04-19,14.2857
2012-04-20,2.5
2012-04-23,0.0
2012-04-25,39.0244
2012-04-26,31.5789
2012-04-27,-20.0
2012-04-30,0.0
2012-05-01,15.0
2012-05-02,1.4493
2012-05-03,-7.1429
2012-05-04,7.6923
2012-05-07,-15.7143
2012-05-08,1.6949
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,-8.3333
2012-05-14,25.4545
2012-05-15,-11.5942
2012-05-16,6.5574
2012-05-17,6.1538
2012-05-18,-13.0435
2012-05-21,0.0
2012-05-22,0.0
2012-05-23,16.6667
2012-05-24,-35.7143
2012-05-25,55.5556
2012-05-29,-46.4286
2012-05-30,73.3333
2012-05-31,0.0
2012-06-01,-15.3846
2012-06-04,18.1818
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,-6.1538
2012-06-08,6.5574
2012-06-11,0.0
2012-06-12,7.6923
2012-06-13,-7.1429
2012-06-14,-15.3846
2012-06-15,27.2727
2012-06-18,-15.7143
2012-06-19,1.6949
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,-16.6667
2012-06-26,18.0
2012-06-27,0.0
2012-06-28,-6.7797
2012-06-29,7.2727
2012-07-02,-23.7288
2012-07-03,11.1111
2012-07-05,4.0
2012-07-06,13.461500000000001
2012-07-10,-6.7797
2012-07-11,6.3636
2012-07-12,0.8547
2012-07-13,0.0
2012-07-16,-6.7797
2012-07-17,1.8182
2012-07-18,3.5714
2012-07-20,3.4483
2012-07-23,-8.0
2012-07-25,-0.3623
2012-07-27,9.0909
2012-07-30,-24.9792
2012-07-31,2.1938
2012-08-01,4.3478
2012-08-02,6.25
2012-08-03,13.7255
2012-08-07,0.0
2012-08-08,3.4483
2012-08-09,-13.3333
2012-08-13,5.7692
2012-08-15,-14.5455
2012-08-16,27.6596
2012-08-17,-8.3333
2012-08-20,0.0
2012-08-22,0.0
2012-08-23,-9.0909
2012-08-24,-10.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,-11.1111
2012-08-30,12.5
2012-08-31,-11.1111
2012-09-05,12.5
2012-09-07,-4.4444
2012-09-10,-6.9767
2012-09-11,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-18,0.0
2012-09-21,0.0
2012-09-24,-12.5
2012-09-25,14.2857
2012-09-27,-12.5
2012-09-28,0.0
2012-10-01,14.2857
2012-10-02,-2.5
2012-10-03,0.0
2012-10-04,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,-10.2564
2012-10-12,11.4286
2012-10-15,0.0
2012-10-16,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-24,0.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-05,0.0
2012-11-09,-10.2564
2012-11-12,0.0
2012-11-13,-25.4286
2012-11-14,7.2797
2012-11-15,3.5714
2012-11-19,7.694
2012-11-20,5.6634
2012-11-23,0.0
2012-11-29,-9.0909
2012-12-04,16.6667
2012-12-06,8.5714
2012-12-07,-5.2632
2012-12-11,5.5556
2012-12-13,-7.8947
2012-12-14,-14.2857
2012-12-17,46.6667
2012-12-18,-11.3636
2012-12-21,-33.3013
2012-12-27,49.9279
2013-01-04,-43.5897
2013-01-10,45.4545
2013-01-11,9.375
2013-01-15,2.8571
2013-01-22,5.5556
2013-01-23,7.8947
2013-01-24,-11.9512
2013-01-30,13.5734
2013-02-01,-2.439
2013-02-04,15.0
2013-02-05,-21.5217
2013-02-15,27.4238
2013-02-25,-21.7391
2013-03-01,5.5556
2013-03-07,-5.2632
2013-03-12,-38.8889
2013-03-22,18.1818
2013-04-01,15.3846
2013-04-05,-13.3333
2013-04-11,0.0
2013-04-25,-3.8462
2013-04-29,0.0
2013-05-08,2.0
2013-05-14,-5.8824
2013-05-17,0.0
2013-05-20,-4.1667
2013-05-23,0.0
2013-05-29,-4.3478
2013-05-30,36.3636
2013-06-04,10.0
2013-06-07,3.0303
2013-06-10,13.2353
2013-06-13,10.3896
2013-06-17,1.1764999999999999
2013-06-20,-6.9767
2013-06-24,25.0
2013-06-26,0.0
2013-06-28,-30.0
2013-07-01,14.2857
2013-07-02,0.0
2013-07-10,25.0
2013-07-12,-4.0
2013-07-15,0.0
2013-07-18,6.25
2013-07-22,-1.9607999999999999
2013-07-24,-20.0
2013-07-25,0.0
2013-07-29,0.0
2013-07-31,0.0
2013-08-01,-2.5
2013-08-02,0.0
2013-08-06,-10.2564
2013-08-12,0.0
2013-08-19,8.5714
2013-08-23,-7.8947
2013-08-30,14.2857
2013-09-03,-10.75
2013-09-04,0.0
2013-09-05,0.0
2013-09-09,-13.1653
2013-09-11,-16.129
2013-09-16,-23.0769
2013-09-18,0.0
2013-09-24,0.0
2013-09-30,5.5625
2013-10-10,18.4133
2013-10-16,0.0
2013-11-08,0.4
2013-11-19,0.0
2013-11-21,0.0
2013-11-27,0.0
2013-12-04,-0.3984
2013-12-23,0.0
2013-12-27,0.0
2014-01-09,-10.0
2014-01-16,-17.3333
2014-01-27,18.2796
2014-02-03,-29.5455
2014-02-05,3.2258
2014-02-06,0.0
2014-03-24,25.0
2014-04-10,-20.0
2014-04-22,0.0
2014-04-23,23.75
2014-04-29,-3.5354
2014-04-30,0.0
2014-05-02,0.0
2014-05-12,0.5236
2014-05-28,4.1667
2014-06-17,50.0
2014-06-18,-33.3333
2014-07-01,0.0
2014-07-07,0.0
2014-07-21,0.0
2014-08-21,10.0
2014-08-25,-9.0909
2014-09-03,0.0
2014-12-09,-30.0
2015-01-16,42.8571
2015-01-21,0.0
2015-01-28,-29.5
2015-02-04,24.1135
2015-02-27,5.7143
2015-03-02,0.5405
2015-03-18,4.8387
2015-03-25,0.0
2015-05-04,-71.2821
2015-08-05,203.5714
2015-09-23,-12.3529
2015-09-28,-12.7517
2015-09-30,-30.7692
2015-10-26,1.1111
2015-11-25,0.0
2015-12-29,-28.5714
2016-03-17,-23.0769
2016-03-24,-40.0
2016-04-08,0.0
2016-06-06,70.0
2016-06-07,-41.1765
2016-06-30,0.0
2016-08-05,70.0
2016-08-09,96.0784
2016-08-10,10.0
2016-08-18,36.3636
2016-08-19,0.0
2016-08-22,16.6667
2016-08-24,65.1429
2016-08-29,-30.7958
2016-09-02,25.0
2016-09-13,-24.0
2016-09-19,21.0526
2016-09-21,-34.7826
2016-09-28,13.3333
2016-09-29,-13.0294
2016-10-11,1.4542
2016-10-17,-0.4583
2016-10-20,0.1507
2016-11-07,-9.7216
2016-12-15,0.0
2016-12-20,0.0
2016-12-29,-11.1111
2016-12-30,-1.6667
2017-01-12,0.0
2017-02-17,0.0
2017-03-01,14.4068
2017-03-02,-2.963
2017-03-03,0.0
2017-03-06,0.0
2017-03-10,0.0
2017-03-14,1.5267
2017-03-16,0.0
2017-04-03,-9.7744
2017-05-04,12.5
2017-05-05,0.0
2017-06-15,-2.963
2017-06-26,6.8702
2017-06-27,26.4286
2017-06-28,26.5537
2017-06-29,-10.7143
2017-07-10,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-28,12.5
2017-07-31,11.1111
2017-08-01,0.0
2017-08-02,-10.0
2017-08-04,11.1111
2017-08-08,-9.6
2017-08-17,10.6195
2017-08-23,0.0
2017-08-24,-24.0
2017-08-25,5.2632
2017-08-31,0.0
2017-09-01,-5.0
2017-09-05,0.0
2017-09-12,-7.8947
2017-09-13,8.5714
2017-09-15,5.2632
2017-09-18,-12.0
2017-09-19,7.9545
2017-09-26,2.6316
2017-09-28,2.5641
2017-10-04,-12.0
2017-10-09,0.0
2017-10-17,5.1136
2017-10-24,8.1081
2017-11-20,0.0
2017-11-22,0.0
2017-11-29,0.0
2017-12-01,-10.0
2017-12-06,5.5556
2017-12-15,5.0
2017-12-22,0.2506
2017-12-27,150.0
2018-01-02,-40.0
2018-01-03,16.6667
2018-01-08,-42.5714
2018-01-17,1.99
2018-01-29,43.5366
2018-02-05,2.124
2018-02-08,0.1664
2018-02-09,-0.3322
2018-02-12,32.9967
2018-02-14,-37.3418
2018-02-16,0.0
2018-02-20,-14.0
2018-03-02,4.6512
2018-03-07,-8.8889
2018-04-02,-1.4634
2018-04-05,6.4356
2018-04-17,-11.6279
2018-04-18,-7.3684
2018-05-22,0.5682
2018-06-04,0.0
2018-06-06,26.5537
2018-06-19,-15.1786
2018-06-22,0.0
2018-07-03,-5.2632
2018-07-09,66.1111
2018-07-25,-39.7993
2018-09-10,-10.0
2018-09-26,11.1111
2018-10-02,-5.5556
2018-12-04,17.647100000000002
2018-12-06,-25.0
2018-12-11,13.3333
2019-01-02,-38.2353
2019-01-18,90.4762
2019-01-22,-75.0
2019-02-05,400.0
2019-02-06,-68.0
2019-02-13,268.75
2019-02-15,-5.0847
2019-03-11,-35.7143
2019-03-26,0.0
2019-03-28,-19.4444
2019-05-22,4.1379
2019-05-24,0.0
2019-06-19,16.5563
2019-06-21,0.0
2019-07-12,0.0
2019-07-30,1.7045
2019-08-01,0.5587
2019-08-12,11.1111
2019-08-21,-20.0
2019-08-29,-12.5
2019-10-30,42.8571
2019-12-05,-5.0
2019-12-31,-36.8421
2020-01-06,0.0
2020-01-10,-8.3333
2020-01-15,-27.2727
2020-01-21,0.0
2020-01-23,37.5
2020-02-13,4.5455
2020-02-19,6.9565
2020-02-24,26.0163
2020-02-28,-48.3871
2020-03-10,0.0
2020-03-11,133.75
2020-03-16,3.7433
2020-03-19,0.0
2020-04-09,-43.299
2020-04-13,27.2727
2020-04-16,-17.8571
2020-04-28,64.3478
2020-05-05,-39.1534
2020-05-08,13.4783
2020-05-11,9.5785
2020-05-27,-19.5804
2020-06-01,-52.1652
2020-06-15,136.3207
2020-06-22,-3.8462
2020-06-26,0.0
2020-07-01,23.2
2020-07-06,-64.2857
