ticker,STRZ US Equity
2000-06-30,15.4639
2000-07-03,1.7856999999999998
2000-07-05,-12.2807
2000-07-06,0.0
2000-07-07,-1.0
2000-07-11,-3.0303
2000-07-12,-4.1667
2000-07-13,0.0
2000-07-14,0.0
2000-07-18,0.0
2000-07-19,2.1739
2000-07-20,0.0
2000-07-25,2.1277
2000-07-27,-4.1667
2000-07-28,0.0
2000-08-08,4.3478
2000-08-09,8.3333
2000-08-10,0.0
2000-08-11,-7.6923
2000-08-14,4.1667
2000-08-15,0.0
2000-08-16,2.0
2000-08-17,-5.8824
2000-08-18,0.0
2000-08-21,0.0
2000-08-22,-2.0833
2000-08-23,0.0
2000-08-25,0.0
2000-08-28,0.0
2000-08-30,-2.1277
2000-08-31,6.5217
2000-09-05,6.1224
2000-09-06,3.8462
2000-09-07,-12.037
2000-09-08,1.0526
2000-09-11,-2.0833
2000-09-12,0.0
2000-09-13,2.1277
2000-09-14,-2.0833
2000-09-15,2.1277
2000-09-18,-6.25
2000-09-19,6.6667
2000-09-20,8.3333
2000-09-25,-3.8462
2000-09-26,0.0
2000-09-27,-2.0
2000-09-28,6.1224
2000-09-29,0.0
2000-10-02,-3.8462
2000-10-11,4.0
2000-10-12,-5.7692
2000-10-13,2.0408
2000-10-16,4.0
2000-10-18,-3.8462
2000-10-19,6.0
2000-10-20,-5.6604
2000-10-23,2.0
2000-10-24,-7.8431
2000-10-25,0.0
2000-10-26,0.0
2000-10-27,-2.1277
2000-11-02,0.0
2000-11-03,0.0
2000-11-07,4.3478
2000-11-08,-6.25
2000-11-09,6.6667
2000-11-10,-4.1667
2000-11-13,0.0
2000-11-14,-3.2609
2000-11-16,1.1236
2000-11-17,5.5556
2000-11-20,-3.1579
2000-11-21,-2.1739
2000-11-24,-1.1111
2000-11-27,0.0
2000-11-28,1.1236
2000-11-29,0.0
2000-11-30,2.2222
2000-12-01,-8.6957
2000-12-04,0.0
2000-12-05,4.7619
2000-12-07,0.0
2000-12-11,0.0
2000-12-12,0.0
2000-12-13,9.0909
2000-12-14,-4.1667
2000-12-15,0.0
2000-12-18,2.1739
2000-12-19,2.1277
2000-12-20,0.0
2000-12-21,-10.4167
2000-12-22,-2.3256
2000-12-26,-2.3810000000000002
2000-12-27,2.439
2000-12-28,-2.3810000000000002
2000-12-29,0.0
2001-01-02,4.878
2001-01-03,-2.3256
2001-01-04,-2.3810000000000002
2001-01-05,7.3171
2001-01-08,-6.8182
2001-01-16,2.439
2001-01-17,-2.3810000000000002
2001-01-18,0.0
2001-01-25,4.878
2001-01-26,0.0
2001-01-29,2.3256
2001-01-30,0.0
2001-01-31,-7.9545
2001-02-02,3.7037
2001-02-05,-4.7619
2001-02-06,0.0
2001-02-08,1.25
2001-02-12,1.2346
2001-02-13,-4.878
2001-02-14,2.5641
2001-02-20,5.0
2001-02-21,-9.5238
2001-02-22,6.5789
2001-02-23,-3.7037
2001-02-27,2.5641
2001-02-28,-2.5
2001-03-01,5.1282
2001-03-02,-2.439
2001-03-05,-1.25
2001-03-06,7.5949
2001-03-16,-5.8824
2001-03-19,2.5
2001-03-21,2.439
2001-03-22,-4.7619
2001-03-26,0.0
2001-03-27,0.0
2001-03-29,0.0
2001-03-30,0.0
2001-04-03,-5.0
2001-04-04,0.0
2001-04-05,0.0
2001-04-06,-5.2632
2001-04-09,-6.2222
2001-04-11,7.109
2001-04-16,-0.4425
2001-04-18,-1.7778
2001-04-23,0.4525
2001-04-24,3.6036
2001-04-27,10.8696
2001-04-30,11.3725
2001-05-01,8.4507
2001-05-02,3.8961
2001-05-03,-0.625
2001-05-04,0.6289
2001-05-07,4.6875
2001-05-09,-5.6716
2001-05-10,-5.0633
2001-05-18,0.6667
2001-05-21,4.3046
2001-05-22,-4.127
2001-05-23,2.649
2001-05-25,0.0
2001-05-29,-1.6129
2001-05-30,-0.3279
2001-06-01,0.0
2001-06-07,0.9868
2001-06-12,3.2573
2001-06-13,-5.3628
2001-06-15,-1.6667
2001-06-19,-0.339
2001-06-21,0.0
2001-06-22,0.0
2001-06-25,5.102
2001-06-26,-5.178
2001-06-27,-3.413
2001-06-28,5.3004
2001-06-29,0.0
2001-07-02,-1.6779
2001-07-05,-2.7304
2001-07-06,5.2632
2001-07-09,3.3333
2001-07-10,-3.2258
2001-07-11,-0.3333
2001-07-12,7.6923
2001-07-13,-3.1056
2001-07-16,3.2051
2001-07-17,-2.795
2001-07-19,-0.3195
2001-07-20,-0.641
2001-07-23,-1.2903
2001-07-24,-1.634
2001-07-26,-0.6645
2001-07-27,0.3344
2001-07-30,0.0
2001-07-31,0.0
2001-08-03,-1.6667
2001-08-06,1.6949
2001-08-07,0.0
2001-08-17,-1.6667
2001-08-20,-0.339
2001-08-21,0.3401
2001-08-22,-1.6949
2001-08-23,3.4483
2001-08-27,-3.3333
2001-08-28,-3.4483
2001-09-05,29.2857
2001-09-06,-17.1271
2001-09-07,0.0
2001-09-10,-1.6667
2001-09-17,-5.0847
2001-09-19,-12.5
2001-09-20,2.449
2001-09-21,-2.3904
2001-09-24,8.5714
2001-09-27,-6.015
2001-09-28,4.0
2001-10-01,13.461500000000001
2001-10-02,-3.7288
2001-10-03,-13.0282
2001-10-04,11.336
2001-10-05,-8.7273
2001-10-08,-0.7968
2001-10-10,6.4257
2001-10-11,-3.0189
2001-10-12,-6.2257
2001-10-15,0.0
2001-10-17,0.0
2001-10-18,3.3195
2001-10-22,5.2209
2001-10-23,-7.6336
2001-10-24,9.5041
2001-10-31,-7.1698
2001-11-01,2.439
2001-11-02,5.1587
2001-11-12,-5.6604
2001-11-15,2.0
2001-11-26,3.9215999999999998
2001-11-27,0.0
2001-12-05,3.3962
2001-12-06,-5.1095
2001-12-07,-0.3846
2001-12-11,0.0
2001-12-13,-2.7027
2001-12-14,-0.3968
2001-12-17,1.992
2001-12-20,0.3906
2001-12-21,-12.0623
2001-12-24,3.9823
2001-12-26,-2.9787
2001-12-27,2.6316
2002-01-03,-0.8547
2002-01-04,8.6207
2002-01-10,5.9524
2002-01-11,2.9962999999999997
2002-01-15,-7.2727
2002-01-16,11.7647
2002-01-18,-0.3509
2002-01-22,5.6338
2002-01-23,-12.3333
2002-01-24,0.3802
2002-01-28,12.5
2002-01-29,0.0
2002-01-30,-7.0707
2002-01-31,2.8986
2002-02-04,-2.8169
2002-02-06,0.0
2002-02-07,-0.3623
2002-02-13,1.8182
2002-02-19,0.3571
2002-02-20,0.0
2002-02-22,1.0676
2002-02-25,-1.0563
2002-02-26,0.0
2002-03-04,-2.1352
2002-03-05,-3.6364
2002-03-07,0.7547
2002-03-12,0.0
2002-03-14,5.2434
2002-03-18,1.4235
2002-03-20,3.5088
2002-03-25,-18.6441
2002-03-26,10.4167
2002-03-27,1.5093999999999999
2002-04-01,7.8067
2002-04-03,3.1034
2002-04-04,-3.01
2002-04-08,3.1034
2002-04-12,-2.6756
2002-04-15,0.0
2002-04-16,-3.7801
2002-04-29,2.1429
2002-04-30,4.1958
2002-05-01,-1.3423
2002-05-02,0.0
2002-05-03,3.7415000000000003
2002-05-06,-1.6393
2002-05-07,3.3333
2002-05-09,-3.5484
2002-05-10,0.0
2002-05-15,-9.3645
2002-05-22,1.845
2002-05-23,0.0
2002-05-29,7.2464
2002-05-30,-0.0338
2002-05-31,-5.3734
2002-06-04,0.0
2002-06-05,1.4285999999999999
2002-06-06,3.8731999999999998
2002-06-07,0.0
2002-06-10,0.339
2002-06-11,0.3041
2002-06-12,-4.6817
2002-06-13,0.3534
2002-06-14,2.8169
2002-06-19,0.0
2002-06-20,-3.0822
2002-06-24,1.7668
2002-06-25,-2.0833
2002-06-27,0.0
2002-07-01,0.0
2002-07-02,3.5106
2002-07-03,-2.3638
2002-07-08,-1.4035
2002-07-09,1.4235
2002-07-10,1.0877
2002-07-11,-0.0347
2002-07-12,0.0
2002-07-15,0.0
2002-07-17,-1.0417
2002-07-19,-1.4035
2002-07-22,-11.032
2002-07-23,-1.2
2002-07-24,0.0
2002-07-26,15.3846
2002-07-29,-12.2456
2002-08-05,0.3599
2002-08-07,18.3267
2002-08-08,-0.0337
2002-08-14,-11.0812
2002-08-16,-4.9242
2002-08-23,0.3586
2002-08-26,-1.1513
2002-08-27,1.2048
2002-08-28,-0.3968
2002-08-29,0.0
2002-09-03,3.9840999999999998
2002-09-09,-1.5326
2002-09-10,1.1673
2002-09-11,0.0
2002-09-12,-3.8462
2002-09-16,-3.6
2002-09-17,-0.4149
2002-09-20,4.1667
2002-09-23,-0.8
2002-09-26,-3.629
2002-10-02,-0.4184
2002-10-07,-10.5042
2002-10-09,0.0
2002-10-15,-0.4695
2002-10-21,1.4151
2002-10-29,2.3256
2002-10-30,8.1818
2002-10-31,-5.4622
2002-11-04,-2.6667
2002-11-05,0.4566
2002-11-06,-0.9091
2002-11-08,-1.3761
2002-11-12,-6.0465
2002-11-13,0.0
2002-11-14,-7.4257
2002-11-15,7.4866
2002-11-18,-1.4925
2002-11-22,1.0101
2002-11-25,0.0
2002-11-26,0.0
2002-11-27,-3.0
2002-12-02,3.0928
2002-12-03,0.0
2002-12-04,-3.5
2002-12-05,14.5078
2002-12-06,-7.2398
2002-12-09,11.7073
2002-12-12,-6.9869
2002-12-13,-5.6338
2002-12-16,9.4527
2002-12-17,0.4545
2002-12-18,9.9548
2002-12-30,-9.8765
2002-12-31,3.653
2003-01-06,5.2863
2003-01-08,-9.6234
2003-01-09,8.7963
2003-02-03,4.2553
2003-02-05,0.0
2003-02-07,0.0
2003-02-12,-12.2449
2003-02-13,9.3023
2003-02-25,-9.3617
2003-02-26,8.8732
2003-02-28,-8.5813
2003-03-18,1.8868
2003-03-31,1.8519
2003-04-02,-6.8182
2003-04-07,-14.6341
2003-04-08,-2.2857
2003-04-09,0.0
2003-04-10,0.5848
2003-04-11,9.8837
2003-04-14,0.5291
2003-04-15,-8.9474
2003-04-16,0.0
2003-04-17,0.578
2003-04-23,16.6667
2003-04-25,-0.4926
2003-04-29,-6.9307
2003-05-06,10.6383
2003-05-07,-0.4808
2003-05-08,0.4831
2003-05-13,13.9423
2003-05-14,-18.5654
2003-05-23,-3.6269
2003-05-27,6.4516
2003-05-28,1.0101
2003-05-29,10.0
2003-05-30,-1.8182
2003-06-02,-0.463
2003-06-06,0.0
2003-06-10,9.3023
2003-06-12,0.0
2003-06-19,0.0
2003-06-24,0.0
2003-06-27,5.5319
2003-06-30,-5.2419
2003-07-07,5.9574
2003-07-09,4.4177
2003-07-10,-0.3846
2003-07-11,5.7915
2003-07-18,-8.0292
2003-07-21,-3.5714
2003-07-22,14.3621
2003-07-25,6.1533
2003-07-29,-2.0339
2003-07-30,0.0
2003-07-31,0.0
2003-08-04,0.346
2003-08-06,0.0
2003-08-07,-1.7241
2003-08-11,-1.4035
2003-08-12,5.694
2003-08-15,-10.7744
2003-08-18,1.8868
2003-08-21,-7.7778
2003-08-22,12.4498
2003-09-02,6.0714
2003-09-03,-0.6734
2003-09-04,1.3559
2003-09-05,0.3344
2003-09-08,0.0
2003-09-09,2.6667
2003-09-11,2.2727
2003-09-12,-2.2222
2003-09-22,-2.9221
2003-09-26,-2.3411
2003-09-29,2.7397
2003-09-30,2.6667
2003-10-01,0.0
2003-10-02,13.3117
2003-10-03,0.0
2003-10-06,0.0
2003-10-07,0.0
2003-10-08,-1.1461000000000001
2003-10-09,-1.7391
2003-10-10,1.7699
2003-10-13,2.029
2003-10-14,-9.0909
2003-10-15,3.125
2003-10-16,7.5758
2003-10-17,0.0
2003-10-20,-0.2817
2003-10-21,1.1299
2003-10-22,-2.2346
2003-10-24,-0.2857
2003-10-27,0.2865
2003-10-28,0.0
2003-10-29,2.8571
2003-10-30,0.0
2003-10-31,13.3333
2003-11-03,-1.9607999999999999
2003-11-04,0.0
2003-11-05,0.0
2003-11-10,3.75
2003-11-11,0.0
2003-11-12,-2.1687
2003-11-13,1.9704000000000002
2003-11-14,2.657
2003-11-17,-4.0
2003-11-19,-1.9607999999999999
2003-11-24,0.0
2003-11-25,0.0
2003-11-26,-2.0
2003-11-28,6.8878
2003-12-03,-3.3413
2003-12-04,3.7037
2003-12-05,-0.2381
2003-12-08,0.0
2003-12-09,0.0
2003-12-10,-0.2387
2003-12-11,-1.1962
2003-12-12,2.4213
2003-12-15,-2.5768
2003-12-16,5.0716
2003-12-17,12.0092
2003-12-18,-1.0309
2003-12-19,-1.0417
2003-12-22,3.1579
2003-12-23,-0.4082
2003-12-26,0.4098
2003-12-29,9.1837
2003-12-30,0.1869
2003-12-31,-14.5522
2004-01-02,10.6987
2004-01-05,0.0
2004-01-06,-0.5917
2004-01-07,-0.3968
2004-01-08,0.996
2004-01-09,3.5503
2004-01-12,-0.381
2004-01-13,7.457
2004-01-14,-0.7117
2004-01-15,1.2545
2004-01-16,-0.885
2004-01-20,1.7856999999999998
2004-01-21,-2.4561
2004-01-22,0.8993
2004-01-23,1.6042999999999998
2004-01-26,4.386
2004-01-27,-0.6723
2004-01-28,-0.6768
2004-01-29,-0.8518
2004-01-30,-4.1237
2004-02-05,1.0753
2004-02-06,0.1773
2004-02-09,8.3186
2004-02-10,10.1307
2004-02-11,-0.7418
2004-02-12,11.2108
2004-02-13,-0.5376
2004-02-17,-4.7297
2004-02-18,-0.8511
2004-02-19,-0.5722
2004-02-20,0.7194
2004-02-23,-2.1429
2004-02-24,0.8759
2004-02-25,-1.3025
2004-02-26,0.1466
2004-02-27,-3.2211
2004-03-01,2.118
2004-03-02,-2.8148
2004-03-04,0.1524
2004-03-05,3.3486000000000002
2004-03-08,-1.9146
2004-03-09,0.4505
2004-03-10,0.0
2004-03-11,0.299
2004-03-12,-0.149
2004-03-15,0.1493
2004-03-16,-0.8942
2004-03-17,-1.5038
2004-03-18,-1.5267
2004-03-19,0.4651
2004-03-22,2.7778
2004-03-23,-0.3003
2004-03-24,-1.9578
2004-03-25,-0.1536
2004-03-30,1.3846
2004-03-31,0.607
2004-04-01,5.8824
2004-04-02,-3.1339
2004-04-05,2.9412000000000003
2004-04-06,-1.0
2004-04-07,-0.1443
2004-04-08,1.7341
2004-04-12,0.9943
2004-04-13,-2.391
2004-04-14,1.1527
2004-04-15,-0.2849
2004-04-16,0.1429
2004-04-19,0.0
2004-04-20,-2.8531
2004-04-21,-3.0837
2004-04-23,5.9091000000000005
2004-04-26,-0.2861
2004-04-27,-1.8508
2004-04-28,-2.9382
2004-04-29,-1.3554
2004-04-30,0.0305
2004-05-03,2.1062
2004-05-04,2.3916
2004-05-05,6.5693
2004-05-06,-1.9118
2004-05-07,0.1499
2004-05-10,0.8982
2004-05-12,-3.7092
2004-05-14,-1.2327
2004-05-17,3.5881
2004-05-18,1.2048
2004-05-19,0.1488
2004-05-20,-1.1887
2004-05-21,-1.203
2004-05-24,0.0
2004-05-25,0.3044
2004-05-26,-1.3657
2004-05-28,-0.4615
2004-06-01,-0.6182
2004-06-02,0.7776
2004-06-03,-0.9259
2004-06-08,0.1713
2004-06-09,-0.0155
2004-06-10,0.9331
2004-06-14,-1.5408
2004-06-16,-0.313
2004-06-17,0.9419
2004-06-18,-1.2442
2004-06-21,1.5748
2004-06-22,0.6202
2004-06-23,-0.7858
2004-06-24,-1.2269
2004-06-25,-0.4717
2004-06-28,-3.1596
2004-06-29,2.447
2004-06-30,-2.707
2004-07-01,0.6547
2004-07-02,-0.7967
2004-07-06,-3.2945
2004-07-07,-0.5085
2004-07-08,-0.8518
2004-07-09,1.3746
2004-07-12,-1.5253999999999999
2004-07-13,-0.1549
2004-07-14,3.2408
2004-07-15,-0.8182
2004-07-16,-1.5152
2004-07-19,-0.6838
2004-07-20,-1.0327
2004-07-21,0.8696
2004-07-22,-2.5862
2004-07-23,-0.177
2004-07-27,-6.0284
2004-07-28,4.5283
2004-07-29,3.7906
2004-07-30,0.8696
2004-08-02,-1.0345
2004-08-03,9.7561
2004-08-04,-0.9524
2004-08-05,0.0
2004-08-06,-0.641
2004-08-09,-0.3226
2004-08-10,-1.9417
2004-08-11,0.33
2004-08-12,-4.4408
2004-08-13,7.5731
2004-08-16,-4.16
2004-08-17,1.6694
2004-08-18,2.2989
2004-08-19,0.321
2004-08-20,2.24
2004-08-23,-2.1909
2004-08-24,2.7199999999999998
2004-08-25,-0.3115
2004-08-26,0.625
2004-08-27,-2.3292
2004-08-30,-3.4976
2004-08-31,6.2603
2004-09-01,-0.7752
2004-09-02,-1.25
2004-09-03,1.2658
2004-09-09,0.1562
2004-09-14,-0.936
2004-09-15,-2.3622
2004-09-16,1.6129
2004-09-17,-0.7937
2004-09-20,-1.44
2004-09-21,5.1948
2004-09-22,-2.1605
2004-09-23,-1.5773000000000001
2004-09-24,0.9615
2004-09-27,0.3175
2004-09-28,-3.0063
2004-09-29,1.7945
2004-09-30,-0.3205
2004-10-01,-0.3215
2004-10-04,0.6452
2004-10-06,1.1218
2004-10-07,-1.4263
2004-10-08,0.3215
2004-10-11,-0.8013
2004-10-13,-1.454
2004-10-14,-1.6393
2004-10-15,0.0
2004-10-18,0.0
2004-10-19,-7.6667
2004-10-20,7.5812
2004-10-21,5.7047
2004-10-22,-5.5556
2004-10-26,0.0
2004-10-27,0.0
2004-10-28,0.8403
2004-10-29,0.0
2004-11-01,-1.1
2004-11-02,0.7752
2004-11-03,-1.0033
2004-11-04,-0.3378
2004-11-05,-0.678
2004-11-08,6.9966
2004-11-09,-0.9569
2004-11-10,-0.161
2004-11-11,-3.2258
2004-11-12,3.5
2004-11-16,-3.8647
2004-11-18,0.1675
2004-11-22,-0.1672
2004-11-24,0.5025
2004-11-26,-0.5
2004-11-29,-2.0101
2004-11-30,1.1966
2004-12-01,-0.3378
2004-12-02,-0.339
2004-12-03,0.3401
2004-12-06,-0.1695
2004-12-07,0.0
2004-12-08,0.0
2004-12-09,0.0
2004-12-10,-0.6791
2004-12-13,0.5128
2004-12-14,-0.5102
2004-12-15,0.5128
2004-12-16,-1.3605
2004-12-17,-0.8621
2004-12-20,0.0
2004-12-21,1.0435
2004-12-22,0.5164
2004-12-23,0.1712
2004-12-27,-0.6838
2004-12-28,0.5164
2004-12-29,1.0274
2004-12-30,0.0
2004-12-31,-0.1695
2005-01-03,0.1698
2005-01-04,-0.8475
2005-01-05,0.6838
2005-01-06,-0.1698
2005-01-07,0.0
2005-01-10,-0.1701
2005-01-11,-1.1925
2005-01-12,-0.1724
2005-01-13,1.7271
2005-01-18,-0.1698
2005-01-19,0.1701
2005-01-20,1.0187
2005-01-21,-1.1764999999999999
2005-01-24,1.0204
2005-01-25,0.0
2005-01-26,4.3771
2005-01-27,0.0
2005-01-28,2.2580999999999998
2005-01-31,2.6814
2005-02-01,1.2288999999999999
2005-02-02,0.607
2005-02-03,1.7949000000000002
2005-02-04,0.0148
2005-02-07,-0.2963
2005-02-08,-0.8915
2005-02-09,0.4498
2005-02-11,0.0
2005-02-14,0.2985
2005-02-15,-0.2976
2005-02-16,0.4478
2005-02-17,-0.4458
2005-02-18,0.0
2005-02-22,-0.1493
2005-02-23,0.1495
2005-02-24,0.0
2005-02-25,7.4627
2005-02-28,-0.6944
2005-03-01,0.4196
2005-03-02,0.0
2005-03-03,-0.1393
2005-03-04,0.0
2005-03-07,-0.2789
2005-03-09,0.0
2005-03-10,0.6993
2005-03-11,0.5556
2005-03-14,-0.5525
2005-03-15,0.0
2005-03-16,0.2778
2005-03-17,0.1385
2005-03-18,0.1383
2005-03-21,0.0
2005-03-22,-0.1381
2005-03-23,-0.4149
2005-03-24,-0.2778
2005-03-28,0.8357
2005-03-29,0.6906
2005-03-30,0.1372
2005-03-31,1.2328999999999999
2005-04-01,0.0
2005-04-04,-1.2179
2005-04-05,1.0959
2005-04-06,1.626
2005-04-07,6.4
2005-04-08,0.6266
2005-04-11,-1.1208
2005-04-12,1.0831
2005-04-13,0.7974
2005-04-14,-1.2361
2005-04-15,2.0025
2005-04-18,1.227
2005-04-19,-0.6061
2005-04-20,-1.5854
2005-04-21,1.7348
2005-04-22,1.4616
2005-04-25,4.8019
2005-04-26,-2.9782
2005-04-27,0.2361
2005-04-28,-1.0601
2005-04-29,0.8333
2005-05-02,-0.8264
2005-05-03,-1.9048
2005-05-04,2.0631
2005-05-05,0.4756
2005-05-06,2.1302
2005-05-09,-2.6651
2005-05-10,0.2381
2005-05-11,-2.3468
2005-05-12,0.0
2005-05-13,-0.267
2005-05-16,-1.8742
2005-05-17,-0.4093
2005-05-18,1.0959
2005-05-19,-0.542
2005-05-20,-1.9074
2005-05-23,-1.6667
2005-05-24,-1.8362
2005-05-25,0.0
2005-05-26,-2.1583
2005-05-27,-1.4706000000000001
2005-05-31,4.3284
2005-06-01,-0.2861
2005-06-03,3.5868
2005-06-06,-7.0637
2005-06-07,5.9613
2005-06-08,3.3755
2005-06-09,-3.6734999999999998
2005-06-10,0.2825
2005-06-13,-0.2817
2005-06-14,0.9887
2005-06-15,0.5594
2005-06-17,-7.5104
2005-06-20,4.5113
2005-06-21,2.7338
2005-06-22,0.0
2005-06-23,0.1401
2005-06-27,8.3916
2005-06-28,-0.129
2005-06-29,0.0
2005-06-30,0.1292
2005-07-01,-0.129
2005-07-05,13.5659
2005-07-06,-5.5745000000000005
2005-07-07,2.4096
2005-07-08,0.0
2005-07-11,1.1764999999999999
2005-07-12,-1.1628
2005-07-13,-3.2941
2005-07-14,0.365
2005-07-15,-1.4545
2005-07-18,2.46
2005-07-19,0.9169
2005-07-20,-0.3137
2005-07-21,0.1193
2005-07-22,0.1192
2005-07-25,0.0
2005-07-26,-0.2381
2005-07-27,0.0
2005-07-28,0.1193
2005-07-29,0.1192
2005-08-01,0.0
2005-08-02,-0.119
2005-08-03,0.1192
2005-08-04,0.0
2005-08-05,-0.5952
2005-08-08,0.479
2005-08-09,1.0727
2005-08-10,-0.9434
2005-08-11,0.119
2005-08-12,-0.8323
2005-08-15,0.4796
2005-08-16,0.2387
2005-08-17,-0.8333
2005-08-18,1.2005
2005-08-19,-1.4235
2005-08-22,-0.1203
2005-08-23,-0.7229
2005-08-24,-0.2427
2005-08-25,-0.2433
2005-08-26,-6.9512
2005-08-29,7.0773
2005-08-30,-0.612
2005-08-31,-0.3695
2005-09-02,1.1125
2005-09-06,-0.8557
2005-09-07,-0.4932
2005-09-08,0.0
2005-09-09,0.8674
2005-09-12,-1.8428
2005-09-13,-0.7509
2005-09-14,3.151
2005-09-15,-0.243
2005-09-16,-1.1029
2005-09-19,-2.8501
2005-09-20,0.1276
2005-09-21,0.6369
2005-09-22,-0.1266
2005-09-23,-1.7744
2005-09-26,0.0
2005-09-27,0.0
2005-09-29,2.1935000000000002
2005-09-30,-2.7778
2005-10-04,0.0
2005-10-05,-0.5195
2005-10-12,-4.8303
2005-10-13,-1.6461000000000001
2005-10-14,-2.5105
2005-10-17,2.289
2005-10-19,1.4685000000000001
2005-10-20,0.0689
2005-10-28,-1.9284
2005-11-02,-2.3876
2005-11-03,0.1439
2005-11-04,0.1437
2005-11-07,-1.0043
2005-11-08,2.8986
2005-11-09,4.0845
2005-11-10,0.0
2005-11-14,1.8944999999999999
2005-11-15,-1.1952
2005-11-16,-1.0753
2005-11-17,0.0
2005-11-18,-2.4457
2005-11-21,0.0
2005-11-23,-1.1908
2005-11-25,0.6413
2005-11-28,-1.9607999999999999
2005-11-29,2.0
2005-11-30,0.0
2005-12-01,0.0
2005-12-02,-5.3221
2005-12-05,3.5503
2005-12-07,4.7143
2005-12-09,-0.2729
2005-12-14,-4.3776
2005-12-15,-0.5722
2005-12-19,0.7194
2005-12-21,1.2857
2005-12-22,-2.6798
2005-12-27,-0.8696
2005-12-28,0.8772
2005-12-29,-0.1449
2005-12-30,-0.4354
2006-01-03,-2.0408
2006-01-04,8.631
2006-01-05,-7.2603
2006-01-06,-1.7725
2006-01-09,2.1053
2006-01-10,3.0928
2006-01-11,1.0
2006-01-12,-0.1414
2006-01-18,-0.8499
2006-01-24,-4.0
2006-01-25,4.1667
2006-01-26,6.4286
2006-01-27,-2.6846
2006-01-30,2.4828
2006-01-31,-0.9421
2006-02-01,-0.9239
2006-02-03,0.6583
2006-02-06,-1.2262
2006-02-07,-0.0345
2006-02-08,-0.1035
2006-02-09,1.3812
2006-02-14,-4.1417
2006-02-16,2.473
2006-02-17,1.1096
2006-02-22,-0.156
2006-02-23,7.3004999999999995
2006-02-24,9.475
2006-02-27,-5.848
2006-02-28,6.2112
2006-03-01,1.7544
2006-03-02,-2.2989
2006-03-03,-0.5882
2006-03-06,0.5917
2006-03-07,-0.4706
2006-03-08,-0.1182
2006-03-09,-0.9467
2006-03-10,0.3584
2006-03-13,0.8333
2006-03-14,0.8264
2006-03-15,-0.8197
2006-03-16,0.3542
2006-03-17,-1.6471
2006-03-20,0.4785
2006-03-21,0.2381
2006-03-22,-0.2375
2006-03-23,1.1905000000000001
2006-03-24,1.0588
2006-03-27,-1.2806
2006-03-28,0.5778
2006-03-29,-0.34
2006-03-30,-0.3529
2006-03-31,0.2361
2006-04-03,0.1178
2006-04-04,0.4706
2006-04-05,0.7026
2006-04-06,-1.1628
2006-04-07,-0.1176
2006-04-10,0.1178
2006-04-11,-0.2353
2006-04-12,0.1179
2006-04-13,0.0
2006-04-17,1.2955999999999999
2006-04-18,-1.1628
2006-04-19,-0.4706
2006-04-20,0.2364
