ticker,LYBC US Equity
2006-09-11,0.0
2006-09-21,-0.6623
2006-09-28,2.2021
2006-09-29,7.7303
2006-10-05,-12.0611
2006-10-13,4.1667
2006-10-16,1.6667
2006-10-17,-0.8197
2006-10-19,0.8264
2006-10-24,0.0
2006-10-25,0.0
2006-11-01,0.0
2006-11-08,4.5902
2006-12-13,0.3135
2006-12-15,2.8125
2006-12-21,-4.2553
2006-12-27,0.8254
2007-01-08,0.3175
2007-01-16,-1.8987
2007-01-24,2.4194
2007-01-25,3.622
2007-02-28,-4.4073
2007-04-17,2.6134
2007-04-18,0.0
2007-04-20,3.125
2007-04-23,-4.5455
2007-04-24,4.4444
2007-04-25,-1.9757
2007-05-01,2.3256
2007-05-11,0.303
2007-05-24,0.0
2007-06-01,0.0
2007-06-15,1.2085
2007-06-19,-1.194
2007-06-25,-0.3021
2007-07-03,0.8249
2007-07-05,-0.1515
2007-07-06,0.1517
2007-07-18,-0.7576
2007-07-20,0.0
2007-07-30,-3.8167999999999997
2007-07-31,0.0
2007-08-02,-4.7619
2007-08-07,0.0
2007-08-09,-1.6667
2007-08-15,-5.9322
2007-08-16,-2.7027
2007-08-17,3.7037
2007-08-22,-5.3571
2007-08-24,1.8868
2007-09-04,-2.7778
2007-09-05,2.8571
2007-09-12,0.9259
2007-09-26,3.0275
2007-10-02,5.036
2007-10-16,-1.5411000000000001
2007-10-25,0.1739
2007-11-01,1.5625
2007-11-20,0.0
2007-11-21,2.2222
2007-11-23,0.0
2007-12-06,4.5151
2007-12-13,-0.64
2007-12-21,-3.3816
2008-01-02,-0.7402
2008-01-03,6.7797
2008-01-04,0.0
2008-01-22,-6.6667
2008-02-22,7.1429
2008-03-10,-0.7937
2008-03-12,-1.6
2008-03-14,2.439
2008-03-17,-2.8571
2008-04-04,-0.3298
2008-04-08,-3.2098
2008-04-09,4.2735
2008-05-02,0.0
2008-05-05,-0.4918
2008-05-12,3.7891
2008-05-20,-2.3810000000000002
2008-05-21,-3.9024
2008-05-23,1.3536000000000001
2008-05-27,-0.1669
2008-06-03,0.0
2008-06-09,0.6689
2008-06-10,0.0
2008-06-17,-1.6611
2008-07-03,-9.618
2008-07-15,6.6038
2008-07-24,0.885
2008-08-05,1.7544
2008-08-22,0.0
2008-08-26,0.0
2008-08-28,0.8621
2008-09-17,-2.5641
2008-10-08,-0.7444
2008-10-09,0.0
2008-10-10,-14.2857
2008-10-15,4.1667
2008-10-17,-12.0
2008-10-20,12.5
2008-10-24,1.0101
2008-10-27,2.0
2008-11-05,-1.9607999999999999
2008-11-10,-6.0
2008-11-12,6.383
2008-11-13,-2.0
2008-11-18,0.0
2008-11-20,6.1224
2008-11-21,-1.9231
2009-01-06,1.1503
2009-01-28,-2.9412000000000003
2009-03-04,3.0303
2009-03-19,-28.4314
2009-03-20,42.4658
2009-03-24,0.0
2009-03-27,1.1154
2009-04-08,0.0
2009-04-14,5.7692
2009-05-06,0.0
2009-05-12,0.0
2009-05-20,5.4545
2009-05-21,3.1034
2009-05-22,2.0067
2009-05-27,-1.6393
2009-05-28,3.3333
2009-05-29,6.4516
2009-06-02,-3.0303
2009-06-03,0.0
2009-06-26,0.9062
2009-06-29,0.9375
2009-07-21,0.3096
2009-07-22,-1.2346
2009-08-13,1.5625
2009-09-21,0.3077
2009-09-22,5.8282
2009-09-30,2.3392
2009-10-08,14.2857
2009-10-09,0.0
2009-10-20,-15.625
2009-10-23,0.0
2009-10-26,-14.0741
2009-10-27,1.7241
2009-10-28,0.0
2009-11-04,-5.0847
2009-11-05,3.5714
2009-11-25,-0.8621
2010-02-10,5.4482
2010-02-16,0.0
2010-02-23,10.0
2010-03-04,1.8182
2010-03-09,14.5833
2010-04-01,4.5812
2010-04-06,-4.3805
2010-04-07,2.0942
2010-04-08,0.0
2010-04-09,0.0
2010-05-05,-7.6923
2010-05-20,-4.8611
2010-06-04,0.7299
2010-06-30,7.3164
2010-07-21,0.2182
2010-08-13,-2.0408
2010-08-16,0.0
2010-08-17,0.0
2010-08-31,-2.0833
2010-09-03,0.0
2010-09-07,5.5319
2010-09-14,-5.2419
2010-09-22,2.8369
2010-09-28,-1.7103000000000002
2010-10-05,3.3994
2010-10-12,-2.4657999999999998
2010-10-18,-0.8146
2010-10-20,-0.8779
2010-11-08,11.4286
2010-11-12,2.5641
2010-11-18,-7.5
2010-11-22,8.1081
2010-12-07,0.1252
2010-12-13,0.0
2010-12-22,0.0
2011-01-18,-1.6888999999999998
2011-01-19,28.2051
2011-04-04,-9.4021
2011-04-13,0.0
2011-04-25,0.0
2011-05-09,9.4444
2011-05-13,1.5228000000000002
2011-06-17,0.0
2011-07-12,0.7049
2011-08-03,-7.5
2011-08-08,-0.5405
2011-08-17,8.6957
2011-09-08,-15.5
2011-09-09,18.3432
2011-09-19,-1.0
2011-10-21,-16.5819
2011-11-03,21.9512
2011-11-28,-12.0
2011-11-29,-7.9545
2011-12-02,8.642
2011-12-28,-8.1818
2012-01-06,5.0
2012-01-11,-3.4286
2012-01-12,3.5503
2012-01-23,-0.0238
2012-01-24,0.0238
2012-01-26,-0.9286
2012-03-01,8.1471
2012-03-05,6.6667
2012-03-13,15.625
2012-03-20,-15.5405
2012-05-01,21.1632
2012-05-14,0.0
2012-05-16,-0.6667
2012-05-25,-17.5839
2012-06-15,4.2345
2012-06-29,0.9464
2012-07-09,0.0
2012-07-10,-0.9375
2012-07-13,0.0
2012-07-19,-0.1577
2012-07-20,0.0
2012-07-30,0.0
2012-08-02,-4.6761
2012-08-14,4.9055
2012-12-19,11.6427
2012-12-28,-0.4042
2013-01-15,1.4493
2013-01-18,0.0
2013-01-29,7.1429
2013-02-12,6.6667
2013-03-11,0.0
2013-03-14,0.0
2013-04-25,0.7811
2013-05-13,0.0
2013-05-14,0.0
2013-05-23,-5.0
2013-05-31,-0.0263
2013-06-19,0.0263
2013-07-02,3.4757
2013-07-03,-3.359
2013-07-09,0.0
2013-07-16,0.8225
2013-07-25,0.0
2013-08-05,-5.2632
2013-08-07,-2.4167
2013-08-12,-1.7079
2013-08-14,1.3611
2013-09-03,9.7429
2013-09-04,-2.3952
2013-09-06,0.0267
2013-09-13,6.6667
2013-09-19,-12.325
2013-09-27,6.5055
2013-10-21,0.0
2013-11-22,-4.7297
2013-11-25,4.6809
2013-12-02,-4.3089
2013-12-11,13.1974
2014-01-10,3.5092
2014-01-17,0.0
2014-01-27,0.0
2014-01-29,-7.2927
2014-02-13,10.4972
2014-02-19,-9.4048
2014-03-06,7.753
2014-03-21,-6.6829
2014-04-08,2.8209999999999997
2014-04-09,4.4872
2014-04-21,3.0675
2014-04-22,-7.1429
2014-04-23,2.5641
2014-07-07,3.3527
2014-07-08,-2.439
2014-07-09,-0.625
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,-2.5157
2014-07-17,0.0516
2014-07-22,-0.4901
2014-07-23,0.0
2014-07-24,-1.1663999999999999
2014-07-28,3.1996
2014-07-29,0.0
2014-07-30,-1.0165
2014-07-31,0.1284
2014-08-01,-0.1282
2014-08-04,0.0
2014-08-08,0.7702
2014-08-12,0.0255
2014-08-14,0.6113
2014-08-15,2.5316
2014-08-18,-3.7037
2014-08-19,0.641
2014-08-21,-0.6369
2014-08-28,6.1282
2014-08-29,-5.7743
2014-09-02,6.1282
2014-09-12,-5.7743
2014-09-19,5.0769
2014-10-06,-0.2463
2014-10-09,-2.5926
2014-10-23,8.7452
2014-11-05,-2.0979
2014-11-17,2.9762
2014-11-21,2.8902
2014-11-24,-2.0225
2014-11-25,0.0
2014-12-02,1.4908000000000001
2014-12-19,1.6949
2014-12-30,1.8826
2015-02-12,1.7378
2015-02-26,5.9243
2015-02-27,-3.0414
2015-03-04,-2.1053
2015-03-10,-1.6129
2015-03-11,7.082
2015-03-24,-4.0621
2015-04-29,0.3003
2015-05-18,2.6518
2015-05-22,-1.8542
2015-05-26,3.9694000000000003
2015-05-27,0.0
2015-06-05,-0.0612
2015-06-11,0.0
2015-06-12,-0.9193
2015-06-24,1.0309
2015-07-02,0.9872
2015-07-06,0.0
2015-09-11,0.8147
2015-09-24,7.0707
2015-09-28,-3.9623
2015-10-13,0.9901
2015-10-19,-0.9804
2015-10-29,34.6535
2015-11-04,-5.8824
2015-11-06,-1.5625
2015-11-09,-1.5873
2015-11-12,-3.2258
2015-11-13,6.6667
2015-11-24,-6.25
2015-12-04,6.6667
2015-12-07,-1.5625
2015-12-08,1.5873
2015-12-10,-3.125
2015-12-15,0.0
2015-12-17,0.0
2015-12-22,0.0
2015-12-31,0.6494
2016-01-12,0.0
2016-01-14,0.8065
2016-01-19,0.0
2016-01-20,-0.8
2016-02-19,-3.2258
2016-02-23,-0.8333
2016-02-24,-5.8824
2016-02-25,5.3571
2016-02-26,0.0
2016-02-29,0.0
2016-03-02,0.0
2016-03-04,1.6949
2016-03-07,3.3
2016-03-08,0.0
2016-03-09,0.0
2016-03-16,-7.1636
2016-03-18,4.9705
2016-04-13,0.1669
2016-05-04,-1.6333
2016-05-05,-3.3887
2016-05-06,8.6987
2016-05-31,-0.7744
2016-06-14,-0.813
2016-06-16,0.0
2016-06-23,-0.8197
2016-07-05,0.8333
2016-07-14,-0.8264
2016-07-26,1.6667
2016-08-15,-0.8197
2016-08-16,0.8264
2016-08-22,-1.6393
2016-09-19,0.0
2016-09-20,1.6667
2016-09-27,-1.6393
2016-10-13,-1.8487
2016-10-19,2.7393
2016-11-07,3.3338
2016-11-08,0.0
2016-11-14,3.0645
2016-11-28,-0.939
2016-11-29,0.0
2016-12-02,-3.6334999999999997
2016-12-06,3.2787
2016-12-12,0.0
2016-12-13,0.0
2016-12-21,-0.4444
2017-01-09,2.8283
2017-01-10,0.0317
2017-01-12,0.0004
2017-01-13,1.5621
2017-01-19,-1.3846
2017-01-20,2.9641
2017-01-23,0.7576
2017-01-25,0.7519
2017-01-30,0.2985
2017-01-31,1.0307
2017-02-03,0.1582
2017-02-08,1.4706000000000001
2017-02-13,15.9101
2017-02-17,0.0025
2017-03-07,12.5281
2017-03-08,0.0222
2017-03-14,-10.02
2017-03-17,-1.2346
2017-03-22,-8.775
2017-03-28,6.8786000000000005
2017-04-03,5.7821
2017-04-05,-4.8316
2017-04-17,0.0
2017-04-19,3.8462
2017-05-05,-8.642
2017-05-17,5.4054
2017-05-22,-1.2821
2017-05-31,0.0
2017-06-15,2.5974
2017-06-21,-1.2658
2017-07-07,1.8327
2017-07-17,-1.1407
2017-07-18,-2.5641
2017-07-20,-2.6316
2017-07-24,2.7027
2017-08-17,-3.9474
2017-08-18,1.3699
2017-08-23,2.1622
2017-08-24,0.0
2017-09-28,-0.1058
2017-10-10,0.0
2017-10-11,0.0
2017-10-24,0.0
2017-11-03,1.3333
2017-11-08,-1.2894999999999999
2017-11-09,-0.0267
2017-11-13,-1.3333
2017-11-14,0.0
2017-11-21,-5.2432
2017-11-27,1.255
2017-11-29,0.0
2017-12-01,-0.7014
2017-12-04,2.1219
2017-12-07,2.0862
2017-12-14,-4.0816
2017-12-15,0.7092
2017-12-18,-0.0704
2017-12-19,0.0705
2017-12-22,-0.7042
2017-12-26,0.7092
2018-01-10,0.0568
2018-01-11,4.8227
2018-01-16,-2.1651
2018-01-23,-2.7331
2018-01-24,1.8145
2018-01-29,-0.5587
2018-01-31,-0.9551
2018-02-05,-0.4538
2018-02-06,-1.4245
2018-02-08,4.0462
2018-02-12,-4.8611
2018-02-13,0.7299
2018-02-14,-3.1884
2018-02-15,6.2874
2018-02-16,-1.4085
2018-02-20,-4.1086
2018-02-27,1.305
2018-03-02,-1.2941
2018-03-05,1.6091
2018-03-06,1.3195999999999999
2018-03-08,2.4602
2018-03-09,4.5198
2018-03-13,3.7568
2018-03-19,-2.3131
2018-03-20,-0.0053
2018-03-28,0.72
2018-04-03,-0.6667
2018-04-05,-0.6174
2018-04-09,0.0
2018-04-11,-0.054
2018-04-13,2.7027
2018-04-17,-2.5
2018-04-25,-0.135
2018-04-26,0.0
2018-04-27,0.0
2018-05-02,0.1351
2018-05-09,-1.4845
2018-05-11,-1.863
2018-05-14,1.8984
2018-05-16,1.3699
2018-05-22,-3.3243
2018-05-29,2.0408
2018-06-11,-0.6849
2018-06-19,-1.3241
2018-06-22,0.0
2018-06-29,0.7606
2018-07-09,4.8365
2018-07-26,-2.6667
2018-07-27,0.6849
2018-07-30,0.0
2018-08-07,-2.449
2018-08-13,2.5105
2018-08-16,-0.6803
2018-08-20,2.7123
2018-08-21,2.8274
2018-08-22,0.5188
2018-08-24,0.0
2018-08-27,0.0
2018-08-31,-6.6838999999999995
2018-09-05,2.323
2018-09-06,0.0
2018-09-07,-2.5676
2018-09-10,1.2483
2018-09-12,0.0
2018-09-13,1.3699
2018-09-14,0.0
2018-09-18,0.0
2018-09-19,1.1892
2018-09-26,-1.1752
2018-10-01,-1.2262
2018-10-10,0.0
2018-10-11,18.3448
2018-10-15,-4.4289
2018-10-17,0.0
2018-10-18,1.2195
2018-10-23,0.0
2018-10-26,1.2048
2018-10-29,-2.3810000000000002
2018-10-30,0.0
2018-11-02,0.0488
2018-11-05,-2.4866
2018-11-09,7.475
2018-11-21,0.0233
2018-11-26,2.3256
2018-11-28,2.2727
2018-12-07,0.0
2018-12-18,-8.6667
2019-01-17,2.9657
2019-01-18,-4.7608
2019-02-05,4.9738
2019-02-11,0.7143
2019-02-14,6.383
2019-02-20,-6.6667
2019-02-21,-1.1905000000000001
2019-03-05,-1.1084
2019-03-07,-0.0244
2019-03-11,1.7548
2019-03-12,-3.5928
2019-03-18,-0.6211
2019-03-22,0.125
2019-03-25,0.0
2019-03-26,4.8689
2019-03-27,-2.3810000000000002
2019-04-02,3.1941
2019-04-03,2.3810000000000002
2019-04-04,-1.7442
2019-04-11,-0.5917
2019-04-15,0.0
2019-04-24,0.0
2019-05-02,-3.5714
2019-05-08,3.6790000000000003
2019-05-09,-3.5484999999999998
2019-05-13,0.0
2019-05-14,0.0
2019-05-16,0.0
2019-05-20,-2.5679
2019-05-21,3.6493
2019-05-30,-2.0782
2019-05-31,0.1248
2019-06-04,2.2444
2019-06-05,-1.2195
2019-06-06,1.2346
2019-06-07,-2.1951
2019-06-17,-0.2244
2019-06-21,0.3499
2019-06-26,2.1171
2019-06-27,15.3659
2019-06-28,-10.6383
2019-07-01,-2.1429
2019-07-12,3.4063
2019-07-23,-2.9412000000000003
2019-07-25,0.0
2019-07-29,3.0061
2019-08-01,-2.9183
2019-08-06,-0.6061
2019-08-09,0.0
2019-08-12,-1.8293
2019-08-14,-2.3602
2019-08-16,3.6896
2019-08-19,0.6135
2019-08-27,0.0
2019-09-04,-2.561
2019-09-06,-0.1252
2019-09-09,0.0
2019-09-12,0.0
2019-09-23,0.0
2019-09-25,0.0
2019-10-04,-1.4903
2019-10-07,0.0
2019-10-11,0.641
2019-10-15,-3.1592000000000002
2019-10-17,1.9468999999999999
2019-10-24,-1.1355
2019-10-28,2.4015
2019-10-29,-1.8608
2019-10-31,0.5195
2019-11-01,1.3953
2019-11-06,2.4975
2019-11-07,-2.4615
2019-11-08,0.0255
2019-11-11,-0.5097
2019-11-12,-0.0512
2019-11-14,0.5126
2019-11-15,-1.5808
2019-11-18,0.1295
2019-11-19,-3.4929
2019-11-20,1.8767
2019-11-21,1.3158
2019-11-25,0.0
2019-11-26,-0.2857
2019-11-27,-1.0159
2019-11-29,-0.6579
2019-12-04,1.3245
2019-12-06,0.4706
2019-12-11,-1.7694999999999999
2019-12-12,0.0
2019-12-16,0.6623
2019-12-18,-1.9737
2019-12-20,2.0134
2019-12-23,-1.3158
2019-12-24,1.3333
2019-12-26,1.1579
2019-12-30,-0.3382
2019-12-31,4.6053
2020-01-02,-1.2579
2020-01-06,-1.9108
2020-01-08,0.6494
2020-01-09,1.2387
2020-01-10,-0.5863
2020-01-13,-2.5641
2020-01-14,0.0
2020-01-15,2.1053
2020-01-21,-2.0619
2020-01-28,2.0263
2020-01-31,0.0
2020-02-04,0.0
2020-02-06,-1.7281
2020-02-07,1.3123
2020-02-14,-0.2591
2020-02-18,-1.039
2020-02-19,0.9186
2020-02-20,1.4304000000000001
2020-02-21,-2.3077
2020-02-24,0.5249
2020-02-25,-0.7572
2020-02-26,-1.3418
2020-02-27,-2.5867
2020-03-02,4.7085
2020-03-03,-0.6536
2020-03-10,0.7895
2020-03-11,0.0
2020-03-12,-8.6162
2020-03-17,0.0
2020-03-18,-5.4286
2020-03-19,-2.8701
2020-03-20,15.0855
2020-03-23,-0.1351
2020-03-27,-1.2449
2020-04-02,-3.2615
2020-04-03,2.8571
2020-04-07,0.0
2020-04-13,0.0
2020-04-16,-1.3889
2020-04-21,1.4085
2020-04-23,-1.3889
2020-04-27,0.0845
2020-04-28,0.7599
2020-04-29,-0.0279
2020-05-04,-0.8103
2020-05-21,0.1408
2020-05-26,-0.1406
2020-06-01,1.2394
2020-06-09,0.1391
2020-06-10,0.0
2020-06-11,-5.529
2020-06-12,1.4703
2020-06-15,4.1739
2020-06-17,-5.3701
2020-06-19,2.9109
2020-06-22,2.7429
2020-06-24,-0.0278
2020-06-26,-5.3961
2020-07-06,3.8573
2020-07-07,0.0
2020-07-15,0.6857
2020-07-20,-1.3905
2020-07-21,-1.8417
2020-07-24,0.4104
2020-07-29,2.1898
