ticker,GATX US Equity
2000-05-24,0.9242
2000-05-25,-0.7326
2000-05-26,-0.9225
2000-05-30,1.4898
2000-05-31,-1.1009
2000-06-01,1.8553
2000-06-02,5.1002
2000-06-05,-0.1733
2000-06-06,1.9097
2000-06-07,-0.1704
2000-06-08,-1.5358
2000-06-09,0.0
2000-06-12,0.1733
2000-06-13,-0.2076
2000-06-14,-0.5245
2000-06-15,0.1757
2000-06-16,-0.1754
2000-06-19,-0.8787
2000-06-20,0.5319
2000-06-21,-1.7637
2000-06-22,0.7181
2000-06-23,0.5348
2000-06-26,-1.5957
2000-06-27,0.9009
2000-06-28,0.8929
2000-06-29,-0.885
2000-06-30,-2.8125
2000-07-03,4.7313
2000-07-05,-2.1053
2000-07-06,-0.8961
2000-07-07,1.9891999999999999
2000-07-10,3.0142
2000-07-11,4.1308
2000-07-12,0.0
2000-07-13,0.1653
2000-07-14,0.6601
2000-07-17,-0.1639
2000-07-18,-1.3136
2000-07-19,0.3328
2000-07-20,0.3317
2000-07-21,0.9917
2000-07-24,-1.8003
2000-07-25,-0.6667
2000-07-26,0.8389
2000-07-27,1.6639
2000-07-28,0.982
2000-07-31,3.5656
2000-08-01,0.0
2000-08-02,-0.1565
2000-08-03,-0.1567
2000-08-04,0.9419
2000-08-07,-0.6221
2000-08-08,0.0
2000-08-09,-2.0344
2000-08-10,1.9169
2000-08-11,0.9404
2000-08-14,3.2609
2000-08-15,-0.6015
2000-08-16,-0.1513
2000-08-17,-0.303
2000-08-18,-1.5198
2000-08-21,-0.1543
2000-08-22,2.1638
2000-08-23,-3.9334
2000-08-24,0.4724
2000-08-25,1.0972
2000-08-28,-0.4651
2000-08-29,-0.4673
2000-08-30,-0.626
2000-08-31,2.5197000000000003
2000-09-01,1.3825
2000-09-05,-1.6667
2000-09-06,1.0786
2000-09-07,2.7439
2000-09-08,6.0831
2000-09-11,-1.6783000000000001
2000-09-12,-0.1422
2000-09-13,0.9687
2000-09-14,-0.9943
2000-09-15,-1.8651
2000-09-18,-1.9005999999999998
2000-09-19,-3.8748
2000-09-20,0.0
2000-09-21,0.4651
2000-09-22,0.1543
2000-09-25,-0.4622
2000-09-26,-2.322
2000-09-27,3.0111
2000-09-28,3.8462
2000-09-29,-0.7407
2000-10-02,-0.7463
2000-10-03,1.3534
2000-10-04,1.6320000000000001
2000-10-05,0.438
2000-10-06,-0.7267
2000-10-09,-2.1962
2000-10-10,-0.8982
2000-10-11,-0.9063
2000-10-12,-1.3719999999999999
2000-10-13,3.0912
2000-10-16,0.4498
2000-10-17,-2.0896
2000-10-18,0.0
2000-10-19,1.6768
2000-10-20,2.2489
2000-10-23,-1.3195999999999999
2000-10-24,-7.7266
2000-10-25,-1.6103
2000-10-26,1.964
2000-10-27,3.2103
2000-10-30,1.8662999999999998
2000-10-31,2.7481
2000-11-01,0.1486
2000-11-02,1.6320000000000001
2000-11-03,-1.0219
2000-11-06,2.6549
2000-11-07,3.1609
2000-11-08,1.2535
2000-11-09,-1.6505999999999998
2000-11-10,-1.8182
2000-11-13,1.1396
2000-11-14,1.6901000000000002
2000-11-15,-0.554
2000-11-16,1.9499
2000-11-17,0.6831
2000-11-20,0.6784
2000-11-21,-0.2695
2000-11-22,-2.5676
2000-11-24,3.3287
2000-11-27,0.9396
2000-11-28,0.7979
2000-11-29,0.1319
2000-11-30,-0.9223
2000-12-01,0.7979
2000-12-04,3.6939
2000-12-05,0.0
2000-12-06,-1.145
2000-12-07,-1.287
2000-12-08,2.2164
2000-12-11,0.1276
2000-12-12,-1.2739
2000-12-13,0.3613
2000-12-14,-2.3286
2000-12-15,0.7947
2000-12-18,2.1025
2000-12-19,-1.287
2000-12-20,-0.2608
2000-12-21,3.5294
2000-12-22,-0.7576
2000-12-26,0.5089
2000-12-27,0.2532
2000-12-28,0.0
2000-12-29,0.7576
2001-01-02,-2.5063
2001-01-03,1.1568
2001-01-04,-0.3812
2001-01-05,-0.8929
2001-01-08,0.6435
2001-01-09,-0.8951
2001-01-10,-1.4194
2001-01-11,0.0
2001-01-12,-3.7958
2001-01-16,2.8571
2001-01-17,1.1905000000000001
2001-01-18,-2.8758
2001-01-19,0.1346
2001-01-22,-0.4032
2001-01-23,-4.7233
2001-01-24,-0.7082
2001-01-25,2.4251
2001-01-26,1.9499
2001-01-29,1.4208
2001-01-30,-0.7543
2001-01-31,0.1303
2001-02-01,1.4097
2001-02-02,-0.556
2001-02-05,-0.1075
2001-02-06,0.4306
2001-02-07,-0.1501
2001-02-08,1.331
2001-02-09,-1.0593
2001-02-12,-1.0064
2001-02-13,1.6440000000000001
2001-02-14,-0.6172
2001-02-15,0.985
2001-02-16,-0.7209
2001-02-20,-4.8484
2001-02-21,0.3143
2001-02-22,-0.3133
2001-02-23,-0.7856
2001-02-26,2.6018
2001-02-27,-2.4697
2001-02-28,-1.1531
2001-03-01,-1.5325
2001-03-02,1.7189
2001-03-05,2.8773999999999997
2001-03-06,0.5771
2001-03-07,-1.1035
2001-03-08,1.1685
2001-03-09,-0.0222
2001-03-12,-2.044
2001-03-13,-3.3341
2001-03-14,-1.7597
2001-03-15,0.9792
2001-03-16,-1.4428
2001-03-19,3.6477
2001-03-20,-0.6715
2001-03-21,-0.8159
2001-03-22,-2.8202
2001-03-23,-2.0556
2001-03-26,3.9259
2001-03-27,0.3326
2001-03-28,0.3552
2001-03-29,0.7787
2001-03-30,-0.5853
2001-04-02,-0.6123
2001-04-03,-1.6351
2001-04-04,-1.8068
2001-04-05,2.4289
2001-04-06,-1.7964
2001-04-09,-0.9756
2001-04-10,-3.8916
2001-04-11,-3.1522
2001-04-12,2.805
2001-04-16,-1.4929000000000001
2001-04-17,4.3376
2001-04-18,0.3506
2001-04-19,0.3244
2001-04-20,-0.3731
2001-04-23,-1.2984
2001-04-24,-7.5892
2001-04-25,6.7616
2001-04-26,2.9487
2001-04-27,0.3736
2001-04-30,-1.1166
2001-05-01,1.8820999999999999
2001-05-02,-1.6995
2001-05-03,-2.3302
2001-05-04,3.0528
2001-05-07,-2.6637
2001-05-08,0.9463
2001-05-09,-0.2534
2001-05-10,0.7112
2001-05-11,-1.0088
2001-05-14,-0.3567
2001-05-15,0.1023
2001-05-16,1.2771
2001-05-17,-0.1261
2001-05-18,-0.9343
2001-05-21,3.4412
2001-05-22,0.2957
2001-05-23,-1.7199
2001-05-24,-0.5
2001-05-25,-0.1759
2001-05-29,-1.183
2001-05-30,1.5028000000000001
2001-05-31,1.079
2001-06-01,0.422
2001-06-04,0.2719
2001-06-05,0.5424
2001-06-06,-0.9809
2001-06-07,-0.4458
2001-06-08,-1.4677
2001-06-11,-1.3633
2001-06-12,-0.1024
2001-06-13,0.2562
2001-06-14,-1.391
2001-06-15,0.5486
2001-06-18,0.026
2001-06-19,-1.9481000000000002
2001-06-20,0.3179
2001-06-21,-0.713
2001-06-22,-1.6755
2001-06-25,6.0049
2001-06-26,-0.6124
2001-06-27,2.516
2001-06-28,0.025
2001-06-29,0.4006
2001-07-02,0.7481
2001-07-03,2.4752
2001-07-05,3.6957
2001-07-06,-3.5639
2001-07-09,0.1208
2001-07-10,0.3619
2001-07-11,-0.2644
2001-07-12,0.0
2001-07-13,2.1933
2001-07-16,0.5896
2001-07-17,0.7034
2001-07-18,-2.2119
2001-07-19,-0.8333
2001-07-20,-0.6483
2001-07-23,-0.4108
2001-07-24,-5.3628
2001-07-25,1.2821
2001-07-26,-0.2278
2001-07-27,0.3045
2001-07-30,0.1265
2001-07-31,1.4401
2001-08-01,0.8717
2001-08-02,0.0
2001-08-03,-0.9877
2001-08-06,-0.2494
2001-08-07,-0.375
2001-08-08,-0.5772
2001-08-09,0.0505
2001-08-10,1.0343
2001-08-13,-1.4482
2001-08-14,0.9628
2001-08-15,-0.2509
2001-08-16,0.1509
2001-08-17,0.1256
2001-08-20,0.1004
2001-08-21,-0.1253
2001-08-22,0.0
2001-08-23,-0.1506
2001-08-24,0.2765
2001-08-27,0.3008
2001-08-28,0.3248
2001-08-29,0.2491
2001-08-30,-1.8634
2001-08-31,-0.6076
2001-09-04,-0.2547
2001-09-05,1.762
2001-09-06,-1.1041
2001-09-07,-2.0299
2001-09-10,-0.9324
2001-09-17,-8.3553
2001-09-18,-4.803
2001-09-19,-2.9909
2001-09-20,-2.4914
2001-09-21,-2.7467
2001-09-24,2.0361
2001-09-25,1.223
2001-09-26,0.9539
2001-09-27,2.2677
2001-09-28,3.6033
2001-10-01,-5.4697
2001-10-02,0.5346
2001-10-03,-2.6275
2001-10-04,-1.8632
2001-10-05,-7.0376
2001-10-08,-1.4437
2001-10-09,-5.6806
2001-10-10,8.7879
2001-10-11,-0.1393
2001-10-12,-3.417
2001-10-15,2.8881
2001-10-16,0.386
2001-10-17,-2.4816
2001-10-18,-3.6201
2001-10-19,-4.4998000000000005
2001-10-22,0.8567
2001-10-23,5.4054
2001-10-24,-2.1978
2001-10-25,-1.8352
2001-10-26,0.7249
2001-10-29,1.4773
2001-10-30,-0.8212
2001-10-31,-0.4516
2001-11-01,2.4575
2001-11-02,-1.0701
2001-11-05,2.5737
2001-11-06,1.0909
2001-11-07,1.3669
2001-11-08,1.7743
2001-11-09,0.0
2001-11-12,-1.1506
2001-11-13,-1.1287
2001-11-14,1.6768
2001-11-15,-1.0175
2001-11-16,5.8135
2001-11-19,-0.335
2001-11-20,-1.3109
2001-11-21,-0.8515
2001-11-23,1.6833
2001-11-26,-0.4054
2001-11-27,-0.6445
2001-11-28,-2.0826000000000002
2001-11-29,-0.3138
2001-11-30,-1.4689999999999999
2001-12-03,-4.5793
2001-12-04,2.0089
2001-12-05,1.5316999999999998
2001-12-06,1.9037
2001-12-07,3.4896
2001-12-10,2.2139
2001-12-11,0.1333
2001-12-12,-0.3661
2001-12-13,-0.8437
2001-12-14,0.1361
2001-12-17,-1.4276
2001-12-18,2.6552
2001-12-19,3.2919
2001-12-20,-0.6504
2001-12-21,-0.1964
2001-12-24,2.2958
2001-12-26,2.597
2001-12-27,1.0937999999999999
2001-12-28,0.6182
2001-12-31,-0.0922
2002-01-02,-1.4453
2002-01-03,3.4321
2002-01-04,0.0603
2002-01-07,1.2964
2002-01-08,2.5893
2002-01-09,-1.4215
2002-01-10,0.9123
2002-01-11,-1.3998
2002-01-14,0.2958
2002-01-15,-0.4423
2002-01-16,-3.1694
2002-01-17,2.019
2002-01-18,-0.1799
2002-01-22,-4.9564
2002-01-23,1.2958
2002-01-24,0.0936
2002-01-25,-4.6446
2002-01-28,-3.9229000000000003
2002-01-29,-1.6672
2002-01-30,-0.346
2002-01-31,0.6944
2002-02-01,5.5172
2002-02-04,-4.4444
2002-02-05,-2.223
2002-02-06,-1.0493
2002-02-07,-0.3535
2002-02-08,-0.674
2002-02-11,-0.1429
2002-02-12,0.7153
2002-02-13,-0.3906
2002-02-14,0.8913
2002-02-15,-0.2473
2002-02-19,2.9047
2002-02-20,0.1721
2002-02-21,-0.3436
2002-02-22,0.8276
2002-02-25,1.5048
2002-02-26,1.4487999999999999
2002-02-27,1.8598
2002-02-28,-0.163
2002-03-01,2.3514
2002-03-04,2.8079
2002-03-05,-1.2415
2002-03-06,-0.1571
2002-03-07,0.159
2002-03-08,2.0
2002-03-11,-0.4046
2002-03-12,-0.4063
2002-03-13,0.4707
2002-03-14,-3.4978
2002-03-15,-0.7767
2002-03-18,1.1742
2002-03-19,1.354
2002-03-20,0.1272
2002-03-21,-1.0483
2002-03-22,-1.2841
2002-03-25,-1.4959
2002-03-26,1.7828
2002-03-27,2.1732
2002-03-28,0.9524
2002-04-01,-2.3585
2002-04-02,0.2899
2002-04-03,-0.3211
2002-04-04,1.0631
2002-04-05,0.3507
2002-04-08,0.0953
2002-04-09,1.3012000000000001
2002-04-10,3.3208
2002-04-11,-0.6367
2002-04-12,1.007
2002-04-15,-0.423
2002-04-16,7.858
2002-04-17,-1.0127
2002-04-18,0.7957
2002-04-19,-0.6766
2002-04-22,-1.7031
2002-04-23,-5.8331
2002-04-24,-2.5145999999999997
2002-04-25,0.9437
2002-04-26,-2.3372
2002-04-29,0.1276
2002-04-30,2.0395
2002-05-01,-0.2186
2002-05-02,0.9077
2002-05-03,-0.3722
2002-05-06,-0.3736
2002-05-07,0.0
2002-05-08,0.0
2002-05-09,-0.2188
2002-05-10,-1.8477999999999999
2002-05-13,1.0849
2002-05-14,1.7045
2002-05-15,0.0621
2002-05-16,0.0931
2002-05-17,1.1776
2002-05-20,0.1531
2002-05-21,-2.8746
2002-05-22,1.5428
2002-05-23,2.1705
2002-05-24,-1.305
2002-05-28,-0.5843
2002-05-29,-1.2063
2002-05-30,-0.2818
2002-05-31,0.314
2002-06-03,-0.939
2002-06-04,-0.2528
2002-06-05,0.7285
2002-06-06,-0.6289
2002-06-07,0.5696
2002-06-10,0.0944
2002-06-11,-0.6916
2002-06-12,0.1583
2002-06-13,-0.8621
2002-06-14,0.4831
2002-06-17,2.4359
2002-06-18,-1.1264
2002-06-19,-0.9494
2002-06-20,-2.3962
2002-06-21,-0.4583
2002-06-24,-0.1973
2002-06-25,-1.318
2002-06-26,-1.5025
2002-06-27,3.0508
2002-06-28,-0.9868
2002-07-01,-0.3987
2002-07-02,0.0667
2002-07-03,-0.1667
2002-07-05,0.3339
2002-07-08,-1.7304
2002-07-09,-1.6255
2002-07-10,-2.0654
2002-07-11,0.7381
2002-07-12,-2.582
2002-07-15,-0.1791
2002-07-16,0.1076
2002-07-17,-3.2616
2002-07-18,-1.0374
2002-07-19,0.1872
2002-07-22,-4.148
2002-07-23,-8.8499
2002-07-24,0.0855
2002-07-25,2.9915000000000003
2002-07-26,0.8714
2002-07-29,5.6355
2002-07-30,2.8816
2002-07-31,-4.2014
2002-08-01,-2.2126
2002-08-02,-4.202
2002-08-05,-0.4218
2002-08-06,3.7696
2002-08-07,2.6939
2002-08-08,3.0604
2002-08-09,-0.5785
2002-08-12,-1.3963999999999999
2002-08-13,-3.2651
2002-08-14,-4.0667
2002-08-15,-0.0424
2002-08-16,0.7209
2002-08-19,1.3053
2002-08-20,-0.4572
2002-08-21,2.714
2002-08-22,3.6992000000000003
2002-08-23,-2.548
2002-08-26,2.2928
2002-08-27,-1.7302
2002-08-28,-2.2009
2002-08-29,-0.1637
2002-08-30,-0.2869
2002-09-03,-1.7673999999999999
2002-09-04,2.5941
2002-09-05,-2.8548
2002-09-06,1.4694
2002-09-09,1.1998
2002-09-10,-1.2265
2002-09-11,1.0348
2002-09-12,-2.6151999999999997
2002-09-13,0.7246
2002-09-16,-0.8887
2002-09-17,-2.8608000000000002
2002-09-18,-1.7143000000000002
2002-09-19,-2.0572
2002-09-20,1.5525
2002-09-23,-3.732
2002-09-24,-6.5857
2002-09-25,3.75
2002-09-26,1.9277
2002-09-27,-5.2009
2002-09-30,-1.2469000000000001
2002-10-01,2.7273
2002-10-02,-4.2281
2002-10-03,-1.232
2002-10-04,-1.7671999999999999
2002-10-07,-9.418
2002-10-08,1.5771
2002-10-09,-5.4054
2002-10-10,6.5046
2002-10-11,4.4521
2002-10-14,-2.5683
2002-10-15,8.0763
2002-10-16,-1.2974
2002-10-17,2.5762
2002-10-18,0.8713
2002-10-21,2.439
2002-10-22,-0.0496
2002-10-23,2.1836
2002-10-24,-0.1457
2002-10-25,1.8969
2002-10-28,-2.5776
2002-10-29,-1.9108
2002-10-30,-0.05
2002-10-31,0.1999
2002-11-01,1.7456
2002-11-04,3.0882
2002-11-05,0.8084
2002-11-06,2.9717000000000002
2002-11-07,0.4581
2002-11-08,-1.6416
2002-11-11,-3.8016
2002-11-12,-0.241
2002-11-13,-1.9324
2002-11-14,4.7783
2002-11-15,3.4791
2002-11-18,-2.2717
2002-11-19,2.371
2002-11-20,0.5904
2002-11-21,4.2889
2002-11-22,0.7359
2002-11-25,2.4925
2002-11-26,-0.5451
2002-11-27,2.1922
2002-11-29,-0.4538
2002-12-02,-0.746
2002-12-03,-0.2088
2002-12-04,-0.3766
2002-12-05,0.0
2002-12-06,0.378
2002-12-09,-0.3766
2002-12-10,1.218
2002-12-11,2.8216
2002-12-12,-1.9624000000000001
2002-12-13,-1.5430000000000001
2002-12-16,1.2706
2002-12-17,-0.2091
2002-12-18,-4.0654
2002-12-19,2.6649000000000003
2002-12-20,-0.0426
2002-12-23,-0.596
2002-12-24,-0.8565
2002-12-26,1.7711000000000001
2002-12-27,-3.3531
2002-12-30,1.4932
2002-12-31,-1.2549000000000001
2003-01-02,2.9798
2003-01-03,-0.8511
2003-01-06,5.5365
2003-01-07,-1.2607
2003-01-08,-1.8534000000000002
2003-01-09,2.8116
2003-01-10,0.2857
2003-01-13,0.3256
2003-01-14,1.3387
2003-01-15,-1.5211999999999999
2003-01-16,-1.0163
2003-01-17,-1.7248
2003-01-21,-1.588
2003-01-22,-6.1571
2003-01-23,-0.905
2003-01-24,-5.6621
2003-01-27,-4.3078
2003-01-28,-0.1517
2003-01-29,-3.1408
2003-01-30,-0.2615
2003-01-31,0.0
2003-02-03,-1.4158
2003-02-04,-1.3298
2003-02-05,-2.4259
2003-02-06,-0.9392
2003-02-07,-4.1272
2003-02-10,-2.7340999999999998
2003-02-11,0.4187
2003-02-12,-2.7397
2003-02-13,-1.1023
2003-02-14,1.3622
2003-02-18,0.672
2003-02-19,-1.0922
2003-02-20,-3.0675
2003-02-21,1.3291
2003-02-24,-1.8738000000000001
2003-02-25,1.3367
2003-02-26,-1.0678
2003-02-27,-0.6349
2003-02-28,-1.3418999999999999
2003-03-03,1.6839
2003-03-04,-0.6369
2003-03-05,-0.3846
2003-03-06,-1.6425999999999998
2003-03-07,-1.002
2003-03-10,-5.1957
2003-03-11,-2.4199
2003-03-12,-0.2188
2003-03-13,0.5848
2003-03-14,-0.2907
2003-03-17,6.414
2003-03-18,0.7534
2003-03-19,2.9912
2003-03-20,-0.8581
2003-03-21,2.2636
2003-03-24,-1.1719
2003-03-25,-1.1858
2003-03-26,2.3333
2003-03-27,-1.0423
2003-03-28,-2.2383
2003-03-31,-2.4916
2003-04-01,3.1077
2003-04-02,1.8754
2003-04-03,-3.5503
2003-04-04,1.0225
2003-04-07,1.2821
2003-04-08,-0.1332
2003-04-09,-1.0007
2003-04-10,0.0
2003-04-11,0.6065
2003-04-14,2.2773
2003-04-15,6.4178
2003-04-16,2.6462
2003-04-17,-0.06
2003-04-21,5.099
2003-04-22,-0.4566
2003-04-23,1.5482
2003-04-24,0.9599
2003-04-25,-1.2304
2003-04-28,3.7939
2003-04-29,2.0185
2003-04-30,0.7487
2003-05-01,-2.3355
2003-05-02,0.2717
2003-05-05,-0.542
2003-05-06,-1.7984
2003-05-07,-0.2775
2003-05-08,-0.4452
2003-05-09,-0.8385
2003-05-12,2.5366
2003-05-13,-2.4739
2003-05-14,0.0564
2003-05-15,0.2817
2003-05-16,0.618
2003-05-19,-2.5684
2003-05-20,-0.5731
2003-05-21,0.0
2003-05-22,1.9597
2003-05-23,2.6569000000000003
2003-05-27,-6.9383
2003-05-28,-0.8876
2003-05-29,-0.4179
2003-05-30,1.8585
2003-06-02,1.236
2003-06-03,-1.2209
2003-06-04,0.9417
2003-06-05,2.5656
2003-06-06,-0.2274
2003-06-09,-1.0826
2003-06-10,0.2304
2003-06-11,-0.4598
2003-06-12,1.1176
2003-06-13,-3.1995
2003-06-16,3.7861000000000002
2003-06-17,-1.0423
2003-06-18,-0.4681
2003-06-19,-0.4115
2003-06-20,0.1181
2003-06-23,-1.2382
2003-06-24,0.7761
2003-06-25,-1.3626
2003-06-26,0.1802
2003-06-27,-2.2782
2003-06-30,0.3067
2003-07-01,0.0612
2003-07-02,0.0611
2003-07-03,-2.1991
2003-07-07,3.5603
2003-07-08,-1.5682
2003-07-09,0.1838
2003-07-10,-0.7339
2003-07-11,0.8626
2003-07-14,1.405
2003-07-15,0.0602
2003-07-16,1.4449
2003-07-17,-1.0682
2003-07-18,3.8992
2003-07-21,1.9053
2003-07-22,0.5099
2003-07-23,0.0564
2003-07-24,13.1268
2003-07-25,0.8964
2003-07-28,0.691
2003-07-29,12.8922
2003-07-30,-1.4329
2003-07-31,-3.4361
2003-08-01,-0.5474
2003-08-04,-0.8716
2003-08-05,-3.702
2003-08-06,-1.0091
2003-08-07,-0.7282
2003-08-08,-1.2713999999999999
2003-08-11,-4.21
2003-08-12,3.9297
2003-08-13,-0.8458
2003-08-14,0.853
2003-08-15,0.1493
2003-08-18,-0.3477
2003-08-19,1.7946
2003-08-20,2.1058
2003-08-21,-0.048
2003-08-22,-1.1516
2003-08-25,0.0
2003-08-26,-0.4854
2003-08-27,0.0976
2003-08-28,2.0468
2003-08-29,1.1461000000000001
2003-09-02,1.5109
2003-09-03,2.1395
2003-09-04,-0.1366
2003-09-05,-1.1856
2003-09-08,5.1684
2003-09-09,-1.2725
2003-09-10,-1.5556
2003-09-11,1.4447
2003-09-12,0.7223
2003-09-15,0.1793
2003-09-16,2.1029
2003-09-17,0.8326
2003-09-18,1.043
2003-09-19,-0.5591
2003-09-22,-1.8599
2003-09-23,1.1459
2003-09-24,-2.3965
2003-09-25,-3.2589
2003-09-26,-2.6304
2003-09-29,0.7583
2003-09-30,-0.5174
2003-10-01,1.0402
2003-10-02,1.2167
2003-10-03,1.2945
2003-10-06,0.3651
2003-10-07,1.0914
2003-10-08,-1.0346
2003-10-09,0.9091
2003-10-10,-0.3604
2003-10-13,1.2206
2003-10-14,1.1166
2003-10-15,-0.5742
2003-10-16,0.8885
2003-10-17,-1.321
2003-10-20,-0.2677
2003-10-21,1.3423
2003-10-22,-2.2075
2003-10-23,-2.0767
2003-10-24,-1.5213999999999999
2003-10-27,1.5918
2003-10-28,4.424
2003-10-29,0.8385
2003-10-30,0.0
2003-10-31,-1.5755
2003-11-03,2.6234
2003-11-04,2.1231
2003-11-05,1.3152
2003-11-06,3.2245
2003-11-07,0.7708
2003-11-10,-3.3816
2003-11-11,0.4167
2003-11-12,1.9087
2003-11-13,-0.4479
2003-11-14,-2.4131
2003-11-17,-1.0897000000000001
2003-11-18,1.4830999999999999
2003-11-19,0.334
2003-11-20,-2.5385
2003-11-21,-0.1281
2003-11-24,1.9667
2003-11-25,3.1447
2003-11-26,-1.626
2003-11-28,0.4132
2003-12-01,3.2922000000000002
2003-12-02,1.0757
2003-12-03,-0.0788
2003-12-04,-0.1183
2003-12-05,-0.6714
2003-12-08,3.1809
2003-12-09,-0.8863
2003-12-10,0.0
2003-12-11,6.2208
2003-12-12,6.2222
2003-12-15,-6.2762
2003-12-16,2.0089
2003-12-17,-0.4012
2003-12-18,1.2816
2003-12-19,-0.2169
2003-12-22,0.2174
2003-12-23,0.8677
2003-12-24,-0.2151
2003-12-26,0.3951
2003-12-29,0.7513
2003-12-30,0.2131
2003-12-31,-0.8505
2004-01-02,0.5361
2004-01-05,0.4621
2004-01-06,-0.92
2004-01-07,-0.3571
2004-01-08,1.6129
2004-01-09,-0.8818
2004-01-12,0.1068
2004-01-13,-0.6399
2004-01-14,0.0
2004-01-15,0.0
2004-01-16,0.5725
2004-01-20,0.8538
2004-01-21,0.1764
2004-01-22,0.0704
2004-01-23,0.2815
2004-01-26,0.3509
2004-01-27,-2.3776
2004-01-28,-3.2235
2004-01-29,-0.9993
2004-01-30,-15.514
2004-02-02,-5.6637
2004-02-03,2.3921
2004-02-04,-1.5117
2004-02-05,2.6047000000000002
2004-02-06,1.5413000000000001
2004-02-09,1.6071
2004-02-10,1.8014000000000001
2004-02-11,0.5611
2004-02-12,-0.6438
2004-02-13,-0.7343
2004-02-17,2.2628
2004-02-18,-0.4255
2004-02-19,-1.3675
2004-02-20,1.7330999999999999
2004-02-23,-1.2777
2004-02-24,-0.6471
2004-02-25,0.1737
2004-02-26,0.7802
2004-02-27,1.1613
2004-03-01,0.5102
2004-03-02,0.6345
2004-03-03,-0.6305
2004-03-04,0.4693
2004-03-05,0.5945
2004-03-08,-0.0844
2004-03-09,-3.8868
2004-03-10,-0.6593
2004-03-11,-2.0796
2004-03-12,1.4008
2004-03-15,-2.852
2004-03-16,-2.2018
2004-03-17,3.0488
2004-03-18,-2.4579
2004-03-19,0.14
2004-03-22,-2.6561
2004-03-23,-0.4308
2004-03-24,-1.3942
2004-03-25,2.8766
2004-03-26,0.1896
2004-03-29,3.5951
2004-03-30,-0.0913
2004-03-31,1.3254000000000001
2004-04-01,1.2179
2004-04-02,1.5596999999999999
2004-04-05,-3.1154
2004-04-06,1.5399
2004-04-07,0.4014
2004-04-08,-0.6664
2004-04-12,0.4472
2004-04-13,-3.0721
2004-04-14,-0.9646
2004-04-15,2.0408
2004-04-16,5.0
2004-04-19,-0.4762
2004-04-20,-1.2614
2004-04-21,1.1894
2004-04-22,3.1781
2004-04-23,2.4473
2004-04-26,1.4415
2004-04-27,0.3248
2004-04-28,-1.5377999999999998
2004-04-29,-2.7949
2004-04-30,-0.6342
2004-05-03,0.7234
2004-05-04,2.8306
2004-05-05,0.0
2004-05-06,-2.3007
2004-05-07,-3.2801
2004-05-10,-1.4348
2004-05-11,1.4557
2004-05-12,1.7391
2004-05-13,-1.2393
2004-05-14,-1.1251
2004-05-17,-1.9694
2004-05-18,2.3661
2004-05-19,-0.5669
2004-05-20,0.4386
2004-05-21,0.0
2004-05-24,1.0917
2004-05-25,1.9438
