ticker,TANH US Equity
2015-08-13,-6.7199
2015-08-14,5.0428
2015-08-17,8.7012
2015-08-18,-4.3375
2015-08-19,-3.9989
2015-08-20,0.9881
2015-08-21,-5.9949
2015-08-24,-3.6183
2015-08-25,3.6132999999999997
2015-08-26,18.6141
2015-08-27,7.9152000000000005
2015-08-28,5.8274
2015-08-31,3.9452
2015-09-01,-2.4445
2015-09-02,-4.6489
2015-09-03,1.1065
2015-09-04,1.7442
2015-09-08,1.1429
2015-09-09,-5.7162
2015-09-10,-2.3264
2015-09-11,-8.5168
2015-09-14,-2.2091
2015-09-15,1.8152
2015-09-16,1.1094
2015-09-17,0.3918
2015-09-18,4.7229
2015-09-21,-5.3299
2015-09-22,-16.2205
2015-09-23,-6.8139
2015-09-24,-6.9592
2015-09-25,-2.9268
2015-09-28,-2.7917
2015-09-29,3.3889
2015-09-30,-11.3889
2015-10-01,-20.815
2015-10-02,-17.8147
2015-10-05,-7.7071
2015-10-06,-22.547
2015-10-07,0.1348
2015-10-08,-9.2867
2015-10-09,0.2967
2015-10-12,8.8757
2015-10-13,33.5598
2015-10-14,-5.5951
2015-10-15,-9.806000000000001
2015-10-16,-45.6392
2015-10-19,1.3187
2015-10-20,-6.9414
2015-10-21,-5.8275
2015-10-22,-5.4455
2015-10-23,3.6649000000000003
2015-10-26,-6.0606
2015-10-27,0.5376
2015-10-28,-1.3369
2015-10-29,-4.607
2015-10-30,-11.3636
2015-11-02,11.2179
2015-11-03,7.4928
2015-11-04,31.3673
2015-11-05,1.0204
2015-11-06,-11.3131
2015-11-09,7.1754
2015-11-10,6.9075
2015-11-11,-5.5666
2015-11-12,-7.5789
2015-11-13,-1.139
2015-11-16,8.2949
2015-11-17,-0.2128
2015-11-18,12.1535
2015-11-19,4.5626999999999995
2015-11-20,-1.6364
2015-11-23,2.2181
2015-11-24,-3.255
2015-11-25,-9.3458
2015-11-27,3.5052
2015-11-30,0.3984
2015-12-01,6.1508
2015-12-02,-0.3738
2015-12-03,-8.6304
2015-12-04,-1.8479999999999999
2015-12-07,-1.6736
2015-12-08,-1.0638
2015-12-09,0.8602
2015-12-10,0.8529
2015-12-11,0.4228
2015-12-14,3.1579
2015-12-15,6.5306
2015-12-16,1.1494
2015-12-17,-0.1894
2015-12-18,-11.0057
2015-12-21,5.9701
2015-12-22,5.0302
2015-12-23,-4.7893
2015-12-24,3.2193
2015-12-28,3.7037
2015-12-29,0.3759
2015-12-30,0.1873
2015-12-31,-1.6822
2016-01-04,3.9924
2016-01-05,-7.1298
2016-01-06,-1.7717
2016-01-07,-2.8056
2016-01-08,5.1546
2016-01-11,-3.1373
2016-01-12,-6.0729
2016-01-13,-3.0172
2016-01-14,-3.1111
2016-01-15,5.7339
2016-01-19,5.7484
2016-01-20,-6.2564
2016-01-21,0.6565
2016-01-22,0.6522
2016-01-25,4.3197
2016-01-26,3.3125999999999998
2016-01-27,1.2024
2016-01-28,6.9307
2016-01-29,-0.9259
2016-02-01,-6.3551
2016-02-02,4.99
2016-02-03,-2.6616
2016-02-04,-4.0991
2016-02-05,0.2011
2016-02-08,-1.8293
2016-02-09,2.3266
2016-02-10,6.0219
2016-02-11,-2.8626
2016-02-12,4.1257
2016-02-16,-2.2641999999999998
2016-02-17,1.3514
2016-02-18,0.5714
2016-02-19,0.3788
2016-02-22,-2.6414999999999997
2016-02-23,0.7752
2016-02-24,3.8462
2016-02-25,-1.6667
2016-02-26,0.0
2016-02-29,-0.1883
2016-03-01,-1.3208
2016-03-02,-2.2945
2016-03-03,-2.7397
2016-03-04,-8.6519
2016-03-07,3.7445
2016-03-08,2.1231
2016-03-09,-2.7027
2016-03-10,7.265
2016-03-11,0.1992
2016-03-14,3.1809
2016-03-15,-3.2755
2016-03-16,1.1952
2016-03-17,3.7401999999999997
2016-03-18,-3.0361
2016-03-21,6.6536
2016-03-22,0.367
2016-03-23,-3.1056
2016-03-24,9.2427
2016-03-28,-1.209
2016-03-29,2.972
2016-03-30,-1.8676
2016-03-31,0.346
2016-04-01,-1.8965999999999998
2016-04-04,-2.109
2016-04-05,-1.7953000000000001
2016-04-06,-8.9602
2016-04-07,0.6049
2016-04-08,1.7964
2016-04-11,0.1961
2016-04-12,0.0024
2016-04-13,3.52
2016-04-14,-4.3478
2016-04-15,-0.3953
2016-04-18,2.5794
2016-04-19,-3.2882
2016-04-20,-1.9975
2016-04-21,1.2219
2016-04-22,0.8065
2016-04-25,-6.4
2016-04-26,1.4957
2016-04-27,-0.8395
2016-04-28,-2.7627
2016-04-29,0.4367
2016-05-02,0.4348
2016-05-03,-1.2987
2016-05-04,1.5351
2016-05-05,-9.0713
2016-05-06,0.9501
2016-05-09,-3.5324
2016-05-10,-8.2899
2016-05-11,-1.5957
2016-05-12,1.3514
2016-05-13,-0.8
2016-05-16,-7.3757
2016-05-17,1.5781
2016-05-18,-2.0
2016-05-19,-1.1662
2016-05-20,-4.6165
2016-05-23,1.4381
2016-05-24,0.8689
2016-05-25,2.7656
2016-05-26,11.4706
2016-05-27,8.1794
2016-05-31,2.6829
2016-06-01,-1.4281
2016-06-02,-6.9852
2016-06-03,0.5181
2016-06-06,4.3814
2016-06-07,4.1975
2016-06-08,0.237
2016-06-09,1.6548
2016-06-10,2.3256
2016-06-13,-11.25
2016-06-14,-11.3956
2016-06-15,6.9364
2016-06-16,-2.973
2016-06-17,-5.571
2016-06-20,20.9476
2016-06-21,-3.4176
2016-06-22,-8.8384
2016-06-23,11.6343
2016-06-24,7.6923
2016-06-27,-0.6912
2016-06-28,-0.232
2016-06-29,-0.4651
2016-06-30,-0.7009
2016-07-01,2.5882
2016-07-05,-0.6881
2016-07-06,-1.8476
2016-07-07,-0.9412
2016-07-08,-2.6128
2016-07-11,-0.2439
2016-07-12,-4.6455
2016-07-13,-1.0256
2016-07-14,4.1451
2016-07-15,-2.4876
2016-07-18,-0.7653
2016-07-19,-0.8997
2016-07-20,-0.9112
2016-07-21,0.0033
2016-07-22,-1.3089
2016-07-25,0.7958
2016-07-26,-0.2632
2016-07-27,0.7916
2016-07-28,2.356
2016-07-29,1.2788
2016-08-01,3.5069
2016-08-02,-1.1924
2016-08-03,-1.9954
2016-08-04,0.2693
2016-08-05,-0.2481
2016-08-08,-1.7631999999999999
2016-08-09,2.3077
2016-08-10,-0.2506
2016-08-11,-2.2613
2016-08-12,-0.2571
2016-08-15,-2.0619
2016-08-16,-1.3635
2016-08-17,-0.4852
2016-08-18,1.8733
2016-08-19,-4.9969
2016-08-22,1.108
2016-08-23,0.5479
2016-08-24,-1.0899
2016-08-25,-3.3058
2016-08-26,-3.4188
2016-08-29,0.885
2016-08-30,-0.5848
2016-08-31,0.8824
2016-09-01,-1.1662
2016-09-02,-0.885
2016-09-06,0.2976
2016-09-07,1.1869
2016-09-08,-0.5865
2016-09-09,-0.59
2016-09-12,-13.0564
2016-09-13,-22.1843
2016-09-14,-3.0702
2016-09-15,-1.81
2016-09-16,7.8341
2016-09-19,12.3932
2016-09-20,-12.9278
2016-09-21,5.6769
2016-09-22,4.5455
2016-09-23,-5.9289
2016-09-26,-5.042
2016-09-27,-16.8197
2016-09-28,6.4499
2016-09-29,-4.054
2016-09-30,5.2083
2016-10-03,2.9703
2016-10-04,8.1731
2016-10-05,0.0
2016-10-06,-0.8889
2016-10-07,-8.9686
2016-10-10,-1.4778
2016-10-11,13.5
2016-10-12,-4.4053
2016-10-13,0.9217
2016-10-14,0.9132
2016-10-17,-0.4525
2016-10-18,3.7415000000000003
2016-10-19,12.1669
2016-10-20,2.7344
2016-10-21,-6.4639
2016-10-24,-5.2846
2016-10-25,-4.721
2016-10-26,1.8018
2016-10-27,1.3274
2016-10-28,0.8734
2016-10-31,-4.1126
2016-11-01,-1.5800999999999998
2016-11-02,-6.422
2016-11-03,-0.4902
2016-11-04,-0.4926
2016-11-07,7.4257
2016-11-08,0.4608
2016-11-09,-1.8349
2016-11-10,15.4206
2016-11-11,-1.9433
2016-11-14,0.3303
2016-11-15,-0.823
2016-11-16,-4.9793
2016-11-17,-1.31
2016-11-18,5.3097
2016-11-21,2.521
2016-11-22,-0.8197
2016-11-23,-2.4793
2016-11-25,-4.661
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,-0.4444
2016-12-01,2.673
2016-12-02,1.3099
2016-12-05,-1.2876
2016-12-06,2.1739
2016-12-07,1.2766
2016-12-08,0.8403
2016-12-09,0.4167
2016-12-12,-4.5643
2016-12-13,-0.8696
2016-12-14,-1.7544
2016-12-15,-5.8036
2016-12-16,1.8957000000000002
2016-12-19,1.8662999999999998
2016-12-20,2.2773
2016-12-21,-0.9431
2016-12-22,0.9521
2016-12-23,-4.0179
2016-12-27,-1.3953
2016-12-28,0.0
2016-12-29,-0.9434
2016-12-30,-3.8155
2017-01-03,6.9435
2017-01-04,0.9201
2017-01-05,-3.6696999999999997
2017-01-06,0.9524
2017-01-09,-2.8302
2017-01-10,-0.4854
2017-01-11,-0.4878
2017-01-12,-1.4706000000000001
2017-01-13,0.0187
2017-01-17,0.4788
2017-01-18,1.4851
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,-0.9756
2017-01-25,-1.4778
2017-01-26,-5.0
2017-01-27,1.0526
2017-01-30,-1.0417
2017-01-31,-6.3158
2017-02-01,1.1236
2017-02-02,2.2153
2017-02-03,-0.5435
2017-02-06,1.6463
2017-02-07,1.0753
2017-02-08,-1.5957
2017-02-09,-0.5405
2017-02-10,-1.6303999999999998
2017-02-13,7.1823
2017-02-14,-2.5773
2017-02-15,-2.6455
2017-02-16,-4.4022
2017-02-17,-2.8425000000000002
2017-02-21,7.6653
2017-02-22,-2.1739
2017-02-23,2.7778
2017-02-24,-5.4054
2017-02-27,2.2857
2017-02-28,-3.9106
2017-03-01,1.686
2017-03-02,-3.9451
2017-03-03,1.7262
2017-03-06,-1.1118
2017-03-07,-0.5843
2017-03-08,-0.6026
2017-03-09,-6.6467
2017-03-10,-0.5853
2017-03-13,-5.1536
2017-03-14,-0.068
2017-03-15,5.5352
2017-03-16,-4.5273
2017-03-17,4.0453
2017-03-20,-1.9481000000000002
2017-03-21,0.3311
2017-03-22,-0.33
2017-03-23,-0.3311
2017-03-24,0.3322
2017-03-27,-1.3245
2017-03-28,-2.6846
2017-03-29,3.4483
2017-03-30,-1.3333
2017-03-31,0.0
2017-04-03,-1.0135
2017-04-04,-6.4846
2017-04-05,-16.0447
2017-04-06,4.0863
2017-04-07,4.8812
2017-04-10,-6.8193
2017-04-11,5.1282
2017-04-12,-0.813
2017-04-13,2.459
2017-04-17,4.0
2017-04-18,-1.5913
2017-04-19,3.1804
2017-04-20,1.5152
2017-04-21,-1.334
2017-04-24,2.8647
2017-04-25,1.4706000000000001
2017-04-26,2.8986
2017-04-27,4.9296
2017-04-28,8.7248
2017-05-01,5.5556
2017-05-02,2.924
2017-05-03,-6.8182
2017-05-04,3.0488
2017-05-05,1.7751000000000001
2017-05-08,3.4884
2017-05-09,1.6854
2017-05-10,-1.105
2017-05-11,3.352
2017-05-12,24.7128
2017-05-15,-1.0131000000000001
2017-05-16,-1.4805
2017-05-17,0.8889
2017-05-18,3.5242
2017-05-19,-1.7021
2017-05-22,4.329
2017-05-23,1.6598000000000002
2017-05-24,3.2602
2017-05-25,0.4002
2017-05-26,0.3937
2017-05-30,-4.7059
2017-05-31,1.6461000000000001
2017-06-01,-13.7652
2017-06-02,0.0
2017-06-05,5.6338
2017-06-06,1.7778
2017-06-07,9.1703
2017-06-08,6.0
2017-06-09,8.6792
2017-06-12,-3.5208
2017-06-13,-1.7490999999999999
2017-06-14,1.4652
2017-06-15,0.722
2017-06-16,-2.8674
2017-06-19,-0.738
2017-06-20,-4.461
2017-06-21,0.3891
2017-06-22,-0.7752
2017-06-23,-1.5625
2017-06-26,-5.5556
2017-06-27,2.1008
2017-06-28,-2.5103
2017-06-29,-0.3799
2017-06-30,0.4237
2017-07-03,1.2658
2017-07-05,3.75
2017-07-06,-1.4699
2017-07-07,-0.5462
2017-07-10,-2.0492
2017-07-11,4.1799
2017-07-12,4.4219
2017-07-13,-1.1692
2017-07-14,-1.5411000000000001
2017-07-17,2.3715
2017-07-18,11.2162
2017-07-19,5.1901
2017-07-20,2.9439
2017-07-21,-1.2599
2017-07-24,-0.9708
2017-07-25,0.6557
2017-07-26,0.9772
2017-07-27,-2.5806
2017-07-28,-0.4139
2017-07-31,-1.6492
2017-08-01,-1.6194
2017-08-02,-5.4983
2017-08-03,-2.1818
2017-08-04,2.2305
2017-08-07,5.7382
2017-08-08,1.0592
2017-08-09,-1.8342
2017-08-10,-8.2608
2017-08-11,3.5369
2017-08-14,6.9343
2017-08-15,2.727
2017-08-16,-1.3256000000000001
2017-08-17,6.3972999999999995
2017-08-18,-2.2152
2017-08-21,0.0
2017-08-22,-2.9126
2017-08-23,4.3333
2017-08-24,0.639
2017-08-25,0.3175
2017-08-28,1.2658
2017-08-29,-2.3531
2017-08-30,-0.1504
2017-08-31,3.5256
2017-09-01,0.9288
2017-09-05,2.454
2017-09-06,2.6946
2017-09-07,-3.7901
2017-09-08,1.8182
2017-09-11,9.2262
2017-09-12,2.1798
2017-09-13,6.4
2017-09-14,9.5238
2017-09-15,-6.865
2017-09-18,0.9828
2017-09-19,-2.9196999999999997
2017-09-20,2.005
2017-09-21,6.8796
2017-09-22,-0.9195
2017-09-25,0.9281
2017-09-26,-2.9885
2017-09-27,-32.9384
2017-09-28,-5.3004
2017-09-29,-0.7463
2017-10-02,0.7519
2017-10-03,3.3582
2017-10-04,-2.1661
2017-10-05,2.952
2017-10-06,2.509
2017-10-09,-3.8462
2017-10-10,1.8182
2017-10-11,1.4285999999999999
2017-10-12,-2.4648
2017-10-13,-1.8051
2017-10-16,1.8382
2017-10-17,2.5271
2017-10-18,0.7042
2017-10-19,0.3497
2017-10-20,2.7875
2017-10-23,-7.4576
2017-10-24,-1.0989
2017-10-25,0.9259
2017-10-26,0.5505
2017-10-27,-2.1898
2017-10-30,3.3582
2017-10-31,1.083
2017-11-01,0.3571
2017-11-02,1.4235
2017-11-03,0.7018
2017-11-06,-0.3484
2017-11-07,3.1469
2017-11-08,-7.4576
2017-11-09,2.1978
2017-11-10,7.5269
2017-11-13,3.0
2017-11-14,2.2654
2017-11-15,-3.7975
2017-11-16,-1.3158
2017-11-17,-6.3333
2017-11-20,9.9644
2017-11-21,-1.6181
2017-11-22,2.3026
2017-11-24,-1.9293
2017-11-27,0.9836
2017-11-28,-6.8182
2017-11-29,-0.6969
2017-11-30,1.0526
2017-12-01,1.3889
2017-12-04,-7.8767
2017-12-05,2.6022
2017-12-06,1.8115999999999999
2017-12-07,-2.4911
2017-12-08,0.365
2017-12-11,0.7273
2017-12-12,-1.444
2017-12-13,-1.0989
2017-12-14,-1.8519
2017-12-15,2.6414999999999997
2017-12-18,0.7353
2017-12-19,-1.0949
2017-12-20,-0.738
2017-12-21,0.7435
2017-12-22,-1.107
2017-12-26,0.3731
2017-12-27,1.487
2017-12-28,-4.0293
2017-12-29,-1.5267
2018-01-02,4.2636
2018-01-03,-2.6022
2018-01-04,-0.7634
2018-01-05,0.0
2018-01-08,2.3077
2018-01-09,0.0
2018-01-10,0.3759
2018-01-11,0.3745
2018-01-12,0.3731
2018-01-16,-1.8587
2018-01-17,0.3788
2018-01-18,-0.3774
2018-01-19,0.3788
2018-01-22,0.3774
2018-01-23,-0.3759
2018-01-24,-1.8868
2018-01-25,-0.7692
2018-01-26,0.0
2018-01-29,0.3876
2018-01-30,3.4749
2018-01-31,1.4925
2018-02-01,-1.8382
2018-02-02,3.7453
2018-02-05,1.083
2018-02-06,0.0
2018-02-07,-3.5714
2018-02-08,-5.9259
2018-02-09,-2.7559
2018-02-12,0.4049
2018-02-13,-1.2097
2018-02-14,1.2245
2018-02-15,0.8065
2018-02-16,1.6
2018-02-20,1.5748
2018-02-21,1.5504
2018-02-22,2.6718
2018-02-23,0.7435
2018-02-26,2.583
2018-02-27,-8.6331
2018-02-28,3.1496
2018-03-01,0.7634
2018-03-02,1.5152
2018-03-05,0.3731
2018-03-06,-1.1152
2018-03-07,0.7519
2018-03-08,0.0
2018-03-09,-0.7463
2018-03-12,-0.7519
2018-03-13,-2.2727
2018-03-14,0.3876
2018-03-15,-0.3861
2018-03-16,-0.3876
2018-03-19,0.3891
2018-03-20,0.0
2018-03-21,-0.3876
2018-03-22,1.1673
2018-03-23,1.9231
2018-03-26,-0.3774
2018-03-27,1.8939
2018-03-28,2.2305
2018-03-29,1.6364
2018-04-02,-0.1789
2018-04-03,0.0
2018-04-04,2.8674
2018-04-05,0.6969
2018-04-06,1.3841
2018-04-09,1.7065000000000001
2018-04-10,4.698
2018-04-11,-0.641
2018-04-12,-1.6129
2018-04-13,-2.9508
2018-04-16,1.0135
2018-04-17,-0.6689
2018-04-18,0.3367
2018-04-19,1.6779
2018-04-20,0.6601
2018-04-23,0.0
2018-04-24,0.6557
2018-04-25,-0.9772
2018-04-26,-1.6447
2018-04-27,1.0033
2018-04-30,-2.3179
2018-05-01,2.0339
2018-05-02,1.6611
2018-05-03,-0.3268
2018-05-04,1.9672
2018-05-07,1.6077
2018-05-08,-0.6329
2018-05-09,-2.2293
2018-05-10,1.6287
2018-05-11,1.9231
2018-05-14,1.5723
2018-05-15,1.8576000000000001
2018-05-16,-1.5198
2018-05-17,4.1667
2018-05-18,4.4444
2018-05-21,2.1277
2018-05-22,-0.8333
2018-05-23,-0.7003
2018-05-24,1.6925
2018-05-25,0.6935
2018-05-29,2.4793
2018-05-30,-2.957
2018-05-31,-1.662
2018-06-01,0.8451
2018-06-04,-2.933
2018-06-05,-5.3237
2018-06-06,0.9119
2018-06-07,-0.6024
2018-06-08,0.0
2018-06-11,2.1212
2018-06-12,-0.5935
2018-06-13,-0.597
2018-06-14,-0.9009
2018-06-15,0.0
2018-06-18,0.6061
2018-06-19,-1.8072
2018-06-20,-11.3497
2018-06-21,-2.4221
2018-06-22,-0.3546
2018-06-25,0.0
2018-06-26,-1.0676
2018-06-27,-2.1583
2018-06-28,1.8382
2018-06-29,1.083
2018-07-02,2.1429
2018-07-03,0.3497
2018-07-05,-0.3484
2018-07-06,-1.049
2018-07-09,-6.5371
2018-07-10,-43.6673
2018-07-11,-16.1074
2018-07-12,6.4
2018-07-13,4.5113
2018-07-16,-2.8777
2018-07-17,-1.4815
2018-07-18,4.5113
2018-07-19,9.3525
2018-07-20,-5.9211
2018-07-23,0.3497
2018-07-24,1.0453
2018-07-25,-1.3793
2018-07-26,5.5944
2018-07-27,0.0
2018-07-30,-1.9868000000000001
2018-07-31,3.3784
2018-08-01,0.6536
2018-08-02,-1.9481000000000002
2018-08-03,-1.3245
2018-08-06,2.6846
2018-08-07,0.0
2018-08-08,1.9607999999999999
2018-08-09,0.641
2018-08-10,-1.9108
2018-08-13,1.9481000000000002
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.6369
2018-08-20,0.6329
2018-08-21,1.8868
2018-08-22,1.2346
2018-08-23,-0.6098
2018-08-24,0.0
2018-08-27,-2.454
2018-08-28,2.2013
2018-08-29,0.9231
2018-08-30,-1.8293
2018-08-31,-3.7267
2018-09-04,3.2258
2018-09-05,-0.625
2018-09-06,-1.2579
2018-09-07,3.1847
2018-09-10,-1.8519
2018-09-11,-1.8868
2018-09-12,2.5641
2018-09-13,0.3125
2018-09-14,-0.9346
2018-09-17,-0.6289
2018-09-18,1.8987
2018-09-19,0.6211
2018-09-20,0.6173
2018-09-21,0.0
2018-09-24,-0.6135
2018-09-25,-2.4691
2018-09-26,0.6329
2018-09-27,2.5157
2018-09-28,0.6135
2018-10-01,0.0
2018-10-02,-0.6098
2018-10-03,-1.227
2018-10-04,0.7764
2018-10-05,0.4622
2018-10-08,1.8405
2018-10-09,5.4217
2018-10-10,-7.4286
2018-10-11,-3.7037
2018-10-12,2.5641
2018-10-15,-1.25
2018-10-16,1.8987
2018-10-17,-1.2422
2018-10-18,-0.6289
2018-10-19,-1.2658
2018-10-22,-0.641
2018-10-23,3.2258
2018-10-24,0.0
2018-10-25,2.5
2018-10-26,-0.6098
2018-10-29,-3.0675
2018-10-30,3.7975
2018-10-31,0.0
2018-11-01,8.5366
2018-11-02,-3.3708
2018-11-05,-1.7442
2018-11-06,5.9172
2018-11-07,-1.6760000000000002
2018-11-08,3.4091
2018-11-09,-1.6484
2018-11-12,-4.4693
2018-11-13,-3.5088
2018-11-14,0.6061
2018-11-15,-1.2048
2018-11-16,0.0
2018-11-19,2.439
2018-11-20,0.0
2018-11-21,1.1905000000000001
2018-11-23,5.8824
2018-11-26,-2.7778
2018-11-27,1.7143000000000002
2018-11-28,1.1236
2018-11-29,-1.6667
2018-11-30,-3.9548
2018-12-03,4.7059
2018-12-04,-1.1236
2018-12-06,0.5682
2018-12-07,-6.2147
2018-12-10,-4.8193
2018-12-11,0.6329
2018-12-12,3.1447
2018-12-13,0.6098
2018-12-14,6.0606
2018-12-17,1.7143000000000002
2018-12-18,-1.1236
2018-12-19,-1.1364
2018-12-20,2.2989
2018-12-21,0.5618
2018-12-24,-2.2346
2018-12-26,1.7143000000000002
2018-12-27,3.9326
2018-12-28,-4.3081
2018-12-31,-1.7116
2019-01-02,3.4483
2019-01-03,-1.6667
2019-01-04,0.565
2019-01-07,0.5618
2019-01-08,0.5587
2019-01-09,-1.1111
2019-01-10,1.1236
2019-01-11,1.1111
2019-01-14,0.5495
2019-01-15,-3.8251
2019-01-16,3.4091
2019-01-17,-1.6484
2019-01-18,-0.5587
2019-01-22,1.1236
2019-01-23,0.0
2019-01-24,1.1111
2019-01-25,-2.1978
2019-01-28,-2.809
2019-01-29,-1.7341
2019-01-30,0.0
2019-01-31,-2.3529
2019-02-01,-2.4096
2019-02-04,3.7037
2019-02-05,-1.1905000000000001
2019-02-06,1.2048
2019-02-07,-1.1905000000000001
2019-02-08,0.0
2019-02-11,-6.0241
2019-02-12,0.0
2019-02-13,1.2821
2019-02-14,-0.6329
2019-02-15,1.9108
2019-02-19,5.0
2019-02-20,0.5952
2019-02-21,-1.7751000000000001
2019-02-22,0.6024
2019-02-25,-3.5928
2019-02-26,-0.6211
2019-02-27,0.0
2019-02-28,-3.125
2019-03-01,-0.6452
2019-03-04,0.0
2019-03-05,5.8442
2019-03-06,-2.4417
2019-03-07,-0.0126
2019-03-08,-1.2579
2019-03-11,-1.2739
2019-03-12,0.6452
2019-03-13,3.2051
2019-03-14,-0.6211
2019-03-15,0.625
2019-03-18,-1.2422
2019-03-19,0.6289
2019-03-20,1.875
2019-03-21,0.6135
2019-03-22,-7.3171
2019-03-25,0.6579
2019-03-26,-0.6536
2019-03-27,0.0
2019-03-28,-1.3158
2019-03-29,0.0
2019-04-01,0.6667
2019-04-02,1.3245
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,-0.6536
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,1.3158
2019-04-11,-1.9481000000000002
2019-04-12,0.6623
2019-04-15,0.6579
2019-04-16,-1.3072
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,1.9868000000000001
2019-04-24,0.6494
2019-04-25,0.0
2019-04-26,0.6452
2019-04-29,-0.641
2019-04-30,0.6452
2019-05-01,-1.2821
2019-05-02,0.6494
2019-05-03,-0.6452
2019-05-06,-0.6494
2019-05-07,0.0
2019-05-08,-1.9607999999999999
2019-05-09,1.3333
2019-05-10,-1.3158
2019-05-13,1.3333
2019-05-14,-1.9737
2019-05-15,1.3423
2019-05-16,-0.6623
2019-05-17,0.6667
2019-05-20,0.0
2019-05-21,-1.9868000000000001
2019-05-22,2.027
2019-05-23,-0.9934
2019-05-24,0.3344
2019-05-28,0.0
2019-05-29,-0.6667
2019-05-30,1.3423
2019-05-31,-0.6623
2019-06-03,-0.6667
2019-06-04,-2.0134
2019-06-05,0.6849
2019-06-06,-0.6803
2019-06-07,0.6849
2019-06-10,-1.3605
2019-06-11,3.4483
2019-06-12,-0.6667
2019-06-13,0.6711
2019-06-14,-0.6667
2019-06-17,-0.6711
2019-06-18,1.3514
2019-06-19,4.6667
2019-06-20,-3.8217
2019-06-21,-0.6623
2019-06-24,-1.3333
2019-06-25,0.0
2019-06-26,-0.6757
2019-06-27,-0.6803
2019-06-28,1.3699
2019-07-01,0.0
2019-07-02,-0.6757
2019-07-03,1.3605
2019-07-05,0.0
2019-07-08,-1.3423
2019-07-09,0.0
2019-07-10,-0.3401
2019-07-11,-0.3413
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.6849
2019-07-17,-1.3605
2019-07-18,1.3793
2019-07-19,0.0
2019-07-22,-1.3605
2019-07-23,0.6897
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.6849
2019-07-29,-3.4013999999999998
2019-07-30,-1.4085
2019-07-31,0.0
2019-08-01,2.1429
2019-08-02,-1.7483
2019-08-05,-0.3559
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,5.0
2019-08-09,-1.3605
2019-08-12,2.069
2019-08-13,-1.3514
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,2.0548
2019-08-19,0.6711
2019-08-20,0.0
2019-08-21,2.0
2019-08-22,3.268
2019-08-23,-0.6329
