ticker,BLDR US Equity
2005-11-09,0.7839
2005-11-10,1.1667
2005-11-11,2.6908
2005-11-14,-0.2674
2005-11-15,-0.5898
2005-11-16,-2.4272
2005-11-17,1.6031
2005-11-18,5.1143
2005-11-21,-1.087
2005-11-22,3.8723
2005-11-23,1.0579
2005-11-25,-0.3988
2005-11-28,0.8008
2005-11-29,-1.6385
2005-11-30,0.4543
2005-12-01,2.6131
2005-12-02,-5.0441
2005-12-05,0.0
2005-12-06,-0.7736
2005-12-07,-2.3909000000000002
2005-12-08,1.065
2005-12-09,2.6870000000000003
2005-12-12,1.1288
2005-12-13,2.2831
2005-12-14,3.9187
2005-12-15,1.2411
2005-12-16,4.0075
2005-12-19,-0.68
2005-12-20,-0.5933
2005-12-21,1.1478
2005-12-22,-0.5901
2005-12-23,-1.1416
2005-12-27,-3.2333
2005-12-28,0.0955
2005-12-29,-0.9537
2005-12-30,2.8888
2006-01-03,2.5737
2006-01-04,0.0456
2006-01-05,-0.912
2006-01-06,0.5983
2006-01-09,0.5489
2006-01-10,1.4559
2006-01-11,4.7982
2006-01-12,-1.0697
2006-01-13,1.4273
2006-01-17,0.5544
2006-01-18,-0.7209
2006-01-19,-0.2563
2006-01-20,-1.7130999999999998
2006-01-23,0.7407
2006-01-24,1.2111
2006-01-25,2.094
2006-01-26,3.8091
2006-01-27,-1.6129
2006-01-30,2.418
2006-01-31,0.2001
2006-02-01,2.0767
2006-02-02,0.5869
2006-02-03,-1.6336
2006-02-06,2.0166
2006-02-07,-7.5969
2006-02-08,4.4044
2006-02-09,1.9687000000000001
2006-02-10,-2.3641
2006-02-13,-3.6723
2006-02-14,0.9636
2006-02-15,1.2448
2006-02-16,0.6148
2006-02-17,-1.833
2006-02-21,-0.5809
2006-02-22,1.2104
2006-02-23,-2.8866
2006-02-24,2.2505
2006-02-27,2.4917
2006-02-28,-3.9303
2006-03-01,2.6571
2006-03-02,1.0682
2006-03-03,-1.4634
2006-03-06,0.6601
2006-03-07,-1.5164
2006-03-08,-0.2913
2006-03-09,-3.1302
2006-03-10,-0.9048
2006-03-13,-2.4783
2006-03-14,3.4329
2006-03-15,2.0259
2006-03-16,-2.8728
2006-03-17,-0.609
2006-03-20,-0.0438
2006-03-21,-0.3065
2006-03-22,2.152
2006-03-23,0.3009
2006-03-24,-3.0004
2006-03-27,0.6186
2006-03-28,-0.0878
2006-03-29,-0.4396
2006-03-30,0.6623
2006-03-31,-0.3947
2006-04-03,-0.7926
2006-04-04,-0.577
2006-04-05,0.4911
2006-04-06,0.8441
2006-04-07,-0.7048
2006-04-10,2.2183
2006-04-11,0.4774
2006-04-12,0.5184
2006-04-13,-0.4297
2006-04-17,2.0716
2006-04-18,4.7357
2006-04-19,-0.3633
2006-04-20,-2.1475
2006-04-21,-1.1594
2006-04-24,-0.9217
2006-04-25,-2.6216
2006-04-26,-3.1698
2006-04-27,-4.7085
2006-04-28,1.4118
2006-05-01,1.7633
2006-05-02,-0.3192
2006-05-03,4.3001
2006-05-04,-1.0965
2006-05-05,3.7694
2006-05-08,2.2222
2006-05-09,-1.0452
2006-05-10,-0.7182
2006-05-11,-3.4468
2006-05-12,-2.2918
2006-05-15,-3.8791
2006-05-16,-3.9417999999999997
2006-05-17,-1.0747
2006-05-18,-0.0988
2006-05-19,-2.3727
2006-05-22,1.2152
2006-05-23,-0.1501
2006-05-24,0.3006
2006-05-25,3.5465
2006-05-26,-2.2672
2006-05-30,2.4679
2006-05-31,0.0
2006-06-01,4.5279
2006-06-02,-2.4885
2006-06-05,-3.4026
2006-06-06,0.2935
2006-06-07,-1.9512
2006-06-08,-2.8856
2006-06-09,-2.6639
2006-06-12,-2.7368
2006-06-13,-3.7338
2006-06-14,1.1804000000000001
2006-06-15,7.9444
2006-06-16,4.4776
2006-06-19,-2.8571
2006-06-20,-3.6004
2006-06-21,-0.6312
2006-06-22,0.0529
2006-06-23,-3.4920999999999998
2006-06-26,1.6447
2006-06-27,-1.3484
2006-06-28,4.1006
2006-06-29,4.8319
2006-06-30,2.004
2006-07-03,-0.0491
2006-07-05,-2.6044
2006-07-06,-2.9768
2006-07-07,-3.7441
2006-07-10,1.7288000000000001
2006-07-11,2.1774
2006-07-12,-0.7277
2006-07-13,-1.8848
2006-07-14,1.8143
2006-07-17,-1.0482
2006-07-18,-1.8008
2006-07-19,1.9417
2006-07-20,-2.4868
2006-07-21,0.4341
2006-07-24,1.7288000000000001
2006-07-25,1.0621
2006-07-26,-1.8917000000000002
2006-07-27,-5.0884
2006-07-28,-0.0564
2006-07-31,-1.9198
2006-08-01,-5.5268
2006-08-02,-2.5594
2006-08-03,1.0632
2006-08-04,0.7426
2006-08-07,2.027
2006-08-08,-0.1806
2006-08-09,-5.187
2006-08-10,2.3537
2006-08-11,-1.3052000000000001
2006-08-14,0.8816
2006-08-15,0.9363
2006-08-16,3.0921
2006-08-17,0.7798
2006-08-18,-1.369
2006-08-21,-0.8449
2006-08-22,-1.552
2006-08-23,-4.4822
2006-08-24,0.9061
2006-08-25,-1.2829
2006-08-28,0.9747
2006-08-29,-0.8366
2006-08-30,0.2596
2006-08-31,-1.6181
2006-09-01,1.5789
2006-09-05,0.7124
2006-09-06,-2.2508
2006-09-07,0.2632
2006-09-08,-0.853
2006-09-11,-0.3971
2006-09-12,7.6411999999999995
2006-09-13,1.7284000000000002
2006-09-14,-1.2743
2006-09-15,0.7376
2006-09-18,-1.3423
2006-09-19,-1.7316
2006-09-20,-0.5664
2006-09-21,-3.1013
2006-09-22,1.8289
2006-09-25,3.6562
2006-09-26,-1.4233
2006-09-27,-3.076
2006-09-28,1.4249
2006-09-29,-2.7458
2006-10-02,-4.3336
2006-10-03,0.1373
2006-10-04,3.1528
2006-10-05,1.4618
2006-10-06,-0.0655
2006-10-09,3.7353
2006-10-10,6.2539
2006-10-11,-3.805
2006-10-12,1.9778
2006-10-13,2.4242
2006-10-16,6.0355
2006-10-17,-8.5938
2006-10-18,0.7326
2006-10-19,-0.6061
2006-10-20,-1.2805
2006-10-23,-3.2119
2006-10-24,0.4467
2006-10-25,1.7154
2006-10-26,-0.0625
2006-10-27,-3.0
2006-10-30,1.5464
2006-10-31,0.3807
2006-11-01,-0.2528
2006-11-02,-0.5703
2006-11-03,-1.4022000000000001
2006-11-06,2.0685000000000002
2006-11-07,1.9633
2006-11-08,0.6211
2006-11-09,-0.0617
2006-11-10,0.4324
2006-11-13,-1.476
2006-11-14,1.8727
2006-11-15,4.1667
2006-11-16,0.6471
2006-11-17,-2.3963
2006-11-20,1.1377
2006-11-21,0.4144
2006-11-22,-0.059
2006-11-24,0.236
2006-11-27,-1.1772
2006-11-28,-2.3824
2006-11-29,0.7932
2006-11-30,0.4835
2006-12-01,1.9285
2006-12-04,-0.2955
2006-12-05,8.7137
2006-12-06,1.4177
2006-12-07,-3.3871
2006-12-08,-0.2226
2006-12-11,-1.4501
2006-12-12,-1.0187
2006-12-13,-0.4002
2006-12-14,1.0333
2006-12-15,1.25
2006-12-18,-0.2245
2006-12-19,-1.1811
2006-12-20,-1.1383
2006-12-21,-1.9574
2006-12-22,-0.1174
2006-12-26,2.7631
2006-12-27,2.5172
2006-12-28,0.4464
2006-12-29,-0.9444
2007-01-03,-1.4582
2007-01-04,0.1707
2007-01-05,-2.2727
2007-01-08,-2.3837
2007-01-09,1.4294
2007-01-10,-0.5285
2007-01-11,1.4758
2007-01-12,0.0582
2007-01-16,0.0
2007-01-17,-0.407
2007-01-18,-0.2919
2007-01-19,1.5222
2007-01-22,0.692
2007-01-23,1.8328
2007-01-24,-0.4499
2007-01-25,-1.2429000000000001
2007-01-26,1.659
2007-01-29,-0.3376
2007-01-30,0.0
2007-01-31,2.428
2007-02-01,0.3859
2007-02-02,4.0088
2007-02-05,0.528
2007-02-06,-1.7332
2007-02-07,0.5345
2007-02-08,-1.1696
2007-02-09,-0.0538
2007-02-12,-0.0538
2007-02-13,0.377
2007-02-14,0.1073
2007-02-15,1.4469
2007-02-16,-0.6867
2007-02-20,3.7234
2007-02-21,-1.2308
2007-02-22,-3.9979
2007-02-23,-1.3521
2007-02-26,1.2610000000000001
2007-02-27,-2.5446999999999997
2007-02-28,0.1111
2007-03-01,-0.5549
2007-03-02,-1.1719
2007-03-05,-1.4681
2007-03-06,1.2034
2007-03-07,-0.906
2007-03-08,0.9714
2007-03-09,0.283
2007-03-12,-3.2167
2007-03-13,-5.5977
2007-03-14,2.0383
2007-03-15,0.7264
2007-03-16,2.3438
2007-03-19,1.5267
2007-03-20,-0.694
2007-03-21,1.5725
2007-03-22,0.9174
2007-03-23,0.3409
2007-03-26,-1.359
2007-03-27,-2.698
2007-03-28,-2.3599
2007-03-29,-0.2417
2007-03-30,-2.6651
2007-04-02,4.4804
2007-04-03,-0.4169
2007-04-04,0.6579
2007-04-05,-1.6637
2007-04-09,0.8459
2007-04-10,0.8388
2007-04-11,-1.1289
2007-04-12,2.7644
2007-04-13,-1.462
2007-04-16,0.9496
2007-04-17,-0.1764
2007-04-18,-2.6502
2007-04-19,2.6013
2007-04-20,2.5943
2007-04-23,-1.092
2007-04-24,0.0581
2007-04-25,0.2904
2007-04-26,-4.3428
2007-04-27,-1.6343999999999999
2007-04-30,-0.7385
2007-05-01,0.558
2007-05-02,-1.603
2007-05-03,0.5013
2007-05-04,0.2494
2007-05-07,-1.0572
2007-05-08,1.3199
2007-05-09,1.861
2007-05-10,-2.9233000000000002
2007-05-11,1.4429
2007-05-14,-0.4329
2007-05-15,0.0
2007-05-16,0.1863
2007-05-17,0.8679
2007-05-18,-1.4136
2007-05-21,2.5561
2007-05-22,0.1824
2007-05-23,-1.1529
2007-05-24,-0.6139
2007-05-25,0.5559
2007-05-29,1.2899
2007-05-30,3.2141
2007-05-31,-2.0564
2007-06-01,1.8596
2007-06-04,-0.1767
2007-06-05,-1.0029
2007-06-06,-1.6091
2007-06-07,-0.6663
2007-06-08,2.0122
2007-06-11,-2.2116
2007-06-12,-0.6724
2007-06-13,0.8
2007-06-14,1.2821
2007-06-15,1.2055
2007-06-18,-2.9779999999999998
2007-06-19,0.0614
2007-06-20,0.5521
2007-06-21,-0.9762
2007-06-22,-0.8626
2007-06-25,0.5594
2007-06-26,0.1236
2007-06-27,0.0617
2007-06-28,1.4806
2007-06-29,-2.3708
2007-07-02,1.8679999999999999
2007-07-03,0.3056
2007-07-05,-0.4266
2007-07-06,0.0612
2007-07-09,-0.5505
2007-07-10,0.4305
2007-07-11,0.3674
2007-07-12,0.5491
2007-07-13,-0.3641
2007-07-16,-0.4263
2007-07-17,-0.5505
2007-07-18,-0.6765
2007-07-19,-0.3096
2007-07-20,-1.9876
2007-07-23,0.0
2007-07-24,-4.6895
2007-07-25,2.7260999999999997
2007-07-26,-4.2071
2007-07-27,2.973
2007-07-30,-0.6562
2007-07-31,-3.1704
2007-08-01,0.2046
2007-08-02,-4.4248
2007-08-03,-1.4245
2007-08-06,0.7225
2007-08-07,-3.6585
2007-08-08,2.2338
2007-08-09,-2.185
2007-08-10,5.7334
2007-08-13,-0.3521
2007-08-14,-6.2898
2007-08-15,-1.9607999999999999
2007-08-16,7.1538
2007-08-17,-3.2304
2007-08-20,-0.8902
2007-08-21,-0.4491
2007-08-22,0.8271
2007-08-23,-0.5966
2007-08-24,0.8252
2007-08-27,-3.7202
2007-08-28,-2.0866
2007-08-29,0.7893
2007-08-30,-0.7831
2007-08-31,3.3938
2007-09-04,-1.5267
2007-09-05,-1.938
2007-09-06,0.3162
2007-09-07,-1.7336
2007-09-10,-5.4531
2007-09-11,-1.6115
2007-09-12,-2.5
2007-09-13,-1.061
2007-09-14,-0.1787
2007-09-17,-1.6115
2007-09-18,2.0928
2007-09-19,-0.0891
2007-09-20,-1.7841
2007-09-21,2.2707
2007-09-24,0.6217
2007-09-25,-5.1192
2007-09-26,-0.4651
2007-09-27,1.5888
2007-09-28,-0.828
2007-10-01,0.2783
2007-10-02,0.0925
2007-10-03,1.756
2007-10-04,0.3633
2007-10-05,1.629
2007-10-08,-4.0071
2007-10-09,-1.6698
2007-10-10,0.0
2007-10-11,-1.8868
2007-10-12,0.2885
2007-10-15,-2.9722
2007-10-16,-3.4585
2007-10-17,0.7165
2007-10-18,-1.3211
2007-10-19,-2.5747
2007-10-22,1.7970000000000002
2007-10-23,1.3498999999999999
2007-10-24,-1.0246
2007-10-25,1.4493
2007-10-26,-8.8776
2007-10-29,-2.9115
2007-10-30,-11.9954
2007-10-31,-4.9803
2007-11-01,-3.0345
2007-11-02,1.7069999999999999
2007-11-05,-4.1958
2007-11-06,-0.146
2007-11-07,-3.9474
2007-11-08,0.4566
2007-11-09,-2.4242
2007-11-12,0.3106
2007-11-13,4.4892
2007-11-14,1.9259
2007-11-15,-0.1453
2007-11-16,5.2402
2007-11-19,-1.9364
2007-11-20,-2.8209
2007-11-21,1.7417
2007-11-23,1.7118
2007-11-26,-2.1038
2007-11-27,-2.5788
2007-11-28,3.3824
2007-11-29,-2.1337
2007-11-30,0.5814
2007-12-03,0.289
2007-12-04,-0.8646
2007-12-05,1.3081
2007-12-06,14.7776
2007-12-07,0.625
2007-12-10,3.8509
2007-12-11,-5.5024
2007-12-12,2.4051
2007-12-13,2.5958
2007-12-14,-7.5904
2007-12-17,-1.8253
2007-12-18,0.1328
2007-12-19,-0.9284
2007-12-20,3.6145
2007-12-21,6.0724
2007-12-24,0.609
2007-12-26,-0.8475
2007-12-27,-8.3028
2007-12-28,-4.9268
2007-12-31,1.1204
2008-01-02,-2.6316
2008-01-03,-7.5391
2008-01-04,-2.1538
2008-01-07,4.0881
2008-01-08,-2.4169
2008-01-09,-4.9536
2008-01-10,2.2801
2008-01-11,-2.707
2008-01-14,2.7823
2008-01-15,-3.5032
2008-01-16,5.2805
2008-01-17,-6.4263
2008-01-18,0.5025
2008-01-22,0.5
2008-01-23,5.3068
2008-01-24,3.7795
2008-01-25,-1.3657
2008-01-28,2.4615
2008-01-29,-0.9009
2008-01-30,9.0909
2008-01-31,11.1111
2008-02-01,1.75
2008-02-04,-2.0885
2008-02-05,-6.7754
2008-02-06,2.4226
2008-02-07,-1.9710999999999999
2008-02-08,-1.6086
2008-02-11,-2.0436
2008-02-12,-2.6426
2008-02-13,-1.8571
2008-02-14,-2.4745
2008-02-15,-1.9403000000000001
2008-02-19,6.2405
2008-02-20,1.7191999999999998
2008-02-21,-2.8169
2008-02-22,-6.5217
2008-02-25,1.0853
2008-02-26,2.7607
2008-02-27,3.2836
2008-02-28,2.1676
2008-02-29,-6.2235
2008-03-03,-3.3183
2008-03-04,2.1841
2008-03-05,1.2214
2008-03-06,-3.7707
2008-03-07,2.8213
2008-03-10,-2.1341
2008-03-11,6.5421
2008-03-12,-0.4386
2008-03-13,3.8179
2008-03-14,-2.8289
2008-03-17,-2.1834
2008-03-18,6.3988
2008-03-19,-4.7552
2008-03-20,7.6358
2008-03-24,1.7734999999999999
2008-03-25,-0.8043
2008-03-26,0.0
2008-03-27,0.2703
2008-03-28,-6.1995000000000005
2008-03-31,4.3103
2008-04-01,4.4077
2008-04-02,-4.7493
2008-04-03,0.9695
2008-04-04,-2.7435
2008-04-07,-1.8336000000000001
2008-04-08,0.8621
2008-04-09,3.4188
2008-04-10,3.168
2008-04-11,-6.4085
2008-04-14,-0.1427
2008-04-15,-0.5714
2008-04-16,1.1494
2008-04-17,3.5511
2008-04-18,4.9383
2008-04-21,-2.4837
2008-04-22,-3.6193
2008-04-23,-2.6426
2008-04-24,0.7143
2008-04-25,-0.7092
2008-04-28,-0.5714
2008-04-29,-2.8736
2008-04-30,-2.5148
2008-05-01,6.9803
2008-05-02,-1.2766
2008-05-05,-2.2989
2008-05-06,-0.5882
2008-05-07,-1.9231
2008-05-08,-1.3575
2008-05-09,3.0581
2008-05-12,3.7092
2008-05-13,0.4292
2008-05-14,4.5584
2008-05-15,1.2262
2008-05-16,0.6729
2008-05-19,-2.5401
2008-05-20,0.1372
2008-05-21,0.6849
2008-05-22,-2.7211
2008-05-23,-2.2378
2008-05-27,5.5794
2008-05-28,-1.897
2008-05-29,1.9337
2008-05-30,-0.813
2008-06-02,-2.8689
2008-06-03,3.5162
2008-06-04,-4.8913
2008-06-05,2.0
2008-06-06,-1.9607999999999999
2008-06-09,-0.8571
2008-06-10,-1.7290999999999999
2008-06-11,-0.4399
2008-06-12,-0.4418
2008-06-13,1.4793
2008-06-16,-0.7289
2008-06-17,-1.7621
2008-06-18,-1.1958
2008-06-19,-1.8154
2008-06-20,-0.4622
2008-06-23,-3.4056
2008-06-24,-5.2885
2008-06-25,4.7377
2008-06-26,-2.5848
2008-06-27,-3.9801
2008-06-30,-8.2902
2008-07-01,-3.5782
2008-07-02,-3.7109
2008-07-03,-1.8256000000000001
2008-07-07,-6.405
2008-07-08,12.5828
2008-07-09,-7.8431
2008-07-10,-7.6596
2008-07-11,-4.3779
2008-07-14,2.8916
2008-07-15,0.2342
2008-07-16,9.8131
2008-07-17,1.0638
2008-07-18,-4.4211
2008-07-21,3.304
2008-07-22,5.1173
2008-07-23,-4.4625
2008-07-24,-2.1231
2008-07-25,6.9414
2008-07-28,-6.8966
2008-07-29,2.1786
2008-07-30,2.9851
2008-07-31,-9.5238
2008-08-01,3.6612999999999998
2008-08-04,-7.947
2008-08-05,6.9544
2008-08-06,7.8475
2008-08-07,1.6632
2008-08-08,2.2495
2008-08-11,8.2
2008-08-12,-2.7725999999999997
2008-08-13,4.3726
2008-08-14,9.2896
2008-08-15,-5.5
2008-08-18,-3.5273
2008-08-19,-7.4954
2008-08-20,-1.7787
2008-08-21,0.6036
2008-08-22,2.2
2008-08-25,-5.2838
2008-08-26,5.7851
2008-08-27,5.0781
2008-08-28,-1.3011
2008-08-29,-4.5198
2008-09-02,-1.9724
2008-09-03,6.4386
2008-09-04,-2.2684
2008-09-05,-1.5474
2008-09-08,14.5383
2008-09-09,-7.7187
2008-09-10,1.6729
2008-09-11,4.936
2008-09-12,-3.3101
2008-09-15,-1.4414
2008-09-16,1.2797
2008-09-17,0.722
2008-09-18,5.7348
2008-09-19,1.8643999999999998
2008-09-22,1.1647
2008-09-23,-1.8092000000000001
2008-09-24,-1.675
2008-09-25,1.5332
2008-09-26,2.8523
2008-09-29,-14.1925
2008-09-30,13.8783
2008-10-01,-7.8464
2008-10-02,-7.4275
2008-10-03,-6.4579
2008-10-06,4.3933
2008-10-07,-15.6313
2008-10-08,4.7506
2008-10-09,-14.7392
2008-10-10,0.266
2008-10-13,25.9947
2008-10-14,-11.5789
2008-10-15,-14.2857
2008-10-16,33.0556
2008-10-17,-15.6576
2008-10-20,4.2079
2008-10-21,-8.7886
2008-10-22,-11.9792
2008-10-23,-0.5917
2008-10-24,-7.7381
2008-10-27,1.6129
2008-10-28,6.6667
2008-10-29,-7.1429
2008-10-30,11.2179
2008-10-31,9.5101
2008-11-03,0.5263
2008-11-04,4.712
2008-11-05,-6.0
2008-11-06,-1.8617
2008-11-07,4.607
2008-11-10,-4.9223
2008-11-11,-7.3568999999999996
2008-11-12,-10.2941
2008-11-13,1.9672
2008-11-14,-18.0064
2008-11-17,-1.9607999999999999
2008-11-18,-20.8
2008-11-19,-45.9596
2008-11-20,-2.8037
2008-11-21,-3.8462
2008-11-24,0.0
2008-11-25,1.0
2008-11-26,0.9901
2008-11-28,14.7059
2008-12-01,-29.0598
2008-12-02,49.3976
2008-12-03,-17.7419
2008-12-04,5.8824
2008-12-05,29.6296
2008-12-08,32.8571
2008-12-09,-5.914
2008-12-10,5.1429
2008-12-11,-11.9565
2008-12-12,30.8642
2008-12-15,-20.7547
2008-12-16,-10.7143
2008-12-17,-4.6667
2008-12-18,-2.0979
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,3.5714
2008-12-24,-4.8276
2008-12-26,9.4203
2008-12-29,-1.3245
2008-12-30,-0.6711
2008-12-31,3.3784
2009-01-02,-1.3072
2009-01-05,0.6623
2009-01-06,-11.1842
2009-01-07,-5.9259
2009-01-08,6.2992
2009-01-09,-6.6667
2009-01-12,-0.7937
2009-01-13,0.0
2009-01-14,-3.2
2009-01-15,8.2645
2009-01-16,3.8167999999999997
2009-01-20,-16.1765
2009-01-21,16.6667
2009-01-22,-11.2782
2009-01-23,2.5423999999999998
2009-01-26,14.0496
2009-01-27,-1.4493
2009-01-28,1.4706000000000001
2009-01-29,-2.8986
2009-01-30,-8.209
2009-02-02,30.0813
2009-02-03,9.375
2009-02-04,4.5714
2009-02-05,-4.918
2009-02-06,3.4483
2009-02-09,4.4444
2009-02-10,5.3191
2009-02-11,4.0404
2009-02-12,4.3689
2009-02-13,4.6512
2009-02-17,-3.5556
2009-02-18,3.6866
2009-02-19,4.8889
2009-02-20,-11.4407
2009-02-23,-4.7847
2009-02-24,30.1508
2009-02-25,-4.2471
2009-02-26,-10.0806
2009-02-27,-13.901299999999999
2009-03-02,-21.3542
2009-03-03,3.3113
2009-03-04,0.641
2009-03-05,-27.3885
2009-03-06,13.1579
2009-03-09,-13.9535
2009-03-10,-9.9099
2009-03-11,40.0
2009-03-12,28.5714
2009-03-13,2.2222
2009-03-16,8.6957
2009-03-17,-8.5
2009-03-18,13.661200000000001
2009-03-19,-0.9615
2009-03-20,9.2233
2009-03-23,11.1111
2009-03-24,-14.4
2009-03-25,16.3551
2009-03-26,-8.4337
2009-03-27,-13.5965
2009-03-30,-12.6904
2009-03-31,17.4419
2009-04-01,3.9604
2009-04-02,-8.0952
2009-04-03,0.5181
2009-04-06,2.0619
2009-04-07,-0.5051
2009-04-08,5.5838
2009-04-09,10.5769
2009-04-13,11.7391
2009-04-14,-6.2257
2009-04-15,-7.0539
2009-04-16,4.4643
2009-04-17,-7.6923
2009-04-20,0.9259
2009-04-21,10.0917
2009-04-22,-3.3333
2009-04-23,18.1034
2009-04-24,12.7737
2009-04-27,-5.5016
2009-04-28,-1.0274
2009-04-29,8.9965
2009-04-30,5.0794
2009-05-01,-2.719
2009-05-04,8.6957
2009-05-05,5.4286
2009-05-06,11.3821
2009-05-07,-2.9196999999999997
2009-05-08,-13.7845
2009-05-11,-4.9419
2009-05-12,-2.1407
2009-05-13,-29.6875
2009-05-14,33.7778
2009-05-15,-5.3156
2009-05-18,8.7719
2009-05-19,-0.6452
2009-05-20,6.1688
2009-05-21,-10.7034
2009-05-22,6.8493
2009-05-26,12.8205
2009-05-27,5.6818
2009-05-28,7.7957
2009-05-29,2.4938000000000002
2009-06-01,7.7859
2009-06-02,10.6095
2009-06-03,-2.8571
2009-06-04,0.6303
2009-06-05,1.6701000000000001
2009-06-08,-3.4908
2009-06-09,-6.8085
2009-06-10,-20.3196
2009-06-11,-2.5788
2009-06-12,-5.8824
2009-06-15,4.6875
2009-06-16,1.791
2009-06-17,-3.5191
2009-06-18,-1.2158
2009-06-19,7.3846
2009-06-22,-6.5903
2009-06-23,3.3742
2009-06-24,17.8042
2009-06-25,7.0529
2009-06-26,15.2941
2009-06-29,-3.0612
2009-06-30,-12.4211
2009-07-01,-2.1635
2009-07-02,-3.1941
2009-07-06,2.0305
2009-07-07,-0.4975
2009-07-08,-1.25
2009-07-09,-0.7595
2009-07-10,2.2959
2009-07-13,0.2494
2009-07-14,2.2388
2009-07-15,8.5158
2009-07-16,-2.4664
2009-07-17,-4.1379
2009-07-20,-2.6379
2009-07-21,-3.202
2009-07-22,1.7812000000000001
2009-07-23,14.0
2009-07-24,2.6316
2009-07-27,5.7692
2009-07-28,-1.4141
2009-07-29,1.4344000000000001
2009-07-30,11.5152
2009-07-31,6.1594
2009-08-03,7.6792
2009-08-04,6.9731
2009-08-05,1.3333
2009-08-06,-2.0468
2009-08-07,24.0299
2009-08-10,-9.5066
2009-08-11,-9.7074
2009-08-12,0.0
2009-08-13,0.4418
2009-08-14,-9.2375
2009-08-17,-5.9774
2009-08-18,9.2784
2009-08-19,13.836500000000001
2009-08-20,1.105
2009-08-21,5.1913
2009-08-24,3.8961
2009-08-25,0.125
2009-08-26,2.9962999999999997
2009-08-27,-0.6061
2009-08-28,-5.9756
2009-08-31,-0.2594
2009-09-01,-35.2406
2009-09-02,-13.4538
2009-09-03,-0.9281
2009-09-04,3.9813
2009-09-08,9.2342
2009-09-09,-2.268
2009-09-10,1.0549
2009-09-11,-0.2088
2009-09-14,-1.4644
2009-09-15,-1.9108
2009-09-16,4.1126
2009-09-17,1.6632
2009-09-18,-2.2495
2009-09-21,-6.9038
2009-09-22,1.3483
2009-09-23,-0.6652
2009-09-24,1.5625
2009-09-25,-9.4505
2009-09-28,2.6699
2009-09-29,-0.7092
2009-09-30,3.8095
2009-10-01,2.5229
2009-10-02,0.2237
2009-10-05,8.705400000000001
2009-10-06,8.4189
2009-10-07,-4.1667
2009-10-08,2.1739
2009-10-09,-1.1605
2009-10-12,-1.9569
2009-10-13,0.7984
2009-10-14,0.7921
2009-10-15,1.9646
2009-10-16,-1.1561
2009-10-19,-3.7037
2009-10-20,-7.8947
2009-10-21,-5.7143
2009-10-22,6.0606
2009-10-23,-3.7363
2009-10-26,0.9132
2009-10-27,2.4887
2009-10-28,-1.766
2009-10-29,-3.1461
2009-10-30,-9.7448
2009-11-02,-4.3702
2009-11-03,3.2258
2009-11-04,-5.2083
2009-11-05,17.8571
2009-11-06,-5.3613
2009-11-09,5.4187
