ticker,PYBX US Equity
2008-10-08,158.0645
2008-10-09,0.0
2008-10-10,12.5
2008-10-13,0.0
2008-10-14,-33.3333
2008-10-15,-16.6667
2008-10-16,80.0
2008-10-17,-33.3333
2008-10-20,0.0
2008-10-22,0.0
2008-10-27,0.0
2008-10-29,0.0
2008-10-30,16.6667
2008-10-31,14.2857
2008-11-03,12.5
2008-11-04,0.0
2008-11-07,0.0
2008-11-11,-44.4444
2008-11-12,40.0
2008-11-14,-28.5714
2008-11-18,20.0
2008-11-19,0.0
2008-11-24,0.0
2008-11-26,0.0
2008-11-28,-16.6667
2008-12-01,0.0
2008-12-02,20.0
2008-12-03,33.3333
2008-12-09,-12.5
2008-12-11,0.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-18,0.0
2008-12-22,-14.2857
2008-12-23,66.6667
2008-12-24,0.0
2008-12-26,-10.0
2008-12-29,43.3333
2008-12-30,-6.9767
2008-12-31,-16.6667
2009-01-02,60.0
2009-01-05,21.875
2009-01-06,-2.5641
2009-01-07,-15.7895
2009-01-08,18.75
2009-01-09,0.0
2009-01-12,-15.7895
2009-01-13,18.75
2009-01-15,-5.2632
2009-01-21,-11.1111
2009-01-27,0.0
2009-01-29,-6.25
2009-02-04,-20.0
2009-02-05,-33.3333
2009-02-06,50.0
2009-02-10,0.0
2009-02-11,-41.6667
2009-02-13,0.0
2009-02-17,-42.8571
2009-02-18,0.0
2009-02-19,-25.0
2009-02-20,16.6667
2009-02-23,-42.8571
2009-02-24,-50.0
2009-02-25,50.0
2009-02-26,33.3333
2009-02-27,-25.0
2009-03-02,66.6667
2009-03-03,-40.0
2009-03-06,-66.6667
2009-03-16,3.75
2009-03-18,285.5422
2009-03-20,0.0
2009-03-23,0.0
2009-03-25,0.0
2009-03-31,-50.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-06,100.0
2009-04-07,-50.0
2009-04-08,50.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-17,-33.3333
2009-04-20,0.0
2009-04-21,0.0
2009-04-24,-40.0
2009-04-28,83.3333
2009-04-29,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-06,0.0
2009-05-07,80.6818
2009-05-12,-44.6541
2009-05-14,0.0
2009-05-18,0.0
2009-05-26,0.0
2009-05-29,0.0
2009-06-02,0.0
2009-06-04,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-15,0.0
2009-06-16,63.6364
2009-06-17,-38.8889
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,-54.5455
2009-06-25,100.0
2009-06-26,0.0
2009-07-01,0.0
2009-07-06,0.0
2009-07-09,-40.0
2009-07-10,16.6667
2009-07-14,0.0
2009-07-24,-12.5
2009-08-04,14.2857
2009-08-06,0.0
2009-08-10,0.0
2009-08-13,-25.8929
2009-08-18,0.0
2009-08-19,-78.3133
2009-08-20,44.4444
2009-08-21,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-09-01,196.1538
2009-09-08,-20.7792
2009-09-10,4.918
2009-09-15,12.5
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,-11.1111
2009-09-24,0.0
2009-09-30,9.375
2009-10-05,0.0
2009-10-07,0.0
2009-10-09,471.4286
2009-10-12,-24.0
2009-10-13,-76.3158
2009-10-14,-4.1667
2009-10-20,-7.2464
2009-10-21,0.0
2009-10-22,0.0
2009-10-27,0.0
2009-10-29,-59.375
2009-11-02,23.0769
2009-11-04,6.25
2009-11-05,0.0
2009-11-06,17.647100000000002
2009-11-09,0.0
2009-11-11,0.0
2009-11-12,-15.0
2009-11-17,0.0
2009-12-01,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-14,0.0
2009-12-15,41.1765
2009-12-16,0.0
2009-12-21,33.3333
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,-50.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-06,0.0
2010-01-11,0.0
2010-01-13,0.0
2010-01-15,0.0
2010-02-02,0.0
2010-02-04,150.0
2010-02-05,-60.0
2010-02-10,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-19,0.0
2010-03-01,0.0
2010-03-05,-25.0
2010-03-09,8.3333
2010-03-10,0.0
2010-03-12,0.0
2010-03-18,0.0
2010-03-22,3.8462
2010-03-24,0.0
2010-03-26,11.1111
2010-03-29,-10.0
2010-03-31,48.1481
2010-04-01,-27.5
2010-04-06,-37.931
2010-04-08,77.7778
2010-04-09,275.0
2010-04-12,-33.3333
2010-04-13,-17.5
2010-04-14,50.0
2010-04-15,21.2121
2010-04-16,86.6667
2010-04-19,-56.25
2010-04-20,14.2857
2010-04-21,14.2857
2010-04-22,-2.3438
2010-04-23,4.8
2010-04-26,-16.7939
2010-04-27,-10.0917
2010-04-28,16.3265
2010-04-29,24.5614
2010-04-30,-0.7042
2010-05-03,-3.5461
2010-05-04,-1.4706000000000001
2010-05-07,-16.4179
2010-05-10,-21.4286
2010-05-13,9.0909
2010-05-14,-16.6667
2010-05-17,0.0
2010-05-19,0.0
2010-05-20,-53.75
2010-05-21,197.2973
2010-05-24,9.0909
2010-05-26,-26.6667
2010-06-02,-11.3636
2010-06-04,0.0
2010-06-11,-34.6154
2010-06-16,0.0
2010-06-17,-56.8627
2010-06-18,-99.9545
2010-06-24,879900.0
2010-07-06,-46.3636
2010-07-13,-6.7797
2010-07-28,-97.25
2010-07-29,-33.8843
2010-07-30,-88.125
2010-08-02,-68.4211
2010-08-03,-50.0
2010-08-04,-33.3333
2010-08-05,0.0
2010-08-06,0.0
2010-08-09,50.0
2010-08-10,333.3333
2010-08-11,-53.8462
2010-08-12,33.3333
2010-08-13,37.5
2010-08-16,-45.4545
2010-08-17,33.3333
2010-08-18,-37.5
2010-08-19,60.0
2010-08-20,-25.0
2010-08-23,133.3333
2010-08-24,-21.4286
2010-08-25,-27.2727
2010-08-26,37.5
2010-08-27,-27.2727
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,-37.5
2010-09-03,20.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,-16.6667
2010-09-10,20.0
2010-09-13,-16.6667
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,20.0
2010-09-21,0.0
2010-09-22,66.6667
2010-09-23,30.0
2010-09-24,130.7692
2010-09-27,13.3333
2010-09-28,41.1765
2010-09-29,37.5
2010-09-30,42.4242
2010-10-01,-48.9362
2010-10-04,-39.5833
2010-10-05,-6.8966
2010-10-06,-3.7037
2010-10-07,30.7692
2010-10-08,32.3529
2010-10-11,-17.7778
2010-10-12,2.7027
2010-10-13,-23.6842
2010-10-14,-6.8966
2010-10-15,0.0
2010-10-18,-3.7037
2010-10-19,-7.6923
2010-10-20,-12.5
2010-10-21,4.7619
2010-10-22,-18.1818
2010-10-25,-27.7778
2010-10-26,-15.3846
2010-10-27,0.0
2010-10-28,100.0
2010-10-29,9.0909
2010-11-01,-8.3333
2010-11-02,-13.6364
2010-11-03,-5.2632
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,-11.1111
2010-11-09,-12.5
2010-11-10,14.2857
2010-11-11,0.0
2010-11-12,-18.75
2010-11-15,7.6923
2010-11-16,-21.4286
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,27.2727
2010-11-23,28.5714
2010-11-24,50.0
2010-11-26,29.6296
2010-11-29,-31.4286
2010-11-30,-20.8333
2010-12-01,10.526299999999999
2010-12-02,28.5714
2010-12-03,-3.7037
2010-12-06,-26.9231
2010-12-07,10.526299999999999
2010-12-08,-14.2857
2010-12-09,22.2222
2010-12-10,-4.5455
2010-12-13,-9.5238
2010-12-14,-5.2632
2010-12-15,0.0
2010-12-16,5.5556
2010-12-17,0.0
2010-12-20,-5.2632
2010-12-21,16.6667
2010-12-22,28.5714
2010-12-23,-29.6296
2010-12-27,-5.2632
2010-12-28,0.0
2010-12-29,16.6667
2010-12-30,0.0
2010-12-31,-23.8095
2011-01-03,0.0
2011-01-04,12.5
2011-01-05,5.5556
2011-01-06,-15.7895
2011-01-07,0.0
2011-01-10,12.5
2011-01-11,-11.1111
2011-01-12,-12.5
2011-01-13,0.0
2011-01-14,-7.1429
2011-01-18,0.0
2011-01-19,7.6923
2011-01-20,14.2857
2011-01-21,0.0
2011-01-24,-12.5
2011-01-25,-7.1429
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-02-01,-61.5385
2011-02-02,60.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,-25.0
2011-02-14,33.3333
2011-02-15,175.0
2011-02-16,-18.1818
2011-02-17,5.5556
2011-02-18,0.0
2011-02-22,10.526299999999999
2011-02-23,4.7619
2011-02-24,-27.2727
2011-02-25,0.0
2011-02-28,-12.5
2011-03-01,-21.4286
2011-03-02,0.0
2011-03-03,45.4545
2011-03-04,-31.25
2011-03-07,18.1818
2011-03-08,7.6923
2011-03-09,14.2857
2011-03-10,0.0
2011-03-11,-12.5
2011-03-14,-7.1429
2011-03-15,23.0769
2011-03-16,-12.5
2011-03-17,-21.4286
2011-03-18,18.1818
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,-15.3846
2011-03-24,27.2727
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,-21.4286
2011-03-30,18.1818
2011-03-31,-23.0769
2011-04-01,10.0
2011-04-04,-27.2727
2011-04-05,0.0
2011-04-06,0.0
2011-04-07,-25.0
2011-04-08,0.0
2011-04-11,83.3333
2011-04-12,-9.0909
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,-20.0
2011-04-18,0.0
2011-04-19,62.5
2011-04-20,-23.0769
2011-04-21,10.0
2011-04-25,-27.2727
2011-04-26,25.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,-20.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-06,-25.0
2011-05-09,33.3333
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,-25.0
2011-05-17,0.0
2011-05-18,33.3333
2011-05-19,0.0
2011-05-20,-25.0
2011-05-23,33.3333
2011-05-24,-25.0
2011-05-25,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,33.3333
2011-06-06,-25.0
2011-06-07,33.3333
2011-06-09,-25.0
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,-16.6667
2011-06-15,20.0
2011-06-17,-16.6667
2011-06-20,20.0
2011-06-21,33.3333
2011-06-22,-37.5
2011-06-23,20.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,-16.6667
2011-06-30,20.0
2011-07-01,-16.6667
2011-07-05,20.0
2011-07-06,-16.6667
2011-07-07,-40.0
2011-07-08,66.6667
2011-07-12,0.0
2011-07-14,-60.0
2011-07-15,50.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,-33.3333
2011-07-22,50.0
2011-07-25,-33.3333
2011-07-26,0.0
2011-07-27,50.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,66.6667
2011-08-17,20.0
2011-08-18,-50.0
2011-08-19,0.0
2011-08-22,66.6667
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,20.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-31,-16.6667
2011-09-01,60.0
2011-09-02,-62.5
2011-09-06,100.0
2011-09-07,0.0
2011-09-08,-16.6667
2011-09-09,0.0
2011-09-12,0.0
2011-09-14,20.0
2011-09-15,-16.6667
2011-09-19,-40.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-03,-33.3333
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-12,0.0
2011-10-17,0.0
2011-10-19,0.0
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-31,0.0
2011-11-04,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-08,0.0
2011-12-21,-43.2
2011-12-23,-98.2394
2011-12-29,15.0
2011-12-30,0.0
2012-01-06,4.3478
2012-01-09,0.0
2012-01-11,0.0
2012-01-20,6.25
2012-01-24,37.2549
2012-01-26,60.0
2012-01-31,1171.4286
2012-02-03,0.0
2012-02-21,-90.8006
2012-03-01,3.8167999999999997
2012-03-27,2.2059
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-05-10,924.4604
2012-05-11,1.1236
2012-05-14,-90.0
2012-05-16,900.0
2012-05-17,-1.25
2012-05-18,-77.4965
2012-05-22,0.0
2012-05-24,0.0
2012-05-25,0.625
2012-07-06,4.3478
2012-07-13,0.0
2012-07-20,9.5238
2012-07-30,-69.5652
2012-08-15,0.0
2012-08-16,-90.1786
2012-09-10,772.7273
2012-09-14,555.2083
2012-09-17,0.0
2012-10-01,-74.5628
2012-11-01,-40.0
2012-11-30,-8.3333
2012-12-04,0.0
2012-12-05,0.0
2012-12-11,-97.7273
2012-12-12,9500.0
2012-12-13,116.6667
2012-12-14,-42.3077
2012-12-19,-94.1667
2013-01-07,242.8571
2013-01-14,0.0
2013-02-06,0.0
2013-02-12,0.0
2013-02-28,0.0
2013-03-14,0.0
2013-05-03,-54.1667
2013-05-16,627.2727
2013-05-17,-90.0
2013-05-23,100.0
2013-07-16,-34.375
2013-08-05,4.7619
2013-08-08,45.4545
2013-09-05,56.25
2013-09-13,6.0
2013-10-11,9.434
2013-10-18,0.0
2013-10-22,65.5172
2013-10-23,-33.3333
2013-10-24,0.0
2013-11-19,0.0
2013-11-20,28.125
2013-12-17,-21.9512
2013-12-26,0.0
2014-01-14,9.375
2014-01-17,14.2857
2014-02-04,0.0
2014-02-14,0.0
2014-03-11,100.0
2014-03-24,0.0
2014-04-02,0.0
2014-04-08,0.0
2014-04-09,768.75
2014-04-14,-88.4892
2014-04-23,0.0
2014-04-28,0.0
2014-04-30,-50.0
2014-05-05,0.0
2014-05-30,100.0
2014-06-25,0.0
2014-07-15,-38.75
2014-07-28,63.2653
2014-08-20,0.0
2014-09-18,0.0
2014-09-30,0.0
2014-11-03,0.0
2014-11-05,0.0
2014-11-07,20.0
2014-11-10,0.0
2014-11-18,0.0
2014-12-05,-16.6667
2014-12-26,0.0
2014-12-31,0.0
2015-01-29,50.0
2015-02-17,66.6667
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-24,0.0
2015-03-09,85.5
2015-03-13,-46.0916
2015-03-18,0.0
2015-04-08,0.0
2015-04-17,0.0
2015-04-24,0.0
2015-04-29,-75.25
2015-05-20,5.0505
2015-06-15,-2.8846
2015-08-18,2.9703
2015-09-28,0.0
2015-10-14,0.0
2015-10-20,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-31,0.0
2016-03-11,261.5385
2016-03-14,-73.1383
2016-03-31,899.0099
2016-04-13,-68.2854
2016-04-14,0.0
2016-04-18,0.0
2016-04-29,56.875
2016-05-17,-4.3825
2016-05-18,68.3333
2016-08-03,-40.5941
2016-09-15,15.4167
2016-09-29,-42.2383
2016-10-31,0.0
2017-01-06,23.125
2017-01-20,0.0
2017-01-31,-18.7817
2017-02-10,0.0
2017-04-04,100.0
2017-04-06,0.0
2017-04-12,0.0
2017-06-22,-50.0
2017-07-27,0.0
2017-08-01,0.0
2017-08-09,0.0
2017-08-23,0.0
2017-08-28,0.0
2017-09-15,200.0
2017-09-26,-66.6667
2017-10-09,0.0
2017-10-26,0.0
2017-10-31,0.0
2017-11-13,0.0
2017-11-27,92.0
2017-12-08,-47.9167
2017-12-12,0.0
2017-12-20,0.0
2017-12-26,400.0
2017-12-27,-80.0
2018-01-02,0.0
2018-01-08,400.0
2018-01-09,0.0
2018-01-18,-27.0
2018-01-23,-58.9041
2018-01-29,50.0
2018-02-21,-92.0
2018-02-28,1011.1111
2018-03-06,-12.5
2018-04-23,-70.5714
2018-05-21,349.6117
2018-07-02,-68.6893
2018-08-07,122.4138
2018-08-14,0.0
2018-08-22,0.0
2018-08-27,-50.3876
2018-09-17,212.5
2018-09-20,0.0
2018-09-25,0.0
2018-09-26,-54.0
2018-09-28,30.4348
2018-10-03,-21.6667
2018-10-10,2.1277
2018-10-17,66.6667
2018-11-07,-41.25
2018-11-08,297.234
2018-11-09,7.1237
2018-12-07,-66.5
2018-12-11,0.0
2018-12-18,0.0
2019-01-25,9.7015
2019-01-30,-8.8435
2019-02-21,0.0
2019-03-05,0.0
2019-03-14,0.0
2019-03-19,0.0
2019-04-17,0.0
2019-05-02,-10.4478
2019-05-03,0.0
2019-05-07,33.3333
2019-05-14,-25.0
2019-05-29,0.0
2019-06-12,-16.6667
2019-06-19,12.0
2019-07-05,-10.7143
2019-07-25,40.0
2019-08-27,14.2857
2019-09-16,25.0
2019-09-17,-20.0
2019-09-18,50.0
2019-09-19,-33.3333
2019-09-27,-12.5
2019-10-16,4.0
2019-11-05,14.011
2019-11-13,-27.7108
2019-12-03,293.3333
2019-12-04,-6.7797
2019-12-05,-27.2727
2019-12-09,-12.5
2019-12-12,0.0
2019-12-17,0.0
2019-12-18,21.3571
2019-12-20,-21.8364
2020-01-02,-23.1928
2020-01-09,0.0
2020-01-10,0.0
2020-01-14,66.6667
2020-01-15,-29.4118
2020-01-17,2.9167
2020-01-24,61.9433
2020-01-27,0.0
2020-01-28,0.0
2020-01-30,-28.0
2020-01-31,11.1111
2020-02-12,0.0
2020-02-21,32.5
2020-02-27,0.0
2020-03-09,-19.8113
2020-03-11,-29.4118
2020-03-13,0.0
2020-03-17,0.0
2020-04-13,33.3333
2020-04-15,25.0
2020-04-17,5.5
2020-04-20,13.7441
2020-04-21,0.0
2020-04-22,16.6667
2020-04-23,-7.1429
2020-04-24,7.6923
2020-04-27,-41.4286
2020-04-28,9.7561
2020-04-29,-43.3333
2020-05-01,56.8627
2020-05-04,-31.25
2020-05-07,-9.0909
2020-05-18,4.0
2020-05-19,32.6923
2020-05-21,-13.0435
2020-05-26,16.5
2020-05-27,-27.0386
2020-05-29,0.0
2020-06-02,27.451
2020-06-03,7.3846
2020-06-04,43.2665
2020-06-05,-30.5
2020-06-08,-28.0576
2020-06-09,0.0
2020-06-10,2.0
2020-06-12,-1.9607999999999999
2020-06-16,22.0
2020-06-17,-18.0328
2020-06-18,78.0
2020-06-19,-38.0899
2020-06-22,36.1162
2020-06-23,0.0
2020-06-24,-2.8
2020-06-25,-27.1605
2020-06-26,50.6591
2020-06-29,-8.75
2020-07-01,-17.8082
2020-07-07,2.9167
2020-07-08,-18.2186
2020-07-09,-0.9901
2020-07-13,2.2
2020-07-14,-0.1957
2020-07-15,-1.9607999999999999
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,-16.0
2020-07-24,-3.5714
2020-07-28,0.0
2020-07-30,0.0
