ticker,QUBT US Equity
2008-12-31,-3.5714
2009-01-02,3.7037
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,2.1429
2009-01-12,-2.0979
2009-01-13,-7.1429
2009-01-15,0.0
2009-01-16,-3.8462
2009-01-21,-0.8
2009-01-26,-4.0323
2009-01-29,-15.9664
2009-02-02,14.0
2009-02-03,-7.8947
2009-02-04,3.8095
2009-02-05,-8.2569
2009-02-09,0.0
2009-02-10,2.0
2009-02-11,0.0
2009-02-12,4.902
2009-02-13,-6.5421
2009-02-17,7.0
2009-02-18,-6.5421
2009-02-19,0.0
2009-02-20,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,1.0
2009-02-27,3.9604
2009-03-02,-4.7619
2009-03-03,0.0
2009-03-04,10.0
2009-03-05,0.0
2009-03-06,-4.5455
2009-03-10,-2.8571
2009-03-11,0.9804
2009-03-12,-0.9709
2009-03-16,2.9412000000000003
2009-03-17,0.0
2009-03-19,42.8571
2009-03-20,0.0
2009-03-23,-23.3333
2009-03-24,29.5652
2009-03-25,-19.4631
2009-03-26,8.3333
2009-03-27,-3.8462
2009-03-30,52.0
2009-03-31,-5.2632
2009-04-01,-16.6667
2009-04-02,16.6667
2009-04-03,-8.5714
2009-04-06,0.625
2009-04-09,4.9689
2009-04-13,3.5503
2009-04-14,2.8571
2009-04-15,0.0
2009-04-16,-22.2222
2009-04-17,-14.2857
2009-04-20,5.8333
2009-04-21,18.1102
2009-04-22,-10.0
2009-04-23,-7.4074
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,-8.0
2009-04-29,0.0
2009-04-30,8.6957
2009-05-01,12.0
2009-05-04,-14.2857
2009-05-05,16.6667
2009-05-06,2.1429
2009-05-07,1.3986
2009-05-08,0.6897
2009-05-11,2.7397
2009-05-12,6.6667
2009-05-13,5.625
2009-05-14,7.6923
2009-05-15,0.0
2009-05-18,1.6484
2009-05-19,13.5135
2009-05-20,-2.3810000000000002
2009-05-21,7.3171
2009-05-22,-10.4545
2009-05-26,12.6904
2009-05-27,-0.9009
2009-05-28,2.7273
2009-05-29,-4.8673
2009-06-01,2.3256
2009-06-02,0.4545
2009-06-03,-0.4525
2009-06-04,4.5455
2009-06-05,-6.5217
2009-06-08,9.3023
2009-06-09,-6.383
2009-06-10,-6.3636
2009-06-11,4.3689
2009-06-12,-1.3953
2009-06-15,-5.6604
2009-06-16,-1.0
2009-06-17,1.0101
2009-06-18,-1.5
2009-06-19,4.0609
2009-06-22,-7.3171
2009-06-23,4.7368
2009-06-24,-9.0452
2009-06-25,-11.6022
2009-06-26,9.375
2009-06-29,-8.5714
2009-06-30,3.125
2009-07-01,1.2121
2009-07-02,5.9879999999999995
2009-07-06,-6.7797
2009-07-07,-3.6364
2009-07-08,-8.805
2009-07-09,3.4483
2009-07-10,6.6667
2009-07-13,-3.125
2009-07-14,-3.2258
2009-07-15,-20.0
2009-07-16,16.6667
2009-07-17,-1.4285999999999999
2009-07-20,1.4493
2009-07-21,-6.4286
2009-07-22,6.8702
2009-07-23,0.0
2009-07-24,-1.4285999999999999
2009-07-27,5.0725
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,-3.4483
2009-07-31,0.0
2009-08-03,3.5714
2009-08-04,-2.4138
2009-08-05,13.0742
2009-08-06,0.0
2009-08-07,-10.0
2009-08-10,4.1667
2009-08-11,0.0
2009-08-12,-6.6667
2009-08-13,1.4285999999999999
2009-08-14,2.1127
2009-08-17,-4.1379
2009-08-18,4.3165
2009-08-19,3.4483
2009-08-20,3.3333
2009-08-21,-3.871
2009-08-24,-6.0403
2009-08-25,2.1429
2009-08-26,2.7972
2009-08-27,-0.6803
2009-08-28,2.7397
2009-08-31,-6.6667
2009-09-01,-7.1429
2009-09-02,3.8462
2009-09-03,3.7037
2009-09-04,3.5714
2009-09-08,-3.4483
2009-09-09,-5.0
2009-09-10,0.0
2009-09-11,-2.2556
2009-09-14,3.8462
2009-09-15,2.2222
2009-09-16,-4.3478
2009-09-17,4.5455
2009-09-18,5.0725
2009-09-21,-8.9655
2009-09-22,6.0606
2009-09-23,-3.5714
2009-09-24,1.4815
2009-09-25,-5.1095
2009-09-28,4.6154
2009-09-29,6.6176
2009-09-30,2.7586
2009-10-01,-2.6846
2009-10-02,2.7586
2009-10-05,0.6711
2009-10-06,0.0
2009-10-07,10.0
2009-10-08,11.5152
2009-10-09,-4.8913
2009-10-12,2.8571
2009-10-13,-5.5556
2009-10-14,6.4706
2009-10-15,-0.5525
2009-10-16,-0.5556
2009-10-19,-5.5866
2009-10-20,-5.3254
2009-10-21,-1.25
2009-10-22,0.0
2009-10-23,-3.7975
2009-10-26,-4.6053
2009-10-27,-6.8966
2009-10-28,11.1111
2009-10-29,-5.3333
2009-10-30,2.1127
2009-11-02,-2.069
2009-11-03,-4.2254
2009-11-04,2.2059
2009-11-05,-2.8777
2009-11-06,2.2222
2009-11-09,-13.0435
2009-11-10,1.6667
2009-11-11,9.8361
2009-11-12,0.7463
2009-11-13,-0.7407
2009-11-16,-1.4925
2009-11-17,-2.2727
2009-11-18,-6.9767
2009-11-19,3.3333
2009-11-20,0.8065
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,-4.0
2009-11-27,0.0
2009-11-30,-12.5
2009-12-01,5.7143
2009-12-02,-0.9009
2009-12-03,0.0
2009-12-04,-4.5455
2009-12-07,4.7619
2009-12-09,0.9091
2009-12-10,-5.4054
2009-12-14,0.0
2009-12-15,-4.7619
2009-12-16,-14.0
2009-12-17,9.3023
2009-12-18,27.6596
2009-12-21,-20.8333
2009-12-22,10.526299999999999
2009-12-23,0.0
2009-12-28,0.0
2009-12-29,2.8571
2009-12-30,-12.037
2009-12-31,-3.1579
2010-01-04,3.2609
2010-01-05,15.7895
2010-01-06,-11.818200000000001
2010-01-07,3.0928
2010-01-08,-5.0
2010-01-11,2.1053
2010-01-12,3.0928
2010-01-13,-5.0
2010-01-14,5.2632
2010-01-15,-1.0
2010-01-19,4.0404
2010-01-20,5.8252
2010-01-21,2.7523
2010-01-22,6.25
2010-01-25,-3.3613
2010-01-26,-4.3478
2010-01-27,0.0
2010-01-28,-8.1818
2010-01-29,8.9109
2010-02-01,0.0
2010-02-02,-7.2727
2010-02-03,2.9412000000000003
2010-02-04,0.0
2010-02-05,-8.5714
2010-02-08,0.0
2010-02-09,4.1667
2010-02-10,-15.0
2010-02-11,5.8824
2010-02-12,-11.1111
2010-02-16,-6.25
2010-02-17,18.6667
2010-02-18,0.0
2010-02-19,-4.4944
2010-02-22,-5.8824
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,-16.25
2010-03-03,2.9851
2010-03-04,-5.7971
2010-03-05,23.0769
2010-03-08,0.0
2010-03-09,-11.25
2010-03-10,5.6338
2010-03-11,5.3333
2010-03-12,1.2658
2010-03-15,-6.25
2010-03-16,-2.6667
2010-03-17,1.3699
2010-03-18,-2.7027
2010-03-19,-2.7778
2010-03-22,-5.7143
2010-03-23,-1.5152
2010-03-24,-5.3846
2010-03-25,-2.439
2010-03-26,-20.0
2010-03-29,35.4167
2010-03-30,-1.5385
2010-03-31,-20.3125
2010-04-01,-1.9607999999999999
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,-29.8
2010-04-09,13.9601
2010-04-12,-12.5
2010-04-13,-10.0
2010-04-14,11.1111
2010-04-15,-7.1429
2010-04-16,-7.6923
2010-04-19,16.6667
2010-04-20,-14.2857
2010-04-21,0.0
2010-04-22,26.6667
2010-04-23,-15.7895
2010-04-26,-6.25
2010-04-27,0.0
2010-04-28,-6.6667
2010-04-29,-10.7143
2010-04-30,20.0
2010-05-03,10.0
2010-05-04,-24.2424
2010-05-05,12.0
2010-05-06,17.8571
2010-05-07,-15.1515
2010-05-10,-10.7143
2010-05-11,-12.0
2010-05-12,13.6364
2010-05-13,-10.0
2010-05-14,-2.2222
2010-05-17,4.5455
2010-05-18,13.0435
2010-05-19,-11.538499999999999
2010-05-20,0.0
2010-05-21,-26.087
2010-05-24,17.647100000000002
2010-05-25,-25.0
2010-05-26,-13.3333
2010-05-27,53.8462
2010-05-28,-15.0
2010-06-01,-7.6471
2010-06-02,-4.4586
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,-20.0
2010-06-08,8.3333
2010-06-09,15.3846
2010-06-10,0.0
2010-06-11,-20.0
2010-06-14,33.3333
2010-06-15,-6.25
2010-06-16,0.0
2010-06-17,-20.0
2010-06-18,-8.3333
2010-06-21,-9.0909
2010-06-22,25.0
2010-06-24,-4.0
2010-06-25,-16.6667
2010-06-28,10.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,-54.5455
2010-07-02,60.0
2010-07-06,-12.5
2010-07-07,42.8571
2010-07-08,-30.0
2010-07-09,0.0
2010-07-12,-14.2857
2010-07-13,16.6667
2010-07-14,14.2857
2010-07-15,-12.5
2010-07-16,28.5714
2010-07-19,0.0
2010-07-20,-11.1111
2010-07-21,-12.5
2010-07-22,14.2857
2010-07-23,0.0
2010-07-26,-18.75
2010-07-27,-7.6923
2010-07-28,-16.6667
2010-07-29,0.0
2010-07-30,-20.0
2010-08-02,25.0
2010-08-03,12.0
2010-08-04,-10.7143
2010-08-05,40.0
2010-08-06,3.5714
2010-08-09,-31.0345
2010-08-10,-16.0
2010-08-11,-4.7619
2010-08-12,22.5
2010-08-13,-18.3673
2010-08-16,5.0
2010-08-17,7.1429
2010-08-18,-8.8889
2010-08-19,-2.439
2010-08-20,0.0
2010-08-23,2.5
2010-08-24,-19.5122
2010-08-25,-6.0606
2010-08-26,29.0323
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,-7.5
2010-09-02,0.0
2010-09-03,21.6216
2010-09-07,-26.6667
2010-09-08,6.0606
2010-09-09,-14.2857
2010-09-10,0.0
2010-09-13,1.6667
2010-09-15,21.3115
2010-09-16,-5.4054
2010-09-17,0.0
2010-09-21,-14.2857
2010-09-23,20.625
2010-09-24,0.0
2010-09-27,10.5354
2010-09-28,0.0
2010-09-29,12.5
2010-09-30,-11.1111
2010-10-01,12.5
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,-26.6667
2010-10-13,25.7576
2010-10-14,0.0
2010-10-15,-15.6627
2010-10-19,18.5714
2010-10-20,-18.0723
2010-10-21,2.9412000000000003
2010-10-22,17.1429
2010-10-25,0.0
2010-10-26,9.7561
2010-10-27,-33.3333
2010-10-28,0.0
2010-11-02,40.0
2010-11-03,-28.5714
2010-11-04,0.0
2010-11-05,33.3333
2010-11-08,0.0
2010-11-10,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-17,0.0
2010-11-19,-2.5
2010-11-23,0.0
2010-11-24,0.0
2010-11-29,-10.2564
2010-11-30,0.0
2010-12-01,-2.8571
2010-12-03,-5.8824
2010-12-06,0.0
2010-12-07,-3.125
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,9.6774
2010-12-15,-8.8235
2010-12-16,16.129
2010-12-20,-37.5
2010-12-21,33.3333
2010-12-22,-13.3333
2010-12-23,7.6923
2010-12-27,-28.125
2010-12-28,98.7578
2010-12-29,-25.0
2010-12-30,-16.6667
2010-12-31,-12.0
2011-01-04,50.0
2011-01-05,-39.3939
2011-01-11,100.0
2011-01-12,-40.0
2011-01-13,45.8333
2011-01-14,2.8571
2011-01-18,-30.5556
2011-01-21,0.0
2011-01-26,0.0
2011-01-28,20.0
2011-01-31,13.3333
2011-02-01,0.0
2011-02-02,-11.7647
2011-02-03,13.3333
2011-02-04,-41.1765
2011-02-07,0.0
2011-02-08,-10.0
2011-02-09,11.1111
2011-02-10,0.0
2011-02-14,25.0
2011-02-15,0.0
2011-02-17,0.0
2011-02-22,50.0
2011-02-24,-46.6667
2011-03-01,50.0
2011-03-02,16.6667
2011-03-04,2.8571
2011-03-11,0.0
2011-03-14,-2.7778
2011-03-15,-42.8571
2011-03-16,7.5
2011-03-17,62.7907
2011-03-21,-42.8571
2011-03-22,50.0
2011-03-23,0.0
2011-03-25,-33.3333
2011-03-28,44.375
2011-03-29,3.8961
2011-04-01,-33.3333
2011-04-04,0.0
2011-04-05,25.0
2011-04-06,0.0
2011-04-07,60.0
2011-04-08,87.5
2011-04-11,33.3333
2011-04-12,10.0
2011-04-13,-9.0909
2011-04-14,19.0
2011-04-15,-20.1681
2011-04-18,-14.7368
2011-04-19,11.1111
2011-04-20,-11.1111
2011-04-21,-12.5
2011-04-25,0.0
2011-04-26,-14.2857
2011-04-27,0.0
2011-04-28,-16.6667
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,-8.0
2011-05-04,8.6957
2011-05-05,0.0
2011-05-06,-18.0
2011-05-09,-2.439
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,0.0
2011-05-13,100.0
2011-05-16,-25.0
2011-05-17,-13.3333
2011-05-18,15.3846
2011-05-19,8.3333
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,-23.0769
2011-05-27,0.0
2011-06-01,18.0
2011-06-03,-27.9661
2011-06-06,0.0
2011-06-07,5.8824
2011-06-08,8.8889
2011-06-09,2.0408
2011-06-13,-20.0
2011-06-14,47.5
2011-06-15,-22.0339
2011-06-16,0.0
2011-06-20,-23.913
2011-06-21,-17.1429
2011-06-22,24.1379
2011-06-23,-44.4444
2011-06-24,45.0
2011-06-27,24.1379
2011-06-28,-2.7778
2011-06-30,2.8571
2011-07-01,-2.7778
2011-07-05,-42.5
2011-07-06,98.7578
2011-07-08,-7.5
2011-07-11,5.4054
2011-07-13,-35.8974
2011-07-14,56.0
2011-07-15,-35.5769
2011-07-18,55.2239
2011-07-19,-23.0769
2011-07-20,46.6667
2011-07-21,36.3636
2011-07-22,-13.3333
2011-07-25,-3.8462
2011-07-26,0.0
2011-07-27,-20.0
2011-07-28,25.0
2011-07-29,-20.0
2011-08-01,22.5
2011-08-02,-30.6122
2011-08-03,0.0
2011-08-04,8.8235
2011-08-05,-18.9189
2011-08-08,-13.3333
2011-08-09,15.3846
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,33.3333
2011-08-18,-37.5
2011-08-19,60.0
2011-08-22,0.0
2011-08-23,-25.0
2011-08-24,-16.6667
2011-08-25,52.0
2011-08-26,-31.25
2011-08-29,14.8325
2011-08-30,6.6667
2011-09-01,0.0
2011-09-02,-18.75
2011-09-06,23.0769
2011-09-08,-10.5469
2011-09-12,-9.1703
2011-09-14,26.9231
2011-09-15,-16.6667
2011-09-16,12.7273
2011-09-19,-16.129
2011-09-20,-3.8462
2011-09-21,4.0
2011-09-22,0.0
2011-09-26,7.6923
2011-09-27,0.0
2011-10-05,7.1429
2011-10-06,0.0
2011-10-07,-33.3333
2011-10-10,50.0
2011-10-12,0.0
2011-10-18,0.0
2011-10-20,0.0
2011-10-21,-33.3333
2011-10-24,0.0
2011-10-27,100.0
2011-10-28,-25.0
2011-11-03,-33.3333
2011-11-04,5.0
2011-11-07,0.0
2011-11-16,0.0
2011-11-22,-4.7619
2011-11-25,-10.0
2011-11-28,66.6667
2011-11-29,0.0
2011-12-01,-40.0
2011-12-02,66.6667
2011-12-05,0.0
2011-12-08,-63.3333
2011-12-12,0.0
2011-12-13,-9.0909
2011-12-14,10.0
2011-12-19,0.0
2011-12-22,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,-9.0909
2011-12-30,-40.0
2012-01-03,50.0
2012-01-04,0.0
2012-01-06,-33.3333
2012-01-09,66.6667
2012-01-10,0.0
2012-01-11,100.0
2012-01-13,-25.0
2012-01-17,33.3333
2012-01-18,-25.0
2012-01-19,33.3333
2012-01-20,-25.0
2012-01-23,-60.0
2012-01-24,150.0
2012-01-25,-13.3333
2012-01-26,53.8462
2012-01-30,-40.0
2012-01-31,108.3333
2012-02-01,0.0
2012-02-02,-28.0
2012-02-03,11.1111
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,-20.0
2012-02-09,25.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,-20.0
2012-02-16,25.0
2012-02-21,-20.0
2012-02-23,87.5
2012-02-24,-46.6667
2012-02-27,0.0
2012-02-28,87.5
2012-02-29,-26.6667
2012-03-01,18.1818
2012-03-05,-38.4615
2012-03-07,84.375
2012-03-09,-1.6949
2012-03-20,-44.8276
2012-03-30,56.25
2012-04-02,-8.0
2012-04-03,-21.7391
2012-04-05,0.0
2012-04-11,-11.1111
2012-04-13,0.0
2012-04-18,0.0
2012-04-24,-37.5
2012-04-27,10.0
2012-05-08,0.0
2012-05-11,0.0
2012-05-14,9.0909
2012-05-15,8.3333
2012-05-16,92.3077
2012-05-17,0.0
2012-05-29,60.0
2012-06-04,-12.5
2012-06-05,-42.8571
2012-06-07,0.0
2012-06-11,0.0
2012-06-12,0.0
2012-06-13,55.0
2012-06-15,-35.4839
2012-06-18,75.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-25,-40.0
2012-06-26,42.8571
2012-07-02,0.0
2012-07-03,-30.0
2012-07-06,42.8571
2012-07-10,-29.5833
2012-07-17,0.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,-0.5917
2012-07-26,-28.5714
2012-07-27,0.0
2012-07-30,0.0
2012-08-06,0.0
2012-08-10,0.0
2012-08-13,0.0
2012-08-20,0.0
2012-08-21,0.0
2012-08-23,0.0
2012-08-30,0.0
2012-09-06,0.0
2012-09-10,-33.3333
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-21,30.0
2012-09-25,130.7692
2012-09-26,-56.6667
2012-09-27,53.8462
2012-10-08,0.0
2012-10-11,-10.0
2012-10-17,0.0
2012-10-18,-61.1111
2012-10-23,157.1429
2012-10-25,-55.5556
2012-11-01,25.0
2012-11-07,-20.0
2012-11-12,-20.3125
2012-11-16,72.549
2012-11-20,0.0
2012-11-21,0.0
2012-11-27,36.3636
2012-11-28,-26.6667
2012-11-29,0.0
2012-12-03,18.1818
2012-12-06,-53.8462
2012-12-07,100.0
2012-12-11,-50.0
2012-12-13,2.0833
2012-12-14,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-24,0.0
2012-12-28,0.0
2012-12-31,-57.1429
2013-01-04,19.0476
2013-01-07,50.0
2013-01-08,-14.6667
2013-01-09,-15.625
2013-01-11,0.0
2013-01-23,196.2963
2013-01-25,-66.25
2013-01-31,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,3.7037
2013-02-25,14.2857
2013-02-26,0.0
2013-02-27,400.0
2013-02-28,0.0
2013-03-06,-5.0
2013-03-14,31.5789
2013-03-15,-68.5
2013-03-18,-9.5238
2013-03-20,178.9474
2013-03-21,-68.8679
2013-03-22,218.1818
2013-03-25,-44.127
2013-03-26,9.0909
2013-03-28,41.6667
2013-04-01,-58.8235
2013-04-02,1.7856999999999998
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-12,138.5965
2013-04-15,-23.5294
2013-04-16,53.8462
2013-04-17,20.0
2013-04-18,-28.6458
2013-04-19,34.3066
2013-04-22,-8.6957
2013-04-26,14.2857
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-07,37.5
2013-05-08,-24.2424
2013-05-09,-34.75
2013-05-10,-8.046
2013-05-13,23.3333
2013-05-14,-18.9189
2013-05-16,-13.3333
2013-05-17,-15.3846
2013-05-21,-9.0909
2013-05-23,-8.75
2013-05-24,0.0
2013-05-29,42.4658
2013-05-31,-19.2308
2013-06-03,0.0
2013-06-05,4.7619
2013-06-12,0.0
2013-06-13,42.0455
2013-06-17,0.4
2013-06-21,28.2869
2013-06-24,-68.323
2013-06-25,96.0784
2013-06-26,20.0
2013-06-28,-13.3333
2013-07-03,0.0
2013-07-12,0.9615
2013-07-17,-0.9524
2013-07-23,0.0
2013-07-24,-1.4423
2013-07-31,17.0732
2013-08-05,33.3333
2013-08-06,0.0
2013-08-08,-15.0
2013-08-12,-5.1471
2013-08-13,24.031
2013-08-15,-19.375
2013-08-16,17.8295
2013-08-20,5.2632
2013-08-21,0.0
2013-08-30,-17.5
2013-09-06,-1.8939
2013-09-11,0.0
2013-09-18,-19.6911
2013-09-24,3.8462
2013-09-30,11.1111
2013-10-04,15.8333
2013-10-07,-22.3022
2013-10-09,0.9259
2013-10-14,0.0
2013-10-24,-0.9174
2013-10-29,-3.7037
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,-7.6923
2013-11-04,1.0417
2013-11-05,-14.9485
2013-11-06,63.6364
2013-11-07,-43.7037
2013-11-12,0.0
2013-11-13,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-26,65.1316
2013-11-27,-39.4422
2013-12-05,0.0
2013-12-11,45.3947
2013-12-12,-33.4842
2013-12-16,-0.6803
2013-12-17,0.0
2013-12-18,-1.3699
2013-12-23,0.0
2013-12-24,-54.1667
2013-12-26,1.5152
2013-12-27,19.403
2013-12-30,0.0
2013-12-31,10.0
2014-01-06,30.6818
2014-01-07,4.3478
2014-01-08,-26.6667
2014-01-21,0.0
2014-01-22,2.2727
2014-01-27,0.0
2014-01-30,0.0
2014-01-31,0.0
2014-02-04,-11.1111
2014-02-05,50.0
2014-02-10,0.0
2014-02-12,-33.3333
2014-02-19,0.0
2014-02-28,0.0
2014-03-04,0.0
2014-03-06,0.0
2014-03-14,-37.5
2014-03-17,0.0
2014-04-01,0.0
2014-04-07,-4.0
2014-04-10,-12.5
2014-04-16,0.0
2014-04-21,85.7143
2014-04-25,0.0
2014-04-29,-46.1538
2014-05-01,-4.7619
2014-05-14,-15.0
2014-05-15,229.4118
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,28.5714
2014-05-21,-11.1111
2014-05-22,12.5
2014-05-23,0.0
2014-05-27,-50.0
2014-05-28,0.0
2014-05-29,29.1667
2014-06-02,-20.4301
2014-06-05,0.0
2014-06-09,-13.5135
2014-06-17,75.0
2014-06-24,0.0
2014-06-27,-2.6786
2014-07-02,0.0
2014-07-07,-1.8349
2014-07-09,0.0
2014-07-10,-38.3178
2014-07-14,62.1212
2014-07-17,0.0
2014-07-18,0.0
2014-07-25,0.0
2014-07-28,-40.1869
2014-07-30,-21.875
2014-08-01,28.0
2014-08-14,-21.875
2014-08-20,-30.0
2014-08-21,0.0
2014-08-25,0.0
2014-08-29,37.1429
2014-09-04,-27.0833
2014-09-11,0.0
2014-10-09,14.2857
2014-10-10,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,-12.5
2014-10-17,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-11-03,54.2857
2014-11-06,0.0
2014-11-17,0.0
2014-11-21,-25.9259
2014-11-25,0.0
2014-12-02,0.0
2014-12-03,-15.0
2014-12-05,-5.8824
2014-12-10,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-19,-18.75
2014-12-23,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,-30.7692
2015-01-05,5.5556
2015-01-08,0.0
2015-01-21,0.0
2015-01-30,0.0
2015-02-13,26.3158
2015-02-17,66.6667
2015-02-18,0.0
2015-02-23,-5.0
2015-03-02,5.2632
2015-03-03,-45.0
2015-03-04,0.0
2015-03-09,0.0
2015-03-11,45.4545
2015-03-13,40.625
2015-03-23,2.2222
2015-04-02,0.0
2015-04-08,0.0
2015-04-17,-13.0435
2015-04-30,0.0
2015-05-01,-35.0
2015-05-04,0.0
2015-05-05,84.6154
2015-05-08,0.0
2015-05-21,-45.8333
2015-05-22,0.0
2015-06-03,53.8462
2015-06-25,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,15.0
2015-07-06,4.3478
2015-07-09,0.0
2015-08-03,-37.5
2015-08-07,0.0
2015-08-11,0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-26,-13.3333
2015-08-28,-19.2308
2015-08-31,0.0
2015-09-08,0.0
2015-09-15,0.0
2015-09-22,9.5238
2015-09-28,0.0
2015-09-30,-8.6957
2015-10-05,0.0
2015-10-09,4.7619
2015-11-06,0.0
2015-11-09,81.8182
2015-11-20,-40.0
2015-12-02,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-10,0.0
2015-12-23,-12.5
2015-12-29,-23.8095
2015-12-30,0.0
2015-12-31,-18.75
2016-01-04,-15.3846
2016-01-06,-27.2727
2016-01-19,25.0
2016-01-21,0.0
2016-02-05,0.0
2016-02-10,0.0
2016-02-18,40.0
2016-03-01,-28.5714
2016-03-07,0.0
2016-03-14,0.0
2016-03-21,40.0
2016-04-13,-28.5714
2016-04-26,0.0
2016-04-28,0.0
2016-05-17,0.0
2016-05-23,0.0
2016-05-25,10.0
2016-05-27,-9.0909
2016-06-01,10.0
2016-06-02,-9.0909
2016-06-08,0.0
2016-06-16,0.0
2016-06-20,40.0
2016-06-21,-28.5714
2016-06-22,0.0
2016-06-27,0.0
2016-07-15,0.0
2016-07-20,10.0
2016-08-02,-9.0909
2016-09-30,10.0
2016-10-06,-9.0909
