ticker,ST US Equity
2010-07-30,1.25
2010-08-02,1.9136
2010-08-03,0.424
2010-08-04,1.0253
2010-08-05,-0.5373
2010-08-06,-0.5402
2010-08-09,7.1213
2010-08-10,-1.6338
2010-08-11,-3.0355
2010-08-12,-2.2445
2010-08-13,1.2085
2010-08-16,1.8507
2010-08-17,2.1102
2010-08-18,0.5166
2010-08-19,-0.6282
2010-08-20,-0.5172
2010-08-23,-1.2132
2010-08-24,-1.9883
2010-08-25,-2.2673
2010-08-26,-0.4274
2010-08-27,3.6174
2010-08-30,-0.1775
2010-08-31,0.0
2010-09-01,4.8607
2010-09-02,1.2436
2010-09-03,2.8476
2010-09-07,-1.3572
2010-09-08,0.1651
2010-09-09,1.4285999999999999
2010-09-10,0.1625
2010-09-13,0.1082
2010-09-14,0.9724
2010-09-15,1.8727
2010-09-16,1.6282
2010-09-17,2.9974
2010-09-20,-3.6126
2010-09-21,-1.7179
2010-09-22,3.125
2010-09-23,0.3082
2010-09-24,1.3313
2010-09-27,-0.0505
2010-09-28,-0.2022
2010-09-29,1.3678
2010-09-30,-1.2494
2010-10-01,1.67
2010-10-04,-1.7919
2010-10-05,2.8890000000000002
2010-10-06,-0.0985
2010-10-07,-1.9724
2010-10-08,3.7725999999999997
2010-10-11,1.7934999999999999
2010-10-12,-0.0476
2010-10-13,-0.4288
2010-10-14,0.0
2010-10-15,0.4785
2010-10-18,0.1429
2010-10-19,0.2378
2010-10-20,-0.3795
2010-10-21,2.3333
2010-10-22,0.9307
2010-10-25,1.4292
2010-10-26,0.0
2010-10-27,-2.2273
2010-10-28,8.2287
2010-10-29,-0.5584
2010-11-01,-1.8575
2010-11-02,-1.8486
2010-11-03,4.2152
2010-11-04,-1.2478
2010-11-05,0.8715
2010-11-08,0.216
2010-11-09,0.2586
2010-11-10,2.0636
2010-11-11,1.9377
2010-11-12,7.0248
2010-11-15,-0.7336
2010-11-16,-0.6612
2010-11-17,0.4307
2010-11-18,2.4951
2010-11-19,3.6516
2010-11-22,1.6514
2010-11-23,-0.1805
2010-11-24,2.0615
2010-11-26,0.1772
2010-11-29,0.5306
2010-11-30,-2.1816
2010-12-01,-0.4676
2010-12-02,-0.0361
2010-12-03,1.5546
2010-12-06,3.2396
2010-12-07,0.4483
2010-12-08,0.5149
2010-12-09,-0.9563
2010-12-10,0.0
2010-12-13,-0.2414
2010-12-14,0.9333
2010-12-15,-1.1644
2010-12-16,2.9798999999999998
2010-12-17,0.9758
2010-12-20,0.3332
2010-12-21,0.465
2010-12-22,0.8926
2010-12-23,-0.0655
2010-12-27,-0.3607
2010-12-28,-0.362
2010-12-29,-1.288
2010-12-30,0.9702
2010-12-31,-0.2319
2011-01-03,0.5646
2011-01-04,0.4954
2011-01-05,0.0657
2011-01-06,0.3941
2011-01-07,-0.3271
2011-01-10,1.1487
2011-01-11,2.4659
2011-01-12,-0.2533
2011-01-13,-0.9524
2011-01-14,-0.7692
2011-01-18,0.5491
2011-01-19,-3.3407999999999998
2011-01-20,0.0332
2011-01-21,-0.598
2011-01-24,-0.3008
2011-01-25,-0.1341
2011-01-26,1.007
2011-01-27,4.0877
2011-01-28,-0.9898
2011-01-31,1.6124
2011-02-01,1.5551
2011-02-02,1.3125
2011-02-03,-1.5423
2011-02-04,-0.7206
2011-02-07,1.0729
2011-02-08,-0.4059
2011-02-09,0.3135
2011-02-10,0.6875
2011-02-11,0.5897
2011-02-14,-0.7097
2011-02-15,-1.647
2011-02-16,1.2006000000000001
2011-02-17,3.8089
2011-02-18,0.1203
2011-02-22,-0.2704
2011-02-23,-0.4518
2011-02-24,-0.0303
2011-02-25,0.5448
2011-02-28,-0.3612
2011-03-01,0.8157
2011-03-02,0.1498
2011-03-03,-0.1496
2011-03-04,-0.1199
2011-03-07,-0.18
2011-03-08,-0.511
2011-03-09,-0.2417
2011-03-10,-1.3325
2011-03-11,0.0614
2011-03-14,-1.4724
2011-03-15,-0.5604
2011-03-16,0.1879
2011-03-17,1.2812000000000001
2011-03-18,1.2033
2011-03-21,0.8841
2011-03-22,-1.3296999999999999
2011-03-23,-1.0413000000000001
2011-03-24,3.4045
2011-03-25,0.9877
2011-03-28,-0.2371
2011-03-29,-0.4753
2011-03-30,1.8507
2011-03-31,1.7877999999999998
2011-04-01,0.8062
2011-04-04,0.1143
2011-04-05,0.5136
2011-04-06,-0.9083
2011-04-07,-1.2604
2011-04-08,0.2611
2011-04-11,-0.463
2011-04-12,-1.686
2011-04-13,-2.4542
2011-04-14,-0.1516
2011-04-15,1.2447
2011-04-18,-0.2399
2011-04-19,-0.541
2011-04-20,-0.5138
2011-04-21,1.1543
2011-04-25,-0.5105
2011-04-26,1.2375
2011-04-27,4.3828
2011-04-28,1.114
2011-04-29,-0.8192
2011-05-02,0.057
2011-05-03,-1.4518
2011-05-04,-0.9532
2011-05-05,-0.5541
2011-05-06,0.7038
2011-05-09,0.495
2011-05-10,1.6806999999999999
2011-05-11,-0.399
2011-05-12,-0.4006
2011-05-13,-0.5171
2011-05-16,-0.3465
2011-05-17,-0.5506
2011-05-18,2.2145
2011-05-19,2.48
2011-05-20,-1.2239
2011-05-23,-1.746
2011-05-24,-0.5732
2011-05-25,1.0378
2011-05-26,1.3124
2011-05-27,1.2391
2011-05-31,0.9179
2011-06-01,-1.4057
2011-06-02,0.5871
2011-06-03,-1.3341
2011-06-06,1.0704
2011-06-07,0.0836
2011-06-08,-1.1974
2011-06-09,-0.9019
2011-06-10,-4.1809
2011-06-13,-0.9795
2011-06-14,1.6787
2011-06-15,-1.3267
2011-06-16,-0.7171
2011-06-17,1.0533
2011-06-20,2.1144
2011-06-21,2.4789
2011-06-22,2.2482
2011-06-23,0.501
2011-06-24,0.5539
2011-06-27,1.5974
2011-06-28,1.1927
2011-06-29,0.884
2011-06-30,-0.0266
2011-07-01,1.8858000000000001
2011-07-05,1.4599
2011-07-06,0.8479
2011-07-07,-0.1019
2011-07-08,-1.8873
2011-07-11,-2.6774
2011-07-12,-1.3088
2011-07-13,1.0284
2011-07-14,-1.9020000000000001
2011-07-15,1.3381
2011-07-18,-0.2964
2011-07-19,1.7027
2011-07-20,-1.0364
2011-07-21,0.725
2011-07-22,1.1464
2011-07-25,-0.7116
2011-07-26,-1.46
2011-07-27,-2.3168
2011-07-28,0.4964
2011-07-29,-2.6345
2011-08-01,-1.7193
2011-08-02,-2.6957
2011-08-03,0.7073
2011-08-04,-5.6482
2011-08-05,1.1787
2011-08-08,-9.626
2011-08-09,4.9186
2011-08-10,-2.8775
2011-08-11,6.3582
2011-08-12,4.2567
2011-08-15,0.3603
2011-08-16,-1.0171
2011-08-17,-0.0302
2011-08-18,-9.2805
2011-08-19,-4.032
2011-08-22,-1.5972
2011-08-23,3.7403
2011-08-24,3.7755
2011-08-25,0.3933
2011-08-26,4.1136
2011-08-29,2.6027
2011-08-30,-0.0917
2011-08-31,-0.7648
2011-09-01,-1.0481
2011-09-02,-2.866
2011-09-06,-1.2829
2011-09-07,2.5016
2011-09-08,-0.3803
2011-09-09,-5.2179
2011-09-12,-0.9735
2011-09-13,5.7288
2011-09-14,3.5909
2011-09-15,-0.0619
2011-09-16,0.3716
2011-09-19,-0.5862
2011-09-20,-1.7691
2011-09-21,-2.0221
2011-09-22,-5.7722999999999995
2011-09-23,-0.7529
2011-09-26,-0.0345
2011-09-27,1.2763
2011-09-28,-3.8487999999999998
2011-09-29,1.8066
2011-09-30,-7.9332
2011-10-03,-4.7619
2011-10-04,0.8333
2011-10-05,2.9909
2011-10-06,5.6935
2011-10-07,-1.5546
2011-10-10,4.7741
2011-10-11,0.5959
2011-10-12,-0.5923
2011-10-13,0.5608
2011-10-14,2.4399
2011-10-17,-2.4497999999999998
2011-10-18,5.0576
2011-10-19,-5.4449
2011-10-20,0.948
2011-10-21,4.0
2011-10-24,0.6689
2011-10-25,-3.588
2011-10-26,-0.0689
2011-10-27,7.3448
2011-10-28,-1.0279
2011-10-31,-2.8238
2011-11-01,0.167
2011-11-02,1.5005
2011-11-03,0.5256
2011-11-04,-1.0784
2011-11-07,-0.6938
2011-11-08,1.4637
2011-11-09,-1.377
2011-11-10,-0.0332
2011-11-11,3.7912
2011-11-14,0.032
2011-11-15,0.6406
2011-11-16,-1.2731
2011-11-17,-2.2566
2011-11-18,-2.9683
2011-11-21,-2.6513
2011-11-22,1.5712000000000002
2011-11-23,-1.3063
2011-11-25,-0.8359
2011-11-28,5.8307
2011-11-29,-0.3983
2011-11-30,4.132
2011-12-01,-0.736
2011-12-02,0.6447
2011-12-05,1.2172
2011-12-06,0.443
2011-12-07,-0.063
2011-12-08,-2.8373
2011-12-09,0.3245
2011-12-12,-2.1992
2011-12-13,-5.7209
2011-12-14,-5.3315
2011-12-15,-2.8159
2011-12-16,-0.915
2011-12-19,-0.077
2011-12-20,3.3885
2011-12-21,-2.1229
2011-12-22,3.0822
2011-12-23,-1.8457
2011-12-27,0.7898
2011-12-28,-1.903
2011-12-29,0.7227
2011-12-30,-0.7553
2012-01-03,1.7884
2012-01-04,-1.6449
2012-01-05,1.3683
2012-01-06,-2.3622
2012-01-09,0.8065
2012-01-10,3.2
2012-01-11,1.698
2012-01-12,-0.0363
2012-01-13,-1.1983
2012-01-17,-0.294
2012-01-18,6.5979
2012-01-19,2.3859
2012-01-20,-1.1145
2012-01-23,0.2391
2012-01-24,0.7155
2012-01-25,-0.5413
2012-01-26,-0.5442
2012-01-27,1.0944
2012-01-30,-0.406
2012-01-31,-2.1399
2012-02-01,6.4908
2012-02-02,-0.6845
2012-02-03,1.7393999999999998
2012-02-06,0.9355
2012-02-07,-0.7031
2012-02-08,2.6714
2012-02-09,2.6332
2012-02-10,-3.2071
2012-02-13,-0.0631
2012-02-14,0.6315
2012-02-15,-0.7531
2012-02-16,2.2763
2012-02-17,-1.6074000000000002
2012-02-21,-0.5969
2012-02-22,-0.3477
2012-02-23,2.6958
2012-02-24,3.9222
2012-02-27,-1.9614
2012-02-28,-0.7275
2012-02-29,-1.0687
2012-03-01,2.1605
2012-03-02,0.0302
2012-03-05,-2.1444
2012-03-06,-3.3333
2012-03-07,1.1494
2012-03-08,-0.2525
2012-03-09,1.7405
2012-03-12,-0.0311
2012-03-13,5.6937999999999995
2012-03-14,-0.6476
2012-03-15,3.6148
2012-03-16,-0.4575
2012-03-19,-1.2927
2012-03-20,-1.8335
2012-03-21,-0.8301
2012-03-22,-1.3453
2012-03-23,2.5758
2012-03-26,0.9749
2012-03-27,-1.7847
2012-03-28,0.1489
2012-03-29,-0.5354
2012-03-30,0.1196
2012-04-02,2.3596
2012-04-03,-0.2043
2012-04-04,-3.1579
2012-04-05,-0.3623
2012-04-09,-2.6364
2012-04-10,-2.6455
2012-04-11,3.165
2012-04-12,2.2622
2012-04-13,-0.1818
2012-04-16,-1.3054000000000001
2012-04-17,1.4765
2012-04-18,-1.3639999999999999
2012-04-19,0.1844
2012-04-20,-0.7362
2012-04-23,-0.6489
2012-04-24,2.1151
2012-04-25,-2.4063
2012-04-26,-0.437
2012-04-27,0.1881
2012-04-30,-0.6258
2012-05-01,3.9673
2012-05-02,0.5451
2012-05-03,-1.7469999999999999
2012-05-04,-3.7094
2012-05-07,-1.4645000000000001
2012-05-08,-1.0016
2012-05-09,-0.4243
2012-05-10,0.4916
2012-05-11,1.1416
2012-05-14,-1.9994
2012-05-15,-0.5265
2012-05-16,0.7608
2012-05-17,-0.0657
2012-05-18,0.2957
2012-05-21,3.1772
2012-05-22,0.6349
2012-05-23,-1.5142
2012-05-24,0.1281
2012-05-25,1.5995
2012-05-29,2.6448
2012-05-30,-3.589
2012-05-31,-2.2908
2012-06-01,-2.1491
2012-06-04,-1.5641
2012-06-05,1.9607999999999999
2012-06-06,1.8568
2012-06-07,-1.1068
2012-06-08,0.5596
2012-06-11,-2.455
2012-06-12,1.8121
2012-06-13,-1.6480000000000001
2012-06-14,-1.7761
2012-06-15,2.0812
2012-06-18,-0.4679
2012-06-19,2.6192
2012-06-20,-1.767
2012-06-21,-3.3644
2012-06-22,-0.3102
2012-06-25,-3.9419
2012-06-26,0.144
2012-06-27,-2.3364
2012-06-28,-2.2083
2012-06-29,0.7904
2012-07-02,0.3734
2012-07-03,2.7157999999999998
2012-07-05,1.4125
2012-07-06,-2.5714
2012-07-09,-1.5396
2012-07-10,-3.0901
2012-07-11,1.1525
2012-07-12,0.7216
2012-07-13,1.2821
2012-07-16,-0.2234
2012-07-17,-0.8955
2012-07-18,1.6566
2012-07-19,0.963
2012-07-20,-2.0176
2012-07-23,1.8345
2012-07-24,-0.8088
2012-07-25,3.4099
2012-07-26,-0.1792
2012-07-27,5.2065
2012-07-30,-1.2969
2012-07-31,-0.7261
2012-08-01,-1.1843
2012-08-02,0.282
2012-08-03,4.1828
2012-08-06,0.4386
2012-08-07,3.4263
2012-08-08,0.2273
2012-08-09,0.5185
2012-08-10,1.0961
2012-08-13,-0.0638
2012-08-14,0.5105
2012-08-15,-1.5238
2012-08-16,1.8698000000000001
2012-08-17,-0.8861
2012-08-20,-0.9898
2012-08-21,-0.8062
2012-08-22,-0.13
2012-08-23,0.5859
2012-08-24,0.0324
2012-08-27,-1.197
2012-08-28,0.0
2012-08-29,-0.8841
2012-08-30,-0.892
2012-08-31,0.1
2012-09-04,0.666
2012-09-05,-0.5624
2012-09-06,3.0938
2012-09-07,2.0975
2012-09-10,-2.2756
2012-09-11,0.2264
2012-09-12,0.5808
2012-09-13,1.9249
2012-09-14,1.322
2012-09-17,-1.3357999999999999
2012-09-18,0.0945
2012-09-19,-0.5033
2012-09-20,-2.4028
2012-09-21,-0.3239
2012-09-24,-0.585
2012-09-25,-3.1383
2012-09-26,-0.4725
2012-09-27,0.7121
2012-09-28,0.2357
2012-10-01,1.3772
2012-10-02,-0.6627
2012-10-03,-0.7005
2012-10-04,-0.7726
2012-10-05,-1.0833
2012-10-08,-0.4107
2012-10-09,-1.8213
2012-10-10,-1.7851
2012-10-11,1.2117
2012-10-12,0.1056
2012-10-15,0.4221
2012-10-16,-0.035
2012-10-17,1.787
2012-10-18,-0.7573
2012-10-19,-1.3874
2012-10-22,-1.7939
2012-10-23,-3.904
2012-10-24,4.0253
2012-10-25,0.5016
2012-10-26,0.6061
2012-10-31,-0.1772
2012-11-01,3.4789
2012-11-02,-0.2401
2012-11-05,0.8253
2012-11-06,0.5798
2012-11-07,-3.0519
2012-11-08,-1.7489
2012-11-09,0.4272
2012-11-12,-0.2481
2012-11-13,-0.2488
2012-11-14,-0.3919
2012-11-15,1.1445
2012-11-16,0.0354
2012-11-19,2.1916
2012-11-20,-0.6226
2012-11-21,1.3575
2012-11-23,0.6868
2012-11-26,0.955
2012-11-27,1.5541
2012-11-28,-0.5655
2012-11-29,1.7063000000000001
2012-11-30,1.5131999999999999
2012-12-03,-2.0415
2012-12-04,-0.1985
2012-12-05,3.1157
2012-12-06,-0.4822
2012-12-07,-0.2907
2012-12-10,0.0
2012-12-11,-1.3605
2012-12-12,-1.5107
2012-12-13,0.6335
2012-12-14,-0.0663
2012-12-17,3.1167
2012-12-18,2.4759
2012-12-19,0.7844
2012-12-20,-0.3736
2012-12-21,-0.8438
2012-12-24,-0.1261
2012-12-26,0.2209
2012-12-27,1.228
2012-12-28,0.0311
2012-12-31,0.995
2013-01-02,2.7094
2013-01-03,0.4496
2013-01-04,-0.1194
2013-01-07,-0.3585
2013-01-08,-1.0495
2013-01-09,-0.6061
2013-01-10,0.9756
2013-01-11,0.3019
2013-01-14,-1.174
2013-01-15,1.2793
2013-01-16,-1.3534
2013-01-17,2.1646
2013-01-18,0.567
2013-01-22,0.2374
2013-01-23,0.0592
2013-01-24,1.9231
2013-01-25,0.7837
2013-01-28,0.0576
2013-01-29,-0.1439
2013-01-30,-3.1998
2013-01-31,0.4765
2013-02-01,1.4819
2013-02-04,-0.6133
2013-02-05,-0.4702
2013-02-06,0.059
2013-02-07,-0.5016
2013-02-08,0.9193
2013-02-11,-1.4104999999999999
2013-02-12,0.4471
2013-02-13,-1.3056
2013-02-14,0.2706
2013-02-15,0.2999
2013-02-19,0.2691
2013-02-20,-0.1193
2013-02-21,-3.9403
2013-02-22,1.0255
2013-02-25,-2.0301
2013-02-26,0.3768
2013-02-27,1.5013999999999998
2013-02-28,0.1233
2013-03-01,-0.9849
2013-03-04,-0.373
2013-03-05,0.5928
2013-03-06,-0.062
2013-03-07,-0.1241
2013-03-08,0.9944
2013-03-11,1.2615
2013-03-12,0.1519
2013-03-13,0.8495
2013-03-14,1.083
2013-03-15,-0.1786
2013-03-18,-2.2361
2013-03-19,-1.6773
2013-03-20,0.8375
2013-03-21,-0.5844
2013-03-22,0.8354
2013-03-25,-0.6137
2013-03-26,0.3087
2013-03-27,-0.2155
2013-03-28,1.388
2013-04-01,-0.7606
2013-04-02,-0.6131
2013-04-03,-1.1413
2013-04-04,0.1872
2013-04-05,-0.2491
2013-04-08,-0.1561
2013-04-09,0.5003
2013-04-10,0.3423
2013-04-11,1.2713
2013-04-12,-0.7348
2013-04-15,-2.7761
2013-04-16,1.7132
2013-04-17,-2.4329
2013-04-18,-0.4795
2013-04-19,0.3534
2013-04-22,0.4161
2013-04-23,6.6943
2013-04-24,0.8664
2013-04-25,-0.1481
2013-04-26,-0.7713
2013-04-29,0.1495
2013-04-30,-0.1493
2013-05-01,-0.8072
2013-05-02,1.8987
2013-05-03,2.5436
2013-05-06,-0.1731
2013-05-07,0.6934
2013-05-08,0.4304
2013-05-09,0.7143
2013-05-10,0.0567
2013-05-13,-1.3893
2013-05-14,-0.0863
2013-05-15,0.2014
2013-05-16,0.5744
2013-05-17,4.426
2013-05-20,0.2188
2013-05-21,0.1091
2013-05-22,-4.6062
2013-05-23,-0.6
2013-05-24,-0.7186
2013-05-28,1.0133
2013-05-29,0.6019
2013-05-30,0.1425
2013-05-31,-0.1422
2013-06-03,-0.6553
2013-06-04,0.086
2013-06-05,-0.5444
2013-06-06,1.1236
2013-06-07,1.4815
2013-06-10,0.8703
2013-06-11,-1.8091
2013-06-12,-0.6519
2013-06-13,1.1698
2013-06-14,-0.3948
2013-06-17,1.0476
2013-06-18,0.6444
2013-06-19,-0.3898
2013-06-20,-2.5991999999999997
2013-06-21,0.66
2013-06-24,-1.7673999999999999
2013-06-25,1.1608
2013-06-26,1.1474
2013-06-27,0.4821
2013-06-28,-1.4959
2013-07-01,0.6304
2013-07-02,-0.7118
2013-07-03,0.086
2013-07-05,0.5444
2013-07-08,1.3963999999999999
2013-07-09,1.068
2013-07-10,0.3893
2013-07-11,0.9972
2013-07-12,0.4114
2013-07-15,0.3824
2013-07-16,-1.3061
2013-07-17,-0.1379
2013-07-18,0.8559
2013-07-19,1.0402
2013-07-22,0.8128
2013-07-23,-2.6874000000000002
2013-07-24,2.0436
2013-07-25,1.272
2013-07-26,-0.4276
2013-07-29,-0.6978
2013-07-30,0.9189
2013-07-31,0.6427
2013-08-01,1.2507
2013-08-02,0.657
2013-08-05,0.2611
2013-08-06,-1.4062999999999999
2013-08-07,-1.2678
2013-08-08,2.6752000000000002
2013-08-09,-0.5472
2013-08-12,-0.393
2013-08-13,0.2893
2013-08-14,-0.0262
2013-08-15,-2.1511
2013-08-16,1.4209
2013-08-19,-0.0264
2013-08-20,-0.3702
2013-08-21,-0.69
2013-08-22,1.5232
2013-08-23,0.9213
2013-08-26,-0.9129
2013-08-27,-2.9481
2013-08-28,0.6509
2013-08-29,0.9701
2013-08-30,-0.5071
2013-09-03,1.2339
2013-09-04,0.265
2013-09-05,0.4228
2013-09-06,0.2105
2013-09-09,1.1817
2013-09-10,0.7008
2013-09-11,0.2577
2013-09-12,-2.0566
2013-09-13,-0.7349
2013-09-16,1.7187000000000001
2013-09-17,-1.8195999999999999
2013-09-18,1.0061
2013-09-19,1.599
2013-09-20,-0.8514
2013-09-23,-1.4832
2013-09-24,1.6376
2013-09-25,0.1559
2013-09-26,0.0778
2013-09-27,0.337
2013-09-30,-1.1111
2013-10-01,-0.2613
2013-10-02,0.6812
2013-10-03,-1.223
2013-10-04,2.9241
2013-10-07,-0.256
2013-10-08,-2.1555
2013-10-09,-0.1049
2013-10-10,1.6277
2013-10-11,0.1033
2013-10-14,1.9355
2013-10-15,-0.8861
2013-10-16,0.1022
2013-10-17,0.1276
2013-10-18,1.2232
2013-10-21,-0.1007
2013-10-22,1.1089
2013-10-23,1.2213
2013-10-24,0.8126
2013-10-25,-0.7816
2013-10-28,-0.6401
2013-10-29,-5.1536
2013-10-30,-0.5747
2013-10-31,-1.1298
2013-11-01,-0.0797
2013-11-04,-0.0266
2013-11-05,-0.3192
2013-11-06,0.0267
2013-11-07,-1.2807
2013-11-08,0.2973
2013-11-11,1.2396
2013-11-12,-0.9848
2013-11-13,0.672
2013-11-14,0.4539
2013-11-15,1.0898
2013-11-18,-1.7618
2013-11-19,-0.4015
2013-11-20,0.9137
2013-11-21,1.1984
2013-11-22,-0.0263
2013-11-25,1.2635
2013-11-26,1.1697
2013-11-27,-0.1542
2013-11-29,0.3088
2013-12-02,-0.1539
2013-12-03,-1.9784000000000002
2013-12-04,-1.6776
2013-12-05,-0.08
2013-12-06,1.0406
2013-12-09,-1.2675
2013-12-10,0.4279
2013-12-11,-1.2783
2013-12-12,1.16
2013-12-13,-0.48
2013-12-16,1.0718
2013-12-17,-0.9279
2013-12-18,0.8295
2013-12-19,0.5308
2013-12-20,0.2376
2013-12-23,1.0008
2013-12-24,0.3911
2013-12-26,-0.1299
2013-12-27,0.2601
2013-12-30,0.4669
2013-12-31,0.1033
2014-01-02,-1.2381
2014-01-03,-0.3134
2014-01-06,-1.3099
2014-01-07,0.584
2014-01-08,0.5015
2014-01-09,0.0525
2014-01-10,0.0262
2014-01-13,-0.3411
2014-01-14,0.5793
2014-01-15,0.7592
2014-01-16,0.0779
2014-01-17,0.2856
2014-01-21,-0.8025
2014-01-22,-0.1305
2014-01-23,-1.9075
2014-01-24,-1.4118
2014-01-27,-0.027
2014-01-28,1.1351
2014-01-29,-0.4276
2014-01-30,0.8857
2014-01-31,-0.399
2014-02-03,-1.7628
2014-02-04,7.3953
2014-02-05,0.1772
2014-02-06,0.1011
2014-02-07,1.3128
2014-02-10,0.0997
2014-02-11,0.7717
2014-02-12,0.5188
2014-02-13,-0.5898
2014-02-14,0.2719
2014-02-18,0.1726
2014-02-19,-0.886
2014-02-20,0.596
2014-02-21,-1.4071
2014-02-24,0.7762
2014-02-25,-0.4224
2014-02-26,1.0479
2014-02-27,-0.2716
2014-02-28,0.619
2014-03-03,-1.2303
2014-03-04,0.847
2014-03-05,0.5929
2014-03-06,0.1965
2014-03-07,1.0539
2014-03-10,0.0728
2014-03-11,-0.2424
2014-03-12,-0.243
2014-03-13,-0.9985
2014-03-14,0.2706
2014-03-17,2.3307
2014-03-18,1.1508
2014-03-19,-1.1614
2014-03-20,1.1031
2014-03-21,1.2808
2014-03-24,-0.5855
2014-03-25,0.6832
2014-03-26,0.3744
2014-03-27,-1.6084
2014-03-28,0.7581
2014-03-31,0.2586
2014-04-01,1.2195
2014-04-02,1.0658
2014-04-03,0.2522
2014-04-04,-1.6007
2014-04-07,-1.2549000000000001
2014-04-08,1.2944
2014-04-09,1.4638
2014-04-10,-0.6183
2014-04-11,-0.2765
2014-04-14,0.9242
2014-04-15,0.4808
2014-04-16,1.3898
2014-04-17,0.5618
2014-04-21,0.0447
2014-04-22,-0.1564
2014-04-23,-0.3803
2014-04-24,-0.539
2014-04-25,-2.3482
2014-04-28,0.8324
2014-04-29,-2.4994
2014-04-30,-0.1176
2014-05-01,1.1538
2014-05-02,-0.3026
2014-05-05,-1.3075
2014-05-06,-1.6087
2014-05-07,0.7694
2014-05-08,-0.334
2014-05-09,-0.1676
2014-05-12,2.8297
2014-05-13,0.7229
2014-05-14,-1.0188
2014-05-15,-0.2807
2014-05-16,1.384
2014-05-19,0.6247
2014-05-20,-1.3796
2014-05-21,-0.1865
2014-05-22,-0.7942
2014-05-23,0.777
2014-05-27,0.4673
2014-05-28,0.2558
2014-05-29,-0.0464
2014-05-30,-0.4641
2014-06-02,1.4922
2014-06-03,-0.0459
2014-06-04,0.2068
2014-06-05,1.6055000000000001
2014-06-06,-0.2257
2014-06-09,-0.2262
2014-06-10,0.3401
2014-06-11,0.5198
2014-06-12,-1.259
2014-06-13,-0.1366
2014-06-16,0.1824
2014-06-17,1.7069
2014-06-18,-0.2909
2014-06-19,1.7504
2014-06-20,0.8822
2014-06-23,0.1749
2014-06-24,-0.1091
2014-06-25,-0.0874
2014-06-26,0.4592
2014-06-27,1.0884
2014-06-30,0.7321
2014-07-01,0.4917
2014-07-02,-0.5743
2014-07-03,1.3907
2014-07-07,1.9202
2014-07-08,-0.1863
2014-07-09,0.083
2014-07-10,-0.6839
2014-07-11,-0.2504
2014-07-14,0.8159
2014-07-15,0.0623
2014-07-16,-0.4562
2014-07-17,-0.7708
2014-07-18,1.4697
2014-07-21,-0.2897
2014-07-22,0.9961
2014-07-23,-1.8081
2014-07-24,-0.4603
2014-07-25,-0.3363
2014-07-28,-1.0124
2014-07-29,-1.0228
2014-07-30,0.8611
2014-07-31,-1.302
2014-08-01,-0.7353
2014-08-04,0.7407
2014-08-05,-1.1894
2014-08-06,-0.4815
2014-08-07,-0.7038
